,D US Equity
2021-05-15,40.5132
2021-05-16,40.5132
2021-05-17,40.3874
2021-05-18,40.2271
2021-05-19,40.1705
2021-05-20,40.2522
2021-05-21,40.5635
2021-05-22,40.5635
2021-05-23,40.5635
2021-05-24,40.2051
2021-05-25,39.8655
2021-05-26,39.8466
2021-05-27,39.702
2021-05-28,39.9063
2021-05-29,39.9063
2021-05-30,39.9063
2021-05-31,39.9063
2021-06-01,39.7208
2021-06-02,39.9849
2021-06-03,40.0856
2021-06-04,40.0258
2021-06-05,40.0258
2021-06-06,40.0258
2021-06-07,39.9912
2021-06-08,39.8026
2021-06-09,40.0195
2021-06-10,40.3182
2021-06-11,40.2774
2021-06-12,40.2774
2021-06-13,40.2774
2021-06-14,40.5761
2021-06-15,40.5289
2021-06-16,40.0195
2021-06-17,40.1076
2021-06-18,39.4913
2021-06-19,39.4913
2021-06-20,39.4913
2021-06-21,39.8309
2021-06-22,39.7523
2021-06-23,39.4064
2021-06-24,39.4253
2021-06-25,39.5825
2021-06-26,39.5825
2021-06-27,39.5825
2021-06-28,39.6233
2021-06-29,39.0794
2021-06-30,47.7994
2021-07-01,48.0045
2021-07-02,48.0425
2021-07-03,48.0425
2021-07-04,48.0425
2021-07-05,48.0425
2021-07-06,48.4905
2021-07-07,48.5855
2021-07-08,48.7032
2021-07-09,48.5513
2021-07-10,48.5513
2021-07-11,48.5513
2021-07-12,48.5513
2021-07-13,48.1526
2021-07-14,48.4336
2021-07-15,48.7753
2021-07-16,49.1626
2021-07-17,49.1626
2021-07-18,49.1626
2021-07-19,48.669
2021-07-20,48.5968
2021-07-21,48.2361
2021-07-22,48.1108
2021-07-23,48.4639
2021-07-24,48.4639
2021-07-25,48.4639
2021-07-26,48.3766
2021-07-27,49.0373
2021-07-28,48.6234
2021-07-29,48.5361
2021-07-30,48.2931
2021-07-31,48.2931
2021-08-01,48.2931
2021-08-02,48.4753
2021-08-03,48.5323
2021-08-04,48.5209
2021-08-05,48.7525
2021-08-06,48.7924
2021-08-07,48.7924
2021-08-08,48.7924
2021-08-09,48.7924
2021-08-10,48.9599
2021-08-11,49.1464
2021-08-12,49.3101
2021-08-13,49.4433
2021-08-14,49.4433
2021-08-15,49.4433
2021-08-16,49.7288
2021-08-17,49.7897
2021-08-18,49.5461
2021-08-19,49.9572
2021-08-20,50.334
2021-08-21,50.334
2021-08-22,50.334
2021-08-23,49.9267
2021-08-24,49.7592
2021-08-25,49.7668
2021-08-26,49.725
2021-08-27,49.626
2021-08-28,49.626
2021-08-29,49.626
2021-08-30,49.6679
2021-08-31,49.4928
2021-09-01,49.9267
2021-09-02,49.8925
2021-09-03,49.6983
2021-09-04,49.6983
2021-09-05,49.6983
2021-09-06,49.6983
2021-09-07,48.9903
2021-09-08,49.4928
2021-09-09,49.7288
2021-09-10,49.2872
2021-09-11,49.2872
2021-09-12,49.2872
2021-09-13,48.9979
2021-09-14,48.8495
2021-09-15,48.6211
2021-09-16,48.3851
2021-09-17,48.0768
2021-09-18,48.0768
2021-09-19,48.0768
2021-09-20,48.2595
2021-09-21,48.2252
2021-09-22,48.3508
2021-09-23,48.1301
2021-09-24,48.2519
2021-09-25,48.2519
2021-09-26,48.2519
2021-09-27,47.9588
2021-09-28,47.7037
2021-09-29,48.1643
2021-09-30,35.083
2021-10-01,34.8821
2021-10-02,34.8821
2021-10-03,34.8821
2021-10-04,35.1738
2021-10-05,35.0169
2021-10-06,35.3994
2021-10-07,35.3114
2021-10-08,34.9949
2021-10-09,34.9949
2021-10-10,34.9949
2021-10-11,34.8353
2021-10-12,34.9454
2021-10-13,35.1793
2021-10-14,35.2563
2021-10-15,35.105
2021-10-16,35.105
2021-10-17,35.105
2021-10-18,34.7913
2021-10-19,35.6884
2021-10-20,36.0654
2021-10-21,36.258
2021-10-22,36.258
2021-10-23,36.258
2021-10-24,36.258
2021-10-25,36.0406
2021-10-26,36.0654
2021-10-27,35.9003
2021-10-28,35.9966
2021-10-29,35.8837
2021-10-30,35.8837
2021-10-31,35.8837
2021-11-01,35.7406
2021-11-02,35.7627
2021-11-03,35.7599
2021-11-04,35.7489
2021-11-05,36.0859
2021-11-06,36.0859
2021-11-07,36.0859
2021-11-08,35.5483
2021-11-09,35.5483
2021-11-10,35.8516
2021-11-11,35.6834
2021-11-12,35.5924
2021-11-13,35.5924
2021-11-14,35.5924
2021-11-15,35.9067
2021-11-16,35.7771
2021-11-17,35.7606
2021-11-18,35.7165
2021-11-19,35.4408
2021-11-20,35.4408
2021-11-21,35.4408
2021-11-22,35.3995
2021-11-23,35.6145
2021-11-24,35.6365
2021-11-25,35.6365
2021-11-26,35.2975
2021-11-27,35.2975
2021-11-28,35.2975
2021-11-29,35.5042
2021-11-30,34.6166
2021-12-01,34.5201
2021-12-02,34.793
2021-12-03,35.1238
2021-12-04,35.1238
2021-12-05,35.1238
2021-12-06,35.4684
2021-12-07,35.7909
2021-12-08,35.6999
2021-12-09,35.9945
2021-12-10,35.9311
2021-12-11,35.9311
2021-12-12,35.9311
2021-12-13,36.1489
2021-12-14,36.1076
2021-12-15,36.5487
2021-12-16,36.6507
2021-12-17,36.1158
2021-12-18,36.1158
2021-12-19,36.1158
2021-12-20,36.4825
2021-12-21,36.2564
2021-12-22,36.2592
2021-12-23,36.3116
2021-12-24,36.3116
2021-12-25,36.3116
2021-12-26,36.3116
2021-12-27,36.3364
2021-12-28,36.4687
2021-12-29,36.6093
2021-12-30,36.6231
2021-12-31,35.718
2022-01-01,35.718
2022-01-02,35.718
2022-01-03,35.6616
2022-01-04,35.5946
2022-01-05,35.8924
2022-01-06,35.8521
2022-01-07,36.1607
2022-01-08,36.1607
2022-01-09,36.1607
2022-01-10,36.0587
2022-01-11,35.8709
2022-01-12,35.9219
2022-01-13,36.0373
2022-01-14,35.8816
2022-01-15,35.8816
2022-01-16,35.8816
2022-01-17,35.8816
2022-01-18,35.6912
2022-01-19,35.8441
2022-01-20,35.8602
2022-01-21,35.9192
2022-01-22,35.9192
2022-01-23,35.9192
2022-01-24,35.6965
2022-01-25,35.5624
2022-01-26,35.4229
2022-01-27,35.6241
2022-01-28,35.9595
2022-01-29,35.9595
2022-01-30,35.9595
2022-01-31,36.2814
2022-02-01,36.1124
2022-02-02,36.4585
2022-02-03,36.3753
2022-02-04,36.1526
2022-02-05,36.1526
2022-02-06,36.1526
2022-02-07,36.15
2022-02-08,36.1929
2022-02-09,36.1902
2022-02-10,35.6348
2022-02-11,35.8837
2022-02-12,35.8837
2022-02-13,35.8837
2022-02-14,35.795
2022-02-15,35.6392
2022-02-16,35.7736
2022-02-17,35.8998
2022-02-18,35.9025
2022-02-19,35.9025
2022-02-20,35.9025
2022-02-21,35.9025
2022-02-22,35.9616
2022-02-23,35.4969
2022-02-24,35.3542
2022-02-25,36.0334
2022-02-26,36.0334
2022-02-27,36.0334
2022-02-28,35.9904
2022-03-01,35.926
2022-03-02,36.1596
2022-03-03,36.3099
2022-03-04,36.8414
2022-03-05,36.8414
2022-03-06,36.8414
2022-03-07,37.0159
2022-03-08,36.5354
2022-03-09,36.3851
2022-03-10,36.7099
2022-03-11,36.7291
2022-03-12,36.7291
2022-03-13,36.7291
2022-03-14,36.4766
2022-03-15,36.3961
2022-03-16,36.3263
2022-03-17,36.8445
2022-03-18,36.4632
2022-03-19,36.4632
2022-03-20,36.4632
2022-03-21,36.6136
2022-03-22,36.5679
2022-03-23,36.5599
2022-03-24,36.7398
2022-03-25,37.1882
2022-03-26,37.1882
2022-03-27,37.1882
2022-03-28,37.2607
2022-03-29,37.4353
2022-03-30,37.5803
2022-03-31,36.4418
2022-04-01,36.7955
2022-04-02,36.7955
2022-04-03,36.7955
2022-04-04,36.5406
2022-04-05,36.733
2022-04-06,37.1882
2022-04-07,37.1414
2022-04-08,37.3286
2022-04-09,37.3286
2022-04-10,37.3286
2022-04-11,37.105
2022-04-12,37.0712
2022-04-13,37.0191
2022-04-14,37.0738
2022-04-15,37.0738
2022-04-16,37.0738
2022-04-17,37.0738
2022-04-18,36.9255
2022-04-19,36.9619
2022-04-20,36.9671
2022-04-21,36.8527
2022-04-22,36.421
2022-04-23,36.421
2022-04-24,36.421
2022-04-25,36.3351
2022-04-26,36.0776
2022-04-27,36.0282
2022-04-28,36.1557
2022-04-29,35.5757
2022-04-30,35.5757
2022-05-01,35.5757
2022-05-02,35.4222
2022-05-03,35.4691
2022-05-04,35.802
2022-05-05,35.9557
2022-05-06,36.2108
2022-05-07,36.2108
2022-05-08,36.2108
2022-05-09,36.1457
2022-05-10,35.6746
2022-05-11,35.9505
2022-05-12,35.9193
2022-05-13,36.104
2022-05-14,36.104
2022-05-15,36.104
2022-05-16,36.1249
2022-05-17,36.2706
2022-05-18,35.8568
2022-05-19,35.7397
2022-05-20,35.8256
2022-05-21,35.8256
2022-05-22,35.8256
2022-05-23,35.9635
2022-05-24,36.445
2022-05-25,36.3773
2022-05-26,36.3565
2022-05-27,36.5075
2022-05-28,36.5075
2022-05-29,36.5075
2022-05-30,36.5075
2022-05-31,36.2628
2022-06-01,36.1301
2022-06-02,36.0702
2022-06-03,35.8698
2022-06-04,35.8698
2022-06-05,35.8698
2022-06-06,35.875
2022-06-07,35.9713
2022-06-08,35.4742
2022-06-09,34.9927
2022-06-10,34.9849
2022-06-11,34.9849
2022-06-12,34.9849
2022-06-13,34.2067
2022-06-14,33.759
2022-06-15,33.8319
2022-06-16,33.7017
2022-06-17,33.4493
2022-06-18,33.4493
2022-06-19,33.4493
2022-06-20,33.4493
2022-06-21,33.7538
2022-06-22,33.9724
2022-06-23,34.4227
2022-06-24,34.6804
2022-06-25,34.6804
2022-06-26,34.6804
2022-06-27,34.8053
2022-06-28,34.7819
2022-06-29,34.9094
2022-06-30,44.3935
2022-07-01,44.8697
2022-07-02,44.8697
2022-07-03,44.8697
2022-07-04,44.8697
2022-07-05,44.2669
2022-07-06,44.4667
2022-07-07,44.3968
2022-07-08,44.2503
2022-07-09,44.2503
2022-07-10,44.2503
2022-07-11,44.3835
2022-07-12,44.207
2022-07-13,44.0105
2022-07-14,44.0471
2022-07-15,44.1903
2022-07-16,44.1903
2022-07-17,44.1903
2022-07-18,43.794
2022-07-19,43.7174
2022-07-20,43.048
2022-07-21,43.1113
2022-07-22,43.5742
2022-07-23,43.5742
2022-07-24,43.5742
2022-07-25,43.9905
2022-07-26,44.207
2022-07-27,44.1903
2022-07-28,44.8963
2022-07-29,45.1162
2022-07-30,45.1162
2022-07-31,45.1162
2022-08-01,45.3026
2022-08-02,45.1761
2022-08-03,45.5225
2022-08-04,45.4192
2022-08-05,45.3126
2022-08-06,45.3126
2022-08-07,45.3126
2022-08-08,45.6291
2022-08-09,45.9674
2022-08-10,45.8854
2022-08-11,45.7555
2022-08-12,46.1212
2022-08-13,46.1212
2022-08-14,46.1212
2022-08-15,46.7432
2022-08-16,47.0166
2022-08-17,47.0747
2022-08-18,47.0849
2022-08-19,47.0747
2022-08-20,47.0747
2022-08-21,47.0747
2022-08-22,46.7158
2022-08-23,46.4971
2022-08-24,46.627
2022-08-25,46.6236
2022-08-26,46.2066
2022-08-27,46.2066
2022-08-28,46.2066
2022-08-29,46.3877
2022-08-30,45.9537
2022-08-31,45.7692
2022-09-01,45.9606
2022-09-02,45.7794
2022-09-03,45.7794
2022-09-04,45.7794
2022-09-05,45.7794
2022-09-06,45.6667
2022-09-07,46.3126
2022-09-08,46.1007
2022-09-09,46.234
2022-09-10,46.234
2022-09-11,46.234
2022-09-12,46.5894
2022-09-13,45.9196
2022-09-14,45.9879
2022-09-15,45.4684
2022-09-16,45.4343
2022-09-17,45.4343
2022-09-18,45.4343
2022-09-19,45.5573
2022-09-20,45.1643
2022-09-21,44.7884
2022-09-22,44.6209
2022-09-23,44.3851
2022-09-24,44.3851
2022-09-25,44.3851
2022-09-26,43.7324
2022-09-27,43.1138
2022-09-28,43.3974
2022-09-29,42.0988
2022-09-30,38.6758
2022-10-01,38.6758
2022-10-02,38.6758
2022-10-03,39.2938
2022-10-04,39.4218
2022-10-05,38.6446
2022-10-06,37.6925
2022-10-07,37.2024
2022-10-08,37.2024
2022-10-09,37.2024
2022-10-10,37.2368
2022-10-11,37.3398
2022-10-12,36.6624
2022-10-13,37.4053
2022-10-14,37.1774
2022-10-15,37.1774
2022-10-16,37.1774
2022-10-17,37.4802
2022-10-18,37.8735
2022-10-19,37.6082
2022-10-20,37.2087
2022-10-21,37.5583
2022-10-22,37.5583
2022-10-23,37.5583
2022-10-24,37.7081
2022-10-25,37.9922
2022-10-26,38.0546
2022-10-27,38.1326
2022-10-28,38.7694
2022-10-29,38.7694
2022-10-30,38.7694
2022-10-31,38.9442
2022-11-01,38.8662
2022-11-02,38.6539
2022-11-03,38.7132
2022-11-04,38.0772
2022-11-05,38.0772
2022-11-06,38.0772
2022-11-07,36.768
2022-11-08,36.6681
2022-11-09,35.9807
2022-11-10,36.5899
2022-11-11,36.3681
2022-11-12,36.3681
2022-11-13,36.3681
2022-11-14,35.2121
2022-11-15,35.4995
2022-11-16,35.7276
2022-11-17,35.3402
2022-11-18,35.587
2022-11-19,35.587
2022-11-20,35.587
2022-11-21,35.7057
2022-11-22,35.9276
2022-11-23,36.1713
2022-11-24,36.1713
2022-11-25,36.3275
2022-11-26,36.3275
2022-11-27,36.3275
2022-11-28,36.0432
2022-11-29,35.7776
2022-11-30,36.1963
2022-12-01,35.9651
2022-12-02,35.9963
2022-12-03,35.9963
2022-12-04,35.9963
2022-12-05,35.6214
2022-12-06,35.3027
2022-12-07,35.2246
2022-12-08,35.3152
2022-12-09,35.3121
2022-12-10,35.3121
2022-12-11,35.3121
2022-12-12,35.8432
2022-12-13,35.8432
2022-12-14,35.6214
2022-12-15,35.487
2022-12-16,35.4183
2022-12-17,35.4183
2022-12-18,35.4183
2022-12-19,35.6151
2022-12-20,35.7182
2022-12-21,35.8651
2022-12-22,36.0026
2022-12-23,36.0963
2022-12-24,36.0963
2022-12-25,36.0963
2022-12-26,36.0963
2022-12-27,36.4056
2022-12-28,36.3056
2022-12-29,36.3619
2022-12-30,47.7345
2022-12-31,47.7345
2023-01-01,47.7345
2023-01-02,47.7345
2023-01-03,48.4278
2023-01-04,48.5287
2023-01-05,47.7933
2023-01-06,47.9656
2023-01-07,47.9656
2023-01-08,47.9656
2023-01-09,47.8479
2023-01-10,47.9488
2023-01-11,48.1799
2023-01-12,48.4026
2023-01-13,48.4068
2023-01-14,48.4068
2023-01-15,48.4068
2023-01-16,48.4068
2023-01-17,48.2387
2023-01-18,47.9404
2023-01-19,48.0244
2023-01-20,48.1967
2023-01-21,48.1967
2023-01-22,48.1967
2023-01-23,48.4278
2023-01-24,48.2219
2023-01-25,48.1547
2023-01-26,48.2639
2023-01-27,48.2093
2023-01-28,48.2093
2023-01-29,48.2093
2023-01-30,48.3101
2023-01-31,48.7093
2023-02-01,48.4824
2023-02-02,48.0202
2023-02-03,47.2848
2023-02-04,47.2848
2023-02-05,47.2848
2023-02-06,47.9109
2023-02-07,47.8521
2023-02-08,46.9991
2023-02-09,46.2259
2023-02-10,46.9865
2023-02-11,46.9865
2023-02-12,46.9865
2023-02-13,46.6083
2023-02-14,46.3646
2023-02-15,46.4444
2023-02-16,46.3814
2023-02-17,46.6335
2023-02-18,46.6335
2023-02-19,46.6335
2023-02-20,46.6335
2023-02-21,46.4376
2023-02-22,46.2733
2023-02-23,46.0964
2023-02-24,45.9743
2023-02-25,45.9743
2023-02-26,45.9743
2023-02-27,45.6921
2023-02-28,45.3931
2023-03-01,45.0224
2023-03-02,45.1277
2023-03-03,45.5279
2023-03-04,45.5279
2023-03-05,45.5279
2023-03-06,45.5405
2023-03-07,44.9887
2023-03-08,45.1151
2023-03-09,44.8245
2023-03-10,44.378
2023-03-11,44.378
2023-03-12,44.378
2023-03-13,44.795
2023-03-14,45.0114
2023-03-15,45.5168
2023-03-16,45.5042
2023-03-17,45.302
