,AMAT US Equity
2020-05-07,13.3017
2020-05-08,13.9475
2020-05-09,13.9475
2020-05-10,13.9475
2020-05-11,13.998
2020-05-12,13.5742
2020-05-13,13.3622
2020-05-14,14.1039
2020-05-15,13.501
2020-05-16,13.501
2020-05-17,13.501
2020-05-18,14.0863
2020-05-19,14.3663
2020-05-20,14.722
2020-05-21,14.2252
2020-05-22,14.0666
2020-05-23,14.0666
2020-05-24,14.0666
2020-05-25,14.0666
2020-05-26,14.2554
2020-05-27,14.5726
2020-05-28,14.1371
2020-05-29,14.5173
2020-05-30,14.5173
2020-05-31,14.5173
2020-06-01,14.3926
2020-06-02,14.4191
2020-06-03,14.9277
2020-06-04,15.0082
2020-06-05,15.5269
2020-06-06,15.5269
2020-06-07,15.5269
2020-06-08,15.4539
2020-06-09,15.4262
2020-06-10,15.4438
2020-06-11,14.3234
2020-06-12,14.6104
2020-06-13,14.6104
2020-06-14,14.6104
2020-06-15,14.7363
2020-06-16,15.1115
2020-06-17,15.4791
2020-06-18,15.5747
2020-06-19,15.7182
2020-06-20,15.7182
2020-06-21,15.7182
2020-06-22,15.7988
2020-06-23,15.6905
2020-06-24,15.4715
2020-06-25,15.474
2020-06-26,15.0712
2020-06-27,15.0712
2020-06-28,15.0712
2020-06-29,15.2424
2020-06-30,15.5924
2020-07-01,15.3985
2020-07-02,15.7308
2020-07-03,15.7308
2020-07-04,15.7308
2020-07-05,15.7308
2020-07-06,16.3502
2020-07-07,16.0279
2020-07-08,16.1765
2020-07-09,16.3578
2020-07-10,16.1312
2020-07-11,16.1312
2020-07-12,16.1312
2020-07-13,15.8592
2020-07-14,16.1186
2020-07-15,16.0078
2020-07-16,16.0682
2020-07-17,16.0581
2020-07-18,16.0581
2020-07-19,16.0581
2020-07-20,16.4182
2020-07-21,16.4383
2020-07-22,16.5416
2020-07-23,16.393
2020-07-24,14.3201
2020-07-25,14.3201
2020-07-26,14.3201
2020-07-27,14.8752
2020-07-28,14.7103
2020-07-29,14.9309
2020-07-30,15.2026
2020-07-31,15.1817
2020-08-01,15.1817
2020-08-02,15.1817
2020-08-03,15.3397
2020-08-04,15.3025
2020-08-05,15.3071
2020-08-06,15.0145
2020-08-07,15.0052
2020-08-08,15.0052
2020-08-09,15.0052
2020-08-10,15.3931
2020-08-11,15.2119
2020-08-12,15.6857
2020-08-13,15.3536
2020-08-14,15.9459
2020-08-15,15.9459
2020-08-16,15.9459
2020-08-17,15.7879
2020-08-18,15.6695
2020-08-19,15.5394
2020-08-20,15.0046
2020-08-21,14.6528
2020-08-22,14.6528
2020-08-23,14.6528
2020-08-24,14.9931
2020-08-25,15.0648
2020-08-26,14.9977
2020-08-27,14.5973
2020-08-28,14.838
2020-08-29,14.838
2020-08-30,14.838
2020-08-31,14.4978
2020-09-01,14.5649
2020-09-02,15.3032
2020-09-03,14.4654
2020-09-04,14.3496
2020-09-05,14.3496
2020-09-06,14.3496
2020-09-07,14.3496
2020-09-08,13.116
2020-09-09,13.0165
2020-09-10,12.998
2020-09-11,12.9702
2020-09-12,12.9702
2020-09-13,12.9702
2020-09-14,13.3081
2020-09-15,13.4794
2020-09-16,13.3105
2020-09-17,13.2804
2020-09-18,13.2364
2020-09-19,13.2364
2020-09-20,13.2364
2020-09-21,13.5072
2020-09-22,13.6391
2020-09-23,13.491
2020-09-24,13.616
2020-09-25,13.7178
2020-09-26,13.7178
2020-09-27,13.7178
2020-09-28,13.9793
2020-09-29,14.0465
2020-09-30,14.0002
2020-10-01,14.2779
2020-10-02,13.7132
2020-10-03,13.7132
2020-10-04,13.7132
2020-10-05,14.2663
2020-10-06,14.22
2020-10-07,14.3867
2020-10-08,14.7292
2020-10-09,14.8889
2020-10-10,14.8889
2020-10-11,14.8889
2020-10-12,15.2106
2020-10-13,15.2129
2020-10-14,15.0486
2020-10-15,14.9398
2020-10-16,14.8218
2020-10-17,14.8218
2020-10-18,14.8218
2020-10-19,14.6019
2020-10-20,14.6505
2020-10-21,14.6158
2020-10-22,14.5209
2020-10-23,12.7334
2020-10-24,12.7334
2020-10-25,12.7334
2020-10-26,12.4324
2020-10-27,12.2903
2020-10-28,11.9747
2020-10-29,12.4304
2020-10-30,12.3739
2020-10-31,12.3739
2020-11-01,12.3739
2020-11-02,12.6038
2020-11-03,12.9174
2020-11-04,13.5508
2020-11-05,14.6147
2020-11-06,14.736
2020-11-07,14.736
2020-11-08,14.736
2020-11-09,14.8969
2020-11-10,14.4977
2020-11-11,14.8677
2020-11-12,14.5834
2020-11-13,15.2126
2020-11-14,15.2126
2020-11-15,15.2126
2020-11-16,15.5617
2020-11-17,15.5387
2020-11-18,15.8188
2020-11-19,16.1407
2020-11-20,16.0309
2020-11-21,16.0309
2020-11-22,16.0309
2020-11-23,16.82
2020-11-24,17.3322
2020-11-25,16.9538
2020-11-26,16.9538
2020-11-27,17.2715
2020-11-28,17.2715
2020-11-29,17.2715
2020-11-30,17.2339
2020-12-01,17.6081
2020-12-02,17.8213
2020-12-03,17.9906
2020-12-04,18.5634
2020-12-05,18.5634
2020-12-06,18.5634
2020-12-07,18.6261
2020-12-08,18.7536
2020-12-09,18.3502
2020-12-10,18.3648
2020-12-11,18.4719
2020-12-12,18.4719
2020-12-13,18.4719
2020-12-14,18.5138
2020-12-15,18.5075
2020-12-16,18.5243
2020-12-17,18.3045
2020-12-18,18.0094
2020-12-19,18.0094
2020-12-20,18.0094
2020-12-21,18.0764
2020-12-22,17.9153
2020-12-23,17.5783
2020-12-24,17.8504
2020-12-25,17.8504
2020-12-26,17.8504
2020-12-27,17.8504
2020-12-28,17.7541
2020-12-29,17.6286
2020-12-30,18.1957
2020-12-31,18.0534
2021-01-01,18.0534
2021-01-02,18.0534
2021-01-03,18.0534
2021-01-04,18.1727
2021-01-05,18.744
2021-01-06,19.0014
2021-01-07,19.782
2021-01-08,19.9913
2021-01-09,19.9913
2021-01-10,19.9913
2021-01-11,20.4935
2021-01-12,20.9226
2021-01-13,20.5124
2021-01-14,22.1343
2021-01-15,21.5776
2021-01-16,21.5776
2021-01-17,21.5776
2021-01-18,21.5776
2021-01-19,22.85
2021-01-20,22.5612
2021-01-21,22.5884
2021-01-22,22.2452
2021-01-23,22.2452
2021-01-24,22.2452
2021-01-25,22.6198
2021-01-26,22.0778
2021-01-27,20.6233
2021-01-28,21.2379
2021-01-29,19.0422
2021-01-30,19.0422
2021-01-31,19.0422
2021-02-01,19.9439
2021-02-02,20.4176
2021-02-03,19.6772
2021-02-04,20.3479
2021-02-05,19.8443
2021-02-06,19.8443
2021-02-07,19.8443
2021-02-08,20.9351
2021-02-09,20.7738
2021-02-10,20.8734
2021-02-11,22.2905
2021-02-12,23.0269
2021-02-13,23.0269
2021-02-14,23.0269
2021-02-15,23.0269
2021-02-16,23.3554
2021-02-17,22.8299
2021-02-18,22.3761
2021-02-19,23.5763
2021-02-20,23.5763
2021-02-21,23.5763
2021-02-22,22.7344
2021-02-23,22.9155
2021-02-24,24.2431
2021-02-25,22.4756
2021-02-26,23.3235
2021-02-27,23.3235
2021-02-28,23.3235
2021-03-01,24.1316
2021-03-02,23.1862
2021-03-03,22.7762
2021-03-04,21.3431
2021-03-05,22.3801
2021-03-06,22.3801
2021-03-07,22.3801
2021-03-08,20.8336
2021-03-09,22.5333
2021-03-10,22.2268
2021-03-11,23.1245
2021-03-12,22.5473
2021-03-13,22.5473
2021-03-14,22.5473
2021-03-15,22.6647
2021-03-16,23.3852
2021-03-17,23.6639
2021-03-18,22.5453
2021-03-19,22.6607
2021-03-20,22.6607
2021-03-21,22.6607
2021-03-22,23.5504
2021-03-23,22.9633
2021-03-24,23.9027
2021-03-25,23.628
2021-03-26,25.4034
2021-03-27,25.4034
2021-03-28,25.4034
2021-03-29,24.8203
2021-03-30,25.0293
2021-03-31,26.3907
2021-04-01,27.967
2021-04-02,27.967
2021-04-03,27.967
2021-04-04,27.967
2021-04-05,28.2716
2021-04-06,27.5729
2021-04-07,27.4933
2021-04-08,27.5351
2021-04-09,27.4475
2021-04-10,27.4475
2021-04-11,27.4475
2021-04-12,26.6693
2021-04-13,26.6892
2021-04-14,26.4981
2021-04-15,26.5519
2021-04-16,26.4165
2021-04-17,26.4165
2021-04-18,26.4165
2021-04-19,25.8513
2021-04-20,25.3935
2021-04-21,26.6793
2021-04-22,26.0224
2021-04-23,26.6414
2021-04-24,26.6414
2021-04-25,26.6414
2021-04-26,27.1271
2021-04-27,27.0236
2021-04-28,26.8066
2021-04-29,26.7469
2021-04-30,22.9613
2021-05-01,22.9613
2021-05-02,22.9613
2021-05-03,22.9858
2021-05-04,22.2649
2021-05-05,22.5389
2021-05-06,22.7903
2021-05-07,23.0032
2021-05-08,23.0032
2021-05-09,23.0032
2021-05-10,21.5615
2021-05-11,21.3625
2021-05-12,19.8493
2021-05-13,20.7289
2021-05-14,21.5859
2021-05-15,21.5859
2021-05-16,21.5859
2021-05-17,21.366
2021-05-18,21.0588
2021-05-19,21.5807
2021-05-20,22.5424
2021-05-21,22.2544
2021-05-22,22.2544
2021-05-23,22.2544
2021-05-24,23.2877
2021-05-25,23.7974
2021-05-26,23.6927
2021-05-27,23.7568
2021-05-28,23.8107
2021-05-29,23.8107
2021-05-30,23.8107
2021-05-31,23.8107
2021-06-01,23.8246
2021-06-02,23.9636
2021-06-03,23.5064
2021-06-04,24.1097
2021-06-05,24.1097
2021-06-06,24.1097
2021-06-07,23.9567
2021-06-08,23.416
2021-06-09,23.2057
2021-06-10,23.642
2021-06-11,23.5829
2021-06-12,23.5829
2021-06-13,23.5829
2021-06-14,23.9671
2021-06-15,23.8993
2021-06-16,23.6107
2021-06-17,23.6698
2021-06-18,22.6111
2021-06-19,22.6111
2021-06-20,22.6111
2021-06-21,22.9275
2021-06-22,22.9953
2021-06-23,23.3534
2021-06-24,23.8333
2021-06-25,23.4734
2021-06-26,23.4734
2021-06-27,23.4734
2021-06-28,24.3078
2021-06-29,24.4695
2021-06-30,24.553
2021-07-01,23.7794
2021-07-02,23.8159
2021-07-03,23.8159
2021-07-04,23.8159
2021-07-05,23.8159
2021-07-06,23.576
2021-07-07,23.2439
2021-07-08,22.8371
2021-07-09,23.2491
2021-07-10,23.2491
2021-07-11,23.2491
2021-07-12,23.5794
2021-07-13,23.4908
2021-07-14,23.3795
2021-07-15,22.9536
2021-07-16,22.0809
2021-07-17,22.0809
2021-07-18,22.0809
2021-07-19,22.1574
2021-07-20,22.7398
2021-07-21,23.7881
2021-07-22,23.6455
2021-07-23,23.8628
2021-07-24,23.8628
2021-07-25,23.8628
2021-07-26,23.8715
2021-07-27,23.2491
2021-07-28,23.6507
2021-07-29,23.7011
2021-07-30,20.6254
2021-07-31,20.6254
2021-08-01,20.6254
2021-08-02,20.9339
2021-08-03,20.9561
2021-08-04,21.0451
2021-08-05,20.9725
2021-08-06,21.0288
2021-08-07,21.0288
2021-08-08,21.0288
2021-08-09,20.9324
2021-08-10,20.3481
2021-08-11,19.8675
2021-08-12,19.0369
2021-08-13,19.1378
2021-08-14,19.1378
2021-08-15,19.1378
2021-08-16,19.4033
2021-08-17,18.9747
2021-08-18,18.7626
2021-08-19,19.034
2021-08-20,18.7373
2021-08-21,18.7373
2021-08-22,18.7373
2021-08-23,19.3736
2021-08-24,19.3662
2021-08-25,19.5709
2021-08-26,19.2843
2021-08-27,19.8792
2021-08-28,19.8792
2021-08-29,19.8792
2021-08-30,19.8059
2021-08-31,19.6711
2021-09-01,19.4264
2021-09-02,19.5715
2021-09-03,19.7737
2021-09-04,19.7737
2021-09-05,19.7737
2021-09-06,19.7737
2021-09-07,19.8704
2021-09-08,19.4411
2021-09-09,19.6521
2021-09-10,19.9217
2021-09-11,19.9217
2021-09-12,19.9217
2021-09-13,20.3026
2021-09-14,20.4052
2021-09-15,20.5649
2021-09-16,20.984
2021-09-17,20.5019
2021-09-18,20.5019
2021-09-19,20.5019
2021-09-20,19.7297
2021-09-21,19.6785
2021-09-22,20.1063
2021-09-23,20.5473
2021-09-24,20.666
2021-09-25,20.666
2021-09-26,20.666
2021-09-27,20.7862
2021-09-28,19.3429
2021-09-29,18.666
2021-09-30,18.7334
2021-10-01,18.792
2021-10-02,18.792
2021-10-03,18.792
2021-10-04,18.2162
2021-10-05,18.6367
2021-10-06,18.4096
2021-10-07,18.6088
2021-10-08,18.3656
2021-10-09,18.3656
2021-10-10,18.3656
2021-10-11,18.5532
2021-10-12,18.4447
2021-10-13,18.6572
2021-10-14,19.2228
2021-10-15,19.1524
2021-10-16,19.1524
2021-10-17,19.1524
2021-10-18,19.4001
2021-10-19,19.5935
2021-10-20,19.5026
2021-10-21,19.4089
2021-10-22,19.7884
2021-10-23,19.7884
2021-10-24,19.7884
2021-10-25,19.7634
2021-10-26,19.2125
2021-10-27,19.236
2021-10-28,19.8015
2021-10-29,17.9415
2021-10-30,17.9415
2021-10-31,17.9415
2021-11-01,18.3161
2021-11-02,18.5388
2021-11-03,18.7405
2021-11-04,19.7072
2021-11-05,20.1211
2021-11-06,20.1211
2021-11-07,20.1211
2021-11-08,20.0779
2021-11-09,20.514
2021-11-10,19.7425
2021-11-11,20.201
2021-11-12,20.5835
2021-11-13,20.5835
2021-11-14,20.5835
2021-11-15,20.5114
2021-11-16,20.7197
2021-11-17,20.4734
2021-11-18,20.8349
2021-11-19,19.6941
2021-11-20,19.6941
2021-11-21,19.6941
2021-11-22,19.3692
2021-11-23,19.5487
2021-11-24,19.5605
2021-11-25,19.5605
2021-11-26,18.8113
2021-11-27,18.8113
2021-11-28,18.8113
2021-11-29,19.8499
2021-11-30,19.3221
2021-12-01,19.9089
2021-12-02,19.2304
2021-12-03,19.1439
2021-12-04,19.1439
2021-12-05,19.1439
2021-12-06,19.347
2021-12-07,20.5926
2021-12-08,20.645
2021-12-09,20.0373
2021-12-10,20.0477
2021-12-11,20.0477
2021-12-12,20.0477
2021-12-13,19.3103
2021-12-14,19.3928
2021-12-15,20.1695
2021-12-16,19.2579
2021-12-17,18.8802
2021-12-18,18.8802
2021-12-19,18.8802
2021-12-20,18.7333
2021-12-21,19.5595
2021-12-22,19.6755
2021-12-23,20.0841
2021-12-24,20.0841
2021-12-25,20.0841
2021-12-26,20.0841
2021-12-27,21.016
2021-12-28,20.619
2021-12-29,20.7917
2021-12-30,20.405
2021-12-31,20.3251
2022-01-01,20.3251
2022-01-02,20.3251
2022-01-03,20.6564
2022-01-04,20.454
2022-01-05,19.8585
2022-01-06,20.1937
2022-01-07,19.4809
2022-01-08,19.4809
2022-01-09,19.4809
2022-01-10,19.3236
2022-01-11,19.6923
2022-01-12,20.6074
2022-01-13,20.3019
2022-01-14,21.5676
2022-01-15,21.5676
2022-01-16,21.5676
2022-01-17,21.5676
2022-01-18,19.6807
2022-01-19,18.4833
2022-01-20,17.978
2022-01-21,17.4508
2022-01-22,17.4508
2022-01-23,17.4508
2022-01-24,17.996
2022-01-25,17.184
2022-01-26,17.5076
2022-01-27,16.8081
2022-01-28,15.5054
2022-01-29,15.5054
2022-01-30,15.5054
2022-01-31,16.1761
2022-02-01,16.2264
2022-02-02,16.4781
2022-02-03,15.9806
2022-02-04,15.8706
2022-02-05,15.8706
2022-02-06,15.8706
2022-02-07,15.9361
2022-02-08,16.2428
2022-02-09,16.8807
2022-02-10,16.3622
2022-02-11,15.5101
2022-02-12,15.5101
2022-02-13,15.5101
2022-02-14,15.4364
2022-02-15,16.3704
2022-02-16,16.5015
2022-02-17,15.9759
2022-02-18,15.6108
2022-02-19,15.6108
2022-02-20,15.6108
2022-02-21,15.6108
2022-02-22,15.2491
2022-02-23,14.9682
2022-02-24,15.5381
2022-02-25,15.8059
2022-02-26,15.8059
2022-02-27,15.8059
2022-02-28,15.6289
2022-03-01,15.0945
2022-03-02,15.5102
2022-03-03,15.2144
2022-03-04,14.6438
2022-03-05,14.6438
2022-03-06,14.6438
2022-03-07,13.8846
2022-03-08,14.4587
2022-03-09,14.9792
2022-03-10,14.5542
2022-03-11,14.3993
2022-03-12,14.3993
2022-03-13,14.3993
2022-03-14,13.9906
2022-03-15,14.489
2022-03-16,15.1958
2022-03-17,15.3716
2022-03-18,15.7384
2022-03-19,15.7384
2022-03-20,15.7384
2022-03-21,15.6289
2022-03-22,15.778
2022-03-23,15.3052
2022-03-24,16.1401
2022-03-25,15.9619
2022-03-26,15.9619
2022-03-27,15.9619
2022-03-28,16.0318
2022-03-29,16.4719
2022-03-30,15.8152
2022-03-31,15.3495
2022-04-01,14.8383
2022-04-02,14.8383
2022-04-03,14.8383
2022-04-04,15.0747
2022-04-05,14.1746
2022-04-06,13.8975
2022-04-07,14.2549
2022-04-08,13.9708
2022-04-09,13.9708
2022-04-10,13.9708
2022-04-11,13.5377
2022-04-12,13.342
2022-04-13,13.6098
2022-04-14,13.2023
2022-04-15,13.2023
2022-04-16,13.2023
2022-04-17,13.2023
2022-04-18,13.3781
2022-04-19,13.6331
2022-04-20,13.7298
2022-04-21,13.4736
2022-04-22,13.1371
2022-04-23,13.1371
2022-04-24,13.1371
2022-04-25,13.3316
2022-04-26,12.6853
2022-04-27,12.6725
2022-04-28,13.3502
2022-04-29,12.5788
2022-04-30,12.5788
2022-05-01,12.5788
2022-05-02,12.8716
2022-05-03,12.9644
2022-05-04,13.5244
2022-05-05,12.9275
2022-05-06,12.8191
2022-05-07,12.8191
2022-05-08,12.8191
2022-05-09,12.0646
2022-05-10,12.2244
2022-05-11,11.86
2022-05-12,12.1775
2022-05-13,12.7475
2022-05-14,12.7475
2022-05-15,12.7475
2022-05-16,12.5933
2022-05-17,13.3042
2022-05-18,12.6894
2022-05-19,12.6224
2022-05-20,12.1439
2022-05-21,12.1439
2022-05-22,12.1439
2022-05-23,12.5318
2022-05-24,12.1585
2022-05-25,12.3753
2022-05-26,12.9106
2022-05-27,13.396
2022-05-28,13.396
2022-05-29,13.396
2022-05-30,13.396
2022-05-31,13.1549
2022-06-01,12.8434
2022-06-02,13.1593
2022-06-03,12.8985
2022-06-04,12.8985
2022-06-05,12.8985
2022-06-06,12.9029
2022-06-07,12.9766
2022-06-08,12.6233
2022-06-09,12.0487
2022-06-10,11.4586
2022-06-11,11.4586
2022-06-12,11.4586
2022-06-13,10.8466
2022-06-14,10.8796
2022-06-15,10.9677
2022-06-16,10.1058
2022-06-17,10.1322
2022-06-18,10.1322
2022-06-19,10.1322
2022-06-20,10.1322
2022-06-21,10.72
2022-06-22,10.5846
2022-06-23,10.512
2022-06-24,10.9611
2022-06-25,10.9611
2022-06-26,10.9611
2022-06-27,10.9886
2022-06-28,10.7035
2022-06-29,10.3645
2022-06-30,10.2588
2022-07-01,9.7403
2022-07-02,9.7403
2022-07-03,9.7403
2022-07-04,9.7403
2022-07-05,9.7106
2022-07-06,9.7723
2022-07-07,10.2335
2022-07-08,10.2819
2022-07-09,10.2819
2022-07-10,10.2819
2022-07-11,9.999
2022-07-12,10.0111
2022-07-13,10.0496
2022-07-14,10.3347
2022-07-15,10.643
2022-07-16,10.643
2022-07-17,10.643
2022-07-18,10.4966
2022-07-19,11.0569
2022-07-20,11.4972
2022-07-21,11.6744
2022-07-22,11.4355
2022-07-23,11.4355
2022-07-24,11.4355
2022-07-25,11.3618
2022-07-26,11.1317
2022-07-27,11.6326
2022-07-28,11.8197
2022-07-29,12.0923
2022-07-30,12.0923
2022-07-31,12.0923
2022-08-01,12.1391
2022-08-02,11.9821
2022-08-03,12.4296
2022-08-04,12.6578
2022-08-05,12.4975
2022-08-06,12.4975
2022-08-07,12.4975
2022-08-08,12.2982
2022-08-09,11.3888
2022-08-10,11.9888
2022-08-11,12.0422
2022-08-12,12.5821
2022-08-13,12.5821
2022-08-14,12.5821
2022-08-15,12.5153
2022-08-16,12.3717
2022-08-17,12.0945
2022-08-18,12.3472
2022-08-19,11.942
2022-08-20,11.942
2022-08-21,11.942
2022-08-22,11.5168
2022-08-23,11.6415
2022-08-24,11.5908
2022-08-25,11.8537
2022-08-26,11.1712
2022-08-27,11.1712
2022-08-28,11.1712
2022-08-29,10.9225
2022-08-30,10.7001
2022-08-31,10.6506
2022-09-01,10.4018
2022-09-02,10.339
2022-09-03,10.339
2022-09-04,10.339
2022-09-05,10.339
2022-09-06,10.2345
2022-09-07,10.4161
2022-09-08,10.6197
2022-09-09,10.9192
2022-09-10,10.9192
2022-09-11,10.9192
2022-09-12,10.896
2022-09-13,10.2455
2022-09-14,10.273
2022-09-15,10.0836
2022-09-16,10.0781
2022-09-17,10.0781
2022-09-18,10.0781
2022-09-19,10.1717
2022-09-20,9.9956
2022-09-21,9.8822
2022-09-22,9.6565
2022-09-23,9.574
2022-09-24,9.574
2022-09-25,9.574
2022-09-26,9.4254
2022-09-27,9.5586
2022-09-28,9.7622
2022-09-29,9.5883
2022-09-30,9.3142
2022-10-01,9.3142
2022-10-02,9.3142
2022-10-03,9.7897
2022-10-04,10.1376
2022-10-05,10.1167
2022-10-06,9.9956
2022-10-07,9.3879
2022-10-08,9.3879
2022-10-09,9.3879
2022-10-10,9.0126
2022-10-11,8.6944
2022-10-12,8.6625
2022-10-13,9.0379
2022-10-14,8.5315
2022-10-15,8.5315
2022-10-16,8.5315
2022-10-17,8.4864
2022-10-18,8.5767
2022-10-19,8.8001
2022-10-20,8.9542
2022-10-21,9.3681
2022-10-22,9.3681
2022-10-23,9.3681
2022-10-24,9.6455
2022-10-25,9.9306
2022-10-26,9.9978
2022-10-27,9.8217
2022-10-28,10.3168
2022-10-29,10.3168
2022-10-30,10.3168
2022-10-31,10.159
2022-11-01,10.3245
2022-11-02,10.1005
2022-11-03,9.9394
2022-11-04,10.5353
2022-11-05,10.5353
2022-11-06,10.5353
2022-11-07,10.9038
2022-11-08,11.1709
2022-11-09,10.831
2022-11-10,11.9797
2022-11-11,12.6131
2022-11-12,12.6131
2022-11-13,12.6131
2022-11-14,12.2909
2022-11-15,12.6054
2022-11-16,11.9168
2022-11-17,11.9422
2022-11-18,11.9698
2022-11-19,11.9698
2022-11-20,11.9698
2022-11-21,12.0183
2022-11-22,12.228
2022-11-23,12.2975
2022-11-24,12.2975
2022-11-25,12.0934
2022-11-26,12.0934
2022-11-27,12.0934
2022-11-28,11.8341
2022-11-29,11.8098
2022-11-30,12.5105
2022-12-01,12.2247
2022-12-02,12.1916
2022-12-03,12.1916
2022-12-04,12.1916
2022-12-05,12.1607
2022-12-06,11.9709
2022-12-07,12.1254
2022-12-08,12.4012
2022-12-09,12.2611
2022-12-10,12.2611
2022-12-11,12.2611
2022-12-12,12.4851
2022-12-13,12.761
2022-12-14,12.5149
2022-12-15,11.9543
2022-12-16,11.7559
2022-12-17,11.7559
2022-12-18,11.7559
2022-12-19,11.6758
2022-12-20,11.6227
2022-12-21,11.8826
2022-12-22,10.9839
2022-12-23,10.9428
2022-12-24,10.9428
2022-12-25,10.9428
2022-12-26,10.9428
2022-12-27,10.7392
2022-12-28,10.6185
2022-12-29,10.9341
2022-12-30,10.9601
2022-12-31,10.9601
2023-01-01,10.9601
2023-01-02,10.9601
2023-01-03,10.8897
2023-01-04,11.1691
2023-01-05,11.0186
2023-01-06,11.7061
2023-01-07,11.7061
2023-01-08,11.7061
2023-01-09,11.9464
2023-01-10,12.1143
2023-01-11,12.333
2023-01-12,12.3481
2023-01-13,12.3232
2023-01-14,12.3232
2023-01-15,12.3232
2023-01-16,12.3232
2023-01-17,12.2626
2023-01-18,12.294
2023-01-19,11.9107
2023-01-20,12.2886
2023-01-21,12.2886
2023-01-22,12.2886
2023-01-23,12.7763
2023-01-24,12.6502
2023-01-25,12.7386
2023-01-26,12.9149
2023-01-27,12.4278
2023-01-28,12.4278
2023-01-29,12.4278
2023-01-30,11.9625
2023-01-31,12.3185
2023-02-01,13.1322
2023-02-02,13.7003
2023-02-03,13.2372
2023-02-04,13.2372
2023-02-05,13.2372
2023-02-06,12.9894
2023-02-07,13.2956
2023-02-08,12.8011
2023-02-09,12.8152
2023-02-10,12.6734
2023-02-11,12.6734
2023-02-12,12.6734
2023-02-13,12.8639
2023-02-14,13.0706
2023-02-15,13.1809
2023-02-16,12.7405
2023-02-17,12.7459
2023-02-18,12.7459
2023-02-19,12.7459
2023-02-20,12.7459
2023-02-21,12.2958
2023-02-22,12.2017
2023-02-23,12.5018
2023-02-24,12.3282
2023-02-25,12.3282
2023-02-26,12.3282
2023-02-27,12.4106
2023-02-28,12.8532
2023-03-01,12.9736
2023-03-02,13.1027
2023-03-03,13.158
2023-03-04,13.158
2023-03-05,13.158
2023-03-06,13.1124
2023-03-07,12.877
2023-03-08,13.1243
2023-03-09,12.9497
2023-03-10,12.6623
2023-03-11,12.6623
2023-03-12,12.6623
2023-03-13,12.8196
2023-03-14,13.3077
2023-03-15,13.1059
2023-03-16,13.5777
