,AJRD US Equity
2020-07-16,11.5064
2020-07-17,11.4689
2020-07-18,11.4689
2020-07-19,11.4689
2020-07-20,11.1888
2020-07-21,11.2571
2020-07-22,11.5508
2020-07-23,11.445
2020-07-24,11.1888
2020-07-25,11.1888
2020-07-26,11.1888
2020-07-27,11.0398
2020-07-28,13.0541
2020-07-29,12.3975
2020-07-30,12.2846
2020-07-31,12.5582
2020-08-01,12.5582
2020-08-02,12.5582
2020-08-03,12.3598
2020-08-04,13.1567
2020-08-05,13.3003
2020-08-06,13.1293
2020-08-07,13.3413
2020-08-08,13.3413
2020-08-09,13.3413
2020-08-10,13.2011
2020-08-11,13.4473
2020-08-12,13.4131
2020-08-13,13.2524
2020-08-14,13.3242
2020-08-15,13.3242
2020-08-16,13.3242
2020-08-17,13.1874
2020-08-18,12.9857
2020-08-19,13.1567
2020-08-20,12.8831
2020-08-21,12.7668
2020-08-22,12.7668
2020-08-23,12.7668
2020-08-24,12.948
2020-08-25,12.9138
2020-08-26,12.6095
2020-08-27,12.695
2020-08-28,12.6779
2020-08-29,12.6779
2020-08-30,12.6779
2020-08-31,12.5992
2020-09-01,12.5445
2020-09-02,12.671
2020-09-03,12.8113
2020-09-04,12.695
2020-09-05,12.695
2020-09-06,12.695
2020-09-07,12.695
2020-09-08,12.4248
2020-09-09,12.3735
2020-09-10,12.0726
2020-09-11,12.2196
2020-09-12,12.2196
2020-09-13,12.2196
2020-09-14,12.3735
2020-09-15,12.2436
2020-09-16,12.1854
2020-09-17,12.1273
2020-09-18,12.1957
2020-09-19,12.1957
2020-09-20,12.1957
2020-09-21,12.1957
2020-09-22,13.1943
2020-09-23,12.3838
2020-09-24,12.4522
2020-09-25,12.6881
2020-09-26,12.6881
2020-09-27,12.6881
2020-09-28,12.524
2020-09-29,12.2641
2020-09-30,12.0713
2020-10-01,12.1427
2020-10-02,12.1291
2020-10-03,12.1291
2020-10-04,12.1291
2020-10-05,12.2413
2020-10-06,12.3399
2020-10-07,12.2651
2020-10-08,12.4826
2020-10-09,12.3875
2020-10-10,12.3875
2020-10-11,12.3875
2020-10-12,12.5948
2020-10-13,12.3059
2020-10-14,12.1529
2020-10-15,12.0476
2020-10-16,12.0
2020-10-17,12.0
2020-10-18,12.0
2020-10-19,11.6159
2020-10-20,11.3507
2020-10-21,11.1842
2020-10-22,11.3405
2020-10-23,11.3235
2020-10-24,11.3235
2020-10-25,11.3235
2020-10-26,10.6338
2020-10-27,10.1126
2020-10-28,9.7417
2020-10-29,9.4978
2020-10-30,9.3441
2020-10-31,9.3441
2020-11-01,9.3441
2020-11-02,9.6816
2020-11-03,9.872
2020-11-04,10.0324
2020-11-05,9.9689
2020-11-06,9.8587
2020-11-07,9.8587
2020-11-08,9.8587
2020-11-09,10.2563
2020-11-10,10.3832
2020-11-11,10.3398
2020-11-12,10.303
2020-11-13,10.5703
2020-11-14,10.5703
2020-11-15,10.5703
2020-11-16,10.9211
2020-11-17,11.1216
2020-11-18,10.9612
2020-11-19,11.1517
2020-11-20,11.0548
2020-11-21,11.0548
2020-11-22,11.0548
2020-11-23,11.2586
2020-11-24,11.5292
2020-11-25,11.4156
2020-11-26,11.4156
2020-11-27,11.2319
2020-11-28,11.2319
2020-11-29,11.2319
2020-11-30,11.018
2020-12-01,11.3321
2020-12-02,11.3755
2020-12-03,11.3054
2020-12-04,11.8399
2020-12-05,11.8399
2020-12-06,11.8399
2020-12-07,12.2676
2020-12-08,12.4714
2020-12-09,12.5349
2020-12-10,12.7053
2020-12-11,13.0962
2020-12-12,13.0962
2020-12-13,13.0962
2020-12-14,12.9258
2020-12-15,13.016
2020-12-16,12.8222
2020-12-17,12.4948
2020-12-18,12.5583
2020-12-19,12.5583
2020-12-20,12.5583
2020-12-21,16.1433
2020-12-22,16.1533
2020-12-23,16.1533
2020-12-24,16.17
2020-12-25,16.17
2020-12-26,16.17
2020-12-27,16.17
2020-12-28,16.1332
2020-12-29,16.2101
2020-12-30,16.1065
2020-12-31,14.9764
2021-01-01,14.9764
2021-01-02,14.9764
2021-01-03,14.9764
2021-01-04,14.8865
2021-01-05,14.8768
2021-01-06,14.9989
2021-01-07,15.0663
2021-01-08,14.9571
2021-01-09,14.9571
2021-01-10,14.9571
2021-01-11,14.9282
2021-01-12,14.9892
2021-01-13,14.9925
2021-01-14,14.9314
2021-01-15,14.8511
2021-01-16,14.8511
2021-01-17,14.8511
2021-01-18,14.8511
2021-01-19,14.97
2021-01-20,14.97
2021-01-21,14.9475
2021-01-22,14.8672
2021-01-23,14.8672
2021-01-24,14.8672
2021-01-25,14.8576
2021-01-26,14.8479
2021-01-27,14.6841
2021-01-28,14.8126
2021-01-29,14.7162
2021-01-30,14.7162
2021-01-31,14.7162
2021-02-01,14.8832
2021-02-02,15.0438
2021-02-03,14.9764
2021-02-04,15.0053
2021-02-05,14.9934
2021-02-06,14.9934
2021-02-07,14.9934
2021-02-08,14.9032
2021-02-09,14.9032
2021-02-10,14.8839
2021-02-11,14.8324
2021-02-12,14.8678
2021-02-13,14.8678
2021-02-14,14.8678
2021-02-15,14.8678
2021-02-16,14.8066
2021-02-17,14.7518
2021-02-18,14.7512
2021-02-19,14.8865
2021-02-20,14.8865
2021-02-21,14.8865
2021-02-22,14.8736
2021-02-23,14.7576
2021-02-24,14.661
2021-02-25,14.6191
2021-02-26,14.5224
2021-02-27,14.5224
2021-02-28,14.5224
2021-03-01,14.6996
2021-03-02,14.5579
2021-03-03,14.7061
2021-03-04,14.516
2021-03-05,14.4547
2021-03-06,14.4547
2021-03-07,14.4547
2021-03-08,14.2936
2021-03-09,12.9982
2021-03-10,13.082
2021-03-11,13.1464
2021-03-12,13.198
2021-03-13,13.198
2021-03-14,13.198
2021-03-15,13.314
2021-03-16,13.2045
2021-03-17,13.2173
2021-03-18,13.1626
2021-03-19,13.5067
2021-03-20,13.5067
2021-03-21,13.5067
2021-03-22,13.7761
2021-03-23,13.7196
2021-03-24,13.6331
2021-03-25,13.6697
2021-03-26,13.7129
2021-03-27,13.7129
2021-03-28,13.7129
2021-03-29,13.7162
2021-03-30,13.7329
2021-03-31,16.461
2021-04-01,16.5413
2021-04-02,16.5413
2021-04-03,16.5413
2021-04-04,16.5413
2021-04-05,16.6216
2021-04-06,16.6809
2021-04-07,16.653
2021-04-08,16.7228
2021-04-09,16.7333
2021-04-10,16.7333
2021-04-11,16.7333
2021-04-12,16.7682
2021-04-13,16.7892
2021-04-14,16.7682
2021-04-15,16.9288
2021-04-16,17.0091
2021-04-17,17.0091
2021-04-18,17.0091
2021-04-19,17.03
2021-04-20,16.9288
2021-04-21,17.037
2021-04-22,17.0475
2021-04-23,17.0335
2021-04-24,17.0335
2021-04-25,17.0335
2021-04-26,16.998
2021-04-27,16.6942
2021-04-28,16.6802
2021-04-29,16.5091
2021-04-30,16.3868
2021-05-01,16.3868
2021-05-02,16.3868
2021-05-03,16.4148
2021-05-04,16.516
2021-05-05,16.4462
2021-05-06,16.544
2021-05-07,16.4846
2021-05-08,16.4846
2021-05-09,16.4846
2021-05-10,16.5929
2021-05-11,16.5789
2021-05-12,16.5195
2021-05-13,16.5859
2021-05-14,16.6069
2021-05-15,16.6069
2021-05-16,16.6069
2021-05-17,16.558
2021-05-18,16.5545
2021-05-19,16.6802
2021-05-20,16.7291
2021-05-21,16.8094
2021-05-22,16.8094
2021-05-23,16.8094
2021-05-24,16.771
2021-05-25,16.7885
2021-05-26,16.9282
2021-05-27,16.9561
2021-05-28,16.991
2021-05-29,16.991
2021-05-30,16.991
2021-05-31,16.991
2021-06-01,17.0085
2021-06-02,17.0434
2021-06-03,17.0399
2021-06-04,17.0644
2021-06-05,17.0644
2021-06-06,17.0644
2021-06-07,17.1098
2021-06-08,17.0469
2021-06-09,17.0364
2021-06-10,17.1762
2021-06-11,17.3613
2021-06-12,17.3613
2021-06-13,17.3613
2021-06-14,17.4276
2021-06-15,17.3019
2021-06-16,17.253
2021-06-17,17.1342
2021-06-18,17.0539
2021-06-19,17.0539
2021-06-20,17.0539
2021-06-21,16.8898
2021-06-22,16.9421
2021-06-23,16.9421
2021-06-24,16.9526
2021-06-25,16.8653
2021-06-26,16.8653
2021-06-27,16.8653
2021-06-28,16.8374
2021-06-29,16.8793
2021-06-30,16.238
2021-07-01,16.2551
2021-07-02,16.2414
2021-07-03,16.2414
2021-07-04,16.2414
2021-07-05,16.2414
2021-07-06,16.2141
2021-07-07,16.2243
2021-07-08,16.0229
2021-07-09,15.9615
2021-07-10,15.9615
2021-07-11,15.9615
2021-07-12,15.9
2021-07-13,15.8488
2021-07-14,15.8864
2021-07-15,16.0775
2021-07-16,16.1424
2021-07-17,16.1424
2021-07-18,16.1424
2021-07-19,16.18
2021-07-20,16.0707
2021-07-21,16.0332
2021-07-22,16.1049
2021-07-23,16.139
2021-07-24,16.139
2021-07-25,16.139
2021-07-26,15.959
2021-07-27,15.7708
2021-07-28,15.8872
2021-07-29,15.8119
2021-07-30,15.9009
2021-07-31,15.9009
2021-08-01,15.9009
2021-08-02,15.9077
2021-08-03,15.8872
2021-08-04,15.6784
2021-08-05,15.7126
2021-08-06,15.6339
2021-08-07,15.6339
2021-08-08,15.6339
2021-08-09,15.6339
2021-08-10,15.5997
2021-08-11,15.6236
2021-08-12,14.9733
2021-08-13,14.4086
2021-08-14,14.4086
2021-08-15,14.4086
2021-08-16,14.2888
2021-08-17,14.1656
2021-08-18,14.2375
2021-08-19,14.1348
2021-08-20,14.2888
2021-08-21,14.2888
2021-08-22,14.2888
2021-08-23,14.371
2021-08-24,14.4428
2021-08-25,13.8884
2021-08-26,13.8987
2021-08-27,13.9363
2021-08-28,13.9363
2021-08-29,13.9363
2021-08-30,13.9568
2021-08-31,13.9637
2021-09-01,14.4428
2021-09-02,14.59
2021-09-03,14.6277
2021-09-04,14.6277
2021-09-05,14.6277
2021-09-06,14.6277
2021-09-07,14.5181
2021-09-08,14.5661
2021-09-09,14.4942
2021-09-10,14.258
2021-09-11,14.258
2021-09-12,14.258
2021-09-13,14.0595
2021-09-14,13.9158
2021-09-15,13.8713
2021-09-16,13.861
2021-09-17,13.9363
2021-09-18,13.9363
2021-09-19,13.9363
2021-09-20,14.0492
2021-09-21,14.1245
2021-09-22,13.8952
2021-09-23,13.9226
2021-09-24,14.3539
2021-09-25,14.3539
2021-09-26,14.3539
2021-09-27,14.4873
2021-09-28,14.4155
2021-09-29,14.6208
2021-09-30,13.4865
2021-10-01,13.1647
2021-10-02,13.1647
2021-10-03,13.1647
2021-10-04,13.2001
2021-10-05,12.7978
2021-10-06,13.126
2021-10-07,13.2161
2021-10-08,13.4704
2021-10-09,13.4704
2021-10-10,13.4704
2021-10-11,13.4414
2021-10-12,13.5154
2021-10-13,13.5251
2021-10-14,13.5444
2021-10-15,13.5991
2021-10-16,13.5991
2021-10-17,13.5991
2021-10-18,13.5991
2021-10-19,13.6409
2021-10-20,13.6603
2021-10-21,13.7117
2021-10-22,13.7375
2021-10-23,13.7375
2021-10-24,13.7375
2021-10-25,13.5701
2021-10-26,13.0387
2021-10-27,13.4162
2021-10-28,13.5549
2021-10-29,13.6711
2021-10-30,13.6711
2021-10-31,13.6711
2021-11-01,13.8453
2021-11-02,13.8356
2021-11-03,13.9582
2021-11-04,14.0647
2021-11-05,14.2712
2021-11-06,14.2712
2021-11-07,14.2712
2021-11-08,14.0163
2021-11-09,13.5969
2021-11-10,13.7517
2021-11-11,13.4968
2021-11-12,13.5517
2021-11-13,13.5517
2021-11-14,13.5517
2021-11-15,13.5388
2021-11-16,13.613
2021-11-17,13.6904
2021-11-18,13.3258
2021-11-19,13.3033
2021-11-20,13.3033
2021-11-21,13.3033
2021-11-22,13.4581
2021-11-23,13.5065
2021-11-24,13.6775
2021-11-25,13.6775
2021-11-26,13.4291
2021-11-27,13.4291
2021-11-28,13.4291
2021-11-29,13.2323
2021-11-30,13.0355
2021-12-01,13.1774
2021-12-02,13.442
2021-12-03,13.4
2021-12-04,13.4
2021-12-05,13.4
2021-12-06,13.584
2021-12-07,13.4936
2021-12-08,13.2871
2021-12-09,13.1968
2021-12-10,13.2129
2021-12-11,13.2129
2021-12-12,13.2129
2021-12-13,13.271
2021-12-14,13.5872
2021-12-15,13.5194
2021-12-16,14.1454
2021-12-17,14.3615
2021-12-18,14.3615
2021-12-19,14.3615
2021-12-20,14.5164
2021-12-21,14.568
2021-12-22,14.2551
2021-12-23,14.2744
2021-12-24,14.2744
2021-12-25,14.2744
2021-12-26,14.2744
2021-12-27,14.3486
2021-12-28,14.5325
2021-12-29,14.5906
2021-12-30,14.4228
2021-12-31,13.8954
2022-01-01,13.8954
2022-01-02,13.8954
2022-01-03,13.8139
2022-01-04,13.7795
2022-01-05,13.5258
2022-01-06,13.5007
2022-01-07,13.1655
2022-01-08,13.1655
2022-01-09,13.1655
2022-01-10,13.6604
2022-01-11,13.3691
2022-01-12,13.0121
2022-01-13,12.9369
2022-01-14,12.7113
2022-01-15,12.7113
2022-01-16,12.7113
2022-01-17,12.7113
2022-01-18,12.6957
2022-01-19,12.9964
2022-01-20,12.9807
2022-01-21,12.6957
2022-01-22,12.6957
2022-01-23,12.6957
2022-01-24,13.3441
2022-01-25,10.7286
2022-01-26,10.9729
2022-01-27,11.1577
2022-01-28,11.2893
2022-01-29,11.2893
2022-01-30,11.2893
2022-01-31,11.3363
2022-02-01,11.3832
2022-02-02,11.1859
2022-02-03,11.164
2022-02-04,10.8539
2022-02-05,10.8539
2022-02-06,10.8539
2022-02-07,10.832
2022-02-08,11.1671
2022-02-09,11.2141
2022-02-10,11.1609
2022-02-11,11.4897
2022-02-12,11.4897
2022-02-13,11.4897
2022-02-14,10.8038
2022-02-15,10.9948
2022-02-16,11.0512
2022-02-17,10.9917
2022-02-18,10.7724
2022-02-19,10.7724
2022-02-20,10.7724
2022-02-21,10.7724
2022-02-22,10.8602
2022-02-23,10.716
2022-02-24,10.8445
2022-02-25,10.8382
2022-02-26,10.8382
2022-02-27,10.8382
2022-02-28,11.3929
2022-03-01,11.6343
2022-03-02,11.6907
2022-03-03,11.6092
2022-03-04,11.5434
2022-03-05,11.5434
2022-03-06,11.5434
2022-03-07,12.0009
2022-03-08,11.3459
2022-03-09,11.1109
2022-03-10,11.1046
2022-03-11,11.4024
2022-03-12,11.4024
2022-03-13,11.4024
2022-03-14,11.1986
2022-03-15,11.0889
2022-03-16,11.1328
2022-03-17,11.465
2022-03-18,11.5559
2022-03-19,11.5559
2022-03-20,11.5559
2022-03-21,11.6593
2022-03-22,11.8317
2022-03-23,11.5246
2022-03-24,11.7534
2022-03-25,11.7063
2022-03-26,11.7063
2022-03-27,11.7063
2022-03-28,11.4494
2022-03-29,11.2958
2022-03-30,11.4713
2022-03-31,12.0134
2022-04-01,12.2831
2022-04-02,12.2831
2022-04-03,12.2831
2022-04-04,12.2355
2022-04-05,12.3021
2022-04-06,12.2323
2022-04-07,13.2126
2022-04-08,12.8827
2022-04-09,12.8827
2022-04-10,12.8827
2022-04-11,12.8573
2022-04-12,12.8985
2022-04-13,13.1935
2022-04-14,13.2253
2022-04-15,13.2253
2022-04-16,13.2253
2022-04-17,13.2253
2022-04-18,13.0064
2022-04-19,12.9429
2022-04-20,12.8541
2022-04-21,12.6384
2022-04-22,12.5813
2022-04-23,12.5813
2022-04-24,12.5813
2022-04-25,12.5559
2022-04-26,12.2863
2022-04-27,12.3624
2022-04-28,12.3338
2022-04-29,12.2133
2022-04-30,12.2133
2022-05-01,12.2133
2022-05-02,12.2292
2022-05-03,12.1816
2022-05-04,12.3598
2022-05-05,12.4327
2022-05-06,12.4898
2022-05-07,12.4898
2022-05-08,12.4898
2022-05-09,12.1728
2022-05-10,12.0461
2022-05-11,11.8274
2022-05-12,11.8559
2022-05-13,12.0936
2022-05-14,12.0936
2022-05-15,12.0936
2022-05-16,12.0682
2022-05-17,12.3154
2022-05-18,12.157
2022-05-19,12.0112
2022-05-20,11.9985
2022-05-21,11.9985
2022-05-22,11.9985
2022-05-23,12.2235
2022-05-24,12.3471
2022-05-25,12.3947
2022-05-26,12.5943
2022-05-27,12.626
2022-05-28,12.626
2022-05-29,12.626
2022-05-30,12.626
2022-05-31,12.4422
2022-06-01,12.4739
2022-06-02,12.4961
2022-06-03,12.7084
2022-06-04,12.7084
2022-06-05,12.7084
2022-06-06,12.6894
2022-06-07,12.9525
2022-06-08,12.8891
2022-06-09,12.7243
2022-06-10,12.195
2022-06-11,12.195
2022-06-12,12.195
2022-06-13,11.9605
2022-06-14,11.6531
2022-06-15,11.6784
2022-06-16,11.2664
2022-06-17,11.6879
2022-06-18,11.6879
2022-06-19,11.6879
2022-06-20,11.6879
2022-06-21,11.5516
2022-06-22,11.745
2022-06-23,11.8464
2022-06-24,12.2521
2022-06-25,12.2521
2022-06-26,12.2521
2022-06-27,12.2806
2022-06-28,12.2838
2022-06-29,12.2077
2022-06-30,15.3499
2022-07-01,15.5706
2022-07-02,15.5706
2022-07-03,15.5706
2022-07-04,15.5706
2022-07-05,15.1176
2022-07-06,15.2454
2022-07-07,15.377
2022-07-08,15.4506
2022-07-09,15.4506
2022-07-10,15.4506
2022-07-11,15.226
2022-07-12,14.9666
2022-07-13,14.8078
2022-07-14,14.7729
2022-07-15,15.1369
2022-07-16,15.1369
2022-07-17,15.1369
2022-07-18,15.7023
2022-07-19,16.2677
2022-07-20,16.2677
2022-07-21,16.0973
2022-07-22,16.2522
2022-07-23,16.2522
2022-07-24,16.2522
2022-07-25,16.2328
2022-07-26,16.0895
2022-07-27,16.3335
2022-07-28,16.6007
2022-07-29,16.5465
2022-07-30,16.5465
2022-07-31,16.5465
2022-08-01,15.3129
2022-08-02,15.3787
2022-08-03,15.5258
2022-08-04,15.4794
2022-08-05,15.5258
2022-08-06,15.5258
2022-08-07,15.5258
2022-08-08,15.4639
2022-08-09,15.4175
2022-08-10,15.58
2022-08-11,15.6381
2022-08-12,16.0716
2022-08-13,16.0716
2022-08-14,16.0716
2022-08-15,16.0755
2022-08-16,16.7607
2022-08-17,16.7374
2022-08-18,16.7258
2022-08-19,16.6987
2022-08-20,16.6987
2022-08-21,16.6987
2022-08-22,16.1413
2022-08-23,16.7142
2022-08-24,16.9774
2022-08-25,17.1826
2022-08-26,16.6523
2022-08-27,16.6523
2022-08-28,16.6523
2022-08-29,16.7529
2022-08-30,16.571
2022-08-31,16.3
2022-09-01,16.2071
2022-09-02,16.211
2022-09-03,16.211
2022-09-04,16.211
2022-09-05,16.211
2022-09-06,15.8162
2022-09-07,16.2497
2022-09-08,16.8497
2022-09-09,17.2368
2022-09-10,17.2368
2022-09-11,17.2368
2022-09-12,17.0587
2022-09-13,16.451
2022-09-14,16.7103
2022-09-15,16.7452
2022-09-16,16.7529
2022-09-17,16.7529
2022-09-18,16.7529
2022-09-19,16.4742
2022-09-20,16.42
2022-09-21,16.1916
2022-09-22,16.002
2022-09-23,15.5762
2022-09-24,15.5762
2022-09-25,15.5762
2022-09-26,15.2704
2022-09-27,15.0652
2022-09-28,15.2626
2022-09-29,15.0033
2022-09-30,16.9736
2022-10-01,16.9736
2022-10-02,16.9736
2022-10-03,17.2747
2022-10-04,17.8005
2022-10-05,17.8895
2022-10-06,17.4273
2022-10-07,17.4061
2022-10-08,17.4061
2022-10-09,17.4061
2022-10-10,17.5291
2022-10-11,17.6139
2022-10-12,17.4146
2022-10-13,17.7369
2022-10-14,17.0542
2022-10-15,17.0542
2022-10-16,17.0542
2022-10-17,17.5927
2022-10-18,18.0506
2022-10-19,18.445
2022-10-20,18.4832
2022-10-21,19.0471
2022-10-22,19.0471
2022-10-23,19.0471
2022-10-24,19.2379
2022-10-25,20.1538
2022-10-26,19.8443
2022-10-27,20.1665
2022-10-28,20.6245
2022-10-29,20.6245
2022-10-30,20.6245
2022-10-31,20.5609
2022-11-01,20.5003
2022-11-02,20.6871
2022-11-03,20.8187
2022-11-04,21.0309
2022-11-05,21.0309
2022-11-06,21.0309
2022-11-07,21.4809
2022-11-08,21.2644
2022-11-09,21.0649
2022-11-10,21.6295
2022-11-11,20.8484
2022-11-12,20.8484
2022-11-13,20.8484
2022-11-14,20.8696
2022-11-15,21.0904
2022-11-16,21.5064
2022-11-17,21.6635
2022-11-18,21.7569
2022-11-19,21.7569
2022-11-20,21.7569
2022-11-21,21.7314
2022-11-22,21.6507
2022-11-23,21.5319
2022-11-24,21.5319
2022-11-25,21.6635
2022-11-26,21.6635
2022-11-27,21.6635
2022-11-28,21.5871
2022-11-29,21.222
2022-11-30,22.0922
2022-12-01,22.7418
2022-12-02,23.1833
2022-12-03,23.1833
2022-12-04,23.1833
2022-12-05,22.8734
2022-12-06,22.7715
2022-12-07,22.988
2022-12-08,22.9668
2022-12-09,22.8946
2022-12-10,22.8946
2022-12-11,22.8946
2022-12-12,23.2597
2022-12-13,23.2597
2022-12-14,23.2852
2022-12-15,23.1366
2022-12-16,23.3191
2022-12-17,23.3191
2022-12-18,23.3191
2022-12-19,23.6205
2022-12-20,23.6634
2022-12-21,23.7186
2022-12-22,23.7186
2022-12-23,23.7399
2022-12-24,23.7399
2022-12-25,23.7399
2022-12-26,23.7399
2022-12-27,23.7611
2022-12-28,23.7952
2022-12-29,23.8249
2022-12-30,31.2336
2022-12-31,31.2336
2023-01-01,31.2336
2023-01-02,31.2336
2023-01-03,31.2003
2023-01-04,31.2169
2023-01-05,31.3224
2023-01-06,31.2169
2023-01-07,31.2169
2023-01-08,31.2169
2023-01-09,31.1059
2023-01-10,31.1226
2023-01-11,31.1392
2023-01-12,31.2336
2023-01-13,31.2502
2023-01-14,31.2502
2023-01-15,31.2502
2023-01-16,31.2502
2023-01-17,31.3002
2023-01-18,31.3335
2023-01-19,31.3002
2023-01-20,31.3391
2023-01-21,31.3391
2023-01-22,31.3391
2023-01-23,31.3613
2023-01-24,31.4057
2023-01-25,31.4223
2023-01-26,31.4723
2023-01-27,31.1392
2023-01-28,31.1392
2023-01-29,31.1392
2023-01-30,31.1392
2023-01-31,31.228
2023-02-01,31.2058
2023-02-02,31.1892
2023-02-03,31.1892
2023-02-04,31.1892
2023-02-05,31.1892
2023-02-06,31.0782
2023-02-07,31.1947
2023-02-08,31.1892
2023-02-09,31.1226
2023-02-10,31.1781
2023-02-11,31.1781
2023-02-12,31.1781
2023-02-13,31.1725
2023-02-14,31.3719
2023-02-15,31.3663
2023-02-16,31.283
2023-02-17,31.2719
2023-02-18,31.2719
2023-02-19,31.2719
2023-02-20,31.2719
2023-02-21,31.283
2023-02-22,31.2664
2023-02-23,31.3441
2023-02-24,31.3719
2023-02-25,31.3719
2023-02-26,31.3719
2023-02-27,31.3941
2023-02-28,31.4718
2023-03-01,31.4107
2023-03-02,31.4163
2023-03-03,31.3386
2023-03-04,31.3386
2023-03-05,31.3386
2023-03-06,31.3053
2023-03-07,31.3164
2023-03-08,31.3275
2023-03-09,31.2886
2023-03-10,31.2275
2023-03-11,31.2275
2023-03-12,31.2275
2023-03-13,31.1942
2023-03-14,31.2442
2023-03-15,31.3497
2023-03-16,31.1442
2023-03-17,31.0665
