,GPC US Equity
,CURRENT_EV_TO_T12M_EBIT
2023-03-04,17.348
2023-03-05,17.348
2023-03-06,17.5059
2023-03-07,17.2111
2023-03-08,17.0793
2023-03-09,16.7723
2023-03-10,16.5795
2023-03-11,16.5795
2023-03-12,16.5795
2023-03-13,16.5368
2023-03-14,16.6502
2023-03-15,16.5917
2023-03-16,16.7252
2023-03-17,16.4993
2023-03-18,16.4993
2023-03-19,16.4993
2023-03-20,16.733
2023-03-21,16.8351
2023-03-22,16.5481
2023-03-23,15.8206
2023-03-24,16.0465
2023-03-25,16.0465
2023-03-26,16.0465
2023-03-27,16.2341
2023-03-28,16.4356
2023-03-29,16.5403
2023-03-30,16.6999
2023-03-31,16.0328
2023-04-01,16.0328
2023-04-02,16.0328
2023-04-03,16.1134
2023-04-04,15.8274
2023-04-05,15.6045
2023-04-06,15.6145
2023-04-07,15.6145
2023-04-08,15.6145
2023-04-09,15.6145
2023-04-10,15.8224
2023-04-11,15.8714
2023-04-12,15.9754
2023-04-13,15.7766
2023-04-14,15.8465
2023-04-15,15.8465
2023-04-16,15.8465
2023-04-17,15.9488
2023-04-18,15.9629
2023-04-19,15.9654
2023-04-20,16.1125
2023-04-21,15.9382
2023-04-22,15.9382
2023-04-23,15.9382
2023-04-24,15.9946
2023-04-25,15.8237
2023-04-26,15.681
2023-04-27,16.0287
2023-04-28,16.0868
2023-04-29,16.0868
2023-04-30,16.0868
2023-05-01,16.3033
2023-05-02,16.3066
2023-05-03,16.3913
2023-05-04,16.3357
2023-05-05,16.5365
2023-05-06,16.5365
2023-05-07,16.5365
2023-05-08,16.4436
2023-05-09,16.4942
2023-05-10,16.5332
2023-05-11,16.3631
2023-05-12,16.2809
2023-05-13,16.2809
2023-05-14,16.2809
2023-05-15,16.0959
2023-05-16,15.8586
2023-05-17,15.9249
2023-05-18,15.7938
2023-05-19,15.793
2023-05-20,15.793
2023-05-21,15.793
2023-05-22,15.6602
2023-05-23,15.4362
2023-05-24,15.2578
2023-05-25,15.2769
2023-05-26,15.1657
2023-05-27,15.1657
2023-05-28,15.1657
2023-05-29,15.1657
2023-05-30,15.2063
2023-05-31,14.4786
2023-06-01,14.5027
2023-06-02,14.8454
2023-06-03,14.8454
2023-06-04,14.8454
2023-06-05,14.7334
2023-06-06,14.7583
2023-06-07,14.8462
2023-06-08,14.9118
2023-06-09,15.0503
2023-06-10,15.0503
2023-06-11,15.0503
2023-06-12,15.242
2023-06-13,15.325
2023-06-14,15.291
2023-06-15,15.5341
2023-06-16,15.5192
2023-06-17,15.5192
2023-06-18,15.5192
2023-06-19,15.5192
2023-06-20,15.3632
2023-06-21,15.5192
2023-06-22,15.5208
2023-06-23,15.3698
2023-06-24,15.3698
2023-06-25,15.3698
2023-06-26,15.6171
2023-06-27,15.8079
2023-06-28,15.8237
2023-06-29,15.9
2023-06-30,16.7939
2023-07-01,16.7939
2023-07-02,16.7939
2023-07-03,16.6877
2023-07-04,16.6877
2023-07-05,16.6002
2023-07-06,16.4374
2023-07-07,16.4674
2023-07-08,16.4674
2023-07-09,16.4674
2023-07-10,16.5925
2023-07-11,16.7519
2023-07-12,16.8385
2023-07-13,16.4116
2023-07-14,16.5119
2023-07-15,16.5119
2023-07-16,16.5119
2023-07-17,16.5745
2023-07-18,16.6259
2023-07-19,16.6945
2023-07-20,15.5814
2023-07-21,15.6791
2023-07-22,15.6791
2023-07-23,15.6791
2023-07-24,15.7853
2023-07-25,15.8093
2023-07-26,15.8213
2023-07-27,15.6362
2023-07-28,15.6808
2023-07-29,15.6808
2023-07-30,15.6808
2023-07-31,15.6285
2023-08-01,15.7185
2023-08-02,15.5968
2023-08-03,15.626
2023-08-04,15.6097
2023-08-05,15.6097
2023-08-06,15.6097
2023-08-07,15.6928
2023-08-08,15.5985
2023-08-09,15.6962
2023-08-10,15.6671
2023-08-11,15.823
2023-08-12,15.823
2023-08-13,15.823
2023-08-14,15.7502
2023-08-15,15.548
2023-08-16,15.6911
2023-08-17,15.5077
2023-08-18,15.5557
2023-08-19,15.5557
2023-08-20,15.5557
2023-08-21,15.4709
2023-08-22,15.4058
2023-08-23,15.512
2023-08-24,15.3561
2023-08-25,15.3989
2023-08-26,15.3989
2023-08-27,15.3989
2023-08-28,15.4349
2023-08-29,15.5668
2023-08-30,15.6294
2023-08-31,15.458
2023-09-01,15.5737
2023-09-02,15.5737
2023-09-03,15.5737
2023-09-04,15.5737
2023-09-05,15.339
2023-09-06,15.291
2023-09-07,15.225
2023-09-08,15.1376
2023-09-09,15.1376
2023-09-10,15.1376
2023-09-11,15.028
2023-09-12,14.9055
2023-09-13,15.0074
2023-09-14,15.1556
2023-09-15,15.0383
2023-09-16,15.0383
2023-09-17,15.0383
2023-09-18,14.9732
2023-09-19,15.0134
2023-09-20,15.0751
2023-09-21,14.765
2023-09-22,14.8258
2023-09-23,14.8258
2023-09-24,14.8258
2023-09-25,14.8806
2023-09-26,14.5388
2023-09-27,14.4797
2023-09-28,14.5611
2023-09-29,14.2452
2023-09-30,14.2452
2023-10-01,14.2452
2023-10-02,14.3123
2023-10-03,13.926
2023-10-04,14.1304
2023-10-05,14.1036
2023-10-06,14.2184
2023-10-07,14.2184
2023-10-08,14.2184
2023-10-09,14.4388
2023-10-10,14.5184
2023-10-11,14.4455
2023-10-12,14.4882
2023-10-13,14.4681
2023-10-14,14.4681
2023-10-15,14.4681
2023-10-16,14.6902
2023-10-17,14.7338
2023-10-18,14.6097
2023-10-19,13.0315
2023-10-20,12.9069
2023-10-21,12.9069
2023-10-22,12.9069
2023-10-23,12.8759
2023-10-24,12.9203
2023-10-25,12.8902
2023-10-26,12.932
2023-10-27,12.7806
2023-10-28,12.7806
2023-10-29,12.7806
2023-10-30,12.814
2023-10-31,12.9261
2023-11-01,12.9194
2023-11-02,13.0792
2023-11-03,13.3578
2023-11-04,13.3578
2023-11-05,13.3578
2023-11-06,13.3293
2023-11-07,13.4849
2023-11-08,13.3946
2023-11-09,13.4431
2023-11-10,13.5368
2023-11-11,13.5368
2023-11-12,13.5368
2023-11-13,13.4724
2023-11-14,13.7125
2023-11-15,13.6799
2023-11-16,13.6464
2023-11-17,13.6414
2023-11-18,13.6414
2023-11-19,13.6414
2023-11-20,13.6364
2023-11-21,13.6464
2023-11-22,13.6715
2023-11-23,13.6715
2023-11-24,13.6405
2023-11-25,13.6405
2023-11-26,13.6405
2023-11-27,13.4448
2023-11-28,13.3862
2023-11-29,13.3444
2023-11-30,13.2541
2023-12-01,13.4147
2023-12-02,13.4147
2023-12-03,13.4147
2023-12-04,13.6338
2023-12-05,13.3586
2023-12-06,13.5652
2023-12-07,13.3795
2023-12-08,13.2708
2023-12-09,13.2708
2023-12-10,13.2708
2023-12-11,13.49
2023-12-12,13.4925
2023-12-13,13.6581
2023-12-14,13.8472
2023-12-15,13.7234
2023-12-16,13.7234
2023-12-17,13.7234
2023-12-18,13.8254
2023-12-19,13.7702
2023-12-20,13.5945
2023-12-21,13.73
2023-12-22,13.7727
2023-12-23,13.7727
2023-12-24,13.7727
2023-12-25,13.7727
2023-12-26,13.7426
2023-12-27,13.7551
2023-12-28,13.7234
2023-12-29,13.4602
2023-12-30,13.4602
2023-12-31,13.4602
2024-01-01,13.4602
2024-01-02,13.4273
2024-01-03,13.2717
2024-01-04,13.2725
2024-01-05,13.3094
2024-01-06,13.3094
2024-01-07,13.3094
2024-01-08,13.457
2024-01-09,13.3559
2024-01-10,13.3936
2024-01-11,13.4546
2024-01-12,13.4843
2024-01-13,13.4843
2024-01-14,13.4843
2024-01-15,13.4843
2024-01-16,13.5646
2024-01-17,13.4185
2024-01-18,13.5365
2024-01-19,13.7483
2024-01-20,13.7483
2024-01-21,13.7483
2024-01-22,13.8671
2024-01-23,13.823
2024-01-24,13.7146
2024-01-25,13.7828
2024-01-26,13.7917
2024-01-27,13.7917
2024-01-28,13.7917
2024-01-29,13.8005
2024-01-30,13.8414
2024-01-31,13.5991
2024-02-01,13.7949
2024-02-02,13.7716
2024-02-03,13.7716
2024-02-04,13.7716
2024-02-05,13.5918
2024-02-06,13.6865
2024-02-07,13.8037
2024-02-08,13.766
2024-02-09,13.8358
2024-02-10,13.8358
2024-02-11,13.8358
2024-02-12,13.9931
2024-02-13,13.774
2024-02-14,13.9048
2024-02-15,13.8265
2024-02-16,13.7642
2024-02-17,13.7642
2024-02-18,13.7642
2024-02-19,13.7642
2024-02-20,13.8721
2024-02-21,13.8865
2024-02-22,14.007
2024-02-23,14.1475
2024-02-24,14.1475
2024-02-25,14.1475
2024-02-26,14.1906
2024-02-27,14.3622
2024-02-28,14.4563
2024-02-29,14.2576
2024-03-01,14.2536
2024-03-02,14.2536
2024-03-03,14.2536
2024-03-04,14.3143
2024-03-05,14.3119
2024-03-06,14.3031
2024-03-07,14.3821
2024-03-08,14.3933
2024-03-09,14.3933
2024-03-10,14.3933
2024-03-11,14.5122
2024-03-12,14.6367
2024-03-13,14.5952
2024-03-14,14.4659
2024-03-15,14.6088
2024-03-16,14.6088
2024-03-17,14.6088
2024-03-18,14.5936
2024-03-19,14.7213
2024-03-20,14.7404
2024-03-21,14.9056
2024-03-22,14.7859
2024-03-23,14.7859
2024-03-24,14.7859
2024-03-25,14.6048
2024-03-26,14.5186
2024-03-27,14.7309
2024-03-28,14.7101
2024-03-29,14.7101
2024-03-30,14.7101
2024-03-31,14.7101
2024-04-01,14.6582
2024-04-02,14.6191
2024-04-03,14.5657
2024-04-04,14.2249
2024-04-05,14.3159
2024-04-06,14.3159
2024-04-07,14.3159
2024-04-08,14.3494
