,HUM US Equity
2020-08-21,9.1783
2020-08-22,9.1783
2020-08-23,9.1783
2020-08-24,8.8235
2020-08-25,8.8168
2020-08-26,8.7579
2020-08-27,8.8617
2020-08-28,8.8782
2020-08-29,8.8782
2020-08-30,8.8782
2020-08-31,9.0772
2020-09-01,9.0683
2020-09-02,9.4289
2020-09-03,9.2478
2020-09-04,9.0219
2020-09-05,9.0219
2020-09-06,9.0219
2020-09-07,9.0219
2020-09-08,8.8036
2020-09-09,8.8832
2020-09-10,8.4686
2020-09-11,8.4125
2020-09-12,8.4125
2020-09-13,8.4125
2020-09-14,8.7551
2020-09-15,8.6535
2020-09-16,8.6278
2020-09-17,8.5839
2020-09-18,8.7271
2020-09-19,8.7271
2020-09-20,8.7271
2020-09-21,8.5005
2020-09-22,8.2841
2020-09-23,8.2467
2020-09-24,8.2908
2020-09-25,8.6775
2020-09-26,8.6775
2020-09-27,8.6775
2020-09-28,8.6537
2020-09-29,8.6956
2020-09-30,7.3807
2020-10-01,7.4148
2020-10-02,7.251
2020-10-03,7.251
2020-10-04,7.251
2020-10-05,7.5138
2020-10-06,7.4343
2020-10-07,7.7413
2020-10-08,7.6927
2020-10-09,7.8349
2020-10-10,7.8349
2020-10-11,7.8349
2020-10-12,7.7671
2020-10-13,7.8203
2020-10-14,7.5923
2020-10-15,7.8795
2020-10-16,7.9343
2020-10-17,7.9343
2020-10-18,7.9343
2020-10-19,7.8265
2020-10-20,7.9039
2020-10-21,7.923
2020-10-22,8.0143
2020-10-23,8.0874
2020-10-24,8.0874
2020-10-25,8.0874
2020-10-26,7.8742
2020-10-27,7.8047
2020-10-28,7.3658
2020-10-29,6.9825
2020-10-30,7.0412
2020-10-31,7.0412
2020-11-01,7.0412
2020-11-02,7.2573
2020-11-03,7.606
2020-11-04,8.2702
2020-11-05,8.0094
2020-11-06,7.8179
2020-11-07,7.8179
2020-11-08,7.8179
2020-11-09,7.5957
2020-11-10,7.7742
2020-11-11,7.6657
2020-11-12,7.8005
2020-11-13,7.8377
2020-11-14,7.8377
2020-11-15,7.8377
2020-11-16,7.7247
2020-11-17,7.5781
2020-11-18,7.49
2020-11-19,7.228
2020-11-20,7.2057
2020-11-21,7.2057
2020-11-22,7.2057
2020-11-23,7.2773
2020-11-24,7.2517
2020-11-25,7.0856
2020-11-26,7.0856
2020-11-27,7.2122
2020-11-28,7.2122
2020-11-29,7.2122
2020-11-30,7.0735
2020-12-01,7.1943
2020-12-02,7.195
2020-12-03,7.1504
2020-12-04,7.3584
2020-12-05,7.3584
2020-12-06,7.3584
2020-12-07,7.1483
2020-12-08,7.2771
2020-12-09,7.2506
2020-12-10,7.0028
2020-12-11,6.8552
2020-12-12,6.8552
2020-12-13,6.8552
2020-12-14,6.7878
2020-12-15,6.8831
2020-12-16,6.8931
2020-12-17,6.9763
2020-12-18,6.8666
2020-12-19,6.8666
2020-12-20,6.8666
2020-12-21,6.806
2020-12-22,6.7927
2020-12-23,7.1797
2020-12-24,7.1737
2020-12-25,7.1737
2020-12-26,7.1737
2020-12-27,7.1737
2020-12-28,7.2982
2020-12-29,7.2485
2020-12-30,7.2034
2020-12-31,8.8345
2021-01-01,8.8345
2021-01-02,8.8345
2021-01-03,8.8345
2021-01-04,8.8854
2021-01-05,8.9117
2021-01-06,9.566
2021-01-07,9.8277
2021-01-08,9.5379
2021-01-09,9.5379
2021-01-10,9.5379
2021-01-11,9.4521
2021-01-12,9.1583
2021-01-13,8.9871
2021-01-14,8.6946
2021-01-15,8.7426
2021-01-16,8.7426
2021-01-17,8.7426
2021-01-18,8.7426
2021-01-19,8.7559
2021-01-20,8.8629
2021-01-21,8.9494
2021-01-22,8.6994
2021-01-23,8.6994
2021-01-24,8.6994
2021-01-25,8.6681
2021-01-26,8.4517
2021-01-27,7.9761
2021-01-28,8.2909
2021-01-29,8.1136
2021-01-30,8.1136
2021-01-31,8.1136
2021-02-01,8.0284
2021-02-02,7.9511
2021-02-03,8.0292
2021-02-04,7.8973
2021-02-05,7.7477
2021-02-06,7.7477
2021-02-07,7.7477
2021-02-08,7.7229
2021-02-09,7.8327
2021-02-10,7.7141
2021-02-11,7.7965
2021-02-12,7.7823
2021-02-13,7.7823
2021-02-14,7.7823
2021-02-15,7.7823
2021-02-16,7.6404
2021-02-17,7.7017
2021-02-18,7.7227
2021-02-19,7.686
2021-02-20,7.686
2021-02-21,7.686
2021-02-22,7.763
2021-02-23,7.7217
2021-02-24,7.802
2021-02-25,7.7811
2021-02-26,7.7568
2021-02-27,7.7568
2021-02-28,7.7568
2021-03-01,7.893
2021-03-02,7.9287
2021-03-03,7.8333
2021-03-04,7.9871
2021-03-05,8.267
2021-03-06,8.267
2021-03-07,8.267
2021-03-08,8.3104
2021-03-09,8.3564
2021-03-10,8.3726
2021-03-11,8.3312
2021-03-12,8.4636
2021-03-13,8.4636
2021-03-14,8.4636
2021-03-15,8.4515
2021-03-16,8.3754
2021-03-17,8.3757
2021-03-18,8.4952
2021-03-19,8.5488
2021-03-20,8.5488
2021-03-21,8.5488
2021-03-22,8.4077
2021-03-23,8.3984
2021-03-24,8.674
2021-03-25,8.7203
2021-03-26,8.9053
2021-03-27,8.9053
2021-03-28,8.9053
2021-03-29,8.9485
2021-03-30,8.9599
2021-03-31,8.6794
2021-04-01,8.5178
2021-04-02,8.5178
2021-04-03,8.5178
2021-04-04,8.5178
2021-04-05,8.5261
2021-04-06,8.3799
2021-04-07,8.4905
2021-04-08,8.3754
2021-04-09,8.6415
2021-04-10,8.6415
2021-04-11,8.6415
2021-04-12,8.5276
2021-04-13,8.6256
2021-04-14,8.7673
2021-04-15,9.0485
2021-04-16,9.0821
2021-04-17,9.0821
2021-04-18,9.0821
2021-04-19,9.1987
2021-04-20,9.2761
2021-04-21,9.3125
2021-04-22,9.3178
2021-04-23,9.4178
2021-04-24,9.4178
2021-04-25,9.4178
2021-04-26,9.355
2021-04-27,9.4218
2021-04-28,9.1664
2021-04-29,9.393
2021-04-30,9.3327
2021-05-01,9.3327
2021-05-02,9.3327
2021-05-03,9.4674
2021-05-04,9.7789
2021-05-05,9.7058
2021-05-06,9.8447
2021-05-07,9.8312
2021-05-08,9.8312
2021-05-09,9.8312
2021-05-10,9.954
2021-05-11,9.597
2021-05-12,9.5465
2021-05-13,9.6018
2021-05-14,9.5214
2021-05-15,9.5214
2021-05-16,9.5214
2021-05-17,9.4638
2021-05-18,9.4387
2021-05-19,9.3166
2021-05-20,9.1948
2021-05-21,9.3518
2021-05-22,9.3518
2021-05-23,9.3518
2021-05-24,9.2711
2021-05-25,9.2483
2021-05-26,9.1719
2021-05-27,9.185
2021-05-28,9.1433
2021-05-29,9.1433
2021-05-30,9.1433
2021-05-31,9.1433
2021-06-01,8.9812
2021-06-02,8.9222
2021-06-03,8.9661
2021-06-04,8.8576
2021-06-05,8.8576
2021-06-06,8.8576
2021-06-07,8.5981
2021-06-08,8.7571
2021-06-09,8.7676
2021-06-10,8.7227
2021-06-11,8.6779
2021-06-12,8.6779
2021-06-13,8.6779
2021-06-14,8.5759
2021-06-15,8.8156
2021-06-16,8.9026
2021-06-17,8.9232
2021-06-18,8.7865
2021-06-19,8.7865
2021-06-20,8.7865
2021-06-21,9.0892
2021-06-22,9.0938
2021-06-23,9.1623
2021-06-24,9.2194
2021-06-25,9.244
2021-06-26,9.244
2021-06-27,9.244
2021-06-28,9.3236
2021-06-29,9.2586
2021-06-30,12.1129
2021-07-01,12.2738
2021-07-02,12.4095
2021-07-03,12.4095
2021-07-04,12.4095
2021-07-05,12.4095
2021-07-06,12.4692
2021-07-07,12.5967
2021-07-08,12.499
2021-07-09,12.5367
2021-07-10,12.5367
2021-07-11,12.5367
2021-07-12,12.6239
2021-07-13,12.6894
2021-07-14,12.6829
2021-07-15,12.9064
2021-07-16,13.0366
2021-07-17,13.0366
2021-07-18,13.0366
2021-07-19,12.7098
2021-07-20,12.6957
2021-07-21,12.7933
2021-07-22,12.8006
2021-07-23,13.047
2021-07-24,13.047
2021-07-25,13.047
2021-07-26,12.9189
2021-07-27,12.9251
2021-07-28,11.9932
2021-07-29,11.6647
2021-07-30,11.5051
2021-07-31,11.5051
2021-08-01,11.5051
2021-08-02,11.6265
2021-08-03,11.493
2021-08-04,11.5165
2021-08-05,11.1799
2021-08-06,11.288
2021-08-07,11.288
2021-08-08,11.288
2021-08-09,11.2044
2021-08-10,11.144
2021-08-11,10.9481
2021-08-12,10.8482
2021-08-13,11.0124
2021-08-14,11.0124
2021-08-15,11.0124
2021-08-16,11.0578
2021-08-17,11.097
2021-08-18,10.9272
2021-08-19,11.1077
2021-08-20,11.1051
2021-08-21,11.1051
2021-08-22,11.1051
2021-08-23,11.1332
2021-08-24,11.0637
2021-08-25,10.8763
2021-08-26,10.7506
2021-08-27,10.8488
2021-08-28,10.8488
2021-08-29,10.8488
2021-08-30,10.8407
2021-08-31,10.8377
2021-09-01,10.8436
2021-09-02,11.1884
2021-09-03,11.1688
2021-09-04,11.1688
2021-09-05,11.1688
2021-09-06,11.1688
2021-09-07,11.1084
2021-09-08,11.1015
2021-09-09,11.2197
2021-09-10,10.7254
2021-09-11,10.7254
2021-09-12,10.7254
2021-09-13,10.9563
2021-09-14,10.7258
2021-09-15,10.6934
2021-09-16,10.6337
2021-09-17,10.9151
2021-09-18,10.9151
2021-09-19,10.9151
2021-09-20,10.795
2021-09-21,10.6853
2021-09-22,10.6722
2021-09-23,10.7081
2021-09-24,10.6252
2021-09-25,10.6252
2021-09-26,10.6252
2021-09-27,10.6934
2021-09-28,10.4975
2021-09-29,10.509
2021-09-30,16.2377
2021-10-01,16.3502
2021-10-02,16.3502
2021-10-03,16.3502
2021-10-04,16.0413
2021-10-05,16.1983
2021-10-06,16.3948
2021-10-07,16.9274
2021-10-08,17.3446
2021-10-09,17.3446
2021-10-10,17.3446
2021-10-11,17.4435
2021-10-12,17.7037
2021-10-13,17.7164
2021-10-14,18.3863
2021-10-15,18.6686
2021-10-16,18.6686
2021-10-17,18.6686
2021-10-18,18.5537
2021-10-19,18.692
2021-10-20,19.3005
2021-10-21,19.5973
2021-10-22,19.6461
2021-10-23,19.6461
2021-10-24,19.6461
2021-10-25,19.7197
2021-10-26,19.8922
2021-10-27,19.4956
2021-10-28,19.9156
2021-10-29,19.7075
2021-10-30,19.7075
2021-10-31,19.7075
2021-11-01,19.5364
2021-11-02,19.4238
2021-11-03,19.5385
2021-11-04,19.2618
2021-11-05,19.2562
2021-11-06,19.2562
2021-11-07,19.2562
2021-11-08,19.3064
2021-11-09,19.1141
2021-11-10,19.0255
2021-11-11,18.9313
2021-11-12,18.8806
2021-11-13,18.8806
2021-11-14,18.8806
2021-11-15,18.5416
2021-11-16,18.8201
2021-11-17,18.5514
2021-11-18,18.9064
2021-11-19,18.3859
2021-11-20,18.3859
2021-11-21,18.3859
2021-11-22,18.2696
2021-11-23,18.4966
2021-11-24,18.4478
2021-11-25,18.4478
2021-11-26,18.0867
2021-11-27,18.0867
2021-11-28,18.0867
2021-11-29,18.067
2021-11-30,17.675
2021-12-01,17.577
2021-12-02,17.7561
2021-12-03,17.7683
2021-12-04,17.7683
2021-12-05,17.7683
2021-12-06,18.2747
2021-12-07,18.2987
2021-12-08,18.6264
2021-12-09,19.2023
2021-12-10,19.6201
2021-12-11,19.6201
2021-12-12,19.6201
2021-12-13,19.7692
2021-12-14,19.6515
2021-12-15,19.6487
2021-12-16,19.4457
2021-12-17,19.2515
2021-12-18,19.2515
2021-12-19,19.2515
2021-12-20,19.147
2021-12-21,19.1019
2021-12-22,19.3786
2021-12-23,19.5896
2021-12-24,19.5896
2021-12-25,19.5896
2021-12-26,19.5896
2021-12-27,19.7627
2021-12-28,19.8691
2021-12-29,19.9873
2021-12-30,19.8588
2021-12-31,17.7506
2022-01-01,17.7506
2022-01-02,17.7506
2022-01-03,17.8155
2022-01-04,17.5518
2022-01-05,17.4227
2022-01-06,13.8174
2022-01-07,13.6394
2022-01-08,13.6394
2022-01-09,13.6394
2022-01-10,14.5381
2022-01-11,14.8026
2022-01-12,14.9505
2022-01-13,14.8815
2022-01-14,14.8026
2022-01-15,14.8026
2022-01-16,14.8026
2022-01-17,14.8026
2022-01-18,14.6483
2022-01-19,14.2384
2022-01-20,14.4495
2022-01-21,14.1326
2022-01-22,14.1326
2022-01-23,14.1326
2022-01-24,14.2898
2022-01-25,14.124
2022-01-26,14.2077
2022-01-27,14.4511
2022-01-28,14.5789
2022-01-29,14.5789
2022-01-30,14.5789
2022-01-31,14.8369
2022-02-01,14.7626
2022-02-02,15.193
2022-02-03,16.2133
2022-02-04,16.362
2022-02-05,16.362
2022-02-06,16.362
2022-02-07,16.3824
2022-02-08,16.4906
2022-02-09,16.6351
2022-02-10,16.4567
2022-02-11,16.1219
2022-02-12,16.1219
2022-02-13,16.1219
2022-02-14,15.9451
2022-02-15,16.0455
2022-02-16,16.3179
2022-02-17,15.8957
2022-02-18,15.7766
2022-02-19,15.7766
2022-02-20,15.7766
2022-02-21,15.7766
2022-02-22,15.7291
2022-02-23,15.4552
2022-02-24,15.7585
2022-02-25,16.2155
2022-02-26,16.2155
2022-02-27,16.2155
2022-02-28,16.2822
2022-03-01,16.1487
2022-03-02,16.3679
2022-03-03,16.3502
2022-03-04,16.5666
2022-03-05,16.5666
2022-03-06,16.5666
2022-03-07,15.9809
2022-03-08,15.8937
2022-03-09,16.09
2022-03-10,16.1758
2022-03-11,15.9672
2022-03-12,15.9672
2022-03-13,15.9672
2022-03-14,16.2016
2022-03-15,16.5208
2022-03-16,16.6396
2022-03-17,16.5699
2022-03-18,16.5506
2022-03-19,16.5506
2022-03-20,16.5506
2022-03-21,16.4
2022-03-22,16.4629
2022-03-23,16.148
2022-03-24,16.4222
2022-03-25,16.3465
2022-03-26,16.3465
2022-03-27,16.3465
2022-03-28,16.3268
2022-03-29,16.4838
2022-03-30,16.5015
2022-03-31,15.7168
2022-04-01,15.9629
2022-04-02,15.9629
2022-04-03,15.9629
2022-04-04,15.8162
2022-04-05,16.0343
2022-04-06,16.2642
2022-04-07,16.6013
2022-04-08,16.6096
2022-04-09,16.6096
2022-04-10,16.6096
2022-04-11,16.3541
2022-04-12,16.2638
2022-04-13,16.6479
2022-04-14,16.7181
2022-04-15,16.7181
2022-04-16,16.7181
2022-04-17,16.7181
2022-04-18,16.4582
2022-04-19,16.6443
2022-04-20,16.9125
2022-04-21,16.5351
2022-04-22,16.084
2022-04-23,16.084
2022-04-24,16.084
2022-04-25,15.9676
2022-04-26,15.5327
2022-04-27,16.0057
2022-04-28,16.6205
2022-04-29,16.0526
2022-04-30,16.0526
2022-05-01,16.0526
2022-05-02,15.6177
2022-05-03,15.6283
2022-05-04,15.9652
2022-05-05,15.6369
2022-05-06,15.5055
2022-05-07,15.5055
2022-05-08,15.5055
2022-05-09,15.2634
2022-05-10,15.5897
2022-05-11,15.5476
2022-05-12,15.4378
2022-05-13,15.8294
2022-05-14,15.8294
2022-05-15,15.8294
2022-05-16,15.9117
2022-05-17,15.8963
2022-05-18,15.0875
2022-05-19,15.5582
2022-05-20,15.8581
2022-05-21,15.8581
2022-05-22,15.8581
2022-05-23,15.9278
2022-05-24,15.8896
2022-05-25,16.0577
2022-05-26,16.354
2022-05-27,16.7078
2022-05-28,16.7078
2022-05-29,16.7078
2022-05-30,16.7078
2022-05-31,16.4331
2022-06-01,16.1718
2022-06-02,16.2489
2022-06-03,15.9679
2022-06-04,15.9679
2022-06-05,15.9679
2022-06-06,16.0344
2022-06-07,16.258
2022-06-08,16.2871
2022-06-09,16.2517
2022-06-10,16.038
2022-06-11,16.038
2022-06-12,16.038
2022-06-13,15.3331
2022-06-14,15.2406
2022-06-15,15.6062
2022-06-16,15.2123
2022-06-17,15.4181
2022-06-18,15.4181
2022-06-19,15.4181
2022-06-20,15.4181
2022-06-21,16.2265
2022-06-22,16.1899
2022-06-23,16.4493
2022-06-24,16.5347
2022-06-25,16.5347
2022-06-26,16.5347
2022-06-27,16.833
2022-06-28,16.7464
2022-06-29,16.9881
2022-06-30,16.9934
2022-07-01,17.4248
2022-07-02,17.4248
2022-07-03,17.4248
2022-07-04,17.4248
2022-07-05,17.1855
2022-07-06,17.3661
2022-07-07,17.3214
2022-07-08,17.5999
2022-07-09,17.5999
2022-07-10,17.5999
2022-07-11,17.7445
2022-07-12,17.5915
2022-07-13,17.2108
2022-07-14,17.1728
2022-07-15,17.7647
2022-07-16,17.7647
2022-07-17,17.7647
2022-07-18,17.6427
2022-07-19,18.0725
2022-07-20,17.6121
2022-07-21,17.6918
2022-07-22,17.8213
2022-07-23,17.8213
2022-07-24,17.8213
2022-07-25,17.933
2022-07-26,17.9524
2022-07-27,17.4096
2022-07-28,17.634
2022-07-29,17.5543
2022-07-30,17.5543
2022-07-31,17.5543
2022-08-01,17.2626
2022-08-02,17.4112
2022-08-03,17.5464
2022-08-04,17.4723
2022-08-05,17.6344
2022-08-06,17.6344
2022-08-07,17.6344
2022-08-08,17.5753
2022-08-09,17.7818
2022-08-10,17.7128
2022-08-11,17.6363
2022-08-12,18.1441
2022-08-13,18.1441
2022-08-14,18.1441
2022-08-15,18.2126
2022-08-16,18.0783
2022-08-17,18.0981
2022-08-18,18.1048
2022-08-19,18.2622
2022-08-20,18.2622
2022-08-21,18.2622
2022-08-22,18.3042
2022-08-23,17.9978
2022-08-24,18.0949
2022-08-25,18.0803
2022-08-26,17.741
2022-08-27,17.741
2022-08-28,17.741
2022-08-29,17.7996
2022-08-30,17.6994
2022-08-31,17.5456
2022-09-01,17.7517
2022-09-02,17.6494
2022-09-03,17.6494
2022-09-04,17.6494
2022-09-05,17.6494
2022-09-06,17.4564
2022-09-07,17.5412
2022-09-08,17.7271
2022-09-09,17.4156
2022-09-10,17.4156
2022-09-11,17.4156
2022-09-12,17.7184
2022-09-13,17.0109
2022-09-14,16.6368
2022-09-15,18.1583
2022-09-16,18.2594
2022-09-17,18.2594
2022-09-18,18.2594
2022-09-19,18.3101
2022-09-20,18.3823
2022-09-21,17.8963
2022-09-22,18.0264
2022-09-23,17.7485
2022-09-24,17.7485
2022-09-25,17.7485
2022-09-26,17.5793
2022-09-27,17.7648
2022-09-28,18.0224
2022-09-29,17.9134
2022-09-30,12.207
2022-10-01,12.207
2022-10-02,12.207
2022-10-03,12.6923
2022-10-04,12.8366
2022-10-05,12.8681
2022-10-06,12.6848
2022-10-07,12.8257
2022-10-08,12.8257
2022-10-09,12.8257
2022-10-10,12.6083
2022-10-11,12.6574
2022-10-12,12.5118
2022-10-13,12.714
2022-10-14,12.7085
2022-10-15,12.7085
2022-10-16,12.7085
2022-10-17,12.6676
2022-10-18,12.7654
2022-10-19,12.7157
2022-10-20,12.8897
2022-10-21,13.0655
2022-10-22,13.0655
2022-10-23,13.0655
2022-10-24,13.4515
2022-10-25,13.7062
2022-10-26,14.0327
2022-10-27,14.2155
2022-10-28,14.5654
2022-10-29,14.5654
2022-10-30,14.5654
2022-10-31,14.6754
2022-11-01,14.5539
2022-11-02,14.7332
2022-11-03,14.8491
2022-11-04,14.4781
2022-11-05,14.4781
2022-11-06,14.4781
2022-11-07,14.5757
2022-11-08,14.6709
2022-11-09,14.5262
2022-11-10,14.6898
2022-11-11,13.6813
2022-11-12,13.6813
2022-11-13,13.6813
2022-11-14,13.7311
2022-11-15,13.1518
2022-11-16,13.311
2022-11-17,13.4011
2022-11-18,13.7277
2022-11-19,13.7277
2022-11-20,13.7277
2022-11-21,13.5678
2022-11-22,13.7582
2022-11-23,14.0123
2022-11-24,14.0123
2022-11-25,14.1021
2022-11-26,14.1021
2022-11-27,14.1021
2022-11-28,13.8764
2022-11-29,13.8375
2022-11-30,14.4053
2022-12-01,14.3534
2022-12-02,14.2996
2022-12-03,14.2996
2022-12-04,14.2996
2022-12-05,14.3213
2022-12-06,14.285
2022-12-07,14.3809
2022-12-08,14.3192
2022-12-09,13.847
2022-12-10,13.847
2022-12-11,13.847
2022-12-12,13.7308
2022-12-13,13.496
2022-12-14,13.4435
2022-12-15,13.0007
2022-12-16,12.8344
2022-12-17,12.8344
2022-12-18,12.8344
2022-12-19,12.8788
2022-12-20,12.7731
2022-12-21,12.9895
2022-12-22,13.1359
2022-12-23,13.1877
2022-12-24,13.1877
2022-12-25,13.1877
2022-12-26,13.1877
2022-12-27,13.2019
2022-12-28,13.2335
2022-12-29,13.162
2022-12-30,14.9041
2022-12-31,14.9041
2023-01-01,14.9041
2023-01-02,14.9041
2023-01-03,14.5143
2023-01-04,14.2354
2023-01-05,14.0988
2023-01-06,14.2494
2023-01-07,14.2494
2023-01-08,14.2494
2023-01-09,13.8886
2023-01-10,13.8846
2023-01-11,14.2647
2023-01-12,14.3077
2023-01-13,14.2101
2023-01-14,14.2101
2023-01-15,14.2101
2023-01-16,14.2101
2023-01-17,14.1801
2023-01-18,13.9899
2023-01-19,14.2221
2023-01-20,14.408
2023-01-21,14.408
2023-01-22,14.408
2023-01-23,14.3164
2023-01-24,14.5096
2023-01-25,14.5719
2023-01-26,14.4766
2023-01-27,13.8879
2023-01-28,13.8879
2023-01-29,13.8879
2023-01-30,13.9952
2023-01-31,14.8877
2023-02-01,14.9404
2023-02-02,14.1571
2023-02-03,13.7173
2023-02-04,13.7173
2023-02-05,13.7173
2023-02-06,14.0388
2023-02-07,13.8649
2023-02-08,14.305
2023-02-09,14.2291
2023-02-10,14.452
2023-02-11,14.452
2023-02-12,14.452
2023-02-13,14.5626
2023-02-14,14.5539
2023-02-15,14.442
2023-02-16,14.4712
2023-02-17,14.6175
2023-02-18,14.6175
2023-02-19,14.6175
2023-02-20,14.6175
2023-02-21,14.3952
2023-02-22,14.4021
2023-02-23,14.6343
2023-02-24,14.5281
2023-02-25,14.5281
2023-02-26,14.5281
2023-02-27,14.4982
2023-02-28,14.1203
2023-03-01,14.1574
2023-03-02,14.1446
2023-03-03,14.291
2023-03-04,14.291
2023-03-05,14.291
2023-03-06,14.2535
2023-03-07,14.1538
2023-03-08,13.9325
2023-03-09,13.8345
2023-03-10,13.6151
2023-03-11,13.6151
2023-03-12,13.6151
2023-03-13,13.7079
2023-03-14,13.6911
2023-03-15,13.7536
2023-03-16,14.0992
2023-03-17,14.1377
2023-03-18,14.1377
