,ROP US Equity
2021-05-08,40.1805
2021-05-09,40.1805
2021-05-10,40.176
2021-05-11,39.8713
2021-05-12,39.0319
2021-05-13,39.6458
2021-05-14,39.7152
2021-05-15,39.7152
2021-05-16,39.7152
2021-05-17,39.3107
2021-05-18,39.2932
2021-05-19,39.1767
2021-05-20,39.6504
2021-05-21,39.8271
2021-05-22,39.8271
2021-05-23,39.8271
2021-05-24,40.179
2021-05-25,40.2879
2021-05-26,40.1782
2021-05-27,40.4113
2021-05-28,40.6033
2021-05-29,40.6033
2021-05-30,40.6033
2021-05-31,40.6033
2021-06-01,40.4821
2021-06-02,40.5461
2021-06-03,40.3816
2021-06-04,40.6825
2021-06-05,40.6825
2021-06-06,40.6825
2021-06-07,40.3572
2021-06-08,40.5789
2021-06-09,40.6748
2021-06-10,40.882
2021-06-11,41.3063
2021-06-12,41.3063
2021-06-13,41.3063
2021-06-14,41.6901
2021-06-15,41.5736
2021-06-16,40.895
2021-06-17,40.9757
2021-06-18,40.5576
2021-06-19,40.5576
2021-06-20,40.5576
2021-06-21,41.2347
2021-06-22,41.3634
2021-06-23,41.1692
2021-06-24,41.486
2021-06-25,41.8265
2021-06-26,41.8265
2021-06-27,41.8265
2021-06-28,41.9765
2021-06-29,41.9453
2021-06-30,42.4009
2021-07-01,42.4194
2021-07-02,42.586
2021-07-03,42.586
2021-07-04,42.586
2021-07-05,42.586
2021-07-06,42.7063
2021-07-07,43.2972
2021-07-08,42.7896
2021-07-09,43.2478
2021-07-10,43.2478
2021-07-11,43.2478
2021-07-12,43.3373
2021-07-13,43.2895
2021-07-14,43.6559
2021-07-15,43.6659
2021-07-16,43.6181
2021-07-17,43.6181
2021-07-18,43.6181
2021-07-19,43.2895
2021-07-20,44.0485
2021-07-21,44.2205
2021-07-22,44.0516
2021-07-23,44.4396
2021-07-24,44.4396
2021-07-25,44.4396
2021-07-26,43.9112
2021-07-27,44.1843
2021-07-28,43.8017
2021-07-29,44.0709
2021-07-30,44.0316
2021-07-31,44.0316
2021-08-01,44.0316
2021-08-02,43.8009
2021-08-03,44.1048
2021-08-04,43.9367
2021-08-05,43.9807
2021-08-06,43.8369
2021-08-07,43.8369
2021-08-08,43.8369
2021-08-09,43.636
2021-08-10,43.1755
2021-08-11,43.2589
2021-08-12,43.1832
2021-08-13,43.2806
2021-08-14,43.2806
2021-08-15,43.2806
2021-08-16,43.6229
2021-08-17,43.6801
2021-08-18,43.0874
2021-08-19,42.997
2021-08-20,43.2172
2021-08-21,43.2172
2021-08-22,43.2172
2021-08-23,43.3949
2021-08-24,43.1786
2021-08-25,43.1832
2021-08-26,43.0742
2021-08-27,43.1098
2021-08-28,43.1098
2021-08-29,43.1098
2021-08-30,43.4266
2021-08-31,43.4753
2021-09-01,43.4722
2021-09-02,43.704
2021-09-03,43.7025
2021-09-04,43.7025
2021-09-05,43.7025
2021-09-06,43.7025
2021-09-07,42.9699
2021-09-08,43.4119
2021-09-09,43.1376
2021-09-10,42.7551
2021-09-11,42.7551
2021-09-12,42.7551
2021-09-13,42.5936
2021-09-14,42.3502
2021-09-15,42.82
2021-09-16,42.7366
2021-09-17,42.1902
2021-09-18,42.1902
2021-09-19,42.1902
2021-09-20,41.7931
2021-09-21,41.5566
2021-09-22,41.7513
2021-09-23,41.8873
2021-09-24,42.14
2021-09-25,42.14
2021-09-26,42.14
2021-09-27,41.8101
2021-09-28,41.1285
2021-09-29,41.3317
2021-09-30,39.8416
2021-10-01,39.9523
2021-10-02,39.9523
2021-10-03,39.9523
2021-10-04,39.7928
2021-10-05,39.9004
2021-10-06,40.4288
2021-10-07,40.3929
2021-10-08,40.2585
2021-10-09,40.2585
2021-10-10,40.2585
2021-10-11,40.3082
2021-10-12,40.3028
2021-10-13,40.6289
2021-10-14,41.1137
2021-10-15,41.442
2021-10-16,41.442
2021-10-17,41.442
2021-10-18,41.552
2021-10-19,41.9796
2021-10-20,42.0414
2021-10-21,42.5225
2021-10-22,42.9775
2021-10-23,42.9775
2021-10-24,42.9775
2021-10-25,43.0325
2021-10-26,43.0631
2021-10-27,42.5186
2021-10-28,42.9287
2021-10-29,43.0287
2021-10-30,43.0287
2021-10-31,43.0287
2021-11-01,42.3659
2021-11-02,42.3514
2021-11-03,42.3125
2021-11-04,43.0335
2021-11-05,42.7775
2021-11-06,42.7775
2021-11-07,42.7775
2021-11-08,43.0984
2021-11-09,43.1656
2021-11-10,42.9005
2021-11-11,42.3986
2021-11-12,43.0396
2021-11-13,43.0396
2021-11-14,43.0396
2021-11-15,42.8791
2021-11-16,43.388
2021-11-17,43.2726
2021-11-18,42.9578
2021-11-19,43.8571
2021-11-20,43.8571
2021-11-21,43.8571
2021-11-22,43.4315
2021-11-23,42.8799
2021-11-24,42.8211
2021-11-25,42.8211
2021-11-26,42.0953
2021-11-27,42.0953
2021-11-28,42.0953
2021-11-29,42.5621
2021-11-30,41.2381
2021-12-01,40.8889
2021-12-02,41.4764
2021-12-03,41.3848
2021-12-04,41.3848
2021-12-05,41.3848
2021-12-06,41.8508
2021-12-07,41.8325
2021-12-08,41.8271
2021-12-09,41.5185
2021-12-10,41.9463
2021-12-11,41.9463
2021-12-12,41.9463
2021-12-13,42.1411
2021-12-14,41.4016
2021-12-15,42.3925
2021-12-16,42.98
2021-12-17,42.1067
2021-12-18,42.1067
2021-12-19,42.1067
2021-12-20,41.4558
2021-12-21,41.8546
2021-12-22,41.9112
2021-12-23,42.3214
2021-12-24,42.3214
2021-12-25,42.3214
2021-12-26,42.3214
2021-12-27,43.0617
2021-12-28,43.3727
2021-12-29,43.2894
2021-12-30,43.1488
2021-12-31,45.9502
2022-01-01,45.9502
2022-01-02,45.9502
2022-01-03,44.5778
2022-01-04,44.1869
2022-01-05,43.892
2022-01-06,44.2958
2022-01-07,43.4776
2022-01-08,43.4776
2022-01-09,43.4776
2022-01-10,42.8438
2022-01-11,43.3841
2022-01-12,43.7287
2022-01-13,43.0152
2022-01-14,42.3701
2022-01-15,42.3701
2022-01-16,42.3701
2022-01-17,42.3701
2022-01-18,42.1775
2022-01-19,41.9378
2022-01-20,41.7152
2022-01-21,41.5689
2022-01-22,41.5689
2022-01-23,41.5689
2022-01-24,41.2853
2022-01-25,40.7482
2022-01-26,40.6654
2022-01-27,40.394
2022-01-28,41.3682
2022-01-29,41.3682
2022-01-30,41.3682
2022-01-31,41.5055
2022-02-01,41.898
2022-02-02,42.7374
2022-02-03,43.48
2022-02-04,42.3823
2022-02-05,42.3823
2022-02-06,42.3823
2022-02-07,41.9979
2022-02-08,42.2068
2022-02-09,42.8795
2022-02-10,41.924
2022-02-11,41.56
2022-02-12,41.56
2022-02-13,41.56
2022-02-14,41.9142
2022-02-15,41.8947
2022-02-16,42.1426
2022-02-17,41.5892
2022-02-18,41.7631
2022-02-19,41.7631
2022-02-20,41.7631
2022-02-21,41.7631
2022-02-22,41.712
2022-02-23,40.8953
2022-02-24,42.1065
2022-02-25,42.4612
2022-02-26,42.4612
2022-02-27,42.4612
2022-02-28,42.4449
2022-03-01,42.2855
2022-03-02,42.5149
2022-03-03,42.5824
2022-03-04,42.9623
2022-03-05,42.9623
2022-03-06,42.9623
2022-03-07,42.1968
2022-03-08,41.6567
2022-03-09,42.0439
2022-03-10,41.4826
2022-03-11,41.1507
2022-03-12,41.1507
2022-03-13,41.1507
2022-03-14,41.3777
2022-03-15,42.2481
2022-03-16,42.8712
2022-03-17,43.5642
2022-03-18,44.0979
2022-03-19,44.0979
2022-03-20,44.0979
2022-03-21,43.6204
2022-03-22,43.7172
2022-03-23,43.5675
2022-03-24,43.5211
2022-03-25,43.8799
2022-03-26,43.8799
2022-03-27,43.8799
2022-03-28,44.4005
2022-03-29,44.756
2022-03-30,44.8934
2022-03-31,40.2213
2022-04-01,40.592
2022-04-02,40.592
2022-04-03,40.592
2022-04-04,40.9305
2022-04-05,40.5747
2022-04-06,40.7828
2022-04-07,41.2454
2022-04-08,41.0012
2022-04-09,41.0012
2022-04-10,41.0012
2022-04-11,40.8928
2022-04-12,40.0855
2022-04-13,39.9677
2022-04-14,39.352
2022-04-15,39.352
2022-04-16,39.352
2022-04-17,39.352
2022-04-18,38.9947
2022-04-19,39.4768
2022-04-20,39.9496
2022-04-21,39.9897
2022-04-22,38.796
2022-04-23,38.796
2022-04-24,38.796
2022-04-25,38.8894
2022-04-26,40.2041
2022-04-27,40.4145
2022-04-28,41.0978
2022-04-29,40.0399
2022-04-30,40.0399
2022-05-01,40.0399
2022-05-02,39.3007
2022-05-03,38.6589
2022-05-04,39.7126
2022-05-05,38.0673
2022-05-06,37.7365
2022-05-07,37.7365
2022-05-08,37.7365
2022-05-09,37.234
2022-05-10,37.0504
2022-05-11,36.9544
2022-05-12,36.9126
2022-05-13,37.03
2022-05-14,37.03
2022-05-15,37.03
2022-05-16,36.9929
2022-05-17,37.2214
2022-05-18,35.5453
2022-05-19,35.6792
2022-05-20,36.0163
2022-05-21,36.0163
2022-05-22,36.0163
2022-05-23,36.5243
2022-05-24,36.7653
2022-05-25,36.6684
2022-05-26,37.2025
2022-05-27,38.0972
2022-05-28,38.0972
2022-05-29,38.0972
2022-05-30,38.0972
2022-05-31,37.9838
2022-06-01,37.0693
2022-06-02,37.905
2022-06-03,37.1662
2022-06-04,37.1662
2022-06-05,37.1662
2022-06-06,36.6267
2022-06-07,36.8669
2022-06-08,36.0635
2022-06-09,35.1318
2022-06-10,33.9078
2022-06-11,33.9078
2022-06-12,33.9078
2022-06-13,33.4778
2022-06-14,33.1178
2022-06-15,33.4053
2022-06-16,32.4586
2022-06-17,32.6492
2022-06-18,32.6492
2022-06-19,32.6492
2022-06-20,32.6492
2022-06-21,33.273
2022-06-22,33.3289
2022-06-23,34.1906
2022-06-24,35.2483
2022-06-25,35.2483
2022-06-26,35.2483
2022-06-27,34.5442
2022-06-28,33.9866
2022-06-29,34.1331
2022-06-30,33.3307
2022-07-01,33.7889
2022-07-02,33.7889
2022-07-03,33.7889
2022-07-04,33.7889
2022-07-05,33.859
2022-07-06,34.0995
2022-07-07,33.9199
2022-07-08,33.8917
2022-07-09,33.8917
2022-07-10,33.8917
2022-07-11,33.5347
2022-07-12,33.0483
2022-07-13,32.5992
2022-07-14,32.8352
2022-07-15,33.3688
2022-07-16,33.3688
2022-07-17,33.3688
2022-07-18,33.1168
2022-07-19,34.0523
2022-07-20,34.3758
2022-07-21,34.7069
2022-07-22,34.5692
2022-07-23,34.5692
2022-07-24,34.5692
2022-07-25,34.7564
2022-07-26,34.5935
2022-07-27,35.1302
2022-07-28,36.4546
2022-07-29,36.5292
2022-07-30,36.5292
2022-07-31,36.5292
2022-08-01,36.2034
2022-08-02,35.7399
2022-08-03,36.037
2022-08-04,36.1163
2022-08-05,36.1978
2022-08-06,36.1978
2022-08-07,36.1978
2022-08-08,36.1284
2022-08-09,35.9624
2022-08-10,36.7128
2022-08-11,36.3334
2022-08-12,36.7448
2022-08-13,36.7448
2022-08-14,36.7448
2022-08-15,36.7684
2022-08-16,36.5338
2022-08-17,36.3562
2022-08-18,36.3372
2022-08-19,36.3044
2022-08-20,36.3044
2022-08-21,36.3044
2022-08-22,35.4519
2022-08-23,35.0405
2022-08-24,35.1845
2022-08-25,35.6416
2022-08-26,34.5148
2022-08-27,34.5148
2022-08-28,34.5148
2022-08-29,34.4637
2022-08-30,34.3563
2022-08-31,33.9624
2022-09-01,34.1582
2022-09-02,33.8359
2022-09-03,33.8359
2022-09-04,33.8359
2022-09-05,33.8359
2022-09-06,33.5312
2022-09-07,34.287
2022-09-08,34.3814
2022-09-09,34.5399
2022-09-10,34.5399
2022-09-11,34.5399
2022-09-12,34.4713
2022-09-13,33.3978
2022-09-14,33.4755
2022-09-15,32.5468
2022-09-16,32.402
2022-09-17,32.402
2022-09-18,32.402
2022-09-19,32.4211
2022-09-20,32.1308
2022-09-21,31.663
2022-09-22,31.9045
2022-09-23,32.0897
2022-09-24,32.0897
2022-09-25,32.0897
2022-09-26,32.0188
2022-09-27,31.244
2022-09-28,31.5205
2022-09-29,31.2325
2022-09-30,29.8326
2022-10-01,29.8326
2022-10-02,29.8326
2022-10-03,30.7617
2022-10-04,31.3302
2022-10-05,31.367
2022-10-06,31.3582
2022-10-07,30.55
2022-10-08,30.55
2022-10-09,30.55
2022-10-10,30.2367
2022-10-11,30.1637
2022-10-12,30.2979
2022-10-13,30.6334
2022-10-14,30.0936
2022-10-15,30.0936
2022-10-16,30.0936
2022-10-17,30.6658
2022-10-18,30.9939
2022-10-19,30.7019
2022-10-20,30.4055
2022-10-21,30.6503
2022-10-22,30.6503
2022-10-23,30.6503
2022-10-24,30.7993
2022-10-25,31.1864
2022-10-26,31.9717
2022-10-27,32.8358
2022-10-28,33.8195
2022-10-29,33.8195
2022-10-30,33.8195
2022-10-31,33.8807
2022-11-01,33.8195
2022-11-02,33.0505
2022-11-03,32.6522
2022-11-04,32.5275
2022-11-05,32.5275
2022-11-06,32.5275
2022-11-07,33.7513
2022-11-08,34.0323
2022-11-09,34.0153
2022-11-10,35.6551
2022-11-11,35.65
2022-11-12,35.65
2022-11-13,35.65
2022-11-14,35.2244
2022-11-15,35.4722
2022-11-16,35.1366
2022-11-17,35.0053
2022-11-18,35.2553
2022-11-19,35.2553
2022-11-20,35.2553
2022-11-21,35.3652
2022-11-22,35.2354
2022-11-23,35.3003
2022-11-24,35.3003
2022-11-25,35.5039
2022-11-26,35.5039
2022-11-27,35.5039
2022-11-28,34.5929
2022-11-29,34.6829
2022-11-30,35.6891
2022-12-01,36.1199
2022-12-02,36.0564
2022-12-03,36.0564
2022-12-04,36.0564
2022-12-05,35.5364
2022-12-06,35.3328
2022-12-07,35.3446
2022-12-08,35.3011
2022-12-09,35.1314
2022-12-10,35.1314
2022-12-11,35.1314
2022-12-12,35.7621
2022-12-13,36.055
2022-12-14,35.6817
2022-12-15,35.0038
2022-12-16,34.6173
2022-12-17,34.6173
2022-12-18,34.6173
2022-12-19,34.5428
2022-12-20,34.6283
2022-12-21,35.0953
2022-12-22,34.9234
2022-12-23,35.0414
2022-12-24,35.0414
2022-12-25,35.0414
2022-12-26,35.0414
2022-12-27,35.2657
2022-12-28,34.7515
2022-12-29,35.5401
2022-12-30,32.6499
2022-12-31,32.6499
2023-01-01,32.6499
2023-01-02,32.6499
2023-01-03,32.808
2023-01-04,33.3604
2023-01-05,32.9054
2023-01-06,33.4224
2023-01-07,33.4224
2023-01-08,33.4224
2023-01-09,33.4051
2023-01-10,33.4084
2023-01-11,33.9855
2023-01-12,33.9268
2023-01-13,33.9101
2023-01-14,33.9101
2023-01-15,33.9101
2023-01-16,33.9101
2023-01-17,33.5151
2023-01-18,33.0315
2023-01-19,32.6559
2023-01-20,33.2837
2023-01-21,33.2837
2023-01-22,33.2837
2023-01-23,33.3797
2023-01-24,33.5899
2023-01-25,33.4598
2023-01-26,33.4745
2023-01-27,32.7846
2023-01-28,32.7846
2023-01-29,32.7846
2023-01-30,32.0755
2023-01-31,32.2936
2023-02-01,32.7713
2023-02-02,32.6806
2023-02-03,32.5331
2023-02-04,32.5331
2023-02-05,32.5331
2023-02-06,32.5158
2023-02-07,32.814
2023-02-08,32.371
2023-02-09,32.4211
2023-02-10,32.337
2023-02-11,32.337
2023-02-12,32.337
2023-02-13,32.4891
2023-02-14,32.2943
2023-02-15,31.9494
2023-02-16,32.0415
2023-02-17,32.3557
2023-02-18,32.3557
2023-02-19,32.3557
2023-02-20,32.3557
2023-02-21,32.0575
2023-02-22,31.9501
2023-02-23,32.5798
2023-02-24,32.4064
2023-02-25,32.4064
2023-02-26,32.4064
2023-02-27,32.4947
2023-02-28,32.5756
2023-03-01,31.9741
2023-03-02,32.3383
2023-03-03,32.5695
2023-03-04,32.5695
2023-03-05,32.5695
2023-03-06,32.4913
2023-03-07,32.0396
2023-03-08,32.1946
2023-03-09,32.081
2023-03-10,31.9159
2023-03-11,31.9159
2023-03-12,31.9159
2023-03-13,31.9928
2023-03-14,32.4332
2023-03-15,31.956
2023-03-16,32.4566
2023-03-17,32.2721
2023-03-18,32.2721
