,KO US Equity
2021-01-28,27.4208
2021-01-29,26.9431
2021-01-30,26.9431
2021-01-31,26.9431
2021-02-01,27.1008
2021-02-02,27.33
2021-02-03,27.2393
2021-02-04,27.3539
2021-02-05,27.6596
2021-02-06,27.6596
2021-02-07,27.6596
2021-02-08,27.7886
2021-02-09,27.6835
2021-02-10,27.6357
2021-02-11,27.9701
2021-02-12,28.1564
2021-02-13,28.1564
2021-02-14,28.1564
2021-02-15,28.1564
2021-02-16,27.9558
2021-02-17,27.8889
2021-02-18,28.1946
2021-02-19,27.8793
2021-02-20,27.8793
2021-02-21,27.8793
2021-02-22,28.1277
2021-02-23,28.0847
2021-02-24,28.1659
2021-02-25,27.9742
2021-02-26,27.409
2021-02-27,27.409
2021-02-28,27.409
2021-03-01,27.8449
2021-03-02,27.9407
2021-03-03,27.8832
2021-03-04,27.8641
2021-03-05,28.2712
2021-03-06,28.2712
2021-03-07,28.2712
2021-03-08,28.6783
2021-03-09,28.3047
2021-03-10,28.5825
2021-03-11,28.3143
2021-03-12,28.0652
2021-03-13,28.0652
2021-03-14,28.0652
2021-03-15,28.3861
2021-03-16,28.4772
2021-03-17,28.4867
2021-03-18,28.1658
2021-03-19,28.2808
2021-03-20,28.2808
2021-03-21,28.2808
2021-03-22,28.3718
2021-03-23,28.5586
2021-03-24,28.6208
2021-03-25,28.8603
2021-03-26,29.3489
2021-03-27,29.3489
2021-03-28,29.3489
2021-03-29,29.7368
2021-03-30,29.4016
2021-03-31,29.1908
2021-04-01,27.9102
2021-04-02,27.9102
2021-04-03,27.9102
2021-04-04,27.9102
2021-04-05,28.0486
2021-04-06,28.2239
2021-04-07,28.2655
2021-04-08,28.1916
2021-04-09,28.2193
2021-04-10,28.2193
2021-04-11,28.2193
2021-04-12,28.2978
2021-04-13,28.1778
2021-04-14,28.1732
2021-04-15,28.2885
2021-04-16,28.45
2021-04-17,28.45
2021-04-18,28.45
2021-04-19,28.5977
2021-04-20,28.6761
2021-04-21,28.8792
2021-04-22,28.8007
2021-04-23,28.8146
2021-04-24,28.8146
2021-04-25,28.8146
2021-04-26,28.4408
2021-04-27,28.4175
2021-04-28,28.4221
2021-04-29,28.7314
2021-04-30,28.6022
2021-05-01,28.6022
2021-05-02,28.6022
2021-05-03,28.833
2021-05-04,28.676
2021-05-05,28.6114
2021-05-06,28.8607
2021-05-07,28.8468
2021-05-08,28.8468
2021-05-09,28.8468
2021-05-10,29.0315
2021-05-11,28.7591
2021-05-12,28.6299
2021-05-13,28.8468
2021-05-14,28.9484
2021-05-15,28.9484
2021-05-16,28.9484
2021-05-17,28.9069
2021-05-18,28.7684
2021-05-19,28.6899
2021-05-20,28.9115
2021-05-21,28.8976
2021-05-22,28.8976
2021-05-23,28.8976
2021-05-24,28.9807
2021-05-25,28.9761
2021-05-26,29.0869
2021-05-27,29.2993
2021-05-28,29.207
2021-05-29,29.207
2021-05-30,29.207
2021-05-31,29.207
2021-06-01,29.2023
2021-06-02,29.3039
2021-06-03,29.3686
2021-06-04,29.6456
2021-06-05,29.6456
2021-06-06,29.6456
2021-06-07,29.5532
2021-06-08,29.3732
2021-06-09,29.2947
2021-06-10,29.4932
2021-06-11,29.6086
2021-06-12,29.6086
2021-06-13,29.6086
2021-06-14,29.327
2021-06-15,29.2624
2021-06-16,28.9207
2021-06-17,29.05
2021-06-18,28.5052
2021-06-19,28.5052
2021-06-20,28.5052
2021-06-21,28.7776
2021-06-22,28.8699
2021-06-23,28.6668
2021-06-24,28.7914
2021-06-25,28.7591
2021-06-26,28.7591
2021-06-27,28.7591
2021-06-28,28.7314
2021-06-29,28.5468
2021-06-30,28.6622
2021-07-01,28.5929
2021-07-02,25.504
2021-07-03,25.504
2021-07-04,25.504
2021-07-05,25.504
2021-07-06,25.3793
2021-07-07,25.5622
2021-07-08,25.4833
2021-07-09,25.6204
2021-07-10,25.6204
2021-07-11,25.6204
2021-07-12,25.6287
2021-07-13,25.8532
2021-07-14,26.3685
2021-07-15,26.4433
2021-07-16,26.4267
2021-07-17,26.4267
2021-07-18,26.4267
2021-07-19,26.1483
2021-07-20,26.1898
2021-07-21,26.4891
2021-07-22,26.4558
2021-07-23,26.6803
2021-07-24,26.6803
2021-07-25,26.6803
2021-07-26,26.7282
2021-07-27,26.8114
2021-07-28,26.595
2021-07-29,26.724
2021-07-30,26.7157
2021-07-31,26.7157
2021-08-01,26.7157
2021-08-02,26.6533
2021-08-03,26.6699
2021-08-04,26.3287
2021-08-05,26.4952
2021-08-06,26.5534
2021-08-07,26.5534
2021-08-08,26.5534
2021-08-09,26.5576
2021-08-10,26.62
2021-08-11,26.5909
2021-08-12,26.6366
2021-08-13,26.7989
2021-08-14,26.7989
2021-08-15,26.7989
2021-08-16,26.903
2021-08-17,26.8197
2021-08-18,26.4952
2021-08-19,26.645
2021-08-20,26.5534
2021-08-21,26.5534
2021-08-22,26.5534
2021-08-23,26.4702
2021-08-24,26.2913
2021-08-25,26.3163
2021-08-26,26.0957
2021-08-27,26.1415
2021-08-28,26.1415
2021-08-29,26.1415
2021-08-30,26.362
2021-08-31,26.4161
2021-09-01,26.5742
2021-09-02,26.6075
2021-09-03,26.5909
2021-09-04,26.5909
2021-09-05,26.5909
2021-09-06,26.5909
2021-09-07,26.1498
2021-09-08,26.4619
2021-09-09,26.2289
2021-09-10,26.1248
2021-09-11,26.1248
2021-09-12,26.1248
2021-09-13,26.3163
2021-09-14,26.1581
2021-09-15,26.2372
2021-09-16,26.0167
2021-09-17,25.638
2021-09-18,25.638
2021-09-19,25.638
2021-09-20,25.4799
2021-09-21,25.4757
2021-09-22,25.509
2021-09-23,25.4716
2021-09-24,25.4092
2021-09-25,25.4092
2021-09-26,25.4092
2021-09-27,25.2926
2021-09-28,24.889
2021-09-29,25.0222
2021-09-30,24.8183
2021-10-01,23.4791
2021-10-02,23.4791
2021-10-03,23.4791
2021-10-04,23.4673
2021-10-05,23.5027
2021-10-06,23.7506
2021-10-07,23.8174
2021-10-08,23.9118
2021-10-09,23.9118
2021-10-10,23.9118
2021-10-11,23.9551
2021-10-12,23.9551
2021-10-13,23.959
2021-10-14,24.1046
2021-10-15,24.0534
2021-10-16,24.0534
2021-10-17,24.0534
2021-10-18,23.841
2021-10-19,23.9236
2021-10-20,24.1124
2021-10-21,24.0023
2021-10-22,24.0416
2021-10-23,24.0416
2021-10-24,24.0416
2021-10-25,23.9551
2021-10-26,24.0495
2021-10-27,24.4625
2021-10-28,24.6814
2021-10-29,24.8113
2021-10-30,24.8113
2021-10-31,24.8113
2021-11-01,24.7325
2021-11-02,24.705
2021-11-03,24.7798
2021-11-04,24.9018
2021-11-05,24.9962
2021-11-06,24.9962
2021-11-07,24.9962
2021-11-08,24.7955
2021-11-09,24.8585
2021-11-10,24.949
2021-11-11,24.9569
2021-11-12,24.9057
2021-11-13,24.9057
2021-11-14,24.9057
2021-11-15,24.9097
2021-11-16,24.7522
2021-11-17,24.6302
2021-11-18,24.4334
2021-11-19,24.3232
2021-11-20,24.3232
2021-11-21,24.3232
2021-11-22,24.457
2021-11-23,24.6184
2021-11-24,24.4413
2021-11-25,24.4413
2021-11-26,23.7721
2021-11-27,23.7721
2021-11-28,23.7721
2021-11-29,24.1067
2021-11-30,23.2683
2021-12-01,23.2093
2021-12-02,23.5124
2021-12-03,23.6974
2021-12-04,23.6974
2021-12-05,23.6974
2021-12-06,24.2366
2021-12-07,24.3547
2021-12-08,24.272
2021-12-09,24.2169
2021-12-10,24.7758
2021-12-11,24.7758
2021-12-12,24.7758
2021-12-13,25.3584
2021-12-14,25.3741
2021-12-15,25.4764
2021-12-16,25.7087
2021-12-17,25.3466
2021-12-18,25.3466
2021-12-19,25.3466
2021-12-20,25.2718
2021-12-21,25.3623
2021-12-22,25.5237
2021-12-23,25.5394
2021-12-24,25.5394
2021-12-25,25.5394
2021-12-26,25.5394
2021-12-27,25.7087
2021-12-28,25.7992
2021-12-29,25.8268
2021-12-30,25.7598
2021-12-31,28.0579
2022-01-01,28.0579
2022-01-02,28.0579
2022-01-03,28.0956
2022-01-04,28.5105
2022-01-05,28.72
2022-01-06,28.5859
2022-01-07,28.5272
2022-01-08,28.5272
2022-01-09,28.5272
2022-01-10,28.5691
2022-01-11,28.5775
2022-01-12,28.6152
2022-01-13,28.7661
2022-01-14,28.9714
2022-01-15,28.9714
2022-01-16,28.9714
2022-01-17,28.9714
2022-01-18,28.7661
2022-01-19,28.808
2022-01-20,28.7032
2022-01-21,28.5775
2022-01-22,28.5775
2022-01-23,28.5775
2022-01-24,28.3722
2022-01-25,28.3135
2022-01-26,28.2213
2022-01-27,28.2423
2022-01-28,28.7409
2022-01-29,28.7409
2022-01-30,28.7409
2022-01-31,28.8122
2022-02-01,28.6236
2022-02-02,28.8834
2022-02-03,29.0636
2022-02-04,28.7912
2022-02-05,28.7912
2022-02-06,28.7912
2022-02-07,29.0594
2022-02-08,29.227
2022-02-09,28.8247
2022-02-10,28.9672
2022-02-11,28.5105
2022-02-12,28.5105
2022-02-13,28.5105
2022-02-14,28.6739
2022-02-15,28.7703
2022-02-16,28.7661
2022-02-17,29.2773
2022-02-18,29.4533
2022-02-19,29.4533
2022-02-20,29.4533
2022-02-21,29.4533
2022-02-22,29.4413
2022-02-23,29.1511
2022-02-24,28.6969
2022-02-25,29.6811
2022-02-26,29.6811
2022-02-27,29.6811
2022-02-28,29.4245
2022-03-01,29.311
2022-03-02,29.5044
2022-03-03,29.5212
2022-03-04,29.5633
2022-03-05,29.5633
2022-03-06,29.5633
2022-03-07,28.9366
2022-03-08,27.9188
2022-03-09,28.045
2022-03-10,27.5907
2022-03-11,27.6049
2022-03-12,27.6049
2022-03-13,27.6049
2022-03-14,27.8656
2022-03-15,28.3198
2022-03-16,28.2525
2022-03-17,28.5174
2022-03-18,28.5217
2022-03-19,28.5217
2022-03-20,28.5217
2022-03-21,28.7235
2022-03-22,28.816
2022-03-23,28.6478
2022-03-24,28.8917
2022-03-25,29.123
2022-03-26,29.123
2022-03-27,29.123
2022-03-28,29.287
2022-03-29,29.388
2022-03-30,29.409
2022-03-31,29.3207
2022-04-01,27.8302
2022-04-02,27.8302
2022-04-03,27.8302
2022-04-04,27.7001
2022-04-05,27.6725
2022-04-06,27.921
2022-04-07,28.0551
2022-04-08,28.2089
2022-04-09,28.2089
2022-04-10,28.2089
2022-04-11,28.201
2022-04-12,28.4968
2022-04-13,28.5638
2022-04-14,28.6782
2022-04-15,28.6782
2022-04-16,28.6782
2022-04-17,28.6782
2022-04-18,28.4495
2022-04-19,28.6979
2022-04-20,29.049
2022-04-21,29.1476
2022-04-22,28.7689
2022-04-23,28.7689
2022-04-24,28.7689
2022-04-25,29.0411
2022-04-26,28.6901
2022-04-27,28.8912
2022-04-28,29.1399
2022-04-29,28.5167
2022-04-30,28.5167
2022-05-01,28.5167
2022-05-02,28.0552
2022-05-03,27.9133
2022-05-04,28.6824
2022-05-05,28.4773
2022-05-06,28.568
2022-05-07,28.568
2022-05-08,28.568
2022-05-09,28.5167
2022-05-10,28.2801
2022-05-11,28.3984
2022-05-12,28.4773
2022-05-13,28.9545
2022-05-14,28.9545
2022-05-15,28.9545
2022-05-16,29.0492
2022-05-17,28.9782
2022-05-18,27.1718
2022-05-19,26.6985
2022-05-20,27.085
2022-05-21,27.085
2022-05-22,27.085
2022-05-23,27.8265
2022-05-24,28.284
2022-05-25,28.3037
2022-05-26,28.3944
2022-05-27,28.5443
2022-05-28,28.5443
2022-05-29,28.5443
2022-05-30,28.5443
2022-05-31,28.0316
2022-06-01,27.9093
2022-06-02,28.1696
2022-06-03,27.8699
2022-06-04,27.8699
2022-06-05,27.8699
2022-06-06,27.8304
2022-06-07,27.9803
2022-06-08,27.8383
2022-06-09,27.4084
2022-06-10,27.2546
2022-06-11,27.2546
2022-06-12,27.2546
2022-06-13,27.227
2022-06-14,26.3948
2022-06-15,26.5683
2022-06-16,26.3316
2022-06-17,26.4736
2022-06-18,26.4736
2022-06-19,26.4736
2022-06-20,26.4736
2022-06-21,26.9745
2022-06-22,27.152
2022-06-23,27.44
2022-06-24,27.8975
2022-06-25,27.8975
2022-06-26,27.8975
2022-06-27,27.8462
2022-06-28,27.5977
2022-06-29,27.7752
2022-06-30,27.8462
2022-07-01,30.1637
2022-07-02,30.1637
2022-07-03,30.1637
2022-07-04,30.1637
2022-07-05,29.7015
2022-07-06,29.7561
2022-07-07,29.546
2022-07-08,29.6427
2022-07-09,29.6427
2022-07-10,29.6427
2022-07-11,29.5586
2022-07-12,29.4452
2022-07-13,29.3233
2022-07-14,29.2392
2022-07-15,29.3737
2022-07-16,29.3737
2022-07-17,29.3737
2022-07-18,29.0165
2022-07-19,29.3863
2022-07-20,28.9535
2022-07-21,28.8947
2022-07-22,28.9913
2022-07-23,28.9913
2022-07-24,28.9913
2022-07-25,29.2435
2022-07-26,29.6721
2022-07-27,29.5245
2022-07-28,29.9647
2022-07-29,30.0108
2022-07-30,30.0108
2022-07-31,30.0108
2022-08-01,30.1575
2022-08-02,29.7886
2022-08-03,29.906
2022-08-04,29.8012
2022-08-05,29.6796
2022-08-06,29.6796
2022-08-07,29.6796
2022-08-08,29.5077
2022-08-09,29.5413
2022-08-10,29.7928
2022-08-11,29.6125
2022-08-12,29.8138
2022-08-13,29.8138
2022-08-14,29.8138
2022-08-15,30.1491
2022-08-16,30.3713
2022-08-17,30.3084
2022-08-18,30.451
2022-08-19,30.43
2022-08-20,30.43
2022-08-21,30.43
2022-08-22,30.0234
2022-08-23,30.0527
2022-08-24,30.0905
2022-08-25,30.2204
2022-08-26,29.5664
2022-08-27,29.5664
2022-08-28,29.5664
2022-08-29,29.4071
2022-08-30,29.164
2022-08-31,28.9795
2022-09-01,29.1011
2022-09-02,28.7448
2022-09-03,28.7448
2022-09-04,28.7448
2022-09-05,28.7448
2022-09-06,28.7573
2022-09-07,29.2311
2022-09-08,29.1514
2022-09-09,29.2353
2022-09-10,29.2353
2022-09-11,29.2353
2022-09-12,29.3107
2022-09-13,28.4597
2022-09-14,28.5939
2022-09-15,28.0656
2022-09-16,28.0698
2022-09-17,28.0698
2022-09-18,28.0698
2022-09-19,28.2585
2022-09-20,28.2208
2022-09-21,28.0111
2022-09-22,27.9525
2022-09-23,27.6758
2022-09-24,27.6758
2022-09-25,27.6758
2022-09-26,27.3697
2022-09-27,26.7451
2022-09-28,26.9966
2022-09-29,26.8248
2022-09-30,25.7247
2022-10-01,25.7247
2022-10-02,25.7247
2022-10-03,25.984
2022-10-04,26.0375
2022-10-05,25.8153
2022-10-06,25.3172
2022-10-07,25.1031
2022-10-08,25.1031
2022-10-09,25.1031
2022-10-10,25.0537
2022-10-11,25.0908
2022-10-12,25.3625
2022-10-13,25.663
2022-10-14,25.2966
2022-10-15,25.2966
2022-10-16,25.2966
2022-10-17,25.5889
2022-10-18,25.8976
2022-10-19,25.7
2022-10-20,25.3378
2022-10-21,25.7
2022-10-22,25.7
2022-10-23,25.7
2022-10-24,26.3627
2022-10-25,26.9308
2022-10-26,27.1113
2022-10-27,27.1689
2022-10-28,27.6752
2022-10-29,27.6752
2022-10-30,27.6752
2022-10-31,27.3006
2022-11-01,27.2142
2022-11-02,26.8725
2022-11-03,26.8602
2022-11-04,27.0577
2022-11-05,27.0577
2022-11-06,27.0577
2022-11-07,27.1524
2022-11-08,27.1977
2022-11-09,26.856
2022-11-10,27.7246
2022-11-11,27.9057
2022-11-12,27.9057
2022-11-13,27.9057
2022-11-14,27.6628
2022-11-15,27.6217
2022-11-16,27.5764
2022-11-17,27.6546
2022-11-18,27.8316
2022-11-19,27.8316
2022-11-20,27.8316
2022-11-21,28.2185
2022-11-22,28.3297
2022-11-23,28.4449
2022-11-24,28.4449
2022-11-25,28.4696
2022-11-26,28.4696
2022-11-27,28.4696
2022-11-28,28.4737
2022-11-29,28.3832
2022-11-30,28.8483
2022-12-01,28.9224
2022-12-02,29.1529
2022-12-03,29.1529
2022-12-04,29.1529
2022-12-05,28.7907
2022-12-06,28.7783
2022-12-07,28.8195
2022-12-08,28.9306
2022-12-09,28.6548
2022-12-10,28.6548
2022-12-11,28.6548
2022-12-12,28.9965
2022-12-13,29.0047
2022-12-14,29.0047
2022-12-15,28.6425
2022-12-16,28.4943
2022-12-17,28.4943
2022-12-18,28.4943
2022-12-19,28.5314
2022-12-20,28.5108
2022-12-21,28.9265
2022-12-22,28.7372
2022-12-23,28.9347
2022-12-24,28.9347
2022-12-25,28.9347
2022-12-26,28.9347
2022-12-27,29.0953
2022-12-28,28.8318
2022-12-29,28.9883
2022-12-30,28.0296
2022-12-31,28.0296
2023-01-01,28.0296
2023-01-02,28.0296
2023-01-03,27.768
2023-01-04,27.7561
2023-01-05,27.4707
2023-01-06,27.9464
2023-01-07,27.9464
2023-01-08,27.9464
2023-01-09,27.6332
2023-01-10,27.4429
2023-01-11,27.3954
2023-01-12,27.0782
2023-01-13,27.1654
2023-01-14,27.1654
2023-01-15,27.1654
2023-01-16,27.1654
2023-01-17,27.2646
2023-01-18,26.5233
2023-01-19,26.4876
2023-01-20,26.6303
2023-01-21,26.6303
2023-01-22,26.6303
2023-01-23,26.6897
2023-01-24,26.8166
2023-01-25,26.9672
2023-01-26,26.9197
2023-01-27,26.7928
2023-01-28,26.7928
2023-01-29,26.7928
2023-01-30,26.8523
2023-01-31,27.1218
2023-02-01,27.1258
2023-02-02,26.7096
2023-02-03,26.5312
2023-02-04,26.5312
2023-02-05,26.5312
2023-02-06,26.666
2023-02-07,26.6263
2023-02-08,26.4876
2023-02-09,26.4479
2023-02-10,26.4479
2023-02-11,26.4479
2023-02-12,26.4479
2023-02-13,26.8364
2023-02-14,26.436
2023-02-15,26.436
2023-02-16,26.2894
2023-02-17,26.6461
2023-02-18,26.6461
2023-02-19,26.6461
2023-02-20,26.6461
2023-02-21,26.5312
2023-02-22,26.6026
2023-02-23,26.6462
2023-02-24,26.5471
2023-02-25,26.5471
2023-02-26,26.5471
2023-02-27,26.5392
2023-02-28,26.4162
2023-03-01,26.1584
2023-03-02,26.4995
2023-03-03,26.3884
2023-03-04,26.3884
2023-03-05,26.3884
2023-03-06,26.7533
2023-03-07,26.6145
2023-03-08,26.6264
2023-03-09,26.3964
2023-03-10,26.2951
2023-03-11,26.2951
2023-03-12,26.2951
2023-03-13,26.5331
2023-03-14,26.6203
2023-03-15,26.779
2023-03-16,26.7274
2023-03-17,26.6164
2023-03-18,26.6164
