,SEIC US Equity
2020-07-18,17.2151
2020-07-19,17.2151
2020-07-20,17.1291
2020-07-21,17.6187
2020-07-22,17.4963
2020-07-23,15.9881
2020-07-24,15.8326
2020-07-25,15.8326
2020-07-26,15.8326
2020-07-27,15.8624
2020-07-28,15.0573
2020-07-29,15.0638
2020-07-30,15.4372
2020-07-31,15.4536
2020-08-01,15.4536
2020-08-02,15.4536
2020-08-03,15.4536
2020-08-04,15.3652
2020-08-05,15.696
2020-08-06,15.47
2020-08-07,15.7549
2020-08-08,15.7549
2020-08-09,15.7549
2020-08-10,15.7615
2020-08-11,15.9023
2020-08-12,15.9089
2020-08-13,15.7615
2020-08-14,15.7484
2020-08-15,15.7484
2020-08-16,15.7484
2020-08-17,15.6108
2020-08-18,15.4962
2020-08-19,15.4339
2020-08-20,15.1359
2020-08-21,15.2734
2020-08-22,15.2734
2020-08-23,15.2734
2020-08-24,15.6829
2020-08-25,15.619
2020-08-26,15.4634
2020-08-27,15.637
2020-08-28,15.6501
2020-08-29,15.6501
2020-08-30,15.6501
2020-08-31,15.4634
2020-09-01,15.5322
2020-09-02,15.7746
2020-09-03,15.375
2020-09-04,15.28
2020-09-05,15.28
2020-09-06,15.28
2020-09-07,15.28
2020-09-08,14.8607
2020-09-09,15.0507
2020-09-10,14.7101
2020-09-11,14.7133
2020-09-12,14.7133
2020-09-13,14.7133
2020-09-14,14.7919
2020-09-15,14.7101
2020-09-16,14.959
2020-09-17,14.7166
2020-09-18,14.697
2020-09-19,14.697
2020-09-20,14.697
2020-09-21,14.8345
2020-09-22,14.7952
2020-09-23,14.6003
2020-09-24,14.5692
2020-09-25,15.0278
2020-09-26,15.0278
2020-09-27,15.0278
2020-09-28,15.2112
2020-09-29,15.0409
2020-09-30,15.2182
2020-10-01,15.3185
2020-10-02,15.5627
2020-10-03,15.5627
2020-10-04,15.5627
2020-10-05,16.0343
2020-10-06,16.0879
2020-10-07,15.9608
2020-10-08,16.6532
2020-10-09,16.7167
2020-10-10,16.7167
2020-10-11,16.7167
2020-10-12,16.991
2020-10-13,17.0111
2020-10-14,16.8689
2020-10-15,16.9509
2020-10-16,16.8806
2020-10-17,16.8806
2020-10-18,16.8806
2020-10-19,17.0813
2020-10-20,17.2352
2020-10-21,16.8806
2020-10-22,15.6262
2020-10-23,15.6564
2020-10-24,15.6564
2020-10-25,15.6564
2020-10-26,14.803
2020-10-27,14.7007
2020-10-28,14.7139
2020-10-29,14.6809
2020-10-30,14.4762
2020-10-31,14.4762
2020-11-01,14.4762
2020-11-02,14.6115
2020-11-03,15.0704
2020-11-04,15.2816
2020-11-05,15.6513
2020-11-06,15.648
2020-11-07,15.648
2020-11-08,15.648
2020-11-09,16.6878
2020-11-10,16.5459
2020-11-11,16.4304
2020-11-12,16.1399
2020-11-13,16.4469
2020-11-14,16.4469
2020-11-15,16.4469
2020-11-16,16.7175
2020-11-17,16.5492
2020-11-18,16.3412
2020-11-19,16.1729
2020-11-20,16.196
2020-11-21,16.196
2020-11-22,16.196
2020-11-23,16.3973
2020-11-24,16.9684
2020-11-25,16.6548
2020-11-26,16.6548
2020-11-27,16.6086
2020-11-28,16.6086
2020-11-29,16.6086
2020-11-30,15.6645
2020-12-01,16.2323
2020-12-02,16.3577
2020-12-03,16.4667
2020-12-04,16.942
2020-12-05,16.942
2020-12-06,16.942
2020-12-07,16.6548
2020-12-08,16.9156
2020-12-09,16.9288
2020-12-10,17.0047
2020-12-11,16.843
2020-12-12,16.843
2020-12-13,16.843
2020-12-14,16.569
2020-12-15,16.9255
2020-12-16,17.0212
2020-12-17,17.0014
2020-12-18,16.7902
2020-12-19,16.7902
2020-12-20,16.7902
2020-12-21,16.7736
2020-12-22,16.701
2020-12-23,16.8991
2020-12-24,16.9057
2020-12-25,16.9057
2020-12-26,16.9057
2020-12-27,16.9057
2020-12-28,16.9618
2020-12-29,16.8496
2020-12-30,17.0146
2020-12-31,16.8792
2021-01-01,16.8792
2021-01-02,16.8792
2021-01-03,16.8792
2021-01-04,16.7041
2021-01-05,16.7884
2021-01-06,18.1178
2021-01-07,18.1567
2021-01-08,18.2863
2021-01-09,18.2863
2021-01-10,18.2863
2021-01-11,18.0821
2021-01-12,18.1015
2021-01-13,17.7027
2021-01-14,17.8551
2021-01-15,17.5925
2021-01-16,17.5925
2021-01-17,17.5925
2021-01-18,17.5925
2021-01-19,17.7708
2021-01-20,17.9686
2021-01-21,17.6314
2021-01-22,17.505
2021-01-23,17.505
2021-01-24,17.505
2021-01-25,17.4531
2021-01-26,17.1418
2021-01-27,16.5161
2021-01-28,15.5766
2021-01-29,15.2421
2021-01-30,15.2421
2021-01-31,15.2421
2021-02-01,15.8531
2021-02-02,16.2069
2021-02-03,16.0429
2021-02-04,16.4449
2021-02-05,16.2294
2021-02-06,16.2294
2021-02-07,16.2294
2021-02-08,16.3838
2021-02-09,16.3259
2021-02-10,16.2519
2021-02-11,16.7086
2021-02-12,16.7182
2021-02-13,16.7182
2021-02-14,16.7182
2021-02-15,16.7182
2021-02-16,16.8823
2021-02-17,16.834
2021-02-18,16.6989
2021-02-19,16.9048
2021-02-20,16.9048
2021-02-21,16.9048
2021-02-22,16.7954
2021-02-23,16.8014
2021-02-24,16.9076
2021-02-25,16.5149
2021-02-26,16.2703
2021-02-27,16.2703
2021-02-28,16.2703
2021-03-01,16.9237
2021-03-02,16.708
2021-03-03,16.5986
2021-03-04,16.3701
2021-03-05,17.1232
2021-03-06,17.1232
2021-03-07,17.1232
2021-03-08,17.4902
2021-03-09,17.3132
2021-03-10,17.4966
2021-03-11,17.4033
2021-03-12,17.6511
2021-03-13,17.6511
2021-03-14,17.6511
2021-03-15,17.8314
2021-03-16,17.6833
2021-03-17,17.9376
2021-03-18,17.8925
2021-03-19,17.8217
2021-03-20,17.8217
2021-03-21,17.8217
2021-03-22,17.5835
2021-03-23,17.1232
2021-03-24,17.326
2021-03-25,17.4805
2021-03-26,17.9859
2021-03-27,17.9859
2021-03-28,17.9859
2021-03-29,18.0824
2021-03-30,17.9891
2021-03-31,17.0015
2021-04-01,17.3017
2021-04-02,17.3017
2021-04-03,17.3017
2021-04-04,17.3017
2021-04-05,17.4089
2021-04-06,17.4365
2021-04-07,17.4916
2021-04-08,17.5284
2021-04-09,17.5468
2021-04-10,17.5468
2021-04-11,17.5468
2021-04-12,17.8071
2021-04-13,17.5958
2021-04-14,17.4916
2021-04-15,17.5713
2021-04-16,17.6846
2021-04-17,17.6846
2021-04-18,17.6846
2021-04-19,17.4855
2021-04-20,17.5253
2021-04-21,17.6387
2021-04-22,15.4181
2021-04-23,15.9573
2021-04-24,15.9573
2021-04-25,15.9573
2021-04-26,16.3822
2021-04-27,16.7327
2021-04-28,16.9065
2021-04-29,17.222
2021-04-30,17.065
2021-05-01,17.065
2021-05-02,17.065
2021-05-03,17.0985
2021-05-04,17.3454
2021-05-05,17.5954
2021-05-06,17.6411
2021-05-07,17.6228
2021-05-08,17.6228
2021-05-09,17.6228
2021-05-10,17.6579
2021-05-11,17.2296
2021-05-12,16.9339
2021-05-13,17.3272
2021-05-14,17.6442
2021-05-15,17.6442
2021-05-16,17.6442
2021-05-17,17.5192
2021-05-18,17.257
2021-05-19,17.315
2021-05-20,17.4704
2021-05-21,17.5253
2021-05-22,17.5253
2021-05-23,17.5253
2021-05-24,17.507
2021-05-25,17.4399
2021-05-26,17.5162
2021-05-27,17.6564
2021-05-28,17.6747
2021-05-29,17.6747
2021-05-30,17.6747
2021-05-31,17.6747
2021-06-01,17.6686
2021-06-02,17.5588
2021-06-03,17.8179
2021-06-04,17.9825
2021-06-05,17.9825
2021-06-06,17.9825
2021-06-07,17.9033
2021-06-08,17.6869
2021-06-09,17.5954
2021-06-10,17.379
2021-06-11,17.4369
2021-06-12,17.4369
2021-06-13,17.4369
2021-06-14,17.3424
2021-06-15,17.571
2021-06-16,17.504
2021-06-17,17.2235
2021-06-18,16.8211
2021-06-19,16.8211
2021-06-20,16.8211
2021-06-21,17.1382
2021-06-22,17.1321
2021-06-23,17.0467
2021-06-24,17.0437
2021-06-25,17.3942
2021-06-26,17.3942
2021-06-27,17.3942
2021-06-28,17.4095
2021-06-29,17.2418
2021-06-30,16.0211
2021-07-01,16.1571
2021-07-02,16.2279
2021-07-03,16.2279
2021-07-04,16.2279
2021-07-05,16.2279
2021-07-06,15.8823
2021-07-07,15.9276
2021-07-08,15.6841
2021-07-09,16.0636
2021-07-10,16.0636
2021-07-11,16.0636
2021-07-12,16.1203
2021-07-13,15.854
2021-07-14,16.0126
2021-07-15,15.9588
2021-07-16,15.905
2021-07-17,15.905
2021-07-18,15.905
2021-07-19,15.4546
2021-07-20,16.0183
2021-07-21,16.0314
2021-07-22,15.3629
2021-07-23,15.4748
2021-07-24,15.4748
2021-07-25,15.4748
2021-07-26,15.4164
2021-07-27,15.4947
2021-07-28,15.4472
2021-07-29,15.5899
2021-07-30,15.4807
2021-07-31,15.4807
2021-08-01,15.4807
2021-08-02,15.5563
2021-08-03,15.5955
2021-08-04,15.394
2021-08-05,15.6542
2021-08-06,15.7382
2021-08-07,15.7382
2021-08-08,15.7382
2021-08-09,15.7633
2021-08-10,15.8613
2021-08-11,15.8697
2021-08-12,15.8277
2021-08-13,15.6822
2021-08-14,15.6822
2021-08-15,15.6822
2021-08-16,15.7745
2021-08-17,15.657
2021-08-18,15.366
2021-08-19,15.4024
2021-08-20,15.5787
2021-08-21,15.5787
2021-08-22,15.5787
2021-08-23,15.6374
2021-08-24,15.7633
2021-08-25,15.962
2021-08-26,15.8501
2021-08-27,16.1383
2021-08-28,16.1383
2021-08-29,16.1383
2021-08-30,16.0236
2021-08-31,16.0431
2021-09-01,15.9816
2021-09-02,15.9368
2021-09-03,15.8277
2021-09-04,15.8277
2021-09-05,15.8277
2021-09-06,15.8277
2021-09-07,15.103
2021-09-08,15.2289
2021-09-09,15.2989
2021-09-10,15.0862
2021-09-11,15.0862
2021-09-12,15.0862
2021-09-13,15.1786
2021-09-14,15.0359
2021-09-15,15.2205
2021-09-16,15.1086
2021-09-17,15.1534
2021-09-18,15.1534
2021-09-19,15.1534
2021-09-20,14.7085
2021-09-21,14.6441
2021-09-22,14.8232
2021-09-23,15.075
2021-09-24,15.3604
2021-09-25,15.3604
2021-09-26,15.3604
2021-09-27,15.5255
2021-09-28,15.2709
2021-09-29,15.2597
2021-09-30,14.1829
2021-10-01,14.3044
2021-10-02,14.3044
2021-10-03,14.3044
2021-10-04,14.0984
2021-10-05,14.4577
2021-10-06,14.1987
2021-10-07,14.3097
2021-10-08,14.3546
2021-10-09,14.3546
2021-10-10,14.3546
2021-10-11,14.138
2021-10-12,14.2252
2021-10-13,14.278
2021-10-14,14.7034
2021-10-15,14.7905
2021-10-16,14.7905
2021-10-17,14.7905
2021-10-18,14.772
2021-10-19,15.0204
2021-10-20,14.9618
2021-10-21,15.0923
2021-10-22,15.2827
2021-10-23,15.2827
2021-10-24,15.2827
2021-10-25,15.2273
2021-10-26,15.2012
2021-10-27,14.7651
2021-10-28,14.8539
2021-10-29,14.9792
2021-10-30,14.9792
2021-10-31,14.9792
2021-11-01,15.3292
2021-11-02,14.8408
2021-11-03,15.0132
2021-11-04,15.0576
2021-11-05,15.3161
2021-11-06,15.3161
2021-11-07,15.3161
2021-11-08,15.3657
2021-11-09,15.3057
2021-11-10,15.3318
2021-11-11,15.3057
2021-11-12,15.4075
2021-11-13,15.4075
2021-11-14,15.4075
2021-11-15,15.2639
2021-11-16,15.4624
2021-11-17,15.4258
2021-11-18,15.3213
2021-11-19,15.0759
2021-11-20,15.0759
2021-11-21,15.0759
2021-11-22,15.0628
2021-11-23,15.2247
2021-11-24,15.1203
2021-11-25,15.1203
2021-11-26,14.4256
2021-11-27,14.4256
2021-11-28,14.4256
2021-11-29,14.5823
2021-11-30,14.0887
2021-12-01,13.7962
2021-12-02,14.389
2021-12-03,14.1592
2021-12-04,14.1592
2021-12-05,14.1592
2021-12-06,14.4857
2021-12-07,14.5614
2021-12-08,14.658
2021-12-09,14.4334
2021-12-10,14.3055
2021-12-11,14.3055
2021-12-12,14.3055
2021-12-13,14.4517
2021-12-14,14.6606
2021-12-15,14.799
2021-12-16,14.8017
2021-12-17,14.2689
2021-12-18,14.2689
2021-12-19,14.2689
2021-12-20,13.744
2021-12-21,14.2846
2021-12-22,14.3002
2021-12-23,14.389
2021-12-24,14.389
2021-12-25,14.389
2021-12-26,14.389
2021-12-27,14.7076
2021-12-28,15.0106
2021-12-29,14.6267
2021-12-30,14.5327
2021-12-31,13.9336
2022-01-01,13.9336
2022-01-02,13.9336
2022-01-03,13.9866
2022-01-04,14.4326
2022-01-05,14.2915
2022-01-06,14.5208
2022-01-07,14.5359
2022-01-08,14.5359
2022-01-09,14.5359
2022-01-10,14.4754
2022-01-11,14.6014
2022-01-12,14.5611
2022-01-13,14.4805
2022-01-14,14.3646
2022-01-15,14.3646
2022-01-16,14.3646
2022-01-17,14.3646
2022-01-18,14.0218
2022-01-19,13.6766
2022-01-20,13.5229
2022-01-21,13.1247
2022-01-22,13.1247
2022-01-23,13.1247
2022-01-24,13.3137
2022-01-25,13.155
2022-01-26,12.95
2022-01-27,12.5297
2022-01-28,12.9875
2022-01-29,12.9875
2022-01-30,12.9875
2022-01-31,13.2402
2022-02-01,13.3553
2022-02-02,13.4679
2022-02-03,13.3378
2022-02-04,13.4779
2022-02-05,13.4779
2022-02-06,13.4779
2022-02-07,13.5354
2022-02-08,13.7756
2022-02-09,13.7456
2022-02-10,13.5454
2022-02-11,13.4278
2022-02-12,13.4278
2022-02-13,13.4278
2022-02-14,13.4378
2022-02-15,13.5754
2022-02-16,13.7256
2022-02-17,13.3228
2022-02-18,13.3553
2022-02-19,13.3553
2022-02-20,13.3553
2022-02-21,13.3553
2022-02-22,13.1751
2022-02-23,12.7876
2022-02-24,12.8826
2022-02-25,13.2751
2022-02-26,13.2751
2022-02-27,13.2751
2022-02-28,13.2226
2022-03-01,12.8276
2022-03-02,12.9901
2022-03-03,13.2701
2022-03-04,13.0726
2022-03-05,13.0726
2022-03-06,13.0726
2022-03-07,12.5401
2022-03-08,12.4251
2022-03-09,12.8601
2022-03-10,12.6751
2022-03-11,12.5226
2022-03-12,12.5226
2022-03-13,12.5226
2022-03-14,12.8176
2022-03-15,13.0501
2022-03-16,13.3927
2022-03-17,13.3276
2022-03-18,13.6002
2022-03-19,13.6002
2022-03-20,13.6002
2022-03-21,13.6152
2022-03-22,13.7802
2022-03-23,13.3901
2022-03-24,13.6477
2022-03-25,13.7002
2022-03-26,13.7002
2022-03-27,13.7002
2022-03-28,13.7377
2022-03-29,13.9852
2022-03-30,13.9002
2022-03-31,11.7262
2022-04-01,11.9374
2022-04-02,11.9374
2022-04-03,11.9374
2022-04-04,11.8634
2022-04-05,11.6064
2022-04-06,11.3233
2022-04-07,11.2863
2022-04-08,11.3625
2022-04-09,11.3625
2022-04-10,11.3625
2022-04-11,11.3124
2022-04-12,11.2297
2022-04-13,11.2145
2022-04-14,11.16
2022-04-15,11.16
2022-04-16,11.16
2022-04-17,11.16
2022-04-18,11.1426
2022-04-19,11.4888
2022-04-20,11.4113
2022-04-21,10.934
2022-04-22,10.8951
2022-04-23,10.8951
2022-04-24,10.8951
2022-04-25,10.9079
2022-04-26,10.9058
2022-04-27,10.9187
2022-04-28,11.1024
2022-04-29,10.653
2022-04-30,10.653
2022-05-01,10.653
2022-05-02,10.7718
2022-05-03,10.882
2022-05-04,11.1175
2022-05-05,10.7545
2022-05-06,10.6033
2022-05-07,10.6033
2022-05-08,10.6033
2022-05-09,10.4672
2022-05-10,10.4261
2022-05-11,10.1561
2022-05-12,10.2576
2022-05-13,10.4629
2022-05-14,10.4629
2022-05-15,10.4629
2022-05-16,10.4153
2022-05-17,10.7653
2022-05-18,10.5212
2022-05-19,10.532
2022-05-20,10.5125
2022-05-21,10.5125
2022-05-22,10.5125
2022-05-23,10.5925
2022-05-24,10.7394
2022-05-25,10.7027
2022-05-26,11.003
2022-05-27,11.2428
2022-05-28,11.2428
2022-05-29,11.2428
2022-05-30,11.2428
2022-05-31,11.2385
2022-06-01,11.0678
2022-06-02,11.2666
2022-06-03,11.124
2022-06-04,11.124
2022-06-05,11.124
2022-06-06,11.0591
2022-06-07,11.2082
2022-06-08,11.0267
2022-06-09,10.8215
2022-06-10,10.4953
2022-06-11,10.4953
2022-06-12,10.4953
2022-06-13,10.0588
2022-06-14,10.0351
2022-06-15,10.0416
2022-06-16,9.7909
2022-06-17,9.873
2022-06-18,9.873
2022-06-19,9.873
2022-06-20,9.873
2022-06-21,10.0221
2022-06-22,9.994
2022-06-23,10.1366
2022-06-24,10.5795
2022-06-25,10.5795
2022-06-26,10.5795
2022-06-27,10.5666
2022-06-28,10.4024
2022-06-29,10.37
2022-06-30,10.7918
2022-07-01,10.8565
2022-07-02,10.8565
2022-07-03,10.8565
2022-07-04,10.8565
2022-07-05,10.9078
2022-07-06,10.7405
2022-07-07,10.9123
2022-07-08,10.9301
2022-07-09,10.9301
2022-07-10,10.9301
2022-07-11,10.7717
2022-07-12,10.6155
2022-07-13,10.4102
2022-07-14,10.2429
2022-07-15,10.562
2022-07-16,10.562
2022-07-17,10.562
2022-07-18,10.4415
2022-07-19,10.7918
2022-07-20,10.7121
2022-07-21,10.8288
2022-07-22,10.7165
2022-07-23,10.7165
2022-07-24,10.7165
2022-07-25,10.6842
2022-07-26,10.5565
2022-07-27,10.6094
2022-07-28,10.7261
2022-07-29,10.9309
2022-07-30,10.9309
2022-07-31,10.9309
2022-08-01,10.8913
2022-08-02,10.8626
2022-08-03,11.0763
2022-08-04,10.9904
2022-08-05,10.9904
2022-08-06,10.9904
2022-08-07,10.9904
2022-08-08,11.0476
2022-08-09,11.0058
2022-08-10,11.2987
2022-08-11,11.3075
2022-08-12,11.5366
2022-08-13,11.5366
2022-08-14,11.5366
2022-08-15,11.5872
2022-08-16,11.6467
2022-08-17,11.5982
2022-08-18,11.6291
2022-08-19,11.4463
2022-08-20,11.4463
2022-08-21,11.4463
2022-08-22,11.1445
2022-08-23,11.0432
2022-08-24,11.0542
2022-08-25,11.1005
2022-08-26,10.7481
2022-08-27,10.7481
2022-08-28,10.7481
2022-08-29,10.7415
2022-08-30,10.6886
2022-08-31,10.7855
2022-09-01,10.7503
2022-09-02,10.5983
2022-09-03,10.5983
2022-09-04,10.5983
2022-09-05,10.5983
2022-09-06,10.6732
2022-09-07,10.8847
2022-09-08,11.0741
2022-09-09,11.2018
2022-09-10,11.2018
2022-09-11,11.2018
2022-09-12,11.3295
2022-09-13,10.9661
2022-09-14,10.9375
2022-09-15,10.7944
2022-09-16,10.5499
2022-09-17,10.5499
2022-09-18,10.5499
2022-09-19,10.649
2022-09-20,10.5014
2022-09-21,10.2944
2022-09-22,10.1512
2022-09-23,10.0852
2022-09-24,10.0852
2022-09-25,10.0852
2022-09-26,9.9684
2022-09-27,9.8011
2022-09-28,10.0015
2022-09-29,9.8737
2022-09-30,11.1343
2022-10-01,11.1343
2022-10-02,11.1343
2022-10-03,11.4878
2022-10-04,11.7303
2022-10-05,11.6426
2022-10-06,11.5136
2022-10-07,11.0724
2022-10-08,11.0724
2022-10-09,11.0724
2022-10-10,11.1085
2022-10-11,10.9098
2022-10-12,10.7447
2022-10-13,11.0646
2022-10-14,10.7886
2022-10-15,10.7886
2022-10-16,10.7886
2022-10-17,11.1962
2022-10-18,11.2711
2022-10-19,10.9769
2022-10-20,10.6982
2022-10-21,10.8634
2022-10-22,10.8634
2022-10-23,10.8634
2022-10-24,11.0337
2022-10-25,11.1188
2022-10-26,11.2195
2022-10-27,11.9957
2022-10-28,12.2717
2022-10-29,12.2717
2022-10-30,12.2717
2022-10-31,12.4206
2022-11-01,12.4771
2022-11-02,12.3564
2022-11-03,12.3359
2022-11-04,12.4771
2022-11-05,12.4771
2022-11-06,12.4771
2022-11-07,12.7056
2022-11-08,12.911
2022-11-09,12.8058
2022-11-10,13.8611
2022-11-11,14.2873
2022-11-12,14.2873
2022-11-13,14.2873
2022-11-14,13.9201
2022-11-15,14.1127
2022-11-16,14.2873
2022-11-17,14.0819
2022-11-18,14.1153
2022-11-19,14.1153
2022-11-20,14.1153
2022-11-21,14.1153
2022-11-22,14.3618
2022-11-23,14.5081
2022-11-24,14.5081
2022-11-25,14.5415
2022-11-26,14.5415
2022-11-27,14.5415
2022-11-28,14.3233
2022-11-29,14.2385
2022-11-30,14.4696
2022-12-01,14.693
2022-12-02,14.6956
2022-12-03,14.6956
2022-12-04,14.6956
2022-12-05,14.3489
2022-12-06,14.3387
2022-12-07,14.0228
2022-12-08,14.0639
2022-12-09,14.0562
2022-12-10,14.0562
2022-12-11,14.0562
2022-12-12,14.1512
2022-12-13,14.2257
2022-12-14,14.0845
2022-12-15,13.612
2022-12-16,13.4374
2022-12-17,13.4374
2022-12-18,13.4374
2022-12-19,13.3321
2022-12-20,13.3167
2022-12-21,13.6736
2022-12-22,13.4194
2022-12-23,13.3886
2022-12-24,13.3886
2022-12-25,13.3886
2022-12-26,13.3886
2022-12-27,13.4092
2022-12-28,13.2911
2022-12-29,13.5658
2022-12-30,14.7095
2022-12-31,14.7095
2023-01-01,14.7095
2023-01-02,14.7095
2023-01-03,14.9306
2023-01-04,15.1573
2023-01-05,14.9051
2023-01-06,15.5201
2023-01-07,15.5201
2023-01-08,15.5201
2023-01-09,15.5512
2023-01-10,15.4719
2023-01-11,15.5711
2023-01-12,15.6334
2023-01-13,15.778
2023-01-14,15.778
2023-01-15,15.778
2023-01-16,15.778
2023-01-17,15.7184
2023-01-18,15.6618
2023-01-19,15.4237
2023-01-20,15.778
2023-01-21,15.778
2023-01-22,15.778
2023-01-23,15.9735
2023-01-24,15.9197
2023-01-25,15.9645
2023-01-26,15.6459
2023-01-27,15.6938
2023-01-28,15.6938
2023-01-29,15.6938
2023-01-30,15.5923
2023-01-31,15.7925
2023-02-01,16.1422
2023-02-02,16.3058
2023-02-03,16.2268
2023-02-04,16.2268
2023-02-05,16.2268
2023-02-06,15.9984
2023-02-07,16.1648
2023-02-08,16.0745
2023-02-09,15.8574
2023-02-10,15.7925
2023-02-11,15.7925
2023-02-12,15.7925
2023-02-13,15.9702
2023-02-14,15.8066
2023-02-15,15.7248
2023-02-16,15.66
2023-02-17,15.5021
2023-02-18,15.5021
2023-02-19,15.5021
2023-02-20,15.5021
2023-02-21,15.1004
2023-02-22,15.0693
2023-02-23,15.1879
2023-02-24,15.0496
2023-02-25,15.0496
2023-02-26,15.0496
2023-02-27,15.0355
2023-02-28,15.1907
2023-03-01,15.154
2023-03-02,15.1286
2023-03-03,15.281
2023-03-04,15.281
2023-03-05,15.281
2023-03-06,15.1963
2023-03-07,14.8944
2023-03-08,14.9
2023-03-09,14.5444
2023-03-10,14.1126
2023-03-11,14.1126
2023-03-12,14.1126
2023-03-13,13.7429
2023-03-14,13.9518
2023-03-15,13.7824
2023-03-16,13.8728
2023-03-17,13.7486
2023-03-18,13.7486
