,JLL US Equity
2021-02-12,19.118
2021-02-13,19.118
2021-02-14,19.118
2021-02-15,19.118
2021-02-16,19.0391
2021-02-17,18.7235
2021-02-18,18.5955
2021-02-19,19.1742
2021-02-20,19.1742
2021-02-21,19.1742
2021-02-22,20.0555
2021-02-23,20.5583
2021-02-24,20.7703
2021-02-25,20.5025
2021-02-26,20.7338
2021-02-27,20.7338
2021-02-28,20.7338
2021-03-01,21.1854
2021-03-02,21.1241
2021-03-03,21.4468
2021-03-04,20.7329
2021-03-05,21.0263
2021-03-06,21.0263
2021-03-07,21.0263
2021-03-08,21.0364
2021-03-09,20.8782
2021-03-10,20.7438
2021-03-11,20.8508
2021-03-12,20.9001
2021-03-13,20.9001
2021-03-14,20.9001
2021-03-15,21.2951
2021-03-16,20.9449
2021-03-17,21.2484
2021-03-18,21.0802
2021-03-19,20.8288
2021-03-20,20.8288
2021-03-21,20.8288
2021-03-22,20.8645
2021-03-23,20.6122
2021-03-24,20.4312
2021-03-25,20.8389
2021-03-26,21.3837
2021-03-27,21.3837
2021-03-28,21.3837
2021-03-29,21.0784
2021-03-30,21.2046
2021-03-31,20.3065
2021-04-01,20.7934
2021-04-02,20.7934
2021-04-03,20.7934
2021-04-04,20.7934
2021-04-05,20.9089
2021-04-06,20.6086
2021-04-07,20.4531
2021-04-08,20.589
2021-04-09,20.6868
2021-04-10,20.6868
2021-04-11,20.6868
2021-04-12,20.5712
2021-04-13,20.3189
2021-04-14,20.3589
2021-04-15,20.4415
2021-04-16,20.3798
2021-04-17,20.3798
2021-04-18,20.3798
2021-04-19,20.394
2021-04-20,20.13
2021-04-21,20.2388
2021-04-22,20.1131
2021-04-23,20.2941
2021-04-24,20.2941
2021-04-25,20.2941
2021-04-26,20.3753
2021-04-27,20.5403
2021-04-28,20.3334
2021-04-29,20.9979
2021-04-30,21.1585
2021-05-01,21.1585
2021-05-02,21.1585
2021-05-03,21.4742
2021-05-04,21.4377
2021-05-05,21.1638
2021-05-06,21.6306
2021-05-07,22.1507
2021-05-08,22.1507
2021-05-09,22.1507
2021-05-10,22.2818
2021-05-11,22.0998
2021-05-12,22.0704
2021-05-13,22.1774
2021-05-14,22.2782
2021-05-15,22.2782
2021-05-16,22.2782
2021-05-17,22.4968
2021-05-18,22.3273
2021-05-19,22.5672
2021-05-20,22.8732
2021-05-21,22.8518
2021-05-22,22.8518
2021-05-23,22.8518
2021-05-24,23.0444
2021-05-25,22.6065
2021-05-26,22.6386
2021-05-27,22.3674
2021-05-28,22.4379
2021-05-29,22.4379
2021-05-30,22.4379
2021-05-31,22.4379
2021-06-01,22.6787
2021-06-02,22.7876
2021-06-03,22.8134
2021-06-04,22.4629
2021-06-05,22.4629
2021-06-06,22.4629
2021-06-07,22.7715
2021-06-08,23.1113
2021-06-09,23.1479
2021-06-10,22.9972
2021-06-11,23.2746
2021-06-12,23.2746
2021-06-13,23.2746
2021-06-14,22.8616
2021-06-15,22.8107
2021-06-16,22.6939
2021-06-17,22.3166
2021-06-18,22.1462
2021-06-19,22.1462
2021-06-20,22.1462
2021-06-21,22.7251
2021-06-22,22.5119
2021-06-23,22.5146
2021-06-24,22.594
2021-06-25,22.6181
2021-06-26,22.6181
2021-06-27,22.6181
2021-06-28,22.4352
2021-06-29,22.09
2021-06-30,15.7394
2021-07-01,15.9775
2021-07-02,15.6789
2021-07-03,15.6789
2021-07-04,15.6789
2021-07-05,15.6789
2021-07-06,15.4246
2021-07-07,15.4025
2021-07-08,15.4304
2021-07-09,15.6536
2021-07-10,15.6536
2021-07-11,15.6536
2021-07-12,15.7108
2021-07-13,15.4441
2021-07-14,15.6002
2021-07-15,15.5677
2021-07-16,15.5
2021-07-17,15.5
2021-07-18,15.5
2021-07-19,15.0648
2021-07-20,15.6926
2021-07-21,16.1031
2021-07-22,16.1128
2021-07-23,16.3165
2021-07-24,16.3165
2021-07-25,16.3165
2021-07-26,16.6326
2021-07-27,16.8466
2021-07-28,17.17
2021-07-29,17.4438
2021-07-30,17.503
2021-07-31,17.503
2021-08-01,17.503
2021-08-02,17.237
2021-08-03,17.4237
2021-08-04,18.6024
2021-08-05,19.0261
2021-08-06,19.2074
2021-08-07,19.2074
2021-08-08,19.2074
2021-08-09,18.9914
2021-08-10,19.0839
2021-08-11,19.2935
2021-08-12,19.1276
2021-08-13,19.0691
2021-08-14,19.0691
2021-08-15,19.0691
2021-08-16,18.7471
2021-08-17,18.5568
2021-08-18,18.2906
2021-08-19,18.1679
2021-08-20,18.2379
2021-08-21,18.2379
2021-08-22,18.2379
2021-08-23,18.4256
2021-08-24,18.4456
2021-08-25,18.5394
2021-08-26,18.3093
2021-08-27,18.7689
2021-08-28,18.7689
2021-08-29,18.7689
2021-08-30,18.6384
2021-08-31,18.6089
2021-09-01,18.8448
2021-09-02,18.6609
2021-09-03,18.7111
2021-09-04,18.7111
2021-09-05,18.7111
2021-09-06,18.7111
2021-09-07,18.5819
2021-09-08,18.6429
2021-09-09,18.5703
2021-09-10,18.1595
2021-09-11,18.1595
2021-09-12,18.1595
2021-09-13,18.4526
2021-09-14,18.2971
2021-09-15,18.5073
2021-09-16,18.5394
2021-09-17,18.3967
2021-09-18,18.3967
2021-09-19,18.3967
2021-09-20,18.2514
2021-09-21,18.1171
2021-09-22,18.5446
2021-09-23,18.9059
2021-09-24,19.0627
2021-09-25,19.0627
2021-09-26,19.0627
2021-09-27,19.01
2021-09-28,19.0499
2021-09-29,19.0364
2021-09-30,17.6505
2021-10-01,18.1937
2021-10-02,18.1937
2021-10-03,18.1937
2021-10-04,17.9098
2021-10-05,18.0542
2021-10-06,17.8638
2021-10-07,17.9333
2021-10-08,17.8414
2021-10-09,17.8414
2021-10-10,17.8414
2021-10-11,18.028
2021-10-12,18.0307
2021-10-13,18.1046
2021-10-14,18.0827
2021-10-15,17.9541
2021-10-16,17.9541
2021-10-17,17.9541
2021-10-18,17.9979
2021-10-19,17.8545
2021-10-20,17.9913
2021-10-21,18.0236
2021-10-22,18.4766
2021-10-23,18.4766
2021-10-24,18.4766
2021-10-25,18.6303
2021-10-26,18.4897
2021-10-27,18.3322
2021-10-28,18.5406
2021-10-29,18.2052
2021-10-30,18.2052
2021-10-31,18.2052
2021-11-01,18.1812
2021-11-02,18.1932
2021-11-03,18.4801
2021-11-04,18.3989
2021-11-05,18.6516
2021-11-06,18.6516
2021-11-07,18.6516
2021-11-08,18.7295
2021-11-09,18.7883
2021-11-10,18.5209
2021-11-11,18.6097
2021-11-12,18.4763
2021-11-13,18.4763
2021-11-14,18.4763
2021-11-15,18.5754
2021-11-16,18.5612
2021-11-17,18.29
2021-11-18,18.2203
2021-11-19,18.2453
2021-11-20,18.2453
2021-11-21,18.2453
2021-11-22,18.1174
2021-11-23,18.2835
2021-11-24,18.5171
2021-11-25,18.5171
2021-11-26,17.5597
2021-11-27,17.5597
2021-11-28,17.5597
2021-11-29,17.6283
2021-11-30,16.8702
2021-12-01,16.5614
2021-12-02,17.234
2021-12-03,17.1719
2021-12-04,17.1719
2021-12-05,17.1719
2021-12-06,17.7857
2021-12-07,18.0526
2021-12-08,18.2579
2021-12-09,18.1898
2021-12-10,18.2377
2021-12-11,18.2377
2021-12-12,18.2377
2021-12-13,18.0999
2021-12-14,17.9464
2021-12-15,18.0591
2021-12-16,17.9409
2021-12-17,17.6397
2021-12-18,17.6397
2021-12-19,17.6397
2021-12-20,17.1098
2021-12-21,17.899
2021-12-22,18.2404
2021-12-23,18.5019
2021-12-24,18.5019
2021-12-25,18.5019
2021-12-26,18.5019
2021-12-27,18.6467
2021-12-28,18.7159
2021-12-29,18.9381
2021-12-30,18.8809
2021-12-31,15.3128
2022-01-01,15.3128
2022-01-02,15.3128
2022-01-03,15.2397
2022-01-04,15.5555
2022-01-05,14.9602
2022-01-06,14.8127
2022-01-07,14.7464
2022-01-08,14.7464
2022-01-09,14.7464
2022-01-10,14.5176
2022-01-11,14.8605
2022-01-12,14.9795
2022-01-13,14.9055
2022-01-14,14.6037
2022-01-15,14.6037
2022-01-16,14.6037
2022-01-17,14.6037
2022-01-18,14.3696
2022-01-19,14.0524
2022-01-20,14.1119
2022-01-21,14.1728
2022-01-22,14.1728
2022-01-23,14.1728
2022-01-24,14.3459
2022-01-25,13.9421
2022-01-26,13.9402
2022-01-27,13.7719
2022-01-28,14.0325
2022-01-29,14.0325
2022-01-30,14.0325
2022-01-31,14.4156
2022-02-01,14.4901
2022-02-02,14.6149
2022-02-03,14.5708
2022-02-04,14.4045
2022-02-05,14.4045
2022-02-06,14.4045
2022-02-07,14.4185
2022-02-08,14.5288
2022-02-09,14.9684
2022-02-10,14.7329
2022-02-11,14.4828
2022-02-12,14.4828
2022-02-13,14.4828
2022-02-14,14.1191
2022-02-15,14.3871
2022-02-16,14.4983
2022-02-17,14.1404
2022-02-18,14.0224
2022-02-19,14.0224
2022-02-20,14.0224
2022-02-21,14.0224
2022-02-22,14.1419
2022-02-23,13.6408
2022-02-24,13.6282
2022-02-25,14.0828
2022-02-26,14.0828
2022-02-27,14.0828
2022-02-28,14.0569
2022-03-01,14.0349
2022-03-02,14.0942
2022-03-03,13.7381
2022-03-04,12.9636
2022-03-05,12.9636
2022-03-06,12.9636
2022-03-07,12.499
2022-03-08,12.4464
2022-03-09,12.8776
2022-03-10,12.748
2022-03-11,12.9756
2022-03-12,12.9756
2022-03-13,12.9756
2022-03-14,12.9584
2022-03-15,12.9794
2022-03-16,13.6396
2022-03-17,13.5856
2022-03-18,13.4675
2022-03-19,13.4675
2022-03-20,13.4675
2022-03-21,13.2509
2022-03-22,13.4794
2022-03-23,13.1577
2022-03-24,13.3456
2022-03-25,13.5268
2022-03-26,13.5268
2022-03-27,13.5268
2022-03-28,13.6291
2022-03-29,14.0493
2022-03-30,13.9135
2022-03-31,13.3959
2022-04-01,13.271
2022-04-02,13.271
2022-04-03,13.271
2022-04-04,13.3529
2022-04-05,12.9581
2022-04-06,12.9104
2022-04-07,12.58
2022-04-08,12.5502
2022-04-09,12.5502
2022-04-10,12.5502
2022-04-11,12.7395
2022-04-12,12.6497
2022-04-13,12.8057
2022-04-14,12.7579
2022-04-15,12.7579
2022-04-16,12.7579
2022-04-17,12.7579
2022-04-18,12.7295
2022-04-19,12.9591
2022-04-20,13.0293
2022-04-21,12.8842
2022-04-22,12.6733
2022-04-23,12.6733
2022-04-24,12.6733
2022-04-25,12.6698
2022-04-26,12.4049
2022-04-27,12.448
2022-04-28,12.7186
2022-04-29,12.4345
2022-04-30,12.4345
2022-05-01,12.4345
2022-05-02,12.3107
2022-05-03,12.4397
2022-05-04,12.5443
2022-05-05,12.0401
2022-05-06,11.7007
2022-05-07,11.7007
2022-05-08,11.7007
2022-05-09,11.2981
2022-05-10,11.2187
2022-05-11,11.0848
2022-05-12,11.026
2022-05-13,11.2328
2022-05-14,11.2328
2022-05-15,11.2328
2022-05-16,11.156
2022-05-17,11.4371
2022-05-18,10.9573
2022-05-19,11.0058
2022-05-20,10.9118
2022-05-21,10.9118
2022-05-22,10.9118
2022-05-23,11.0457
2022-05-24,10.926
2022-05-25,10.9976
2022-05-26,11.2869
2022-05-27,11.5637
2022-05-28,11.5637
2022-05-29,11.5637
2022-05-30,11.5637
2022-05-31,11.3723
2022-06-01,10.9564
2022-06-02,11.2792
2022-06-03,11.0071
2022-06-04,11.0071
2022-06-05,11.0071
2022-06-06,11.0195
2022-06-07,11.0702
2022-06-08,10.8466
2022-06-09,10.5414
2022-06-10,10.3019
2022-06-11,10.3019
2022-06-12,10.3019
2022-06-13,9.8757
2022-06-14,9.9981
2022-06-15,10.0315
2022-06-16,9.5886
2022-06-17,10.0719
2022-06-18,10.0719
2022-06-19,10.0719
2022-06-20,10.0719
2022-06-21,10.1792
2022-06-22,10.2187
2022-06-23,10.262
2022-06-24,10.4341
2022-06-25,10.4341
2022-06-26,10.4341
2022-06-27,10.4865
2022-06-28,10.4942
2022-06-29,10.4843
2022-06-30,10.428
2022-07-01,10.6963
2022-07-02,10.6963
2022-07-03,10.6963
2022-07-04,10.6963
2022-07-05,10.6733
2022-07-06,10.3506
2022-07-07,10.4357
2022-07-08,10.4102
2022-07-09,10.4102
2022-07-10,10.4102
2022-07-11,10.3681
2022-07-12,10.4293
2022-07-13,10.3132
2022-07-14,10.2065
2022-07-15,10.434
2022-07-16,10.434
2022-07-17,10.434
2022-07-18,10.4484
2022-07-19,10.684
2022-07-20,10.7992
2022-07-21,10.8328
2022-07-22,10.8196
2022-07-23,10.8196
2022-07-24,10.8196
2022-07-25,10.891
2022-07-26,10.7805
2022-07-27,10.8778
2022-07-28,11.0356
2022-07-29,11.1002
2022-07-30,11.1002
2022-07-31,11.1002
2022-08-01,11.0309
2022-08-02,10.8251
2022-08-03,10.5385
2022-08-04,10.2825
2022-08-05,10.2817
2022-08-06,10.2817
2022-08-07,10.2817
2022-08-08,10.388
2022-08-09,10.3621
2022-08-10,10.5068
2022-08-11,10.5998
2022-08-12,10.7582
2022-08-13,10.7582
2022-08-14,10.7582
2022-08-15,10.7778
2022-08-16,10.7686
2022-08-17,10.8178
2022-08-18,10.7882
2022-08-19,10.619
2022-08-20,10.619
2022-08-21,10.619
2022-08-22,10.275
2022-08-23,10.3183
2022-08-24,10.3621
2022-08-25,10.536
2022-08-26,10.3317
2022-08-27,10.3317
2022-08-28,10.3317
2022-08-29,10.2333
2022-08-30,10.2229
2022-08-31,10.2066
2022-09-01,10.1507
2022-09-02,10.0586
2022-09-03,10.0586
2022-09-04,10.0586
2022-09-05,10.0586
2022-09-06,9.9206
2022-09-07,10.1482
2022-09-08,10.2475
2022-09-09,10.3229
2022-09-10,10.3229
2022-09-11,10.3229
2022-09-12,10.4297
2022-09-13,10.0086
2022-09-14,9.9485
2022-09-15,9.8956
2022-09-16,9.7784
2022-09-17,9.7784
2022-09-18,9.7784
2022-09-19,9.843
2022-09-20,9.6709
2022-09-21,9.5454
2022-09-22,9.4945
2022-09-23,9.3869
2022-09-24,9.3869
2022-09-25,9.3869
2022-09-26,9.314
2022-09-27,9.3106
2022-09-28,9.4511
2022-09-29,9.191
2022-09-30,10.2425
2022-10-01,10.2425
2022-10-02,10.2425
2022-10-03,10.5543
2022-10-04,11.0081
2022-10-05,10.9049
2022-10-06,10.8199
2022-10-07,10.5185
2022-10-08,10.5185
2022-10-09,10.5185
2022-10-10,10.6801
2022-10-11,10.7036
2022-10-12,10.6615
2022-10-13,10.6986
2022-10-14,10.4941
2022-10-15,10.4941
2022-10-16,10.4941
2022-10-17,10.7325
2022-10-18,10.8325
2022-10-19,10.4792
2022-10-20,10.4217
2022-10-21,10.6013
2022-10-22,10.6013
2022-10-23,10.6013
2022-10-24,10.6108
2022-10-25,10.8054
2022-10-26,10.9086
2022-10-27,10.7995
2022-10-28,10.7561
2022-10-29,10.7561
2022-10-30,10.7561
2022-10-31,10.6054
2022-11-01,10.7325
2022-11-02,9.7559
2022-11-03,9.6066
2022-11-04,9.7603
2022-11-05,9.7603
2022-11-06,9.7603
2022-11-07,9.9898
2022-11-08,10.0539
2022-11-09,9.9495
2022-11-10,10.6491
2022-11-11,10.8145
2022-11-12,10.8145
2022-11-13,10.8145
2022-11-14,10.5715
2022-11-15,10.6087
2022-11-16,10.6235
2022-11-17,10.3775
2022-11-18,10.395
2022-11-19,10.395
2022-11-20,10.395
2022-11-21,10.4658
2022-11-22,10.6594
2022-11-23,10.6908
2022-11-24,10.6908
2022-11-25,10.7593
2022-11-26,10.7593
2022-11-27,10.7593
2022-11-28,10.5491
2022-11-29,10.6737
2022-11-30,10.944
2022-12-01,10.9337
2022-12-02,10.8821
2022-12-03,10.8821
2022-12-04,10.8821
2022-12-05,10.6639
2022-12-06,10.6576
2022-12-07,10.6343
2022-12-08,10.6567
2022-12-09,10.6231
2022-12-10,10.6231
2022-12-11,10.6231
2022-12-12,10.7091
2022-12-13,11.0515
2022-12-14,10.8974
2022-12-15,10.6755
2022-12-16,10.5057
2022-12-17,10.5057
2022-12-18,10.5057
2022-12-19,10.3569
2022-12-20,10.4062
2022-12-21,10.5191
2022-12-22,10.4362
2022-12-23,10.5115
2022-12-24,10.5115
2022-12-25,10.5115
2022-12-26,10.5115
2022-12-27,10.485
2022-12-28,10.3398
2022-12-29,10.6303
2022-12-30,11.894
2022-12-31,11.894
2023-01-01,11.894
2023-01-02,11.894
2023-01-03,12.0652
2023-01-04,12.2133
2023-01-05,12.0679
2023-01-06,12.3834
2023-01-07,12.3834
2023-01-08,12.3834
2023-01-09,12.3894
2023-01-10,12.4134
2023-01-11,12.6627
2023-01-12,12.7207
2023-01-13,12.8667
2023-01-14,12.8667
2023-01-15,12.8667
2023-01-16,12.8667
2023-01-17,12.8246
2023-01-18,12.7923
2023-01-19,12.7486
2023-01-20,12.8399
2023-01-21,12.8399
2023-01-22,12.8399
2023-01-23,13.0258
2023-01-24,12.8475
2023-01-25,12.8946
2023-01-26,13.128
2023-01-27,13.093
2023-01-28,13.093
2023-01-29,13.093
2023-01-30,13.0132
2023-01-31,13.2882
2023-02-01,12.9935
2023-02-02,13.2959
2023-02-03,13.1242
2023-02-04,13.1242
2023-02-05,13.1242
2023-02-06,12.824
2023-02-07,12.8858
2023-02-08,12.5447
2023-02-09,12.8508
2023-02-10,12.9071
2023-02-11,12.9071
2023-02-12,12.9071
2023-02-13,13.0384
2023-02-14,13.0783
2023-02-15,13.1072
2023-02-16,12.7907
2023-02-17,12.7929
2023-02-18,12.7929
2023-02-19,12.7929
2023-02-20,12.7929
2023-02-21,12.5053
2023-02-22,12.5086
2023-02-23,12.5665
2023-02-24,12.4293
2023-02-25,12.4293
2023-02-26,12.4293
2023-02-27,12.3834
2023-02-28,12.7471
2023-03-01,12.7986
2023-03-02,12.6012
2023-03-03,12.7136
2023-03-04,12.7136
2023-03-05,12.7136
2023-03-06,12.5063
2023-03-07,12.315
2023-03-08,12.4137
2023-03-09,12.1252
2023-03-10,11.6301
2023-03-11,11.6301
2023-03-12,11.6301
2023-03-13,11.3981
2023-03-14,11.4075
2023-03-15,11.192
2023-03-16,11.3433
