,ZTS US Equity
2020-10-10,37.3724
2020-10-11,37.3724
2020-10-12,38.0414
2020-10-13,37.3488
2020-10-14,36.9929
2020-10-15,36.8492
2020-10-16,36.9693
2020-10-17,36.9693
2020-10-18,36.9693
2020-10-19,36.206
2020-10-20,36.1416
2020-10-21,36.4611
2020-10-22,36.7184
2020-10-23,36.9564
2020-10-24,36.9564
2020-10-25,36.9564
2020-10-26,36.311
2020-10-27,36.7377
2020-10-28,35.9272
2020-10-29,36.4633
2020-10-30,35.8972
2020-10-31,35.8972
2020-11-01,35.8972
2020-11-02,36.8278
2020-11-03,36.8814
2020-11-04,39.285
2020-11-05,38.5547
2020-11-06,38.2008
2020-11-07,38.2008
2020-11-08,38.2008
2020-11-09,37.3322
2020-11-10,36.766
2020-11-11,37.2786
2020-11-12,37.3301
2020-11-13,37.4566
2020-11-14,37.4566
2020-11-15,37.4566
2020-11-16,37.3515
2020-11-17,37.3816
2020-11-18,36.9676
2020-11-19,37.5703
2020-11-20,37.5467
2020-11-21,37.5467
2020-11-22,37.5467
2020-11-23,37.1478
2020-11-24,36.4443
2020-11-25,36.2577
2020-11-26,36.2577
2020-11-27,36.5323
2020-11-28,36.5323
2020-11-29,36.5323
2020-11-30,36.2985
2020-12-01,36.5087
2020-12-02,35.9918
2020-12-03,35.5886
2020-12-04,35.7773
2020-12-05,35.7773
2020-12-06,35.7773
2020-12-07,35.8846
2020-12-08,36.0004
2020-12-09,35.9382
2020-12-10,35.8138
2020-12-11,36.1162
2020-12-12,36.1162
2020-12-13,36.1162
2020-12-14,36.1098
2020-12-15,36.6374
2020-12-16,36.35
2020-12-17,36.7961
2020-12-18,36.9955
2020-12-19,36.9955
2020-12-20,36.9955
2020-12-21,36.3971
2020-12-22,36.6095
2020-12-23,36.1848
2020-12-24,36.3714
2020-12-25,36.3714
2020-12-26,36.3714
2020-12-27,36.3714
2020-12-28,36.7296
2020-12-29,36.8861
2020-12-30,37.1328
2020-12-31,36.7464
2021-01-01,36.7464
2021-01-02,36.7464
2021-01-03,36.7464
2021-01-04,36.3418
2021-01-05,36.5833
2021-01-06,37.0958
2021-01-07,37.064
2021-01-08,37.2991
2021-01-09,37.2991
2021-01-10,37.2991
2021-01-11,37.5702
2021-01-12,36.8777
2021-01-13,35.9945
2021-01-14,35.7848
2021-01-15,35.9119
2021-01-16,35.9119
2021-01-17,35.9119
2021-01-18,35.9119
2021-01-19,36.1258
2021-01-20,36.2931
2021-01-21,36.5261
2021-01-22,36.2868
2021-01-23,36.2868
2021-01-24,36.2868
2021-01-25,35.8653
2021-01-26,35.5201
2021-01-27,34.1307
2021-01-28,34.8466
2021-01-29,34.3637
2021-01-30,34.3637
2021-01-31,34.3637
2021-02-01,34.6454
2021-02-02,35.0287
2021-02-03,34.5712
2021-02-04,34.9736
2021-02-05,35.429
2021-02-06,35.429
2021-02-07,35.429
2021-02-08,35.5857
2021-02-09,35.5455
2021-02-10,35.7128
2021-02-11,36.5219
2021-02-12,37.0026
2021-02-13,37.0026
2021-02-14,37.0026
2021-02-15,37.0026
2021-02-16,36.9125
2021-02-17,37.4588
2021-02-18,37.2577
2021-02-19,35.5743
2021-02-20,35.5743
2021-02-21,35.5743
2021-02-22,35.6081
2021-02-23,35.4726
2021-02-24,35.3731
2021-02-25,34.8289
2021-02-26,34.5663
2021-02-27,34.5663
2021-02-28,34.5663
2021-03-01,35.0851
2021-03-02,34.9496
2021-03-03,33.3128
2021-03-04,32.1863
2021-03-05,32.542
2021-03-06,32.542
2021-03-07,32.542
2021-03-08,32.4298
2021-03-09,33.4864
2021-03-10,33.6876
2021-03-11,33.9565
2021-03-12,34.001
2021-03-13,34.001
2021-03-14,34.001
2021-03-15,34.4816
2021-03-16,34.5219
2021-03-17,34.7632
2021-03-18,33.9692
2021-03-19,34.1174
2021-03-20,34.1174
2021-03-21,34.1174
2021-03-22,34.6489
2021-03-23,34.7357
2021-03-24,34.6066
2021-03-25,34.0666
2021-03-26,34.759
2021-03-27,34.759
2021-03-28,34.759
2021-03-29,35.2333
2021-03-30,34.9475
2021-03-31,31.9432
2021-04-01,32.0224
2021-04-02,32.0224
2021-04-03,32.0224
2021-04-04,32.0224
2021-04-05,32.1228
2021-04-06,31.6265
2021-04-07,32.0088
2021-04-08,32.4182
2021-04-09,32.3892
2021-04-10,32.3892
2021-04-11,32.3892
2021-04-12,32.9028
2021-04-13,33.0882
2021-04-14,33.0129
2021-04-15,33.4705
2021-04-16,33.8914
2021-04-17,33.8914
2021-04-18,33.8914
2021-04-19,33.9821
2021-04-20,34.1057
2021-04-21,34.378
2021-04-22,34.1694
2021-04-23,34.4533
2021-04-24,34.4533
2021-04-25,34.4533
2021-04-26,34.3104
2021-04-27,34.3007
2021-04-28,34.6811
2021-04-29,35.2217
2021-04-30,34.934
2021-05-01,34.934
2021-05-02,34.934
2021-05-03,35.3608
2021-05-04,35.0769
2021-05-05,35.0943
2021-05-06,33.8553
2021-05-07,34.633
2021-05-08,34.633
2021-05-09,34.633
2021-05-10,34.5597
2021-05-11,34.3783
2021-05-12,33.9556
2021-05-13,34.4979
2021-05-14,34.7758
2021-05-15,34.7758
2021-05-16,34.7758
2021-05-17,34.386
2021-05-18,34.3551
2021-05-19,34.5809
2021-05-20,35.4532
2021-05-21,35.4957
2021-05-22,35.4957
2021-05-23,35.4957
2021-05-24,35.569
2021-05-25,35.6115
2021-05-26,35.3606
2021-05-27,35.2352
2021-05-28,35.6231
2021-05-29,35.6231
2021-05-30,35.6231
2021-05-31,35.6231
2021-06-01,35.1425
2021-06-02,34.9032
2021-06-03,35.0711
2021-06-04,35.3374
2021-06-05,35.3374
2021-06-06,35.3374
2021-06-07,35.3182
2021-06-08,35.1252
2021-06-09,35.625
2021-06-10,36.6691
2021-06-11,36.6884
2021-06-12,36.6884
2021-06-13,36.6884
2021-06-14,37.1477
2021-06-15,37.3581
2021-06-16,37.057
2021-06-17,37.5067
2021-06-18,37.3041
2021-06-19,37.3041
2021-06-20,37.3041
2021-06-21,37.5376
2021-06-22,37.5414
2021-06-23,37.445
2021-06-24,37.3021
2021-06-25,37.6592
2021-06-26,37.6592
2021-06-27,37.6592
2021-06-28,37.6302
2021-06-29,37.8059
2021-06-30,35.2042
2021-07-01,35.7355
2021-07-02,36.3539
2021-07-03,36.3539
2021-07-04,36.3539
2021-07-05,36.3539
2021-07-06,36.5933
2021-07-07,37.2062
2021-07-08,37.1265
2021-07-09,37.2244
2021-07-10,37.2244
2021-07-11,37.2244
2021-07-12,37.3749
2021-07-13,37.5526
2021-07-14,37.9099
2021-07-15,37.7213
2021-07-16,37.6197
2021-07-17,37.6197
2021-07-18,37.6197
2021-07-19,37.2842
2021-07-20,37.6977
2021-07-21,37.3223
2021-07-22,37.7757
2021-07-23,38.3288
2021-07-24,38.3288
2021-07-25,38.3288
2021-07-26,37.8265
2021-07-27,38.0169
2021-07-28,38.2708
2021-07-29,38.4249
2021-07-30,38.1674
2021-07-31,38.1674
2021-08-01,38.1674
2021-08-02,38.0604
2021-08-03,38.4213
2021-08-04,38.5464
2021-08-05,38.3101
2021-08-06,37.9553
2021-08-07,37.9553
2021-08-08,37.9553
2021-08-09,37.5642
2021-08-10,37.3904
2021-08-11,37.146
2021-08-12,37.5859
2021-08-13,37.8828
2021-08-14,37.8828
2021-08-15,37.8828
2021-08-16,38.4802
2021-08-17,38.8097
2021-08-18,38.2178
2021-08-19,38.7808
2021-08-20,38.8912
2021-08-21,38.8912
2021-08-22,38.8912
2021-08-23,38.7862
2021-08-24,38.5183
2021-08-25,38.4169
2021-08-26,38.3427
2021-08-27,38.3065
2021-08-28,38.3065
2021-08-29,38.3065
2021-08-30,38.6812
2021-08-31,38.4404
2021-09-01,38.7808
2021-09-02,39.284
2021-09-03,39.3691
2021-09-04,39.3691
2021-09-05,39.3691
2021-09-06,39.3691
2021-09-07,39.0288
2021-09-08,39.3039
2021-09-09,38.7047
2021-09-10,38.8821
2021-09-11,38.8821
2021-09-12,38.8821
2021-09-13,38.5201
2021-09-14,38.2576
2021-09-15,38.3318
2021-09-16,38.1164
2021-09-17,37.3416
2021-09-18,37.3416
2021-09-19,37.3416
2021-09-20,37.3651
2021-09-21,37.7978
2021-09-22,37.8593
2021-09-23,38.4676
2021-09-24,38.4712
2021-09-25,38.4712
2021-09-26,38.4712
2021-09-27,37.2166
2021-09-28,36.306
2021-09-29,36.7079
2021-09-30,35.6578
2021-10-01,36.0206
2021-10-02,36.0206
2021-10-03,36.0206
2021-10-04,35.5781
2021-10-05,36.0684
2021-10-06,35.948
2021-10-07,36.5197
2021-10-08,36.3197
2021-10-09,36.3197
2021-10-10,36.3197
2021-10-11,36.279
2021-10-12,36.1905
2021-10-13,36.2453
2021-10-14,36.7639
2021-10-15,37.0878
2021-10-16,37.0878
2021-10-17,37.0878
2021-10-18,37.178
2021-10-19,37.4806
2021-10-20,37.8116
2021-10-21,38.2204
2021-10-22,38.2009
2021-10-23,38.2009
2021-10-24,38.2009
2021-10-25,38.7336
2021-10-26,38.5567
2021-10-27,38.3903
2021-10-28,38.9372
2021-10-29,39.5619
2021-10-30,39.5619
2021-10-31,39.5619
2021-11-01,39.1017
2021-11-02,38.854
2021-11-03,38.6646
2021-11-04,39.7732
2021-11-05,39.5895
2021-11-06,39.5895
2021-11-07,39.5895
2021-11-08,39.7785
2021-11-09,40.206
2021-11-10,39.563
2021-11-11,39.4057
2021-11-12,39.6107
2021-11-13,39.6107
2021-11-14,39.6107
2021-11-15,39.4711
2021-11-16,40.199
2021-11-17,40.4975
2021-11-18,41.1459
2021-11-19,41.3032
2021-11-20,41.3032
2021-11-21,41.3032
2021-11-22,40.9339
2021-11-23,40.8138
2021-11-24,40.7272
2021-11-25,40.7272
2021-11-26,40.047
2021-11-27,40.047
2021-11-28,40.047
2021-11-29,40.7944
2021-11-30,40.5276
2021-12-01,40.1071
2021-12-02,40.7308
2021-12-03,40.7555
2021-12-04,40.7555
2021-12-05,40.7555
2021-12-06,40.6919
2021-12-07,41.1742
2021-12-08,41.8667
2021-12-09,41.9622
2021-12-10,42.1901
2021-12-11,42.1901
2021-12-12,42.1901
2021-12-13,42.3508
2021-12-14,41.5929
2021-12-15,42.3014
2021-12-16,42.4303
2021-12-17,42.6953
2021-12-18,42.6953
2021-12-19,42.6953
2021-12-20,42.6865
2021-12-21,43.2837
2021-12-22,43.978
2021-12-23,44.144
2021-12-24,44.144
2021-12-25,44.144
2021-12-26,44.144
2021-12-27,44.8507
2021-12-28,44.4514
2021-12-29,44.9426
2021-12-30,44.6122
2021-12-31,43.0279
2022-01-01,43.0279
2022-01-02,43.0279
2022-01-03,41.3136
2022-01-04,39.7863
2022-01-05,38.3189
2022-01-06,38.4663
2022-01-07,37.3812
2022-01-08,37.3812
2022-01-09,37.3812
2022-01-10,37.6401
2022-01-11,37.6743
2022-01-12,37.6761
2022-01-13,36.6801
2022-01-14,36.5395
2022-01-15,36.5395
2022-01-16,36.5395
2022-01-17,36.5395
2022-01-18,35.943
2022-01-19,35.5796
2022-01-20,35.8161
2022-01-21,35.5367
2022-01-22,35.5367
2022-01-23,35.5367
2022-01-24,35.4921
2022-01-25,34.6659
2022-01-26,33.7385
2022-01-27,33.3648
2022-01-28,34.6744
2022-01-29,34.6744
2022-01-30,34.6744
2022-01-31,35.4441
2022-02-01,35.2864
2022-02-02,35.8521
2022-02-03,35.6378
2022-02-04,35.4013
2022-02-05,35.4013
2022-02-06,35.4013
2022-02-07,35.535
2022-02-08,35.703
2022-02-09,35.8727
2022-02-10,35.3721
2022-02-11,35.2864
2022-02-12,35.2864
2022-02-13,35.2864
2022-02-14,34.8682
2022-02-15,35.0134
2022-02-16,34.5568
2022-02-17,34.2114
2022-02-18,33.9121
2022-02-19,33.9121
2022-02-20,33.9121
2022-02-21,33.9121
2022-02-22,33.7035
2022-02-23,33.1836
2022-02-24,33.8488
2022-02-25,34.4918
2022-02-26,34.4918
2022-02-27,34.4918
2022-02-28,34.3105
2022-03-01,34.1207
2022-03-02,34.7244
2022-03-03,34.6902
2022-03-04,34.856
2022-03-05,34.856
2022-03-06,34.856
2022-03-07,33.3598
2022-03-08,32.214
2022-03-09,33.6146
2022-03-10,33.553
2022-03-11,32.881
2022-03-12,32.881
2022-03-13,32.881
2022-03-14,32.7732
2022-03-15,33.5342
2022-03-16,34.0147
2022-03-17,34.3157
2022-03-18,34.6953
2022-03-19,34.6953
2022-03-20,34.6953
2022-03-21,34.4798
2022-03-22,34.8507
2022-03-23,33.8849
2022-03-24,33.6011
2022-03-25,33.5772
2022-03-26,33.5772
2022-03-27,33.5772
2022-03-28,33.5669
2022-03-29,34.0644
2022-03-30,33.9003
2022-03-31,33.0517
2022-04-01,33.4761
2022-04-02,33.4761
2022-04-03,33.4761
2022-04-04,33.0769
2022-04-05,33.0197
2022-04-06,33.5216
2022-04-07,34.5861
2022-04-08,34.9495
2022-04-09,34.9495
2022-04-10,34.9495
2022-04-11,33.6725
2022-04-12,32.9003
2022-04-13,33.1712
2022-04-14,32.7977
2022-04-15,32.7977
2022-04-16,32.7977
2022-04-17,32.7977
2022-04-18,32.0422
2022-04-19,32.5688
2022-04-20,32.8784
2022-04-21,32.3636
2022-04-22,31.8975
2022-04-23,31.8975
2022-04-24,31.8975
2022-04-25,31.6199
2022-04-26,31.0597
2022-04-27,31.3121
2022-04-28,31.7899
2022-04-29,31.1068
2022-04-30,31.1068
2022-05-01,31.1068
2022-05-02,30.6727
2022-05-03,30.7518
2022-05-04,31.0412
2022-05-05,30.0929
2022-05-06,29.7166
2022-05-07,29.7166
2022-05-08,29.7166
2022-05-09,28.4732
2022-05-10,28.6143
2022-05-11,28.1523
2022-05-12,28.6866
2022-05-13,29.0646
2022-05-14,29.0646
2022-05-15,29.0646
2022-05-16,29.0932
2022-05-17,29.2495
2022-05-18,27.9775
2022-05-19,27.9389
2022-05-20,28.5992
2022-05-21,28.5992
2022-05-22,28.5992
2022-05-23,28.6731
2022-05-24,28.6815
2022-05-25,28.6782
2022-05-26,29.1604
2022-05-27,30.2021
2022-05-28,30.2021
2022-05-29,30.2021
2022-05-30,30.2021
2022-05-31,30.0056
2022-06-01,29.3486
2022-06-02,30.303
2022-06-03,29.683
2022-06-04,29.683
2022-06-05,29.683
2022-06-06,30.019
2022-06-07,30.4844
2022-06-08,30.066
2022-06-09,29.2595
2022-06-10,28.4194
2022-06-11,28.4194
2022-06-12,28.4194
2022-06-13,27.4919
2022-06-14,27.7994
2022-06-15,27.8448
2022-06-16,27.7305
2022-06-17,27.9725
2022-06-18,27.9725
2022-06-19,27.9725
2022-06-20,27.9725
2022-06-21,28.5068
2022-06-22,28.8764
2022-06-23,29.7098
2022-06-24,30.6239
2022-06-25,30.6239
2022-06-26,30.6239
2022-06-27,30.4542
2022-06-28,29.8695
2022-06-29,30.5079
2022-06-30,30.1021
2022-07-01,30.4889
2022-07-02,30.4889
2022-07-03,30.4889
2022-07-04,30.4889
2022-07-05,30.4956
2022-07-06,31.2041
2022-07-07,31.3041
2022-07-08,31.1174
2022-07-09,31.1174
2022-07-10,31.1174
2022-07-11,30.9607
2022-07-12,30.4222
2022-07-13,29.422
2022-07-14,29.9188
2022-07-15,30.5439
2022-07-16,30.5439
2022-07-17,30.5439
2022-07-18,30.0805
2022-07-19,31.0241
2022-07-20,30.829
2022-07-21,31.5542
2022-07-22,31.1508
2022-07-23,31.1508
2022-07-24,31.1508
2022-07-25,30.6506
2022-07-26,30.8507
2022-07-27,31.0324
2022-07-28,31.8326
2022-07-29,31.8793
2022-07-30,31.8793
2022-07-31,31.8793
2022-08-01,31.4108
2022-08-02,31.2591
2022-08-03,31.4809
2022-08-04,30.3518
2022-08-05,30.4016
2022-08-06,30.4016
2022-08-07,30.4016
2022-08-08,30.3021
2022-08-09,29.5625
2022-08-10,30.3104
2022-08-11,30.1644
2022-08-12,30.5774
2022-08-13,30.5774
2022-08-14,30.5774
2022-08-15,30.3751
2022-08-16,29.9339
2022-08-17,30.0451
2022-08-18,29.6653
2022-08-19,29.5575
2022-08-20,29.5575
2022-08-21,29.5575
2022-08-22,28.8146
2022-08-23,28.3801
2022-08-24,28.4149
2022-08-25,28.8958
2022-08-26,27.9606
2022-08-27,27.9606
2022-08-28,27.9606
2022-08-29,27.6256
2022-08-30,27.4946
2022-08-31,27.4034
2022-09-01,27.881
2022-09-02,27.478
2022-09-03,27.478
2022-09-04,27.478
2022-09-05,27.478
2022-09-06,27.4548
2022-09-07,28.0451
2022-09-08,27.7284
2022-09-09,28.6935
2022-09-10,28.6935
2022-09-11,28.6935
2022-09-12,29.0318
2022-09-13,28.143
2022-09-14,28.0169
2022-09-15,27.8428
2022-09-16,27.5311
2022-09-17,27.5311
2022-09-18,27.5311
2022-09-19,27.5128
2022-09-20,26.808
2022-09-21,26.5261
2022-09-22,26.231
2022-09-23,26.3288
2022-09-24,26.3288
2022-09-25,26.3288
2022-09-26,26.0883
2022-09-27,26.221
2022-09-28,26.6953
2022-09-29,26.478
2022-09-30,26.1118
2022-10-01,26.1118
2022-10-02,26.1118
2022-10-03,26.6196
2022-10-04,27.1838
2022-10-05,27.1572
2022-10-06,26.8253
2022-10-07,25.9591
2022-10-08,25.9591
2022-10-09,25.9591
2022-10-10,25.6952
2022-10-11,25.7732
2022-10-12,25.7085
2022-10-13,26.1698
2022-10-14,25.6322
2022-10-15,25.6322
2022-10-16,25.6322
2022-10-17,26.3607
2022-10-18,26.4652
2022-10-19,26.0852
2022-10-20,25.4712
2022-10-21,25.9325
2022-10-22,25.9325
2022-10-23,25.9325
2022-10-24,26.291
2022-10-25,26.7772
2022-10-26,26.6727
2022-10-27,26.5847
2022-10-28,26.9398
2022-10-29,26.9398
2022-10-30,26.9398
2022-10-31,26.525
2022-11-01,26.8469
2022-11-02,25.9574
2022-11-03,23.1697
2022-11-04,23.5877
2022-11-05,23.5877
2022-11-06,23.5877
2022-11-07,24.2799
2022-11-08,24.0073
2022-11-09,23.5051
2022-11-10,25.0647
2022-11-11,26.0461
2022-11-12,26.0461
2022-11-13,26.0461
2022-11-14,25.6991
2022-11-15,26.2559
2022-11-16,26.0015
2022-11-17,25.2283
2022-11-18,25.5653
2022-11-19,25.5653
2022-11-20,25.5653
2022-11-21,25.8445
2022-11-22,26.0593
2022-11-23,26.3633
2022-11-24,26.3633
2022-11-25,26.3022
2022-11-26,26.3022
2022-11-27,26.3022
2022-11-28,25.9767
2022-11-29,25.9304
2022-11-30,26.9696
2022-12-01,27.3827
2022-12-02,27.5115
2022-12-03,27.5115
2022-12-04,27.5115
2022-12-05,27.1662
2022-12-06,26.7895
2022-12-07,26.3269
2022-12-08,26.8936
2022-12-09,26.8457
2022-12-10,26.8457
2022-12-11,26.8457
2022-12-12,26.7582
2022-12-13,27.1068
2022-12-14,26.5797
2022-12-15,26.0725
2022-12-16,25.3704
2022-12-17,25.3704
2022-12-18,25.3704
2022-12-19,25.1605
2022-12-20,25.0416
2022-12-21,25.4464
2022-12-22,25.4645
2022-12-23,25.5851
2022-12-24,25.5851
2022-12-25,25.5851
2022-12-26,25.5851
2022-12-27,25.5091
2022-12-28,25.2663
2022-12-29,25.98
2022-12-30,24.9753
2022-12-31,24.9753
2023-01-01,24.9753
2023-01-02,24.9753
2023-01-03,25.0232
2023-01-04,25.3603
2023-01-05,24.7995
2023-01-06,25.1494
2023-01-07,25.1494
2023-01-08,25.1494
2023-01-09,25.0568
2023-01-10,26.2231
2023-01-11,26.7887
2023-01-12,27.1099
2023-01-13,27.2713
2023-01-14,27.2713
2023-01-15,27.2713
2023-01-16,27.2713
2023-01-17,27.0556
2023-01-18,27.1195
2023-01-19,27.4358
2023-01-20,27.733
2023-01-21,27.733
2023-01-22,27.733
2023-01-23,28.2028
2023-01-24,28.0654
2023-01-25,28.0047
2023-01-26,28.4408
2023-01-27,27.9519
2023-01-28,27.9519
2023-01-29,27.9519
2023-01-30,27.8752
2023-01-31,28.0015
2023-02-01,28.3721
2023-02-02,28.8818
2023-02-03,28.3705
2023-02-04,28.3705
2023-02-05,28.3705
2023-02-06,27.912
2023-02-07,28.0142
2023-02-08,27.455
2023-02-09,27.2537
2023-02-10,26.8574
2023-02-11,26.8574
2023-02-12,26.8574
2023-02-13,27.626
2023-02-14,28.8674
2023-02-15,29.363
2023-02-16,29.1899
2023-02-17,28.888
2023-02-18,28.888
2023-02-19,28.888
2023-02-20,28.888
2023-02-21,28.5401
2023-02-22,27.9984
2023-02-23,28.4861
2023-02-24,27.9826
2023-02-25,27.9826
2023-02-26,27.9826
2023-02-27,27.8459
2023-02-28,28.089
2023-03-01,28.1795
2023-03-02,28.34
2023-03-03,28.6545
2023-03-04,28.6545
2023-03-05,28.6545
2023-03-06,28.5131
2023-03-07,28.0938
2023-03-08,28.3495
2023-03-09,28.1668
2023-03-10,27.22
2023-03-11,27.22
2023-03-12,27.22
2023-03-13,27.5187
2023-03-14,27.7014
2023-03-15,27.5441
2023-03-16,27.9794
2023-03-17,27.6871
2023-03-18,27.6871
