,ZBRA US Equity
2021-02-26,42.9174
2021-02-27,42.9174
2021-02-28,42.9174
2021-03-01,43.9071
2021-03-02,43.0973
2021-03-03,42.1059
2021-03-04,41.292
2021-03-05,41.1696
2021-03-06,41.1696
2021-03-07,41.1696
2021-03-08,39.7315
2021-03-09,40.3648
2021-03-10,40.5422
2021-03-11,41.3832
2021-03-12,40.7344
2021-03-13,40.7344
2021-03-14,40.7344
2021-03-15,41.1664
2021-03-16,40.8206
2021-03-17,40.7697
2021-03-18,39.7701
2021-03-19,39.6749
2021-03-20,39.6749
2021-03-21,39.6749
2021-03-22,39.9886
2021-03-23,39.8966
2021-03-24,39.9919
2021-03-25,39.7825
2021-03-26,41.0719
2021-03-27,41.0719
2021-03-28,41.0719
2021-03-29,40.2596
2021-03-30,40.897
2021-03-31,41.747
2021-04-01,35.4005
2021-04-02,35.4005
2021-04-03,35.4005
2021-04-04,35.4005
2021-04-05,35.4915
2021-04-06,35.3778
2021-04-07,34.9724
2021-04-08,36.1914
2021-04-09,36.5109
2021-04-10,36.5109
2021-04-11,36.5109
2021-04-12,36.3716
2021-04-13,36.3065
2021-04-14,36.0355
2021-04-15,36.5345
2021-04-16,36.9253
2021-04-17,36.9253
2021-04-18,36.9253
2021-04-19,36.6578
2021-04-20,35.96
2021-04-21,35.3924
2021-04-22,35.1138
2021-04-23,35.811
2021-04-24,35.811
2021-04-25,35.811
2021-04-26,35.8865
2021-04-27,36.1117
2021-04-28,35.7548
2021-04-29,35.7569
2021-04-30,35.1408
2021-05-01,35.1408
2021-05-02,35.1408
2021-05-03,34.5386
2021-05-04,33.9617
2021-05-05,34.7797
2021-05-06,34.0165
2021-05-07,35.2066
2021-05-08,35.2066
2021-05-09,35.2066
2021-05-10,34.892
2021-05-11,35.0049
2021-05-12,33.5299
2021-05-13,34.0553
2021-05-14,35.0784
2021-05-15,35.0784
2021-05-16,35.0784
2021-05-17,34.7512
2021-05-18,34.4421
2021-05-19,34.9391
2021-05-20,35.574
2021-05-21,35.6052
2021-05-22,35.6052
2021-05-23,35.6052
2021-05-24,36.1105
2021-05-25,36.1313
2021-05-26,36.0904
2021-05-27,35.8665
2021-05-28,35.7937
2021-05-29,35.7937
2021-05-30,35.7937
2021-05-31,35.7937
2021-06-01,36.2006
2021-06-02,36.3289
2021-06-03,36.4169
2021-06-04,37.1468
2021-06-05,37.1468
2021-06-06,37.1468
2021-06-07,36.4266
2021-06-08,36.3843
2021-06-09,36.3691
2021-06-10,36.5964
2021-06-11,36.586
2021-06-12,36.586
2021-06-13,36.586
2021-06-14,36.6858
2021-06-15,36.421
2021-06-16,36.4626
2021-06-17,36.1431
2021-06-18,35.5428
2021-06-19,35.5428
2021-06-20,35.5428
2021-06-21,36.2845
2021-06-22,36.4446
2021-06-23,36.1978
2021-06-24,36.7184
2021-06-25,36.7364
2021-06-26,36.7364
2021-06-27,36.7364
2021-06-28,37.8787
2021-06-29,38.4977
2021-06-30,38.0423
2021-07-01,38.2177
2021-07-02,32.9821
2021-07-03,32.9821
2021-07-04,32.9821
2021-07-05,32.9821
2021-07-06,33.2443
2021-07-07,33.381
2021-07-08,32.9761
2021-07-09,33.4452
2021-07-10,33.4452
2021-07-11,33.4452
2021-07-12,33.4672
2021-07-13,32.6063
2021-07-14,32.3994
2021-07-15,31.9523
2021-07-16,31.6972
2021-07-17,31.6972
2021-07-18,31.6972
2021-07-19,31.0182
2021-07-20,31.7769
2021-07-21,32.6152
2021-07-22,32.7609
2021-07-23,33.4976
2021-07-24,33.4976
2021-07-25,33.4976
2021-07-26,33.3014
2021-07-27,32.9963
2021-07-28,33.3269
2021-07-29,33.4672
2021-07-30,33.7277
2021-07-31,33.7277
2021-08-01,33.7277
2021-08-02,33.6379
2021-08-03,33.3206
2021-08-04,34.1074
2021-08-05,34.6545
2021-08-06,34.2421
2021-08-07,34.2421
2021-08-08,34.2421
2021-08-09,34.3436
2021-08-10,34.5293
2021-08-11,34.6735
2021-08-12,34.6058
2021-08-13,34.7643
2021-08-14,34.7643
2021-08-15,34.7643
2021-08-16,34.8723
2021-08-17,34.2664
2021-08-18,33.9401
2021-08-19,34.2688
2021-08-20,34.7892
2021-08-21,34.7892
2021-08-22,34.7892
2021-08-23,35.2283
2021-08-24,35.2176
2021-08-25,35.538
2021-08-26,35.2295
2021-08-27,35.7665
2021-08-28,35.7665
2021-08-29,35.7665
2021-08-30,35.5778
2021-08-31,35.7196
2021-09-01,35.4591
2021-09-02,35.7837
2021-09-03,35.9231
2021-09-04,35.9231
2021-09-05,35.9231
2021-09-06,35.9231
2021-09-07,35.3618
2021-09-08,35.2793
2021-09-09,35.144
2021-09-10,35.3315
2021-09-11,35.3315
2021-09-12,35.3315
2021-09-13,35.2882
2021-09-14,35.1037
2021-09-15,35.3523
2021-09-16,35.5766
2021-09-17,34.6503
2021-09-18,34.6503
2021-09-19,34.6503
2021-09-20,33.6268
2021-09-21,33.0987
2021-09-22,33.3704
2021-09-23,33.7193
2021-09-24,34.0765
2021-09-25,34.0765
2021-09-26,34.0765
2021-09-27,33.4298
2021-09-28,32.3973
2021-09-29,32.0704
2021-09-30,31.4622
2021-10-01,28.4619
2021-10-02,28.4619
2021-10-03,28.4619
2021-10-04,27.9933
2021-10-05,28.2406
2021-10-06,28.2135
2021-10-07,28.1064
2021-10-08,27.799
2021-10-09,27.799
2021-10-10,27.799
2021-10-11,27.4961
2021-10-12,27.5723
2021-10-13,27.6979
2021-10-14,28.4819
2021-10-15,28.7243
2021-10-16,28.7243
2021-10-17,28.7243
2021-10-18,29.3243
2021-10-19,29.4168
2021-10-20,29.3319
2021-10-21,29.6863
2021-10-22,29.3784
2021-10-23,29.3784
2021-10-24,29.3784
2021-10-25,29.6241
2021-10-26,29.2426
2021-10-27,28.833
2021-10-28,29.6024
2021-10-29,29.7047
2021-10-30,29.7047
2021-10-31,29.7047
2021-11-01,30.1722
2021-11-02,32.5194
2021-11-03,32.1372
2021-11-04,33.1616
2021-11-05,33.7079
2021-11-06,33.7079
2021-11-07,33.7079
2021-11-08,33.1291
2021-11-09,33.0701
2021-11-10,32.3164
2021-11-11,32.4929
2021-11-12,32.86
2021-11-13,32.86
2021-11-14,32.86
2021-11-15,32.8015
2021-11-16,33.5725
2021-11-17,33.6175
2021-11-18,33.6787
2021-11-19,33.1258
2021-11-20,33.1258
2021-11-21,33.1258
2021-11-22,33.4626
2021-11-23,33.2336
2021-11-24,33.1946
2021-11-25,33.1946
2021-11-26,32.7993
2021-11-27,32.7993
2021-11-28,32.7993
2021-11-29,33.6917
2021-11-30,32.6943
2021-12-01,32.2747
2021-12-02,33.1372
2021-12-03,32.6678
2021-12-04,32.6678
2021-12-05,32.6678
2021-12-06,32.4474
2021-12-07,33.5964
2021-12-08,33.5937
2021-12-09,33.1794
2021-12-10,34.0896
2021-12-11,34.0896
2021-12-12,34.0896
2021-12-13,33.5715
2021-12-14,32.5362
2021-12-15,33.2038
2021-12-16,32.8708
2021-12-17,32.6802
2021-12-18,32.6802
2021-12-19,32.6802
2021-12-20,31.7197
2021-12-21,32.2303
2021-12-22,32.2422
2021-12-23,32.3494
2021-12-24,32.3494
2021-12-25,32.3494
2021-12-26,32.3494
2021-12-27,33.6446
2021-12-28,33.1567
2021-12-29,33.3625
2021-12-30,33.1686
2021-12-31,33.3211
2022-01-01,33.3211
2022-01-02,33.3211
2022-01-03,32.7043
2022-01-04,32.9063
2022-01-05,31.3003
2022-01-06,31.1354
2022-01-07,29.8089
2022-01-08,29.8089
2022-01-09,29.8089
2022-01-10,30.0573
2022-01-11,30.2298
2022-01-12,30.2227
2022-01-13,29.5327
2022-01-14,29.6528
2022-01-15,29.6528
2022-01-16,29.6528
2022-01-17,29.6528
2022-01-18,29.0371
2022-01-19,28.84
2022-01-20,28.2019
2022-01-21,27.8067
2022-01-22,27.8067
2022-01-23,27.8067
2022-01-24,27.609
2022-01-25,26.7051
2022-01-26,26.7979
2022-01-27,26.663
2022-01-28,27.7188
2022-01-29,27.7188
2022-01-30,27.7188
2022-01-31,28.6222
2022-02-01,28.6418
2022-02-02,29.0529
2022-02-03,28.5774
2022-02-04,28.293
2022-02-05,28.293
2022-02-06,28.293
2022-02-07,28.0337
2022-02-08,27.6713
2022-02-09,28.453
2022-02-10,26.1303
2022-02-11,24.7808
2022-02-12,24.7808
2022-02-13,24.7808
2022-02-14,23.9502
2022-02-15,24.4122
2022-02-16,24.1969
2022-02-17,23.7919
2022-02-18,23.6189
2022-02-19,23.6189
2022-02-20,23.6189
2022-02-21,23.6189
2022-02-22,23.0469
2022-02-23,22.4793
2022-02-24,23.3489
2022-02-25,23.4975
2022-02-26,23.4975
2022-02-27,23.4975
2022-02-28,23.241
2022-03-01,22.8203
2022-03-02,23.3457
2022-03-03,22.913
2022-03-04,22.2055
2022-03-05,22.2055
2022-03-06,22.2055
2022-03-07,21.5229
2022-03-08,21.6459
2022-03-09,22.4695
2022-03-10,21.91
2022-03-11,21.7625
2022-03-12,21.7625
2022-03-13,21.7625
2022-03-14,21.4383
2022-03-15,21.8173
2022-03-16,22.6072
2022-03-17,23.5669
2022-03-18,24.5336
2022-03-19,24.5336
2022-03-20,24.5336
2022-03-21,24.1194
2022-03-22,24.3438
2022-03-23,23.5973
2022-03-24,24.0017
2022-03-25,23.909
2022-03-26,23.909
2022-03-27,23.909
2022-03-28,23.7258
2022-03-29,24.5835
2022-03-30,24.1232
2022-03-31,23.2606
2022-04-01,25.0682
2022-04-02,25.0682
2022-04-03,25.0682
2022-04-04,25.9531
2022-04-05,25.5209
2022-04-06,25.4738
2022-04-07,25.2152
2022-04-08,25.056
2022-04-09,25.056
2022-04-10,25.056
2022-04-11,24.6578
2022-04-12,24.2849
2022-04-13,24.4452
2022-04-14,23.7947
2022-04-15,23.7947
2022-04-16,23.7947
2022-04-17,23.7947
2022-04-18,23.8292
2022-04-19,24.5383
2022-04-20,24.0671
2022-04-21,23.5855
2022-04-22,22.8925
2022-04-23,22.8925
2022-04-24,22.8925
2022-04-25,23.5223
2022-04-26,22.6925
2022-04-27,22.4977
2022-04-28,23.1798
2022-04-29,22.4144
2022-04-30,22.4144
2022-05-01,22.4144
2022-05-02,22.9839
2022-05-03,22.2083
2022-05-04,22.1929
2022-05-05,21.0432
2022-05-06,20.7483
2022-05-07,20.7483
2022-05-08,20.7483
2022-05-09,19.9455
2022-05-10,19.7912
2022-05-11,19.1432
2022-05-12,19.2701
2022-05-13,20.4209
2022-05-14,20.4209
2022-05-15,20.4209
2022-05-16,19.9906
2022-05-17,20.862
2022-05-18,19.8243
2022-05-19,19.6918
2022-05-20,19.7643
2022-05-21,19.7643
2022-05-22,19.7643
2022-05-23,20.2992
2022-05-24,19.6221
2022-05-25,19.6129
2022-05-26,20.17
2022-05-27,20.802
2022-05-28,20.802
2022-05-29,20.802
2022-05-30,20.802
2022-05-31,20.4969
2022-06-01,20.2889
2022-06-02,21.0043
2022-06-03,20.3015
2022-06-04,20.3015
2022-06-05,20.3015
2022-06-06,20.3392
2022-06-07,20.3438
2022-06-08,20.0712
2022-06-09,19.2095
2022-06-10,18.6203
2022-06-11,18.6203
2022-06-12,18.6203
2022-06-13,17.9192
2022-06-14,18.3569
2022-06-15,18.7923
2022-06-16,17.8644
2022-06-17,17.6552
2022-06-18,17.6552
2022-06-19,17.6552
2022-06-20,17.6552
2022-06-21,18.0775
2022-06-22,18.1901
2022-06-23,18.1666
2022-06-24,18.8238
2022-06-25,18.8238
2022-06-26,18.8238
2022-06-27,18.8763
2022-06-28,18.4409
2022-06-29,18.2192
2022-06-30,17.9689
2022-07-01,34.037
2022-07-02,34.037
2022-07-03,34.037
2022-07-04,34.037
2022-07-05,34.3349
2022-07-06,33.5577
2022-07-07,34.6149
2022-07-08,34.0549
2022-07-09,34.0549
2022-07-10,34.0549
2022-07-11,33.2757
2022-07-12,33.3464
2022-07-13,33.3544
2022-07-14,33.186
2022-07-15,33.8756
2022-07-16,33.8756
2022-07-17,33.8756
2022-07-18,33.6882
2022-07-19,35.2895
2022-07-20,36.6358
2022-07-21,37.3064
2022-07-22,36.7613
2022-07-23,36.7613
2022-07-24,36.7613
2022-07-25,36.6308
2022-07-26,36.7902
2022-07-27,37.9382
2022-07-28,38.537
2022-07-29,39.8514
2022-07-30,39.8514
2022-07-31,39.8514
2022-08-01,39.9251
2022-08-02,35.9824
2022-08-03,36.2861
2022-08-04,36.6959
2022-08-05,36.8059
2022-08-06,36.8059
2022-08-07,36.8059
2022-08-08,36.6703
2022-08-09,35.6709
2022-08-10,36.5278
2022-08-11,37.2285
2022-08-12,38.284
2022-08-13,38.284
2022-08-14,38.284
2022-08-15,38.5463
2022-08-16,38.1041
2022-08-17,37.6658
2022-08-18,37.8555
2022-08-19,36.4826
2022-08-20,36.4826
2022-08-21,36.4826
2022-08-22,35.2512
2022-08-23,35.3603
2022-08-24,35.5913
2022-08-25,36.6526
2022-08-26,34.4926
2022-08-27,34.4926
2022-08-28,34.4926
2022-08-29,34.467
2022-08-30,33.9717
2022-08-31,33.8518
2022-09-01,34.6478
2022-09-02,33.4548
2022-09-03,33.4548
2022-09-04,33.4548
2022-09-05,33.4548
2022-09-06,32.7011
2022-09-07,33.2563
2022-09-08,33.5236
2022-09-09,34.4611
2022-09-10,34.4611
2022-09-11,34.4611
2022-09-12,34.8552
2022-09-13,33.0519
2022-09-14,33.2946
2022-09-15,33.3172
2022-09-16,32.5625
2022-09-17,32.5625
2022-09-18,32.5625
2022-09-19,32.8268
2022-09-20,32.2804
2022-09-21,32.2244
2022-09-22,31.0314
2022-09-23,30.5499
2022-09-24,30.5499
2022-09-25,30.5499
2022-09-26,30.3356
2022-09-27,30.2462
2022-09-28,30.8751
2022-09-29,30.3022
2022-09-30,32.1128
2022-10-01,32.1128
2022-10-02,32.1128
2022-10-03,33.1738
2022-10-04,34.1802
2022-10-05,34.2044
2022-10-06,34.0433
2022-10-07,32.6044
2022-10-08,32.6044
2022-10-09,32.6044
2022-10-10,31.7538
2022-10-11,30.8496
2022-10-12,32.0096
2022-10-13,32.7717
2022-10-14,31.4391
2022-10-15,31.4391
2022-10-16,31.4391
2022-10-17,32.0738
2022-10-18,32.3107
2022-10-19,31.9496
2022-10-20,31.5043
2022-10-21,32.2212
2022-10-22,32.2212
2022-10-23,32.2212
2022-10-24,32.5033
2022-10-25,33.4359
2022-10-26,33.2886
2022-10-27,33.5107
2022-10-28,34.8486
2022-10-29,34.8486
2022-10-30,34.8486
2022-10-31,34.3454
2022-11-01,29.5394
2022-11-02,29.3012
2022-11-03,28.3872
2022-11-04,28.7272
2022-11-05,28.7272
2022-11-06,28.7272
2022-11-07,29.3358
2022-11-08,29.1564
2022-11-09,28.341
2022-11-10,31.1261
2022-11-11,32.1713
2022-11-12,32.1713
2022-11-13,32.1713
2022-11-14,30.9214
2022-11-15,31.9834
2022-11-16,31.6518
2022-11-17,31.3034
2022-11-18,31.4073
2022-11-19,31.4073
2022-11-20,31.4073
2022-11-21,31.5017
2022-11-22,31.9267
2022-11-23,32.9352
2022-11-24,32.9352
2022-11-25,33.0653
2022-11-26,33.0653
2022-11-27,33.0653
2022-11-28,32.761
2022-11-29,32.5322
2022-11-30,32.8953
2022-12-01,32.7421
2022-12-02,33.3759
2022-12-03,33.3759
2022-12-04,33.3759
2022-12-05,32.0054
2022-12-06,31.209
2022-12-07,31.0337
2022-12-08,31.0631
2022-12-09,30.9193
2022-12-10,30.9193
2022-12-11,30.9193
2022-12-12,31.6172
2022-12-13,32.1597
2022-12-14,31.974
2022-12-15,30.8763
2022-12-16,30.6538
2022-12-17,30.6538
2022-12-18,30.6538
2022-12-19,30.1071
2022-12-20,30.4681
2022-12-21,30.8553
2022-12-22,30.5059
2022-12-23,30.5804
2022-12-24,30.5804
2022-12-25,30.5804
2022-12-26,30.5804
2022-12-27,30.8721
2022-12-28,30.4356
2022-12-29,31.5574
2022-12-30,28.9837
2022-12-31,28.9837
2023-01-01,28.9837
2023-01-02,28.9837
2023-01-03,29.3536
2023-01-04,29.6259
2023-01-05,29.34
2023-01-06,30.6439
2023-01-07,30.6439
2023-01-08,30.6439
2023-01-09,31.2168
2023-01-10,31.9625
2023-01-11,33.2176
2023-01-12,32.5549
2023-01-13,32.6232
2023-01-14,32.6232
2023-01-15,32.6232
2023-01-16,32.6232
2023-01-17,32.6115
2023-01-18,32.9004
2023-01-19,32.0396
2023-01-20,32.9482
2023-01-21,32.9482
2023-01-22,32.9482
2023-01-23,34.9714
2023-01-24,34.2219
2023-01-25,34.2697
2023-01-26,34.338
2023-01-27,34.907
2023-01-28,34.907
2023-01-29,34.907
2023-01-30,34.1194
2023-01-31,34.8172
2023-02-01,36.0323
2023-02-02,37.6007
2023-02-03,36.2451
2023-02-04,36.2451
2023-02-05,36.2451
2023-02-06,35.6488
2023-02-07,36.2783
2023-02-08,35.7307
2023-02-09,34.8543
2023-02-10,34.5518
2023-02-11,34.5518
2023-02-12,34.5518
2023-02-13,35.0876
2023-02-14,35.069
2023-02-15,35.8752
2023-02-16,36.3599
2023-02-17,35.3046
2023-02-18,35.3046
2023-02-19,35.3046
2023-02-20,35.3046
2023-02-21,33.7907
2023-02-22,33.5837
2023-02-23,33.2076
2023-02-24,32.3253
2023-02-25,32.3253
2023-02-26,32.3253
2023-02-27,32.7441
2023-02-28,33.1347
2023-03-01,33.3378
2023-03-02,33.6993
2023-03-03,34.0287
2023-03-04,34.0287
2023-03-05,34.0287
2023-03-06,33.675
2023-03-07,33.3203
2023-03-08,33.7975
2023-03-09,32.8102
2023-03-10,31.9628
2023-03-11,31.9628
2023-03-12,31.9628
2023-03-13,31.6451
2023-03-14,32.3778
2023-03-15,31.9191
2023-03-16,32.6178
2023-03-17,32.0134
2023-03-18,32.0134
2023-03-19,32.0134
