,RTL LX Equity,RTL LX Equity,RTL LX Equity,RTL LX Equity,RTL LX Equity
2013-07-19,34.012,34.401,34.012,34.178,460.0
2013-07-20,34.012,34.401,34.012,34.178,460.0
2013-07-21,34.012,34.401,34.012,34.178,460.0
2013-07-22,34.386,34.386,33.872,33.872,460.0
2013-07-23,34.583,34.583,33.866,33.866,460.0
2013-07-24,33.908,34.479,33.908,34.479,460.0
2013-07-25,34.583,34.614,34.323,34.484,460.0
2013-07-26,34.635,34.422,33.752,34.245,155.0
2013-07-27,34.635,34.422,33.752,34.245,155.0
2013-07-28,34.635,34.422,33.752,34.245,155.0
2013-07-29,34.245,34.687,34.245,34.666,155.0
2013-07-30,34.786,35.024,34.786,34.921,155.0
2013-07-31,35.092,35.092,34.889,34.9,155.0
2013-08-01,35.144,35.959,35.512,35.959,200.0
2013-08-02,36.348,36.348,36.348,36.348,100.0
2013-08-03,36.348,36.348,36.348,36.348,100.0
2013-08-04,36.348,36.348,36.348,36.348,100.0
2013-08-05,36.504,36.556,35.949,36.229,100.0
2013-08-06,36.286,35.876,34.443,35.44,100.0
2013-08-07,35.528,35.383,34.375,35.383,25.0
2013-08-08,36.027,36.027,35.596,35.793,25.0
2013-08-09,35.699,36.084,35.606,35.834,25.0
2013-08-10,35.699,36.084,35.606,35.834,25.0
2013-08-11,35.699,36.084,35.606,35.834,25.0
2013-08-12,35.575,36.006,35.575,35.673,25.0
2013-08-13,35.829,35.829,35.419,35.57,25.0
2013-08-14,35.715,35.715,35.544,35.544,25.0
2013-08-15,35.715,35.715,35.544,35.544,25.0
2013-08-16,35.056,35.611,34.946,35.05,25.0
2013-08-17,35.056,35.611,34.946,35.05,25.0
2013-08-18,35.056,35.611,34.946,35.05,25.0
2013-08-19,35.424,35.424,35.154,35.31,25.0
2013-08-20,35.388,35.611,35.175,35.533,25.0
2013-08-21,35.782,35.782,35.461,35.767,25.0
2013-08-22,36.219,36.608,36.343,36.608,2185.0
2013-08-23,37.127,37.906,36.998,37.776,815.0
2013-08-24,37.127,37.906,36.998,37.776,815.0
2013-08-25,37.127,37.906,36.998,37.776,815.0
2013-08-26,38.166,38.789,37.906,37.906,95.0
2013-08-27,37.517,37.262,36.873,37.262,100.0
2013-08-28,37.595,37.647,37.387,37.647,1070.0
2013-08-29,38.062,38.114,37.491,37.491,1070.0
2013-08-30,37.699,37.995,37.652,37.974,1070.0
2013-08-31,37.699,37.995,37.652,37.974,1070.0
2013-09-01,37.699,37.995,37.652,37.974,1070.0
2013-09-02,37.974,40.592,37.974,40.318,1070.0
2013-09-03,40.253,40.323,39.834,39.834,245.0
2013-09-04,40.27,40.27,39.646,39.646,245.0
2013-09-05,39.248,39.248,39.248,39.248,100.0
2013-09-06,39.63,39.63,38.872,38.99,100.0
2013-09-07,39.63,39.63,38.872,38.99,100.0
2013-09-08,39.63,39.63,38.872,38.99,100.0
2013-09-09,39.522,39.7,39.097,39.7,100.0
2013-09-10,39.807,40.098,39.786,39.786,100.0
2013-09-11,39.834,39.834,39.834,39.834,50.0
2013-09-12,39.893,39.893,39.565,39.565,50.0
2013-09-13,39.705,39.705,39.388,39.592,50.0
2013-09-14,39.705,39.705,39.388,39.592,50.0
2013-09-15,39.705,39.705,39.388,39.592,50.0
2013-09-16,39.866,39.947,39.786,39.834,50.0
2013-09-17,39.888,39.888,39.678,39.684,50.0
2013-09-18,39.646,39.78,39.603,39.603,50.0
2013-09-19,39.673,39.673,39.044,39.044,50.0
2013-09-20,39.404,39.463,38.979,39.463,50.0
2013-09-21,39.404,39.463,38.979,39.463,50.0
2013-09-22,39.404,39.463,38.979,39.463,50.0
2013-09-23,39.651,39.85,39.485,39.517,50.0
2013-09-24,39.651,39.651,39.463,39.511,50.0
2013-09-25,39.399,39.463,39.399,39.409,50.0
2013-09-26,39.517,39.936,39.485,39.936,50.0
2013-09-27,39.936,40.221,39.786,40.221,50.0
2013-09-28,39.936,40.221,39.786,40.221,50.0
2013-09-29,39.936,40.221,39.786,40.221,50.0
2013-09-30,39.786,40.35,39.834,40.35,250.0
2013-10-01,40.323,40.721,39.834,40.646,40.0
2013-10-02,40.861,40.861,40.323,40.807,25.0
2013-10-03,40.7,40.823,39.581,40.011,25.0
2013-10-04,40.108,40.587,39.839,40.587,40.0
2013-10-05,40.108,40.587,39.839,40.587,40.0
2013-10-06,40.108,40.587,39.839,40.587,40.0
2013-10-07,40.77,40.77,40.248,40.372,40.0
2013-10-08,40.307,40.624,40.307,40.624,40.0
2013-10-09,40.85,40.856,40.544,40.807,40.0
2013-10-10,40.861,40.861,40.861,40.861,500.0
2013-10-11,41.399,41.936,41.27,41.829,45.0
2013-10-12,41.399,41.936,41.27,41.829,45.0
2013-10-13,41.399,41.936,41.27,41.829,45.0
2013-10-14,42.044,42.85,41.942,42.237,45.0
2013-10-15,42.232,42.716,41.27,42.716,355.0
2013-10-16,42.474,43.012,42.474,42.979,205.0
2013-10-17,43.065,43.114,42.915,42.958,205.0
2013-10-18,43.012,43.087,42.237,42.92,80.0
2013-10-19,43.012,43.087,42.237,42.92,80.0
2013-10-20,43.012,43.087,42.237,42.92,80.0
2013-10-21,42.893,43.802,42.893,43.753,80.0
2013-10-22,43.872,44.028,43.544,44.022,10.0
2013-10-23,43.657,43.657,43.657,43.657,50.0
2013-10-24,43.544,43.651,43.442,43.549,50.0
2013-10-25,43.7,44.205,43.608,43.888,50.0
2013-10-26,43.7,44.205,43.608,43.888,50.0
2013-10-27,43.7,44.205,43.608,43.888,50.0
2013-10-28,44.194,43.71,43.549,43.71,190.0
2013-10-29,44.329,44.329,43.657,43.657,190.0
2013-10-30,44.081,44.119,43.151,43.151,190.0
2013-10-31,43.049,43.307,42.974,43.012,190.0
2013-11-01,43.049,43.307,42.974,43.012,190.0
2013-11-02,43.049,43.307,42.974,43.012,190.0
2013-11-03,43.049,43.307,42.974,43.012,190.0
2013-11-04,43.426,43.834,43.28,43.818,190.0
2013-11-05,43.818,43.657,42.479,43.657,109.0
2013-11-06,43.549,44.087,41.942,44.087,830.0
2013-11-07,44.409,44.409,44.409,44.409,275.0
2013-11-08,44.614,45.377,44.356,45.377,711.0
2013-11-09,44.614,45.377,44.356,45.377,711.0
2013-11-10,44.614,45.377,44.356,45.377,711.0
2013-11-11,46.049,46.877,46.049,46.802,711.0
2013-11-12,46.883,46.883,46.399,46.775,711.0
2013-11-13,46.668,47.313,46.345,46.533,30.0
2013-11-14,47.356,48.103,47.474,48.103,680.0
2013-11-15,48.227,48.834,47.85,48.388,50.0
2013-11-16,48.227,48.834,47.85,48.388,50.0
2013-11-17,48.227,48.834,47.85,48.388,50.0
2013-11-18,48.388,48.544,48.076,48.345,50.0
2013-11-19,48.426,48.888,48.426,48.834,50.0
2013-11-20,48.28,48.334,47.205,47.313,50.0
2013-11-21,47.168,47.243,45.705,47.119,8.0
2013-11-22,47.098,47.77,47.098,47.608,8.0
2013-11-23,47.098,47.77,47.098,47.608,8.0
2013-11-24,47.098,47.77,47.098,47.608,8.0
2013-11-25,47.582,47.829,47.555,47.641,8.0
2013-11-26,47.372,48.694,47.372,48.694,8.0
2013-11-27,48.474,48.764,47.813,47.904,8.0
2013-11-28,47.592,48.194,47.592,47.915,8.0
2013-11-29,47.377,47.743,47.377,47.743,8.0
2013-11-30,47.377,47.743,47.377,47.743,8.0
2013-12-01,47.377,47.743,47.377,47.743,8.0
2013-12-02,47.947,48.232,47.813,47.813,8.0
2013-12-03,47.533,48.065,47.533,47.63,8.0
2013-12-04,47.313,47.528,46.85,47.125,8.0
2013-12-05,47.259,47.533,47.06,47.415,8.0
2013-12-06,47.366,47.313,46.243,47.313,80.0
2013-12-07,47.366,47.313,46.243,47.313,80.0
2013-12-08,47.366,47.313,46.243,47.313,80.0
2013-12-09,47.501,47.501,47.501,47.501,10.0
2013-12-10,47.318,47.582,47.431,47.582,140.0
2013-12-11,47.555,47.77,47.538,47.77,140.0
2013-12-12,47.582,47.625,47.125,47.205,140.0
2013-12-13,47.157,47.786,47.044,47.786,140.0
2013-12-14,47.157,47.786,47.044,47.786,140.0
2013-12-15,47.157,47.786,47.044,47.786,140.0
2013-12-16,47.576,47.85,47.576,47.721,140.0
2013-12-17,47.582,48.608,47.582,48.582,140.0
2013-12-18,48.334,48.334,48.334,48.334,100.0
2013-12-19,48.926,48.926,48.711,48.711,100.0
2013-12-20,48.458,49.684,48.764,49.684,300.0
2013-12-21,48.458,49.684,48.764,49.684,300.0
2013-12-22,48.458,49.684,48.764,49.684,300.0
2013-12-23,49.463,49.775,49.286,49.372,300.0
2013-12-24,49.442,49.442,49.442,49.442,300.0
2013-12-25,49.442,49.442,49.442,49.442,300.0
2013-12-26,49.442,49.442,49.442,49.442,300.0
2013-12-27,48.926,50.807,48.926,50.539,35.0
2013-12-28,48.926,50.807,48.926,50.539,35.0
2013-12-29,48.926,50.807,48.926,50.539,35.0
2013-12-30,50.85,50.85,50.501,50.501,35.0
2013-12-31,50.501,50.501,50.501,50.501,35.0
2014-01-01,50.501,50.501,50.501,50.501,35.0
2014-01-02,49.77,50.947,49.77,49.813,35.0
2014-01-03,49.463,51.41,49.458,50.678,35.0
2014-01-04,49.463,51.41,49.458,50.678,35.0
2014-01-05,49.463,51.41,49.458,50.678,35.0
2014-01-06,50.705,51.781,50.614,51.748,35.0
2014-01-07,51.614,53.646,52.474,53.41,65.0
2014-01-08,53.388,53.442,52.533,52.533,65.0
2014-01-09,51.614,52.329,50.555,52.157,65.0
2014-01-10,51.947,52.41,51.947,52.399,65.0
2014-01-11,51.947,52.41,51.947,52.399,65.0
2014-01-12,51.947,52.41,51.947,52.399,65.0
2014-01-13,52.377,52.377,52.049,52.071,65.0
2014-01-14,51.63,51.63,51.044,51.211,65.0
2014-01-15,51.291,51.42,50.979,51.415,65.0
2014-01-16,51.49,51.49,51.205,51.205,65.0
2014-01-17,51.221,50.807,50.2,50.254,20.0
2014-01-18,51.221,50.807,50.2,50.254,20.0
2014-01-19,51.221,50.807,50.2,50.254,20.0
2014-01-20,50.27,50.625,50.27,50.506,20.0
2014-01-21,50.522,52.146,50.334,50.485,75.0
2014-01-22,50.963,50.963,49.904,49.904,75.0
2014-01-23,49.985,50.125,49.06,49.463,75.0
2014-01-24,48.388,48.388,47.135,47.463,75.0
2014-01-25,48.388,48.388,47.135,47.463,75.0
2014-01-26,48.388,48.388,47.135,47.463,75.0
2014-01-27,47.307,47.899,47.259,47.899,30.0
2014-01-28,50.001,50.001,47.85,49.157,5.0
2014-01-29,49.522,49.872,48.877,48.877,5.0
2014-01-30,48.823,49.598,48.823,49.313,5.0
2014-01-31,49.571,49.657,48.452,48.646,5.0
2014-02-01,49.571,49.657,48.452,48.646,5.0
2014-02-02,49.571,49.657,48.452,48.646,5.0
2014-02-03,47.904,47.85,47.259,47.313,100.0
2014-02-04,47.307,48.646,47.791,48.393,100.0
2014-02-05,48.592,48.807,48.592,48.807,100.0
2014-02-06,49.178,49.323,49.076,49.168,100.0
2014-02-07,49.393,49.474,49.205,49.345,100.0
2014-02-08,49.393,49.474,49.205,49.345,100.0
2014-02-09,49.393,49.474,49.205,49.345,100.0
2014-02-10,49.743,49.743,48.904,48.904,100.0
2014-02-11,49.082,49.533,49.082,49.533,100.0
2014-02-12,49.194,49.194,49.194,49.194,225.0
2014-02-13,49.087,49.463,48.904,48.904,110.0
2014-02-14,49.598,49.598,49.598,49.598,25.0
2014-02-15,49.598,49.598,49.598,49.598,25.0
2014-02-16,49.598,49.598,49.598,49.598,25.0
2014-02-17,49.146,49.689,49.146,49.533,25.0
2014-02-18,49.732,50.264,49.678,50.264,25.0
2014-02-19,50.469,50.754,50.28,50.754,25.0
2014-02-20,50.055,50.727,50.055,50.727,25.0
2014-02-21,50.845,50.845,50.442,50.592,25.0
2014-02-22,50.845,50.845,50.442,50.592,25.0
2014-02-23,50.845,50.845,50.442,50.592,25.0
2014-02-24,50.861,50.883,50.496,50.845,25.0
2014-02-25,51.022,51.071,50.834,50.996,25.0
2014-02-26,51.006,51.125,50.737,50.78,25.0
2014-02-27,50.544,50.544,50.001,50.399,25.0
2014-02-28,50.162,50.162,50.162,50.162,25.0
2014-03-01,50.162,50.162,50.162,50.162,25.0
2014-03-02,50.162,50.162,50.162,50.162,25.0
2014-03-03,49.985,49.985,48.614,49.91,25.0
2014-03-04,50.001,50.92,49.42,50.92,25.0
2014-03-05,50.77,51.151,50.721,51.065,25.0
2014-03-06,48.662,48.662,48.662,48.662,150.0
2014-03-07,49.463,49.463,47.888,47.952,150.0
2014-03-08,49.463,49.463,47.888,47.952,150.0
2014-03-09,49.463,49.463,47.888,47.952,150.0
2014-03-10,48.248,48.694,47.974,47.974,150.0
2014-03-11,48.388,48.388,47.721,47.802,110.0
2014-03-12,48.625,48.625,47.716,47.861,110.0
2014-03-13,47.582,48.404,47.582,47.78,110.0
2014-03-14,46.791,47.748,46.538,47.044,110.0
2014-03-15,46.791,47.748,46.538,47.044,110.0
2014-03-16,46.791,47.748,46.538,47.044,110.0
2014-03-17,46.646,47.259,46.646,47.098,110.0
2014-03-18,47.286,47.313,46.775,46.775,60.0
2014-03-19,46.748,47.716,46.748,47.366,60.0
2014-03-20,47.565,47.565,46.533,46.533,60.0
2014-03-21,45.7,45.7,45.7,45.7,100.0
2014-03-22,45.7,45.7,45.7,45.7,100.0
2014-03-23,45.7,45.7,45.7,45.7,100.0
2014-03-24,45.323,45.641,44.791,45.028,100.0
2014-03-25,45.055,45.549,45.055,45.549,100.0
2014-03-26,45.856,46.764,45.856,46.614,100.0
2014-03-27,44.893,44.893,44.893,44.893,100.0
2014-03-28,45.012,45.194,44.888,44.974,100.0
2014-03-29,45.012,45.194,44.888,44.974,100.0
2014-03-30,45.012,45.194,44.888,44.974,100.0
2014-03-31,45.081,46.184,44.646,44.646,25.0
2014-04-01,44.662,44.684,44.458,44.458,25.0
2014-04-02,44.893,45.27,44.893,45.162,25.0
2014-04-03,45.291,46.592,45.291,46.592,25.0
2014-04-04,46.227,46.227,45.485,45.598,25.0
2014-04-05,46.227,46.227,45.485,45.598,25.0
2014-04-06,46.227,46.227,45.485,45.598,25.0
2014-04-07,45.565,45.711,45.436,45.436,25.0
2014-04-08,45.834,46.237,44.302,44.866,345.0
2014-04-09,44.759,45.694,44.35,44.893,310.0
2014-04-10,45.56,45.56,45.028,45.049,310.0
2014-04-11,44.84,44.963,44.377,44.377,310.0
2014-04-12,44.84,44.963,44.377,44.377,310.0
2014-04-13,44.84,44.963,44.377,44.377,310.0
2014-04-14,44.592,44.592,43.356,43.85,310.0
2014-04-15,44.248,44.598,43.791,43.791,310.0
2014-04-16,44.286,44.979,44.194,44.85,310.0
2014-04-17,44.99,45.044,44.576,44.942,310.0
2014-04-18,44.99,45.044,44.576,44.942,310.0
2014-04-19,44.99,45.044,44.576,44.942,310.0
2014-04-20,44.99,45.044,44.576,44.942,310.0
2014-04-21,44.99,45.044,44.576,44.942,310.0
2014-04-22,45.237,45.291,44.651,45.038,310.0
2014-04-23,44.893,44.952,44.253,44.409,310.0
2014-04-24,44.409,44.409,44.409,44.409,100.0
2014-04-25,44.845,44.845,43.684,43.904,100.0
2014-04-26,44.845,44.845,43.684,43.904,100.0
2014-04-27,44.845,44.845,43.684,43.904,100.0
2014-04-28,41.931,44.264,41.931,43.7,250.0
2014-04-29,44.114,44.114,43.313,43.501,250.0
2014-04-30,43.259,43.641,43.022,43.022,250.0
2014-05-01,43.259,43.641,43.022,43.022,250.0
2014-05-02,43.854,44.606,43.677,44.606,250.0
2014-05-03,43.854,44.606,43.677,44.606,250.0
2014-05-04,43.854,44.606,43.677,44.606,250.0
2014-05-05,44.435,44.35,43.199,43.751,25.0
2014-05-06,43.672,43.227,42.726,43.159,40.0
2014-05-07,43.091,43.136,41.928,42.276,40.0
2014-05-08,42.299,42.84,42.276,42.84,1.0
2014-05-09,42.84,43.808,42.84,43.461,1.0
2014-05-10,42.84,43.808,42.84,43.461,1.0
2014-05-11,42.84,43.808,42.84,43.461,1.0
2014-05-12,43.461,43.786,43.239,43.7,201.0
2014-05-13,43.7,45.574,43.7,44.629,301.0
2014-05-14,44.629,44.874,44.264,44.766,121.0
2014-05-15,44.766,44.766,44.321,44.321,501.0
2014-05-16,44.321,44.321,43.467,43.467,1101.0
2014-05-17,44.321,44.321,43.467,43.467,1101.0
2014-05-18,44.321,44.321,43.467,43.467,1101.0
2014-05-19,43.467,43.695,43.467,43.695,301.0
2014-05-20,43.695,44.429,43.695,44.321,1.0
2014-05-21,43.917,45.005,43.917,45.005,1100.0
2014-05-22,45.01,46.144,45.01,46.144,36.0
2014-05-23,45.005,45.916,45.005,45.774,366.0
2014-05-24,45.005,45.916,45.005,45.774,366.0
2014-05-25,45.005,45.916,45.005,45.774,366.0
2014-05-26,46.036,46.537,46.036,46.537,1.0
2014-05-27,46.537,47.853,46.532,47.853,836.0
2014-05-28,47.859,47.859,47.859,47.859,1.0
2014-05-29,47.859,47.859,47.859,47.859,1.0
2014-05-30,47.859,48.423,47.859,48.423,616.0
2014-05-31,47.859,48.423,47.859,48.423,616.0
2014-06-01,47.859,48.423,47.859,48.423,616.0
2014-06-02,48.423,48.993,48.423,48.993,401.0
2014-06-03,48.998,48.998,48.309,48.309,801.0
2014-06-04,48.309,48.309,48.081,48.081,301.0
2014-06-05,48.081,48.081,48.081,48.081,1.0
2014-06-06,48.075,48.605,48.075,48.605,101.0
2014-06-07,48.075,48.605,48.075,48.605,101.0
2014-06-08,48.075,48.605,48.075,48.605,101.0
2014-06-09,48.075,48.605,48.075,48.605,101.0
2014-06-10,48.189,48.189,47.853,47.853,201.0
2014-06-11,47.853,47.853,47.739,47.739,101.0
2014-06-12,47.739,48.195,47.739,48.195,51.0
2014-06-13,48.189,48.189,47.511,47.511,201.0
2014-06-14,48.189,48.189,47.511,47.511,201.0
2014-06-15,48.189,48.189,47.511,47.511,201.0
2014-06-16,47.511,47.511,47.511,47.511,1.0
2014-06-17,47.511,47.511,47.397,47.397,201.0
2014-06-18,47.397,47.397,47.397,47.397,1.0
2014-06-19,47.397,47.853,47.397,47.853,301.0
2014-06-20,47.853,47.853,47.853,47.853,1.0
2014-06-21,47.853,47.853,47.853,47.853,1.0
2014-06-22,47.853,47.853,47.853,47.853,1.0
2014-06-23,47.853,47.853,46.839,46.839,391.0
2014-06-24,47.403,47.403,46.287,46.503,1.0
2014-06-25,46.947,46.947,46.144,46.201,1401.0
2014-06-26,46.201,46.389,45.694,46.224,81.0
2014-06-27,46.224,46.224,46.224,46.224,1.0
2014-06-28,46.224,46.224,46.224,46.224,1.0
2014-06-29,46.224,46.224,46.224,46.224,1.0
2014-06-30,46.224,46.224,46.224,46.224,1.0
2014-07-01,46.235,46.235,46.235,46.235,1.0
2014-07-02,46.235,46.372,46.235,46.372,31.0
2014-07-03,46.378,46.378,46.378,46.378,1.0
2014-07-04,46.492,46.492,46.492,46.492,1.0
2014-07-05,46.492,46.492,46.492,46.492,1.0
2014-07-06,46.492,46.492,46.492,46.492,1.0
2014-07-07,46.492,46.492,46.23,46.23,104.0
2014-07-08,46.138,46.138,44.663,44.663,451.0
2014-07-09,44.663,44.777,44.315,44.315,201.0
2014-07-10,44.441,44.663,44.441,44.549,101.0
2014-07-11,44.549,44.549,43.951,43.951,2.0
2014-07-12,44.549,44.549,43.951,43.951,2.0
2014-07-13,44.549,44.549,43.951,43.951,2.0
2014-07-14,44.156,44.162,43.7,44.162,51.0
2014-07-15,44.162,44.162,43.501,43.666,1.0
2014-07-16,44.099,44.207,43.979,44.207,211.0
2014-07-17,44.207,45.278,44.207,45.05,1094.0
2014-07-18,44.657,44.657,44.207,44.207,1.0
2014-07-19,44.657,44.657,44.207,44.207,1.0
2014-07-20,44.657,44.657,44.207,44.207,1.0
2014-07-21,44.441,44.441,43.865,43.865,451.0
2014-07-22,43.871,44.082,43.581,44.082,808.0
2014-07-23,43.974,44.914,43.974,44.726,1.0
2014-07-24,44.429,44.429,44.429,44.429,1.0
2014-07-25,44.429,44.429,43.979,43.979,101.0
2014-07-26,44.429,44.429,43.979,43.979,101.0
2014-07-27,44.429,44.429,43.979,43.979,101.0
2014-07-28,43.979,43.979,42.84,42.84,601.0
2014-07-29,42.84,43.296,42.84,43.296,101.0
2014-07-30,43.29,43.296,43.29,43.296,101.0
2014-07-31,43.296,43.41,42.84,42.84,101.0
2014-08-01,42.846,42.846,42.84,42.84,10.0
2014-08-02,42.846,42.846,42.84,42.84,10.0
2014-08-03,42.846,42.846,42.84,42.84,10.0
2014-08-04,42.834,42.834,42.834,42.834,1.0
2014-08-05,42.834,42.834,42.834,42.834,1.0
2014-08-06,42.834,42.834,42.726,42.726,51.0
2014-08-07,42.726,42.726,42.726,42.726,1.0
2014-08-08,42.726,43.296,42.612,43.296,155.0
2014-08-09,42.726,43.296,42.612,43.296,155.0
2014-08-10,42.726,43.296,42.612,43.296,155.0
2014-08-11,43.29,43.974,43.29,43.974,200.0
2014-08-12,43.632,44.492,43.632,44.492,201.0
2014-08-13,44.088,44.788,44.088,44.788,221.0
2014-08-14,44.663,45.512,44.663,45.421,531.0
2014-08-15,45.113,45.871,45.113,45.193,151.0
2014-08-16,45.113,45.871,45.113,45.193,151.0
2014-08-17,45.113,45.871,45.113,45.193,151.0
2014-08-18,45.193,45.574,45.193,45.574,101.0
2014-08-19,45.574,45.859,45.574,45.859,927.0
2014-08-20,45.865,45.916,45.688,45.916,111.0
2014-08-21,45.517,45.517,42.384,42.561,1019.0
2014-08-22,43.301,43.467,42.35,42.35,210.0
2014-08-23,43.301,43.467,42.35,42.35,210.0
2014-08-24,43.301,43.467,42.35,42.35,210.0
2014-08-25,42.447,42.447,42.156,42.156,101.0
2014-08-26,42.156,42.601,42.156,42.601,1.0
2014-08-27,42.732,42.732,42.726,42.726,126.0
2014-08-28,42.726,42.726,41.928,41.928,51.0
2014-08-29,41.866,41.928,41.701,41.928,81.0
2014-08-30,41.866,41.928,41.701,41.928,81.0
2014-08-31,41.866,41.928,41.701,41.928,81.0
2014-09-01,41.929,42.871,42.204,42.303,71.0
2014-09-02,42.403,42.403,41.911,41.911,1.0
2014-09-03,42.403,42.403,41.267,41.267,184.0
2014-09-04,41.694,41.694,41.138,41.249,21.0
2014-09-05,41.7,41.7,41.068,41.068,1.0
2014-09-06,41.7,41.7,41.068,41.068,1.0
2014-09-07,41.7,41.7,41.068,41.068,1.0
2014-09-08,41.7,42.397,41.226,41.226,331.0
2014-09-09,41.226,41.226,41.226,41.226,1.0
2014-09-10,41.226,41.226,40.511,40.511,51.0
2014-09-11,40.763,41.929,39.955,39.955,141.0
2014-09-12,40.997,40.997,40.025,40.435,1.0
2014-09-13,40.997,40.997,40.025,40.435,1.0
2014-09-14,40.997,40.997,40.025,40.435,1.0
2014-09-15,40.997,40.997,39.92,39.92,51.0
2014-09-16,40.412,40.412,39.569,39.61,151.0
2014-09-17,39.961,40.617,39.235,40.617,188.0
2014-09-18,40.283,41.437,40.283,41.437,701.0
2014-09-19,41.22,42.865,41.22,42.865,401.0
2014-09-20,41.22,42.865,41.22,42.865,401.0
2014-09-21,41.22,42.865,41.22,42.865,401.0
2014-09-22,42.865,42.865,42.397,42.397,1.0
2014-09-23,42.397,42.397,42.28,42.28,51.0
2014-09-24,42.28,42.28,41.577,41.577,151.0
2014-09-25,41.577,41.577,40.921,40.921,1.0
2014-09-26,41.349,41.349,41.05,41.05,271.0
2014-09-27,41.349,41.349,41.05,41.05,271.0
2014-09-28,41.349,41.349,41.05,41.05,271.0
2014-09-29,41.05,41.05,40.084,40.084,1.0
2014-09-30,40.88,40.88,39.668,39.768,201.0
2014-10-01,39.943,40.523,39.276,39.276,421.0
2014-10-02,39.475,39.82,39.024,39.024,101.0
2014-10-03,39.475,39.475,38.907,38.907,51.0
2014-10-04,39.475,39.475,38.907,38.907,51.0
2014-10-05,39.475,39.475,38.907,38.907,51.0
2014-10-06,39.246,40.224,39.246,40.224,51.0
2014-10-07,40.049,40.465,40.049,40.465,51.0
2014-10-08,39.82,40.693,39.82,40.693,125.0
2014-10-09,40.517,41.003,40.406,40.845,218.0
2014-10-10,40.845,40.845,38.854,38.854,168.0
2014-10-11,40.845,40.845,38.854,38.854,168.0
2014-10-12,40.845,40.845,38.854,38.854,168.0
2014-10-13,39.006,39.381,38.433,38.433,221.0
2014-10-14,38.772,38.772,38.034,38.591,1.0
2014-10-15,38.772,38.772,38.105,38.169,1.0
2014-10-16,38.315,38.895,38.315,38.895,38.0
2014-10-17,38.895,39.82,38.895,39.809,142.0
2014-10-18,38.895,39.82,38.895,39.809,142.0
2014-10-19,38.895,39.82,38.895,39.809,142.0
2014-10-20,39.926,40.055,39.926,40.055,63.0
2014-10-21,40.06,41.185,40.055,41.185,301.0
2014-10-22,41.226,41.747,41.226,41.653,259.0
2014-10-23,41.653,41.653,41.653,41.653,1.0
2014-10-24,41.653,42.783,41.653,42.783,292.0
2014-10-25,41.653,42.783,41.653,42.783,292.0
2014-10-26,41.653,42.783,41.653,42.783,292.0
2014-10-27,42.397,43.211,42.145,42.145,51.0
2014-10-28,42.145,42.865,42.145,42.596,1.0
2014-10-29,42.596,43.334,42.596,43.334,101.0
2014-10-30,43.094,43.767,42.748,43.767,71.0
2014-10-31,43.562,44.324,43.562,43.826,101.0
2014-11-01,43.562,44.324,43.562,43.826,101.0
2014-11-02,43.562,44.324,43.562,43.826,101.0
2014-11-03,43.826,44.505,43.34,44.382,1.0
2014-11-04,44.031,44.974,44.031,44.388,150.0
2014-11-05,44.388,44.388,44.154,44.154,51.0
2014-11-06,44.154,44.154,43.92,43.92,151.0
2014-11-07,43.92,44.476,43.92,44.476,1.0
2014-11-08,43.92,44.476,43.92,44.476,1.0
2014-11-09,43.92,44.476,43.92,44.476,1.0
2014-11-10,44.265,44.265,44.265,44.265,1.0
2014-11-11,44.265,44.265,44.265,44.265,1.0
2014-11-12,44.265,44.265,43.685,43.685,151.0
2014-11-13,43.685,43.685,43.164,43.217,1.0
2014-11-14,43.223,43.223,42.748,42.748,791.0
2014-11-15,43.223,43.223,42.748,42.748,791.0
2014-11-16,43.223,43.223,42.748,42.748,791.0
2014-11-17,42.748,42.748,42.28,42.28,201.0
2014-11-18,42.28,43.164,42.28,43.164,138.0
2014-11-19,43.334,43.334,42.684,42.684,978.0
2014-11-20,42.684,42.684,42.684,42.684,1.0
2014-11-21,43.34,44.271,43.34,44.271,276.0
2014-11-22,43.34,44.271,43.34,44.271,276.0
2014-11-23,43.34,44.271,43.34,44.271,276.0
2014-11-24,44.271,44.505,44.271,44.505,51.0
2014-11-25,44.511,44.974,44.511,44.974,101.0
2014-11-26,44.974,45.436,44.974,45.436,51.0
2014-11-27,44.968,45.442,44.968,45.442,113.0
2014-11-28,45.436,45.436,44.798,45.325,46.0
2014-11-29,45.436,45.436,44.798,45.325,46.0
2014-11-30,45.436,45.436,44.798,45.325,46.0
2014-12-01,45.325,45.325,45.325,45.325,1.0
2014-12-02,45.325,45.442,45.325,45.442,39.0
2014-12-03,45.442,45.442,45.442,45.442,1.0
2014-12-04,45.442,45.911,45.442,45.911,101.0
2014-12-05,45.911,46.139,45.676,46.139,51.0
2014-12-06,45.911,46.139,45.676,46.139,51.0
2014-12-07,45.911,46.139,45.676,46.139,51.0
2014-12-08,46.139,46.145,46.139,46.145,51.0
2014-12-09,46.145,46.145,45.307,45.307,81.0
2014-12-10,45.448,45.448,45.442,45.442,51.0
2014-12-11,45.442,46.613,45.214,46.613,736.0
2014-12-12,46.613,46.613,46.028,46.086,1.0
2014-12-13,46.613,46.613,46.028,46.086,1.0
2014-12-14,46.613,46.613,46.028,46.086,1.0
2014-12-15,46.086,46.086,44.739,44.739,401.0
2014-12-16,44.739,44.974,44.505,44.974,121.0
