,CLX US Equity
2019-03-31,9.165
2019-04-01,9.165
2019-04-02,9.165
2019-04-03,9.165
2019-04-04,9.165
2019-04-05,9.165
2019-04-06,9.165
2019-04-07,9.165
2019-04-08,9.165
2019-04-09,9.165
2019-04-10,9.165
2019-04-11,9.165
2019-04-12,9.165
2019-04-13,9.165
2019-04-14,9.165
2019-04-15,9.165
2019-04-16,9.165
2019-04-17,9.165
2019-04-18,9.165
2019-04-19,9.165
2019-04-20,9.165
2019-04-21,9.165
2019-04-22,9.165
2019-04-23,9.165
2019-04-24,9.165
2019-04-25,9.165
2019-04-26,9.165
2019-04-27,9.165
2019-04-28,9.165
2019-04-29,9.165
2019-04-30,9.165
2019-05-01,9.165
2019-05-02,8.99
2019-05-03,8.99
2019-05-04,8.99
2019-05-05,8.99
2019-05-06,8.99
2019-05-07,8.99
2019-05-08,8.99
2019-05-09,8.99
2019-05-10,8.99
2019-05-11,8.99
2019-05-12,8.99
2019-05-13,8.99
2019-05-14,8.99
2019-05-15,8.99
2019-05-16,8.99
2019-05-17,8.99
2019-05-18,8.96
2019-05-19,8.96
2019-05-20,8.96
2019-05-21,8.96
2019-05-22,8.96
2019-05-23,8.96
2019-05-24,8.96
2019-05-25,8.96
2019-05-26,8.96
2019-05-27,8.96
2019-05-28,8.96
2019-05-29,8.96
2019-05-30,8.96
2019-05-31,8.96
2019-06-01,8.96
2019-06-02,8.96
2019-06-03,8.96
2019-06-04,8.96
2019-06-05,8.96
2019-06-06,8.96
2019-06-07,8.96
2019-06-08,8.96
2019-06-09,8.96
2019-06-10,8.96
2019-06-11,8.96
2019-06-12,8.96
2019-06-13,8.96
2019-06-14,8.96
2019-06-15,8.96
2019-06-16,8.96
2019-06-17,8.96
2019-06-18,8.96
2019-06-19,8.96
2019-06-20,8.96
2019-06-21,8.96
2019-06-22,8.96
2019-06-23,8.96
2019-06-24,8.96
2019-06-25,8.96
2019-06-26,8.96
2019-06-27,8.96
2019-06-28,8.96
2019-06-29,8.96
2019-06-30,8.96
2019-07-01,8.96
2019-07-02,8.96
2019-07-03,8.96
2019-07-04,8.96
2019-07-05,8.96
2019-07-06,8.96
2019-07-07,8.96
2019-07-08,8.96
2019-07-09,8.96
2019-07-10,8.96
2019-07-11,8.96
2019-07-12,8.96
2019-07-13,8.96
2019-07-14,8.96
2019-07-15,8.96
2019-07-16,8.96
2019-07-17,8.96
2019-07-18,8.96
2019-07-19,8.96
2019-07-20,8.96
2019-07-21,8.96
2019-07-22,8.96
2019-07-23,8.96
2019-07-24,8.96
2019-07-25,8.96
2019-07-26,8.96
2019-07-27,8.96
2019-07-28,8.96
2019-07-29,8.96
2019-07-30,8.96
2019-07-31,8.96
2019-08-01,8.96
2019-08-02,8.96
2019-08-03,8.96
2019-08-04,8.96
2019-08-05,8.96
2019-08-06,8.96
2019-08-07,8.96
2019-08-08,8.96
2019-08-09,8.96
2019-08-10,8.96
2019-08-11,8.96
2019-08-12,8.96
2019-08-13,8.96
2019-08-14,8.96
2019-08-15,8.96
2019-08-16,8.96
2019-08-17,8.96
2019-08-18,8.96
2019-08-19,8.96
2019-08-20,8.96
2019-08-21,8.96
2019-08-22,8.96
2019-08-23,8.96
2019-08-24,8.96
2019-08-25,8.96
2019-08-26,8.96
2019-08-27,8.96
2019-08-28,8.96
2019-08-29,8.96
2019-08-30,8.96
2019-08-31,8.96
2019-09-01,8.96
2019-09-02,8.96
2019-09-03,8.96
2019-09-04,8.96
2019-09-05,8.96
2019-09-06,8.96
2019-09-07,8.96
2019-09-08,8.96
2019-09-09,8.96
2019-09-10,8.96
2019-09-11,8.96
2019-09-12,8.96
2019-09-13,8.96
2019-09-14,8.96
2019-09-15,8.96
2019-09-16,8.96
2019-09-17,8.96
2019-09-18,8.96
2019-09-19,8.96
2019-09-20,8.96
2019-09-21,8.96
2019-09-22,8.96
2019-09-23,8.96
2019-09-24,8.96
2019-09-25,8.96
2019-09-26,8.96
2019-09-27,8.96
2019-09-28,8.96
2019-09-29,8.96
2019-09-30,8.51
2019-10-01,8.51
2019-10-02,8.51
2019-10-03,8.51
2019-10-04,8.51
2019-10-05,8.51
2019-10-06,8.51
2019-10-07,8.51
2019-10-08,8.51
2019-10-09,8.51
2019-10-10,8.51
2019-10-11,8.51
2019-10-12,8.51
2019-10-13,8.51
2019-10-14,8.51
2019-10-15,8.51
2019-10-16,8.51
2019-10-17,8.51
2019-10-18,8.51
2019-10-19,8.51
2019-10-20,8.51
2019-10-21,8.51
2019-10-22,8.51
2019-10-23,8.51
2019-10-24,8.51
2019-10-25,8.51
2019-10-26,8.51
2019-10-27,8.51
2019-10-28,8.51
2019-10-29,8.51
2019-10-30,8.51
2019-10-31,8.51
2019-11-01,8.09
2019-11-02,8.09
2019-11-03,8.09
2019-11-04,8.09
2019-11-05,8.09
2019-11-06,8.09
2019-11-07,8.09
2019-11-08,8.09
2019-11-09,8.09
2019-11-10,8.09
2019-11-11,8.09
2019-11-12,8.09
2019-11-13,8.09
2019-11-14,8.09
2019-11-15,8.09
2019-11-16,8.09
2019-11-17,8.09
2019-11-18,8.09
2019-11-19,8.09
2019-11-20,8.09
2019-11-21,8.09
2019-11-22,8.09
2019-11-23,8.09
2019-11-24,8.09
2019-11-25,8.09
2019-11-26,8.09
2019-11-27,8.09
2019-11-28,8.09
2019-11-29,8.09
2019-11-30,8.09
2019-12-01,8.09
2019-12-02,8.09
2019-12-03,8.09
2019-12-04,8.09
2019-12-05,8.09
2019-12-06,8.09
2019-12-07,8.09
2019-12-08,8.09
2019-12-09,8.09
2019-12-10,8.09
2019-12-11,8.09
2019-12-12,8.09
2019-12-13,8.09
2019-12-14,8.09
2019-12-15,8.09
2019-12-16,8.09
2019-12-17,8.09
2019-12-18,8.09
2019-12-19,8.09
2019-12-20,8.09
2019-12-21,8.09
2019-12-22,8.09
2019-12-23,8.09
2019-12-24,8.09
2019-12-25,8.09
2019-12-26,8.09
2019-12-27,8.09
2019-12-28,8.09
2019-12-29,8.09
2019-12-30,8.09
2019-12-31,8.09
2020-01-01,8.09
2020-01-02,8.09
2020-01-03,8.09
2020-01-04,8.09
2020-01-05,8.09
2020-01-06,8.09
2020-01-07,8.09
2020-01-08,8.09
2020-01-09,8.09
2020-01-10,8.09
2020-01-11,8.09
2020-01-12,8.09
2020-01-13,8.09
2020-01-14,8.09
2020-01-15,8.09
2020-01-16,8.09
2020-01-17,8.09
2020-01-18,8.09
2020-01-19,8.09
2020-01-20,8.09
2020-01-21,8.09
2020-01-22,8.09
2020-01-23,8.09
2020-01-24,8.09
2020-01-25,8.09
2020-01-26,8.09
2020-01-27,8.09
2020-01-28,8.09
2020-01-29,8.09
2020-01-30,8.09
2020-01-31,8.09
2020-02-01,8.09
2020-02-02,8.09
2020-02-03,8.09
2020-02-04,7.88
2020-02-05,7.88
2020-02-06,7.88
2020-02-07,7.88
2020-02-08,7.88
2020-02-09,7.88
2020-02-10,7.88
2020-02-11,7.88
2020-02-12,7.88
2020-02-13,7.88
2020-02-14,7.88
2020-02-15,7.88
2020-02-16,7.88
2020-02-17,7.88
2020-02-18,7.88
2020-02-19,7.88
2020-02-20,7.88
2020-02-21,7.88
2020-02-22,7.88
2020-02-23,7.88
2020-02-24,7.88
2020-02-25,7.88
2020-02-26,7.88
2020-02-27,7.88
2020-02-28,7.88
2020-02-29,7.88
2020-03-01,7.88
2020-03-02,7.88
2020-03-03,7.88
2020-03-04,7.88
2020-03-05,7.88
2020-03-06,7.88
2020-03-07,7.88
2020-03-08,7.88
2020-03-09,7.88
2020-03-10,7.88
2020-03-11,7.88
2020-03-12,7.88
2020-03-13,7.88
2020-03-14,7.88
2020-03-15,7.88
2020-03-16,7.88
2020-03-17,7.88
2020-03-18,7.88
2020-03-19,7.88
2020-03-20,7.88
2020-03-21,7.88
2020-03-22,7.88
2020-03-23,7.88
2020-03-24,7.88
2020-03-25,7.88
2020-03-26,7.88
2020-03-27,7.88
2020-03-28,7.88
2020-03-29,7.88
2020-03-30,7.88
2020-03-31,7.88
2020-04-01,7.88
2020-04-02,7.88
2020-04-03,7.88
2020-04-04,7.88
2020-04-05,7.88
2020-04-06,7.88
2020-04-07,7.88
2020-04-08,7.88
2020-04-09,7.88
2020-04-10,7.88
2020-04-11,7.88
2020-04-12,7.88
2020-04-13,7.88
2020-04-14,7.88
2020-04-15,7.88
2020-04-16,7.88
2020-04-17,7.88
2020-04-18,7.88
2020-04-19,7.88
2020-04-20,7.88
2020-04-21,7.88
2020-04-22,7.88
2020-04-23,7.88
2020-04-24,7.88
2020-04-25,7.88
2020-04-26,7.88
2020-04-27,7.88
2020-04-28,7.88
2020-04-29,7.88
2020-04-30,7.88
2020-05-01,7.88
2020-05-02,7.88
2020-05-03,8.26
2020-05-04,8.26
2020-05-05,8.55
2020-05-06,8.55
2020-05-07,8.55
2020-05-08,8.55
2020-05-09,8.55
2020-05-10,8.55
2020-05-11,8.55
2020-05-12,8.55
2020-05-13,8.55
2020-05-14,8.55
2020-05-15,8.55
2020-05-16,8.55
2020-05-17,8.55
2020-05-18,8.55
2020-05-19,8.55
2020-05-20,8.55
2020-05-21,8.55
2020-05-22,8.55
2020-05-23,8.55
2020-05-24,8.55
2020-05-25,8.55
2020-05-26,8.55
2020-05-27,8.55
2020-05-28,8.55
2020-05-29,8.55
2020-05-30,8.55
2020-05-31,8.55
2020-06-01,8.55
2020-06-02,8.55
2020-06-03,8.73
2020-06-04,8.73
2020-06-05,8.73
2020-06-06,8.73
2020-06-07,8.73
2020-06-08,8.73
2020-06-09,8.73
2020-06-10,8.73
2020-06-11,8.73
2020-06-12,8.73
2020-06-13,8.73
2020-06-14,8.73
2020-06-15,8.73
2020-06-16,8.73
2020-06-17,8.73
2020-06-18,8.73
2020-06-19,8.73
2020-06-20,8.73
2020-06-21,8.73
2020-06-22,8.73
2020-06-23,8.73
2020-06-24,8.73
2020-06-25,8.73
2020-06-26,8.73
2020-06-27,8.73
2020-06-28,8.73
2020-06-29,8.73
2020-06-30,8.73
2020-07-01,8.73
2020-07-02,8.73
2020-07-03,8.73
2020-07-04,8.73
2020-07-05,8.73
2020-07-06,8.73
2020-07-07,8.73
2020-07-08,8.73
2020-07-09,8.73
2020-07-10,8.73
2020-07-11,8.73
2020-07-12,8.73
2020-07-13,8.73
2020-07-14,8.73
2020-07-15,8.73
2020-07-16,8.73
2020-07-17,8.73
2020-07-18,8.73
2020-07-19,8.73
2020-07-20,8.73
2020-07-21,8.73
2020-07-22,8.73
2020-07-23,8.73
2020-07-24,8.73
2020-07-25,8.73
2020-07-26,8.98
2020-07-27,8.98
2020-07-28,8.98
2020-07-29,9.003
2020-07-30,9.003
2020-07-31,9.003
2020-08-01,9.003
2020-08-02,9.003
2020-08-03,9.003
2020-08-04,9.013
2020-08-05,9.013
2020-08-06,9.013
2020-08-07,9.013
2020-08-08,9.013
2020-08-09,9.013
2020-08-10,9.013
2020-08-11,9.013
2020-08-12,9.013
2020-08-13,9.013
2020-08-14,9.013
2020-08-15,9.013
2020-08-16,9.013
2020-08-17,9.013
2020-08-18,9.177
2020-08-19,9.177
2020-08-20,9.177
2020-08-21,9.177
2020-08-22,9.177
2020-08-23,9.177
2020-08-24,9.177
2020-08-25,9.177
2020-08-26,9.177
2020-08-27,9.177
2020-08-28,9.177
2020-08-29,9.177
2020-08-30,9.177
2020-08-31,9.177
2020-09-01,9.177
2020-09-02,9.177
2020-09-03,9.177
2020-09-04,9.177
2020-09-05,9.177
2020-09-06,9.177
2020-09-07,9.177
2020-09-08,9.177
2020-09-09,9.177
2020-09-10,9.177
2020-09-11,9.177
2020-09-12,9.177
2020-09-13,9.177
2020-09-14,9.177
2020-09-15,9.177
2020-09-16,9.177
2020-09-17,9.177
2020-09-18,9.177
2020-09-19,9.177
2020-09-20,9.177
2020-09-21,9.177
2020-09-22,9.177
2020-09-23,9.177
2020-09-24,9.177
2020-09-25,9.177
2020-09-26,9.177
2020-09-27,9.177
2020-09-28,9.177
2020-09-29,9.177
2020-09-30,9.177
2020-10-01,9.177
2020-10-02,9.177
2020-10-03,9.177
2020-10-04,9.177
2020-10-05,9.177
2020-10-06,9.177
2020-10-07,9.177
2020-10-08,9.177
2020-10-09,9.177
2020-10-10,9.177
2020-10-11,9.177
2020-10-12,9.177
2020-10-13,9.177
2020-10-14,9.177
2020-10-15,9.177
2020-10-16,9.177
2020-10-17,9.177
2020-10-18,9.177
2020-10-19,9.177
2020-10-20,9.177
2020-10-21,9.123
2020-10-22,9.123
2020-10-23,9.123
2020-10-24,9.123
2020-10-25,9.123
2020-10-26,9.123
2020-10-27,9.123
2020-10-28,9.117
2020-10-29,9.117
2020-10-30,9.117
2020-10-31,9.117
2020-11-01,9.117
2020-11-02,9.117
2020-11-03,9.31
2020-11-04,9.31
2020-11-05,9.31
2020-11-06,9.31
2020-11-07,9.3
2020-11-08,9.3
2020-11-09,9.3
2020-11-10,9.3
2020-11-11,9.3
2020-11-12,9.3
2020-11-13,9.3
2020-11-14,9.3
2020-11-15,9.3
2020-11-16,9.3
2020-11-17,9.3
2020-11-18,9.3
2020-11-19,9.3
2020-11-20,9.3
2020-11-21,9.3
2020-11-22,9.3
2020-11-23,9.3
2020-11-24,9.3
2020-11-25,9.3
2020-11-26,9.3
2020-11-27,9.3
2020-11-28,9.3
2020-11-29,9.3
2020-11-30,9.3
2020-12-01,9.3
2020-12-02,9.3
2020-12-03,9.3
2020-12-04,9.3
2020-12-05,9.3
2020-12-06,9.3
2020-12-07,9.3
2020-12-08,9.3
2020-12-09,9.3
2020-12-10,9.3
2020-12-11,9.3
2020-12-12,9.3
2020-12-13,9.3
2020-12-14,9.3
2020-12-15,9.3
2020-12-16,9.225
2020-12-17,9.225
2020-12-18,9.225
2020-12-19,9.225
2020-12-20,9.225
2020-12-21,9.225
2020-12-22,9.225
2020-12-23,9.225
2020-12-24,9.225
2020-12-25,9.225
2020-12-26,9.225
2020-12-27,9.225
2020-12-28,9.225
2020-12-29,9.225
2020-12-30,9.225
2020-12-31,9.225
2021-01-01,9.225
2021-01-02,9.225
2021-01-03,9.225
2021-01-04,9.225
2021-01-05,9.225
2021-01-06,9.225
2021-01-07,9.225
2021-01-08,9.225
2021-01-09,9.225
2021-01-10,9.225
2021-01-11,9.225
2021-01-12,9.225
2021-01-13,9.225
2021-01-14,9.225
2021-01-15,9.225
2021-01-16,9.225
2021-01-17,9.225
2021-01-18,9.225
2021-01-19,9.013
2021-01-20,9.013
2021-01-21,9.013
2021-01-22,9.013
2021-01-23,9.013
2021-01-24,9.013
2021-01-25,9.013
2021-01-26,9.013
2021-01-27,8.987
2021-01-28,8.987
2021-01-29,8.987
2021-01-30,8.987
2021-01-31,8.987
2021-02-01,8.987
2021-02-02,8.987
2021-02-03,8.987
2021-02-04,8.987
2021-02-05,9.073
2021-02-06,9.073
2021-02-07,9.073
2021-02-08,9.073
2021-02-09,9.073
2021-02-10,8.96
2021-02-11,8.96
2021-02-12,8.96
2021-02-13,8.96
2021-02-14,8.96
2021-02-15,8.96
2021-02-16,8.96
2021-02-17,8.96
2021-02-18,8.96
2021-02-19,8.96
2021-02-20,8.96
2021-02-21,8.96
2021-02-22,8.96
2021-02-23,8.96
2021-02-24,8.96
2021-02-25,8.96
2021-02-26,8.96
2021-02-27,8.96
2021-02-28,8.96
2021-03-01,8.96
2021-03-02,8.96
2021-03-03,8.96
2021-03-04,8.96
2021-03-05,8.96
2021-03-06,8.96
2021-03-07,8.96
2021-03-08,8.96
2021-03-09,8.96
2021-03-10,8.96
2021-03-11,8.96
2021-03-12,8.96
2021-03-13,8.96
2021-03-14,8.96
2021-03-15,8.96
2021-03-16,8.96
2021-03-17,8.96
2021-03-18,8.96
2021-03-19,8.96
2021-03-20,8.96
2021-03-21,8.96
2021-03-22,8.96
2021-03-23,8.96
2021-03-24,9.28
2021-03-25,9.28
2021-03-26,9.28
2021-03-27,9.28
2021-03-28,9.28
2021-03-29,9.28
2021-03-30,9.28
2021-03-31,9.28
2021-04-01,9.28
2021-04-02,9.28
2021-04-03,9.28
2021-04-04,9.28
2021-04-05,9.28
2021-04-06,9.28
2021-04-07,9.28
2021-04-08,9.28
2021-04-09,9.28
2021-04-10,9.28
2021-04-11,9.28
2021-04-12,9.28
2021-04-13,9.28
2021-04-14,9.28
2021-04-15,9.623
2021-04-16,9.623
2021-04-17,9.623
2021-04-18,9.623
2021-04-19,9.623
2021-04-20,9.623
2021-04-21,9.607
2021-04-22,9.607
2021-04-23,9.607
2021-04-24,9.607
2021-04-25,9.607
2021-04-26,9.607
2021-04-27,9.607
2021-04-28,9.607
2021-04-29,9.607
2021-04-30,9.607
2021-05-01,9.607
2021-05-02,9.49
2021-05-03,9.257
2021-05-04,9.257
2021-05-05,9.257
2021-05-06,9.257
2021-05-07,9.257
2021-05-08,9.257
2021-05-09,9.257
2021-05-10,9.257
2021-05-11,9.243
2021-05-12,9.243
2021-05-13,9.243
2021-05-14,9.243
2021-05-15,9.243
2021-05-16,9.243
2021-05-17,9.243
2021-05-18,9.243
2021-05-19,9.243
2021-05-20,9.243
2021-05-21,9.243
2021-05-22,9.243
2021-05-23,9.243
2021-05-24,9.243
2021-05-25,9.243
2021-05-26,9.243
2021-05-27,9.243
2021-05-28,9.243
2021-05-29,9.243
2021-05-30,9.243
2021-05-31,9.243
2021-06-01,9.243
2021-06-02,9.243
2021-06-03,9.243
2021-06-04,9.243
2021-06-05,9.243
2021-06-06,9.243
2021-06-07,9.243
2021-06-08,9.243
2021-06-09,9.243
2021-06-10,9.243
2021-06-11,9.243
2021-06-12,9.243
2021-06-13,9.243
2021-06-14,9.243
2021-06-15,9.243
2021-06-16,9.243
2021-06-17,9.243
2021-06-18,9.243
2021-06-19,9.243
2021-06-20,9.243
2021-06-21,9.243
2021-06-22,9.243
2021-06-23,9.243
2021-06-24,9.243
2021-06-25,9.243
2021-06-26,9.243
2021-06-27,9.243
2021-06-28,9.243
2021-06-29,9.243
2021-06-30,9.243
2021-07-01,9.243
2021-07-02,9.243
2021-07-03,9.243
2021-07-04,9.243
2021-07-05,9.243
2021-07-06,9.243
2021-07-07,9.243
2021-07-08,9.243
2021-07-09,9.243
2021-07-10,9.243
2021-07-11,9.243
2021-07-12,9.243
2021-07-13,9.243
2021-07-14,9.243
2021-07-15,8.898
2021-07-16,8.898
2021-07-17,8.898
2021-07-18,8.898
2021-07-19,8.898
2021-07-20,8.898
2021-07-21,8.898
2021-07-22,8.898
2021-07-23,8.898
2021-07-24,8.898
2021-07-25,8.898
2021-07-26,8.928
2021-07-27,8.928
2021-07-28,8.823
2021-07-29,8.823
2021-07-30,8.823
2021-07-31,8.823
2021-08-01,8.823
2021-08-02,8.823
2021-08-03,8.823
2021-08-04,8.328
2021-08-05,8.328
2021-08-06,8.328
2021-08-07,8.328
2021-08-08,8.328
2021-08-09,8.328
2021-08-10,8.328
2021-08-11,8.328
2021-08-12,8.328
2021-08-13,8.328
2021-08-14,8.328
2021-08-15,8.328
2021-08-16,8.328
2021-08-17,8.328
2021-08-18,8.328
2021-08-19,8.328
2021-08-20,8.328
2021-08-21,8.328
2021-08-22,8.328
2021-08-23,8.328
2021-08-24,8.328
2021-08-25,8.328
2021-08-26,8.328
2021-08-27,7.943
2021-08-28,7.943
2021-08-29,7.943
2021-08-30,7.943
2021-08-31,7.943
2021-09-01,7.943
2021-09-02,7.943
2021-09-03,7.943
2021-09-04,7.943
2021-09-05,7.943
2021-09-06,7.943
2021-09-07,7.943
2021-09-08,7.943
2021-09-09,7.943
2021-09-10,7.943
2021-09-11,7.943
2021-09-12,7.943
2021-09-13,7.943
2021-09-14,7.943
2021-09-15,7.943
2021-09-16,7.943
2021-09-17,7.943
2021-09-18,7.943
2021-09-19,7.943
2021-09-20,7.943
2021-09-21,7.943
2021-09-22,7.943
2021-09-23,7.943
2021-09-24,7.943
2021-09-25,7.943
2021-09-26,7.943
2021-09-27,7.943
2021-09-28,7.943
2021-09-29,7.943
2021-09-30,7.943
2021-10-01,7.943
2021-10-02,7.943
2021-10-03,7.943
2021-10-04,7.943
2021-10-05,7.943
2021-10-06,7.943
2021-10-07,7.943
2021-10-08,7.943
2021-10-09,7.943
2021-10-10,7.933
2021-10-11,7.933
2021-10-12,7.933
2021-10-13,7.933
2021-10-14,7.933
2021-10-15,7.933
2021-10-16,7.933
2021-10-17,7.933
2021-10-18,7.933
2021-10-19,7.933
2021-10-20,7.933
2021-10-21,7.933
2021-10-22,7.933
2021-10-23,7.933
2021-10-24,7.933
2021-10-25,7.933
2021-10-26,7.933
2021-10-27,7.933
2021-10-28,7.933
2021-10-29,7.933
2021-10-30,7.933
2021-10-31,7.933
2021-11-01,7.933
2021-11-02,8.028
2021-11-03,8.028
2021-11-04,8.028
2021-11-05,8.028
2021-11-06,8.028
2021-11-07,8.028
2021-11-08,8.028
2021-11-09,8.028
2021-11-10,8.028
2021-11-11,8.028
2021-11-12,8.028
2021-11-13,8.028
2021-11-14,8.028
2021-11-15,8.028
2021-11-16,8.028
2021-11-17,8.028
2021-11-18,8.028
2021-11-19,8.028
2021-11-20,8.028
2021-11-21,8.028
2021-11-22,8.028
2021-11-23,8.028
2021-11-24,8.028
2021-11-25,8.028
2021-11-26,8.028
2021-11-27,8.028
2021-11-28,8.028
2021-11-29,8.028
2021-11-30,8.028
2021-12-01,8.028
2021-12-02,8.028
2021-12-03,8.028
2021-12-04,8.028
2021-12-05,8.028
2021-12-06,8.028
2021-12-07,8.028
2021-12-08,8.028
2021-12-09,8.028
2021-12-10,8.028
2021-12-11,8.028
2021-12-12,8.028
2021-12-13,8.028
2021-12-14,8.028
2021-12-15,8.028
2021-12-16,8.028
2021-12-17,8.028
2021-12-18,8.028
2021-12-19,8.028
2021-12-20,8.028
2021-12-21,8.028
2021-12-22,8.028
2021-12-23,8.028
2021-12-24,8.028
2021-12-25,8.028
2021-12-26,8.028
2021-12-27,8.028
2021-12-28,8.028
2021-12-29,8.028
2021-12-30,8.028
2021-12-31,8.028
2022-01-01,8.028
2022-01-02,8.028
2022-01-03,8.028
2022-01-04,8.028
2022-01-05,8.055
2022-01-06,8.055
2022-01-07,8.055
2022-01-08,8.055
2022-01-09,8.055
2022-01-10,8.055
2022-01-11,8.055
2022-01-12,8.055
2022-01-13,8.055
2022-01-14,8.055
2022-01-15,8.055
2022-01-16,8.055
2022-01-17,8.055
2022-01-18,8.055
2022-01-19,8.055
2022-01-20,8.055
2022-01-21,8.055
2022-01-22,8.055
2022-01-23,8.055
2022-01-24,8.055
2022-01-25,8.055
2022-01-26,7.863
2022-01-27,7.863
2022-01-28,7.863
2022-01-29,7.863
2022-01-30,7.863
2022-01-31,7.863
2022-02-01,7.863
2022-02-02,7.773
2022-02-03,7.773
2022-02-04,7.625
2022-02-05,7.625
2022-02-06,7.625
2022-02-07,7.625
2022-02-08,7.625
2022-02-09,7.625
2022-02-10,7.625
2022-02-11,7.483
2022-02-12,7.483
2022-02-13,7.483
2022-02-14,7.483
2022-02-15,7.483
2022-02-16,7.483
2022-02-17,7.483
2022-02-18,7.483
2022-02-19,7.483
2022-02-20,7.483
2022-02-21,7.483
2022-02-22,7.483
2022-02-23,7.483
2022-02-24,7.483
2022-02-25,7.483
2022-02-26,7.483
2022-02-27,7.483
2022-02-28,7.483
2022-03-01,7.483
2022-03-02,7.483
2022-03-03,7.483
2022-03-04,7.483
2022-03-05,7.483
2022-03-06,7.483
2022-03-07,7.483
2022-03-08,7.483
2022-03-09,7.293
2022-03-10,7.293
2022-03-11,7.293
2022-03-12,7.293
2022-03-13,7.293
2022-03-14,7.293
2022-03-15,7.293
2022-03-16,7.293
2022-03-17,7.293
2022-03-18,7.293
2022-03-19,7.293
2022-03-20,7.293
2022-03-21,7.293
2022-03-22,7.293
2022-03-23,7.293
2022-03-24,7.293
2022-03-25,7.293
2022-03-26,7.293
2022-03-27,7.293
2022-03-28,7.293
2022-03-29,7.293
2022-03-30,7.293
2022-03-31,7.293
2022-04-01,7.293
2022-04-02,7.293
2022-04-03,7.293
2022-04-04,7.293
2022-04-05,7.293
2022-04-06,7.293
2022-04-07,7.293
2022-04-08,7.293
2022-04-09,7.293
2022-04-10,7.293
2022-04-11,7.293
2022-04-12,7.183
2022-04-13,7.183
2022-04-14,7.183
2022-04-15,7.183
2022-04-16,7.183
2022-04-17,7.15
2022-04-18,7.15
2022-04-19,7.15
2022-04-20,7.15
2022-04-21,7.15
2022-04-22,7.15
2022-04-23,7.15
2022-04-24,7.15
2022-04-25,7.15
2022-04-26,7.15
2022-04-27,7.15
2022-04-28,7.15
2022-04-29,7.15
2022-04-30,7.15
2022-05-01,7.15
2022-05-02,7.15
2022-05-03,7.1
2022-05-04,7.1
2022-05-05,7.1
2022-05-06,7.1
2022-05-07,7.1
2022-05-08,7.1
2022-05-09,7.1
2022-05-10,7.277
2022-05-11,7.277
2022-05-12,7.277
2022-05-13,7.277
2022-05-14,7.277
2022-05-15,7.277
2022-05-16,7.277
2022-05-17,7.277
2022-05-18,7.277
2022-05-19,7.277
2022-05-20,7.277
2022-05-21,7.277
2022-05-22,7.277
2022-05-23,7.277
2022-05-24,7.277
2022-05-25,7.15
2022-05-26,7.15
2022-05-27,7.15
2022-05-28,7.15
2022-05-29,7.15
2022-05-30,7.15
2022-05-31,7.15
2022-06-01,7.15
2022-06-02,7.15
2022-06-03,7.15
2022-06-04,7.15
2022-06-05,7.15
2022-06-06,7.15
2022-06-07,7.15
2022-06-08,7.15
2022-06-09,7.15
2022-06-10,7.15
2022-06-11,7.15
2022-06-12,7.15
2022-06-13,7.15
2022-06-14,7.15
2022-06-15,7.15
2022-06-16,7.15
2022-06-17,7.15
2022-06-18,7.15
2022-06-19,7.15
2022-06-20,7.15
2022-06-21,7.023
2022-06-22,7.023
