,PCAR US Equity
2022-06-23,5.905
2022-06-24,5.905
2022-06-25,5.905
2022-06-26,5.905
2022-06-27,5.905
2022-06-28,5.905
2022-06-29,5.905
2022-06-30,5.905
2022-07-01,5.905
2022-07-02,5.905
2022-07-03,5.905
2022-07-04,5.905
2022-07-05,5.905
2022-07-06,5.905
2022-07-07,5.905
2022-07-08,5.905
2022-07-09,5.905
2022-07-10,5.905
2022-07-11,5.905
2022-07-12,5.905
2022-07-13,5.905
2022-07-14,5.694
2022-07-15,5.694
2022-07-16,5.694
2022-07-17,5.694
2022-07-18,5.694
2022-07-19,5.5
2022-07-20,5.5
2022-07-21,5.5
2022-07-22,5.5
2022-07-23,5.5
2022-07-24,5.5
2022-07-25,5.5
2022-07-26,5.626
2022-07-27,5.612
2022-07-28,5.612
2022-07-29,5.612
2022-07-30,5.612
2022-07-31,5.612
2022-08-01,5.612
2022-08-02,5.612
2022-08-03,5.612
2022-08-04,5.612
2022-08-05,5.612
2022-08-06,5.612
2022-08-07,5.612
2022-08-08,5.612
2022-08-09,5.62
2022-08-10,5.62
2022-08-11,5.62
2022-08-12,5.62
2022-08-13,5.62
2022-08-14,5.62
2022-08-15,5.62
2022-08-16,5.62
2022-08-17,5.62
2022-08-18,5.62
2022-08-19,5.62
2022-08-20,5.62
2022-08-21,5.62
2022-08-22,5.62
2022-08-23,5.815
2022-08-24,5.815
2022-08-25,5.815
2022-08-26,5.815
2022-08-27,5.815
2022-08-28,5.815
2022-08-29,5.815
2022-08-30,5.815
2022-08-31,5.815
2022-09-01,5.815
2022-09-02,5.815
2022-09-03,5.815
2022-09-04,5.815
2022-09-05,5.815
2022-09-06,5.815
2022-09-07,5.815
2022-09-08,5.815
2022-09-09,5.815
2022-09-10,5.815
2022-09-11,5.815
2022-09-12,5.815
2022-09-13,5.815
2022-09-14,5.815
2022-09-15,5.815
2022-09-16,5.815
2022-09-17,5.815
2022-09-18,5.815
2022-09-19,5.815
2022-09-20,5.815
2022-09-21,5.815
2022-09-22,5.815
2022-09-23,5.815
2022-09-24,5.815
2022-09-25,5.815
2022-09-26,5.815
2022-09-27,5.815
2022-09-28,5.815
2022-09-29,5.815
2022-09-30,5.815
2022-10-01,5.815
2022-10-02,5.815
2022-10-03,5.815
2022-10-04,5.815
2022-10-05,5.815
2022-10-06,5.815
2022-10-07,5.815
2022-10-08,5.815
2022-10-09,5.815
2022-10-10,5.815
2022-10-11,5.755
2022-10-12,5.588
2022-10-13,5.588
2022-10-14,5.588
2022-10-15,5.588
2022-10-16,5.588
2022-10-17,5.588
2022-10-18,5.588
2022-10-19,5.588
2022-10-20,5.588
2022-10-21,5.528
2022-10-22,5.528
2022-10-23,5.528
2022-10-24,5.528
2022-10-25,5.591
2022-10-26,5.591
2022-10-27,5.591
2022-10-28,5.591
2022-10-29,5.591
2022-10-30,5.591
2022-10-31,5.591
2022-11-01,5.591
2022-11-02,5.591
2022-11-03,5.591
2022-11-04,5.591
2022-11-05,5.591
2022-11-06,5.591
2022-11-07,5.591
2022-11-08,5.591
2022-11-09,5.591
2022-11-10,5.591
2022-11-11,5.591
2022-11-12,5.591
2022-11-13,5.591
2022-11-14,5.591
2022-11-15,5.591
2022-11-16,5.591
2022-11-17,5.7
2022-11-18,5.7
2022-11-19,5.7
2022-11-20,5.7
2022-11-21,5.599
2022-11-22,5.599
2022-11-23,5.599
2022-11-24,5.599
2022-11-25,5.599
2022-11-26,5.599
2022-11-27,5.599
2022-11-28,5.599
2022-11-29,5.599
2022-11-30,5.607
2022-12-01,5.607
2022-12-02,5.607
2022-12-03,5.607
2022-12-04,5.607
2022-12-05,5.607
2022-12-06,5.607
2022-12-07,5.607
2022-12-08,5.607
2022-12-09,5.607
2022-12-10,5.607
2022-12-11,5.607
2022-12-12,5.607
2022-12-13,5.607
2022-12-14,5.607
2022-12-15,5.607
2022-12-16,5.607
2022-12-17,5.607
2022-12-18,5.607
2022-12-19,5.607
2022-12-20,5.694
2022-12-21,5.694
2022-12-22,5.694
2022-12-23,5.694
2022-12-24,5.694
2022-12-25,5.694
2022-12-26,5.694
2022-12-27,5.694
2022-12-28,5.694
2022-12-29,5.694
2022-12-30,5.694
2022-12-31,5.694
2023-01-01,5.694
2023-01-02,5.694
2023-01-03,5.694
2023-01-04,5.694
2023-01-05,5.694
2023-01-06,5.694
2023-01-07,5.694
2023-01-08,5.603
2023-01-09,5.603
2023-01-10,5.603
2023-01-11,5.603
2023-01-12,5.587
2023-01-13,5.587
2023-01-14,5.587
2023-01-15,5.587
2023-01-16,5.587
2023-01-17,5.606
2023-01-18,5.606
2023-01-19,5.606
2023-01-20,5.606
2023-01-21,5.606
2023-01-22,5.606
2023-01-23,5.606
2023-01-24,5.99
2023-01-25,5.991
2023-01-26,5.991
2023-01-27,5.991
2023-01-28,5.991
2023-01-29,5.991
2023-01-30,5.991
2023-01-31,5.991
2023-02-01,6.286
2023-02-02,6.286
2023-02-03,6.286
2023-02-04,6.286
2023-02-05,6.286
2023-02-06,6.286
2023-02-07,6.286
2023-02-08,6.16
2023-02-09,6.015
2023-02-10,6.015
2023-02-11,6.015
2023-02-12,6.015
2023-02-13,6.012
2023-02-14,6.012
2023-02-15,6.012
2023-02-16,6.012
2023-02-17,6.012
2023-02-18,6.012
2023-02-19,6.012
2023-02-20,6.012
2023-02-21,6.012
2023-02-22,6.012
2023-02-23,5.997
2023-02-24,5.997
2023-02-25,5.997
2023-02-26,5.997
2023-02-27,6.036
2023-02-28,6.036
2023-03-01,6.036
2023-03-02,6.036
2023-03-03,6.036
2023-03-04,6.036
2023-03-05,6.036
2023-03-06,6.038
2023-03-07,6.038
2023-03-08,6.038
2023-03-09,6.038
2023-03-10,6.038
2023-03-11,6.038
2023-03-12,6.038
2023-03-13,6.038
2023-03-14,6.038
2023-03-15,6.038
2023-03-16,6.038
2023-03-17,6.038
2023-03-18,6.038
2023-03-19,6.038
2023-03-20,6.038
2023-03-21,6.038
2023-03-22,6.042
2023-03-23,6.042
2023-03-24,6.042
2023-03-25,6.042
2023-03-26,6.042
2023-03-27,6.042
2023-03-28,6.042
2023-03-29,6.042
2023-03-30,6.042
2023-03-31,6.042
2023-04-01,6.042
2023-04-02,6.042
2023-04-03,6.042
2023-04-04,6.041
2023-04-05,6.041
2023-04-06,6.078
2023-04-07,6.078
2023-04-08,6.078
2023-04-09,6.078
2023-04-10,6.095
2023-04-11,6.099
2023-04-12,6.099
2023-04-13,6.099
2023-04-14,6.099
2023-04-15,6.099
2023-04-16,6.099
2023-04-17,6.103
2023-04-18,6.103
2023-04-19,6.103
2023-04-20,6.454
2023-04-21,6.454
2023-04-22,6.454
2023-04-23,6.454
2023-04-24,6.454
2023-04-25,6.524
2023-04-26,6.857
2023-04-27,6.936
2023-04-28,6.936
2023-04-29,6.936
2023-04-30,6.936
2023-05-01,6.936
2023-05-02,6.936
2023-05-03,6.936
2023-05-04,6.936
2023-05-05,6.936
2023-05-06,6.936
2023-05-07,6.936
2023-05-08,7.042
2023-05-09,7.101
2023-05-10,7.101
2023-05-11,7.079
2023-05-12,7.079
2023-05-13,7.079
2023-05-14,7.079
2023-05-15,7.079
2023-05-16,7.075
2023-05-17,7.075
2023-05-18,7.075
2023-05-19,7.075
2023-05-20,7.075
2023-05-21,7.075
2023-05-22,7.075
2023-05-23,7.075
2023-05-24,7.092
2023-05-25,7.092
2023-05-26,7.092
2023-05-27,7.092
2023-05-28,7.092
2023-05-29,7.092
2023-05-30,7.108
2023-05-31,7.108
2023-06-01,7.108
2023-06-02,7.108
2023-06-03,7.108
2023-06-04,7.108
2023-06-05,7.108
2023-06-06,7.108
2023-06-07,7.108
2023-06-08,7.108
2023-06-09,7.108
2023-06-10,7.108
2023-06-11,7.108
2023-06-12,7.108
2023-06-13,7.108
2023-06-14,7.108
2023-06-15,7.108
2023-06-16,7.108
2023-06-17,7.108
2023-06-18,7.108
2023-06-19,7.108
2023-06-20,7.108
2023-06-21,7.108
2023-06-22,7.108
2023-06-23,7.108
2023-06-24,7.108
2023-06-25,7.108
2023-06-26,7.108
2023-06-27,7.108
2023-06-28,7.17
2023-06-29,7.033
2023-06-30,7.033
2023-07-01,7.033
2023-07-02,7.033
2023-07-03,7.033
2023-07-04,7.033
2023-07-05,7.033
2023-07-06,7.033
2023-07-07,7.033
2023-07-08,7.033
2023-07-09,7.033
2023-07-10,7.033
2023-07-11,7.033
2023-07-12,6.869
2023-07-13,6.878
2023-07-14,6.878
2023-07-15,6.878
2023-07-16,6.878
2023-07-17,7.013
2023-07-18,7.061
2023-07-19,7.061
2023-07-20,7.061
2023-07-21,7.061
2023-07-22,7.061
2023-07-23,7.061
2023-07-24,7.061
2023-07-25,7.317
2023-07-26,7.368
2023-07-27,7.368
2023-07-28,7.368
2023-07-29,7.368
2023-07-30,7.368
2023-07-31,7.368
2023-08-01,7.368
2023-08-02,7.368
2023-08-03,7.368
2023-08-04,7.368
2023-08-05,7.368
2023-08-06,7.368
2023-08-07,7.368
2023-08-08,7.372
2023-08-09,7.607
2023-08-10,7.607
2023-08-11,7.605
2023-08-12,7.605
2023-08-13,7.605
2023-08-14,7.605
2023-08-15,7.605
2023-08-16,7.605
2023-08-17,7.605
2023-08-18,7.605
2023-08-19,7.605
2023-08-20,7.605
2023-08-21,7.612
2023-08-22,7.612
2023-08-23,7.612
2023-08-24,7.612
2023-08-25,7.612
2023-08-26,7.612
2023-08-27,7.612
2023-08-28,7.612
2023-08-29,7.612
2023-08-30,7.612
2023-08-31,7.612
2023-09-01,7.571
2023-09-02,7.571
2023-09-03,7.571
2023-09-04,7.571
2023-09-05,7.571
2023-09-06,7.571
2023-09-07,7.571
2023-09-08,7.571
2023-09-09,7.571
2023-09-10,7.571
2023-09-11,7.571
2023-09-12,7.571
2023-09-13,7.571
2023-09-14,7.571
2023-09-15,7.571
2023-09-16,7.571
2023-09-17,7.571
2023-09-18,7.634
2023-09-19,7.634
2023-09-20,7.634
2023-09-21,7.6
2023-09-22,7.6
2023-09-23,7.6
2023-09-24,7.6
2023-09-25,7.6
2023-09-26,7.615
2023-09-27,7.683
2023-09-28,7.683
2023-09-29,7.683
2023-09-30,7.683
2023-10-01,7.683
2023-10-02,7.683
2023-10-03,7.683
2023-10-04,7.683
2023-10-05,7.683
2023-10-06,7.683
2023-10-07,7.683
2023-10-08,7.667
2023-10-09,7.667
2023-10-10,7.667
2023-10-11,7.667
2023-10-12,7.667
2023-10-13,7.667
2023-10-14,7.667
2023-10-15,7.667
2023-10-16,7.604
2023-10-17,7.604
2023-10-18,7.59
2023-10-19,7.59
2023-10-20,7.597
2023-10-21,7.597
2023-10-22,7.597
2023-10-23,7.597
2023-10-24,7.887
2023-10-25,7.992
2023-10-26,7.992
2023-10-27,7.992
2023-10-28,7.992
2023-10-29,7.992
2023-10-30,7.992
2023-10-31,8.022
2023-11-01,8.022
2023-11-02,8.022
2023-11-03,8.022
2023-11-04,8.022
2023-11-05,8.022
2023-11-06,8.022
2023-11-07,8.02
2023-11-08,8.02
2023-11-09,8.02
2023-11-10,8.015
2023-11-11,8.015
2023-11-12,8.015
2023-11-13,8.015
2023-11-14,8.015
2023-11-15,8.015
2023-11-16,8.039
2023-11-17,8.039
2023-11-18,8.039
2023-11-19,8.039
2023-11-20,8.039
2023-11-21,8.039
2023-11-22,8.039
2023-11-23,8.039
2023-11-24,8.039
2023-11-25,8.039
2023-11-26,8.039
2023-11-27,8.039
2023-11-28,8.039
2023-11-29,8.039
2023-11-30,8.039
2023-12-01,8.039
2023-12-02,8.039
2023-12-03,8.039
2023-12-04,8.039
2023-12-05,8.039
2023-12-06,8.141
2023-12-07,8.141
2023-12-08,8.141
2023-12-09,8.141
2023-12-10,8.141
2023-12-11,8.141
2023-12-12,8.141
2023-12-13,8.141
2023-12-14,8.141
2023-12-15,8.141
2023-12-16,8.141
2023-12-17,8.141
2023-12-18,8.141
2023-12-19,8.141
2023-12-20,8.171
2023-12-21,8.171
2023-12-22,8.171
2023-12-23,8.171
2023-12-24,8.171
2023-12-25,8.171
2023-12-26,8.171
2023-12-27,8.171
2023-12-28,8.171
2023-12-29,8.171
2023-12-30,8.171
2023-12-31,8.171
2024-01-01,8.171
2024-01-02,8.171
2024-01-03,8.171
2024-01-04,8.193
2024-01-05,8.193
2024-01-06,8.193
2024-01-07,8.187
2024-01-08,8.249
2024-01-09,8.199
2024-01-10,8.199
2024-01-11,8.199
2024-01-12,8.199
2024-01-13,8.199
2024-01-14,8.199
2024-01-15,8.199
2024-01-16,8.199
2024-01-17,8.199
2024-01-18,8.221
2024-01-19,8.221
2024-01-20,8.221
2024-01-21,8.221
2024-01-22,8.221
2024-01-23,8.394
2024-01-24,8.401
2024-01-25,8.474
2024-01-26,8.474
2024-01-27,8.474
2024-01-28,8.474
2024-01-29,8.529
2024-01-30,8.529
2024-01-31,8.529
2024-02-01,8.529
2024-02-02,8.529
2024-02-03,8.519
2024-02-04,8.519
2024-02-05,8.519
2024-02-06,8.519
2024-02-07,8.519
2024-02-08,8.519
2024-02-09,8.464
2024-02-10,8.464
2024-02-11,8.464
2024-02-12,8.464
2024-02-13,8.464
2024-02-14,8.464
2024-02-15,8.464
2024-02-16,8.464
2024-02-17,8.464
2024-02-18,8.464
2024-02-19,8.442
2024-02-20,8.442
2024-02-21,8.442
2024-02-22,8.442
2024-02-23,8.444
2024-02-24,8.444
2024-02-25,8.444
2024-02-26,8.441
2024-02-27,8.441
2024-02-28,8.441
2024-02-29,8.441
2024-03-01,8.441
2024-03-02,8.441
2024-03-03,8.498
2024-03-04,8.498
2024-03-05,8.528
2024-03-06,8.528
2024-03-07,8.528
2024-03-08,8.528
2024-03-09,8.528
2024-03-10,8.528
2024-03-11,8.528
2024-03-12,8.528
2024-03-13,8.568
2024-03-14,8.568
2024-03-15,8.585
2024-03-16,8.585
2024-03-17,8.585
2024-03-18,8.585
2024-03-19,8.585
2024-03-20,8.585
2024-03-21,8.585
2024-03-22,8.585
2024-03-23,8.585
2024-03-24,8.585
2024-03-25,8.585
2024-03-26,8.6
2024-03-27,8.6
2024-03-28,8.6
2024-03-29,8.6
2024-03-30,8.6
2024-03-31,8.6
2024-04-01,8.6
2024-04-02,8.613
2024-04-03,8.613
2024-04-04,8.613
2024-04-05,8.613
2024-04-06,8.613
2024-04-07,8.613
2024-04-08,8.613
2024-04-09,8.613
2024-04-10,8.647
2024-04-11,8.652
2024-04-12,8.652
2024-04-13,8.652
2024-04-14,8.652
2024-04-15,8.671
2024-04-16,8.671
2024-04-17,8.671
2024-04-18,8.671
2024-04-19,8.671
2024-04-20,8.671
2024-04-21,8.671
2024-04-22,8.671
2024-04-23,8.671
2024-04-24,8.671
2024-04-25,8.671
2024-04-26,8.671
2024-04-27,8.671
2024-04-28,8.671
2024-04-29,8.671
2024-04-30,8.747
2024-05-01,8.706
