,REGN US Equity
2019-10-31,23.263
2019-11-01,23.263
2019-11-02,23.263
2019-11-03,23.263
2019-11-04,23.263
2019-11-05,23.88
2019-11-06,25.919
2019-11-07,25.919
2019-11-08,25.919
2019-11-09,25.919
2019-11-10,25.919
2019-11-11,25.919
2019-11-12,25.919
2019-11-13,25.919
2019-11-14,25.919
2019-11-15,25.919
2019-11-16,25.919
2019-11-17,25.919
2019-11-18,25.919
2019-11-19,25.919
2019-11-20,25.919
2019-11-21,25.919
2019-11-22,25.93
2019-11-23,25.93
2019-11-24,25.93
2019-11-25,25.93
2019-11-26,25.93
2019-11-27,25.93
2019-11-28,25.93
2019-11-29,25.93
2019-11-30,25.93
2019-12-01,25.93
2019-12-02,25.93
2019-12-03,25.93
2019-12-04,25.93
2019-12-05,25.93
2019-12-06,25.93
2019-12-07,25.93
2019-12-08,25.93
2019-12-09,25.93
2019-12-10,25.93
2019-12-11,25.93
2019-12-12,25.93
2019-12-13,25.93
2019-12-14,25.93
2019-12-15,25.93
2019-12-16,25.93
2019-12-17,25.93
2019-12-18,25.93
2019-12-19,25.93
2019-12-20,25.93
2019-12-21,25.93
2019-12-22,25.93
2019-12-23,26.144
2019-12-24,26.144
2019-12-25,26.144
2019-12-26,26.144
2019-12-27,26.144
2019-12-28,26.144
2019-12-29,26.144
2019-12-30,26.144
2019-12-31,26.144
2020-01-01,26.144
2020-01-02,26.144
2020-01-03,26.144
2020-01-04,26.144
2020-01-05,26.144
2020-01-06,26.144
2020-01-07,26.144
2020-01-08,26.144
2020-01-09,26.144
2020-01-10,26.144
2020-01-11,26.144
2020-01-12,26.144
2020-01-13,26.144
2020-01-14,26.144
2020-01-15,26.144
2020-01-16,26.144
2020-01-17,26.144
2020-01-18,26.144
2020-01-19,26.144
2020-01-20,26.144
2020-01-21,26.144
2020-01-22,26.144
2020-01-23,26.144
2020-01-24,29.598
2020-01-25,29.598
2020-01-26,29.598
2020-01-27,29.598
2020-01-28,29.598
2020-01-29,30.662
2020-01-30,30.32
2020-01-31,30.32
2020-02-01,30.32
2020-02-02,30.32
2020-02-03,30.32
2020-02-04,30.32
2020-02-05,30.32
2020-02-06,28.642
2020-02-07,28.642
2020-02-08,28.642
2020-02-09,28.678
2020-02-10,27.123
2020-02-11,27.123
2020-02-12,27.123
2020-02-13,27.123
2020-02-14,27.123
2020-02-15,27.123
2020-02-16,27.123
2020-02-17,27.123
2020-02-18,27.123
2020-02-19,27.123
2020-02-20,27.123
2020-02-21,27.123
2020-02-22,27.123
2020-02-23,27.123
2020-02-24,27.123
2020-02-25,28.61
2020-02-26,29.853
2020-02-27,29.853
2020-02-28,29.853
2020-02-29,29.853
2020-03-01,29.853
2020-03-02,29.853
2020-03-03,32.824
2020-03-04,32.824
2020-03-05,32.824
2020-03-06,32.824
2020-03-07,32.824
2020-03-08,32.824
2020-03-09,32.824
2020-03-10,32.824
2020-03-11,32.824
2020-03-12,32.824
2020-03-13,32.824
2020-03-14,32.824
2020-03-15,32.824
2020-03-16,32.824
2020-03-17,32.824
2020-03-18,32.824
2020-03-19,32.824
2020-03-20,32.824
2020-03-21,32.824
2020-03-22,32.824
2020-03-23,32.824
2020-03-24,32.824
2020-03-25,32.824
2020-03-26,32.824
2020-03-27,32.824
2020-03-28,32.824
2020-03-29,32.824
2020-03-30,34.068
2020-03-31,34.068
2020-04-01,34.068
2020-04-02,34.068
2020-04-03,34.068
2020-04-04,34.068
2020-04-05,34.068
2020-04-06,34.524
2020-04-07,34.524
2020-04-08,34.524
2020-04-09,34.524
2020-04-10,34.524
2020-04-11,34.524
2020-04-12,34.524
2020-04-13,34.524
2020-04-14,34.524
2020-04-15,34.524
2020-04-16,34.524
2020-04-17,35.8
2020-04-18,35.8
2020-04-19,35.8
2020-04-20,35.481
2020-04-21,34.087
2020-04-22,34.087
2020-04-23,33.69
2020-04-24,33.69
2020-04-25,33.69
2020-04-26,33.69
2020-04-27,35.829
2020-04-28,35.829
2020-04-29,35.829
2020-04-30,35.829
2020-05-01,35.978
2020-05-02,35.978
2020-05-03,35.978
2020-05-04,35.978
2020-05-05,36.174
2020-05-06,36.419
2020-05-07,36.419
2020-05-08,36.419
2020-05-09,36.419
2020-05-10,36.419
2020-05-11,36.419
2020-05-12,36.419
2020-05-13,36.419
2020-05-14,36.419
2020-05-15,36.419
2020-05-16,36.419
2020-05-17,36.419
2020-05-18,36.419
2020-05-19,36.419
2020-05-20,36.419
2020-05-21,36.419
2020-05-22,36.419
2020-05-23,36.419
2020-05-24,36.419
2020-05-25,36.419
2020-05-26,36.72
2020-05-27,36.72
2020-05-28,36.72
2020-05-29,36.72
2020-05-30,36.72
2020-05-31,36.72
2020-06-01,37.166
2020-06-02,38.381
2020-06-03,38.381
2020-06-04,38.381
2020-06-05,38.381
2020-06-06,38.381
2020-06-07,38.381
2020-06-08,38.381
2020-06-09,38.381
2020-06-10,38.381
2020-06-11,38.429
2020-06-12,38.429
2020-06-13,38.429
2020-06-14,38.429
2020-06-15,38.74
2020-06-16,39.046
2020-06-17,39.046
2020-06-18,39.046
2020-06-19,39.046
2020-06-20,39.046
2020-06-21,39.046
2020-06-22,39.046
2020-06-23,39.046
2020-06-24,39.046
2020-06-25,39.046
2020-06-26,39.046
2020-06-27,39.046
2020-06-28,39.046
2020-06-29,39.046
2020-06-30,39.046
2020-07-01,39.046
2020-07-02,39.046
2020-07-03,39.046
2020-07-04,39.046
2020-07-05,39.046
2020-07-06,39.046
2020-07-07,39.269
2020-07-08,40.438
2020-07-09,40.438
2020-07-10,40.434
2020-07-11,40.434
2020-07-12,41.115
2020-07-13,40.777
2020-07-14,40.553
2020-07-15,40.553
2020-07-16,40.553
2020-07-17,40.602
2020-07-18,40.602
2020-07-19,40.602
2020-07-20,40.345
2020-07-21,40.492
2020-07-22,40.492
2020-07-23,40.492
2020-07-24,40.492
2020-07-25,40.492
2020-07-26,40.492
2020-07-27,40.492
2020-07-28,40.492
2020-07-29,40.492
2020-07-30,40.492
2020-07-31,40.492
2020-08-01,40.492
2020-08-02,40.492
2020-08-03,40.492
2020-08-04,40.492
2020-08-05,40.76
2020-08-06,41.151
2020-08-07,40.628
2020-08-08,40.628
2020-08-09,40.703
2020-08-10,40.703
2020-08-11,41.049
2020-08-12,41.049
2020-08-13,41.049
2020-08-14,41.049
2020-08-15,41.049
2020-08-16,41.049
2020-08-17,41.049
2020-08-18,41.049
2020-08-19,41.049
2020-08-20,41.049
2020-08-21,41.049
2020-08-22,41.049
2020-08-23,41.049
2020-08-24,41.025
2020-08-25,41.025
2020-08-26,41.025
2020-08-27,41.025
2020-08-28,40.999
2020-08-29,40.999
2020-08-30,40.999
2020-08-31,40.999
2020-09-01,40.999
2020-09-02,40.999
2020-09-03,40.999
2020-09-04,40.999
2020-09-05,40.999
2020-09-06,40.999
2020-09-07,40.999
2020-09-08,40.999
2020-09-09,40.999
2020-09-10,40.999
2020-09-11,40.999
2020-09-12,40.999
2020-09-13,40.999
2020-09-14,40.999
2020-09-15,40.999
2020-09-16,40.999
2020-09-17,40.999
2020-09-18,40.999
2020-09-19,40.999
2020-09-20,40.999
2020-09-21,40.999
2020-09-22,40.999
2020-09-23,40.999
2020-09-24,40.999
2020-09-25,40.999
2020-09-26,40.999
2020-09-27,40.999
2020-09-28,41.036
2020-09-29,41.036
2020-09-30,41.036
2020-10-01,41.028
2020-10-02,41.028
2020-10-03,41.028
2020-10-04,40.563
2020-10-05,40.563
2020-10-06,40.563
2020-10-07,40.563
2020-10-08,41.429
2020-10-09,41.429
2020-10-10,41.429
2020-10-11,41.429
2020-10-12,41.429
2020-10-13,41.443
2020-10-14,41.505
2020-10-15,41.552
2020-10-16,41.552
2020-10-17,41.552
2020-10-18,41.552
2020-10-19,41.37
2020-10-20,41.367
2020-10-21,41.367
2020-10-22,41.367
2020-10-23,41.367
2020-10-24,41.367
2020-10-25,41.367
2020-10-26,41.367
2020-10-27,41.367
2020-10-28,41.367
2020-10-29,41.367
2020-10-30,40.505
2020-10-31,40.505
2020-11-01,40.505
2020-11-02,40.505
2020-11-03,40.505
2020-11-04,40.505
2020-11-05,41.238
2020-11-06,42.031
2020-11-07,42.031
2020-11-08,42.031
2020-11-09,42.031
2020-11-10,41.889
2020-11-11,41.889
2020-11-12,41.889
2020-11-13,41.889
2020-11-14,41.889
2020-11-15,41.889
2020-11-16,41.889
2020-11-17,41.889
2020-11-18,41.889
2020-11-19,41.889
2020-11-20,41.889
2020-11-21,41.889
2020-11-22,41.889
2020-11-23,42.28
2020-11-24,42.283
2020-11-25,42.283
2020-11-26,42.283
2020-11-27,42.283
2020-11-28,42.283
2020-11-29,42.283
2020-11-30,42.23
2020-12-01,42.23
2020-12-02,42.23
2020-12-03,42.23
2020-12-04,42.23
2020-12-05,42.23
2020-12-06,42.23
2020-12-07,42.23
2020-12-08,42.23
2020-12-09,42.23
2020-12-10,42.23
2020-12-11,42.23
2020-12-12,42.23
2020-12-13,42.23
2020-12-14,42.23
2020-12-15,42.23
2020-12-16,42.19
2020-12-17,42.19
2020-12-18,42.19
2020-12-19,42.19
2020-12-20,42.19
2020-12-21,42.19
2020-12-22,42.19
2020-12-23,42.19
2020-12-24,42.19
2020-12-25,42.19
2020-12-26,42.19
2020-12-27,42.19
2020-12-28,42.19
2020-12-29,42.19
2020-12-30,42.19
2020-12-31,42.19
2021-01-01,42.19
2021-01-02,42.19
2021-01-03,42.19
2021-01-04,41.879
2021-01-05,41.879
2021-01-06,41.879
2021-01-07,41.879
2021-01-08,41.872
2021-01-09,41.872
2021-01-10,41.872
2021-01-11,41.872
2021-01-12,41.34
2021-01-13,41.872
2021-01-14,41.872
2021-01-15,41.872
2021-01-16,41.872
2021-01-17,41.872
2021-01-18,41.872
2021-01-19,41.872
2021-01-20,41.872
2021-01-21,41.872
2021-01-22,41.855
2021-01-23,41.855
2021-01-24,41.855
2021-01-25,41.569
2021-01-26,41.569
2021-01-27,41.715
2021-01-28,41.715
2021-01-29,41.715
2021-01-30,41.715
2021-01-31,41.715
2021-02-01,42.678
2021-02-02,42.678
2021-02-03,42.678
2021-02-04,42.678
2021-02-05,42.283
2021-02-06,42.283
2021-02-07,41.492
2021-02-08,41.704
2021-02-09,41.704
2021-02-10,41.704
2021-02-11,41.427
2021-02-12,41.427
2021-02-13,41.427
2021-02-14,41.427
2021-02-15,41.427
2021-02-16,41.488
2021-02-17,41.488
2021-02-18,41.488
2021-02-19,41.493
2021-02-20,41.493
2021-02-21,41.493
2021-02-22,41.644
2021-02-23,41.644
2021-02-24,41.644
2021-02-25,41.644
2021-02-26,41.644
2021-02-27,41.644
2021-02-28,41.644
2021-03-01,41.644
2021-03-02,41.644
2021-03-03,41.644
2021-03-04,41.644
2021-03-05,41.644
2021-03-06,41.644
2021-03-07,41.644
2021-03-08,41.644
2021-03-09,41.644
2021-03-10,41.644
2021-03-11,41.644
2021-03-12,41.644
2021-03-13,41.644
2021-03-14,41.644
2021-03-15,41.644
2021-03-16,41.644
2021-03-17,41.644
2021-03-18,41.644
2021-03-19,41.644
2021-03-20,41.644
2021-03-21,41.644
2021-03-22,41.644
2021-03-23,41.644
2021-03-24,41.644
2021-03-25,41.644
2021-03-26,41.644
2021-03-27,41.644
2021-03-28,41.644
2021-03-29,41.644
2021-03-30,41.644
2021-03-31,41.644
2021-04-01,41.644
2021-04-02,41.644
2021-04-03,41.644
2021-04-04,41.644
2021-04-05,41.644
2021-04-06,41.644
2021-04-07,41.644
2021-04-08,41.644
2021-04-09,42.232
2021-04-10,42.232
2021-04-11,42.232
2021-04-12,42.232
2021-04-13,42.232
2021-04-14,42.232
2021-04-15,42.232
2021-04-16,42.474
2021-04-17,42.474
2021-04-18,42.474
2021-04-19,42.443
2021-04-20,42.421
2021-04-21,42.421
2021-04-22,42.421
2021-04-23,42.54
2021-04-24,42.54
2021-04-25,42.54
2021-04-26,42.54
2021-04-27,42.54
2021-04-28,42.54
2021-04-29,42.54
2021-04-30,42.54
2021-05-01,42.54
2021-05-02,42.54
2021-05-03,42.54
2021-05-04,42.495
2021-05-05,42.499
2021-05-06,41.693
2021-05-07,41.693
2021-05-08,41.693
2021-05-09,41.925
2021-05-10,41.921
2021-05-11,41.921
2021-05-12,41.921
2021-05-13,41.921
2021-05-14,41.921
2021-05-15,41.921
2021-05-16,41.921
2021-05-17,41.921
2021-05-18,41.921
2021-05-19,41.921
2021-05-20,41.921
2021-05-21,41.921
2021-05-22,41.921
2021-05-23,41.921
2021-05-24,41.921
2021-05-25,41.921
2021-05-26,41.921
2021-05-27,41.921
2021-05-28,41.921
2021-05-29,41.921
2021-05-30,41.921
2021-05-31,41.921
2021-06-01,41.921
2021-06-02,41.921
2021-06-03,41.921
2021-06-04,41.921
2021-06-05,41.921
2021-06-06,41.921
2021-06-07,41.96
2021-06-08,41.96
2021-06-09,41.96
2021-06-10,41.96
2021-06-11,41.96
2021-06-12,41.96
2021-06-13,41.96
2021-06-14,41.96
2021-06-15,41.96
2021-06-16,41.96
2021-06-17,41.96
2021-06-18,41.96
2021-06-19,42.303
2021-06-20,42.303
2021-06-21,42.303
2021-06-22,42.303
2021-06-23,42.303
2021-06-24,42.303
2021-06-25,42.303
2021-06-26,42.303
2021-06-27,42.303
2021-06-28,42.303
2021-06-29,42.303
2021-06-30,42.23
2021-07-01,42.23
2021-07-02,42.561
2021-07-03,42.561
2021-07-04,42.561
2021-07-05,42.561
2021-07-06,42.561
2021-07-07,42.607
2021-07-08,42.607
2021-07-09,42.607
2021-07-10,42.607
2021-07-11,42.607
2021-07-12,42.607
2021-07-13,42.607
2021-07-14,42.607
2021-07-15,42.635
2021-07-16,42.635
2021-07-17,42.635
2021-07-18,42.635
2021-07-19,42.746
2021-07-20,42.746
2021-07-21,42.381
2021-07-22,42.381
2021-07-23,42.381
2021-07-24,42.381
2021-07-25,42.381
2021-07-26,42.381
2021-07-27,42.381
2021-07-28,42.381
2021-07-29,42.381
2021-07-30,42.381
2021-07-31,42.381
2021-08-01,42.381
2021-08-02,42.381
2021-08-03,42.381
2021-08-04,42.381
2021-08-05,43.468
2021-08-06,45.579
2021-08-07,45.943
2021-08-08,45.943
2021-08-09,45.943
2021-08-10,45.943
2021-08-11,45.943
2021-08-12,45.943
2021-08-13,45.943
2021-08-14,45.943
2021-08-15,45.943
2021-08-16,45.943
2021-08-17,45.943
2021-08-18,45.943
2021-08-19,45.943
2021-08-20,45.943
2021-08-21,45.943
2021-08-22,45.943
2021-08-23,45.943
2021-08-24,45.943
2021-08-25,45.943
2021-08-26,45.943
2021-08-27,45.943
2021-08-28,45.943
2021-08-29,45.943
2021-08-30,45.943
2021-08-31,45.943
2021-09-01,45.943
2021-09-02,45.943
2021-09-03,45.943
2021-09-04,45.943
2021-09-05,45.943
2021-09-06,45.943
2021-09-07,45.943
2021-09-08,45.943
2021-09-09,45.943
2021-09-10,45.943
2021-09-11,45.943
2021-09-12,45.943
2021-09-13,45.943
2021-09-14,45.943
2021-09-15,47.238
2021-09-16,47.238
2021-09-17,47.238
2021-09-18,47.238
2021-09-19,47.238
2021-09-20,47.768
2021-09-21,47.768
2021-09-22,47.768
2021-09-23,47.768
2021-09-24,47.449
2021-09-25,47.449
2021-09-26,47.449
2021-09-27,47.449
2021-09-28,47.449
2021-09-29,47.449
2021-09-30,47.346
2021-10-01,47.346
2021-10-02,47.346
2021-10-03,47.346
2021-10-04,47.346
2021-10-05,47.804
2021-10-06,47.804
2021-10-07,47.801
2021-10-08,47.801
2021-10-09,47.801
2021-10-10,47.801
2021-10-11,47.801
2021-10-12,47.862
2021-10-13,47.862
2021-10-14,47.862
2021-10-15,48.479
2021-10-16,48.479
2021-10-17,48.479
2021-10-18,48.471
2021-10-19,48.471
2021-10-20,48.471
2021-10-21,48.471
2021-10-22,46.908
2021-10-23,46.908
2021-10-24,46.908
2021-10-25,46.908
2021-10-26,46.914
2021-10-27,46.914
2021-10-28,46.914
2021-10-29,46.93
2021-10-30,46.93
2021-10-31,46.93
2021-11-01,46.93
2021-11-02,46.93
2021-11-03,46.93
2021-11-04,47.758
2021-11-05,48.574
2021-11-06,48.678
2021-11-07,48.504
2021-11-08,48.584
2021-11-09,48.697
2021-11-10,48.697
2021-11-11,48.697
2021-11-12,48.697
2021-11-13,48.697
2021-11-14,48.697
2021-11-15,48.697
2021-11-16,48.697
2021-11-17,48.775
2021-11-18,48.775
2021-11-19,48.775
2021-11-20,48.775
2021-11-21,48.775
2021-11-22,48.775
2021-11-23,48.775
2021-11-24,48.775
2021-11-25,48.775
2021-11-26,48.775
2021-11-27,48.775
2021-11-28,48.775
2021-11-29,48.775
2021-11-30,48.775
2021-12-01,48.775
2021-12-02,48.775
2021-12-03,48.775
2021-12-04,48.775
2021-12-05,48.775
2021-12-06,48.466
2021-12-07,48.466
2021-12-08,47.959
2021-12-09,47.959
2021-12-10,47.959
2021-12-11,47.959
2021-12-12,47.959
2021-12-13,47.959
2021-12-14,47.959
2021-12-15,47.767
2021-12-16,47.767
2021-12-17,47.767
2021-12-18,47.767
2021-12-19,47.767
2021-12-20,47.767
2021-12-21,47.767
2021-12-22,47.767
2021-12-23,47.767
2021-12-24,47.767
2021-12-25,47.767
2021-12-26,47.767
2021-12-27,47.767
2021-12-28,47.767
2021-12-29,47.767
2021-12-30,47.767
2021-12-31,47.767
2022-01-01,47.767
2022-01-02,47.767
2022-01-03,47.852
2022-01-04,47.852
2022-01-05,47.852
2022-01-06,48.076
2022-01-07,46.615
2022-01-08,46.615
2022-01-09,46.615
2022-01-10,46.643
2022-01-11,46.643
2022-01-12,46.643
2022-01-13,46.643
2022-01-14,46.643
2022-01-15,46.643
2022-01-16,46.643
2022-01-17,46.643
2022-01-18,46.643
2022-01-19,46.643
2022-01-20,46.493
2022-01-21,46.493
2022-01-22,46.493
2022-01-23,46.493
2022-01-24,46.969
2022-01-25,46.969
2022-01-26,47.007
2022-01-27,47.066
2022-01-28,47.042
2022-01-29,47.042
2022-01-30,47.042
2022-01-31,47.042
2022-02-01,47.068
2022-02-02,47.068
2022-02-03,47.065
2022-02-04,46.882
2022-02-05,46.882
2022-02-06,46.882
2022-02-07,47.305
2022-02-08,47.305
2022-02-09,47.388
2022-02-10,47.388
2022-02-11,47.388
2022-02-12,46.968
2022-02-13,46.968
2022-02-14,46.968
2022-02-15,46.969
2022-02-16,46.969
2022-02-17,46.969
2022-02-18,46.81
2022-02-19,46.81
2022-02-20,46.81
2022-02-21,47.32
2022-02-22,47.32
2022-02-23,47.32
2022-02-24,47.32
2022-02-25,47.32
2022-02-26,47.32
2022-02-27,47.32
2022-02-28,47.32
2022-03-01,47.32
2022-03-02,47.215
2022-03-03,47.215
2022-03-04,47.215
2022-03-05,47.215
2022-03-06,47.215
2022-03-07,48.253
2022-03-08,48.253
2022-03-09,48.253
2022-03-10,48.253
2022-03-11,48.253
2022-03-12,48.253
2022-03-13,48.253
2022-03-14,48.253
2022-03-15,48.253
2022-03-16,48.253
2022-03-17,48.253
2022-03-18,48.253
2022-03-19,48.253
2022-03-20,48.232
2022-03-21,48.232
2022-03-22,48.232
2022-03-23,48.232
2022-03-24,48.232
2022-03-25,48.232
2022-03-26,48.232
2022-03-27,48.232
2022-03-28,48.232
2022-03-29,48.232
2022-03-30,48.232
2022-03-31,48.232
2022-04-01,48.232
2022-04-02,48.232
2022-04-03,48.232
2022-04-04,48.03
2022-04-05,48.03
2022-04-06,48.03
2022-04-07,48.03
2022-04-08,48.03
2022-04-09,48.03
2022-04-10,48.03
2022-04-11,48.03
2022-04-12,47.803
2022-04-13,47.803
2022-04-14,47.735
2022-04-15,47.735
2022-04-16,47.735
2022-04-17,47.735
2022-04-18,46.934
2022-04-19,46.934
2022-04-20,47.184
2022-04-21,47.184
2022-04-22,47.184
2022-04-23,47.184
2022-04-24,47.184
2022-04-25,47.184
2022-04-26,47.159
2022-04-27,47.159
2022-04-28,47.159
2022-04-29,47.159
2022-04-30,47.159
2022-05-01,47.159
2022-05-02,46.664
2022-05-03,46.664
2022-05-04,45.688
2022-05-05,45.954
2022-05-06,46.086
2022-05-07,45.886
2022-05-08,45.886
2022-05-09,45.993
2022-05-10,45.857
2022-05-11,45.857
2022-05-12,45.857
2022-05-13,45.857
2022-05-14,45.857
2022-05-15,45.857
2022-05-16,45.857
2022-05-17,45.857
2022-05-18,45.857
2022-05-19,45.857
2022-05-20,45.857
2022-05-21,45.857
2022-05-22,45.838
2022-05-23,45.838
2022-05-24,45.838
2022-05-25,45.838
2022-05-26,45.838
2022-05-27,45.838
2022-05-28,45.838
2022-05-29,45.838
2022-05-30,45.838
2022-05-31,45.838
2022-06-01,45.838
2022-06-02,45.916
2022-06-03,45.417
2022-06-04,45.417
2022-06-05,45.417
2022-06-06,44.538
2022-06-07,44.538
2022-06-08,44.538
2022-06-09,44.538
2022-06-10,44.538
2022-06-11,44.538
2022-06-12,44.538
2022-06-13,44.248
2022-06-14,44.248
2022-06-15,44.242
2022-06-16,44.242
2022-06-17,44.242
2022-06-18,44.242
2022-06-19,44.242
2022-06-20,44.242
2022-06-21,44.242
2022-06-22,44.212
