,BIIB US Equity
2019-10-15,26.65
2019-10-16,26.65
2019-10-17,26.651
2019-10-18,26.651
2019-10-19,26.651
2019-10-20,26.643
2019-10-21,26.643
2019-10-22,28.625
2019-10-23,29.927
2019-10-24,29.927
2019-10-25,29.927
2019-10-26,29.927
2019-10-27,29.927
2019-10-28,29.927
2019-10-29,29.927
2019-10-30,29.927
2019-10-31,29.927
2019-11-01,29.927
2019-11-02,29.927
2019-11-03,29.927
2019-11-04,29.927
2019-11-05,29.927
2019-11-06,29.927
2019-11-07,29.927
2019-11-08,29.927
2019-11-09,29.927
2019-11-10,29.927
2019-11-11,31.021
2019-11-12,31.021
2019-11-13,31.021
2019-11-14,31.021
2019-11-15,31.021
2019-11-16,31.021
2019-11-17,31.021
2019-11-18,31.021
2019-11-19,31.021
2019-11-20,31.021
2019-11-21,31.021
2019-11-22,31.021
2019-11-23,31.021
2019-11-24,31.021
2019-11-25,31.021
2019-11-26,31.021
2019-11-27,31.021
2019-11-28,31.021
2019-11-29,31.021
2019-11-30,31.021
2019-12-01,31.021
2019-12-02,31.021
2019-12-03,31.021
2019-12-04,31.021
2019-12-05,31.021
2019-12-06,31.021
2019-12-07,31.021
2019-12-08,31.021
2019-12-09,31.021
2019-12-10,31.021
2019-12-11,31.021
2019-12-12,31.029
2019-12-13,31.029
2019-12-14,31.029
2019-12-15,31.029
2019-12-16,31.029
2019-12-17,31.029
2019-12-18,31.029
2019-12-19,31.029
2019-12-20,31.029
2019-12-21,31.029
2019-12-22,31.029
2019-12-23,31.029
2019-12-24,31.029
2019-12-25,31.029
2019-12-26,31.029
2019-12-27,31.029
2019-12-28,31.029
2019-12-29,31.029
2019-12-30,31.029
2019-12-31,31.029
2020-01-01,31.029
2020-01-02,31.493
2020-01-03,31.493
2020-01-04,31.493
2020-01-05,31.493
2020-01-06,31.493
2020-01-07,31.493
2020-01-08,31.502
2020-01-09,31.502
2020-01-10,31.502
2020-01-11,31.502
2020-01-12,31.502
2020-01-13,31.502
2020-01-14,31.502
2020-01-15,31.502
2020-01-16,31.502
2020-01-17,31.502
2020-01-18,31.502
2020-01-19,31.502
2020-01-20,31.502
2020-01-21,31.502
2020-01-22,31.502
2020-01-23,31.434
2020-01-24,31.434
2020-01-25,31.434
2020-01-26,31.457
2020-01-27,31.659
2020-01-28,31.809
2020-01-29,31.914
2020-01-30,30.696
2020-01-31,28.302
2020-02-01,28.302
2020-02-02,28.302
2020-02-03,28.302
2020-02-04,28.302
2020-02-05,31.172
2020-02-06,32.605
2020-02-07,32.605
2020-02-08,32.605
2020-02-09,32.605
2020-02-10,32.605
2020-02-11,32.605
2020-02-12,32.605
2020-02-13,32.605
2020-02-14,32.605
2020-02-15,32.605
2020-02-16,32.605
2020-02-17,32.605
2020-02-18,32.605
2020-02-19,32.605
2020-02-20,32.605
2020-02-21,32.605
2020-02-22,32.605
2020-02-23,32.605
2020-02-24,32.605
2020-02-25,32.605
2020-02-26,32.605
2020-02-27,32.605
2020-02-28,32.605
2020-02-29,32.605
2020-03-01,32.605
2020-03-02,32.605
2020-03-03,32.605
2020-03-04,32.605
2020-03-05,32.605
2020-03-06,32.605
2020-03-07,32.605
2020-03-08,32.605
2020-03-09,32.605
2020-03-10,32.605
2020-03-11,32.605
2020-03-12,32.605
2020-03-13,32.605
2020-03-14,32.605
2020-03-15,32.605
2020-03-16,32.605
2020-03-17,32.605
2020-03-18,32.58
2020-03-19,32.58
2020-03-20,32.58
2020-03-21,32.58
2020-03-22,32.58
2020-03-23,32.58
2020-03-24,32.58
2020-03-25,32.58
2020-03-26,32.58
2020-03-27,32.58
2020-03-28,32.58
2020-03-29,32.58
2020-03-30,30.912
2020-03-31,32.58
2020-04-01,32.58
2020-04-02,32.58
2020-04-03,32.58
2020-04-04,32.58
2020-04-05,32.58
2020-04-06,32.343
2020-04-07,32.343
2020-04-08,32.343
2020-04-09,32.343
2020-04-10,32.343
2020-04-11,32.343
2020-04-12,32.343
2020-04-13,31.258
2020-04-14,32.74
2020-04-15,32.74
2020-04-16,32.65
2020-04-17,32.65
2020-04-18,32.65
2020-04-19,32.65
2020-04-20,31.428
2020-04-21,31.428
2020-04-22,33.593
2020-04-23,33.593
2020-04-24,33.593
2020-04-25,33.593
2020-04-26,33.593
2020-04-27,33.518
2020-04-28,33.479
2020-04-29,33.479
2020-04-30,33.121
2020-05-01,33.121
2020-05-02,33.121
2020-05-03,33.121
2020-05-04,33.121
2020-05-05,33.121
2020-05-06,33.121
2020-05-07,33.121
2020-05-08,33.121
2020-05-09,33.121
2020-05-10,33.121
2020-05-11,33.121
2020-05-12,33.121
2020-05-13,33.121
2020-05-14,33.121
2020-05-15,33.121
2020-05-16,33.121
2020-05-17,33.121
2020-05-18,33.121
2020-05-19,33.648
2020-05-20,33.648
2020-05-21,33.648
2020-05-22,33.648
2020-05-23,33.648
2020-05-24,33.648
2020-05-25,33.648
2020-05-26,33.648
2020-05-27,33.648
2020-05-28,33.648
2020-05-29,33.461
2020-05-30,33.461
2020-05-31,33.461
2020-06-01,33.461
2020-06-02,33.461
2020-06-03,33.461
2020-06-04,33.461
2020-06-05,33.461
2020-06-06,33.461
2020-06-07,33.461
2020-06-08,33.461
2020-06-09,33.461
2020-06-10,33.461
2020-06-11,33.461
2020-06-12,33.461
2020-06-13,33.461
2020-06-14,33.461
2020-06-15,33.461
2020-06-16,33.461
2020-06-17,33.461
2020-06-18,32.481
2020-06-19,32.487
2020-06-20,32.487
2020-06-21,32.487
2020-06-22,31.886
2020-06-23,31.886
2020-06-24,31.886
2020-06-25,31.886
2020-06-26,31.886
2020-06-27,31.886
2020-06-28,31.886
2020-06-29,31.886
2020-06-30,31.886
2020-07-01,31.886
2020-07-02,31.265
2020-07-03,31.265
2020-07-04,31.265
2020-07-05,31.265
2020-07-06,31.286
2020-07-07,31.286
2020-07-08,30.764
2020-07-09,30.764
2020-07-10,30.764
2020-07-11,30.764
2020-07-12,30.764
2020-07-13,30.764
2020-07-14,30.791
2020-07-15,30.791
2020-07-16,30.776
2020-07-17,30.978
2020-07-18,30.978
2020-07-19,30.978
2020-07-20,30.979
2020-07-21,30.999
2020-07-22,31.797
2020-07-23,31.588
2020-07-24,31.461
2020-07-25,31.461
2020-07-26,31.461
2020-07-27,31.621
2020-07-28,31.621
2020-07-29,31.621
2020-07-30,31.621
2020-07-31,31.621
2020-08-01,31.621
2020-08-02,31.621
2020-08-03,31.621
2020-08-04,31.621
2020-08-05,31.621
2020-08-06,31.621
2020-08-07,32.242
2020-08-08,32.242
2020-08-09,32.242
2020-08-10,32.242
2020-08-11,32.242
2020-08-12,32.242
2020-08-13,32.242
2020-08-14,32.242
2020-08-15,32.242
2020-08-16,32.242
2020-08-17,32.242
2020-08-18,32.242
2020-08-19,32.242
2020-08-20,31.361
2020-08-21,31.361
2020-08-22,31.361
2020-08-23,31.361
2020-08-24,31.303
2020-08-25,31.303
2020-08-26,31.303
2020-08-27,31.303
2020-08-28,31.303
2020-08-29,31.303
2020-08-30,31.303
2020-08-31,31.303
2020-09-01,31.303
2020-09-02,31.303
2020-09-03,31.303
2020-09-04,31.303
2020-09-05,31.303
2020-09-06,31.303
2020-09-07,31.303
2020-09-08,31.303
2020-09-09,31.303
2020-09-10,31.303
2020-09-11,31.303
2020-09-12,31.303
2020-09-13,31.294
2020-09-14,31.294
2020-09-15,31.294
2020-09-16,31.294
2020-09-17,31.294
2020-09-18,31.275
2020-09-19,31.275
2020-09-20,31.275
2020-09-21,31.275
2020-09-22,31.275
2020-09-23,31.275
2020-09-24,31.275
2020-09-25,31.275
2020-09-26,31.275
2020-09-27,31.275
2020-09-28,31.275
2020-09-29,31.275
2020-09-30,31.275
2020-10-01,31.013
2020-10-02,31.013
2020-10-03,31.013
2020-10-04,31.013
2020-10-05,31.033
2020-10-06,31.033
2020-10-07,31.033
2020-10-08,31.033
2020-10-09,31.033
2020-10-10,31.033
2020-10-11,31.033
2020-10-12,31.033
2020-10-13,30.757
2020-10-14,31.039
2020-10-15,30.953
2020-10-16,30.953
2020-10-17,30.953
2020-10-18,30.937
2020-10-19,31.249
2020-10-20,28.831
2020-10-21,30.02
2020-10-22,30.739
2020-10-23,30.739
2020-10-24,30.739
2020-10-25,30.689
2020-10-26,30.93
2020-10-27,30.768
2020-10-28,30.768
2020-10-29,30.768
2020-10-30,30.768
2020-10-31,30.768
2020-11-01,30.768
2020-11-02,30.768
2020-11-03,30.5
2020-11-04,30.623
2020-11-05,30.904
2020-11-06,30.879
2020-11-07,30.879
2020-11-08,30.879
2020-11-09,28.936
2020-11-10,28.936
2020-11-11,28.936
2020-11-12,28.936
2020-11-13,28.936
2020-11-14,28.936
2020-11-15,28.936
2020-11-16,28.936
2020-11-17,28.936
2020-11-18,28.936
2020-11-19,28.953
2020-11-20,28.953
2020-11-21,28.953
2020-11-22,28.957
2020-11-23,28.957
2020-11-24,28.957
2020-11-25,28.957
2020-11-26,28.957
2020-11-27,28.957
2020-11-28,28.957
2020-11-29,28.957
2020-11-30,28.932
2020-12-01,28.874
2020-12-02,28.94
2020-12-03,28.94
2020-12-04,28.94
2020-12-05,28.94
2020-12-06,28.94
2020-12-07,28.94
2020-12-08,28.94
2020-12-09,28.936
2020-12-10,28.936
2020-12-11,28.936
2020-12-12,28.936
2020-12-13,28.936
2020-12-14,28.936
2020-12-15,28.936
2020-12-16,28.936
2020-12-17,28.936
2020-12-18,28.936
2020-12-19,28.936
2020-12-20,28.936
2020-12-21,28.936
2020-12-22,29.158
2020-12-23,29.158
2020-12-24,29.158
2020-12-25,29.158
2020-12-26,29.158
2020-12-27,29.158
2020-12-28,29.158
2020-12-29,29.158
2020-12-30,29.158
2020-12-31,29.158
2021-01-01,29.158
2021-01-02,29.158
2021-01-03,29.182
2021-01-04,29.403
2021-01-05,29.403
2021-01-06,29.403
2021-01-07,29.428
2021-01-08,29.428
2021-01-09,29.428
2021-01-10,29.428
2021-01-11,29.428
2021-01-12,29.428
2021-01-13,29.428
2021-01-14,29.428
2021-01-15,29.428
2021-01-16,29.428
2021-01-17,29.428
2021-01-18,29.428
2021-01-19,29.428
2021-01-20,29.428
2021-01-21,29.428
2021-01-22,29.408
2021-01-23,29.408
2021-01-24,29.408
2021-01-25,29.494
2021-01-26,29.494
2021-01-27,29.536
2021-01-28,29.536
2021-01-29,29.88
2021-01-30,29.88
2021-01-31,29.972
2021-02-01,29.972
2021-02-02,29.972
2021-02-03,29.415
2021-02-04,27.706
2021-02-05,27.706
2021-02-06,27.706
2021-02-07,27.135
2021-02-08,27.135
2021-02-09,27.165
2021-02-10,27.165
2021-02-11,27.165
2021-02-12,27.165
2021-02-13,27.165
2021-02-14,27.165
2021-02-15,27.165
2021-02-16,27.165
2021-02-17,27.158
2021-02-18,27.158
2021-02-19,27.273
2021-02-20,27.273
2021-02-21,27.273
2021-02-22,27.273
2021-02-23,27.273
2021-02-24,27.273
2021-02-25,27.273
2021-02-26,27.273
2021-02-27,27.273
2021-02-28,27.273
2021-03-01,27.273
2021-03-02,27.273
2021-03-03,27.231
2021-03-04,27.106
2021-03-05,27.106
2021-03-06,27.106
2021-03-07,27.106
2021-03-08,27.106
2021-03-09,27.106
2021-03-10,27.106
2021-03-11,27.106
2021-03-12,27.106
2021-03-13,27.106
2021-03-14,27.106
2021-03-15,26.848
2021-03-16,26.848
2021-03-17,26.848
2021-03-18,26.848
2021-03-19,26.848
2021-03-20,26.848
2021-03-21,26.848
2021-03-22,26.848
2021-03-23,26.848
2021-03-24,26.848
2021-03-25,26.848
2021-03-26,26.848
2021-03-27,26.848
2021-03-28,26.848
2021-03-29,26.848
2021-03-30,26.848
2021-03-31,26.848
2021-04-01,26.848
2021-04-02,26.848
2021-04-03,26.848
2021-04-04,26.848
2021-04-05,26.848
2021-04-06,26.848
2021-04-07,26.848
2021-04-08,26.902
2021-04-09,26.722
2021-04-10,26.722
2021-04-11,26.722
2021-04-12,26.758
2021-04-13,26.758
2021-04-14,26.758
2021-04-15,26.758
2021-04-16,26.678
2021-04-17,26.678
2021-04-18,26.678
2021-04-19,26.855
2021-04-20,26.763
2021-04-21,26.783
2021-04-22,26.852
2021-04-23,26.226
2021-04-24,26.226
2021-04-25,26.226
2021-04-26,26.105
2021-04-27,26.107
2021-04-28,26.107
2021-04-29,26.107
2021-04-30,26.107
2021-05-01,26.107
2021-05-02,26.107
2021-05-03,26.107
2021-05-04,26.107
2021-05-05,25.617
2021-05-06,25.617
2021-05-07,25.617
2021-05-08,25.617
2021-05-09,25.617
2021-05-10,25.617
2021-05-11,25.617
2021-05-12,25.617
2021-05-13,25.617
2021-05-14,25.617
2021-05-15,25.617
2021-05-16,25.617
2021-05-17,25.705
2021-05-18,25.705
2021-05-19,25.705
2021-05-20,25.705
2021-05-21,25.705
2021-05-22,25.705
2021-05-23,25.705
2021-05-24,25.705
2021-05-25,25.705
2021-05-26,25.705
2021-05-27,25.705
2021-05-28,25.705
2021-05-29,25.705
2021-05-30,25.705
2021-05-31,25.705
2021-06-01,25.406
2021-06-02,25.406
2021-06-03,25.406
2021-06-04,25.406
2021-06-05,25.406
2021-06-06,25.406
2021-06-07,28.797
2021-06-08,33.074
2021-06-09,33.074
2021-06-10,33.214
2021-06-11,34.661
2021-06-12,34.661
2021-06-13,34.241
2021-06-14,34.16
2021-06-15,34.133
2021-06-16,34.133
2021-06-17,34.141
2021-06-18,34.141
2021-06-19,34.098
2021-06-20,34.098
2021-06-21,34.098
2021-06-22,34.092
2021-06-23,34.092
2021-06-24,34.092
2021-06-25,33.771
2021-06-26,33.771
2021-06-27,33.771
2021-06-28,33.63
2021-06-29,33.63
2021-06-30,32.683
2021-07-01,32.683
2021-07-02,32.683
2021-07-03,32.683
2021-07-04,32.683
2021-07-05,32.683
2021-07-06,32.076
2021-07-07,32.076
2021-07-08,33.058
2021-07-09,33.058
2021-07-10,33.058
2021-07-11,33.058
2021-07-12,33.058
2021-07-13,33.058
2021-07-14,33.058
2021-07-15,33.341
2021-07-16,33.367
2021-07-17,33.367
2021-07-18,33.367
2021-07-19,33.302
2021-07-20,33.302
2021-07-21,33.302
2021-07-22,31.773
2021-07-23,32.071
2021-07-24,32.071
2021-07-25,32.071
2021-07-26,32.071
2021-07-27,31.727
2021-07-28,31.756
2021-07-29,31.756
2021-07-30,31.756
2021-07-31,31.756
2021-08-01,31.756
2021-08-02,31.756
2021-08-03,31.756
2021-08-04,31.542
2021-08-05,31.542
2021-08-06,31.542
2021-08-07,31.542
2021-08-08,31.542
2021-08-09,31.542
2021-08-10,31.542
2021-08-11,31.542
2021-08-12,31.542
2021-08-13,31.542
2021-08-14,31.542
2021-08-15,31.542
2021-08-16,31.542
2021-08-17,31.542
2021-08-18,31.542
2021-08-19,31.542
2021-08-20,31.542
2021-08-21,31.542
2021-08-22,31.542
2021-08-23,31.542
2021-08-24,31.542
2021-08-25,31.542
2021-08-26,31.542
2021-08-27,31.542
2021-08-28,31.542
2021-08-29,31.542
2021-08-30,31.542
2021-08-31,31.542
2021-09-01,31.542
2021-09-02,31.542
2021-09-03,31.542
2021-09-04,31.542
2021-09-05,31.542
2021-09-06,31.542
2021-09-07,31.542
2021-09-08,31.542
2021-09-09,31.542
2021-09-10,31.542
2021-09-11,31.542
2021-09-12,31.542
2021-09-13,31.542
2021-09-14,31.542
2021-09-15,31.542
2021-09-16,31.542
2021-09-17,31.542
2021-09-18,31.542
2021-09-19,31.542
2021-09-20,31.542
2021-09-21,31.542
2021-09-22,31.315
2021-09-23,31.315
2021-09-24,31.315
2021-09-25,31.315
2021-09-26,31.315
2021-09-27,31.315
2021-09-28,31.315
2021-09-29,31.311
2021-09-30,31.189
2021-10-01,31.189
2021-10-02,31.189
2021-10-03,31.189
2021-10-04,31.189
2021-10-05,31.327
2021-10-06,31.326
2021-10-07,31.094
2021-10-08,30.562
2021-10-09,30.562
2021-10-10,30.562
2021-10-11,30.562
2021-10-12,30.562
2021-10-13,30.396
2021-10-14,30.064
2021-10-15,30.064
2021-10-16,30.064
2021-10-17,30.064
2021-10-18,30.064
2021-10-19,30.012
2021-10-20,26.77
2021-10-21,26.621
2021-10-22,26.621
2021-10-23,26.621
2021-10-24,26.621
2021-10-25,25.61
2021-10-26,25.61
2021-10-27,25.827
2021-10-28,25.827
2021-10-29,25.827
2021-10-30,25.827
2021-10-31,25.827
2021-11-01,25.827
2021-11-02,25.827
2021-11-03,25.827
2021-11-04,25.827
2021-11-05,25.827
2021-11-06,25.827
2021-11-07,25.827
2021-11-08,25.827
2021-11-09,25.827
2021-11-10,25.827
2021-11-11,25.827
2021-11-12,25.827
2021-11-13,25.827
2021-11-14,25.827
2021-11-15,25.827
2021-11-16,25.827
2021-11-17,25.765
2021-11-18,25.737
2021-11-19,25.737
2021-11-20,25.737
2021-11-21,25.737
2021-11-22,25.737
2021-11-23,25.737
2021-11-24,25.737
2021-11-25,25.737
2021-11-26,25.737
2021-11-27,25.737
2021-11-28,25.737
2021-11-29,25.737
2021-11-30,25.737
2021-12-01,25.737
2021-12-02,25.737
2021-12-03,25.737
2021-12-04,25.737
2021-12-05,25.737
2021-12-06,25.737
2021-12-07,25.683
2021-12-08,25.293
2021-12-09,25.293
2021-12-10,25.293
2021-12-11,25.293
2021-12-12,25.293
2021-12-13,25.293
2021-12-14,25.293
2021-12-15,25.293
2021-12-16,25.293
2021-12-17,25.144
2021-12-18,25.144
2021-12-19,25.144
2021-12-20,24.847
2021-12-21,24.619
2021-12-22,24.619
2021-12-23,24.541
2021-12-24,24.541
2021-12-25,24.541
2021-12-26,24.541
2021-12-27,24.541
2021-12-28,24.541
2021-12-29,24.541
2021-12-30,23.787
2021-12-31,23.557
2022-01-01,23.557
2022-01-02,23.399
2022-01-03,22.894
2022-01-04,22.894
2022-01-05,22.894
2022-01-06,22.898
2022-01-07,22.707
2022-01-08,22.707
2022-01-09,22.707
2022-01-10,22.707
2022-01-11,22.156
2022-01-12,21.888
2022-01-13,21.887
2022-01-14,21.887
2022-01-15,21.887
2022-01-16,21.887
2022-01-17,21.887
2022-01-18,21.887
2022-01-19,21.887
2022-01-20,21.734
2022-01-21,21.734
2022-01-22,21.734
2022-01-23,21.556
2022-01-24,21.518
2022-01-25,21.518
2022-01-26,21.421
2022-01-27,21.421
2022-01-28,21.175
2022-01-29,21.175
2022-01-30,21.175
2022-01-31,21.175
2022-02-01,21.175
2022-02-02,21.175
2022-02-03,19.693
2022-02-04,19.07
2022-02-05,18.902
2022-02-06,18.207
2022-02-07,18.207
2022-02-08,18.207
2022-02-09,18.207
2022-02-10,18.207
2022-02-11,18.207
2022-02-12,18.207
2022-02-13,18.207
2022-02-14,18.207
2022-02-15,18.214
2022-02-16,18.214
2022-02-17,18.214
2022-02-18,18.214
2022-02-19,18.214
2022-02-20,18.214
2022-02-21,18.049
2022-02-22,18.183
2022-02-23,18.183
2022-02-24,18.183
2022-02-25,18.173
2022-02-26,18.173
2022-02-27,18.127
2022-02-28,18.127
2022-03-01,18.127
2022-03-02,18.127
2022-03-03,17.876
2022-03-04,17.876
2022-03-05,17.876
2022-03-06,17.876
2022-03-07,17.651
2022-03-08,17.651
2022-03-09,17.618
2022-03-10,17.618
2022-03-11,17.69
2022-03-12,17.69
2022-03-13,17.69
2022-03-14,17.69
2022-03-15,17.69
2022-03-16,17.69
2022-03-17,17.69
2022-03-18,17.69
2022-03-19,17.69
2022-03-20,17.69
2022-03-21,17.69
2022-03-22,17.69
2022-03-23,17.69
2022-03-24,17.69
2022-03-25,17.69
2022-03-26,17.69
2022-03-27,17.69
2022-03-28,17.69
2022-03-29,17.69
2022-03-30,17.69
2022-03-31,17.784
2022-04-01,17.774
2022-04-02,17.774
2022-04-03,17.774
2022-04-04,18.072
2022-04-05,18.072
2022-04-06,18.075
2022-04-07,17.785
2022-04-08,17.904
2022-04-09,17.904
2022-04-10,17.904
2022-04-11,17.904
2022-04-12,17.908
2022-04-13,17.908
2022-04-14,17.908
2022-04-15,17.908
2022-04-16,17.908
2022-04-17,17.908
2022-04-18,17.896
2022-04-19,17.896
2022-04-20,17.925
2022-04-21,17.625
2022-04-22,17.625
2022-04-23,17.625
2022-04-24,17.625
2022-04-25,17.628
2022-04-26,17.618
2022-04-27,17.434
2022-04-28,17.434
2022-04-29,17.434
2022-04-30,17.434
2022-05-01,17.434
2022-05-02,17.434
2022-05-03,17.505
2022-05-04,17.546
2022-05-05,17.546
2022-05-06,17.358
2022-05-07,17.358
2022-05-08,17.373
2022-05-09,17.412
2022-05-10,17.412
2022-05-11,17.412
2022-05-12,17.412
2022-05-13,17.412
2022-05-14,17.412
2022-05-15,17.412
2022-05-16,17.412
2022-05-17,17.5
2022-05-18,17.496
2022-05-19,17.496
2022-05-20,17.496
2022-05-21,17.496
2022-05-22,17.496
2022-05-23,17.532
2022-05-24,17.532
2022-05-25,17.532
2022-05-26,17.532
2022-05-27,17.532
2022-05-28,17.532
2022-05-29,17.532
2022-05-30,17.532
2022-05-31,17.532
2022-06-01,17.532
2022-06-02,17.532
2022-06-03,17.322
2022-06-04,17.322
2022-06-05,17.322
2022-06-06,17.322
2022-06-07,17.322
2022-06-08,17.322
2022-06-09,17.322
2022-06-10,17.322
2022-06-11,17.322
2022-06-12,17.322
2022-06-13,17.322
2022-06-14,17.322
2022-06-15,17.357
2022-06-16,17.357
2022-06-17,17.39
2022-06-18,17.39
2022-06-19,17.39
2022-06-20,17.39
2022-06-21,17.356
2022-06-22,17.356
