,BKNG US Equity
2022-06-23,177.905
2022-06-24,177.905
2022-06-25,177.905
2022-06-26,177.905
2022-06-27,177.905
2022-06-28,177.805
2022-06-29,177.805
2022-06-30,177.805
2022-07-01,177.805
2022-07-02,177.805
2022-07-03,177.805
2022-07-04,177.805
2022-07-05,177.805
2022-07-06,177.805
2022-07-07,177.139
2022-07-08,177.139
2022-07-09,177.139
2022-07-10,177.139
2022-07-11,177.139
2022-07-12,177.139
2022-07-13,175.185
2022-07-14,175.185
2022-07-15,175.185
2022-07-16,175.185
2022-07-17,175.185
2022-07-18,175.185
2022-07-19,172.794
2022-07-20,173.705
2022-07-21,173.705
2022-07-22,173.705
2022-07-23,173.705
2022-07-24,173.705
2022-07-25,173.705
2022-07-26,173.705
2022-07-27,173.705
2022-07-28,173.705
2022-07-29,173.705
2022-07-30,173.705
2022-07-31,173.705
2022-08-01,168.406
2022-08-02,168.406
2022-08-03,169.633
2022-08-04,169.156
2022-08-05,169.156
2022-08-06,169.156
2022-08-07,169.156
2022-08-08,171.985
2022-08-09,170.265
2022-08-10,170.265
2022-08-11,170.265
2022-08-12,170.265
2022-08-13,170.265
2022-08-14,170.265
2022-08-15,170.052
2022-08-16,170.052
2022-08-17,170.052
2022-08-18,170.052
2022-08-19,170.052
2022-08-20,170.052
2022-08-21,170.052
2022-08-22,170.052
2022-08-23,170.052
2022-08-24,170.052
2022-08-25,170.052
2022-08-26,170.052
2022-08-27,170.052
2022-08-28,170.052
2022-08-29,170.052
2022-08-30,170.052
2022-08-31,169.691
2022-09-01,169.691
2022-09-02,169.691
2022-09-03,169.691
2022-09-04,169.691
2022-09-05,169.691
2022-09-06,169.691
2022-09-07,169.691
2022-09-08,169.691
2022-09-09,169.691
2022-09-10,169.691
2022-09-11,169.691
2022-09-12,169.691
2022-09-13,169.691
2022-09-14,169.691
2022-09-15,169.691
2022-09-16,169.691
2022-09-17,169.691
2022-09-18,169.691
2022-09-19,169.691
2022-09-20,169.691
2022-09-21,169.691
2022-09-22,169.691
2022-09-23,169.691
2022-09-24,169.691
2022-09-25,169.691
2022-09-26,171.755
2022-09-27,171.755
2022-09-28,171.755
2022-09-29,171.755
2022-09-30,171.755
2022-10-01,171.755
2022-10-02,171.755
2022-10-03,171.755
2022-10-04,171.755
2022-10-05,170.63
2022-10-06,170.63
2022-10-07,170.63
2022-10-08,170.63
2022-10-09,170.63
2022-10-10,170.63
2022-10-11,170.63
2022-10-12,170.63
2022-10-13,170.63
2022-10-14,170.63
2022-10-15,170.63
2022-10-16,170.63
2022-10-17,171.162
2022-10-18,171.162
2022-10-19,170.68
2022-10-20,170.375
2022-10-21,170.375
2022-10-22,170.375
2022-10-23,170.375
2022-10-24,170.375
2022-10-25,170.375
2022-10-26,170.375
2022-10-27,170.375
2022-10-28,171.135
2022-10-29,171.135
2022-10-30,171.353
2022-10-31,172.007
2022-11-01,172.007
2022-11-02,182.322
2022-11-03,185.115
2022-11-04,185.115
2022-11-05,185.115
2022-11-06,185.115
2022-11-07,186.708
2022-11-08,186.708
2022-11-09,186.708
2022-11-10,186.708
2022-11-11,186.708
2022-11-12,186.708
2022-11-13,186.708
2022-11-14,186.708
2022-11-15,186.708
2022-11-16,186.708
2022-11-17,186.708
2022-11-18,186.708
2022-11-19,186.708
2022-11-20,186.708
2022-11-21,186.708
2022-11-22,186.708
2022-11-23,186.708
2022-11-24,186.708
2022-11-25,186.708
2022-11-26,186.708
2022-11-27,186.708
2022-11-28,186.708
2022-11-29,188.376
2022-11-30,188.376
2022-12-01,188.376
2022-12-02,188.376
2022-12-03,188.376
2022-12-04,188.376
2022-12-05,188.376
2022-12-06,188.376
2022-12-07,188.376
2022-12-08,188.376
2022-12-09,188.376
2022-12-10,188.376
2022-12-11,188.376
2022-12-12,188.376
2022-12-13,188.376
2022-12-14,188.376
2022-12-15,188.376
2022-12-16,188.376
2022-12-17,188.376
2022-12-18,188.376
2022-12-19,190.168
2022-12-20,190.168
2022-12-21,188.762
2022-12-22,188.762
2022-12-23,188.762
2022-12-24,188.762
2022-12-25,188.762
2022-12-26,188.762
2022-12-27,188.762
2022-12-28,188.762
2022-12-29,188.762
2022-12-30,188.762
2022-12-31,188.762
2023-01-01,188.762
2023-01-02,188.762
2023-01-03,188.762
2023-01-04,190.119
2023-01-05,190.119
2023-01-06,190.119
2023-01-07,190.119
2023-01-08,190.119
2023-01-09,190.119
2023-01-10,190.119
2023-01-11,190.119
2023-01-12,190.119
2023-01-13,190.119
2023-01-14,190.119
2023-01-15,190.119
2023-01-16,190.119
2023-01-17,190.661
2023-01-18,190.661
2023-01-19,190.924
2023-01-20,190.924
2023-01-21,190.924
2023-01-22,190.924
2023-01-23,190.925
2023-01-24,190.925
2023-01-25,190.925
2023-01-26,190.925
2023-01-27,190.925
2023-01-28,190.925
2023-01-29,190.925
2023-01-30,190.925
2023-01-31,190.925
2023-02-01,190.925
2023-02-02,190.925
2023-02-03,190.925
2023-02-04,190.925
2023-02-05,190.925
2023-02-06,190.925
2023-02-07,190.925
2023-02-08,190.925
2023-02-09,190.925
2023-02-10,190.925
2023-02-11,190.925
2023-02-12,190.925
2023-02-13,190.579
2023-02-14,190.579
2023-02-15,190.579
2023-02-16,190.579
2023-02-17,190.579
2023-02-18,190.579
2023-02-19,190.579
2023-02-20,190.579
2023-02-21,190.579
2023-02-22,177.785
2023-02-23,179.541
2023-02-24,184.513
2023-02-25,184.813
2023-02-26,184.813
2023-02-27,184.889
2023-02-28,184.889
2023-03-01,184.889
2023-03-02,184.889
2023-03-03,184.889
2023-03-04,184.889
2023-03-05,184.889
2023-03-06,184.889
2023-03-07,184.889
2023-03-08,184.889
2023-03-09,185.178
2023-03-10,185.178
2023-03-11,185.178
2023-03-12,185.178
2023-03-13,185.178
2023-03-14,185.178
2023-03-15,185.178
2023-03-16,185.178
2023-03-17,185.178
2023-03-18,185.178
2023-03-19,185.178
2023-03-20,185.178
2023-03-21,185.178
2023-03-22,185.178
2023-03-23,185.178
2023-03-24,185.561
2023-03-25,185.561
2023-03-26,185.561
2023-03-27,185.561
2023-03-28,185.561
2023-03-29,185.561
2023-03-30,185.561
2023-03-31,185.561
2023-04-01,185.561
2023-04-02,185.561
2023-04-03,185.561
2023-04-04,185.561
2023-04-05,185.561
2023-04-06,185.561
2023-04-07,185.561
2023-04-08,185.561
2023-04-09,185.561
2023-04-10,185.561
2023-04-11,185.561
2023-04-12,185.561
2023-04-13,185.561
2023-04-14,185.561
2023-04-15,185.561
2023-04-16,185.561
2023-04-17,185.561
2023-04-18,185.561
2023-04-19,185.393
2023-04-20,185.393
2023-04-21,185.304
2023-04-22,185.304
2023-04-23,185.304
2023-04-24,185.813
2023-04-25,185.813
2023-04-26,185.813
2023-04-27,185.813
2023-04-28,185.813
2023-04-29,185.813
2023-04-30,185.813
2023-05-01,185.813
2023-05-02,185.813
2023-05-03,185.989
2023-05-04,186.99
2023-05-05,192.766
2023-05-06,192.766
2023-05-07,192.702
2023-05-08,193.332
2023-05-09,193.48
2023-05-10,193.48
2023-05-11,193.48
2023-05-12,193.48
2023-05-13,193.48
2023-05-14,193.48
2023-05-15,193.48
2023-05-16,195.36
2023-05-17,195.36
2023-05-18,195.39
2023-05-19,196.381
2023-05-20,196.381
2023-05-21,196.381
2023-05-22,196.381
2023-05-23,196.381
2023-05-24,196.381
2023-05-25,196.381
2023-05-26,196.381
2023-05-27,196.381
2023-05-28,196.381
2023-05-29,196.381
2023-05-30,196.381
2023-05-31,196.381
2023-06-01,196.381
2023-06-02,196.381
2023-06-03,196.381
2023-06-04,196.381
2023-06-05,196.029
2023-06-06,196.029
2023-06-07,194.331
2023-06-08,194.627
2023-06-09,194.627
2023-06-10,194.627
2023-06-11,194.627
2023-06-12,194.627
2023-06-13,194.627
2023-06-14,194.627
2023-06-15,194.627
2023-06-16,194.627
2023-06-17,194.627
2023-06-18,194.627
2023-06-19,194.627
2023-06-20,194.627
2023-06-21,194.627
2023-06-22,194.627
2023-06-23,194.627
2023-06-24,194.627
2023-06-25,194.627
2023-06-26,194.627
2023-06-27,194.627
2023-06-28,194.627
2023-06-29,193.832
2023-06-30,193.832
2023-07-01,193.832
2023-07-02,193.832
2023-07-03,194.205
2023-07-04,194.205
2023-07-05,194.205
2023-07-06,194.205
2023-07-07,194.205
2023-07-08,194.205
2023-07-09,194.1
2023-07-10,194.1
2023-07-11,194.1
2023-07-12,194.1
2023-07-13,194.132
2023-07-14,194.132
2023-07-15,194.132
2023-07-16,194.132
2023-07-17,194.132
2023-07-18,194.229
2023-07-19,194.229
2023-07-20,194.124
2023-07-21,194.124
2023-07-22,194.124
2023-07-23,194.124
2023-07-24,194.656
2023-07-25,194.653
2023-07-26,194.653
2023-07-27,194.653
2023-07-28,194.653
2023-07-29,194.653
2023-07-30,193.389
2023-07-31,193.418
2023-08-01,193.418
2023-08-02,193.418
2023-08-03,193.281
2023-08-04,198.579
2023-08-05,198.579
2023-08-06,198.579
2023-08-07,199.098
2023-08-08,199.098
2023-08-09,199.098
2023-08-10,199.098
2023-08-11,199.098
2023-08-12,199.098
2023-08-13,199.098
2023-08-14,199.098
2023-08-15,199.098
2023-08-16,199.098
2023-08-17,200.096
2023-08-18,200.096
2023-08-19,200.096
2023-08-20,200.096
2023-08-21,200.096
2023-08-22,200.096
2023-08-23,200.096
2023-08-24,200.096
2023-08-25,200.096
2023-08-26,200.096
2023-08-27,200.096
2023-08-28,200.096
2023-08-29,200.096
2023-08-30,200.096
2023-08-31,200.096
2023-09-01,199.712
2023-09-02,199.712
2023-09-03,199.712
2023-09-04,199.712
2023-09-05,199.712
2023-09-06,199.712
2023-09-07,199.712
2023-09-08,199.712
2023-09-09,199.712
2023-09-10,199.712
2023-09-11,199.712
2023-09-12,199.712
2023-09-13,199.712
2023-09-14,199.712
2023-09-15,199.712
2023-09-16,199.712
2023-09-17,199.712
2023-09-18,203.274
2023-09-19,203.274
2023-09-20,203.274
2023-09-21,201.453
2023-09-22,201.453
2023-09-23,201.453
2023-09-24,201.453
2023-09-25,201.453
2023-09-26,201.453
2023-09-27,201.453
2023-09-28,201.453
2023-09-29,201.453
2023-09-30,201.453
2023-10-01,201.453
2023-10-02,201.097
2023-10-03,201.097
2023-10-04,201.279
2023-10-05,201.279
2023-10-06,201.279
2023-10-07,201.279
2023-10-08,201.279
2023-10-09,201.898
2023-10-10,201.898
2023-10-11,201.898
2023-10-12,201.898
2023-10-13,201.898
2023-10-14,201.898
2023-10-15,201.898
2023-10-16,201.898
2023-10-17,201.596
2023-10-18,201.596
2023-10-19,201.596
2023-10-20,201.596
2023-10-21,201.596
2023-10-22,201.596
2023-10-23,201.334
2023-10-24,201.334
2023-10-25,201.334
2023-10-26,201.334
2023-10-27,201.334
2023-10-28,201.334
2023-10-29,201.331
2023-10-30,201.394
2023-10-31,201.394
2023-11-01,201.394
2023-11-02,201.75
2023-11-03,205.152
2023-11-04,205.152
2023-11-05,205.599
2023-11-06,205.741
2023-11-07,206.307
2023-11-08,206.307
2023-11-09,206.993
2023-11-10,206.993
2023-11-11,206.993
2023-11-12,206.993
2023-11-13,206.993
2023-11-14,207.205
2023-11-15,207.205
2023-11-16,207.205
2023-11-17,207.237
2023-11-18,207.237
2023-11-19,207.237
2023-11-20,207.237
2023-11-21,207.237
2023-11-22,207.237
2023-11-23,207.237
2023-11-24,207.237
2023-11-25,207.237
2023-11-26,207.237
2023-11-27,207.237
2023-11-28,207.237
2023-11-29,207.237
2023-11-30,207.237
2023-12-01,207.237
2023-12-02,207.237
2023-12-03,207.237
2023-12-04,207.237
2023-12-05,207.237
2023-12-06,208.061
2023-12-07,208.061
2023-12-08,208.061
2023-12-09,208.061
2023-12-10,208.061
2023-12-11,208.952
2023-12-12,209.302
2023-12-13,209.302
2023-12-14,209.302
2023-12-15,209.302
2023-12-16,209.302
2023-12-17,209.302
2023-12-18,209.302
2023-12-19,209.302
2023-12-20,209.565
2023-12-21,209.565
2023-12-22,209.565
2023-12-23,209.565
2023-12-24,209.565
2023-12-25,209.565
2023-12-26,209.506
2023-12-27,209.506
2023-12-28,209.506
2023-12-29,209.506
2023-12-30,209.506
2023-12-31,209.506
2024-01-01,209.506
2024-01-02,210.866
2024-01-03,210.866
2024-01-04,210.866
2024-01-05,210.866
2024-01-06,210.866
2024-01-07,210.866
2024-01-08,210.41
2024-01-09,210.41
2024-01-10,210.625
2024-01-11,210.625
2024-01-12,210.625
2024-01-13,210.625
2024-01-14,210.625
2024-01-15,210.966
2024-01-16,211.436
2024-01-17,211.468
2024-01-18,211.468
2024-01-19,211.468
2024-01-20,211.468
2024-01-21,211.468
2024-01-22,211.498
2024-01-23,211.498
2024-01-24,211.498
2024-01-25,211.498
2024-01-26,211.172
2024-01-27,211.172
2024-01-28,211.172
2024-01-29,211.491
2024-01-30,211.49
2024-01-31,211.49
2024-02-01,211.49
2024-02-02,211.098
2024-02-03,211.098
2024-02-04,211.651
2024-02-05,212.139
2024-02-06,211.586
2024-02-07,211.586
2024-02-08,211.586
2024-02-09,211.586
2024-02-10,211.586
2024-02-11,211.586
2024-02-12,211.839
2024-02-13,211.839
2024-02-14,211.839
2024-02-15,211.839
2024-02-16,211.839
2024-02-17,211.839
2024-02-18,211.839
2024-02-19,211.839
2024-02-20,211.839
2024-02-21,211.839
2024-02-22,211.523
2024-02-23,205.111
2024-02-24,205.111
2024-02-25,205.111
2024-02-26,205.074
2024-02-27,205.323
2024-02-28,205.323
2024-02-29,205.323
2024-03-01,205.323
2024-03-02,205.323
2024-03-03,205.323
2024-03-04,205.323
2024-03-05,205.323
2024-03-06,205.323
2024-03-07,205.323
2024-03-08,204.969
2024-03-09,204.969
2024-03-10,204.969
2024-03-11,204.27
2024-03-12,204.285
2024-03-13,204.285
2024-03-14,204.285
2024-03-15,204.285
2024-03-16,204.285
2024-03-17,204.285
2024-03-18,204.285
2024-03-19,204.37
2024-03-20,204.37
2024-03-21,204.37
2024-03-22,204.36
2024-03-23,204.36
2024-03-24,204.36
2024-03-25,204.36
2024-03-26,204.36
2024-03-27,204.36
2024-03-28,204.36
2024-03-29,204.36
2024-03-30,204.36
2024-03-31,204.364
2024-04-01,204.364
2024-04-02,205.644
2024-04-03,205.647
2024-04-04,205.647
2024-04-05,205.647
2024-04-06,205.647
2024-04-07,205.647
2024-04-08,205.647
2024-04-09,205.636
2024-04-10,205.636
2024-04-11,205.636
2024-04-12,205.636
2024-04-13,205.636
2024-04-14,205.636
2024-04-15,205.562
2024-04-16,205.562
2024-04-17,205.562
2024-04-18,205.562
2024-04-19,205.562
2024-04-20,205.562
2024-04-21,205.562
2024-04-22,205.562
2024-04-23,205.562
2024-04-24,205.562
2024-04-25,205.562
2024-04-26,205.562
2024-04-27,205.562
2024-04-28,205.562
2024-04-29,205.007
2024-04-30,205.007
2024-05-01,205.007
