,CAT US Equity
2019-07-01,25.09
2019-07-02,25.09
2019-07-03,25.09
2019-07-04,25.09
2019-07-05,25.09
2019-07-06,25.09
2019-07-07,25.09
2019-07-08,25.09
2019-07-09,25.09
2019-07-10,25.09
2019-07-11,25.09
2019-07-12,25.09
2019-07-13,25.09
2019-07-14,25.09
2019-07-15,25.09
2019-07-16,25.09
2019-07-17,25.09
2019-07-18,25.09
2019-07-19,25.09
2019-07-20,25.09
2019-07-21,25.09
2019-07-22,25.09
2019-07-23,25.09
2019-07-24,25.09
2019-07-25,25.09
2019-07-26,25.09
2019-07-27,25.09
2019-07-28,25.09
2019-07-29,25.09
2019-07-30,25.09
2019-07-31,25.09
2019-08-01,25.09
2019-08-02,25.09
2019-08-03,25.09
2019-08-04,25.09
2019-08-05,25.09
2019-08-06,25.09
2019-08-07,25.09
2019-08-08,25.09
2019-08-09,25.09
2019-08-10,25.09
2019-08-11,25.09
2019-08-12,25.09
2019-08-13,25.09
2019-08-14,25.09
2019-08-15,25.09
2019-08-16,25.09
2019-08-17,25.09
2019-08-18,25.09
2019-08-19,25.09
2019-08-20,25.09
2019-08-21,25.09
2019-08-22,25.09
2019-08-23,25.09
2019-08-24,25.09
2019-08-25,25.09
2019-08-26,25.09
2019-08-27,25.09
2019-08-28,25.09
2019-08-29,25.09
2019-08-30,25.09
2019-08-31,25.09
2019-09-01,25.09
2019-09-02,25.09
2019-09-03,25.09
2019-09-04,25.09
2019-09-05,25.09
2019-09-06,25.09
2019-09-07,25.09
2019-09-08,25.09
2019-09-09,25.09
2019-09-10,25.09
2019-09-11,25.09
2019-09-12,25.09
2019-09-13,25.09
2019-09-14,25.09
2019-09-15,25.09
2019-09-16,25.09
2019-09-17,25.09
2019-09-18,25.09
2019-09-19,25.09
2019-09-20,25.09
2019-09-21,25.09
2019-09-22,25.09
2019-09-23,25.09
2019-09-24,25.09
2019-09-25,25.09
2019-09-26,25.09
2019-09-27,25.09
2019-09-28,25.09
2019-09-29,25.09
2019-09-30,25.09
2019-10-01,25.09
2019-10-02,25.09
2019-10-03,25.09
2019-10-04,25.09
2019-10-05,25.09
2019-10-06,25.09
2019-10-07,25.09
2019-10-08,25.09
2019-10-09,25.09
2019-10-10,25.09
2019-10-11,25.09
2019-10-12,25.09
2019-10-13,25.09
2019-10-14,25.09
2019-10-15,25.09
2019-10-16,25.09
2019-10-17,25.09
2019-10-18,25.09
2019-10-19,25.09
2019-10-20,25.09
2019-10-21,25.09
2019-10-22,25.09
2019-10-23,25.09
2019-10-24,25.09
2019-10-25,25.09
2019-10-26,25.09
2019-10-27,25.09
2019-10-28,25.09
2019-10-29,25.09
2019-10-30,25.09
2019-10-31,25.09
2019-11-01,25.09
2019-11-02,25.09
2019-11-03,25.09
2019-11-04,25.09
2019-11-05,25.09
2019-11-06,25.09
2019-11-07,25.09
2019-11-08,25.09
2019-11-09,25.09
2019-11-10,25.09
2019-11-11,25.09
2019-11-12,25.09
2019-11-13,25.09
2019-11-14,25.09
2019-11-15,25.09
2019-11-16,25.09
2019-11-17,25.09
2019-11-18,25.09
2019-11-19,25.09
2019-11-20,25.09
2019-11-21,25.09
2019-11-22,25.09
2019-11-23,25.09
2019-11-24,25.09
2019-11-25,25.09
2019-11-26,25.09
2019-11-27,25.09
2019-11-28,25.09
2019-11-29,25.09
2019-11-30,25.09
2019-12-01,25.09
2019-12-02,25.09
2019-12-03,25.09
2019-12-04,25.09
2019-12-05,25.09
2019-12-06,25.09
2019-12-07,25.09
2019-12-08,25.09
2019-12-09,25.09
2019-12-10,25.09
2019-12-11,25.09
2019-12-12,25.09
2019-12-13,25.09
2019-12-14,25.09
2019-12-15,25.09
2019-12-16,25.09
2019-12-17,25.09
2019-12-18,25.09
2019-12-19,25.09
2019-12-20,25.09
2019-12-21,25.09
2019-12-22,25.09
2019-12-23,25.09
2019-12-24,25.09
2019-12-25,25.09
2019-12-26,25.09
2019-12-27,25.09
2019-12-28,25.09
2019-12-29,25.09
2019-12-30,25.09
2019-12-31,25.09
2020-01-01,25.09
2020-01-02,25.09
2020-01-03,25.09
2020-01-04,25.09
2020-01-05,25.09
2020-01-06,25.09
2020-01-07,25.09
2020-01-08,25.09
2020-01-09,25.09
2020-01-10,25.09
2020-01-11,25.09
2020-01-12,25.09
2020-01-13,25.09
2020-01-14,25.09
2020-01-15,25.09
2020-01-16,25.09
2020-01-17,25.09
2020-01-18,25.09
2020-01-19,25.09
2020-01-20,25.09
2020-01-21,25.09
2020-01-22,25.09
2020-01-23,25.09
2020-01-24,25.09
2020-01-25,25.09
2020-01-26,25.09
2020-01-27,25.09
2020-01-28,25.09
2020-01-29,25.09
2020-01-30,25.09
2020-01-31,25.09
2020-02-01,25.09
2020-02-02,25.09
2020-02-03,25.09
2020-02-04,25.09
2020-02-05,25.09
2020-02-06,25.09
2020-02-07,25.09
2020-02-08,25.09
2020-02-09,25.09
2020-02-10,25.09
2020-02-11,25.09
2020-02-12,25.09
2020-02-13,25.09
2020-02-14,25.09
2020-02-15,25.09
2020-02-16,25.09
2020-02-17,25.09
2020-02-18,25.09
2020-02-19,25.09
2020-02-20,25.09
2020-02-21,25.09
2020-02-22,25.09
2020-02-23,25.09
2020-02-24,25.09
2020-02-25,25.09
2020-02-26,25.09
2020-02-27,25.09
2020-02-28,25.09
2020-02-29,25.09
2020-03-01,25.09
2020-03-02,25.09
2020-03-03,25.09
2020-03-04,25.09
2020-03-05,25.09
2020-03-06,25.09
2020-03-07,25.09
2020-03-08,25.09
2020-03-09,25.09
2020-03-10,25.09
2020-03-11,25.09
2020-03-12,25.09
2020-03-13,25.09
2020-03-14,25.09
2020-03-15,25.09
2020-03-16,25.09
2020-03-17,25.09
2020-03-18,25.09
2020-03-19,25.09
2020-03-20,25.09
2020-03-21,25.09
2020-03-22,25.09
2020-03-23,25.09
2020-03-24,25.09
2020-03-25,25.09
2020-03-26,25.09
2020-03-27,25.09
2020-03-28,25.09
2020-03-29,25.09
2020-03-30,25.09
2020-03-31,25.09
2020-04-01,25.09
2020-04-02,25.09
2020-04-03,25.09
2020-04-04,25.09
2020-04-05,25.09
2020-04-06,25.09
2020-04-07,25.09
2020-04-08,25.09
2020-04-09,25.09
2020-04-10,25.09
2020-04-11,25.09
2020-04-12,25.09
2020-04-13,25.09
2020-04-14,25.09
2020-04-15,25.09
2020-04-16,25.09
2020-04-17,25.09
2020-04-18,25.09
2020-04-19,25.09
2020-04-20,25.09
2020-04-21,25.09
2020-04-22,25.09
2020-04-23,25.09
2020-04-24,25.09
2020-04-25,25.09
2020-04-26,25.09
2020-04-27,25.09
2020-04-28,25.09
2020-04-29,25.09
2020-04-30,25.09
2020-05-01,25.09
2020-05-02,25.09
2020-05-03,25.09
2020-05-04,25.09
2020-05-05,25.09
2020-05-06,25.09
2020-05-07,25.09
2020-05-08,25.09
2020-05-09,25.09
2020-05-10,25.09
2020-05-11,25.09
2020-05-12,25.09
2020-05-13,25.09
2020-05-14,25.09
2020-05-15,25.09
2020-05-16,25.09
2020-05-17,25.09
2020-05-18,25.09
2020-05-19,25.09
2020-05-20,25.09
2020-05-21,25.09
2020-05-22,25.09
2020-05-23,25.09
2020-05-24,25.09
2020-05-25,25.09
2020-05-26,25.09
2020-05-27,25.09
2020-05-28,25.09
2020-05-29,25.09
2020-05-30,25.09
2020-05-31,25.09
2020-06-01,25.09
2020-06-02,25.09
2020-06-03,25.09
2020-06-04,25.09
2020-06-05,25.09
2020-06-06,25.09
2020-06-07,25.09
2020-06-08,25.09
2020-06-09,25.09
2020-06-10,25.09
2020-06-11,25.09
2020-06-12,25.09
2020-06-13,25.09
2020-06-14,25.09
2020-06-15,25.09
2020-06-16,25.09
2020-06-17,25.09
2020-06-18,25.09
2020-06-19,25.09
2020-06-20,25.09
2020-06-21,25.09
2020-06-22,25.09
2020-06-23,25.09
2020-06-24,25.09
2020-06-25,25.09
2020-06-26,25.09
2020-06-27,25.09
2020-06-28,25.09
2020-06-29,25.09
2020-06-30,25.6
2020-07-01,25.6
2020-07-02,25.6
2020-07-03,25.6
2020-07-04,25.6
2020-07-05,25.6
2020-07-06,25.6
2020-07-07,25.6
2020-07-08,25.6
2020-07-09,25.6
2020-07-10,25.6
2020-07-11,25.6
2020-07-12,25.6
2020-07-13,25.6
2020-07-14,25.94
2020-07-15,25.94
2020-07-16,25.94
2020-07-17,25.94
2020-07-18,25.94
2020-07-19,25.94
2020-07-20,25.94
2020-07-21,25.94
2020-07-22,25.94
2020-07-23,25.94
2020-07-24,25.94
2020-07-25,25.94
2020-07-26,25.94
2020-07-27,25.94
2020-07-28,25.94
2020-07-29,25.94
2020-07-30,25.94
2020-07-31,25.78
2020-08-01,25.78
2020-08-02,25.78
2020-08-03,25.78
2020-08-04,25.78
2020-08-05,25.78
2020-08-06,25.78
2020-08-07,25.78
2020-08-08,25.78
2020-08-09,25.78
2020-08-10,25.78
2020-08-11,25.78
2020-08-12,25.78
2020-08-13,25.78
2020-08-14,25.78
2020-08-15,25.78
2020-08-16,25.78
2020-08-17,25.78
2020-08-18,25.78
2020-08-19,25.78
2020-08-20,25.78
2020-08-21,25.78
2020-08-22,25.78
2020-08-23,25.78
2020-08-24,25.78
2020-08-25,25.78
2020-08-26,25.78
2020-08-27,25.78
2020-08-28,25.78
2020-08-29,25.78
2020-08-30,25.78
2020-08-31,25.78
2020-09-01,25.78
2020-09-02,25.78
2020-09-03,25.78
2020-09-04,25.78
2020-09-05,25.78
2020-09-06,25.78
2020-09-07,25.78
2020-09-08,25.78
2020-09-09,25.78
2020-09-10,25.78
2020-09-11,25.78
2020-09-12,25.78
2020-09-13,25.78
2020-09-14,25.78
2020-09-15,25.78
2020-09-16,25.78
2020-09-17,25.78
2020-09-18,25.78
2020-09-19,25.78
2020-09-20,25.78
2020-09-21,25.78
2020-09-22,25.78
2020-09-23,25.78
2020-09-24,25.78
2020-09-25,25.78
2020-09-26,25.78
2020-09-27,25.78
2020-09-28,25.78
2020-09-29,25.78
2020-09-30,25.78
2020-10-01,25.78
2020-10-02,25.78
2020-10-03,25.78
2020-10-04,25.78
2020-10-05,25.78
2020-10-06,25.78
2020-10-07,25.78
2020-10-08,25.78
2020-10-09,25.78
2020-10-10,25.78
2020-10-11,25.78
2020-10-12,24.98
2020-10-13,24.98
2020-10-14,24.98
2020-10-15,24.98
2020-10-16,24.98
2020-10-17,24.98
2020-10-18,24.98
2020-10-19,24.98
2020-10-20,24.98
2020-10-21,24.98
2020-10-22,24.98
2020-10-23,24.98
2020-10-24,24.98
2020-10-25,24.98
2020-10-26,24.98
2020-10-27,24.98
2020-10-28,29.09
2020-10-29,29.09
2020-10-30,29.09
2020-10-31,29.09
2020-11-01,29.09
2020-11-02,29.09
2020-11-03,29.09
2020-11-04,29.09
2020-11-05,29.09
2020-11-06,29.09
2020-11-07,29.09
2020-11-08,29.09
2020-11-09,29.09
2020-11-10,29.09
2020-11-11,29.09
2020-11-12,29.09
2020-11-13,29.09
2020-11-14,29.09
2020-11-15,29.09
2020-11-16,29.09
2020-11-17,29.09
2020-11-18,28.82
2020-11-19,28.82
2020-11-20,28.82
2020-11-21,28.82
2020-11-22,28.82
2020-11-23,28.82
2020-11-24,28.82
2020-11-25,28.82
2020-11-26,28.82
2020-11-27,28.82
2020-11-28,28.82
2020-11-29,28.82
2020-11-30,28.82
2020-12-01,28.82
2020-12-02,28.82
2020-12-03,28.82
2020-12-04,28.82
2020-12-05,28.82
2020-12-06,28.82
2020-12-07,28.82
2020-12-08,28.82
2020-12-09,28.82
2020-12-10,28.82
2020-12-11,28.82
2020-12-12,28.82
2020-12-13,28.82
2020-12-14,15.33
2020-12-15,15.33
2020-12-16,15.33
2020-12-17,15.33
2020-12-18,15.33
2020-12-19,15.33
2020-12-20,15.33
2020-12-21,15.33
2020-12-22,15.33
2020-12-23,15.33
2020-12-24,15.33
2020-12-25,15.33
2020-12-26,15.33
2020-12-27,15.33
2020-12-28,15.33
2020-12-29,15.33
2020-12-30,15.33
2020-12-31,15.33
2021-01-01,15.33
2021-01-02,15.33
2021-01-03,15.33
2021-01-04,15.33
2021-01-05,15.33
2021-01-06,15.33
2021-01-07,15.33
2021-01-08,15.33
2021-01-09,15.33
2021-01-10,15.33
2021-01-11,15.33
2021-01-12,15.52
2021-01-13,15.52
2021-01-14,15.52
2021-01-15,15.52
2021-01-16,15.52
2021-01-17,15.52
2021-01-18,15.52
2021-01-19,15.52
2021-01-20,15.52
2021-01-21,15.52
2021-01-22,15.52
2021-01-23,15.52
2021-01-24,15.52
2021-01-25,15.52
2021-01-26,15.52
2021-01-27,15.52
2021-01-28,15.52
2021-01-29,16.22
2021-01-30,15.487
2021-01-31,15.763
2021-02-01,15.763
2021-02-02,15.763
2021-02-03,15.763
2021-02-04,15.763
2021-02-05,15.763
2021-02-06,15.763
2021-02-07,15.763
2021-02-08,15.763
2021-02-09,15.763
2021-02-10,15.763
2021-02-11,15.763
2021-02-12,15.763
2021-02-13,15.763
2021-02-14,15.763
2021-02-15,15.763
2021-02-16,15.763
2021-02-17,15.763
2021-02-18,15.763
2021-02-19,15.39
2021-02-20,15.39
2021-02-21,15.39
2021-02-22,15.39
2021-02-23,15.39
2021-02-24,15.39
2021-02-25,15.39
2021-02-26,15.343
2021-02-27,15.343
2021-02-28,15.343
2021-03-01,15.343
2021-03-02,15.343
2021-03-03,15.343
2021-03-04,15.343
2021-03-05,15.343
2021-03-06,15.343
2021-03-07,15.343
2021-03-08,15.343
2021-03-09,15.343
2021-03-10,15.343
2021-03-11,15.343
2021-03-12,15.343
2021-03-13,15.343
2021-03-14,15.343
2021-03-15,15.343
2021-03-16,15.343
2021-03-17,15.343
2021-03-18,15.343
2021-03-19,15.343
2021-03-20,15.343
2021-03-21,15.343
2021-03-22,15.343
2021-03-23,15.343
2021-03-24,15.343
2021-03-25,15.343
2021-03-26,15.343
2021-03-27,15.343
2021-03-28,15.343
2021-03-29,15.343
2021-03-30,15.343
2021-03-31,15.343
2021-04-01,15.343
2021-04-02,15.343
2021-04-03,15.343
2021-04-04,15.343
2021-04-05,15.343
2021-04-06,15.343
2021-04-07,15.343
2021-04-08,15.86
2021-04-09,15.86
2021-04-10,15.86
2021-04-11,15.86
2021-04-12,15.86
2021-04-13,15.86
2021-04-14,15.86
2021-04-15,15.86
2021-04-16,15.86
2021-04-17,15.86
2021-04-18,15.86
2021-04-19,15.86
2021-04-20,15.86
2021-04-21,15.86
2021-04-22,15.86
2021-04-23,15.86
2021-04-24,15.86
2021-04-25,15.86
2021-04-26,15.86
2021-04-27,15.86
2021-04-28,15.86
2021-04-29,16.077
2021-04-30,16.087
2021-05-01,16.087
2021-05-02,16.087
2021-05-03,16.087
2021-05-04,16.087
2021-05-05,16.087
2021-05-06,16.087
2021-05-07,16.087
2021-05-08,16.087
2021-05-09,16.087
2021-05-10,16.087
2021-05-11,16.087
2021-05-12,15.993
2021-05-13,15.993
2021-05-14,15.993
2021-05-15,15.993
2021-05-16,15.993
2021-05-17,15.993
2021-05-18,15.993
2021-05-19,15.993
2021-05-20,15.993
2021-05-21,15.993
2021-05-22,15.993
2021-05-23,15.993
2021-05-24,15.993
2021-05-25,15.993
2021-05-26,15.993
2021-05-27,15.993
2021-05-28,15.993
2021-05-29,15.993
2021-05-30,15.993
2021-05-31,15.993
2021-06-01,15.993
2021-06-02,15.993
2021-06-03,16.55
2021-06-04,16.55
2021-06-05,16.55
2021-06-06,16.55
2021-06-07,16.55
2021-06-08,16.55
2021-06-09,16.55
2021-06-10,16.55
2021-06-11,16.55
2021-06-12,16.55
2021-06-13,16.55
2021-06-14,16.55
2021-06-15,16.55
2021-06-16,16.55
2021-06-17,16.55
2021-06-18,16.55
2021-06-19,16.55
2021-06-20,16.55
2021-06-21,16.55
2021-06-22,16.55
2021-06-23,16.55
2021-06-24,16.55
2021-06-25,16.55
2021-06-26,16.55
2021-06-27,16.55
2021-06-28,16.55
2021-06-29,16.55
2021-06-30,16.55
2021-07-01,16.55
2021-07-02,16.55
2021-07-03,16.55
2021-07-04,16.55
2021-07-05,16.55
2021-07-06,16.55
2021-07-07,16.55
2021-07-08,16.55
2021-07-09,16.55
2021-07-10,16.55
2021-07-11,16.543
2021-07-12,16.543
2021-07-13,16.543
2021-07-14,16.543
2021-07-15,16.543
2021-07-16,16.543
2021-07-17,16.543
2021-07-18,16.543
2021-07-19,16.543
2021-07-20,16.543
2021-07-21,16.543
2021-07-22,16.543
2021-07-23,16.543
2021-07-24,16.543
2021-07-25,16.543
2021-07-26,16.543
2021-07-27,16.543
2021-07-28,16.543
2021-07-29,16.543
2021-07-30,16.437
2021-07-31,16.693
2021-08-01,16.693
2021-08-02,16.693
2021-08-03,16.693
2021-08-04,16.693
2021-08-05,16.693
2021-08-06,16.693
2021-08-07,16.693
2021-08-08,16.693
2021-08-09,16.693
2021-08-10,16.693
2021-08-11,16.693
2021-08-12,16.693
2021-08-13,16.693
2021-08-14,16.693
2021-08-15,16.693
2021-08-16,16.693
2021-08-17,16.693
2021-08-18,16.693
2021-08-19,16.693
2021-08-20,16.693
2021-08-21,16.693
2021-08-22,16.693
2021-08-23,16.693
2021-08-24,16.693
2021-08-25,16.693
2021-08-26,16.693
2021-08-27,16.693
2021-08-28,16.693
2021-08-29,16.693
2021-08-30,16.693
2021-08-31,16.693
2021-09-01,16.31
2021-09-02,16.31
2021-09-03,16.31
2021-09-04,16.31
2021-09-05,16.31
2021-09-06,16.31
2021-09-07,16.31
2021-09-08,16.31
2021-09-09,16.31
2021-09-10,16.31
2021-09-11,16.31
2021-09-12,16.31
2021-09-13,16.31
2021-09-14,16.31
2021-09-15,16.31
2021-09-16,16.275
2021-09-17,16.275
2021-09-18,16.275
2021-09-19,16.275
2021-09-20,16.275
2021-09-21,16.275
2021-09-22,16.275
2021-09-23,16.275
2021-09-24,16.275
2021-09-25,16.275
2021-09-26,16.275
2021-09-27,16.275
2021-09-28,16.275
2021-09-29,16.275
2021-09-30,16.275
2021-10-01,16.275
2021-10-02,16.275
2021-10-03,16.275
2021-10-04,16.275
2021-10-05,16.275
2021-10-06,16.275
2021-10-07,16.275
2021-10-08,16.068
2021-10-09,16.068
2021-10-10,16.068
2021-10-11,16.068
2021-10-12,15.783
2021-10-13,15.783
2021-10-14,15.783
2021-10-15,15.783
2021-10-16,15.783
2021-10-17,15.783
2021-10-18,15.783
2021-10-19,15.783
2021-10-20,15.783
2021-10-21,15.783
2021-10-22,15.783
2021-10-23,15.783
2021-10-24,15.783
2021-10-25,15.783
2021-10-26,15.783
2021-10-27,15.783
2021-10-28,15.84
2021-10-29,16.43
2021-10-30,16.43
2021-10-31,16.43
2021-11-01,16.43
2021-11-02,16.43
2021-11-03,16.43
2021-11-04,16.43
2021-11-05,16.43
2021-11-06,16.43
2021-11-07,16.43
2021-11-08,16.43
2021-11-09,16.43
2021-11-10,16.48
2021-11-11,16.48
2021-11-12,16.48
2021-11-13,16.48
2021-11-14,16.48
2021-11-15,16.48
2021-11-16,16.48
2021-11-17,16.48
2021-11-18,16.48
2021-11-19,16.48
2021-11-20,16.48
2021-11-21,16.48
2021-11-22,16.48
2021-11-23,16.48
2021-11-24,16.48
2021-11-25,16.48
2021-11-26,16.48
2021-11-27,16.48
2021-11-28,16.48
2021-11-29,16.48
2021-11-30,16.48
2021-12-01,16.48
2021-12-02,16.48
2021-12-03,16.48
2021-12-04,16.48
2021-12-05,16.48
2021-12-06,16.48
2021-12-07,16.48
2021-12-08,16.48
2021-12-09,16.468
2021-12-10,16.468
2021-12-11,16.468
2021-12-12,16.468
2021-12-13,16.468
2021-12-14,16.468
2021-12-15,16.468
2021-12-16,16.468
2021-12-17,16.468
2021-12-18,16.468
2021-12-19,16.468
2021-12-20,16.468
2021-12-21,17.103
2021-12-22,17.103
2021-12-23,17.103
2021-12-24,17.103
2021-12-25,17.103
2021-12-26,17.103
2021-12-27,17.103
2021-12-28,17.103
2021-12-29,17.103
2021-12-30,17.103
2021-12-31,17.103
2022-01-01,17.103
2022-01-02,17.103
2022-01-03,17.103
2022-01-04,17.103
2022-01-05,17.103
2022-01-06,17.103
2022-01-07,17.103
2022-01-08,17.103
2022-01-09,17.155
2022-01-10,17.155
2022-01-11,17.155
2022-01-12,17.155
2022-01-13,17.155
2022-01-14,17.155
2022-01-15,17.155
2022-01-16,17.155
2022-01-17,17.155
2022-01-18,17.155
2022-01-19,18.828
2022-01-20,18.828
2022-01-21,18.828
2022-01-22,18.828
2022-01-23,18.828
2022-01-24,18.828
2022-01-25,18.828
2022-01-26,18.828
2022-01-27,18.828
2022-01-28,18.322
2022-01-29,18.882
2022-01-30,18.926
2022-01-31,18.896
2022-02-01,18.896
2022-02-02,18.896
2022-02-03,18.896
2022-02-04,18.896
2022-02-05,18.896
2022-02-06,18.896
2022-02-07,18.896
2022-02-08,18.896
2022-02-09,18.896
2022-02-10,18.896
2022-02-11,18.896
2022-02-12,18.896
2022-02-13,18.896
2022-02-14,18.896
2022-02-15,18.896
2022-02-16,18.896
2022-02-17,18.892
2022-02-18,18.892
2022-02-19,18.892
2022-02-20,18.892
2022-02-21,18.892
2022-02-22,18.892
2022-02-23,18.892
2022-02-24,18.892
2022-02-25,18.892
2022-02-26,18.892
2022-02-27,18.892
2022-02-28,18.892
2022-03-01,18.892
2022-03-02,18.892
2022-03-03,18.892
2022-03-04,18.892
2022-03-05,18.892
2022-03-06,18.892
2022-03-07,18.892
2022-03-08,18.892
2022-03-09,18.892
2022-03-10,18.892
2022-03-11,18.892
2022-03-12,18.892
2022-03-13,18.892
2022-03-14,18.892
2022-03-15,18.892
2022-03-16,18.892
2022-03-17,18.892
2022-03-18,18.914
2022-03-19,18.914
2022-03-20,18.914
2022-03-21,18.914
2022-03-22,18.914
2022-03-23,18.914
2022-03-24,18.914
2022-03-25,18.914
2022-03-26,18.914
2022-03-27,18.914
2022-03-28,18.96
2022-03-29,18.96
2022-03-30,18.96
2022-03-31,18.96
2022-04-01,18.96
2022-04-02,18.96
2022-04-03,18.96
2022-04-04,18.96
2022-04-05,18.96
2022-04-06,18.96
2022-04-07,18.96
2022-04-08,18.96
2022-04-09,18.96
2022-04-10,18.96
2022-04-11,18.96
2022-04-12,18.96
2022-04-13,19.066
2022-04-14,19.066
2022-04-15,19.066
2022-04-16,19.066
2022-04-17,19.066
2022-04-18,19.066
2022-04-19,19.066
2022-04-20,19.066
2022-04-21,19.066
2022-04-22,19.066
2022-04-23,19.066
2022-04-24,19.066
2022-04-25,19.066
2022-04-26,19.066
2022-04-27,19.066
2022-04-28,19.298
2022-04-29,19.098
2022-04-30,19.098
2022-05-01,19.098
2022-05-02,19.098
2022-05-03,19.098
2022-05-04,19.098
2022-05-05,19.098
2022-05-06,19.098
2022-05-07,19.098
2022-05-08,19.098
2022-05-09,19.098
2022-05-10,19.098
2022-05-11,19.098
2022-05-12,19.098
2022-05-13,19.098
2022-05-14,19.098
2022-05-15,19.098
2022-05-16,19.156
2022-05-17,19.156
2022-05-18,19.156
2022-05-19,19.174
2022-05-20,19.174
2022-05-21,19.174
2022-05-22,19.174
2022-05-23,19.174
2022-05-24,19.166
2022-05-25,19.166
2022-05-26,19.166
2022-05-27,19.166
2022-05-28,19.166
2022-05-29,19.166
2022-05-30,19.166
2022-05-31,19.166
2022-06-01,19.166
2022-06-02,19.166
2022-06-03,19.166
2022-06-04,19.166
2022-06-05,19.166
2022-06-06,19.166
2022-06-07,19.166
2022-06-08,19.166
2022-06-09,19.166
2022-06-10,19.166
2022-06-11,19.166
2022-06-12,19.166
2022-06-13,19.166
2022-06-14,19.166
2022-06-15,19.166
2022-06-16,19.166
2022-06-17,19.166
2022-06-18,19.166
2022-06-19,19.166
2022-06-20,19.166
2022-06-21,19.166
2022-06-22,19.166
