,BMY US Equity
2022-06-23,8.792
2022-06-24,8.792
2022-06-25,8.792
2022-06-26,8.792
2022-06-27,8.792
2022-06-28,8.792
2022-06-29,8.792
2022-06-30,8.792
2022-07-01,8.792
2022-07-02,8.792
2022-07-03,8.792
2022-07-04,8.792
2022-07-05,8.792
2022-07-06,8.792
2022-07-07,8.771
2022-07-08,8.771
2022-07-09,8.771
2022-07-10,8.76
2022-07-11,8.76
2022-07-12,8.76
2022-07-13,8.765
2022-07-14,8.742
2022-07-15,8.742
2022-07-16,8.742
2022-07-17,8.722
2022-07-18,8.725
2022-07-19,8.725
2022-07-20,8.725
2022-07-21,8.725
2022-07-22,8.725
2022-07-23,8.725
2022-07-24,8.725
2022-07-25,8.732
2022-07-26,8.748
2022-07-27,8.761
2022-07-28,8.724
2022-07-29,8.727
2022-07-30,8.727
2022-07-31,8.727
2022-08-01,8.727
2022-08-02,8.728
2022-08-03,8.728
2022-08-04,8.752
2022-08-05,8.752
2022-08-06,8.752
2022-08-07,8.752
2022-08-08,8.752
2022-08-09,8.752
2022-08-10,8.752
2022-08-11,8.752
2022-08-12,8.752
2022-08-13,8.752
2022-08-14,8.752
2022-08-15,8.752
2022-08-16,8.748
2022-08-17,8.748
2022-08-18,8.748
2022-08-19,8.748
2022-08-20,8.748
2022-08-21,8.748
2022-08-22,8.748
2022-08-23,8.748
2022-08-24,8.748
2022-08-25,8.748
2022-08-26,8.748
2022-08-27,8.748
2022-08-28,8.744
2022-08-29,8.744
2022-08-30,8.744
2022-08-31,8.744
2022-09-01,8.753
2022-09-02,8.753
2022-09-03,8.753
2022-09-04,8.753
2022-09-05,8.753
2022-09-06,8.753
2022-09-07,8.753
2022-09-08,8.753
2022-09-09,8.753
2022-09-10,8.753
2022-09-11,8.751
2022-09-12,8.767
2022-09-13,8.741
2022-09-14,8.744
2022-09-15,8.744
2022-09-16,8.744
2022-09-17,8.744
2022-09-18,8.744
2022-09-19,8.739
2022-09-20,8.739
2022-09-21,8.739
2022-09-22,8.739
2022-09-23,8.739
2022-09-24,8.739
2022-09-25,8.739
2022-09-26,8.739
2022-09-27,8.739
2022-09-28,8.739
2022-09-29,8.739
2022-09-30,8.739
2022-10-01,8.739
2022-10-02,8.739
2022-10-03,8.739
2022-10-04,8.739
2022-10-05,8.739
2022-10-06,8.739
2022-10-07,8.739
2022-10-08,8.739
2022-10-09,8.739
2022-10-10,8.739
2022-10-11,8.739
2022-10-12,8.682
2022-10-13,8.682
2022-10-14,8.678
2022-10-15,8.678
2022-10-16,8.678
2022-10-17,8.664
2022-10-18,8.664
2022-10-19,8.664
2022-10-20,8.564
2022-10-21,8.564
2022-10-22,8.564
2022-10-23,8.564
2022-10-24,8.565
2022-10-25,8.565
2022-10-26,8.526
2022-10-27,8.5
2022-10-28,8.493
2022-10-29,8.493
2022-10-30,8.493
2022-10-31,8.454
2022-11-01,8.454
2022-11-02,8.454
2022-11-03,8.454
2022-11-04,8.454
2022-11-05,8.454
2022-11-06,8.454
2022-11-07,8.454
2022-11-08,8.454
2022-11-09,8.454
2022-11-10,8.458
2022-11-11,8.458
2022-11-12,8.458
2022-11-13,8.458
2022-11-14,8.458
2022-11-15,8.44
2022-11-16,8.44
2022-11-17,8.44
2022-11-18,8.44
2022-11-19,8.44
2022-11-20,8.44
2022-11-21,8.44
2022-11-22,8.44
2022-11-23,8.44
2022-11-24,8.44
2022-11-25,8.44
2022-11-26,8.44
2022-11-27,8.44
2022-11-28,8.44
2022-11-29,8.44
2022-11-30,8.434
2022-12-01,8.434
2022-12-02,8.434
2022-12-03,8.434
2022-12-04,8.434
2022-12-05,8.434
2022-12-06,8.434
2022-12-07,8.434
2022-12-08,8.434
2022-12-09,8.434
2022-12-10,8.434
2022-12-11,8.434
2022-12-12,8.434
2022-12-13,8.434
2022-12-14,8.434
2022-12-15,8.434
2022-12-16,8.434
2022-12-17,8.434
2022-12-18,8.434
2022-12-19,8.48
2022-12-20,8.48
2022-12-21,8.48
2022-12-22,8.48
2022-12-23,8.48
2022-12-24,8.48
2022-12-25,8.48
2022-12-26,8.48
2022-12-27,8.48
2022-12-28,8.48
2022-12-29,8.47
2022-12-30,8.47
2022-12-31,8.47
2023-01-01,8.47
2023-01-02,8.47
2023-01-03,8.458
2023-01-04,8.458
2023-01-05,8.458
2023-01-06,8.502
2023-01-07,8.502
2023-01-08,8.502
2023-01-09,8.502
2023-01-10,8.502
2023-01-11,8.502
2023-01-12,8.502
2023-01-13,8.502
2023-01-14,8.502
2023-01-15,8.502
2023-01-16,8.502
2023-01-17,8.502
2023-01-18,8.48
2023-01-19,8.48
2023-01-20,8.478
2023-01-21,8.478
2023-01-22,8.478
2023-01-23,8.499
2023-01-24,8.453
2023-01-25,8.508
2023-01-26,8.505
2023-01-27,8.525
2023-01-28,8.525
2023-01-29,8.504
2023-01-30,8.504
2023-01-31,8.504
2023-02-01,8.504
2023-02-02,8.413
2023-02-03,8.427
2023-02-04,8.427
2023-02-05,8.427
2023-02-06,8.44
2023-02-07,8.44
2023-02-08,8.44
2023-02-09,8.44
2023-02-10,8.44
2023-02-11,8.44
2023-02-12,8.419
2023-02-13,8.44
2023-02-14,8.427
2023-02-15,8.427
2023-02-16,8.408
2023-02-17,8.408
2023-02-18,8.408
2023-02-19,8.408
2023-02-20,8.408
2023-02-21,8.408
2023-02-22,8.418
2023-02-23,8.418
2023-02-24,8.418
2023-02-25,8.418
2023-02-26,8.418
2023-02-27,8.418
2023-02-28,8.418
2023-03-01,8.418
2023-03-02,8.418
2023-03-03,8.418
2023-03-04,8.418
2023-03-05,8.418
2023-03-06,8.426
2023-03-07,8.426
2023-03-08,8.426
2023-03-09,8.449
2023-03-10,8.449
2023-03-11,8.449
2023-03-12,8.449
2023-03-13,8.449
2023-03-14,8.449
2023-03-15,8.449
2023-03-16,8.449
2023-03-17,8.449
2023-03-18,8.449
2023-03-19,8.449
2023-03-20,8.434
2023-03-21,8.434
2023-03-22,8.434
2023-03-23,8.434
2023-03-24,8.444
2023-03-25,8.444
2023-03-26,8.444
2023-03-27,8.444
2023-03-28,8.444
2023-03-29,8.444
2023-03-30,8.444
2023-03-31,8.444
2023-04-01,8.444
2023-04-02,8.444
2023-04-03,8.444
2023-04-04,8.444
2023-04-05,8.444
2023-04-06,8.444
2023-04-07,8.444
2023-04-08,8.444
2023-04-09,8.444
2023-04-10,8.41
2023-04-11,8.41
2023-04-12,8.417
2023-04-13,8.371
2023-04-14,8.371
2023-04-15,8.371
2023-04-16,8.372
2023-04-17,8.39
2023-04-18,8.385
2023-04-19,8.385
2023-04-20,8.382
2023-04-21,8.377
2023-04-22,8.377
2023-04-23,8.377
2023-04-24,8.384
2023-04-25,8.384
2023-04-26,8.384
2023-04-27,8.372
2023-04-28,8.369
2023-04-29,8.369
2023-04-30,8.378
2023-05-01,8.357
2023-05-02,8.367
2023-05-03,8.367
2023-05-04,8.378
2023-05-05,8.378
2023-05-06,8.378
2023-05-07,8.378
2023-05-08,8.378
2023-05-09,8.382
2023-05-10,8.382
2023-05-11,8.382
2023-05-12,8.382
2023-05-13,8.382
2023-05-14,8.382
2023-05-15,8.359
2023-05-16,8.359
2023-05-17,8.359
2023-05-18,8.359
2023-05-19,8.352
2023-05-20,8.352
2023-05-21,8.352
2023-05-22,8.352
2023-05-23,8.381
2023-05-24,8.381
2023-05-25,8.381
2023-05-26,8.381
2023-05-27,8.381
2023-05-28,8.381
2023-05-29,8.381
2023-05-30,8.381
2023-05-31,8.381
2023-06-01,8.381
2023-06-02,8.381
2023-06-03,8.381
2023-06-04,8.381
2023-06-05,8.381
2023-06-06,8.381
2023-06-07,8.381
2023-06-08,8.381
2023-06-09,8.381
2023-06-10,8.381
2023-06-11,8.381
2023-06-12,8.381
2023-06-13,8.381
2023-06-14,8.381
2023-06-15,8.382
2023-06-16,8.382
2023-06-17,8.382
2023-06-18,8.382
2023-06-19,8.382
2023-06-20,8.382
2023-06-21,8.382
2023-06-22,8.382
2023-06-23,8.382
2023-06-24,8.382
2023-06-25,8.382
2023-06-26,8.382
2023-06-27,8.382
2023-06-28,8.382
2023-06-29,8.382
2023-06-30,8.382
2023-07-01,8.382
2023-07-02,8.382
2023-07-03,8.382
2023-07-04,8.382
2023-07-05,8.382
2023-07-06,8.382
2023-07-07,8.382
2023-07-08,8.382
2023-07-09,8.382
2023-07-10,8.388
2023-07-11,8.374
2023-07-12,8.321
2023-07-13,8.307
2023-07-14,8.304
2023-07-15,8.304
2023-07-16,8.302
2023-07-17,8.333
2023-07-18,8.333
2023-07-19,8.31
2023-07-20,8.316
2023-07-21,8.316
2023-07-22,8.316
2023-07-23,8.316
2023-07-24,8.316
2023-07-25,8.316
2023-07-26,8.316
2023-07-27,8.176
2023-07-28,8.101
2023-07-29,8.101
2023-07-30,8.101
2023-07-31,8.106
2023-08-01,8.106
2023-08-02,8.115
2023-08-03,8.115
2023-08-04,8.13
2023-08-05,8.13
2023-08-06,8.13
2023-08-07,8.13
2023-08-08,8.13
2023-08-09,8.13
2023-08-10,8.099
2023-08-11,8.099
2023-08-12,8.099
2023-08-13,8.099
2023-08-14,8.127
2023-08-15,8.127
2023-08-16,8.127
2023-08-17,8.127
2023-08-18,8.127
2023-08-19,8.127
2023-08-20,8.127
2023-08-21,8.127
2023-08-22,8.127
2023-08-23,8.127
2023-08-24,8.099
2023-08-25,8.099
2023-08-26,8.099
2023-08-27,8.099
2023-08-28,8.099
2023-08-29,8.076
2023-08-30,8.076
2023-08-31,8.076
2023-09-01,8.076
2023-09-02,8.076
2023-09-03,8.076
2023-09-04,8.076
2023-09-05,8.076
2023-09-06,8.076
2023-09-07,8.076
2023-09-08,8.076
2023-09-09,8.076
2023-09-10,8.052
2023-09-11,8.076
2023-09-12,8.076
2023-09-13,8.076
2023-09-14,8.072
2023-09-15,8.05
2023-09-16,8.05
2023-09-17,8.05
2023-09-18,8.081
2023-09-19,8.081
2023-09-20,8.081
2023-09-21,8.081
2023-09-22,8.081
2023-09-23,8.081
2023-09-24,8.081
2023-09-25,8.081
2023-09-26,8.081
2023-09-27,8.081
2023-09-28,8.081
2023-09-29,8.081
2023-09-30,8.081
2023-10-01,8.081
2023-10-02,8.073
2023-10-03,8.073
2023-10-04,8.076
2023-10-05,8.07
2023-10-06,8.063
2023-10-07,8.063
2023-10-08,8.063
2023-10-09,8.047
2023-10-10,8.048
2023-10-11,8.033
2023-10-12,8.033
2023-10-13,8.03
2023-10-14,8.03
2023-10-15,8.003
2023-10-16,8.038
2023-10-17,8.035
2023-10-18,8.011
2023-10-19,8.011
2023-10-20,8.011
2023-10-21,8.011
2023-10-22,8.01
2023-10-23,8.01
2023-10-24,8.01
2023-10-25,8.01
2023-10-26,7.754
2023-10-27,7.596
2023-10-28,7.596
2023-10-29,7.596
2023-10-30,7.596
2023-10-31,7.596
2023-11-01,7.579
2023-11-02,7.579
2023-11-03,7.561
2023-11-04,7.561
2023-11-05,7.561
2023-11-06,7.561
2023-11-07,7.561
2023-11-08,7.559
2023-11-09,7.497
2023-11-10,7.497
2023-11-11,7.497
2023-11-12,7.497
2023-11-13,7.551
2023-11-14,7.551
2023-11-15,7.554
2023-11-16,7.554
2023-11-17,7.554
2023-11-18,7.554
2023-11-19,7.554
2023-11-20,7.537
2023-11-21,7.54
2023-11-22,7.542
2023-11-23,7.542
2023-11-24,7.542
2023-11-25,7.542
2023-11-26,7.542
2023-11-27,7.542
2023-11-28,7.542
2023-11-29,7.542
2023-11-30,7.542
2023-12-01,7.542
2023-12-02,7.542
2023-12-03,7.542
2023-12-04,7.542
2023-12-05,7.542
2023-12-06,7.539
2023-12-07,7.539
2023-12-08,7.539
2023-12-09,7.539
2023-12-10,7.539
2023-12-11,7.544
2023-12-12,7.543
2023-12-13,7.543
2023-12-14,7.545
2023-12-15,7.545
2023-12-16,7.545
2023-12-17,7.545
2023-12-18,7.548
2023-12-19,7.548
2023-12-20,7.548
2023-12-21,7.548
2023-12-22,7.55
2023-12-23,7.55
2023-12-24,7.55
2023-12-25,7.55
2023-12-26,7.542
2023-12-27,7.526
2023-12-28,7.526
2023-12-29,7.526
2023-12-30,7.526
2023-12-31,7.526
2024-01-01,7.526
2024-01-02,7.526
2024-01-03,7.526
2024-01-04,7.505
2024-01-05,7.505
2024-01-06,7.505
2024-01-07,7.505
2024-01-08,7.505
2024-01-09,7.505
2024-01-10,7.491
2024-01-11,7.491
2024-01-12,7.491
2024-01-13,7.491
2024-01-14,7.491
2024-01-15,7.481
2024-01-16,7.467
2024-01-17,7.459
2024-01-18,7.452
2024-01-19,7.452
2024-01-20,7.452
2024-01-21,7.441
2024-01-22,7.422
2024-01-23,7.42
2024-01-24,7.411
2024-01-25,7.36
2024-01-26,7.36
2024-01-27,7.36
2024-01-28,7.34
2024-01-29,7.358
2024-01-30,7.358
2024-01-31,7.358
2024-02-01,7.358
2024-02-02,7.34
2024-02-03,7.34
2024-02-04,7.303
2024-02-05,7.281
2024-02-06,7.226
2024-02-07,7.21
2024-02-08,7.21
2024-02-09,7.21
2024-02-10,7.21
2024-02-11,7.21
2024-02-12,7.196
2024-02-13,7.206
2024-02-14,7.206
2024-02-15,7.191
2024-02-16,7.194
2024-02-17,7.194
2024-02-18,7.194
2024-02-19,7.194
2024-02-20,7.194
2024-02-21,7.194
2024-02-22,7.194
2024-02-23,7.166
2024-02-24,7.166
2024-02-25,7.166
2024-02-26,7.122
2024-02-27,7.122
2024-02-28,7.122
2024-02-29,7.122
2024-03-01,7.122
2024-03-02,7.122
2024-03-03,7.122
2024-03-04,7.122
2024-03-05,7.122
2024-03-06,7.122
2024-03-07,7.122
2024-03-08,7.122
2024-03-09,7.122
2024-03-10,7.122
2024-03-11,7.056
2024-03-12,7.056
2024-03-13,7.06
2024-03-14,7.06
2024-03-15,7.061
2024-03-16,7.061
2024-03-17,7.061
2024-03-18,7.061
2024-03-19,7.061
2024-03-20,7.061
2024-03-21,7.061
2024-03-22,7.051
2024-03-23,7.051
2024-03-24,7.051
2024-03-25,7.051
2024-03-26,7.051
2024-03-27,7.051
2024-03-28,7.049
2024-03-29,7.049
2024-03-30,7.049
2024-03-31,7.049
2024-04-01,7.049
2024-04-02,7.049
2024-04-03,7.044
2024-04-04,7.044
2024-04-05,7.044
2024-04-06,7.044
2024-04-07,7.044
2024-04-08,7.062
2024-04-09,7.055
2024-04-10,7.041
2024-04-11,7.019
2024-04-12,7.041
2024-04-13,7.041
2024-04-14,7.041
2024-04-15,7.041
2024-04-16,7.047
2024-04-17,7.033
2024-04-18,7.038
2024-04-19,7.038
2024-04-20,7.025
2024-04-21,7.025
2024-04-22,7.025
2024-04-23,7.006
2024-04-24,7.006
2024-04-25,6.958
2024-04-26,6.951
2024-04-27,6.951
2024-04-28,6.951
2024-04-29,6.965
2024-04-30,6.947
2024-05-01,6.927
