,ADP US Equity
2021-08-31,24.923
2021-09-01,24.663
2021-09-02,24.624
2021-09-03,24.725
2021-09-04,24.725
2021-09-05,24.725
2021-09-06,24.725
2021-09-07,24.111
2021-09-08,24.457
2021-09-09,24.332
2021-09-10,24.053
2021-09-11,24.053
2021-09-12,24.053
2021-09-13,23.954
2021-09-14,23.923
2021-09-15,24.016
2021-09-16,23.762
2021-09-17,23.795
2021-09-18,23.795
2021-09-19,23.795
2021-09-20,23.811
2021-09-21,23.601
2021-09-22,23.751
2021-09-23,24.12
2021-09-24,24.22
2021-09-25,24.22
2021-09-26,24.22
2021-09-27,24.16
2021-09-28,23.628
2021-09-29,23.904
2021-09-30,23.944
2021-10-01,24.193
2021-10-02,24.193
2021-10-03,24.193
2021-10-04,23.95
2021-10-05,24.404
2021-10-06,24.551
2021-10-07,24.861
2021-10-08,24.692
2021-10-09,24.692
2021-10-10,24.692
2021-10-11,24.403
2021-10-12,24.414
2021-10-13,24.575
2021-10-14,24.974
2021-10-15,25.508
2021-10-16,25.508
2021-10-17,25.508
2021-10-18,25.459
2021-10-19,25.628
2021-10-20,25.517
2021-10-21,25.716
2021-10-22,26.08
2021-10-23,26.08
2021-10-24,26.08
2021-10-25,26.118
2021-10-26,26.206
2021-10-27,26.519
2021-10-28,26.421
2021-10-29,26.572
2021-10-30,26.572
2021-10-31,26.572
2021-11-01,26.294
2021-11-02,26.653
2021-11-03,26.721
2021-11-04,26.773
2021-11-05,27.177
2021-11-06,27.177
2021-11-07,27.177
2021-11-08,26.927
2021-11-09,27.13
2021-11-10,27.182
2021-11-11,27.053
2021-11-12,27.334
2021-11-13,27.334
2021-11-14,27.334
2021-11-15,27.399
2021-11-16,27.192
2021-11-17,27.38
2021-11-18,27.504
2021-11-19,27.499
2021-11-20,27.499
2021-11-21,27.499
2021-11-22,27.373
2021-11-23,27.294
2021-11-24,27.09
2021-11-25,27.09
2021-11-26,26.541
2021-11-27,26.541
2021-11-28,26.541
2021-11-29,27.267
2021-11-30,26.688
2021-12-01,26.182
2021-12-02,26.823
2021-12-03,26.53
2021-12-04,26.53
2021-12-05,26.53
2021-12-06,26.797
2021-12-07,27.135
2021-12-08,27.039
2021-12-09,26.979
2021-12-10,27.441
2021-12-11,27.441
2021-12-12,27.441
2021-12-13,27.243
2021-12-14,26.629
2021-12-15,27.116
2021-12-16,26.876
2021-12-17,26.593
2021-12-18,26.593
2021-12-19,26.593
2021-12-20,26.587
2021-12-21,26.378
2021-12-22,27.022
2021-12-23,27.52
2021-12-24,27.52
2021-12-25,27.52
2021-12-26,27.52
2021-12-27,28.008
2021-12-28,27.983
2021-12-29,28.204
2021-12-30,27.925
2021-12-31,28.041
2022-01-01,28.041
2022-01-02,28.041
2022-01-03,27.749
2022-01-04,27.879
2022-01-05,27.641
2022-01-06,27.451
2022-01-07,27.161
2022-01-08,27.161
2022-01-09,27.161
2022-01-10,26.484
2022-01-11,26.756
2022-01-12,26.682
2022-01-13,26.375
2022-01-14,26.014
2022-01-15,26.014
2022-01-16,26.014
2022-01-17,26.014
2022-01-18,25.751
2022-01-19,25.568
2022-01-20,25.054
2022-01-21,24.657
2022-01-22,24.657
2022-01-23,24.657
2022-01-24,24.783
2022-01-25,24.582
2022-01-26,22.328
2022-01-27,22.189
2022-01-28,22.503
2022-01-29,22.503
2022-01-30,22.503
2022-01-31,23.159
2022-02-01,23.09
2022-02-02,23.353
2022-02-03,23.042
2022-02-04,23.168
2022-02-05,23.168
2022-02-06,23.168
2022-02-07,23.156
2022-02-08,23.43
2022-02-09,23.739
2022-02-10,23.107
2022-02-11,22.91
2022-02-12,22.91
2022-02-13,22.91
2022-02-14,22.707
2022-02-15,22.936
2022-02-16,22.961
2022-02-17,22.536
2022-02-18,22.535
2022-02-19,22.535
2022-02-20,22.535
2022-02-21,22.535
2022-02-22,22.473
2022-02-23,22.067
2022-02-24,22.509
2022-02-25,22.974
2022-02-26,22.974
2022-02-27,22.974
2022-02-28,22.983
2022-03-01,22.744
2022-03-02,23.2
2022-03-03,23.021
2022-03-04,23.444
2022-03-05,23.444
2022-03-06,23.444
2022-03-07,23.436
2022-03-08,23.097
2022-03-09,23.47
2022-03-10,23.556
2022-03-11,23.313
2022-03-12,23.313
2022-03-13,23.313
2022-03-14,23.283
2022-03-15,23.88
2022-03-16,23.897
2022-03-17,24.061
2022-03-18,24.148
2022-03-19,24.148
2022-03-20,24.148
2022-03-21,23.905
2022-03-22,24.206
2022-03-23,23.909
2022-03-24,24.402
2022-03-25,24.637
2022-03-26,24.637
2022-03-27,24.637
2022-03-28,24.818
2022-03-29,25.302
2022-03-30,25.618
2022-03-31,25.593
2022-04-01,26.264
2022-04-02,26.264
2022-04-03,26.264
2022-04-04,26.452
2022-04-05,26.77
2022-04-06,26.746
2022-04-07,26.826
2022-04-08,26.737
2022-04-09,26.737
2022-04-10,26.737
2022-04-11,25.978
2022-04-12,25.989
2022-04-13,26.291
2022-04-14,25.78
2022-04-15,25.78
2022-04-16,25.78
2022-04-17,25.78
2022-04-18,25.555
2022-04-19,25.825
2022-04-20,26.165
2022-04-21,25.89
2022-04-22,25.141
2022-04-23,25.141
2022-04-24,25.141
2022-04-25,25.539
2022-04-26,25.002
2022-04-27,25.436
2022-04-28,25.458
2022-04-29,24.133
2022-04-30,24.133
2022-05-01,24.133
2022-05-02,24.133
2022-05-03,24.378
2022-05-04,25.185
2022-05-05,24.05
2022-05-06,23.872
2022-05-07,23.872
2022-05-08,23.872
2022-05-09,23.085
2022-05-10,23.365
2022-05-11,22.946
2022-05-12,22.831
2022-05-13,22.975
2022-05-14,22.975
2022-05-15,22.975
2022-05-16,22.954
2022-05-17,23.654
2022-05-18,22.943
2022-05-19,22.761
2022-05-20,22.958
2022-05-21,22.958
2022-05-22,22.958
2022-05-23,23.434
2022-05-24,23.408
2022-05-25,23.537
2022-05-26,24.019
2022-05-27,24.721
2022-05-28,24.721
2022-05-29,24.721
2022-05-30,24.721
2022-05-31,24.532
2022-06-01,24.133
2022-06-02,24.617
2022-06-03,24.283
2022-06-04,24.283
2022-06-05,24.283
2022-06-06,24.154
2022-06-07,24.459
2022-06-08,24.207
2022-06-09,23.848
2022-06-10,23.397
2022-06-11,23.397
2022-06-12,23.397
2022-06-13,22.638
2022-06-14,22.569
2022-06-15,22.903
2022-06-16,22.105
2022-06-17,22.143
2022-06-18,22.143
2022-06-19,22.143
2022-06-20,22.143
2022-06-21,22.868
2022-06-22,22.93
2022-06-23,23.282
2022-06-24,24.19
2022-06-25,24.19
2022-06-26,24.19
2022-06-27,24.131
2022-06-28,23.661
2022-06-29,23.454
2022-06-30,23.217
2022-07-01,23.569
2022-07-02,23.569
2022-07-03,23.569
2022-07-04,23.569
2022-07-05,23.486
2022-07-06,24.015
2022-07-07,23.933
2022-07-08,24.016
2022-07-09,24.016
2022-07-10,24.016
2022-07-11,23.753
2022-07-12,23.465
2022-07-13,23.331
2022-07-14,23.345
2022-07-15,23.669
2022-07-16,23.669
2022-07-17,23.669
2022-07-18,23.357
2022-07-19,24.202
2022-07-20,23.944
2022-07-21,24.107
2022-07-22,24.355
2022-07-23,24.355
2022-07-24,24.355
2022-07-25,24.139
2022-07-26,24.087
2022-07-27,25.343
2022-07-28,25.825
2022-07-29,25.947
2022-07-30,25.947
2022-07-31,25.947
2022-08-01,25.968
2022-08-02,26.0
2022-08-03,26.4
2022-08-04,26.364
2022-08-05,26.711
2022-08-06,26.711
2022-08-07,26.711
2022-08-08,26.825
2022-08-09,26.953
2022-08-10,27.241
2022-08-11,26.999
2022-08-12,27.706
2022-08-13,27.706
2022-08-14,27.706
2022-08-15,28.022
2022-08-16,28.058
2022-08-17,28.128
2022-08-18,28.155
2022-08-19,28.034
2022-08-20,28.034
2022-08-21,28.034
2022-08-22,27.663
2022-08-23,27.597
2022-08-24,27.637
2022-08-25,27.86
2022-08-26,27.026
2022-08-27,27.026
2022-08-28,27.026
2022-08-29,26.854
2022-08-30,26.499
2022-08-31,26.371
2022-09-01,26.539
2022-09-02,25.732
2022-09-03,25.732
2022-09-04,25.732
2022-09-05,25.732
2022-09-06,25.695
2022-09-07,26.081
2022-09-08,26.218
2022-09-09,26.473
2022-09-10,26.473
2022-09-11,26.473
2022-09-12,26.412
2022-09-13,25.449
2022-09-14,25.386
2022-09-15,24.978
2022-09-16,25.296
2022-09-17,25.296
2022-09-18,25.296
2022-09-19,25.521
2022-09-20,25.285
2022-09-21,24.947
2022-09-22,24.952
2022-09-23,24.932
2022-09-24,24.932
2022-09-25,24.932
2022-09-26,24.754
2022-09-27,24.644
2022-09-28,25.113
2022-09-29,24.658
2022-09-30,24.489
2022-10-01,24.489
2022-10-02,24.489
2022-10-03,25.145
2022-10-04,25.618
2022-10-05,25.881
2022-10-06,25.431
2022-10-07,24.59
2022-10-08,24.59
2022-10-09,24.59
2022-10-10,24.76
2022-10-11,24.498
2022-10-12,24.264
2022-10-13,24.891
2022-10-14,24.453
2022-10-15,24.453
2022-10-16,24.453
2022-10-17,25.232
2022-10-18,25.442
2022-10-19,25.249
2022-10-20,24.82
2022-10-21,25.19
2022-10-22,25.19
2022-10-23,25.19
2022-10-24,25.641
2022-10-25,25.733
2022-10-26,25.347
2022-10-27,25.233
2022-10-28,26.057
2022-10-29,26.057
2022-10-30,26.057
2022-10-31,25.956
2022-11-01,26.164
2022-11-02,25.499
2022-11-03,25.355
2022-11-04,25.436
2022-11-05,25.436
2022-11-06,25.436
2022-11-07,25.818
2022-11-08,26.265
2022-11-09,25.766
2022-11-10,27.32
2022-11-11,26.714
2022-11-12,26.714
2022-11-13,26.714
2022-11-14,26.805
2022-11-15,27.153
2022-11-16,27.185
2022-11-17,27.177
2022-11-18,27.442
2022-11-19,27.442
2022-11-20,27.442
2022-11-21,27.612
2022-11-22,28.08
2022-11-23,28.139
2022-11-24,28.139
2022-11-25,28.286
2022-11-26,28.286
2022-11-27,28.286
2022-11-28,27.684
2022-11-29,27.548
2022-11-30,28.306
2022-12-01,28.715
2022-12-02,28.962
2022-12-03,28.962
2022-12-04,28.962
2022-12-05,28.371
2022-12-06,27.742
2022-12-07,27.816
2022-12-08,28.04
2022-12-09,27.733
2022-12-10,27.733
2022-12-11,27.733
2022-12-12,28.513
2022-12-13,28.272
2022-12-14,28.043
2022-12-15,26.826
2022-12-16,26.639
2022-12-17,26.639
2022-12-18,26.639
2022-12-19,26.494
2022-12-20,26.37
2022-12-21,26.709
2022-12-22,25.857
2022-12-23,26.049
2022-12-24,26.049
2022-12-25,26.049
2022-12-26,26.049
2022-12-27,26.088
2022-12-28,25.744
2022-12-29,26.043
2022-12-30,25.853
2022-12-31,25.853
2023-01-01,25.853
2023-01-02,25.853
2023-01-03,25.723
2023-01-04,25.844
2023-01-05,25.304
2023-01-06,26.014
2023-01-07,26.014
2023-01-08,26.014
2023-01-09,25.943
2023-01-10,26.081
2023-01-11,26.544
2023-01-12,26.458
2023-01-13,26.577
2023-01-14,26.577
2023-01-15,26.577
2023-01-16,26.577
2023-01-17,25.648
2023-01-18,25.374
2023-01-19,25.267
2023-01-20,25.684
2023-01-21,25.684
2023-01-22,25.684
2023-01-23,26.095
2023-01-24,25.899
2023-01-25,24.679
2023-01-26,24.437
2023-01-27,23.901
2023-01-28,23.901
2023-01-29,23.901
2023-01-30,24.069
2023-01-31,24.443
2023-02-01,24.543
2023-02-02,24.787
2023-02-03,24.389
2023-02-04,24.389
2023-02-05,24.389
2023-02-06,24.19
2023-02-07,24.484
2023-02-08,24.183
2023-02-09,24.176
2023-02-10,24.382
2023-02-11,24.382
2023-02-12,24.382
2023-02-13,24.548
2023-02-14,24.249
2023-02-15,24.601
2023-02-16,24.561
2023-02-17,24.692
2023-02-18,24.692
2023-02-19,24.692
2023-02-20,24.692
2023-02-21,24.259
2023-02-22,24.07
2023-02-23,24.054
2023-02-24,23.924
2023-02-25,23.924
2023-02-26,23.924
2023-02-27,23.926
2023-02-28,23.734
2023-03-01,23.706
2023-03-02,24.029
2023-03-03,24.266
2023-03-04,24.266
2023-03-05,24.266
2023-03-06,24.349
2023-03-07,23.892
2023-03-08,23.966
2023-03-09,23.777
2023-03-10,23.189
2023-03-11,23.189
2023-03-12,23.189
2023-03-13,23.188
2023-03-14,23.192
2023-03-15,23.155
2023-03-16,23.432
2023-03-17,23.152
2023-03-18,23.152
2023-03-19,23.152
2023-03-20,23.439
2023-03-21,23.682
2023-03-22,23.156
2023-03-23,23.195
2023-03-24,23.251
2023-03-25,23.251
2023-03-26,23.251
2023-03-27,23.276
2023-03-28,23.253
2023-03-29,23.877
2023-03-30,23.833
2023-03-31,24.147
2023-04-01,24.147
2023-04-02,24.147
2023-04-03,23.515
2023-04-04,23.215
2023-04-05,23.121
2023-04-06,23.44
2023-04-07,23.44
2023-04-08,23.44
2023-04-09,23.44
2023-04-10,23.235
2023-04-11,23.342
2023-04-12,23.385
2023-04-13,23.563
2023-04-14,23.4
2023-04-15,23.4
2023-04-16,23.4
2023-04-17,23.667
2023-04-18,23.576
2023-04-19,23.551
2023-04-20,23.397
2023-04-21,23.352
2023-04-22,23.352
2023-04-23,23.352
2023-04-24,23.38
2023-04-25,22.97
2023-04-26,22.987
2023-04-27,23.594
2023-04-28,24.019
2023-04-29,24.019
2023-04-30,24.019
2023-05-01,24.181
2023-05-02,23.681
2023-05-03,23.619
2023-05-04,23.382
2023-05-05,23.565
2023-05-06,23.565
2023-05-07,23.565
2023-05-08,23.432
2023-05-09,23.358
2023-05-10,23.505
2023-05-11,22.937
2023-05-12,23.257
2023-05-13,23.257
2023-05-14,23.257
2023-05-15,23.438
2023-05-16,23.213
2023-05-17,23.391
2023-05-18,23.551
2023-05-19,23.633
2023-05-20,23.633
2023-05-21,23.633
2023-05-22,23.672
2023-05-23,23.564
2023-05-24,23.395
2023-05-25,23.001
2023-05-26,23.229
2023-05-27,23.229
2023-05-28,23.229
2023-05-29,23.229
2023-05-30,22.971
2023-05-31,22.847
2023-06-01,23.156
2023-06-02,23.686
2023-06-03,23.686
2023-06-04,23.686
2023-06-05,23.656
2023-06-06,23.71
2023-06-07,23.681
2023-06-08,23.678
2023-06-09,23.681
2023-06-10,23.681
2023-06-11,23.681
2023-06-12,24.026
2023-06-13,24.261
2023-06-14,23.777
2023-06-15,24.314
2023-06-16,24.352
2023-06-17,24.352
2023-06-18,24.352
2023-06-19,24.352
2023-06-20,24.238
2023-06-21,24.277
2023-06-22,24.259
