,CTXS US Equity
2020-12-06,17.593
2020-12-07,17.754
2020-12-08,17.687
2020-12-09,17.814
2020-12-10,17.929
2020-12-11,17.656
2020-12-12,17.656
2020-12-13,17.656
2020-12-14,17.356
2020-12-15,17.224
2020-12-16,17.471
2020-12-17,17.668
2020-12-18,17.926
2020-12-19,17.926
2020-12-20,17.926
2020-12-21,17.718
2020-12-22,18.04
2020-12-23,17.911
2020-12-24,18.019
2020-12-25,18.019
2020-12-26,18.019
2020-12-27,18.019
2020-12-28,18.081
2020-12-29,17.685
2020-12-30,17.438
2020-12-31,17.684
2021-01-01,17.684
2021-01-02,17.684
2021-01-03,17.684
2021-01-04,17.625
2021-01-05,17.529
2021-01-06,17.274
2021-01-07,17.64
2021-01-08,17.971
2021-01-09,17.971
2021-01-10,17.971
2021-01-11,17.807
2021-01-12,18.286
2021-01-13,18.058
2021-01-14,18.128
2021-01-15,18.129
2021-01-16,18.129
2021-01-17,18.129
2021-01-18,18.129
2021-01-19,18.485
2021-01-20,18.222
2021-01-21,17.503
2021-01-22,17.42
2021-01-23,17.42
2021-01-24,17.42
2021-01-25,17.924
2021-01-26,18.941
2021-01-27,19.672
2021-01-28,18.573
2021-01-29,18.153
2021-01-30,18.153
2021-01-31,18.153
2021-02-01,18.044
2021-02-02,18.127
2021-02-03,18.027
2021-02-04,18.048
2021-02-05,17.95
2021-02-06,17.95
2021-02-07,17.95
2021-02-08,18.108
2021-02-09,18.381
2021-02-10,18.495
2021-02-11,18.611
2021-02-12,18.596
2021-02-13,18.596
2021-02-14,18.596
2021-02-15,18.596
2021-02-16,18.462
2021-02-17,18.11
2021-02-18,17.841
2021-02-19,17.959
2021-02-20,17.959
2021-02-21,17.959
2021-02-22,18.248
2021-02-23,18.479
2021-02-24,18.504
2021-02-25,18.755
2021-02-26,17.981
2021-02-27,17.981
2021-02-28,17.981
2021-03-01,18.656
2021-03-02,18.396
2021-03-03,17.792
2021-03-04,17.638
2021-03-05,18.228
2021-03-06,18.228
2021-03-07,18.228
2021-03-08,17.675
2021-03-09,17.817
2021-03-10,17.731
2021-03-11,18.244
2021-03-12,18.01
2021-03-13,18.01
2021-03-14,18.01
2021-03-15,18.264
2021-03-16,18.426
2021-03-17,18.058
2021-03-18,17.794
2021-03-19,18.072
2021-03-20,18.072
2021-03-21,18.072
2021-03-22,18.636
2021-03-23,18.72
2021-03-24,18.269
2021-03-25,18.278
2021-03-26,18.487
2021-03-27,18.487
2021-03-28,18.487
2021-03-29,18.79
2021-03-30,18.729
2021-03-31,18.996
2021-04-01,18.99
2021-04-02,18.99
2021-04-03,18.99
2021-04-04,18.99
2021-04-05,19.284
2021-04-06,19.215
2021-04-07,19.31
2021-04-08,19.322
2021-04-09,19.206
2021-04-10,19.206
2021-04-11,19.206
2021-04-12,19.163
2021-04-13,18.771
2021-04-14,18.603
2021-04-15,18.748
2021-04-16,18.973
2021-04-17,18.973
2021-04-18,18.973
2021-04-19,18.75
2021-04-20,18.545
2021-04-21,18.999
2021-04-22,18.838
2021-04-23,18.862
2021-04-24,18.862
2021-04-25,18.862
2021-04-26,18.871
2021-04-27,18.836
2021-04-28,18.59
2021-04-29,17.527
2021-04-30,17.903
2021-05-01,17.903
2021-05-02,17.903
2021-05-03,17.87
2021-05-04,17.261
2021-05-05,17.259
2021-05-06,17.622
2021-05-07,17.526
2021-05-08,17.526
2021-05-09,17.526
2021-05-10,17.274
2021-05-11,17.267
2021-05-12,16.914
2021-05-13,16.902
2021-05-14,17.046
2021-05-15,17.046
2021-05-16,17.046
2021-05-17,16.924
2021-05-18,16.769
2021-05-19,16.71
2021-05-20,16.766
2021-05-21,16.771
2021-05-22,16.771
2021-05-23,16.771
2021-05-24,16.775
2021-05-25,16.687
2021-05-26,16.629
2021-05-27,16.462
2021-05-28,16.647
2021-05-29,16.647
2021-05-30,16.647
2021-05-31,16.647
2021-06-01,16.49
2021-06-02,16.637
2021-06-03,16.878
2021-06-04,17.253
2021-06-05,17.253
2021-06-06,17.253
2021-06-07,16.952
2021-06-08,17.151
2021-06-09,17.098
2021-06-10,17.236
2021-06-11,17.66
2021-06-12,17.66
2021-06-13,17.66
2021-06-14,17.696
2021-06-15,17.582
2021-06-16,17.249
2021-06-17,17.322
2021-06-18,16.985
2021-06-19,16.985
2021-06-20,16.985
2021-06-21,17.022
2021-06-22,16.835
2021-06-23,16.623
2021-06-24,16.796
2021-06-25,17.007
2021-06-26,17.007
2021-06-27,17.007
2021-06-28,17.214
2021-06-29,17.289
2021-06-30,17.199
2021-07-01,17.218
2021-07-02,17.443
2021-07-03,17.443
2021-07-04,17.443
2021-07-05,17.443
2021-07-06,17.022
2021-07-07,17.192
2021-07-08,17.14
2021-07-09,17.038
2021-07-10,17.038
2021-07-11,17.038
2021-07-12,16.715
2021-07-13,16.658
2021-07-14,16.981
2021-07-15,16.865
2021-07-16,17.048
2021-07-17,17.048
2021-07-18,17.048
2021-07-19,16.711
2021-07-20,16.825
2021-07-21,16.725
2021-07-22,16.791
2021-07-23,16.856
2021-07-24,16.856
2021-07-25,16.856
2021-07-26,16.803
2021-07-27,16.794
2021-07-28,16.77
2021-07-29,15.674
2021-07-30,16.955
2021-07-31,16.955
2021-08-01,16.955
2021-08-02,17.621
2021-08-03,17.524
2021-08-04,17.172
2021-08-05,17.226
2021-08-06,17.25
2021-08-07,17.25
2021-08-08,17.25
2021-08-09,17.265
2021-08-10,17.161
2021-08-11,17.398
2021-08-12,17.369
2021-08-13,17.372
2021-08-14,17.372
2021-08-15,17.372
2021-08-16,17.383
2021-08-17,17.445
2021-08-18,17.645
2021-08-19,17.65
2021-08-20,17.778
2021-08-21,17.778
2021-08-22,17.778
2021-08-23,17.636
2021-08-24,17.669
2021-08-25,17.504
2021-08-26,17.356
2021-08-27,17.528
2021-08-28,17.528
2021-08-29,17.528
2021-08-30,17.755
2021-08-31,17.792
2021-09-01,17.743
2021-09-02,17.964
2021-09-03,17.771
2021-09-04,17.771
2021-09-05,17.771
2021-09-06,17.771
2021-09-07,17.9
2021-09-08,18.435
2021-09-09,18.796
2021-09-10,18.669
2021-09-11,18.669
2021-09-12,18.669
2021-09-13,18.886
2021-09-14,19.018
2021-09-15,19.52
2021-09-16,19.256
2021-09-17,19.363
2021-09-18,19.363
2021-09-19,19.363
2021-09-20,19.143
2021-09-21,18.864
2021-09-22,18.924
2021-09-23,19.292
2021-09-24,19.124
2021-09-25,19.124
2021-09-26,19.124
2021-09-27,18.912
2021-09-28,18.57
2021-09-29,18.77
2021-09-30,18.634
2021-10-01,18.818
2021-10-02,18.818
2021-10-03,18.818
2021-10-04,18.43
2021-10-05,18.478
2021-10-06,18.39
2021-10-07,18.086
2021-10-08,17.064
2021-10-09,17.064
2021-10-10,17.064
2021-10-11,16.432
2021-10-12,15.785
2021-10-13,16.342
2021-10-14,16.611
2021-10-15,16.935
2021-10-16,16.935
2021-10-17,16.935
2021-10-18,17.446
2021-10-19,17.411
2021-10-20,17.23
2021-10-21,17.39
2021-10-22,17.336
2021-10-23,17.336
2021-10-24,17.336
2021-10-25,17.109
2021-10-26,16.821
2021-10-27,16.539
2021-10-28,16.569
2021-10-29,16.495
2021-10-30,16.495
2021-10-31,16.495
2021-11-01,16.501
2021-11-02,16.645
2021-11-03,16.403
2021-11-04,17.961
2021-11-05,16.635
2021-11-06,16.635
2021-11-07,16.635
2021-11-08,17.14
2021-11-09,16.923
2021-11-10,16.678
2021-11-11,16.363
2021-11-12,16.797
2021-11-13,16.797
2021-11-14,16.797
2021-11-15,16.325
2021-11-16,16.558
2021-11-17,16.282
2021-11-18,15.87
2021-11-19,15.94
2021-11-20,15.94
2021-11-21,15.94
2021-11-22,16.054
2021-11-23,15.789
2021-11-24,15.926
2021-11-25,15.926
2021-11-26,15.58
2021-11-27,15.58
2021-11-28,15.58
2021-11-29,15.484
2021-11-30,15.119
2021-12-01,14.797
2021-12-02,15.057
2021-12-03,14.897
2021-12-04,14.897
2021-12-05,14.897
2021-12-06,15.141
2021-12-07,15.271
2021-12-08,15.62
2021-12-09,15.416
2021-12-10,15.394
2021-12-11,15.394
2021-12-12,15.394
2021-12-13,15.87
2021-12-14,15.702
2021-12-15,15.813
2021-12-16,16.103
2021-12-17,15.875
2021-12-18,15.875
2021-12-19,15.875
2021-12-20,15.9
2021-12-21,18.237
2021-12-22,18.097
2021-12-23,18.78
2021-12-24,18.78
2021-12-25,18.78
2021-12-26,18.78
2021-12-27,18.256
2021-12-28,18.438
2021-12-29,18.603
2021-12-30,18.367
2021-12-31,18.149
2022-01-01,18.149
2022-01-02,18.149
2022-01-03,18.853
2022-01-04,19.066
2022-01-05,18.653
2022-01-06,18.093
2022-01-07,18.365
2022-01-08,18.365
2022-01-09,18.365
2022-01-10,18.732
2022-01-11,18.908
2022-01-12,18.688
2022-01-13,18.301
2022-01-14,18.491
2022-01-15,18.491
2022-01-16,18.491
2022-01-17,18.491
2022-01-18,19.494
2022-01-19,20.023
2022-01-20,19.587
2022-01-21,19.338
2022-01-22,19.338
2022-01-23,19.338
2022-01-24,20.337
2022-01-25,19.549
2022-01-26,19.761
2022-01-27,19.42
2022-01-28,20.353
2022-01-29,20.353
2022-01-30,20.353
2022-01-31,19.585
2022-02-01,19.602
2022-02-02,19.446
2022-02-03,19.476
2022-02-04,19.497
2022-02-05,19.497
2022-02-06,19.497
2022-02-07,19.379
2022-02-08,19.459
2022-02-09,19.51
2022-02-10,19.457
2022-02-11,19.427
2022-02-12,19.427
2022-02-13,19.427
2022-02-14,19.714
2022-02-15,19.747
2022-02-16,19.712
2022-02-17,19.658
2022-02-18,19.698
2022-02-19,19.698
2022-02-20,19.698
2022-02-21,19.698
2022-02-22,19.404
2022-02-23,19.381
2022-02-24,19.469
2022-02-25,19.543
2022-02-26,19.543
2022-02-27,19.543
2022-02-28,19.524
2022-03-01,19.554
2022-03-02,19.469
2022-03-03,19.432
2022-03-04,19.333
2022-03-05,19.333
2022-03-06,19.333
2022-03-07,19.282
2022-03-08,19.331
2022-03-09,19.413
2022-03-10,19.324
2022-03-11,19.242
2022-03-12,19.242
2022-03-13,19.242
2022-03-14,19.145
2022-03-15,19.141
2022-03-16,19.269
2022-03-17,19.259
2022-03-18,19.189
2022-03-19,19.189
2022-03-20,19.189
2022-03-21,19.154
2022-03-22,19.219
2022-03-23,19.261
2022-03-24,19.066
2022-03-25,19.108
2022-03-26,19.108
2022-03-27,19.108
2022-03-28,19.096
2022-03-29,19.181
2022-03-30,19.185
2022-03-31,19.074
2022-04-01,19.185
2022-04-02,19.185
2022-04-03,19.185
2022-04-04,19.53
2022-04-05,19.526
2022-04-06,19.505
2022-04-07,19.505
2022-04-08,19.505
2022-04-09,19.505
2022-04-10,19.505
2022-04-11,19.476
2022-04-12,19.436
2022-04-13,19.642
2022-04-14,19.688
2022-04-15,19.688
2022-04-16,19.688
2022-04-17,19.688
2022-04-18,19.646
2022-04-19,19.63
2022-04-20,19.556
2022-04-21,19.501
2022-04-22,19.489
2022-04-23,19.489
2022-04-24,19.489
2022-04-25,19.449
2022-04-26,19.349
2022-04-27,19.347
2022-04-28,19.338
2022-04-29,19.22
2022-04-30,19.22
2022-05-01,19.22
2022-05-02,19.201
2022-05-03,19.437
2022-05-04,19.528
2022-05-05,19.47
2022-05-06,19.393
2022-05-07,19.393
2022-05-08,19.393
2022-05-09,19.205
2022-05-10,19.257
2022-05-11,19.217
2022-05-12,19.169
2022-05-13,19.038
2022-05-14,19.038
2022-05-15,19.038
2022-05-16,19.063
2022-05-17,19.353
2022-05-18,19.14
2022-05-19,19.098
2022-05-20,19.061
2022-05-21,19.061
2022-05-22,19.061
2022-05-23,19.159
2022-05-24,19.109
2022-05-25,19.132
2022-05-26,19.203
2022-05-27,19.302
2022-05-28,19.302
2022-05-29,19.302
2022-05-30,19.302
2022-05-31,19.252
2022-06-01,19.281
2022-06-02,19.379
2022-06-03,19.39
2022-06-04,19.39
2022-06-05,19.39
2022-06-06,18.994
2022-06-07,18.885
2022-06-08,18.88
2022-06-09,18.939
2022-06-10,18.727
2022-06-11,18.727
2022-06-12,18.727
2022-06-13,18.239
2022-06-14,17.669
2022-06-15,17.727
2022-06-16,17.163
2022-06-17,18.406
2022-06-18,18.406
2022-06-19,18.406
2022-06-20,18.406
2022-06-21,18.619
2022-06-22,18.575
2022-06-23,18.772
2022-06-24,18.423
2022-06-25,18.423
2022-06-26,18.423
2022-06-27,18.455
2022-06-28,18.476
2022-06-29,18.609
2022-06-30,18.672
2022-07-01,18.818
2022-07-02,18.818
2022-07-03,18.818
2022-07-04,18.818
2022-07-05,19.043
2022-07-06,18.797
2022-07-07,19.118
2022-07-08,18.95
2022-07-09,18.95
2022-07-10,18.95
2022-07-11,19.183
2022-07-12,19.436
2022-07-13,19.473
2022-07-14,19.488
2022-07-15,19.522
2022-07-16,19.522
2022-07-17,19.522
2022-07-18,19.454
2022-07-19,19.53
2022-07-20,19.404
2022-07-21,19.366
2022-07-22,19.322
2022-07-23,19.322
2022-07-24,19.322
2022-07-25,19.278
2022-07-26,19.231
2022-07-27,19.112
2022-07-28,19.146
2022-07-29,19.073
2022-07-30,19.073
2022-07-31,19.073
2022-08-01,19.046
2022-08-02,19.167
2022-08-03,19.154
2022-08-04,19.177
2022-08-05,19.271
2022-08-06,19.271
2022-08-07,19.271
2022-08-08,19.231
2022-08-09,19.214
2022-08-10,19.304
2022-08-11,19.261
2022-08-12,19.344
2022-08-13,19.344
2022-08-14,19.344
2022-08-15,19.402
2022-08-16,19.406
2022-08-17,19.389
2022-08-18,19.4
2022-08-19,19.321
2022-08-20,19.321
2022-08-21,19.321
2022-08-22,19.359
2022-08-23,19.363
2022-08-24,19.304
2022-08-25,19.308
2022-08-26,19.261
2022-08-27,19.261
2022-08-28,19.261
2022-08-29,18.496
2022-08-30,18.093
2022-08-31,18.125
2022-09-01,18.157
2022-09-02,18.442
2022-09-03,18.442
2022-09-04,18.442
2022-09-05,18.442
2022-09-06,18.431
2022-09-07,18.546
2022-09-08,18.598
2022-09-09,18.594
2022-09-10,18.594
2022-09-11,18.594
2022-09-12,18.73
2022-09-13,18.705
2022-09-14,18.724
2022-09-15,18.719
2022-09-16,18.705
2022-09-17,18.705
2022-09-18,18.705
2022-09-19,18.739
2022-09-20,18.739
2022-09-21,18.744
2022-09-22,18.755
2022-09-23,18.744
2022-09-24,18.744
2022-09-25,18.744
2022-09-26,18.753
2022-09-27,18.753
2022-09-28,18.764
2022-09-29,18.771
2022-09-30,18.771
2022-10-01,18.771
2022-10-02,18.771
2022-10-03,18.771
2022-10-04,18.771
2022-10-05,18.771
2022-10-06,18.771
2022-10-07,18.771
2022-10-08,18.771
2022-10-09,18.771
2022-10-10,18.771
2022-10-11,18.771
2022-10-12,18.771
2022-10-13,18.771
2022-10-14,18.771
2022-10-15,18.771
2022-10-16,18.771
2022-10-17,18.771
2022-10-18,18.771
2022-10-19,18.771
2022-10-20,18.771
2022-10-21,18.771
2022-10-22,18.771
2022-10-23,18.771
2022-10-24,18.771
2022-10-25,18.771
2022-10-26,18.771
2022-10-27,18.771
2022-10-28,18.771
2022-10-29,18.771
2022-10-30,18.771
2022-10-31,18.771
2022-11-01,18.771
2022-11-02,18.771
2022-11-03,18.771
2022-11-04,18.771
2022-11-05,18.771
2022-11-06,18.771
2022-11-07,18.771
2022-11-08,18.771
2022-11-09,18.771
2022-11-10,18.771
2022-11-11,18.771
2022-11-12,18.771
2022-11-13,18.771
2022-11-14,18.771
2022-11-15,18.771
2022-11-16,18.771
2022-11-17,18.771
2022-11-18,18.771
2022-11-19,18.771
2022-11-20,18.771
2022-11-21,18.771
2022-11-22,18.771
2022-11-23,18.771
2022-11-24,18.771
2022-11-25,18.771
2022-11-26,18.771
2022-11-27,18.771
2022-11-28,18.771
2022-11-29,18.771
2022-11-30,18.771
2022-12-01,18.771
2022-12-02,18.771
2022-12-03,18.771
2022-12-04,18.771
2022-12-05,18.771
2022-12-06,18.771
2022-12-07,18.771
2022-12-08,18.771
2022-12-09,18.771
2022-12-10,18.771
2022-12-11,18.771
2022-12-12,18.771
2022-12-13,18.771
2022-12-14,18.771
2022-12-15,18.771
2022-12-16,18.771
2022-12-17,18.771
2022-12-18,18.771
2022-12-19,18.771
2022-12-20,18.771
2022-12-21,18.771
2022-12-22,18.771
2022-12-23,18.771
2022-12-24,18.771
2022-12-25,18.771
2022-12-26,18.771
2022-12-27,18.771
2022-12-28,18.771
2022-12-29,18.771
2022-12-30,18.771
2022-12-31,18.771
2023-01-01,18.771
2023-01-02,18.771
2023-01-03,18.771
2023-01-04,18.771
2023-01-05,18.771
2023-01-06,18.771
2023-01-07,18.771
2023-01-08,18.771
2023-01-09,18.771
2023-01-10,18.771
2023-01-11,18.771
2023-01-12,18.771
2023-01-13,18.771
2023-01-14,18.771
2023-01-15,18.771
2023-01-16,18.771
2023-01-17,18.771
2023-01-18,18.771
2023-01-19,18.771
2023-01-20,18.771
2023-01-21,18.771
2023-01-22,18.771
2023-01-23,18.771
2023-01-24,18.771
2023-01-25,18.771
2023-01-26,18.771
2023-01-27,18.771
2023-01-28,18.771
2023-01-29,18.771
2023-01-30,18.771
2023-01-31,18.771
2023-02-01,18.771
2023-02-02,18.771
2023-02-03,18.771
2023-02-04,18.771
2023-02-05,18.771
2023-02-06,18.771
2023-02-07,18.771
2023-02-08,18.771
2023-02-09,18.771
2023-02-10,18.771
2023-02-11,18.771
2023-02-12,18.771
2023-02-13,18.771
2023-02-14,18.771
2023-02-15,18.771
2023-02-16,18.771
2023-02-17,18.771
2023-02-18,18.771
2023-02-19,18.771
2023-02-20,18.771
2023-02-21,18.771
2023-02-22,18.771
2023-02-23,18.771
2023-02-24,18.771
2023-02-25,18.771
2023-02-26,18.771
2023-02-27,18.771
2023-02-28,18.771
2023-03-01,18.771
2023-03-02,18.771
2023-03-03,18.771
2023-03-04,18.771
2023-03-05,18.771
2023-03-06,18.771
2023-03-07,18.771
2023-03-08,18.771
2023-03-09,18.771
2023-03-10,18.771
2023-03-11,18.771
2023-03-12,18.771
2023-03-13,18.771
2023-03-14,18.771
2023-03-15,18.771
2023-03-16,18.771
2023-03-17,18.771
2023-03-18,18.771
2023-03-19,18.771
2023-03-20,18.771
2023-03-21,18.771
2023-03-22,18.771
2023-03-23,18.771
2023-03-24,18.771
2023-03-25,18.771
2023-03-26,18.771
2023-03-27,18.771
2023-03-28,18.771
2023-03-29,18.771
2023-03-30,18.771
2023-03-31,18.771
2023-04-01,18.771
2023-04-02,18.771
2023-04-03,18.771
2023-04-04,18.771
2023-04-05,18.771
2023-04-06,18.771
2023-04-07,18.771
2023-04-08,18.771
2023-04-09,18.771
2023-04-10,18.771
2023-04-11,18.771
2023-04-12,18.771
2023-04-13,18.771
2023-04-14,18.771
2023-04-15,18.771
2023-04-16,18.771
2023-04-17,18.771
2023-04-18,18.771
2023-04-19,18.771
2023-04-20,18.771
2023-04-21,18.771
2023-04-22,18.771
2023-04-23,18.771
2023-04-24,18.771
2023-04-25,18.771
2023-04-26,18.771
2023-04-27,18.771
2023-04-28,18.771
2023-04-29,18.771
2023-04-30,18.771
2023-05-01,18.771
2023-05-02,18.771
2023-05-03,18.771
2023-05-04,18.771
2023-05-05,18.771
2023-05-06,18.771
2023-05-07,18.771
2023-05-08,18.771
2023-05-09,18.771
2023-05-10,18.771
2023-05-11,18.771
2023-05-12,18.771
2023-05-13,18.771
2023-05-14,18.771
2023-05-15,18.771
2023-05-16,18.771
2023-05-17,18.771
2023-05-18,18.771
2023-05-19,18.771
2023-05-20,18.771
2023-05-21,18.771
2023-05-22,18.771
2023-05-23,18.771
2023-05-24,18.771
2023-05-25,18.771
2023-05-26,18.771
2023-05-27,18.771
2023-05-28,18.771
2023-05-29,18.771
2023-05-30,18.771
2023-05-31,18.771
2023-06-01,18.771
2023-06-02,18.771
2023-06-03,18.771
2023-06-04,18.771
2023-06-05,18.771
2023-06-06,18.771
2023-06-07,18.771
2023-06-08,18.771
2023-06-09,18.771
2023-06-10,18.771
2023-06-11,18.771
2023-06-12,18.771
2023-06-13,18.771
2023-06-14,18.771
2023-06-15,18.771
2023-06-16,18.771
2023-06-17,18.771
2023-06-18,18.771
2023-06-19,18.771
2023-06-20,18.771
2023-06-21,18.771
2023-06-22,18.771
