,AEP US Equity
2020-07-12,12.809
2020-07-13,12.902
2020-07-14,12.991
2020-07-15,12.889
2020-07-16,12.952
2020-07-17,13.32
2020-07-18,13.32
2020-07-19,13.32
2020-07-20,13.2
2020-07-21,13.328
2020-07-22,13.59
2020-07-23,13.503
2020-07-24,13.402
2020-07-25,13.402
2020-07-26,13.402
2020-07-27,12.673
2020-07-28,12.899
2020-07-29,12.908
2020-07-30,13.101
2020-07-31,13.224
2020-08-01,13.224
2020-08-02,13.224
2020-08-03,13.055
2020-08-04,13.02
2020-08-05,12.912
2020-08-06,12.994
2020-08-07,13.199
2020-08-08,13.199
2020-08-09,13.199
2020-08-10,13.098
2020-08-11,12.694
2020-08-12,12.825
2020-08-13,12.75
2020-08-14,12.642
2020-08-15,12.642
2020-08-16,12.642
2020-08-17,12.38
2020-08-18,12.516
2020-08-19,12.419
2020-08-20,12.187
2020-08-21,12.137
2020-08-22,12.137
2020-08-23,12.137
2020-08-24,12.397
2020-08-25,12.242
2020-08-26,12.064
2020-08-27,12.028
2020-08-28,12.025
2020-08-29,12.025
2020-08-30,12.025
2020-08-31,12.098
2020-09-01,11.943
2020-09-02,12.325
2020-09-03,12.21
2020-09-04,12.132
2020-09-05,12.132
2020-09-06,12.132
2020-09-07,12.132
2020-09-08,12.121
2020-09-09,12.264
2020-09-10,12.315
2020-09-11,12.414
2020-09-12,12.414
2020-09-13,12.414
2020-09-14,12.6
2020-09-15,12.547
2020-09-16,12.619
2020-09-17,12.553
2020-09-18,12.356
2020-09-19,12.356
2020-09-20,12.356
2020-09-21,12.447
2020-09-22,12.524
2020-09-23,12.418
2020-09-24,12.624
2020-09-25,12.649
2020-09-26,12.649
2020-09-27,12.649
2020-09-28,12.649
2020-09-29,12.699
2020-09-30,12.818
2020-10-01,13.027
2020-10-02,13.378
2020-10-03,13.378
2020-10-04,13.378
2020-10-05,13.653
2020-10-06,13.869
2020-10-07,13.897
2020-10-08,14.018
2020-10-09,14.087
2020-10-10,14.087
2020-10-11,14.087
2020-10-12,14.191
2020-10-13,13.995
2020-10-14,14.012
2020-10-15,14.043
2020-10-16,14.354
2020-10-17,14.354
2020-10-18,14.354
2020-10-19,14.009
2020-10-20,13.917
2020-10-21,13.874
2020-10-22,14.15
2020-10-23,14.101
2020-10-24,14.101
2020-10-25,14.101
2020-10-26,14.363
2020-10-27,14.201
2020-10-28,13.862
2020-10-29,13.895
2020-10-30,13.802
2020-10-31,13.802
2020-11-01,13.802
2020-11-02,14.001
2020-11-03,13.949
2020-11-04,13.836
2020-11-05,13.921
2020-11-06,13.954
2020-11-07,13.954
2020-11-08,13.954
2020-11-09,13.966
2020-11-10,14.048
2020-11-11,14.104
2020-11-12,13.869
2020-11-13,13.906
2020-11-14,13.906
2020-11-15,13.906
2020-11-16,13.804
2020-11-17,13.42
2020-11-18,13.018
2020-11-19,12.758
2020-11-20,12.764
2020-11-21,12.764
2020-11-22,12.764
2020-11-23,12.906
2020-11-24,13.124
2020-11-25,13.209
2020-11-26,13.209
2020-11-27,13.14
2020-11-28,13.14
2020-11-29,13.14
2020-11-30,13.135
2020-12-01,13.185
2020-12-02,13.287
2020-12-03,13.112
2020-12-04,12.903
2020-12-05,12.903
2020-12-06,12.903
2020-12-07,12.973
2020-12-08,12.919
2020-12-09,13.107
2020-12-10,12.932
2020-12-11,12.975
2020-12-12,12.975
2020-12-13,12.975
2020-12-14,12.889
2020-12-15,13.215
2020-12-16,13.021
2020-12-17,13.183
2020-12-18,13.093
2020-12-19,13.093
2020-12-20,13.093
2020-12-21,12.909
2020-12-22,12.796
2020-12-23,12.688
2020-12-24,12.799
2020-12-25,12.799
2020-12-26,12.799
2020-12-27,12.799
2020-12-28,12.777
2020-12-29,12.762
2020-12-30,12.813
2020-12-31,13.09
2021-01-01,13.09
2021-01-02,13.09
2021-01-03,13.09
2021-01-04,12.818
2021-01-05,12.801
2021-01-06,12.903
2021-01-07,12.559
2021-01-08,12.52
2021-01-09,12.52
2021-01-10,12.52
2021-01-11,12.456
2021-01-12,12.309
2021-01-13,12.358
2021-01-14,12.47
2021-01-15,12.729
2021-01-16,12.729
2021-01-17,12.729
2021-01-18,12.729
2021-01-19,12.767
2021-01-20,12.766
2021-01-21,12.801
2021-01-22,12.977
2021-01-23,12.977
2021-01-24,12.977
2021-01-25,13.057
2021-01-26,12.936
2021-01-27,12.717
2021-01-28,12.736
2021-01-29,12.792
2021-01-30,12.792
2021-01-31,12.792
2021-02-01,12.834
2021-02-02,12.981
2021-02-03,12.85
2021-02-04,12.997
2021-02-05,12.994
2021-02-06,12.994
2021-02-07,12.994
2021-02-08,12.803
2021-02-09,12.739
2021-02-10,12.766
2021-02-11,12.597
2021-02-12,12.543
2021-02-13,12.543
2021-02-14,12.543
2021-02-15,12.543
2021-02-16,12.476
2021-02-17,12.524
2021-02-18,12.841
2021-02-19,12.618
2021-02-20,12.618
2021-02-21,12.618
2021-02-22,12.249
2021-02-23,12.46
2021-02-24,12.302
2021-02-25,12.174
2021-02-26,11.938
2021-02-27,11.938
2021-02-28,11.938
2021-03-01,12.235
2021-03-02,12.194
2021-03-03,12.216
2021-03-04,12.365
2021-03-05,12.629
2021-03-06,12.629
2021-03-07,12.629
2021-03-08,12.884
2021-03-09,12.902
2021-03-10,12.998
2021-03-11,12.806
2021-03-12,12.972
2021-03-13,12.972
2021-03-14,12.972
2021-03-15,13.154
2021-03-16,13.349
2021-03-17,13.128
2021-03-18,13.205
2021-03-19,13.376
2021-03-20,13.376
2021-03-21,13.376
2021-03-22,13.37
2021-03-23,13.531
2021-03-24,13.587
2021-03-25,13.544
2021-03-26,13.587
2021-03-27,13.587
2021-03-28,13.587
2021-03-29,13.723
2021-03-30,13.546
2021-03-31,13.541
2021-04-01,13.675
2021-04-02,13.675
2021-04-03,13.675
2021-04-04,13.675
2021-04-05,13.795
2021-04-06,13.872
2021-04-07,13.859
2021-04-08,13.76
2021-04-09,13.731
2021-04-10,13.731
2021-04-11,13.731
2021-04-12,13.749
2021-04-13,13.864
2021-04-14,13.893
2021-04-15,14.01
2021-04-16,14.129
2021-04-17,14.129
2021-04-18,14.129
2021-04-19,14.145
2021-04-20,14.382
2021-04-21,14.266
2021-04-22,14.038
2021-04-23,14.016
2021-04-24,14.016
2021-04-25,14.016
2021-04-26,14.0
2021-04-27,13.936
2021-04-28,13.861
2021-04-29,14.078
2021-04-30,14.177
2021-05-01,14.177
2021-05-02,14.177
2021-05-03,14.172
2021-05-04,14.124
2021-05-05,13.979
2021-05-06,14.083
2021-05-07,14.052
2021-05-08,14.052
2021-05-09,14.052
2021-05-10,14.112
2021-05-11,13.951
2021-05-12,13.72
2021-05-13,13.969
2021-05-14,14.008
2021-05-15,14.008
2021-05-16,14.008
2021-05-17,13.796
2021-05-18,13.835
2021-05-19,13.862
2021-05-20,13.917
2021-05-21,13.98
2021-05-22,13.98
2021-05-23,13.98
2021-05-24,13.967
2021-05-25,13.864
2021-05-26,13.835
2021-05-27,13.803
2021-05-28,13.875
2021-05-29,13.875
2021-05-30,13.875
2021-05-31,13.875
2021-06-01,13.73
2021-06-02,13.819
2021-06-03,13.869
2021-06-04,13.88
2021-06-05,13.88
2021-06-06,13.88
2021-06-07,13.822
2021-06-08,13.386
2021-06-09,13.625
2021-06-10,13.67
2021-06-11,13.675
2021-06-12,13.675
2021-06-13,13.675
2021-06-14,13.735
2021-06-15,13.752
2021-06-16,13.617
2021-06-17,13.615
2021-06-18,13.286
2021-06-19,13.286
2021-06-20,13.286
2021-06-21,13.422
2021-06-22,13.433
2021-06-23,13.335
2021-06-24,13.367
2021-06-25,13.677
2021-06-26,13.677
2021-06-27,13.677
2021-06-28,13.698
2021-06-29,13.541
2021-06-30,13.648
2021-07-01,13.756
2021-07-02,13.746
2021-07-03,13.746
2021-07-04,13.746
2021-07-05,13.746
2021-07-06,13.752
2021-07-07,13.814
2021-07-08,13.764
2021-07-09,13.777
2021-07-10,13.777
2021-07-11,13.777
2021-07-12,13.78
2021-07-13,13.752
2021-07-14,13.904
2021-07-15,14.065
2021-07-16,14.116
2021-07-17,14.116
2021-07-18,14.116
2021-07-19,13.838
2021-07-20,13.833
2021-07-21,13.669
2021-07-22,13.694
2021-07-23,13.872
2021-07-24,13.872
2021-07-25,13.872
2021-07-26,14.146
2021-07-27,14.422
2021-07-28,14.358
2021-07-29,14.382
2021-07-30,14.217
2021-07-31,14.217
2021-08-01,14.217
2021-08-02,14.253
2021-08-03,14.369
2021-08-04,14.327
2021-08-05,14.46
2021-08-06,14.409
2021-08-07,14.409
2021-08-08,14.409
2021-08-09,14.435
2021-08-10,14.433
2021-08-11,14.494
2021-08-12,14.458
2021-08-13,14.578
2021-08-14,14.578
2021-08-15,14.578
2021-08-16,14.677
2021-08-17,14.716
2021-08-18,14.588
2021-08-19,14.694
2021-08-20,14.82
2021-08-21,14.82
2021-08-22,14.82
2021-08-23,14.664
2021-08-24,14.519
2021-08-25,14.535
2021-08-26,14.522
2021-08-27,14.529
2021-08-28,14.529
2021-08-29,14.529
2021-08-30,14.583
2021-08-31,14.574
2021-09-01,14.726
2021-09-02,14.796
2021-09-03,14.711
2021-09-04,14.711
2021-09-05,14.711
2021-09-06,14.711
2021-09-07,14.467
2021-09-08,14.755
2021-09-09,14.709
2021-09-10,14.454
2021-09-11,14.454
2021-09-12,14.454
2021-09-13,14.371
2021-09-14,14.291
2021-09-15,14.21
2021-09-16,13.99
2021-09-17,13.684
2021-09-18,13.684
2021-09-19,13.684
2021-09-20,13.554
2021-09-21,13.504
2021-09-22,13.46
2021-09-23,13.393
2021-09-24,13.351
2021-09-25,13.351
2021-09-26,13.351
2021-09-27,13.239
2021-09-28,13.225
2021-09-29,13.37
2021-09-30,13.209
2021-10-01,13.242
2021-10-02,13.242
2021-10-03,13.242
2021-10-04,13.512
2021-10-05,13.509
2021-10-06,13.759
2021-10-07,13.691
2021-10-08,13.6
2021-10-09,13.6
2021-10-10,13.6
2021-10-11,13.426
2021-10-12,13.432
2021-10-13,13.58
2021-10-14,13.662
2021-10-15,13.605
2021-10-16,13.605
2021-10-17,13.605
2021-10-18,13.523
2021-10-19,13.665
2021-10-20,13.844
2021-10-21,13.893
2021-10-22,13.955
2021-10-23,13.955
2021-10-24,13.955
2021-10-25,13.807
2021-10-26,13.746
2021-10-27,13.712
2021-10-28,13.781
2021-10-29,13.781
2021-10-30,13.781
2021-10-31,13.781
2021-11-01,13.849
2021-11-02,13.877
2021-11-03,13.817
2021-11-04,13.648
2021-11-05,13.835
2021-11-06,13.835
2021-11-07,13.835
2021-11-08,13.649
2021-11-09,13.636
2021-11-10,13.789
2021-11-11,13.532
2021-11-12,13.435
2021-11-13,13.435
2021-11-14,13.435
2021-11-15,13.576
2021-11-16,13.524
2021-11-17,13.635
2021-11-18,13.566
2021-11-19,13.658
2021-11-20,13.658
2021-11-21,13.658
2021-11-22,13.809
2021-11-23,13.81
2021-11-24,13.73
2021-11-25,13.73
2021-11-26,13.522
2021-11-27,13.522
2021-11-28,13.522
2021-11-29,13.666
2021-11-30,13.295
2021-12-01,13.169
2021-12-02,13.338
2021-12-03,13.507
2021-12-04,13.507
2021-12-05,13.507
2021-12-06,13.695
2021-12-07,13.764
2021-12-08,13.782
2021-12-09,13.7
2021-12-10,13.777
2021-12-11,13.777
2021-12-12,13.777
2021-12-13,13.95
2021-12-14,13.974
2021-12-15,14.319
2021-12-16,14.446
2021-12-17,14.206
2021-12-18,14.206
2021-12-19,14.206
2021-12-20,14.319
2021-12-21,14.24
2021-12-22,14.219
2021-12-23,14.203
2021-12-24,14.203
2021-12-25,14.203
2021-12-26,14.203
2021-12-27,14.295
2021-12-28,14.48
2021-12-29,14.541
2021-12-30,14.559
2021-12-31,14.605
2022-01-01,14.605
2022-01-02,14.605
2022-01-03,14.546
2022-01-04,14.552
2022-01-05,14.687
2022-01-06,14.639
2022-01-07,14.905
2022-01-08,14.905
2022-01-09,14.905
2022-01-10,14.883
2022-01-11,14.762
2022-01-12,14.837
2022-01-13,14.931
2022-01-14,14.951
2022-01-15,14.951
2022-01-16,14.951
2022-01-17,14.951
2022-01-18,14.842
2022-01-19,14.855
2022-01-20,14.792
2022-01-21,14.801
2022-01-22,14.801
2022-01-23,14.801
2022-01-24,14.642
2022-01-25,14.616
2022-01-26,14.595
2022-01-27,14.688
2022-01-28,14.808
2022-01-29,14.808
2022-01-30,14.808
2022-01-31,14.847
2022-02-01,14.511
2022-02-02,14.762
2022-02-03,14.813
2022-02-04,14.645
2022-02-05,14.645
2022-02-06,14.645
2022-02-07,14.751
2022-02-08,14.815
2022-02-09,14.808
2022-02-10,14.478
2022-02-11,14.521
2022-02-12,14.521
2022-02-13,14.521
2022-02-14,14.278
2022-02-15,14.155
2022-02-16,14.15
2022-02-17,14.164
2022-02-18,14.2
2022-02-19,14.2
2022-02-20,14.2
2022-02-21,14.2
2022-02-22,14.246
2022-02-23,14.023
2022-02-24,14.325
2022-02-25,14.797
2022-02-26,14.797
2022-02-27,14.797
2022-02-28,14.976
2022-03-01,14.903
2022-03-02,15.073
2022-03-03,15.526
2022-03-04,15.908
2022-03-05,15.908
2022-03-06,15.908
2022-03-07,16.062
2022-03-08,15.691
2022-03-09,15.651
2022-03-10,15.799
2022-03-11,15.722
2022-03-12,15.722
2022-03-13,15.722
2022-03-14,15.576
2022-03-15,15.801
2022-03-16,15.63
2022-03-17,15.609
2022-03-18,15.466
2022-03-19,15.466
2022-03-20,15.466
2022-03-21,15.571
2022-03-22,15.663
2022-03-23,15.788
2022-03-24,15.859
2022-03-25,15.922
2022-03-26,15.922
2022-03-27,15.922
2022-03-28,16.017
2022-03-29,16.194
2022-03-30,16.314
2022-03-31,16.371
2022-04-01,16.657
2022-04-02,16.657
2022-04-03,16.657
2022-04-04,16.516
2022-04-05,16.624
2022-04-06,17.146
2022-04-07,16.962
2022-04-08,16.9
2022-04-09,16.9
2022-04-10,16.9
2022-04-11,16.639
2022-04-12,16.788
2022-04-13,16.787
2022-04-14,16.753
2022-04-15,16.753
2022-04-16,16.753
2022-04-17,16.753
2022-04-18,16.69
2022-04-19,16.817
2022-04-20,16.894
2022-04-21,16.778
2022-04-22,16.47
2022-04-23,16.47
2022-04-24,16.47
2022-04-25,16.509
2022-04-26,16.302
2022-04-27,16.349
2022-04-28,16.826
2022-04-29,16.28
2022-04-30,16.28
2022-05-01,16.28
2022-05-02,16.119
2022-05-03,16.208
2022-05-04,16.559
2022-05-05,16.385
2022-05-06,16.383
2022-05-07,16.383
2022-05-08,16.383
2022-05-09,16.519
2022-05-10,16.418
2022-05-11,16.534
2022-05-12,16.327
2022-05-13,16.514
2022-05-14,16.514
2022-05-15,16.514
2022-05-16,16.464
2022-05-17,16.631
2022-05-18,16.545
2022-05-19,16.406
2022-05-20,16.512
2022-05-21,16.512
2022-05-22,16.512
2022-05-23,16.607
2022-05-24,16.93
2022-05-25,16.973
2022-05-26,16.989
2022-05-27,17.153
2022-05-28,17.153
2022-05-29,17.153
2022-05-30,17.153
2022-05-31,16.898
2022-06-01,16.9
2022-06-02,16.944
2022-06-03,16.894
2022-06-04,16.894
2022-06-05,16.894
2022-06-06,16.912
2022-06-07,16.973
2022-06-08,16.659
2022-06-09,16.282
2022-06-10,16.282
2022-06-11,16.282
2022-06-12,16.282
2022-06-13,15.412
2022-06-14,14.987
2022-06-15,15.021
2022-06-16,14.779
2022-06-17,14.65
2022-06-18,14.65
2022-06-19,14.65
2022-06-20,14.65
2022-06-21,14.905
2022-06-22,14.965
2022-06-23,15.318
2022-06-24,15.516
2022-06-25,15.516
2022-06-26,15.516
2022-06-27,15.744
2022-06-28,15.761
2022-06-29,15.809
2022-06-30,15.904
2022-07-01,16.237
2022-07-02,16.237
2022-07-03,16.237
2022-07-04,16.237
2022-07-05,15.512
2022-07-06,15.768
2022-07-07,15.721
2022-07-08,15.691
2022-07-09,15.691
2022-07-10,15.691
2022-07-11,15.803
2022-07-12,15.696
2022-07-13,15.61
2022-07-14,15.671
2022-07-15,15.829
2022-07-16,15.829
2022-07-17,15.829
2022-07-18,15.527
2022-07-19,15.564
2022-07-20,15.415
2022-07-21,15.398
2022-07-22,15.657
2022-07-23,15.657
2022-07-24,15.657
2022-07-25,15.897
2022-07-26,16.0
2022-07-27,15.967
2022-07-28,16.228
2022-07-29,16.384
2022-07-30,16.384
2022-07-31,16.384
2022-08-01,16.471
2022-08-02,16.365
2022-08-03,16.553
2022-08-04,16.618
2022-08-05,16.537
2022-08-06,16.537
2022-08-07,16.537
2022-08-08,16.64
2022-08-09,16.853
2022-08-10,16.982
2022-08-11,16.958
2022-08-12,17.391
2022-08-13,17.391
2022-08-14,17.391
2022-08-15,17.522
2022-08-16,17.505
2022-08-17,17.483
2022-08-18,17.49
2022-08-19,17.591
2022-08-20,17.591
2022-08-21,17.591
2022-08-22,17.335
2022-08-23,17.225
2022-08-24,17.218
2022-08-25,17.339
2022-08-26,17.078
2022-08-27,17.078
2022-08-28,17.078
2022-08-29,17.27
2022-08-30,17.003
2022-08-31,16.812
2022-09-01,17.178
2022-09-02,16.961
2022-09-03,16.961
2022-09-04,16.961
2022-09-05,16.961
2022-09-06,17.04
2022-09-07,17.574
2022-09-08,17.446
2022-09-09,17.54
2022-09-10,17.54
2022-09-11,17.54
2022-09-12,17.619
2022-09-13,17.12
2022-09-14,17.308
2022-09-15,16.783
2022-09-16,16.812
2022-09-17,16.812
2022-09-18,16.812
2022-09-19,16.937
2022-09-20,16.711
2022-09-21,16.512
2022-09-22,16.564
2022-09-23,16.373
2022-09-24,16.373
2022-09-25,16.373
2022-09-26,16.019
2022-09-27,15.555
2022-09-28,15.673
2022-09-29,14.921
2022-09-30,14.482
2022-10-01,14.482
2022-10-02,14.482
2022-10-03,14.775
2022-10-04,15.187
2022-10-05,14.691
2022-10-06,14.157
2022-10-07,13.907
2022-10-08,13.907
2022-10-09,13.907
2022-10-10,14.152
2022-10-11,14.222
2022-10-12,13.698
2022-10-13,14.207
2022-10-14,13.996
2022-10-15,13.996
2022-10-16,13.996
2022-10-17,14.252
2022-10-18,14.509
2022-10-19,14.395
2022-10-20,14.062
2022-10-21,14.347
2022-10-22,14.347
2022-10-23,14.347
2022-10-24,14.409
2022-10-25,14.647
2022-10-26,14.652
2022-10-27,14.607
2022-10-28,14.978
2022-10-29,14.978
2022-10-30,14.978
2022-10-31,14.681
2022-11-01,14.783
2022-11-02,14.729
2022-11-03,14.808
2022-11-04,14.956
2022-11-05,14.956
2022-11-06,14.956
2022-11-07,14.694
2022-11-08,14.898
2022-11-09,14.797
2022-11-10,15.467
2022-11-11,15.16
2022-11-12,15.16
2022-11-13,15.16
2022-11-14,14.938
2022-11-15,15.032
2022-11-16,15.12
2022-11-17,15.007
2022-11-18,15.38
2022-11-19,15.38
2022-11-20,15.38
2022-11-21,15.695
2022-11-22,15.789
2022-11-23,16.028
2022-11-24,16.028
2022-11-25,16.085
2022-11-26,16.085
2022-11-27,16.085
2022-11-28,16.043
2022-11-29,15.947
2022-11-30,16.31
2022-12-01,16.256
2022-12-02,16.026
2022-12-03,16.026
2022-12-04,16.026
2022-12-05,15.925
2022-12-06,16.237
2022-12-07,16.288
2022-12-08,16.465
2022-12-09,16.272
2022-12-10,16.272
2022-12-11,16.272
2022-12-12,16.604
2022-12-13,16.543
2022-12-14,16.521
2022-12-15,16.062
2022-12-16,15.878
2022-12-17,15.878
2022-12-18,15.878
2022-12-19,15.787
2022-12-20,15.732
2022-12-21,16.012
2022-12-22,15.866
2022-12-23,16.071
2022-12-24,16.071
2022-12-25,16.071
2022-12-26,16.071
2022-12-27,16.172
2022-12-28,16.016
2022-12-29,16.125
2022-12-30,15.947
2022-12-31,15.947
2023-01-01,15.947
2023-01-02,15.947
2023-01-03,15.934
2023-01-04,16.043
2023-01-05,15.75
2023-01-06,16.212
2023-01-07,16.212
2023-01-08,16.212
2023-01-09,16.451
2023-01-10,16.338
2023-01-11,16.397
2023-01-12,16.192
2023-01-13,15.928
2023-01-14,15.928
2023-01-15,15.928
2023-01-16,15.928
2023-01-17,16.017
2023-01-18,15.535
2023-01-19,15.398
2023-01-20,15.488
2023-01-21,15.488
2023-01-22,15.488
2023-01-23,15.582
2023-01-24,15.649
2023-01-25,15.59
2023-01-26,15.698
2023-01-27,15.698
2023-01-28,15.698
2023-01-29,15.698
2023-01-30,15.664
2023-01-31,15.848
2023-02-01,15.959
2023-02-02,15.942
2023-02-03,15.53
2023-02-04,15.53
2023-02-05,15.53
2023-02-06,15.604
2023-02-07,15.567
2023-02-08,15.247
2023-02-09,15.065
2023-02-10,15.417
2023-02-11,15.417
2023-02-12,15.417
2023-02-13,15.509
2023-02-14,15.405
2023-02-15,15.48
2023-02-16,15.443
2023-02-17,15.734
2023-02-18,15.734
2023-02-19,15.734
2023-02-20,15.734
2023-02-21,15.468
2023-02-22,15.469
2023-02-23,15.398
2023-02-24,15.358
2023-02-25,15.358
2023-02-26,15.358
2023-02-27,15.295
2023-02-28,14.938
2023-03-01,14.667
2023-03-02,14.944
2023-03-03,15.131
2023-03-04,15.131
2023-03-05,15.131
2023-03-06,15.195
2023-03-07,15.087
2023-03-08,15.193
2023-03-09,15.099
2023-03-10,14.89
2023-03-11,14.89
2023-03-12,14.89
2023-03-13,15.204
2023-03-14,15.352
2023-03-15,15.75
2023-03-16,15.649
2023-03-17,15.426
2023-03-18,15.426
2023-03-19,15.426
2023-03-20,15.606
2023-03-21,15.12
2023-03-22,14.771
2023-03-23,14.526
2023-03-24,15.155
2023-03-25,15.155
2023-03-26,15.155
2023-03-27,15.063
2023-03-28,15.128
2023-03-29,15.36
2023-03-30,15.416
2023-03-31,15.511
2023-04-01,15.511
2023-04-02,15.511
2023-04-03,15.493
2023-04-04,15.539
2023-04-05,16.114
2023-04-06,16.173
2023-04-07,16.173
2023-04-08,16.173
2023-04-09,16.173
2023-04-10,16.097
2023-04-11,16.088
2023-04-12,16.083
2023-04-13,16.034
2023-04-14,15.788
2023-04-15,15.788
2023-04-16,15.788
2023-04-17,15.926
2023-04-18,15.786
2023-04-19,15.969
2023-04-20,15.964
2023-04-21,16.034
2023-04-22,16.034
2023-04-23,16.034
2023-04-24,16.088
2023-04-25,16.118
2023-04-26,15.754
2023-04-27,15.85
2023-04-28,15.783
2023-04-29,15.783
2023-04-30,15.783
2023-05-01,15.822
2023-05-02,15.588
2023-05-03,15.518
2023-05-04,15.616
2023-05-05,15.73
2023-05-06,15.73
2023-05-07,15.73
2023-05-08,15.735
2023-05-09,15.699
2023-05-10,15.806
2023-05-11,15.627
2023-05-12,15.796
2023-05-13,15.796
2023-05-14,15.796
2023-05-15,15.525
2023-05-16,15.18
2023-05-17,15.002
2023-05-18,14.925
2023-05-19,14.911
2023-05-20,14.911
2023-05-21,14.911
2023-05-22,14.888
2023-05-23,14.812
2023-05-24,14.669
2023-05-25,14.209
2023-05-26,14.166
2023-05-27,14.166
2023-05-28,14.166
2023-05-29,14.166
2023-05-30,14.087
2023-05-31,14.316
2023-06-01,14.137
2023-06-02,14.383
2023-06-03,14.383
2023-06-04,14.383
2023-06-05,14.447
2023-06-06,14.374
2023-06-07,14.555
2023-06-08,14.572
2023-06-09,14.4
2023-06-10,14.4
2023-06-11,14.4
2023-06-12,14.402
2023-06-13,14.308
2023-06-14,14.39
2023-06-15,14.609
2023-06-16,14.618
2023-06-17,14.618
2023-06-18,14.618
2023-06-19,14.618
2023-06-20,14.55
2023-06-21,14.707
2023-06-22,14.647
