,MAR US Equity
2020-10-03,12.644
2020-10-04,12.644
2020-10-05,12.847
2020-10-06,12.866
2020-10-07,13.143
2020-10-08,13.316
2020-10-09,13.187
2020-10-10,13.187
2020-10-11,13.187
2020-10-12,13.369
2020-10-13,13.322
2020-10-14,13.164
2020-10-15,13.164
2020-10-16,13.257
2020-10-17,13.257
2020-10-18,13.257
2020-10-19,12.739
2020-10-20,13.025
2020-10-21,12.898
2020-10-22,13.666
2020-10-23,13.794
2020-10-24,13.794
2020-10-25,13.794
2020-10-26,13.016
2020-10-27,12.669
2020-10-28,12.196
2020-10-29,12.651
2020-10-30,12.59
2020-10-31,12.59
2020-11-01,12.59
2020-11-02,12.593
2020-11-03,13.025
2020-11-04,13.29
2020-11-05,13.679
2020-11-06,14.153
2020-11-07,14.153
2020-11-08,14.153
2020-11-09,15.685
2020-11-10,15.709
2020-11-11,15.432
2020-11-12,15.293
2020-11-13,15.91
2020-11-14,15.91
2020-11-15,15.91
2020-11-16,16.199
2020-11-17,16.071
2020-11-18,15.751
2020-11-19,15.852
2020-11-20,15.612
2020-11-21,15.612
2020-11-22,15.612
2020-11-23,16.111
2020-11-24,17.135
2020-11-25,16.913
2020-11-26,16.913
2020-11-27,16.8
2020-11-28,16.8
2020-11-29,16.8
2020-11-30,16.606
2020-12-01,16.822
2020-12-02,16.848
2020-12-03,17.319
2020-12-04,17.75
2020-12-05,17.75
2020-12-06,17.75
2020-12-07,17.403
2020-12-08,17.349
2020-12-09,17.077
2020-12-10,17.247
2020-12-11,16.821
2020-12-12,16.821
2020-12-13,16.821
2020-12-14,16.49
2020-12-15,16.977
2020-12-16,16.987
2020-12-17,16.968
2020-12-18,16.776
2020-12-19,16.776
2020-12-20,16.776
2020-12-21,16.581
2020-12-22,16.443
2020-12-23,16.749
2020-12-24,16.767
2020-12-25,16.767
2020-12-26,16.767
2020-12-27,16.767
2020-12-28,16.711
2020-12-29,16.8
2020-12-30,16.991
2020-12-31,17.18
2021-01-01,17.18
2021-01-02,17.18
2021-01-03,17.18
2021-01-04,16.249
2021-01-05,16.321
2021-01-06,16.748
2021-01-07,16.872
2021-01-08,16.787
2021-01-09,16.787
2021-01-10,16.787
2021-01-11,16.654
2021-01-12,16.489
2021-01-13,16.375
2021-01-14,16.689
2021-01-15,16.413
2021-01-16,16.413
2021-01-17,16.413
2021-01-18,16.413
2021-01-19,16.421
2021-01-20,16.404
2021-01-21,16.39
2021-01-22,15.908
2021-01-23,15.908
2021-01-24,15.908
2021-01-25,15.483
2021-01-26,15.59
2021-01-27,15.205
2021-01-28,15.625
2021-01-29,15.055
2021-01-30,15.055
2021-01-31,15.055
2021-02-01,15.14
2021-02-02,15.699
2021-02-03,15.86
2021-02-04,16.13
2021-02-05,16.648
2021-02-06,16.648
2021-02-07,16.648
2021-02-08,16.598
2021-02-09,16.335
2021-02-10,16.297
2021-02-11,16.284
2021-02-12,16.648
2021-02-13,16.648
2021-02-14,16.648
2021-02-15,16.648
2021-02-16,16.738
2021-02-17,16.858
2021-02-18,16.892
2021-02-19,17.58
2021-02-20,17.58
2021-02-21,17.58
2021-02-22,18.551
2021-02-23,19.46
2021-02-24,20.495
2021-02-25,19.531
2021-02-26,19.268
2021-02-27,19.268
2021-02-28,19.268
2021-03-01,19.32
2021-03-02,19.382
2021-03-03,18.988
2021-03-04,18.803
2021-03-05,19.083
2021-03-06,19.083
2021-03-07,19.083
2021-03-08,18.946
2021-03-09,18.512
2021-03-10,18.53
2021-03-11,18.743
2021-03-12,18.915
2021-03-13,18.915
2021-03-14,18.915
2021-03-15,19.338
2021-03-16,18.969
2021-03-17,19.639
2021-03-18,19.43
2021-03-19,19.177
2021-03-20,19.177
2021-03-21,19.177
2021-03-22,19.079
2021-03-23,17.936
2021-03-24,18.044
2021-03-25,18.458
2021-03-26,18.49
2021-03-27,18.49
2021-03-28,18.49
2021-03-29,18.21
2021-03-30,18.667
2021-03-31,18.652
2021-04-01,18.672
2021-04-02,18.672
2021-04-03,18.672
2021-04-04,18.672
2021-04-05,19.007
2021-04-06,19.094
2021-04-07,18.74
2021-04-08,18.82
2021-04-09,18.699
2021-04-10,18.699
2021-04-11,18.699
2021-04-12,18.808
2021-04-13,18.74
2021-04-14,18.839
2021-04-15,18.787
2021-04-16,18.718
2021-04-17,18.718
2021-04-18,18.718
2021-04-19,18.705
2021-04-20,17.955
2021-04-21,18.308
2021-04-22,18.546
2021-04-23,18.02
2021-04-24,18.02
2021-04-25,18.02
2021-04-26,18.035
2021-04-27,18.188
2021-04-28,18.152
2021-04-29,18.344
2021-04-30,18.039
2021-05-01,18.039
2021-05-02,18.039
2021-05-03,18.084
2021-05-04,17.929
2021-05-05,17.552
2021-05-06,17.319
2021-05-07,17.817
2021-05-08,17.817
2021-05-09,17.817
2021-05-10,17.59
2021-05-11,17.755
2021-05-12,17.032
2021-05-13,17.686
2021-05-14,18.197
2021-05-15,18.197
2021-05-16,18.197
2021-05-17,17.761
2021-05-18,17.557
2021-05-19,17.514
2021-05-20,17.458
2021-05-21,17.461
2021-05-22,17.461
2021-05-23,17.461
2021-05-24,17.823
2021-05-25,17.784
2021-05-26,17.993
2021-05-27,18.163
2021-05-28,17.882
2021-05-29,17.882
2021-05-30,17.882
2021-05-31,17.882
2021-06-01,18.081
2021-06-02,17.764
2021-06-03,17.486
2021-06-04,17.693
2021-06-05,17.693
2021-06-06,17.693
2021-06-07,17.745
2021-06-08,18.149
2021-06-09,17.912
2021-06-10,17.931
2021-06-11,17.87
2021-06-12,17.87
2021-06-13,17.87
2021-06-14,17.922
2021-06-15,17.948
2021-06-16,17.836
2021-06-17,17.659
2021-06-18,17.29
2021-06-19,17.29
2021-06-20,17.29
2021-06-21,17.795
2021-06-22,17.61
2021-06-23,17.573
2021-06-24,17.535
2021-06-25,17.454
2021-06-26,17.454
2021-06-27,17.454
2021-06-28,16.922
2021-06-29,16.813
2021-06-30,17.003
2021-07-01,17.341
2021-07-02,17.593
2021-07-03,17.593
2021-07-04,17.593
2021-07-05,17.593
2021-07-06,17.452
2021-07-07,17.388
2021-07-08,17.142
2021-07-09,17.745
2021-07-10,17.745
2021-07-11,17.745
2021-07-12,17.657
2021-07-13,17.229
2021-07-14,17.39
2021-07-15,17.378
2021-07-16,16.82
2021-07-17,16.82
2021-07-18,16.82
2021-07-19,16.297
2021-07-20,16.538
2021-07-21,17.191
2021-07-22,16.963
2021-07-23,17.046
2021-07-24,17.046
2021-07-25,17.046
2021-07-26,17.452
2021-07-27,17.569
2021-07-28,17.706
2021-07-29,18.112
2021-07-30,17.879
2021-07-31,17.879
2021-08-01,17.879
2021-08-02,17.743
2021-08-03,17.025
2021-08-04,16.692
2021-08-05,17.252
2021-08-06,17.236
2021-08-07,17.236
2021-08-08,17.236
2021-08-09,16.691
2021-08-10,16.798
2021-08-11,16.814
2021-08-12,16.406
2021-08-13,16.358
2021-08-14,16.358
2021-08-15,16.358
2021-08-16,16.206
2021-08-17,15.869
2021-08-18,15.833
2021-08-19,15.865
2021-08-20,15.973
2021-08-21,15.973
2021-08-22,15.973
2021-08-23,16.338
2021-08-24,16.672
2021-08-25,16.673
2021-08-26,16.28
2021-08-27,16.566
2021-08-28,16.566
2021-08-29,16.566
2021-08-30,16.454
2021-08-31,16.459
2021-09-01,16.421
2021-09-02,16.491
2021-09-03,16.198
2021-09-04,16.198
2021-09-05,16.198
2021-09-06,16.198
2021-09-07,16.326
2021-09-08,16.293
2021-09-09,16.575
2021-09-10,16.52
2021-09-11,16.52
2021-09-12,16.52
2021-09-13,17.049
2021-09-14,17.336
2021-09-15,17.621
2021-09-16,17.636
2021-09-17,17.526
2021-09-18,17.526
2021-09-19,17.526
2021-09-20,17.394
2021-09-21,17.296
2021-09-22,17.587
2021-09-23,18.258
2021-09-24,18.575
2021-09-25,18.575
2021-09-26,18.575
2021-09-27,18.795
2021-09-28,18.706
2021-09-29,18.502
2021-09-30,18.036
2021-10-01,18.996
2021-10-02,18.996
2021-10-03,18.996
2021-10-04,18.895
2021-10-05,19.069
2021-10-06,19.053
2021-10-07,19.352
2021-10-08,19.271
2021-10-09,19.271
2021-10-10,19.271
2021-10-11,19.238
2021-10-12,19.315
2021-10-13,18.968
2021-10-14,19.042
2021-10-15,19.633
2021-10-16,19.633
2021-10-17,19.633
2021-10-18,19.619
2021-10-19,19.103
2021-10-20,18.887
2021-10-21,19.181
2021-10-22,18.97
2021-10-23,18.97
2021-10-24,18.97
2021-10-25,18.975
2021-10-26,19.128
2021-10-27,19.589
2021-10-28,19.61
2021-10-29,19.616
2021-10-30,19.616
2021-10-31,19.616
2021-11-01,19.838
2021-11-02,19.621
2021-11-03,20.024
2021-11-04,19.653
2021-11-05,20.075
2021-11-06,20.075
2021-11-07,20.075
2021-11-08,20.168
2021-11-09,19.735
2021-11-10,19.282
2021-11-11,18.789
2021-11-12,18.742
2021-11-13,18.742
2021-11-14,18.742
2021-11-15,18.646
2021-11-16,18.444
2021-11-17,18.771
2021-11-18,18.652
2021-11-19,18.555
2021-11-20,18.555
2021-11-21,18.555
2021-11-22,18.765
2021-11-23,18.889
2021-11-24,18.909
2021-11-25,18.909
2021-11-26,17.689
2021-11-27,17.689
2021-11-28,17.689
2021-11-29,18.089
2021-11-30,17.704
2021-12-01,17.097
2021-12-02,18.131
2021-12-03,17.994
2021-12-04,17.994
2021-12-05,17.994
2021-12-06,18.8
2021-12-07,18.78
2021-12-08,18.913
2021-12-09,18.854
2021-12-10,19.293
2021-12-11,19.293
2021-12-12,19.293
2021-12-13,18.438
2021-12-14,18.478
2021-12-15,18.138
2021-12-16,18.088
2021-12-17,18.019
2021-12-18,18.019
2021-12-19,18.019
2021-12-20,17.958
2021-12-21,18.995
2021-12-22,19.506
2021-12-23,19.819
2021-12-24,19.819
2021-12-25,19.819
2021-12-26,19.819
2021-12-27,20.001
2021-12-28,20.006
2021-12-29,19.982
2021-12-30,19.779
2021-12-31,19.825
2022-01-01,19.825
2022-01-02,19.825
2022-01-03,19.665
2022-01-04,20.157
2022-01-05,19.72
2022-01-06,19.75
2022-01-07,19.922
2022-01-08,19.922
2022-01-09,19.922
2022-01-10,19.348
2022-01-11,19.724
2022-01-12,19.683
2022-01-13,19.641
2022-01-14,19.437
2022-01-15,19.437
2022-01-16,19.437
2022-01-17,19.437
2022-01-18,18.947
2022-01-19,18.317
2022-01-20,18.614
2022-01-21,18.648
2022-01-22,18.648
2022-01-23,18.648
2022-01-24,18.5
2022-01-25,18.653
2022-01-26,18.8
2022-01-27,18.206
2022-01-28,18.877
2022-01-29,18.877
2022-01-30,18.877
2022-01-31,19.083
2022-02-01,19.308
2022-02-02,18.989
2022-02-03,19.124
2022-02-04,19.21
2022-02-05,19.21
2022-02-06,19.21
2022-02-07,19.6
2022-02-08,20.25
2022-02-09,20.484
2022-02-10,20.62
2022-02-11,20.053
2022-02-12,20.053
2022-02-13,20.053
2022-02-14,20.443
2022-02-15,21.418
2022-02-16,21.552
2022-02-17,20.954
2022-02-18,20.571
2022-02-19,20.571
2022-02-20,20.571
2022-02-21,20.571
2022-02-22,20.36
2022-02-23,19.832
2022-02-24,19.827
2022-02-25,20.487
2022-02-26,20.487
2022-02-27,20.487
2022-02-28,19.99
2022-03-01,19.376
2022-03-02,19.766
2022-03-03,19.441
2022-03-04,18.714
2022-03-05,18.714
2022-03-06,18.714
2022-03-07,17.396
2022-03-08,17.952
2022-03-09,18.736
2022-03-10,19.099
2022-03-11,18.991
2022-03-12,18.991
2022-03-13,18.991
2022-03-14,19.005
2022-03-15,19.551
2022-03-16,20.243
2022-03-17,20.119
2022-03-18,20.113
2022-03-19,20.113
2022-03-20,20.113
2022-03-21,19.968
2022-03-22,20.041
2022-03-23,19.697
2022-03-24,20.206
2022-03-25,20.152
2022-03-26,20.152
2022-03-27,20.152
2022-03-28,20.157
2022-03-29,20.951
2022-03-30,20.731
2022-03-31,20.649
2022-04-01,20.406
2022-04-02,20.406
2022-04-03,20.406
2022-04-04,20.52
2022-04-05,20.269
2022-04-06,19.357
2022-04-07,19.181
2022-04-08,19.088
2022-04-09,19.088
2022-04-10,19.088
2022-04-11,18.923
2022-04-12,19.015
2022-04-13,20.448
2022-04-14,21.027
2022-04-15,21.027
2022-04-16,21.027
2022-04-17,21.027
2022-04-18,21.302
2022-04-19,21.957
2022-04-20,22.308
2022-04-21,21.589
2022-04-22,21.091
2022-04-23,21.091
2022-04-24,21.091
2022-04-25,21.381
2022-04-26,20.768
2022-04-27,21.114
2022-04-28,21.625
2022-04-29,20.8
2022-04-30,20.8
2022-05-01,20.8
2022-05-02,20.766
2022-05-03,20.171
2022-05-04,21.246
2022-05-05,20.749
2022-05-06,20.023
2022-05-07,20.023
2022-05-08,20.023
2022-05-09,19.016
2022-05-10,19.371
2022-05-11,19.241
2022-05-12,18.824
2022-05-13,19.212
2022-05-14,19.212
2022-05-15,19.212
2022-05-16,18.753
2022-05-17,19.045
2022-05-18,17.793
2022-05-19,18.13
2022-05-20,17.933
2022-05-21,17.933
2022-05-22,17.933
2022-05-23,18.248
2022-05-24,17.633
2022-05-25,18.432
2022-05-26,19.658
2022-05-27,19.935
2022-05-28,19.935
2022-05-29,19.935
2022-05-30,19.935
2022-05-31,19.821
2022-06-01,19.707
2022-06-02,20.149
2022-06-03,20.176
2022-06-04,20.176
2022-06-05,20.176
2022-06-06,20.518
2022-06-07,20.468
2022-06-08,19.537
2022-06-09,18.912
2022-06-10,18.034
2022-06-11,18.034
2022-06-12,18.034
2022-06-13,17.158
2022-06-14,17.171
2022-06-15,17.462
2022-06-16,16.375
2022-06-17,16.383
2022-06-18,16.383
2022-06-19,16.383
2022-06-20,16.383
2022-06-21,15.971
2022-06-22,15.408
2022-06-23,15.024
2022-06-24,15.738
2022-06-25,15.738
2022-06-26,15.738
2022-06-27,15.829
2022-06-28,15.65
2022-06-29,15.542
2022-06-30,15.348
2022-07-01,15.706
2022-07-02,15.706
2022-07-03,15.706
2022-07-04,15.706
2022-07-05,15.65
2022-07-06,15.307
2022-07-07,15.771
2022-07-08,15.67
2022-07-09,15.67
2022-07-10,15.67
2022-07-11,15.603
2022-07-12,15.757
2022-07-13,16.129
2022-07-14,16.127
2022-07-15,16.421
2022-07-16,16.421
2022-07-17,16.421
2022-07-18,16.548
2022-07-19,17.272
2022-07-20,17.396
2022-07-21,17.379
2022-07-22,17.413
2022-07-23,17.413
2022-07-24,17.413
2022-07-25,17.653
2022-07-26,17.428
2022-07-27,18.185
2022-07-28,18.242
2022-07-29,18.326
2022-07-30,18.326
2022-07-31,18.326
2022-08-01,18.412
2022-08-02,17.978
2022-08-03,17.964
2022-08-04,17.892
2022-08-05,17.669
2022-08-06,17.669
2022-08-07,17.669
2022-08-08,17.811
2022-08-09,17.824
2022-08-10,18.099
2022-08-11,18.139
2022-08-12,18.47
2022-08-13,18.47
2022-08-14,18.47
2022-08-15,18.37
2022-08-16,18.714
2022-08-17,18.447
2022-08-18,18.614
2022-08-19,18.2
2022-08-20,18.2
2022-08-21,18.2
2022-08-22,17.81
2022-08-23,17.891
2022-08-24,18.036
2022-08-25,18.345
2022-08-26,17.671
2022-08-27,17.671
2022-08-28,17.671
2022-08-29,17.562
2022-08-30,17.293
2022-08-31,17.338
2022-09-01,17.362
2022-09-02,17.394
2022-09-03,17.394
2022-09-04,17.394
2022-09-05,17.394
2022-09-06,17.184
2022-09-07,17.774
2022-09-08,17.977
2022-09-09,18.31
2022-09-10,18.31
2022-09-11,18.31
2022-09-12,18.471
2022-09-13,17.805
2022-09-14,18.276
2022-09-15,18.292
2022-09-16,17.471
2022-09-17,17.471
2022-09-18,17.471
2022-09-19,17.747
2022-09-20,17.707
2022-09-21,16.82
2022-09-22,15.905
2022-09-23,15.606
2022-09-24,15.606
2022-09-25,15.606
2022-09-26,15.463
2022-09-27,15.672
2022-09-28,16.253
2022-09-29,15.879
2022-09-30,15.837
2022-10-01,15.837
2022-10-02,15.837
2022-10-03,15.912
2022-10-04,16.676
2022-10-05,16.633
2022-10-06,16.281
2022-10-07,15.991
2022-10-08,15.991
2022-10-09,15.991
2022-10-10,15.878
2022-10-11,15.685
2022-10-12,16.033
2022-10-13,16.185
2022-10-14,16.22
2022-10-15,16.22
2022-10-16,16.22
2022-10-17,16.712
2022-10-18,16.944
2022-10-19,16.942
2022-10-20,16.663
2022-10-21,17.338
2022-10-22,17.338
2022-10-23,17.338
2022-10-24,17.49
2022-10-25,17.541
2022-10-26,17.497
2022-10-27,17.633
2022-10-28,18.017
2022-10-29,18.017
2022-10-30,18.017
2022-10-31,18.069
2022-11-01,18.065
2022-11-02,17.266
2022-11-03,16.597
2022-11-04,16.809
2022-11-05,16.809
2022-11-06,16.809
2022-11-07,16.74
2022-11-08,16.985
2022-11-09,16.88
2022-11-10,17.878
2022-11-11,18.534
2022-11-12,18.534
2022-11-13,18.534
2022-11-14,18.053
2022-11-15,18.307
2022-11-16,18.287
2022-11-17,18.201
2022-11-18,18.399
2022-11-19,18.399
2022-11-20,18.399
2022-11-21,18.265
2022-11-22,18.586
2022-11-23,18.55
2022-11-24,18.55
2022-11-25,18.67
2022-11-26,18.67
2022-11-27,18.67
2022-11-28,18.252
2022-11-29,18.605
2022-11-30,19.148
2022-12-01,19.08
2022-12-02,19.131
2022-12-03,19.131
2022-12-04,19.131
2022-12-05,18.73
2022-12-06,18.507
2022-12-07,18.139
2022-12-08,18.529
2022-12-09,18.586
2022-12-10,18.586
2022-12-11,18.586
2022-12-12,18.818
2022-12-13,18.813
2022-12-14,18.375
2022-12-15,17.932
2022-12-16,17.745
2022-12-17,17.745
2022-12-18,17.745
2022-12-19,17.466
2022-12-20,17.355
2022-12-21,17.163
2022-12-22,16.987
2022-12-23,17.144
2022-12-24,17.144
2022-12-25,17.144
2022-12-26,17.144
2022-12-27,17.117
2022-12-28,16.8
2022-12-29,17.073
2022-12-30,17.179
2022-12-31,17.179
2023-01-01,17.179
2023-01-02,17.179
2023-01-03,17.064
2023-01-04,17.393
2023-01-05,17.279
2023-01-06,17.801
2023-01-07,17.801
2023-01-08,17.801
2023-01-09,17.732
2023-01-10,17.805
2023-01-11,18.414
2023-01-12,18.591
2023-01-13,18.799
2023-01-14,18.799
2023-01-15,18.799
2023-01-16,18.799
2023-01-17,18.702
2023-01-18,18.548
2023-01-19,18.641
2023-01-20,19.365
2023-01-21,19.365
2023-01-22,19.365
2023-01-23,19.812
2023-01-24,19.884
2023-01-25,20.2
2023-01-26,20.464
2023-01-27,20.435
2023-01-28,20.435
2023-01-29,20.435
2023-01-30,20.068
2023-01-31,20.437
2023-02-01,20.592
2023-02-02,20.685
2023-02-03,20.48
2023-02-04,20.48
2023-02-05,20.48
2023-02-06,20.233
2023-02-07,20.599
2023-02-08,20.434
2023-02-09,20.538
2023-02-10,20.124
2023-02-11,20.124
2023-02-12,20.124
2023-02-13,20.476
2023-02-14,21.063
2023-02-15,20.891
2023-02-16,20.331
2023-02-17,19.953
2023-02-18,19.953
2023-02-19,19.953
2023-02-20,19.953
2023-02-21,19.74
2023-02-22,19.743
2023-02-23,19.946
2023-02-24,19.732
2023-02-25,19.732
2023-02-26,19.732
2023-02-27,19.625
2023-02-28,19.56
2023-03-01,19.583
2023-03-02,19.752
2023-03-03,20.002
2023-03-04,20.002
2023-03-05,20.002
2023-03-06,20.239
2023-03-07,20.06
2023-03-08,19.924
2023-03-09,19.268
2023-03-10,18.901
2023-03-11,18.901
2023-03-12,18.901
2023-03-13,18.444
2023-03-14,18.689
2023-03-15,18.188
2023-03-16,18.506
2023-03-17,18.235
2023-03-18,18.235
2023-03-19,18.235
2023-03-20,18.725
2023-03-21,19.359
2023-03-22,18.834
2023-03-23,18.461
2023-03-24,18.067
2023-03-25,18.067
2023-03-26,18.067
2023-03-27,18.067
2023-03-28,18.344
2023-03-29,18.688
2023-03-30,18.748
2023-03-31,19.136
2023-04-01,19.136
2023-04-02,19.136
2023-04-03,18.954
2023-04-04,18.945
2023-04-05,18.735
2023-04-06,18.792
2023-04-07,18.792
2023-04-08,18.792
2023-04-09,18.792
2023-04-10,18.762
2023-04-11,18.887
2023-04-12,18.609
2023-04-13,19.074
2023-04-14,19.358
2023-04-15,19.358
2023-04-16,19.358
2023-04-17,19.548
2023-04-18,20.026
2023-04-19,20.032
2023-04-20,20.019
2023-04-21,20.094
2023-04-22,20.094
2023-04-23,20.094
2023-04-24,20.085
2023-04-25,19.915
2023-04-26,19.021
2023-04-27,19.052
2023-04-28,19.507
2023-04-29,19.507
2023-04-30,19.507
2023-05-01,19.6
2023-05-02,20.139
2023-05-03,19.768
2023-05-04,19.55
2023-05-05,19.559
2023-05-06,19.559
2023-05-07,19.559
2023-05-08,19.646
2023-05-09,19.761
2023-05-10,19.39
2023-05-11,19.264
2023-05-12,19.221
2023-05-13,19.221
2023-05-14,19.221
2023-05-15,19.376
2023-05-16,19.19
2023-05-17,19.469
2023-05-18,19.863
2023-05-19,19.577
2023-05-20,19.577
2023-05-21,19.577
2023-05-22,19.166
2023-05-23,18.602
2023-05-24,18.46
2023-05-25,18.893
2023-05-26,18.904
2023-05-27,18.904
2023-05-28,18.904
2023-05-29,18.904
2023-05-30,18.577
2023-05-31,18.434
2023-06-01,18.676
2023-06-02,19.34
2023-06-03,19.34
2023-06-04,19.34
2023-06-05,19.34
2023-06-06,19.741
2023-06-07,19.343
2023-06-08,19.449
2023-06-09,19.507
2023-06-10,19.507
2023-06-11,19.507
2023-06-12,19.717
2023-06-13,19.769
2023-06-14,19.774
2023-06-15,19.257
2023-06-16,19.222
2023-06-17,19.222
2023-06-18,19.222
2023-06-19,19.222
2023-06-20,18.942
2023-06-21,19.196
2023-06-22,19.149
