,CACC US Equity
2020-06-09,14.797
2020-06-10,13.817
2020-06-11,13.051
2020-06-12,13.604
2020-06-13,13.604
2020-06-14,13.604
2020-06-15,13.495
2020-06-16,13.654
2020-06-17,13.478
2020-06-18,13.337
2020-06-19,13.054
2020-06-20,13.054
2020-06-21,13.054
2020-06-22,13.243
2020-06-23,13.27
2020-06-24,12.795
2020-06-25,13.101
2020-06-26,12.751
2020-06-27,12.751
2020-06-28,12.751
2020-06-29,13.032
2020-06-30,12.997
2020-07-01,13.04
2020-07-02,13.083
2020-07-03,13.083
2020-07-04,13.083
2020-07-05,13.083
2020-07-06,13.427
2020-07-07,13.22
2020-07-08,13.517
2020-07-09,12.943
2020-07-10,13.253
2020-07-11,13.253
2020-07-12,13.253
2020-07-13,13.311
2020-07-14,13.339
2020-07-15,13.933
2020-07-16,13.882
2020-07-17,13.439
2020-07-18,13.439
2020-07-19,13.439
2020-07-20,13.524
2020-07-21,13.705
2020-07-22,13.994
2020-07-23,14.281
2020-07-24,14.123
2020-07-25,14.123
2020-07-26,14.123
2020-07-27,14.166
2020-07-28,14.385
2020-07-29,14.873
2020-07-30,15.012
2020-07-31,14.514
2020-08-01,14.514
2020-08-02,14.514
2020-08-03,14.826
2020-08-04,14.734
2020-08-05,15.385
2020-08-06,15.947
2020-08-07,15.931
2020-08-08,15.931
2020-08-09,15.931
2020-08-10,16.266
2020-08-11,16.092
2020-08-12,15.992
2020-08-13,15.379
2020-08-14,15.06
2020-08-15,15.06
2020-08-16,15.06
2020-08-17,14.788
2020-08-18,14.528
2020-08-19,14.432
2020-08-20,14.287
2020-08-21,14.383
2020-08-22,14.383
2020-08-23,14.383
2020-08-24,14.785
2020-08-25,14.578
2020-08-26,14.316
2020-08-27,14.338
2020-08-28,14.25
2020-08-29,14.25
2020-08-30,14.25
2020-08-31,11.998
2020-09-01,11.603
2020-09-02,11.963
2020-09-03,11.599
2020-09-04,11.649
2020-09-05,11.649
2020-09-06,11.649
2020-09-07,11.649
2020-09-08,11.24
2020-09-09,11.202
2020-09-10,10.661
2020-09-11,10.479
2020-09-12,10.479
2020-09-13,10.479
2020-09-14,10.656
2020-09-15,10.44
2020-09-16,10.531
2020-09-17,10.226
2020-09-18,9.914
2020-09-19,9.914
2020-09-20,9.914
2020-09-21,9.583
2020-09-22,9.505
2020-09-23,9.222
2020-09-24,9.238
2020-09-25,9.407
2020-09-26,9.407
2020-09-27,9.407
2020-09-28,9.957
2020-09-29,10.329
2020-09-30,10.504
2020-10-01,10.767
2020-10-02,10.978
2020-10-03,10.978
2020-10-04,10.978
2020-10-05,10.856
2020-10-06,10.388
2020-10-07,10.634
2020-10-08,11.056
2020-10-09,10.975
2020-10-10,10.975
2020-10-11,10.975
2020-10-12,10.719
2020-10-13,10.654
2020-10-14,10.754
2020-10-15,10.658
2020-10-16,10.348
2020-10-17,10.348
2020-10-18,10.348
2020-10-19,10.329
2020-10-20,10.547
2020-10-21,10.483
2020-10-22,10.426
2020-10-23,10.535
2020-10-24,10.535
2020-10-25,10.535
2020-10-26,10.377
2020-10-27,10.068
2020-10-28,9.72
2020-10-29,9.889
2020-10-30,9.247
2020-10-31,9.247
2020-11-01,9.247
2020-11-02,9.402
2020-11-03,9.358
2020-11-04,9.478
2020-11-05,9.65
2020-11-06,9.689
2020-11-07,9.689
2020-11-08,9.689
2020-11-09,9.836
2020-11-10,9.791
2020-11-11,9.768
2020-11-12,9.447
2020-11-13,9.717
2020-11-14,9.717
2020-11-15,9.717
2020-11-16,9.794
2020-11-17,9.745
2020-11-18,9.666
2020-11-19,9.541
2020-11-20,9.098
2020-11-21,9.098
2020-11-22,9.098
2020-11-23,8.942
2020-11-24,9.544
2020-11-25,9.254
2020-11-26,9.254
2020-11-27,9.291
2020-11-28,9.291
2020-11-29,9.291
2020-11-30,9.258
2020-12-01,9.991
2020-12-02,10.103
2020-12-03,10.278
2020-12-04,10.301
2020-12-05,10.301
2020-12-06,10.301
2020-12-07,10.209
2020-12-08,10.346
2020-12-09,10.258
2020-12-10,10.417
2020-12-11,10.349
2020-12-12,10.349
2020-12-13,10.349
2020-12-14,10.248
2020-12-15,10.527
2020-12-16,10.522
2020-12-17,10.479
2020-12-18,10.304
2020-12-19,10.304
2020-12-20,10.304
2020-12-21,10.415
2020-12-22,10.197
2020-12-23,10.515
2020-12-24,10.205
2020-12-25,10.205
2020-12-26,10.205
2020-12-27,10.205
2020-12-28,10.365
2020-12-29,10.358
2020-12-30,10.587
2020-12-31,10.736
2021-01-01,10.736
2021-01-02,10.736
2021-01-03,10.736
2021-01-04,10.422
2021-01-05,10.702
2021-01-06,10.349
2021-01-07,10.453
2021-01-08,10.546
2021-01-09,10.546
2021-01-10,10.546
2021-01-11,10.579
2021-01-12,10.588
2021-01-13,10.665
2021-01-14,11.021
2021-01-15,11.01
2021-01-16,11.01
2021-01-17,11.01
2021-01-18,11.01
2021-01-19,10.515
2021-01-20,10.728
2021-01-21,10.728
2021-01-22,10.087
2021-01-23,10.087
2021-01-24,10.087
2021-01-25,10.978
2021-01-26,11.983
2021-01-27,11.623
2021-01-28,11.623
2021-01-29,11.623
2021-01-30,11.623
2021-01-31,11.623
2021-02-01,11.623
2021-02-02,11.623
2021-02-03,11.623
2021-02-04,11.623
2021-02-05,11.623
2021-02-06,11.623
2021-02-07,11.623
2021-02-08,11.623
2021-02-09,11.623
2021-02-10,11.623
2021-02-11,11.623
2021-02-12,11.623
2021-02-13,11.623
2021-02-14,11.623
2021-02-15,11.623
2021-02-16,11.623
2021-02-17,11.623
2021-02-18,11.623
2021-02-19,11.623
2021-02-20,11.623
2021-02-21,11.623
2021-02-22,11.623
2021-02-23,11.623
2021-02-24,11.623
2021-02-25,11.623
2021-02-26,11.623
2021-02-27,11.623
2021-02-28,11.623
2021-03-01,11.623
2021-03-02,11.623
2021-03-03,11.623
2021-03-04,11.623
2021-03-05,11.623
2021-03-06,11.623
2021-03-07,11.623
2021-03-08,11.623
2021-03-09,11.623
2021-03-10,11.623
2021-03-11,11.623
2021-03-12,11.623
2021-03-13,11.623
2021-03-14,11.623
2021-03-15,11.623
2021-03-16,11.623
2021-03-17,11.623
2021-03-18,11.623
2021-03-19,11.623
2021-03-20,11.623
2021-03-21,11.623
2021-03-22,11.623
2021-03-23,11.623
2021-03-24,11.623
2021-03-25,11.623
2021-03-26,11.623
2021-03-27,11.623
2021-03-28,11.623
2021-03-29,11.623
2021-03-30,11.623
2021-03-31,11.623
2021-04-01,11.623
2021-04-02,11.623
2021-04-03,11.623
2021-04-04,11.623
2021-04-05,11.623
2021-04-06,11.623
2021-04-07,11.623
2021-04-08,11.623
2021-04-09,11.623
2021-04-10,11.623
2021-04-11,11.623
2021-04-12,11.623
2021-04-13,11.623
2021-04-14,11.623
2021-04-15,11.623
2021-04-16,11.623
2021-04-17,11.623
2021-04-18,11.623
2021-04-19,11.623
2021-04-20,11.623
2021-04-21,11.623
2021-04-22,11.623
2021-04-23,11.623
2021-04-24,11.623
2021-04-25,11.623
2021-04-26,11.623
2021-04-27,11.623
2021-04-28,11.623
2021-04-29,11.623
2021-04-30,11.623
2021-05-01,11.623
2021-05-02,11.623
2021-05-03,11.623
2021-05-04,11.623
2021-05-05,11.623
2021-05-06,11.623
2021-05-07,11.623
2021-05-08,11.623
2021-05-09,11.623
2021-05-10,11.623
2021-05-11,11.623
2021-05-12,11.623
2021-05-13,11.623
2021-05-14,11.623
2021-05-15,11.623
2021-05-16,11.623
2021-05-17,11.623
2021-05-18,11.623
2021-05-19,11.623
2021-05-20,11.623
2021-05-21,11.623
2021-05-22,11.623
2021-05-23,11.623
2021-05-24,11.623
2021-05-25,11.623
2021-05-26,11.623
2021-05-27,11.623
2021-05-28,11.623
2021-05-29,11.623
2021-05-30,11.623
2021-05-31,11.623
2021-06-01,11.623
2021-06-02,11.623
2021-06-03,11.623
2021-06-04,11.623
2021-06-05,11.623
2021-06-06,11.623
2021-06-07,11.623
2021-06-08,11.623
2021-06-09,11.623
2021-06-10,11.623
2021-06-11,11.623
2021-06-12,11.623
2021-06-13,11.623
2021-06-14,11.623
2021-06-15,11.623
2021-06-16,11.623
2021-06-17,11.623
2021-06-18,11.623
2021-06-19,11.623
2021-06-20,11.623
2021-06-21,11.623
2021-06-22,11.623
2021-06-23,11.623
2021-06-24,11.623
2021-06-25,11.623
2021-06-26,11.623
2021-06-27,11.623
2021-06-28,11.623
2021-06-29,11.623
2021-06-30,11.623
2021-07-01,11.623
2021-07-02,11.623
2021-07-03,11.623
2021-07-04,11.623
2021-07-05,11.623
2021-07-06,11.623
2021-07-07,11.623
2021-07-08,11.623
2021-07-09,11.623
2021-07-10,11.623
2021-07-11,11.623
2021-07-12,11.623
2021-07-13,11.623
2021-07-14,11.623
2021-07-15,11.623
2021-07-16,11.623
2021-07-17,11.623
2021-07-18,11.623
2021-07-19,11.623
2021-07-20,11.623
2021-07-21,11.623
2021-07-22,11.623
2021-07-23,11.623
2021-07-24,11.623
2021-07-25,11.623
2021-07-26,11.623
2021-07-27,11.623
2021-07-28,11.623
2021-07-29,11.623
2021-07-30,11.623
2021-07-31,11.623
2021-08-01,11.623
2021-08-02,11.623
2021-08-03,11.623
2021-08-04,11.623
2021-08-05,11.623
2021-08-06,11.623
2021-08-07,11.623
2021-08-08,11.623
2021-08-09,11.623
2021-08-10,11.623
2021-08-11,11.623
2021-08-12,11.623
2021-08-13,11.623
2021-08-14,11.623
2021-08-15,11.623
2021-08-16,11.623
2021-08-17,11.623
2021-08-18,11.623
2021-08-19,11.623
2021-08-20,11.623
2021-08-21,11.623
2021-08-22,11.623
2021-08-23,11.623
2021-08-24,11.623
2021-08-25,11.623
2021-08-26,11.623
2021-08-27,11.623
2021-08-28,11.623
2021-08-29,11.623
2021-08-30,11.623
2021-08-31,11.623
2021-09-01,11.623
2021-09-02,11.623
2021-09-03,11.623
2021-09-04,11.623
2021-09-05,11.623
2021-09-06,11.623
2021-09-07,11.623
2021-09-08,11.623
2021-09-09,11.623
2021-09-10,11.623
2021-09-11,11.623
2021-09-12,11.623
2021-09-13,11.623
2021-09-14,11.623
2021-09-15,11.623
2021-09-16,11.623
2021-09-17,11.623
2021-09-18,11.623
2021-09-19,11.623
2021-09-20,11.623
2021-09-21,11.623
2021-09-22,11.623
2021-09-23,11.623
2021-09-24,11.623
2021-09-25,11.623
2021-09-26,11.623
2021-09-27,11.623
2021-09-28,11.623
2021-09-29,11.623
2021-09-30,11.623
2021-10-01,11.623
2021-10-02,11.623
2021-10-03,11.623
2021-10-04,11.623
2021-10-05,11.623
2021-10-06,11.623
2021-10-07,11.623
2021-10-08,11.623
2021-10-09,11.623
2021-10-10,11.623
2021-10-11,11.623
2021-10-12,11.623
2021-10-13,11.623
2021-10-14,11.623
2021-10-15,11.623
2021-10-16,11.623
2021-10-17,11.623
2021-10-18,11.623
2021-10-19,11.623
2021-10-20,11.623
2021-10-21,11.623
2021-10-22,11.623
2021-10-23,11.623
2021-10-24,11.623
2021-10-25,11.623
2021-10-26,11.623
2021-10-27,11.623
2021-10-28,11.623
2021-10-29,11.623
2021-10-30,11.623
2021-10-31,11.623
2021-11-01,11.623
2021-11-02,11.623
2021-11-03,11.623
2021-11-04,11.623
2021-11-05,11.623
2021-11-06,11.623
2021-11-07,11.623
2021-11-08,11.623
2021-11-09,11.623
2021-11-10,11.623
2021-11-11,11.623
2021-11-12,11.623
2021-11-13,11.623
2021-11-14,11.623
2021-11-15,11.623
2021-11-16,11.623
2021-11-17,11.623
2021-11-18,11.623
2021-11-19,11.623
2021-11-20,11.623
2021-11-21,11.623
2021-11-22,11.623
2021-11-23,11.623
2021-11-24,11.623
2021-11-25,11.623
2021-11-26,11.623
2021-11-27,11.623
2021-11-28,11.623
2021-11-29,11.623
2021-11-30,11.623
2021-12-01,11.623
2021-12-02,11.623
2021-12-03,11.623
2021-12-04,11.623
2021-12-05,11.623
2021-12-06,11.623
2021-12-07,11.623
2021-12-08,11.623
2021-12-09,11.623
2021-12-10,11.623
2021-12-11,11.623
2021-12-12,11.623
2021-12-13,11.623
2021-12-14,11.623
2021-12-15,11.623
2021-12-16,11.623
2021-12-17,11.623
2021-12-18,11.623
2021-12-19,11.623
2021-12-20,11.623
2021-12-21,11.623
2021-12-22,11.623
2021-12-23,11.623
2021-12-24,11.623
2021-12-25,11.623
2021-12-26,11.623
2021-12-27,11.623
2021-12-28,11.623
2021-12-29,11.623
2021-12-30,11.623
2021-12-31,11.623
2022-01-01,11.623
2022-01-02,11.623
2022-01-03,11.623
2022-01-04,11.623
2022-01-05,11.623
2022-01-06,11.623
2022-01-07,11.623
2022-01-08,11.623
2022-01-09,11.623
2022-01-10,11.623
2022-01-11,11.623
2022-01-12,11.623
2022-01-13,11.623
2022-01-14,11.623
2022-01-15,11.623
2022-01-16,11.623
2022-01-17,11.623
2022-01-18,11.623
2022-01-19,11.623
2022-01-20,11.623
2022-01-21,11.623
2022-01-22,11.623
2022-01-23,11.623
2022-01-24,11.623
2022-01-25,11.623
2022-01-26,11.623
2022-01-27,11.623
2022-01-28,11.623
2022-01-29,11.623
2022-01-30,11.623
2022-01-31,11.623
2022-02-01,11.623
2022-02-02,11.623
2022-02-03,11.623
2022-02-04,11.623
2022-02-05,11.623
2022-02-06,11.623
2022-02-07,11.623
2022-02-08,11.623
2022-02-09,11.623
2022-02-10,11.623
2022-02-11,11.623
2022-02-12,11.623
2022-02-13,11.623
2022-02-14,11.623
2022-02-15,11.623
2022-02-16,11.623
2022-02-17,11.623
2022-02-18,11.623
2022-02-19,11.623
2022-02-20,11.623
2022-02-21,11.623
2022-02-22,11.623
2022-02-23,11.623
2022-02-24,11.623
2022-02-25,11.623
2022-02-26,11.623
2022-02-27,11.623
2022-02-28,11.623
2022-03-01,11.623
2022-03-02,11.623
2022-03-03,11.623
2022-03-04,11.623
2022-03-05,11.623
2022-03-06,11.623
2022-03-07,11.623
2022-03-08,11.623
2022-03-09,11.623
2022-03-10,11.623
2022-03-11,11.623
2022-03-12,11.623
2022-03-13,11.623
2022-03-14,11.623
2022-03-15,11.623
2022-03-16,11.623
2022-03-17,11.623
2022-03-18,11.623
2022-03-19,11.623
2022-03-20,11.623
2022-03-21,11.623
2022-03-22,11.623
2022-03-23,11.623
2022-03-24,11.623
2022-03-25,11.623
2022-03-26,11.623
2022-03-27,11.623
2022-03-28,11.623
2022-03-29,11.623
2022-03-30,11.623
2022-03-31,11.623
2022-04-01,11.623
2022-04-02,11.623
2022-04-03,11.623
2022-04-04,11.623
2022-04-05,11.623
2022-04-06,11.623
2022-04-07,11.623
2022-04-08,11.623
2022-04-09,11.623
2022-04-10,11.623
2022-04-11,11.09
2022-04-12,11.034
2022-04-13,11.406
2022-04-14,11.621
2022-04-15,11.621
2022-04-16,11.621
2022-04-17,11.621
2022-04-18,11.736
2022-04-19,12.206
2022-04-20,12.046
2022-04-21,11.616
2022-04-22,11.037
2022-04-23,11.037
2022-04-24,11.037
2022-04-25,10.871
2022-04-26,10.345
2022-04-27,10.168
2022-04-28,10.667
2022-04-29,10.165
2022-04-30,10.165
2022-05-01,10.165
2022-05-02,9.903
2022-05-03,11.899
2022-05-04,12.263
2022-05-05,11.576
2022-05-06,11.472
2022-05-07,11.472
2022-05-08,11.472
2022-05-09,10.844
2022-05-10,10.85
2022-05-11,10.74
2022-05-12,10.616
2022-05-13,11.128
2022-05-14,11.128
2022-05-15,11.128
2022-05-16,11.192
2022-05-17,11.571
2022-05-18,11.179
2022-05-19,10.733
2022-05-20,10.446
2022-05-21,10.446
2022-05-22,10.446
2022-05-23,10.641
2022-05-24,10.493
2022-05-25,10.614
2022-05-26,10.993
2022-05-27,11.155
2022-05-28,11.155
2022-05-29,11.155
2022-05-30,11.155
2022-05-31,11.256
2022-06-01,11.035
2022-06-02,11.223
2022-06-03,10.689
2022-06-04,10.689
2022-06-05,10.689
2022-06-06,10.687
2022-06-07,11.019
2022-06-08,10.602
2022-06-09,10.289
2022-06-10,9.871
2022-06-11,9.871
2022-06-12,9.871
2022-06-13,9.568
2022-06-14,9.559
2022-06-15,9.689
2022-06-16,8.71
2022-06-17,8.882
2022-06-18,8.882
2022-06-19,8.882
2022-06-20,8.882
2022-06-21,8.979
2022-06-22,9.007
2022-06-23,9.078
2022-06-24,9.557
2022-06-25,9.557
2022-06-26,9.557
2022-06-27,9.356
2022-06-28,9.258
2022-06-29,8.909
2022-06-30,8.951
2022-07-01,9.372
2022-07-02,9.372
2022-07-03,9.372
2022-07-04,9.372
2022-07-05,9.956
2022-07-06,9.407
2022-07-07,9.836
2022-07-08,9.546
2022-07-09,9.546
2022-07-10,9.546
2022-07-11,9.673
2022-07-12,9.689
2022-07-13,9.812
2022-07-14,9.704
2022-07-15,9.923
2022-07-16,9.923
2022-07-17,9.923
2022-07-18,10.03
2022-07-19,10.496
2022-07-20,10.702
2022-07-21,10.74
2022-07-22,10.696
2022-07-23,10.696
2022-07-24,10.696
2022-07-25,10.686
2022-07-26,10.481
2022-07-27,10.724
2022-07-28,10.856
2022-07-29,11.159
2022-07-30,11.159
2022-07-31,11.159
2022-08-01,11.109
2022-08-02,10.1
2022-08-03,10.42
2022-08-04,10.396
2022-08-05,10.391
2022-08-06,10.391
2022-08-07,10.391
2022-08-08,10.695
2022-08-09,10.427
2022-08-10,10.621
2022-08-11,10.617
2022-08-12,10.652
2022-08-13,10.652
2022-08-14,10.652
2022-08-15,10.969
2022-08-16,11.561
2022-08-17,11.447
2022-08-18,11.527
2022-08-19,11.365
2022-08-20,11.365
2022-08-21,11.365
2022-08-22,10.742
2022-08-23,11.017
2022-08-24,10.993
2022-08-25,11.149
2022-08-26,10.666
2022-08-27,10.666
2022-08-28,10.666
2022-08-29,10.574
2022-08-30,10.306
2022-08-31,10.161
2022-09-01,10.188
2022-09-02,9.957
2022-09-03,9.957
2022-09-04,9.957
2022-09-05,9.957
2022-09-06,9.703
2022-09-07,9.788
2022-09-08,9.768
2022-09-09,9.839
2022-09-10,9.839
2022-09-11,9.839
2022-09-12,10.176
2022-09-13,9.494
2022-09-14,9.461
2022-09-15,9.463
2022-09-16,9.304
2022-09-17,9.304
2022-09-18,9.304
2022-09-19,9.432
2022-09-20,9.025
2022-09-21,9.097
2022-09-22,8.927
2022-09-23,8.828
2022-09-24,8.828
2022-09-25,8.828
2022-09-26,8.636
2022-09-27,8.569
2022-09-28,8.812
2022-09-29,8.425
2022-09-30,8.365
2022-10-01,8.365
2022-10-02,8.365
2022-10-03,8.176
2022-10-04,8.546
2022-10-05,8.368
2022-10-06,8.174
2022-10-07,7.916
2022-10-08,7.916
2022-10-09,7.916
2022-10-10,7.686
2022-10-11,7.749
2022-10-12,7.75
2022-10-13,7.923
2022-10-14,7.608
2022-10-15,7.608
2022-10-16,7.608
2022-10-17,7.856
2022-10-18,7.926
2022-10-19,7.391
2022-10-20,7.18
2022-10-21,7.47
2022-10-22,7.47
2022-10-23,7.47
2022-10-24,7.604
2022-10-25,8.078
2022-10-26,8.079
2022-10-27,8.027
2022-10-28,8.303
2022-10-29,8.303
2022-10-30,8.303
2022-10-31,8.2
2022-11-01,9.03
2022-11-02,8.539
2022-11-03,8.692
2022-11-04,8.645
2022-11-05,8.645
2022-11-06,8.645
2022-11-07,8.61
2022-11-08,8.954
2022-11-09,8.879
2022-11-10,9.766
2022-11-11,10.396
2022-11-12,10.396
2022-11-13,10.396
2022-11-14,10.025
2022-11-15,9.879
2022-11-16,9.594
2022-11-17,9.479
2022-11-18,9.442
2022-11-19,9.442
2022-11-20,9.442
2022-11-21,9.45
2022-11-22,9.46
2022-11-23,9.566
2022-11-24,9.566
2022-11-25,9.525
2022-11-26,9.525
2022-11-27,9.525
2022-11-28,9.288
2022-11-29,9.392
2022-11-30,9.445
2022-12-01,9.454
2022-12-02,9.449
2022-12-03,9.449
2022-12-04,9.449
2022-12-05,9.183
2022-12-06,9.122
2022-12-07,8.781
2022-12-08,9.067
2022-12-09,9.242
2022-12-10,9.242
2022-12-11,9.242
2022-12-12,9.245
2022-12-13,9.161
2022-12-14,9.025
2022-12-15,9.018
2022-12-16,8.822
2022-12-17,8.822
2022-12-18,8.822
2022-12-19,8.768
2022-12-20,8.77
2022-12-21,9.23
2022-12-22,8.863
2022-12-23,9.319
2022-12-24,9.319
2022-12-25,9.319
2022-12-26,9.319
2022-12-27,9.309
2022-12-28,9.288
2022-12-29,9.538
2022-12-30,9.503
2022-12-31,9.503
2023-01-01,9.503
2023-01-02,9.503
2023-01-03,9.144
2023-01-04,8.082
2023-01-05,7.576
2023-01-06,8.058
2023-01-07,8.058
2023-01-08,8.058
2023-01-09,8.066
2023-01-10,8.086
2023-01-11,8.193
2023-01-12,8.646
2023-01-13,8.489
2023-01-14,8.489
2023-01-15,8.489
2023-01-16,8.489
2023-01-17,8.186
2023-01-18,8.111
2023-01-19,7.88
2023-01-20,8.388
2023-01-21,8.388
2023-01-22,8.388
2023-01-23,9.126
2023-01-24,9.085
2023-01-25,9.274
2023-01-26,9.42
2023-01-27,9.755
2023-01-28,9.755
2023-01-29,9.755
2023-01-30,9.271
2023-01-31,9.604
2023-02-01,10.914
2023-02-02,11.389
2023-02-03,10.865
2023-02-04,10.865
2023-02-05,10.865
2023-02-06,10.524
2023-02-07,10.404
2023-02-08,9.939
2023-02-09,9.966
2023-02-10,9.548
2023-02-11,9.548
2023-02-12,9.548
2023-02-13,10.163
2023-02-14,10.042
2023-02-15,10.051
2023-02-16,9.873
2023-02-17,9.635
2023-02-18,9.635
2023-02-19,9.635
2023-02-20,9.635
2023-02-21,9.337
2023-02-22,9.393
2023-02-23,9.417
2023-02-24,9.264
2023-02-25,9.264
2023-02-26,9.264
2023-02-27,9.102
2023-02-28,9.146
2023-03-01,9.144
2023-03-02,9.238
2023-03-03,9.259
2023-03-04,9.259
2023-03-05,9.259
2023-03-06,9.194
2023-03-07,9.082
2023-03-08,9.129
2023-03-09,8.791
2023-03-10,8.573
2023-03-11,8.573
2023-03-12,8.573
2023-03-13,8.304
2023-03-14,8.357
2023-03-15,8.273
2023-03-16,8.349
2023-03-17,8.15
2023-03-18,8.15
2023-03-19,8.15
2023-03-20,8.414
2023-03-21,8.55
2023-03-22,8.418
2023-03-23,8.269
2023-03-24,8.351
2023-03-25,8.351
2023-03-26,8.351
2023-03-27,8.442
2023-03-28,8.504
2023-03-29,8.749
2023-03-30,8.747
2023-03-31,8.975
2023-04-01,8.975
2023-04-02,8.975
2023-04-03,8.874
2023-04-04,8.719
2023-04-05,8.754
2023-04-06,8.758
2023-04-07,8.758
2023-04-08,8.758
2023-04-09,8.758
2023-04-10,8.877
2023-04-11,9.418
2023-04-12,9.564
2023-04-13,9.494
2023-04-14,9.491
2023-04-15,9.491
2023-04-16,9.491
2023-04-17,9.608
2023-04-18,9.602
2023-04-19,9.889
2023-04-20,9.8
2023-04-21,9.732
2023-04-22,9.732
2023-04-23,9.732
2023-04-24,9.8
2023-04-25,9.443
2023-04-26,9.402
2023-04-27,9.52
2023-04-28,9.71
2023-04-29,9.71
2023-04-30,9.71
2023-05-01,10.098
2023-05-02,8.831
2023-05-03,9.259
2023-05-04,9.106
2023-05-05,9.351
2023-05-06,9.351
2023-05-07,9.351
2023-05-08,9.271
2023-05-09,9.088
2023-05-10,8.964
2023-05-11,8.922
2023-05-12,8.928
2023-05-13,8.928
2023-05-14,8.928
2023-05-15,9.552
2023-05-16,9.293
2023-05-17,9.53
2023-05-18,9.551
2023-05-19,9.494
2023-05-20,9.494
2023-05-21,9.494
2023-05-22,9.682
2023-05-23,9.625
2023-05-24,9.466
2023-05-25,9.473
2023-05-26,9.718
2023-05-27,9.718
2023-05-28,9.718
2023-05-29,9.718
2023-05-30,10.013
2023-05-31,9.696
2023-06-01,9.773
2023-06-02,10.338
2023-06-03,10.338
2023-06-04,10.338
2023-06-05,10.391
2023-06-06,10.845
2023-06-07,11.145
2023-06-08,10.924
2023-06-09,10.834
2023-06-10,10.834
2023-06-11,10.834
2023-06-12,10.665
2023-06-13,11.001
2023-06-14,10.769
2023-06-15,11.072
2023-06-16,10.759
2023-06-17,10.759
2023-06-18,10.759
2023-06-19,10.759
2023-06-20,10.704
2023-06-21,10.732
2023-06-22,10.794
