,ROK US Equity
2023-06-23,23.687
2023-06-24,23.687
2023-06-25,23.687
2023-06-26,24.048
2023-06-27,24.369
2023-06-28,24.202
2023-06-29,24.43
2023-06-30,24.823
2023-07-01,24.823
2023-07-02,24.823
2023-07-03,24.785
2023-07-04,24.785
2023-07-05,24.606
2023-07-06,24.434
2023-07-07,24.501
2023-07-08,24.501
2023-07-09,24.501
2023-07-10,25.157
2023-07-11,25.288
2023-07-12,25.35
2023-07-13,25.567
2023-07-14,25.475
2023-07-15,25.475
2023-07-16,25.475
2023-07-17,25.576
2023-07-18,25.898
2023-07-19,25.682
2023-07-20,25.495
2023-07-21,25.087
2023-07-22,25.087
2023-07-23,25.087
2023-07-24,25.166
2023-07-25,25.148
2023-07-26,24.855
2023-07-27,24.584
2023-07-28,24.806
2023-07-29,24.806
2023-07-30,24.806
2023-07-31,25.029
2023-08-01,23.154
2023-08-02,22.6
2023-08-03,22.435
2023-08-04,22.195
2023-08-05,22.195
2023-08-06,22.195
2023-08-07,23.059
2023-08-08,22.674
2023-08-09,22.544
2023-08-10,22.207
2023-08-11,22.066
2023-08-12,22.066
2023-08-13,22.066
2023-08-14,22.288
2023-08-15,22.176
2023-08-16,21.986
2023-08-17,21.713
2023-08-18,21.714
2023-08-19,21.714
2023-08-20,21.714
2023-08-21,21.81
2023-08-22,21.795
2023-08-23,22.16
2023-08-24,22.23
2023-08-25,22.59
2023-08-26,22.59
2023-08-27,22.59
2023-08-28,23.03
2023-08-29,23.641
2023-08-30,23.096
2023-08-31,23.284
2023-09-01,23.431
2023-09-02,23.431
2023-09-03,23.431
2023-09-04,23.431
2023-09-05,22.92
2023-09-06,23.164
2023-09-07,22.688
2023-09-08,22.115
2023-09-09,22.115
2023-09-10,22.115
2023-09-11,21.877
2023-09-12,21.519
2023-09-13,21.25
2023-09-14,21.37
2023-09-15,21.23
2023-09-16,21.23
2023-09-17,21.23
2023-09-18,21.493
2023-09-19,21.421
2023-09-20,21.228
2023-09-21,20.764
2023-09-22,20.944
2023-09-23,20.944
2023-09-24,20.944
2023-09-25,21.172
2023-09-26,20.772
2023-09-27,21.237
2023-09-28,21.357
2023-09-29,21.331
2023-09-30,21.331
2023-10-01,21.331
2023-10-02,21.177
2023-10-03,21.214
2023-10-04,21.542
2023-10-05,21.348
2023-10-06,21.64
2023-10-07,21.64
2023-10-08,21.64
2023-10-09,21.655
2023-10-10,21.747
2023-10-11,22.36
2023-10-12,22.368
2023-10-13,21.495
2023-10-14,21.495
2023-10-15,21.495
2023-10-16,21.776
2023-10-17,21.687
2023-10-18,20.597
2023-10-19,20.294
2023-10-20,19.886
2023-10-21,19.886
2023-10-22,19.886
2023-10-23,19.945
2023-10-24,19.871
2023-10-25,19.687
2023-10-26,19.633
2023-10-27,19.589
2023-10-28,19.589
2023-10-29,19.589
2023-10-30,19.695
2023-10-31,19.646
2023-11-01,19.958
2023-11-02,19.643
2023-11-03,20.152
2023-11-04,20.152
2023-11-05,20.152
2023-11-06,19.765
2023-11-07,19.664
2023-11-08,19.672
2023-11-09,19.671
2023-11-10,19.872
2023-11-11,19.872
2023-11-12,19.872
2023-11-13,20.174
2023-11-14,20.651
2023-11-15,20.854
2023-11-16,21.07
2023-11-17,21.26
2023-11-18,21.26
2023-11-19,21.26
2023-11-20,20.981
2023-11-21,20.866
2023-11-22,21.098
2023-11-23,21.098
2023-11-24,21.113
2023-11-25,21.113
2023-11-26,21.113
2023-11-27,20.963
2023-11-28,20.823
2023-11-29,20.921
2023-11-30,21.298
2023-12-01,21.765
2023-12-02,21.765
2023-12-03,21.765
2023-12-04,21.622
2023-12-05,21.271
2023-12-06,21.512
2023-12-07,21.459
2023-12-08,21.509
2023-12-09,21.509
2023-12-10,21.509
2023-12-11,21.598
2023-12-12,21.899
2023-12-13,22.47
2023-12-14,23.696
2023-12-15,23.504
2023-12-16,23.504
2023-12-17,23.504
2023-12-18,23.576
2023-12-19,23.969
2023-12-20,23.435
2023-12-21,23.681
2023-12-22,23.76
2023-12-23,23.76
2023-12-24,23.76
2023-12-25,23.76
2023-12-26,24.012
2023-12-27,24.026
2023-12-28,23.98
2023-12-29,23.969
2023-12-30,23.969
2023-12-31,23.969
2024-01-01,23.969
2024-01-02,23.652
2024-01-03,23.505
2024-01-04,23.57
2024-01-05,23.592
2024-01-06,23.592
2024-01-07,23.592
2024-01-08,23.662
2024-01-09,23.423
2024-01-10,23.354
2024-01-11,23.579
2024-01-12,23.576
2024-01-13,23.576
2024-01-14,23.576
2024-01-15,23.576
2024-01-16,23.096
2024-01-17,22.863
2024-01-18,23.233
2024-01-19,23.488
2024-01-20,23.488
2024-01-21,23.488
2024-01-22,23.657
2024-01-23,23.551
2024-01-24,23.248
2024-01-25,23.549
2024-01-26,23.435
2024-01-27,23.435
2024-01-28,23.435
2024-01-29,23.56
2024-01-30,23.761
2024-01-31,20.084
2024-02-01,20.919
2024-02-02,21.519
2024-02-03,21.519
2024-02-04,21.519
2024-02-05,21.417
2024-02-06,20.907
2024-02-07,21.634
2024-02-08,22.413
2024-02-09,22.841
2024-02-10,22.841
2024-02-11,22.841
2024-02-12,22.614
2024-02-13,22.559
2024-02-14,22.685
2024-02-15,22.803
2024-02-16,22.769
2024-02-17,22.769
2024-02-18,22.769
2024-02-19,22.769
2024-02-20,22.199
2024-02-21,22.362
2024-02-22,22.652
2024-02-23,22.828
2024-02-24,22.828
2024-02-25,22.828
2024-02-26,22.605
2024-02-27,22.862
2024-02-28,23.335
2024-02-29,23.213
2024-03-01,23.536
2024-03-02,23.536
2024-03-03,23.536
2024-03-04,23.457
2024-03-05,23.528
2024-03-06,23.946
2024-03-07,24.167
2024-03-08,24.204
2024-03-09,24.204
2024-03-10,24.204
2024-03-11,23.399
2024-03-12,23.324
2024-03-13,23.365
2024-03-14,23.026
2024-03-15,23.099
2024-03-16,23.099
2024-03-17,23.099
2024-03-18,22.876
2024-03-19,22.877
2024-03-20,23.173
2024-03-21,23.856
2024-03-22,23.551
2024-03-23,23.551
2024-03-24,23.551
2024-03-25,23.229
2024-03-26,23.392
2024-03-27,23.948
2024-03-28,23.958
2024-03-29,23.958
2024-03-30,23.958
2024-03-31,23.958
2024-04-01,23.411
2024-04-02,23.204
2024-04-03,23.175
2024-04-04,22.881
2024-04-05,23.237
2024-04-06,23.237
2024-04-07,23.237
2024-04-08,23.614
