,AAPL US Equity
2021-06-08,21.067
2021-06-09,21.132
2021-06-10,20.962
2021-06-11,21.168
2021-06-12,21.168
2021-06-13,21.168
2021-06-14,21.689
2021-06-15,21.549
2021-06-16,21.634
2021-06-17,21.906
2021-06-18,21.685
2021-06-19,21.685
2021-06-20,21.685
2021-06-21,21.991
2021-06-22,22.27
2021-06-23,22.224
2021-06-24,22.176
2021-06-25,22.126
2021-06-26,22.126
2021-06-27,22.126
2021-06-28,22.403
2021-06-29,22.661
2021-06-30,22.766
2021-07-01,22.817
2021-07-02,23.264
2021-07-03,23.264
2021-07-04,23.264
2021-07-05,23.264
2021-07-06,23.607
2021-07-07,24.031
2021-07-08,23.81
2021-07-09,24.12
2021-07-10,24.12
2021-07-11,24.12
2021-07-12,24.019
2021-07-13,24.209
2021-07-14,24.792
2021-07-15,24.681
2021-07-16,24.333
2021-07-17,24.333
2021-07-18,24.333
2021-07-19,23.678
2021-07-20,24.293
2021-07-21,24.169
2021-07-22,24.401
2021-07-23,24.694
2021-07-24,24.694
2021-07-25,24.694
2021-07-26,24.765
2021-07-27,23.853
2021-07-28,23.38
2021-07-29,23.487
2021-07-30,23.522
2021-07-31,23.522
2021-08-01,23.522
2021-08-02,23.467
2021-08-03,23.764
2021-08-04,23.698
2021-08-05,23.716
2021-08-06,23.603
2021-08-07,23.603
2021-08-08,23.603
2021-08-09,23.595
2021-08-10,23.516
2021-08-11,23.558
2021-08-12,24.047
2021-08-13,24.081
2021-08-14,24.081
2021-08-15,24.081
2021-08-16,24.407
2021-08-17,24.257
2021-08-18,23.638
2021-08-19,23.693
2021-08-20,23.934
2021-08-21,23.934
2021-08-22,23.934
2021-08-23,24.179
2021-08-24,24.165
2021-08-25,23.961
2021-08-26,23.829
2021-08-27,24.0
2021-08-28,24.0
2021-08-29,24.0
2021-08-30,24.73
2021-08-31,24.522
2021-09-01,24.632
2021-09-02,24.816
2021-09-03,24.921
2021-09-04,24.921
2021-09-05,24.921
2021-09-06,24.921
2021-09-07,25.307
2021-09-08,25.051
2021-09-09,24.884
2021-09-10,24.06
2021-09-11,24.06
2021-09-12,24.06
2021-09-13,24.154
2021-09-14,23.923
2021-09-15,24.07
2021-09-16,24.031
2021-09-17,23.59
2021-09-18,23.59
2021-09-19,23.59
2021-09-20,23.086
2021-09-21,23.165
2021-09-22,23.556
2021-09-23,23.714
2021-09-24,23.729
2021-09-25,23.729
2021-09-26,23.729
2021-09-27,23.478
2021-09-28,22.92
2021-09-29,23.068
2021-09-30,22.853
2021-10-01,23.039
2021-10-02,23.039
2021-10-03,23.039
2021-10-04,22.472
2021-10-05,22.79
2021-10-06,22.934
2021-10-07,23.142
2021-10-08,23.079
2021-10-09,23.079
2021-10-10,23.079
2021-10-11,23.065
2021-10-12,22.855
2021-10-13,22.758
2021-10-14,23.218
2021-10-15,23.393
2021-10-16,23.393
2021-10-17,23.393
2021-10-18,23.669
2021-10-19,23.231
2021-10-20,23.309
2021-10-21,23.328
2021-10-22,23.205
2021-10-23,23.205
2021-10-24,23.205
2021-10-25,23.197
2021-10-26,23.303
2021-10-27,23.23
2021-10-28,23.609
2021-10-29,23.104
2021-10-30,23.104
2021-10-31,23.104
2021-11-01,22.924
2021-11-02,23.087
2021-11-03,23.314
2021-11-04,23.232
2021-11-05,23.315
2021-11-06,23.315
2021-11-07,23.315
2021-11-08,23.186
2021-11-09,22.76
2021-11-10,22.324
2021-11-11,22.316
2021-11-12,22.636
2021-11-13,22.636
2021-11-14,22.636
2021-11-15,22.637
2021-11-16,22.788
2021-11-17,23.164
2021-11-18,23.825
2021-11-19,24.23
2021-11-20,24.23
2021-11-21,24.23
2021-11-22,24.301
2021-11-23,24.359
2021-11-24,24.439
2021-11-25,24.439
2021-11-26,23.665
2021-11-27,23.665
2021-11-28,23.665
2021-11-29,24.201
2021-11-30,25.004
2021-12-01,24.924
2021-12-02,24.771
2021-12-03,24.48
2021-12-04,24.48
2021-12-05,24.48
2021-12-06,25.022
2021-12-07,25.909
2021-12-08,26.499
2021-12-09,26.421
2021-12-10,27.161
2021-12-11,27.161
2021-12-12,27.161
2021-12-13,26.49
2021-12-14,26.277
2021-12-15,27.026
2021-12-16,25.965
2021-12-17,25.796
2021-12-18,25.796
2021-12-19,25.796
2021-12-20,25.587
2021-12-21,26.075
2021-12-22,26.479
2021-12-23,26.575
2021-12-24,26.575
2021-12-25,26.575
2021-12-26,26.575
2021-12-27,27.186
2021-12-28,27.029
2021-12-29,27.042
2021-12-30,26.865
2021-12-31,26.77
2022-01-01,26.77
2022-01-02,26.77
2022-01-03,27.439
2022-01-04,27.091
2022-01-05,26.37
2022-01-06,25.93
2022-01-07,25.955
2022-01-08,25.955
2022-01-09,25.955
2022-01-10,25.958
2022-01-11,26.394
2022-01-12,26.462
2022-01-13,25.931
2022-01-14,26.063
2022-01-15,26.063
2022-01-16,26.063
2022-01-17,26.063
2022-01-18,25.536
2022-01-19,25.014
2022-01-20,24.755
2022-01-21,24.439
2022-01-22,24.439
2022-01-23,24.439
2022-01-24,24.32
2022-01-25,24.044
2022-01-26,24.03
2022-01-27,23.639
2022-01-28,24.694
2022-01-29,24.694
2022-01-30,24.694
2022-01-31,25.228
2022-02-01,25.204
2022-02-02,25.456
2022-02-03,24.957
2022-02-04,24.662
2022-02-05,24.662
2022-02-06,24.662
2022-02-07,24.558
2022-02-08,25.012
2022-02-09,25.219
2022-02-10,24.624
2022-02-11,24.126
2022-02-12,24.126
2022-02-13,24.126
2022-02-14,24.16
2022-02-15,24.72
2022-02-16,24.685
2022-02-17,24.16
2022-02-18,23.934
2022-02-19,23.934
2022-02-20,23.934
2022-02-21,23.934
2022-02-22,23.508
2022-02-23,22.9
2022-02-24,23.282
2022-02-25,23.584
2022-02-26,23.584
2022-02-27,23.584
2022-02-28,23.722
2022-03-01,23.45
2022-03-02,23.932
2022-03-03,23.885
2022-03-04,23.445
2022-03-05,23.445
2022-03-06,23.445
2022-03-07,22.717
2022-03-08,22.452
2022-03-09,23.238
2022-03-10,22.606
2022-03-11,22.066
2022-03-12,22.066
2022-03-13,22.066
2022-03-14,21.48
2022-03-15,22.117
2022-03-16,22.759
2022-03-17,22.906
2022-03-18,23.385
2022-03-19,23.385
2022-03-20,23.385
2022-03-21,23.585
2022-03-22,24.075
2022-03-23,24.273
2022-03-24,24.792
2022-03-25,24.884
2022-03-26,24.884
2022-03-27,24.884
2022-03-28,25.01
2022-03-29,25.488
2022-03-30,25.319
2022-03-31,24.869
2022-04-01,24.826
2022-04-02,24.826
2022-04-03,24.826
2022-04-04,25.414
2022-04-05,24.933
2022-04-06,24.473
2022-04-07,24.527
2022-04-08,24.235
2022-04-09,24.235
2022-04-10,24.235
2022-04-11,23.617
2022-04-12,23.875
2022-04-13,24.21
2022-04-14,23.484
2022-04-15,23.484
2022-04-16,23.484
2022-04-17,23.484
2022-04-18,23.452
2022-04-19,23.783
2022-04-20,23.759
2022-04-21,23.644
2022-04-22,22.986
2022-04-23,22.986
2022-04-24,22.986
2022-04-25,23.161
2022-04-26,22.297
2022-04-27,22.264
2022-04-28,23.377
2022-04-29,22.305
2022-04-30,22.305
2022-05-01,22.305
2022-05-02,22.368
2022-05-03,22.584
2022-05-04,23.51
2022-05-05,22.2
2022-05-06,22.305
2022-05-07,22.305
2022-05-08,22.305
2022-05-09,21.509
2022-05-10,21.856
2022-05-11,20.687
2022-05-12,20.131
2022-05-13,20.773
2022-05-14,20.773
2022-05-15,20.773
2022-05-16,20.552
2022-05-17,21.074
2022-05-18,19.885
2022-05-19,19.395
2022-05-20,19.429
2022-05-21,19.429
2022-05-22,19.429
2022-05-23,20.208
2022-05-24,19.82
2022-05-25,19.843
2022-05-26,20.303
2022-05-27,21.13
2022-05-28,21.13
2022-05-29,21.13
2022-05-30,21.13
2022-05-31,21.017
2022-06-01,20.999
2022-06-02,21.352
2022-06-03,20.529
2022-06-04,20.529
2022-06-05,20.529
2022-06-06,20.636
2022-06-07,20.999
2022-06-08,21.061
2022-06-09,20.304
2022-06-10,19.52
2022-06-11,19.52
2022-06-12,19.52
2022-06-13,18.773
2022-06-14,18.941
2022-06-15,19.322
2022-06-16,18.556
2022-06-17,18.77
2022-06-18,18.77
2022-06-19,18.77
2022-06-20,18.77
2022-06-21,19.385
2022-06-22,19.311
2022-06-23,19.727
2022-06-24,20.211
2022-06-25,20.211
2022-06-26,20.211
2022-06-27,20.211
2022-06-28,19.609
2022-06-29,19.864
2022-06-30,19.506
2022-07-01,19.882
2022-07-02,19.882
2022-07-03,19.882
2022-07-04,19.882
2022-07-05,20.258
2022-07-06,20.476
2022-07-07,20.968
2022-07-08,21.067
2022-07-09,21.067
2022-07-10,21.067
2022-07-11,20.756
2022-07-12,20.958
2022-07-13,20.99
2022-07-14,21.42
2022-07-15,21.666
2022-07-16,21.666
2022-07-17,21.666
2022-07-18,21.218
2022-07-19,21.782
2022-07-20,22.077
2022-07-21,22.397
2022-07-22,22.215
2022-07-23,22.215
2022-07-24,22.215
2022-07-25,22.051
2022-07-26,21.708
2022-07-27,22.451
2022-07-28,22.665
2022-07-29,23.334
2022-07-30,23.334
2022-07-31,23.334
2022-08-01,23.18
2022-08-02,22.965
2022-08-03,23.843
2022-08-04,23.797
2022-08-05,23.764
2022-08-06,23.764
2022-08-07,23.764
2022-08-08,23.695
2022-08-09,23.702
2022-08-10,24.341
2022-08-11,24.233
2022-08-12,24.752
2022-08-13,24.752
2022-08-14,24.752
2022-08-15,24.909
2022-08-16,24.886
2022-08-17,25.105
2022-08-18,25.036
2022-08-19,24.658
2022-08-20,24.658
2022-08-21,24.658
2022-08-22,24.09
2022-08-23,24.031
2022-08-24,24.074
2022-08-25,24.433
2022-08-26,23.512
2022-08-27,23.512
2022-08-28,23.512
2022-08-29,23.19
2022-08-30,22.835
2022-08-31,22.593
2022-09-01,22.699
2022-09-02,22.39
2022-09-03,22.39
2022-09-04,22.39
2022-09-05,22.39
2022-09-06,22.375
2022-09-07,22.562
2022-09-08,22.345
2022-09-09,22.766
2022-09-10,22.766
2022-09-11,22.766
2022-09-12,23.834
2022-09-13,22.435
2022-09-14,22.65
2022-09-15,22.221
2022-09-16,21.977
2022-09-17,21.977
2022-09-18,21.977
2022-09-19,22.545
2022-09-20,22.898
2022-09-21,22.434
2022-09-22,22.291
2022-09-23,21.954
2022-09-24,21.954
2022-09-25,21.954
2022-09-26,21.888
2022-09-27,22.031
2022-09-28,21.743
2022-09-29,20.588
2022-09-30,19.969
2022-10-01,19.969
2022-10-02,19.969
2022-10-03,20.583
2022-10-04,21.111
2022-10-05,21.154
2022-10-06,21.014
2022-10-07,20.242
2022-10-08,20.242
2022-10-09,20.242
2022-10-10,20.237
2022-10-11,20.029
2022-10-12,19.952
2022-10-13,20.68
2022-10-14,20.013
2022-10-15,20.013
2022-10-16,20.013
2022-10-17,20.554
2022-10-18,20.747
2022-10-19,20.763
2022-10-20,20.695
2022-10-21,21.255
2022-10-22,21.255
2022-10-23,21.255
2022-10-24,21.57
2022-10-25,21.987
2022-10-26,21.555
2022-10-27,20.969
2022-10-28,22.712
2022-10-29,22.712
2022-10-30,22.712
2022-10-31,22.254
2022-11-01,21.864
2022-11-02,21.048
2022-11-03,20.167
2022-11-04,20.14
2022-11-05,20.14
2022-11-06,20.14
2022-11-07,20.21
2022-11-08,20.294
2022-11-09,19.621
2022-11-10,21.429
2022-11-11,21.842
2022-11-12,21.842
2022-11-13,21.842
2022-11-14,21.711
2022-11-15,21.969
2022-11-16,21.776
2022-11-17,22.059
2022-11-18,22.142
2022-11-19,22.142
2022-11-20,22.142
2022-11-21,21.681
2022-11-22,21.999
2022-11-23,22.126
2022-11-24,22.126
2022-11-25,21.693
2022-11-26,21.693
2022-11-27,21.693
2022-11-28,21.123
2022-11-29,20.686
2022-11-30,21.71
2022-12-01,21.751
2022-12-02,21.678
2022-12-03,21.678
2022-12-04,21.678
2022-12-05,21.505
2022-12-06,20.959
2022-12-07,20.679
2022-12-08,20.943
2022-12-09,20.874
2022-12-10,20.874
2022-12-11,20.874
2022-12-12,21.244
2022-12-13,21.388
2022-12-14,21.056
2022-12-15,20.069
2022-12-16,19.777
2022-12-17,19.777
2022-12-18,19.777
2022-12-19,19.465
2022-12-20,19.455
2022-12-21,19.918
2022-12-22,19.444
2022-12-23,19.39
2022-12-24,19.39
2022-12-25,19.39
2022-12-26,19.39
2022-12-27,19.121
2022-12-28,18.531
2022-12-29,19.056
2022-12-30,19.103
2022-12-31,19.103
2023-01-01,19.103
2023-01-02,19.103
2023-01-03,18.362
2023-01-04,18.556
2023-01-05,18.36
2023-01-06,19.035
2023-01-07,19.035
2023-01-08,19.035
2023-01-09,19.113
2023-01-10,19.215
2023-01-11,19.621
2023-01-12,19.653
2023-01-13,19.852
2023-01-14,19.852
2023-01-15,19.852
2023-01-16,19.852
2023-01-17,20.046
2023-01-18,19.939
2023-01-19,19.959
2023-01-20,20.286
2023-01-21,20.286
2023-01-22,20.286
2023-01-23,20.778
2023-01-24,21.012
2023-01-25,20.913
2023-01-26,21.223
2023-01-27,21.536
2023-01-28,21.536
2023-01-29,21.536
2023-01-30,21.188
2023-01-31,21.376
2023-02-01,21.545
2023-02-02,22.424
2023-02-03,23.023
2023-02-04,23.023
2023-02-05,23.023
2023-02-06,22.63
2023-02-07,23.066
2023-02-08,22.696
2023-02-09,22.539
2023-02-10,22.594
2023-02-11,22.594
2023-02-12,22.594
2023-02-13,23.019
2023-02-14,22.939
2023-02-15,23.258
2023-02-16,22.998
2023-02-17,22.825
2023-02-18,22.825
2023-02-19,22.825
2023-02-20,22.825
2023-02-21,22.229
2023-02-22,22.294
2023-02-23,22.367
2023-02-24,21.964
2023-02-25,21.964
2023-02-26,21.964
2023-02-27,22.145
2023-02-28,22.069
2023-03-01,21.755
2023-03-02,21.845
2023-03-03,22.587
2023-03-04,22.587
2023-03-05,22.587
2023-03-06,23.089
2023-03-07,22.755
2023-03-08,22.949
2023-03-09,22.603
2023-03-10,22.289
2023-03-11,22.289
2023-03-12,22.289
2023-03-13,22.578
2023-03-14,22.896
2023-03-15,22.956
2023-03-16,23.386
2023-03-17,23.318
2023-03-18,23.318
2023-03-19,23.318
2023-03-20,23.679
2023-03-21,23.962
2023-03-22,23.743
2023-03-23,23.909
2023-03-24,24.108
2023-03-25,24.108
2023-03-26,24.108
2023-03-27,23.811
2023-03-28,23.716
2023-03-29,24.186
2023-03-30,24.425
2023-03-31,24.807
2023-04-01,24.807
2023-04-02,24.807
2023-04-03,24.998
2023-04-04,24.917
2023-04-05,24.621
2023-04-06,24.756
2023-04-07,24.756
2023-04-08,24.756
2023-04-09,24.756
2023-04-10,24.379
2023-04-11,24.194
2023-04-12,24.052
2023-04-13,24.861
2023-04-14,24.809
2023-04-15,24.809
2023-04-16,24.809
2023-04-17,24.812
2023-04-18,24.998
2023-04-19,25.199
2023-04-20,25.051
2023-04-21,24.81
2023-04-22,24.81
2023-04-23,24.81
2023-04-24,24.887
2023-04-25,24.652
2023-04-26,24.744
2023-04-27,25.447
2023-04-28,25.639
2023-04-29,25.639
2023-04-30,25.639
2023-05-01,25.625
2023-05-02,25.385
2023-05-03,25.221
2023-05-04,25.158
2023-05-05,26.31
2023-05-06,26.31
2023-05-07,26.31
2023-05-08,26.328
2023-05-09,26.089
2023-05-10,26.368
2023-05-11,26.398
2023-05-12,26.255
2023-05-13,26.255
2023-05-14,26.255
2023-05-15,26.179
2023-05-16,26.179
2023-05-17,26.273
2023-05-18,26.632
2023-05-19,26.649
2023-05-20,26.649
2023-05-21,26.649
2023-05-22,26.503
2023-05-23,26.101
2023-05-24,26.144
2023-05-25,26.319
2023-05-26,26.666
2023-05-27,26.666
2023-05-28,26.666
2023-05-29,26.666
2023-05-30,26.95
2023-05-31,26.938
2023-06-01,27.37
2023-06-02,27.505
2023-06-03,27.505
2023-06-04,27.505
2023-06-05,27.222
2023-06-06,27.19
2023-06-07,26.98
2023-06-08,27.397
2023-06-09,27.456
2023-06-10,27.456
2023-06-11,27.456
2023-06-12,27.885
2023-06-13,27.808
2023-06-14,27.905
2023-06-15,28.218
2023-06-16,28.052
2023-06-17,28.052
2023-06-18,28.052
2023-06-19,28.052
2023-06-20,28.066
2023-06-21,27.907
2023-06-22,28.368
