,VRTX US Equity
2020-06-26,17.994
2020-06-27,17.994
2020-06-28,17.994
2020-06-29,17.934
2020-06-30,18.256
2020-07-01,18.003
2020-07-02,18.306
2020-07-03,18.306
2020-07-04,18.306
2020-07-05,18.306
2020-07-06,18.314
2020-07-07,18.802
2020-07-08,18.604
2020-07-09,18.572
2020-07-10,18.448
2020-07-11,18.448
2020-07-12,18.448
2020-07-13,17.845
2020-07-14,18.409
2020-07-15,18.489
2020-07-16,18.204
2020-07-17,18.453
2020-07-18,18.453
2020-07-19,18.453
2020-07-20,18.957
2020-07-21,18.004
2020-07-22,17.994
2020-07-23,17.576
2020-07-24,17.212
2020-07-25,17.212
2020-07-26,17.212
2020-07-27,17.566
2020-07-28,17.214
2020-07-29,17.226
2020-07-30,17.16
2020-07-31,16.462
2020-08-01,16.462
2020-08-02,16.462
2020-08-03,16.886
2020-08-04,16.656
2020-08-05,16.506
2020-08-06,16.513
2020-08-07,16.492
2020-08-08,16.492
2020-08-09,16.492
2020-08-10,16.235
2020-08-11,15.819
2020-08-12,16.363
2020-08-13,16.139
2020-08-14,16.148
2020-08-15,16.148
2020-08-16,16.148
2020-08-17,16.543
2020-08-18,16.39
2020-08-19,16.315
2020-08-20,16.398
2020-08-21,16.389
2020-08-22,16.389
2020-08-23,16.389
2020-08-24,16.125
2020-08-25,16.421
2020-08-26,16.358
2020-08-27,16.541
2020-08-28,16.277
2020-08-29,16.277
2020-08-30,16.277
2020-08-31,16.83
2020-09-01,16.611
2020-09-02,16.997
2020-09-03,16.124
2020-09-04,16.069
2020-09-05,16.069
2020-09-06,16.069
2020-09-07,16.069
2020-09-08,15.593
2020-09-09,15.86
2020-09-10,15.415
2020-09-11,15.554
2020-09-12,15.554
2020-09-13,15.554
2020-09-14,15.966
2020-09-15,16.09
2020-09-16,16.132
2020-09-17,16.368
2020-09-18,16.002
2020-09-19,16.002
2020-09-20,16.002
2020-09-21,15.918
2020-09-22,16.134
2020-09-23,15.907
2020-09-24,15.866
2020-09-25,16.17
2020-09-26,16.17
2020-09-27,16.17
2020-09-28,16.143
2020-09-29,16.298
2020-09-30,16.408
2020-10-01,16.491
2020-10-02,15.725
2020-10-03,15.725
2020-10-04,15.725
2020-10-05,16.201
2020-10-06,15.719
2020-10-07,16.01
2020-10-08,16.174
2020-10-09,16.259
2020-10-10,16.259
2020-10-11,16.259
2020-10-12,16.539
2020-10-13,16.524
2020-10-14,16.296
2020-10-15,12.952
2020-10-16,13.129
2020-10-17,13.129
2020-10-18,13.129
2020-10-19,13.438
2020-10-20,13.075
2020-10-21,12.948
2020-10-22,12.869
2020-10-23,12.96
2020-10-24,12.96
2020-10-25,12.96
2020-10-26,12.689
2020-10-27,12.998
2020-10-28,12.762
2020-10-29,12.896
2020-10-30,13.065
2020-10-31,13.065
2020-11-01,13.065
2020-11-02,13.379
2020-11-03,13.619
2020-11-04,13.874
2020-11-05,14.157
2020-11-06,14.209
2020-11-07,14.209
2020-11-08,14.209
2020-11-09,14.375
2020-11-10,13.891
2020-11-11,13.979
2020-11-12,14.082
2020-11-13,14.547
2020-11-14,14.547
2020-11-15,14.547
2020-11-16,14.466
2020-11-17,14.382
2020-11-18,13.955
2020-11-19,13.617
2020-11-20,13.825
2020-11-21,13.825
2020-11-22,13.825
2020-11-23,13.996
2020-11-24,13.908
2020-11-25,14.01
2020-11-26,14.01
2020-11-27,14.563
2020-11-28,14.563
2020-11-29,14.563
2020-11-30,14.628
2020-12-01,14.792
2020-12-02,14.561
2020-12-03,14.572
2020-12-04,14.665
2020-12-05,14.665
2020-12-06,14.665
2020-12-07,14.584
2020-12-08,14.762
2020-12-09,14.457
2020-12-10,14.436
2020-12-11,14.444
2020-12-12,14.444
2020-12-13,14.444
2020-12-14,14.699
2020-12-15,14.743
2020-12-16,14.956
2020-12-17,15.265
2020-12-18,15.253
2020-12-19,15.253
2020-12-20,15.253
2020-12-21,15.113
2020-12-22,15.135
2020-12-23,15.196
2020-12-24,15.107
2020-12-25,15.107
2020-12-26,15.107
2020-12-27,15.107
2020-12-28,14.979
2020-12-29,14.954
2020-12-30,14.902
2020-12-31,15.136
2021-01-01,15.136
2021-01-02,15.136
2021-01-03,15.136
2021-01-04,14.694
2021-01-05,14.639
2021-01-06,14.516
2021-01-07,14.902
2021-01-08,15.164
2021-01-09,15.164
2021-01-10,15.164
2021-01-11,15.013
2021-01-12,14.677
2021-01-13,14.531
2021-01-14,14.468
2021-01-15,14.432
2021-01-16,14.432
2021-01-17,14.432
2021-01-18,14.432
2021-01-19,14.838
2021-01-20,15.145
2021-01-21,15.269
2021-01-22,15.267
2021-01-23,15.267
2021-01-24,15.267
2021-01-25,15.506
2021-01-26,15.271
2021-01-27,14.487
2021-01-28,14.795
2021-01-29,14.734
2021-01-30,14.734
2021-01-31,14.734
2021-02-01,14.983
2021-02-02,14.193
2021-02-03,13.78
2021-02-04,13.913
2021-02-05,14.013
2021-02-06,14.013
2021-02-07,14.013
2021-02-08,13.955
2021-02-09,13.92
2021-02-10,13.836
2021-02-11,13.703
2021-02-12,13.93
2021-02-13,13.93
2021-02-14,13.93
2021-02-15,13.93
2021-02-16,13.689
2021-02-17,13.987
2021-02-18,13.66
2021-02-19,13.52
2021-02-20,13.52
2021-02-21,13.52
2021-02-22,14.039
2021-02-23,14.135
2021-02-24,14.175
2021-02-25,13.909
2021-02-26,13.881
2021-02-27,13.881
2021-02-28,13.881
2021-03-01,13.74
2021-03-02,13.849
2021-03-03,13.613
2021-03-04,13.57
2021-03-05,13.844
2021-03-06,13.844
2021-03-07,13.844
2021-03-08,13.949
2021-03-09,14.0
2021-03-10,14.016
2021-03-11,14.072
2021-03-12,14.019
2021-03-13,14.019
2021-03-14,14.019
2021-03-15,14.367
2021-03-16,14.323
2021-03-17,14.198
2021-03-18,13.955
2021-03-19,14.135
2021-03-20,14.135
2021-03-21,14.135
2021-03-22,14.312
2021-03-23,13.97
2021-03-24,13.836
2021-03-25,13.89
2021-03-26,14.039
2021-03-27,14.039
2021-03-28,14.039
2021-03-29,14.174
2021-03-30,13.931
2021-03-31,14.055
2021-04-01,13.934
2021-04-02,13.934
2021-04-03,13.934
2021-04-04,13.934
2021-04-05,14.083
2021-04-06,14.082
2021-04-07,13.913
2021-04-08,13.738
2021-04-09,13.937
2021-04-10,13.937
2021-04-11,13.937
2021-04-12,13.953
2021-04-13,14.106
2021-04-14,14.184
2021-04-15,14.443
2021-04-16,14.336
2021-04-17,14.336
2021-04-18,14.336
2021-04-19,14.327
2021-04-20,14.275
2021-04-21,14.249
2021-04-22,14.004
2021-04-23,14.014
2021-04-24,14.014
2021-04-25,14.014
2021-04-26,13.954
2021-04-27,13.861
2021-04-28,13.73
2021-04-29,14.005
2021-04-30,14.674
2021-05-01,14.674
2021-05-02,14.674
2021-05-03,14.657
2021-05-04,14.449
2021-05-05,14.383
2021-05-06,14.335
2021-05-07,14.459
2021-05-08,14.459
2021-05-09,14.459
2021-05-10,14.317
2021-05-11,14.324
2021-05-12,14.303
2021-05-13,14.415
2021-05-14,14.599
2021-05-15,14.599
2021-05-16,14.599
2021-05-17,14.549
2021-05-18,14.435
2021-05-19,14.395
2021-05-20,14.567
2021-05-21,14.353
2021-05-22,14.353
2021-05-23,14.353
2021-05-24,14.204
2021-05-25,14.039
2021-05-26,13.907
2021-05-27,13.941
2021-05-28,14.03
2021-05-29,14.03
2021-05-30,14.03
2021-05-31,14.03
2021-06-01,14.1
2021-06-02,14.148
2021-06-03,14.2
2021-06-04,14.118
2021-06-05,14.118
2021-06-06,14.118
2021-06-07,14.066
2021-06-08,14.198
2021-06-09,14.362
2021-06-10,14.688
2021-06-11,13.243
2021-06-12,13.243
2021-06-13,13.243
2021-06-14,13.384
2021-06-15,12.983
2021-06-16,12.881
2021-06-17,12.941
2021-06-18,12.906
2021-06-19,12.906
2021-06-20,12.906
2021-06-21,12.896
2021-06-22,12.976
2021-06-23,12.884
2021-06-24,13.187
2021-06-25,13.352
2021-06-26,13.352
2021-06-27,13.352
2021-06-28,13.591
2021-06-29,13.52
2021-06-30,13.876
2021-07-01,13.916
2021-07-02,13.801
2021-07-03,13.801
2021-07-04,13.801
2021-07-05,13.801
2021-07-06,13.767
2021-07-07,13.694
2021-07-08,13.598
2021-07-09,13.616
2021-07-10,13.616
2021-07-11,13.616
2021-07-12,13.629
2021-07-13,13.628
2021-07-14,13.598
2021-07-15,13.749
2021-07-16,13.9
2021-07-17,13.9
2021-07-18,13.9
2021-07-19,13.691
2021-07-20,13.506
2021-07-21,13.487
2021-07-22,13.469
2021-07-23,13.777
2021-07-24,13.777
2021-07-25,13.777
2021-07-26,13.586
2021-07-27,13.854
2021-07-28,13.812
2021-07-29,13.387
2021-07-30,13.456
2021-07-31,13.456
2021-08-01,13.456
2021-08-02,13.191
2021-08-03,13.306
2021-08-04,13.275
2021-08-05,13.501
2021-08-06,13.347
2021-08-07,13.347
2021-08-08,13.347
2021-08-09,13.328
2021-08-10,13.066
2021-08-11,12.954
2021-08-12,12.924
2021-08-13,12.895
2021-08-14,12.895
2021-08-15,12.895
2021-08-16,12.67
2021-08-17,13.165
2021-08-18,12.922
2021-08-19,12.94
2021-08-20,12.993
2021-08-21,12.993
2021-08-22,12.993
2021-08-23,13.163
2021-08-24,13.251
2021-08-25,13.357
2021-08-26,13.153
2021-08-27,13.263
2021-08-28,13.263
2021-08-29,13.263
2021-08-30,13.235
2021-08-31,13.288
2021-09-01,13.079
2021-09-02,13.217
2021-09-03,13.139
2021-09-04,13.139
2021-09-05,13.139
2021-09-06,13.139
2021-09-07,12.751
2021-09-08,12.691
2021-09-09,12.474
2021-09-10,12.505
2021-09-11,12.505
2021-09-12,12.505
2021-09-13,12.648
2021-09-14,12.495
2021-09-15,12.525
2021-09-16,12.408
2021-09-17,12.488
2021-09-18,12.488
2021-09-19,12.488
2021-09-20,12.313
2021-09-21,12.322
2021-09-22,12.22
2021-09-23,12.275
2021-09-24,12.177
2021-09-25,12.177
2021-09-26,12.177
2021-09-27,12.163
2021-09-28,12.043
2021-09-29,12.084
2021-09-30,12.029
2021-10-01,11.96
2021-10-02,11.96
2021-10-03,11.96
2021-10-04,11.765
2021-10-05,11.739
2021-10-06,11.946
2021-10-07,11.887
2021-10-08,11.816
2021-10-09,11.816
2021-10-10,11.816
2021-10-11,11.858
2021-10-12,11.828
2021-10-13,11.902
2021-10-14,11.925
2021-10-15,11.915
2021-10-16,11.915
2021-10-17,11.915
2021-10-18,11.851
2021-10-19,12.153
2021-10-20,12.158
2021-10-21,12.263
2021-10-22,12.029
2021-10-23,12.029
2021-10-24,12.029
2021-10-25,12.126
2021-10-26,12.065
2021-10-27,11.86
2021-10-28,11.93
2021-10-29,12.122
2021-10-30,12.122
2021-10-31,12.122
2021-11-01,12.153
2021-11-02,11.787
2021-11-03,12.369
2021-11-04,12.705
2021-11-05,12.616
2021-11-06,12.616
2021-11-07,12.616
2021-11-08,12.576
2021-11-09,12.209
2021-11-10,12.018
2021-11-11,11.887
2021-11-12,11.978
2021-11-13,11.978
2021-11-14,11.978
2021-11-15,11.96
2021-11-16,12.054
2021-11-17,12.078
2021-11-18,11.896
2021-11-19,11.734
2021-11-20,11.734
2021-11-21,11.734
2021-11-22,11.645
2021-11-23,11.988
2021-11-24,11.949
2021-11-25,11.949
2021-11-26,11.779
2021-11-27,11.779
2021-11-28,11.779
2021-11-29,12.197
2021-11-30,11.994
2021-12-01,13.159
2021-12-02,13.118
2021-12-03,13.077
2021-12-04,13.077
2021-12-05,13.077
2021-12-06,13.158
2021-12-07,13.168
2021-12-08,13.18
2021-12-09,13.295
2021-12-10,13.273
2021-12-11,13.273
2021-12-12,13.273
2021-12-13,13.278
2021-12-14,13.348
2021-12-15,13.468
2021-12-16,13.563
2021-12-17,13.686
2021-12-18,13.686
2021-12-19,13.686
2021-12-20,13.741
2021-12-21,13.945
2021-12-22,14.211
2021-12-23,14.254
2021-12-24,14.254
2021-12-25,14.254
2021-12-26,14.254
2021-12-27,14.183
2021-12-28,14.157
2021-12-29,14.246
2021-12-30,14.19
2021-12-31,14.009
2022-01-01,14.009
2022-01-02,14.009
2022-01-03,14.165
2022-01-04,14.122
2022-01-05,14.094
2022-01-06,14.117
2022-01-07,14.125
2022-01-08,14.125
2022-01-09,14.125
2022-01-10,14.291
2022-01-11,14.431
2022-01-12,14.43
2022-01-13,14.459
2022-01-14,14.936
2022-01-15,14.936
2022-01-16,14.936
2022-01-17,14.936
2022-01-18,14.745
2022-01-19,14.708
2022-01-20,14.566
2022-01-21,14.532
2022-01-22,14.532
2022-01-23,14.532
2022-01-24,14.634
2022-01-25,14.47
2022-01-26,13.954
2022-01-27,13.985
2022-01-28,14.895
2022-01-29,14.895
2022-01-30,14.895
2022-01-31,14.896
2022-02-01,15.056
2022-02-02,15.541
2022-02-03,14.939
2022-02-04,14.83
2022-02-05,14.83
2022-02-06,14.83
2022-02-07,14.909
2022-02-08,14.767
2022-02-09,14.969
2022-02-10,14.458
2022-02-11,14.335
2022-02-12,14.335
2022-02-13,14.335
2022-02-14,14.172
2022-02-15,14.306
2022-02-16,14.45
2022-02-17,14.266
2022-02-18,14.073
2022-02-19,14.073
2022-02-20,14.073
2022-02-21,14.073
2022-02-22,14.109
2022-02-23,14.139
2022-02-24,14.112
2022-02-25,13.968
2022-02-26,13.968
2022-02-27,13.968
2022-02-28,14.13
2022-03-01,14.171
2022-03-02,14.381
2022-03-03,14.478
2022-03-04,14.661
2022-03-05,14.661
2022-03-06,14.661
2022-03-07,14.469
2022-03-08,14.664
2022-03-09,14.696
2022-03-10,14.861
2022-03-11,14.527
2022-03-12,14.527
2022-03-13,14.527
2022-03-14,14.846
2022-03-15,15.172
2022-03-16,15.266
2022-03-17,15.357
2022-03-18,15.301
2022-03-19,15.301
2022-03-20,15.301
2022-03-21,15.373
2022-03-22,15.473
2022-03-23,15.242
2022-03-24,15.462
2022-03-25,15.6
2022-03-26,15.6
2022-03-27,15.6
2022-03-28,15.709
2022-03-29,15.847
2022-03-30,15.758
2022-03-31,15.743
2022-04-01,16.055
2022-04-02,16.055
2022-04-03,16.055
2022-04-04,16.189
2022-04-05,16.269
2022-04-06,16.344
2022-04-07,16.55
2022-04-08,16.817
2022-04-09,16.817
2022-04-10,16.817
2022-04-11,16.866
2022-04-12,16.804
2022-04-13,17.389
2022-04-14,17.212
2022-04-15,17.212
2022-04-16,17.212
2022-04-17,17.212
2022-04-18,16.971
2022-04-19,16.943
2022-04-20,17.093
2022-04-21,16.878
2022-04-22,16.202
2022-04-23,16.202
2022-04-24,16.202
2022-04-25,16.277
2022-04-26,16.038
2022-04-27,15.94
2022-04-28,16.023
2022-04-29,16.296
2022-04-30,16.296
2022-05-01,16.296
2022-05-02,15.624
2022-05-03,16.118
2022-05-04,16.395
2022-05-05,16.131
2022-05-06,15.417
2022-05-07,15.417
2022-05-08,15.417
2022-05-09,14.25
2022-05-10,14.509
2022-05-11,14.194
2022-05-12,14.55
2022-05-13,14.905
2022-05-14,14.905
2022-05-15,14.905
2022-05-16,15.41
2022-05-17,15.875
2022-05-18,15.3
2022-05-19,15.487
2022-05-20,15.681
2022-05-21,15.681
2022-05-22,15.681
2022-05-23,16.257
2022-05-24,16.265
2022-05-25,16.408
2022-05-26,16.335
2022-05-27,16.583
2022-05-28,16.583
2022-05-29,16.583
2022-05-30,16.583
2022-05-31,16.268
2022-06-01,16.314
2022-06-02,16.305
2022-06-03,16.269
2022-06-04,16.269
2022-06-05,16.269
2022-06-06,16.182
2022-06-07,16.415
2022-06-08,16.581
2022-06-09,15.684
2022-06-10,15.393
2022-06-11,15.393
2022-06-12,15.393
2022-06-13,14.862
2022-06-14,15.086
2022-06-15,15.354
2022-06-16,15.2
2022-06-17,15.934
2022-06-18,15.934
2022-06-19,15.934
2022-06-20,15.934
2022-06-21,16.363
2022-06-22,16.493
2022-06-23,17.17
2022-06-24,17.718
2022-06-25,17.718
2022-06-26,17.718
2022-06-27,17.402
2022-06-28,16.726
2022-06-29,16.98
2022-06-30,17.061
2022-07-01,17.395
2022-07-02,17.395
2022-07-03,17.395
2022-07-04,17.395
2022-07-05,17.496
2022-07-06,17.628
2022-07-07,17.824
2022-07-08,17.831
2022-07-09,17.831
2022-07-10,17.831
2022-07-11,17.818
2022-07-12,17.485
2022-07-13,17.418
2022-07-14,17.262
2022-07-15,17.665
2022-07-16,17.665
2022-07-17,17.665
2022-07-18,17.265
2022-07-19,17.478
2022-07-20,17.207
2022-07-21,17.063
2022-07-22,16.837
2022-07-23,16.837
2022-07-24,16.837
2022-07-25,17.053
2022-07-26,17.326
2022-07-27,17.252
2022-07-28,16.881
2022-07-29,16.857
2022-07-30,16.857
2022-07-31,16.857
2022-08-01,16.461
2022-08-02,16.463
2022-08-03,16.533
2022-08-04,16.59
2022-08-05,17.357
2022-08-06,17.357
2022-08-07,17.357
2022-08-08,17.685
2022-08-09,17.979
2022-08-10,17.795
2022-08-11,17.606
2022-08-12,17.749
2022-08-13,17.749
2022-08-14,17.749
2022-08-15,18.412
2022-08-16,18.171
2022-08-17,17.945
2022-08-18,17.649
2022-08-19,17.933
2022-08-20,17.933
2022-08-21,17.933
2022-08-22,17.622
2022-08-23,17.166
2022-08-24,17.453
2022-08-25,17.464
2022-08-26,16.892
2022-08-27,16.892
2022-08-28,16.892
2022-08-29,16.888
2022-08-30,16.873
2022-08-31,16.897
2022-09-01,17.403
2022-09-02,16.854
2022-09-03,16.854
2022-09-04,16.854
2022-09-05,16.854
2022-09-06,16.742
2022-09-07,17.058
2022-09-08,17.331
2022-09-09,17.518
2022-09-10,17.518
2022-09-11,17.518
2022-09-12,17.6
2022-09-13,16.832
2022-09-14,17.083
2022-09-15,17.252
2022-09-16,17.374
2022-09-17,17.374
2022-09-18,17.374
2022-09-19,17.1
2022-09-20,17.125
2022-09-21,16.734
2022-09-22,17.089
2022-09-23,16.916
2022-09-24,16.916
2022-09-25,16.916
2022-09-26,16.518
2022-09-27,16.993
2022-09-28,17.451
2022-09-29,17.474
2022-09-30,17.28
2022-10-01,17.28
2022-10-02,17.28
2022-10-03,17.751
2022-10-04,17.942
2022-10-05,18.025
2022-10-06,17.83
2022-10-07,17.627
2022-10-08,17.627
2022-10-09,17.627
2022-10-10,17.586
2022-10-11,17.623
2022-10-12,17.322
2022-10-13,17.705
2022-10-14,17.608
2022-10-15,17.608
2022-10-16,17.608
2022-10-17,17.837
2022-10-18,18.026
2022-10-19,17.537
2022-10-20,17.497
2022-10-21,18.117
2022-10-22,18.117
2022-10-23,18.117
2022-10-24,18.785
2022-10-25,18.707
2022-10-26,18.826
2022-10-27,17.22
2022-10-28,18.626
2022-10-29,18.626
2022-10-30,18.626
2022-10-31,18.547
2022-11-01,18.647
2022-11-02,18.398
2022-11-03,18.475
2022-11-04,18.328
2022-11-05,18.328
2022-11-06,18.328
2022-11-07,17.996
2022-11-08,18.19
2022-11-09,18.358
2022-11-10,18.459
2022-11-11,17.912
2022-11-12,17.912
2022-11-13,17.912
2022-11-14,18.075
2022-11-15,18.031
2022-11-16,18.04
2022-11-17,18.304
2022-11-18,18.583
2022-11-19,18.583
2022-11-20,18.583
2022-11-21,18.676
2022-11-22,18.988
2022-11-23,18.673
2022-11-24,18.673
2022-11-25,18.486
2022-11-26,18.486
2022-11-27,18.486
2022-11-28,18.623
2022-11-29,18.683
2022-11-30,18.688
2022-12-01,18.945
2022-12-02,18.981
2022-12-03,18.981
2022-12-04,18.981
2022-12-05,18.758
2022-12-06,18.417
2022-12-07,18.757
2022-12-08,18.978
2022-12-09,18.441
2022-12-10,18.441
2022-12-11,18.441
2022-12-12,18.557
2022-12-13,18.138
2022-12-14,18.433
2022-12-15,18.215
2022-12-16,18.002
2022-12-17,18.002
2022-12-18,18.002
2022-12-19,17.222
2022-12-20,17.319
2022-12-21,17.161
2022-12-22,17.36
2022-12-23,17.11
2022-12-24,17.11
2022-12-25,17.11
2022-12-26,17.11
2022-12-27,16.97
2022-12-28,16.878
2022-12-29,17.074
2022-12-30,17.056
2022-12-31,17.056
2023-01-01,17.056
2023-01-02,17.056
2023-01-03,16.955
2023-01-04,17.003
2023-01-05,17.067
2023-01-06,17.205
2023-01-07,17.205
2023-01-08,17.205
2023-01-09,16.791
2023-01-10,17.118
2023-01-11,17.326
2023-01-12,17.563
2023-01-13,17.841
2023-01-14,17.841
2023-01-15,17.841
2023-01-16,17.841
2023-01-17,18.513
2023-01-18,18.554
2023-01-19,18.44
2023-01-20,18.553
2023-01-21,18.553
2023-01-22,18.553
2023-01-23,18.684
2023-01-24,18.789
2023-01-25,18.908
2023-01-26,19.253
2023-01-27,19.279
2023-01-28,19.279
2023-01-29,19.279
2023-01-30,19.255
2023-01-31,19.443
2023-02-01,19.092
2023-02-02,18.28
2023-02-03,18.114
2023-02-04,18.114
2023-02-05,18.114
2023-02-06,18.341
2023-02-07,19.433
2023-02-08,18.626
2023-02-09,18.661
2023-02-10,19.036
2023-02-11,19.036
2023-02-12,19.036
2023-02-13,19.15
2023-02-14,19.239
2023-02-15,19.143
2023-02-16,18.713
2023-02-17,18.817
2023-02-18,18.817
2023-02-19,18.817
2023-02-20,18.817
2023-02-21,18.841
2023-02-22,18.962
2023-02-23,18.846
2023-02-24,18.511
2023-02-25,18.511
2023-02-26,18.511
2023-02-27,18.513
2023-02-28,18.699
2023-03-01,18.76
2023-03-02,18.73
2023-03-03,18.714
2023-03-04,18.714
2023-03-05,18.714
2023-03-06,18.785
2023-03-07,18.46
2023-03-08,18.37
2023-03-09,18.48
2023-03-10,18.503
2023-03-11,18.503
2023-03-12,18.503
2023-03-13,18.904
2023-03-14,19.019
2023-03-15,18.956
2023-03-16,19.366
2023-03-17,19.052
2023-03-18,19.052
2023-03-19,19.052
2023-03-20,19.257
2023-03-21,19.485
2023-03-22,19.177
2023-03-23,19.62
2023-03-24,20.24
2023-03-25,20.24
2023-03-26,20.24
2023-03-27,20.589
2023-03-28,20.908
2023-03-29,20.94
2023-03-30,20.801
2023-03-31,20.995
2023-04-01,20.995
2023-04-02,20.995
2023-04-03,21.079
2023-04-04,20.952
2023-04-05,21.453
2023-04-06,20.688
2023-04-07,20.688
2023-04-08,20.688
2023-04-09,20.688
2023-04-10,20.79
2023-04-11,20.892
2023-04-12,21.025
2023-04-13,21.415
2023-04-14,21.426
2023-04-15,21.426
2023-04-16,21.426
2023-04-17,21.002
2023-04-18,20.832
2023-04-19,21.044
2023-04-20,21.089
2023-04-21,21.191
2023-04-22,21.191
2023-04-23,21.191
2023-04-24,21.303
2023-04-25,21.245
2023-04-26,20.693
2023-04-27,21.721
2023-04-28,21.804
2023-04-29,21.804
2023-04-30,21.804
2023-05-01,21.965
2023-05-02,21.737
2023-05-03,21.758
2023-05-04,21.939
2023-05-05,22.034
2023-05-06,22.034
2023-05-07,22.034
2023-05-08,21.781
2023-05-09,21.818
2023-05-10,22.147
2023-05-11,22.177
2023-05-12,21.988
2023-05-13,21.988
2023-05-14,21.988
2023-05-15,21.937
2023-05-16,21.717
2023-05-17,21.469
2023-05-18,21.359
2023-05-19,21.5
2023-05-20,21.5
2023-05-21,21.5
2023-05-22,21.391
2023-05-23,20.985
2023-05-24,21.006
2023-05-25,20.924
2023-05-26,20.729
2023-05-27,20.729
2023-05-28,20.729
2023-05-29,20.729
2023-05-30,20.423
2023-05-31,20.315
2023-06-01,20.318
2023-06-02,20.956
2023-06-03,20.956
2023-06-04,20.956
2023-06-05,20.996
2023-06-06,20.744
2023-06-07,20.382
2023-06-08,20.893
2023-06-09,20.989
2023-06-10,20.989
2023-06-11,20.989
2023-06-12,21.397
2023-06-13,21.491
2023-06-14,21.421
2023-06-15,21.931
2023-06-16,21.857
2023-06-17,21.857
2023-06-18,21.857
2023-06-19,21.857
2023-06-20,21.53
2023-06-21,21.567
2023-06-22,21.864
