,SPGI US Equity
2020-09-12,23.51
2020-09-13,23.51
2020-09-14,23.8
2020-09-15,24.077
2020-09-16,24.1
2020-09-17,23.708
2020-09-18,23.66
2020-09-19,23.66
2020-09-20,23.66
2020-09-21,23.652
2020-09-22,23.603
2020-09-23,23.124
2020-09-24,23.313
2020-09-25,23.784
2020-09-26,23.784
2020-09-27,23.784
2020-09-28,23.966
2020-09-29,24.062
2020-09-30,24.306
2020-10-01,24.454
2020-10-02,23.174
2020-10-03,23.174
2020-10-04,23.174
2020-10-05,23.301
2020-10-06,22.62
2020-10-07,22.673
2020-10-08,22.82
2020-10-09,22.791
2020-10-10,22.791
2020-10-11,22.791
2020-10-12,23.004
2020-10-13,22.615
2020-10-14,22.338
2020-10-15,22.08
2020-10-16,22.126
2020-10-17,22.126
2020-10-18,22.126
2020-10-19,21.68
2020-10-20,21.616
2020-10-21,21.474
2020-10-22,21.432
2020-10-23,21.444
2020-10-24,21.444
2020-10-25,21.444
2020-10-26,21.197
2020-10-27,20.875
2020-10-28,21.552
2020-10-29,21.489
2020-10-30,21.291
2020-10-31,21.291
2020-11-01,21.291
2020-11-02,21.633
2020-11-03,22.083
2020-11-04,23.162
2020-11-05,23.485
2020-11-06,23.377
2020-11-07,23.377
2020-11-08,23.377
2020-11-09,22.853
2020-11-10,22.107
2020-11-11,22.692
2020-11-12,22.543
2020-11-13,22.556
2020-11-14,22.556
2020-11-15,22.556
2020-11-16,22.405
2020-11-17,22.209
2020-11-18,22.198
2020-11-19,22.339
2020-11-20,22.316
2020-11-21,22.316
2020-11-22,22.316
2020-11-23,22.24
2020-11-24,22.092
2020-11-25,22.345
2020-11-26,22.345
2020-11-27,22.578
2020-11-28,22.578
2020-11-29,22.578
2020-11-30,23.253
2020-12-01,22.099
2020-12-02,22.03
2020-12-03,21.589
2020-12-04,21.236
2020-12-05,21.236
2020-12-06,21.236
2020-12-07,21.036
2020-12-08,21.123
2020-12-09,20.716
2020-12-10,20.625
2020-12-11,20.561
2020-12-12,20.561
2020-12-13,20.561
2020-12-14,20.489
2020-12-15,20.499
2020-12-16,20.311
2020-12-17,20.323
2020-12-18,20.414
2020-12-19,20.414
2020-12-20,20.414
2020-12-21,20.229
2020-12-22,20.188
2020-12-23,19.852
2020-12-24,20.039
2020-12-25,20.039
2020-12-26,20.039
2020-12-27,20.039
2020-12-28,20.132
2020-12-29,20.35
2020-12-30,20.485
2020-12-31,20.808
2021-01-01,20.808
2021-01-02,20.808
2021-01-03,20.808
2021-01-04,20.703
2021-01-05,20.405
2021-01-06,20.431
2021-01-07,20.444
2021-01-08,20.306
2021-01-09,20.306
2021-01-10,20.306
2021-01-11,19.83
2021-01-12,19.623
2021-01-13,19.386
2021-01-14,19.022
2021-01-15,19.007
2021-01-16,19.007
2021-01-17,19.007
2021-01-18,19.007
2021-01-19,19.454
2021-01-20,20.001
2021-01-21,19.738
2021-01-22,19.182
2021-01-23,19.182
2021-01-24,19.182
2021-01-25,19.169
2021-01-26,19.84
2021-01-27,19.05
2021-01-28,19.838
2021-01-29,19.715
2021-01-30,19.715
2021-01-31,19.715
2021-02-01,20.016
2021-02-02,20.53
2021-02-03,20.166
2021-02-04,20.427
2021-02-05,20.152
2021-02-06,20.152
2021-02-07,20.152
2021-02-08,20.24
2021-02-09,20.469
2021-02-10,20.111
2021-02-11,20.834
2021-02-12,20.838
2021-02-13,20.838
2021-02-14,20.838
2021-02-15,20.838
2021-02-16,20.769
2021-02-17,20.806
2021-02-18,20.777
2021-02-19,20.825
2021-02-20,20.825
2021-02-21,20.825
2021-02-22,20.46
2021-02-23,20.008
2021-02-24,20.415
2021-02-25,20.339
2021-02-26,20.265
2021-02-27,20.265
2021-02-28,20.265
2021-03-01,20.768
2021-03-02,20.486
2021-03-03,20.091
2021-03-04,20.153
2021-03-05,20.583
2021-03-06,20.583
2021-03-07,20.583
2021-03-08,21.087
2021-03-09,21.051
2021-03-10,21.207
2021-03-11,21.255
2021-03-12,21.284
2021-03-13,21.284
2021-03-14,21.284
2021-03-15,21.646
2021-03-16,21.469
2021-03-17,21.566
2021-03-18,21.46
2021-03-19,21.393
2021-03-20,21.393
2021-03-21,21.393
2021-03-22,21.28
2021-03-23,21.359
2021-03-24,21.665
2021-03-25,21.635
2021-03-26,22.143
2021-03-27,22.143
2021-03-28,22.143
2021-03-29,22.277
2021-03-30,21.726
2021-03-31,21.731
2021-04-01,22.3
2021-04-02,22.3
2021-04-03,22.3
2021-04-04,22.3
2021-04-05,22.578
2021-04-06,22.496
2021-04-07,22.211
2021-04-08,22.482
2021-04-09,22.642
2021-04-10,22.642
2021-04-11,22.642
2021-04-12,22.765
2021-04-13,22.879
2021-04-14,22.822
2021-04-15,23.008
2021-04-16,23.093
2021-04-17,23.093
2021-04-18,23.093
2021-04-19,22.994
2021-04-20,23.154
2021-04-21,23.38
2021-04-22,23.413
2021-04-23,23.708
2021-04-24,23.708
2021-04-25,23.708
2021-04-26,23.234
2021-04-27,23.247
2021-04-28,23.001
2021-04-29,23.672
2021-04-30,23.616
2021-05-01,23.616
2021-05-02,23.616
2021-05-03,23.829
2021-05-04,24.024
2021-05-05,23.717
2021-05-06,23.567
2021-05-07,23.636
2021-05-08,23.636
2021-05-09,23.636
2021-05-10,23.615
2021-05-11,22.968
2021-05-12,22.364
2021-05-13,22.97
2021-05-14,22.937
2021-05-15,22.937
2021-05-16,22.937
2021-05-17,22.682
2021-05-18,22.39
2021-05-19,22.423
2021-05-20,22.657
2021-05-21,22.837
2021-05-22,22.837
2021-05-23,22.837
2021-05-24,22.93
2021-05-25,22.949
2021-05-26,22.954
2021-05-27,23.067
2021-05-28,23.002
2021-05-29,23.002
2021-05-30,23.002
2021-05-31,23.002
2021-06-01,22.638
2021-06-02,23.024
2021-06-03,23.116
2021-06-04,23.312
2021-06-05,23.312
2021-06-06,23.312
2021-06-07,23.109
2021-06-08,23.301
2021-06-09,23.314
2021-06-10,23.443
2021-06-11,23.565
2021-06-12,23.565
2021-06-13,23.565
2021-06-14,23.798
2021-06-15,23.777
2021-06-16,23.581
2021-06-17,24.025
2021-06-18,23.458
2021-06-19,23.458
2021-06-20,23.458
2021-06-21,23.987
2021-06-22,24.248
2021-06-23,24.066
2021-06-24,24.687
2021-06-25,24.758
2021-06-26,24.758
2021-06-27,24.758
2021-06-28,24.619
2021-06-29,24.606
2021-06-30,24.598
2021-07-01,24.703
2021-07-02,24.848
2021-07-03,24.848
2021-07-04,24.848
2021-07-05,24.848
2021-07-06,24.862
2021-07-07,25.058
2021-07-08,24.933
2021-07-09,24.79
2021-07-10,24.79
2021-07-11,24.79
2021-07-12,24.582
2021-07-13,24.415
2021-07-14,24.512
2021-07-15,24.568
2021-07-16,24.742
2021-07-17,24.742
2021-07-18,24.742
2021-07-19,24.427
2021-07-20,24.839
2021-07-21,24.879
2021-07-22,24.971
2021-07-23,24.965
2021-07-24,24.965
2021-07-25,24.965
2021-07-26,24.661
2021-07-27,24.625
2021-07-28,24.553
2021-07-29,24.788
2021-07-30,24.966
2021-07-31,24.966
2021-08-01,24.966
2021-08-02,25.288
2021-08-03,25.393
2021-08-04,25.594
2021-08-05,25.723
2021-08-06,25.715
2021-08-07,25.715
2021-08-08,25.715
2021-08-09,25.397
2021-08-10,25.302
2021-08-11,25.25
2021-08-12,25.434
2021-08-13,25.724
2021-08-14,25.724
2021-08-15,25.724
2021-08-16,25.979
2021-08-17,25.866
2021-08-18,25.041
2021-08-19,25.27
2021-08-20,25.479
2021-08-21,25.479
2021-08-22,25.479
2021-08-23,25.566
2021-08-24,25.483
2021-08-25,25.543
2021-08-26,25.503
2021-08-27,25.569
2021-08-28,25.569
2021-08-29,25.569
2021-08-30,25.906
2021-08-31,25.891
2021-09-01,26.171
2021-09-02,26.217
2021-09-03,26.373
2021-09-04,26.373
2021-09-05,26.373
2021-09-06,26.373
2021-09-07,26.06
2021-09-08,26.287
2021-09-09,26.333
2021-09-10,26.222
2021-09-11,26.222
2021-09-12,26.222
2021-09-13,26.174
2021-09-14,26.3
2021-09-15,26.333
2021-09-16,26.444
2021-09-17,25.999
2021-09-18,25.999
2021-09-19,25.999
2021-09-20,25.909
2021-09-21,25.928
2021-09-22,25.954
2021-09-23,26.305
2021-09-24,26.387
2021-09-25,26.387
2021-09-26,26.387
2021-09-27,25.936
2021-09-28,24.816
2021-09-29,24.846
2021-09-30,24.687
2021-10-01,24.888
2021-10-02,24.888
2021-10-03,24.888
2021-10-04,24.161
2021-10-05,24.701
2021-10-06,24.853
2021-10-07,25.146
2021-10-08,24.967
2021-10-09,24.967
2021-10-10,24.967
2021-10-11,24.896
2021-10-12,25.022
2021-10-13,25.008
2021-10-14,25.668
2021-10-15,25.812
2021-10-16,25.812
2021-10-17,25.812
2021-10-18,26.041
2021-10-19,26.229
2021-10-20,25.617
2021-10-21,25.901
2021-10-22,26.194
2021-10-23,26.194
2021-10-24,26.194
2021-10-25,26.042
2021-10-26,26.69
2021-10-27,26.226
2021-10-28,26.618
2021-10-29,26.882
2021-10-30,26.882
2021-10-31,26.882
2021-11-01,26.259
2021-11-02,26.146
2021-11-03,25.798
2021-11-04,26.235
2021-11-05,26.095
2021-11-06,26.095
2021-11-07,26.095
2021-11-08,26.173
2021-11-09,26.051
2021-11-10,25.612
2021-11-11,25.461
2021-11-12,25.565
2021-11-13,25.565
2021-11-14,25.565
2021-11-15,25.898
2021-11-16,26.524
2021-11-17,26.246
2021-11-18,26.158
2021-11-19,26.01
2021-11-20,26.01
2021-11-21,26.01
2021-11-22,25.831
2021-11-23,25.842
2021-11-24,26.179
2021-11-25,26.179
2021-11-26,25.671
2021-11-27,25.671
2021-11-28,25.671
2021-11-29,26.258
2021-11-30,25.738
2021-12-01,25.362
2021-12-02,26.034
2021-12-03,25.744
2021-12-04,25.744
2021-12-05,25.744
2021-12-06,25.784
2021-12-07,26.57
2021-12-08,26.714
2021-12-09,26.412
2021-12-10,26.752
2021-12-11,26.752
2021-12-12,26.752
2021-12-13,27.045
2021-12-14,26.564
2021-12-15,27.051
2021-12-16,26.93
2021-12-17,26.411
2021-12-18,26.411
2021-12-19,26.411
2021-12-20,25.999
2021-12-21,26.572
2021-12-22,26.729
2021-12-23,26.756
2021-12-24,26.756
2021-12-25,26.756
2021-12-26,26.756
2021-12-27,27.002
2021-12-28,26.832
2021-12-29,26.801
2021-12-30,26.555
2021-12-31,26.637
2022-01-01,26.637
2022-01-02,26.637
2022-01-03,25.913
2022-01-04,25.841
2022-01-05,25.613
2022-01-06,25.4
2022-01-07,25.107
2022-01-08,25.107
2022-01-09,25.107
2022-01-10,24.468
2022-01-11,24.785
2022-01-12,25.168
2022-01-13,24.502
2022-01-14,24.209
2022-01-15,24.209
2022-01-16,24.209
2022-01-17,24.209
2022-01-18,23.749
2022-01-19,23.682
2022-01-20,23.404
2022-01-21,23.345
2022-01-22,23.345
2022-01-23,23.345
2022-01-24,23.402
2022-01-25,22.371
2022-01-26,22.26
2022-01-27,22.122
2022-01-28,22.768
2022-01-29,22.768
2022-01-30,22.768
2022-01-31,23.249
2022-02-01,23.375
2022-02-02,23.633
2022-02-03,23.134
2022-02-04,23.203
2022-02-05,23.203
2022-02-06,23.203
2022-02-07,22.611
2022-02-08,22.2
2022-02-09,22.669
2022-02-10,21.96
2022-02-11,21.473
2022-02-12,21.473
2022-02-13,21.473
2022-02-14,21.088
2022-02-15,21.346
2022-02-16,21.412
2022-02-17,21.131
2022-02-18,20.975
2022-02-19,20.975
2022-02-20,20.975
2022-02-21,20.975
2022-02-22,21.063
2022-02-23,20.682
2022-02-24,21.138
2022-02-25,21.095
2022-02-26,21.095
2022-02-27,21.095
2022-02-28,20.807
2022-03-01,21.262
2022-03-02,21.644
2022-03-03,21.719
2022-03-04,22.101
2022-03-05,22.101
2022-03-06,22.101
2022-03-07,20.832
2022-03-08,21.069
2022-03-09,21.252
2022-03-10,20.668
2022-03-11,20.556
2022-03-12,20.556
2022-03-13,20.556
2022-03-14,20.41
2022-03-15,20.959
2022-03-16,21.226
2022-03-17,21.79
2022-03-18,22.184
2022-03-19,22.184
2022-03-20,22.184
2022-03-21,21.904
2022-03-22,22.419
2022-03-23,22.023
2022-03-24,22.129
2022-03-25,22.444
2022-03-26,22.444
2022-03-27,22.444
2022-03-28,22.5
2022-03-29,22.721
2022-03-30,22.645
2022-03-31,22.282
2022-04-01,22.157
2022-04-02,22.157
2022-04-03,22.157
2022-04-04,22.506
2022-04-05,22.374
2022-04-06,22.341
2022-04-07,22.576
2022-04-08,22.472
2022-04-09,22.472
2022-04-10,22.472
2022-04-11,22.065
2022-04-12,21.614
2022-04-13,21.5
2022-04-14,21.022
2022-04-15,21.022
2022-04-16,21.022
2022-04-17,21.022
2022-04-18,21.169
2022-04-19,21.426
2022-04-20,21.529
2022-04-21,21.181
2022-04-22,20.576
2022-04-23,20.576
2022-04-24,20.576
2022-04-25,20.661
2022-04-26,20.351
2022-04-27,20.629
2022-04-28,20.949
2022-04-29,20.405
2022-04-30,20.405
2022-05-01,20.405
2022-05-02,19.907
2022-05-03,19.648
2022-05-04,20.227
2022-05-05,19.337
2022-05-06,19.27
2022-05-07,19.27
2022-05-08,19.27
2022-05-09,18.323
2022-05-10,18.279
2022-05-11,18.158
2022-05-12,18.372
2022-05-13,18.773
2022-05-14,18.773
2022-05-15,18.773
2022-05-16,18.806
2022-05-17,18.993
2022-05-18,18.48
2022-05-19,18.589
2022-05-20,19.169
2022-05-21,19.169
2022-05-22,19.169
2022-05-23,19.622
2022-05-24,19.642
2022-05-25,19.462
2022-05-26,19.779
2022-05-27,20.238
2022-05-28,20.238
2022-05-29,20.238
2022-05-30,20.238
2022-05-31,19.612
2022-06-01,19.008
2022-06-02,19.771
2022-06-03,19.337
2022-06-04,19.337
2022-06-05,19.337
2022-06-06,19.544
2022-06-07,19.88
2022-06-08,19.519
2022-06-09,19.389
2022-06-10,19.178
2022-06-11,19.178
2022-06-12,19.178
2022-06-13,18.578
2022-06-14,18.294
2022-06-15,18.52
2022-06-16,18.214
2022-06-17,18.438
2022-06-18,18.438
2022-06-19,18.438
2022-06-20,18.438
2022-06-21,18.463
2022-06-22,18.76
2022-06-23,19.255
2022-06-24,19.711
2022-06-25,19.711
2022-06-26,19.711
2022-06-27,19.643
2022-06-28,19.195
2022-06-29,19.313
2022-06-30,19.488
2022-07-01,19.851
2022-07-02,19.851
2022-07-03,19.851
2022-07-04,19.851
2022-07-05,19.923
2022-07-06,20.195
2022-07-07,20.373
2022-07-08,20.421
2022-07-09,20.421
2022-07-10,20.421
2022-07-11,20.441
2022-07-12,20.118
2022-07-13,19.884
2022-07-14,20.067
2022-07-15,20.316
2022-07-16,20.316
2022-07-17,20.316
2022-07-18,20.078
2022-07-19,20.771
2022-07-20,20.856
2022-07-21,21.032
2022-07-22,21.072
2022-07-23,21.072
2022-07-24,21.072
2022-07-25,20.611
2022-07-26,20.733
2022-07-27,21.012
2022-07-28,21.808
2022-07-29,21.944
2022-07-30,21.944
2022-07-31,21.944
2022-08-01,21.898
2022-08-02,22.062
2022-08-03,22.363
2022-08-04,23.12
2022-08-05,23.042
2022-08-06,23.042
2022-08-07,23.042
2022-08-08,23.069
2022-08-09,23.006
2022-08-10,23.989
2022-08-11,23.56
2022-08-12,23.911
2022-08-13,23.911
2022-08-14,23.911
2022-08-15,23.86
2022-08-16,23.719
2022-08-17,23.655
2022-08-18,23.634
2022-08-19,23.179
2022-08-20,23.179
2022-08-21,23.179
2022-08-22,22.967
2022-08-23,22.744
2022-08-24,22.922
2022-08-25,23.213
2022-08-26,22.26
2022-08-27,22.26
2022-08-28,22.26
2022-08-29,22.073
2022-08-30,21.74
2022-08-31,21.534
2022-09-01,21.635
2022-09-02,21.374
2022-09-03,21.374
2022-09-04,21.374
2022-09-05,21.374
2022-09-06,21.937
2022-09-07,22.351
2022-09-08,22.568
2022-09-09,22.713
2022-09-10,22.713
2022-09-11,22.713
2022-09-12,22.841
2022-09-13,21.92
2022-09-14,21.591
2022-09-15,21.339
2022-09-16,21.278
2022-09-17,21.278
2022-09-18,21.278
2022-09-19,21.193
2022-09-20,20.864
2022-09-21,20.609
2022-09-22,19.839
2022-09-23,19.562
2022-09-24,19.562
2022-09-25,19.562
2022-09-26,19.412
2022-09-27,19.307
2022-09-28,19.399
2022-09-29,19.171
2022-09-30,18.858
2022-10-01,18.858
2022-10-02,18.858
2022-10-03,19.46
2022-10-04,20.002
2022-10-05,19.884
2022-10-06,19.554
2022-10-07,18.834
2022-10-08,18.834
2022-10-09,18.834
2022-10-10,18.499
2022-10-11,18.279
2022-10-12,18.085
2022-10-13,18.154
2022-10-14,17.802
2022-10-15,17.802
2022-10-16,17.802
2022-10-17,18.471
2022-10-18,18.684
2022-10-19,18.403
2022-10-20,18.103
2022-10-21,18.368
2022-10-22,18.368
2022-10-23,18.368
2022-10-24,18.639
2022-10-25,19.361
2022-10-26,19.33
2022-10-27,20.341
2022-10-28,21.192
2022-10-29,21.192
2022-10-30,21.192
2022-10-31,20.858
2022-11-01,20.526
2022-11-02,20.176
2022-11-03,20.083
2022-11-04,20.544
2022-11-05,20.544
2022-11-06,20.544
2022-11-07,20.789
2022-11-08,20.834
2022-11-09,20.454
2022-11-10,22.544
2022-11-11,23.195
2022-11-12,23.195
2022-11-13,23.195
2022-11-14,22.64
2022-11-15,23.095
2022-11-16,23.03
2022-11-17,22.55
2022-11-18,22.491
2022-11-19,22.491
2022-11-20,22.491
2022-11-21,22.592
2022-11-22,22.906
2022-11-23,23.297
2022-11-24,23.297
2022-11-25,23.329
2022-11-26,23.329
2022-11-27,23.329
2022-11-28,22.88
2022-11-29,22.627
2022-11-30,22.996
2022-12-01,23.578
2022-12-02,23.663
2022-12-03,23.663
2022-12-04,23.663
2022-12-05,23.416
2022-12-06,23.508
2022-12-07,23.497
2022-12-08,23.547
2022-12-09,23.142
2022-12-10,23.142
2022-12-11,23.142
2022-12-12,23.172
2022-12-13,23.872
2022-12-14,23.615
2022-12-15,22.997
2022-12-16,22.665
2022-12-17,22.665
2022-12-18,22.665
2022-12-19,22.402
2022-12-20,22.165
2022-12-21,22.522
2022-12-22,22.165
2022-12-23,22.221
2022-12-24,22.221
2022-12-25,22.221
2022-12-26,22.221
2022-12-27,22.112
2022-12-28,21.998
2022-12-29,22.679
2022-12-30,22.387
2022-12-31,22.387
2023-01-01,22.387
2023-01-02,22.387
2023-01-03,22.445
2023-01-04,22.885
2023-01-05,22.514
2023-01-06,23.302
2023-01-07,23.302
2023-01-08,23.302
2023-01-09,23.647
2023-01-10,23.937
2023-01-11,24.613
2023-01-12,24.864
2023-01-13,24.77
2023-01-14,24.77
2023-01-15,24.77
2023-01-16,24.77
2023-01-17,24.84
2023-01-18,24.616
2023-01-19,24.45
2023-01-20,24.907
2023-01-21,24.907
2023-01-22,24.907
2023-01-23,25.087
2023-01-24,24.895
2023-01-25,24.792
2023-01-26,24.86
2023-01-27,25.267
2023-01-28,25.267
2023-01-29,25.267
2023-01-30,24.776
2023-01-31,25.371
2023-02-01,25.523
2023-02-02,25.928
2023-02-03,25.234
2023-02-04,25.234
2023-02-05,25.234
2023-02-06,24.946
2023-02-07,25.112
2023-02-08,24.756
2023-02-09,24.789
2023-02-10,25.002
2023-02-11,25.002
2023-02-12,25.002
2023-02-13,25.449
2023-02-14,25.055
2023-02-15,25.241
2023-02-16,24.571
2023-02-17,24.778
2023-02-18,24.778
2023-02-19,24.778
2023-02-20,24.778
2023-02-21,24.089
2023-02-22,23.773
2023-02-23,24.0
2023-02-24,23.672
2023-02-25,23.672
2023-02-26,23.672
2023-02-27,23.543
2023-02-28,23.522
2023-03-01,23.286
2023-03-02,23.432
2023-03-03,23.858
2023-03-04,23.858
2023-03-05,23.858
2023-03-06,24.22
2023-03-07,23.208
2023-03-08,23.382
2023-03-09,23.04
2023-03-10,22.53
2023-03-11,22.53
2023-03-12,22.53
2023-03-13,22.41
2023-03-14,22.954
2023-03-15,23.042
2023-03-16,23.45
2023-03-17,23.077
2023-03-18,23.077
2023-03-19,23.077
2023-03-20,23.084
2023-03-21,23.568
2023-03-22,23.162
2023-03-23,22.923
2023-03-24,23.079
2023-03-25,23.079
2023-03-26,23.079
2023-03-27,23.164
2023-03-28,23.052
2023-03-29,23.328
2023-03-30,23.545
2023-03-31,23.786
2023-04-01,23.786
2023-04-02,23.786
2023-04-03,23.878
2023-04-04,23.87
2023-04-05,23.75
2023-04-06,23.504
2023-04-07,23.504
2023-04-08,23.504
2023-04-09,23.504
2023-04-10,23.378
2023-04-11,23.566
2023-04-12,23.624
2023-04-13,23.974
2023-04-14,23.973
2023-04-15,23.973
2023-04-16,23.973
2023-04-17,24.045
2023-04-18,24.263
2023-04-19,24.254
2023-04-20,24.289
2023-04-21,24.207
2023-04-22,24.207
2023-04-23,24.207
2023-04-24,23.928
2023-04-25,23.759
2023-04-26,23.405
2023-04-27,24.474
2023-04-28,24.911
2023-04-29,24.911
2023-04-30,24.911
2023-05-01,24.916
2023-05-02,24.467
2023-05-03,24.051
2023-05-04,23.882
2023-05-05,24.341
2023-05-06,24.341
2023-05-07,24.341
2023-05-08,24.409
2023-05-09,24.385
2023-05-10,24.86
2023-05-11,24.754
2023-05-12,24.689
2023-05-13,24.689
2023-05-14,24.689
2023-05-15,24.836
2023-05-16,24.653
2023-05-17,24.81
2023-05-18,25.007
2023-05-19,25.118
2023-05-20,25.118
2023-05-21,25.118
2023-05-22,25.579
2023-05-23,24.881
2023-05-24,24.476
2023-05-25,24.684
2023-05-26,24.854
2023-05-27,24.854
2023-05-28,24.854
2023-05-29,24.854
2023-05-30,25.098
2023-05-31,25.312
2023-06-01,25.419
2023-06-02,25.904
2023-06-03,25.904
2023-06-04,25.904
2023-06-05,26.047
2023-06-06,26.121
2023-06-07,25.777
2023-06-08,26.327
2023-06-09,26.453
2023-06-10,26.453
2023-06-11,26.453
2023-06-12,26.514
2023-06-13,26.879
2023-06-14,27.053
2023-06-15,27.503
2023-06-16,27.16
2023-06-17,27.16
2023-06-18,27.16
2023-06-19,27.16
2023-06-20,26.928
2023-06-21,26.74
2023-06-22,26.681
2023-06-23,26.826
2023-06-24,26.826
2023-06-25,26.826
2023-06-26,26.591
2023-06-27,26.865
2023-06-28,26.899
2023-06-29,27.195
2023-06-30,27.542
2023-07-01,27.542
2023-07-02,27.542
