,ROST US Equity
2020-09-04,15.083
2020-09-05,15.083
2020-09-06,15.083
2020-09-07,15.083
2020-09-08,15.126
2020-09-09,15.107
2020-09-10,14.661
2020-09-11,14.582
2020-09-12,14.582
2020-09-13,14.582
2020-09-14,15.155
2020-09-15,15.18
2020-09-16,15.519
2020-09-17,15.173
2020-09-18,14.913
2020-09-19,14.913
2020-09-20,14.913
2020-09-21,14.614
2020-09-22,14.646
2020-09-23,13.906
2020-09-24,13.738
2020-09-25,13.936
2020-09-26,13.936
2020-09-27,13.936
2020-09-28,14.622
2020-09-29,14.427
2020-09-30,14.645
2020-10-01,14.882
2020-10-02,15.1
2020-10-03,15.1
2020-10-04,15.1
2020-10-05,15.235
2020-10-06,14.26
2020-10-07,14.557
2020-10-08,14.665
2020-10-09,14.747
2020-10-10,14.747
2020-10-11,14.747
2020-10-12,14.782
2020-10-13,15.177
2020-10-14,14.968
2020-10-15,14.952
2020-10-16,14.786
2020-10-17,14.786
2020-10-18,14.786
2020-10-19,14.139
2020-10-20,14.363
2020-10-21,14.362
2020-10-22,14.516
2020-10-23,14.87
2020-10-24,14.87
2020-10-25,14.87
2020-10-26,14.279
2020-10-27,14.25
2020-10-28,13.288
2020-10-29,13.555
2020-10-30,13.271
2020-10-31,13.271
2020-11-01,13.271
2020-11-02,13.804
2020-11-03,14.279
2020-11-04,14.367
2020-11-05,14.793
2020-11-06,14.538
2020-11-07,14.538
2020-11-08,14.538
2020-11-09,16.8
2020-11-10,17.05
2020-11-11,16.233
2020-11-12,16.208
2020-11-13,16.754
2020-11-14,16.754
2020-11-15,16.754
2020-11-16,17.174
2020-11-17,17.115
2020-11-18,17.245
2020-11-19,16.941
2020-11-20,16.604
2020-11-21,16.604
2020-11-22,16.604
2020-11-23,15.936
2020-11-24,16.661
2020-11-25,16.295
2020-11-26,16.295
2020-11-27,16.092
2020-11-28,16.092
2020-11-29,16.092
2020-11-30,15.796
2020-12-01,16.386
2020-12-02,16.392
2020-12-03,16.609
2020-12-04,16.93
2020-12-05,16.93
2020-12-06,16.93
2020-12-07,16.689
2020-12-08,16.67
2020-12-09,16.718
2020-12-10,16.648
2020-12-11,16.574
2020-12-12,16.574
2020-12-13,16.574
2020-12-14,16.241
2020-12-15,16.614
2020-12-16,16.664
2020-12-17,16.847
2020-12-18,16.987
2020-12-19,16.987
2020-12-20,16.987
2020-12-21,16.862
2020-12-22,16.854
2020-12-23,17.057
2020-12-24,17.039
2020-12-25,17.039
2020-12-26,17.039
2020-12-27,17.039
2020-12-28,17.703
2020-12-29,17.536
2020-12-30,17.685
2020-12-31,17.731
2021-01-01,17.731
2021-01-02,17.731
2021-01-03,17.731
2021-01-04,16.902
2021-01-05,16.916
2021-01-06,17.656
2021-01-07,17.617
2021-01-08,17.673
2021-01-09,17.673
2021-01-10,17.673
2021-01-11,17.451
2021-01-12,17.493
2021-01-13,17.204
2021-01-14,16.902
2021-01-15,16.888
2021-01-16,16.888
2021-01-17,16.888
2021-01-18,16.888
2021-01-19,16.456
2021-01-20,16.612
2021-01-21,16.66
2021-01-22,16.362
2021-01-23,16.362
2021-01-24,16.362
2021-01-25,16.392
2021-01-26,16.121
2021-01-27,15.577
2021-01-28,16.429
2021-01-29,16.068
2021-01-30,16.068
2021-01-31,16.068
2021-02-01,16.229
2021-02-02,16.787
2021-02-03,16.992
2021-02-04,17.145
2021-02-05,17.14
2021-02-06,17.14
2021-02-07,17.14
2021-02-08,17.42
2021-02-09,17.332
2021-02-10,17.365
2021-02-11,17.596
2021-02-12,17.194
2021-02-13,17.194
2021-02-14,17.194
2021-02-15,17.194
2021-02-16,17.315
2021-02-17,17.249
2021-02-18,17.355
2021-02-19,17.173
2021-02-20,17.173
2021-02-21,17.173
2021-02-22,17.542
2021-02-23,17.425
2021-02-24,17.911
2021-02-25,17.209
2021-02-26,16.901
2021-02-27,16.901
2021-02-28,16.901
2021-03-01,17.47
2021-03-02,17.506
2021-03-03,16.846
2021-03-04,16.993
2021-03-05,17.161
2021-03-06,17.161
2021-03-07,17.161
2021-03-08,18.26
2021-03-09,18.959
2021-03-10,18.442
2021-03-11,18.336
2021-03-12,18.601
2021-03-13,18.601
2021-03-14,18.601
2021-03-15,19.047
2021-03-16,18.761
2021-03-17,18.806
2021-03-18,18.728
2021-03-19,18.445
2021-03-20,18.445
2021-03-21,18.445
2021-03-22,18.346
2021-03-23,17.741
2021-03-24,17.559
2021-03-25,18.092
2021-03-26,18.605
2021-03-27,18.605
2021-03-28,18.605
2021-03-29,18.251
2021-03-30,18.304
2021-03-31,18.232
2021-04-01,18.324
2021-04-02,18.324
2021-04-03,18.324
2021-04-04,18.324
2021-04-05,18.699
2021-04-06,18.778
2021-04-07,18.764
2021-04-08,19.379
2021-04-09,19.496
2021-04-10,19.496
2021-04-11,19.496
2021-04-12,19.462
2021-04-13,19.218
2021-04-14,19.291
2021-04-15,19.39
2021-04-16,19.775
2021-04-17,19.775
2021-04-18,19.775
2021-04-19,19.406
2021-04-20,19.021
2021-04-21,19.388
2021-04-22,19.46
2021-04-23,19.609
2021-04-24,19.609
2021-04-25,19.609
2021-04-26,19.361
2021-04-27,19.662
2021-04-28,19.563
2021-04-29,19.968
2021-04-30,19.931
2021-05-01,19.931
2021-05-02,19.931
2021-05-03,20.113
2021-05-04,20.091
2021-05-05,19.593
2021-05-06,19.645
2021-05-07,20.239
2021-05-08,20.239
2021-05-09,20.239
2021-05-10,19.934
2021-05-11,19.654
2021-05-12,18.889
2021-05-13,19.14
2021-05-14,19.864
2021-05-15,19.864
2021-05-16,19.864
2021-05-17,19.548
2021-05-18,18.998
2021-05-19,19.049
2021-05-20,18.151
2021-05-21,18.044
2021-05-22,18.044
2021-05-23,18.044
2021-05-24,17.919
2021-05-25,17.971
2021-05-26,18.301
2021-05-27,18.231
2021-05-28,18.337
2021-05-29,18.337
2021-05-30,18.337
2021-05-31,18.337
2021-06-01,17.841
2021-06-02,17.553
2021-06-03,17.334
2021-06-04,17.333
2021-06-05,17.333
2021-06-06,17.333
2021-06-07,17.338
2021-06-08,17.491
2021-06-09,17.465
2021-06-10,17.156
2021-06-11,17.463
2021-06-12,17.463
2021-06-13,17.463
2021-06-14,17.338
2021-06-15,17.586
2021-06-16,17.624
2021-06-17,17.512
2021-06-18,17.073
2021-06-19,17.073
2021-06-20,17.073
2021-06-21,17.687
2021-06-22,17.834
2021-06-23,17.905
2021-06-24,18.244
2021-06-25,18.253
2021-06-26,18.253
2021-06-27,18.253
2021-06-28,17.989
2021-06-29,18.045
2021-06-30,18.317
2021-07-01,18.463
2021-07-02,18.649
2021-07-03,18.649
2021-07-04,18.649
2021-07-05,18.649
2021-07-06,18.689
2021-07-07,18.33
2021-07-08,17.972
2021-07-09,18.43
2021-07-10,18.43
2021-07-11,18.43
2021-07-12,18.331
2021-07-13,18.12
2021-07-14,18.448
2021-07-15,18.272
2021-07-16,17.65
2021-07-17,17.65
2021-07-18,17.65
2021-07-19,17.067
2021-07-20,17.517
2021-07-21,17.97
2021-07-22,17.903
2021-07-23,17.974
2021-07-24,17.974
2021-07-25,17.974
2021-07-26,18.079
2021-07-27,17.967
2021-07-28,17.9
2021-07-29,18.107
2021-07-30,18.123
2021-07-31,18.123
2021-08-01,18.123
2021-08-02,17.875
2021-08-03,18.021
2021-08-04,17.534
2021-08-05,17.825
2021-08-06,18.182
2021-08-07,18.182
2021-08-08,18.182
2021-08-09,17.941
2021-08-10,18.574
2021-08-11,18.708
2021-08-12,18.441
2021-08-13,18.327
2021-08-14,18.327
2021-08-15,18.327
2021-08-16,18.348
2021-08-17,17.822
2021-08-18,18.307
2021-08-19,18.627
2021-08-20,18.129
2021-08-21,18.129
2021-08-22,18.129
2021-08-23,18.324
2021-08-24,18.227
2021-08-25,18.255
2021-08-26,17.559
2021-08-27,17.506
2021-08-28,17.506
2021-08-29,17.506
2021-08-30,17.445
2021-08-31,17.434
2021-09-01,17.305
2021-09-02,17.222
2021-09-03,17.03
2021-09-04,17.03
2021-09-05,17.03
2021-09-06,17.03
2021-09-07,16.903
2021-09-08,16.864
2021-09-09,16.867
2021-09-10,16.651
2021-09-11,16.651
2021-09-12,16.651
2021-09-13,16.76
2021-09-14,16.593
2021-09-15,16.699
2021-09-16,16.808
2021-09-17,16.952
2021-09-18,16.952
2021-09-19,16.952
2021-09-20,16.731
2021-09-21,16.835
2021-09-22,16.888
2021-09-23,17.091
2021-09-24,17.154
2021-09-25,17.154
2021-09-26,17.154
2021-09-27,17.245
2021-09-28,16.941
2021-09-29,17.003
2021-09-30,16.098
2021-10-01,16.43
2021-10-02,16.43
2021-10-03,16.43
2021-10-04,16.3
2021-10-05,16.02
2021-10-06,15.659
2021-10-07,15.959
2021-10-08,15.953
2021-10-09,15.953
2021-10-10,15.953
2021-10-11,15.609
2021-10-12,15.706
2021-10-13,15.772
2021-10-14,16.062
2021-10-15,16.147
2021-10-16,16.147
2021-10-17,16.147
2021-10-18,16.264
2021-10-19,16.139
2021-10-20,16.218
2021-10-21,16.444
2021-10-22,16.396
2021-10-23,16.396
2021-10-24,16.396
2021-10-25,16.802
2021-10-26,16.912
2021-10-27,16.436
2021-10-28,16.779
2021-10-29,16.813
2021-10-30,16.813
2021-10-31,16.813
2021-11-01,16.955
2021-11-02,17.033
2021-11-03,17.448
2021-11-04,17.487
2021-11-05,17.793
2021-11-06,17.793
2021-11-07,17.793
2021-11-08,17.64
2021-11-09,17.737
2021-11-10,17.648
2021-11-11,17.172
2021-11-12,17.176
2021-11-13,17.176
2021-11-14,17.176
2021-11-15,17.169
2021-11-16,17.105
2021-11-17,17.328
2021-11-18,17.564
2021-11-19,16.568
2021-11-20,16.568
2021-11-21,16.568
2021-11-22,16.332
2021-11-23,16.958
2021-11-24,16.97
2021-11-25,16.97
2021-11-26,16.162
2021-11-27,16.162
2021-11-28,16.162
2021-11-29,16.404
2021-11-30,16.026
2021-12-01,15.406
2021-12-02,16.242
2021-12-03,16.188
2021-12-04,16.188
2021-12-05,16.188
2021-12-06,16.597
2021-12-07,16.858
2021-12-08,16.862
2021-12-09,16.773
2021-12-10,16.822
2021-12-11,16.822
2021-12-12,16.822
2021-12-13,16.348
2021-12-14,16.336
2021-12-15,16.22
2021-12-16,16.287
2021-12-17,16.108
2021-12-18,16.108
2021-12-19,16.108
2021-12-20,15.779
2021-12-21,16.179
2021-12-22,16.251
2021-12-23,16.419
2021-12-24,16.419
2021-12-25,16.419
2021-12-26,16.419
2021-12-27,16.749
2021-12-28,16.718
2021-12-29,16.889
2021-12-30,17.032
2021-12-31,17.034
2022-01-01,17.034
2022-01-02,17.034
2022-01-03,16.867
2022-01-04,16.867
2022-01-05,16.345
2022-01-06,16.312
2022-01-07,15.649
2022-01-08,15.649
2022-01-09,15.649
2022-01-10,15.37
2022-01-11,15.938
2022-01-12,15.716
2022-01-13,15.61
2022-01-14,15.243
2022-01-15,15.243
2022-01-16,15.243
2022-01-17,15.243
2022-01-18,14.787
2022-01-19,14.761
2022-01-20,14.522
2022-01-21,14.224
2022-01-22,14.224
2022-01-23,14.224
2022-01-24,14.644
2022-01-25,14.683
2022-01-26,14.402
2022-01-27,14.419
2022-01-28,14.556
2022-01-29,14.556
2022-01-30,14.556
2022-01-31,14.857
2022-02-01,14.977
2022-02-02,14.793
2022-02-03,14.344
2022-02-04,14.311
2022-02-05,14.311
2022-02-06,14.311
2022-02-07,14.188
2022-02-08,14.512
2022-02-09,14.806
2022-02-10,14.677
2022-02-11,14.328
2022-02-12,14.328
2022-02-13,14.328
2022-02-14,14.328
2022-02-15,14.619
2022-02-16,14.545
2022-02-17,13.945
2022-02-18,14.206
2022-02-19,14.206
2022-02-20,14.206
2022-02-21,14.206
2022-02-22,14.074
2022-02-23,13.43
2022-02-24,13.83
2022-02-25,14.379
2022-02-26,14.379
2022-02-27,14.379
2022-02-28,14.084
2022-03-01,13.608
2022-03-02,14.759
2022-03-03,14.531
2022-03-04,13.942
2022-03-05,13.942
2022-03-06,13.942
2022-03-07,13.269
2022-03-08,13.384
2022-03-09,13.807
2022-03-10,13.967
2022-03-11,13.68
2022-03-12,13.68
2022-03-13,13.68
2022-03-14,13.29
2022-03-15,13.554
2022-03-16,14.155
2022-03-17,14.29
2022-03-18,14.463
2022-03-19,14.463
2022-03-20,14.463
2022-03-21,14.113
2022-03-22,14.208
2022-03-23,13.907
2022-03-24,14.012
2022-03-25,13.981
2022-03-26,13.981
2022-03-27,13.981
2022-03-28,14.189
2022-03-29,14.807
2022-03-30,14.391
2022-03-31,14.057
2022-04-01,14.08
2022-04-02,14.08
2022-04-03,14.08
2022-04-04,14.478
2022-04-05,14.475
2022-04-06,14.636
2022-04-07,14.776
2022-04-08,15.007
2022-04-09,15.007
2022-04-10,15.007
2022-04-11,15.452
2022-04-12,15.836
2022-04-13,15.951
2022-04-14,15.974
2022-04-15,15.974
2022-04-16,15.974
2022-04-17,15.974
2022-04-18,16.193
2022-04-19,16.638
2022-04-20,16.8
2022-04-21,16.61
2022-04-22,16.033
2022-04-23,16.033
2022-04-24,16.033
2022-04-25,16.408
2022-04-26,16.056
2022-04-27,15.778
2022-04-28,16.233
2022-04-29,15.548
2022-04-30,15.548
2022-05-01,15.548
2022-05-02,15.789
2022-05-03,15.654
2022-05-04,16.194
2022-05-05,15.566
2022-05-06,14.998
2022-05-07,14.998
2022-05-08,14.998
2022-05-09,14.557
2022-05-10,13.966
2022-05-11,13.69
2022-05-12,13.888
2022-05-13,14.346
2022-05-14,14.346
2022-05-15,14.346
2022-05-16,14.307
2022-05-17,14.502
2022-05-18,14.462
2022-05-19,14.937
2022-05-20,11.937
2022-05-21,11.937
2022-05-22,11.937
2022-05-23,13.08
2022-05-24,12.891
2022-05-25,13.514
2022-05-26,14.449
2022-05-27,14.502
2022-05-28,14.502
2022-05-29,14.502
2022-05-30,14.502
2022-05-31,14.361
2022-06-01,13.962
2022-06-02,14.055
2022-06-03,13.973
2022-06-04,13.973
2022-06-05,13.973
2022-06-06,13.789
2022-06-07,13.65
2022-06-08,13.742
2022-06-09,13.523
2022-06-10,13.158
2022-06-11,13.158
2022-06-12,13.158
2022-06-13,12.754
2022-06-14,12.612
2022-06-15,12.953
2022-06-16,12.546
2022-06-17,12.742
2022-06-18,12.742
2022-06-19,12.742
2022-06-20,12.742
2022-06-21,12.8
2022-06-22,12.409
2022-06-23,12.609
2022-06-24,13.214
2022-06-25,13.214
2022-06-26,13.214
2022-06-27,13.011
2022-06-28,12.404
2022-06-29,12.239
2022-06-30,11.97
2022-07-01,12.166
2022-07-02,12.166
2022-07-03,12.166
2022-07-04,12.166
2022-07-05,12.581
2022-07-06,12.61
2022-07-07,13.045
2022-07-08,12.861
2022-07-09,12.861
2022-07-10,12.861
2022-07-11,12.714
2022-07-12,12.795
2022-07-13,13.009
2022-07-14,13.118
2022-07-15,13.452
2022-07-16,13.452
2022-07-17,13.452
2022-07-18,13.649
2022-07-19,14.002
2022-07-20,14.228
2022-07-21,14.423
2022-07-22,14.433
2022-07-23,14.433
2022-07-24,14.433
2022-07-25,14.327
2022-07-26,13.517
2022-07-27,13.918
2022-07-28,14.114
2022-07-29,14.09
2022-07-30,14.09
2022-07-31,14.09
2022-08-01,14.27
2022-08-02,13.911
2022-08-03,14.738
2022-08-04,14.726
2022-08-05,14.809
2022-08-06,14.809
2022-08-07,14.809
2022-08-08,14.999
2022-08-09,14.849
2022-08-10,15.152
2022-08-11,15.498
2022-08-12,15.845
2022-08-13,15.845
2022-08-14,15.845
2022-08-15,15.852
2022-08-16,16.288
2022-08-17,16.319
2022-08-18,15.831
2022-08-19,15.747
2022-08-20,15.747
2022-08-21,15.747
2022-08-22,15.245
2022-08-23,15.219
2022-08-24,15.669
2022-08-25,15.729
2022-08-26,15.098
2022-08-27,15.098
2022-08-28,15.098
2022-08-29,15.046
2022-08-30,14.937
2022-08-31,14.927
2022-09-01,15.459
2022-09-02,15.317
2022-09-03,15.317
2022-09-04,15.317
2022-09-05,15.317
2022-09-06,15.2
2022-09-07,16.149
2022-09-08,16.171
2022-09-09,16.39
2022-09-10,16.39
2022-09-11,16.39
2022-09-12,16.647
2022-09-13,15.75
2022-09-14,15.68
2022-09-15,15.697
2022-09-16,15.923
2022-09-17,15.923
2022-09-18,15.923
2022-09-19,16.01
2022-09-20,15.579
2022-09-21,15.5
2022-09-22,15.277
2022-09-23,14.898
2022-09-24,14.898
2022-09-25,14.898
2022-09-26,14.632
2022-09-27,14.891
2022-09-28,15.352
2022-09-29,14.826
2022-09-30,14.868
2022-10-01,14.868
2022-10-02,14.868
2022-10-03,15.166
2022-10-04,15.77
2022-10-05,15.847
2022-10-06,15.569
2022-10-07,15.325
2022-10-08,15.325
2022-10-09,15.325
2022-10-10,15.15
2022-10-11,15.456
2022-10-12,15.164
2022-10-13,15.332
2022-10-14,14.614
2022-10-15,14.614
2022-10-16,14.614
2022-10-17,15.11
2022-10-18,15.19
2022-10-19,15.011
2022-10-20,14.801
2022-10-21,15.264
2022-10-22,15.264
2022-10-23,15.264
2022-10-24,15.626
2022-10-25,16.639
2022-10-26,16.696
2022-10-27,16.912
2022-10-28,17.046
2022-10-29,17.046
2022-10-30,17.046
2022-10-31,17.092
2022-11-01,16.911
2022-11-02,16.54
2022-11-03,16.486
2022-11-04,16.768
2022-11-05,16.768
2022-11-06,16.768
2022-11-07,16.636
2022-11-08,16.449
2022-11-09,16.211
2022-11-10,17.242
2022-11-11,17.072
2022-11-12,17.072
2022-11-13,17.072
2022-11-14,16.872
2022-11-15,17.437
2022-11-16,17.205
2022-11-17,17.492
2022-11-18,18.888
2022-11-19,18.888
2022-11-20,18.888
2022-11-21,19.582
2022-11-22,20.1
2022-11-23,20.232
2022-11-24,20.232
2022-11-25,20.216
2022-11-26,20.216
2022-11-27,20.216
2022-11-28,20.12
2022-11-29,20.193
2022-11-30,20.345
2022-12-01,20.398
2022-12-02,20.626
2022-12-03,20.626
2022-12-04,20.626
2022-12-05,20.395
2022-12-06,20.25
2022-12-07,20.047
2022-12-08,20.519
2022-12-09,20.125
2022-12-10,20.125
2022-12-11,20.125
2022-12-12,20.366
2022-12-13,20.565
2022-12-14,20.546
2022-12-15,19.781
2022-12-16,19.826
2022-12-17,19.826
2022-12-18,19.826
2022-12-19,20.002
2022-12-20,19.903
2022-12-21,20.039
2022-12-22,19.835
2022-12-23,20.1
2022-12-24,20.1
2022-12-25,20.1
2022-12-26,20.1
2022-12-27,20.023
2022-12-28,19.893
2022-12-29,20.166
2022-12-30,20.202
2022-12-31,20.202
2023-01-01,20.202
2023-01-02,20.202
2023-01-03,20.157
2023-01-04,20.529
2023-01-05,20.557
2023-01-06,21.108
2023-01-07,21.108
2023-01-08,21.108
2023-01-09,20.452
2023-01-10,20.635
2023-01-11,20.592
2023-01-12,20.499
2023-01-13,20.716
2023-01-14,20.716
2023-01-15,20.716
2023-01-16,20.716
2023-01-17,20.673
2023-01-18,20.262
2023-01-19,19.981
2023-01-20,19.977
2023-01-21,19.977
2023-01-22,19.977
2023-01-23,19.986
2023-01-24,20.321
2023-01-25,20.749
2023-01-26,20.837
2023-01-27,20.625
2023-01-28,20.625
2023-01-29,20.625
2023-01-30,20.541
2023-01-31,20.384
2023-02-01,20.441
2023-02-02,20.022
2023-02-03,19.889
2023-02-04,19.889
2023-02-05,19.889
2023-02-06,19.957
2023-02-07,19.746
2023-02-08,19.746
2023-02-09,19.838
2023-02-10,19.865
2023-02-11,19.865
2023-02-12,19.865
2023-02-13,20.141
2023-02-14,20.229
2023-02-15,20.202
2023-02-16,19.973
2023-02-17,20.037
2023-02-18,20.037
2023-02-19,20.037
2023-02-20,20.037
2023-02-21,19.521
2023-02-22,19.478
2023-02-23,19.276
2023-02-24,19.271
2023-02-25,19.271
2023-02-26,19.271
2023-02-27,19.177
2023-02-28,19.305
2023-03-01,19.486
2023-03-02,19.546
2023-03-03,19.796
2023-03-04,19.796
2023-03-05,19.796
2023-03-06,19.791
2023-03-07,19.343
2023-03-08,19.199
2023-03-09,18.586
2023-03-10,18.342
2023-03-11,18.342
2023-03-12,18.342
2023-03-13,18.292
2023-03-14,18.344
2023-03-15,18.1
2023-03-16,18.266
2023-03-17,18.057
2023-03-18,18.057
2023-03-19,18.057
2023-03-20,18.071
2023-03-21,18.363
2023-03-22,18.093
2023-03-23,17.92
2023-03-24,17.867
2023-03-25,17.867
2023-03-26,17.867
2023-03-27,17.744
2023-03-28,18.186
2023-03-29,18.316
2023-03-30,18.511
2023-03-31,19.05
2023-04-01,19.05
2023-04-02,19.05
2023-04-03,19.488
2023-04-04,19.47
2023-04-05,19.099
2023-04-06,19.251
2023-04-07,19.251
2023-04-08,19.251
2023-04-09,19.251
2023-04-10,19.327
2023-04-11,19.054
2023-04-12,18.648
2023-04-13,18.883
2023-04-14,18.958
2023-04-15,18.958
2023-04-16,18.958
2023-04-17,18.833
2023-04-18,18.745
2023-04-19,18.848
2023-04-20,19.168
2023-04-21,19.22
2023-04-22,19.22
2023-04-23,19.22
2023-04-24,19.236
2023-04-25,18.801
2023-04-26,18.92
2023-04-27,19.074
2023-04-28,19.284
2023-04-29,19.284
2023-04-30,19.284
2023-05-01,19.106
2023-05-02,19.041
2023-05-03,18.899
2023-05-04,18.688
2023-05-05,18.981
2023-05-06,18.981
2023-05-07,18.981
2023-05-08,19.083
2023-05-09,18.947
2023-05-10,18.474
2023-05-11,18.579
2023-05-12,19.039
2023-05-13,19.039
2023-05-14,19.039
2023-05-15,19.0
2023-05-16,18.734
2023-05-17,18.89
2023-05-18,19.226
2023-05-19,19.141
2023-05-20,19.141
2023-05-21,19.141
2023-05-22,19.115
2023-05-23,18.615
2023-05-24,18.538
2023-05-25,18.699
2023-05-26,18.887
2023-05-27,18.887
2023-05-28,18.887
2023-05-29,18.887
2023-05-30,18.867
2023-05-31,18.933
2023-06-01,18.436
2023-06-02,18.874
2023-06-03,18.874
2023-06-04,18.874
2023-06-05,18.913
2023-06-06,19.017
2023-06-07,18.709
2023-06-08,18.939
2023-06-09,18.948
2023-06-10,18.948
2023-06-11,18.948
2023-06-12,19.513
2023-06-13,19.524
2023-06-14,19.489
2023-06-15,19.79
2023-06-16,19.782
2023-06-17,19.782
2023-06-18,19.782
2023-06-19,19.782
2023-06-20,19.676
2023-06-21,19.669
2023-06-22,19.801
2023-06-23,19.929
2023-06-24,19.929
2023-06-25,19.929
