,EXEL US Equity
2020-07-03,11.493
2020-07-04,11.493
2020-07-05,11.493
2020-07-06,11.326
2020-07-07,11.439
2020-07-08,11.706
2020-07-09,11.836
2020-07-10,12.208
2020-07-11,12.208
2020-07-12,12.208
2020-07-13,11.679
2020-07-14,11.65
2020-07-15,11.929
2020-07-16,11.806
2020-07-17,12.041
2020-07-18,12.041
2020-07-19,12.041
2020-07-20,12.531
2020-07-21,12.134
2020-07-22,12.168
2020-07-23,12.227
2020-07-24,12.036
2020-07-25,12.036
2020-07-26,12.036
2020-07-27,12.112
2020-07-28,11.924
2020-07-29,11.679
2020-07-30,11.64
2020-07-31,11.302
2020-08-01,11.302
2020-08-02,11.302
2020-08-03,11.596
2020-08-04,11.478
2020-08-05,11.282
2020-08-06,11.165
2020-08-07,10.87
2020-08-08,10.87
2020-08-09,10.87
2020-08-10,10.564
2020-08-11,10.535
2020-08-12,10.627
2020-08-13,10.71
2020-08-14,10.685
2020-08-15,10.685
2020-08-16,10.685
2020-08-17,11.04
2020-08-18,10.967
2020-08-19,10.885
2020-08-20,10.916
2020-08-21,10.817
2020-08-22,10.817
2020-08-23,10.817
2020-08-24,10.52
2020-08-25,10.666
2020-08-26,10.438
2020-08-27,10.583
2020-08-28,10.515
2020-08-29,10.515
2020-08-30,10.515
2020-08-31,10.802
2020-09-01,10.491
2020-09-02,10.651
2020-09-03,10.078
2020-09-04,10.049
2020-09-05,10.049
2020-09-06,10.049
2020-09-07,10.049
2020-09-08,10.066
2020-09-09,10.277
2020-09-10,10.156
2020-09-11,10.564
2020-09-12,10.564
2020-09-13,10.564
2020-09-14,12.022
2020-09-15,12.217
2020-09-16,12.946
2020-09-17,13.097
2020-09-18,13.029
2020-09-19,13.029
2020-09-20,13.029
2020-09-21,11.933
2020-09-22,10.591
2020-09-23,9.81
2020-09-24,9.611
2020-09-25,9.859
2020-09-26,9.859
2020-09-27,9.859
2020-09-28,9.814
2020-09-29,10.132
2020-09-30,10.112
2020-10-01,10.128
2020-10-02,9.657
2020-10-03,9.657
2020-10-04,9.657
2020-10-05,9.897
2020-10-06,9.703
2020-10-07,9.845
2020-10-08,10.233
2020-10-09,9.868
2020-10-10,9.868
2020-10-11,9.868
2020-10-12,9.897
2020-10-13,9.905
2020-10-14,9.732
2020-10-15,9.666
2020-10-16,9.587
2020-10-17,9.587
2020-10-18,9.587
2020-10-19,9.315
2020-10-20,9.287
2020-10-21,9.087
2020-10-22,9.103
2020-10-23,9.295
2020-10-24,9.295
2020-10-25,9.295
2020-10-26,8.568
2020-10-27,8.47
2020-10-28,8.196
2020-10-29,8.185
2020-10-30,8.013
2020-10-31,8.013
2020-11-01,8.013
2020-11-02,8.063
2020-11-03,8.251
2020-11-04,8.838
2020-11-05,8.609
2020-11-06,8.477
2020-11-07,8.477
2020-11-08,8.477
2020-11-09,8.596
2020-11-10,8.69
2020-11-11,8.473
2020-11-12,8.285
2020-11-13,9.176
2020-11-14,9.176
2020-11-15,9.176
2020-11-16,8.944
2020-11-17,8.771
2020-11-18,8.764
2020-11-19,8.648
2020-11-20,8.607
2020-11-21,8.607
2020-11-22,8.607
2020-11-23,8.371
2020-11-24,8.384
2020-11-25,8.525
2020-11-26,8.525
2020-11-27,8.835
2020-11-28,8.835
2020-11-29,8.835
2020-11-30,8.721
2020-12-01,8.721
2020-12-02,8.798
2020-12-03,8.575
2020-12-04,8.639
2020-12-05,8.639
2020-12-06,8.639
2020-12-07,8.58
2020-12-08,8.703
2020-12-09,8.543
2020-12-10,8.807
2020-12-11,9.044
2020-12-12,9.044
2020-12-13,9.044
2020-12-14,9.358
2020-12-15,9.477
2020-12-16,9.19
2020-12-17,9.181
2020-12-18,9.081
2020-12-19,9.081
2020-12-20,9.081
2020-12-21,9.135
2020-12-22,9.144
2020-12-23,9.356
2020-12-24,9.426
2020-12-25,9.426
2020-12-26,9.426
2020-12-27,9.426
2020-12-28,9.29
2020-12-29,9.153
2020-12-30,9.199
2020-12-31,9.135
2021-01-01,9.135
2021-01-02,9.135
2021-01-03,9.135
2021-01-04,7.851
2021-01-05,8.172
2021-01-06,8.359
2021-01-07,8.6
2021-01-08,8.727
2021-01-09,8.727
2021-01-10,8.727
2021-01-11,9.235
2021-01-12,9.719
2021-01-13,9.391
2021-01-14,9.164
2021-01-15,9.143
2021-01-16,9.143
2021-01-17,9.143
2021-01-18,9.143
2021-01-19,9.091
2021-01-20,8.563
2021-01-21,8.216
2021-01-22,8.532
2021-01-23,8.532
2021-01-24,8.532
2021-01-25,8.794
2021-01-26,8.655
2021-01-27,8.601
2021-01-28,8.593
2021-01-29,8.559
2021-01-30,8.559
2021-01-31,8.559
2021-02-01,8.563
2021-02-02,8.694
2021-02-03,8.817
2021-02-04,8.829
2021-02-05,8.929
2021-02-06,8.929
2021-02-07,8.929
2021-02-08,9.175
2021-02-09,8.844
2021-02-10,8.875
2021-02-11,8.241
2021-02-12,8.181
2021-02-13,8.181
2021-02-14,8.181
2021-02-15,8.181
2021-02-16,9.396
2021-02-17,9.79
2021-02-18,9.533
2021-02-19,9.439
2021-02-20,9.439
2021-02-21,9.439
2021-02-22,9.354
2021-02-23,9.441
2021-02-24,9.63
2021-02-25,9.333
2021-02-26,9.205
2021-02-27,9.205
2021-02-28,9.205
2021-03-01,9.477
2021-03-02,9.354
2021-03-03,9.065
2021-03-04,9.057
2021-03-05,9.49
2021-03-06,9.49
2021-03-07,9.49
2021-03-08,9.392
2021-03-09,9.435
2021-03-10,9.439
2021-03-11,9.698
2021-03-12,9.894
2021-03-13,9.894
2021-03-14,9.894
2021-03-15,10.272
2021-03-16,10.017
2021-03-17,9.839
2021-03-18,9.715
2021-03-19,9.945
2021-03-20,9.945
2021-03-21,9.945
2021-03-22,10.038
2021-03-23,9.656
2021-03-24,9.295
2021-03-25,9.371
2021-03-26,9.643
2021-03-27,9.643
2021-03-28,9.643
2021-03-29,9.384
2021-03-30,9.337
2021-03-31,9.601
2021-04-01,9.826
2021-04-02,9.826
2021-04-03,9.826
2021-04-04,9.826
2021-04-05,9.979
2021-04-06,9.915
2021-04-07,9.953
2021-04-08,9.928
2021-04-09,10.109
2021-04-10,10.109
2021-04-11,10.109
2021-04-12,10.07
2021-04-13,10.24
2021-04-14,10.516
2021-04-15,10.607
2021-04-16,10.447
2021-04-17,10.447
2021-04-18,10.447
2021-04-19,10.089
2021-04-20,10.416
2021-04-21,10.484
2021-04-22,10.48
2021-04-23,10.51
2021-04-24,10.51
2021-04-25,10.51
2021-04-26,10.565
2021-04-27,10.467
2021-04-28,10.412
2021-04-29,10.387
2021-04-30,10.358
2021-05-01,10.358
2021-05-02,10.358
2021-05-03,10.416
2021-05-04,10.017
2021-05-05,10.084
2021-05-06,9.647
2021-05-07,10.432
2021-05-08,10.432
2021-05-09,10.432
2021-05-10,10.439
2021-05-11,10.331
2021-05-12,10.527
2021-05-13,10.649
2021-05-14,10.695
2021-05-15,10.695
2021-05-16,10.695
2021-05-17,10.561
2021-05-18,12.14
2021-05-19,11.771
2021-05-20,12.135
2021-05-21,12.2
2021-05-22,12.2
2021-05-23,12.2
2021-05-24,11.81
2021-05-25,11.152
2021-05-26,11.144
2021-05-27,11.184
2021-05-28,11.219
2021-05-29,11.219
2021-05-30,11.219
2021-05-31,11.219
2021-06-01,11.388
2021-06-02,11.109
2021-06-03,11.04
2021-06-04,11.129
2021-06-05,11.129
2021-06-06,11.129
2021-06-07,10.975
2021-06-08,11.05
2021-06-09,11.333
2021-06-10,11.418
2021-06-11,11.433
2021-06-12,11.433
2021-06-13,11.433
2021-06-14,11.323
2021-06-15,12.62
2021-06-16,12.503
2021-06-17,12.336
2021-06-18,12.492
2021-06-19,12.492
2021-06-20,12.492
2021-06-21,12.676
2021-06-22,12.726
2021-06-23,12.386
2021-06-24,12.742
2021-06-25,13.055
2021-06-26,13.055
2021-06-27,13.055
2021-06-28,11.123
2021-06-29,11.536
2021-06-30,11.71
2021-07-01,11.979
2021-07-02,11.735
2021-07-03,11.735
2021-07-04,11.735
2021-07-05,11.735
2021-07-06,11.819
2021-07-07,11.549
2021-07-08,11.459
2021-07-09,11.575
2021-07-10,11.575
2021-07-11,11.575
2021-07-12,11.581
2021-07-13,11.382
2021-07-14,11.24
2021-07-15,11.203
2021-07-16,10.811
2021-07-17,10.811
2021-07-18,10.811
2021-07-19,10.489
2021-07-20,10.862
2021-07-21,10.959
2021-07-22,10.901
2021-07-23,9.092
2021-07-24,9.092
2021-07-25,9.092
2021-07-26,8.973
2021-07-27,9.049
2021-07-28,9.315
2021-07-29,9.163
2021-07-30,9.158
2021-07-31,9.158
2021-08-01,9.158
2021-08-02,9.364
2021-08-03,9.223
2021-08-04,9.125
2021-08-05,10.968
2021-08-06,10.741
2021-08-07,10.741
2021-08-08,10.741
2021-08-09,10.928
2021-08-10,10.716
2021-08-11,10.866
2021-08-12,11.189
2021-08-13,11.382
2021-08-14,11.382
2021-08-15,11.382
2021-08-16,11.513
2021-08-17,11.831
2021-08-18,11.37
2021-08-19,11.077
2021-08-20,11.482
2021-08-21,11.482
2021-08-22,11.482
2021-08-23,11.7
2021-08-24,11.787
2021-08-25,11.775
2021-08-26,11.87
2021-08-27,12.113
2021-08-28,12.113
2021-08-29,12.113
2021-08-30,12.007
2021-08-31,11.951
2021-09-01,12.182
2021-09-02,12.637
2021-09-03,12.325
2021-09-04,12.325
2021-09-05,12.325
2021-09-06,12.325
2021-09-07,12.17
2021-09-08,12.394
2021-09-09,12.182
2021-09-10,12.444
2021-09-11,12.444
2021-09-12,12.444
2021-09-13,12.606
2021-09-14,12.55
2021-09-15,12.762
2021-09-16,12.805
2021-09-17,12.918
2021-09-18,12.918
2021-09-19,12.918
2021-09-20,12.465
2021-09-21,12.786
2021-09-22,12.704
2021-09-23,12.893
2021-09-24,12.799
2021-09-25,12.799
2021-09-26,12.799
2021-09-27,13.019
2021-09-28,12.956
2021-09-29,12.975
2021-09-30,13.296
2021-10-01,13.547
2021-10-02,13.547
2021-10-03,13.547
2021-10-04,13.233
2021-10-05,13.151
2021-10-06,12.799
2021-10-07,13.203
2021-10-08,13.239
2021-10-09,13.239
2021-10-10,13.239
2021-10-11,13.27
2021-10-12,13.105
2021-10-13,13.135
2021-10-14,13.374
2021-10-15,11.897
2021-10-16,11.897
2021-10-17,11.897
2021-10-18,11.619
2021-10-19,11.723
2021-10-20,11.799
2021-10-21,11.63
2021-10-22,11.668
2021-10-23,11.668
2021-10-24,11.668
2021-10-25,11.794
2021-10-26,11.81
2021-10-27,11.614
2021-10-28,11.865
2021-10-29,11.728
2021-10-30,11.728
2021-10-31,11.728
2021-11-01,11.8
2021-11-02,12.015
2021-11-03,10.457
2021-11-04,10.288
2021-11-05,10.522
2021-11-06,10.522
2021-11-07,10.522
2021-11-08,10.196
2021-11-09,10.022
2021-11-10,9.967
2021-11-11,9.696
2021-11-12,9.837
2021-11-13,9.837
2021-11-14,9.837
2021-11-15,9.821
2021-11-16,9.745
2021-11-17,9.739
2021-11-18,9.526
2021-11-19,9.82
2021-11-20,9.82
2021-11-21,9.82
2021-11-22,8.79
2021-11-23,8.882
2021-11-24,8.923
2021-11-25,8.923
2021-11-26,8.709
2021-11-27,8.709
2021-11-28,8.709
2021-11-29,8.632
2021-11-30,8.571
2021-12-01,8.372
2021-12-02,8.412
2021-12-03,8.086
2021-12-04,8.086
2021-12-05,8.086
2021-12-06,8.259
2021-12-07,8.458
2021-12-08,8.612
2021-12-09,8.458
2021-12-10,8.499
2021-12-11,8.499
2021-12-12,8.499
2021-12-13,8.678
2021-12-14,8.678
2021-12-15,9.117
2021-12-16,8.999
2021-12-17,9.29
2021-12-18,9.29
2021-12-19,9.29
2021-12-20,9.535
2021-12-21,9.663
2021-12-22,9.715
2021-12-23,9.807
2021-12-24,9.807
2021-12-25,9.807
2021-12-26,9.807
2021-12-27,9.674
2021-12-28,9.583
2021-12-29,9.659
2021-12-30,9.476
2021-12-31,9.298
2022-01-01,9.298
2022-01-02,9.298
2022-01-03,9.756
2022-01-04,9.537
2022-01-05,9.171
2022-01-06,9.303
2022-01-07,9.532
2022-01-08,9.532
2022-01-09,9.532
2022-01-10,9.227
2022-01-11,9.176
2022-01-12,9.021
2022-01-13,8.925
2022-01-14,9.101
2022-01-15,9.101
2022-01-16,9.101
2022-01-17,9.101
2022-01-18,8.809
2022-01-19,8.657
2022-01-20,8.632
2022-01-21,8.779
2022-01-22,8.779
2022-01-23,8.779
2022-01-24,9.387
2022-01-25,9.23
2022-01-26,9.083
2022-01-27,8.829
2022-01-28,9.007
2022-01-29,9.007
2022-01-30,9.007
2022-01-31,9.174
2022-02-01,9.336
2022-02-02,9.083
2022-02-03,9.07
2022-02-04,9.495
2022-02-05,9.495
2022-02-06,9.495
2022-02-07,9.651
2022-02-08,9.591
2022-02-09,9.793
2022-02-10,9.565
2022-02-11,9.474
2022-02-12,9.474
2022-02-13,9.474
2022-02-14,9.394
2022-02-15,9.692
2022-02-16,9.641
2022-02-17,10.65
2022-02-18,11.65
2022-02-19,11.65
2022-02-20,11.65
2022-02-21,11.65
2022-02-22,11.516
2022-02-23,11.518
2022-02-24,11.922
2022-02-25,11.934
2022-02-26,11.934
2022-02-27,11.934
2022-02-28,12.141
2022-03-01,12.354
2022-03-02,12.407
2022-03-03,12.454
2022-03-04,12.241
2022-03-05,12.241
2022-03-06,12.241
2022-03-07,12.241
2022-03-08,12.082
2022-03-09,12.336
2022-03-10,12.614
2022-03-11,12.413
2022-03-12,12.413
2022-03-13,12.413
2022-03-14,12.609
2022-03-15,12.431
2022-03-16,12.645
2022-03-17,12.707
2022-03-18,13.099
2022-03-19,13.099
2022-03-20,13.099
2022-03-21,13.013
2022-03-22,13.239
2022-03-23,13.043
2022-03-24,13.184
2022-03-25,13.399
2022-03-26,13.399
2022-03-27,13.399
2022-03-28,13.319
2022-03-29,13.466
2022-03-30,13.742
2022-03-31,13.882
2022-04-01,14.017
2022-04-02,14.017
2022-04-03,14.017
2022-04-04,14.182
2022-04-05,14.023
2022-04-06,14.133
2022-04-07,14.042
2022-04-08,14.097
2022-04-09,14.097
2022-04-10,14.097
2022-04-11,13.711
2022-04-12,13.699
2022-04-13,13.685
2022-04-14,13.744
2022-04-15,13.744
2022-04-16,13.744
2022-04-17,13.744
2022-04-18,13.14
2022-04-19,13.088
2022-04-20,13.22
2022-04-21,12.973
2022-04-22,12.892
2022-04-23,12.892
2022-04-24,12.892
2022-04-25,13.134
2022-04-26,12.514
2022-04-27,12.711
2022-04-28,12.807
2022-04-29,12.565
2022-04-30,12.565
2022-05-01,12.565
2022-05-02,12.745
2022-05-03,12.7
2022-05-04,12.84
2022-05-05,12.537
2022-05-06,12.087
2022-05-07,12.087
2022-05-08,12.087
2022-05-09,10.877
2022-05-10,10.881
2022-05-11,12.629
2022-05-12,12.603
2022-05-13,12.782
2022-05-14,12.782
2022-05-15,12.782
2022-05-16,13.782
2022-05-17,14.075
2022-05-18,13.259
2022-05-19,11.864
2022-05-20,12.082
2022-05-21,12.082
2022-05-22,12.082
2022-05-23,12.075
2022-05-24,12.041
2022-05-25,12.116
2022-05-26,12.374
2022-05-27,12.517
2022-05-28,12.517
2022-05-29,12.517
2022-05-30,12.517
2022-05-31,12.469
2022-06-01,12.565
2022-06-02,12.748
2022-06-03,12.952
2022-06-04,12.952
2022-06-05,12.952
2022-06-06,12.776
2022-06-07,13.245
2022-06-08,13.075
2022-06-09,12.844
2022-06-10,12.34
2022-06-11,12.34
2022-06-12,12.34
2022-06-13,11.993
2022-06-14,12.02
2022-06-15,12.204
2022-06-16,11.952
2022-06-17,12.626
2022-06-18,12.626
2022-06-19,12.626
2022-06-20,12.626
2022-06-21,13.163
2022-06-22,13.735
2022-06-23,13.407
2022-06-24,13.966
2022-06-25,13.966
2022-06-26,13.966
2022-06-27,13.966
2022-06-28,13.162
2022-06-29,13.067
2022-06-30,13.086
2022-07-01,13.558
2022-07-02,13.558
2022-07-03,13.558
2022-07-04,13.558
2022-07-05,13.997
2022-07-06,13.532
2022-07-07,13.646
2022-07-08,13.834
2022-07-09,13.834
2022-07-10,13.834
2022-07-11,12.967
2022-07-12,13.243
2022-07-13,13.595
2022-07-14,13.377
2022-07-15,13.371
2022-07-16,13.371
2022-07-17,13.371
2022-07-18,13.515
2022-07-19,13.684
2022-07-20,13.759
2022-07-21,13.396
2022-07-22,13.07
2022-07-23,13.07
2022-07-24,13.07
2022-07-25,13.164
2022-07-26,13.365
2022-07-27,12.95
2022-07-28,12.609
2022-07-29,12.725
2022-07-30,12.725
2022-07-31,12.725
2022-08-01,12.749
2022-08-02,13.072
2022-08-03,13.017
2022-08-04,13.041
2022-08-05,13.09
2022-08-06,13.09
2022-08-07,13.09
2022-08-08,13.108
2022-08-09,12.771
2022-08-10,11.825
2022-08-11,11.747
2022-08-12,11.9
2022-08-13,11.9
2022-08-14,11.9
2022-08-15,11.851
2022-08-16,11.918
2022-08-17,11.796
2022-08-18,11.741
2022-08-19,11.808
2022-08-20,11.808
2022-08-21,11.808
2022-08-22,11.698
2022-08-23,11.674
2022-08-24,11.613
2022-08-25,11.491
2022-08-26,11.136
2022-08-27,11.136
2022-08-28,11.136
2022-08-29,10.996
2022-08-30,10.916
2022-08-31,10.837
2022-09-01,11.13
2022-09-02,10.941
2022-09-03,10.941
2022-09-04,10.941
2022-09-05,10.941
2022-09-06,10.611
2022-09-07,10.861
2022-09-08,11.595
2022-09-09,11.654
2022-09-10,11.654
2022-09-11,11.654
2022-09-12,11.699
2022-09-13,11.159
2022-09-14,11.185
2022-09-15,11.152
2022-09-16,11.165
2022-09-17,11.165
2022-09-18,11.165
2022-09-19,11.016
2022-09-20,11.003
2022-09-21,10.742
2022-09-22,10.788
2022-09-23,10.599
2022-09-24,10.599
2022-09-25,10.599
2022-09-26,10.345
2022-09-27,10.352
2022-09-28,10.54
2022-09-29,10.313
2022-09-30,10.026
2022-10-01,10.026
2022-10-02,10.026
2022-10-03,10.454
2022-10-04,10.492
2022-10-05,10.217
2022-10-06,9.83
2022-10-07,9.704
2022-10-08,9.704
2022-10-09,9.704
2022-10-10,9.427
2022-10-11,9.773
2022-10-12,9.653
2022-10-13,9.868
2022-10-14,9.861
2022-10-15,9.861
2022-10-16,9.861
2022-10-17,10.29
2022-10-18,10.116
2022-10-19,9.945
2022-10-20,9.871
2022-10-21,10.067
2022-10-22,10.067
2022-10-23,10.067
2022-10-24,9.988
2022-10-25,10.202
2022-10-26,10.068
2022-10-27,9.867
2022-10-28,10.054
2022-10-29,10.054
2022-10-30,10.054
2022-10-31,10.317
2022-11-01,10.988
2022-11-02,11.176
2022-11-03,10.67
2022-11-04,10.815
2022-11-05,10.815
2022-11-06,10.815
2022-11-07,10.742
2022-11-08,10.88
2022-11-09,10.776
2022-11-10,11.118
2022-11-11,11.045
2022-11-12,11.045
2022-11-13,11.045
2022-11-14,11.125
2022-11-15,11.185
2022-11-16,11.218
2022-11-17,11.265
2022-11-18,11.258
2022-11-19,11.258
2022-11-20,11.258
2022-11-21,11.198
2022-11-22,11.398
2022-11-23,11.225
2022-11-24,11.225
2022-11-25,11.278
2022-11-26,11.278
2022-11-27,11.278
2022-11-28,12.097
2022-11-29,11.844
2022-11-30,12.305
2022-12-01,12.277
2022-12-02,12.529
2022-12-03,12.529
2022-12-04,12.529
2022-12-05,12.406
2022-12-06,12.01
2022-12-07,11.78
2022-12-08,11.902
2022-12-09,11.378
2022-12-10,11.378
2022-12-11,11.378
2022-12-12,11.695
2022-12-13,11.673
2022-12-14,11.775
2022-12-15,11.491
2022-12-16,11.593
2022-12-17,11.593
2022-12-18,11.593
2022-12-19,11.278
2022-12-20,11.461
2022-12-21,11.512
2022-12-22,11.607
2022-12-23,11.563
2022-12-24,11.563
2022-12-25,11.563
2022-12-26,11.563
2022-12-27,11.308
2022-12-28,11.256
2022-12-29,11.439
2022-12-30,11.717
2022-12-31,11.717
2023-01-01,11.717
2023-01-02,11.717
2023-01-03,11.907
2023-01-04,12.44
2023-01-05,12.145
2023-01-06,12.643
2023-01-07,12.643
2023-01-08,12.643
2023-01-09,12.922
2023-01-10,13.404
2023-01-11,13.107
2023-01-12,13.029
2023-01-13,12.826
2023-01-14,12.826
2023-01-15,12.826
2023-01-16,12.826
2023-01-17,12.74
2023-01-18,12.675
2023-01-19,12.854
2023-01-20,13.009
2023-01-21,13.009
2023-01-22,13.009
2023-01-23,13.235
2023-01-24,13.499
2023-01-25,13.476
2023-01-26,14.044
2023-01-27,13.854
2023-01-28,13.854
2023-01-29,13.854
2023-01-30,14.024
2023-01-31,14.21
2023-02-01,14.161
2023-02-02,14.202
2023-02-03,14.153
2023-02-04,14.153
2023-02-05,14.153
2023-02-06,13.927
2023-02-07,13.733
2023-02-08,14.751
2023-02-09,14.601
2023-02-10,14.848
2023-02-11,14.848
2023-02-12,14.848
2023-02-13,14.966
2023-02-14,15.296
2023-02-15,15.034
2023-02-16,14.814
2023-02-17,14.797
2023-02-18,14.797
2023-02-19,14.797
2023-02-20,14.797
2023-02-21,14.763
2023-02-22,14.695
2023-02-23,14.746
2023-02-24,14.492
2023-02-25,14.492
2023-02-26,14.492
2023-02-27,14.763
2023-02-28,14.45
2023-03-01,14.78
2023-03-02,14.535
2023-03-03,14.509
2023-03-04,14.509
2023-03-05,14.509
2023-03-06,13.91
2023-03-07,13.919
2023-03-08,13.818
2023-03-09,14.199
2023-03-10,14.208
2023-03-11,14.208
2023-03-12,14.208
2023-03-13,14.319
2023-03-14,14.881
2023-03-15,15.162
2023-03-16,15.068
2023-03-17,14.949
2023-03-18,14.949
2023-03-19,14.949
2023-03-20,15.613
2023-03-21,15.818
2023-03-22,15.596
2023-03-23,15.613
2023-03-24,15.741
2023-03-25,15.741
2023-03-26,15.741
2023-03-27,15.894
2023-03-28,15.988
2023-03-29,16.346
2023-03-30,16.039
2023-03-31,16.533
2023-04-01,16.533
2023-04-02,16.533
2023-04-03,16.593
2023-04-04,16.652
2023-04-05,16.942
2023-04-06,17.445
2023-04-07,17.445
2023-04-08,17.445
2023-04-09,17.445
2023-04-10,17.129
2023-04-11,17.031
2023-04-12,16.489
2023-04-13,16.616
2023-04-14,16.464
2023-04-15,16.464
2023-04-16,16.464
2023-04-17,16.322
2023-04-18,15.818
2023-04-19,15.835
2023-04-20,15.538
2023-04-21,15.62
2023-04-22,15.62
2023-04-23,15.62
2023-04-24,15.448
2023-04-25,15.489
2023-04-26,15.16
2023-04-27,14.93
2023-04-28,15.037
2023-04-29,15.037
2023-04-30,15.037
2023-05-01,15.472
2023-05-02,15.472
2023-05-03,15.811
2023-05-04,16.033
2023-05-05,16.033
2023-05-06,16.033
2023-05-07,16.033
2023-05-08,15.663
2023-05-09,14.884
2023-05-10,15.393
2023-05-11,15.369
2023-05-12,15.234
2023-05-13,15.234
2023-05-14,15.234
2023-05-15,15.488
2023-05-16,15.195
2023-05-17,15.29
2023-05-18,15.671
2023-05-19,15.719
2023-05-20,15.719
2023-05-21,15.719
2023-05-22,15.728
2023-05-23,15.378
2023-05-24,15.374
2023-05-25,14.775
2023-05-26,14.852
2023-05-27,14.852
2023-05-28,14.852
2023-05-29,14.852
2023-05-30,14.759
2023-05-31,14.969
2023-06-01,15.054
2023-06-02,14.899
2023-06-03,14.899
2023-06-04,14.899
2023-06-05,15.124
2023-06-06,15.155
2023-06-07,14.961
2023-06-08,15.023
2023-06-09,14.907
2023-06-10,14.907
2023-06-11,14.907
2023-06-12,14.821
2023-06-13,14.907
2023-06-14,14.581
2023-06-15,14.829
2023-06-16,14.821
2023-06-17,14.821
2023-06-18,14.821
2023-06-19,14.821
2023-06-20,14.705
2023-06-21,14.759
2023-06-22,15.435
