,MSFT US Equity
,BEST_PE_RATIO
2023-06-09,29.574
2023-06-10,29.574
2023-06-11,29.574
2023-06-12,30.032
2023-06-13,30.253
2023-06-14,30.529
2023-06-15,31.497
2023-06-16,30.974
2023-06-17,30.974
2023-06-18,30.974
2023-06-19,30.974
2023-06-20,30.587
2023-06-21,30.175
2023-06-22,30.679
2023-06-23,30.255
2023-06-24,30.255
2023-06-25,30.255
2023-06-26,29.675
2023-06-27,30.215
2023-06-28,30.327
2023-06-29,30.255
2023-06-30,30.751
2023-07-01,30.751
2023-07-02,30.751
2023-07-03,30.521
2023-07-04,30.521
2023-07-05,30.535
2023-07-06,30.82
2023-07-07,30.454
2023-07-08,30.454
2023-07-09,30.454
2023-07-10,29.967
2023-07-11,30.025
2023-07-12,30.583
2023-07-13,31.086
2023-07-14,31.318
2023-07-15,31.318
2023-07-16,31.318
2023-07-17,31.345
2023-07-18,32.554
2023-07-19,32.081
2023-07-20,31.269
2023-07-21,30.992
2023-07-22,30.992
2023-07-23,30.992
2023-07-24,31.045
2023-07-25,31.528
2023-07-26,30.481
2023-07-27,29.889
2023-07-28,30.569
2023-07-29,30.569
2023-07-30,30.569
2023-07-31,30.361
2023-08-01,30.424
2023-08-02,29.625
2023-08-03,29.549
2023-08-04,29.658
2023-08-05,29.658
2023-08-06,29.658
2023-08-07,29.869
2023-08-08,29.459
2023-08-09,29.113
2023-08-10,29.177
2023-08-11,29.03
2023-08-12,29.03
2023-08-13,29.03
2023-08-14,29.314
2023-08-15,29.117
2023-08-16,29.046
2023-08-17,28.732
2023-08-18,28.696
2023-08-19,28.696
2023-08-20,28.696
2023-08-21,29.186
2023-08-22,29.238
2023-08-23,29.65
2023-08-24,29.013
2023-08-25,29.326
2023-08-26,29.326
2023-08-27,29.326
2023-08-28,29.391
2023-08-29,29.819
2023-08-30,29.853
2023-08-31,29.76
2023-09-01,29.83
2023-09-02,29.83
2023-09-03,29.83
2023-09-04,29.83
2023-09-05,30.274
2023-09-06,30.213
2023-09-07,29.944
2023-09-08,30.34
2023-09-09,30.34
2023-09-10,30.34
2023-09-11,30.673
2023-09-12,30.113
2023-09-13,30.502
2023-09-14,30.823
2023-09-15,30.051
2023-09-16,30.051
2023-09-17,30.051
2023-09-18,29.861
2023-09-19,29.821
2023-09-20,29.106
2023-09-21,28.994
2023-09-22,28.765
2023-09-23,28.765
2023-09-24,28.765
2023-09-25,28.787
2023-09-26,28.297
2023-09-27,28.356
2023-09-28,28.433
2023-09-29,28.625
2023-09-30,28.625
2023-10-01,28.625
2023-10-02,29.173
2023-10-03,28.411
2023-10-04,28.829
2023-10-05,28.865
2023-10-06,29.579
2023-10-07,29.579
2023-10-08,29.579
2023-10-09,29.811
2023-10-10,29.682
2023-10-11,29.983
2023-10-12,29.878
2023-10-13,29.568
2023-10-14,29.568
2023-10-15,29.568
2023-10-16,30.003
2023-10-17,29.953
2023-10-18,29.837
2023-10-19,29.935
2023-10-20,29.542
2023-10-21,29.542
2023-10-22,29.542
2023-10-23,29.755
2023-10-24,29.759
2023-10-25,30.343
2023-10-26,29.108
2023-10-27,29.266
2023-10-28,29.266
2023-10-29,29.266
2023-10-30,29.865
2023-10-31,29.89
2023-11-01,30.594
2023-11-02,30.719
2023-11-03,31.112
2023-11-04,31.112
2023-11-05,31.112
2023-11-06,31.477
2023-11-07,31.83
2023-11-08,32.066
2023-11-09,31.844
2023-11-10,32.637
2023-11-11,32.637
2023-11-12,32.637
2023-11-13,32.373
2023-11-14,32.623
2023-11-15,32.636
2023-11-16,33.278
2023-11-17,32.719
2023-11-18,32.719
2023-11-19,32.719
2023-11-20,33.393
2023-11-21,32.986
2023-11-22,33.409
2023-11-23,33.409
2023-11-24,33.372
2023-11-25,33.372
2023-11-26,33.372
2023-11-27,33.476
2023-11-28,33.838
2023-11-29,33.497
2023-11-30,33.503
2023-12-01,33.026
2023-12-02,33.026
2023-12-03,33.026
2023-12-04,32.544
2023-12-05,32.836
2023-12-06,32.508
2023-12-07,32.697
2023-12-08,32.987
2023-12-09,32.987
2023-12-10,32.987
2023-12-11,32.728
2023-12-12,33.0
2023-12-13,33.008
2023-12-14,32.263
2023-12-15,32.692
2023-12-16,32.692
2023-12-17,32.692
2023-12-18,32.862
2023-12-19,32.916
2023-12-20,32.683
2023-12-21,32.955
2023-12-22,33.047
2023-12-23,33.047
2023-12-24,33.047
2023-12-25,33.047
2023-12-26,33.054
2023-12-27,33.002
2023-12-28,33.108
2023-12-29,33.175
2023-12-30,33.175
2023-12-31,33.175
2024-01-01,33.175
2024-01-02,32.719
2024-01-03,32.695
2024-01-04,32.461
2024-01-05,32.444
2024-01-06,32.444
2024-01-07,32.444
2024-01-08,33.056
2024-01-09,33.153
2024-01-10,33.769
2024-01-11,33.93
2024-01-12,34.269
2024-01-13,34.269
2024-01-14,34.269
2024-01-15,34.269
2024-01-16,34.403
2024-01-17,34.324
2024-01-18,34.672
2024-01-19,35.094
2024-01-20,35.094
2024-01-21,35.094
2024-01-22,34.926
2024-01-23,35.136
2024-01-24,35.443
2024-01-25,35.643
2024-01-26,35.582
2024-01-27,35.582
2024-01-28,35.582
2024-01-29,36.061
2024-01-30,35.766
2024-01-31,34.326
2024-02-01,34.795
2024-02-02,35.433
2024-02-03,35.433
2024-02-04,35.433
2024-02-05,34.953
2024-02-06,34.928
2024-02-07,35.665
2024-02-08,35.664
2024-02-09,36.219
2024-02-10,36.219
2024-02-11,36.219
2024-02-12,35.763
2024-02-13,34.957
2024-02-14,35.295
2024-02-15,35.042
2024-02-16,34.827
2024-02-17,34.827
2024-02-18,34.827
2024-02-19,34.827
2024-02-20,34.693
2024-02-21,34.641
2024-02-22,35.457
2024-02-23,35.344
2024-02-24,35.344
2024-02-25,35.344
2024-02-26,35.102
2024-02-27,35.097
2024-02-28,35.109
2024-02-29,35.487
2024-03-01,35.647
2024-03-02,35.647
2024-03-03,35.647
2024-03-04,35.597
2024-03-05,34.565
2024-03-06,34.517
2024-03-07,35.122
2024-03-08,34.872
2024-03-09,34.872
2024-03-10,34.872
2024-03-11,34.726
2024-03-12,35.649
2024-03-13,35.634
2024-03-14,36.503
2024-03-15,35.747
2024-03-16,35.747
2024-03-17,35.747
2024-03-18,35.831
2024-03-19,36.182
2024-03-20,36.504
2024-03-21,36.831
2024-03-22,36.776
2024-03-23,36.776
2024-03-24,36.776
2024-03-25,36.272
2024-03-26,36.168
2024-03-27,36.149
2024-03-28,36.089
2024-03-29,36.089
2024-03-30,36.089
2024-03-31,36.089
2024-04-01,36.416
2024-04-02,36.147
2024-04-03,36.062
2024-04-04,35.82
2024-04-05,36.475
2024-04-06,36.475
2024-04-07,36.475
2024-04-08,36.396
