,ULTA US Equity
2021-12-11,18.586
2021-12-12,18.586
2021-12-13,17.886
2021-12-14,17.949
2021-12-15,18.177
2021-12-16,17.742
2021-12-17,17.548
2021-12-18,17.548
2021-12-19,17.548
2021-12-20,16.851
2021-12-21,17.425
2021-12-22,17.869
2021-12-23,18.074
2021-12-24,18.074
2021-12-25,18.074
2021-12-26,18.074
2021-12-27,18.602
2021-12-28,18.371
2021-12-29,18.67
2021-12-30,18.646
2021-12-31,18.994
2022-01-01,18.994
2022-01-02,18.994
2022-01-03,19.035
2022-01-04,19.289
2022-01-05,18.494
2022-01-06,18.448
2022-01-07,18.292
2022-01-08,18.292
2022-01-09,18.292
2022-01-10,17.552
2022-01-11,17.709
2022-01-12,17.696
2022-01-13,17.153
2022-01-14,17.033
2022-01-15,17.033
2022-01-16,17.033
2022-01-17,17.033
2022-01-18,16.965
2022-01-19,16.906
2022-01-20,16.334
2022-01-21,15.894
2022-01-22,15.894
2022-01-23,15.894
2022-01-24,16.578
2022-01-25,16.029
2022-01-26,16.077
2022-01-27,15.976
2022-01-28,16.305
2022-01-29,16.305
2022-01-30,16.305
2022-01-31,16.528
2022-02-01,16.918
2022-02-02,16.89
2022-02-03,16.575
2022-02-04,16.619
2022-02-05,16.619
2022-02-06,16.619
2022-02-07,16.552
2022-02-08,16.551
2022-02-09,17.087
2022-02-10,16.995
2022-02-11,16.457
2022-02-12,16.457
2022-02-13,16.457
2022-02-14,16.479
2022-02-15,17.251
2022-02-16,17.34
2022-02-17,16.773
2022-02-18,17.078
2022-02-19,17.078
2022-02-20,17.078
2022-02-21,17.078
2022-02-22,16.724
2022-02-23,16.131
2022-02-24,16.949
2022-02-25,17.176
2022-02-26,17.176
2022-02-27,17.176
2022-02-28,17.03
2022-03-01,16.78
2022-03-02,17.348
2022-03-03,16.993
2022-03-04,16.678
2022-03-05,16.678
2022-03-06,16.678
2022-03-07,15.954
2022-03-08,16.326
2022-03-09,16.976
2022-03-10,17.112
2022-03-11,16.235
2022-03-12,16.235
2022-03-13,16.235
2022-03-14,15.901
2022-03-15,16.518
2022-03-16,17.146
2022-03-17,17.226
2022-03-18,17.4
2022-03-19,17.4
2022-03-20,17.4
2022-03-21,17.153
2022-03-22,17.335
2022-03-23,17.336
2022-03-24,17.605
2022-03-25,17.571
2022-03-26,17.571
2022-03-27,17.571
2022-03-28,17.589
2022-03-29,18.08
2022-03-30,17.868
2022-03-31,17.711
2022-04-01,17.267
2022-04-02,17.267
2022-04-03,17.267
2022-04-04,17.813
2022-04-05,17.672
2022-04-06,17.355
2022-04-07,17.691
2022-04-08,17.814
2022-04-09,17.814
2022-04-10,17.814
2022-04-11,17.862
2022-04-12,17.955
2022-04-13,18.38
2022-04-14,18.392
2022-04-15,18.392
2022-04-16,18.392
2022-04-17,18.392
2022-04-18,18.401
2022-04-19,18.955
2022-04-20,19.088
2022-04-21,18.648
2022-04-22,17.988
2022-04-23,17.988
2022-04-24,17.988
2022-04-25,18.503
2022-04-26,18.024
2022-04-27,17.823
2022-04-28,18.471
2022-04-29,17.558
2022-04-30,17.558
2022-05-01,17.558
2022-05-02,17.945
2022-05-03,17.754
2022-05-04,18.082
2022-05-05,17.551
2022-05-06,17.232
2022-05-07,17.232
2022-05-08,17.232
2022-05-09,16.867
2022-05-10,16.857
2022-05-11,16.639
2022-05-12,16.723
2022-05-13,17.522
2022-05-14,17.522
2022-05-15,17.522
2022-05-16,17.401
2022-05-17,17.394
2022-05-18,15.529
2022-05-19,15.567
2022-05-20,15.201
2022-05-21,15.201
2022-05-22,15.201
2022-05-23,15.362
2022-05-24,15.159
2022-05-25,15.709
2022-05-26,16.297
2022-05-27,17.997
2022-05-28,17.997
2022-05-29,17.997
2022-05-30,17.997
2022-05-31,17.783
2022-06-01,17.119
2022-06-02,17.507
2022-06-03,16.964
2022-06-04,16.964
2022-06-05,16.964
2022-06-06,17.355
2022-06-07,17.661
2022-06-08,17.77
2022-06-09,17.643
2022-06-10,16.968
2022-06-11,16.968
2022-06-12,16.968
2022-06-13,16.304
2022-06-14,16.342
2022-06-15,16.862
2022-06-16,16.232
2022-06-17,16.455
2022-06-18,16.455
2022-06-19,16.455
2022-06-20,16.455
2022-06-21,16.681
2022-06-22,16.471
2022-06-23,16.459
2022-06-24,17.067
2022-06-25,17.067
2022-06-26,17.067
2022-06-27,16.649
2022-06-28,16.042
2022-06-29,16.281
2022-06-30,16.025
2022-07-01,15.916
2022-07-02,15.916
2022-07-03,15.916
2022-07-04,15.916
2022-07-05,15.734
2022-07-06,15.87
2022-07-07,15.948
2022-07-08,15.857
2022-07-09,15.857
2022-07-10,15.857
2022-07-11,15.933
2022-07-12,15.675
2022-07-13,15.886
2022-07-14,16.004
2022-07-15,16.488
2022-07-16,16.488
2022-07-17,16.488
2022-07-18,16.336
2022-07-19,16.7
2022-07-20,16.949
2022-07-21,17.07
2022-07-22,16.868
2022-07-23,16.868
2022-07-24,16.868
2022-07-25,16.662
2022-07-26,15.978
2022-07-27,16.421
2022-07-28,16.641
2022-07-29,16.149
2022-07-30,16.149
2022-07-31,16.149
2022-08-01,16.372
2022-08-02,16.315
2022-08-03,15.485
2022-08-04,15.462
2022-08-05,15.688
2022-08-06,15.688
2022-08-07,15.688
2022-08-08,15.809
2022-08-09,15.658
2022-08-10,15.896
2022-08-11,16.252
2022-08-12,16.475
2022-08-13,16.475
2022-08-14,16.475
2022-08-15,16.886
2022-08-16,16.968
2022-08-17,16.847
2022-08-18,17.051
2022-08-19,16.801
2022-08-20,16.801
2022-08-21,16.801
2022-08-22,16.639
2022-08-23,16.774
2022-08-24,17.222
2022-08-25,17.274
2022-08-26,16.848
2022-08-27,16.848
2022-08-28,16.848
2022-08-29,16.987
2022-08-30,16.904
2022-08-31,17.029
2022-09-01,17.185
2022-09-02,17.138
2022-09-03,17.138
2022-09-04,17.138
2022-09-05,17.138
2022-09-06,17.33
2022-09-07,17.986
2022-09-08,18.039
2022-09-09,17.941
2022-09-10,17.941
2022-09-11,17.941
2022-09-12,18.072
2022-09-13,17.421
2022-09-14,17.262
2022-09-15,17.121
2022-09-16,16.959
2022-09-17,16.959
2022-09-18,16.959
2022-09-19,17.073
2022-09-20,16.876
2022-09-21,16.574
2022-09-22,16.205
2022-09-23,15.827
2022-09-24,15.827
2022-09-25,15.827
2022-09-26,15.64
2022-09-27,15.9
2022-09-28,16.509
2022-09-29,16.33
2022-09-30,16.186
2022-10-01,16.186
2022-10-02,16.186
2022-10-03,16.146
2022-10-04,16.114
2022-10-05,15.826
2022-10-06,15.669
2022-10-07,15.506
2022-10-08,15.506
2022-10-09,15.506
2022-10-10,15.598
2022-10-11,15.858
2022-10-12,15.907
2022-10-13,15.942
2022-10-14,15.756
2022-10-15,15.756
2022-10-16,15.756
2022-10-17,16.087
2022-10-18,16.185
2022-10-19,15.437
2022-10-20,15.299
2022-10-21,15.348
2022-10-22,15.348
2022-10-23,15.348
2022-10-24,15.421
2022-10-25,15.853
2022-10-26,16.008
2022-10-27,16.127
2022-10-28,16.684
2022-10-29,16.684
2022-10-30,16.684
2022-10-31,16.814
2022-11-01,16.919
2022-11-02,16.309
2022-11-03,16.779
2022-11-04,16.887
2022-11-05,16.887
2022-11-06,16.887
2022-11-07,16.928
2022-11-08,17.081
2022-11-09,16.679
2022-11-10,17.087
2022-11-11,17.357
2022-11-12,17.357
2022-11-13,17.357
2022-11-14,17.032
2022-11-15,17.582
2022-11-16,17.548
2022-11-17,17.513
2022-11-18,17.748
2022-11-19,17.748
2022-11-20,17.748
2022-11-21,17.809
2022-11-22,18.133
2022-11-23,18.025
2022-11-24,18.025
2022-11-25,18.065
2022-11-26,18.065
2022-11-27,18.065
2022-11-28,18.355
2022-11-29,17.954
2022-11-30,18.551
2022-12-01,18.55
2022-12-02,18.226
2022-12-03,18.226
2022-12-04,18.226
2022-12-05,18.272
2022-12-06,18.003
2022-12-07,18.563
2022-12-08,18.551
2022-12-09,18.175
2022-12-10,18.175
2022-12-11,18.175
2022-12-12,18.187
2022-12-13,17.896
2022-12-14,17.836
2022-12-15,17.534
2022-12-16,17.384
2022-12-17,17.384
2022-12-18,17.384
2022-12-19,16.987
2022-12-20,16.937
2022-12-21,17.441
2022-12-22,17.625
2022-12-23,17.6
2022-12-24,17.6
2022-12-25,17.6
2022-12-26,17.6
2022-12-27,17.893
2022-12-28,17.874
2022-12-29,17.925
2022-12-30,18.088
2022-12-31,18.088
2023-01-01,18.088
2023-01-02,18.088
2023-01-03,18.189
2023-01-04,18.647
2023-01-05,18.856
2023-01-06,18.781
2023-01-07,18.781
2023-01-08,18.781
2023-01-09,18.725
2023-01-10,18.874
2023-01-11,19.065
2023-01-12,18.998
2023-01-13,18.966
2023-01-14,18.966
2023-01-15,18.966
2023-01-16,18.966
2023-01-17,19.087
2023-01-18,19.299
2023-01-19,18.838
2023-01-20,18.958
2023-01-21,18.958
2023-01-22,18.958
2023-01-23,19.314
2023-01-24,19.355
2023-01-25,19.398
2023-01-26,19.488
2023-01-27,19.444
2023-01-28,19.444
2023-01-29,19.444
2023-01-30,19.532
2023-01-31,19.666
2023-02-01,20.035
2023-02-02,19.929
2023-02-03,19.927
2023-02-04,19.927
2023-02-05,19.927
2023-02-06,19.821
2023-02-07,20.087
2023-02-08,20.021
2023-02-09,19.967
2023-02-10,19.725
2023-02-11,19.725
2023-02-12,19.725
2023-02-13,19.905
2023-02-14,20.076
2023-02-15,20.149
2023-02-16,20.306
2023-02-17,20.246
2023-02-18,20.246
2023-02-19,20.246
2023-02-20,20.246
2023-02-21,20.053
2023-02-22,20.288
2023-02-23,20.302
2023-02-24,19.864
2023-02-25,19.864
2023-02-26,19.864
2023-02-27,19.984
2023-02-28,19.818
2023-03-01,19.712
2023-03-02,19.875
2023-03-03,19.911
2023-03-04,19.911
2023-03-05,19.911
2023-03-06,19.949
2023-03-07,20.05
2023-03-08,19.99
2023-03-09,19.307
2023-03-10,19.163
2023-03-11,19.163
2023-03-12,19.163
2023-03-13,18.842
2023-03-14,19.016
2023-03-15,19.227
2023-03-16,18.848
2023-03-17,18.578
2023-03-18,18.578
2023-03-19,18.578
2023-03-20,18.716
2023-03-21,18.902
2023-03-22,18.685
2023-03-23,18.896
2023-03-24,18.831
2023-03-25,18.831
2023-03-26,18.831
2023-03-27,19.023
2023-03-28,19.538
2023-03-29,19.338
2023-03-30,19.741
2023-03-31,20.13
2023-04-01,20.13
2023-04-02,20.13
2023-04-03,20.334
2023-04-04,20.117
2023-04-05,19.674
2023-04-06,19.186
2023-04-07,19.186
2023-04-08,19.186
2023-04-09,19.186
2023-04-10,19.499
2023-04-11,19.388
2023-04-12,19.255
2023-04-13,19.449
2023-04-14,19.679
2023-04-15,19.679
2023-04-16,19.679
2023-04-17,19.667
2023-04-18,19.932
2023-04-19,19.95
2023-04-20,20.061
2023-04-21,19.911
2023-04-22,19.911
2023-04-23,19.911
2023-04-24,20.133
2023-04-25,19.932
2023-04-26,20.137
2023-04-27,20.149
2023-04-28,20.284
2023-04-29,20.284
2023-04-30,20.284
2023-05-01,19.606
2023-05-02,19.534
2023-05-03,19.248
2023-05-04,18.911
2023-05-05,19.134
2023-05-06,19.134
2023-05-07,19.134
2023-05-08,18.97
2023-05-09,18.725
2023-05-10,18.568
2023-05-11,18.838
2023-05-12,18.911
2023-05-13,18.911
2023-05-14,18.911
2023-05-15,18.988
2023-05-16,18.408
2023-05-17,18.591
2023-05-18,18.948
2023-05-19,18.123
2023-05-20,18.123
2023-05-21,18.123
2023-05-22,17.728
2023-05-23,17.726
2023-05-24,17.756
2023-05-25,17.985
2023-05-26,15.705
2023-05-27,15.705
2023-05-28,15.705
2023-05-29,15.705
2023-05-30,15.401
2023-05-31,15.312
2023-06-01,15.088
2023-06-02,15.782
2023-06-03,15.782
2023-06-04,15.782
2023-06-05,15.754
2023-06-06,15.622
2023-06-07,15.55
2023-06-08,15.678
2023-06-09,15.853
2023-06-10,15.853
2023-06-11,15.853
2023-06-12,15.902
2023-06-13,16.607
2023-06-14,16.6
2023-06-15,16.883
2023-06-16,16.766
2023-06-17,16.766
2023-06-18,16.766
2023-06-19,16.766
2023-06-20,16.764
2023-06-21,16.878
2023-06-22,17.085
