,1917130D US Equity
2020-06-17,29.078
2020-06-18,29.056
2020-06-19,29.936
2020-06-20,29.936
2020-06-21,29.936
2020-06-22,29.815
2020-06-23,30.809
2020-06-24,27.866
2020-06-25,28.631
2020-06-26,27.185
2020-06-27,27.185
2020-06-28,27.185
2020-06-29,28.28
2020-06-30,28.783
2020-07-01,29.032
2020-07-02,29.019
2020-07-03,29.019
2020-07-04,29.019
2020-07-05,29.019
2020-07-06,29.497
2020-07-07,25.99
2020-07-08,26.561
2020-07-09,26.446
2020-07-10,26.879
2020-07-11,26.879
2020-07-12,26.879
2020-07-13,25.866
2020-07-14,26.331
2020-07-15,27.242
2020-07-16,26.58
2020-07-17,26.541
2020-07-18,26.541
2020-07-19,26.541
2020-07-20,26.175
2020-07-21,26.65
2020-07-22,26.376
2020-07-23,26.178
2020-07-24,25.408
2020-07-25,25.408
2020-07-26,25.408
2020-07-27,25.503
2020-07-28,25.089
2020-07-29,27.057
2020-07-30,28.86
2020-07-31,26.304
2020-08-01,26.304
2020-08-02,26.304
2020-08-03,26.489
2020-08-04,26.624
2020-08-05,25.862
2020-08-06,25.42
2020-08-07,26.322
2020-08-08,26.322
2020-08-09,26.322
2020-08-10,26.038
2020-08-11,25.826
2020-08-12,26.661
2020-08-13,27.024
2020-08-14,26.068
2020-08-15,26.068
2020-08-16,26.068
2020-08-17,25.947
2020-08-18,25.783
2020-08-19,25.717
2020-08-20,25.36
2020-08-21,24.35
2020-08-22,24.35
2020-08-23,24.35
2020-08-24,23.5
2020-08-25,24.361
2020-08-26,23.807
2020-08-27,24.139
2020-08-28,24.03
2020-08-29,24.03
2020-08-30,24.03
2020-08-31,23.843
2020-09-01,23.946
2020-09-02,23.645
2020-09-03,23.163
2020-09-04,22.663
2020-09-05,22.663
2020-09-06,22.663
2020-09-07,22.663
2020-09-08,21.657
2020-09-09,22.265
2020-09-10,22.09
2020-09-11,23.873
2020-09-12,23.873
2020-09-13,23.873
2020-09-14,24.616
2020-09-15,24.598
2020-09-16,24.598
2020-09-17,25.982
2020-09-18,27.269
2020-09-19,27.269
2020-09-20,27.269
2020-09-21,26.961
2020-09-22,26.054
2020-09-23,25.414
2020-09-24,25.686
2020-09-25,26.604
2020-09-26,26.604
2020-09-27,26.604
2020-09-28,27.1
2020-09-29,27.118
2020-09-30,27.541
2020-10-01,27.166
2020-10-02,27.033
2020-10-03,27.033
2020-10-04,27.033
2020-10-05,27.051
2020-10-06,27.063
2020-10-07,27.468
2020-10-08,27.251
2020-10-09,27.269
2020-10-10,27.269
2020-10-11,27.269
2020-10-12,27.063
2020-10-13,26.943
2020-10-14,26.924
2020-10-15,27.341
2020-10-16,27.184
2020-10-17,27.184
2020-10-18,27.184
2020-10-19,26.52
2020-10-20,25.921
2020-10-21,25.341
2020-10-22,25.468
2020-10-23,26.266
2020-10-24,26.266
2020-10-25,26.266
2020-10-26,25.293
2020-10-27,25.048
2020-10-28,24.199
2020-10-29,25.127
2020-10-30,24.57
2020-10-31,24.57
2020-11-01,24.57
2020-11-02,24.812
2020-11-03,25.493
2020-11-04,25.626
2020-11-05,25.92
2020-11-06,25.892
2020-11-07,25.892
2020-11-08,25.892
2020-11-09,28.171
2020-11-10,28.956
2020-11-11,27.323
2020-11-12,27.288
2020-11-13,27.409
2020-11-14,27.409
2020-11-15,27.409
2020-11-16,27.871
2020-11-17,27.911
2020-11-18,27.357
2020-11-19,27.865
2020-11-20,28.482
2020-11-21,28.482
2020-11-22,28.482
2020-11-23,30.265
2020-11-24,30.289
2020-11-25,30.635
2020-11-26,30.635
2020-11-27,31.125
2020-11-28,31.125
2020-11-29,31.125
2020-11-30,31.973
2020-12-01,32.539
2020-12-02,31.506
2020-12-03,32.152
2020-12-04,34.149
2020-12-05,34.149
2020-12-06,34.149
2020-12-07,33.272
2020-12-08,33.497
2020-12-09,34.31
2020-12-10,35.378
2020-12-11,34.351
2020-12-12,34.351
2020-12-13,34.351
2020-12-14,34.882
2020-12-15,36.509
2020-12-16,35.361
2020-12-17,35.649
2020-12-18,41.746
2020-12-19,41.746
2020-12-20,41.746
2020-12-21,41.653
2020-12-22,41.636
2020-12-23,41.584
2020-12-24,41.618
2020-12-25,41.618
2020-12-26,41.618
2020-12-27,41.618
2020-12-28,41.618
2020-12-29,41.705
2020-12-30,41.618
2020-12-31,41.665
2021-01-01,41.665
2021-01-02,41.665
2021-01-03,41.665
2021-01-04,41.59
2021-01-05,41.532
2021-01-06,41.59
2021-01-07,41.838
2021-01-08,41.532
2021-01-09,41.532
2021-01-10,41.532
2021-01-11,41.595
2021-01-12,41.59
2021-01-13,41.578
2021-01-14,41.699
2021-01-15,41.763
2021-01-16,41.763
2021-01-17,41.763
2021-01-18,41.763
2021-01-19,41.561
2021-01-20,41.514
2021-01-21,41.578
2021-01-22,41.601
2021-01-23,41.601
2021-01-24,41.601
2021-01-25,41.775
2021-01-26,41.595
2021-01-27,41.682
2021-01-28,41.642
2021-01-29,41.306
2021-01-30,41.306
2021-01-31,41.306
2021-02-01,41.474
2021-02-02,41.428
2021-02-03,41.532
2021-02-04,41.526
2021-02-05,41.561
2021-02-06,41.561
2021-02-07,41.561
2021-02-08,41.595
2021-02-09,41.595
2021-02-10,41.595
2021-02-11,41.595
2021-02-12,41.595
2021-02-13,41.595
2021-02-14,41.595
2021-02-15,41.595
2021-02-16,41.595
2021-02-17,41.595
2021-02-18,41.595
2021-02-19,41.595
2021-02-20,41.595
2021-02-21,41.595
2021-02-22,41.595
2021-02-23,41.595
2021-02-24,41.595
2021-02-25,41.595
2021-02-26,41.595
2021-02-27,41.595
2021-02-28,41.595
2021-03-01,41.595
2021-03-02,41.595
2021-03-03,41.595
2021-03-04,41.595
2021-03-05,41.595
2021-03-06,41.595
2021-03-07,41.595
2021-03-08,41.595
2021-03-09,41.595
2021-03-10,41.595
2021-03-11,41.595
2021-03-12,41.595
2021-03-13,41.595
2021-03-14,41.595
2021-03-15,41.595
2021-03-16,41.595
2021-03-17,41.595
2021-03-18,41.595
2021-03-19,41.595
2021-03-20,41.595
2021-03-21,41.595
2021-03-22,41.595
2021-03-23,41.595
2021-03-24,41.595
2021-03-25,41.595
2021-03-26,41.595
2021-03-27,41.595
2021-03-28,41.595
2021-03-29,41.595
2021-03-30,41.595
2021-03-31,41.595
2021-04-01,41.595
2021-04-02,41.595
2021-04-03,41.595
2021-04-04,41.595
2021-04-05,41.595
2021-04-06,41.595
2021-04-07,41.595
2021-04-08,41.595
2021-04-09,41.595
2021-04-10,41.595
2021-04-11,41.595
2021-04-12,41.595
2021-04-13,41.595
2021-04-14,41.595
2021-04-15,41.595
2021-04-16,41.595
2021-04-17,41.595
2021-04-18,41.595
2021-04-19,41.595
2021-04-20,41.595
2021-04-21,41.595
2021-04-22,41.595
2021-04-23,41.595
2021-04-24,41.595
2021-04-25,41.595
2021-04-26,41.595
2021-04-27,41.595
2021-04-28,41.595
2021-04-29,41.595
2021-04-30,41.595
2021-05-01,41.595
2021-05-02,41.595
2021-05-03,41.595
2021-05-04,41.595
2021-05-05,41.595
2021-05-06,41.595
2021-05-07,41.595
2021-05-08,41.595
2021-05-09,41.595
2021-05-10,41.595
2021-05-11,41.595
2021-05-12,41.595
2021-05-13,41.595
2021-05-14,41.595
2021-05-15,41.595
2021-05-16,41.595
2021-05-17,41.595
2021-05-18,41.595
2021-05-19,41.595
2021-05-20,41.595
2021-05-21,41.595
2021-05-22,41.595
2021-05-23,41.595
2021-05-24,41.595
2021-05-25,41.595
2021-05-26,41.595
2021-05-27,41.595
2021-05-28,41.595
2021-05-29,41.595
2021-05-30,41.595
2021-05-31,41.595
2021-06-01,41.595
2021-06-02,41.595
2021-06-03,41.595
2021-06-04,41.595
2021-06-05,41.595
2021-06-06,41.595
2021-06-07,41.595
2021-06-08,41.595
2021-06-09,41.595
2021-06-10,41.595
2021-06-11,41.595
2021-06-12,41.595
2021-06-13,41.595
2021-06-14,41.595
2021-06-15,41.595
2021-06-16,41.595
2021-06-17,41.595
2021-06-18,41.595
2021-06-19,41.595
2021-06-20,41.595
2021-06-21,41.595
2021-06-22,41.595
2021-06-23,41.595
2021-06-24,41.595
2021-06-25,41.595
2021-06-26,41.595
2021-06-27,41.595
2021-06-28,41.595
2021-06-29,41.595
2021-06-30,41.595
2021-07-01,41.595
2021-07-02,41.595
2021-07-03,41.595
2021-07-04,41.595
2021-07-05,41.595
2021-07-06,41.595
2021-07-07,41.595
2021-07-08,41.595
2021-07-09,41.595
2021-07-10,41.595
2021-07-11,41.595
2021-07-12,41.595
2021-07-13,41.595
2021-07-14,41.595
2021-07-15,41.595
2021-07-16,41.595
2021-07-17,41.595
2021-07-18,41.595
2021-07-19,41.595
2021-07-20,41.595
2021-07-21,41.595
2021-07-22,41.595
2021-07-23,41.595
2021-07-24,41.595
2021-07-25,41.595
2021-07-26,41.595
2021-07-27,41.595
2021-07-28,41.595
2021-07-29,41.595
2021-07-30,41.595
2021-07-31,41.595
2021-08-01,41.595
2021-08-02,41.595
2021-08-03,41.595
2021-08-04,41.595
2021-08-05,41.595
2021-08-06,41.595
2021-08-07,41.595
2021-08-08,41.595
2021-08-09,41.595
2021-08-10,41.595
2021-08-11,41.595
2021-08-12,41.595
2021-08-13,41.595
2021-08-14,41.595
2021-08-15,41.595
2021-08-16,41.595
2021-08-17,41.595
2021-08-18,41.595
2021-08-19,41.595
2021-08-20,41.595
2021-08-21,41.595
2021-08-22,41.595
2021-08-23,41.595
2021-08-24,41.595
2021-08-25,41.595
2021-08-26,41.595
2021-08-27,41.595
2021-08-28,41.595
2021-08-29,41.595
2021-08-30,41.595
2021-08-31,41.595
2021-09-01,41.595
2021-09-02,41.595
2021-09-03,41.595
2021-09-04,41.595
2021-09-05,41.595
2021-09-06,41.595
2021-09-07,41.595
2021-09-08,41.595
2021-09-09,41.595
2021-09-10,41.595
2021-09-11,41.595
2021-09-12,41.595
2021-09-13,41.595
2021-09-14,41.595
2021-09-15,41.595
2021-09-16,41.595
2021-09-17,41.595
2021-09-18,41.595
2021-09-19,41.595
2021-09-20,41.595
2021-09-21,41.595
2021-09-22,41.595
2021-09-23,41.595
2021-09-24,41.595
2021-09-25,41.595
2021-09-26,41.595
2021-09-27,41.595
2021-09-28,41.595
2021-09-29,41.595
2021-09-30,41.595
2021-10-01,41.595
2021-10-02,41.595
2021-10-03,41.595
2021-10-04,41.595
2021-10-05,41.595
2021-10-06,41.595
2021-10-07,41.595
2021-10-08,41.595
2021-10-09,41.595
2021-10-10,41.595
2021-10-11,41.595
2021-10-12,41.595
2021-10-13,41.595
2021-10-14,41.595
2021-10-15,41.595
2021-10-16,41.595
2021-10-17,41.595
2021-10-18,41.595
2021-10-19,41.595
2021-10-20,41.595
2021-10-21,41.595
2021-10-22,41.595
2021-10-23,41.595
2021-10-24,41.595
2021-10-25,41.595
2021-10-26,41.595
2021-10-27,41.595
2021-10-28,41.595
2021-10-29,41.595
2021-10-30,41.595
2021-10-31,41.595
2021-11-01,41.595
2021-11-02,41.595
2021-11-03,41.595
2021-11-04,41.595
2021-11-05,41.595
2021-11-06,41.595
2021-11-07,41.595
2021-11-08,41.595
2021-11-09,41.595
2021-11-10,41.595
2021-11-11,41.595
2021-11-12,41.595
2021-11-13,41.595
2021-11-14,41.595
2021-11-15,41.595
2021-11-16,41.595
2021-11-17,41.595
2021-11-18,41.595
2021-11-19,41.595
2021-11-20,41.595
2021-11-21,41.595
2021-11-22,41.595
2021-11-23,41.595
2021-11-24,41.595
2021-11-25,41.595
2021-11-26,41.595
2021-11-27,41.595
2021-11-28,41.595
2021-11-29,41.595
2021-11-30,41.595
2021-12-01,41.595
2021-12-02,41.595
2021-12-03,41.595
2021-12-04,41.595
2021-12-05,41.595
2021-12-06,41.595
2021-12-07,41.595
2021-12-08,41.595
2021-12-09,41.595
2021-12-10,41.595
2021-12-11,41.595
2021-12-12,41.595
2021-12-13,41.595
2021-12-14,41.595
2021-12-15,41.595
2021-12-16,41.595
2021-12-17,41.595
2021-12-18,41.595
2021-12-19,41.595
2021-12-20,41.595
2021-12-21,41.595
2021-12-22,41.595
2021-12-23,41.595
2021-12-24,41.595
2021-12-25,41.595
2021-12-26,41.595
2021-12-27,41.595
2021-12-28,41.595
2021-12-29,41.595
2021-12-30,41.595
2021-12-31,41.595
2022-01-01,41.595
2022-01-02,41.595
2022-01-03,41.595
2022-01-04,41.595
2022-01-05,41.595
2022-01-06,41.595
2022-01-07,41.595
2022-01-08,41.595
2022-01-09,41.595
2022-01-10,41.595
2022-01-11,41.595
2022-01-12,41.595
2022-01-13,41.595
2022-01-14,41.595
2022-01-15,41.595
2022-01-16,41.595
2022-01-17,41.595
2022-01-18,41.595
2022-01-19,41.595
2022-01-20,41.595
2022-01-21,41.595
2022-01-22,41.595
2022-01-23,41.595
2022-01-24,41.595
2022-01-25,41.595
2022-01-26,41.595
2022-01-27,41.595
2022-01-28,41.595
2022-01-29,41.595
2022-01-30,41.595
2022-01-31,41.595
2022-02-01,41.595
2022-02-02,41.595
2022-02-03,41.595
2022-02-04,41.595
2022-02-05,41.595
2022-02-06,41.595
2022-02-07,41.595
2022-02-08,41.595
2022-02-09,41.595
2022-02-10,41.595
2022-02-11,41.595
2022-02-12,41.595
2022-02-13,41.595
2022-02-14,41.595
2022-02-15,41.595
2022-02-16,41.595
2022-02-17,41.595
2022-02-18,41.595
2022-02-19,41.595
2022-02-20,41.595
2022-02-21,41.595
2022-02-22,41.595
2022-02-23,41.595
2022-02-24,41.595
2022-02-25,41.595
2022-02-26,41.595
2022-02-27,41.595
2022-02-28,41.595
2022-03-01,41.595
2022-03-02,41.595
2022-03-03,41.595
2022-03-04,41.595
2022-03-05,41.595
2022-03-06,41.595
2022-03-07,41.595
2022-03-08,41.595
2022-03-09,41.595
2022-03-10,41.595
2022-03-11,41.595
2022-03-12,41.595
2022-03-13,41.595
2022-03-14,41.595
2022-03-15,41.595
2022-03-16,41.595
2022-03-17,41.595
2022-03-18,41.595
2022-03-19,41.595
2022-03-20,41.595
2022-03-21,41.595
2022-03-22,41.595
2022-03-23,41.595
2022-03-24,41.595
2022-03-25,41.595
2022-03-26,41.595
2022-03-27,41.595
2022-03-28,41.595
2022-03-29,41.595
2022-03-30,41.595
2022-03-31,41.595
2022-04-01,41.595
2022-04-02,41.595
2022-04-03,41.595
2022-04-04,41.595
2022-04-05,41.595
2022-04-06,41.595
2022-04-07,41.595
2022-04-08,41.595
2022-04-09,41.595
2022-04-10,41.595
2022-04-11,41.595
2022-04-12,41.595
2022-04-13,41.595
2022-04-14,41.595
2022-04-15,41.595
2022-04-16,41.595
2022-04-17,41.595
2022-04-18,41.595
2022-04-19,41.595
2022-04-20,41.595
2022-04-21,41.595
2022-04-22,41.595
2022-04-23,41.595
2022-04-24,41.595
2022-04-25,41.595
2022-04-26,41.595
2022-04-27,41.595
2022-04-28,41.595
2022-04-29,41.595
2022-04-30,41.595
2022-05-01,41.595
2022-05-02,41.595
2022-05-03,41.595
2022-05-04,41.595
2022-05-05,41.595
2022-05-06,41.595
2022-05-07,41.595
2022-05-08,41.595
2022-05-09,41.595
2022-05-10,41.595
2022-05-11,41.595
2022-05-12,41.595
2022-05-13,41.595
2022-05-14,41.595
2022-05-15,41.595
2022-05-16,41.595
2022-05-17,41.595
2022-05-18,41.595
2022-05-19,41.595
2022-05-20,41.595
2022-05-21,41.595
2022-05-22,41.595
2022-05-23,41.595
2022-05-24,41.595
2022-05-25,41.595
2022-05-26,41.595
2022-05-27,41.595
2022-05-28,41.595
2022-05-29,41.595
2022-05-30,41.595
2022-05-31,41.595
2022-06-01,41.595
2022-06-02,41.595
2022-06-03,41.595
2022-06-04,41.595
2022-06-05,41.595
2022-06-06,41.595
2022-06-07,41.595
2022-06-08,41.595
2022-06-09,41.595
2022-06-10,41.595
2022-06-11,41.595
2022-06-12,41.595
2022-06-13,41.595
2022-06-14,41.595
2022-06-15,41.595
2022-06-16,41.595
2022-06-17,41.595
2022-06-18,41.595
2022-06-19,41.595
2022-06-20,41.595
2022-06-21,41.595
2022-06-22,41.595
2022-06-23,41.595
2022-06-24,41.595
2022-06-25,41.595
2022-06-26,41.595
2022-06-27,41.595
2022-06-28,41.595
2022-06-29,41.595
2022-06-30,41.595
2022-07-01,41.595
2022-07-02,41.595
2022-07-03,41.595
2022-07-04,41.595
2022-07-05,41.595
2022-07-06,41.595
2022-07-07,41.595
2022-07-08,41.595
2022-07-09,41.595
2022-07-10,41.595
2022-07-11,41.595
2022-07-12,41.595
2022-07-13,41.595
2022-07-14,41.595
2022-07-15,41.595
2022-07-16,41.595
2022-07-17,41.595
2022-07-18,41.595
2022-07-19,41.595
2022-07-20,41.595
2022-07-21,41.595
2022-07-22,41.595
2022-07-23,41.595
2022-07-24,41.595
2022-07-25,41.595
2022-07-26,41.595
2022-07-27,41.595
2022-07-28,41.595
2022-07-29,41.595
2022-07-30,41.595
2022-07-31,41.595
2022-08-01,41.595
2022-08-02,41.595
2022-08-03,41.595
2022-08-04,41.595
2022-08-05,41.595
2022-08-06,41.595
2022-08-07,41.595
2022-08-08,41.595
2022-08-09,41.595
2022-08-10,41.595
2022-08-11,41.595
2022-08-12,41.595
2022-08-13,41.595
2022-08-14,41.595
2022-08-15,41.595
2022-08-16,41.595
2022-08-17,41.595
2022-08-18,41.595
2022-08-19,41.595
2022-08-20,41.595
2022-08-21,41.595
2022-08-22,41.595
2022-08-23,41.595
2022-08-24,41.595
2022-08-25,41.595
2022-08-26,41.595
2022-08-27,41.595
2022-08-28,41.595
2022-08-29,41.595
2022-08-30,41.595
2022-08-31,41.595
2022-09-01,41.595
2022-09-02,41.595
2022-09-03,41.595
2022-09-04,41.595
2022-09-05,41.595
2022-09-06,41.595
2022-09-07,41.595
2022-09-08,41.595
2022-09-09,41.595
2022-09-10,41.595
2022-09-11,41.595
2022-09-12,41.595
2022-09-13,41.595
2022-09-14,41.595
2022-09-15,41.595
2022-09-16,41.595
2022-09-17,41.595
2022-09-18,41.595
2022-09-19,41.595
2022-09-20,41.595
2022-09-21,41.595
2022-09-22,41.595
2022-09-23,41.595
2022-09-24,41.595
2022-09-25,41.595
2022-09-26,41.595
2022-09-27,41.595
2022-09-28,41.595
2022-09-29,41.595
2022-09-30,41.595
2022-10-01,41.595
2022-10-02,41.595
2022-10-03,41.595
2022-10-04,41.595
2022-10-05,41.595
2022-10-06,41.595
2022-10-07,41.595
2022-10-08,41.595
2022-10-09,41.595
2022-10-10,41.595
2022-10-11,41.595
2022-10-12,41.595
2022-10-13,41.595
2022-10-14,41.595
2022-10-15,41.595
2022-10-16,41.595
2022-10-17,41.595
2022-10-18,41.595
2022-10-19,41.595
2022-10-20,41.595
2022-10-21,41.595
2022-10-22,41.595
2022-10-23,41.595
2022-10-24,41.595
2022-10-25,41.595
2022-10-26,41.595
2022-10-27,41.595
2022-10-28,41.595
2022-10-29,41.595
2022-10-30,41.595
2022-10-31,41.595
2022-11-01,41.595
2022-11-02,41.595
2022-11-03,41.595
2022-11-04,41.595
2022-11-05,41.595
2022-11-06,41.595
2022-11-07,41.595
2022-11-08,41.595
2022-11-09,41.595
2022-11-10,41.595
2022-11-11,41.595
2022-11-12,41.595
2022-11-13,41.595
2022-11-14,41.595
2022-11-15,41.595
2022-11-16,41.595
2022-11-17,41.595
2022-11-18,41.595
2022-11-19,41.595
2022-11-20,41.595
2022-11-21,41.595
2022-11-22,41.595
2022-11-23,41.595
2022-11-24,41.595
2022-11-25,41.595
2022-11-26,41.595
2022-11-27,41.595
2022-11-28,41.595
2022-11-29,41.595
2022-11-30,41.595
2022-12-01,41.595
2022-12-02,41.595
2022-12-03,41.595
2022-12-04,41.595
2022-12-05,41.595
2022-12-06,41.595
2022-12-07,41.595
2022-12-08,41.595
2022-12-09,41.595
2022-12-10,41.595
2022-12-11,41.595
2022-12-12,41.595
2022-12-13,41.595
2022-12-14,41.595
2022-12-15,41.595
2022-12-16,41.595
2022-12-17,41.595
2022-12-18,41.595
2022-12-19,41.595
2022-12-20,41.595
2022-12-21,41.595
2022-12-22,41.595
2022-12-23,41.595
2022-12-24,41.595
2022-12-25,41.595
2022-12-26,41.595
2022-12-27,41.595
2022-12-28,41.595
2022-12-29,41.595
2022-12-30,41.595
2022-12-31,41.595
2023-01-01,41.595
2023-01-02,41.595
2023-01-03,41.595
2023-01-04,41.595
2023-01-05,41.595
2023-01-06,41.595
2023-01-07,41.595
2023-01-08,41.595
2023-01-09,41.595
2023-01-10,41.595
2023-01-11,41.595
2023-01-12,41.595
2023-01-13,41.595
2023-01-14,41.595
2023-01-15,41.595
2023-01-16,41.595
2023-01-17,41.595
2023-01-18,41.595
2023-01-19,41.595
2023-01-20,41.595
2023-01-21,41.595
2023-01-22,41.595
2023-01-23,41.595
2023-01-24,41.595
2023-01-25,41.595
2023-01-26,41.595
2023-01-27,41.595
2023-01-28,41.595
2023-01-29,41.595
2023-01-30,41.595
2023-01-31,41.595
2023-02-01,41.595
2023-02-02,41.595
2023-02-03,41.595
2023-02-04,41.595
2023-02-05,41.595
2023-02-06,41.595
2023-02-07,41.595
2023-02-08,41.595
2023-02-09,41.595
2023-02-10,41.595
2023-02-11,41.595
2023-02-12,41.595
2023-02-13,41.595
2023-02-14,41.595
2023-02-15,41.595
2023-02-16,41.595
2023-02-17,41.595
2023-02-18,41.595
2023-02-19,41.595
2023-02-20,41.595
2023-02-21,41.595
2023-02-22,41.595
2023-02-23,41.595
2023-02-24,41.595
2023-02-25,41.595
2023-02-26,41.595
2023-02-27,41.595
2023-02-28,41.595
2023-03-01,41.595
2023-03-02,41.595
2023-03-03,41.595
2023-03-04,41.595
2023-03-05,41.595
2023-03-06,41.595
2023-03-07,41.595
2023-03-08,41.595
2023-03-09,41.595
2023-03-10,41.595
2023-03-11,41.595
2023-03-12,41.595
2023-03-13,41.595
2023-03-14,41.595
2023-03-15,41.595
2023-03-16,41.595
2023-03-17,41.595
2023-03-18,41.595
2023-03-19,41.595
2023-03-20,41.595
2023-03-21,41.595
2023-03-22,41.595
2023-03-23,41.595
2023-03-24,41.595
2023-03-25,41.595
2023-03-26,41.595
2023-03-27,41.595
2023-03-28,41.595
2023-03-29,41.595
2023-03-30,41.595
2023-03-31,41.595
2023-04-01,41.595
2023-04-02,41.595
2023-04-03,41.595
2023-04-04,41.595
2023-04-05,41.595
2023-04-06,41.595
2023-04-07,41.595
2023-04-08,41.595
2023-04-09,41.595
2023-04-10,41.595
2023-04-11,41.595
2023-04-12,41.595
2023-04-13,41.595
2023-04-14,41.595
2023-04-15,41.595
2023-04-16,41.595
2023-04-17,41.595
2023-04-18,41.595
2023-04-19,41.595
2023-04-20,41.595
2023-04-21,41.595
2023-04-22,41.595
2023-04-23,41.595
2023-04-24,41.595
2023-04-25,41.595
2023-04-26,41.595
2023-04-27,41.595
2023-04-28,41.595
2023-04-29,41.595
2023-04-30,41.595
2023-05-01,41.595
2023-05-02,41.595
2023-05-03,41.595
2023-05-04,41.595
2023-05-05,41.595
2023-05-06,41.595
2023-05-07,41.595
2023-05-08,41.595
2023-05-09,41.595
2023-05-10,41.595
2023-05-11,41.595
2023-05-12,41.595
2023-05-13,41.595
2023-05-14,41.595
2023-05-15,41.595
2023-05-16,41.595
2023-05-17,41.595
2023-05-18,41.595
2023-05-19,41.595
2023-05-20,41.595
2023-05-21,41.595
2023-05-22,41.595
2023-05-23,41.595
2023-05-24,41.595
2023-05-25,41.595
2023-05-26,41.595
2023-05-27,41.595
2023-05-28,41.595
2023-05-29,41.595
2023-05-30,41.595
2023-05-31,41.595
2023-06-01,41.595
2023-06-02,41.595
2023-06-03,41.595
2023-06-04,41.595
2023-06-05,41.595
2023-06-06,41.595
2023-06-07,41.595
2023-06-08,41.595
2023-06-09,41.595
2023-06-10,41.595
2023-06-11,41.595
2023-06-12,41.595
2023-06-13,41.595
2023-06-14,41.595
2023-06-15,41.595
2023-06-16,41.595
2023-06-17,41.595
2023-06-18,41.595
2023-06-19,41.595
2023-06-20,41.595
2023-06-21,41.595
2023-06-22,41.595
