,FLO US Equity
2021-02-13,15.293
2021-02-14,15.293
2021-02-15,15.293
2021-02-16,15.192
2021-02-17,15.253
2021-02-18,15.042
2021-02-19,15.042
2021-02-20,15.042
2021-02-21,15.042
2021-02-22,15.035
2021-02-23,15.178
2021-02-24,15.09
2021-02-25,15.096
2021-02-26,14.81
2021-02-27,14.81
2021-02-28,14.81
2021-03-01,14.858
2021-03-02,15.049
2021-03-03,15.253
2021-03-04,15.39
2021-03-05,15.775
2021-03-06,15.775
2021-03-07,15.775
2021-03-08,15.954
2021-03-09,15.858
2021-03-10,16.05
2021-03-11,15.954
2021-03-12,16.036
2021-03-13,16.036
2021-03-14,16.036
2021-03-15,16.339
2021-03-16,16.476
2021-03-17,16.366
2021-03-18,16.222
2021-03-19,16.222
2021-03-20,16.222
2021-03-21,16.222
2021-03-22,16.524
2021-03-23,16.483
2021-03-24,16.126
2021-03-25,16.449
2021-03-26,16.613
2021-03-27,16.613
2021-03-28,16.613
2021-03-29,16.758
2021-03-30,16.655
2021-03-31,16.352
2021-04-01,16.449
2021-04-02,16.449
2021-04-03,16.449
2021-04-04,16.449
2021-04-05,16.51
2021-04-06,16.613
2021-04-07,16.613
2021-04-08,16.62
2021-04-09,16.407
2021-04-10,16.407
2021-04-11,16.407
2021-04-12,17.78
2021-04-13,17.514
2021-04-14,17.485
2021-04-15,17.618
2021-04-16,17.728
2021-04-17,17.728
2021-04-18,17.728
2021-04-19,17.832
2021-04-20,17.972
2021-04-21,18.038
2021-04-22,17.994
2021-04-23,17.928
2021-04-24,17.928
2021-04-25,17.928
2021-04-26,17.588
2021-04-27,17.64
2021-04-28,17.603
2021-04-29,17.765
2021-04-30,17.677
2021-05-01,17.677
2021-05-02,17.677
2021-05-03,17.731
2021-05-04,17.731
2021-05-05,17.826
2021-05-06,18.053
2021-05-07,17.921
2021-05-08,17.921
2021-05-09,17.921
2021-05-10,18.118
2021-05-11,18.06
2021-05-12,17.899
2021-05-13,18.045
2021-05-14,17.745
2021-05-15,17.745
2021-05-16,17.745
2021-05-17,17.789
2021-05-18,17.987
2021-05-19,18.06
2021-05-20,18.074
2021-05-21,17.529
2021-05-22,17.529
2021-05-23,17.529
2021-05-24,17.522
2021-05-25,17.5
2021-05-26,17.529
2021-05-27,17.421
2021-05-28,17.486
2021-05-29,17.486
2021-05-30,17.486
2021-05-31,17.486
2021-06-01,17.82
2021-06-02,18.146
2021-06-03,18.459
2021-06-04,18.263
2021-06-05,18.263
2021-06-06,18.263
2021-06-07,18.263
2021-06-08,18.088
2021-06-09,17.957
2021-06-10,18.037
2021-06-11,18.037
2021-06-12,18.037
2021-06-13,18.037
2021-06-14,18.059
2021-06-15,17.979
2021-06-16,17.869
2021-06-17,17.788
2021-06-18,17.371
2021-06-19,17.371
2021-06-20,17.371
2021-06-21,17.473
2021-06-22,17.51
2021-06-23,17.305
2021-06-24,17.378
2021-06-25,17.693
2021-06-26,17.693
2021-06-27,17.693
2021-06-28,17.73
2021-06-29,17.613
2021-06-30,17.715
2021-07-01,17.657
2021-07-02,17.752
2021-07-03,17.752
2021-07-04,17.752
2021-07-05,17.752
2021-07-06,17.657
2021-07-07,17.532
2021-07-08,17.415
2021-07-09,17.591
2021-07-10,17.591
2021-07-11,17.591
2021-07-12,17.605
2021-07-13,17.386
2021-07-14,17.473
2021-07-15,17.708
2021-07-16,17.818
2021-07-17,17.818
2021-07-18,17.818
2021-07-19,17.832
2021-07-20,17.649
2021-07-21,17.408
2021-07-22,17.225
2021-07-23,17.371
2021-07-24,17.371
2021-07-25,17.371
2021-07-26,17.473
2021-07-27,17.525
2021-07-28,17.276
2021-07-29,17.239
2021-07-30,17.247
2021-07-31,17.247
2021-08-01,17.247
2021-08-02,17.254
2021-08-03,17.203
2021-08-04,16.602
2021-08-05,16.771
2021-08-06,16.756
2021-08-07,16.756
2021-08-08,16.756
2021-08-09,16.727
2021-08-10,16.763
2021-08-11,16.851
2021-08-12,15.727
2021-08-13,16.738
2021-08-14,16.738
2021-08-15,16.738
2021-08-16,16.93
2021-08-17,17.308
2021-08-18,16.889
2021-08-19,16.999
2021-08-20,16.896
2021-08-21,16.896
2021-08-22,16.896
2021-08-23,16.765
2021-08-24,16.428
2021-08-25,16.394
2021-08-26,16.291
2021-08-27,16.435
2021-08-28,16.435
2021-08-29,16.435
2021-08-30,16.573
2021-08-31,16.593
2021-09-01,16.641
2021-09-02,16.822
2021-09-03,16.662
2021-09-04,16.662
2021-09-05,16.662
2021-09-06,16.662
2021-09-07,16.447
2021-09-08,16.586
2021-09-09,16.295
2021-09-10,16.336
2021-09-11,16.336
2021-09-12,16.336
2021-09-13,16.281
2021-09-14,16.26
2021-09-15,16.1
2021-09-16,16.066
2021-09-17,16.128
2021-09-18,16.128
2021-09-19,16.128
2021-09-20,15.969
2021-09-21,16.017
2021-09-22,16.038
2021-09-23,16.17
2021-09-24,16.239
2021-09-25,16.239
2021-09-26,16.239
2021-09-27,16.218
2021-09-28,16.364
2021-09-29,16.641
2021-09-30,16.392
2021-10-01,16.517
2021-10-02,16.517
2021-10-03,16.517
2021-10-04,16.745
2021-10-05,16.891
2021-10-06,17.155
2021-10-07,17.12
2021-10-08,17.196
2021-10-09,17.196
2021-10-10,17.196
2021-10-11,17.307
2021-10-12,17.391
2021-10-13,17.626
2021-10-14,17.55
2021-10-15,17.321
2021-10-16,17.321
2021-10-17,17.321
2021-10-18,17.259
2021-10-19,17.231
2021-10-20,17.398
2021-10-21,17.349
2021-10-22,17.391
2021-10-23,17.391
2021-10-24,17.391
2021-10-25,17.474
2021-10-26,17.453
2021-10-27,17.099
2021-10-28,17.252
2021-10-29,17.169
2021-10-30,17.169
2021-10-31,17.169
2021-11-01,17.293
2021-11-02,17.453
2021-11-03,17.689
2021-11-04,17.529
2021-11-05,17.509
2021-11-06,17.509
2021-11-07,17.509
2021-11-08,17.82
2021-11-09,17.975
2021-11-10,17.954
2021-11-11,17.961
2021-11-12,17.431
2021-11-13,17.431
2021-11-14,17.431
2021-11-15,18.073
2021-11-16,17.946
2021-11-17,17.959
2021-11-18,17.839
2021-11-19,17.912
2021-11-20,17.912
2021-11-21,17.912
2021-11-22,17.885
2021-11-23,18.026
2021-11-24,18.059
2021-11-25,18.059
2021-11-26,17.685
2021-11-27,17.685
2021-11-28,17.685
2021-11-29,17.645
2021-11-30,17.257
2021-12-01,17.144
2021-12-02,17.157
2021-12-03,17.346
2021-12-04,17.346
2021-12-05,17.346
2021-12-06,17.305
2021-12-07,17.454
2021-12-08,17.521
2021-12-09,17.346
2021-12-10,17.467
2021-12-11,17.467
2021-12-12,17.467
2021-12-13,17.75
2021-12-14,17.77
2021-12-15,17.993
2021-12-16,18.357
2021-12-17,18.249
2021-12-18,18.249
2021-12-19,18.249
2021-12-20,18.235
2021-12-21,18.235
2021-12-22,18.235
2021-12-23,18.121
2021-12-24,18.121
2021-12-25,18.121
2021-12-26,18.121
2021-12-27,18.276
2021-12-28,18.485
2021-12-29,18.491
2021-12-30,18.478
2021-12-31,18.512
2022-01-01,18.512
2022-01-02,18.512
2022-01-03,18.512
2022-01-04,18.586
2022-01-05,18.788
2022-01-06,18.828
2022-01-07,18.889
2022-01-08,18.889
2022-01-09,18.889
2022-01-10,19.017
2022-01-11,18.741
2022-01-12,18.801
2022-01-13,19.051
2022-01-14,19.59
2022-01-15,19.59
2022-01-16,19.59
2022-01-17,19.59
2022-01-18,19.536
2022-01-19,19.495
2022-01-20,19.105
2022-01-21,19.367
2022-01-22,19.367
2022-01-23,19.367
2022-01-24,19.266
2022-01-25,18.943
2022-01-26,18.848
2022-01-27,18.943
2022-01-28,19.064
2022-01-29,19.064
2022-01-30,19.064
2022-01-31,18.956
2022-02-01,18.929
2022-02-02,19.165
2022-02-03,19.26
2022-02-04,18.963
2022-02-05,18.963
2022-02-06,18.963
2022-02-07,19.044
2022-02-08,19.185
2022-02-09,19.051
2022-02-10,18.929
2022-02-11,18.288
2022-02-12,18.288
2022-02-13,18.288
2022-02-14,18.432
2022-02-15,18.484
2022-02-16,18.346
2022-02-17,18.616
2022-02-18,18.839
2022-02-19,18.839
2022-02-20,18.839
2022-02-21,18.839
2022-02-22,18.668
2022-02-23,18.708
2022-02-24,17.656
2022-02-25,18.274
2022-02-26,18.274
2022-02-27,18.274
2022-02-28,18.011
2022-03-01,17.939
2022-03-02,18.156
2022-03-03,18.308
2022-03-04,17.844
2022-03-05,17.844
2022-03-06,17.844
2022-03-07,17.083
2022-03-08,16.573
2022-03-09,16.785
2022-03-10,16.48
2022-03-11,16.11
2022-03-12,16.11
2022-03-13,16.11
2022-03-14,16.242
2022-03-15,16.427
2022-03-16,16.712
2022-03-17,16.672
2022-03-18,16.772
2022-03-19,16.772
2022-03-20,16.772
2022-03-21,16.613
2022-03-22,16.699
2022-03-23,16.553
2022-03-24,16.52
2022-03-25,16.725
2022-03-26,16.725
2022-03-27,16.725
2022-03-28,16.725
2022-03-29,17.235
2022-03-30,17.083
2022-03-31,17.023
2022-04-01,17.381
2022-04-02,17.381
2022-04-03,17.381
2022-04-04,17.229
2022-04-05,17.209
2022-04-06,17.44
2022-04-07,17.48
2022-04-08,17.573
2022-04-09,17.573
2022-04-10,17.573
2022-04-11,17.586
2022-04-12,17.705
2022-04-13,17.719
2022-04-14,17.732
2022-04-15,17.732
2022-04-16,17.732
2022-04-17,17.732
2022-04-18,17.659
2022-04-19,17.798
2022-04-20,18.189
2022-04-21,18.255
2022-04-22,18.129
2022-04-23,18.129
2022-04-24,18.129
2022-04-25,18.261
2022-04-26,17.831
2022-04-27,17.699
2022-04-28,17.911
2022-04-29,17.56
2022-04-30,17.56
2022-05-01,17.56
2022-05-02,17.262
2022-05-03,17.48
2022-05-04,17.719
2022-05-05,17.546
2022-05-06,17.573
2022-05-07,17.573
2022-05-08,17.573
2022-05-09,18.063
2022-05-10,17.712
2022-05-11,17.778
2022-05-12,17.891
2022-05-13,18.103
2022-05-14,18.103
2022-05-15,18.103
2022-05-16,17.944
2022-05-17,17.824
2022-05-18,16.798
2022-05-19,16.633
2022-05-20,18.061
2022-05-21,18.061
2022-05-22,18.061
2022-05-23,17.795
2022-05-24,18.163
2022-05-25,18.272
2022-05-26,18.647
2022-05-27,18.626
2022-05-28,18.626
2022-05-29,18.626
2022-05-30,18.626
2022-05-31,18.81
2022-06-01,18.006
2022-06-02,18.054
2022-06-03,17.781
2022-06-04,17.781
2022-06-05,17.781
2022-06-06,17.795
2022-06-07,17.788
2022-06-08,17.561
2022-06-09,17.169
2022-06-10,17.231
2022-06-11,17.231
2022-06-12,17.231
2022-06-13,17.183
2022-06-14,16.743
2022-06-15,17.032
2022-06-16,16.901
2022-06-17,16.956
2022-06-18,16.956
2022-06-19,16.956
2022-06-20,16.956
2022-06-21,17.176
2022-06-22,17.176
2022-06-23,17.376
2022-06-24,18.029
2022-06-25,18.029
2022-06-26,18.029
2022-06-27,18.035
2022-06-28,17.974
2022-06-29,18.152
2022-06-30,18.09
2022-07-01,18.338
2022-07-02,18.338
2022-07-03,18.338
2022-07-04,18.338
2022-07-05,18.503
2022-07-06,18.214
2022-07-07,18.558
2022-07-08,18.455
2022-07-09,18.455
2022-07-10,18.455
2022-07-11,18.599
2022-07-12,18.736
2022-07-13,18.853
2022-07-14,18.668
2022-07-15,18.599
2022-07-16,18.599
2022-07-17,18.599
2022-07-18,18.29
2022-07-19,18.517
2022-07-20,18.455
2022-07-21,18.468
2022-07-22,18.709
2022-07-23,18.709
2022-07-24,18.709
2022-07-25,18.853
2022-07-26,19.163
2022-07-27,19.018
2022-07-28,19.355
2022-07-29,19.527
2022-07-30,19.527
2022-07-31,19.527
2022-08-01,19.589
2022-08-02,19.121
2022-08-03,19.211
2022-08-04,18.991
2022-08-05,19.025
2022-08-06,19.025
2022-08-07,19.025
2022-08-08,18.963
2022-08-09,18.997
2022-08-10,18.887
2022-08-11,18.887
2022-08-12,18.853
2022-08-13,18.853
2022-08-14,18.853
2022-08-15,18.564
2022-08-16,18.711
2022-08-17,18.737
2022-08-18,18.784
2022-08-19,18.931
2022-08-20,18.931
2022-08-21,18.931
2022-08-22,18.677
2022-08-23,18.617
2022-08-24,18.617
2022-08-25,18.423
2022-08-26,18.323
2022-08-27,18.323
2022-08-28,18.323
2022-08-29,18.183
2022-08-30,18.31
2022-08-31,18.23
2022-09-01,18.364
2022-09-02,18.169
2022-09-03,18.169
2022-09-04,18.169
2022-09-05,18.169
2022-09-06,17.859
2022-09-07,18.142
2022-09-08,17.94
2022-09-09,17.974
2022-09-10,17.974
2022-09-11,17.974
2022-09-12,18.041
2022-09-13,17.563
2022-09-14,17.55
2022-09-15,17.628
2022-09-16,17.655
2022-09-17,17.655
2022-09-18,17.655
2022-09-19,17.811
2022-09-20,17.581
2022-09-21,17.479
2022-09-22,17.54
2022-09-23,17.224
2022-09-24,17.224
2022-09-25,17.224
2022-09-26,17.21
2022-09-27,16.946
2022-09-28,17.115
2022-09-29,16.994
2022-09-30,16.716
2022-10-01,16.716
2022-10-02,16.716
2022-10-03,16.872
2022-10-04,17.136
2022-10-05,16.96
2022-10-06,16.696
2022-10-07,16.621
2022-10-08,16.621
2022-10-09,16.621
2022-10-10,16.967
2022-10-11,17.251
2022-10-12,17.258
2022-10-13,17.847
2022-10-14,17.779
2022-10-15,17.779
2022-10-16,17.779
2022-10-17,17.847
2022-10-18,18.307
2022-10-19,18.158
2022-10-20,18.09
2022-10-21,18.287
2022-10-22,18.287
2022-10-23,18.287
2022-10-24,18.483
2022-10-25,18.571
2022-10-26,18.707
2022-10-27,19.018
2022-10-28,19.323
2022-10-29,19.323
2022-10-30,19.323
2022-10-31,19.438
2022-11-01,19.343
2022-11-02,19.18
2022-11-03,19.296
2022-11-04,19.309
2022-11-05,19.309
2022-11-06,19.309
2022-11-07,19.317
2022-11-08,19.351
2022-11-09,19.317
2022-11-10,19.969
2022-11-11,18.265
2022-11-12,18.265
2022-11-13,18.265
2022-11-14,18.612
2022-11-15,19.147
2022-11-16,19.255
2022-11-17,19.208
2022-11-18,19.465
2022-11-19,19.465
2022-11-20,19.465
2022-11-21,19.871
2022-11-22,19.973
2022-11-23,20.033
2022-11-24,20.033
2022-11-25,20.25
2022-11-26,20.25
2022-11-27,20.25
2022-11-28,20.25
2022-11-29,20.066
2022-11-30,20.447
2022-12-01,20.489
2022-12-02,20.55
2022-12-03,20.55
2022-12-04,20.55
2022-12-05,20.803
2022-12-06,19.912
2022-12-07,20.167
2022-12-08,20.216
2022-12-09,19.96
2022-12-10,19.96
2022-12-11,19.96
2022-12-12,20.085
2022-12-13,19.85
2022-12-14,20.057
2022-12-15,19.774
2022-12-16,19.808
2022-12-17,19.808
2022-12-18,19.808
2022-12-19,19.739
2022-12-20,19.677
2022-12-21,20.05
2022-12-22,20.022
2022-12-23,20.167
2022-12-24,20.167
2022-12-25,20.167
2022-12-26,20.167
2022-12-27,20.209
2022-12-28,20.022
2022-12-29,19.988
2022-12-30,19.843
2022-12-31,19.843
2023-01-01,19.843
2023-01-02,19.843
2023-01-03,19.657
2023-01-04,19.726
2023-01-05,19.808
2023-01-06,20.133
2023-01-07,20.133
2023-01-08,20.133
2023-01-09,19.663
2023-01-10,19.387
2023-01-11,19.27
2023-01-12,19.222
2023-01-13,19.325
2023-01-14,19.325
2023-01-15,19.325
2023-01-16,19.325
2023-01-17,19.325
2023-01-18,18.662
2023-01-19,18.524
2023-01-20,18.448
2023-01-21,18.448
2023-01-22,18.448
2023-01-23,18.359
2023-01-24,18.345
2023-01-25,18.579
2023-01-26,18.435
2023-01-27,18.428
2023-01-28,18.428
2023-01-29,18.428
2023-01-30,18.649
2023-01-31,19.118
2023-02-01,19.097
2023-02-02,19.056
2023-02-03,19.008
2023-02-04,19.008
2023-02-05,19.008
2023-02-06,19.215
2023-02-07,19.028
2023-02-08,18.959
2023-02-09,18.856
2023-02-10,19.098
2023-02-11,19.098
2023-02-12,19.098
2023-02-13,19.348
2023-02-14,19.146
2023-02-15,19.306
2023-02-16,19.251
2023-02-17,19.718
2023-02-18,19.718
2023-02-19,19.718
2023-02-20,19.718
2023-02-21,19.718
2023-02-22,19.787
2023-02-23,19.956
2023-02-24,19.76
2023-02-25,19.76
2023-02-26,19.76
2023-02-27,19.76
2023-02-28,19.446
2023-03-01,19.265
2023-03-02,19.511
2023-03-03,19.724
2023-03-04,19.724
2023-03-05,19.724
2023-03-06,19.703
2023-03-07,19.554
2023-03-08,19.336
2023-03-09,19.265
2023-03-10,19.181
2023-03-11,19.181
2023-03-12,19.181
2023-03-13,18.772
2023-03-14,19.16
2023-03-15,19.195
2023-03-16,19.378
2023-03-17,18.814
2023-03-18,18.814
2023-03-19,18.814
2023-03-20,19.068
2023-03-21,19.117
2023-03-22,18.941
2023-03-23,18.955
2023-03-24,19.258
2023-03-25,19.258
2023-03-26,19.258
2023-03-27,19.364
2023-03-28,19.322
2023-03-29,19.16
2023-03-30,19.16
2023-03-31,19.329
2023-04-01,19.329
2023-04-02,19.329
2023-04-03,19.59
2023-04-04,19.209
2023-04-05,19.294
2023-04-06,19.258
2023-04-07,19.258
2023-04-08,19.258
2023-04-09,19.258
2023-04-10,19.174
2023-04-11,19.188
2023-04-12,19.202
2023-04-13,19.152
2023-04-14,18.948
2023-04-15,18.948
2023-04-16,18.948
2023-04-17,19.124
2023-04-18,19.209
2023-04-19,19.082
2023-04-20,19.152
2023-04-21,19.223
2023-04-22,19.223
2023-04-23,19.223
2023-04-24,19.145
2023-04-25,19.266
2023-04-26,19.23
2023-04-27,19.499
2023-04-28,19.471
2023-04-29,19.471
2023-04-30,19.471
2023-05-01,19.69
2023-05-02,19.492
2023-05-03,19.987
2023-05-04,20.171
2023-05-05,20.129
2023-05-06,20.129
2023-05-07,20.129
2023-05-08,20.2
2023-05-09,20.455
2023-05-10,20.334
2023-05-11,20.37
2023-05-12,20.285
2023-05-13,20.285
2023-05-14,20.285
2023-05-15,20.2
2023-05-16,20.164
2023-05-17,20.256
2023-05-18,20.412
2023-05-19,18.532
2023-05-20,18.532
2023-05-21,18.532
2023-05-22,18.747
2023-05-23,19.055
2023-05-24,19.048
2023-05-25,19.128
2023-05-26,18.901
2023-05-27,18.901
2023-05-28,18.901
2023-05-29,18.901
2023-05-30,18.476
2023-05-31,18.3
2023-06-01,18.381
2023-06-02,18.78
2023-06-03,18.78
2023-06-04,18.78
2023-06-05,18.603
2023-06-06,18.426
2023-06-07,18.888
2023-06-08,18.791
2023-06-09,18.739
2023-06-10,18.739
2023-06-11,18.739
2023-06-12,18.299
2023-06-13,18.433
2023-06-14,18.329
2023-06-15,18.344
2023-06-16,18.582
2023-06-17,18.582
2023-06-18,18.582
2023-06-19,18.582
2023-06-20,18.446
2023-06-21,18.431
2023-06-22,18.478
