,HON US Equity
2021-07-25,19.398
2021-07-26,19.37
2021-07-27,19.463
2021-07-28,19.474
2021-07-29,19.676
2021-07-30,19.753
2021-07-31,19.753
2021-08-01,19.753
2021-08-02,19.625
2021-08-03,19.645
2021-08-04,19.386
2021-08-05,19.411
2021-08-06,19.394
2021-08-07,19.394
2021-08-08,19.394
2021-08-09,19.271
2021-08-10,19.58
2021-08-11,19.774
2021-08-12,19.663
2021-08-13,19.647
2021-08-14,19.647
2021-08-15,19.647
2021-08-16,19.815
2021-08-17,19.621
2021-08-18,19.364
2021-08-19,19.306
2021-08-20,19.303
2021-08-21,19.303
2021-08-22,19.303
2021-08-23,19.423
2021-08-24,19.536
2021-08-25,19.554
2021-08-26,19.573
2021-08-27,19.595
2021-08-28,19.595
2021-08-29,19.595
2021-08-30,19.657
2021-08-31,19.66
2021-09-01,19.481
2021-09-02,19.58
2021-09-03,19.359
2021-09-04,19.359
2021-09-05,19.359
2021-09-06,19.359
2021-09-07,18.899
2021-09-08,19.024
2021-09-09,18.899
2021-09-10,18.851
2021-09-11,18.851
2021-09-12,18.851
2021-09-13,18.956
2021-09-14,18.667
2021-09-15,18.794
2021-09-16,18.621
2021-09-17,18.522
2021-09-18,18.522
2021-09-19,18.522
2021-09-20,18.289
2021-09-21,18.218
2021-09-22,18.398
2021-09-23,18.625
2021-09-24,18.582
2021-09-25,18.582
2021-09-26,18.582
2021-09-27,18.472
2021-09-28,18.224
2021-09-29,18.22
2021-09-30,17.996
2021-10-01,18.282
2021-10-02,18.282
2021-10-03,18.282
2021-10-04,18.178
2021-10-05,18.306
2021-10-06,18.488
2021-10-07,18.617
2021-10-08,18.56
2021-10-09,18.56
2021-10-10,18.56
2021-10-11,18.354
2021-10-12,18.286
2021-10-13,18.392
2021-10-14,18.649
2021-10-15,18.831
2021-10-16,18.831
2021-10-17,18.831
2021-10-18,18.823
2021-10-19,18.921
2021-10-20,19.08
2021-10-21,19.155
2021-10-22,18.748
2021-10-23,18.748
2021-10-24,18.748
2021-10-25,19.186
2021-10-26,19.292
2021-10-27,19.062
2021-10-28,19.306
2021-10-29,19.319
2021-10-30,19.319
2021-10-31,19.319
2021-11-01,19.419
2021-11-02,19.546
2021-11-03,19.688
2021-11-04,19.661
2021-11-05,19.976
2021-11-06,19.976
2021-11-07,19.976
2021-11-08,19.947
2021-11-09,20.125
2021-11-10,20.005
2021-11-11,19.614
2021-11-12,19.737
2021-11-13,19.737
2021-11-14,19.737
2021-11-15,19.744
2021-11-16,19.646
2021-11-17,19.539
2021-11-18,19.557
2021-11-19,19.362
2021-11-20,19.362
2021-11-21,19.362
2021-11-22,19.331
2021-11-23,19.152
2021-11-24,18.816
2021-11-25,18.816
2021-11-26,18.461
2021-11-27,18.461
2021-11-28,18.461
2021-11-29,18.412
2021-11-30,17.932
2021-12-01,17.682
2021-12-02,18.088
2021-12-03,18.043
2021-12-04,18.043
2021-12-05,18.043
2021-12-06,18.287
2021-12-07,18.367
2021-12-08,18.145
2021-12-09,18.265
2021-12-10,18.603
2021-12-11,18.603
2021-12-12,18.603
2021-12-13,18.555
2021-12-14,18.317
2021-12-15,18.59
2021-12-16,18.576
2021-12-17,18.183
2021-12-18,18.183
2021-12-19,18.183
2021-12-20,17.712
2021-12-21,17.873
2021-12-22,17.888
2021-12-23,18.187
2021-12-24,18.187
2021-12-25,18.187
2021-12-26,18.187
2021-12-27,18.295
2021-12-28,18.35
2021-12-29,18.392
2021-12-30,18.355
2021-12-31,18.479
2022-01-01,18.479
2022-01-02,18.479
2022-01-03,18.327
2022-01-04,18.474
2022-01-05,18.656
2022-01-06,18.635
2022-01-07,19.071
2022-01-08,19.071
2022-01-09,19.071
2022-01-10,18.869
2022-01-11,19.112
2022-01-12,19.283
2022-01-13,19.443
2022-01-14,19.285
2022-01-15,19.285
2022-01-16,19.285
2022-01-17,19.285
2022-01-18,18.915
2022-01-19,18.662
2022-01-20,18.502
2022-01-21,18.163
2022-01-22,18.163
2022-01-23,18.163
2022-01-24,18.128
2022-01-25,17.937
2022-01-26,17.791
2022-01-27,17.791
2022-01-28,17.909
2022-01-29,17.909
2022-01-30,17.909
2022-01-31,18.13
2022-02-01,18.207
2022-02-02,18.402
2022-02-03,17.21
2022-02-04,17.057
2022-02-05,17.057
2022-02-06,17.057
2022-02-07,17.191
2022-02-08,17.377
2022-02-09,17.561
2022-02-10,17.126
2022-02-11,16.701
2022-02-12,16.701
2022-02-13,16.701
2022-02-14,16.694
2022-02-15,16.948
2022-02-16,16.906
2022-02-17,16.506
2022-02-18,16.286
2022-02-19,16.286
2022-02-20,16.286
2022-02-21,16.286
2022-02-22,16.325
2022-02-23,16.003
2022-02-24,16.395
2022-02-25,16.954
2022-02-26,16.954
2022-02-27,16.954
2022-02-28,17.061
2022-03-01,16.508
2022-03-02,16.743
2022-03-03,16.806
2022-03-04,16.851
2022-03-05,16.851
2022-03-06,16.851
2022-03-07,16.377
2022-03-08,16.474
2022-03-09,16.669
2022-03-10,16.575
2022-03-11,16.384
2022-03-12,16.384
2022-03-13,16.384
2022-03-14,16.471
2022-03-15,16.883
2022-03-16,17.184
2022-03-17,17.265
2022-03-18,17.534
2022-03-19,17.534
2022-03-20,17.534
2022-03-21,17.381
2022-03-22,17.562
2022-03-23,17.32
2022-03-24,17.532
2022-03-25,17.811
2022-03-26,17.811
2022-03-27,17.811
2022-03-28,17.745
2022-03-29,17.783
2022-03-30,17.693
2022-03-31,17.545
2022-04-01,17.676
2022-04-02,17.676
2022-04-03,17.676
2022-04-04,17.671
2022-04-05,17.42
2022-04-06,17.419
2022-04-07,17.341
2022-04-08,17.113
2022-04-09,17.113
2022-04-10,17.113
2022-04-11,17.032
2022-04-12,17.187
2022-04-13,17.525
2022-04-14,17.524
2022-04-15,17.524
2022-04-16,17.524
2022-04-17,17.524
2022-04-18,17.244
2022-04-19,17.705
2022-04-20,17.627
2022-04-21,17.591
2022-04-22,17.115
2022-04-23,17.115
2022-04-24,17.115
2022-04-25,17.222
2022-04-26,16.849
2022-04-27,16.73
2022-04-28,17.051
2022-04-29,17.249
2022-04-30,17.249
2022-05-01,17.249
2022-05-02,17.547
2022-05-03,17.562
2022-05-04,18.335
2022-05-05,17.624
2022-05-06,17.402
2022-05-07,17.402
2022-05-08,17.402
2022-05-09,17.278
2022-05-10,17.35
2022-05-11,17.105
2022-05-12,17.273
2022-05-13,17.288
2022-05-14,17.288
2022-05-15,17.288
2022-05-16,17.326
2022-05-17,17.782
2022-05-18,17.318
2022-05-19,17.209
2022-05-20,16.945
2022-05-21,16.945
2022-05-22,16.945
2022-05-23,16.93
2022-05-24,16.964
2022-05-25,17.007
2022-05-26,17.244
2022-05-27,17.535
2022-05-28,17.535
2022-05-29,17.535
2022-05-30,17.535
2022-05-31,17.291
2022-06-01,17.138
2022-06-02,17.629
2022-06-03,17.43
2022-06-04,17.43
2022-06-05,17.43
2022-06-06,17.467
2022-06-07,17.684
2022-06-08,17.407
2022-06-09,17.182
2022-06-10,16.669
2022-06-11,16.669
2022-06-12,16.669
2022-06-13,16.511
2022-06-14,16.409
2022-06-15,16.56
2022-06-16,16.097
2022-06-17,16.081
2022-06-18,16.081
2022-06-19,16.081
2022-06-20,16.081
2022-06-21,16.153
2022-06-22,15.904
2022-06-23,15.622
2022-06-24,16.109
2022-06-25,16.109
2022-06-26,16.109
2022-06-27,15.962
2022-06-28,15.752
2022-06-29,15.506
2022-06-30,15.561
2022-07-01,15.677
2022-07-02,15.677
2022-07-03,15.677
2022-07-04,15.677
2022-07-05,15.407
2022-07-06,15.517
2022-07-07,15.61
2022-07-08,15.578
2022-07-09,15.578
2022-07-10,15.578
2022-07-11,15.533
2022-07-12,15.62
2022-07-13,15.382
2022-07-14,15.259
2022-07-15,15.559
2022-07-16,15.559
2022-07-17,15.559
2022-07-18,15.393
2022-07-19,15.959
2022-07-20,16.055
2022-07-21,16.214
2022-07-22,16.344
2022-07-23,16.344
2022-07-24,16.344
2022-07-25,16.351
2022-07-26,16.365
2022-07-27,16.567
2022-07-28,17.182
2022-07-29,17.338
2022-07-30,17.338
2022-07-31,17.338
2022-08-01,17.27
2022-08-02,17.012
2022-08-03,17.226
2022-08-04,17.354
2022-08-05,17.339
2022-08-06,17.339
2022-08-07,17.339
2022-08-08,17.522
2022-08-09,17.533
2022-08-10,17.816
2022-08-11,18.022
2022-08-12,18.236
2022-08-13,18.236
2022-08-14,18.236
2022-08-15,18.361
2022-08-16,18.49
2022-08-17,18.409
2022-08-18,18.495
2022-08-19,18.299
2022-08-20,18.299
2022-08-21,18.299
2022-08-22,17.961
2022-08-23,17.934
2022-08-24,17.956
2022-08-25,18.196
2022-08-26,17.527
2022-08-27,17.527
2022-08-28,17.527
2022-08-29,17.469
2022-08-30,17.313
2022-08-31,17.19
2022-09-01,17.387
2022-09-02,17.037
2022-09-03,17.037
2022-09-04,17.037
2022-09-05,17.037
2022-09-06,16.919
2022-09-07,17.238
2022-09-08,17.122
2022-09-09,17.475
2022-09-10,17.475
2022-09-11,17.475
2022-09-12,17.506
2022-09-13,16.863
2022-09-14,16.406
2022-09-15,16.115
2022-09-16,16.16
2022-09-17,16.16
2022-09-18,16.16
2022-09-19,16.276
2022-09-20,16.126
2022-09-21,15.879
2022-09-22,15.783
2022-09-23,15.613
2022-09-24,15.613
2022-09-25,15.613
2022-09-26,15.514
2022-09-27,15.514
2022-09-28,15.857
2022-09-29,15.545
2022-09-30,15.261
2022-10-01,15.261
2022-10-02,15.261
2022-10-03,15.819
2022-10-04,16.29
2022-10-05,16.255
2022-10-06,16.043
2022-10-07,15.768
2022-10-08,15.768
2022-10-09,15.768
2022-10-10,15.844
2022-10-11,16.016
2022-10-12,16.014
2022-10-13,16.455
2022-10-14,16.141
2022-10-15,16.141
2022-10-16,16.141
2022-10-17,16.449
2022-10-18,16.713
2022-10-19,16.657
2022-10-20,16.505
2022-10-21,16.985
2022-10-22,16.985
2022-10-23,16.985
2022-10-24,17.365
2022-10-25,17.62
2022-10-26,17.678
2022-10-27,18.277
2022-10-28,19.215
2022-10-29,19.215
2022-10-30,19.215
2022-10-31,19.182
2022-11-01,19.095
2022-11-02,18.848
2022-11-03,19.217
2022-11-04,19.542
2022-11-05,19.542
2022-11-06,19.542
2022-11-07,19.736
2022-11-08,19.936
2022-11-09,19.775
2022-11-10,20.415
2022-11-11,20.218
2022-11-12,20.218
2022-11-13,20.218
2022-11-14,20.244
2022-11-15,20.475
2022-11-16,20.339
2022-11-17,20.388
2022-11-18,20.39
2022-11-19,20.39
2022-11-20,20.39
2022-11-21,20.582
2022-11-22,20.792
2022-11-23,20.806
2022-11-24,20.806
2022-11-25,20.914
2022-11-26,20.914
2022-11-27,20.914
2022-11-28,20.507
2022-11-29,20.598
2022-11-30,20.867
2022-12-01,20.742
2022-12-02,20.904
2022-12-03,20.904
2022-12-04,20.904
2022-12-05,20.572
2022-12-06,20.342
2022-12-07,20.366
2022-12-08,20.357
2022-12-09,20.193
2022-12-10,20.193
2022-12-11,20.193
2022-12-12,20.467
2022-12-13,20.511
2022-12-14,20.506
2022-12-15,19.957
2022-12-16,19.973
2022-12-17,19.973
2022-12-18,19.973
2022-12-19,19.942
2022-12-20,20.14
2022-12-21,20.484
2022-12-22,20.218
2022-12-23,20.367
2022-12-24,20.367
2022-12-25,20.367
2022-12-26,20.367
2022-12-27,20.464
2022-12-28,20.207
2022-12-29,20.45
2022-12-30,20.408
2022-12-31,20.408
2023-01-01,20.408
2023-01-02,20.408
2023-01-03,20.426
2023-01-04,20.008
2023-01-05,19.475
2023-01-06,20.063
2023-01-07,20.063
2023-01-08,20.063
2023-01-09,20.052
2023-01-10,20.116
2023-01-11,20.239
2023-01-12,20.596
2023-01-13,20.599
2023-01-14,20.599
2023-01-15,20.599
2023-01-16,20.599
2023-01-17,20.235
2023-01-18,19.472
2023-01-19,19.131
2023-01-20,19.303
2023-01-21,19.303
2023-01-22,19.303
2023-01-23,19.534
2023-01-24,19.77
2023-01-25,19.745
2023-01-26,20.001
2023-01-27,19.884
2023-01-28,19.884
2023-01-29,19.884
2023-01-30,19.66
2023-01-31,19.918
2023-02-01,19.719
2023-02-02,19.944
2023-02-03,19.586
2023-02-04,19.586
2023-02-05,19.586
2023-02-06,19.691
2023-02-07,19.829
2023-02-08,19.515
2023-02-09,19.224
2023-02-10,19.344
2023-02-11,19.344
2023-02-12,19.344
2023-02-13,19.663
2023-02-14,19.434
2023-02-15,19.503
2023-02-16,19.287
2023-02-17,19.486
2023-02-18,19.486
2023-02-19,19.486
2023-02-20,19.486
2023-02-21,19.035
2023-02-22,18.912
2023-02-23,18.967
2023-02-24,18.677
2023-02-25,18.677
2023-02-26,18.677
2023-02-27,18.717
2023-02-28,18.678
2023-03-01,18.815
2023-03-02,18.968
2023-03-03,19.199
2023-03-04,19.199
2023-03-05,19.199
2023-03-06,19.246
2023-03-07,19.107
2023-03-08,19.102
2023-03-09,18.839
2023-03-10,18.883
2023-03-11,18.883
2023-03-12,18.883
2023-03-13,18.851
2023-03-14,18.839
2023-03-15,18.365
2023-03-16,18.465
2023-03-17,18.025
2023-03-18,18.025
2023-03-19,18.025
2023-03-20,18.537
2023-03-21,18.662
2023-03-22,18.271
2023-03-23,18.248
2023-03-24,18.369
2023-03-25,18.369
2023-03-26,18.369
2023-03-27,18.353
2023-03-28,18.346
2023-03-29,18.458
2023-03-30,18.463
2023-03-31,18.656
2023-04-01,18.656
2023-04-02,18.656
2023-04-03,18.886
2023-04-04,18.657
2023-04-05,18.512
2023-04-06,18.61
2023-04-07,18.61
2023-04-08,18.61
2023-04-09,18.61
2023-04-10,18.73
2023-04-11,18.793
2023-04-12,18.894
2023-04-13,19.155
2023-04-14,19.219
2023-04-15,19.219
2023-04-16,19.219
2023-04-17,19.347
2023-04-18,19.221
2023-04-19,19.307
2023-04-20,19.202
2023-04-21,19.137
2023-04-22,19.137
2023-04-23,19.137
2023-04-24,19.205
2023-04-25,19.125
2023-04-26,18.631
2023-04-27,19.349
2023-04-28,19.436
2023-04-29,19.436
2023-04-30,19.436
2023-05-01,19.49
2023-05-02,19.271
2023-05-03,19.241
2023-05-04,19.072
2023-05-05,19.286
2023-05-06,19.286
2023-05-07,19.286
2023-05-08,19.143
2023-05-09,19.153
2023-05-10,19.173
2023-05-11,18.952
2023-05-12,18.918
2023-05-13,18.918
2023-05-14,18.918
2023-05-15,18.986
2023-05-16,18.718
2023-05-17,19.149
2023-05-18,19.367
2023-05-19,19.279
2023-05-20,19.279
2023-05-21,19.279
2023-05-22,19.223
2023-05-23,19.031
2023-05-24,18.724
2023-05-25,18.764
2023-05-26,18.908
2023-05-27,18.908
2023-05-28,18.908
2023-05-29,18.908
2023-05-30,18.986
2023-05-31,18.699
2023-06-01,18.919
2023-06-02,19.406
2023-06-03,19.406
2023-06-04,19.406
2023-06-05,19.243
2023-06-06,19.161
2023-06-07,19.359
2023-06-08,19.336
2023-06-09,19.311
2023-06-10,19.311
2023-06-11,19.311
2023-06-12,19.326
2023-06-13,19.58
2023-06-14,19.523
2023-06-15,19.835
2023-06-16,19.761
2023-06-17,19.761
2023-06-18,19.761
2023-06-19,19.761
2023-06-20,19.509
2023-06-21,19.645
2023-06-22,19.533
2023-06-23,19.479
