,WSM US Equity
2023-06-23,8.36
2023-06-24,8.36
2023-06-25,8.36
2023-06-26,8.594
2023-06-27,8.792
2023-06-28,8.724
2023-06-29,8.575
2023-06-30,8.719
2023-07-01,8.719
2023-07-02,8.719
2023-07-03,8.851
2023-07-04,8.851
2023-07-05,8.872
2023-07-06,8.656
2023-07-07,8.426
2023-07-08,8.426
2023-07-09,8.426
2023-07-10,8.803
2023-07-11,9.01
2023-07-12,9.094
2023-07-13,9.044
2023-07-14,8.837
2023-07-15,8.837
2023-07-16,8.837
2023-07-17,8.719
2023-07-18,9.008
2023-07-19,9.206
2023-07-20,9.185
2023-07-21,9.06
2023-07-22,9.06
2023-07-23,9.06
2023-07-24,9.17
2023-07-25,9.48
2023-07-26,9.637
2023-07-27,9.676
2023-07-28,9.896
2023-07-29,9.896
2023-07-30,9.896
2023-07-31,9.754
2023-08-01,9.74
2023-08-02,9.721
2023-08-03,9.982
2023-08-04,9.802
2023-08-05,9.802
2023-08-06,9.802
2023-08-07,9.818
2023-08-08,9.818
2023-08-09,9.652
2023-08-10,9.547
2023-08-11,9.449
2023-08-12,9.449
2023-08-13,9.449
2023-08-14,9.384
2023-08-15,9.335
2023-08-16,9.386
2023-08-17,9.335
2023-08-18,9.525
2023-08-19,9.525
2023-08-20,9.525
2023-08-21,9.129
2023-08-22,8.868
2023-08-23,9.974
2023-08-24,9.591
2023-08-25,9.655
2023-08-26,9.655
2023-08-27,9.655
2023-08-28,9.735
2023-08-29,9.772
2023-08-30,9.772
2023-08-31,9.69
2023-09-01,9.916
2023-09-02,9.916
2023-09-03,9.916
2023-09-04,9.916
2023-09-05,9.912
2023-09-06,9.694
2023-09-07,9.914
2023-09-08,9.899
2023-09-09,9.899
2023-09-10,9.899
2023-09-11,9.87
2023-09-12,9.575
2023-09-13,9.809
2023-09-14,9.993
2023-09-15,9.914
2023-09-16,9.914
2023-09-17,9.914
2023-09-18,9.943
2023-09-19,9.866
2023-09-20,9.83
2023-09-21,9.726
2023-09-22,9.64
2023-09-23,9.64
2023-09-24,9.64
2023-09-25,10.761
2023-09-26,10.581
2023-09-27,10.823
2023-09-28,10.632
2023-09-29,10.7
2023-09-30,10.7
2023-10-01,10.7
2023-10-02,10.624
2023-10-03,10.381
2023-10-04,10.448
2023-10-05,10.41
2023-10-06,10.708
2023-10-07,10.708
2023-10-08,10.708
2023-10-09,11.031
2023-10-10,10.971
2023-10-11,11.189
2023-10-12,11.198
2023-10-13,11.126
2023-10-14,11.126
2023-10-15,11.126
2023-10-16,11.178
2023-10-17,11.26
2023-10-18,11.044
2023-10-19,10.944
2023-10-20,10.885
2023-10-21,10.885
2023-10-22,10.885
2023-10-23,10.838
2023-10-24,10.828
2023-10-25,10.583
2023-10-26,9.991
2023-10-27,10.101
2023-10-28,10.101
2023-10-29,10.101
2023-10-30,10.268
2023-10-31,10.377
2023-11-01,10.329
2023-11-02,10.535
2023-11-03,10.658
2023-11-04,10.658
2023-11-05,10.658
2023-11-06,10.516
2023-11-07,10.354
2023-11-08,10.345
2023-11-09,10.187
2023-11-10,10.252
2023-11-11,10.252
2023-11-12,10.252
2023-11-13,10.284
2023-11-14,10.936
2023-11-15,11.161
2023-11-16,11.489
2023-11-17,12.173
2023-11-18,12.173
2023-11-19,12.173
2023-11-20,12.36
2023-11-21,12.223
2023-11-22,12.327
2023-11-23,12.327
2023-11-24,12.468
2023-11-25,12.468
2023-11-26,12.468
2023-11-27,12.467
2023-11-28,12.469
2023-11-29,12.68
2023-11-30,12.718
2023-12-01,13.282
2023-12-02,13.282
2023-12-03,13.282
2023-12-04,13.448
2023-12-05,13.24
2023-12-06,13.149
2023-12-07,13.246
2023-12-08,13.211
2023-12-09,13.211
2023-12-10,13.211
2023-12-11,13.238
2023-12-12,12.893
2023-12-13,13.434
2023-12-14,14.038
2023-12-15,13.923
2023-12-16,13.923
2023-12-17,13.923
2023-12-18,13.583
2023-12-19,13.817
2023-12-20,13.7
2023-12-21,13.923
2023-12-22,13.842
2023-12-23,13.842
2023-12-24,13.842
2023-12-25,13.842
2023-12-26,13.787
2023-12-27,13.83
2023-12-28,13.824
2023-12-29,13.72
2023-12-30,13.72
2023-12-31,13.72
2024-01-01,13.72
2024-01-02,13.824
2024-01-03,13.228
2024-01-04,13.272
2024-01-05,13.336
2024-01-06,13.336
2024-01-07,13.336
2024-01-08,13.559
2024-01-09,13.512
2024-01-10,13.499
2024-01-11,13.751
2024-01-12,13.861
2024-01-13,13.861
2024-01-14,13.861
2024-01-15,13.861
2024-01-16,13.796
2024-01-17,13.858
2024-01-18,14.132
2024-01-19,14.1
2024-01-20,14.1
2024-01-21,14.1
2024-01-22,14.316
2024-01-23,14.385
2024-01-24,14.189
2024-01-25,14.354
2024-01-26,14.245
2024-01-27,14.245
2024-01-28,14.245
2024-01-29,13.763
2024-01-30,13.701
2024-01-31,13.21
2024-02-01,13.481
2024-02-02,13.711
2024-02-03,13.711
2024-02-04,13.711
2024-02-05,13.666
2024-02-06,14.028
2024-02-07,14.058
2024-02-08,14.766
2024-02-09,15.048
2024-02-10,15.048
2024-02-11,15.048
2024-02-12,15.512
2024-02-13,15.188
2024-02-14,14.872
2024-02-15,14.907
2024-02-16,15.12
2024-02-17,15.12
2024-02-18,15.12
2024-02-19,15.12
2024-02-20,14.967
2024-02-21,14.709
2024-02-22,15.08
2024-02-23,15.154
2024-02-24,15.154
2024-02-25,15.154
2024-02-26,15.362
2024-02-27,15.611
2024-02-28,15.564
2024-02-29,15.75
2024-03-01,15.818
2024-03-02,15.818
2024-03-03,15.818
2024-03-04,15.886
2024-03-05,16.065
2024-03-06,16.023
2024-03-07,16.543
2024-03-08,15.702
2024-03-09,15.702
2024-03-10,15.702
2024-03-11,16.141
2024-03-12,16.462
2024-03-13,18.998
2024-03-14,18.991
2024-03-15,18.84
2024-03-16,18.84
2024-03-17,18.84
2024-03-18,18.939
2024-03-19,19.263
2024-03-20,19.381
2024-03-21,20.508
2024-03-22,20.475
2024-03-23,20.475
2024-03-24,20.475
2024-03-25,20.384
2024-03-26,20.218
2024-03-27,20.586
2024-03-28,20.816
2024-03-29,20.816
2024-03-30,20.816
2024-03-31,20.816
2024-04-01,20.646
2024-04-02,20.342
2024-04-03,20.256
2024-04-04,20.085
2024-04-05,20.284
2024-04-06,20.284
2024-04-07,20.284
2024-04-08,20.15
