,LLY US Equity
2020-06-27,13.899
2020-06-28,13.899
2020-06-29,13.708
2020-06-30,13.83
2020-07-01,13.756
2020-07-02,13.175
2020-07-03,13.175
2020-07-04,13.175
2020-07-05,13.175
2020-07-06,13.315
2020-07-07,13.303
2020-07-08,13.493
2020-07-09,13.28
2020-07-10,13.033
2020-07-11,13.033
2020-07-12,13.033
2020-07-13,12.709
2020-07-14,13.13
2020-07-15,13.244
2020-07-16,13.208
2020-07-17,13.279
2020-07-18,13.279
2020-07-19,13.279
2020-07-20,13.225
2020-07-21,13.087
2020-07-22,13.05
2020-07-23,12.79
2020-07-24,12.633
2020-07-25,12.633
2020-07-26,12.633
2020-07-27,12.709
2020-07-28,12.879
2020-07-29,12.808
2020-07-30,12.139
2020-07-31,12.029
2020-08-01,12.029
2020-08-02,12.029
2020-08-03,12.174
2020-08-04,12.334
2020-08-05,12.294
2020-08-06,12.177
2020-08-07,12.181
2020-08-08,12.181
2020-08-09,12.181
2020-08-10,12.187
2020-08-11,11.925
2020-08-12,12.077
2020-08-13,11.97
2020-08-14,11.941
2020-08-15,11.941
2020-08-16,11.941
2020-08-17,12.055
2020-08-18,12.181
2020-08-19,12.116
2020-08-20,12.04
2020-08-21,11.857
2020-08-22,11.857
2020-08-23,11.857
2020-08-24,11.877
2020-08-25,11.89
2020-08-26,11.857
2020-08-27,11.834
2020-08-28,11.704
2020-08-29,11.704
2020-08-30,11.704
2020-08-31,11.788
2020-09-01,11.701
2020-09-02,11.88
2020-09-03,11.838
2020-09-04,11.988
2020-09-05,11.988
2020-09-06,11.988
2020-09-07,11.988
2020-09-08,11.861
2020-09-09,12.072
2020-09-10,11.615
2020-09-11,11.764
2020-09-12,11.764
2020-09-13,11.764
2020-09-14,11.836
2020-09-15,11.922
2020-09-16,11.992
2020-09-17,12.112
2020-09-18,12.247
2020-09-19,12.247
2020-09-20,12.247
2020-09-21,12.009
2020-09-22,11.907
2020-09-23,11.903
2020-09-24,11.774
2020-09-25,11.889
2020-09-26,11.889
2020-09-27,11.889
2020-09-28,11.815
2020-09-29,11.668
2020-09-30,11.808
2020-10-01,11.511
2020-10-02,11.584
2020-10-03,11.584
2020-10-04,11.584
2020-10-05,11.697
2020-10-06,11.498
2020-10-07,11.883
2020-10-08,12.245
2020-10-09,12.515
2020-10-10,12.515
2020-10-11,12.515
2020-10-12,12.376
2020-10-13,12.023
2020-10-14,11.859
2020-10-15,11.725
2020-10-16,11.68
2020-10-17,11.68
2020-10-18,11.68
2020-10-19,11.437
2020-10-20,11.5
2020-10-21,11.317
2020-10-22,11.294
2020-10-23,11.352
2020-10-24,11.352
2020-10-25,11.352
2020-10-26,11.298
2020-10-27,10.539
2020-10-28,10.546
2020-10-29,10.678
2020-10-30,10.509
2020-10-31,10.509
2020-11-01,10.509
2020-11-02,10.603
2020-11-03,10.551
2020-11-04,11.97
2020-11-05,11.722
2020-11-06,11.498
2020-11-07,11.498
2020-11-08,11.498
2020-11-09,11.562
2020-11-10,11.905
2020-11-11,11.759
2020-11-12,11.515
2020-11-13,11.625
2020-11-14,11.625
2020-11-15,11.625
2020-11-16,11.558
2020-11-17,11.608
2020-11-18,11.523
2020-11-19,11.79
2020-11-20,11.961
2020-11-21,11.961
2020-11-22,11.961
2020-11-23,11.863
2020-11-24,11.989
2020-11-25,11.977
2020-11-26,11.977
2020-11-27,12.199
2020-11-28,12.199
2020-11-29,12.199
2020-11-30,12.051
2020-12-01,12.044
2020-12-02,12.011
2020-12-03,11.924
2020-12-04,12.344
2020-12-05,12.344
2020-12-06,12.344
2020-12-07,12.319
2020-12-08,12.476
2020-12-09,13.203
2020-12-10,13.453
2020-12-11,13.373
2020-12-12,13.373
2020-12-13,13.373
2020-12-14,13.232
2020-12-15,13.972
2020-12-16,14.358
2020-12-17,14.327
2020-12-18,14.225
2020-12-19,14.225
2020-12-20,14.225
2020-12-21,13.966
2020-12-22,13.796
2020-12-23,13.693
2020-12-24,13.791
2020-12-25,13.791
2020-12-26,13.791
2020-12-27,13.791
2020-12-28,13.777
2020-12-29,13.784
2020-12-30,13.82
2020-12-31,13.971
2021-01-01,13.971
2021-01-02,13.971
2021-01-03,13.971
2021-01-04,13.685
2021-01-05,13.753
2021-01-06,13.588
2021-01-07,13.715
2021-01-08,13.763
2021-01-09,13.763
2021-01-10,13.763
2021-01-11,15.293
2021-01-12,14.797
2021-01-13,15.351
2021-01-14,15.449
2021-01-15,15.787
2021-01-16,15.787
2021-01-17,15.787
2021-01-18,15.787
2021-01-19,16.431
2021-01-20,16.648
2021-01-21,16.738
2021-01-22,16.968
2021-01-23,16.968
2021-01-24,16.968
2021-01-25,17.505
2021-01-26,17.542
2021-01-27,17.01
2021-01-28,17.196
2021-01-29,17.033
2021-01-30,17.033
2021-01-31,17.033
2021-02-01,16.693
2021-02-02,16.234
2021-02-03,16.221
2021-02-04,16.623
2021-02-05,16.636
2021-02-06,16.636
2021-02-07,16.636
2021-02-08,16.966
2021-02-09,16.631
2021-02-10,16.852
2021-02-11,16.772
2021-02-12,17.162
2021-02-13,17.162
2021-02-14,17.162
2021-02-15,17.162
2021-02-16,17.037
2021-02-17,16.996
2021-02-18,16.556
2021-02-19,16.54
2021-02-20,16.54
2021-02-21,16.54
2021-02-22,16.52
2021-02-23,16.665
2021-02-24,16.833
2021-02-25,16.776
2021-02-26,16.851
2021-02-27,16.851
2021-02-28,16.851
2021-03-01,16.981
2021-03-02,16.789
2021-03-03,16.613
2021-03-04,16.493
2021-03-05,17.018
2021-03-06,17.018
2021-03-07,17.018
2021-03-08,17.014
2021-03-09,16.938
2021-03-10,16.884
2021-03-11,16.864
2021-03-12,17.1
2021-03-13,17.1
2021-03-14,17.1
2021-03-15,15.545
2021-03-16,15.677
2021-03-17,15.374
2021-03-18,15.144
2021-03-19,15.173
2021-03-20,15.173
2021-03-21,15.173
2021-03-22,15.301
2021-03-23,15.123
2021-03-24,14.834
2021-03-25,15.075
2021-03-26,15.257
2021-03-27,15.257
2021-03-28,15.257
2021-03-29,15.342
2021-03-30,15.273
2021-03-31,15.382
2021-04-01,15.252
2021-04-02,15.252
2021-04-03,15.252
2021-04-04,15.252
2021-04-05,15.223
2021-04-06,15.047
2021-04-07,15.007
2021-04-08,15.044
2021-04-09,15.199
2021-04-10,15.199
2021-04-11,15.199
2021-04-12,14.979
2021-04-13,14.842
2021-04-14,15.008
2021-04-15,15.248
2021-04-16,15.475
2021-04-17,15.475
2021-04-18,15.475
2021-04-19,15.508
2021-04-20,15.587
2021-04-21,15.64
2021-04-22,15.321
2021-04-23,15.458
2021-04-24,15.458
2021-04-25,15.458
2021-04-26,15.396
2021-04-27,15.143
2021-04-28,15.058
2021-04-29,15.358
2021-04-30,15.507
2021-05-01,15.507
2021-05-02,15.507
2021-05-03,15.775
2021-05-04,15.968
2021-05-05,16.359
2021-05-06,16.451
2021-05-07,16.581
2021-05-08,16.581
2021-05-09,16.581
2021-05-10,16.525
2021-05-11,16.524
2021-05-12,16.392
2021-05-13,16.613
2021-05-14,16.721
2021-05-15,16.721
2021-05-16,16.721
2021-05-17,16.663
2021-05-18,16.587
2021-05-19,16.747
2021-05-20,17.004
2021-05-21,17.034
2021-05-22,17.034
2021-05-23,17.034
2021-05-24,17.095
2021-05-25,16.942
2021-05-26,17.093
2021-05-27,16.94
2021-05-28,16.986
2021-05-29,16.986
2021-05-30,16.986
2021-05-31,16.986
2021-06-01,16.874
2021-06-02,16.935
2021-06-03,17.238
2021-06-04,17.18
2021-06-05,17.18
2021-06-06,17.18
2021-06-07,18.802
2021-06-08,18.648
2021-06-09,19.096
2021-06-10,19.733
2021-06-11,18.934
2021-06-12,18.934
2021-06-13,18.934
2021-06-14,19.111
2021-06-15,18.893
2021-06-16,18.659
2021-06-17,18.782
2021-06-18,18.473
2021-06-19,18.473
2021-06-20,18.473
2021-06-21,18.826
2021-06-22,18.722
2021-06-23,18.355
2021-06-24,19.521
2021-06-25,18.972
2021-06-26,18.972
2021-06-27,18.972
2021-06-28,18.808
2021-06-29,18.902
2021-06-30,18.915
2021-07-01,18.828
2021-07-02,19.411
2021-07-03,19.411
2021-07-04,19.411
2021-07-05,19.411
2021-07-06,19.495
2021-07-07,19.528
2021-07-08,18.957
2021-07-09,18.787
2021-07-10,18.787
2021-07-11,18.787
2021-07-12,18.869
2021-07-13,18.81
2021-07-14,18.894
2021-07-15,18.481
2021-07-16,18.496
2021-07-17,18.496
2021-07-18,18.496
2021-07-19,18.595
2021-07-20,18.665
2021-07-21,18.845
2021-07-22,18.94
2021-07-23,19.39
2021-07-24,19.39
2021-07-25,19.39
2021-07-26,19.315
2021-07-27,19.344
2021-07-28,19.604
2021-07-29,19.511
2021-07-30,19.365
2021-07-31,19.365
2021-08-01,19.365
2021-08-02,19.612
2021-08-03,20.481
2021-08-04,20.5
2021-08-05,20.634
2021-08-06,20.576
2021-08-07,20.576
2021-08-08,20.576
2021-08-09,20.866
2021-08-10,21.045
2021-08-11,20.627
2021-08-12,20.645
2021-08-13,20.703
2021-08-14,20.703
2021-08-15,20.703
2021-08-16,21.152
2021-08-17,21.369
2021-08-18,21.04
2021-08-19,21.188
2021-08-20,21.228
2021-08-21,21.228
2021-08-22,21.228
2021-08-23,20.986
2021-08-24,20.59
2021-08-25,20.676
2021-08-26,20.476
2021-08-27,20.353
2021-08-28,20.353
2021-08-29,20.353
2021-08-30,20.787
2021-08-31,20.468
2021-09-01,20.398
2021-09-02,20.284
2021-09-03,20.28
2021-09-04,20.28
2021-09-05,20.28
2021-09-06,20.28
2021-09-07,19.911
2021-09-08,19.914
2021-09-09,18.754
2021-09-10,18.715
2021-09-11,18.715
2021-09-12,18.715
2021-09-13,18.595
2021-09-14,18.214
2021-09-15,18.264
2021-09-16,18.054
2021-09-17,17.981
2021-09-18,17.981
2021-09-19,17.981
2021-09-20,17.865
2021-09-21,17.752
2021-09-22,17.608
2021-09-23,17.907
2021-09-24,17.854
2021-09-25,17.854
2021-09-26,17.854
2021-09-27,17.447
2021-09-28,17.078
2021-09-29,17.753
2021-09-30,17.806
2021-10-01,17.693
2021-10-02,17.693
2021-10-03,17.693
2021-10-04,17.328
2021-10-05,17.797
2021-10-06,17.559
2021-10-07,18.053
2021-10-08,18.12
2021-10-09,18.12
2021-10-10,18.12
2021-10-11,18.1
2021-10-12,18.031
2021-10-13,18.314
2021-10-14,18.351
2021-10-15,18.443
2021-10-16,18.443
2021-10-17,18.443
2021-10-18,18.537
2021-10-19,18.591
2021-10-20,18.699
2021-10-21,18.504
2021-10-22,18.701
2021-10-23,18.701
2021-10-24,18.701
2021-10-25,18.801
2021-10-26,19.169
2021-10-27,19.218
2021-10-28,19.463
2021-10-29,19.571
2021-10-30,19.571
2021-10-31,19.571
2021-11-01,19.152
2021-11-02,19.731
2021-11-03,20.454
2021-11-04,20.819
2021-11-05,20.358
2021-11-06,20.358
2021-11-07,20.358
2021-11-08,20.014
2021-11-09,20.129
2021-11-10,20.331
2021-11-11,20.176
2021-11-12,20.011
2021-11-13,20.011
2021-11-14,20.011
2021-11-15,19.917
2021-11-16,19.863
2021-11-17,20.129
2021-11-18,20.141
2021-11-19,20.092
2021-11-20,20.092
2021-11-21,20.092
2021-11-22,20.072
2021-11-23,20.134
2021-11-24,20.137
2021-11-25,20.137
2021-11-26,20.011
2021-11-27,20.011
2021-11-28,20.011
2021-11-29,19.586
2021-11-30,19.064
2021-12-01,19.459
2021-12-02,19.361
2021-12-03,19.182
2021-12-04,19.182
2021-12-05,19.182
2021-12-06,19.263
2021-12-07,19.168
2021-12-08,19.182
2021-12-09,19.07
2021-12-10,19.167
2021-12-11,19.167
2021-12-12,19.167
2021-12-13,19.512
2021-12-14,19.808
2021-12-15,21.935
2021-12-16,22.041
2021-12-17,21.198
2021-12-18,21.198
2021-12-19,21.198
2021-12-20,20.905
2021-12-21,21.016
2021-12-22,21.144
2021-12-23,21.668
2021-12-24,21.668
2021-12-25,21.668
2021-12-26,21.668
2021-12-27,22.089
2021-12-28,21.932
2021-12-29,22.09
2021-12-30,21.997
2021-12-31,21.915
2022-01-01,21.915
2022-01-02,21.915
2022-01-03,21.465
2022-01-04,20.949
2022-01-05,20.465
2022-01-06,20.368
2022-01-07,20.382
2022-01-08,20.382
2022-01-09,20.382
2022-01-10,20.429
2022-01-11,20.603
2022-01-12,20.1
2022-01-13,19.609
2022-01-14,19.174
2022-01-15,19.174
2022-01-16,19.174
2022-01-17,19.174
2022-01-18,19.405
2022-01-19,19.247
2022-01-20,19.091
2022-01-21,19.086
2022-01-22,19.086
2022-01-23,19.086
2022-01-24,18.878
2022-01-25,18.791
2022-01-26,18.805
2022-01-27,18.714
2022-01-28,19.377
2022-01-29,19.377
2022-01-30,19.377
2022-01-31,19.403
2022-02-01,19.603
2022-02-02,19.804
2022-02-03,19.498
2022-02-04,19.372
2022-02-05,19.372
2022-02-06,19.372
2022-02-07,19.551
2022-02-08,19.259
2022-02-09,19.528
2022-02-10,19.237
2022-02-11,18.963
2022-02-12,18.963
2022-02-13,18.963
2022-02-14,18.957
2022-02-15,19.696
2022-02-16,19.837
2022-02-17,19.482
2022-02-18,19.429
2022-02-19,19.429
2022-02-20,19.429
2022-02-21,19.429
2022-02-22,19.494
2022-02-23,19.428
2022-02-24,19.835
2022-02-25,20.469
2022-02-26,20.469
2022-02-27,20.469
2022-02-28,20.395
2022-03-01,20.358
2022-03-02,20.739
2022-03-03,21.09
2022-03-04,21.435
2022-03-05,21.435
2022-03-06,21.435
2022-03-07,21.223
2022-03-08,21.085
2022-03-09,21.317
2022-03-10,21.579
2022-03-11,21.601
2022-03-12,21.601
2022-03-13,21.601
2022-03-14,21.82
2022-03-15,22.344
2022-03-16,22.424
2022-03-17,23.16
2022-03-18,23.213
2022-03-19,23.213
2022-03-20,23.213
2022-03-21,23.375
2022-03-22,23.004
2022-03-23,22.937
2022-03-24,23.219
2022-03-25,23.327
2022-03-26,23.327
2022-03-27,23.327
2022-03-28,23.54
2022-03-29,23.276
2022-03-30,23.397
2022-03-31,23.115
2022-04-01,23.42
2022-04-02,23.42
2022-04-03,23.42
2022-04-04,23.412
2022-04-05,23.498
2022-04-06,24.426
2022-04-07,24.643
2022-04-08,24.904
2022-04-09,24.904
2022-04-10,24.904
2022-04-11,24.686
2022-04-12,24.757
2022-04-13,24.318
2022-04-14,24.253
2022-04-15,24.253
2022-04-16,24.253
2022-04-17,24.253
2022-04-18,24.005
2022-04-19,23.859
2022-04-20,23.767
2022-04-21,23.498
2022-04-22,22.615
2022-04-23,22.615
2022-04-24,22.615
2022-04-25,23.14
2022-04-26,22.958
2022-04-27,23.189
2022-04-28,24.405
2022-04-29,23.973
2022-04-30,23.973
2022-05-01,23.973
2022-05-02,23.868
2022-05-03,23.811
2022-05-04,24.376
2022-05-05,24.124
2022-05-06,24.498
2022-05-07,24.498
2022-05-08,24.498
2022-05-09,23.865
2022-05-10,23.573
2022-05-11,23.536
2022-05-12,23.942
2022-05-13,24.008
2022-05-14,24.008
2022-05-15,24.008
2022-05-16,24.646
2022-05-17,24.813
2022-05-18,24.301
2022-05-19,23.567
2022-05-20,24.603
2022-05-21,24.603
2022-05-22,24.603
2022-05-23,24.891
2022-05-24,25.167
2022-05-25,25.253
2022-05-26,25.784
2022-05-27,26.608
2022-05-28,26.608
2022-05-29,26.608
2022-05-30,26.608
2022-05-31,25.782
2022-06-01,25.562
2022-06-02,24.868
2022-06-03,25.037
2022-06-04,25.037
2022-06-05,25.037
2022-06-06,25.17
2022-06-07,25.895
2022-06-08,26.196
2022-06-09,25.341
2022-06-10,24.819
2022-06-11,24.819
2022-06-12,24.819
2022-06-13,24.34
2022-06-14,24.3
2022-06-15,24.483
2022-06-16,24.072
2022-06-17,24.309
2022-06-18,24.309
2022-06-19,24.309
2022-06-20,24.309
2022-06-21,24.847
2022-06-22,25.593
2022-06-23,26.097
2022-06-24,27.173
2022-06-25,27.173
2022-06-26,27.173
2022-06-27,27.311
2022-06-28,26.505
2022-06-29,26.954
2022-06-30,27.057
2022-07-01,27.097
2022-07-02,27.097
2022-07-03,27.097
2022-07-04,27.097
2022-07-05,27.303
2022-07-06,27.551
2022-07-07,27.326
2022-07-08,27.394
2022-07-09,27.394
2022-07-10,27.394
2022-07-11,27.444
2022-07-12,26.821
2022-07-13,26.728
2022-07-14,27.095
2022-07-15,27.485
2022-07-16,27.485
2022-07-17,27.485
2022-07-18,26.695
2022-07-19,27.063
2022-07-20,26.717
2022-07-21,27.123
2022-07-22,27.199
2022-07-23,27.199
2022-07-24,27.199
2022-07-25,27.43
2022-07-26,27.431
2022-07-27,27.153
2022-07-28,27.306
2022-07-29,27.215
2022-07-30,27.215
2022-07-31,27.215
2022-08-01,26.777
2022-08-02,26.451
2022-08-03,25.925
2022-08-04,25.235
2022-08-05,24.957
2022-08-06,24.957
2022-08-07,24.957
2022-08-08,25.025
2022-08-09,25.034
2022-08-10,25.165
2022-08-11,24.881
2022-08-12,25.535
2022-08-13,25.535
2022-08-14,25.535
2022-08-15,26.021
2022-08-16,25.72
2022-08-17,26.167
2022-08-18,26.159
2022-08-19,26.659
2022-08-20,26.659
2022-08-21,26.659
2022-08-22,26.686
2022-08-23,26.025
2022-08-24,26.337
2022-08-25,26.538
2022-08-26,25.915
2022-08-27,25.915
2022-08-28,25.915
2022-08-29,25.471
2022-08-30,25.216
2022-08-31,24.739
2022-09-01,25.309
2022-09-02,24.671
2022-09-03,24.671
2022-09-04,24.671
2022-09-05,24.671
2022-09-06,25.12
2022-09-07,25.132
2022-09-08,25.446
2022-09-09,25.624
2022-09-10,25.624
2022-09-11,25.624
2022-09-12,25.424
2022-09-13,24.745
2022-09-14,24.998
2022-09-15,24.987
2022-09-16,24.94
2022-09-17,24.94
2022-09-18,24.94
2022-09-19,24.504
2022-09-20,24.235
2022-09-21,23.813
2022-09-22,24.95
2022-09-23,24.998
2022-09-24,24.998
2022-09-25,24.998
2022-09-26,24.68
2022-09-27,25.376
2022-09-28,27.275
2022-09-29,26.918
2022-09-30,26.375
2022-10-01,26.375
2022-10-02,26.375
2022-10-03,26.228
2022-10-04,26.909
2022-10-05,27.063
2022-10-06,27.158
2022-10-07,26.588
2022-10-08,26.588
2022-10-09,26.588
2022-10-10,26.293
2022-10-11,26.585
2022-10-12,26.329
2022-10-13,26.962
2022-10-14,26.765
2022-10-15,26.765
2022-10-16,26.765
2022-10-17,26.874
2022-10-18,27.072
2022-10-19,26.609
2022-10-20,26.513
2022-10-21,27.455
2022-10-22,27.455
2022-10-23,27.455
2022-10-24,27.866
2022-10-25,28.139
2022-10-26,28.645
2022-10-27,28.522
2022-10-28,28.808
2022-10-29,28.808
2022-10-30,28.808
2022-10-31,29.028
2022-11-01,28.047
2022-11-02,28.25
2022-11-03,28.785
2022-11-04,28.335
2022-11-05,28.335
2022-11-06,28.335
2022-11-07,28.896
2022-11-08,29.022
2022-11-09,28.753
2022-11-10,29.185
2022-11-11,27.885
2022-11-12,27.885
2022-11-13,27.885
2022-11-14,28.27
2022-11-15,27.96
2022-11-16,28.214
2022-11-17,28.809
2022-11-18,28.88
2022-11-19,28.88
2022-11-20,28.88
2022-11-21,28.864
2022-11-22,28.493
2022-11-23,28.571
2022-11-24,28.571
2022-11-25,28.849
2022-11-26,28.849
2022-11-27,28.849
2022-11-28,28.89
2022-11-29,28.747
2022-11-30,29.35
2022-12-01,29.29
2022-12-02,29.641
2022-12-03,29.641
2022-12-04,29.641
2022-12-05,29.411
2022-12-06,29.327
2022-12-07,29.47
2022-12-08,29.455
2022-12-09,28.796
2022-12-10,28.796
2022-12-11,28.796
2022-12-12,29.295
2022-12-13,29.461
2022-12-14,29.777
2022-12-15,29.661
2022-12-16,29.751
2022-12-17,29.751
2022-12-18,29.751
2022-12-19,29.727
2022-12-20,29.882
2022-12-21,30.577
2022-12-22,30.353
2022-12-23,30.568
2022-12-24,30.568
2022-12-25,30.568
2022-12-26,30.568
2022-12-27,30.317
2022-12-28,30.345
2022-12-29,30.495
2022-12-30,30.397
2022-12-31,30.397
2023-01-01,30.397
2023-01-02,30.397
2023-01-03,30.36
2023-01-04,30.202
2023-01-05,29.855
2023-01-06,30.329
2023-01-07,30.329
2023-01-08,30.329
2023-01-09,29.234
2023-01-10,29.478
2023-01-11,30.118
2023-01-12,29.949
2023-01-13,30.158
2023-01-14,30.158
2023-01-15,30.158
2023-01-16,30.158
2023-01-17,29.834
2023-01-18,29.302
2023-01-19,29.299
2023-01-20,28.881
2023-01-21,28.881
2023-01-22,28.881
2023-01-23,28.544
2023-01-24,28.893
2023-01-25,29.102
2023-01-26,28.93
2023-01-27,28.516
2023-01-28,28.516
2023-01-29,28.516
2023-01-30,28.382
2023-01-31,28.735
2023-02-01,28.603
2023-02-02,27.738
2023-02-03,28.343
2023-02-04,28.343
2023-02-05,28.343
2023-02-06,28.222
2023-02-07,28.39
2023-02-08,28.459
2023-02-09,28.547
2023-02-10,29.123
2023-02-11,29.123
2023-02-12,29.123
2023-02-13,29.637
2023-02-14,29.492
2023-02-15,28.427
2023-02-16,27.664
2023-02-17,27.862
2023-02-18,27.862
2023-02-19,27.862
2023-02-20,27.862
2023-02-21,27.56
2023-02-22,27.691
2023-02-23,27.561
2023-02-24,27.066
2023-02-25,27.066
2023-02-26,27.066
2023-02-27,26.643
2023-02-28,26.189
2023-03-01,26.471
2023-03-02,26.337
2023-03-03,26.619
2023-03-04,26.619
2023-03-05,26.619
2023-03-06,26.902
2023-03-07,26.199
2023-03-08,26.36
2023-03-09,26.724
2023-03-10,26.54
2023-03-11,26.54
2023-03-12,26.54
2023-03-13,27.317
2023-03-14,27.534
2023-03-15,27.736
2023-03-16,27.741
2023-03-17,27.712
2023-03-18,27.712
2023-03-19,27.712
2023-03-20,28.084
2023-03-21,27.872
2023-03-22,27.863
2023-03-23,28.003
2023-03-24,28.297
2023-03-25,28.297
2023-03-26,28.297
2023-03-27,28.168
2023-03-28,28.425
2023-03-29,28.275
2023-03-30,28.681
2023-03-31,28.894
2023-04-01,28.894
2023-04-02,28.894
2023-04-03,29.628
2023-04-04,29.981
2023-04-05,30.625
2023-04-06,31.137
2023-04-07,31.137
2023-04-08,31.137
2023-04-09,31.137
2023-04-10,30.964
2023-04-11,30.714
2023-04-12,31.132
2023-04-13,31.609
2023-04-14,31.507
2023-04-15,31.507
2023-04-16,31.507
2023-04-17,31.362
2023-04-18,31.151
2023-04-19,31.175
2023-04-20,31.54
2023-04-21,32.371
2023-04-22,32.371
2023-04-23,32.371
2023-04-24,32.212
2023-04-25,32.166
2023-04-26,31.449
2023-04-27,32.478
2023-04-28,32.66
2023-04-29,32.66
2023-04-30,32.66
2023-05-01,33.596
2023-05-02,33.462
2023-05-03,35.599
2023-05-04,35.369
2023-05-05,35.317
2023-05-06,35.317
2023-05-07,35.317
2023-05-08,35.68
2023-05-09,35.323
2023-05-10,35.944
2023-05-11,36.013
2023-05-12,35.903
2023-05-13,35.903
2023-05-14,35.903
2023-05-15,35.969
2023-05-16,36.146
2023-05-17,36.214
2023-05-18,36.249
2023-05-19,36.62
2023-05-20,36.62
2023-05-21,36.62
2023-05-22,35.926
2023-05-23,34.972
2023-05-24,35.073
2023-05-25,35.113
2023-05-26,34.988
2023-05-27,34.988
2023-05-28,34.988
2023-05-29,34.988
2023-05-30,35.206
2023-05-31,35.389
2023-06-01,35.935
2023-06-02,36.416
2023-06-03,36.416
2023-06-04,36.416
2023-06-05,36.575
2023-06-06,36.477
2023-06-07,35.926
2023-06-08,36.69
2023-06-09,36.722
2023-06-10,36.722
2023-06-11,36.722
2023-06-12,36.662
2023-06-13,36.695
2023-06-14,36.86
2023-06-15,37.371
2023-06-16,36.859
2023-06-17,36.859
2023-06-18,36.859
2023-06-19,36.859
2023-06-20,37.07
2023-06-21,37.172
2023-06-22,37.556
