,EBAY US Equity
2020-05-08,9.421
2020-05-09,9.421
2020-05-10,9.421
2020-05-11,9.417
2020-05-12,9.388
2020-05-13,9.294
2020-05-14,9.396
2020-05-15,9.412
2020-05-16,9.412
2020-05-17,9.412
2020-05-18,9.5
2020-05-19,9.477
2020-05-20,9.547
2020-05-21,9.493
2020-05-22,9.712
2020-05-23,9.712
2020-05-24,9.712
2020-05-25,9.712
2020-05-26,9.692
2020-05-27,9.868
2020-05-28,9.886
2020-05-29,10.216
2020-05-30,10.216
2020-05-31,10.216
2020-06-01,10.14
2020-06-02,10.315
2020-06-03,10.42
2020-06-04,10.35
2020-06-05,9.517
2020-06-06,9.517
2020-06-07,9.517
2020-06-08,9.55
2020-06-09,9.751
2020-06-10,9.653
2020-06-11,9.397
2020-06-12,9.342
2020-06-13,9.342
2020-06-14,9.342
2020-06-15,9.387
2020-06-16,9.432
2020-06-17,9.493
2020-06-18,9.495
2020-06-19,9.465
2020-06-20,9.465
2020-06-21,9.465
2020-06-22,9.636
2020-06-23,9.761
2020-06-24,9.559
2020-06-25,9.711
2020-06-26,10.004
2020-06-27,10.004
2020-06-28,10.004
2020-06-29,10.087
2020-06-30,10.244
2020-07-01,10.344
2020-07-02,10.617
2020-07-03,10.617
2020-07-04,10.617
2020-07-05,10.617
2020-07-06,10.971
2020-07-07,11.133
2020-07-08,11.381
2020-07-09,11.567
2020-07-10,11.576
2020-07-11,11.576
2020-07-12,11.576
2020-07-13,11.387
2020-07-14,11.539
2020-07-15,11.404
2020-07-16,11.455
2020-07-17,11.354
2020-07-18,11.354
2020-07-19,11.354
2020-07-20,11.42
2020-07-21,11.053
2020-07-22,10.738
2020-07-23,10.511
2020-07-24,10.553
2020-07-25,10.553
2020-07-26,10.553
2020-07-27,10.957
2020-07-28,10.77
2020-07-29,9.849
2020-07-30,9.883
2020-07-31,9.984
2020-08-01,9.984
2020-08-02,9.984
2020-08-03,10.217
2020-08-04,10.174
2020-08-05,9.898
2020-08-06,9.622
2020-08-07,9.644
2020-08-08,9.644
2020-08-09,9.644
2020-08-10,9.498
2020-08-11,9.484
2020-08-12,9.693
2020-08-13,9.831
2020-08-14,9.833
2020-08-15,9.833
2020-08-16,9.833
2020-08-17,10.018
2020-08-18,9.962
2020-08-19,10.081
2020-08-20,10.072
2020-08-21,10.168
2020-08-22,10.168
2020-08-23,10.168
2020-08-24,10.268
2020-08-25,10.14
2020-08-26,10.233
2020-08-27,9.837
2020-08-28,9.48
2020-08-29,9.48
2020-08-30,9.48
2020-08-31,9.598
2020-09-01,9.4
2020-09-02,9.651
2020-09-03,9.314
2020-09-04,9.205
2020-09-05,9.205
2020-09-06,9.205
2020-09-07,9.205
2020-09-08,9.028
2020-09-09,9.363
2020-09-10,9.167
2020-09-11,9.245
2020-09-12,9.245
2020-09-13,9.245
2020-09-14,9.163
2020-09-15,9.072
2020-09-16,8.834
2020-09-17,8.522
2020-09-18,8.517
2020-09-19,8.517
2020-09-20,8.517
2020-09-21,8.785
2020-09-22,8.921
2020-09-23,8.879
2020-09-24,9.192
2020-09-25,9.316
2020-09-26,9.316
2020-09-27,9.316
2020-09-28,9.593
2020-09-29,9.346
2020-09-30,9.249
2020-10-01,9.291
2020-10-02,9.167
2020-10-03,9.167
2020-10-04,9.167
2020-10-05,9.183
2020-10-06,8.809
2020-10-07,9.036
2020-10-08,9.125
2020-10-09,9.715
2020-10-10,9.715
2020-10-11,9.715
2020-10-12,9.703
2020-10-13,10.09
2020-10-14,9.892
2020-10-15,9.706
2020-10-16,9.782
2020-10-17,9.782
2020-10-18,9.782
2020-10-19,9.517
2020-10-20,9.496
2020-10-21,9.254
2020-10-22,9.161
2020-10-23,9.789
2020-10-24,9.789
2020-10-25,9.789
2020-10-26,10.096
2020-10-27,10.361
2020-10-28,10.305
2020-10-29,9.725
2020-10-30,9.399
2020-10-31,9.399
2020-11-01,9.399
2020-11-02,9.446
2020-11-03,9.653
2020-11-04,9.436
2020-11-05,9.75
2020-11-06,10.003
2020-11-07,10.003
2020-11-08,10.003
2020-11-09,9.535
2020-11-10,9.184
2020-11-11,9.519
2020-11-12,9.295
2020-11-13,9.71
2020-11-14,9.71
2020-11-15,9.71
2020-11-16,9.686
2020-11-17,9.642
2020-11-18,9.682
2020-11-19,9.932
2020-11-20,9.583
2020-11-21,9.583
2020-11-22,9.583
2020-11-23,9.761
2020-11-24,9.884
2020-11-25,9.868
2020-11-26,9.868
2020-11-27,10.043
2020-11-28,10.043
2020-11-29,10.043
2020-11-30,9.895
2020-12-01,9.913
2020-12-02,10.076
2020-12-03,9.868
2020-12-04,10.001
2020-12-05,10.001
2020-12-06,10.001
2020-12-07,9.879
2020-12-08,9.851
2020-12-09,9.774
2020-12-10,9.794
2020-12-11,9.701
2020-12-12,9.701
2020-12-13,9.701
2020-12-14,9.788
2020-12-15,10.283
2020-12-16,10.593
2020-12-17,10.475
2020-12-18,10.477
2020-12-19,10.477
2020-12-20,10.477
2020-12-21,10.183
2020-12-22,10.192
2020-12-23,10.096
2020-12-24,9.896
2020-12-25,9.896
2020-12-26,9.896
2020-12-27,9.896
2020-12-28,9.92
2020-12-29,10.042
2020-12-30,9.981
2020-12-31,9.922
2021-01-01,9.922
2021-01-02,9.922
2021-01-03,9.922
2021-01-04,10.169
2021-01-05,10.273
2021-01-06,10.508
2021-01-07,10.477
2021-01-08,10.757
2021-01-09,10.757
2021-01-10,10.757
2021-01-11,10.649
2021-01-12,11.065
2021-01-13,11.0
2021-01-14,10.913
2021-01-15,10.943
2021-01-16,10.943
2021-01-17,10.943
2021-01-18,10.943
2021-01-19,11.251
2021-01-20,11.091
2021-01-21,11.136
2021-01-22,11.148
2021-01-23,11.148
2021-01-24,11.148
2021-01-25,11.304
2021-01-26,11.683
2021-01-27,11.504
2021-01-28,11.378
2021-01-29,11.392
2021-01-30,11.392
2021-01-31,11.392
2021-02-01,11.787
2021-02-02,11.481
2021-02-03,11.257
2021-02-04,10.732
2021-02-05,10.927
2021-02-06,10.927
2021-02-07,10.927
2021-02-08,11.209
2021-02-09,10.927
2021-02-10,10.943
2021-02-11,10.941
2021-02-12,11.064
2021-02-13,11.064
2021-02-14,11.064
2021-02-15,11.064
2021-02-16,11.038
2021-02-17,11.071
2021-02-18,11.027
2021-02-19,10.883
2021-02-20,10.883
2021-02-21,10.883
2021-02-22,11.083
2021-02-23,11.049
2021-02-24,10.691
2021-02-25,10.259
2021-02-26,10.19
2021-02-27,10.19
2021-02-28,10.19
2021-03-01,10.562
2021-03-02,10.293
2021-03-03,9.861
2021-03-04,9.634
2021-03-05,9.71
2021-03-06,9.71
2021-03-07,9.71
2021-03-08,9.661
2021-03-09,10.145
2021-03-10,9.995
2021-03-11,10.158
2021-03-12,10.078
2021-03-13,10.078
2021-03-14,10.078
2021-03-15,10.416
2021-03-16,10.371
2021-03-17,10.656
2021-03-18,10.638
2021-03-19,10.788
2021-03-20,10.788
2021-03-21,10.788
2021-03-22,10.889
2021-03-23,10.893
2021-03-24,10.411
2021-03-25,10.492
2021-03-26,10.987
2021-03-27,10.987
2021-03-28,10.987
2021-03-29,10.769
2021-03-30,10.853
2021-03-31,10.755
2021-04-01,11.067
2021-04-02,11.067
2021-04-03,11.067
2021-04-04,11.067
2021-04-05,11.169
2021-04-06,10.963
2021-04-07,10.83
2021-04-08,10.906
2021-04-09,10.957
2021-04-10,10.957
2021-04-11,10.957
2021-04-12,10.987
2021-04-13,11.193
2021-04-14,11.013
2021-04-15,11.288
2021-04-16,11.388
2021-04-17,11.388
2021-04-18,11.388
2021-04-19,11.188
2021-04-20,10.837
2021-04-21,10.836
2021-04-22,10.653
2021-04-23,10.683
2021-04-24,10.683
2021-04-25,10.683
2021-04-26,10.805
2021-04-27,10.826
2021-04-28,10.934
2021-04-29,9.565
2021-04-30,9.517
2021-05-01,9.517
2021-05-02,9.517
2021-05-03,9.92
2021-05-04,9.841
2021-05-05,9.86
2021-05-06,9.959
2021-05-07,10.121
2021-05-08,10.121
2021-05-09,10.121
2021-05-10,10.402
2021-05-11,10.231
2021-05-12,9.867
2021-05-13,9.945
2021-05-14,10.304
2021-05-15,10.304
2021-05-16,10.304
2021-05-17,10.444
2021-05-18,10.377
2021-05-19,10.123
2021-05-20,10.069
2021-05-21,10.331
2021-05-22,10.331
2021-05-23,10.331
2021-05-24,10.323
2021-05-25,10.378
2021-05-26,10.402
2021-05-27,10.075
2021-05-28,10.339
2021-05-29,10.339
2021-05-30,10.339
2021-05-31,10.339
2021-06-01,10.422
2021-06-02,10.768
2021-06-03,10.88
2021-06-04,11.739
2021-06-05,11.739
2021-06-06,11.739
2021-06-07,11.778
2021-06-08,11.841
2021-06-09,11.87
2021-06-10,12.012
2021-06-11,12.081
2021-06-12,12.081
2021-06-13,12.081
2021-06-14,11.858
2021-06-15,11.87
2021-06-16,11.894
2021-06-17,11.757
2021-06-18,11.384
2021-06-19,11.384
2021-06-20,11.384
2021-06-21,11.589
2021-06-22,11.678
2021-06-23,11.751
2021-06-24,12.923
2021-06-25,13.181
2021-06-26,13.181
2021-06-27,13.181
2021-06-28,13.36
2021-06-29,13.684
2021-06-30,13.63
2021-07-01,13.63
2021-07-02,13.63
2021-07-03,13.63
2021-07-04,13.63
2021-07-05,13.63
2021-07-06,13.63
2021-07-07,13.63
2021-07-08,13.63
2021-07-09,13.63
2021-07-10,13.63
2021-07-11,13.63
2021-07-12,13.63
2021-07-13,13.63
2021-07-14,13.63
2021-07-15,13.63
2021-07-16,13.63
2021-07-17,13.63
2021-07-18,13.63
2021-07-19,13.63
2021-07-20,13.63
2021-07-21,13.63
2021-07-22,13.63
2021-07-23,13.63
2021-07-24,13.63
2021-07-25,13.63
2021-07-26,13.63
2021-07-27,13.63
2021-07-28,13.63
2021-07-29,13.63
2021-07-30,13.63
2021-07-31,13.63
2021-08-01,13.63
2021-08-02,13.63
2021-08-03,13.63
2021-08-04,13.63
2021-08-05,13.63
2021-08-06,13.63
2021-08-07,13.63
2021-08-08,13.63
2021-08-09,11.488
2021-08-10,11.596
2021-08-11,11.719
2021-08-12,12.39
2021-08-13,13.313
2021-08-14,13.313
2021-08-15,13.313
2021-08-16,13.534
2021-08-17,13.101
2021-08-18,13.099
2021-08-19,13.099
2021-08-20,13.194
2021-08-21,13.194
2021-08-22,13.194
2021-08-23,13.166
2021-08-24,13.101
2021-08-25,13.338
2021-08-26,13.431
2021-08-27,13.568
2021-08-28,13.568
2021-08-29,13.568
2021-08-30,13.77
2021-08-31,13.658
2021-09-01,13.553
2021-09-02,13.614
2021-09-03,13.621
2021-09-04,13.621
2021-09-05,13.621
2021-09-06,13.621
2021-09-07,13.297
2021-09-08,13.158
2021-09-09,12.993
2021-09-10,12.914
2021-09-11,12.914
2021-09-12,12.914
2021-09-13,12.934
2021-09-14,12.706
2021-09-15,13.169
2021-09-16,13.295
2021-09-17,13.19
2021-09-18,13.19
2021-09-19,13.19
2021-09-20,12.97
2021-09-21,12.836
2021-09-22,13.03
2021-09-23,13.083
2021-09-24,12.991
2021-09-25,12.991
2021-09-26,12.991
2021-09-27,13.112
2021-09-28,12.683
2021-09-29,12.453
2021-09-30,12.4
2021-10-01,12.443
2021-10-02,12.443
2021-10-03,12.443
2021-10-04,12.186
2021-10-05,12.444
2021-10-06,12.723
2021-10-07,13.191
2021-10-08,13.348
2021-10-09,13.348
2021-10-10,13.348
2021-10-11,13.25
2021-10-12,13.28
2021-10-13,13.321
2021-10-14,13.282
2021-10-15,13.321
2021-10-16,13.321
2021-10-17,13.321
2021-10-18,13.205
2021-10-19,13.289
2021-10-20,13.511
2021-10-21,13.554
2021-10-22,14.333
2021-10-23,14.333
2021-10-24,14.333
2021-10-25,14.748
2021-10-26,14.369
2021-10-27,13.699
2021-10-28,12.554
2021-10-29,13.301
2021-10-30,13.301
2021-10-31,13.301
2021-11-01,13.229
2021-11-02,12.986
2021-11-03,13.081
2021-11-04,13.225
2021-11-05,13.102
2021-11-06,13.102
2021-11-07,13.102
2021-11-08,12.788
2021-11-09,12.823
2021-11-10,12.696
2021-11-11,12.709
2021-11-12,12.814
2021-11-13,12.814
2021-11-14,12.814
2021-11-15,12.866
2021-11-16,13.158
2021-11-17,12.722
2021-11-18,12.955
2021-11-19,12.939
2021-11-20,12.939
2021-11-21,12.939
2021-11-22,12.755
2021-11-23,12.422
2021-11-24,12.598
2021-11-25,12.598
2021-11-26,12.565
2021-11-27,12.565
2021-11-28,12.565
2021-11-29,12.232
2021-11-30,11.726
2021-12-01,11.613
2021-12-02,11.881
2021-12-03,11.805
2021-12-04,11.805
2021-12-05,11.805
2021-12-06,11.633
2021-12-07,11.837
2021-12-08,11.825
2021-12-09,11.726
2021-12-10,11.777
2021-12-11,11.777
2021-12-12,11.777
2021-12-13,11.742
2021-12-14,11.594
2021-12-15,11.552
2021-12-16,11.275
2021-12-17,11.274
2021-12-18,11.274
2021-12-19,11.274
2021-12-20,11.231
2021-12-21,11.217
2021-12-22,11.258
2021-12-23,11.425
2021-12-24,11.425
2021-12-25,11.425
2021-12-26,11.425
2021-12-27,11.561
2021-12-28,11.634
2021-12-29,11.701
2021-12-30,11.758
2021-12-31,11.708
2022-01-01,11.708
2022-01-02,11.708
2022-01-03,11.761
2022-01-04,11.661
2022-01-05,11.544
2022-01-06,11.959
2022-01-07,11.872
2022-01-08,11.872
2022-01-09,11.872
2022-01-10,11.914
2022-01-11,12.257
2022-01-12,11.868
2022-01-13,11.676
2022-01-14,11.707
2022-01-15,11.707
2022-01-16,11.707
2022-01-17,11.707
2022-01-18,11.326
2022-01-19,11.451
2022-01-20,11.161
2022-01-21,10.946
2022-01-22,10.946
2022-01-23,10.946
2022-01-24,10.968
2022-01-25,10.696
2022-01-26,10.767
2022-01-27,10.578
2022-01-28,10.735
2022-01-29,10.735
2022-01-30,10.735
2022-01-31,11.207
2022-02-01,11.284
2022-02-02,10.922
2022-02-03,10.67
2022-02-04,11.062
2022-02-05,11.062
2022-02-06,11.062
2022-02-07,10.952
2022-02-08,11.144
2022-02-09,11.308
2022-02-10,10.972
2022-02-11,10.892
2022-02-12,10.892
2022-02-13,10.892
2022-02-14,10.855
2022-02-15,11.181
2022-02-16,10.756
2022-02-17,10.403
2022-02-18,10.429
2022-02-19,10.429
2022-02-20,10.429
2022-02-21,10.429
2022-02-22,10.358
2022-02-23,10.03
2022-02-24,10.396
2022-02-25,10.239
2022-02-26,10.239
2022-02-27,10.239
2022-02-28,10.237
2022-03-01,10.178
2022-03-02,10.316
2022-03-03,10.191
2022-03-04,10.423
2022-03-05,10.423
2022-03-06,10.423
2022-03-07,10.271
2022-03-08,9.983
2022-03-09,9.977
2022-03-10,9.854
2022-03-11,9.335
2022-03-12,9.335
2022-03-13,9.335
2022-03-14,9.713
2022-03-15,10.011
2022-03-16,10.165
2022-03-17,10.332
2022-03-18,10.397
2022-03-19,10.397
2022-03-20,10.397
2022-03-21,10.267
2022-03-22,10.347
2022-03-23,10.319
2022-03-24,10.622
2022-03-25,10.657
2022-03-26,10.657
2022-03-27,10.657
2022-03-28,10.91
2022-03-29,11.149
2022-03-30,10.992
2022-03-31,10.603
2022-04-01,10.686
2022-04-02,10.686
2022-04-03,10.686
2022-04-04,10.505
2022-04-05,10.444
2022-04-06,10.021
2022-04-07,10.07
2022-04-08,10.19
2022-04-09,10.19
2022-04-10,10.19
2022-04-11,10.164
2022-04-12,10.044
2022-04-13,10.207
2022-04-14,10.027
2022-04-15,10.027
2022-04-16,10.027
2022-04-17,10.027
2022-04-18,10.103
2022-04-19,10.216
2022-04-20,10.158
2022-04-21,10.142
2022-04-22,9.845
2022-04-23,9.845
2022-04-24,9.845
2022-04-25,9.931
2022-04-26,9.886
2022-04-27,9.692
2022-04-28,10.011
2022-04-29,9.666
2022-04-30,9.666
2022-05-01,9.666
2022-05-02,9.948
2022-05-03,10.006
2022-05-04,10.263
2022-05-05,9.432
2022-05-06,9.583
2022-05-07,9.583
2022-05-08,9.583
2022-05-09,9.671
2022-05-10,9.54
2022-05-11,9.145
2022-05-12,9.055
2022-05-13,9.151
2022-05-14,9.151
2022-05-15,9.151
2022-05-16,8.845
2022-05-17,9.248
2022-05-18,8.857
2022-05-19,8.794
2022-05-20,8.733
2022-05-21,8.733
2022-05-22,8.733
2022-05-23,8.89
2022-05-24,8.692
2022-05-25,8.815
2022-05-26,9.142
2022-05-27,9.604
2022-05-28,9.604
2022-05-29,9.604
2022-05-30,9.604
2022-05-31,9.644
2022-06-01,9.307
2022-06-02,9.466
2022-06-03,9.331
2022-06-04,9.331
2022-06-05,9.331
2022-06-06,9.446
2022-06-07,9.414
2022-06-08,9.448
2022-06-09,9.252
2022-06-10,8.774
2022-06-11,8.774
2022-06-12,8.774
2022-06-13,8.507
2022-06-14,8.437
2022-06-15,8.622
2022-06-16,8.14
2022-06-17,8.364
2022-06-18,8.364
2022-06-19,8.364
2022-06-20,8.364
2022-06-21,8.38
2022-06-22,8.546
2022-06-23,8.515
2022-06-24,9.05
2022-06-25,9.05
2022-06-26,9.05
2022-06-27,8.794
2022-06-28,8.568
2022-06-29,8.572
2022-06-30,8.371
2022-07-01,8.616
2022-07-02,8.616
2022-07-03,8.616
2022-07-04,8.616
2022-07-05,8.92
2022-07-06,8.877
2022-07-07,8.897
2022-07-08,8.759
2022-07-09,8.759
2022-07-10,8.759
2022-07-11,8.696
2022-07-12,8.771
2022-07-13,8.636
2022-07-14,8.552
2022-07-15,8.873
2022-07-16,8.873
2022-07-17,8.873
2022-07-18,8.869
2022-07-19,9.234
2022-07-20,9.398
2022-07-21,9.565
2022-07-22,9.626
2022-07-23,9.626
2022-07-24,9.626
2022-07-25,9.602
2022-07-26,9.416
2022-07-27,9.729
2022-07-28,9.974
2022-07-29,10.061
2022-07-30,10.061
2022-07-31,10.061
2022-08-01,10.16
2022-08-02,10.054
2022-08-03,10.437
2022-08-04,9.418
2022-08-05,9.281
2022-08-06,9.281
2022-08-07,9.281
2022-08-08,9.345
2022-08-09,9.422
2022-08-10,9.52
2022-08-11,9.534
2022-08-12,9.705
2022-08-13,9.705
2022-08-14,9.705
2022-08-15,9.555
2022-08-16,9.716
2022-08-17,9.534
2022-08-18,9.528
2022-08-19,9.239
2022-08-20,9.239
2022-08-21,9.239
2022-08-22,8.91
2022-08-23,8.917
2022-08-24,8.937
2022-08-25,9.145
2022-08-26,8.741
2022-08-27,8.741
2022-08-28,8.741
2022-08-29,8.727
2022-08-30,8.725
2022-08-31,8.705
2022-09-01,8.832
2022-09-02,8.701
2022-09-03,8.701
2022-09-04,8.701
2022-09-05,8.701
2022-09-06,8.49
2022-09-07,8.81
2022-09-08,8.729
2022-09-09,8.897
2022-09-10,8.897
2022-09-11,8.897
2022-09-12,8.98
2022-09-13,8.438
2022-09-14,8.394
2022-09-15,8.412
2022-09-16,8.282
2022-09-17,8.282
2022-09-18,8.282
2022-09-19,8.154
2022-09-20,7.868
2022-09-21,7.676
2022-09-22,7.552
2022-09-23,7.531
2022-09-24,7.531
2022-09-25,7.531
2022-09-26,7.519
2022-09-27,7.408
2022-09-28,7.613
2022-09-29,7.421
2022-09-30,7.248
2022-10-01,7.248
2022-10-02,7.248
2022-10-03,7.329
2022-10-04,7.614
2022-10-05,7.714
2022-10-06,7.669
2022-10-07,7.404
2022-10-08,7.404
2022-10-09,7.404
2022-10-10,7.406
2022-10-11,7.286
2022-10-12,7.322
2022-10-13,7.485
2022-10-14,7.351
2022-10-15,7.351
2022-10-16,7.351
2022-10-17,7.503
2022-10-18,7.635
2022-10-19,7.498
2022-10-20,7.473
2022-10-21,7.63
2022-10-22,7.63
2022-10-23,7.63
2022-10-24,7.725
2022-10-25,7.809
2022-10-26,8.003
2022-10-27,8.06
2022-10-28,8.155
2022-10-29,8.155
2022-10-30,8.155
2022-10-31,8.066
2022-11-01,8.06
2022-11-02,7.708
2022-11-03,7.865
2022-11-04,8.086
2022-11-05,8.086
2022-11-06,8.086
2022-11-07,8.218
2022-11-08,8.425
2022-11-09,8.216
2022-11-10,9.044
2022-11-11,9.419
2022-11-12,9.419
2022-11-13,9.419
2022-11-14,9.297
2022-11-15,9.522
2022-11-16,9.212
2022-11-17,9.208
2022-11-18,9.251
2022-11-19,9.251
2022-11-20,9.251
2022-11-21,9.058
2022-11-22,9.139
2022-11-23,9.16
2022-11-24,9.16
2022-11-25,9.121
2022-11-26,9.121
2022-11-27,9.121
2022-11-28,8.977
2022-11-29,8.864
2022-11-30,9.249
2022-12-01,9.192
2022-12-02,9.2
2022-12-03,9.2
2022-12-04,9.2
2022-12-05,8.943
2022-12-06,8.823
2022-12-07,8.785
2022-12-08,8.931
2022-12-09,8.894
2022-12-10,8.894
2022-12-11,8.894
2022-12-12,8.919
2022-12-13,8.919
2022-12-14,8.925
2022-12-15,8.627
2022-12-16,8.364
2022-12-17,8.364
2022-12-18,8.364
2022-12-19,8.434
2022-12-20,8.358
2022-12-21,8.421
2022-12-22,8.185
2022-12-23,8.195
2022-12-24,8.195
2022-12-25,8.195
2022-12-26,8.195
2022-12-27,8.177
2022-12-28,8.144
2022-12-29,8.532
2022-12-30,8.46
2022-12-31,8.46
2023-01-01,8.46
2023-01-02,8.46
2023-01-03,8.599
2023-01-04,8.791
2023-01-05,8.793
2023-01-06,9.203
2023-01-07,9.203
2023-01-08,9.203
2023-01-09,8.878
2023-01-10,9.199
2023-01-11,9.509
2023-01-12,9.472
2023-01-13,9.437
2023-01-14,9.437
2023-01-15,9.437
2023-01-16,9.437
2023-01-17,9.541
2023-01-18,9.38
2023-01-19,9.29
2023-01-20,9.517
2023-01-21,9.517
2023-01-22,9.517
2023-01-23,9.721
2023-01-24,9.541
2023-01-25,9.999
2023-01-26,10.046
2023-01-27,10.013
2023-01-28,10.013
2023-01-29,10.013
2023-01-30,9.991
2023-01-31,10.115
2023-02-01,10.286
2023-02-02,10.543
2023-02-03,10.339
2023-02-04,10.339
2023-02-05,10.339
2023-02-06,10.192
2023-02-07,10.231
2023-02-08,10.025
2023-02-09,9.868
2023-02-10,9.805
2023-02-11,9.805
2023-02-12,9.805
2023-02-13,9.978
2023-02-14,9.951
2023-02-15,10.125
2023-02-16,9.923
2023-02-17,9.837
2023-02-18,9.837
2023-02-19,9.837
2023-02-20,9.837
2023-02-21,9.749
2023-02-22,9.945
2023-02-23,9.579
2023-02-24,9.52
2023-02-25,9.52
2023-02-26,9.52
2023-02-27,9.691
2023-02-28,9.815
2023-03-01,9.783
2023-03-02,9.747
2023-03-03,9.845
2023-03-04,9.845
2023-03-05,9.845
2023-03-06,9.569
2023-03-07,9.405
2023-03-08,9.487
2023-03-09,9.259
2023-03-10,9.063
2023-03-11,9.063
2023-03-12,9.063
2023-03-13,8.858
2023-03-14,8.873
2023-03-15,8.798
2023-03-16,8.935
2023-03-17,9.067
2023-03-18,9.067
2023-03-19,9.067
2023-03-20,9.278
2023-03-21,9.431
2023-03-22,9.26
2023-03-23,9.171
2023-03-24,9.217
2023-03-25,9.217
2023-03-26,9.217
2023-03-27,9.204
2023-03-28,9.262
2023-03-29,9.426
2023-03-30,9.487
2023-03-31,9.586
2023-04-01,9.586
2023-04-02,9.586
2023-04-03,9.567
2023-04-04,9.577
2023-04-05,9.474
2023-04-06,9.434
2023-04-07,9.434
2023-04-08,9.434
2023-04-09,9.434
2023-04-10,9.397
2023-04-11,9.419
2023-04-12,9.263
2023-04-13,9.443
2023-04-14,9.425
2023-04-15,9.425
2023-04-16,9.425
2023-04-17,9.48
2023-04-18,9.509
2023-04-19,9.441
2023-04-20,9.37
2023-04-21,9.308
2023-04-22,9.308
2023-04-23,9.308
2023-04-24,9.443
2023-04-25,9.477
2023-04-26,9.27
2023-04-27,9.733
2023-04-28,9.919
2023-04-29,9.919
2023-04-30,9.919
2023-05-01,9.77
2023-05-02,9.654
2023-05-03,9.579
2023-05-04,9.496
2023-05-05,9.763
2023-05-06,9.763
2023-05-07,9.763
2023-05-08,9.866
2023-05-09,9.78
2023-05-10,9.815
2023-05-11,9.804
2023-05-12,9.618
2023-05-13,9.618
2023-05-14,9.618
2023-05-15,9.665
2023-05-16,9.215
2023-05-17,9.397
2023-05-18,9.449
2023-05-19,9.311
2023-05-20,9.311
2023-05-21,9.311
2023-05-22,9.449
2023-05-23,9.376
2023-05-24,9.273
2023-05-25,9.341
2023-05-26,9.5
2023-05-27,9.5
2023-05-28,9.5
2023-05-29,9.5
2023-05-30,9.341
2023-05-31,9.163
2023-06-01,9.318
2023-06-02,9.561
2023-06-03,9.561
2023-06-04,9.561
2023-06-05,9.746
2023-06-06,9.723
2023-06-07,9.783
2023-06-08,9.833
2023-06-09,9.876
2023-06-10,9.876
2023-06-11,9.876
2023-06-12,9.735
2023-06-13,9.822
2023-06-14,9.725
2023-06-15,9.843
2023-06-16,9.723
2023-06-17,9.723
2023-06-18,9.723
2023-06-19,9.723
2023-06-20,9.675
2023-06-21,9.515
2023-06-22,9.466
