,UNP US Equity
2020-12-15,15.074
2020-12-16,14.965
2020-12-17,15.217
2020-12-18,15.322
2020-12-19,15.322
2020-12-20,15.322
2020-12-21,15.239
2020-12-22,15.166
2020-12-23,15.139
2020-12-24,15.306
2020-12-25,15.306
2020-12-26,15.306
2020-12-27,15.306
2020-12-28,15.476
2020-12-29,15.384
2020-12-30,15.501
2020-12-31,15.67
2021-01-01,15.67
2021-01-02,15.67
2021-01-03,15.67
2021-01-04,15.278
2021-01-05,15.465
2021-01-06,15.789
2021-01-07,16.008
2021-01-08,16.322
2021-01-09,16.322
2021-01-10,16.322
2021-01-11,15.951
2021-01-12,16.045
2021-01-13,15.628
2021-01-14,15.595
2021-01-15,15.627
2021-01-16,15.627
2021-01-17,15.627
2021-01-18,15.627
2021-01-19,15.532
2021-01-20,15.741
2021-01-21,15.173
2021-01-22,15.203
2021-01-23,15.203
2021-01-24,15.203
2021-01-25,15.154
2021-01-26,14.683
2021-01-27,14.264
2021-01-28,14.774
2021-01-29,14.494
2021-01-30,14.494
2021-01-31,14.494
2021-02-01,14.577
2021-02-02,15.115
2021-02-03,15.0
2021-02-04,15.006
2021-02-05,14.988
2021-02-06,14.988
2021-02-07,14.988
2021-02-08,14.982
2021-02-09,15.021
2021-02-10,14.937
2021-02-11,15.21
2021-02-12,15.646
2021-02-13,15.646
2021-02-14,15.646
2021-02-15,15.646
2021-02-16,15.704
2021-02-17,15.502
2021-02-18,15.196
2021-02-19,15.342
2021-02-20,15.342
2021-02-21,15.342
2021-02-22,15.179
2021-02-23,15.188
2021-02-24,15.496
2021-02-25,15.42
2021-02-26,15.219
2021-02-27,15.219
2021-02-28,15.219
2021-03-01,15.457
2021-03-02,15.466
2021-03-03,15.239
2021-03-04,14.859
2021-03-05,15.497
2021-03-06,15.497
2021-03-07,15.497
2021-03-08,15.584
2021-03-09,15.644
2021-03-10,15.748
2021-03-11,15.852
2021-03-12,15.82
2021-03-13,15.82
2021-03-14,15.82
2021-03-15,15.715
2021-03-16,15.644
2021-03-17,15.688
2021-03-18,15.914
2021-03-19,15.577
2021-03-20,15.577
2021-03-21,15.577
2021-03-22,15.242
2021-03-23,15.374
2021-03-24,15.71
2021-03-25,15.945
2021-03-26,16.449
2021-03-27,16.449
2021-03-28,16.449
2021-03-29,16.454
2021-03-30,16.317
2021-03-31,16.228
2021-04-01,16.213
2021-04-02,16.213
2021-04-03,16.213
2021-04-04,16.213
2021-04-05,16.454
2021-04-06,16.279
2021-04-07,16.297
2021-04-08,16.211
2021-04-09,16.437
2021-04-10,16.437
2021-04-11,16.437
2021-04-12,16.459
2021-04-13,16.345
2021-04-14,16.389
2021-04-15,16.426
2021-04-16,16.346
2021-04-17,16.346
2021-04-18,16.346
2021-04-19,16.402
2021-04-20,16.196
2021-04-21,16.399
2021-04-22,15.999
2021-04-23,16.397
2021-04-24,16.397
2021-04-25,16.397
2021-04-26,16.474
2021-04-27,16.557
2021-04-28,16.591
2021-04-29,16.466
2021-04-30,16.29
2021-05-01,16.29
2021-05-02,16.29
2021-05-03,16.373
2021-05-04,16.21
2021-05-05,16.058
2021-05-06,16.255
2021-05-07,16.418
2021-05-08,16.418
2021-05-09,16.418
2021-05-10,16.343
2021-05-11,16.212
2021-05-12,15.883
2021-05-13,16.11
2021-05-14,16.302
2021-05-15,16.302
2021-05-16,16.302
2021-05-17,15.757
2021-05-18,15.594
2021-05-19,15.585
2021-05-20,15.56
2021-05-21,15.53
2021-05-22,15.53
2021-05-23,15.53
2021-05-24,15.673
2021-05-25,15.559
2021-05-26,15.693
2021-05-27,15.772
2021-05-28,15.831
2021-05-29,15.831
2021-05-30,15.831
2021-05-31,15.831
2021-06-01,16.154
2021-06-02,16.113
2021-06-03,16.149
2021-06-04,16.236
2021-06-05,16.236
2021-06-06,16.236
2021-06-07,16.005
2021-06-08,15.925
2021-06-09,15.901
2021-06-10,15.764
2021-06-11,15.889
2021-06-12,15.889
2021-06-13,15.889
2021-06-14,15.981
2021-06-15,15.997
2021-06-16,15.941
2021-06-17,15.727
2021-06-18,15.421
2021-06-19,15.421
2021-06-20,15.421
2021-06-21,15.615
2021-06-22,15.721
2021-06-23,15.729
2021-06-24,15.684
2021-06-25,15.885
2021-06-26,15.885
2021-06-27,15.885
2021-06-28,15.731
2021-06-29,15.696
2021-06-30,15.788
2021-07-01,16.048
2021-07-02,16.132
2021-07-03,16.132
2021-07-04,16.132
2021-07-05,16.132
2021-07-06,16.067
2021-07-07,16.393
2021-07-08,15.674
2021-07-09,15.915
2021-07-10,15.915
2021-07-11,15.915
2021-07-12,15.881
2021-07-13,15.633
2021-07-14,15.695
2021-07-15,15.687
2021-07-16,15.579
2021-07-17,15.579
2021-07-18,15.579
2021-07-19,15.279
2021-07-20,15.36
2021-07-21,15.482
2021-07-22,15.477
2021-07-23,15.447
2021-07-24,15.447
2021-07-25,15.447
2021-07-26,15.449
2021-07-27,15.298
2021-07-28,15.195
2021-07-29,15.248
2021-07-30,15.349
2021-07-31,15.349
2021-08-01,15.349
2021-08-02,15.262
2021-08-03,15.44
2021-08-04,15.269
2021-08-05,15.377
2021-08-06,15.471
2021-08-07,15.471
2021-08-08,15.471
2021-08-09,15.433
2021-08-10,15.556
2021-08-11,15.884
2021-08-12,15.974
2021-08-13,15.983
2021-08-14,15.983
2021-08-15,15.983
2021-08-16,15.962
2021-08-17,15.847
2021-08-18,15.774
2021-08-19,15.701
2021-08-20,15.696
2021-08-21,15.696
2021-08-22,15.696
2021-08-23,15.701
2021-08-24,15.524
2021-08-25,15.527
2021-08-26,15.505
2021-08-27,15.536
2021-08-28,15.536
2021-08-29,15.536
2021-08-30,15.446
2021-08-31,15.288
2021-09-01,15.295
2021-09-02,15.337
2021-09-03,15.152
2021-09-04,15.152
2021-09-05,15.152
2021-09-06,15.152
2021-09-07,15.017
2021-09-08,15.164
2021-09-09,14.797
2021-09-10,14.636
2021-09-11,14.636
2021-09-12,14.636
2021-09-13,14.565
2021-09-14,14.33
2021-09-15,14.389
2021-09-16,14.332
2021-09-17,14.193
2021-09-18,14.193
2021-09-19,14.193
2021-09-20,13.939
2021-09-21,13.851
2021-09-22,13.953
2021-09-23,14.335
2021-09-24,14.482
2021-09-25,14.482
2021-09-26,14.482
2021-09-27,14.494
2021-09-28,14.292
2021-09-29,14.332
2021-09-30,13.929
2021-10-01,14.336
2021-10-02,14.336
2021-10-03,14.336
2021-10-04,14.549
2021-10-05,14.865
2021-10-06,15.04
2021-10-07,15.0
2021-10-08,15.326
2021-10-09,15.326
2021-10-10,15.326
2021-10-11,15.215
2021-10-12,15.025
2021-10-13,15.197
2021-10-14,15.583
2021-10-15,15.852
2021-10-16,15.852
2021-10-17,15.852
2021-10-18,15.907
2021-10-19,15.895
2021-10-20,16.053
2021-10-21,16.201
2021-10-22,16.643
2021-10-23,16.643
2021-10-24,16.643
2021-10-25,16.782
2021-10-26,16.812
2021-10-27,16.719
2021-10-28,16.923
2021-10-29,16.86
2021-10-30,16.86
2021-10-31,16.86
2021-11-01,16.724
2021-11-02,16.793
2021-11-03,16.724
2021-11-04,16.567
2021-11-05,16.68
2021-11-06,16.68
2021-11-07,16.68
2021-11-08,16.724
2021-11-09,16.832
2021-11-10,16.87
2021-11-11,16.801
2021-11-12,16.933
2021-11-13,16.933
2021-11-14,16.933
2021-11-15,16.864
2021-11-16,16.866
2021-11-17,16.745
2021-11-18,16.779
2021-11-19,16.854
2021-11-20,16.854
2021-11-21,16.854
2021-11-22,17.035
2021-11-23,17.277
2021-11-24,17.223
2021-11-25,17.223
2021-11-26,16.748
2021-11-27,16.748
2021-11-28,16.748
2021-11-29,16.724
2021-11-30,16.458
2021-12-01,16.291
2021-12-02,16.639
2021-12-03,16.663
2021-12-04,16.663
2021-12-05,16.663
2021-12-06,17.053
2021-12-07,17.151
2021-12-08,17.16
2021-12-09,17.163
2021-12-10,17.247
2021-12-11,17.247
2021-12-12,17.247
2021-12-13,17.058
2021-12-14,16.98
2021-12-15,17.154
2021-12-16,17.24
2021-12-17,16.927
2021-12-18,16.927
2021-12-19,16.927
2021-12-20,16.784
2021-12-21,16.894
2021-12-22,16.941
2021-12-23,17.133
2021-12-24,17.133
2021-12-25,17.133
2021-12-26,17.133
2021-12-27,17.294
2021-12-28,17.383
2021-12-29,17.509
2021-12-30,17.405
2021-12-31,17.572
2022-01-01,17.572
2022-01-02,17.572
2022-01-03,17.281
2022-01-04,17.578
2022-01-05,17.631
2022-01-06,17.68
2022-01-07,17.77
2022-01-08,17.77
2022-01-09,17.77
2022-01-10,17.456
2022-01-11,17.252
2022-01-12,17.292
2022-01-13,17.336
2022-01-14,17.241
2022-01-15,17.241
2022-01-16,17.241
2022-01-17,17.241
2022-01-18,16.705
2022-01-19,16.896
2022-01-20,16.844
2022-01-21,17.206
2022-01-22,17.206
2022-01-23,17.206
2022-01-24,17.095
2022-01-25,17.027
2022-01-26,17.08
2022-01-27,17.06
2022-01-28,17.153
2022-01-29,17.153
2022-01-30,17.153
2022-01-31,16.968
2022-02-01,17.118
2022-02-02,17.434
2022-02-03,16.954
2022-02-04,16.818
2022-02-05,16.818
2022-02-06,16.818
2022-02-07,16.732
2022-02-08,16.857
2022-02-09,17.103
2022-02-10,16.8
2022-02-11,16.57
2022-02-12,16.57
2022-02-13,16.57
2022-02-14,16.829
2022-02-15,17.299
2022-02-16,17.611
2022-02-17,17.415
2022-02-18,17.429
2022-02-19,17.429
2022-02-20,17.429
2022-02-21,17.429
2022-02-22,17.088
2022-02-23,16.987
2022-02-24,16.798
2022-02-25,17.181
2022-02-26,17.181
2022-02-27,17.181
2022-02-28,17.149
2022-03-01,16.904
2022-03-02,17.597
2022-03-03,17.812
2022-03-04,18.451
2022-03-05,18.451
2022-03-06,18.451
2022-03-07,18.23
2022-03-08,17.673
2022-03-09,17.687
2022-03-10,18.104
2022-03-11,18.235
2022-03-12,18.235
2022-03-13,18.235
2022-03-14,17.827
2022-03-15,17.998
2022-03-16,18.276
2022-03-17,18.235
2022-03-18,18.08
2022-03-19,18.08
2022-03-20,18.08
2022-03-21,18.301
2022-03-22,18.395
2022-03-23,18.52
2022-03-24,18.696
2022-03-25,18.915
2022-03-26,18.915
2022-03-27,18.915
2022-03-28,19.05
2022-03-29,18.931
2022-03-30,19.144
2022-03-31,18.903
2022-04-01,17.975
2022-04-02,17.975
2022-04-03,17.975
2022-04-04,17.826
2022-04-05,17.437
2022-04-06,16.802
2022-04-07,16.895
2022-04-08,16.658
2022-04-09,16.658
2022-04-10,16.658
2022-04-11,16.726
2022-04-12,16.86
2022-04-13,16.82
2022-04-14,16.883
2022-04-15,16.883
2022-04-16,16.883
2022-04-17,16.883
2022-04-18,16.617
2022-04-19,16.857
2022-04-20,16.957
2022-04-21,16.766
2022-04-22,15.936
2022-04-23,15.936
2022-04-24,15.936
2022-04-25,16.063
2022-04-26,15.833
2022-04-27,16.05
2022-04-28,16.217
2022-04-29,15.881
2022-04-30,15.881
2022-05-01,15.881
2022-05-02,15.784
2022-05-03,15.737
2022-05-04,16.075
2022-05-05,15.695
2022-05-06,15.567
2022-05-07,15.567
2022-05-08,15.567
2022-05-09,15.272
2022-05-10,15.093
2022-05-11,15.179
2022-05-12,15.318
2022-05-13,15.646
2022-05-14,15.646
2022-05-15,15.646
2022-05-16,15.451
2022-05-17,15.743
2022-05-18,15.255
2022-05-19,14.679
2022-05-20,14.517
2022-05-21,14.517
2022-05-22,14.517
2022-05-23,14.742
2022-05-24,14.756
2022-05-25,14.778
2022-05-26,15.001
2022-05-27,15.172
2022-05-28,15.172
2022-05-29,15.172
2022-05-30,15.172
2022-05-31,14.986
2022-06-01,15.091
2022-06-02,15.369
2022-06-03,15.274
2022-06-04,15.274
2022-06-05,15.274
2022-06-06,15.455
2022-06-07,15.701
2022-06-08,15.215
2022-06-09,14.88
2022-06-10,14.491
2022-06-11,14.491
2022-06-12,14.491
2022-06-13,14.281
2022-06-14,14.31
2022-06-15,14.403
2022-06-16,14.289
2022-06-17,14.17
2022-06-18,14.17
2022-06-19,14.17
2022-06-20,14.17
2022-06-21,14.377
2022-06-22,14.344
2022-06-23,14.397
2022-06-24,14.81
2022-06-25,14.81
2022-06-26,14.81
2022-06-27,14.648
2022-06-28,14.614
2022-06-29,14.638
2022-06-30,14.647
2022-07-01,14.783
2022-07-02,14.783
2022-07-03,14.783
2022-07-04,14.783
2022-07-05,14.434
2022-07-06,14.414
2022-07-07,14.614
2022-07-08,14.449
2022-07-09,14.449
2022-07-10,14.449
2022-07-11,14.472
2022-07-12,14.247
2022-07-13,14.264
2022-07-14,14.289
2022-07-15,14.54
2022-07-16,14.54
2022-07-17,14.54
2022-07-18,14.616
2022-07-19,15.08
2022-07-20,14.91
2022-07-21,14.665
2022-07-22,14.867
2022-07-23,14.867
2022-07-24,14.867
2022-07-25,15.129
2022-07-26,15.032
2022-07-27,15.305
2022-07-28,15.573
2022-07-29,15.835
2022-07-30,15.835
2022-07-31,15.835
2022-08-01,15.838
2022-08-02,15.518
2022-08-03,15.736
2022-08-04,15.856
2022-08-05,15.945
2022-08-06,15.945
2022-08-07,15.945
2022-08-08,15.892
2022-08-09,15.956
2022-08-10,16.463
2022-08-11,16.707
2022-08-12,16.756
2022-08-13,16.756
2022-08-14,16.756
2022-08-15,16.632
2022-08-16,16.854
2022-08-17,16.822
2022-08-18,16.893
2022-08-19,16.656
2022-08-20,16.656
2022-08-21,16.656
2022-08-22,16.586
2022-08-23,16.595
2022-08-24,16.64
2022-08-25,16.694
2022-08-26,16.15
2022-08-27,16.15
2022-08-28,16.15
2022-08-29,16.229
2022-08-30,15.817
2022-08-31,15.766
2022-09-01,15.875
2022-09-02,15.726
2022-09-03,15.726
2022-09-04,15.726
2022-09-05,15.726
2022-09-06,16.01
2022-09-07,16.163
2022-09-08,16.272
2022-09-09,16.381
2022-09-10,16.381
2022-09-11,16.381
2022-09-12,16.538
2022-09-13,16.04
2022-09-14,15.449
2022-09-15,15.478
2022-09-16,15.027
2022-09-17,15.027
2022-09-18,15.027
2022-09-19,15.325
2022-09-20,15.118
2022-09-21,15.02
2022-09-22,14.827
2022-09-23,14.405
2022-09-24,14.405
2022-09-25,14.405
2022-09-26,14.186
2022-09-27,13.931
2022-09-28,14.335
2022-09-29,14.148
2022-09-30,13.933
2022-10-01,13.933
2022-10-02,13.933
2022-10-03,14.37
2022-10-04,14.729
2022-10-05,14.388
2022-10-06,14.215
2022-10-07,14.049
2022-10-08,14.049
2022-10-09,14.049
2022-10-10,13.947
2022-10-11,13.879
2022-10-12,13.841
2022-10-13,14.167
2022-10-14,14.101
2022-10-15,14.101
2022-10-16,14.101
2022-10-17,14.452
2022-10-18,14.673
2022-10-19,14.587
2022-10-20,13.725
2022-10-21,14.137
2022-10-22,14.137
2022-10-23,14.137
2022-10-24,14.402
2022-10-25,14.478
2022-10-26,14.565
2022-10-27,14.584
2022-10-28,14.778
2022-10-29,14.778
2022-10-30,14.778
2022-10-31,14.657
2022-11-01,14.633
2022-11-02,14.314
2022-11-03,14.363
2022-11-04,14.624
2022-11-05,14.624
2022-11-06,14.624
2022-11-07,14.595
2022-11-08,15.168
2022-11-09,15.123
2022-11-10,15.836
2022-11-11,16.171
2022-11-12,16.171
2022-11-13,16.171
2022-11-14,16.13
2022-11-15,15.662
2022-11-16,15.782
2022-11-17,15.6
2022-11-18,15.656
2022-11-19,15.656
2022-11-20,15.656
2022-11-21,15.782
2022-11-22,15.851
2022-11-23,15.801
2022-11-24,15.801
2022-11-25,15.861
2022-11-26,15.861
2022-11-27,15.861
2022-11-28,15.544
2022-11-29,15.861
2022-11-30,16.208
2022-12-01,16.111
2022-12-02,16.064
2022-12-03,16.064
2022-12-04,16.064
2022-12-05,15.789
2022-12-06,15.795
2022-12-07,15.876
2022-12-08,15.937
2022-12-09,15.809
2022-12-10,15.809
2022-12-11,15.809
2022-12-12,16.144
2022-12-13,16.324
2022-12-14,16.291
2022-12-15,15.897
2022-12-16,15.836
2022-12-17,15.836
2022-12-18,15.836
2022-12-19,15.593
2022-12-20,15.541
2022-12-21,15.769
2022-12-22,15.787
2022-12-23,15.881
2022-12-24,15.881
2022-12-25,15.881
2022-12-26,15.881
2022-12-27,15.912
2022-12-28,15.651
2022-12-29,15.829
2022-12-30,15.667
2022-12-31,15.667
2023-01-01,15.667
2023-01-02,15.667
2023-01-03,15.705
2023-01-04,15.831
2023-01-05,15.35
2023-01-06,16.025
2023-01-07,16.025
2023-01-08,16.025
2023-01-09,15.98
2023-01-10,16.023
2023-01-11,16.189
2023-01-12,16.235
2023-01-13,16.125
2023-01-14,16.125
2023-01-15,16.125
2023-01-16,16.125
2023-01-17,16.199
2023-01-18,15.835
2023-01-19,15.534
2023-01-20,15.783
2023-01-21,15.783
2023-01-22,15.783
2023-01-23,15.943
2023-01-24,15.58
2023-01-25,15.33
2023-01-26,15.434
2023-01-27,15.517
2023-01-28,15.517
2023-01-29,15.517
2023-01-30,15.349
2023-01-31,15.655
2023-02-01,15.942
2023-02-02,16.362
2023-02-03,16.123
2023-02-04,16.123
2023-02-05,16.123
2023-02-06,16.021
2023-02-07,16.027
2023-02-08,15.881
2023-02-09,15.549
2023-02-10,15.755
2023-02-11,15.755
2023-02-12,15.755
2023-02-13,15.798
2023-02-14,15.643
2023-02-15,15.572
2023-02-16,15.374
2023-02-17,15.456
2023-02-18,15.456
2023-02-19,15.456
2023-02-20,15.456
2023-02-21,14.855
2023-02-22,14.676
2023-02-23,14.825
2023-02-24,14.879
2023-02-25,14.879
2023-02-26,14.879
2023-02-27,16.38
2023-02-28,16.003
2023-03-01,16.068
2023-03-02,16.329
2023-03-03,16.175
2023-03-04,16.175
2023-03-05,16.175
2023-03-06,16.134
2023-03-07,15.869
2023-03-08,15.728
2023-03-09,15.419
2023-03-10,15.147
2023-03-11,15.147
2023-03-12,15.147
2023-03-13,15.073
2023-03-14,15.096
2023-03-15,14.856
2023-03-16,14.923
2023-03-17,14.731
2023-03-18,14.731
2023-03-19,14.731
2023-03-20,14.706
2023-03-21,14.695
2023-03-22,14.399
2023-03-23,14.436
2023-03-24,14.615
2023-03-25,14.615
2023-03-26,14.615
2023-03-27,14.981
2023-03-28,15.247
2023-03-29,15.441
2023-03-30,15.394
2023-03-31,15.62
2023-04-01,15.62
2023-04-02,15.62
2023-04-03,15.505
2023-04-04,15.219
2023-04-05,15.089
2023-04-06,15.438
2023-04-07,15.438
2023-04-08,15.438
2023-04-09,15.438
2023-04-10,15.411
2023-04-11,15.47
2023-04-12,15.514
2023-04-13,15.47
2023-04-14,15.534
2023-04-15,15.534
2023-04-16,15.534
2023-04-17,15.673
2023-04-18,15.628
2023-04-19,15.823
2023-04-20,16.017
2023-04-21,15.775
2023-04-22,15.775
2023-04-23,15.775
2023-04-24,15.888
2023-04-25,15.458
2023-04-26,15.2
2023-04-27,15.362
2023-04-28,15.527
2023-04-29,15.527
2023-04-30,15.527
2023-05-01,15.775
2023-05-02,15.572
2023-05-03,15.513
2023-05-04,15.65
2023-05-05,15.982
2023-05-06,15.982
2023-05-07,15.982
2023-05-08,15.866
2023-05-09,15.887
2023-05-10,15.764
2023-05-11,15.687
2023-05-12,15.759
2023-05-13,15.759
2023-05-14,15.759
2023-05-15,15.81
2023-05-16,15.591
2023-05-17,15.747
2023-05-18,15.745
2023-05-19,15.757
2023-05-20,15.757
2023-05-21,15.757
2023-05-22,15.703
2023-05-23,15.552
2023-05-24,15.198
2023-05-25,15.301
2023-05-26,15.292
2023-05-27,15.292
2023-05-28,15.292
2023-05-29,15.292
2023-05-30,15.485
2023-05-31,15.351
2023-06-01,15.603
2023-06-02,15.841
2023-06-03,15.841
2023-06-04,15.841
2023-06-05,15.846
2023-06-06,15.657
2023-06-07,16.064
2023-06-08,16.026
2023-06-09,15.921
2023-06-10,15.921
2023-06-11,15.921
2023-06-12,15.888
2023-06-13,15.885
2023-06-14,16.19
2023-06-15,16.448
2023-06-16,16.349
2023-06-17,16.349
2023-06-18,16.349
2023-06-19,16.349
2023-06-20,16.103
2023-06-21,16.285
2023-06-22,16.262
