,NWN US Equity,NWN US Equity,NWN US Equity,NWN US Equity,NWN US Equity
2021-03-14,46.4693,47.1929,45.8869,46.9635,417143.0
2021-03-15,46.9635,47.8901,46.921,47.7842,310722.0
2021-03-16,47.3077,47.7842,46.787,47.0871,176141.0
2021-03-17,47.0606,47.0606,44.5897,44.625,301633.0
2021-03-18,44.6162,45.6046,44.4883,45.3928,252463.0
2021-03-19,45.4104,47.0165,44.3868,46.7341,998964.0
2021-03-20,45.4104,47.0165,44.3868,46.7341,998964.0
2021-03-21,45.4104,47.0165,44.3868,46.7341,998964.0
2021-03-22,46.6194,46.8135,43.5308,44.1662,767567.0
2021-03-23,43.7426,46.2399,43.4558,45.2075,433026.0
2021-03-24,45.2869,47.5989,44.9162,46.8664,1864953.0
2021-03-25,47.3341,47.3341,45.2957,46.5046,236439.0
2021-03-26,46.7341,46.7341,45.8428,46.4429,227821.0
2021-03-27,46.7341,46.7341,45.8428,46.4429,227821.0
2021-03-28,46.7341,46.7341,45.8428,46.4429,227821.0
2021-03-29,46.134,47.8724,46.134,47.5459,260663.0
2021-03-30,47.3253,47.7401,46.4164,47.3783,192096.0
2021-03-31,47.2282,47.8636,46.8929,47.6077,291027.0
2021-04-01,47.5812,47.6033,46.4252,46.8311,228723.0
2021-04-02,47.5812,47.6033,46.4252,46.8311,228723.0
2021-04-03,47.5812,47.6033,46.4252,46.8311,228723.0
2021-04-04,47.5812,47.6033,46.4252,46.8311,228723.0
2021-04-05,47.0694,47.7401,46.7253,47.1841,128999.0
2021-04-06,47.0253,47.7048,46.7959,47.4047,168025.0
2021-04-07,47.5018,47.8548,47.3253,47.7754,121022.0
2021-04-08,47.8283,48.0842,47.5636,47.846,171919.0
2021-04-09,47.7136,48.2342,47.6606,48.0048,135768.0
2021-04-10,47.7136,48.2342,47.6606,48.0048,135768.0
2021-04-11,47.7136,48.2342,47.6606,48.0048,135768.0
2021-04-12,48.2078,48.6843,48.0048,48.2872,133627.0
2021-04-13,47.9695,48.1636,47.4753,47.5724,197895.0
2021-04-14,47.6518,48.4637,47.6342,48.2695,132668.0
2021-04-15,48.3754,48.9843,47.943,48.8343,127498.0
2021-04-16,49.1873,49.2932,48.6754,48.9578,122846.0
2021-04-17,49.1873,49.2932,48.6754,48.9578,122846.0
2021-04-18,49.1873,49.2932,48.6754,48.9578,122846.0
2021-04-19,49.1255,49.1961,48.3313,48.4901,158325.0
2021-04-20,48.6931,49.8932,48.499,49.7608,156219.0
2021-04-21,49.5491,50.0785,49.099,49.5491,197488.0
2021-04-22,49.6197,49.6197,48.9755,49.1608,127747.0
2021-04-23,49.4167,49.6461,48.6843,48.7637,193621.0
2021-04-24,49.4167,49.6461,48.6843,48.7637,193621.0
2021-04-25,49.4167,49.6461,48.6843,48.7637,193621.0
2021-04-26,49.0108,49.0108,47.9518,48.0666,184401.0
2021-04-27,48.3048,48.3048,47.14,47.2724,144258.0
2021-04-28,47.29,47.7842,47.1753,47.4489,276830.0
2021-04-29,47.7783,48.2858,47.5557,47.9564,138641.0
2021-04-30,47.6804,48.1434,47.3776,48.0098,172182.0
2021-05-01,47.6804,48.1434,47.3776,48.0098,172182.0
2021-05-02,47.6804,48.1434,47.3776,48.0098,172182.0
2021-05-03,48.1523,48.7488,47.9475,48.4372,251000.0
2021-05-04,48.455,48.6598,47.529,48.1167,114751.0
2021-05-05,48.3125,48.3392,47.2174,48.0899,199992.0
2021-05-06,48.366,48.9536,48.179,48.6776,147177.0
2021-05-07,48.5797,49.292,48.5307,49.0516,143078.0
2021-05-08,48.5797,49.292,48.5307,49.0516,143078.0
2021-05-09,48.5797,49.292,48.5307,49.0516,143078.0
2021-05-10,49.2653,49.9598,49.105,49.2207,149806.0
2021-05-11,49.1762,49.2964,48.179,48.6954,114194.0
2021-05-12,48.6242,48.9803,47.1248,47.44,174057.0
2021-05-13,47.3064,49.0694,47.3064,49.007,158252.0
2021-05-14,49.1851,49.6081,48.3482,48.6776,154748.0
2021-05-15,49.1851,49.6081,48.3482,48.6776,154748.0
2021-05-16,49.1851,49.6081,48.3482,48.6776,154748.0
2021-05-17,48.4283,48.731,47.8673,48.2769,131232.0
2021-05-18,48.3036,48.731,47.8941,48.5173,171194.0
2021-05-19,48.3392,48.5663,47.6893,47.8762,143419.0
2021-05-20,47.7605,48.0721,47.529,47.7605,114086.0
2021-05-21,48.0632,48.1368,46.9324,47.253,310325.0
2021-05-22,48.0632,48.1368,46.9324,47.253,310325.0
2021-05-23,48.0632,48.1368,46.9324,47.253,310325.0
2021-05-24,47.3331,47.8851,47.2451,47.618,110251.0
2021-05-25,47.4221,47.4221,46.7455,47.0393,229724.0
2021-05-26,47.0571,47.7872,46.7811,47.4667,130353.0
2021-05-27,47.6269,47.7338,47.0215,47.1461,134647.0
2021-05-28,47.3687,47.5735,46.9502,47.0838,138022.0
2021-05-29,47.3687,47.5735,46.9502,47.0838,138022.0
2021-05-30,47.3687,47.5735,46.9502,47.0838,138022.0
2021-05-31,47.3687,47.5735,46.9502,47.0838,138022.0
2021-06-01,46.8612,47.4934,46.8256,47.3598,145523.0
2021-06-02,47.4934,48.0276,47.2619,47.7071,106897.0
2021-06-03,47.716,48.2413,47.4622,48.0988,118389.0
2021-06-04,48.268,48.3838,47.805,47.8762,101088.0
2021-06-05,48.268,48.3838,47.805,47.8762,101088.0
2021-06-06,48.268,48.3838,47.805,47.8762,101088.0
2021-06-07,47.8851,48.6153,47.8317,48.5084,118785.0
2021-06-08,48.4817,48.7844,48.2146,48.366,108629.0
2021-06-09,48.6598,49.0605,48.5262,48.8824,88342.0
2021-06-10,48.7933,49.1851,48.7488,48.7488,70045.0
2021-06-11,48.8023,49.2296,48.8023,49.1762,83569.0
2021-06-12,48.8023,49.2296,48.8023,49.1762,83569.0
2021-06-13,48.8023,49.2296,48.8023,49.1762,83569.0
2021-06-14,49.3276,49.5947,48.9447,49.0605,116476.0
2021-06-15,49.0159,49.2742,48.8201,49.2296,132755.0
2021-06-16,49.2029,49.4165,48.5173,48.9803,97023.0
2021-06-17,48.9269,49.1673,48.4016,48.7132,105845.0
2021-06-18,48.5529,48.5529,46.3626,46.4516,229258.0
2021-06-19,48.5529,48.5529,46.3626,46.4516,229258.0
2021-06-20,48.5529,48.5529,46.3626,46.4516,229258.0
2021-06-21,46.5585,47.7516,46.4516,47.4934,129726.0
2021-06-22,47.5468,47.6804,46.8523,46.977,122095.0
2021-06-23,47.1372,47.1372,45.7749,46.042,139375.0
2021-06-24,46.0955,46.3715,45.7393,46.3092,82432.0
2021-06-25,46.1311,47.5023,45.9975,47.5023,597118.0
2021-06-26,46.1311,47.5023,45.9975,47.5023,597118.0
2021-06-27,46.1311,47.5023,45.9975,47.5023,597118.0
2021-06-28,47.4578,47.7249,47.0571,47.2975,117737.0
2021-06-29,47.2975,47.6447,46.7722,46.8434,91663.0
2021-06-30,46.7455,47.1684,46.4694,46.7633,131182.0
2021-07-01,46.9324,47.3865,46.6386,47.0749,96045.0
2021-07-02,47.1906,47.1906,46.3893,46.7722,78037.0
2021-07-03,47.1906,47.1906,46.3893,46.7722,78037.0
2021-07-04,47.1906,47.1906,46.3893,46.7722,78037.0
2021-07-05,47.1906,47.1906,46.3893,46.7722,78037.0
2021-07-06,46.8434,46.8434,45.3475,46.416,127138.0
2021-07-07,46.1667,46.8434,45.9085,46.5496,138057.0
2021-07-08,46.2914,46.4694,45.5078,45.6948,126416.0
2021-07-09,46.0688,46.3804,45.6503,46.3003,116762.0
2021-07-10,46.0688,46.3804,45.6503,46.3003,116762.0
2021-07-11,46.0688,46.3804,45.6503,46.3003,116762.0
2021-07-12,46.3537,46.6297,45.9708,46.5852,142565.0
2021-07-13,46.3448,46.7633,46.0599,46.2646,112250.0
2021-07-14,46.2023,46.6119,45.9797,46.4427,94932.0
2021-07-15,46.2557,47.3687,46.1853,47.1372,96960.0
2021-07-16,47.3687,47.8584,47.0259,47.0927,105063.0
2021-07-17,47.3687,47.8584,47.0259,47.0927,105063.0
2021-07-18,47.3687,47.8584,47.0259,47.0927,105063.0
2021-07-19,46.8612,47.4489,45.5167,45.9886,128868.0
2021-07-20,46.2468,47.2708,46.0866,46.5585,142709.0
2021-07-21,46.7276,46.9128,46.1044,46.1756,117892.0
2021-07-22,45.9797,46.0289,45.2585,45.4544,113421.0
2021-07-23,45.3832,46.2914,45.3832,46.2557,68581.0
2021-07-24,45.3832,46.2914,45.3832,46.2557,68581.0
2021-07-25,45.3832,46.2914,45.3832,46.2557,68581.0
2021-07-26,46.5139,47.0571,46.3003,47.0215,123414.0
2021-07-27,46.7989,47.9386,46.3715,47.9386,107361.0
2021-07-28,48.0721,48.0899,46.8612,47.8673,152621.0
2021-07-29,48.2806,48.2896,47.6607,47.7056,118192.0
2021-07-30,47.6877,47.8584,46.8252,46.9779,126268.0
2021-07-31,47.6877,47.8584,46.8252,46.9779,126268.0
2021-08-01,47.6877,47.8584,46.8252,46.9779,126268.0
2021-08-02,47.1396,48.092,47.0768,47.6428,111569.0
2021-08-03,47.8853,48.6939,47.6023,48.5681,139577.0
2021-08-04,48.074,48.4783,47.2789,48.3256,155556.0
2021-08-05,48.7837,48.9455,47.481,48.047,98214.0
2021-08-06,48.4693,48.6939,47.8763,48.0021,97145.0
2021-08-07,48.4693,48.6939,47.8763,48.0021,97145.0
2021-08-08,48.4693,48.6939,47.8763,48.0021,97145.0
2021-08-09,48.0021,48.0021,47.3373,47.49,67840.0
2021-08-10,47.4271,47.6697,47.0768,47.4721,89680.0
2021-08-11,47.6248,48.131,47.4496,47.8494,78977.0
2021-08-12,47.6697,47.6787,47.2205,47.2924,101774.0
2021-08-13,47.481,48.2447,47.3103,48.092,100782.0
2021-08-14,47.481,48.2447,47.3103,48.092,100782.0
2021-08-15,47.481,48.2447,47.3103,48.092,100782.0
2021-08-16,48.0381,48.3345,47.6068,47.6517,108026.0
2021-08-17,47.517,47.8135,47.1936,47.526,77804.0
2021-08-18,47.4541,47.6248,46.385,46.6365,103856.0
2021-08-19,46.4119,46.951,46.4119,46.5197,116806.0
2021-08-20,46.376,47.0768,46.1424,47.0049,110179.0
2021-08-21,46.376,47.0768,46.1424,47.0049,110179.0
2021-08-22,46.376,47.0768,46.1424,47.0049,110179.0
2021-08-23,47.1037,47.2744,46.4793,46.6725,109500.0
2021-08-24,46.7264,46.7803,46.1469,46.6725,99457.0
2021-08-25,46.7893,46.7893,46.2951,46.349,75683.0
2021-08-26,46.2682,46.2682,45.2979,45.3428,90383.0
2021-08-27,45.3788,46.0885,45.3788,45.8909,123430.0
2021-08-28,45.3788,46.0885,45.3788,45.8909,123430.0
2021-08-29,45.3788,46.0885,45.3788,45.8909,123430.0
2021-08-30,46.1244,46.2951,45.8975,46.1694,68348.0
2021-08-31,46.1694,46.6096,46.0077,46.2233,70705.0
2021-09-01,46.367,46.7443,46.1065,46.6815,78748.0
2021-09-02,46.6994,46.7084,46.3221,46.349,72370.0
2021-09-03,46.3221,46.358,45.6663,45.819,99810.0
2021-09-04,46.3221,46.358,45.6663,45.819,99810.0
2021-09-05,46.3221,46.358,45.6663,45.819,99810.0
2021-09-06,46.3221,46.358,45.6663,45.819,99810.0
2021-09-07,45.7112,45.9987,45.2889,45.3338,117242.0
2021-09-08,45.1452,46.0166,44.9206,45.9178,90104.0
2021-09-09,45.6663,45.6663,44.9296,44.9385,115471.0
2021-09-10,45.0104,45.2081,43.9593,44.2288,148480.0
2021-09-11,45.0104,45.2081,43.9593,44.2288,148480.0
2021-09-12,45.0104,45.2081,43.9593,44.2288,148480.0
2021-09-13,44.4354,45.2305,43.6134,44.085,117186.0
2021-09-14,44.112,44.112,42.8632,43.2495,136795.0
2021-09-15,43.1687,43.838,42.989,43.2585,120228.0
2021-09-16,43.2585,43.4023,42.423,43.007,109309.0
2021-09-17,43.1866,43.3304,42.5129,43.0878,469380.0
2021-09-18,43.1866,43.3304,42.5129,43.0878,469380.0
2021-09-19,43.1866,43.3304,42.5129,43.0878,469380.0
2021-09-20,42.7284,43.546,42.2703,42.8452,110903.0
2021-09-21,43.0429,43.2944,42.3242,42.3421,123521.0
2021-09-22,42.5667,42.9261,42.2074,42.441,78850.0
2021-09-23,41.9468,42.7464,41.9468,42.1355,93728.0
2021-09-24,42.2164,42.5083,41.5246,41.5605,97506.0
2021-09-25,42.2164,42.5083,41.5246,41.5605,97506.0
2021-09-26,42.2164,42.5083,41.5246,41.5605,97506.0
2021-09-27,41.4527,42.7824,41.3269,41.3718,123816.0
2021-09-28,41.4797,41.5515,40.5049,41.0844,111312.0
2021-09-29,41.1203,42.0546,41.0215,41.8929,90724.0
2021-09-30,42.1714,42.1714,41.1203,41.3179,90437.0
2021-10-01,41.6863,42.1265,41.1472,41.6324,101794.0
2021-10-02,41.6863,42.1265,41.1472,41.6324,101794.0
2021-10-03,41.6863,42.1265,41.1472,41.6324,101794.0
2021-10-04,41.6324,42.5308,41.6189,42.414,106758.0
2021-10-05,42.5218,42.6435,42.1259,42.3152,141272.0
2021-10-06,42.0816,42.5128,41.2056,42.4949,121685.0
2021-10-07,42.5847,42.7105,42.0277,42.2343,110190.0
2021-10-08,42.423,42.423,41.8211,42.0726,70083.0
2021-10-09,42.423,42.423,41.8211,42.0726,70083.0
2021-10-10,42.423,42.423,41.8211,42.0726,70083.0
2021-10-11,42.2253,42.8266,41.7941,41.875,81204.0
2021-10-12,42.1445,42.3871,41.8121,41.9828,87351.0
2021-10-13,42.0726,42.4859,41.5695,42.2972,93253.0
2021-10-14,42.6027,42.7464,42.3152,42.6386,81974.0
2021-10-15,43.0698,43.3484,42.5667,42.5847,165496.0
2021-10-16,43.0698,43.3484,42.5667,42.5847,165496.0
2021-10-17,43.0698,43.3484,42.5667,42.5847,165496.0
2021-10-18,42.5128,42.5578,41.7761,41.8839,109928.0
2021-10-19,42.0816,42.2074,41.4258,42.1535,94911.0
2021-10-20,42.2074,42.9531,42.0906,42.6566,98006.0
2021-10-21,42.5847,42.7152,41.9558,42.2703,135372.0
2021-10-22,42.2253,42.5308,41.7851,42.0277,134426.0
2021-10-23,42.2253,42.5308,41.7851,42.0277,134426.0
2021-10-24,42.2253,42.5308,41.7851,42.0277,134426.0
2021-10-25,42.0726,42.4275,41.866,42.3511,156737.0
2021-10-26,42.3511,42.7554,41.9289,42.0726,172126.0
2021-10-27,42.0906,42.2208,41.3,41.5336,185533.0
2021-10-28,41.6902,41.899,40.8186,41.1727,187521.0
2021-10-29,41.2998,41.5812,40.6098,40.9366,178344.0
2021-10-30,41.2998,41.5812,40.6098,40.9366,178344.0
2021-10-31,41.2998,41.5812,40.6098,40.9366,178344.0
2021-11-01,40.9457,41.9217,40.6824,41.8445,177993.0
2021-11-02,41.899,42.0261,40.7823,41.436,137103.0
2021-11-03,41.2725,42.1986,41.2725,42.0987,131007.0
2021-11-04,42.2167,42.2894,41.3431,41.9353,195237.0
2021-11-05,41.8808,43.3153,41.8808,42.6979,273525.0
2021-11-06,41.8808,43.3153,41.8808,42.6979,273525.0
2021-11-07,41.8808,43.3153,41.8808,42.6979,273525.0
2021-11-08,42.5617,42.5617,41.0547,41.5177,203258.0
2021-11-09,41.6539,41.6539,40.9275,41.0274,261275.0
2021-11-10,41.1273,42.0261,40.8822,41.5086,166572.0
2021-11-11,41.7537,41.7628,41.1999,41.4541,113492.0
2021-11-12,41.4178,42.0896,41.209,41.8264,181146.0
2021-11-13,41.4178,42.0896,41.209,41.8264,181146.0
2021-11-14,41.4178,42.0896,41.209,41.8264,181146.0
2021-11-15,42.0533,42.8341,41.5721,42.5527,291957.0
2021-11-16,41.9716,42.3802,41.7991,41.9716,241207.0
2021-11-17,41.8445,41.9807,41.4823,41.7356,176831.0
2021-11-18,41.5812,41.7265,41.3997,41.5631,212469.0
2021-11-19,41.4178,41.6039,41.1091,41.4087,215286.0
2021-11-20,41.4178,41.6039,41.1091,41.4087,215286.0
2021-11-21,41.4178,41.6039,41.1091,41.4087,215286.0
2021-11-22,41.3815,42.1441,41.0138,41.6266,144808.0
2021-11-23,41.7083,42.0107,41.3089,41.3724,122143.0
2021-11-24,41.3089,41.4995,40.8731,41.4178,122366.0
2021-11-25,41.3089,41.4995,40.8731,41.4178,122366.0
2021-11-26,40.9729,41.1636,39.8472,40.174,105589.0
2021-11-27,40.9729,41.1636,39.8472,40.174,105589.0
2021-11-28,40.9729,41.1636,39.8472,40.174,105589.0
2021-11-29,40.3737,40.8549,39.9652,40.3828,186116.0
2021-11-30,39.9652,40.1831,39.1027,39.1481,235090.0
2021-12-01,39.6656,40.7097,39.2207,39.257,207994.0
2021-12-02,39.4295,40.2731,39.4295,39.7473,149856.0
2021-12-03,39.8381,40.4554,39.602,40.4101,140199.0
2021-12-04,39.8381,40.4554,39.602,40.4101,140199.0
2021-12-05,39.8381,40.4554,39.602,40.4101,140199.0
2021-12-06,40.8277,41.9017,40.6915,41.7991,219032.0
2021-12-07,41.8082,42.0488,41.3951,41.8173,191467.0
2021-12-08,41.7537,42.2338,41.7537,42.1078,139555.0
2021-12-09,42.0896,42.4528,41.722,42.2258,135590.0
2021-12-10,42.5073,42.6707,42.3196,42.6344,125506.0
2021-12-11,42.5073,42.6707,42.3196,42.6344,125506.0
2021-12-12,42.5073,42.6707,42.3196,42.6344,125506.0
2021-12-13,42.6707,43.2517,42.5345,42.8069,290063.0
2021-12-14,42.816,43.4696,41.9716,42.0806,262048.0
2021-12-15,42.2803,43.5695,42.2258,43.2517,293818.0
2021-12-16,43.3788,44.4411,43.3358,43.969,215049.0
2021-12-17,43.7783,44.2141,43.2517,43.2971,613542.0
2021-12-18,43.7783,44.2141,43.2517,43.2971,613542.0
2021-12-19,43.7783,44.2141,43.2517,43.2971,613542.0
2021-12-20,43.0883,43.7874,42.4074,43.624,176722.0
2021-12-21,43.7238,44.3904,43.0429,43.4333,188066.0
2021-12-22,43.3607,43.8873,43.17,43.8782,118513.0
2021-12-23,43.7874,44.2595,43.6467,43.8328,90517.0
2021-12-24,43.7874,44.2595,43.6467,43.8328,90517.0
2021-12-25,43.7874,44.2595,43.6467,43.8328,90517.0
2021-12-26,43.7874,44.2595,43.6467,43.8328,90517.0
2021-12-27,43.8419,43.9508,43.3266,43.8963,116657.0
2021-12-28,43.8691,44.2504,43.6058,43.8873,145302.0
2021-12-29,44.0507,44.323,43.7238,44.2504,100098.0
2021-12-30,44.2686,44.5773,44.1142,44.2595,91227.0
2021-12-31,44.2141,44.4865,43.9508,44.2867,92514.0
2022-01-01,44.2141,44.4865,43.9508,44.2867,92514.0
2022-01-02,44.2141,44.4865,43.9508,44.2867,92514.0
2022-01-03,44.3957,44.825,43.7692,44.2777,181573.0
2022-01-04,44.5773,45.2037,44.5591,44.8042,131980.0
2022-01-05,44.9132,45.2943,44.7044,45.004,127056.0
2022-01-06,45.1401,45.1583,44.731,44.9767,130718.0
2022-01-07,44.9858,45.3762,44.6408,45.2128,131915.0
2022-01-08,44.9858,45.3762,44.6408,45.2128,131915.0
2022-01-09,44.9858,45.3762,44.6408,45.2128,131915.0
2022-01-10,45.3671,45.4851,44.6045,44.8315,210065.0
2022-01-11,45.0584,45.0584,43.5241,43.8056,184695.0
2022-01-12,43.8056,43.9508,43.3153,43.4152,147912.0
2022-01-13,43.6058,44.0598,43.4696,43.9599,178255.0
2022-01-14,44.0961,45.2854,43.9599,45.2309,164145.0
2022-01-15,44.0961,45.2854,43.9599,45.2309,164145.0
2022-01-16,44.0961,45.2854,43.9599,45.2309,164145.0
2022-01-17,44.0961,45.2854,43.9599,45.2309,164145.0
2022-01-18,45.2128,45.2309,43.9327,44.3503,143883.0
2022-01-19,44.2504,44.5809,43.9054,44.0688,171323.0
2022-01-20,44.4865,44.5773,43.6966,43.8419,179637.0
2022-01-21,44.0144,44.4048,43.1519,43.161,176345.0
2022-01-22,44.0144,44.4048,43.1519,43.161,176345.0
2022-01-23,44.0144,44.4048,43.1519,43.161,176345.0
2022-01-24,43.1246,43.4061,41.8309,42.7706,238102.0
2022-01-25,42.3439,43.3516,41.9353,42.9885,121070.0
2022-01-26,43.0883,43.5786,42.3711,42.9612,188554.0
2022-01-27,42.9431,43.8056,42.6979,42.9521,191577.0
2022-01-28,42.9544,43.6057,42.5784,43.5782,196916.0
2022-01-29,42.9544,43.6057,42.5784,43.5782,196916.0
2022-01-30,42.9544,43.6057,42.5784,43.5782,196916.0
2022-01-31,43.0553,43.4589,42.5151,43.4222,207908.0
2022-02-01,43.2847,43.78,42.7251,43.6699,201270.0
2022-02-02,43.7891,43.9818,43.3122,43.7066,162712.0
2022-02-03,43.6057,43.9725,43.1655,43.624,101580.0
2022-02-04,43.3855,43.5369,42.4775,43.0829,114719.0
2022-02-05,43.3855,43.5369,42.4775,43.0829,114719.0
2022-02-06,43.3855,43.5369,42.4775,43.0829,114719.0
2022-02-07,42.8994,43.3213,42.56,43.0553,115466.0
2022-02-08,43.1654,43.381,42.7536,43.2113,108058.0
2022-02-09,43.3855,43.669,43.1113,43.514,130299.0
2022-02-10,43.1929,43.3397,42.1289,42.2849,192048.0
2022-02-11,42.5692,43.2663,42.3949,42.9544,109808.0
2022-02-12,42.5692,43.2663,42.3949,42.9544,109808.0
2022-02-13,42.5692,43.2663,42.3949,42.9544,109808.0
2022-02-14,43.2847,43.3122,42.1748,42.771,153016.0
2022-02-15,43.0278,43.2372,42.3766,42.5875,106246.0
2022-02-16,42.5509,42.982,42.2482,42.8719,278812.0
2022-02-17,42.716,43.3534,42.5784,43.3305,352718.0
2022-02-18,43.1562,43.5415,42.1748,42.4683,204621.0
2022-02-19,43.1562,43.5415,42.1748,42.4683,204621.0
2022-02-20,43.1562,43.5415,42.1748,42.4683,204621.0
2022-02-21,43.1562,43.5415,42.1748,42.4683,204621.0
2022-02-22,42.6976,43.3855,42.0189,43.1838,180135.0
2022-02-23,43.1929,43.6561,42.6426,42.7435,238362.0
2022-02-24,42.6793,43.6974,42.239,43.0829,305152.0
2022-02-25,43.4131,45.6878,43.4131,45.5869,229075.0
2022-02-26,43.4131,45.6878,43.4131,45.5869,229075.0
2022-02-27,43.4131,45.6878,43.4131,45.5869,229075.0
2022-02-28,44.6605,47.9809,44.6147,47.7058,431091.0
2022-03-01,47.4306,48.4487,47.293,47.8984,274208.0
2022-03-02,48.0727,49.8659,47.8709,49.4302,231865.0
2022-03-03,49.3384,50.4391,49.3384,50.3382,209187.0
2022-03-04,50.219,51.4481,49.742,51.3472,320892.0
2022-03-05,50.219,51.4481,49.742,51.3472,320892.0
2022-03-06,50.219,51.4481,49.742,51.3472,320892.0
2022-03-07,51.3839,51.3839,50.3475,51.1913,204538.0
2022-03-08,50.9344,52.8607,50.7327,51.6132,413045.0
2022-03-09,51.5031,52.2461,50.6501,50.806,224770.0
2022-03-10,50.3566,51.7324,49.9209,51.7324,213312.0
2022-03-11,51.7324,51.815,50.1456,50.4483,220781.0
2022-03-12,51.7324,51.815,50.1456,50.4483,220781.0
2022-03-13,51.7324,51.815,50.1456,50.4483,220781.0
2022-03-14,50.4483,50.6868,49.6136,50.0447,263790.0
2022-03-15,50.4483,50.4483,48.3203,48.7056,334762.0
2022-03-16,48.5404,48.8248,47.559,48.7789,298917.0
2022-03-17,48.7789,49.0633,48.302,48.3845,188419.0
2022-03-18,48.623,48.623,47.5407,48.3203,648089.0
2022-03-19,48.623,48.623,47.5407,48.3203,648089.0
2022-03-20,48.623,48.623,47.5407,48.3203,648089.0
2022-03-21,48.5955,49.6228,48.5496,48.9257,227252.0
2022-03-22,50.1273,50.1273,48.1185,48.2836,217997.0
2022-03-23,48.2469,48.357,47.4031,48.302,139303.0
2022-03-24,48.5588,48.7514,48.1827,48.7422,74323.0
2022-03-25,48.7422,50.5033,48.7422,50.4942,132856.0
2022-03-26,48.7422,50.5033,48.7422,50.4942,132856.0
2022-03-27,48.7422,50.5033,48.7422,50.4942,132856.0
2022-03-28,50.3016,50.6318,49.9347,50.0722,105380.0
2022-03-29,50.3291,51.0812,50.0264,50.8886,154335.0
2022-03-30,47.5315,48.169,45.7429,47.0912,2726337.0
2022-03-31,47.3389,47.6324,47.027,47.4398,525051.0
2022-04-01,47.3113,47.9076,47.1371,47.614,371462.0
2022-04-02,47.3113,47.9076,47.1371,47.614,371462.0
2022-04-03,47.3113,47.9076,47.1371,47.614,371462.0
2022-04-04,47.3389,47.7058,46.8619,47.4489,375473.0
2022-04-05,47.4122,47.9534,46.5409,47.0453,332788.0
2022-04-06,47.3756,47.7012,47.0729,47.4398,354230.0
2022-04-07,47.5315,47.6324,46.5409,47.3022,317858.0
2022-04-08,47.1921,47.7241,47.082,47.1554,216181.0
2022-04-09,47.1921,47.7241,47.082,47.1554,216181.0
2022-04-10,47.1921,47.7241,47.082,47.1554,216181.0
2022-04-11,47.3297,47.3664,46.4124,46.5225,313339.0
2022-04-12,46.7702,46.9903,46.0364,46.2015,310999.0
2022-04-13,46.3207,46.55,45.6236,45.6511,215768.0
2022-04-14,45.8071,46.2611,45.5594,45.752,211636.0
2022-04-15,45.8071,46.2611,45.5594,45.752,211636.0
2022-04-16,45.8071,46.2611,45.5594,45.752,211636.0
2022-04-17,45.8071,46.2611,45.5594,45.752,211636.0
2022-04-18,45.8896,46.9536,45.4952,46.0364,247629.0
2022-04-19,46.2657,47.0453,46.2657,46.6142,287915.0
2022-04-20,46.9628,47.8021,46.8527,47.238,353180.0
2022-04-21,47.1921,47.9626,47.1096,47.2838,284480.0
2022-04-22,47.1829,47.4214,46.7885,46.8527,238126.0
2022-04-23,47.1829,47.4214,46.7885,46.8527,238126.0
2022-04-24,47.1829,47.4214,46.7885,46.8527,238126.0
2022-04-25,46.7793,47.2196,45.2924,45.752,326237.0
2022-04-26,45.5227,46.1405,45.3209,45.5319,277123.0
2022-04-27,45.5135,45.9859,44.8348,45.1008,215319.0
2022-04-28,45.5385,45.5385,44.9364,45.1494,171198.0
2022-04-29,45.1865,45.1865,44.1768,44.3065,202674.0
2022-04-30,45.1865,45.1865,44.1768,44.3065,202674.0
2022-05-01,45.1865,45.1865,44.1768,44.3065,202674.0
2022-05-02,44.4639,44.6492,43.4542,43.8062,219486.0
2022-05-03,44.0564,44.6492,43.7321,43.7877,422289.0
2022-05-04,43.797,45.7238,43.5346,45.5385,227579.0
2022-05-05,45.3903,45.9831,44.7372,45.4088,396944.0
2022-05-06,45.1494,46.1962,45.1494,45.7052,246471.0
2022-05-07,45.1494,46.1962,45.1494,45.7052,246471.0
2022-05-08,45.1494,46.1962,45.1494,45.7052,246471.0
2022-05-09,45.4644,46.2888,45.168,45.8905,206954.0
2022-05-10,45.9275,46.4092,44.8623,45.6126,187594.0
2022-05-11,45.8256,46.8029,45.5802,46.1499,217608.0
2022-05-12,46.3629,46.4833,45.5941,46.4463,232401.0
2022-05-13,46.5204,46.9002,45.6468,46.9002,256601.0
2022-05-14,46.5204,46.9002,45.6468,46.9002,256601.0
2022-05-15,46.5204,46.9002,45.6468,46.9002,256601.0
2022-05-16,47.0206,47.3726,46.5482,47.0391,245176.0
2022-05-17,47.2337,47.6413,46.3166,47.3356,560650.0
2022-05-18,48.0025,48.5676,47.2151,47.3078,416365.0
2022-05-19,47.1688,47.8265,46.6223,47.7246,283423.0
2022-05-20,47.8173,48.1554,47.2151,47.9655,231435.0
2022-05-21,47.8173,48.1554,47.2151,47.9655,231435.0
2022-05-22,47.8173,48.1554,47.2151,47.9655,231435.0
2022-05-23,48.5491,49.0308,48.1415,48.6139,268512.0
2022-05-24,49.3828,51.0965,49.216,51.0502,518015.0
2022-05-25,50.763,51.2679,50.1655,50.5222,208948.0
2022-05-26,50.7537,50.8742,50.4851,50.6982,175590.0
2022-05-27,50.6055,50.8556,49.9478,50.2535,166227.0
2022-05-28,50.6055,50.8556,49.9478,50.2535,166227.0
