,DFS US Equity,DFS US Equity,DFS US Equity,DFS US Equity,DFS US Equity
2020-03-02,59.9918,61.6434,59.0027,61.598,4290018.0
2020-03-03,61.3802,62.3694,57.9864,58.3584,3601121.0
2020-03-04,59.2659,60.6543,58.3675,60.5182,2878495.0
2020-03-05,58.4582,59.7831,58.0046,58.5943,3488446.0
2020-03-06,56.2622,58.2994,55.6542,56.7885,3861440.0
2020-03-07,56.2622,58.2994,55.6542,56.7885,3861440.0
2020-03-08,56.2622,58.2994,55.6542,56.7885,3861440.0
2020-03-09,52.714,53.0861,49.1205,49.6922,3598057.0
2020-03-10,51.9155,53.2585,48.6123,52.3511,4406398.0
2020-03-11,50.8175,51.2258,47.5435,48.2766,3094596.0
2020-03-12,44.0116,45.5361,40.6449,40.7266,4487557.0
2020-03-13,44.4018,47.0878,41.9607,46.9699,4450440.0
2020-03-14,44.4018,47.0878,41.9607,46.9699,4450440.0
2020-03-15,44.4018,47.0878,41.9607,46.9699,4450440.0
2020-03-16,40.1549,40.6086,34.084,34.3653,4819389.0
2020-03-17,35.1911,35.5359,29.7827,33.4579,9789291.0
2020-03-18,30.8444,31.2255,24.1383,24.5013,7428607.0
2020-03-19,23.975,26.1256,21.0983,25.7082,8318833.0
2020-03-20,26.9514,27.1964,22.8951,22.9132,9368326.0
2020-03-21,26.9514,27.1964,22.8951,22.9132,9368326.0
2020-03-22,26.9514,27.1964,22.8951,22.9132,9368326.0
2020-03-23,23.367,24.5648,21.906,24.1837,8225969.0
2020-03-24,26.4069,30.917,26.3162,30.6538,7215847.0
2020-03-25,34.6648,35.8808,32.142,33.9842,10275687.0
2020-03-26,35.9897,39.7647,35.4452,37.8499,8281529.0
2020-03-27,35.6357,36.0622,34.0658,34.8553,5011599.0
2020-03-28,35.6357,36.0622,34.0658,34.8553,5011599.0
2020-03-29,35.6357,36.0622,34.0658,34.8553,5011599.0
2020-03-30,34.4833,34.7555,32.6956,34.1112,4527448.0
2020-03-31,33.8844,34.4107,32.0332,32.3689,3245270.0
2020-04-01,29.828,30.2182,27.8861,28.612,5421734.0
2020-04-02,28.0403,29.3471,27.4641,28.122,5503653.0
2020-04-03,27.759,27.8472,24.9641,25.8897,6207918.0
2020-04-04,27.759,27.8472,24.9641,25.8897,6207918.0
2020-04-05,27.759,27.8472,24.9641,25.8897,6207918.0
2020-04-06,28.4759,30.6901,28.4215,30.3634,6364440.0
2020-04-07,33.4034,36.0622,31.6792,31.7609,6246962.0
2020-04-08,32.8499,34.1294,32.0493,33.7755,5470884.0
2020-04-09,34.937,38.1131,34.937,35.5813,5687931.0
2020-04-10,34.937,38.1131,34.937,35.5813,5687931.0
2020-04-11,34.937,38.1131,34.937,35.5813,5687931.0
2020-04-12,34.937,38.1131,34.937,35.5813,5687931.0
2020-04-13,35.8445,36.2074,32.3561,32.8317,6688719.0
2020-04-14,33.594,34.3018,31.6974,32.2419,6233100.0
2020-04-15,30.2182,30.436,29.3562,29.9279,5490660.0
2020-04-16,29.7373,29.9279,28.2128,28.7572,5762281.0
2020-04-17,30.7536,31.9333,30.672,31.7972,6258944.0
2020-04-18,30.7536,31.9333,30.672,31.7972,6258944.0
2020-04-19,30.7536,31.9333,30.672,31.7972,6258944.0
2020-04-20,30.554,32.2782,29.9914,31.9606,6279568.0
2020-04-21,30.1729,31.6429,30.1003,31.1257,5676709.0
2020-04-22,31.9878,32.2146,31.2255,31.897,6752556.0
2020-04-23,29.6647,32.5232,29.4923,31.5976,7849598.0
2020-04-24,32.2237,33.3762,31.9152,32.8771,6887029.0
2020-04-25,32.2237,33.3762,31.9152,32.8771,6887029.0
2020-04-26,32.2237,33.3762,31.9152,32.8771,6887029.0
2020-04-27,33.5758,34.4742,33.0404,33.9751,5166828.0
2020-04-28,36.0622,37.1058,35.6085,36.3526,6163886.0
2020-04-29,39.0206,41.9244,39.0115,41.6612,6794886.0
2020-04-30,39.928,41.0079,38.7302,38.9933,5309709.0
2020-05-01,37.0151,37.9216,36.2165,37.5414,6677600.0
2020-05-02,37.0151,37.9216,36.2165,37.5414,6677600.0
2020-05-03,37.0151,37.9216,36.2165,37.5414,6677600.0
2020-05-04,36.035,37.8318,35.1866,37.5414,6068225.0
2020-05-05,38.5759,39.4108,37.1194,37.2964,7138137.0
2020-05-06,37.5958,38.1675,35.2546,35.5178,4075047.0
2020-05-07,36.3073,37.7047,36.3073,36.7338,3995769.0
2020-05-08,38.3037,38.8844,37.6412,38.7665,3635828.0
2020-05-09,38.3037,38.8844,37.6412,38.7665,3635828.0
2020-05-10,38.3037,38.8844,37.6412,38.7665,3635828.0
2020-05-11,37.6412,37.8318,36.5523,36.7156,4197433.0
2020-05-12,36.7247,37.7501,35.545,35.5722,3844977.0
2020-05-13,35.418,35.4815,32.4234,33.0223,5654483.0
2020-05-14,32.5413,35.8808,31.8063,35.5994,6623159.0
2020-05-15,34.937,35.4633,34.2783,34.4833,3217471.0
2020-05-16,34.937,35.4633,34.2783,34.4833,3217471.0
2020-05-17,34.937,35.4633,34.2783,34.4833,3217471.0
2020-05-18,36.6521,37.5459,36.4615,37.2601,5300257.0
2020-05-19,36.9606,37.5868,35.7083,36.0713,4664513.0
2020-05-20,37.044,37.9799,36.8972,37.6313,4392816.0
2020-05-21,37.5303,38.1359,36.9155,37.3927,3222642.0
2020-05-22,37.4477,37.7597,36.4842,37.1357,2434023.0
2020-05-23,37.4477,37.7597,36.4842,37.1357,2434023.0
2020-05-24,37.4477,37.7597,36.4842,37.1357,2434023.0
2020-05-25,37.4477,37.7597,36.4842,37.1357,2434023.0
2020-05-26,39.3839,41.3017,38.971,40.4483,7294699.0
2020-05-27,43.3755,45.5273,43.0819,45.5135,8441011.0
2020-05-28,46.1742,47.8902,44.8253,45.3943,10474966.0
2020-05-29,44.1738,45.8347,43.4489,43.5957,8224241.0
2020-05-30,44.1738,45.8347,43.4489,43.5957,8224241.0
2020-05-31,44.1738,45.8347,43.4489,43.5957,8224241.0
2020-06-01,43.8527,45.7521,43.5499,45.7338,5264166.0
2020-06-02,46.7982,48.2297,46.6055,48.0737,5863115.0
2020-06-03,50.5237,52.5424,50.4228,52.4323,7985955.0
2020-06-04,51.1752,53.8271,50.4044,53.4601,6713572.0
2020-06-05,58.8097,61.2689,55.2861,55.6256,9503599.0
2020-06-06,58.8097,61.2689,55.2861,55.6256,9503599.0
2020-06-07,58.8097,61.2689,55.2861,55.6256,9503599.0
2020-06-08,59.1034,59.1034,55.8413,56.2404,6062975.0
2020-06-09,53.6895,55.0751,52.8086,54.0014,5378958.0
2020-06-10,53.405,53.9556,50.4319,50.4319,6288834.0
2020-06-11,47.7158,48.6151,44.8758,45.3392,6802062.0
2020-06-12,48.6334,48.9729,45.8485,48.6242,4580093.0
2020-06-13,48.6334,48.9729,45.8485,48.6242,4580093.0
2020-06-14,48.6334,48.9729,45.8485,48.6242,4580093.0
2020-06-15,45.8164,51.111,45.5227,50.0557,5913234.0
2020-06-16,52.9187,53.1848,49.8538,51.3128,4838409.0
2020-06-17,51.4046,52.3497,50.4044,50.5421,5078014.0
2020-06-18,49.4684,51.111,48.9638,49.395,4467583.0
2020-06-19,50.8357,50.8357,48.2388,49.3033,9597237.0
2020-06-20,50.8357,50.8357,48.2388,49.3033,9597237.0
2020-06-21,50.8357,50.8357,48.2388,49.3033,9597237.0
2020-06-22,49.7437,50.4962,48.6609,49.5694,4467016.0
2020-06-23,50.4686,51.0467,49.7162,50.3402,3842875.0
2020-06-24,49.1381,49.3033,46.0733,46.6239,4531850.0
2020-06-25,46.2385,47.8259,45.5411,47.7709,4048495.0
2020-06-26,46.5688,46.7993,43.4489,44.6602,7919151.0
2020-06-27,46.5688,46.7993,43.4489,44.6602,7919151.0
2020-06-28,46.5688,46.7993,43.4489,44.6602,7919151.0
2020-06-29,45.2933,46.0274,44.3206,45.2566,8268791.0
2020-06-30,45.1648,46.3119,44.6969,45.9632,7392737.0
2020-07-01,46.1467,47.257,44.1555,44.2472,3064930.0
2020-07-02,45.6971,46.8624,44.6693,44.8253,3037554.0
2020-07-03,45.6971,46.8624,44.6693,44.8253,3037554.0
2020-07-04,45.6971,46.8624,44.6693,44.8253,3037554.0
2020-07-05,45.6971,46.8624,44.6693,44.8253,3037554.0
2020-07-06,46.477,47.1652,45.7355,46.4403,2768867.0
2020-07-07,45.8714,46.0641,43.9169,44.183,4029537.0
2020-07-08,44.4124,44.996,43.4948,44.6693,3476587.0
2020-07-09,44.3665,44.4308,41.6596,42.6231,3955349.0
2020-07-10,42.6781,44.4583,42.2377,44.3941,3620232.0
2020-07-11,42.6781,44.4583,42.2377,44.3941,3620232.0
2020-07-12,42.6781,44.4583,42.2377,44.3941,3620232.0
2020-07-13,44.9538,45.6971,43.3663,44.2105,3420562.0
2020-07-14,43.816,44.2472,42.9626,43.6049,2835617.0
2020-07-15,44.6143,46.5137,44.6143,46.2018,3759091.0
2020-07-16,45.6879,47.1285,45.3208,46.1467,2218790.0
2020-07-17,46.2476,46.5596,44.7336,44.9538,2538255.0
2020-07-18,46.2476,46.5596,44.7336,44.9538,2538255.0
2020-07-19,46.2476,46.5596,44.7336,44.9538,2538255.0
2020-07-20,44.5042,44.8253,43.5131,43.5774,2861289.0
2020-07-21,44.2014,45.3484,43.9169,44.9722,4533211.0
2020-07-22,44.2105,46.8854,44.2105,46.5229,4272651.0
2020-07-23,46.165,48.6151,45.7062,47.3763,6655339.0
2020-07-24,47.4681,47.8076,46.4954,46.633,3764020.0
2020-07-25,47.4681,47.8076,46.4954,46.633,3764020.0
2020-07-26,47.4681,47.8076,46.4954,46.633,3764020.0
2020-07-27,46.1926,47.936,45.3851,47.4956,3654602.0
2020-07-28,46.945,47.6149,45.9265,45.9815,2729118.0
2020-07-29,46.0274,47.5873,45.6237,47.5598,2583135.0
2020-07-30,46.2201,46.321,45.2291,46.2568,2372826.0
2020-07-31,46.165,46.3669,44.3757,45.3575,2568409.0
2020-08-01,46.165,46.3669,44.3757,45.3575,2568409.0
2020-08-02,46.165,46.3669,44.3757,45.3575,2568409.0
2020-08-03,45.6053,46.1926,44.9538,45.4218,3619798.0
2020-08-04,45.3667,45.6237,44.6051,44.706,3489259.0
2020-08-05,45.2841,46.3761,45.1782,46.2935,3870846.0
2020-08-06,45.9723,46.6147,45.3575,45.9815,2010245.0
2020-08-07,45.5227,47.1928,44.9446,47.1561,2912505.0
2020-08-08,45.5227,47.1928,44.9446,47.1561,2912505.0
2020-08-09,45.5227,47.1928,44.9446,47.1561,2912505.0
2020-08-10,47.3579,49.8905,47.2754,49.34,3748926.0
2020-08-11,51.0926,52.9187,50.5604,51.166,3754302.0
2020-08-12,52.2488,52.258,49.1656,50.0007,3229007.0
2020-08-13,49.1656,50.2438,48.8169,49.028,1839163.0
2020-08-14,48.5875,50.3494,48.2847,49.8263,1521227.0
2020-08-15,48.5875,50.3494,48.2847,49.8263,1521227.0
2020-08-16,48.5875,50.3494,48.2847,49.8263,1521227.0
2020-08-17,49.6887,49.8447,48.248,48.2572,2820806.0
2020-08-18,48.2847,48.6242,46.6147,46.7431,3254185.0
2020-08-19,46.7524,47.6132,46.1508,47.0301,1891286.0
2020-08-20,46.3174,46.808,46.049,46.2248,1923118.0
2020-08-21,46.2248,46.521,45.2808,45.8823,2215376.0
2020-08-22,46.2248,46.521,45.2808,45.8823,2215376.0
2020-08-23,46.2248,46.521,45.2808,45.8823,2215376.0
2020-08-24,46.2063,48.5666,46.123,48.4926,2580685.0
2020-08-25,49.0572,49.4459,47.6503,48.3352,2119381.0
2020-08-26,48.2334,48.7147,47.4466,47.6965,2946262.0
2020-08-27,47.8539,50.2142,47.5392,49.7144,3843417.0
2020-08-28,50.0476,50.3438,49.2793,50.2142,2253874.0
2020-08-29,50.0476,50.3438,49.2793,50.2142,2253874.0
2020-08-30,50.0476,50.3438,49.2793,50.2142,2253874.0
2020-08-31,50.2234,50.2234,49.1127,49.1312,3310424.0
2020-09-01,48.5296,49.6125,48.2334,49.0294,1649451.0
2020-09-02,49.0016,49.9087,48.6499,49.6866,1826591.0
2020-09-03,50.1864,51.8247,49.992,51.2971,5154303.0
2020-09-04,52.0747,54.8237,52.0284,52.8707,5363620.0
2020-09-05,52.0747,54.8237,52.0284,52.8707,5363620.0
2020-09-06,52.0747,54.8237,52.0284,52.8707,5363620.0
2020-09-07,52.0747,54.8237,52.0284,52.8707,5363620.0
2020-09-08,51.9728,52.9355,50.8714,51.0102,3531444.0
2020-09-09,51.5748,51.5748,50.1864,50.9454,1933409.0
2020-09-10,51.3805,52.6994,49.881,50.0476,1984307.0
2020-09-11,50.242,50.9387,49.9689,50.6677,2275058.0
2020-09-12,50.242,50.9387,49.9689,50.6677,2275058.0
2020-09-13,50.242,50.9387,49.9689,50.6677,2275058.0
2020-09-14,51.4452,54.2776,51.3434,53.676,3469200.0
2020-09-15,53.787,55.1106,52.63,52.8059,3556916.0
2020-09-16,52.9725,55.953,52.4634,54.8145,4180643.0
2020-09-17,53.9629,55.629,53.6019,55.1106,4110156.0
2020-09-18,54.9163,55.7308,54.1943,54.6386,4608475.0
2020-09-19,54.9163,55.7308,54.1943,54.6386,4608475.0
2020-09-20,54.9163,55.7308,54.1943,54.6386,4608475.0
2020-09-21,52.2413,52.8429,50.5474,50.9269,4310778.0
2020-09-22,50.6215,51.2046,48.8535,50.4641,4954960.0
2020-09-23,50.714,51.8618,49.196,49.2701,2120056.0
2020-09-24,49.1312,50.1586,47.8909,49.1868,1687298.0
2020-09-25,48.7425,50.4548,48.6962,50.1031,1607252.0
2020-09-26,48.7425,50.4548,48.6962,50.1031,1607252.0
2020-09-27,48.7425,50.4548,48.6962,50.1031,1607252.0
2020-09-28,51.6396,53.0188,51.3434,52.2598,3822274.0
2020-09-29,52.0747,52.7874,51.1398,51.5008,2283913.0
2020-09-30,51.9266,54.2683,51.9266,53.4816,4271253.0
2020-10-01,53.3427,54.546,52.9818,54.5275,2721207.0
2020-10-02,53.2779,56.5639,52.7041,56.388,3307844.0
2020-10-03,53.2779,56.5639,52.7041,56.388,3307844.0
2020-10-04,53.2779,56.5639,52.7041,56.388,3307844.0
2020-10-05,57.4802,58.8686,56.5824,58.4706,2791057.0
2020-10-06,59.1556,59.5813,55.9252,56.5546,3266451.0
2020-10-07,57.6561,59.3129,57.6561,58.9797,2733582.0
2020-10-08,59.5628,61.0438,58.7668,60.544,2931276.0
2020-10-09,61.2752,61.3955,59.5973,60.0626,2097494.0
2020-10-10,61.2752,61.3955,59.5973,60.0626,2097494.0
2020-10-11,61.2752,61.3955,59.5973,60.0626,2097494.0
2020-10-12,60.1645,60.4329,59.3592,59.822,1829020.0
2020-10-13,58.9797,60.0812,58.6557,59.3592,1909956.0
2020-10-14,59.6276,60.5902,59.2666,59.5443,1661080.0
2020-10-15,58.7113,60.0071,57.6746,59.785,2225606.0
2020-10-16,60.1645,61.3076,59.7202,60.6088,2340998.0
2020-10-17,60.1645,61.3076,59.7202,60.6088,2340998.0
2020-10-18,60.1645,61.3076,59.7202,60.6088,2340998.0
2020-10-19,60.6273,60.9697,58.5817,58.8316,2009212.0
2020-10-20,59.5073,59.8312,58.1189,58.3132,2369522.0
2020-10-21,58.1929,58.3503,55.9252,56.0918,4483978.0
2020-10-22,60.4977,62.1267,59.1093,61.2382,6869056.0
2020-10-23,62.0897,63.5614,61.4325,62.9413,4502760.0
2020-10-24,62.0897,63.5614,61.4325,62.9413,4502760.0
2020-10-25,62.0897,63.5614,61.4325,62.9413,4502760.0
2020-10-26,61.6177,62.0157,60.0719,60.979,4362638.0
2020-10-27,60.7476,61.4692,60.22,60.4051,3804352.0
2020-10-28,58.3503,59.4402,57.6376,57.8782,3307596.0
2020-10-29,57.2858,59.5628,57.0174,59.2481,2214165.0
2020-10-30,58.7113,60.2663,57.98,60.1737,3631728.0
2020-10-31,58.7113,60.2663,57.98,60.1737,3631728.0
2020-11-01,58.7113,60.2663,57.98,60.1737,3631728.0
2020-11-02,60.9605,62.5433,60.5902,62.2101,3432847.0
2020-11-03,63.58,64.737,63.1634,64.2001,2602134.0
2020-11-04,62.4137,64.5981,60.4607,62.821,3086640.0
2020-11-05,63.5522,64.6166,63.256,63.4041,2886443.0
2020-11-06,63.8021,63.9409,62.3674,62.858,1813145.0
2020-11-07,63.8021,63.9409,62.3674,62.858,1813145.0
2020-11-08,63.8021,63.9409,62.3674,62.858,1813145.0
2020-11-09,69.4205,72.9286,69.0873,70.522,5127047.0
2020-11-10,70.7997,72.7527,70.2073,70.6608,3321713.0
2020-11-11,70.4757,70.8367,67.1713,68.7263,3033892.0
2020-11-12,67.5693,68.6708,67.2639,67.9303,2804769.0
2020-11-13,68.3561,71.2717,68.0969,70.9108,1690167.0
2020-11-14,68.3561,71.2717,68.0969,70.9108,1690167.0
2020-11-15,68.3561,71.2717,68.0969,70.9108,1690167.0
2020-11-16,73.123,73.5997,71.207,71.9845,2211202.0
2020-11-17,70.8275,71.679,68.9114,71.3643,3489990.0
2020-11-18,71.7832,73.7102,70.7685,70.8244,3408570.0
2020-11-19,69.7631,71.7714,68.8881,71.4574,2325685.0
2020-11-20,71.0478,71.1828,69.6142,69.6328,1737877.0
2020-11-21,71.0478,71.1828,69.6142,69.6328,1737877.0
2020-11-22,71.0478,71.1828,69.6142,69.6328,1737877.0
2020-11-23,71.0106,73.0679,70.6382,72.7235,1824828.0
2020-11-24,74.4643,76.0934,74.334,75.9631,3118810.0
2020-11-25,74.7529,74.9894,73.2634,73.8126,3247078.0
2020-11-26,74.7529,74.9894,73.2634,73.8126,3247078.0
2020-11-27,73.2634,73.7661,72.9469,73.4217,1037699.0
2020-11-28,73.2634,73.7661,72.9469,73.4217,1037699.0
2020-11-29,73.2634,73.7661,72.9469,73.4217,1037699.0
2020-11-30,72.4814,73.6637,70.7499,70.9082,3551229.0
2020-12-01,72.919,75.4045,72.8072,74.6132,2958308.0
2020-12-02,73.8499,76.8009,73.794,76.0468,2439242.0
2020-12-03,76.0562,76.9219,74.5294,75.2556,2610825.0
2020-12-04,76.2237,77.0709,75.4045,76.9871,2076204.0
2020-12-05,76.2237,77.0709,75.4045,76.9871,2076204.0
2020-12-06,76.2237,77.0709,75.4045,76.9871,2076204.0
2020-12-07,76.5309,77.1872,75.7024,76.7543,2253710.0
2020-12-08,75.6279,76.9871,75.5907,76.2889,2097982.0
2020-12-09,77.1546,77.6341,76.4425,77.4432,2174105.0
2020-12-10,76.3261,78.5789,75.4418,78.3462,3327717.0
2020-12-11,76.9312,78.2066,76.2749,77.6946,4025868.0
2020-12-12,76.9312,78.2066,76.2749,77.6946,4025868.0
2020-12-13,76.9312,78.2066,76.2749,77.6946,4025868.0
2020-12-14,78.9699,79.2027,76.382,76.9219,3313007.0
2020-12-15,77.8808,79.5192,76.2703,79.4633,2140101.0
2020-12-16,79.3702,80.5525,78.1228,80.3849,2335596.0
2020-12-17,80.5897,81.5393,79.9567,81.4369,2375194.0
2020-12-18,81.3438,82.1071,79.0816,80.0498,5843521.0
2020-12-19,81.3438,82.1071,79.0816,80.0498,5843521.0
2020-12-20,81.3438,82.1071,79.0816,80.0498,5843521.0
2020-12-21,80.3105,82.0396,79.3237,81.018,3128934.0
2020-12-22,80.9807,81.5905,80.2639,80.8411,2057851.0
2020-12-23,81.26,82.7774,81.1297,82.2654,1569554.0
2020-12-24,82.4888,82.6657,81.381,82.1909,592612.0
2020-12-25,82.4888,82.6657,81.381,82.1909,592612.0
2020-12-26,82.4888,82.6657,81.381,82.1909,592612.0
2020-12-27,82.4888,82.6657,81.381,82.1909,592612.0
2020-12-28,82.7122,83.8573,82.1537,82.1909,1186416.0
2020-12-29,82.4981,82.5726,80.7945,81.9396,1044620.0
2020-12-30,82.0792,83.6432,81.9303,83.1311,1166232.0
2020-12-31,82.9729,84.3972,82.6005,84.2762,1224928.0
2021-01-01,82.9729,84.3972,82.6005,84.2762,1224928.0
2021-01-02,82.9729,84.3972,82.6005,84.2762,1224928.0
2021-01-03,82.9729,84.3972,82.6005,84.2762,1224928.0
2021-01-04,85.6353,85.6353,82.014,83.4197,3621578.0
2021-01-05,83.1032,84.9371,83.0799,84.4624,2477294.0
2021-01-06,86.1101,89.2845,85.9705,88.8656,3101359.0
2021-01-07,90.0758,91.8073,89.8431,90.8112,3550629.0
2021-01-08,91.0533,91.0952,88.4839,90.4016,1865246.0
2021-01-09,91.0533,91.0952,88.4839,90.4016,1865246.0
2021-01-10,91.0533,91.0952,88.4839,90.4016,1865246.0
2021-01-11,88.9308,89.5359,87.9766,88.6515,2570691.0
2021-01-12,89.0611,89.4893,87.6647,88.7446,3011452.0
2021-01-13,88.8656,91.6491,88.6887,90.2899,3122348.0
2021-01-14,90.5971,92.0494,89.8896,91.6304,2024804.0
2021-01-15,90.0479,91.2208,88.5398,91.0067,2848801.0
2021-01-16,90.0479,91.2208,88.5398,91.0067,2848801.0
2021-01-17,90.0479,91.2208,88.5398,91.0067,2848801.0
2021-01-18,90.0479,91.2208,88.5398,91.0067,2848801.0
2021-01-19,92.0866,93.2875,91.3605,92.2262,3318196.0
2021-01-20,93.8088,93.9857,91.7887,92.9896,4129363.0
2021-01-21,91.2301,92.189,86.5755,87.7299,6011219.0
2021-01-22,87.0969,87.8323,84.8394,85.896,2975837.0
2021-01-23,87.0969,87.8323,84.8394,85.896,2975837.0
2021-01-24,87.0969,87.8323,84.8394,85.896,2975837.0
2021-01-25,84.3134,84.7137,80.9295,82.9077,4005650.0
2021-01-26,83.3359,83.3732,80.627,80.8225,2235661.0
2021-01-27,78.8768,78.8768,76.1679,76.503,4599160.0
2021-01-28,77.9087,80.2174,77.2757,79.9195,3690707.0
2021-01-29,79.2492,79.3842,76.9498,77.769,2402674.0
2021-01-30,79.2492,79.3842,76.9498,77.769,2402674.0
2021-01-31,79.2492,79.3842,76.9498,77.769,2402674.0
2021-02-01,78.551,79.3609,75.6559,76.5123,5108188.0
2021-02-02,78.1973,80.1941,77.6946,79.4354,3022955.0
2021-02-03,79.2864,81.4741,78.5045,81.2693,3795133.0
2021-02-04,81.8372,85.3607,81.4648,85.1792,3364259.0
2021-02-05,86.259,88.0185,86.1846,86.4266,2453459.0
2021-02-06,86.259,88.0185,86.1846,86.4266,2453459.0
2021-02-07,86.259,88.0185,86.1846,86.4266,2453459.0
2021-02-08,86.799,87.9161,86.1846,87.823,2465861.0
2021-02-09,87.0876,87.6368,86.0263,86.259,1901508.0
2021-02-10,87.162,87.8695,86.4452,86.92,1403229.0
2021-02-11,87.0503,87.5903,85.1419,86.3614,1187341.0
2021-02-12,86.4825,87.8137,86.333,87.2458,1420476.0
2021-02-13,86.4825,87.8137,86.333,87.2458,1420476.0
2021-02-14,86.4825,87.8137,86.333,87.2458,1420476.0
2021-02-15,86.4825,87.8137,86.333,87.2458,1420476.0
2021-02-16,87.1993,89.8338,86.152,89.2752,3051496.0
2021-02-17,88.5177,88.8637,84.7395,85.7588,3731498.0
2021-02-18,85.3847,85.7214,82.9158,84.4121,2089140.0
2021-02-19,85.4689,88.2381,85.3233,87.835,2544937.0
2021-02-20,85.4689,88.2381,85.3233,87.835,2544937.0
2021-02-21,85.4689,88.2381,85.3233,87.835,2544937.0
2021-02-22,87.4702,91.0895,87.0962,89.2097,2070250.0
2021-02-23,89.7522,90.2478,86.6753,89.1256,1957142.0
2021-02-24,89.5838,92.0902,88.6954,91.6132,2510672.0
2021-02-25,92.165,92.352,87.5825,88.845,2818670.0
2021-02-26,88.3213,89.7802,86.4135,87.9753,2256846.0
2021-02-27,88.3213,89.7802,86.4135,87.9753,2256846.0
2021-02-28,88.3213,89.7802,86.4135,87.9753,2256846.0
2021-03-01,90.1917,92.4549,90.173,91.5291,2051232.0
2021-03-02,91.314,92.0107,90.1917,90.2852,1362770.0
2021-03-03,90.7996,92.4923,90.4349,90.491,1982456.0
2021-03-04,89.668,91.6332,86.2919,89.2191,2050243.0
2021-03-05,91.1643,91.7442,86.2264,91.6693,1961114.0
2021-03-06,91.1643,91.7442,86.2264,91.6693,1961114.0
2021-03-07,91.1643,91.7442,86.2264,91.6693,1961114.0
2021-03-08,92.1182,93.147,90.6406,91.5758,2141865.0
2021-03-09,91.314,92.5017,89.8878,91.2111,2088007.0
2021-03-10,91.6506,94.3815,91.5478,93.1563,2174056.0
2021-03-11,92.9693,96.7008,92.1007,95.644,2128138.0
2021-03-12,96.7662,97.7202,95.1857,95.644,2071415.0
2021-03-13,96.7662,97.7202,95.1857,95.644,2071415.0
2021-03-14,96.7662,97.7202,95.1857,95.644,2071415.0
2021-03-15,95.0174,95.6346,91.1924,94.1944,2936435.0
2021-03-16,93.4837,94.4095,90.7902,92.2305,2409289.0
2021-03-17,93.175,93.5117,90.8183,92.6607,2265600.0
2021-03-18,92.988,93.6426,89.0601,89.481,2623702.0
2021-03-19,88.845,90.2478,87.2177,88.6393,8962872.0
2021-03-20,88.845,90.2478,87.2177,88.6393,8962872.0
2021-03-21,88.845,90.2478,87.2177,88.6393,8962872.0
2021-03-22,88.2371,89.004,87.1055,88.5457,1968771.0
2021-03-23,87.6947,88.4803,84.01,86.0207,5601278.0
2021-03-24,87.1803,88.4522,86.6847,86.9091,3278141.0
2021-03-25,86.1423,90.0421,84.4776,89.7335,2476837.0
2021-03-26,91.2111,91.7722,88.3213,90.678,1995598.0
2021-03-27,91.2111,91.7722,88.3213,90.678,1995598.0
2021-03-28,91.2111,91.7722,88.3213,90.678,1995598.0
2021-03-29,89.2097,90.0047,87.2645,87.9846,1975250.0
2021-03-30,88.2465,89.5698,87.7976,89.0882,2781076.0
2021-03-31,89.2939,90.2946,88.2091,88.8357,2285612.0
2021-04-01,89.3594,91.342,89.3594,90.9025,1593234.0
2021-04-02,89.3594,91.342,89.3594,90.9025,1593234.0
2021-04-03,89.3594,91.342,89.3594,90.9025,1593234.0
2021-04-04,89.3594,91.342,89.3594,90.9025,1593234.0
2021-04-05,92.3053,92.7261,91.6226,92.4923,1526553.0
2021-04-06,92.2398,93.0535,91.7816,92.511,1480757.0
2021-04-07,93.1376,94.1383,91.9873,92.3988,1294757.0
2021-04-08,91.5291,93.1563,90.0327,93.0722,1682474.0
2021-04-09,93.8203,94.4095,93.1002,93.6894,1604114.0
2021-04-10,93.8203,94.4095,93.1002,93.6894,1604114.0
2021-04-11,93.8203,94.4095,93.1002,93.6894,1604114.0
2021-04-12,93.5117,94.1944,93.2124,93.9419,1526337.0
2021-04-13,93.2311,93.5585,91.5104,93.3247,2701485.0
2021-04-14,93.0441,96.0929,93.0067,94.7555,2063876.0
2021-04-15,95.0268,96.1209,92.8945,95.3915,2218202.0
2021-04-16,96.4296,97.2619,94.8771,95.644,1601423.0
2021-04-17,96.4296,97.2619,94.8771,95.644,1601423.0
2021-04-18,96.4296,97.2619,94.8771,95.644,1601423.0
2021-04-19,94.9613,94.9613,93.1283,94.0915,3260944.0
2021-04-20,93.5491,93.7268,89.8176,90.5284,1707952.0
2021-04-21,89.7989,92.0758,88.7608,92.0247,1788316.0
2021-04-22,92.7168,94.9613,91.501,93.0535,3212543.0
2021-04-23,92.8197,96.4015,92.1463,96.1771,2207566.0
2021-04-24,92.8197,96.4015,92.1463,96.1771,2207566.0
2021-04-25,92.8197,96.4015,92.1463,96.1771,2207566.0
2021-04-26,98.0007,100.32,97.7482,99.31,2692703.0
2021-04-27,99.0107,101.1243,98.9406,100.7783,2107256.0
2021-04-28,100.8718,104.8091,100.8625,104.2947,2438749.0
2021-04-29,105.2112,107.2687,104.8839,106.96,2511101.0
2021-04-30,106.0061,107.3622,105.8677,106.614,2181424.0
2021-05-01,106.0061,107.3622,105.8677,106.614,2181424.0
2021-05-02,106.0061,107.3622,105.8677,106.614,2181424.0
2021-05-03,108.0823,108.4891,105.3421,107.2125,2001046.0
