,BERY US Equity,BERY US Equity,BERY US Equity,BERY US Equity,BERY US Equity
2020-03-05,35.2549,35.4791,33.9001,34.3679,2429767.0
2020-03-06,33.5492,34.2412,33.0911,34.0658,3029736.0
2020-03-07,33.5492,34.2412,33.0911,34.0658,3029736.0
2020-03-08,33.5492,34.2412,33.0911,34.0658,3029736.0
2020-03-09,31.824,32.2334,30.8103,31.0247,3358553.0
2020-03-10,31.7655,32.2821,29.9136,32.2139,3216687.0
2020-03-11,31.3854,32.1944,28.7829,29.9428,3029817.0
2020-03-12,27.8667,29.2508,26.2487,27.3988,3117071.0
2020-03-13,28.9584,30.7908,27.0284,29.4555,2670598.0
2020-03-14,28.9584,30.7908,27.0284,29.4555,2670598.0
2020-03-15,28.9584,30.7908,27.0284,29.4555,2670598.0
2020-03-16,27.7205,27.7205,25.6151,26.3072,2152627.0
2020-03-17,26.7945,27.3598,25.391,26.6386,2352418.0
2020-03-18,24.5137,28.3833,24.3675,27.4378,2843749.0
2020-03-19,26.9212,28.2566,25.352,27.7887,3538579.0
2020-03-20,28.4223,29.9331,27.5061,29.2995,3034084.0
2020-03-21,28.4223,29.9331,27.5061,29.2995,3034084.0
2020-03-22,28.4223,29.9331,27.5061,29.2995,3034084.0
2020-03-23,29.1241,30.4594,27.2526,27.779,2130240.0
2020-03-24,29.202,30.8785,28.0519,29.3872,2065828.0
2020-03-25,29.5139,33.9098,29.5139,32.2236,3621116.0
2020-03-26,32.8669,35.0307,32.399,34.8748,2820976.0
2020-03-27,33.7344,33.8611,31.4243,33.481,3660491.0
2020-03-28,33.7344,33.8611,31.4243,33.481,3660491.0
2020-03-29,33.7344,33.8611,31.4243,33.481,3660491.0
2020-03-30,33.6954,33.9586,32.1651,32.7012,3924159.0
2020-03-31,32.7597,33.9293,32.2041,32.8572,1764916.0
2020-04-01,31.5998,33.0716,31.0052,32.2431,3500325.0
2020-04-02,32.0384,34.0024,31.6875,32.9351,1906984.0
2020-04-03,32.8084,33.2081,31.0442,31.4341,1499984.0
2020-04-04,32.8084,33.2081,31.0442,31.4341,1499984.0
2020-04-05,32.8084,33.2081,31.0442,31.4341,1499984.0
2020-04-06,33.6077,34.4557,32.5647,34.095,2816046.0
2020-04-07,36.0737,37.0094,33.7344,33.8221,2612471.0
2020-04-08,34.251,35.8982,33.1721,35.06,2833260.0
2020-04-09,35.5863,37.2823,34.904,36.5513,3127917.0
2020-04-10,35.5863,37.2823,34.904,36.5513,3127917.0
2020-04-11,35.5863,37.2823,34.904,36.5513,3127917.0
2020-04-12,35.5863,37.2823,34.904,36.5513,3127917.0
2020-04-13,36.5903,36.5903,34.6798,35.5668,1005711.0
2020-04-14,36.2784,36.6682,34.9625,35.752,1065832.0
2020-04-15,34.8163,35.2744,33.8611,34.1438,1479655.0
2020-04-16,34.251,35.0307,33.1106,34.7091,1777751.0
2020-04-17,35.5181,36.483,35.099,36.0054,1959395.0
2020-04-18,35.5181,36.483,35.099,36.0054,1959395.0
2020-04-19,35.5181,36.483,35.099,36.0054,1959395.0
2020-04-20,35.4401,36.1809,34.943,35.5473,1735312.0
2020-04-21,35.0795,35.7228,34.8163,35.0502,1373574.0
2020-04-22,35.5278,35.8787,34.7871,35.4401,1737660.0
2020-04-23,35.4401,36.4099,35.2257,35.3134,1764002.0
2020-04-24,35.9762,35.9762,35.2062,35.7423,2182450.0
2020-04-25,35.9762,35.9762,35.2062,35.7423,2182450.0
2020-04-26,35.9762,35.9762,35.2062,35.7423,2182450.0
2020-04-27,36.2394,37.6332,35.947,37.2238,3128881.0
2020-04-28,38.2083,39.183,37.7989,39.0465,1976006.0
2020-04-29,39.8945,40.0699,39.066,39.6606,1729838.0
2020-04-30,39.144,39.5241,37.9061,38.7833,1745827.0
2020-05-01,40.9179,40.9179,37.6527,39.9822,2042192.0
2020-05-02,40.9179,40.9179,37.6527,39.9822,2042192.0
2020-05-03,40.9179,40.9179,37.6527,39.9822,2042192.0
2020-05-04,39.7483,40.7425,38.8711,40.684,2015860.0
2020-05-05,41.1031,41.532,40.5281,40.8984,1637334.0
2020-05-06,41.3468,41.6197,40.4142,40.4501,1319567.0
2020-05-07,40.6158,41.6002,40.6158,41.3371,1004120.0
2020-05-08,41.5222,42.8137,41.3078,42.7504,1572000.0
2020-05-09,41.5222,42.8137,41.3078,42.7504,1572000.0
2020-05-10,41.5222,42.8137,41.3078,42.7504,1572000.0
2020-05-11,42.341,42.6139,41.1908,41.2493,1358142.0
2020-05-12,41.2201,41.6587,39.875,39.8945,1486837.0
2020-05-13,39.6703,39.6703,36.2199,36.6975,2252781.0
2020-05-14,36.1906,38.9003,35.4645,38.8516,1501830.0
2020-05-15,38.3642,39.1245,38.0231,39.066,1389333.0
2020-05-16,38.3642,39.1245,38.0231,39.066,1389333.0
2020-05-17,38.3642,39.1245,38.0231,39.066,1389333.0
2020-05-18,40.1382,41.2201,40.0894,41.0446,1302873.0
2020-05-19,40.9862,41.0057,39.7873,39.8458,911764.0
2020-05-20,40.4598,40.7425,39.7385,39.953,1494738.0
2020-05-21,39.9627,40.5865,39.6021,39.6313,631395.0
2020-05-22,39.6216,39.914,39.2804,39.6898,463419.0
2020-05-23,39.6216,39.914,39.2804,39.6898,463419.0
2020-05-24,39.6216,39.914,39.2804,39.6898,463419.0
2020-05-25,39.6216,39.914,39.2804,39.6898,463419.0
2020-05-26,40.606,42.5164,40.3331,42.2045,1386516.0
2020-05-27,42.9648,44.5243,42.8576,44.3781,2262916.0
2020-05-28,44.5341,44.8265,43.5496,43.9687,1148578.0
2020-05-29,43.6958,44.2222,43.1597,43.7738,1042999.0
2020-05-30,43.6958,44.2222,43.1597,43.7738,1042999.0
2020-05-31,43.6958,44.2222,43.1597,43.7738,1042999.0
2020-06-01,43.7738,44.6608,43.6179,44.4561,1434601.0
2020-06-02,44.5341,44.5584,43.6568,43.7543,1024571.0
2020-06-03,44.2904,44.8752,43.92,44.4171,1370480.0
2020-06-04,44.1832,44.8655,43.8615,44.8655,954039.0
2020-06-05,45.8109,46.3568,44.4951,46.1423,1175174.0
2020-06-06,45.8109,46.3568,44.4951,46.1423,1175174.0
2020-06-07,45.8109,46.3568,44.4951,46.1423,1175174.0
2020-06-08,46.6394,47.9163,46.3275,47.8481,1932723.0
2020-06-09,47.1658,47.463,45.7671,46.1033,820439.0
2020-06-10,45.9864,46.3178,43.6861,43.7251,1216367.0
2020-06-11,42.6334,42.7406,41.0739,41.2006,1730117.0
2020-06-12,42.5262,42.9356,41.1811,42.0973,1191337.0
2020-06-13,42.5262,42.9356,41.1811,42.0973,1191337.0
2020-06-14,42.5262,42.9356,41.1811,42.0973,1191337.0
2020-06-15,41.0641,43.0623,40.801,42.7406,707957.0
2020-06-16,44.3196,44.5731,42.8868,43.5301,902316.0
2020-06-17,43.4424,43.8518,42.4775,42.6334,693702.0
2020-06-18,42.3995,42.9697,42.1558,42.6334,570547.0
2020-06-19,43.2865,43.5448,42.4677,43.15,842625.0
2020-06-20,43.2865,43.5448,42.4677,43.15,842625.0
2020-06-21,43.2865,43.5448,42.4677,43.15,842625.0
2020-06-22,43.15,43.15,42.0486,42.1363,1847117.0
2020-06-23,42.4872,42.6919,41.5028,41.5222,1552643.0
2020-06-24,41.2298,41.415,40.1284,40.9374,2156559.0
2020-06-25,40.606,40.7599,39.066,40.606,2140569.0
2020-06-26,40.5281,40.8058,39.6118,39.836,1824693.0
2020-06-27,40.5281,40.8058,39.6118,39.836,1824693.0
2020-06-28,40.5281,40.8058,39.6118,39.836,1824693.0
2020-06-29,40.3624,42.6968,40.2356,42.6042,1653673.0
2020-06-30,42.3215,43.4814,42.1558,43.1987,974693.0
2020-07-01,43.111,43.3352,42.0096,43.072,1791357.0
2020-07-02,43.6861,44.5536,43.5399,43.8908,892897.0
2020-07-03,43.6861,44.5536,43.5399,43.8908,892897.0
2020-07-04,43.6861,44.5536,43.5399,43.8908,892897.0
2020-07-05,43.6861,44.5536,43.5399,43.8908,892897.0
2020-07-06,44.651,44.6949,43.5691,44.076,1141573.0
2020-07-07,43.92,44.2417,43.5789,43.5886,970859.0
2020-07-08,43.4716,44.115,42.8478,42.8868,1432150.0
2020-07-09,42.7504,42.9112,41.7367,42.0681,1088881.0
2020-07-10,42.1071,42.7211,41.8147,42.5457,637745.0
2020-07-11,42.1071,42.7211,41.8147,42.5457,637745.0
2020-07-12,42.1071,42.7211,41.8147,42.5457,637745.0
2020-07-13,42.8868,43.803,42.5262,43.0233,1268957.0
2020-07-14,43.072,44.0321,42.9258,43.9395,909184.0
2020-07-15,44.612,45.2066,44.2417,44.9727,1139610.0
2020-07-16,45.1384,46.1423,44.9142,45.9961,1054984.0
2020-07-17,46.0741,46.4055,45.8109,46.1813,1202146.0
2020-07-18,46.0741,46.4055,45.8109,46.1813,1202146.0
2020-07-19,46.0741,46.4055,45.8109,46.1813,1202146.0
2020-07-20,46.1813,46.7195,45.8499,46.0546,742668.0
2020-07-21,46.2983,46.5907,45.9571,46.0936,688448.0
2020-07-22,46.1228,46.4932,45.8402,46.1423,854300.0
2020-07-23,46.0351,46.8149,45.9181,46.7954,856894.0
2020-07-24,46.7954,46.8734,45.8889,46.6492,1203337.0
2020-07-25,46.7954,46.8734,45.8889,46.6492,1203337.0
2020-07-26,46.7954,46.8734,45.8889,46.6492,1203337.0
2020-07-27,46.6004,47.3315,46.0449,47.234,848633.0
2020-07-28,47.0683,47.4289,46.1716,46.2008,785558.0
2020-07-29,46.4542,46.8928,45.9571,46.7661,1183101.0
2020-07-30,46.3763,46.6394,45.6355,46.2983,1323089.0
2020-07-31,48.735,48.93,47.7311,48.7253,2499388.0
2020-08-01,48.735,48.93,47.7311,48.7253,2499388.0
2020-08-02,48.735,48.93,47.7311,48.7253,2499388.0
2020-08-03,49.2126,50.7527,48.774,50.5187,3043290.0
2020-08-04,50.6747,51.0256,50.3043,50.8989,1246763.0
2020-08-05,50.9476,51.7858,50.816,51.6591,1750735.0
2020-08-06,51.8248,52.1465,50.933,51.5032,2192055.0
2020-08-07,51.0646,52.4876,51.0646,52.4097,1415977.0
2020-08-08,51.0646,52.4876,51.0646,52.4097,1415977.0
2020-08-09,51.0646,52.4876,51.0646,52.4097,1415977.0
2020-08-10,52.2829,52.8288,52.0685,52.4486,2519818.0
2020-08-11,52.9847,53.589,52.4194,52.5754,1443596.0
2020-08-12,52.7605,53.2187,52.5948,52.936,1068690.0
2020-08-13,52.5851,53.2284,52.4876,53.014,830256.0
2020-08-14,52.6728,53.4818,52.6728,52.975,653900.0
2020-08-15,52.6728,53.4818,52.6728,52.975,653900.0
2020-08-16,52.6728,53.4818,52.6728,52.975,653900.0
2020-08-17,53.1602,53.3161,52.819,52.8385,656040.0
2020-08-18,52.6338,53.3356,52.5656,52.8093,1180233.0
2020-08-19,52.7021,53.3941,52.7006,52.8288,662602.0
2020-08-20,52.3804,52.9847,51.7858,52.7411,952402.0
2020-08-21,52.7313,52.9799,51.0451,51.2595,2015572.0
2020-08-22,52.7313,52.9799,51.0451,51.2595,2015572.0
2020-08-23,52.7313,52.9799,51.0451,51.2595,2015572.0
2020-08-24,51.5812,51.8931,50.6162,50.9866,2120136.0
2020-08-25,51.24,51.4252,50.2848,50.8794,697912.0
2020-08-26,50.8696,50.9768,50.0509,50.2458,903452.0
2020-08-27,50.2946,50.9466,50.0216,50.1386,849869.0
2020-08-28,50.2068,51.1815,50.0509,51.1523,797217.0
2020-08-29,50.2068,51.1815,50.0509,51.1523,797217.0
2020-08-30,50.2068,51.1815,50.0509,51.1523,797217.0
2020-08-31,51.1328,51.162,50.1435,50.2361,637007.0
2020-09-01,50.2946,51.7956,50.0996,51.7664,737383.0
2020-09-02,52.2245,52.897,51.5032,52.7995,1169849.0
2020-09-03,52.6436,52.6533,50.7917,51.2887,808470.0
2020-09-04,51.8541,52.0539,50.1191,51.7079,831774.0
2020-09-05,51.8541,52.0539,50.1191,51.7079,831774.0
2020-09-06,51.8541,52.0539,50.1191,51.7079,831774.0
2020-09-07,51.8541,52.0539,50.1191,51.7079,831774.0
2020-09-08,50.9086,51.2303,49.8072,50.0021,898722.0
2020-09-09,50.509,51.6738,50.2458,51.4155,717691.0
2020-09-10,51.4252,52.0685,50.7527,51.0061,598577.0
2020-09-11,51.3082,51.3082,50.4261,50.7722,917952.0
2020-09-12,51.3082,51.3082,50.4261,50.7722,917952.0
2020-09-13,51.3082,51.3082,50.4261,50.7722,917952.0
2020-09-14,51.1718,51.7664,51.0451,51.2205,692615.0
2020-09-15,51.6689,52.0393,50.1678,50.2556,885712.0
2020-09-16,50.9573,50.9573,49.4563,49.8657,1091530.0
2020-09-17,49.5148,50.6065,48.7545,49.7097,1400256.0
2020-09-18,49.7487,49.8169,47.7172,47.9943,1972447.0
2020-09-19,49.7487,49.8169,47.7172,47.9943,1972447.0
2020-09-20,49.7487,49.8169,47.7172,47.9943,1972447.0
2020-09-21,46.9513,47.1365,45.3333,46.8539,1638426.0
2020-09-22,47.1463,47.7018,46.7564,46.8636,1171545.0
2020-09-23,46.9123,47.6824,46.0546,46.2398,865086.0
2020-09-24,46.0059,47.1755,45.8402,46.542,612359.0
2020-09-25,46.4152,46.5712,45.8987,46.2301,723185.0
2020-09-26,46.4152,46.5712,45.8987,46.2301,723185.0
2020-09-27,46.4152,46.5712,45.8987,46.2301,723185.0
2020-09-28,46.9806,47.4874,46.4185,47.0975,1183863.0
2020-09-29,47.1268,47.3851,46.3909,46.464,637949.0
2020-09-30,46.6882,47.8237,46.6443,47.0975,1130854.0
2020-10-01,47.3899,48.3159,47.2048,48.1015,1216217.0
2020-10-02,47.1658,49.1931,47.1658,48.7058,643820.0
2020-10-03,47.1658,49.1931,47.1658,48.7058,643820.0
2020-10-04,47.1658,49.1931,47.1658,48.7058,643820.0
2020-10-05,49.0372,49.778,48.6181,48.9202,985641.0
2020-10-06,49.622,50.3628,48.7643,48.8617,781665.0
2020-10-07,49.3101,49.9534,48.3159,48.4231,851264.0
2020-10-08,48.93,49.2321,48.16,48.813,489120.0
2020-10-09,49.1054,49.3978,47.9358,48.1405,977306.0
2020-10-10,49.1054,49.3978,47.9358,48.1405,977306.0
2020-10-11,49.1054,49.3978,47.9358,48.1405,977306.0
2020-10-12,48.4231,48.6668,47.6824,47.7213,364657.0
2020-10-13,47.6336,48.8775,47.2827,48.6278,614308.0
2020-10-14,49.0177,49.6025,48.6376,48.8812,770645.0
2020-10-15,48.2477,49.2126,48.2477,49.1054,372063.0
2020-10-16,49.2126,49.6513,48.9007,49.1152,928649.0
2020-10-17,49.2126,49.6513,48.9007,49.1152,928649.0
2020-10-18,49.2126,49.6513,48.9007,49.1152,928649.0
2020-10-19,49.3783,49.5635,48.2184,48.3062,1436869.0
2020-10-20,48.8033,49.568,48.5888,48.6473,746635.0
2020-10-21,48.6863,49.1834,48.0332,48.3841,959741.0
2020-10-22,48.5888,49.1249,48.1502,48.696,707980.0
2020-10-23,48.9007,49.2516,48.7545,49.1639,461197.0
2020-10-24,48.9007,49.2516,48.7545,49.1639,461197.0
2020-10-25,48.9007,49.2516,48.7545,49.1639,461197.0
2020-10-26,48.6473,48.6473,46.8928,47.0585,646724.0
2020-10-27,46.7954,46.9708,45.5867,45.9766,1314714.0
2020-10-28,45.1384,45.4016,44.5243,45.1384,868500.0
2020-10-29,45.0019,46.0644,44.9532,45.6062,913421.0
2020-10-30,45.3821,46.1911,45.1481,45.4503,910777.0
2020-10-31,45.3821,46.1911,45.1481,45.4503,910777.0
2020-11-01,45.3821,46.1911,45.1481,45.4503,910777.0
2020-11-02,46.2203,46.9465,45.828,46.1326,569300.0
2020-11-03,46.7564,47.7993,46.1423,47.5946,740124.0
2020-11-04,47.7018,47.8968,46.3568,46.6297,592383.0
2020-11-05,47.2535,49.4368,46.654,48.774,628913.0
2020-11-06,49.0567,49.9339,48.8325,49.0177,681414.0
2020-11-07,49.0567,49.9339,48.8325,49.0177,681414.0
2020-11-08,49.0567,49.9339,48.8325,49.0177,681414.0
2020-11-09,50.6747,51.1523,49.3199,49.505,989292.0
2020-11-10,49.6513,51.9515,49.5148,51.1523,1953268.0
2020-11-11,51.6786,52.5169,51.018,51.3375,1511712.0
2020-11-12,50.9379,51.6884,50.5668,51.318,1257993.0
2020-11-13,51.9905,52.8775,51.7274,52.1855,845263.0
2020-11-14,51.9905,52.8775,51.7274,52.1855,845263.0
2020-11-15,51.9905,52.8775,51.7274,52.1855,845263.0
2020-11-16,52.9847,53.053,52.3024,52.7508,1438764.0
2020-11-17,52.2147,53.5013,52.2147,53.3064,1275684.0
2020-11-18,53.3161,53.5306,52.1075,52.127,1087111.0
2020-11-19,55.6213,56.4742,52.6874,53.7547,2900913.0
2020-11-20,54.1446,54.3201,52.5266,52.6338,1260785.0
2020-11-21,54.1446,54.3201,52.5266,52.6338,1260785.0
2020-11-22,54.1446,54.3201,52.5266,52.6338,1260785.0
2020-11-23,52.897,53.5522,52.1562,52.8483,948951.0
2020-11-24,53.1407,53.2479,52.01,53.053,1322871.0
2020-11-25,53.0627,53.0919,51.9808,52.5754,733371.0
2020-11-26,53.0627,53.0919,51.9808,52.5754,733371.0
2020-11-27,52.5071,52.8678,52.0198,52.2634,511143.0
2020-11-28,52.5071,52.8678,52.0198,52.2634,511143.0
2020-11-29,52.5071,52.8678,52.0198,52.2634,511143.0
2020-11-30,52.01,52.244,51.1523,51.6591,2253272.0
2020-12-01,52.244,53.7937,51.8931,53.6768,1151358.0
2020-12-02,53.3941,53.5988,52.3204,52.8873,611022.0
2020-12-03,52.8873,53.4721,51.9808,52.2342,779871.0
2020-12-04,52.5169,53.6475,52.5169,53.4428,1042659.0
2020-12-05,52.5169,53.6475,52.5169,53.4428,1042659.0
2020-12-06,52.5169,53.6475,52.5169,53.4428,1042659.0
2020-12-07,53.589,53.6665,52.7021,52.8288,424938.0
2020-12-08,52.4974,53.1569,52.1367,52.1367,437043.0
2020-12-09,52.2342,52.6338,51.8932,52.6046,926818.0
2020-12-10,52.2634,52.9555,51.8346,51.8346,871997.0
2020-12-11,51.6591,52.0685,51.2887,51.8053,654736.0
2020-12-12,51.6591,52.0685,51.2887,51.8053,654736.0
2020-12-13,51.6591,52.0685,51.2887,51.8053,654736.0
2020-12-14,52.3317,52.6046,51.2887,51.5617,708990.0
2020-12-15,51.6201,53.0919,51.5958,52.8678,923915.0
2020-12-16,52.9555,53.5501,52.4389,52.8678,877716.0
2020-12-17,53.1602,53.3746,52.5851,52.9165,941852.0
2020-12-18,52.9262,53.4435,51.9223,52.7021,1344601.0
2020-12-19,52.9262,53.4435,51.9223,52.7021,1344601.0
2020-12-20,52.9262,53.4435,51.9223,52.7021,1344601.0
2020-12-21,51.7469,52.6338,51.3765,52.4681,762514.0
2020-12-22,52.3219,52.6241,51.9028,52.0977,834516.0
2020-12-23,52.2634,53.5598,52.2147,53.4526,885903.0
2020-12-24,53.6085,54.2713,53.5306,54.2518,325382.0
2020-12-25,53.6085,54.2713,53.5306,54.2518,325382.0
2020-12-26,53.6085,54.2713,53.5306,54.2518,325382.0
2020-12-27,53.6085,54.2713,53.5306,54.2518,325382.0
2020-12-28,54.4858,54.5637,53.2187,53.7352,582687.0
2020-12-29,54.0277,54.2421,53.1797,53.5695,489669.0
2020-12-30,53.6573,54.9731,53.6573,54.7294,667081.0
2020-12-31,54.5832,55.1193,54.0472,54.7684,504275.0
2021-01-01,54.5832,55.1193,54.0472,54.7684,504275.0
2021-01-02,54.5832,55.1193,54.0472,54.7684,504275.0
2021-01-03,54.5832,55.1193,54.0472,54.7684,504275.0
2021-01-04,54.9634,55.0095,53.8376,54.4565,765263.0
2021-01-05,54.5735,55.4215,54.3493,54.4175,790946.0
2021-01-06,54.3396,56.016,53.6963,55.0511,1036883.0
2021-01-07,55.3532,55.3532,53.1894,53.5306,1183467.0
2021-01-08,53.6183,53.862,51.8736,52.3609,1071248.0
2021-01-09,53.6183,53.862,51.8736,52.3609,1071248.0
2021-01-10,53.6183,53.862,51.8736,52.3609,1071248.0
2021-01-11,51.9515,53.3551,51.8638,52.897,602172.0
2021-01-12,52.8775,53.5403,52.1757,52.8385,1002281.0
2021-01-13,52.8775,53.1212,51.3375,52.4389,1024641.0
2021-01-14,52.6338,52.6826,51.9467,52.3999,757505.0
2021-01-15,52.166,52.5071,51.0459,51.6201,720446.0
2021-01-16,52.166,52.5071,51.0459,51.6201,720446.0
2021-01-17,52.166,52.5071,51.0459,51.6201,720446.0
2021-01-18,52.166,52.5071,51.0459,51.6201,720446.0
2021-01-19,51.6786,51.8931,49.9632,50.2556,1331670.0
2021-01-20,50.626,51.5519,50.4797,51.162,693277.0
2021-01-21,51.162,52.1562,51.162,51.9418,814554.0
2021-01-22,51.5422,51.625,50.314,50.8501,1029167.0
2021-01-23,51.5422,51.625,50.314,50.8501,1029167.0
2021-01-24,51.5422,51.625,50.314,50.8501,1029167.0
2021-01-25,50.4018,50.9768,49.505,49.9339,1079482.0
2021-01-26,50.0216,50.3725,49.1639,49.3296,864047.0
2021-01-27,48.774,49.3393,47.4143,47.9455,1978935.0
2021-01-28,48.2964,48.7935,47.965,48.3257,1110661.0
2021-01-29,48.1015,48.4621,47.5654,48.121,1040174.0
2021-01-30,48.1015,48.4621,47.5654,48.121,1040174.0
2021-01-31,48.1015,48.4621,47.5654,48.121,1040174.0
2021-02-01,48.7253,49.0664,47.5362,48.7545,974771.0
2021-02-02,49.5635,50.9671,48.891,49.8949,891513.0
2021-02-03,49.7097,50.6454,49.5733,50.4505,781050.0
2021-02-04,50.7917,51.2108,50.2166,51.0353,1239843.0
2021-02-05,53.4538,55.9966,53.1309,55.8114,2203179.0
2021-02-06,53.4538,55.9966,53.1309,55.8114,2203179.0
2021-02-07,53.4538,55.9966,53.1309,55.8114,2203179.0
2021-02-08,55.8601,58.2189,55.6262,58.1214,2589394.0
2021-02-09,58.2968,59.4567,57.6535,58.6575,1241367.0
2021-02-10,58.6087,59.1107,57.4878,57.6633,1099408.0
2021-02-11,57.4781,57.673,55.8503,56.6106,839408.0
2021-02-12,56.289,58.0337,56.289,57.5756,1037838.0
2021-02-13,56.289,58.0337,56.289,57.5756,1037838.0
2021-02-14,56.289,58.0337,56.289,57.5756,1037838.0
2021-02-15,56.289,58.0337,56.289,57.5756,1037838.0
2021-02-16,57.7218,57.7997,56.5326,56.6788,563970.0
2021-02-17,56.5326,56.6691,55.9868,56.5521,1047575.0
2021-02-18,56.4742,56.864,55.3727,55.3825,851450.0
2021-02-19,55.48,56.1038,54.8172,55.7626,664642.0
2021-02-20,55.48,56.1038,54.8172,55.7626,664642.0
2021-02-21,55.48,56.1038,54.8172,55.7626,664642.0
2021-02-22,55.7626,55.7675,54.6027,54.9439,1090686.0
2021-02-23,54.9244,55.2948,54.0959,55.207,488381.0
2021-02-24,55.207,55.5579,54.6125,55.0608,570833.0
2021-02-25,55.324,55.6164,54.5895,54.7002,659402.0
2021-02-26,54.5832,55.2363,53.9887,53.9984,786403.0
2021-02-27,54.5832,55.2363,53.9887,53.9984,786403.0
2021-02-28,54.5832,55.2363,53.9887,53.9984,786403.0
2021-03-01,54.5248,56.1038,54.5248,55.9478,826965.0
2021-03-02,56.0063,56.4644,55.7139,55.9576,574986.0
2021-03-03,56.0258,57.4489,55.5677,56.7958,614476.0
2021-03-04,56.6399,57.6535,55.5092,56.3669,1267755.0
2021-03-05,56.7666,57.751,56.0258,57.3027,1117455.0
2021-03-06,56.7666,57.751,56.0258,57.3027,1117455.0
2021-03-07,56.7666,57.751,56.0258,57.3027,1117455.0
2021-03-08,56.9128,58.8281,56.864,57.9167,1450764.0
2021-03-09,58.2871,58.9986,57.8485,57.8485,1234680.0
2021-03-10,58.2676,59.2637,57.7023,58.7842,1989910.0
2021-03-11,58.8329,59.1871,57.1954,57.4099,1476527.0
2021-03-12,57.634,58.0043,57.3124,57.6438,961906.0
2021-03-13,57.634,58.0043,57.3124,57.6438,961906.0
2021-03-14,57.634,58.0043,57.3124,57.6438,961906.0
2021-03-15,57.7608,57.9654,57.1175,57.5366,915680.0
2021-03-16,57.4099,57.4878,56.211,56.8445,1744086.0
2021-03-17,56.6886,57.2929,56.6301,57.1857,1013783.0
2021-03-18,57.1467,58.3066,56.9713,57.1759,1015131.0
2021-03-19,56.9225,57.5561,56.4449,56.942,832107.0
2021-03-20,56.9225,57.5561,56.4449,56.942,832107.0
2021-03-21,56.9225,57.5561,56.4449,56.942,832107.0
2021-03-22,56.8445,59.33,56.289,58.7257,1634871.0
2021-03-23,58.6185,60.9975,58.3651,60.1293,2765930.0
2021-03-24,60.3535,61.641,59.7784,59.8661,1534802.0
2021-03-25,59.9538,60.1,58.5308,59.8954,1482490.0
2021-03-26,59.8954,60.5288,59.7004,60.4314,1052600.0
2021-03-27,59.8954,60.5288,59.7004,60.4314,1052600.0
2021-03-28,59.8954,60.5288,59.7004,60.4314,1052600.0
2021-03-29,60.2852,61.0747,60.1195,60.8311,970556.0
2021-03-30,60.6751,60.9188,59.9706,60.4119,749581.0
2021-03-31,60.4802,60.5094,59.7979,59.8466,704059.0
2021-04-01,60.0416,60.217,58.9109,60.0026,935400.0
2021-04-02,60.0416,60.217,58.9109,60.0026,935400.0
2021-04-03,60.0416,60.217,58.9109,60.0026,935400.0
2021-04-04,60.0416,60.217,58.9109,60.0026,935400.0
2021-04-05,60.4314,61.0747,59.9441,60.8311,845992.0
2021-04-06,60.5582,61.1332,60.4412,61.0845,714089.0
2021-04-07,61.2307,61.5523,60.5679,60.7726,704782.0
2021-04-08,60.4607,60.8506,59.3593,60.0416,1172030.0
2021-04-09,60.6751,61.4744,60.6751,61.3184,868131.0
2021-04-10,60.6751,61.4744,60.6751,61.3184,868131.0
2021-04-11,60.6751,61.4744,60.6751,61.3184,868131.0
2021-04-12,61.4939,61.9081,60.987,61.2697,1329879.0
2021-04-13,61.0845,61.1527,60.3242,60.7823,782726.0
2021-04-14,60.5776,60.9968,59.2228,59.7491,661336.0
2021-04-15,60.3047,61.5231,59.6224,61.3672,1266702.0
2021-04-16,61.8935,62.0689,61.058,61.2112,942247.0
2021-04-17,61.8935,62.0689,61.058,61.2112,942247.0
2021-04-18,61.8935,62.0689,61.058,61.2112,942247.0
2021-04-19,61.4549,61.4744,60.8895,61.2404,891343.0
2021-04-20,61.0455,61.3379,60.5094,61.0552,602840.0
2021-04-21,61.1235,61.913,61.0552,61.5816,1284979.0
2021-04-22,61.6498,61.7619,60.6171,60.7336,607888.0
2021-04-23,60.7433,61.1332,60.373,60.8993,1049930.0
2021-04-24,60.7433,61.1332,60.373,60.8993,1049930.0
2021-04-25,60.7433,61.1332,60.373,60.8993,1049930.0
2021-04-26,61.2015,61.2015,59.9733,60.1683,579295.0
2021-04-27,59.9051,60.295,59.4762,60.0513,915623.0
2021-04-28,60.4509,61.4061,59.8174,60.4314,1093210.0
2021-04-29,60.8213,62.0982,60.3145,61.7863,918953.0
2021-04-30,61.5913,62.2834,61.4159,62.0105,928694.0
2021-05-01,61.5913,62.2834,61.4159,62.0105,928694.0
2021-05-02,61.5913,62.2834,61.4159,62.0105,928694.0
2021-05-03,62.1469,63.0436,61.8545,62.3321,1020813.0
2021-05-04,63.2581,65.5389,63.116,64.184,2002268.0
2021-05-05,64.5642,64.7981,64.0183,64.5837,1180809.0
2021-05-06,65.11,65.9775,64.3497,65.841,1038575.0
2021-05-07,64.9833,66.3479,64.457,66.3089,808377.0
2021-05-08,64.9833,66.3479,64.457,66.3089,808377.0
2021-05-09,64.9833,66.3479,64.457,66.3089,808377.0
2021-05-10,66.884,67.4883,66.1042,66.2309,911150.0
2021-05-11,66.0652,67.0204,65.3537,66.2796,1051936.0
2021-05-12,66.3089,66.4453,65.3244,65.3634,1526476.0
