,GIS US Equity,GIS US Equity,GIS US Equity,GIS US Equity,GIS US Equity
2020-03-01,42.7019,42.8242,40.7097,42.8155,10113582.0
2020-03-02,42.999,44.9213,42.6932,44.9213,7603446.0
2020-03-03,44.9126,46.3631,44.6155,45.131,7073426.0
2020-03-04,45.865,47.333,45.699,47.333,4298238.0
2020-03-05,46.6951,47.5864,46.4767,47.4466,5406564.0
2020-03-06,45.9611,48.0757,45.8213,47.8573,6130014.0
2020-03-07,45.9611,48.0757,45.8213,47.8573,6130014.0
2020-03-08,45.9611,48.0757,45.8213,47.8573,6130014.0
2020-03-09,45.1485,48.0748,45.1136,47.3068,8204432.0
2020-03-10,47.7699,48.6524,45.3233,47.2631,7928162.0
2020-03-11,46.1883,46.6165,44.8689,46.1971,8694469.0
2020-03-12,42.9903,44.4495,41.531,43.6893,9145659.0
2020-03-13,46.267,46.966,43.7068,46.7301,9723974.0
2020-03-14,46.267,46.966,43.7068,46.7301,9723974.0
2020-03-15,46.267,46.966,43.7068,46.7301,9723974.0
2020-03-16,43.165,48.8085,42.5971,46.6427,13060233.0
2020-03-17,47.1495,52.4272,46.2495,52.1388,17278957.0
2020-03-18,50.3738,52.3922,47.2342,50.4611,11170601.0
2020-03-19,50.8456,51.3174,46.4767,46.9048,7293893.0
2020-03-20,46.3107,47.4291,44.7553,46.634,11007429.0
2020-03-21,46.3107,47.4291,44.7553,46.634,11007429.0
2020-03-22,46.3107,47.4291,44.7553,46.634,11007429.0
2020-03-23,45.734,46.6252,40.9631,41.3126,8448277.0
2020-03-24,42.8417,43.8466,41.1641,42.1427,7348233.0
2020-03-25,42.0466,42.9903,41.0242,41.6359,6019857.0
2020-03-26,41.7757,44.1262,41.4,43.6893,5600259.0
2020-03-27,42.8068,45.8738,42.7281,45.2796,6662227.0
2020-03-28,42.8068,45.8738,42.7281,45.2796,6662227.0
2020-03-29,42.8068,45.8738,42.7281,45.2796,6662227.0
2020-03-30,45.9,47.3155,45.8563,47.2718,7425716.0
2020-03-31,47.1757,47.6126,45.699,46.1097,5795348.0
2020-04-01,45.2097,47.1582,45.0087,46.4155,4669287.0
2020-04-02,45.9611,48.0757,45.8738,47.9534,4961555.0
2020-04-03,47.3592,49.7184,47.1932,49.5524,6876928.0
2020-04-04,47.3592,49.7184,47.1932,49.5524,6876928.0
2020-04-05,47.3592,49.7184,47.1932,49.5524,6876928.0
2020-04-06,49.2815,50.6796,48.8446,50.4174,6353721.0
2020-04-07,50.5922,50.6097,48.5519,49.3165,6515993.0
2020-04-08,49.4399,49.6867,48.6378,49.1226,4553913.0
2020-04-09,48.8934,51.1146,48.8053,50.5946,4270172.0
2020-04-10,48.8934,51.1146,48.8053,50.5946,4270172.0
2020-04-11,48.8934,51.1146,48.8053,50.5946,4270172.0
2020-04-12,48.8934,51.1146,48.8053,50.5946,4270172.0
2020-04-13,50.3301,50.9295,49.6426,50.8326,2707313.0
2020-04-14,51.5465,52.0489,50.8766,51.8727,3999608.0
2020-04-15,52.5778,52.5778,51.5821,52.0489,3824305.0
2020-04-16,52.428,53.6972,52.1723,53.4945,4632819.0
2020-04-17,53.5298,53.6796,51.7757,53.4769,4952322.0
2020-04-18,53.5298,53.6796,51.7757,53.4769,4952322.0
2020-04-19,53.5298,53.6796,51.7757,53.4769,4952322.0
2020-04-20,53.3182,54.3495,52.9304,53.5562,4189186.0
2020-04-21,53.6796,53.8206,52.4544,52.6924,2695013.0
2020-04-22,52.8246,53.4592,52.5954,53.0538,2816871.0
2020-04-23,52.7277,53.2389,52.4015,52.6307,3167869.0
2020-04-24,52.9568,53.4152,52.3927,53.3094,3215389.0
2020-04-25,52.9568,53.4152,52.3927,53.3094,3215389.0
2020-04-26,52.9568,53.4152,52.3927,53.3094,3215389.0
2020-04-27,53.4328,53.7501,52.8422,52.8687,3134127.0
2020-04-28,53.1243,53.9969,52.9128,53.7325,4588612.0
2020-04-29,53.4592,54.1291,52.9833,53.1507,4115433.0
2020-04-30,53.327,53.6091,52.4809,52.7894,3263186.0
2020-05-01,52.4456,53.3711,52.1018,52.5161,2606273.0
2020-05-02,52.4456,53.3711,52.1018,52.5161,2606273.0
2020-05-03,52.4456,53.3711,52.1018,52.5161,2606273.0
2020-05-04,52.7453,52.9392,51.8198,52.6483,2266203.0
2020-05-05,52.6219,53.283,52.4055,52.7188,2344490.0
2020-05-06,52.8599,53.2301,51.952,51.9784,2791617.0
2020-05-07,52.3486,52.4456,51.5465,51.8021,2576451.0
2020-05-08,52.3486,52.8863,51.9167,52.6748,2039619.0
2020-05-09,52.3486,52.8863,51.9167,52.6748,2039619.0
2020-05-10,52.3486,52.8863,51.9167,52.6748,2039619.0
2020-05-11,52.8599,54.0322,52.7982,53.6003,2958306.0
2020-05-12,54.0234,55.3059,53.8878,55.0987,4541949.0
2020-05-13,55.2133,56.6148,55.134,56.0242,5467485.0
2020-05-14,56.1741,56.6853,54.279,54.8343,4164039.0
2020-05-15,54.8343,55.9119,54.7682,55.0811,4684872.0
2020-05-16,54.8343,55.9119,54.7682,55.0811,4684872.0
2020-05-17,54.8343,55.9119,54.7682,55.0811,4684872.0
2020-05-18,55.5483,55.5659,54.0146,54.279,3334366.0
2020-05-19,54.4993,54.6483,53.4681,53.5298,2580220.0
2020-05-20,53.8295,54.0763,53.1243,53.706,2206242.0
2020-05-21,53.6708,53.6708,52.3486,52.8422,3384600.0
2020-05-22,52.7012,52.9216,52.428,52.8511,2089528.0
2020-05-23,52.7012,52.9216,52.428,52.8511,2089528.0
2020-05-24,52.7012,52.9216,52.428,52.8511,2089528.0
2020-05-25,52.7012,52.9216,52.428,52.8511,2089528.0
2020-05-26,52.8687,53.2124,52.5117,52.8158,3530842.0
2020-05-27,52.4897,53.6267,52.428,53.6091,3316945.0
2020-05-28,54.0851,54.7197,54.0498,54.5699,2793199.0
2020-05-29,54.8431,55.8215,54.5434,55.5659,5433824.0
2020-05-30,54.8431,55.8215,54.5434,55.5659,5433824.0
2020-05-31,54.8431,55.8215,54.5434,55.5659,5433824.0
2020-06-01,55.4689,56.4121,55.3191,56.0066,2524186.0
2020-06-02,55.9096,55.9934,55.1957,55.9008,3560572.0
2020-06-03,56.0507,56.1036,54.1291,54.182,3509176.0
2020-06-04,53.5738,53.944,52.6307,53.5562,5791999.0
2020-06-05,53.4681,53.9,51.9696,53.7678,5489886.0
2020-06-06,53.4681,53.9,51.9696,53.7678,5489886.0
2020-06-07,53.4681,53.9,51.9696,53.7678,5489886.0
2020-06-08,52.9304,54.9136,52.8246,54.7726,4558370.0
2020-06-09,54.896,55.5306,53.9793,55.372,8080335.0
2020-06-10,55.5659,55.989,55.2177,55.3367,4618458.0
2020-06-11,54.8431,55.4337,53.2389,53.3975,4042695.0
2020-06-12,53.5209,53.7228,52.5778,53.0185,4258991.0
2020-06-13,53.5209,53.7228,52.5778,53.0185,4258991.0
2020-06-14,53.5209,53.7228,52.5778,53.0185,4258991.0
2020-06-15,52.7541,53.6532,52.0401,53.6532,5599276.0
2020-06-16,54.1291,54.5258,53.5738,54.4641,3749013.0
2020-06-17,54.4641,54.896,54.2173,54.4729,3290784.0
2020-06-18,54.3319,54.7373,53.9793,54.4376,2871692.0
2020-06-19,54.9665,55.0106,53.803,54.279,13628618.0
2020-06-20,54.9665,55.0106,53.803,54.279,13628618.0
2020-06-21,54.9665,55.0106,53.803,54.279,13628618.0
2020-06-22,54.3848,54.6404,54.0101,54.2261,2297793.0
2020-06-23,54.5787,54.7946,53.7237,53.7678,3234427.0
2020-06-24,53.4064,53.5915,52.3663,53.1419,4327597.0
2020-06-25,53.1419,53.3711,52.6439,53.1772,3076189.0
2020-06-26,53.3975,53.8206,52.1415,52.19,5593415.0
2020-06-27,53.3975,53.8206,52.1415,52.19,5593415.0
2020-06-28,53.3975,53.8206,52.1415,52.19,5593415.0
2020-06-29,52.6043,53.803,52.569,53.5386,4282291.0
2020-06-30,54.0057,54.3407,53.1023,54.3407,5646501.0
2020-07-01,53.3094,53.8559,52.5954,53.2653,6906807.0
2020-07-02,53.8735,54.7109,53.6355,54.1908,5714982.0
2020-07-03,53.8735,54.7109,53.6355,54.1908,5714982.0
2020-07-04,53.8735,54.7109,53.6355,54.1908,5714982.0
2020-07-05,53.8735,54.7109,53.6355,54.1908,5714982.0
2020-07-06,54.4641,54.9885,53.8912,54.8167,5791136.0
2020-07-07,54.8519,55.7951,54.7197,55.513,4820294.0
2020-07-08,55.4249,55.6628,55.1692,55.4777,4059917.0
2020-07-09,55.4067,55.9219,55.1935,55.5666,3289761.0
2020-07-10,55.7442,56.4993,55.6021,56.4549,3640135.0
2020-07-11,55.7442,56.4993,55.6021,56.4549,3640135.0
2020-07-12,55.7442,56.4993,55.6021,56.4549,3640135.0
2020-07-13,56.5882,57.7253,56.446,56.4638,5406328.0
2020-07-14,56.526,57.9962,56.5011,57.8941,4604478.0
2020-07-15,57.9474,58.1073,57.3255,57.3877,3837941.0
2020-07-16,57.3966,58.0007,57.2989,57.4676,3268621.0
2020-07-17,57.7786,57.8528,57.3699,57.4232,5570208.0
2020-07-18,57.7786,57.8528,57.3699,57.4232,5570208.0
2020-07-19,57.7786,57.8528,57.3699,57.4232,5570208.0
2020-07-20,57.2544,57.4321,56.3483,56.5349,3519824.0
2020-07-21,56.4993,57.7253,56.4993,57.2989,2800216.0
2020-07-22,57.2989,57.5298,56.6415,57.4943,2030110.0
2020-07-23,57.743,58.125,57.441,57.7342,2214420.0
2020-07-24,57.7519,58.1694,56.8147,57.059,2779503.0
2020-07-25,57.7519,58.1694,56.8147,57.059,2779503.0
2020-07-26,57.7519,58.1694,56.8147,57.059,2779503.0
2020-07-27,57.0324,57.1745,56.446,56.9257,3150939.0
2020-07-28,57.0146,57.6808,56.979,57.3344,2950679.0
2020-07-29,57.4765,57.6808,56.8591,57.1834,2131082.0
2020-07-30,56.9524,57.21,55.993,56.3927,2663282.0
2020-07-31,56.0285,56.757,55.3978,56.2062,7100942.0
2020-08-01,56.0285,56.757,55.3978,56.2062,7100942.0
2020-08-02,56.0285,56.757,55.3978,56.2062,7100942.0
2020-08-03,56.6948,57.5831,56.6948,57.3877,2580482.0
2020-08-04,57.2456,58.7558,57.2189,58.4004,3823921.0
2020-08-05,58.1872,58.356,56.8902,57.2278,2844099.0
2020-08-06,57.1212,57.5831,56.8103,57.0146,1607182.0
2020-08-07,56.7925,57.2633,56.6504,57.1656,1846969.0
2020-08-08,56.7925,57.2633,56.6504,57.1656,1846969.0
2020-08-09,56.7925,57.2633,56.6504,57.1656,1846969.0
2020-08-10,57.0857,57.1301,56.4195,56.6326,2250686.0
2020-08-11,56.7392,56.7658,55.0869,55.2023,4117426.0
2020-08-12,55.3089,56.446,55.2912,56.0196,2131362.0
2020-08-13,55.913,56.2595,55.5843,55.9397,1241362.0
2020-08-14,56.064,56.4993,55.9219,56.2062,2104022.0
2020-08-15,56.064,56.4993,55.9219,56.2062,2104022.0
2020-08-16,56.064,56.4993,55.9219,56.2062,2104022.0
2020-08-17,56.3039,57.21,56.1262,57.1034,1910115.0
2020-08-18,57.0945,57.7963,56.5615,57.4143,2073802.0
2020-08-19,57.6098,57.7253,57.2278,57.2633,1665273.0
2020-08-20,57.0412,57.2811,56.7925,57.0412,1266630.0
2020-08-21,57.0857,57.0857,56.295,56.8724,1786186.0
2020-08-22,57.0857,57.0857,56.295,56.8724,1786186.0
2020-08-23,57.0857,57.0857,56.295,56.8724,1786186.0
2020-08-24,56.8724,57.059,56.4283,56.9702,1430985.0
2020-08-25,57.3788,57.3877,56.6504,56.7658,1735827.0
2020-08-26,56.5615,57.1656,56.526,57.0768,2229886.0
2020-08-27,57.2989,57.8852,57.2011,57.4854,2158854.0
2020-08-28,57.4854,57.4854,55.9663,56.3128,2983105.0
2020-08-29,57.4854,57.4854,55.9663,56.3128,2983105.0
2020-08-30,57.4854,57.4854,55.9663,56.3128,2983105.0
2020-08-31,56.2506,56.9924,56.2239,56.8103,2646176.0
2020-09-01,56.7836,56.9257,55.5133,56.0729,2539203.0
2020-09-02,56.0196,57.5032,55.9219,57.2989,2669073.0
2020-09-03,57.2544,58.205,55.4333,55.9397,3408497.0
2020-09-04,55.913,56.3572,55.3889,56.0996,2566441.0
2020-09-05,55.913,56.3572,55.3889,56.0996,2566441.0
2020-09-06,55.913,56.3572,55.3889,56.0996,2566441.0
2020-09-07,55.913,56.3572,55.3889,56.0996,2566441.0
2020-09-08,55.9663,56.2772,52.5417,52.8749,5062297.0
2020-09-09,53.4167,53.9942,52.8749,53.2835,4654566.0
2020-09-10,53.1769,53.4167,51.8621,51.9598,3399766.0
2020-09-11,52.0576,52.4573,51.3824,52.0043,3557379.0
2020-09-12,52.0576,52.4573,51.3824,52.0043,3557379.0
2020-09-13,52.0576,52.4573,51.3824,52.0043,3557379.0
2020-09-14,52.2885,52.9815,51.7689,52.1997,3679889.0
2020-09-15,52.3063,52.8482,51.7422,52.4307,2522911.0
2020-09-16,52.5817,52.8926,52.1198,52.1908,2432486.0
2020-09-17,51.8621,52.0576,50.916,51.1514,4270097.0
2020-09-18,50.9294,51.5779,50.7695,50.9205,4670956.0
2020-09-19,50.9294,51.5779,50.7695,50.9205,4670956.0
2020-09-20,50.9294,51.5779,50.7695,50.9205,4670956.0
2020-09-21,50.6362,51.7022,50.5651,51.4091,3401490.0
2020-09-22,51.5334,52.2086,51.1959,51.5157,3821214.0
2020-09-23,52.1464,52.7416,51.0626,51.2758,5711103.0
2020-09-24,51.6134,52.6972,51.5068,52.1464,4351904.0
2020-09-25,53.0881,53.55,52.6705,53.0081,5860021.0
2020-09-26,53.0881,53.55,52.6705,53.0081,5860021.0
2020-09-27,53.0881,53.55,52.6705,53.0081,5860021.0
2020-09-28,53.1858,53.741,52.5462,53.2124,2781725.0
2020-09-29,53.1858,53.5145,52.7949,53.1769,2246498.0
2020-09-30,53.2391,55.1046,53.1147,54.7937,7706299.0
2020-10-01,54.9092,55.6821,53.9853,55.5843,6251093.0
2020-10-02,55.3889,56.2239,55.0602,55.5399,4497713.0
2020-10-03,55.3889,56.2239,55.0602,55.5399,4497713.0
2020-10-04,55.3889,56.2239,55.0602,55.5399,4497713.0
2020-10-05,55.4422,55.993,55.3001,55.6821,2519934.0
2020-10-06,55.4244,55.6287,54.163,54.3939,3363096.0
2020-10-07,54.6338,54.9536,54.0119,54.7137,3213368.0
2020-10-08,54.875,55.1706,54.4092,54.9915,2459493.0
2020-10-09,55.099,55.7439,54.7586,55.4214,3061548.0
2020-10-10,55.099,55.7439,54.7586,55.4214,3061548.0
2020-10-11,55.099,55.7439,54.7586,55.4214,3061548.0
2020-10-12,55.5468,56.3049,55.3587,55.8514,2232030.0
2020-10-13,55.8604,56.3127,55.6902,56.1828,2934794.0
2020-10-14,56.156,56.3799,55.4573,55.6185,1759694.0
2020-10-15,55.5827,56.4247,55.1258,56.1649,2203095.0
2020-10-16,56.3082,56.3441,55.8245,55.8693,2884061.0
2020-10-17,56.3082,56.3441,55.8245,55.8693,2884061.0
2020-10-18,56.3082,56.3441,55.8245,55.8693,2884061.0
2020-10-19,55.8783,56.0574,54.7765,54.9019,2201031.0
2020-10-20,55.1796,55.3229,54.6152,54.7496,2332183.0
2020-10-21,54.4002,55.0183,54.4002,54.6152,1551680.0
2020-10-22,54.4361,55.0631,54.024,54.9198,1836748.0
2020-10-23,55.2244,55.5065,54.8123,55.3408,1443562.0
2020-10-24,55.2244,55.5065,54.8123,55.3408,1443562.0
2020-10-25,55.2244,55.5065,54.8123,55.3408,1443562.0
2020-10-26,55.3139,55.4823,54.3375,54.6242,2652072.0
2020-10-27,54.5436,55.2781,54.4719,54.7496,2305573.0
2020-10-28,54.1226,54.6959,53.2716,53.3164,3556220.0
2020-10-29,53.4776,53.6971,52.5997,53.0476,2567620.0
2020-10-30,52.8595,53.4149,52.555,52.9581,2501815.0
2020-10-31,52.8595,53.4149,52.555,52.9581,2501815.0
2020-11-01,52.8595,53.4149,52.555,52.9581,2501815.0
2020-11-02,53.5582,54.2569,53.2447,53.5045,2555102.0
2020-11-03,53.8807,55.2736,53.8807,54.5436,2149522.0
2020-11-04,55.081,55.3363,54.1136,54.1673,2580073.0
2020-11-05,54.6063,55.2512,54.2121,54.248,2466404.0
2020-11-06,54.2928,54.9646,54.1942,54.7048,1986791.0
2020-11-07,54.2928,54.9646,54.1942,54.7048,1986791.0
2020-11-08,54.2928,54.9646,54.1942,54.7048,1986791.0
2020-11-09,54.6959,55.2423,52.2235,52.2773,4560787.0
2020-11-10,52.1519,52.8237,51.274,52.7789,6858574.0
2020-11-11,52.8595,53.9344,52.3937,53.6478,3771327.0
2020-11-12,53.9434,54.1942,52.8326,54.1853,4467157.0
2020-11-13,54.3375,54.7182,53.9703,54.6152,1907694.0
2020-11-14,54.3375,54.7182,53.9703,54.6152,1907694.0
2020-11-15,54.3375,54.7182,53.9703,54.6152,1907694.0
2020-11-16,54.4002,54.884,53.6478,54.8302,3620650.0
2020-11-17,54.6421,55.1258,54.2211,54.8929,3657939.0
2020-11-18,54.8213,55.5379,54.5077,54.7586,4061821.0
2020-11-19,54.5704,55.5558,54.1942,55.5379,2551564.0
2020-11-20,55.4931,55.8604,54.5436,54.9646,3097041.0
2020-11-21,55.4931,55.8604,54.5436,54.9646,3097041.0
2020-11-22,55.4931,55.8604,54.5436,54.9646,3097041.0
2020-11-23,54.8481,55.0362,54.3599,54.66,2957318.0
2020-11-24,55.1348,55.1348,53.9344,54.2569,3728650.0
2020-11-25,54.4092,54.7227,53.6836,53.7463,3285235.0
2020-11-26,54.4092,54.7227,53.6836,53.7463,3285235.0
2020-11-27,54.0599,54.0599,53.5761,53.8628,1376069.0
2020-11-28,54.0599,54.0599,53.5761,53.8628,1376069.0
2020-11-29,54.0599,54.0599,53.5761,53.8628,1376069.0
2020-11-30,53.827,54.5077,53.4059,54.4809,4468181.0
2020-12-01,54.3734,55.0273,54.1494,54.9198,3298566.0
2020-12-02,54.8302,55.3946,53.7015,53.9434,3716310.0
2020-12-03,53.8807,54.3107,53.6747,54.1405,3161992.0
2020-12-04,54.024,54.4719,53.7553,54.1405,3298369.0
2020-12-05,54.024,54.4719,53.7553,54.1405,3298369.0
2020-12-06,54.024,54.4719,53.7553,54.1405,3298369.0
2020-12-07,54.0778,54.2569,53.3164,53.5134,3166603.0
2020-12-08,53.4239,54.2211,53.3791,54.1046,2626931.0
2020-12-09,53.9972,54.1584,52.9401,53.1462,3923121.0
2020-12-10,53.173,53.4269,52.4296,52.7341,3685106.0
2020-12-11,52.6625,53.2626,52.5191,53.1372,2351824.0
2020-12-12,52.6625,53.2626,52.5191,53.1372,2351824.0
2020-12-13,52.6625,53.2626,52.5191,53.1372,2351824.0
2020-12-14,53.4776,54.1405,53.1462,53.1641,3582754.0
2020-12-15,53.3701,53.3746,52.4385,52.8774,3468080.0
2020-12-16,52.8595,53.4418,52.555,52.7789,4057926.0
2020-12-17,53.1283,53.8897,52.4206,53.4776,5089985.0
2020-12-18,53.4328,53.9255,52.8998,53.2089,6367356.0
2020-12-19,53.4328,53.9255,52.8998,53.2089,6367356.0
2020-12-20,53.4328,53.9255,52.8998,53.2089,6367356.0
2020-12-21,52.9401,53.1283,52.116,52.8416,3196934.0
2020-12-22,52.761,52.8147,52.2146,52.4923,2771166.0
2020-12-23,52.555,53.0745,52.5102,52.8416,2521124.0
2020-12-24,52.6266,52.9939,52.5093,52.967,1127449.0
2020-12-25,52.6266,52.9939,52.5093,52.967,1127449.0
2020-12-26,52.6266,52.9939,52.5093,52.967,1127449.0
2020-12-27,52.6266,52.9939,52.5093,52.967,1127449.0
2020-12-28,53.0476,53.2268,52.7789,53.1641,2658956.0
2020-12-29,53.2089,53.5851,52.8147,52.9849,2328883.0
2020-12-30,52.9043,53.0476,52.4296,52.4564,1955644.0
2020-12-31,52.4296,52.7341,52.0444,52.6714,3378180.0
2021-01-01,52.4296,52.7341,52.0444,52.6714,3378180.0
2021-01-02,52.4296,52.7341,52.0444,52.6714,3378180.0
2021-01-03,52.4296,52.7341,52.0444,52.6714,3378180.0
2021-01-04,52.4743,53.0208,51.7846,52.8774,4513492.0
2021-01-05,52.8147,53.4328,52.4475,52.9312,2739242.0
2021-01-06,52.8326,53.3701,52.6893,52.7968,3630412.0
2021-01-07,52.8601,53.1492,52.3541,52.3631,3395656.0
2021-01-08,52.4083,52.4896,50.7999,50.9625,6715076.0
2021-01-09,52.4083,52.4896,50.7999,50.9625,6715076.0
2021-01-10,52.4083,52.4896,50.7999,50.9625,6715076.0
2021-01-11,50.9445,51.2065,50.0589,50.2126,5552074.0
2021-01-12,50.1041,50.1625,48.7578,49.1282,10158715.0
2021-01-13,49.2999,50.4113,48.9204,50.0499,8175058.0
2021-01-14,50.077,50.3842,49.2276,50.3752,6436311.0
2021-01-15,50.3481,51.2065,49.833,50.818,8579306.0
2021-01-16,50.3481,51.2065,49.833,50.818,8579306.0
2021-01-17,50.3481,51.2065,49.833,50.818,8579306.0
2021-01-18,50.3481,51.2065,49.833,50.818,8579306.0
2021-01-19,51.1613,51.1704,50.2623,50.3029,3898535.0
2021-01-20,50.2577,50.3119,49.2638,50.0047,4428377.0
2021-01-21,49.9505,50.1764,49.6162,49.9595,3060134.0
2021-01-22,49.8602,50.6824,49.4806,50.574,4745427.0
2021-01-23,49.8602,50.6824,49.4806,50.574,4745427.0
2021-01-24,49.8602,50.6824,49.4806,50.574,4745427.0
2021-01-25,50.5288,52.6658,50.5017,52.3179,6959041.0
2021-01-26,52.2818,53.5061,51.8661,53.4293,6025212.0
2021-01-27,53.4022,55.5347,53.3209,54.5769,7344958.0
2021-01-28,54.5317,55.2998,52.9233,53.6372,7919129.0
2021-01-29,53.5378,54.3871,52.3902,52.4986,7118863.0
2021-01-30,53.5378,54.3871,52.3902,52.4986,7118863.0
2021-01-31,53.5378,54.3871,52.3902,52.4986,7118863.0
2021-02-01,52.5167,52.851,51.5499,52.0017,5139561.0
2021-02-02,52.3179,52.7245,51.5745,52.0649,3811036.0
2021-02-03,51.9203,52.1372,50.9806,51.342,3793462.0
2021-02-04,51.2788,51.9836,50.8541,51.4143,3195029.0
2021-02-05,51.4866,52.1011,51.1975,51.8661,3167021.0
2021-02-06,51.4866,52.1011,51.1975,51.8661,3167021.0
2021-02-07,51.4866,52.1011,51.1975,51.8661,3167021.0
2021-02-08,51.9565,52.2095,51.6854,52.1372,2990573.0
2021-02-09,52.3541,52.4986,51.8209,52.1101,1744096.0
2021-02-10,52.4173,52.5709,51.9113,52.4896,2704857.0
2021-02-11,52.5438,52.5619,51.2336,51.4234,2893165.0
2021-02-12,51.342,51.6402,50.9445,51.6131,3422894.0
2021-02-13,51.342,51.6402,50.9445,51.6131,3422894.0
2021-02-14,51.342,51.6402,50.9445,51.6131,3422894.0
2021-02-15,51.342,51.6402,50.9445,51.6131,3422894.0
2021-02-16,51.3149,51.4143,50.4791,50.8631,4162297.0
2021-02-17,50.6372,51.3782,50.4836,51.333,3027741.0
2021-02-18,51.3059,52.7697,51.1794,52.4264,3027671.0
2021-02-19,52.4264,52.5301,51.0348,51.0529,3381722.0
2021-02-20,52.4264,52.5301,51.0348,51.0529,3381722.0
2021-02-21,52.4264,52.5301,51.0348,51.0529,3381722.0
2021-02-22,51.08,51.1568,50.2126,50.7547,3878949.0
2021-02-23,50.8812,51.5544,50.5559,51.342,3249747.0
2021-02-24,51.3149,51.4234,50.7457,50.7818,3648576.0
2021-02-25,50.8541,51.3601,50.2171,50.4565,3846938.0
2021-02-26,50.5378,50.7186,49.58,49.7065,5642459.0
2021-02-27,50.5378,50.7186,49.58,49.7065,5642459.0
2021-02-28,50.5378,50.7186,49.58,49.7065,5642459.0
2021-03-01,49.824,50.1674,49.3632,49.4626,5634948.0
2021-03-02,49.5891,49.9776,49.074,49.7608,4198652.0
2021-03-03,49.58,49.9957,49.3451,49.5981,3459493.0
2021-03-04,49.6885,50.8902,49.6071,49.9595,5633856.0
2021-03-05,50.2126,51.5589,49.9505,51.3059,6444326.0
2021-03-06,50.2126,51.5589,49.9505,51.3059,6444326.0
2021-03-07,50.2126,51.5589,49.9505,51.3059,6444326.0
2021-03-08,51.5137,52.6794,51.1342,52.1914,3993599.0
2021-03-09,52.1191,52.7788,51.7487,51.8661,3634940.0
2021-03-10,52.0197,53.5468,51.4234,52.9143,6827678.0
2021-03-11,52.6884,53.2034,52.5167,52.5257,4993183.0
2021-03-12,52.4896,53.1584,52.3902,53.086,4302340.0
2021-03-13,52.4896,53.1584,52.3902,53.086,4302340.0
2021-03-14,52.4896,53.1584,52.3902,53.086,4302340.0
2021-03-15,53.4564,53.5468,52.9414,53.3299,4426381.0
2021-03-16,53.3119,53.9625,53.1763,53.6552,3880922.0
2021-03-17,53.7998,54.1076,53.4564,53.6643,3536812.0
2021-03-18,53.4745,54.3962,53.4745,54.1251,4229755.0
2021-03-19,54.0799,54.604,53.8811,54.2787,8212195.0
2021-03-20,54.0799,54.604,53.8811,54.2787,8212195.0
2021-03-21,54.0799,54.604,53.8811,54.2787,8212195.0
2021-03-22,54.1432,55.6883,53.8179,55.5257,6493558.0
2021-03-23,55.7516,56.0407,55.1191,55.2907,5231737.0
2021-03-24,52.8781,53.7456,52.2366,52.9685,10643090.0
2021-03-25,52.842,54.4594,52.5438,53.7908,6369183.0
2021-03-26,53.845,55.2546,53.0679,55.0919,5314938.0
2021-03-27,53.845,55.2546,53.0679,55.0919,5314938.0
2021-03-28,53.845,55.2546,53.0679,55.0919,5314938.0
2021-03-29,55.1823,56.5648,55.1191,56.4654,6452924.0
2021-03-30,56.619,56.6552,55.7245,55.8329,4835658.0
2021-03-31,55.5889,56.2395,55.2636,55.4082,5734482.0
2021-04-01,55.3088,55.5528,54.3781,55.0468,7171165.0
2021-04-02,55.3088,55.5528,54.3781,55.0468,7171165.0
2021-04-03,55.3088,55.5528,54.3781,55.0468,7171165.0
2021-04-04,55.3088,55.5528,54.3781,55.0468,7171165.0
2021-04-05,55.1823,56.0317,55.1281,55.598,4473177.0
2021-04-06,55.4443,56.0769,55.2365,55.7877,4969627.0
2021-04-07,55.8961,56.113,55.2727,55.4715,3846254.0
2021-04-08,55.5717,55.8268,55.3393,55.5352,3236736.0
2021-04-09,55.5808,55.763,54.3416,54.7881,3895661.0
2021-04-10,55.5808,55.763,54.3416,54.7881,3895661.0
2021-04-11,55.5808,55.763,54.3416,54.7881,3895661.0
2021-04-12,54.9065,55.6218,54.8974,55.5534,3445741.0
2021-04-13,55.5079,55.9999,55.2846,55.2892,3403175.0
2021-04-14,55.3347,55.4168,54.6969,55.2254,3329994.0
2021-04-15,55.3712,55.7721,55.1161,55.1707,4159218.0
2021-04-16,55.4259,55.8814,55.1525,55.8541,9941781.0
2021-04-17,55.4259,55.8814,55.1525,55.8541,9941781.0
2021-04-18,55.4259,55.8814,55.1525,55.8541,9941781.0
2021-04-19,55.7265,56.0728,55.2345,55.8541,4160230.0
2021-04-20,55.8086,57.2755,55.6992,56.7653,5510929.0
2021-04-21,57.0204,57.558,56.8199,57.1844,5046247.0
2021-04-22,57.0842,57.1753,56.4874,56.5193,3676439.0
2021-04-23,56.3644,56.5922,55.6901,55.8177,3117553.0
2021-04-24,56.3644,56.5922,55.6901,55.8177,3117553.0
2021-04-25,56.3644,56.5922,55.6901,55.8177,3117553.0
2021-04-26,55.8997,55.9634,55.0705,55.1616,4074217.0
2021-04-27,55.0523,55.353,54.7972,55.1616,3804068.0
2021-04-28,55.4896,55.8906,55.1525,55.3985,2747957.0
2021-04-29,55.4623,56.1776,55.3985,55.9726,3488995.0
2021-04-30,56.0546,56.1457,55.2345,55.4532,4829056.0
2021-05-01,56.0546,56.1457,55.2345,55.4532,4829056.0
2021-05-02,56.0546,56.1457,55.2345,55.4532,4829056.0
