,TGT US Equity,TGT US Equity,TGT US Equity,TGT US Equity,TGT US Equity
2020-03-02,94.0112,99.522,93.6165,99.1764,9691097.0
2020-03-03,101.85,102.0319,94.5386,96.2483,10927418.0
2020-03-04,97.3031,98.2762,95.1843,98.0488,6834765.0
2020-03-05,96.0664,98.6126,95.7117,96.3665,5294937.0
2020-03-06,94.7205,96.7848,93.4383,96.3483,5370785.0
2020-03-07,94.7205,96.7848,93.4383,96.3483,5370785.0
2020-03-08,94.7205,96.7848,93.4383,96.3483,5370785.0
2020-03-09,90.7193,97.9215,90.7193,94.6023,7346571.0
2020-03-10,96.612,99.6584,95.3025,98.5126,7461033.0
2020-03-11,96.421,98.1943,94.0476,96.0118,6103609.0
2020-03-12,90.2464,92.3288,84.0353,84.2263,10208835.0
2020-03-13,87.8911,95.6117,84.1445,91.8651,9267184.0
2020-03-14,87.8911,95.6117,84.1445,91.8651,9267184.0
2020-03-15,87.8911,95.6117,84.1445,91.8651,9267184.0
2020-03-16,84.199,90.8829,82.8986,85.2903,6963731.0
2020-03-17,86.4998,96.8393,86.4452,94.2385,10586360.0
2020-03-18,89.9736,98.5308,88.073,93.5019,8845742.0
2020-03-19,93.411,97.4123,90.7647,91.3922,7414229.0
2020-03-20,90.3009,93.1928,87.6456,88.5731,8057187.0
2020-03-21,90.3009,93.1928,87.6456,88.5731,8057187.0
2020-03-22,90.3009,93.1928,87.6456,88.5731,8057187.0
2020-03-23,87.8002,90.21,85.3085,87.9275,7104301.0
2020-03-24,91.0648,92.438,87.3,91.4468,6498592.0
2020-03-25,90.1373,90.3237,82.3166,82.7895,12563235.0
2020-03-26,83.1078,87.7274,82.9441,87.3637,7018723.0
2020-03-27,85.9268,88.9642,84.5082,86.1542,4903112.0
2020-03-28,85.9268,88.9642,84.5082,86.1542,4903112.0
2020-03-29,85.9268,88.9642,84.5082,86.1542,4903112.0
2020-03-30,87.4637,88.9096,86.8453,87.3091,4485977.0
2020-03-31,86.6453,88.0093,83.808,84.5446,6392273.0
2020-04-01,83.3351,87.4273,83.0168,86.6362,8581016.0
2020-04-02,85.7268,86.9999,83.7716,85.8086,5929227.0
2020-04-03,85.0538,85.5995,81.9983,84.1808,6815449.0
2020-04-04,85.0538,85.5995,81.9983,84.1808,6815449.0
2020-04-05,85.0538,85.5995,81.9983,84.1808,6815449.0
2020-04-06,84.7719,88.9551,83.7807,88.6732,7107778.0
2020-04-07,89.8008,92.4471,88.2367,89.3552,6599329.0
2020-04-08,91.2558,96.1118,90.9375,95.1479,7542884.0
2020-04-09,92.7563,95.3298,92.3016,94.7569,7070592.0
2020-04-10,92.7563,95.3298,92.3016,94.7569,7070592.0
2020-04-11,92.7563,95.3298,92.3016,94.7569,7070592.0
2020-04-12,92.7563,95.3298,92.3016,94.7569,7070592.0
2020-04-13,94.7569,95.8242,93.5838,95.1934,3235462.0
2020-04-14,98.6581,99.9494,96.2846,98.5581,5032257.0
2020-04-15,98.9036,99.1219,95.7072,96.612,4225561.0
2020-04-16,97.3031,99.9312,96.9848,99.3947,5950255.0
2020-04-17,100.8497,103.7324,98.6035,103.1413,7617495.0
2020-04-18,100.8497,103.7324,98.6035,103.1413,7617495.0
2020-04-19,100.8497,103.7324,98.6035,103.1413,7617495.0
2020-04-20,102.3047,102.3047,98.8673,99.1037,5329607.0
2020-04-21,98.4489,98.4489,96.3119,97.2122,4519717.0
2020-04-22,98.3853,98.6945,96.7757,97.1576,2956001.0
2020-04-23,91.5741,95.9381,91.3922,94.4477,16507988.0
2020-04-24,95.0297,98.6217,94.4477,98.0488,6092626.0
2020-04-25,95.0297,98.6217,94.4477,98.0488,6092626.0
2020-04-26,95.0297,98.6217,94.4477,98.0488,6092626.0
2020-04-27,98.8309,101.1225,98.6763,99.9221,4340724.0
2020-04-28,101.4044,103.5596,100.1313,101.85,4904742.0
2020-04-29,103.2141,103.7051,100.1313,101.9409,4929783.0
2020-04-30,101.0134,101.1225,99.0218,99.7948,4769625.0
2020-05-01,98.9855,99.5584,96.4847,98.4217,4590531.0
2020-05-02,98.9855,99.5584,96.4847,98.4217,4590531.0
2020-05-03,98.9855,99.5584,96.4847,98.4217,4590531.0
2020-05-04,98.0579,101.8773,97.8763,101.5863,4578280.0
2020-05-05,101.5772,103.1028,100.4587,101.6318,4201116.0
2020-05-06,102.6593,105.1419,102.3593,103.2868,4913949.0
2020-05-07,104.3599,104.8418,102.8503,103.0868,3690095.0
2020-05-08,104.3144,106.2423,103.7779,105.3329,4267439.0
2020-05-09,104.3144,106.2423,103.7779,105.3329,4267439.0
2020-05-10,104.3144,106.2423,103.7779,105.3329,4267439.0
2020-05-11,106.2332,109.7979,105.4238,109.2887,5996298.0
2020-05-12,110.0344,111.8077,108.5703,108.5703,4896950.0
2020-05-13,108.6248,109.7003,107.4336,108.3429,4677857.0
2020-05-14,107.2517,109.8761,106.506,109.0704,5635647.0
2020-05-15,109.4433,111.5348,108.9431,109.9798,8354204.0
2020-05-16,109.4433,111.5348,108.9431,109.9798,8354204.0
2020-05-17,109.4433,111.5348,108.9431,109.9798,8354204.0
2020-05-18,112.0896,114.172,111.644,113.8538,6346855.0
2020-05-19,114.3749,115.1611,112.2357,112.6014,7914862.0
2020-05-20,113.4424,114.1921,109.0543,109.3651,12896985.0
2020-05-21,109.3651,110.0416,107.5499,108.4966,7620680.0
2020-05-22,108.6338,109.1183,107.1253,107.4087,4902875.0
2020-05-23,108.6338,109.1183,107.1253,107.4087,4902875.0
2020-05-24,108.6338,109.1183,107.1253,107.4087,4902875.0
2020-05-25,108.6338,109.1183,107.1253,107.4087,4902875.0
2020-05-26,108.6063,109.6668,104.9587,105.2421,7274613.0
2020-05-27,105.7083,107.3722,104.4285,107.3356,8260266.0
2020-05-28,107.8384,109.9228,107.3813,108.2681,6137981.0
2020-05-29,108.5515,112.2448,108.0212,111.8334,8706914.0
2020-05-30,108.5515,112.2448,108.0212,111.8334,8706914.0
2020-05-31,108.5515,112.2448,108.0212,111.8334,8706914.0
2020-06-01,110.1147,110.3799,108.6246,109.2371,6022449.0
2020-06-02,109.3925,110.4163,108.0487,108.652,5144622.0
2020-06-03,108.9172,111.8051,108.1492,111.2849,5815778.0
2020-06-04,111.422,112.2083,109.292,109.6668,3963639.0
2020-06-05,110.9924,111.998,109.4108,111.1021,4578837.0
2020-06-06,110.9924,111.998,109.4108,111.1021,4578837.0
2020-06-07,110.9924,111.998,109.4108,111.1021,4578837.0
2020-06-08,110.4439,111.9477,110.2336,111.87,3578432.0
2020-06-09,112.0254,112.1991,109.9685,110.3616,2923531.0
2020-06-10,110.389,111.6963,109.5022,109.7034,3653720.0
2020-06-11,108.3961,110.5627,107.6738,107.8841,5005102.0
2020-06-12,109.3194,109.4748,104.9587,106.8694,4953427.0
2020-06-13,109.3194,109.4748,104.9587,106.8694,4953427.0
2020-06-14,109.3194,109.4748,104.9587,106.8694,4953427.0
2020-06-15,105.5529,108.5058,105.3427,108.0121,4594394.0
2020-06-16,110.1056,110.9192,107.1619,108.9811,5141153.0
2020-06-17,109.2188,109.2188,107.6738,108.1218,3808876.0
2020-06-18,108.0944,108.1127,106.8419,107.235,3261106.0
2020-06-19,109.8862,112.382,108.9994,110.2153,12607288.0
2020-06-20,109.8862,112.382,108.9994,110.2153,12607288.0
2020-06-21,109.8862,112.382,108.9994,110.2153,12607288.0
2020-06-22,110.1605,112.5465,108.8806,111.9249,4671243.0
2020-06-23,112.4734,113.7532,110.8552,111.0747,4307003.0
2020-06-24,110.773,111.5226,108.4509,109.4474,4181575.0
2020-06-25,109.1457,109.6577,108.1401,109.5297,2759565.0
2020-06-26,109.7033,110.2976,106.7322,106.9791,6670769.0
2020-06-27,109.7033,110.2976,106.7322,106.9791,6670769.0
2020-06-28,109.7033,110.2976,106.7322,106.9791,6670769.0
2020-06-29,107.4087,109.0451,106.7505,108.3961,3258981.0
2020-06-30,108.6795,110.1056,108.1218,109.6394,3633976.0
2020-07-01,109.6211,110.0325,108.6338,108.7526,2836391.0
2020-07-02,109.6851,110.2427,108.6886,108.8989,2216153.0
2020-07-03,109.6851,110.2427,108.6886,108.8989,2216153.0
2020-07-04,109.6851,110.2427,108.6886,108.8989,2216153.0
2020-07-05,109.6851,110.2427,108.6886,108.8989,2216153.0
2020-07-06,109.7125,109.9319,107.8567,109.0086,3766448.0
2020-07-07,108.1492,109.292,107.7013,107.9298,3908260.0
2020-07-08,108.0121,108.3321,106.7139,107.6007,2845426.0
2020-07-09,107.3813,109.0726,107.0751,107.7836,2861115.0
2020-07-10,107.7104,108.7709,107.0156,108.6612,2033479.0
2020-07-11,107.7104,108.7709,107.0156,108.6612,2033479.0
2020-07-12,107.7104,108.7709,107.0156,108.6612,2033479.0
2020-07-13,109.1366,111.3123,108.2224,108.5423,3470096.0
2020-07-14,108.5515,109.8588,107.3447,109.7765,2578213.0
2020-07-15,110.901,112.19,109.7125,111.2301,3533900.0
2020-07-16,110.8552,112.4368,110.7455,111.486,3110273.0
2020-07-17,112.1168,112.6379,111.0289,111.2301,2716003.0
2020-07-18,112.1168,112.6379,111.0289,111.2301,2716003.0
2020-07-19,112.1168,112.6379,111.0289,111.2301,2716003.0
2020-07-20,111.1112,111.4129,108.8257,109.5388,3825941.0
2020-07-21,110.0233,110.6084,109.7216,109.8862,3195453.0
2020-07-22,109.9776,112.6105,109.7034,112.5739,3876585.0
2020-07-23,112.8573,112.9945,111.4769,111.8517,3267515.0
2020-07-24,112.0254,114.7589,111.5866,113.095,3833026.0
2020-07-25,112.0254,114.7589,111.5866,113.095,3833026.0
2020-07-26,112.0254,114.7589,111.5866,113.095,3833026.0
2020-07-27,113.5887,113.8081,111.678,112.1625,2423733.0
2020-07-28,112.0894,113.7807,111.6415,112.7111,2337027.0
2020-07-29,112.8756,113.799,112.3545,113.0676,2095804.0
2020-07-30,111.8334,114.6583,111.3672,113.8904,3606500.0
2020-07-31,113.6161,115.1245,113.1682,115.0788,3268057.0
2020-08-01,113.6161,115.1245,113.1682,115.0788,3268057.0
2020-08-02,113.6161,115.1245,113.1682,115.0788,3268057.0
2020-08-03,115.6456,117.2363,115.4171,116.8706,3319277.0
2020-08-04,116.9529,119.5492,116.633,119.2567,3924491.0
2020-08-05,119.531,120.6097,117.6203,118.2694,3692285.0
2020-08-06,118.3882,118.7813,117.1358,117.9403,1979947.0
2020-08-07,118.1505,120.564,117.9311,120.4451,2303110.0
2020-08-08,118.1505,120.564,117.9311,120.4451,2303110.0
2020-08-09,118.1505,120.564,117.9311,120.4451,2303110.0
2020-08-10,120.7377,122.6026,119.9881,121.533,3002886.0
2020-08-11,122.237,123.0415,120.084,120.4177,3915884.0
2020-08-12,123.5168,123.5168,121.3776,123.0506,4863281.0
2020-08-13,122.4929,123.3614,122.1456,123.2426,2324776.0
2020-08-14,124.2573,125.2447,123.6174,124.815,3180944.0
2020-08-15,124.2573,125.2447,123.6174,124.815,3180944.0
2020-08-16,124.2573,125.2447,123.6174,124.815,3180944.0
2020-08-17,126.1406,126.7897,125.6103,126.3783,4632287.0
2020-08-18,125.873,126.7549,123.7232,125.7719,5756832.0
2020-08-19,136.429,142.1148,134.6283,141.684,40211846.0
2020-08-20,142.3363,143.4112,139.3873,139.865,12045972.0
2020-08-21,139.9477,142.9611,139.7639,141.142,7061409.0
2020-08-22,139.9477,142.9611,139.7639,141.142,7061409.0
2020-08-23,139.9477,142.9611,139.7639,141.142,7061409.0
2020-08-24,141.9413,142.0515,140.2233,140.7837,4355250.0
2020-08-25,141.6197,141.7392,139.9752,140.4254,2984390.0
2020-08-26,140.3335,141.0869,139.7272,140.2968,3061602.0
2020-08-27,140.2509,140.3335,137.5039,138.0919,3773148.0
2020-08-28,138.0919,139.3413,137.4396,138.588,2835579.0
2020-08-29,138.0919,139.3413,137.4396,138.588,2835579.0
2020-08-30,138.0919,139.3413,137.4396,138.588,2835579.0
2020-08-31,138.8544,139.564,138.1011,138.9187,3025559.0
2020-09-01,138.3675,139.4332,137.9173,138.3124,3604066.0
2020-09-02,138.2664,138.6064,136.3555,137.6601,4128168.0
2020-09-03,137.3202,137.7887,133.5902,134.1598,4135321.0
2020-09-04,134.7661,136.4749,132.01,135.2622,4742073.0
2020-09-05,134.7661,136.4749,132.01,135.2622,4742073.0
2020-09-06,134.7661,136.4749,132.01,135.2622,4742073.0
2020-09-07,134.7661,136.4749,132.01,135.2622,4742073.0
2020-09-08,134.7569,134.858,131.7252,132.2948,3503165.0
2020-09-09,132.993,136.5209,132.993,135.5562,3279515.0
2020-09-10,135.6022,136.2774,133.4983,134.169,2828143.0
2020-09-11,134.9223,135.9328,134.2976,135.6481,2356353.0
2020-09-12,134.9223,135.9328,134.2976,135.6481,2356353.0
2020-09-13,134.9223,135.9328,134.2976,135.6481,2356353.0
2020-09-14,136.4749,138.1654,135.8227,136.3739,2707154.0
2020-09-15,136.0707,137.6601,135.3817,136.9527,2206430.0
2020-09-16,137.2007,137.559,135.887,135.9605,2072672.0
2020-09-17,135.4092,136.6771,134.6375,135.6113,2391561.0
2020-09-18,135.7124,137.3661,135.2898,136.723,3615103.0
2020-09-19,135.7124,137.3661,135.2898,136.723,3615103.0
2020-09-20,135.7124,137.3661,135.2898,136.723,3615103.0
2020-09-21,136.6036,137.7979,134.5456,137.6785,3359988.0
2020-09-22,138.8636,141.8862,138.6615,141.5554,4334508.0
2020-09-23,141.3717,142.5844,138.147,138.735,2801280.0
2020-09-24,139.2954,141.0777,137.8989,139.6445,3223323.0
2020-09-25,139.5159,142.5476,139.4148,141.8035,2743326.0
2020-09-26,139.5159,142.5476,139.4148,141.8035,2743326.0
2020-09-27,139.5159,142.5476,139.4148,141.8035,2743326.0
2020-09-28,142.3547,144.8904,142.0791,143.742,3627625.0
2020-09-29,144.0084,145.5518,143.1999,144.1829,2784544.0
2020-09-30,144.6515,146.2133,143.7828,144.6239,2806214.0
2020-10-01,145.5335,147.8119,145.2487,145.708,3866185.0
2020-10-02,144.2105,146.985,143.4664,146.1674,1978717.0
2020-10-03,144.2105,146.985,143.4664,146.1674,1978717.0
2020-10-04,144.2105,146.985,143.4664,146.1674,1978717.0
2020-10-05,146.985,149.1164,146.985,148.3631,2268568.0
2020-10-06,148.3447,148.8133,144.7985,145.5335,2932595.0
2020-10-07,147.0493,148.4733,146.6359,147.6189,2927019.0
2020-10-08,149.3829,150.0443,148.2712,148.703,2189233.0
2020-10-09,149.0154,151.4132,148.9235,150.4026,2582692.0
2020-10-10,149.0154,151.4132,148.9235,150.4026,2582692.0
2020-10-11,149.0154,151.4132,148.9235,150.4026,2582692.0
2020-10-12,150.9447,152.038,150.32,151.1927,2436329.0
2020-10-13,151.1927,153.1266,150.8069,152.1758,2015231.0
2020-10-14,152.4881,152.6535,149.3829,150.6415,2286154.0
2020-10-15,148.6846,152.0104,148.0232,152.0104,1859375.0
2020-10-16,152.4238,153.6549,150.998,151.5143,5048946.0
2020-10-17,152.4238,153.6549,150.998,151.5143,5048946.0
2020-10-18,152.4238,153.6549,150.998,151.5143,5048946.0
2020-10-19,152.6994,153.3885,150.5037,150.715,2322539.0
2020-10-20,151.5418,153.8111,150.5,151.4683,2698956.0
2020-10-21,152.2768,152.6863,149.7044,150.0168,3033868.0
2020-10-22,149.8147,150.0995,146.3879,146.6267,3649395.0
2020-10-23,147.3525,147.3525,145.9009,147.2055,1817012.0
2020-10-24,147.3525,147.3525,145.9009,147.2055,1817012.0
2020-10-25,147.3525,147.3525,145.9009,147.2055,1817012.0
2020-10-26,145.9285,146.4338,143.5982,145.1292,2310577.0
2020-10-27,145.2211,145.9653,143.9441,144.2656,2406066.0
2020-10-28,142.318,144.4861,141.583,142.5936,2656149.0
2020-10-29,142.6211,143.4019,140.9059,141.7116,2157971.0
2020-10-30,140.8572,141.6105,138.542,139.8466,3694809.0
2020-10-31,140.8572,141.6105,138.542,139.8466,3694809.0
2020-11-01,140.8572,141.6105,138.542,139.8466,3694809.0
2020-11-02,141.4819,142.5109,140.3796,141.8402,2674299.0
2020-11-03,143.6133,145.8091,142.7984,143.99,2545379.0
2020-11-04,144.4402,146.5257,142.6303,143.889,3156872.0
2020-11-05,146.7553,146.8748,143.8155,145.7356,3114899.0
2020-11-06,145.7539,148.7398,145.6405,148.3723,3498036.0
2020-11-07,145.7539,148.7398,145.6405,148.3723,3498036.0
2020-11-08,145.7539,148.7398,145.6405,148.3723,3498036.0
2020-11-09,149.8882,149.8973,142.171,142.318,5092826.0
2020-11-10,144.2748,146.1306,143.8338,145.2211,3577873.0
2020-11-11,146.4889,149.3546,145.8458,146.7094,3336512.0
2020-11-12,146.691,147.9037,145.7448,146.5624,2709061.0
2020-11-13,147.9037,150.1637,147.5454,149.6401,2769730.0
2020-11-14,147.9037,150.1637,147.5454,149.6401,2769730.0
2020-11-15,147.9037,150.1637,147.5454,149.6401,2769730.0
2020-11-16,151.5878,152.4973,150.0719,151.7531,5035611.0
2020-11-17,151.2919,151.9469,148.0724,150.4063,6299877.0
2020-11-18,153.0816,158.7843,151.7993,153.9211,13092322.0
2020-11-19,155.637,160.0004,154.8897,158.0908,6834937.0
2020-11-20,158.875,160.8953,158.1646,158.958,6657666.0
2020-11-21,158.875,160.8953,158.1646,158.958,6657666.0
2020-11-22,158.875,160.8953,158.1646,158.958,6657666.0
2020-11-23,160.7477,165.144,160.1388,163.8012,5760551.0
2020-11-24,165.8307,165.9044,163.3768,164.0779,4689777.0
2020-11-25,163.958,166.4949,163.6075,165.8861,3780713.0
2020-11-26,163.958,166.4949,163.6075,165.8861,3780713.0
2020-11-27,166.7994,167.0761,165.0835,165.8399,2371901.0
2020-11-28,166.7994,167.0761,165.0835,165.8399,2371901.0
2020-11-29,166.7994,167.0761,165.0835,165.8399,2371901.0
2020-11-30,164.4377,166.1167,162.5835,165.6185,8010031.0
2020-12-01,165.8768,167.1315,163.3768,165.1757,5036483.0
2020-12-02,164.2256,164.4008,161.8731,162.7403,3109258.0
2020-12-03,162.7957,162.7957,160.3141,161.3658,4214583.0
2020-12-04,160.8676,161.5872,159.8067,161.4672,2935688.0
2020-12-05,160.8676,161.5872,159.8067,161.4672,2935688.0
2020-12-06,160.8676,161.5872,159.8067,161.4672,2935688.0
2020-12-07,160.7661,161.3934,158.1277,159.5115,3430836.0
2020-12-08,159.1333,160.3141,158.4322,159.3362,2682233.0
2020-12-09,159.9174,161.3658,159.0503,160.5816,2853776.0
2020-12-10,160.1388,160.7385,158.7366,159.041,2643724.0
2020-12-11,158.2108,159.3639,157.8141,158.4045,2676541.0
2020-12-12,158.2108,159.3639,157.8141,158.4045,2676541.0
2020-12-13,158.2108,159.3639,157.8141,158.4045,2676541.0
2020-12-14,159.5576,159.5576,156.9838,157.7403,4016391.0
2020-12-15,157.4266,159.3916,157.4266,158.1277,3490127.0
2020-12-16,158.6813,159.5823,157.482,158.3861,2193655.0
2020-12-17,158.672,158.9303,157.0945,157.9709,3495251.0
2020-12-18,157.9156,158.8381,155.8768,157.2145,6715840.0
2020-12-19,157.9156,158.8381,155.8768,157.2145,6715840.0
2020-12-20,157.9156,158.8381,155.8768,157.2145,6715840.0
2020-12-21,156.4857,159.6499,155.8491,158.4506,4077382.0
2020-12-22,159.041,159.696,158.1693,158.9949,3104018.0
2020-12-23,158.6813,162.6665,158.5659,161.3565,4752973.0
2020-12-24,162.3436,162.8326,161.1351,161.6148,1941216.0
2020-12-25,162.3436,162.8326,161.1351,161.6148,1941216.0
2020-12-26,162.3436,162.8326,161.1351,161.6148,1941216.0
2020-12-27,162.3436,162.8326,161.1351,161.6148,1941216.0
2020-12-28,163.3861,163.7089,161.3381,162.7219,2441975.0
2020-12-29,163.3861,163.9948,160.9414,161.4765,2359709.0
2020-12-30,162.0853,162.4174,159.4286,160.4064,1935233.0
2020-12-31,160.8953,162.9767,160.6093,162.851,2571328.0
2021-01-01,160.8953,162.9767,160.6093,162.851,2571328.0
2021-01-02,160.8953,162.9767,160.6093,162.851,2571328.0
2021-01-03,160.8953,162.9767,160.6093,162.851,2571328.0
2021-01-04,162.8326,164.2901,160.6278,163.8658,3463062.0
2021-01-05,163.1001,167.8695,162.7541,166.3935,4843288.0
2021-01-06,166.3566,174.7883,166.1536,174.2809,5610103.0
2021-01-07,174.5485,177.4415,174.5116,176.292,4226679.0
2021-01-08,176.7348,178.8566,176.0248,178.5983,3321516.0
2021-01-09,176.7348,178.8566,176.0248,178.5983,3321516.0
2021-01-10,176.7348,178.8566,176.0248,178.5983,3321516.0
2021-01-11,178.0817,184.0411,177.2972,180.1481,7221960.0
2021-01-12,180.9691,183.8428,180.4894,183.6721,3866687.0
2021-01-13,183.137,184.4655,180.1481,181.5688,4098158.0
2021-01-14,181.7256,183.9489,181.6426,182.6666,3321165.0
2021-01-15,182.3345,183.4415,178.9765,179.7053,4289911.0
2021-01-16,182.3345,183.4415,178.9765,179.7053,4289911.0
2021-01-17,182.3345,183.4415,178.9765,179.7053,4289911.0
2021-01-18,182.3345,183.4415,178.9765,179.7053,4289911.0
2021-01-19,179.3547,179.6592,172.6921,173.5798,5347792.0
2021-01-20,173.8935,174.078,170.2403,173.709,3443232.0
2021-01-21,175.3695,179.0503,174.3547,176.4488,4586624.0
2021-01-22,176.1075,177.4728,174.7936,177.0392,3257239.0
2021-01-23,176.1075,177.4728,174.7936,177.0392,3257239.0
2021-01-24,176.1075,177.4728,174.7936,177.0392,3257239.0
2021-01-25,176.7164,178.1463,174.5669,175.4156,3423911.0
2021-01-26,175.3787,175.7938,172.2053,173.1555,3463602.0
2021-01-27,173.0724,173.1555,163.1185,164.4654,6985860.0
2021-01-28,164.1425,171.0521,163.9857,169.3547,3965207.0
2021-01-29,168.0079,169.2809,166.292,167.1315,3612280.0
2021-01-30,168.0079,169.2809,166.292,167.1315,3612280.0
2021-01-31,168.0079,169.2809,166.292,167.1315,3612280.0
2021-02-01,168.0632,170.6647,165.757,169.3455,2637302.0
2021-02-02,171.1259,174.3916,170.8307,171.209,2920489.0
2021-02-03,170.84,172.4451,169.4608,170.7662,2135438.0
2021-02-04,171.4673,174.1149,170.2532,173.9765,2309456.0
2021-02-05,174.8068,175.5817,173.3307,174.2256,2218864.0
2021-02-06,174.8068,175.5817,173.3307,174.2256,2218864.0
2021-02-07,174.8068,175.5817,173.3307,174.2256,2218864.0
2021-02-08,177.4359,179.4101,175.7293,178.9212,3076353.0
2021-02-09,179.0872,181.0429,178.8658,179.2348,2868934.0
2021-02-10,178.8658,179.3824,175.3879,177.5282,2713545.0
2021-02-11,177.1592,178.2016,175.5909,175.6555,1862266.0
2021-02-12,176.2459,177.0023,175.4617,176.5964,1821753.0
2021-02-13,176.2459,177.0023,175.4617,176.5964,1821753.0
2021-02-14,176.2459,177.0023,175.4617,176.5964,1821753.0
2021-02-15,176.2459,177.0023,175.4617,176.5964,1821753.0
2021-02-16,176.9575,178.286,176.0409,176.4483,2500270.0
2021-02-17,175.1614,179.8043,175.0688,179.2349,3721565.0
2021-02-18,174.3004,177.3463,174.0504,177.2074,2983459.0
2021-02-19,177.7074,178.1703,174.3837,174.8096,3120052.0
2021-02-20,177.7074,178.1703,174.3837,174.8096,3120052.0
2021-02-21,177.7074,178.1703,174.3837,174.8096,3120052.0
2021-02-22,174.1615,176.2783,173.6986,174.967,2152618.0
2021-02-23,174.1338,174.7263,170.4491,172.5321,2828116.0
2021-02-24,172.2174,173.8005,170.625,173.1987,3738358.0
2021-02-25,174.5319,176.1798,170.8842,171.3471,4355641.0
2021-02-26,172.3377,172.9673,168.663,169.8288,4340375.0
2021-02-27,172.3377,172.9673,168.663,169.8288,4340375.0
2021-02-28,172.3377,172.9673,168.663,169.8288,4340375.0
2021-03-01,172.1526,173.6615,171.1342,172.2822,3683533.0
2021-03-02,174.0597,179.2164,159.395,160.6171,22090539.0
2021-03-03,162.015,163.7463,159.7839,160.7282,8285311.0
2021-03-04,159.5802,161.654,154.4466,157.2194,7111686.0
2021-03-05,157.6453,161.9965,154.6549,159.8024,6008115.0
2021-03-06,157.6453,161.9965,154.6549,159.8024,6008115.0
2021-03-07,157.6453,161.9965,154.6549,159.8024,6008115.0
2021-03-08,162.265,165.2276,160.7189,163.7463,4558581.0
2021-03-09,165.0887,167.3291,164.0472,165.8849,3752363.0
2021-03-10,166.6163,168.1531,164.8758,165.3294,3314829.0
2021-03-11,165.8571,166.7274,164.237,166.0145,3045164.0
2021-03-12,166.5515,166.9681,165.3109,166.6533,2441940.0
2021-03-13,166.5515,166.9681,165.3109,166.6533,2441940.0
2021-03-14,166.5515,166.9681,165.3109,166.6533,2441940.0
2021-03-15,167.0514,168.3012,165.3202,167.6624,3454085.0
2021-03-16,166.607,167.2828,164.9035,166.8385,3437320.0
2021-03-17,166.1858,166.3293,164.6721,165.1628,2929271.0
2021-03-18,164.0888,167.7087,163.5704,166.283,2859316.0
2021-03-19,166.5422,174.3282,166.3015,173.6338,7745198.0
2021-03-20,166.5422,174.3282,166.3015,173.6338,7745198.0
2021-03-21,166.5422,174.3282,166.3015,173.6338,7745198.0
2021-03-22,173.2172,176.2539,172.888,174.0875,3952385.0
2021-03-23,173.8375,176.6334,173.5227,174.9022,2920433.0
2021-03-24,174.8929,175.4021,173.4765,174.3097,2489682.0
2021-03-25,174.1338,179.022,173.7449,178.4017,3444737.0
2021-03-26,179.883,186.2988,179.633,186.0396,6046090.0
2021-03-27,179.883,186.2988,179.633,186.0396,6046090.0
2021-03-28,179.883,186.2988,179.633,186.0396,6046090.0
2021-03-29,185.2434,186.9746,182.8548,183.5029,3231777.0
2021-03-30,183.3825,186.4191,182.9474,184.836,2810804.0
2021-03-31,185.1971,186.3914,183.3362,183.3733,3556624.0
2021-04-01,183.4381,186.521,181.7901,185.8266,2730249.0
2021-04-02,183.4381,186.521,181.7901,185.8266,2730249.0
2021-04-03,183.4381,186.521,181.7901,185.8266,2730249.0
2021-04-04,183.4381,186.521,181.7901,185.8266,2730249.0
2021-04-05,187.0117,190.5297,187.0117,190.1131,2833229.0
2021-04-06,189.2336,191.9959,187.8912,190.1871,2494866.0
2021-04-07,190.4834,190.7149,188.9373,189.2799,2100353.0
2021-04-08,189.1873,189.6131,187.4005,188.3633,3032635.0
2021-04-09,188.8633,190.4093,188.4375,190.1223,2900494.0
2021-04-10,188.8633,190.4093,188.4375,190.1223,2900494.0
2021-04-11,188.8633,190.4093,188.4375,190.1223,2900494.0
2021-04-12,190.0483,191.0389,188.3818,189.8816,3191315.0
2021-04-13,190.3075,190.7149,188.4096,189.7335,2393412.0
2021-04-14,189.1225,190.7149,187.9652,190.4464,2171319.0
2021-04-15,190.7334,190.9093,188.4281,190.4927,3370288.0
2021-04-16,190.7149,193.9459,190.5575,193.0756,4342573.0
2021-04-17,190.7149,193.9459,190.5575,193.0756,4342573.0
2021-04-18,190.7149,193.9459,190.5575,193.0756,4342573.0
2021-04-19,193.9459,195.2142,192.7979,193.1682,2924543.0
2021-04-20,193.4089,193.9459,191.1129,191.8906,2089772.0
2021-04-21,191.8628,192.946,190.9926,191.4277,2837188.0
2021-04-22,191.8999,192.2378,188.53,190.3168,2499473.0
2021-04-23,190.6593,191.4555,188.7921,190.7241,2444854.0
2021-04-24,190.6593,191.4555,188.7921,190.7241,2444854.0
2021-04-25,190.6593,191.4555,188.7921,190.7241,2444854.0
2021-04-26,190.5852,190.7334,187.7986,188.5207,2675671.0
2021-04-27,189.0669,190.0946,188.2244,189.1965,2260127.0
2021-04-28,188.7984,190.0205,188.3448,189.2891,1598814.0
2021-04-29,190.8259,192.946,190.5019,191.9925,1884920.0
2021-04-30,190.9093,192.7053,190.6963,191.8814,1802061.0
2021-05-01,190.9093,192.7053,190.6963,191.8814,1802061.0
2021-05-02,190.9093,192.7053,190.6963,191.8814,1802061.0
