,SCCO US Equity,SCCO US Equity,SCCO US Equity,SCCO US Equity,SCCO US Equity
2021-03-09,61.042,62.3657,59.9644,61.916,1357402.0
2021-03-10,62.0178,64.4954,61.7293,63.7572,1278509.0
2021-03-11,65.4542,67.5586,64.8518,66.3622,1693282.0
2021-03-12,65.3439,66.4882,65.0258,66.1755,581305.0
2021-03-13,65.3439,66.4882,65.0258,66.1755,581305.0
2021-03-14,65.3439,66.4882,65.0258,66.1755,581305.0
2021-03-15,65.9888,66.3537,63.5706,64.2918,1174174.0
2021-03-16,64.47,64.47,62.4675,62.6202,1110408.0
2021-03-17,62.0347,63.4772,61.5693,63.0275,758750.0
2021-03-18,62.9596,63.7059,61.8311,61.8905,883349.0
2021-03-19,61.7293,62.0347,60.3292,61.2117,1509316.0
2021-03-20,61.7293,62.0347,60.3292,61.2117,1509316.0
2021-03-21,61.7293,62.0347,60.3292,61.2117,1509316.0
2021-03-22,61.4832,61.6784,60.4226,61.1608,988039.0
2021-03-23,60.2189,60.8383,57.6064,57.8431,1844400.0
2021-03-24,58.6407,59.328,56.9097,57.2576,1658294.0
2021-03-25,55.3485,56.2649,54.2624,55.8491,2317505.0
2021-03-26,57.3934,59.065,56.8079,58.9037,1469013.0
2021-03-27,57.3934,59.065,56.8079,58.9037,1469013.0
2021-03-28,57.3934,59.065,56.8079,58.9037,1469013.0
2021-03-29,58.5389,58.611,57.2491,57.7667,1233545.0
2021-03-30,57.5461,58.2673,57.2067,57.7752,1102638.0
2021-03-31,58.5898,58.6916,57.5461,57.5885,929368.0
2021-04-01,58.1231,59.014,57.7837,58.8952,1121497.0
2021-04-02,58.1231,59.014,57.7837,58.8952,1121497.0
2021-04-03,58.1231,59.014,57.7837,58.8952,1121497.0
2021-04-04,58.1231,59.014,57.7837,58.8952,1121497.0
2021-04-05,60.0747,61.8141,59.905,60.8383,1345430.0
2021-04-06,61.025,62.1875,60.3292,60.5838,1303197.0
2021-04-07,60.4056,60.6856,59.7241,60.1086,900711.0
2021-04-08,60.4226,61.9414,59.7225,61.4917,937132.0
2021-04-09,60.9317,60.9486,59.5231,60.2274,850594.0
2021-04-10,60.9317,60.9486,59.5231,60.2274,850594.0
2021-04-11,60.9317,60.9486,59.5231,60.2274,850594.0
2021-04-12,59.8626,60.0068,59.3025,59.7268,947673.0
2021-04-13,59.7353,60.6856,59.3704,60.1765,678768.0
2021-04-14,61.1184,63.1547,60.9147,62.3063,907644.0
2021-04-15,63.1972,63.6045,62.0772,63.5281,1476184.0
2021-04-16,63.7657,65.1064,63.7657,64.6566,941505.0
2021-04-17,63.7657,65.1064,63.7657,64.6566,941505.0
2021-04-18,63.7657,65.1064,63.7657,64.6566,941505.0
2021-04-19,65.0724,65.9379,62.5863,63.2227,1331821.0
2021-04-20,62.8069,63.0317,60.1341,60.5753,1332382.0
2021-04-21,58.7934,61.322,58.4455,61.1523,1532730.0
2021-04-22,60.745,60.745,58.4964,58.6492,1453747.0
2021-04-23,59.6844,60.9486,59.4214,60.7874,1072867.0
2021-04-24,59.6844,60.9486,59.4214,60.7874,1072867.0
2021-04-25,59.6844,60.9486,59.4214,60.7874,1072867.0
2021-04-26,61.4493,62.3275,60.9317,61.8481,1239782.0
2021-04-27,61.7463,62.2623,61.2371,61.9244,1132681.0
2021-04-28,61.8056,62.1196,60.4226,61.9584,696087.0
2021-04-29,62.6202,62.7051,60.3632,61.1014,726541.0
2021-04-30,60.3207,61.3088,58.6916,58.8952,1659793.0
2021-05-01,60.3207,61.3088,58.6916,58.8952,1659793.0
2021-05-02,60.3207,61.3088,58.6916,58.8952,1659793.0
2021-05-03,59.6165,60.0365,58.9716,59.0395,1077197.0
2021-05-04,59.065,59.3959,58.0214,59.0904,852625.0
2021-05-05,59.888,61.8566,59.4128,61.5511,1320071.0
2021-05-06,62.0432,62.0878,60.745,61.7887,1233365.0
2021-05-07,62.7645,65.3355,62.2384,65.2252,1820015.0
2021-05-08,62.7645,65.3355,62.2384,65.2252,1820015.0
2021-05-09,62.7645,65.3355,62.2384,65.2252,1820015.0
2021-05-10,67.7512,71.3221,67.6485,68.8901,4687734.0
2021-05-11,67.0748,70.0033,65.8074,69.7122,2156528.0
2021-05-12,69.2669,70.2517,67.109,67.3916,1544792.0
2021-05-13,66.7922,68.8559,64.8055,66.0643,1288547.0
2021-05-14,65.8074,66.5035,64.052,65.3365,1313521.0
2021-05-15,65.8074,66.5035,64.052,65.3365,1313521.0
2021-05-16,65.8074,66.5035,64.052,65.3365,1313521.0
2021-05-17,65.5077,67.2289,64.7028,67.0919,1366403.0
2021-05-18,68.3421,68.5647,65.5248,65.5591,1239244.0
2021-05-19,62.9388,63.6327,60.3442,60.798,2332420.0
2021-05-20,61.4916,61.9027,60.2414,60.7295,1046868.0
2021-05-21,61.0635,61.3803,58.7001,59.4622,1888945.0
2021-05-22,61.0635,61.3803,58.7001,59.4622,1888945.0
2021-05-23,61.0635,61.3803,58.7001,59.4622,1888945.0
2021-05-24,59.2138,59.3423,58.0578,58.2719,1262092.0
2021-05-25,58.1006,58.5887,57.2272,57.3642,1176205.0
2021-05-26,57.681,58.289,57.2272,57.5868,1617047.0
2021-05-27,58.8799,60.0873,58.7001,59.2481,1891761.0
2021-05-28,59.1025,59.9631,58.3404,59.7191,1736954.0
2021-05-29,59.1025,59.9631,58.3404,59.7191,1736954.0
2021-05-30,59.1025,59.9631,58.3404,59.7191,1736954.0
2021-05-31,59.1025,59.9631,58.3404,59.7191,1736954.0
2021-06-01,61.4745,62.0027,60.5839,61.3717,1695605.0
2021-06-02,61.132,61.9027,60.3356,61.5344,1585438.0
2021-06-03,60.4212,60.7209,58.8194,59.4279,1547112.0
2021-06-04,59.9674,61.1705,59.1196,60.9265,1560283.0
2021-06-05,59.9674,61.1705,59.1196,60.9265,1560283.0
2021-06-06,59.9674,61.1705,59.1196,60.9265,1560283.0
2021-06-07,60.327,60.7209,57.6125,58.4346,2113232.0
2021-06-08,58.6744,59.7961,58.2205,58.9655,1599903.0
2021-06-09,58.9227,58.9227,56.9617,57.0217,1835606.0
2021-06-10,57.3728,58.1606,56.9532,57.3556,1509900.0
2021-06-11,58.486,59.171,57.1758,57.33,1493981.0
2021-06-12,58.486,59.171,57.1758,57.33,1493981.0
2021-06-13,58.486,59.171,57.1758,57.33,1493981.0
2021-06-14,57.0388,57.0645,55.917,56.3452,1307295.0
2021-06-15,55.3348,55.3348,53.2625,54.0674,3706552.0
2021-06-16,53.5108,53.9218,53.0142,53.6735,2219033.0
2021-06-17,53.1426,53.3481,50.0513,50.8734,2965470.0
2021-06-18,50.8306,51.4129,50.5266,50.9333,2404953.0
2021-06-19,50.8306,51.4129,50.5266,50.9333,2404953.0
2021-06-20,50.8306,51.4129,50.5266,50.9333,2404953.0
2021-06-21,51.567,52.9028,51.4214,52.8001,1749955.0
2021-06-22,53.134,53.5956,52.3291,53.3481,1599736.0
2021-06-23,54.3671,55.2149,53.7078,53.9561,1838207.0
2021-06-24,54.3157,55.1207,53.9047,54.5127,1015802.0
2021-06-25,55.3604,56.1739,54.9922,55.1635,2307646.0
2021-06-26,55.3604,56.1739,54.9922,55.1635,2307646.0
2021-06-27,55.3604,56.1739,54.9922,55.1635,2307646.0
2021-06-28,55.4033,55.5299,54.608,55.1892,1167998.0
2021-06-29,55.2748,55.6944,54.7525,55.6773,1196912.0
2021-06-30,55.4975,55.6816,54.9494,55.0779,1061219.0
2021-07-01,55.7287,55.9342,53.8533,54.1017,1217451.0
2021-07-02,54.2901,55.1378,54.0417,54.9665,682646.0
2021-07-03,54.2901,55.1378,54.0417,54.9665,682646.0
2021-07-04,54.2901,55.1378,54.0417,54.9665,682646.0
2021-07-05,54.2901,55.1378,54.0417,54.9665,682646.0
2021-07-06,55.1292,55.1292,52.9885,53.468,1340771.0
2021-07-07,54.1274,54.8381,53.3738,54.7953,1304633.0
2021-07-08,53.3567,54.3414,52.5432,53.8533,1030067.0
2021-07-09,55.0693,56.114,54.5641,55.8143,1071571.0
2021-07-10,55.0693,56.114,54.5641,55.8143,1071571.0
2021-07-11,55.0693,56.114,54.5641,55.8143,1071571.0
2021-07-12,54.9665,56.1054,54.5898,55.7201,1245586.0
2021-07-13,55.4033,55.9085,54.7696,55.1378,899315.0
2021-07-14,55.7372,56.1311,54.1274,54.6326,884520.0
2021-07-15,55.3604,56.1311,54.1616,54.7696,940620.0
2021-07-16,53.9475,54.3586,52.6716,53.0484,1518145.0
2021-07-17,53.9475,54.3586,52.6716,53.0484,1518145.0
2021-07-18,53.9475,54.3586,52.6716,53.0484,1518145.0
2021-07-19,51.3786,52.2263,50.8563,52.1236,1373265.0
2021-07-20,52.1065,53.2111,51.507,53.1255,953459.0
2021-07-21,53.3053,54.7996,53.3053,54.4185,1131668.0
2021-07-22,54.7867,54.7867,53.6692,54.0075,946661.0
2021-07-23,54.1787,54.2901,53.0998,54.016,1000900.0
2021-07-24,54.1787,54.2901,53.0998,54.016,1000900.0
2021-07-25,54.1787,54.2901,53.0998,54.016,1000900.0
2021-07-26,54.6754,56.2168,54.4528,55.4033,1419648.0
2021-07-27,54.9922,55.8828,54.2472,55.6516,926481.0
2021-07-28,56.0198,56.4882,55.4803,55.8143,1298793.0
2021-07-29,56.9361,58.015,56.7906,57.9808,1236829.0
2021-07-30,57.4241,57.8694,55.7972,56.2082,1712011.0
2021-07-31,57.4241,57.8694,55.7972,56.2082,1712011.0
2021-08-01,57.4241,57.8694,55.7972,56.2082,1712011.0
2021-08-02,57.2871,57.8609,55.2577,55.3348,1495239.0
2021-08-03,55.6516,56.4308,55.1806,56.0455,931233.0
2021-08-04,55.6602,55.9941,55.3262,55.369,757496.0
2021-08-05,54.8038,55.8657,54.6155,55.6944,792989.0
2021-08-06,55.9684,56.8247,55.643,56.0112,758444.0
2021-08-07,55.9684,56.8247,55.643,56.0112,758444.0
2021-08-08,55.9684,56.8247,55.643,56.0112,758444.0
2021-08-09,55.4975,55.9256,54.821,55.8571,668225.0
2021-08-10,55.8228,57.2015,55.7105,56.9703,994339.0
2021-08-11,57.3349,58.42,57.0875,57.7602,1067473.0
2021-08-12,57.5346,57.5346,56.8054,57.3002,849462.0
2021-08-13,57.4651,58.3766,57.3783,58.3418,907552.0
2021-08-14,57.4651,58.3766,57.3783,58.3418,907552.0
2021-08-15,57.4651,58.3766,57.3783,58.3418,907552.0
2021-08-16,57.1266,57.2481,55.5838,56.2846,691802.0
2021-08-17,55.5554,55.6912,53.9235,54.8002,931989.0
2021-08-18,53.9669,55.3384,53.6457,54.2707,962013.0
2021-08-19,52.8123,53.2637,52.3653,52.8384,985321.0
2021-08-20,52.7342,53.3158,52.4391,52.7689,903722.0
2021-08-21,52.7342,53.3158,52.4391,52.7689,903722.0
2021-08-22,52.7342,53.3158,52.4391,52.7689,903722.0
2021-08-23,53.6457,54.6787,53.0901,54.4269,960115.0
2021-08-24,55.3557,55.7116,54.479,54.7394,1202160.0
2021-08-25,54.4703,54.9217,54.1448,54.1926,544393.0
2021-08-26,53.7151,53.8193,52.8384,53.1248,833860.0
2021-08-27,53.5676,54.8957,53.5068,54.6873,903775.0
2021-08-28,53.5676,54.8957,53.5068,54.6873,903775.0
2021-08-29,53.5676,54.8957,53.5068,54.6873,903775.0
2021-08-30,54.9608,55.27,54.3011,54.7221,774678.0
2021-08-31,54.8783,55.0259,53.7064,54.3314,822446.0
2021-09-01,53.7064,54.0334,52.7169,53.5849,807180.0
2021-09-02,53.9582,54.6353,53.8366,54.1665,768450.0
2021-09-03,54.479,54.8002,54.071,54.3748,514483.0
2021-09-04,54.479,54.8002,54.071,54.3748,514483.0
2021-09-05,54.479,54.8002,54.071,54.3748,514483.0
2021-09-06,54.479,54.8002,54.071,54.3748,514483.0
2021-09-07,54.1405,54.9304,53.9235,54.1405,648754.0
2021-09-08,53.828,54.0884,52.0832,52.0919,884164.0
2021-09-09,52.1266,52.8471,51.6839,52.2481,684649.0
2021-09-10,53.1769,54.9738,53.1769,53.7064,832921.0
2021-09-11,53.1769,54.9738,53.1769,53.7064,832921.0
2021-09-12,53.1769,54.9738,53.1769,53.7064,832921.0
2021-09-13,54.3401,54.3401,53.0207,53.3679,596563.0
2021-09-14,53.203,53.4113,52.3349,52.7516,560245.0
2021-09-15,53.3766,54.1752,53.1769,54.1144,535139.0
2021-09-16,52.821,52.8905,51.0632,51.3367,1071043.0
2021-09-17,51.2672,51.4104,50.2776,50.7898,1525410.0
2021-09-18,51.2672,51.4104,50.2776,50.7898,1525410.0
2021-09-19,51.2672,51.4104,50.2776,50.7898,1525410.0
2021-09-20,48.611,49.453,47.6735,49.3749,1462214.0
2021-09-21,49.7655,49.8262,48.2212,49.0016,1266377.0
2021-09-22,49.9304,50.4252,49.1926,49.262,800489.0
2021-09-23,49.262,50.2863,49.262,49.6005,1038467.0
2021-09-24,49.2273,50.538,49.2273,50.3037,656284.0
2021-09-25,49.2273,50.538,49.2273,50.3037,656284.0
2021-09-26,49.2273,50.538,49.2273,50.3037,656284.0
2021-09-27,50.3471,51.5363,50.2255,51.4321,978476.0
2021-09-28,50.9808,50.9808,49.4703,50.5207,782334.0
2021-09-29,51.0502,51.0936,49.5224,49.6266,899704.0
2021-09-30,49.0797,49.3662,48.2203,48.7325,1695959.0
2021-10-01,49.2967,49.6786,48.203,49.2967,816887.0
2021-10-02,49.2967,49.6786,48.203,49.2967,816887.0
2021-10-03,49.2967,49.6786,48.203,49.2967,816887.0
2021-10-04,50.1301,50.2342,48.9148,49.0624,749800.0
2021-10-05,48.9582,49.1839,48.2637,48.8193,936736.0
2021-10-06,48.2117,49.1622,48.0033,48.7846,1282344.0
2021-10-07,49.7828,51.1824,49.7828,50.6162,1057344.0
2021-10-08,51.163,51.2064,50.2169,50.8679,990139.0
2021-10-09,51.163,51.2064,50.2169,50.8679,990139.0
2021-10-10,51.163,51.2064,50.2169,50.8679,990139.0
2021-10-11,52.2655,52.7689,51.163,51.1978,1254665.0
2021-10-12,51.1023,51.3453,50.6335,51.1196,871432.0
2021-10-13,51.3974,52.2221,51.1717,51.6492,1370209.0
2021-10-14,52.9078,55.0519,52.5519,54.6787,1986550.0
2021-10-15,55.3731,58.0727,54.7307,57.4738,2403440.0
2021-10-16,55.3731,58.0727,54.7307,57.4738,2403440.0
2021-10-17,55.3731,58.0727,54.7307,57.4738,2403440.0
2021-10-18,56.0241,57.1005,55.6596,56.5276,1088154.0
2021-10-19,56.8922,57.6561,56.3974,57.387,1128465.0
2021-10-20,56.9877,57.4043,56.7359,57.0311,1084293.0
2021-10-21,55.9894,56.2325,54.696,55.8592,962212.0
2021-10-22,57.196,57.2655,55.4425,55.6769,1003869.0
2021-10-23,57.196,57.2655,55.4425,55.6769,1003869.0
2021-10-24,57.196,57.2655,55.4425,55.6769,1003869.0
2021-10-25,55.9113,57.2134,55.4165,56.9356,829221.0
2021-10-26,56.8575,56.9616,55.6596,55.8853,788475.0
2021-10-27,54.6873,55.2255,52.9946,53.2203,1137192.0
2021-10-28,53.7585,54.2012,53.2464,53.637,1005189.0
2021-10-29,52.8992,53.2551,52.0137,52.0745,1089319.0
2021-10-30,52.8992,53.2551,52.0137,52.0745,1089319.0
2021-10-31,52.8992,53.2551,52.0137,52.0745,1089319.0
2021-11-01,52.1873,52.8829,52.0137,52.5259,640032.0
2021-11-02,52.2047,52.5519,51.5797,52.2394,784894.0
2021-11-03,52.17,52.2394,50.7811,51.3106,1035556.0
2021-11-04,51.5103,51.7446,50.4946,51.1544,929300.0
2021-11-05,51.2151,51.6926,50.7203,51.5623,832653.0
2021-11-06,51.2151,51.6926,50.7203,51.5623,832653.0
2021-11-07,51.2151,51.6926,50.7203,51.5623,832653.0
2021-11-08,52.5346,54.2446,52.5085,53.6457,1588850.0
2021-11-09,53.1516,53.9986,52.1016,52.781,1229499.0
2021-11-10,52.5163,52.9574,51.2281,51.3604,791339.0
2021-11-11,52.6751,55.1103,52.631,54.4662,1962964.0
2021-11-12,54.1398,55.428,53.6986,55.1103,976358.0
2021-11-13,54.1398,55.428,53.6986,55.1103,976358.0
2021-11-14,54.1398,55.428,53.6986,55.1103,976358.0
2021-11-15,54.7133,54.8456,53.5839,53.6368,815017.0
2021-11-16,53.628,53.8133,52.8339,53.4427,769651.0
2021-11-17,53.0898,53.7427,52.0398,52.4369,908216.0
2021-11-18,52.0751,53.0633,52.0751,52.9574,892686.0
2021-11-19,52.7369,53.4516,52.631,52.6575,645111.0
2021-11-20,52.7369,53.4516,52.631,52.6575,645111.0
2021-11-21,52.7369,53.4516,52.631,52.6575,645111.0
2021-11-22,51.5898,51.6163,49.9134,51.1663,1528160.0
2021-11-23,51.7487,52.8604,51.6957,52.2604,805683.0
2021-11-24,52.428,52.9839,52.0398,52.3222,657850.0
2021-11-25,52.428,52.9839,52.0398,52.3222,657850.0
2021-11-26,50.5046,51.1751,49.6487,50.9193,704104.0
2021-11-27,50.5046,51.1751,49.6487,50.9193,704104.0
2021-11-28,50.5046,51.1751,49.6487,50.9193,704104.0
2021-11-29,51.6163,52.6648,50.9634,52.5516,943809.0
2021-11-30,52.3133,52.5869,50.6369,51.6163,1491753.0
2021-12-01,52.2781,53.3148,50.531,50.6457,1365585.0
2021-12-02,50.734,51.8016,50.6457,51.7839,1116220.0
2021-12-03,52.0575,52.2781,50.6413,51.334,805447.0
2021-12-04,52.0575,52.2781,50.6413,51.334,805447.0
2021-12-05,52.0575,52.2781,50.6413,51.334,805447.0
2021-12-06,52.1545,52.3751,50.8222,51.8545,633709.0
2021-12-07,53.028,53.7604,52.6133,52.781,881946.0
2021-12-08,52.728,53.7074,52.5869,53.2133,533604.0
2021-12-09,53.3942,53.9545,52.4545,53.928,777159.0
2021-12-10,53.9545,54.2633,53.1869,53.3457,724118.0
2021-12-11,53.9545,54.2633,53.1869,53.3457,724118.0
2021-12-12,53.9545,54.2633,53.1869,53.3457,724118.0
2021-12-13,53.4251,53.6457,52.2472,52.5339,1074621.0
2021-12-14,52.2869,53.4604,52.1369,52.3398,830611.0
2021-12-15,51.7222,51.7751,49.8605,50.381,1992614.0
2021-12-16,51.6604,52.3839,50.8134,51.4928,2718913.0
2021-12-17,51.5545,51.9736,50.8487,51.5104,1863599.0
2021-12-18,51.5545,51.9736,50.8487,51.5104,1863599.0
2021-12-19,51.5545,51.9736,50.8487,51.5104,1863599.0
2021-12-20,50.4516,50.8002,49.7987,50.6634,925263.0
2021-12-21,51.2722,52.3751,51.1575,52.2692,791911.0
2021-12-22,52.0398,52.4104,51.6031,52.3751,652026.0
2021-12-23,52.0928,53.2574,52.031,53.1163,647600.0
2021-12-24,52.0928,53.2574,52.031,53.1163,647600.0
2021-12-25,52.0928,53.2574,52.031,53.1163,647600.0
2021-12-26,52.0928,53.2574,52.031,53.1163,647600.0
2021-12-27,52.9663,54.1177,52.9133,54.0957,601614.0
2021-12-28,53.778,54.3251,53.778,53.8751,431607.0
2021-12-29,53.6633,54.2456,53.2486,53.7163,526497.0
2021-12-30,54.0427,54.8456,53.9809,54.0251,626364.0
2021-12-31,53.9457,54.6251,53.7339,54.4486,455278.0
2022-01-01,53.9457,54.6251,53.7339,54.4486,455278.0
2022-01-02,53.9457,54.6251,53.7339,54.4486,455278.0
2022-01-03,54.2809,54.5986,53.7515,54.1839,777878.0
2022-01-04,54.8015,55.7809,54.5015,55.2162,693478.0
2022-01-05,55.4897,56.6147,55.0839,55.2603,1052814.0
2022-01-06,55.225,55.5956,54.4316,55.1897,1080245.0
2022-01-07,56.0368,56.8573,55.2339,56.7779,771684.0
2022-01-08,56.0368,56.8573,55.2339,56.7779,771684.0
2022-01-09,56.0368,56.8573,55.2339,56.7779,771684.0
2022-01-10,56.7779,57.2189,55.4368,56.3456,898534.0
2022-01-11,56.3985,58.322,56.1162,58.2426,1172539.0
2022-01-12,60.219,61.3484,60.0602,61.0661,2301815.0
2022-01-13,60.819,61.6308,59.8043,59.972,1386705.0
2022-01-14,59.1426,60.219,58.7839,59.822,853577.0
2022-01-15,59.1426,60.219,58.7839,59.822,853577.0
2022-01-16,59.1426,60.219,58.7839,59.822,853577.0
2022-01-17,59.1426,60.219,58.7839,59.822,853577.0
2022-01-18,59.9014,61.6043,59.8132,60.4837,1334427.0
2022-01-19,61.3219,62.1601,60.272,60.3514,1332136.0
2022-01-20,60.7925,61.7455,59.5661,60.0073,1357510.0
2022-01-21,59.1955,59.5352,57.8897,58.4632,1396823.0
2022-01-22,59.1955,59.5352,57.8897,58.4632,1396823.0
2022-01-23,59.1955,59.5352,57.8897,58.4632,1396823.0
2022-01-24,56.4691,57.2015,55.1456,57.1926,1464147.0
2022-01-25,56.4691,57.3162,54.8015,57.0338,1259434.0
2022-01-26,58.1632,59.0014,56.4779,57.0073,1395844.0
2022-01-27,57.8279,58.3661,55.8603,56.4427,997869.0
2022-01-28,55.8515,55.8515,54.0868,55.2074,1096415.0
2022-01-29,55.8515,55.8515,54.0868,55.2074,1096415.0
2022-01-30,55.8515,55.8515,54.0868,55.2074,1096415.0
2022-01-31,54.7839,56.3721,54.7045,56.3721,859577.0
2022-02-01,57.2544,57.7309,56.425,57.4926,933119.0
2022-02-02,57.7044,57.7044,55.9221,56.4956,1325442.0
2022-02-03,56.4603,56.4868,55.2956,55.7456,1020333.0
2022-02-04,54.9956,56.0632,54.528,55.7721,989183.0
2022-02-05,54.9956,56.0632,54.528,55.7721,989183.0
2022-02-06,54.9956,56.0632,54.528,55.7721,989183.0
2022-02-07,56.1162,56.5221,55.3044,56.178,889370.0
2022-02-08,56.6809,58.0044,56.3897,57.8985,1072767.0
2022-02-09,58.7102,59.9896,58.0044,59.8396,1300590.0
2022-02-10,59.7073,61.1499,58.9838,59.2926,1451542.0
2022-02-11,58.4985,60.2278,58.0485,59.2661,1647653.0
2022-02-12,58.4985,60.2278,58.0485,59.2661,1647653.0
2022-02-13,58.4985,60.2278,58.0485,59.2661,1647653.0
2022-02-14,59.3288,59.8035,57.8241,59.3915,1177002.0
2022-02-15,58.8631,60.332,58.6123,60.3051,998306.0
2022-02-16,60.7171,61.559,60.4842,61.4695,934885.0
2022-02-17,61.0933,61.2455,59.8841,60.2514,975607.0
2022-02-18,60.9231,61.3262,59.8035,60.538,863490.0
2022-02-19,60.9231,61.3262,59.8035,60.538,863490.0
2022-02-20,60.9231,61.3262,59.8035,60.538,863490.0
2022-02-21,60.9231,61.3262,59.8035,60.538,863490.0
2022-02-22,60.735,61.25,59.4184,59.92,911217.0
2022-02-23,60.2245,60.5245,59.1587,59.3378,925588.0
2022-02-24,57.5733,59.284,57.5106,59.1587,1164498.0
2022-02-25,59.4632,61.6217,59.4542,61.6128,949400.0
2022-02-26,59.4632,61.6217,59.4542,61.6128,949400.0
2022-02-27,59.4632,61.6217,59.4542,61.6128,949400.0
2022-02-28,61.0216,62.6428,60.8425,62.1502,1386499.0
2022-03-01,62.8846,65.5895,62.7682,64.3356,1871088.0
2022-03-02,64.8193,65.7149,63.7624,65.3029,1361715.0
2022-03-03,66.1448,67.6854,65.5716,67.3809,1320369.0
2022-03-04,67.5062,68.6258,66.1359,68.6079,1228217.0
2022-03-05,67.5062,68.6258,66.1359,68.6079,1228217.0
2022-03-06,67.5062,68.6258,66.1359,68.6079,1228217.0
2022-03-07,68.2765,68.5273,65.7884,66.53,1395690.0
2022-03-08,65.482,68.393,65.482,67.0226,1539116.0
2022-03-09,65.7955,68.0705,64.9088,67.0584,1822164.0
2022-03-10,67.6227,68.7691,66.8672,67.4435,1749036.0
2022-03-11,66.7808,67.7212,66.1986,66.3419,1308599.0
2022-03-12,66.7808,67.7212,66.1986,66.3419,1308599.0
2022-03-13,66.7808,67.7212,66.1986,66.3419,1308599.0
2022-03-14,65.3208,65.3298,61.8367,62.2756,1555763.0
2022-03-15,60.9052,61.5769,60.2789,61.2814,1365483.0
2022-03-16,62.1233,63.1444,61.5053,63.1175,915528.0
2022-03-17,63.5922,65.7507,63.4237,65.4552,1119856.0
2022-03-18,64.9805,66.5927,64.5774,66.5568,1833025.0
2022-03-19,64.9805,66.5927,64.5774,66.5568,1833025.0
2022-03-20,64.9805,66.5927,64.5774,66.5568,1833025.0
2022-03-21,67.1659,69.5081,67.1301,69.0289,1078974.0
2022-03-22,69.0378,70.5067,68.2765,68.5631,1052338.0
2022-03-23,69.0557,70.2559,68.805,69.4767,839076.0
2022-03-24,68.4288,69.4051,67.8645,69.0647,1186383.0
2022-03-25,68.9662,69.6917,68.3482,69.5573,887752.0
2022-03-26,68.9662,69.6917,68.3482,69.5573,887752.0
2022-03-27,68.9662,69.6917,68.3482,69.5573,887752.0
2022-03-28,68.9662,68.9662,67.2017,68.3034,617271.0
2022-03-29,67.7481,68.7199,67.1032,68.4557,788291.0
2022-03-30,68.9662,69.6827,68.3661,68.8229,708649.0
2022-03-31,68.9214,69.6648,67.963,67.9809,880488.0
2022-04-01,68.4557,70.0231,68.3123,70.0141,976447.0
2022-04-02,68.4557,70.0231,68.3123,70.0141,976447.0
2022-04-03,68.4557,70.0231,68.3123,70.0141,976447.0
2022-04-04,70.5425,71.0396,69.2976,69.8618,861502.0
2022-04-05,69.5304,69.8618,66.324,66.4762,1699414.0
2022-04-06,66.1448,66.6375,64.452,65.285,996198.0
2022-04-07,65.285,66.2971,64.8372,65.7687,606337.0
2022-04-08,66.2702,67.0223,65.894,66.1269,618967.0
2022-04-09,66.2702,67.0223,65.894,66.1269,618967.0
2022-04-10,66.2702,67.0223,65.894,66.1269,618967.0
2022-04-11,66.0194,66.1986,64.9267,65.8672,652294.0
2022-04-12,67.148,67.6074,65.6074,65.7328,667721.0
2022-04-13,66.109,66.8524,65.9567,66.8166,878461.0
2022-04-14,66.5837,66.9241,65.079,65.1954,878501.0
2022-04-15,66.5837,66.9241,65.079,65.1954,878501.0
2022-04-16,66.5837,66.9241,65.079,65.1954,878501.0
2022-04-17,66.5837,66.9241,65.079,65.1954,878501.0
2022-04-18,65.4552,66.2702,65.079,65.5806,597590.0
2022-04-19,64.8193,65.5447,64.5953,65.0969,679246.0
2022-04-20,64.4879,64.6894,63.1444,64.2998,1089735.0
2022-04-21,63.637,63.9863,60.0185,61.0575,1997575.0
2022-04-22,60.538,60.9679,58.6929,59.2393,1414198.0
2022-04-23,60.538,60.9679,58.6929,59.2393,1414198.0
2022-04-24,60.538,60.9679,58.6929,59.2393,1414198.0
2022-04-25,57.6092,58.0122,55.773,57.5823,2091478.0
2022-04-26,57.5465,57.5912,55.4954,55.5939,1466238.0
2022-04-27,56.8657,57.7435,56.185,56.3552,1073872.0
2022-04-28,56.4269,57.2867,54.8684,56.4269,992625.0
2022-04-29,57.3852,58.3615,55.7103,55.773,1242023.0
2022-04-30,57.3852,58.3615,55.7103,55.773,1242023.0
2022-05-01,57.3852,58.3615,55.7103,55.773,1242023.0
2022-05-02,55.0655,55.5581,54.2683,55.4148,1083441.0
2022-05-03,55.4685,56.8389,55.4685,56.2119,1250646.0
2022-05-04,56.203,58.3884,55.7999,58.1555,1235364.0
2022-05-05,58.1734,58.2406,55.0207,56.0597,1260831.0
2022-05-06,55.2625,55.3879,53.6414,55.0028,1430237.0
2022-05-07,55.2625,55.3879,53.6414,55.0028,1430237.0
2022-05-08,55.2625,55.3879,53.6414,55.0028,1430237.0
2022-05-09,53.2562,53.6681,52.0695,52.2889,1856075.0
2022-05-10,52.9248,53.1219,51.1245,51.6888,1895281.0
2022-05-11,52.3964,52.8765,50.9902,51.0887,1405449.0
2022-05-12,50.1572,50.6319,48.3928,48.9929,2840973.0
2022-05-13,49.2616,50.1572,48.4196,49.3153,2722377.0
2022-05-14,49.2616,50.1572,48.4196,49.3153,2722377.0
2022-05-15,49.2616,50.1572,48.4196,49.3153,2722377.0
2022-05-16,49.6269,50.0026,48.9029,49.4252,1759941.0
