,9993232D US Equity,9993232D US Equity,9993232D US Equity,9993232D US Equity,9993232D US Equity
2019-07-13,42.6585,43.7257,42.6585,43.4338,3693770.0
2019-07-14,42.6585,43.7257,42.6585,43.4338,3693770.0
2019-07-15,43.7804,44.2638,43.6313,44.0905,2182353.0
2019-07-16,43.9172,44.1087,42.9686,43.1967,2321982.0
2019-07-17,43.0598,43.2103,42.4487,42.8683,1920426.0
2019-07-18,42.8683,43.3152,42.5308,43.2058,1471794.0
2019-07-19,43.598,43.6436,43.1328,43.1419,1555915.0
2019-07-20,43.598,43.6436,43.1328,43.1419,1555915.0
2019-07-21,43.598,43.6436,43.1328,43.1419,1555915.0
2019-07-22,43.3335,43.7348,42.8865,43.2058,1778265.0
2019-07-23,43.4064,43.598,42.996,43.5341,1216865.0
2019-07-24,43.6071,44.7837,43.5661,44.6286,1873333.0
2019-07-25,44.4006,44.4553,43.6117,43.8534,1713175.0
2019-07-26,44.1179,44.1179,43.4333,43.6071,1273516.0
2019-07-27,44.1179,44.1179,43.4333,43.6071,1273516.0
2019-07-28,44.1179,44.1179,43.4333,43.6071,1273516.0
2019-07-29,43.5068,43.5524,42.9321,43.3061,1661845.0
2019-07-30,42.9595,43.3836,42.6676,43.2696,1721409.0
2019-07-31,43.3426,43.37,41.8285,42.239,2780176.0
2019-08-01,42.1386,43.9528,41.7829,42.1934,4414235.0
2019-08-02,38.5085,42.2481,38.3991,40.9803,5655196.0
2019-08-03,38.5085,42.2481,38.3991,40.9803,5655196.0
2019-08-04,38.5085,42.2481,38.3991,40.9803,5655196.0
2019-08-05,39.7307,41.1809,39.5665,40.5333,5457233.0
2019-08-06,40.9164,41.1718,40.1868,40.7522,3955460.0
2019-08-07,40.1503,40.8435,39.9222,40.661,2970509.0
2019-08-08,40.7979,41.1992,40.4969,41.1718,2780323.0
2019-08-09,40.9164,41.1718,40.4604,40.9347,2930158.0
2019-08-10,40.9164,41.1718,40.4604,40.9347,2930158.0
2019-08-11,40.9164,41.1718,40.4604,40.9347,2930158.0
2019-08-12,40.4695,41.0943,40.4695,40.8799,2537170.0
2019-08-13,40.962,42.8045,40.6474,41.8012,3116130.0
2019-08-14,40.9985,41.3319,40.4239,40.7066,2250523.0
2019-08-15,40.7431,40.9438,40.2506,40.661,2604716.0
2019-08-16,41.0168,42.1751,40.8982,41.9836,2139142.0
2019-08-17,41.0168,42.1751,40.8982,41.9836,2139142.0
2019-08-18,41.0168,42.1751,40.8982,41.9836,2139142.0
2019-08-19,42.6403,43.1146,42.3119,42.3484,2747617.0
2019-08-20,42.394,42.467,41.8832,42.2937,2470790.0
2019-08-21,42.7589,43.4612,42.7589,43.0872,2473496.0
2019-08-22,43.3335,43.5797,43.224,43.3973,1909334.0
2019-08-23,43.0416,43.452,42.4455,42.7953,3325492.0
2019-08-24,43.0416,43.452,42.4455,42.7953,3325492.0
2019-08-25,43.0416,43.452,42.4455,42.7953,3325492.0
2019-08-26,43.4703,43.4703,42.7224,42.9321,1973504.0
2019-08-27,43.2423,43.4064,42.6312,42.8136,2668422.0
2019-08-28,42.695,43.1419,42.2846,43.0051,3020229.0
2019-08-29,43.5524,44.7198,43.452,44.6195,2812874.0
2019-08-30,45.1577,46.6535,45.112,45.7961,3876249.0
2019-08-31,45.1577,46.6535,45.112,45.7961,3876249.0
2019-09-01,45.1577,46.6535,45.112,45.7961,3876249.0
2019-09-02,45.1577,46.6535,45.112,45.7961,3876249.0
2019-09-03,45.3218,45.4951,44.6879,45.2945,3845164.0
2019-09-04,45.9329,47.6112,45.6319,47.5838,4239209.0
2019-09-05,48.3226,49.4445,48.204,49.3442,3806421.0
2019-09-06,49.1617,49.7546,49.0067,49.5539,2544382.0
2019-09-07,49.1617,49.7546,49.0067,49.5539,2544382.0
2019-09-08,49.1617,49.7546,49.0067,49.5539,2544382.0
2019-09-09,49.8458,50.3292,49.4901,49.9644,2866082.0
2019-09-10,49.782,50.4706,49.3761,50.466,3076823.0
2019-09-11,50.3566,51.597,50.1468,51.2687,3089181.0
2019-09-12,51.1227,51.9983,50.9326,51.3508,3014100.0
2019-09-13,51.1683,51.6973,50.8947,51.2139,2842908.0
2019-09-14,51.1683,51.6973,50.8947,51.2139,2842908.0
2019-09-15,51.1683,51.6973,50.8947,51.2139,2842908.0
2019-09-16,50.6849,51.1227,50.2927,50.8035,1907694.0
2019-09-17,50.5937,51.3553,50.5116,51.1227,2107943.0
2019-09-18,50.9403,52.1716,49.8017,51.7612,4106898.0
2019-09-19,51.9983,52.1078,47.6203,48.2861,10591129.0
2019-09-20,48.0855,48.204,47.0639,47.7936,9116198.0
2019-09-21,48.0855,48.204,47.0639,47.7936,9116198.0
2019-09-22,48.0855,48.204,47.0639,47.7936,9116198.0
2019-09-23,47.6613,48.6966,47.6021,48.1128,3273366.0
2019-09-24,48.5098,48.6067,47.4482,47.8728,3357234.0
2019-09-25,48.0574,49.1144,47.882,48.999,2381567.0
2019-09-26,49.0913,49.756,48.7313,49.5344,3254878.0
2019-09-27,49.3683,50.1714,49.047,49.6683,2411016.0
2019-09-28,49.3683,50.1714,49.047,49.6683,2411016.0
2019-09-29,49.3683,50.1714,49.047,49.6683,2411016.0
2019-09-30,49.8206,50.0698,49.2113,49.6544,2015072.0
2019-10-01,49.8483,50.0329,48.4036,48.7959,2377143.0
2019-10-02,48.3621,48.5928,47.8451,48.2328,3236768.0
2019-10-03,48.3898,49.0267,47.6328,49.0082,2034582.0
2019-10-04,48.9529,49.6175,48.8421,49.5529,1536404.0
2019-10-05,48.9529,49.6175,48.8421,49.5529,1536404.0
2019-10-06,48.9529,49.6175,48.8421,49.5529,1536404.0
2019-10-07,49.5713,49.9498,49.179,49.4975,1664912.0
2019-10-08,48.6482,48.759,47.1897,47.2728,3150244.0
2019-10-09,47.559,48.4082,47.402,48.159,1514717.0
2019-10-10,48.3898,49.2944,48.2578,48.8329,2157160.0
2019-10-11,49.7098,50.236,49.4513,49.6729,2372604.0
2019-10-12,49.7098,50.236,49.4513,49.6729,2372604.0
2019-10-13,49.7098,50.236,49.4513,49.6729,2372604.0
2019-10-14,49.6175,49.9406,49.3498,49.7375,1170682.0
2019-10-15,49.719,50.7437,49.2944,50.716,2200611.0
2019-10-16,50.7714,50.9283,50.2914,50.6791,1383214.0
2019-10-17,50.8176,51.4637,50.4022,50.9376,1144933.0
2019-10-18,50.836,51.0576,50.3837,50.7529,1811353.0
2019-10-19,50.836,51.0576,50.3837,50.7529,1811353.0
2019-10-20,50.836,51.0576,50.3837,50.7529,1811353.0
2019-10-21,51.1406,51.5699,50.7252,51.2145,1719733.0
2019-10-22,51.5745,52.3499,51.2883,51.5653,1602020.0
2019-10-23,51.5099,51.8607,51.0206,51.7868,1837518.0
2019-10-24,52.1284,52.5992,51.4914,51.9161,1381527.0
2019-10-25,52.1099,52.7376,51.8607,52.5392,1622110.0
2019-10-26,52.1099,52.7376,51.8607,52.5392,1622110.0
2019-10-27,52.1099,52.7376,51.8607,52.5392,1622110.0
2019-10-28,52.8853,53.3469,52.7099,53.31,1761617.0
2019-10-29,53.3284,53.6654,52.7469,53.5131,2152928.0
2019-10-30,53.5038,53.5038,52.5527,53.4023,1881776.0
2019-10-31,53.1253,53.6146,52.1745,53.5684,4771088.0
2019-11-01,51.233,53.7161,50.4114,53.19,4875688.0
2019-11-02,51.233,53.7161,50.4114,53.19,4875688.0
2019-11-03,51.233,53.7161,50.4114,53.19,4875688.0
2019-11-04,53.3746,53.7161,52.2022,53.6146,3184173.0
2019-11-05,53.5315,53.67,52.9684,53.2361,2268604.0
2019-11-06,53.0792,53.5223,52.9407,53.393,1547324.0
2019-11-07,53.7531,54.2239,53.5223,53.6515,1709539.0
2019-11-08,53.6146,54.2792,53.135,54.27,1544374.0
2019-11-09,53.6146,54.2792,53.135,54.27,1544374.0
2019-11-10,53.6146,54.2792,53.135,54.27,1544374.0
2019-11-11,54.0762,54.2608,53.5961,53.7715,1439139.0
2019-11-12,53.8454,54.1408,53.4577,53.5131,1694140.0
2019-11-13,53.2269,53.7715,53.0417,53.6608,1515279.0
2019-11-14,53.4484,53.9192,53.2956,53.7346,1281163.0
2019-11-15,54.0023,54.9023,53.85,54.5377,2369990.0
2019-11-16,54.0023,54.9023,53.85,54.5377,2369990.0
2019-11-17,54.0023,54.9023,53.85,54.5377,2369990.0
2019-11-18,54.75,55.9085,54.5977,55.4701,2713989.0
2019-11-19,55.7008,55.7562,54.9993,55.0639,2019261.0
2019-11-20,54.6485,55.2116,54.4639,55.027,1405921.0
2019-11-21,55.0085,55.4516,54.6577,54.907,1869331.0
2019-11-22,54.5839,54.9623,54.3716,54.7223,1496258.0
2019-11-23,54.5839,54.9623,54.3716,54.7223,1496258.0
2019-11-24,54.5839,54.9623,54.3716,54.7223,1496258.0
2019-11-25,55.1193,55.3685,54.7546,55.2485,1829632.0
2019-11-26,55.3039,55.3039,54.7039,54.7039,2425013.0
2019-11-27,55.0362,55.6547,54.7685,55.6085,1460091.0
2019-11-28,55.0362,55.6547,54.7685,55.6085,1460091.0
2019-11-29,55.507,55.7378,55.027,55.0916,1037975.0
2019-11-30,55.507,55.7378,55.027,55.0916,1037975.0
2019-12-01,55.507,55.7378,55.027,55.0916,1037975.0
2019-12-02,55.387,55.627,54.6854,54.7685,1974196.0
2019-12-03,54.2239,54.3346,53.347,53.7346,2627786.0
2019-12-04,54.2608,54.5008,53.7438,54.1315,2125871.0
2019-12-05,54.6023,54.6023,53.9377,54.0854,1476107.0
2019-12-06,54.7408,55.3316,54.3992,54.4546,2250080.0
2019-12-07,54.7408,55.3316,54.3992,54.4546,2250080.0
2019-12-08,54.7408,55.3316,54.3992,54.4546,2250080.0
2019-12-09,53.7438,53.9746,51.7084,52.7284,7408115.0
2019-12-10,52.9038,53.91,52.7284,53.19,3452642.0
2019-12-11,53.393,54.3439,53.3146,53.4854,2345291.0
2019-12-12,53.7069,54.6485,53.5131,54.51,2421348.0
2019-12-13,54.3346,55.2577,54.0808,54.2423,3155119.0
2019-12-14,54.3346,55.2577,54.0808,54.2423,3155119.0
2019-12-15,54.3346,55.2577,54.0808,54.2423,3155119.0
2019-12-16,54.8608,55.0803,54.4777,54.5192,2482955.0
2019-12-17,54.8608,54.8608,54.1592,54.6208,2556472.0
2019-12-18,54.6946,54.7823,53.8921,54.2792,2541111.0
2019-12-19,54.8977,54.9162,53.7808,53.9561,2623062.0
2019-12-20,54.2423,55.1193,53.8454,55.0362,4169401.0
2019-12-21,54.2423,55.1193,53.8454,55.0362,4169401.0
2019-12-22,54.2423,55.1193,53.8454,55.0362,4169401.0
2019-12-23,55.2024,56.1532,54.8885,55.7285,2564402.0
2019-12-24,55.8778,55.9618,55.1966,55.5139,819950.0
2019-12-25,55.8778,55.9618,55.1966,55.5139,819950.0
2019-12-26,55.5512,55.9525,55.5232,55.9152,1071130.0
2019-12-27,55.9898,56.2278,55.4766,55.5979,1298780.0
2019-12-28,55.9898,56.2278,55.4766,55.5979,1298780.0
2019-12-29,55.9898,56.2278,55.4766,55.5979,1298780.0
2019-12-30,55.6166,55.6819,54.9489,55.3273,1060315.0
2019-12-31,55.1966,55.7379,55.0847,55.5232,1266220.0
2020-01-01,55.1966,55.7379,55.0847,55.5232,1266220.0
2020-01-02,55.8125,56.587,55.7755,56.4564,2018530.0
2020-01-03,55.8592,56.0365,54.8794,54.9727,1649702.0
2020-01-04,55.8592,56.0365,54.8794,54.9727,1649702.0
2020-01-05,55.8592,56.0365,54.8794,54.9727,1649702.0
2020-01-06,54.4968,54.786,54.0302,54.3195,1997073.0
2020-01-07,54.5901,55.0938,54.1422,54.9727,1915807.0
2020-01-08,54.9633,55.8965,54.5807,55.4019,2541227.0
2020-01-09,55.8872,56.6244,55.6259,56.4191,2313841.0
2020-01-10,56.4284,56.5217,55.6725,55.9712,1734821.0
2020-01-11,56.4284,56.5217,55.6725,55.9712,1734821.0
2020-01-12,56.4284,56.5217,55.6725,55.9712,1734821.0
2020-01-13,56.2044,56.923,56.0365,56.9137,2111998.0
2020-01-14,56.8763,57.035,56.2791,56.7177,2007851.0
2020-01-15,56.5124,57.1283,56.2698,56.4657,1950375.0
2020-01-16,56.9883,57.4269,56.7419,57.4176,1496769.0
2020-01-17,57.3989,57.5295,56.8606,56.9976,2013628.0
2020-01-18,57.3989,57.5295,56.8606,56.9976,2013628.0
2020-01-19,57.3989,57.5295,56.8606,56.9976,2013628.0
2020-01-20,57.3989,57.5295,56.8606,56.9976,2013628.0
2020-01-21,56.923,57.3196,56.7177,56.9696,2352254.0
2020-01-22,57.3616,57.5482,56.909,57.1563,1242467.0
2020-01-23,57.4922,58.5933,57.0723,58.5654,3000631.0
2020-01-24,58.9479,59.8811,58.472,59.0039,2902585.0
2020-01-25,58.9479,59.8811,58.472,59.0039,2902585.0
2020-01-26,58.9479,59.8811,58.472,59.0039,2902585.0
2020-01-27,57.7535,57.9961,56.2171,56.615,2398014.0
2020-01-28,57.4642,58.0241,56.8997,57.8282,1745052.0
2020-01-29,56.839,57.3522,54.5248,55.066,2897140.0
2020-01-30,54.5434,55.1033,53.321,54.4781,2778739.0
2020-01-31,54.3475,54.3475,52.985,53.181,2901122.0
2020-02-01,54.3475,54.3475,52.985,53.181,2901122.0
2020-02-02,54.3475,54.3475,52.985,53.181,2901122.0
2020-02-03,53.9649,54.6367,53.7689,54.0768,3610053.0
2020-02-04,55.5606,55.8498,54.1608,55.0287,4698163.0
2020-02-05,53.2183,53.8995,50.7174,51.072,6600866.0
2020-02-06,51.408,51.9446,51.0067,51.4733,4046547.0
2020-02-07,51.1934,51.2587,50.2135,50.4842,2884888.0
2020-02-08,51.1934,51.2587,50.2135,50.4842,2884888.0
2020-02-09,51.1934,51.2587,50.2135,50.4842,2884888.0
2020-02-10,50.3628,51.3427,50.1109,51.268,2311753.0
2020-02-11,51.5293,52.5371,51.464,52.0239,2434548.0
2020-02-12,52.2198,53.097,52.1825,52.4625,1668885.0
2020-02-13,51.9865,52.4065,51.6973,52.0705,2307914.0
2020-02-14,52.1265,52.2572,50.1389,50.3815,3451425.0
2020-02-15,52.1265,52.2572,50.1389,50.3815,3451425.0
2020-02-16,52.1265,52.2572,50.1389,50.3815,3451425.0
2020-02-17,52.1265,52.2572,50.1389,50.3815,3451425.0
2020-02-18,49.9149,50.6661,49.523,50.5775,2769260.0
2020-02-19,50.6895,51.0067,50.1949,50.3442,2107740.0
2020-02-20,50.4095,51.2119,49.9405,51.0907,2220165.0
2020-02-21,50.8201,50.8574,49.9709,50.4282,2355766.0
2020-02-22,50.8201,50.8574,49.9709,50.4282,2355766.0
2020-02-23,50.8201,50.8574,49.9709,50.4282,2355766.0
2020-02-24,48.6272,49.5043,48.4872,48.5618,3115841.0
2020-02-25,49.1311,49.299,46.7748,47.0501,3426887.0
2020-02-26,47.6287,48.7018,47.4374,47.666,3056901.0
2020-02-27,46.3502,46.8448,45.0998,45.1278,4479924.0
2020-02-28,43.9987,44.8105,43.1122,44.7452,6034720.0
2020-02-29,43.9987,44.8105,43.1122,44.7452,6034720.0
