,ORCL US Equity,ORCL US Equity,ORCL US Equity,ORCL US Equity,ORCL US Equity
2020-03-01,46.0187,46.6261,44.7663,46.2243,24427058.0
2020-03-02,46.4766,47.5701,45.4859,47.5701,17328615.0
2020-03-03,47.3084,48.4486,45.0934,45.6542,21830505.0
2020-03-04,46.5888,47.2757,45.6355,47.2336,14813717.0
2020-03-05,46.0093,46.4299,44.6215,44.8598,15842951.0
2020-03-06,43.5233,45.1402,43.4205,44.271,24581381.0
2020-03-07,43.5233,45.1402,43.4205,44.271,24581381.0
2020-03-08,43.5233,45.1402,43.4205,44.271,24581381.0
2020-03-09,42.0093,44.4579,41.7383,43.0,25949263.0
2020-03-10,44.3458,45.7102,43.1402,45.4018,27067704.0
2020-03-11,43.7476,44.3738,41.3738,41.7944,24142853.0
2020-03-12,38.4252,40.556,37.1121,37.1962,24123760.0
2020-03-13,41.542,44.8504,40.5794,44.7944,28339433.0
2020-03-14,41.542,44.8504,40.5794,44.7944,28339433.0
2020-03-15,41.542,44.8504,40.5794,44.7944,28339433.0
2020-03-16,39.7289,44.4579,38.5607,39.9252,27493699.0
2020-03-17,40.7663,44.5888,38.9346,43.7944,25588856.0
2020-03-18,40.8131,44.6729,39.7757,44.1775,29557006.0
2020-03-19,43.4299,44.8317,41.9346,42.1215,20159074.0
2020-03-20,42.0747,43.6448,41.5981,42.6635,26341191.0
2020-03-21,42.0747,43.6448,41.5981,42.6635,26341191.0
2020-03-22,42.0747,43.6448,41.5981,42.6635,26341191.0
2020-03-23,42.056,43.4486,41.014,41.299,23063662.0
2020-03-24,42.3645,44.8691,42.3364,44.7102,19323686.0
2020-03-25,44.0187,45.5514,42.5046,42.9345,25625781.0
2020-03-26,43.3458,47.4205,43.1682,47.1775,22418935.0
2020-03-27,45.8785,48.2243,45.3855,46.5701,20025303.0
2020-03-28,45.8785,48.2243,45.3855,46.5701,20025303.0
2020-03-29,45.8785,48.2243,45.3855,46.5701,20025303.0
2020-03-30,47.1028,48.2102,46.3458,47.0654,20611903.0
2020-03-31,47.7757,47.8317,44.8598,45.1682,15803792.0
2020-04-01,43.5046,45.785,43.028,45.5233,17918494.0
2020-04-02,45.028,46.6261,44.9532,46.542,16434410.0
2020-04-03,46.0747,46.7757,45.7476,46.1682,13362483.0
2020-04-04,46.0747,46.7757,45.7476,46.1682,13362483.0
2020-04-05,46.0747,46.7757,45.7476,46.1682,13362483.0
2020-04-06,47.1028,48.4859,47.0514,48.1215,13845785.0
2020-04-07,48.7383,48.9065,47.3925,47.4392,14063019.0
2020-04-08,47.8712,49.4675,47.7773,48.951,15710702.0
2020-04-09,49.0543,50.3502,48.8571,49.937,15521532.0
2020-04-10,49.0543,50.3502,48.8571,49.937,15521532.0
2020-04-11,49.0543,50.3502,48.8571,49.937,15521532.0
2020-04-12,49.0543,50.3502,48.8571,49.937,15521532.0
2020-04-13,49.4863,49.8994,49.2046,49.7398,12695030.0
2020-04-14,50.4347,50.8009,50.1905,50.707,11674648.0
2020-04-15,49.9652,50.1934,49.5896,49.9182,10398180.0
2020-04-16,49.9088,50.5849,49.8337,50.4253,14098314.0
2020-04-17,51.1953,51.3831,50.6788,51.2892,13608890.0
2020-04-18,51.1953,51.3831,50.6788,51.2892,13608890.0
2020-04-19,51.1953,51.3831,50.6788,51.2892,13608890.0
2020-04-20,50.7539,51.2516,50.5192,50.6225,10358912.0
2020-04-21,49.984,50.0872,48.0026,48.181,14111658.0
2020-04-22,48.8571,49.3736,48.613,49.0825,9669227.0
2020-04-23,49.0449,49.7586,48.3125,48.8008,10330317.0
2020-04-24,49.214,49.8149,48.7867,49.7774,9404138.0
2020-04-25,49.214,49.8149,48.7867,49.7774,9404138.0
2020-04-26,49.214,49.8149,48.7867,49.7774,9404138.0
2020-04-27,50.106,50.369,49.8243,50.1154,9123356.0
2020-04-28,50.6131,50.8448,49.8901,49.9558,8350539.0
2020-04-29,50.66,50.9699,50.4159,50.5943,9064459.0
2020-04-30,50.2093,50.3267,49.5802,49.7398,11808809.0
2020-05-01,49.1858,49.2421,48.181,48.6318,8702464.0
2020-05-02,49.1858,49.2421,48.181,48.6318,8702464.0
2020-05-03,49.1858,49.2421,48.181,48.6318,8702464.0
2020-05-04,48.5566,48.6318,47.9838,48.5942,7568136.0
2020-05-05,49.0355,49.6365,48.8196,48.8759,7271831.0
2020-05-06,49.2327,49.2985,48.5473,48.6975,7049965.0
2020-05-07,49.2046,49.6929,49.0825,49.3924,7155008.0
2020-05-08,49.9464,50.5004,49.5473,50.3032,8131796.0
2020-05-09,49.9464,50.5004,49.5473,50.3032,8131796.0
2020-05-10,49.9464,50.5004,49.5473,50.3032,8131796.0
2020-05-11,49.8901,50.5474,49.8243,50.2657,8138678.0
2020-05-12,50.5192,50.5427,49.0637,49.0825,8599125.0
2020-05-13,49.2327,49.2891,48.1529,48.5003,10274294.0
2020-05-14,48.0214,49.7915,47.7585,49.6835,13794017.0
2020-05-15,49.4863,50.6929,49.3173,49.6929,39055671.0
2020-05-16,49.4863,50.6929,49.3173,49.6929,39055671.0
2020-05-17,49.4863,50.6929,49.3173,49.6929,39055671.0
2020-05-18,50.6225,50.66,49.8337,49.9088,9901976.0
2020-05-19,49.937,50.0027,49.1294,49.1482,9805061.0
2020-05-20,49.8525,50.0215,49.4346,49.6741,9115916.0
2020-05-21,49.5426,49.7116,48.9416,49.0355,7464119.0
2020-05-22,49.1482,49.4299,48.9041,49.4112,7211659.0
2020-05-23,49.1482,49.4299,48.9041,49.4112,7211659.0
2020-05-24,49.1482,49.4299,48.9041,49.4112,7211659.0
2020-05-25,49.1482,49.4299,48.9041,49.4112,7211659.0
2020-05-26,50.3783,50.4065,49.4393,49.5614,11200711.0
2020-05-27,49.768,50.0027,49.3642,49.9558,9228093.0
2020-05-28,50.4816,50.8479,49.9746,50.3502,9465604.0
2020-05-29,50.3502,50.6507,49.7586,50.491,14735338.0
2020-05-30,50.3502,50.6507,49.7586,50.491,14735338.0
2020-05-31,50.3502,50.6507,49.7586,50.491,14735338.0
2020-06-01,50.0309,50.1295,49.5708,49.8243,7364358.0
2020-06-02,49.9933,50.0403,49.4299,50.0309,8756250.0
2020-06-03,50.0779,50.3502,49.7539,50.2281,9188780.0
2020-06-04,49.984,50.415,49.4205,49.6271,9696217.0
2020-06-05,49.8525,50.9605,49.525,50.6882,12210054.0
2020-06-06,49.8525,50.9605,49.525,50.6882,12210054.0
2020-06-07,49.8525,50.9605,49.525,50.6882,12210054.0
2020-06-08,50.0966,51.754,50.0309,51.7399,11519522.0
2020-06-09,51.646,51.7024,50.5943,50.876,8852655.0
2020-06-10,51.1765,51.3267,50.6131,50.8103,7436715.0
2020-06-11,50.0027,50.2938,48.1059,48.181,12806143.0
2020-06-12,49.2515,49.768,47.873,48.6975,11537560.0
2020-06-13,49.2515,49.768,47.873,48.6975,11537560.0
2020-06-14,49.2515,49.768,47.873,48.6975,11537560.0
2020-06-15,47.8524,50.1718,47.8054,50.0027,16038072.0
2020-06-16,51.1389,51.646,50.5004,51.261,19380240.0
2020-06-17,49.7961,50.4629,48.3595,48.3782,28692615.0
2020-06-18,48.4534,50.7023,48.1904,50.4159,19259542.0
2020-06-19,50.9042,51.1389,49.7492,51.0826,33020470.0
2020-06-20,50.9042,51.1389,49.7492,51.0826,33020470.0
2020-06-21,50.9042,51.1389,49.7492,51.0826,33020470.0
2020-06-22,50.7915,52.0075,50.5945,51.7587,16705854.0
2020-06-23,51.9277,52.5522,51.7681,51.8244,18695018.0
2020-06-24,51.7587,52.2845,51.0169,51.1202,18287769.0
2020-06-25,51.0826,51.261,50.275,51.2047,16008724.0
2020-06-26,51.0357,51.2563,50.3577,50.876,17969438.0
2020-06-27,51.0357,51.2563,50.3577,50.876,17969438.0
2020-06-28,51.0357,51.2563,50.3577,50.876,17969438.0
2020-06-29,50.923,51.6085,50.5614,51.4207,14366908.0
2020-06-30,51.4582,52.0592,51.1718,51.8996,18885859.0
2020-07-01,51.3549,52.4724,51.3455,52.1061,17856751.0
2020-07-02,52.3878,52.9841,52.2564,52.5287,15478903.0
2020-07-03,52.3878,52.9841,52.2564,52.5287,15478903.0
2020-07-04,52.3878,52.9841,52.2564,52.5287,15478903.0
2020-07-05,52.3878,52.9841,52.2564,52.5287,15478903.0
2020-07-06,52.7681,53.3597,52.7353,53.1484,15309672.0
2020-07-07,52.9137,53.4771,52.7869,52.8761,13232198.0
2020-07-08,53.1766,53.2236,52.5756,53.2048,12582610.0
2020-07-09,53.5147,54.2753,53.355,54.0217,15692557.0
2020-07-10,53.9654,54.0123,53.233,53.8903,12615792.0
2020-07-11,53.9654,54.0123,53.233,53.8903,12615792.0
2020-07-12,53.9654,54.0123,53.233,53.8903,12615792.0
2020-07-13,53.8997,54.3081,53.4959,53.5334,15965564.0
2020-07-14,53.4392,54.0238,53.26,53.9389,15510256.0
2020-07-15,54.1464,54.5425,53.1657,53.392,10571043.0
2020-07-16,53.2034,53.2694,52.4066,52.6376,8779360.0
2020-07-17,52.8828,52.9205,51.638,51.7701,14345065.0
2020-07-18,52.8828,52.9205,51.638,51.7701,14345065.0
2020-07-19,52.8828,52.9205,51.638,51.7701,14345065.0
2020-07-20,51.7512,52.35,51.572,52.2416,11469286.0
2020-07-21,52.6188,53.1233,52.4113,52.7225,11875095.0
2020-07-22,52.5245,52.9724,52.5245,52.8168,13842610.0
2020-07-23,52.8074,53.1468,52.4302,52.581,12576046.0
2020-07-24,52.3076,52.8404,52.1095,52.4773,8939667.0
2020-07-25,52.3076,52.8404,52.1095,52.4773,8939667.0
2020-07-26,52.3076,52.8404,52.1095,52.4773,8939667.0
2020-07-27,52.4867,52.7602,52.1661,52.185,10319936.0
2020-07-28,52.1001,52.5575,52.053,52.1944,13030193.0
2020-07-29,52.3924,52.7131,52.1944,52.5245,7243071.0
2020-07-30,51.8644,52.317,51.7606,52.1001,7633243.0
2020-07-31,52.0341,52.3076,51.2278,52.2887,9352834.0
2020-08-01,52.0341,52.3076,51.2278,52.2887,9352834.0
2020-08-02,52.0341,52.3076,51.2278,52.2887,9352834.0
2020-08-03,52.5999,52.8922,52.3264,52.7885,9165025.0
2020-08-04,52.5999,52.8168,52.3641,52.8074,6364339.0
2020-08-05,53.1091,53.1091,52.218,52.3359,6629046.0
2020-08-06,52.3264,52.4302,51.8031,52.1284,8169855.0
2020-08-07,51.8738,52.0907,51.6333,52.0813,8772264.0
2020-08-08,51.8738,52.0907,51.6333,52.0813,8772264.0
2020-08-09,51.8738,52.0907,51.6333,52.0813,8772264.0
2020-08-10,52.0907,52.449,51.7512,51.8078,10047111.0
2020-08-11,52.0907,52.2981,51.0487,51.176,8075289.0
2020-08-12,51.4117,51.5815,50.8931,51.0817,9068344.0
2020-08-13,50.8365,51.1053,50.6183,50.9402,8260423.0
2020-08-14,50.9497,51.4447,50.7045,51.11,5454407.0
2020-08-15,50.9497,51.4447,50.7045,51.11,5454407.0
2020-08-16,50.9497,51.4447,50.7045,51.11,5454407.0
2020-08-17,51.11,51.2891,50.6008,50.9119,9523832.0
2020-08-18,52.449,53.6796,51.7418,52.0341,21102607.0
2020-08-19,52.4113,53.5617,52.2981,52.996,16751451.0
2020-08-20,52.4207,52.6282,51.9492,52.1095,10975123.0
2020-08-21,52.2227,52.2887,51.6098,52.0435,9551993.0
2020-08-22,52.2227,52.2887,51.6098,52.0435,9551993.0
2020-08-23,52.2227,52.2887,51.6098,52.0435,9551993.0
2020-08-24,52.581,52.9064,52.2793,52.8168,7892051.0
2020-08-25,52.9488,53.5146,52.8262,52.8922,7427033.0
2020-08-26,53.128,54.2124,52.863,54.2124,11597557.0
2020-08-27,54.1747,55.1177,53.3543,53.9201,15834697.0
2020-08-28,54.0615,54.8442,53.9437,54.5802,8613830.0
2020-08-29,54.0615,54.8442,53.9437,54.5802,8613830.0
2020-08-30,54.0615,54.8442,53.9437,54.5802,8613830.0
2020-08-31,53.8729,54.467,53.7833,53.9578,18683506.0
2020-09-01,54.0992,54.7028,53.8258,54.3727,10170906.0
2020-09-02,54.4293,55.9381,54.4293,55.6646,14342824.0
2020-09-03,55.3723,55.6269,53.4203,53.8446,15387416.0
2020-09-04,53.6372,54.0002,52.0105,52.5527,14697178.0
2020-09-05,53.6372,54.0002,52.0105,52.5527,14697178.0
2020-09-06,53.6372,54.0002,52.0105,52.5527,14697178.0
2020-09-07,53.6372,54.0002,52.0105,52.5527,14697178.0
2020-09-08,52.1944,52.6093,51.7418,52.1661,16472847.0
2020-09-09,52.9582,54.1275,52.6754,53.7032,13993244.0
2020-09-10,54.1653,54.8631,53.5146,54.0615,20500894.0
2020-09-11,57.2488,58.3333,53.6278,53.7503,40220642.0
2020-09-12,57.2488,58.3333,53.6278,53.7503,40220642.0
2020-09-13,57.2488,58.3333,53.6278,53.7503,40220642.0
2020-09-14,57.3903,57.9938,55.9664,56.0701,50107372.0
2020-09-15,56.5887,58.1634,56.0041,57.4657,30385568.0
2020-09-16,57.6355,57.8901,56.2493,56.9848,21258937.0
2020-09-17,56.0324,57.1545,55.6363,56.749,22831155.0
2020-09-18,56.5604,56.8528,56.0371,56.3436,49311743.0
2020-09-19,56.5604,56.8528,56.0371,56.3436,49311743.0
2020-09-20,56.5604,56.8528,56.0371,56.3436,49311743.0
2020-09-21,58.8991,59.031,56.6076,57.3526,32560391.0
2020-09-22,56.9376,57.2865,56.0701,57.164,13306036.0
2020-09-23,56.683,57.0414,55.542,55.5986,15513546.0
2020-09-24,55.3911,56.485,54.9668,55.9192,9560454.0
2020-09-25,55.8909,56.5699,55.5986,56.3907,9371875.0
2020-09-26,55.8909,56.5699,55.5986,56.3907,9371875.0
2020-09-27,55.8909,56.5699,55.5986,56.3907,9371875.0
2020-09-28,56.6076,57.0885,56.0795,56.1833,9356280.0
2020-09-29,56.1833,56.7302,56.0135,56.0795,6394062.0
2020-09-30,56.1267,56.9471,55.9852,56.2964,11001511.0
2020-10-01,56.7396,56.8339,56.0607,56.2776,7357652.0
2020-10-02,55.3629,56.1267,55.1743,55.476,7329794.0
2020-10-03,55.3629,56.1267,55.1743,55.476,7329794.0
2020-10-04,55.3629,56.1267,55.1743,55.476,7329794.0
2020-10-05,56.0512,56.2647,55.7212,56.1644,6899164.0
2020-10-06,56.1172,57.0791,56.0182,56.1172,9743637.0
2020-10-07,56.5907,57.6558,56.4628,57.367,8690909.0
2020-10-08,57.5564,58.0393,57.4049,57.6511,7202796.0
2020-10-09,57.8972,58.115,57.6227,57.8972,7355665.0
2020-10-10,57.8972,58.115,57.6227,57.8972,7355665.0
2020-10-11,57.8972,58.115,57.6227,57.8972,7355665.0
2020-10-12,57.9825,58.5411,57.8215,58.1908,8274959.0
2020-10-13,58.2949,58.4937,57.6369,57.7268,8896300.0
2020-10-14,58.0866,58.2523,57.6132,57.7174,6652230.0
2020-10-15,57.0641,57.5091,56.8794,57.3008,6251805.0
2020-10-16,57.4806,57.8594,57.0546,57.083,6070963.0
2020-10-17,57.4806,57.8594,57.0546,57.083,6070963.0
2020-10-18,57.4806,57.8594,57.0546,57.083,6070963.0
2020-10-19,57.1777,57.5201,56.2309,56.4486,8311250.0
2020-10-20,56.7327,57.1209,56.4581,56.5717,9241256.0
2020-10-21,56.1835,56.922,56.0699,56.496,10114873.0
2020-10-22,56.2782,56.6806,55.5681,56.5149,11900906.0
2020-10-23,56.7137,56.9599,56.5338,56.7137,9739283.0
2020-10-24,56.7137,56.9599,56.5338,56.7137,9739283.0
2020-10-25,56.7137,56.9599,56.5338,56.7137,9739283.0
2020-10-26,55.0095,55.3693,53.5183,54.4319,18876908.0
2020-10-27,54.574,54.8959,53.9869,54.0437,10806520.0
2020-10-28,53.2768,53.5893,52.5762,52.633,13910925.0
2020-10-29,52.2637,53.736,52.2069,53.0401,13573708.0
2020-10-30,52.7845,53.6224,52.5004,53.1253,12603416.0
2020-10-31,52.7845,53.6224,52.5004,53.1253,12603416.0
2020-11-01,52.7845,53.6224,52.5004,53.1253,12603416.0
2020-11-02,53.4378,54.413,53.1301,53.4473,11413156.0
2020-11-03,53.968,54.4414,53.5561,53.7786,8911182.0
2020-11-04,54.9148,55.0,53.3526,53.4851,12054854.0
2020-11-05,54.4035,54.5834,53.4141,53.6461,9017093.0
2020-11-06,53.7502,53.9491,53.1632,53.7786,7510696.0
2020-11-07,53.7502,53.9491,53.1632,53.7786,7510696.0
2020-11-08,53.7502,53.9491,53.1632,53.7786,7510696.0
2020-11-09,55.0947,55.9374,53.7502,53.8165,11486564.0
2020-11-10,53.8828,54.1952,53.2105,53.6555,9016029.0
2020-11-11,54.0248,54.5645,53.7786,54.1574,7724436.0
2020-11-12,54.2094,54.4319,53.1159,53.4473,7325363.0
2020-11-13,53.8544,54.0532,53.5372,53.8828,5871756.0
2020-11-14,53.8544,54.0532,53.5372,53.8828,5871756.0
2020-11-15,53.8544,54.0532,53.5372,53.8828,5871756.0
2020-11-16,53.9869,54.5455,53.8496,54.11,6309178.0
2020-11-17,53.968,54.3372,53.7881,54.0816,5569888.0
2020-11-18,54.0816,54.2426,53.2484,53.2579,8998775.0
2020-11-19,53.1064,53.4757,52.6046,53.4473,9643358.0
2020-11-20,53.362,53.4378,52.7182,52.7371,8397531.0
2020-11-21,53.362,53.4378,52.7182,52.7371,8397531.0
2020-11-22,53.362,53.4378,52.7182,52.7371,8397531.0
2020-11-23,52.8792,53.5609,52.8034,53.0969,8236572.0
2020-11-24,53.5893,54.8201,53.362,54.5077,10427806.0
2020-11-25,54.6497,54.6876,54.2142,54.3562,6848882.0
2020-11-26,54.6497,54.6876,54.2142,54.3562,6848882.0
2020-11-27,54.3467,54.7917,54.11,54.6876,5627039.0
2020-11-28,54.3467,54.7917,54.11,54.6876,5627039.0
2020-11-29,54.3467,54.7917,54.11,54.6876,5627039.0
2020-11-30,54.5455,55.0994,54.1574,54.6497,26676923.0
2020-12-01,55.1042,56.1267,54.9243,55.6154,11856022.0
2020-12-02,55.1894,56.1125,55.0474,55.9374,9330428.0
2020-12-03,56.0699,56.7895,55.9184,56.1172,9783917.0
2020-12-04,56.1551,57.3292,56.1172,56.7705,10872722.0
2020-12-05,56.1551,57.3292,56.1172,56.7705,10872722.0
2020-12-06,56.1551,57.3292,56.1172,56.7705,10872722.0
2020-12-07,56.7705,56.9978,56.4581,56.6191,14922926.0
2020-12-08,55.8521,56.5338,55.1231,55.89,15237803.0
2020-12-09,55.7575,56.7232,55.6722,56.5528,12204062.0
2020-12-10,56.3445,56.6285,55.8995,56.3161,14219868.0
2020-12-11,57.6984,57.7552,56.2593,57.386,16209933.0
2020-12-12,57.6984,57.7552,56.2593,57.386,16209933.0
2020-12-13,57.6984,57.7552,56.2593,57.386,16209933.0
2020-12-14,57.5943,58.3795,57.4617,57.528,16193565.0
2020-12-15,57.8404,58.8819,57.6605,58.5695,15510275.0
2020-12-16,58.5789,59.8287,58.56,59.4405,16119875.0
2020-12-17,59.6394,60.643,59.3932,60.2264,15320549.0
2020-12-18,60.1033,61.8596,60.056,61.5993,33728701.0
2020-12-19,60.1033,61.8596,60.056,61.5993,33728701.0
2020-12-20,60.1033,61.8596,60.056,61.5993,33728701.0
2020-12-21,60.4915,61.7223,60.482,61.0501,18210155.0
2020-12-22,61.1259,62.4893,61.0028,61.6845,17148222.0
2020-12-23,61.7886,62.6786,61.6845,61.8265,13075190.0
2020-12-24,61.5898,62.1011,61.3342,61.5046,3796498.0
2020-12-25,61.5898,62.1011,61.3342,61.5046,3796498.0
2020-12-26,61.5898,62.1011,61.3342,61.5046,3796498.0
2020-12-27,61.5898,62.1011,61.3342,61.5046,3796498.0
2020-12-28,61.9306,62.1957,61.3057,61.4194,6463473.0
2020-12-29,61.7792,61.7981,60.8087,61.0312,7770151.0
2020-12-30,61.3531,61.4572,60.9223,60.9744,6191976.0
2020-12-31,60.9176,61.3247,60.6051,61.2489,6928616.0
2021-01-01,60.9176,61.3247,60.6051,61.2489,6928616.0
2021-01-02,60.9176,61.3247,60.6051,61.2489,6928616.0
2021-01-03,60.9176,61.3247,60.6051,61.2489,6928616.0
2021-01-04,61.2489,61.2584,59.8098,60.3589,11249924.0
2021-01-05,60.2927,60.3968,59.1565,59.611,11005681.0
2021-01-06,59.1833,60.2097,58.8364,59.4684,8685354.0
2021-01-07,59.7345,60.5804,59.7345,59.9436,7383087.0
2021-01-08,60.0482,60.3903,59.7868,60.2383,7751661.0
2021-01-09,60.0482,60.3903,59.7868,60.2383,7751661.0
2021-01-10,60.0482,60.3903,59.7868,60.2383,7751661.0
2021-01-11,59.8296,60.4141,59.725,59.9056,6286635.0
2021-01-12,59.8771,59.8961,59.0977,59.3258,7758409.0
2021-01-13,59.2308,59.4874,58.8934,58.9837,8298324.0
2021-01-14,58.9932,59.0882,58.4562,58.5465,10258642.0
2021-01-15,58.5465,58.9219,58.1758,58.7176,7532602.0
2021-01-16,58.5465,58.9219,58.1758,58.7176,7532602.0
2021-01-17,58.5465,58.9219,58.1758,58.7176,7532602.0
2021-01-18,58.5465,58.9219,58.1758,58.7176,7532602.0
2021-01-19,59.0217,59.2023,58.0713,58.2519,8903369.0
2021-01-20,58.3279,58.9504,58.114,58.5085,7025010.0
2021-01-21,58.594,58.7841,57.9002,58.1758,6951250.0
2021-01-22,57.9192,58.1188,56.7787,57.368,9897003.0
2021-01-23,57.9192,58.1188,56.7787,57.368,9897003.0
2021-01-24,57.9192,58.1188,56.7787,57.368,9897003.0
2021-01-25,57.387,57.924,56.8072,57.8812,8524722.0
2021-01-26,58.0333,58.9647,57.8242,58.7366,8186548.0
2021-01-27,58.3564,60.0482,58.3279,59.4494,14789029.0
2021-01-28,59.4494,60.1052,58.1378,58.1853,11166414.0
2021-01-29,58.1283,58.4514,57.2206,57.4345,11451806.0
2021-01-30,58.1283,58.4514,57.2206,57.4345,11451806.0
2021-01-31,58.1283,58.4514,57.2206,57.4345,11451806.0
2021-02-01,57.9002,58.9362,57.7291,58.4609,10553525.0
2021-02-02,58.8126,59.8011,58.7318,59.2783,10528004.0
2021-02-03,59.0977,59.6395,58.9076,59.0882,9933501.0
2021-02-04,59.3829,60.2478,59.1643,60.2097,9928668.0
2021-02-05,60.3523,60.8893,60.1432,60.4473,9170225.0
2021-02-06,60.3523,60.8893,60.1432,60.4473,9170225.0
2021-02-07,60.3523,60.8893,60.1432,60.4473,9170225.0
2021-02-08,60.6279,60.704,59.7203,59.9816,7003488.0
2021-02-09,59.9531,60.6802,59.7915,60.5139,5437365.0
2021-02-10,60.6754,60.7325,59.8106,60.1337,9577544.0
2021-02-11,60.4093,60.7958,59.1928,59.592,7690915.0
2021-02-12,59.2308,59.9911,59.2213,59.9531,6663628.0
2021-02-13,59.2308,59.9911,59.2213,59.9531,6663628.0
2021-02-14,59.2308,59.9911,59.2213,59.9531,6663628.0
2021-02-15,59.2308,59.9911,59.2213,59.9531,6663628.0
2021-02-16,59.9816,60.1242,59.0217,59.0597,7526113.0
2021-02-17,58.7651,59.0692,58.3184,59.0122,6245136.0
2021-02-18,58.7461,59.1215,58.6035,58.9932,6262831.0
2021-02-19,59.1738,59.2688,58.0475,58.0998,10905120.0
2021-02-20,59.1738,59.2688,58.0475,58.0998,10905120.0
2021-02-21,59.1738,59.2688,58.0475,58.0998,10905120.0
2021-02-22,59.7345,61.7491,59.1928,61.2552,20940315.0
2021-02-23,61.2267,61.987,60.875,61.3027,18175420.0
2021-02-24,61.2932,61.9205,60.9036,61.4928,10609343.0
2021-02-25,61.4358,63.0705,61.3835,62.0631,15356112.0
2021-02-26,62.2912,62.9945,61.3027,61.3122,20512572.0
2021-02-27,62.2912,62.9945,61.3027,61.3122,20512572.0
2021-02-28,62.2912,62.9945,61.3027,61.3122,20512572.0
2021-03-01,61.7304,63.4222,61.5593,62.89,11758868.0
2021-03-02,62.8709,64.078,62.7284,63.3557,13282034.0
2021-03-03,62.966,64.192,62.9185,63.5933,15827615.0
2021-03-04,63.3699,63.9734,62.0726,62.3577,19951123.0
2021-03-05,63.9735,68.1648,63.9735,66.5016,34211451.0
2021-03-06,63.9735,68.1648,63.9735,66.5016,34211451.0
2021-03-07,63.9735,68.1648,63.9735,66.5016,34211451.0
2021-03-08,66.9768,69.3196,66.6251,68.583,23300493.0
2021-03-09,68.8111,69.5905,68.431,69.0392,17296384.0
2021-03-10,69.8566,69.9707,67.9557,68.545,21378578.0
2021-03-11,64.2966,64.7243,62.1866,64.0685,38095367.0
2021-03-12,63.6408,64.5057,63.1561,63.8309,11606331.0
2021-03-13,63.6408,64.5057,63.1561,63.8309,11606331.0
2021-03-14,63.6408,64.5057,63.1561,63.8309,11606331.0
2021-03-15,63.6313,64.4201,63.5838,64.3726,8921150.0
2021-03-16,64.6292,64.6958,63.3747,63.5362,14512509.0
2021-03-17,63.4887,63.5362,62.8804,62.9375,11892394.0
2021-03-18,63.1751,63.6836,62.8139,63.4317,13751415.0
2021-03-19,63.4792,63.522,62.6856,62.9755,30963637.0
2021-03-20,63.4792,63.522,62.6856,62.9755,30963637.0
2021-03-21,63.4792,63.522,62.6856,62.9755,30963637.0
2021-03-22,62.9375,63.2226,62.5953,63.0325,10263671.0
2021-03-23,63.042,64.5722,63.042,63.9354,12390136.0
2021-03-24,63.7834,64.0637,63.4317,63.5172,11391115.0
2021-03-25,63.6408,65.3231,63.4507,65.228,14844716.0
2021-03-26,65.171,66.8818,64.8954,66.7677,12617298.0
2021-03-27,65.171,66.8818,64.8954,66.7677,12617298.0
2021-03-28,65.171,66.8818,64.8954,66.7677,12617298.0
2021-03-29,66.7297,68.7446,66.6917,67.6041,15183697.0
2021-03-30,67.319,67.528,66.4826,67.0528,12000182.0
2021-03-31,67.1954,67.5756,66.4446,66.6917,9971736.0
2021-04-01,66.9673,68.2694,66.8485,68.2504,13228748.0
2021-04-02,66.9673,68.2694,66.8485,68.2504,13228748.0
2021-04-03,66.9673,68.2694,66.8485,68.2504,13228748.0
2021-04-04,66.9673,68.2694,66.8485,68.2504,13228748.0
2021-04-05,68.6115,71.1825,68.488,70.4839,25010153.0
2021-04-06,69.9707,70.9496,69.5335,70.5979,14699810.0
2021-04-07,70.2543,70.8079,70.1111,70.7029,12356770.0
2021-04-08,70.8938,72.0966,70.7793,71.8579,13507957.0
2021-04-09,71.9247,72.2493,71.4952,72.1443,13285733.0
2021-04-10,71.9247,72.2493,71.4952,72.1443,13285733.0
2021-04-11,71.9247,72.2493,71.4952,72.1443,13285733.0
2021-04-12,71.8293,72.7218,71.7816,72.6597,10634896.0
2021-04-13,72.6979,73.5093,72.4497,73.1847,13142446.0
2021-04-14,73.5379,73.8482,73.032,73.3279,12730816.0
2021-04-15,73.4997,74.9793,73.3375,74.7311,13604189.0
2021-04-16,74.7502,75.7334,74.3207,75.3611,13334088.0
2021-04-17,74.7502,75.7334,74.3207,75.3611,13334088.0
2021-04-18,74.7502,75.7334,74.3207,75.3611,13334088.0
2021-04-19,75.2275,76.5638,74.7788,75.1702,19967188.0
2021-04-20,75.1225,75.8097,75.0747,75.6379,12562254.0
2021-04-21,75.2084,75.7334,73.0511,73.1752,18672795.0
2021-04-22,72.6502,73.0034,71.3473,71.4666,16769293.0
2021-04-23,70.9129,71.5907,70.4929,71.562,10665756.0
2021-04-24,70.9129,71.5907,70.4929,71.562,10665756.0
2021-04-25,70.9129,71.5907,70.4929,71.562,10665756.0
2021-04-26,71.562,71.6288,70.83,71.1134,9402153.0
2021-04-27,71.0084,71.9963,70.8461,71.8007,9300188.0
2021-04-28,71.7434,71.8484,71.2661,71.3711,6107809.0
2021-04-29,71.9534,72.4497,71.247,72.4211,7940387.0
2021-04-30,72.1252,72.4688,71.772,72.3447,7825321.0
2021-05-01,72.1252,72.4688,71.772,72.3447,7825321.0
2021-05-02,72.1252,72.4688,71.772,72.3447,7825321.0
