,PARA US Equity,PARA US Equity,PARA US Equity,PARA US Equity,PARA US Equity
2020-03-02,21.763,21.8069,20.4616,21.3761,18892228.0
2020-03-03,21.2969,21.5783,19.9692,20.2945,20205067.0
2020-03-04,20.6023,20.655,19.7845,20.3121,17083084.0
2020-03-05,20.0923,20.1011,18.6854,18.8876,20784501.0
2020-03-06,18.4567,19.424,18.1314,18.9667,14435195.0
2020-03-07,18.4567,19.424,18.1314,18.9667,14435195.0
2020-03-08,18.4567,19.424,18.1314,18.9667,14435195.0
2020-03-09,17.5862,17.7621,16.8124,16.8564,14525074.0
2020-03-10,17.6302,18.0874,16.8344,18.0523,14906805.0
2020-03-11,17.4192,17.8368,16.9531,17.4104,15625844.0
2020-03-12,15.9859,16.0913,14.1657,14.1921,21431519.0
2020-03-13,15.4774,15.9996,13.9154,14.6384,17399898.0
2020-03-14,15.4774,15.9996,13.9154,14.6384,17399898.0
2020-03-15,15.4774,15.9996,13.9154,14.6384,17399898.0
2020-03-16,13.8351,14.0403,12.1391,12.1481,18695615.0
2020-03-17,12.8978,12.8978,10.8985,11.3715,21756309.0
2020-03-18,10.7556,10.9431,9.0151,10.8985,19626449.0
2020-03-19,10.8449,11.8,10.0862,11.2644,14490676.0
2020-03-20,11.4697,11.8758,10.5057,10.6842,18495204.0
2020-03-21,11.4697,11.8758,10.5057,10.6842,18495204.0
2020-03-22,11.4697,11.8758,10.5057,10.6842,18495204.0
2020-03-23,10.6218,10.7021,9.6488,10.0683,21613245.0
2020-03-24,10.711,13.237,10.5771,13.1656,24294669.0
2020-03-25,13.5405,14.4509,12.6568,13.1567,19993624.0
2020-03-26,13.2549,13.2549,11.8446,12.4873,23234946.0
2020-03-27,12.1213,12.1213,10.9475,11.4162,15405709.0
2020-03-28,12.1213,12.1213,10.9475,11.4162,15405709.0
2020-03-29,12.1213,12.1213,10.9475,11.4162,15405709.0
2020-03-30,11.5768,12.6836,10.952,12.572,15460082.0
2020-03-31,12.5587,13.2906,12.3712,12.5051,16270171.0
2020-04-01,11.9696,12.1034,11.3269,11.4072,14039601.0
2020-04-02,11.3804,12.4382,11.1752,11.3894,13340039.0
2020-04-03,11.3269,11.7107,10.6396,11.0948,12254705.0
2020-04-04,11.3269,11.7107,10.6396,11.0948,12254705.0
2020-04-05,11.3269,11.7107,10.6396,11.0948,12254705.0
2020-04-06,11.7107,12.6479,11.55,12.4426,17272728.0
2020-04-07,13.1567,14.8794,13.0496,13.1121,20200937.0
2020-04-08,13.5048,14.4242,13.2281,14.0984,16587830.0
2020-04-09,14.924,15.2944,14.3617,14.7812,15991736.0
2020-04-10,14.924,15.2944,14.3617,14.7812,15991736.0
2020-04-11,14.924,15.2944,14.3617,14.7812,15991736.0
2020-04-12,14.924,15.2944,14.3617,14.7812,15991736.0
2020-04-13,14.9508,15.049,13.96,14.3349,11912794.0
2020-04-14,14.6473,14.8437,13.719,14.5223,14021384.0
2020-04-15,13.8975,14.0582,13.3888,13.5673,11604542.0
2020-04-16,13.5227,13.5316,12.8443,13.0585,11750969.0
2020-04-17,13.6922,14.1383,13.5673,14.1028,9142505.0
2020-04-18,13.6922,14.1383,13.5673,14.1028,9142505.0
2020-04-19,13.6922,14.1383,13.5673,14.1028,9142505.0
2020-04-20,13.4869,14.2903,13.2549,13.8529,7836186.0
2020-04-21,13.5316,13.8306,13.2638,13.5227,7964104.0
2020-04-22,13.8618,14.0046,13.2906,13.3263,8514394.0
2020-04-23,13.3441,14.1832,13.0853,13.8484,10601223.0
2020-04-24,13.8886,14.1742,13.5405,13.9511,11015378.0
2020-04-25,13.8886,14.1742,13.5405,13.9511,11015378.0
2020-04-26,13.8886,14.1742,13.5405,13.9511,11015378.0
2020-04-27,14.0314,15.2539,14.0314,15.1561,9611418.0
2020-04-28,15.6649,16.1111,15.165,15.5756,10883248.0
2020-04-29,16.1108,17.4054,16.0754,16.9502,15216547.0
2020-04-30,16.245,16.4771,15.2543,15.406,15791546.0
2020-05-01,14.9827,15.0043,14.1922,14.6919,11225629.0
2020-05-02,14.9827,15.0043,14.1922,14.6919,11225629.0
2020-05-03,14.9827,15.0043,14.1922,14.6919,11225629.0
2020-05-04,14.4866,14.8437,14.0002,14.3661,12886562.0
2020-05-05,14.5313,14.5938,13.5673,13.6208,10932906.0
2020-05-06,13.7547,13.9957,13.1969,13.2817,12620550.0
2020-05-07,14.9865,15.6381,14.4777,14.6562,29841967.0
2020-05-08,15.0133,16.2629,14.8169,16.1379,17215221.0
2020-05-09,15.0133,16.2629,14.8169,16.1379,17215221.0
2020-05-10,15.0133,16.2629,14.8169,16.1379,17215221.0
2020-05-11,16.4593,16.495,15.5042,16.1022,13543658.0
2020-05-12,16.2004,16.5931,15.8261,16.2897,12306908.0
2020-05-13,16.129,16.1558,14.5704,15.04,18874728.0
2020-05-14,14.6509,15.3524,14.326,15.3167,10219635.0
2020-05-15,14.9329,15.4774,14.7991,15.4417,11608401.0
2020-05-16,14.9329,15.4774,14.7991,15.4417,11608401.0
2020-05-17,14.9329,15.4774,14.7991,15.4417,11608401.0
2020-05-18,16.3878,17.2269,16.254,17.0037,17621845.0
2020-05-19,17.1108,18.0998,16.6556,17.5304,15382609.0
2020-05-20,18.1819,18.4586,17.3875,17.5214,15998358.0
2020-05-21,17.4054,18.0213,17.3161,17.7089,13246726.0
2020-05-22,17.7714,17.9068,17.0439,17.4857,10553689.0
2020-05-23,17.7714,17.9068,17.0439,17.4857,10553689.0
2020-05-24,17.7714,17.9068,17.0439,17.4857,10553689.0
2020-05-25,17.7714,17.9068,17.0439,17.4857,10553689.0
2020-05-26,18.1641,18.3471,17.6732,18.1819,16650208.0
2020-05-27,18.8782,19.976,18.6863,19.6458,16083226.0
2020-05-28,19.6011,19.7172,18.8469,18.9228,11260933.0
2020-05-29,18.5122,18.7889,18.1373,18.5122,15554512.0
2020-05-30,18.5122,18.7889,18.1373,18.5122,15554512.0
2020-05-31,18.5122,18.7889,18.1373,18.5122,15554512.0
2020-06-01,18.4319,19.4717,18.3605,19.2173,7175784.0
2020-06-02,19.4048,19.5297,19.0656,19.494,9835752.0
2020-06-03,19.8779,20.583,19.7618,20.2795,8816866.0
2020-06-04,20.2349,21.7478,20.0357,21.5291,12649343.0
2020-06-05,22.9662,23.6803,22.0915,22.1539,17165188.0
2020-06-06,22.9662,23.6803,22.0915,22.1539,17165188.0
2020-06-07,22.9662,23.6803,22.0915,22.1539,17165188.0
2020-06-08,23.2072,25.519,22.8178,25.4476,23066130.0
2020-06-09,24.5461,24.6443,23.1804,23.225,18642726.0
2020-06-10,23.225,23.2607,21.2703,21.422,20386206.0
2020-06-11,19.6369,21.0918,19.4583,21.0561,19971149.0
2020-06-12,22.0704,22.3636,19.992,20.6503,22131253.0
2020-06-13,22.0704,22.3636,19.992,20.6503,22131253.0
2020-06-14,22.0704,22.3636,19.992,20.6503,22131253.0
2020-06-15,19.7485,22.8957,19.5682,22.4448,20165973.0
2020-06-16,23.6712,23.9687,21.0471,21.8135,17451263.0
2020-06-17,21.6152,22.0029,20.9208,21.011,17232746.0
2020-06-18,20.7405,22.1472,20.6503,22.0931,12249180.0
2020-06-19,22.4628,22.7153,21.2364,21.3627,35548782.0
2020-06-20,22.4628,22.7153,21.2364,21.3627,35548782.0
2020-06-21,22.4628,22.7153,21.2364,21.3627,35548782.0
2020-06-22,21.2905,21.552,20.7946,21.1823,13738902.0
2020-06-23,21.4914,21.7775,21.2094,21.3807,10519595.0
2020-06-24,20.8847,21.4078,19.9334,21.2635,16923932.0
2020-06-25,20.7134,20.8937,20.0686,20.7134,14766646.0
2020-06-26,20.533,20.8216,19.8567,20.1273,17517333.0
2020-06-27,20.533,20.8216,19.8567,20.1273,17517333.0
2020-06-28,20.533,20.8216,19.8567,20.1273,17517333.0
2020-06-29,20.1904,21.0921,19.7305,20.7855,10918586.0
2020-06-30,20.9569,21.1462,20.3166,21.029,9886220.0
2020-07-01,21.038,21.7536,20.8216,21.2815,8771714.0
2020-07-02,21.6422,21.8045,20.8396,20.9659,9947251.0
2020-07-03,21.6422,21.8045,20.8396,20.9659,9947251.0
2020-07-04,21.6422,21.8045,20.8396,20.9659,9947251.0
2020-07-05,21.6422,21.8045,20.8396,20.9659,9947251.0
2020-07-06,21.4528,21.5881,20.9929,21.3627,9234287.0
2020-07-07,21.1913,21.2003,20.4519,20.6954,8823218.0
2020-07-08,20.5511,20.7314,20.0281,20.6683,9758954.0
2020-07-09,20.6521,20.6548,19.5411,19.9289,13176246.0
2020-07-10,19.8567,20.6954,19.6854,20.6773,6351933.0
2020-07-11,19.8567,20.6954,19.6854,20.6773,6351933.0
2020-07-12,19.8567,20.6954,19.6854,20.6773,6351933.0
2020-07-13,21.029,21.7189,20.3256,21.3807,14111261.0
2020-07-14,21.2003,21.9398,20.8865,21.8676,8983693.0
2020-07-15,22.2915,22.8506,21.9353,22.4989,11980110.0
2020-07-16,22.1652,23.085,21.9939,22.9948,8514290.0
2020-07-17,22.9588,23.0851,22.3005,22.7153,16381925.0
2020-07-18,22.9588,23.0851,22.3005,22.7153,16381925.0
2020-07-19,22.9588,23.0851,22.3005,22.7153,16381925.0
2020-07-20,22.7965,22.8048,21.8586,22.066,8481807.0
2020-07-21,22.0841,22.6161,22.0074,22.1111,7934685.0
2020-07-22,21.9398,22.5079,21.7504,22.4177,6607872.0
2020-07-23,22.3817,22.7829,22.2208,22.6612,8436058.0
2020-07-24,22.5259,22.9768,22.0345,22.3185,8646494.0
2020-07-25,22.5259,22.9768,22.0345,22.3185,8646494.0
2020-07-26,22.5259,22.9768,22.0345,22.3185,8646494.0
2020-07-27,22.2464,22.4358,21.7444,22.3907,6861015.0
2020-07-28,22.066,22.5079,21.9443,22.1111,4635980.0
2020-07-29,22.2284,22.9588,21.8857,22.8055,6711471.0
2020-07-30,22.2193,23.4908,22.039,23.2744,7468968.0
2020-07-31,23.157,23.608,22.8506,23.5088,8448137.0
2020-08-01,23.157,23.608,22.8506,23.5088,8448137.0
2020-08-02,23.157,23.608,22.8506,23.5088,8448137.0
2020-08-03,23.5088,23.563,22.8506,23.1797,7970397.0
2020-08-04,23.3014,24.0679,23.094,23.9417,8889389.0
2020-08-05,24.122,24.1401,23.4097,23.4457,9751427.0
2020-08-06,23.9868,24.8615,23.3601,24.2483,17381591.0
2020-08-07,23.9868,24.2393,23.1392,23.6351,11786357.0
2020-08-08,23.9868,24.2393,23.1392,23.6351,11786357.0
2020-08-09,23.9868,24.2393,23.1392,23.6351,11786357.0
2020-08-10,23.581,24.1491,23.3285,23.7253,12312655.0
2020-08-11,24.1401,25.0689,23.5855,23.9056,12788298.0
2020-08-12,24.5409,24.627,23.3556,23.6621,11406588.0
2020-08-13,23.3736,24.3204,23.094,24.0679,8121516.0
2020-08-14,24.0499,25.4657,23.9417,24.7623,16534218.0
2020-08-15,24.0499,25.4657,23.9417,24.7623,16534218.0
2020-08-16,24.0499,25.4657,23.9417,24.7623,16534218.0
2020-08-17,24.7984,24.9156,24.0138,24.5549,10933894.0
2020-08-18,24.5369,25.3394,23.8966,24.3204,6345034.0
2020-08-19,24.4647,24.7172,24.0815,24.636,7598878.0
2020-08-20,24.3475,24.3475,23.7523,24.0679,10627217.0
2020-08-21,24.077,24.2483,23.7071,23.9056,4982190.0
2020-08-22,24.077,24.2483,23.7071,23.9056,4982190.0
2020-08-23,24.077,24.2483,23.7071,23.9056,4982190.0
2020-08-24,23.941,24.9517,23.8515,24.9246,6777620.0
2020-08-25,25.0509,25.2491,24.5098,24.8615,5039463.0
2020-08-26,24.7893,25.2402,24.5008,25.1501,7094983.0
2020-08-27,25.4657,25.9797,25.0328,25.4927,10530276.0
2020-08-28,25.6911,25.6911,25.1771,25.2402,6122584.0
2020-08-29,25.6911,25.6911,25.1771,25.2402,6122584.0
2020-08-30,25.6911,25.6911,25.1771,25.2402,6122584.0
2020-08-31,25.0869,25.4747,24.9607,25.114,6894472.0
2020-09-01,24.9246,25.1591,24.5188,24.9787,5178696.0
2020-09-02,24.9156,25.628,24.7082,25.5288,6820058.0
2020-09-03,25.6009,26.169,25.141,25.4747,8722868.0
2020-09-04,25.655,26.0248,25.2312,25.9256,9383647.0
2020-09-05,25.655,26.0248,25.2312,25.9256,9383647.0
2020-09-06,25.655,26.0248,25.2312,25.9256,9383647.0
2020-09-07,25.655,26.0248,25.2312,25.9256,9383647.0
2020-09-08,25.6731,26.2412,25.4566,25.8895,14509235.0
2020-09-09,25.9797,26.1826,25.4206,25.8895,7759860.0
2020-09-10,25.9872,26.6921,25.9165,26.4215,9877262.0
2020-09-11,26.4756,26.883,26.1871,26.4035,12297171.0
2020-09-12,26.4756,26.883,26.1871,26.4035,12297171.0
2020-09-13,26.4756,26.883,26.1871,26.4035,12297171.0
2020-09-14,26.7035,27.3127,26.549,27.0309,10249993.0
2020-09-15,27.3491,28.0401,27.1536,27.3945,11208109.0
2020-09-16,27.6218,28.5492,27.2104,27.8946,9543299.0
2020-09-17,27.5127,28.0141,27.1809,27.5127,11887659.0
2020-09-18,27.3764,27.7111,27.1809,27.4218,13423154.0
2020-09-19,27.3764,27.7111,27.1809,27.4218,13423154.0
2020-09-20,27.3764,27.7111,27.1809,27.4218,13423154.0
2020-09-21,26.8308,27.0218,26.158,26.358,13916814.0
2020-09-22,26.5763,27.1172,26.3399,26.7354,8809889.0
2020-09-23,27.0218,27.2854,26.0398,26.2035,9744856.0
2020-09-24,25.9762,26.8217,25.5579,26.5035,13543072.0
2020-09-25,26.2398,26.9036,26.2217,26.849,9418075.0
2020-09-26,26.2398,26.9036,26.2217,26.849,9418075.0
2020-09-27,26.2398,26.9036,26.2217,26.849,9418075.0
2020-09-28,27.2673,27.4491,26.8877,27.1309,9323445.0
2020-09-29,26.9581,27.1945,26.2762,26.3308,11467497.0
2020-09-30,26.5035,26.8266,25.3488,25.467,9358771.0
2020-10-01,25.6034,25.6034,24.576,25.167,13944133.0
2020-10-02,24.6851,25.7943,24.5351,25.4306,9108995.0
2020-10-03,24.6851,25.7943,24.5351,25.4306,9108995.0
2020-10-04,24.6851,25.7943,24.5351,25.4306,9108995.0
2020-10-05,25.5488,26.0307,25.5125,25.8125,5874880.0
2020-10-06,26.1398,26.8126,25.8489,25.8671,8724414.0
2020-10-07,26.3217,26.4626,26.0398,26.2308,4870511.0
2020-10-08,26.4126,26.9854,26.1307,26.9218,9561753.0
2020-10-09,27.1782,27.3491,26.2762,26.2899,5729622.0
2020-10-10,27.1782,27.3491,26.2762,26.2899,5729622.0
2020-10-11,27.1782,27.3491,26.2762,26.2899,5729622.0
2020-10-12,26.2126,26.3399,25.7034,25.7534,6608214.0
2020-10-13,25.2124,25.6216,24.626,24.9579,13413122.0
2020-10-14,25.0033,25.267,24.7346,24.8578,7127154.0
2020-10-15,24.976,25.3352,24.7442,25.3034,6890603.0
2020-10-16,25.4306,25.4761,24.9397,25.4034,7504020.0
2020-10-17,25.4306,25.4761,24.9397,25.4034,7504020.0
2020-10-18,25.4306,25.4761,24.9397,25.4034,7504020.0
2020-10-19,25.5943,25.6125,24.5578,24.6669,15514778.0
2020-10-20,24.9306,25.2513,24.6442,24.9669,9204122.0
2020-10-21,24.9669,25.9762,24.6396,25.8853,9283066.0
2020-10-22,26.0944,26.8217,26.0034,26.4581,9179338.0
2020-10-23,26.6399,26.8217,26.0944,26.6217,5877810.0
2020-10-24,26.6399,26.8217,26.0944,26.6217,5877810.0
2020-10-25,26.6399,26.8217,26.0944,26.6217,5877810.0
2020-10-26,26.0398,26.3126,25.7216,26.1398,7403447.0
2020-10-27,25.9671,26.0398,25.5125,25.6489,8316670.0
2020-10-28,25.0033,25.6079,24.9124,25.2761,12406996.0
2020-10-29,25.1488,25.7307,25.0216,25.5761,7449696.0
2020-10-30,25.2761,25.9944,25.1497,25.9762,12166087.0
2020-10-31,25.2761,25.9944,25.1497,25.9762,12166087.0
2020-11-01,25.2761,25.9944,25.1497,25.9762,12166087.0
2020-11-02,26.1853,26.9627,25.7852,26.9127,11088856.0
2020-11-03,27.2763,27.7128,26.9945,27.3945,12412780.0
2020-11-04,27.24,27.5309,26.649,27.0672,8869735.0
2020-11-05,27.2854,28.4992,27.2854,28.4492,11691652.0
2020-11-06,27.9583,28.1674,26.2308,26.6399,26843629.0
2020-11-07,27.9583,28.1674,26.2308,26.6399,26843629.0
2020-11-08,27.9583,28.1674,26.2308,26.6399,26843629.0
2020-11-09,28.0492,28.3219,26.1671,26.4126,17020190.0
2020-11-10,26.5126,27.3445,26.2353,27.34,8927487.0
2020-11-11,27.0616,27.59,26.9036,27.4582,9281712.0
2020-11-12,27.2763,27.2763,26.4762,26.5944,8086204.0
2020-11-13,26.7308,27.7128,26.7126,27.4582,7895824.0
2020-11-14,26.7308,27.7128,26.7126,27.4582,7895824.0
2020-11-15,26.7308,27.7128,26.7126,27.4582,7895824.0
2020-11-16,27.9764,29.5767,27.8401,29.0038,21017113.0
2020-11-17,28.7311,29.9056,28.1765,29.3584,9860853.0
2020-11-18,29.5494,30.2267,29.1766,29.7312,8265182.0
2020-11-19,29.4585,30.5313,29.313,30.3949,9218588.0
2020-11-20,30.3768,31.0025,30.1222,30.9041,16974851.0
2020-11-21,30.3768,31.0025,30.1222,30.9041,16974851.0
2020-11-22,30.3768,31.0025,30.1222,30.9041,16974851.0
2020-11-23,31.1405,32.2588,31.095,31.4769,14833823.0
2020-11-24,31.4121,31.7497,31.0405,31.3769,12527033.0
2020-11-25,31.3496,31.7224,30.4586,31.6587,12094976.0
2020-11-26,31.3496,31.7224,30.4586,31.6587,12094976.0
2020-11-27,31.6315,32.077,31.5496,31.8815,3903853.0
2020-11-28,31.6315,32.077,31.5496,31.8815,3903853.0
2020-11-29,31.6315,32.077,31.5496,31.8815,3903853.0
2020-11-30,31.6769,32.1952,31.6587,32.077,18542988.0
2020-12-01,32.277,33.859,32.1588,33.0589,18438484.0
2020-12-02,32.9044,33.2408,32.3588,33.068,9386516.0
2020-12-03,33.268,33.655,32.9589,33.2635,10173320.0
2020-12-04,33.3317,33.6408,32.9498,33.5954,8736506.0
2020-12-05,33.3317,33.6408,32.9498,33.5954,8736506.0
2020-12-06,33.3317,33.6408,32.9498,33.5954,8736506.0
2020-12-07,33.3135,33.5226,32.8044,33.4772,7706917.0
2020-12-08,33.459,33.934,33.1499,33.3226,10698007.0
2020-12-09,33.168,33.3362,32.7832,33.1317,11809594.0
2020-12-10,32.6706,33.2817,32.3407,32.6134,12962492.0
2020-12-11,32.2406,32.568,31.7406,32.3679,9883611.0
2020-12-12,32.2406,32.568,31.7406,32.3679,9883611.0
2020-12-13,32.2406,32.568,31.7406,32.3679,9883611.0
2020-12-14,32.8165,32.8714,31.4571,31.7363,20752294.0
2020-12-15,31.9743,32.4183,31.5349,32.1666,8888488.0
2020-12-16,32.194,33.3382,31.956,32.8531,20991824.0
2020-12-17,32.9813,33.2101,32.3954,33.1369,10649711.0
2020-12-18,32.4778,32.7667,31.9148,32.2764,12922208.0
2020-12-19,32.4778,32.7667,31.9148,32.2764,12922208.0
2020-12-20,32.4778,32.7667,31.9148,32.2764,12922208.0
2020-12-21,31.6539,31.9392,31.242,31.9011,14495790.0
2020-12-22,31.9286,32.0842,31.2329,31.9377,8807676.0
2020-12-23,31.9652,33.3566,31.956,32.908,12458673.0
2020-12-24,32.7158,32.9813,32.4503,32.9446,4720522.0
2020-12-25,32.7158,32.9813,32.4503,32.9446,4720522.0
2020-12-26,32.7158,32.9813,32.4503,32.9446,4720522.0
2020-12-27,32.7158,32.9813,32.4503,32.9446,4720522.0
2020-12-28,33.0362,33.8966,32.9813,33.622,6108437.0
2020-12-29,33.6952,33.8554,33.3199,33.6129,8183047.0
2020-12-30,33.7685,34.2811,33.5596,33.7776,5264979.0
2020-12-31,33.6403,34.2857,33.4572,34.1072,7669797.0
2021-01-01,33.6403,34.2857,33.4572,34.1072,7669797.0
2021-01-02,33.6403,34.2857,33.4572,34.1072,7669797.0
2021-01-03,33.6403,34.2857,33.4572,34.1072,7669797.0
2021-01-04,34.1438,34.5649,33.2376,33.503,12491900.0
2021-01-05,33.5396,33.9058,33.1429,33.86,13060315.0
2021-01-06,34.6472,37.2927,34.3818,36.7984,20360698.0
2021-01-07,36.6107,36.9632,36.0203,36.7252,13123627.0
2021-01-08,36.6245,36.8076,36.1851,36.6702,11159548.0
2021-01-09,36.6245,36.8076,36.1851,36.6702,11159548.0
2021-01-10,36.6245,36.8076,36.1851,36.6702,11159548.0
2021-01-11,36.2492,37.6863,36.1027,37.5856,7253457.0
2021-01-12,37.8602,38.9862,37.7229,38.2447,12478233.0
2021-01-13,38.0616,39.7551,37.906,39.4713,14474992.0
2021-01-14,39.4713,42.8948,39.2791,42.1076,29667663.0
2021-01-15,41.7323,42.396,41.0549,41.4669,11513532.0
2021-01-16,41.7323,42.396,41.0549,41.4669,11513532.0
2021-01-17,41.7323,42.396,41.0549,41.4669,11513532.0
2021-01-18,41.7323,42.396,41.0549,41.4669,11513532.0
2021-01-19,40.3867,40.7345,39.6736,40.048,21067165.0
2021-01-20,40.0297,40.4965,39.2608,39.691,13048785.0
2021-01-21,40.2769,41.8696,39.932,41.2929,24199708.0
2021-01-22,40.7529,41.9429,39.9382,41.7232,14450430.0
2021-01-23,40.7529,41.9429,39.9382,41.7232,14450430.0
2021-01-24,40.7529,41.9429,39.9382,41.7232,14450430.0
2021-01-25,41.5767,46.95,41.4943,43.6729,24130831.0
2021-01-26,44.1615,47.8745,44.0208,47.5267,18865871.0
2021-01-27,47.8499,55.5912,47.6915,51.2614,45158904.0
2021-01-28,50.4101,51.4171,44.1384,46.323,29765680.0
2021-01-29,46.6754,48.7716,44.2908,44.3961,23340813.0
2021-01-30,46.6754,48.7716,44.2908,44.3961,23340813.0
2021-01-31,46.6754,48.7716,44.2908,44.3961,23340813.0
2021-02-01,44.4327,48.0942,44.3595,47.902,18855047.0
2021-02-02,46.7761,47.664,45.5586,46.0072,17683400.0
2021-02-03,45.8607,47.9386,44.8629,47.6548,13199971.0
2021-02-04,46.0804,47.7098,45.3115,47.6548,18710999.0
2021-02-05,47.4626,50.2362,46.6205,49.4673,15575297.0
2021-02-06,47.4626,50.2362,46.6205,49.4673,15575297.0
2021-02-07,47.4626,50.2362,46.6205,49.4673,15575297.0
2021-02-08,48.6618,50.6573,48.1308,49.8884,16656199.0
2021-02-09,49.568,50.7305,48.0973,50.3735,7948532.0
2021-02-10,50.2454,52.3599,49.8792,51.7832,13028428.0
2021-02-11,51.9388,52.8725,51.5818,52.3599,8545700.0
2021-02-12,52.6162,53.9618,51.9754,53.376,11056463.0
2021-02-13,52.6162,53.9618,51.9754,53.376,11056463.0
2021-02-14,52.6162,53.9618,51.9754,53.376,11056463.0
2021-02-15,52.6162,53.9618,51.9754,53.376,11056463.0
2021-02-16,53.2936,54.6118,52.502,54.1358,14584495.0
2021-02-17,53.9893,56.2137,53.5133,55.8384,10105814.0
2021-02-18,56.7537,57.7241,56.232,56.8911,14248724.0
2021-02-19,56.9185,58.3374,56.9185,57.3854,14426553.0
2021-02-20,56.9185,58.3374,56.9185,57.3854,14426553.0
2021-02-21,56.9185,58.3374,56.9185,57.3854,14426553.0
2021-02-22,58.3191,61.5137,58.0353,60.5434,21760631.0
2021-02-23,60.9096,61.4405,57.9804,58.9232,18355040.0
2021-02-24,58.2916,60.5892,58.1909,60.0491,17322484.0
2021-02-25,60.7814,62.1087,56.5707,57.2114,25151206.0
2021-02-26,56.7537,59.3855,55.8384,59.0331,16360349.0
2021-02-27,56.7537,59.3855,55.8384,59.0331,16360349.0
2021-02-28,56.7537,59.3855,55.8384,59.0331,16360349.0
2021-03-01,59.3168,62.2277,59.1337,61.4497,13426550.0
2021-03-02,61.6144,63.5001,61.1384,62.9051,14417517.0
2021-03-03,63.2804,66.3195,63.1706,64.9098,17460149.0
2021-03-04,64.5711,66.4477,64.086,65.7977,21489348.0
2021-03-05,65.0837,68.434,63.8663,67.958,14159034.0
2021-03-06,65.0837,68.434,63.8663,67.958,14159034.0
2021-03-07,65.0837,68.434,63.8663,67.958,14159034.0
2021-03-08,68.5439,77.7526,67.839,76.5809,21341109.0
2021-03-09,77.2583,77.4414,70.5779,72.9194,23611552.0
2021-03-10,73.2032,76.407,72.1413,75.8761,22506895.0
2021-03-11,75.8944,79.9862,75.7663,78.9792,22370994.0
2021-03-12,79.0068,87.4518,78.8324,87.1489,38020371.0
2021-03-13,79.0068,87.4518,78.8324,87.1489,38020371.0
2021-03-14,79.0068,87.4518,78.8324,87.1489,38020371.0
2021-03-15,86.9378,93.602,86.0749,88.4248,32037526.0
2021-03-16,89.2785,91.0226,86.4788,88.3422,29110142.0
2021-03-17,86.7083,87.461,79.094,84.7623,34687560.0
2021-03-18,83.4221,90.0771,82.7521,88.8196,31802315.0
2021-03-19,87.8924,90.5086,87.5803,89.3611,33518681.0
2021-03-20,87.8924,90.5086,87.5803,89.3611,33518681.0
2021-03-21,87.8924,90.5086,87.5803,89.3611,33518681.0
2021-03-22,91.0134,92.1792,88.3147,92.1058,20400238.0
2021-03-23,85.0009,88.434,82.8897,83.7617,37782349.0
2021-03-24,77.4739,78.0246,64.2556,64.3474,89815301.0
2021-03-25,61.2264,64.43,59.2253,60.9051,44269473.0
2021-03-26,60.3543,60.8347,36.5431,44.2721,216631041.0
2021-03-27,60.3543,60.8347,36.5431,44.2721,216631041.0
2021-03-28,60.3543,60.8347,36.5431,44.2721,216631041.0
2021-03-29,43.1338,44.061,39.4713,41.3163,213578905.0
2021-03-30,42.886,44.419,41.454,42.785,150842494.0
2021-03-31,43.0788,43.1247,40.1781,41.3989,92028578.0
2021-04-01,41.8503,42.4454,40.3262,40.9767,59501245.0
2021-04-02,41.8503,42.4454,40.3262,40.9767,59501245.0
2021-04-03,41.8503,42.4454,40.3262,40.9767,59501245.0
2021-04-04,41.8503,42.4454,40.3262,40.9767,59501245.0
2021-04-05,40.8941,41.0777,38.8241,39.3795,68076019.0
2021-04-06,38.5533,41.633,38.5074,40.7105,125164876.0
2021-04-07,42.1608,42.4087,40.1047,40.2882,84665156.0
2021-04-08,40.2607,40.7197,38.6589,38.8195,58371823.0
2021-04-09,38.8654,39.5631,37.7823,38.4432,49660005.0
2021-04-10,38.8654,39.5631,37.7823,38.4432,49660005.0
2021-04-11,38.8654,39.5631,37.7823,38.4432,49660005.0
2021-04-12,38.6589,39.1775,36.4008,36.5063,59418143.0
2021-04-13,37.0296,38.0577,36.5339,37.1673,33145087.0
2021-04-14,37.5528,38.535,36.8827,36.9194,35659098.0
2021-04-15,37.2866,37.3325,35.7628,36.029,34635527.0
2021-04-16,36.0749,36.6716,35.6159,36.1208,40042727.0
2021-04-17,36.0749,36.6716,35.6159,36.1208,40042727.0
2021-04-18,36.0749,36.6716,35.6159,36.1208,40042727.0
2021-04-19,36.2585,36.6624,34.799,35.2488,44779709.0
2021-04-20,35.4691,36.0198,34.262,34.8082,41652897.0
2021-04-21,34.5635,37.5528,34.4593,37.4977,52142812.0
2021-04-22,38.7828,39.0766,37.1122,37.3876,60658837.0
2021-04-23,37.5161,38.5442,37.3417,38.2871,40903437.0
2021-04-24,37.5161,38.5442,37.3417,38.2871,40903437.0
2021-04-25,37.5161,38.5442,37.3417,38.2871,40903437.0
2021-04-26,38.9526,39.0307,37.6446,38.3881,30501298.0
2021-04-27,38.5442,39.7834,38.3881,39.2969,33759775.0
2021-04-28,39.3428,39.4346,37.9842,38.0301,27913239.0
2021-04-29,38.2963,38.9113,37.3417,38.0944,22505151.0
2021-04-30,37.9567,38.3606,37.371,37.6538,20587362.0
2021-05-01,37.9567,38.3606,37.371,37.6538,20587362.0
2021-05-02,37.9567,38.3606,37.371,37.6538,20587362.0
