,BBY US Equity,BBY US Equity,BBY US Equity,BBY US Equity,BBY US Equity
2020-03-02,65.1473,68.0266,63.4898,68.018,3898536.0
2020-03-03,67.6677,69.573,64.7799,65.4036,2731425.0
2020-03-04,67.0697,68.7614,65.865,68.7016,3110377.0
2020-03-05,66.4972,67.813,65.7966,66.5314,2771418.0
2020-03-06,64.3783,65.5232,61.5674,63.0711,3047720.0
2020-03-07,64.3783,65.5232,61.5674,63.0711,3047720.0
2020-03-08,64.3783,65.5232,61.5674,63.0711,3047720.0
2020-03-09,57.8764,59.5767,56.4411,57.1331,3959260.0
2020-03-10,59.2862,60.3285,56.7486,59.9099,2767687.0
2020-03-11,57.9619,58.1327,54.5443,55.8515,3652613.0
2020-03-12,51.2549,51.4685,47.1624,47.3332,3948395.0
2020-03-13,50.4091,52.5279,46.4703,52.1691,4209824.0
2020-03-14,50.4091,52.5279,46.4703,52.1691,4209824.0
2020-03-15,50.4091,52.5279,46.4703,52.1691,4209824.0
2020-03-16,46.1371,49.0335,41.8737,48.9566,5346558.0
2020-03-17,49.8281,52.3143,47.2649,51.5369,7026829.0
2020-03-18,47.5964,49.9675,43.0264,46.5617,5066806.0
2020-03-19,45.2769,51.054,41.4787,47.2083,4186733.0
2020-03-20,47.9499,50.0107,44.4836,44.5354,3851864.0
2020-03-21,47.9499,50.0107,44.4836,44.5354,3851864.0
2020-03-22,47.9499,50.0107,44.4836,44.5354,3851864.0
2020-03-23,43.5265,45.6994,42.259,43.7076,4753383.0
2020-03-24,46.6996,52.4767,45.9322,51.0454,3909456.0
2020-03-25,51.5282,56.0292,48.7431,52.218,3706618.0
2020-03-26,53.2441,55.4946,52.1749,54.2185,2567560.0
2020-03-27,52.1577,55.8567,51.4334,53.8649,2589299.0
2020-03-28,52.1577,55.8567,51.4334,53.8649,2589299.0
2020-03-29,52.1577,55.8567,51.4334,53.8649,2589299.0
2020-03-30,53.27,53.658,50.3642,51.5196,4584248.0
2020-03-31,51.5024,52.3646,48.6311,49.1484,4804723.0
2020-04-01,47.1652,48.4931,45.7166,46.4754,3620785.0
2020-04-02,45.8115,47.4757,44.588,45.4925,3455447.0
2020-04-03,45.1389,46.7169,44.6733,46.1133,2390350.0
2020-04-04,45.1389,46.7169,44.6733,46.1133,2390350.0
2020-04-05,45.1389,46.7169,44.6733,46.1133,2390350.0
2020-04-06,49.1053,52.3301,48.1999,51.8645,2634227.0
2020-04-07,55.7878,56.3137,53.1202,53.2441,2623639.0
2020-04-08,54.434,56.3396,53.9253,55.5722,3348791.0
2020-04-09,56.8569,58.7108,55.8317,56.9001,2729151.0
2020-04-10,56.8569,58.7108,55.8317,56.9001,2729151.0
2020-04-11,56.8569,58.7108,55.8317,56.9001,2729151.0
2020-04-12,56.8569,58.7108,55.8317,56.9001,2729151.0
2020-04-13,56.5638,59.2626,55.805,58.9264,3104934.0
2020-04-14,59.9179,60.3577,58.6591,60.2284,2722965.0
2020-04-15,57.5295,58.5642,55.4429,55.8395,2800279.0
2020-04-16,55.6843,56.6759,54.8307,56.0292,1697476.0
2020-04-17,58.0727,61.2113,57.9865,60.7026,3422050.0
2020-04-18,58.0727,61.2113,57.9865,60.7026,3422050.0
2020-04-19,58.0727,61.2113,57.9865,60.7026,3422050.0
2020-04-20,59.8059,61.7459,59.2023,60.1766,2290041.0
2020-04-21,58.6763,59.5472,57.814,58.4607,1913463.0
2020-04-22,59.8403,60.2715,58.5728,59.4782,1255483.0
2020-04-23,59.2713,60.8578,58.7108,60.0128,1679108.0
2020-04-24,60.694,62.3409,60.1249,61.9787,1589796.0
2020-04-25,60.694,62.3409,60.1249,61.9787,1589796.0
2020-04-26,60.694,62.3409,60.1249,61.9787,1589796.0
2020-04-27,62.2805,64.8242,62.2633,64.2982,2434607.0
2020-04-28,66.3504,68.2732,66.1348,66.9022,3080812.0
2020-04-29,68.3163,69.7433,67.9326,69.0233,2673544.0
2020-04-30,68.0662,68.1093,65.3588,66.1607,3898269.0
2020-05-01,64.531,65.2079,61.9442,62.3064,2507382.0
2020-05-02,64.531,65.2079,61.9442,62.3064,2507382.0
2020-05-03,64.531,65.2079,61.9442,62.3064,2507382.0
2020-05-04,61.3062,64.3068,60.9699,64.1171,2615090.0
2020-05-05,65.6864,66.428,64.3585,64.4534,2021914.0
2020-05-06,64.8759,65.7123,63.5825,63.7981,1914782.0
2020-05-07,64.9621,66.4711,64.8414,65.7468,1732275.0
2020-05-08,66.1779,68.0059,66.1607,67.7989,1440099.0
2020-05-09,66.1779,68.0059,66.1607,67.7989,1440099.0
2020-05-10,66.1779,68.0059,66.1607,67.7989,1440099.0
2020-05-11,67.066,68.3853,66.4366,67.273,1666946.0
2020-05-12,68.0317,68.6267,66.3676,66.4366,1527337.0
2020-05-13,65.8502,66.7305,63.9619,64.6948,1767586.0
2020-05-14,64.0395,67.0143,63.4532,66.5573,2504545.0
2020-05-15,65.6433,68.825,65.4019,67.7817,5136983.0
2020-05-16,65.6433,68.825,65.4019,67.7817,5136983.0
2020-05-17,65.6433,68.825,65.4019,67.7817,5136983.0
2020-05-18,71.0324,75.6109,70.9806,75.154,4952074.0
2020-05-19,74.3952,74.6452,71.8688,71.9809,3190897.0
2020-05-20,73.9209,74.0072,69.6269,70.3081,4161773.0
2020-05-21,68.5491,70.6271,66.29,67.2385,6370298.0
2020-05-22,68.1093,68.1093,65.376,66.3245,4687584.0
2020-05-23,68.1093,68.1093,65.376,66.3245,4687584.0
2020-05-24,68.1093,68.1093,65.376,66.3245,4687584.0
2020-05-25,68.1093,68.1093,65.376,66.3245,4687584.0
2020-05-26,68.7733,69.9804,68.3766,68.5232,2953382.0
2020-05-27,70.1356,70.1356,67.5489,68.1869,2894414.0
2020-05-28,69.1441,69.1441,65.695,65.902,3152946.0
2020-05-29,65.7985,67.8679,65.126,67.3333,4220760.0
2020-05-30,65.7985,67.8679,65.126,67.3333,4220760.0
2020-05-31,65.7985,67.8679,65.126,67.3333,4220760.0
2020-06-01,66.4107,67.2471,65.5916,66.8246,2250381.0
2020-06-02,66.7987,69.4545,66.7211,69.4372,2777935.0
2020-06-03,70.3598,71.0841,69.8597,70.8944,2300185.0
2020-06-04,70.4116,70.972,68.2689,68.9112,2566165.0
2020-06-05,71.4118,72.0843,70.6185,71.1617,2906333.0
2020-06-06,71.4118,72.0843,70.6185,71.1617,2906333.0
2020-06-07,71.4118,72.0843,70.6185,71.1617,2906333.0
2020-06-08,72.2568,73.1708,71.5584,72.1533,1944563.0
2020-06-09,70.9375,71.1617,69.7735,70.3771,2054709.0
2020-06-10,71.3406,71.4622,69.4916,70.9239,2862778.0
2020-06-11,68.9707,68.9707,66.4662,67.0609,2583309.0
2020-06-12,68.9273,69.1704,65.6893,67.5036,2538078.0
2020-06-13,68.9273,69.1704,65.6893,67.5036,2538078.0
2020-06-14,68.9273,69.1704,65.6893,67.5036,2538078.0
2020-06-15,65.5677,70.2988,65.3073,69.4568,2431254.0
2020-06-16,71.6705,73.0334,69.8128,72.4605,3790175.0
2020-06-17,72.4605,73.207,71.3233,72.2608,2275367.0
2020-06-18,71.5924,72.7913,70.7069,71.4448,2285855.0
2020-06-19,72.7817,72.799,69.9083,70.4899,4938897.0
2020-06-20,72.7817,72.799,69.9083,70.4899,4938897.0
2020-06-21,72.7817,72.799,69.9083,70.4899,4938897.0
2020-06-22,70.1253,73.7713,69.7694,73.5977,3111357.0
2020-06-23,74.5526,75.182,73.4241,74.5179,2661890.0
2020-06-24,73.7887,75.1776,72.391,72.7643,4005772.0
2020-06-25,72.3563,73.6585,71.9136,73.5369,2157437.0
2020-06-26,73.6671,75.5503,73.5109,73.6151,5378204.0
2020-06-27,73.6671,75.5503,73.5109,73.6151,5378204.0
2020-06-28,73.6671,75.5503,73.5109,73.6151,5378204.0
2020-06-29,74.3009,75.3339,73.5977,74.9433,2961906.0
2020-06-30,74.6568,76.584,74.3356,75.7593,3123998.0
2020-07-01,75.8895,76.4972,74.9519,75.8287,2279170.0
2020-07-02,77.2177,77.4868,75.7289,75.9155,2489890.0
2020-07-03,77.2177,77.4868,75.7289,75.9155,2489890.0
2020-07-04,77.2177,77.4868,75.7289,75.9155,2489890.0
2020-07-05,77.2177,77.4868,75.7289,75.9155,2489890.0
2020-07-06,77.2611,77.8948,75.5856,76.1325,2050040.0
2020-07-07,75.4988,75.985,74.1272,74.3009,2253135.0
2020-07-08,74.2835,75.7159,74.2054,75.6811,2058403.0
2020-07-09,75.6551,75.6551,72.9814,73.7453,2034260.0
2020-07-10,73.8234,74.4094,73.3373,73.7019,1688381.0
2020-07-11,73.8234,74.4094,73.3373,73.7019,1688381.0
2020-07-12,73.8234,74.4094,73.3373,73.7019,1688381.0
2020-07-13,74.405,76.6795,74.1359,74.3095,1873560.0
2020-07-14,74.3095,75.5943,73.2852,75.4294,1869597.0
2020-07-15,77.2177,77.2437,75.5509,76.7576,2010166.0
2020-07-16,76.5926,77.8774,76.2628,76.6968,1464915.0
2020-07-17,77.1135,77.1135,75.8982,76.3583,1290361.0
2020-07-18,77.1135,77.1135,75.8982,76.3583,1290361.0
2020-07-19,77.1135,77.1135,75.8982,76.3583,1290361.0
2020-07-20,76.1239,77.2437,75.0735,76.7229,2200937.0
2020-07-21,77.1222,79.1101,76.92,78.3723,2181649.0
2020-07-22,82.8777,86.3067,82.7562,84.5184,7995572.0
2020-07-23,84.3101,85.5341,83.3204,83.4072,2862408.0
2020-07-24,83.1815,84.8526,82.9472,84.1972,2134232.0
2020-07-25,83.1815,84.8526,82.9472,84.1972,2134232.0
2020-07-26,83.1815,84.8526,82.9472,84.1972,2134232.0
2020-07-27,84.093,85.3396,83.633,85.0046,2280331.0
2020-07-28,84.9351,85.7625,84.258,84.3708,1475037.0
2020-07-29,84.7354,85.8379,84.4316,85.1608,1395583.0
2020-07-30,84.3274,87.4005,84.0323,86.8362,2232134.0
2020-07-31,87.0272,87.2147,85.3258,86.4543,1887654.0
2020-08-01,87.0272,87.2147,85.3258,86.4543,1887654.0
2020-08-02,87.0272,87.2147,85.3258,86.4543,1887654.0
2020-08-03,86.871,88.5377,86.5932,87.5828,1596989.0
2020-08-04,87.3224,88.1818,86.68,87.2529,1267692.0
2020-08-05,88.0429,88.5811,86.7494,88.4683,1869659.0
2020-08-06,88.4509,89.2322,87.3484,89.1975,2479553.0
2020-08-07,89.3103,90.0395,88.4683,89.3277,1781543.0
2020-08-08,89.3103,90.0395,88.4683,89.3277,1781543.0
2020-08-09,89.3103,90.0395,88.4683,89.3277,1781543.0
2020-08-10,90.0743,91.524,89.3277,90.4736,1981735.0
2020-08-11,91.1507,91.6629,90.0395,90.3868,1489527.0
2020-08-12,90.7688,91.6152,90.3694,91.1334,1217307.0
2020-08-13,91.6542,94.137,91.5848,93.6682,2281067.0
2020-08-14,94.0502,95.769,93.755,95.0485,2552468.0
2020-08-15,94.0502,95.769,93.755,95.0485,2552468.0
2020-08-16,94.0502,95.769,93.755,95.0485,2552468.0
2020-08-17,96.3506,96.6979,95.3871,96.177,2260855.0
2020-08-18,97.1319,97.3576,95.7734,95.9426,2215980.0
2020-08-19,96.0642,98.6772,96.0642,97.1927,3060520.0
2020-08-20,96.7239,97.2882,95.8732,96.967,2109629.0
2020-08-21,97.2274,99.3543,97.184,98.9636,3811415.0
2020-08-22,97.2274,99.3543,97.184,98.9636,3811415.0
2020-08-23,97.2274,99.3543,97.184,98.9636,3811415.0
2020-08-24,102.6965,103.7208,99.6581,101.8891,5434574.0
2020-08-25,98.5296,98.8421,94.2759,97.783,10462412.0
2020-08-26,98.4515,99.1286,96.8628,97.4965,4124378.0
2020-08-27,97.7049,97.7049,95.6909,96.5503,2760457.0
2020-08-28,96.9496,96.967,95.5867,96.559,2366570.0
2020-08-29,96.9496,96.967,95.5867,96.559,2366570.0
2020-08-30,96.9496,96.967,95.5867,96.559,2366570.0
2020-08-31,96.7847,97.375,95.361,96.2812,2509223.0
2020-09-01,96.3506,99.3369,96.1249,98.5296,2364920.0
2020-09-02,98.9115,99.1373,96.9456,98.981,2508279.0
2020-09-03,98.9636,98.9636,93.6248,94.3627,2451986.0
2020-09-04,95.0485,95.8705,90.5604,92.2879,2543720.0
2020-09-05,95.0485,95.8705,90.5604,92.2879,2543720.0
2020-09-06,95.0485,95.8705,90.5604,92.2879,2543720.0
2020-09-07,95.0485,95.8705,90.5604,92.2879,2543720.0
2020-09-08,90.543,92.7263,89.2629,91.3764,2911607.0
2020-09-09,92.2619,94.8575,91.307,94.4929,2245530.0
2020-09-10,94.7186,95.4912,92.9737,93.2168,2177614.0
2020-09-11,94.2498,94.6839,92.1664,92.9824,1353834.0
2020-09-12,94.2498,94.6839,92.1664,92.9824,1353834.0
2020-09-13,94.2498,94.6839,92.1664,92.9824,1353834.0
2020-09-14,94.5443,95.225,93.1002,93.9772,2573262.0
2020-09-15,94.7101,95.4518,93.7328,94.204,1550938.0
2020-09-16,95.1028,95.225,93.1921,93.4362,1728232.0
2020-09-17,92.4938,93.3838,91.2373,92.1709,1729706.0
2020-09-18,91.9877,93.6979,91.3071,92.1273,2262787.0
2020-09-19,91.9877,93.6979,91.3071,92.1273,2262787.0
2020-09-20,91.9877,93.6979,91.3071,92.1273,2262787.0
2020-09-21,90.7835,92.4676,90.3036,92.4676,2131085.0
2020-09-22,92.8515,94.4571,92.4109,93.9161,1678534.0
2020-09-23,94.3,95.7921,92.8341,92.9213,1920405.0
2020-09-24,92.5985,93.2442,90.8446,91.4205,2526662.0
2020-09-25,91.7084,93.0522,90.9668,92.4676,1917164.0
2020-09-26,91.7084,93.0522,90.9668,92.4676,1917164.0
2020-09-27,91.7084,93.0522,90.9668,92.4676,1917164.0
2020-09-28,93.5845,94.7363,93.061,94.6229,1508159.0
2020-09-29,95.9317,97.0487,94.9719,96.0539,2378908.0
2020-09-30,95.5478,98.087,95.5478,97.1097,2187144.0
2020-10-01,98.3314,100.1027,97.6071,99.553,3631204.0
2020-10-02,96.8916,99.0032,96.8654,98.0958,1930575.0
2020-10-03,96.8916,99.0032,96.8654,98.0958,1930575.0
2020-10-04,96.8916,99.0032,96.8654,98.0958,1930575.0
2020-10-05,98.2266,101.8653,98.2266,101.2807,2006376.0
2020-10-06,101.2021,101.5948,97.9474,98.1219,2395375.0
2020-10-07,99.4744,100.731,99.265,99.902,1552469.0
2020-10-08,100.4605,100.9142,99.3959,100.2772,1523429.0
2020-10-09,100.6699,103.1829,100.443,101.7344,2824096.0
2020-10-10,100.6699,103.1829,100.443,101.7344,2824096.0
2020-10-11,100.6699,103.1829,100.443,101.7344,2824096.0
2020-10-12,102.8513,103.5756,101.97,103.2527,1334002.0
2020-10-13,103.0695,103.9682,102.2754,103.148,1231774.0
2020-10-14,103.7763,104.6227,102.4325,103.3487,1640980.0
2020-10-15,102.4674,105.3585,102.0049,105.1986,1625462.0
2020-10-16,105.4865,105.6698,104.1078,104.1428,1855426.0
2020-10-17,105.4865,105.6698,104.1078,104.1428,1855426.0
2020-10-18,105.4865,105.6698,104.1078,104.1428,1855426.0
2020-10-19,104.8146,107.5196,104.4569,105.4342,2260028.0
2020-10-20,105.8356,107.9123,105.3905,105.4865,1725793.0
2020-10-21,105.9752,106.2631,103.4447,103.5668,1772180.0
2020-10-22,103.8199,104.3784,101.0189,102.4936,1977727.0
2020-10-23,100.7833,103.1829,100.5303,103.148,1858577.0
2020-10-24,100.7833,103.1829,100.5303,103.148,1858577.0
2020-10-25,100.7833,103.1829,100.5303,103.148,1858577.0
2020-10-26,102.2143,102.2492,98.4971,99.7886,1377014.0
2020-10-27,100.3557,101.3243,98.8636,99.108,2143715.0
2020-10-28,97.293,99.7362,96.2851,96.9527,2264016.0
2020-10-29,97.9736,99.4308,97.293,97.9736,2107033.0
2020-10-30,97.3453,98.2964,95.6351,97.3366,1897109.0
2020-10-31,97.3453,98.2964,95.6351,97.3366,1897109.0
2020-11-01,97.3453,98.2964,95.6351,97.3366,1897109.0
2020-11-02,98.5757,101.0407,98.3924,100.9753,2838979.0
2020-11-03,102.0922,104.4743,101.3679,103.6803,2033408.0
2020-11-04,104.4394,105.9315,103.4534,104.5878,1916071.0
2020-11-05,106.6296,108.9769,106.237,107.38,2489882.0
2020-11-06,107.3277,107.9821,106.1148,107.38,1670063.0
2020-11-07,107.3277,107.9821,106.1148,107.38,1670063.0
2020-11-08,107.3277,107.9821,106.1148,107.38,1670063.0
2020-11-09,104.9804,107.5109,96.7869,96.8567,4896084.0
2020-11-10,97.3802,99.2214,96.848,98.279,3906709.0
2020-11-11,99.3261,100.1812,97.8165,99.9631,2058314.0
2020-11-12,99.8671,100.7833,98.0259,99.4744,2279667.0
2020-11-13,100.0329,101.08,99.0381,99.7362,1832044.0
2020-11-14,100.0329,101.08,99.0381,99.7362,1832044.0
2020-11-15,100.0329,101.08,99.0381,99.7362,1832044.0
2020-11-16,100.347,103.7064,99.1429,103.5319,3306999.0
2020-11-17,103.0695,105.4691,102.4063,103.8548,2740898.0
2020-11-18,103.9246,104.8495,102.7379,102.7641,2963118.0
2020-11-19,103.3313,105.1462,102.7641,103.689,1728442.0
2020-11-20,104.6052,105.3556,103.8112,103.9595,1866503.0
2020-11-21,104.6052,105.3556,103.8112,103.9595,1866503.0
2020-11-22,104.6052,105.3556,103.8112,103.9595,1866503.0
2020-11-23,104.8932,108.4708,104.6227,106.49,4443761.0
2020-11-24,101.0364,102.1355,98.7764,99.073,11676029.0
2020-11-25,99.5268,101.6035,98.674,99.3872,5503029.0
2020-11-26,99.5268,101.6035,98.674,99.3872,5503029.0
2020-11-27,100.347,100.4256,97.7991,98.279,3242386.0
2020-11-28,100.347,100.4256,97.7991,98.279,3242386.0
2020-11-29,100.347,100.4256,97.7991,98.279,3242386.0
2020-11-30,98.3226,98.3226,94.7363,94.937,6493681.0
2020-12-01,94.9196,95.5391,93.4972,94.9894,5335390.0
2020-12-02,94.2651,95.5216,93.5409,93.7765,3393771.0
2020-12-03,93.314,93.7447,92.2407,92.965,4566979.0
2020-12-04,92.9824,93.0348,91.4903,92.1186,3657531.0
2020-12-05,92.9824,93.0348,91.4903,92.1186,3657531.0
2020-12-06,92.9824,93.0348,91.4903,92.1186,3657531.0
2020-12-07,91.7608,92.0139,88.5235,89.6404,5506910.0
2020-12-08,89.178,90.3228,89.0209,89.8673,2974795.0
2020-12-09,89.9371,91.7521,89.5226,91.4118,4784387.0
2020-12-10,88.7853,90.2338,86.9092,89.9022,4406626.0
2020-12-11,89.7015,89.9022,87.4371,87.7818,4044310.0
2020-12-12,89.7015,89.9022,87.4371,87.7818,4044310.0
2020-12-13,89.7015,89.9022,87.4371,87.7818,4044310.0
2020-12-14,88.6329,89.3084,87.4309,88.861,3926184.0
2020-12-15,89.1417,90.3701,88.7908,90.3613,3310013.0
2020-12-16,90.8175,91.3791,90.0104,90.8088,3136926.0
2020-12-17,91.5107,91.6498,89.6945,89.791,3067079.0
2020-12-18,89.5366,90.1244,89.0672,89.4488,4913075.0
2020-12-19,89.5366,90.1244,89.0672,89.4488,4913075.0
2020-12-20,89.5366,90.1244,89.0672,89.4488,4913075.0
2020-12-21,88.3784,90.6596,88.1854,90.6333,2991853.0
2020-12-22,90.8439,92.3705,90.4841,91.3615,3580661.0
2020-12-23,91.6247,92.3793,89.7647,89.791,2314015.0
2020-12-24,89.6857,90.7561,89.3435,89.9753,996700.0
2020-12-25,89.6857,90.7561,89.3435,89.9753,996700.0
2020-12-26,89.6857,90.7561,89.3435,89.9753,996700.0
2020-12-27,89.6857,90.7561,89.3435,89.9753,996700.0
2020-12-28,90.3701,90.8439,88.7732,90.0016,2601627.0
2020-12-29,90.4052,90.8439,88.124,88.4047,2201084.0
2020-12-30,88.5802,89.4137,88.5802,88.9487,1639330.0
2020-12-31,89.0277,89.0277,87.0799,87.5537,2232099.0
2021-01-01,89.0277,89.0277,87.0799,87.5537,2232099.0
2021-01-02,89.0277,89.0277,87.0799,87.5537,2232099.0
2021-01-03,89.0277,89.0277,87.0799,87.5537,2232099.0
2021-01-04,87.4045,88.7206,86.5623,88.1679,3636646.0
2021-01-05,88.2907,89.2119,87.849,88.6153,2396387.0
2021-01-06,87.7379,93.0373,87.7379,92.9233,4699163.0
2021-01-07,93.2216,95.138,92.9233,94.5025,3704093.0
2021-01-08,94.757,96.0292,93.1426,94.3797,3539533.0
2021-01-09,94.757,96.0292,93.1426,94.3797,3539533.0
2021-01-10,94.757,96.0292,93.1426,94.3797,3539533.0
2021-01-11,94.0288,97.5646,93.5039,97.1961,3425985.0
2021-01-12,96.8539,101.3285,96.7749,100.6442,4575477.0
2021-01-13,100.3898,100.96,99.2579,99.3369,2986841.0
2021-01-14,99.451,101.0917,99.1654,99.9511,1966336.0
2021-01-15,99.7054,101.5567,97.9068,100.0213,3123286.0
2021-01-16,99.7054,101.5567,97.9068,100.0213,3123286.0
2021-01-17,99.7054,101.5567,97.9068,100.0213,3123286.0
2021-01-18,99.7054,101.5567,97.9068,100.0213,3123286.0
2021-01-19,100.8986,100.8986,97.5295,97.9331,2630748.0
2021-01-20,98.4069,98.8368,97.2005,98.4683,1929671.0
2021-01-21,99.2228,101.7936,98.5122,100.4599,2599803.0
2021-01-22,100.1353,101.2057,98.5911,100.8372,1619709.0
2021-01-23,100.1353,101.2057,98.5911,100.8372,1619709.0
2021-01-24,100.1353,101.2057,98.5911,100.8372,1619709.0
2021-01-25,100.7056,103.5132,99.5387,99.7931,2250110.0
2021-01-26,100.1529,101.3417,99.1526,100.6354,2140626.0
2021-01-27,99.6177,101.9778,98.9952,99.644,2445861.0
2021-01-28,99.6089,102.27,98.4858,98.5385,2429896.0
2021-01-29,98.363,98.6087,95.0816,95.4764,2481444.0
2021-01-30,98.363,98.6087,95.0816,95.4764,2481444.0
2021-01-31,98.363,98.6087,95.0816,95.4764,2481444.0
2021-02-01,96.0292,96.5117,92.7039,94.485,2706876.0
2021-02-02,94.7131,97.3277,93.5637,95.4413,2530444.0
2021-02-03,95.9502,97.5295,95.5027,96.7925,1503510.0
2021-02-04,98.828,100.6881,98.2753,99.8809,2421960.0
2021-02-05,100.1967,100.8109,99.4437,100.4863,1632937.0
2021-02-06,100.1967,100.8109,99.4437,100.4863,1632937.0
2021-02-07,100.1967,100.8109,99.4437,100.4863,1632937.0
2021-02-08,100.8986,103.4957,100.8811,103.443,1715093.0
2021-02-09,103.3816,104.7328,102.4253,103.9344,1528206.0
2021-02-10,104.2239,104.6626,102.6446,104.2414,1274888.0
2021-02-11,104.4081,106.1103,104.0309,104.9258,1636075.0
2021-02-12,104.1537,106.2726,103.9695,105.733,1858078.0
2021-02-13,104.1537,106.2726,103.9695,105.733,1858078.0
2021-02-14,104.1537,106.2726,103.9695,105.733,1858078.0
2021-02-15,104.1537,106.2726,103.9695,105.733,1858078.0
2021-02-16,105.7505,108.1809,105.7154,105.9436,1880185.0
2021-02-17,105.4522,107.2245,103.7238,103.8291,2242046.0
2021-02-18,103.4343,103.9256,102.1445,102.4428,1890521.0
2021-02-19,103.2061,104.4257,103.0307,103.5308,2044450.0
2021-02-20,103.2061,104.4257,103.0307,103.5308,2044450.0
2021-02-21,103.2061,104.4257,103.0307,103.5308,2044450.0
2021-02-22,102.7499,103.7062,101.6866,102.4165,1742940.0
2021-02-23,101.6444,101.676,99.2579,101.3373,2198416.0
2021-02-24,101.8637,102.7762,98.8807,99.5475,3279761.0
2021-02-25,91.0895,98.5297,89.0189,90.3174,10053655.0
2021-02-26,88.7031,89.8086,87.5537,88.045,4570055.0
2021-02-27,88.7031,89.8086,87.5537,88.045,4570055.0
2021-02-28,88.7031,89.8086,87.5537,88.045,4570055.0
2021-03-01,88.1766,90.0104,88.1766,89.2207,3709209.0
2021-03-02,89.598,91.0281,89.019,89.9489,3011692.0
2021-03-03,89.8173,90.1332,87.7379,88.0626,2848834.0
2021-03-04,87.5098,88.0977,84.167,86.1938,4288709.0
2021-03-05,87.3958,90.5456,85.3559,90.2385,5128100.0
2021-03-06,87.3958,90.5456,85.3559,90.2385,5128100.0
2021-03-07,87.3958,90.5456,85.3559,90.2385,5128100.0
2021-03-08,90.6245,94.2437,90.1332,93.5023,3830841.0
2021-03-09,93.4848,96.1959,92.6951,92.8443,3294996.0
2021-03-10,94.2744,96.0555,93.5462,94.8886,3175770.0
2021-03-11,95.3185,96.0204,94.292,95.2659,2407275.0
2021-03-12,95.5905,97.6436,94.5815,97.3803,1963080.0
2021-03-13,95.5905,97.6436,94.5815,97.3803,1963080.0
2021-03-14,95.5905,97.6436,94.5815,97.3803,1963080.0
2021-03-15,97.819,100.5389,97.6085,99.9511,3347188.0
2021-03-16,99.7229,100.4248,98.8807,99.5387,2328194.0
2021-03-17,99.0178,99.627,97.0933,99.0973,2584396.0
2021-03-18,98.5323,102.6374,98.2674,100.0949,2906572.0
2021-03-19,100.4921,106.1952,100.3569,104.3413,9098446.0
2021-03-20,100.4921,106.1952,100.3569,104.3413,9098446.0
2021-03-21,100.4921,106.1952,100.3569,104.3413,9098446.0
2021-03-22,104.2618,107.0736,103.3878,106.7867,2809867.0
2021-03-23,106.513,107.1575,104.3854,104.8886,3663054.0
2021-03-24,105.1446,105.4978,100.8364,100.9247,2883992.0
2021-03-25,101.0218,102.8669,100.1478,102.5668,2250687.0
2021-03-26,102.8934,105.3653,102.5668,105.2859,1872814.0
2021-03-27,102.8934,105.3653,102.5668,105.2859,1872814.0
2021-03-28,102.8934,105.3653,102.5668,105.2859,1872814.0
2021-03-29,105.4536,106.0186,101.1013,101.3485,2598410.0
2021-03-30,100.81,102.4564,100.0595,102.1607,1934061.0
2021-03-31,102.6815,102.6815,100.8453,101.3573,1938988.0
2021-04-01,102.3549,102.6727,100.651,102.196,2486520.0
2021-04-02,102.3549,102.6727,100.651,102.196,2486520.0
2021-04-03,102.3549,102.6727,100.651,102.196,2486520.0
2021-04-04,102.3549,102.6727,100.651,102.196,2486520.0
2021-04-05,102.6815,104.5929,102.143,104.1647,1641946.0
2021-04-06,104.1205,107.44,103.7762,106.5925,3604147.0
2021-04-07,106.3806,107.4665,104.6238,106.46,2502827.0
2021-04-08,106.7425,106.8131,105.1535,105.6037,1776773.0
2021-04-09,105.9921,108.4376,105.6125,108.1286,2126799.0
2021-04-10,105.9921,108.4376,105.6125,108.1286,2126799.0
2021-04-11,105.9921,108.4376,105.6125,108.1286,2126799.0
2021-04-12,107.9697,109.3557,106.9986,107.3164,2394478.0
2021-04-13,107.5901,107.5901,105.2771,106.6631,2449617.0
2021-04-14,106.4247,107.1222,105.4271,106.0893,1525686.0
2021-04-15,106.7425,107.1928,105.0917,105.3212,1453870.0
2021-04-16,105.8774,106.0539,104.1647,105.8244,1845117.0
2021-04-17,105.8774,106.0539,104.1647,105.8244,1845117.0
2021-04-18,105.8774,106.0539,104.1647,105.8244,1845117.0
2021-04-19,106.2482,106.513,104.0411,104.9151,2912640.0
2021-04-20,104.8798,105.2371,102.8581,104.5708,1750384.0
2021-04-21,104.8886,105.7361,104.3236,105.0299,1509417.0
2021-04-22,105.2329,106.7514,103.9528,104.2088,2405443.0
2021-04-23,104.3236,104.4472,102.8758,103.944,1547803.0
2021-04-24,104.3236,104.4472,102.8758,103.944,1547803.0
2021-04-25,104.3236,104.4472,102.8758,103.944,1547803.0
2021-04-26,103.7409,103.8425,100.9777,103.3083,2275740.0
2021-04-27,103.688,105.2991,103.2907,104.4825,1355305.0
2021-04-28,104.8533,105.4536,103.3172,103.4584,1190431.0
2021-04-29,103.9352,104.8665,103.3525,104.4295,1274410.0
2021-04-30,103.7409,103.8734,102.2231,102.6462,1633849.0
2021-05-01,103.7409,103.8734,102.2231,102.6462,1633849.0
2021-05-02,103.7409,103.8734,102.2231,102.6462,1633849.0
2021-05-03,103.6173,105.2153,103.2799,103.7056,1507740.0
