,ED US Equity,ED US Equity,ED US Equity,ED US Equity,ED US Equity
2021-03-02,60.193,60.6593,59.4577,60.1482,2253857.0
2021-03-03,59.924,60.6324,59.5384,60.462,1999328.0
2021-03-04,60.5248,61.8967,59.8881,60.0406,2850059.0
2021-03-05,60.3992,61.5694,59.9176,61.2421,3702783.0
2021-03-06,60.3992,61.5694,59.9176,61.2421,3702783.0
2021-03-07,60.3992,61.5694,59.9176,61.2421,3702783.0
2021-03-08,61.7084,62.8068,61.269,62.3181,2990285.0
2021-03-09,61.9594,62.7395,61.7407,62.4885,3908530.0
2021-03-10,62.605,63.681,62.2688,63.0982,3268649.0
2021-03-11,62.7037,63.2686,62.3799,62.605,3595256.0
2021-03-12,63.1072,63.9949,62.9278,63.6093,2896520.0
2021-03-13,63.1072,63.9949,62.9278,63.6093,2896520.0
2021-03-14,63.1072,63.9949,62.9278,63.6093,2896520.0
2021-03-15,63.8962,64.757,63.8693,64.3984,3187583.0
2021-03-16,63.9321,64.8377,63.8604,64.6315,2775413.0
2021-03-17,64.8467,65.3937,64.3177,64.3715,4615288.0
2021-03-18,64.488,65.295,64.1473,64.757,3839547.0
2021-03-19,65.0798,65.3399,64.2728,64.8288,5562642.0
2021-03-20,65.0798,65.3399,64.2728,64.8288,5562642.0
2021-03-21,65.0798,65.3399,64.2728,64.8288,5562642.0
2021-03-22,64.3894,64.7839,64.0262,64.6046,3343807.0
2021-03-23,64.506,65.8151,64.4566,65.6716,3325193.0
2021-03-24,65.2412,66.2993,65.058,65.842,2049112.0
2021-03-25,66.2903,67.0166,65.7703,66.5952,2039506.0
2021-03-26,66.2634,66.8014,65.8599,66.7476,1649166.0
2021-03-27,66.2634,66.8014,65.8599,66.7476,1649166.0
2021-03-28,66.2634,66.8014,65.8599,66.7476,1649166.0
2021-03-29,66.7476,68.1913,66.5846,67.6533,1724552.0
2021-03-30,67.4739,67.5008,66.2993,66.6938,1594862.0
2021-03-31,66.4607,67.196,66.4428,67.0704,3505864.0
2021-04-01,66.8104,67.0166,66.1917,66.6131,2038316.0
2021-04-02,66.8104,67.0166,66.1917,66.6131,2038316.0
2021-04-03,66.8104,67.0166,66.1917,66.6131,2038316.0
2021-04-04,66.8104,67.0166,66.1917,66.6131,2038316.0
2021-04-05,66.7118,67.7295,66.6759,67.5008,1818046.0
2021-04-06,67.2408,67.8685,67.0256,67.8685,1255067.0
2021-04-07,67.9312,68.2092,67.196,67.5277,1487824.0
2021-04-08,67.8326,67.8864,67.2767,67.3574,1855485.0
2021-04-09,67.2498,67.7878,67.2498,67.4022,1680539.0
2021-04-10,67.2498,67.7878,67.2498,67.4022,1680539.0
2021-04-11,67.2498,67.7878,67.2498,67.4022,1680539.0
2021-04-12,67.5636,68.1464,67.3574,67.5367,1454685.0
2021-04-13,67.2587,68.2002,67.0884,68.0299,1855091.0
2021-04-14,67.7609,68.3078,67.5367,68.2899,1408602.0
2021-04-15,68.1106,69.2583,68.1106,69.2134,3009253.0
2021-04-16,69.4645,70.3701,69.3838,70.128,2229738.0
2021-04-17,69.4645,70.3701,69.3838,70.128,2229738.0
2021-04-18,69.4645,70.3701,69.3838,70.128,2229738.0
2021-04-19,70.3701,70.4508,69.6169,70.2536,1716657.0
2021-04-20,70.3881,71.5537,70.2536,71.1502,2589938.0
2021-04-21,71.2758,71.5089,70.1818,70.2625,1860870.0
2021-04-22,70.1011,70.3253,69.6887,70.0384,1490815.0
2021-04-23,70.0294,70.1897,69.3928,69.4466,1349544.0
2021-04-24,70.0294,70.1897,69.3928,69.4466,1349544.0
2021-04-25,70.0294,70.1897,69.3928,69.4466,1349544.0
2021-04-26,69.4466,69.608,68.7292,68.9265,1546971.0
2021-04-27,68.9534,68.9893,68.254,68.3168,1592975.0
2021-04-28,68.6127,68.7579,67.9865,68.3347,1374369.0
2021-04-29,68.2182,69.0341,68.2182,68.783,3188067.0
2021-04-30,69.0879,69.4286,68.3706,69.4107,1961989.0
2021-05-01,69.0879,69.4286,68.3706,69.4107,1961989.0
2021-05-02,69.0879,69.4286,68.3706,69.4107,1961989.0
2021-05-03,69.4914,70.5405,69.3569,69.7156,1517493.0
2021-05-04,69.868,70.5046,69.5542,70.0473,1526079.0
2021-05-05,69.9397,70.2356,68.2271,68.9444,1928496.0
2021-05-06,69.2224,69.9308,68.6575,69.8142,1793561.0
2021-05-07,70.0473,71.8496,70.0204,70.0204,2656447.0
2021-05-08,70.0473,71.8496,70.0204,70.0204,2656447.0
2021-05-09,70.0473,71.8496,70.0204,70.0204,2656447.0
2021-05-10,70.2984,72.1186,70.2984,71.5986,2391055.0
2021-05-11,71.8048,72.0379,70.4419,71.1413,1954682.0
2021-05-12,71.2758,71.3206,69.7245,69.8501,2054426.0
2021-05-13,69.608,71.5717,69.608,71.0875,2065732.0
2021-05-14,71.3834,71.8227,70.7198,70.8095,1535564.0
2021-05-15,71.3834,71.8227,70.7198,70.8095,1535564.0
2021-05-16,71.3834,71.8227,70.7198,70.8095,1535564.0
2021-05-17,70.9081,71.6479,70.5853,70.5943,2743825.0
2021-05-18,70.5264,70.7256,69.9468,70.3996,2344110.0
2021-05-19,70.3543,70.6894,69.8382,70.617,2783431.0
2021-05-20,70.7528,71.8486,70.7528,71.0154,1810855.0
2021-05-21,71.0698,71.6131,70.952,71.5044,3270345.0
2021-05-22,71.0698,71.6131,70.952,71.5044,3270345.0
2021-05-23,71.0698,71.6131,70.952,71.5044,3270345.0
2021-05-24,71.6946,71.8576,70.9249,70.9792,1344337.0
2021-05-25,70.8886,71.0245,69.9921,70.463,1090663.0
2021-05-26,70.3272,70.8434,70.2366,70.6351,1466101.0
2021-05-27,70.6351,70.6985,69.2858,69.6118,2867015.0
2021-05-28,69.9016,70.1732,69.7114,69.9468,1629027.0
2021-05-29,69.9016,70.1732,69.7114,69.9468,1629027.0
2021-05-30,69.9016,70.1732,69.7114,69.9468,1629027.0
2021-05-31,69.9016,70.1732,69.7114,69.9468,1629027.0
2021-06-01,70.1461,70.1732,69.1862,69.2133,1745653.0
2021-06-02,69.2858,70.137,69.0775,69.5393,2678862.0
2021-06-03,69.3763,70.1325,69.2405,69.9649,3276952.0
2021-06-04,70.2276,70.4358,69.9287,69.9468,1418940.0
2021-06-05,70.2276,70.4358,69.9287,69.9468,1418940.0
2021-06-06,70.2276,70.4358,69.9287,69.9468,1418940.0
2021-06-07,70.1008,70.2276,69.8563,70.0102,960016.0
2021-06-08,69.9649,70.0827,69.0096,69.0865,1497543.0
2021-06-09,69.3129,69.6752,69.1046,69.6208,1229394.0
2021-06-10,69.6208,69.9559,69.3582,69.7657,1217465.0
2021-06-11,69.7295,70.0283,69.4397,69.9378,1297865.0
2021-06-12,69.7295,70.0283,69.4397,69.9378,1297865.0
2021-06-13,69.7295,70.0283,69.4397,69.9378,1297865.0
2021-06-14,69.9016,70.4811,69.6842,70.4087,1451497.0
2021-06-15,70.4087,71.0788,70.0012,70.4087,1991377.0
2021-06-16,69.8834,70.2819,68.9507,69.0231,2930106.0
2021-06-17,69.0775,69.4307,68.8149,69.0775,2657962.0
2021-06-18,68.8692,68.8692,67.3569,67.4565,3831357.0
2021-06-19,68.8692,68.8692,67.3569,67.4565,3831357.0
2021-06-20,68.8692,68.8692,67.3569,67.4565,3831357.0
2021-06-21,67.5742,68.2262,67.3841,68.0904,2609262.0
2021-06-22,67.9817,68.2625,67.3705,67.4293,2235089.0
2021-06-23,67.3116,67.4565,66.1434,66.5328,2168994.0
2021-06-24,66.5238,66.6686,66.1615,66.4966,1610983.0
2021-06-25,66.4423,66.9675,66.3517,66.895,2076243.0
2021-06-26,66.4423,66.9675,66.3517,66.895,2076243.0
2021-06-27,66.4423,66.9675,66.3517,66.895,2076243.0
2021-06-28,66.895,67.3116,66.6415,66.8498,2285287.0
2021-06-29,66.56,66.723,65.0703,65.2469,2552380.0
2021-06-30,65.2922,65.428,64.7941,64.948,2270459.0
2021-07-01,65.0839,65.8627,64.45,65.6906,2297461.0
2021-07-02,65.7087,65.7993,65.3827,65.6272,1117037.0
2021-07-03,65.7087,65.7993,65.3827,65.6272,1117037.0
2021-07-04,65.7087,65.7993,65.3827,65.6272,1117037.0
2021-07-05,65.7087,65.7993,65.3827,65.6272,1117037.0
2021-07-06,65.5457,66.0891,64.8154,66.0529,1940780.0
2021-07-07,65.8627,66.4241,65.5638,66.4151,1805183.0
2021-07-08,66.4241,67.1486,66.1434,66.4332,2445227.0
2021-07-09,66.6505,66.8582,65.8989,66.3789,1931982.0
2021-07-10,66.6505,66.8582,65.8989,66.3789,1931982.0
2021-07-11,66.6505,66.8582,65.8989,66.3789,1931982.0
2021-07-12,66.3155,66.6958,65.9713,66.4332,1154261.0
2021-07-13,66.3607,66.5962,65.6544,65.7721,1992420.0
2021-07-14,65.6182,66.4875,65.265,66.2792,2206579.0
2021-07-15,66.2702,67.3569,66.1162,67.3388,2135569.0
2021-07-16,67.4656,68.1538,67.2392,67.855,2100299.0
2021-07-17,67.4656,68.1538,67.2392,67.855,2100299.0
2021-07-18,67.4656,68.1538,67.2392,67.855,2100299.0
2021-07-19,67.7644,68.507,66.0438,66.8045,2450316.0
2021-07-20,65.7721,67.5833,65.764,66.6234,3083054.0
2021-07-21,66.6596,66.9494,65.84,65.908,1601323.0
2021-07-22,65.9713,66.3517,65.6001,66.1434,1754270.0
2021-07-23,66.3155,67.2029,66.1977,67.1758,1403118.0
2021-07-24,66.3155,67.2029,66.1977,67.1758,1403118.0
2021-07-25,66.3155,67.2029,66.1977,67.1758,1403118.0
2021-07-26,67.2301,67.4746,66.6777,66.9765,1477643.0
2021-07-27,66.895,68.5522,66.4966,68.3983,1625485.0
2021-07-28,68.3802,68.4617,67.0218,67.5471,1513247.0
2021-07-29,67.5289,67.7372,67.049,67.4837,1381603.0
2021-07-30,67.6286,68.2081,66.5238,66.8045,4354220.0
2021-07-31,67.6286,68.2081,66.5238,66.8045,4354220.0
2021-08-01,67.6286,68.2081,66.5238,66.8045,4354220.0
2021-08-02,66.9856,67.7101,66.9584,67.4656,1495594.0
2021-08-03,67.4656,68.3349,67.1939,67.7825,1440034.0
2021-08-04,67.4837,67.864,66.9494,67.8006,1862997.0
2021-08-05,67.6557,68.2081,67.1838,68.2081,1740020.0
2021-08-06,68.19,69.1046,67.3388,68.3892,2218217.0
2021-08-07,68.19,69.1046,67.3388,68.3892,2218217.0
2021-08-08,68.19,69.1046,67.3388,68.3892,2218217.0
2021-08-09,68.6337,68.91,68.2444,68.8873,1386273.0
2021-08-10,69.005,69.5122,68.5885,69.1862,1938547.0
2021-08-11,69.3129,70.0283,69.2495,69.8382,1522198.0
2021-08-12,69.9831,70.4992,69.7567,69.9559,2388613.0
2021-08-13,70.0283,70.6396,69.7929,70.3996,1448685.0
2021-08-14,70.0283,70.6396,69.7929,70.3996,1448685.0
2021-08-15,70.0283,70.6396,69.7929,70.3996,1448685.0
2021-08-16,70.5626,71.3233,70.291,70.8615,2078123.0
2021-08-17,70.8386,70.9483,69.8371,70.6465,1737813.0
2021-08-18,70.6465,70.7746,69.7456,70.0612,1710241.0
2021-08-19,70.2075,70.9483,70.0246,70.1435,1558587.0
2021-08-20,69.988,70.6557,69.5764,70.3813,1834008.0
2021-08-21,69.988,70.6557,69.5764,70.3813,1834008.0
2021-08-22,69.988,70.6557,69.5764,70.3813,1834008.0
2021-08-23,70.3813,70.3813,69.1648,69.3203,1655679.0
2021-08-24,69.2563,69.2837,68.3508,68.616,1575417.0
2021-08-25,68.552,69.0825,68.1139,68.8447,1674322.0
2021-08-26,68.5977,68.927,68.2868,68.799,1592595.0
2021-08-27,68.9087,69.2288,68.6801,69.1831,1547705.0
2021-08-28,68.9087,69.2288,68.6801,69.1831,1547705.0
2021-08-29,68.9087,69.2288,68.6801,69.1831,1547705.0
2021-08-30,69.2563,69.5398,69.0551,69.238,1938134.0
2021-08-31,69.2014,69.613,68.8172,69.0093,3234475.0
2021-09-01,69.0642,70.1069,69.0185,69.9148,2834454.0
2021-09-02,70.116,70.5459,70.0837,70.5459,1483388.0
2021-09-03,70.5459,70.6008,69.7685,69.7868,1948017.0
2021-09-04,70.5459,70.6008,69.7685,69.7868,1948017.0
2021-09-05,70.5459,70.6008,69.7685,69.7868,1948017.0
2021-09-06,70.5459,70.6008,69.7685,69.7868,1948017.0
2021-09-07,69.8142,69.9331,68.4331,68.488,1828971.0
2021-09-08,68.5611,70.4727,68.3874,70.3538,2427678.0
2021-09-09,70.2441,70.3721,69.7868,69.8599,1925691.0
2021-09-10,69.5855,69.7593,68.2868,68.3142,2146532.0
2021-09-11,69.5855,69.7593,68.2868,68.3142,2146532.0
2021-09-12,69.5855,69.7593,68.2868,68.3142,2146532.0
2021-09-13,68.9179,69.2654,67.866,68.0581,2416225.0
2021-09-14,68.3142,68.4788,67.6374,67.8569,2048378.0
2021-09-15,67.6648,68.4834,67.5459,67.674,2765962.0
2021-09-16,67.7563,68.1313,67.3081,67.3721,1979927.0
2021-09-17,66.8691,67.6282,66.7044,66.8325,7274500.0
2021-09-18,66.8691,67.6282,66.7044,66.8325,7274500.0
2021-09-19,66.8691,67.6282,66.7044,66.8325,7274500.0
2021-09-20,66.8508,68.0215,66.5947,67.052,2743235.0
2021-09-21,66.9971,67.6922,66.7319,66.8142,1570466.0
2021-09-22,66.9971,67.4087,66.4621,66.9971,1865783.0
2021-09-23,66.9514,67.5825,66.7593,66.8691,1606383.0
2021-09-24,66.741,67.4087,66.6849,66.7685,1734639.0
2021-09-25,66.741,67.4087,66.6849,66.7685,1734639.0
2021-09-26,66.741,67.4087,66.6849,66.7685,1734639.0
2021-09-27,67.0337,67.8386,66.2837,66.3386,1871545.0
2021-09-28,66.5215,66.677,65.7258,66.0002,2259031.0
2021-09-29,65.927,67.7105,65.927,67.18,1499335.0
2021-09-30,67.116,67.3813,66.3935,66.3935,2752059.0
2021-10-01,67.0337,67.0337,65.4331,65.488,2237367.0
2021-10-02,67.0337,67.0337,65.4331,65.488,2237367.0
2021-10-03,67.0337,67.0337,65.4331,65.488,2237367.0
2021-10-04,65.4422,67.2075,65.4148,66.9697,2150540.0
2021-10-05,67.0429,67.2166,66.5032,66.805,2160502.0
2021-10-06,66.6953,68.2858,66.4941,68.241,2696027.0
2021-10-07,68.3233,68.8721,67.8843,68.0307,1624561.0
2021-10-08,67.8843,67.9758,67.1389,67.1983,1788511.0
2021-10-09,67.8843,67.9758,67.1389,67.1983,1788511.0
2021-10-10,67.8843,67.9758,67.1389,67.1983,1788511.0
2021-10-11,69.2197,70.0154,67.6008,67.6099,7765692.0
2021-10-12,67.6282,69.5947,67.4544,69.2288,4354392.0
2021-10-13,69.1282,69.8599,68.959,69.5581,3608850.0
2021-10-14,69.5215,69.8874,69.1374,69.2105,3854091.0
2021-10-15,69.1465,69.2791,67.93,68.113,16582151.0
2021-10-16,69.1465,69.2791,67.93,68.113,16582151.0
2021-10-17,69.1465,69.2791,67.93,68.113,16582151.0
2021-10-18,66.7547,67.0589,65.8996,66.6679,6172250.0
2021-10-19,67.0886,67.4618,66.6679,67.4361,1986583.0
2021-10-20,67.6831,69.1557,67.5368,69.0642,2198722.0
2021-10-21,69.174,69.3569,68.6389,69.0002,1519571.0
2021-10-22,69.2654,69.8142,69.1648,69.5947,1248910.0
2021-10-23,69.2654,69.8142,69.1648,69.5947,1248910.0
2021-10-24,69.2654,69.8142,69.1648,69.5947,1248910.0
2021-10-25,69.4209,69.7685,69.0551,69.4026,1637539.0
2021-10-26,69.4026,70.2349,69.2837,69.7685,1625153.0
2021-10-27,70.0886,70.0886,69.2563,69.5032,1581774.0
2021-10-28,69.6221,69.9743,69.3661,69.7776,1319978.0
2021-10-29,69.7776,70.052,68.7532,68.9636,2475757.0
2021-10-30,69.7776,70.052,68.7532,68.9636,2475757.0
2021-10-31,69.7776,70.052,68.7532,68.9636,2475757.0
2021-11-01,68.9636,70.1252,68.7166,69.613,1660011.0
2021-11-02,69.6862,70.1526,68.9636,69.9148,1976491.0
2021-11-03,69.6587,70.6237,69.4575,70.4087,2173746.0
2021-11-04,70.3081,70.7014,69.0733,69.7685,2128074.0
2021-11-05,70.6923,72.0642,70.6923,71.5337,3651672.0
2021-11-06,70.6923,72.0642,70.6923,71.5337,3651672.0
2021-11-07,70.6923,72.0642,70.6923,71.5337,3651672.0
2021-11-08,71.3416,71.3874,70.1983,70.4727,2418787.0
2021-11-09,70.7014,71.3599,70.6282,71.1862,1688284.0
2021-11-10,71.3416,71.927,70.6923,71.3051,2345504.0
2021-11-11,71.049,71.2319,70.4179,70.9575,1566843.0
2021-11-12,70.9849,70.9849,70.4453,70.5642,3386200.0
2021-11-13,70.9849,70.9849,70.4453,70.5642,3386200.0
2021-11-14,70.9849,70.9849,70.4453,70.5642,3386200.0
2021-11-15,71.0673,72.0825,70.8386,72.0459,1880360.0
2021-11-16,72.1244,72.4847,71.5887,71.6072,1560045.0
2021-11-17,71.4778,71.7272,70.9883,71.5887,1603510.0
2021-11-18,71.4039,71.8381,70.5911,71.7365,1739960.0
2021-11-19,71.8104,72.4478,71.7365,72.0783,1841141.0
2021-11-20,71.8104,72.4478,71.7365,72.0783,1841141.0
2021-11-21,71.8104,72.4478,71.7365,72.0783,1841141.0
2021-11-22,71.9674,73.3161,71.6811,72.5771,1899252.0
2021-11-23,72.6787,73.5193,72.5586,73.1313,1552274.0
2021-11-24,73.2976,73.4916,72.8265,73.1775,1295549.0
2021-11-25,73.2976,73.4916,72.8265,73.1775,1295549.0
2021-11-26,72.8265,73.7964,72.6233,72.6694,1337367.0
2021-11-27,72.8265,73.7964,72.6233,72.6694,1337367.0
2021-11-28,72.8265,73.7964,72.6233,72.6694,1337367.0
2021-11-29,73.002,74.3599,72.6233,74.2213,3064723.0
2021-11-30,73.5747,73.8241,71.718,71.718,5228982.0
2021-12-01,72.0505,73.5008,71.5887,71.9951,1775317.0
2021-12-02,72.3646,73.3253,72.2076,72.6879,1830210.0
2021-12-03,73.0205,74.4153,72.7064,74.3876,2618733.0
2021-12-04,73.0205,74.4153,72.7064,74.3876,2618733.0
2021-12-05,73.0205,74.4153,72.7064,74.3876,2618733.0
2021-12-06,74.8217,75.7824,74.6647,75.145,2842801.0
2021-12-07,74.8771,75.4776,74.5723,75.339,2061662.0
2021-12-08,75.5053,75.9487,74.8587,75.3113,1439407.0
2021-12-09,75.4591,75.6854,74.3137,75.4499,4671615.0
2021-12-10,75.6716,76.4752,75.339,76.3089,1526162.0
2021-12-11,75.6716,76.4752,75.339,76.3089,1526162.0
2021-12-12,75.6716,76.4752,75.339,76.3089,1526162.0
2021-12-13,76.2258,77.5744,76.1149,77.1033,3965290.0
2021-12-14,77.2142,77.5375,76.586,76.8262,1532172.0
2021-12-15,76.8816,78.1933,76.7708,78.0732,2603642.0
2021-12-16,77.8238,78.7198,77.2419,78.2303,1932050.0
2021-12-17,78.2949,78.6367,77.265,77.4266,4627322.0
2021-12-18,78.2949,78.6367,77.265,77.4266,4627322.0
2021-12-19,78.2949,78.6367,77.265,77.4266,4627322.0
2021-12-20,76.8816,77.8238,76.3551,77.6298,1592437.0
2021-12-21,78.0178,78.1748,76.7154,77.011,1368182.0
2021-12-22,76.9925,77.5375,76.7985,77.4543,4738904.0
2021-12-23,77.676,77.907,77.2604,77.3804,1313523.0
2021-12-24,77.676,77.907,77.2604,77.3804,1313523.0
2021-12-25,77.676,77.907,77.2604,77.3804,1313523.0
2021-12-26,77.676,77.907,77.2604,77.3804,1313523.0
2021-12-27,77.1772,77.5282,76.9533,77.3435,974283.0
2021-12-28,77.3435,77.9716,77.2326,77.9624,786614.0
2021-12-29,78.1194,78.6829,77.8423,78.609,1343333.0
2021-12-30,78.7198,78.8769,78.2026,78.6829,1396485.0
2021-12-31,78.5536,79.0709,78.2118,78.8122,1048013.0
2022-01-01,78.5536,79.0709,78.2118,78.8122,1048013.0
2022-01-02,78.5536,79.0709,78.2118,78.8122,1048013.0
2022-01-03,78.8399,78.9138,77.6114,78.6367,1450519.0
2022-01-04,78.3873,79.3665,78.2303,78.4889,2844596.0
2022-01-05,78.5166,79.6713,78.4751,79.0247,3592317.0
2022-01-06,79.4865,79.5697,78.4335,78.8584,3841840.0
2022-01-07,78.5351,79.505,78.0548,79.1355,3727362.0
2022-01-08,78.5351,79.505,78.0548,79.1355,3727362.0
2022-01-09,78.5351,79.505,78.0548,79.1355,3727362.0
2022-01-10,79.2094,79.6066,78.0455,78.3134,3870630.0
2022-01-11,78.2857,78.5998,75.8378,76.7338,2965461.0
2022-01-12,76.3551,76.9093,76.0503,76.8447,2147410.0
2022-01-13,76.7985,77.8331,76.5214,77.5375,1584702.0
2022-01-14,77.5929,77.8054,76.6045,77.1495,2202867.0
2022-01-15,77.5929,77.8054,76.6045,77.1495,2202867.0
2022-01-16,77.5929,77.8054,76.6045,77.1495,2202867.0
2022-01-17,77.5929,77.8054,76.6045,77.1495,2202867.0
2022-01-18,76.4937,76.6138,75.145,75.7362,3263270.0
2022-01-19,75.8378,76.6507,75.3713,75.884,1976358.0
2022-01-20,75.6346,76.4844,75.2189,75.7824,2727086.0
2022-01-21,76.3366,77.3343,76.0041,76.3551,4222076.0
2022-01-22,76.3366,77.3343,76.0041,76.3551,4222076.0
2022-01-23,76.3366,77.3343,76.0041,76.3551,4222076.0
2022-01-24,76.2073,76.9832,74.0042,75.7362,3852217.0
2022-01-25,75.1358,76.3967,75.0988,75.5699,3044441.0
2022-01-26,75.5699,76.1611,74.6185,75.1727,4293131.0
2022-01-27,75.884,77.0664,75.6549,76.4475,2890799.0
2022-01-28,76.4475,78.2765,75.9302,78.1748,2515684.0
2022-01-29,76.4475,78.2765,75.9302,78.1748,2515684.0
2022-01-30,76.4475,78.2765,75.9302,78.1748,2515684.0
2022-01-31,78.5166,79.9484,77.9809,79.856,5553954.0
2022-02-01,80.1516,80.5488,78.6367,79.4865,2343364.0
2022-02-02,79.1725,80.5811,79.0062,80.5026,1798478.0
2022-02-03,80.3456,80.983,80.0417,80.3548,1382698.0
2022-02-04,79.6343,80.3456,78.766,79.5235,2578830.0
2022-02-05,79.6343,80.3456,78.766,79.5235,2578830.0
2022-02-06,79.6343,80.3456,78.766,79.5235,2578830.0
2022-02-07,79.6343,80.2809,78.8769,79.9946,1759033.0
2022-02-08,80.2255,80.4657,79.6159,79.8283,1602412.0
2022-02-09,80.244,80.5303,79.6251,79.7914,1461706.0
2022-02-10,79.117,79.3757,77.4359,77.6206,1592137.0
2022-02-11,77.7961,78.4603,77.362,77.8331,1671256.0
2022-02-12,77.7961,78.4603,77.362,77.8331,1671256.0
2022-02-13,77.7961,78.4603,77.362,77.8331,1671256.0
2022-02-14,77.9347,78.2487,75.8471,76.6876,1902611.0
2022-02-15,77.0514,77.3032,75.466,75.8763,1268734.0
2022-02-16,75.7737,76.0721,74.7152,75.6152,2466803.0
2022-02-17,75.7924,76.3706,74.9857,75.9602,1939100.0
2022-02-18,75.7178,79.0844,75.6525,78.9073,3880242.0
2022-02-19,75.7178,79.0844,75.6525,78.9073,3880242.0
2022-02-20,75.7178,79.0844,75.6525,78.9073,3880242.0
2022-02-21,75.7178,79.0844,75.6525,78.9073,3880242.0
2022-02-22,79.0098,79.5414,77.6762,79.0378,2382057.0
2022-02-23,79.2803,79.672,78.5995,78.7114,2387156.0
2022-02-24,78.2917,78.7114,76.0442,77.6949,2479429.0
2022-02-25,78.5995,80.5113,78.3384,80.1476,1883952.0
2022-02-26,78.5995,80.5113,78.3384,80.1476,1883952.0
2022-02-27,78.5995,80.5113,78.3384,80.1476,1883952.0
2022-02-28,79.3549,80.3248,79.1777,79.9891,2439444.0
2022-03-01,80.4274,81.2667,78.6228,79.6254,2122219.0
2022-03-02,79.7466,81.6771,79.7466,81.0522,1728722.0
2022-03-03,81.1362,82.4511,81.1082,82.3392,1700481.0
2022-03-04,82.0688,83.8407,81.9195,83.8221,1754268.0
2022-03-05,82.0688,83.8407,81.9195,83.8221,1754268.0
2022-03-06,82.0688,83.8407,81.9195,83.8221,1754268.0
2022-03-07,83.8594,84.1951,82.7029,84.0645,1809147.0
2022-03-08,84.3536,84.8476,82.7589,82.7682,1545968.0
2022-03-09,83.4956,83.7754,82.218,82.4232,1524231.0
2022-03-10,82.1154,83.6542,82.0874,83.4397,1353228.0
2022-03-11,83.2905,84.5122,83.1506,83.3184,1405856.0
2022-03-12,83.2905,84.5122,83.1506,83.3184,1405856.0
2022-03-13,83.2905,84.5122,83.1506,83.3184,1405856.0
2022-03-14,83.9713,84.2884,82.8148,83.4863,1443355.0
2022-03-15,84.335,84.6894,83.7008,84.307,1545197.0
2022-03-16,84.0645,84.251,82.4698,83.5982,1651575.0
2022-03-17,83.7195,84.4376,83.076,83.9433,1913822.0
2022-03-18,83.8873,83.934,82.162,82.7216,3430890.0
2022-03-19,83.8873,83.934,82.162,82.7216,3430890.0
2022-03-20,83.8873,83.934,82.162,82.7216,3430890.0
2022-03-21,83.1879,84.3099,83.1366,83.5329,1247614.0
2022-03-22,83.7754,83.8127,82.4884,83.2718,1441433.0
2022-03-23,83.477,84.4143,82.675,83.878,1265191.0
2022-03-24,84.363,85.2676,83.7852,85.2489,1462876.0
2022-03-25,85.5007,86.6851,85.3329,86.4333,1567107.0
2022-03-26,85.5007,86.6851,85.3329,86.4333,1567107.0
2022-03-27,85.5007,86.6851,85.3329,86.4333,1567107.0
2022-03-28,86.5732,86.853,85.566,86.7784,1185112.0
2022-03-29,86.8157,87.3753,86.2748,87.2167,1284208.0
2022-03-30,87.338,88.3638,86.9276,88.3452,1352313.0
2022-03-31,88.2985,89.2871,88.0747,88.2985,2073802.0
2022-04-01,88.0001,89.6321,87.2913,89.6321,1906898.0
2022-04-02,88.0001,89.6321,87.2913,89.6321,1906898.0
2022-04-03,88.0001,89.6321,87.2913,89.6321,1906898.0
2022-04-04,89.2684,89.2684,87.655,89.0166,1893283.0
2022-04-05,89.0633,90.4622,89.0633,89.6695,1545537.0
2022-04-06,90.0798,91.8984,89.6135,91.7678,1835058.0
2022-04-07,91.7678,92.001,90.5741,90.9844,1955977.0
2022-04-08,91.3948,91.572,90.0145,91.3108,1546288.0
2022-04-09,91.3948,91.572,90.0145,91.3108,1546288.0
2022-04-10,91.3948,91.572,90.0145,91.3108,1546288.0
2022-04-11,90.5834,91.2549,89.7254,90.0891,1861180.0
2022-04-12,89.6135,91.3761,89.2498,91.2082,2667289.0
2022-04-13,91.3948,91.4787,90.5181,91.3015,1792915.0
2022-04-14,91.6372,91.945,91.143,91.4227,1272555.0
2022-04-15,91.6372,91.945,91.143,91.4227,1272555.0
2022-04-16,91.6372,91.945,91.143,91.4227,1272555.0
2022-04-17,91.6372,91.945,91.143,91.4227,1272555.0
2022-04-18,91.7678,91.9636,90.0332,90.4062,1003429.0
2022-04-19,90.8445,91.6186,90.5368,91.4041,1132786.0
2022-04-20,92.001,92.5325,91.7491,91.7771,1344149.0
2022-04-21,91.5067,92.4486,91.0871,91.572,1913537.0
2022-04-22,91.3948,91.5253,89.8373,89.9865,2026953.0
2022-04-23,91.3948,91.5253,89.8373,89.9865,2026953.0
2022-04-24,91.3948,91.5253,89.8373,89.9865,2026953.0
2022-04-25,90.4715,90.4715,87.7856,89.5762,1666347.0
2022-04-26,89.4643,90.7606,88.7182,88.7462,1436300.0
2022-04-27,88.8394,89.8,87.8509,88.3452,1431721.0
2022-04-28,88.6436,89.4829,88.084,89.0073,1096768.0
2022-04-29,88.6343,88.6995,86.3774,86.4893,3999980.0
2022-04-30,88.6343,88.6995,86.3774,86.4893,3999980.0
2022-05-01,88.6343,88.6995,86.3774,86.4893,3999980.0
2022-05-02,87.3006,87.5711,84.8199,85.8085,1721880.0
2022-05-03,85.9111,87.8882,85.8738,86.0603,1518615.0
