,VZ US Equity,VZ US Equity,VZ US Equity,VZ US Equity,VZ US Equity
2020-03-02,43.6665,45.5523,43.4449,45.3764,30736225.0
2020-03-03,45.2894,45.9543,43.714,44.094,27500194.0
2020-03-04,44.8144,46.1127,44.4186,46.0098,17626440.0
2020-03-05,45.0202,45.5348,44.7194,45.2498,21249903.0
2020-03-06,43.7694,45.2894,43.6151,45.0202,22510847.0
2020-03-07,43.7694,45.2894,43.6151,45.0202,22510847.0
2020-03-08,43.7694,45.2894,43.6151,45.0202,22510847.0
2020-03-09,43.0411,45.5783,42.7561,44.1969,31862184.0
2020-03-10,44.3869,45.036,42.6849,44.7431,34330870.0
2020-03-11,43.8248,43.9594,42.8947,43.4053,21177499.0
2020-03-12,41.1254,42.7482,40.1754,40.5316,45610604.0
2020-03-13,41.9566,43.0411,40.7267,42.8828,45743958.0
2020-03-14,41.9566,43.0411,40.7267,42.8828,45743958.0
2020-03-15,41.9566,43.0411,40.7267,42.8828,45743958.0
2020-03-16,40.2942,42.1149,38.8059,40.3654,36990387.0
2020-03-17,40.7691,43.9198,40.7612,42.9936,33898024.0
2020-03-18,42.7403,44.2761,40.2783,43.0015,38417420.0
2020-03-19,42.5582,43.4765,41.7785,42.4474,33024863.0
2020-03-20,41.7349,41.9883,40.1437,41.0066,46013775.0
2020-03-21,41.7349,41.9883,40.1437,41.0066,46013775.0
2020-03-22,41.7349,41.9883,40.1437,41.0066,46013775.0
2020-03-23,40.0646,42.1703,38.893,39.8271,39225121.0
2020-03-24,41.1333,41.1333,38.9325,39.5738,40626866.0
2020-03-25,39.075,41.0937,38.6634,39.5342,38551333.0
2020-03-26,39.2571,42.6691,39.1938,42.3841,32617566.0
2020-03-27,41.2837,42.6216,40.8008,41.7745,25363637.0
2020-03-28,41.2837,42.6216,40.8008,41.7745,25363637.0
2020-03-29,41.2837,42.6216,40.8008,41.7745,25363637.0
2020-03-30,42.3445,43.5636,41.9091,43.3578,20660184.0
2020-03-31,42.8036,43.1757,42.392,42.5345,21251792.0
2020-04-01,41.5608,42.3128,41.2924,41.8933,18672612.0
2020-04-02,42.3999,43.9357,42.0278,43.7378,20159397.0
2020-04-03,43.5399,43.7306,42.9699,43.3024,17612480.0
2020-04-04,43.5399,43.7306,42.9699,43.3024,17612480.0
2020-04-05,43.5399,43.7306,42.9699,43.3024,17612480.0
2020-04-06,44.1494,45.0756,43.524,44.8856,20284432.0
2020-04-07,45.1548,45.8198,44.6561,45.1073,21786001.0
2020-04-08,45.3289,45.9306,44.8223,45.7564,18234197.0
2020-04-09,45.5364,46.4886,45.5124,45.9605,19693906.0
2020-04-10,45.5364,46.4886,45.5124,45.9605,19693906.0
2020-04-11,45.5364,46.4886,45.5124,45.9605,19693906.0
2020-04-12,45.5364,46.4886,45.5124,45.9605,19693906.0
2020-04-13,45.9205,46.0885,45.0963,45.3443,12977720.0
2020-04-14,45.8564,46.7286,45.5764,46.5206,16765558.0
2020-04-15,46.0565,46.4165,45.3764,45.5524,18372751.0
2020-04-16,45.8404,46.4085,45.4913,46.1365,17825836.0
2020-04-17,46.4566,46.9526,46.2005,46.7766,15054287.0
2020-04-18,46.4566,46.9526,46.2005,46.7766,15054287.0
2020-04-19,46.4566,46.9526,46.2005,46.7766,15054287.0
2020-04-20,46.4886,47.1367,46.38,46.5126,14002240.0
2020-04-21,45.9205,46.4406,45.3844,45.4644,14234509.0
2020-04-22,45.9365,46.8646,45.7924,46.4005,12703195.0
2020-04-23,46.5046,46.9366,45.9845,46.0805,15684411.0
2020-04-24,46.1205,46.4005,45.4687,46.3525,15373621.0
2020-04-25,46.1205,46.4005,45.4687,46.3525,15373621.0
2020-04-26,46.1205,46.4005,45.4687,46.3525,15373621.0
2020-04-27,46.3525,46.6406,45.7684,46.2565,16050125.0
2020-04-28,46.2645,46.7126,46.1045,46.2725,13392566.0
2020-04-29,46.7126,46.8886,46.1685,46.5046,17818127.0
2020-04-30,46.2725,46.3765,45.7764,45.9685,17532410.0
2020-05-01,46.2165,46.2405,45.2323,45.4724,13857422.0
2020-05-02,46.2165,46.2405,45.2323,45.4724,13857422.0
2020-05-03,46.2165,46.2405,45.2323,45.4724,13857422.0
2020-05-04,45.4884,45.6324,44.6482,45.0003,11833623.0
2020-05-05,44.8083,45.5604,44.8083,45.2163,10902378.0
2020-05-06,45.0963,45.3363,44.4402,44.5202,12460381.0
2020-05-07,44.8883,44.9283,44.1481,44.4722,14084017.0
2020-05-08,44.9843,45.6324,44.8323,45.6084,11100308.0
2020-05-09,44.9843,45.6324,44.8323,45.6084,11100308.0
2020-05-10,44.9843,45.6324,44.8323,45.6084,11100308.0
2020-05-11,45.5044,45.5324,44.9963,45.1283,12636806.0
2020-05-12,45.4084,45.4084,44.3682,44.3762,13117716.0
2020-05-13,44.1361,44.4482,43.656,43.8881,20604545.0
2020-05-14,43.608,43.9521,43.0879,43.9361,15859227.0
2020-05-15,43.712,43.8161,43.376,43.7761,10173961.0
2020-05-16,43.712,43.8161,43.376,43.7761,10173961.0
2020-05-17,43.712,43.8161,43.376,43.7761,10173961.0
2020-05-18,44.5282,44.9683,44.0401,44.5842,15739187.0
2020-05-19,44.3522,44.4482,43.46,43.512,18467063.0
2020-05-20,43.64,43.9241,43.248,43.416,21405379.0
2020-05-21,43.552,43.7201,43.0959,43.184,18201035.0
2020-05-22,43.176,43.44,42.9439,43.288,19959961.0
2020-05-23,43.176,43.44,42.9439,43.288,19959961.0
2020-05-24,43.176,43.44,42.9439,43.288,19959961.0
2020-05-25,43.176,43.44,42.9439,43.288,19959961.0
2020-05-26,43.9281,44.2041,43.352,43.448,20830542.0
2020-05-27,43.696,44.1841,43.552,44.1201,17063783.0
2020-05-28,44.4722,44.6402,44.1321,44.5842,15435415.0
2020-05-29,44.2722,46.2405,43.9201,45.9125,34255793.0
2020-05-30,44.2722,46.2405,43.9201,45.9125,34255793.0
2020-05-31,44.2722,46.2405,43.9201,45.9125,34255793.0
2020-06-01,45.3684,45.5284,44.6082,44.6322,18160956.0
2020-06-02,44.6642,45.1763,44.4402,45.1283,17300361.0
2020-06-03,45.2243,45.5924,45.0483,45.4724,16086723.0
2020-06-04,45.4004,45.9045,45.2163,45.7844,16147299.0
2020-06-05,46.2085,46.5046,45.6724,46.2005,17105619.0
2020-06-06,46.2085,46.5046,45.6724,46.2005,17105619.0
2020-06-07,46.2085,46.5046,45.6724,46.2005,17105619.0
2020-06-08,46.1285,46.5686,45.8244,46.4806,14962960.0
2020-06-09,46.2085,46.5126,45.9045,46.2965,14530771.0
2020-06-10,46.3245,46.5886,46.1685,46.4486,13649065.0
2020-06-11,45.9925,46.3605,45.1283,45.1683,23412480.0
2020-06-12,45.3123,45.4564,44.6402,45.2323,17129160.0
2020-06-13,45.3123,45.4564,44.6402,45.2323,17129160.0
2020-06-14,45.3123,45.4564,44.6402,45.2323,17129160.0
2020-06-15,44.5922,45.2403,44.2321,44.9283,14828780.0
2020-06-16,45.4724,45.8644,45.0003,45.5444,15025954.0
2020-06-17,45.7204,45.7444,45.2163,45.3283,10652053.0
2020-06-18,45.2083,45.5764,45.1043,45.5204,9019542.0
2020-06-19,45.8884,45.9845,44.8083,44.9363,28843754.0
2020-06-20,45.8884,45.9845,44.8083,44.9363,28843754.0
2020-06-21,45.8884,45.9845,44.8083,44.9363,28843754.0
2020-06-22,44.7362,45.0163,44.4962,44.5362,12333875.0
2020-06-23,44.6082,44.6842,43.9361,43.9601,20716400.0
2020-06-24,43.64,43.656,42.7719,43.1519,24794574.0
2020-06-25,43.1359,43.516,42.6799,43.432,17122520.0
2020-06-26,43.24,43.256,42.2878,42.5358,30211862.0
2020-06-27,43.24,43.256,42.2878,42.5358,30211862.0
2020-06-28,43.24,43.256,42.2878,42.5358,30211862.0
2020-06-29,42.6559,43.7761,42.6559,43.7601,15930280.0
2020-06-30,43.9441,44.2361,43.496,44.1121,17414755.0
2020-07-01,44.0801,44.2722,43.672,43.7441,12831579.0
2020-07-02,44.0481,44.3322,43.8001,43.8401,15814541.0
2020-07-03,44.0481,44.3322,43.8001,43.8401,15814541.0
2020-07-04,44.0481,44.3322,43.8001,43.8401,15814541.0
2020-07-05,44.0481,44.3322,43.8001,43.8401,15814541.0
2020-07-06,44.2882,44.3522,43.9361,44.2001,11231082.0
2020-07-07,43.9441,44.2722,43.8481,44.0401,13319703.0
2020-07-08,44.0961,44.3602,43.8641,44.3122,15320847.0
2020-07-09,44.2191,44.2191,43.4909,43.6446,17618355.0
2020-07-10,43.5637,44.1625,43.5637,44.0896,15652222.0
2020-07-11,43.5637,44.1625,43.5637,44.0896,15652222.0
2020-07-12,43.5637,44.1625,43.5637,44.0896,15652222.0
2020-07-13,44.3,44.3122,43.8064,44.0573,15285112.0
2020-07-14,44.0411,45.0282,43.9116,44.8583,15683595.0
2020-07-15,44.9959,45.0849,44.5185,44.5508,13903602.0
2020-07-16,44.3971,45.1739,44.3081,45.1334,13477441.0
2020-07-17,45.3114,45.7929,45.2224,45.5542,13509676.0
2020-07-18,45.3114,45.7929,45.2224,45.5542,13509676.0
2020-07-19,45.3114,45.7929,45.2224,45.5542,13509676.0
2020-07-20,45.538,45.538,45.0323,45.2062,10572867.0
2020-07-21,45.182,45.716,45.1456,45.182,12620945.0
2020-07-22,45.182,45.2669,44.8017,45.1092,11223546.0
2020-07-23,45.1577,45.3843,44.826,45.1901,16718749.0
2020-07-24,45.5946,46.5818,45.4247,45.9992,17981683.0
2020-07-25,45.5946,46.5818,45.4247,45.9992,17981683.0
2020-07-26,45.5946,46.5818,45.4247,45.9992,17981683.0
2020-07-27,46.1206,46.3876,45.7241,46.0154,12306672.0
2020-07-28,46.161,46.687,46.0963,46.509,13454716.0
2020-07-29,46.4199,46.6756,46.25,46.4847,9341803.0
2020-07-30,46.2905,46.4928,46.2338,46.3633,12635807.0
2020-07-31,45.9992,46.5251,45.8374,46.509,16195136.0
2020-08-01,45.9992,46.5251,45.8374,46.509,16195136.0
2020-08-02,45.9992,46.5251,45.8374,46.509,16195136.0
2020-08-03,46.8245,46.8245,46.2177,46.3148,13494539.0
2020-08-04,46.2824,47.043,46.2662,46.8569,11600950.0
2020-08-05,47.0592,47.0834,46.4483,46.5575,9811687.0
2020-08-06,46.5251,46.8852,46.4847,46.7921,10369912.0
2020-08-07,46.7841,47.3747,46.6465,47.3585,12783922.0
2020-08-08,46.7841,47.3747,46.6465,47.3585,12783922.0
2020-08-09,46.7841,47.3747,46.6465,47.3585,12783922.0
2020-08-10,47.4556,47.8602,47.3059,47.7307,12114527.0
2020-08-11,47.9816,48.231,47.132,47.3424,12833071.0
2020-08-12,47.4152,47.7146,47.3504,47.4152,10804024.0
2020-08-13,47.1724,47.4152,47.0834,47.3504,7428615.0
2020-08-14,47.3181,47.6903,47.132,47.5689,8715886.0
2020-08-15,47.3181,47.6903,47.132,47.5689,8715886.0
2020-08-16,47.3181,47.6903,47.132,47.5689,8715886.0
2020-08-17,47.5204,47.6822,47.3707,47.5608,8371892.0
2020-08-18,47.6256,48.1191,47.5608,47.8845,10130832.0
2020-08-19,48.0301,48.0949,47.6822,47.7793,10816317.0
2020-08-20,47.4152,47.8117,47.4071,47.7065,8061476.0
2020-08-21,47.7388,47.7712,47.3626,47.7307,11059276.0
2020-08-22,47.7388,47.7712,47.3626,47.7307,11059276.0
2020-08-23,47.7388,47.7712,47.3626,47.7307,11059276.0
2020-08-24,47.8197,48.2324,47.7388,48.2,10931471.0
2020-08-25,48.3052,48.3457,47.8845,48.0787,11316837.0
2020-08-26,47.9816,48.1434,47.6579,48.111,15096368.0
2020-08-27,48.2243,48.378,48.0706,48.0868,11405256.0
2020-08-28,48.0706,48.0706,47.5932,47.9492,11873883.0
2020-08-29,48.0706,48.0706,47.5932,47.9492,11873883.0
2020-08-30,48.0706,48.0706,47.5932,47.9492,11873883.0
2020-08-31,47.7712,48.0949,47.755,47.9573,14555477.0
2020-09-01,47.8359,47.9775,47.5608,47.8683,13359389.0
2020-09-02,47.8602,49.1467,47.7388,48.9768,21711851.0
2020-09-03,49.2195,49.5837,48.6612,49.0415,23126843.0
2020-09-04,48.9363,49.7617,48.5965,48.9363,22250107.0
2020-09-05,48.9363,49.7617,48.5965,48.9363,22250107.0
2020-09-06,48.9363,49.7617,48.5965,48.9363,22250107.0
2020-09-07,48.9363,49.7617,48.5965,48.9363,22250107.0
2020-09-08,49.1953,49.1953,48.2405,48.5156,18469724.0
2020-09-09,48.6451,49.1529,48.5237,48.5803,15896198.0
2020-09-10,48.7341,48.7502,48.0706,48.1677,15811194.0
2020-09-11,48.2081,48.5156,48.0302,48.378,13924836.0
2020-09-12,48.2081,48.5156,48.0302,48.378,13924836.0
2020-09-13,48.2081,48.5156,48.0302,48.378,13924836.0
2020-09-14,48.5641,49.1791,48.548,48.8069,11932525.0
2020-09-15,48.637,49.438,48.6289,49.0334,9444313.0
2020-09-16,48.9768,49.3005,48.8028,48.8473,12700861.0
2020-09-17,49.0334,49.349,48.6289,49.0254,14996157.0
2020-09-18,48.6936,49.3086,48.6709,48.8312,22584518.0
2020-09-19,48.6936,49.3086,48.6709,48.8312,22584518.0
2020-09-20,48.6936,49.3086,48.6709,48.8312,22584518.0
2020-09-21,48.548,48.6127,47.755,48.2324,15871367.0
2020-09-22,48.3295,48.8473,48.1555,48.4023,12198931.0
2020-09-23,48.4104,48.6612,47.6175,47.666,15416213.0
2020-09-24,47.7388,48.1919,47.4556,47.8926,10875276.0
2020-09-25,47.6175,48.1029,47.5851,48.0544,10676512.0
2020-09-26,47.6175,48.1029,47.5851,48.0544,10676512.0
2020-09-27,47.6175,48.1029,47.5851,48.0544,10676512.0
2020-09-28,48.1919,48.3821,47.8869,48.0301,11910453.0
2020-09-29,47.9654,48.1353,47.8197,47.933,10008194.0
2020-09-30,48.111,48.3093,47.7752,48.1353,16348367.0
2020-10-01,48.0625,48.2243,47.7631,48.1029,14547081.0
2020-10-02,47.9735,48.1798,47.8278,47.933,10741765.0
2020-10-03,47.9735,48.1798,47.8278,47.933,10741765.0
2020-10-04,47.9735,48.1798,47.8278,47.933,10741765.0
2020-10-05,48.2486,48.4185,47.9492,48.2729,10457440.0
2020-10-06,48.3538,48.5237,48.0058,48.111,12524942.0
2020-10-07,48.2405,48.37,47.9007,48.2324,13674664.0
2020-10-08,48.3449,48.8437,48.2222,48.4021,14266446.0
2020-10-09,48.4512,48.6883,48.3121,48.5166,9846192.0
2020-10-10,48.4512,48.6883,48.3121,48.5166,9846192.0
2020-10-11,48.4512,48.6883,48.3121,48.5166,9846192.0
2020-10-12,48.5166,48.8028,48.3694,48.6965,20211240.0
2020-10-13,48.8191,48.8355,48.1241,48.5411,22109564.0
2020-10-14,48.6229,48.672,47.7479,47.7806,16596707.0
2020-10-15,47.5189,47.658,47.2,47.5598,13645772.0
2020-10-16,47.4944,47.7806,47.4372,47.4699,13366404.0
2020-10-17,47.4944,47.7806,47.4372,47.4699,13366404.0
2020-10-18,47.4944,47.7806,47.4372,47.4699,13366404.0
2020-10-19,47.5516,47.6661,46.6767,46.8566,16075107.0
2020-10-20,47.0528,47.1591,46.415,46.8157,18696193.0
2020-10-21,46.7012,47.1918,46.3577,46.4068,21498297.0
2020-10-22,46.554,47.151,46.2106,46.8811,16638556.0
2020-10-23,47.2245,47.4045,46.9874,47.3963,12879556.0
2020-10-24,47.2245,47.4045,46.9874,47.3963,12879556.0
2020-10-25,47.2245,47.4045,46.9874,47.3963,12879556.0
2020-10-26,47.0365,47.3063,46.5875,47.2736,15196813.0
2020-10-27,47.1837,47.3075,46.8647,46.922,12253033.0
2020-10-28,46.5417,46.8975,45.8916,46.047,18720210.0
2020-10-29,45.9243,46.8647,45.8099,46.415,19146139.0
2020-10-30,46.2841,46.6685,46.0961,46.6031,17636905.0
2020-10-31,46.2841,46.6685,46.0961,46.6031,17636905.0
2020-11-01,46.2841,46.6685,46.0961,46.6031,17636905.0
2020-11-02,47.1591,47.5966,46.6112,47.1837,16086426.0
2020-11-03,47.2736,47.7356,47.0283,47.2245,10693451.0
2020-11-04,46.7666,47.3063,46.2678,46.7911,20785665.0
2020-11-05,47.4372,48.2222,47.2654,47.5516,20156427.0
2020-11-06,47.4944,48.0423,47.4372,47.8624,11986215.0
2020-11-07,47.4944,48.0423,47.4372,47.8624,11986215.0
2020-11-08,47.4944,48.0423,47.4372,47.8624,11986215.0
2020-11-09,49.0972,49.5388,48.6638,48.9336,24265943.0
2020-11-10,49.2934,50.2175,49.228,49.964,22051821.0
2020-11-11,50.1194,50.1684,49.4517,49.8822,12196929.0
2020-11-12,49.8086,49.8904,49.3425,49.7105,13297928.0
2020-11-13,49.5796,50.0376,49.3752,49.9313,10655566.0
2020-11-14,49.5796,50.0376,49.3752,49.9313,10655566.0
2020-11-15,49.5796,50.0376,49.3752,49.9313,10655566.0
2020-11-16,49.7268,50.2584,49.6328,49.7923,14289351.0
2020-11-17,49.5224,49.8986,49.3589,49.6778,11698188.0
2020-11-18,49.9885,50.0049,49.3098,49.3261,11698771.0
2020-11-19,49.3916,49.4243,48.9827,49.2362,12662962.0
2020-11-20,49.2362,49.3343,49.0195,49.0972,14225740.0
2020-11-21,49.2362,49.3343,49.0195,49.0972,14225740.0
2020-11-22,49.2362,49.3343,49.0195,49.0972,14225740.0
2020-11-23,49.0726,49.3834,49.0645,49.2525,11602198.0
2020-11-24,49.5551,49.7187,49.3589,49.5878,15485015.0
2020-11-25,49.6124,49.6696,49.3343,49.3997,10604314.0
2020-11-26,49.6124,49.6696,49.3343,49.3997,10604314.0
2020-11-27,49.4897,49.6696,49.3997,49.5388,5763683.0
2020-11-28,49.4897,49.6696,49.3997,49.5388,5763683.0
2020-11-29,49.4897,49.6696,49.3997,49.5388,5763683.0
2020-11-30,49.3261,49.5551,49.2157,49.3997,21839106.0
2020-12-01,49.4161,49.8168,49.2974,49.5388,14283160.0
2020-12-02,50.2093,50.6591,49.8904,50.1766,14169946.0
2020-12-03,49.9722,50.5609,49.9149,50.4873,11937197.0
2020-12-04,50.3279,50.5364,50.0989,50.332,10495842.0
2020-12-05,50.3279,50.5364,50.0989,50.332,10495842.0
2020-12-06,50.3279,50.5364,50.0989,50.332,10495842.0
2020-12-07,50.3074,50.4546,50.0253,50.1684,12537547.0
2020-12-08,50.0294,50.4546,49.78,50.2502,13421083.0
2020-12-09,50.2502,50.5528,49.9558,50.2584,14949506.0
2020-12-10,50.0948,50.1712,49.3368,49.4815,15464439.0
2020-12-11,49.1299,49.4979,49.0399,49.3507,13672966.0
2020-12-12,49.1299,49.4979,49.0399,49.3507,13672966.0
2020-12-13,49.1299,49.4979,49.0399,49.3507,13672966.0
2020-12-14,49.5633,49.9313,48.8764,49.0481,15706487.0
2020-12-15,49.1217,49.6696,49.0399,49.5142,15877173.0
2020-12-16,49.228,49.4325,48.7905,48.9909,17165868.0
2020-12-17,49.0481,49.1871,48.7455,49.0726,12095487.0
2020-12-18,49.0645,49.7023,48.8927,49.4406,31909355.0
2020-12-19,49.0645,49.7023,48.8927,49.4406,31909355.0
2020-12-20,49.0645,49.7023,48.8927,49.4406,31909355.0
2020-12-21,49.1135,49.1708,48.4772,48.6474,18567510.0
2020-12-22,48.5084,48.5861,48.1322,48.2385,12958662.0
2020-12-23,48.4103,48.4757,48.1527,48.214,14012385.0
2020-12-24,48.2467,48.304,47.9687,48.1159,7751101.0
2020-12-25,48.2467,48.304,47.9687,48.1159,7751101.0
2020-12-26,48.2467,48.304,47.9687,48.1159,7751101.0
2020-12-27,48.2467,48.304,47.9687,48.1159,7751101.0
2020-12-28,48.3776,48.3939,47.9605,48.2304,15355626.0
2020-12-29,48.2713,48.443,47.9523,48.0914,15686127.0
2020-12-30,48.1077,48.1977,47.478,47.5435,18259792.0
2020-12-31,47.478,48.0832,47.4453,48.0423,12906334.0
2021-01-01,47.478,48.0832,47.4453,48.0423,12906334.0
2021-01-02,47.478,48.0832,47.4453,48.0423,12906334.0
2021-01-03,47.478,48.0832,47.4453,48.0423,12906334.0
2021-01-04,48.214,48.3653,47.7888,48.1241,19129819.0
2021-01-05,48.1322,48.3203,47.8011,47.9033,16220030.0
2021-01-06,48.0914,48.6883,47.8706,48.4839,22678540.0
2021-01-07,48.1595,48.5645,48.0025,48.3744,19079876.0
2021-01-08,48.1264,48.2339,47.4157,47.771,28411561.0
2021-01-09,48.1264,48.2339,47.4157,47.771,28411561.0
2021-01-10,48.1264,48.2339,47.4157,47.771,28411561.0
2021-01-11,47.7297,47.9777,47.3454,47.49,15701548.0
2021-01-12,47.333,47.4818,46.8536,47.3247,22699274.0
2021-01-13,47.2917,47.3165,47.0065,47.1594,16985371.0
2021-01-14,47.0189,47.4611,46.8288,47.1429,18341088.0
2021-01-15,46.928,47.5231,46.8702,47.4239,15785274.0
2021-01-16,46.928,47.5231,46.8702,47.4239,15785274.0
2021-01-17,46.928,47.5231,46.8702,47.4239,15785274.0
2021-01-18,46.928,47.5231,46.8702,47.4239,15785274.0
2021-01-19,47.4735,47.5892,47.0933,47.1512,18821289.0
2021-01-20,47.1181,47.4322,46.8288,47.3247,19923097.0
2021-01-21,47.2669,47.5314,47.1512,47.333,13604851.0
2021-01-22,47.2504,47.6801,46.9115,47.4983,16364509.0
2021-01-23,47.2504,47.6801,46.9115,47.4983,16364509.0
2021-01-24,47.2504,47.6801,46.9115,47.4983,16364509.0
2021-01-25,47.4983,48.4488,47.2586,48.2835,22444344.0
2021-01-26,47.1016,47.3371,46.6222,46.7545,37892724.0
2021-01-27,46.8123,47.0768,45.5065,45.5643,37238983.0
2021-01-28,45.4569,46.5561,45.4569,45.7627,24000758.0
2021-01-29,45.4569,45.68,45.023,45.2503,26231159.0
2021-01-30,45.4569,45.68,45.023,45.2503,26231159.0
2021-01-31,45.4569,45.68,45.023,45.2503,26231159.0
2021-02-01,45.68,45.68,44.8122,44.8618,20541083.0
2021-02-02,44.9858,45.5932,44.7709,45.0436,18974486.0
2021-02-03,44.8866,45.3742,44.837,45.2833,13909319.0
2021-02-04,45.2585,45.7627,45.118,45.5726,14761726.0
2021-02-05,45.6222,46.0148,45.5974,45.7214,12069509.0
2021-02-06,45.6222,46.0148,45.5974,45.7214,12069509.0
2021-02-07,45.6222,46.0148,45.5974,45.7214,12069509.0
2021-02-08,45.7627,45.8536,45.2833,45.4982,17887731.0
2021-02-09,45.4734,45.7048,45.1924,45.4569,19605590.0
2021-02-10,45.6387,45.8205,45.3908,45.4238,16232811.0
2021-02-11,45.4734,45.5065,45.0271,45.1263,17398762.0
2021-02-12,44.9775,45.1924,44.7807,44.7957,18357315.0
2021-02-13,44.9775,45.1924,44.7807,44.7957,18357315.0
2021-02-14,44.9775,45.1924,44.7807,44.7957,18357315.0
2021-02-15,44.9775,45.1924,44.7807,44.7957,18357315.0
2021-02-16,44.7213,44.8949,44.4899,44.7544,22095664.0
2021-02-17,46.2834,47.3165,45.9776,47.1016,40617209.0
2021-02-18,47.0603,47.614,46.7214,47.0933,20759946.0
2021-02-19,47.3826,47.4404,46.5726,46.6553,18689447.0
2021-02-20,47.3826,47.4404,46.5726,46.6553,18689447.0
2021-02-21,47.3826,47.4404,46.5726,46.6553,18689447.0
2021-02-22,46.7214,46.9775,46.4073,46.6553,17854896.0
2021-02-23,46.9528,47.5479,46.5189,47.1346,21061968.0
2021-02-24,47.176,47.457,46.8371,47.209,17136948.0
2021-02-25,46.3825,46.9941,46.0685,46.6966,24165326.0
2021-02-26,46.6718,46.7834,45.6966,45.7048,23935172.0
2021-02-27,46.6718,46.7834,45.6966,45.7048,23935172.0
2021-02-28,46.6718,46.7834,45.6966,45.7048,23935172.0
2021-03-01,45.8619,46.242,45.6883,45.7544,20550351.0
2021-03-02,45.7131,45.8865,45.3908,45.4403,17184557.0
2021-03-03,45.0932,46.2586,44.9626,45.7709,22838740.0
2021-03-04,45.9114,45.9692,45.0684,45.2916,23691963.0
2021-03-05,45.4156,46.4462,45.3908,46.2834,23598091.0
2021-03-06,45.4156,46.4462,45.3908,46.2834,23598091.0
2021-03-07,45.4156,46.4462,45.3908,46.2834,23598091.0
2021-03-08,46.242,47.3537,46.1346,46.9363,23648823.0
2021-03-09,47.0272,47.1925,46.4239,46.4487,20956420.0
2021-03-10,46.8536,47.3495,46.1594,47.176,18848587.0
2021-03-11,47.1181,47.2669,45.8453,45.8784,30312882.0
2021-03-12,46.0602,46.4239,45.961,45.9776,22002419.0
2021-03-13,46.0602,46.4239,45.961,45.9776,22002419.0
2021-03-14,46.0602,46.4239,45.961,45.9776,22002419.0
2021-03-15,46.1263,46.2338,45.5395,45.9858,18983383.0
2021-03-16,46.0354,46.2172,45.8177,45.9858,19044720.0
2021-03-17,46.0933,46.3825,45.6966,46.0767,17866950.0
2021-03-18,46.0767,46.5892,46.0024,46.5396,19970729.0
2021-03-19,46.6374,46.7131,46.242,46.4817,39055022.0
2021-03-20,46.6374,46.7131,46.242,46.4817,39055022.0
2021-03-21,46.6374,46.7131,46.242,46.4817,39055022.0
2021-03-22,46.1759,46.8371,46.0933,46.771,20656571.0
2021-03-23,46.6305,47.457,46.5974,47.0355,20084121.0
2021-03-24,46.895,47.4652,46.8041,47.1181,14819764.0
2021-03-25,47.1512,47.5562,46.8619,47.4239,18047418.0
2021-03-26,47.4652,48.143,47.4239,48.0851,19632699.0
2021-03-27,47.4652,48.143,47.4239,48.0851,19632699.0
2021-03-28,47.4652,48.143,47.4239,48.0851,19632699.0
2021-03-29,48.0107,48.7463,47.895,48.6223,18577278.0
2021-03-30,48.6554,48.738,48.1264,48.424,13239746.0
2021-03-31,48.2669,48.3661,47.9859,48.0603,19531730.0
2021-04-01,47.9529,48.2587,47.7173,48.1843,12885075.0
2021-04-02,47.9529,48.2587,47.7173,48.1843,12885075.0
2021-04-03,47.9529,48.2587,47.7173,48.1843,12885075.0
2021-04-04,47.9529,48.2587,47.7173,48.1843,12885075.0
2021-04-05,48.3744,48.8703,48.3165,48.6554,14326323.0
2021-04-06,48.6058,48.8537,48.4984,48.8537,12198315.0
2021-04-07,48.8703,49.143,48.5851,48.7628,13218407.0
2021-04-08,48.4851,48.5603,48.0612,48.1175,16472396.0
2021-04-09,48.1175,48.2846,47.8251,48.0256,13871989.0
2021-04-10,48.1175,48.2846,47.8251,48.0256,13871989.0
2021-04-11,48.1175,48.2846,47.8251,48.0256,13871989.0
2021-04-12,48.1676,48.3556,47.9713,48.0674,19564560.0
2021-04-13,47.9254,48.2512,47.75,48.1342,15489076.0
2021-04-14,48.034,48.5603,47.8611,48.2011,13890134.0
2021-04-15,48.0841,48.3765,48.0674,48.2011,13338438.0
2021-04-16,48.5102,48.8527,48.2846,48.6856,19866192.0
2021-04-17,48.5102,48.8527,48.2846,48.6856,19866192.0
2021-04-18,48.5102,48.8527,48.2846,48.6856,19866192.0
2021-04-19,48.8694,49.0448,48.5269,48.7775,11955362.0
2021-04-20,48.5519,48.9028,48.4266,48.7775,16673643.0
2021-04-21,48.7858,49.1534,48.4934,48.5686,18310063.0
2021-04-22,48.4016,48.5269,47.7291,47.8502,20921933.0
2021-04-23,47.7249,48.0089,47.4325,47.8669,18103499.0
2021-04-24,47.7249,48.0089,47.4325,47.8669,18103499.0
2021-04-25,47.7249,48.0089,47.4325,47.8669,18103499.0
2021-04-26,47.917,47.9421,47.491,47.5662,15073593.0
2021-04-27,47.2654,47.3824,46.948,47.0482,21858610.0
2021-04-28,47.09,47.3323,47.065,47.1401,12862540.0
2021-04-29,47.2404,48.0465,47.2237,47.8836,18169162.0
2021-04-30,47.9087,48.3347,47.5841,48.2762,16861522.0
2021-05-01,47.9087,48.3347,47.5841,48.2762,16861522.0
2021-05-02,47.9087,48.3347,47.5841,48.2762,16861522.0
2021-05-03,48.6438,48.7273,48.3431,48.3848,17559067.0
