,2078185D US Equity,2078185D US Equity,2078185D US Equity,2078185D US Equity,2078185D US Equity
2021-03-17,131.46,131.48,131.44,131.46,6094.0
2021-03-18,131.46,131.48,131.44,131.46,6094.0
2021-03-19,131.46,131.48,131.44,131.46,6094.0
2021-03-20,131.46,131.48,131.44,131.46,6094.0
2021-03-21,131.46,131.48,131.44,131.46,6094.0
2021-03-22,131.46,131.48,131.44,131.46,6094.0
2021-03-23,131.46,131.48,131.44,131.46,6094.0
2021-03-24,131.46,131.48,131.44,131.46,6094.0
2021-03-25,131.46,131.48,131.44,131.46,6094.0
2021-03-26,131.46,131.48,131.44,131.46,6094.0
2021-03-27,131.46,131.48,131.44,131.46,6094.0
2021-03-28,131.46,131.48,131.44,131.46,6094.0
2021-03-29,131.46,131.48,131.44,131.46,6094.0
2021-03-30,131.46,131.48,131.44,131.46,6094.0
2021-03-31,131.46,131.48,131.44,131.46,6094.0
2021-04-01,131.46,131.48,131.44,131.46,6094.0
2021-04-02,131.46,131.48,131.44,131.46,6094.0
2021-04-03,131.46,131.48,131.44,131.46,6094.0
2021-04-04,131.46,131.48,131.44,131.46,6094.0
2021-04-05,131.46,131.48,131.44,131.46,6094.0
2021-04-06,131.46,131.48,131.44,131.46,6094.0
2021-04-07,131.46,131.48,131.44,131.46,6094.0
2021-04-08,131.46,131.48,131.44,131.46,6094.0
2021-04-09,131.46,131.48,131.44,131.46,6094.0
2021-04-10,131.46,131.48,131.44,131.46,6094.0
2021-04-11,131.46,131.48,131.44,131.46,6094.0
2021-04-12,131.46,131.48,131.44,131.46,6094.0
2021-04-13,131.46,131.48,131.44,131.46,6094.0
2021-04-14,131.46,131.48,131.44,131.46,6094.0
2021-04-15,131.46,131.48,131.44,131.46,6094.0
2021-04-16,131.46,131.48,131.44,131.46,6094.0
2021-04-17,131.46,131.48,131.44,131.46,6094.0
2021-04-18,131.46,131.48,131.44,131.46,6094.0
2021-04-19,131.46,131.48,131.44,131.46,6094.0
2021-04-20,131.46,131.48,131.44,131.46,6094.0
2021-04-21,131.46,131.48,131.44,131.46,6094.0
2021-04-22,131.46,131.48,131.44,131.46,6094.0
2021-04-23,131.46,131.48,131.44,131.46,6094.0
2021-04-24,131.46,131.48,131.44,131.46,6094.0
2021-04-25,131.46,131.48,131.44,131.46,6094.0
2021-04-26,131.46,131.48,131.44,131.46,6094.0
2021-04-27,131.46,131.48,131.44,131.46,6094.0
2021-04-28,131.46,131.48,131.44,131.46,6094.0
2021-04-29,131.46,131.48,131.44,131.46,6094.0
2021-04-30,131.46,131.48,131.44,131.46,6094.0
2021-05-01,131.46,131.48,131.44,131.46,6094.0
2021-05-02,131.46,131.48,131.44,131.46,6094.0
2021-05-03,131.46,131.48,131.44,131.46,6094.0
2021-05-04,131.46,131.48,131.44,131.46,6094.0
2021-05-05,131.46,131.48,131.44,131.46,6094.0
2021-05-06,131.46,131.48,131.44,131.46,6094.0
2021-05-07,131.46,131.48,131.44,131.46,6094.0
2021-05-08,131.46,131.48,131.44,131.46,6094.0
2021-05-09,131.46,131.48,131.44,131.46,6094.0
2021-05-10,131.46,131.48,131.44,131.46,6094.0
2021-05-11,131.46,131.48,131.44,131.46,6094.0
2021-05-12,131.46,131.48,131.44,131.46,6094.0
2021-05-13,131.46,131.48,131.44,131.46,6094.0
2021-05-14,131.46,131.48,131.44,131.46,6094.0
2021-05-15,131.46,131.48,131.44,131.46,6094.0
2021-05-16,131.46,131.48,131.44,131.46,6094.0
2021-05-17,131.46,131.48,131.44,131.46,6094.0
2021-05-18,131.46,131.48,131.44,131.46,6094.0
2021-05-19,131.46,131.48,131.44,131.46,6094.0
2021-05-20,131.46,131.48,131.44,131.46,6094.0
2021-05-21,131.46,131.48,131.44,131.46,6094.0
2021-05-22,131.46,131.48,131.44,131.46,6094.0
2021-05-23,131.46,131.48,131.44,131.46,6094.0
2021-05-24,131.46,131.48,131.44,131.46,6094.0
2021-05-25,131.46,131.48,131.44,131.46,6094.0
2021-05-26,131.46,131.48,131.44,131.46,6094.0
2021-05-27,131.46,131.48,131.44,131.46,6094.0
2021-05-28,131.46,131.48,131.44,131.46,6094.0
2021-05-29,131.46,131.48,131.44,131.46,6094.0
2021-05-30,131.46,131.48,131.44,131.46,6094.0
2021-05-31,131.46,131.48,131.44,131.46,6094.0
2021-06-01,131.46,131.48,131.44,131.46,6094.0
2021-06-02,131.46,131.48,131.44,131.46,6094.0
2021-06-03,131.46,131.48,131.44,131.46,6094.0
2021-06-04,131.46,131.48,131.44,131.46,6094.0
2021-06-05,131.46,131.48,131.44,131.46,6094.0
2021-06-06,131.46,131.48,131.44,131.46,6094.0
2021-06-07,131.46,131.48,131.44,131.46,6094.0
2021-06-08,131.46,131.48,131.44,131.46,6094.0
2021-06-09,131.46,131.48,131.44,131.46,6094.0
2021-06-10,131.46,131.48,131.44,131.46,6094.0
2021-06-11,131.46,131.48,131.44,131.46,6094.0
2021-06-12,131.46,131.48,131.44,131.46,6094.0
2021-06-13,131.46,131.48,131.44,131.46,6094.0
2021-06-14,131.46,131.48,131.44,131.46,6094.0
2021-06-15,131.46,131.48,131.44,131.46,6094.0
2021-06-16,131.46,131.48,131.44,131.46,6094.0
2021-06-17,131.46,131.48,131.44,131.46,6094.0
2021-06-18,131.46,131.48,131.44,131.46,6094.0
2021-06-19,131.46,131.48,131.44,131.46,6094.0
2021-06-20,131.46,131.48,131.44,131.46,6094.0
2021-06-21,131.46,131.48,131.44,131.46,6094.0
2021-06-22,131.46,131.48,131.44,131.46,6094.0
2021-06-23,131.46,131.48,131.44,131.46,6094.0
2021-06-24,131.46,131.48,131.44,131.46,6094.0
2021-06-25,131.46,131.48,131.44,131.46,6094.0
2021-06-26,131.46,131.48,131.44,131.46,6094.0
2021-06-27,131.46,131.48,131.44,131.46,6094.0
2021-06-28,131.46,131.48,131.44,131.46,6094.0
2021-06-29,131.46,131.48,131.44,131.46,6094.0
2021-06-30,131.46,131.48,131.44,131.46,6094.0
2021-07-01,131.46,131.48,131.44,131.46,6094.0
2021-07-02,131.46,131.48,131.44,131.46,6094.0
2021-07-03,131.46,131.48,131.44,131.46,6094.0
2021-07-04,131.46,131.48,131.44,131.46,6094.0
2021-07-05,131.46,131.48,131.44,131.46,6094.0
2021-07-06,131.46,131.48,131.44,131.46,6094.0
2021-07-07,131.46,131.48,131.44,131.46,6094.0
2021-07-08,131.46,131.48,131.44,131.46,6094.0
2021-07-09,131.46,131.48,131.44,131.46,6094.0
2021-07-10,131.46,131.48,131.44,131.46,6094.0
2021-07-11,131.46,131.48,131.44,131.46,6094.0
2021-07-12,131.46,131.48,131.44,131.46,6094.0
2021-07-13,131.46,131.48,131.44,131.46,6094.0
2021-07-14,131.46,131.48,131.44,131.46,6094.0
2021-07-15,131.46,131.48,131.44,131.46,6094.0
2021-07-16,131.46,131.48,131.44,131.46,6094.0
2021-07-17,131.46,131.48,131.44,131.46,6094.0
2021-07-18,131.46,131.48,131.44,131.46,6094.0
2021-07-19,131.46,131.48,131.44,131.46,6094.0
2021-07-20,131.46,131.48,131.44,131.46,6094.0
2021-07-21,131.46,131.48,131.44,131.46,6094.0
2021-07-22,131.46,131.48,131.44,131.46,6094.0
2021-07-23,131.46,131.48,131.44,131.46,6094.0
2021-07-24,131.46,131.48,131.44,131.46,6094.0
2021-07-25,131.46,131.48,131.44,131.46,6094.0
2021-07-26,131.46,131.48,131.44,131.46,6094.0
2021-07-27,131.46,131.48,131.44,131.46,6094.0
2021-07-28,131.46,131.48,131.44,131.46,6094.0
2021-07-29,131.46,131.48,131.44,131.46,6094.0
2021-07-30,131.46,131.48,131.44,131.46,6094.0
2021-07-31,131.46,131.48,131.44,131.46,6094.0
2021-08-01,131.46,131.48,131.44,131.46,6094.0
2021-08-02,131.46,131.48,131.44,131.46,6094.0
2021-08-03,131.46,131.48,131.44,131.46,6094.0
2021-08-04,131.46,131.48,131.44,131.46,6094.0
2021-08-05,131.46,131.48,131.44,131.46,6094.0
2021-08-06,131.46,131.48,131.44,131.46,6094.0
2021-08-07,131.46,131.48,131.44,131.46,6094.0
2021-08-08,131.46,131.48,131.44,131.46,6094.0
2021-08-09,131.46,131.48,131.44,131.46,6094.0
2021-08-10,131.46,131.48,131.44,131.46,6094.0
2021-08-11,131.46,131.48,131.44,131.46,6094.0
2021-08-12,131.46,131.48,131.44,131.46,6094.0
2021-08-13,131.46,131.48,131.44,131.46,6094.0
2021-08-14,131.46,131.48,131.44,131.46,6094.0
2021-08-15,131.46,131.48,131.44,131.46,6094.0
2021-08-16,131.46,131.48,131.44,131.46,6094.0
2021-08-17,131.46,131.48,131.44,131.46,6094.0
2021-08-18,131.46,131.48,131.44,131.46,6094.0
2021-08-19,131.46,131.48,131.44,131.46,6094.0
2021-08-20,131.46,131.48,131.44,131.46,6094.0
2021-08-21,131.46,131.48,131.44,131.46,6094.0
2021-08-22,131.46,131.48,131.44,131.46,6094.0
2021-08-23,131.46,131.48,131.44,131.46,6094.0
2021-08-24,131.46,131.48,131.44,131.46,6094.0
2021-08-25,131.46,131.48,131.44,131.46,6094.0
2021-08-26,131.46,131.48,131.44,131.46,6094.0
2021-08-27,131.46,131.48,131.44,131.46,6094.0
2021-08-28,131.46,131.48,131.44,131.46,6094.0
2021-08-29,131.46,131.48,131.44,131.46,6094.0
2021-08-30,131.46,131.48,131.44,131.46,6094.0
2021-08-31,131.46,131.48,131.44,131.46,6094.0
2021-09-01,131.46,131.48,131.44,131.46,6094.0
2021-09-02,131.46,131.48,131.44,131.46,6094.0
2021-09-03,131.46,131.48,131.44,131.46,6094.0
2021-09-04,131.46,131.48,131.44,131.46,6094.0
2021-09-05,131.46,131.48,131.44,131.46,6094.0
2021-09-06,131.46,131.48,131.44,131.46,6094.0
2021-09-07,131.46,131.48,131.44,131.46,6094.0
2021-09-08,131.46,131.48,131.44,131.46,6094.0
2021-09-09,131.46,131.48,131.44,131.46,6094.0
2021-09-10,131.46,131.48,131.44,131.46,6094.0
2021-09-11,131.46,131.48,131.44,131.46,6094.0
2021-09-12,131.46,131.48,131.44,131.46,6094.0
2021-09-13,131.46,131.48,131.44,131.46,6094.0
2021-09-14,131.46,131.48,131.44,131.46,6094.0
2021-09-15,131.46,131.48,131.44,131.46,6094.0
2021-09-16,131.46,131.48,131.44,131.46,6094.0
2021-09-17,131.46,131.48,131.44,131.46,6094.0
2021-09-18,131.46,131.48,131.44,131.46,6094.0
2021-09-19,131.46,131.48,131.44,131.46,6094.0
2021-09-20,131.46,131.48,131.44,131.46,6094.0
2021-09-21,131.46,131.48,131.44,131.46,6094.0
2021-09-22,131.46,131.48,131.44,131.46,6094.0
2021-09-23,131.46,131.48,131.44,131.46,6094.0
2021-09-24,131.46,131.48,131.44,131.46,6094.0
2021-09-25,131.46,131.48,131.44,131.46,6094.0
2021-09-26,131.46,131.48,131.44,131.46,6094.0
2021-09-27,131.46,131.48,131.44,131.46,6094.0
2021-09-28,131.46,131.48,131.44,131.46,6094.0
2021-09-29,131.46,131.48,131.44,131.46,6094.0
2021-09-30,131.46,131.48,131.44,131.46,6094.0
2021-10-01,131.46,131.48,131.44,131.46,6094.0
2021-10-02,131.46,131.48,131.44,131.46,6094.0
2021-10-03,131.46,131.48,131.44,131.46,6094.0
2021-10-04,131.46,131.48,131.44,131.46,6094.0
2021-10-05,131.46,131.48,131.44,131.46,6094.0
2021-10-06,131.46,131.48,131.44,131.46,6094.0
2021-10-07,131.46,131.48,131.44,131.46,6094.0
2021-10-08,131.46,131.48,131.44,131.46,6094.0
2021-10-09,131.46,131.48,131.44,131.46,6094.0
2021-10-10,131.46,131.48,131.44,131.46,6094.0
2021-10-11,131.46,131.48,131.44,131.46,6094.0
2021-10-12,131.46,131.48,131.44,131.46,6094.0
2021-10-13,131.46,131.48,131.44,131.46,6094.0
2021-10-14,131.46,131.48,131.44,131.46,6094.0
2021-10-15,131.46,131.48,131.44,131.46,6094.0
2021-10-16,131.46,131.48,131.44,131.46,6094.0
2021-10-17,131.46,131.48,131.44,131.46,6094.0
2021-10-18,131.46,131.48,131.44,131.46,6094.0
2021-10-19,131.46,131.48,131.44,131.46,6094.0
2021-10-20,131.46,131.48,131.44,131.46,6094.0
2021-10-21,131.46,131.48,131.44,131.46,6094.0
2021-10-22,131.46,131.48,131.44,131.46,6094.0
2021-10-23,131.46,131.48,131.44,131.46,6094.0
2021-10-24,131.46,131.48,131.44,131.46,6094.0
2021-10-25,131.46,131.48,131.44,131.46,6094.0
2021-10-26,131.46,131.48,131.44,131.46,6094.0
2021-10-27,131.46,131.48,131.44,131.46,6094.0
2021-10-28,131.46,131.48,131.44,131.46,6094.0
2021-10-29,131.46,131.48,131.44,131.46,6094.0
2021-10-30,131.46,131.48,131.44,131.46,6094.0
2021-10-31,131.46,131.48,131.44,131.46,6094.0
2021-11-01,131.46,131.48,131.44,131.46,6094.0
2021-11-02,131.46,131.48,131.44,131.46,6094.0
2021-11-03,131.46,131.48,131.44,131.46,6094.0
2021-11-04,131.46,131.48,131.44,131.46,6094.0
2021-11-05,131.46,131.48,131.44,131.46,6094.0
2021-11-06,131.46,131.48,131.44,131.46,6094.0
2021-11-07,131.46,131.48,131.44,131.46,6094.0
2021-11-08,131.46,131.48,131.44,131.46,6094.0
2021-11-09,131.46,131.48,131.44,131.46,6094.0
2021-11-10,131.46,131.48,131.44,131.46,6094.0
2021-11-11,131.46,131.48,131.44,131.46,6094.0
2021-11-12,131.46,131.48,131.44,131.46,6094.0
2021-11-13,131.46,131.48,131.44,131.46,6094.0
2021-11-14,131.46,131.48,131.44,131.46,6094.0
2021-11-15,131.46,131.48,131.44,131.46,6094.0
2021-11-16,131.46,131.48,131.44,131.46,6094.0
2021-11-17,131.46,131.48,131.44,131.46,6094.0
2021-11-18,131.46,131.48,131.44,131.46,6094.0
2021-11-19,131.46,131.48,131.44,131.46,6094.0
2021-11-20,131.46,131.48,131.44,131.46,6094.0
2021-11-21,131.46,131.48,131.44,131.46,6094.0
2021-11-22,131.46,131.48,131.44,131.46,6094.0
2021-11-23,131.46,131.48,131.44,131.46,6094.0
2021-11-24,131.46,131.48,131.44,131.46,6094.0
2021-11-25,131.46,131.48,131.44,131.46,6094.0
2021-11-26,131.46,131.48,131.44,131.46,6094.0
2021-11-27,131.46,131.48,131.44,131.46,6094.0
2021-11-28,131.46,131.48,131.44,131.46,6094.0
2021-11-29,131.46,131.48,131.44,131.46,6094.0
2021-11-30,131.46,131.48,131.44,131.46,6094.0
2021-12-01,131.46,131.48,131.44,131.46,6094.0
2021-12-02,131.46,131.48,131.44,131.46,6094.0
2021-12-03,131.46,131.48,131.44,131.46,6094.0
2021-12-04,131.46,131.48,131.44,131.46,6094.0
2021-12-05,131.46,131.48,131.44,131.46,6094.0
2021-12-06,131.46,131.48,131.44,131.46,6094.0
2021-12-07,131.46,131.48,131.44,131.46,6094.0
2021-12-08,131.46,131.48,131.44,131.46,6094.0
2021-12-09,131.46,131.48,131.44,131.46,6094.0
2021-12-10,131.46,131.48,131.44,131.46,6094.0
2021-12-11,131.46,131.48,131.44,131.46,6094.0
2021-12-12,131.46,131.48,131.44,131.46,6094.0
2021-12-13,131.46,131.48,131.44,131.46,6094.0
2021-12-14,131.46,131.48,131.44,131.46,6094.0
2021-12-15,131.46,131.48,131.44,131.46,6094.0
2021-12-16,131.46,131.48,131.44,131.46,6094.0
2021-12-17,131.46,131.48,131.44,131.46,6094.0
2021-12-18,131.46,131.48,131.44,131.46,6094.0
2021-12-19,131.46,131.48,131.44,131.46,6094.0
2021-12-20,131.46,131.48,131.44,131.46,6094.0
2021-12-21,131.46,131.48,131.44,131.46,6094.0
2021-12-22,131.46,131.48,131.44,131.46,6094.0
2021-12-23,131.46,131.48,131.44,131.46,6094.0
2021-12-24,131.46,131.48,131.44,131.46,6094.0
2021-12-25,131.46,131.48,131.44,131.46,6094.0
2021-12-26,131.46,131.48,131.44,131.46,6094.0
2021-12-27,131.46,131.48,131.44,131.46,6094.0
2021-12-28,131.46,131.48,131.44,131.46,6094.0
2021-12-29,131.46,131.48,131.44,131.46,6094.0
2021-12-30,131.46,131.48,131.44,131.46,6094.0
2021-12-31,131.46,131.48,131.44,131.46,6094.0
2022-01-01,131.46,131.48,131.44,131.46,6094.0
2022-01-02,131.46,131.48,131.44,131.46,6094.0
2022-01-03,131.46,131.48,131.44,131.46,6094.0
2022-01-04,131.46,131.48,131.44,131.46,6094.0
2022-01-05,131.46,131.48,131.44,131.46,6094.0
2022-01-06,131.46,131.48,131.44,131.46,6094.0
2022-01-07,131.46,131.48,131.44,131.46,6094.0
2022-01-08,131.46,131.48,131.44,131.46,6094.0
2022-01-09,131.46,131.48,131.44,131.46,6094.0
2022-01-10,131.46,131.48,131.44,131.46,6094.0
2022-01-11,131.46,131.48,131.44,131.46,6094.0
2022-01-12,131.46,131.48,131.44,131.46,6094.0
2022-01-13,131.46,131.48,131.44,131.46,6094.0
2022-01-14,131.46,131.48,131.44,131.46,6094.0
2022-01-15,131.46,131.48,131.44,131.46,6094.0
2022-01-16,131.46,131.48,131.44,131.46,6094.0
2022-01-17,131.46,131.48,131.44,131.46,6094.0
2022-01-18,131.46,131.48,131.44,131.46,6094.0
2022-01-19,131.46,131.48,131.44,131.46,6094.0
2022-01-20,131.46,131.48,131.44,131.46,6094.0
2022-01-21,131.46,131.48,131.44,131.46,6094.0
2022-01-22,131.46,131.48,131.44,131.46,6094.0
2022-01-23,131.46,131.48,131.44,131.46,6094.0
2022-01-24,131.46,131.48,131.44,131.46,6094.0
2022-01-25,131.46,131.48,131.44,131.46,6094.0
2022-01-26,131.46,131.48,131.44,131.46,6094.0
2022-01-27,131.46,131.48,131.44,131.46,6094.0
2022-01-28,131.46,131.48,131.44,131.46,6094.0
2022-01-29,131.46,131.48,131.44,131.46,6094.0
2022-01-30,131.46,131.48,131.44,131.46,6094.0
2022-01-31,131.46,131.48,131.44,131.46,6094.0
2022-02-01,131.46,131.48,131.44,131.46,6094.0
2022-02-02,131.46,131.48,131.44,131.46,6094.0
2022-02-03,131.46,131.48,131.44,131.46,6094.0
2022-02-04,131.46,131.48,131.44,131.46,6094.0
2022-02-05,131.46,131.48,131.44,131.46,6094.0
2022-02-06,131.46,131.48,131.44,131.46,6094.0
2022-02-07,131.46,131.48,131.44,131.46,6094.0
2022-02-08,131.46,131.48,131.44,131.46,6094.0
2022-02-09,131.46,131.48,131.44,131.46,6094.0
2022-02-10,131.46,131.48,131.44,131.46,6094.0
2022-02-11,131.46,131.48,131.44,131.46,6094.0
2022-02-12,131.46,131.48,131.44,131.46,6094.0
2022-02-13,131.46,131.48,131.44,131.46,6094.0
2022-02-14,131.46,131.48,131.44,131.46,6094.0
2022-02-15,131.46,131.48,131.44,131.46,6094.0
2022-02-16,131.46,131.48,131.44,131.46,6094.0
2022-02-17,131.46,131.48,131.44,131.46,6094.0
2022-02-18,131.46,131.48,131.44,131.46,6094.0
2022-02-19,131.46,131.48,131.44,131.46,6094.0
2022-02-20,131.46,131.48,131.44,131.46,6094.0
2022-02-21,131.46,131.48,131.44,131.46,6094.0
2022-02-22,131.46,131.48,131.44,131.46,6094.0
2022-02-23,131.46,131.48,131.44,131.46,6094.0
2022-02-24,131.46,131.48,131.44,131.46,6094.0
2022-02-25,131.46,131.48,131.44,131.46,6094.0
2022-02-26,131.46,131.48,131.44,131.46,6094.0
2022-02-27,131.46,131.48,131.44,131.46,6094.0
2022-02-28,131.46,131.48,131.44,131.46,6094.0
2022-03-01,131.46,131.48,131.44,131.46,6094.0
2022-03-02,131.46,131.48,131.44,131.46,6094.0
2022-03-03,131.46,131.48,131.44,131.46,6094.0
2022-03-04,131.46,131.48,131.44,131.46,6094.0
2022-03-05,131.46,131.48,131.44,131.46,6094.0
2022-03-06,131.46,131.48,131.44,131.46,6094.0
2022-03-07,131.46,131.48,131.44,131.46,6094.0
2022-03-08,131.46,131.48,131.44,131.46,6094.0
2022-03-09,131.46,131.48,131.44,131.46,6094.0
2022-03-10,131.46,131.48,131.44,131.46,6094.0
2022-03-11,131.46,131.48,131.44,131.46,6094.0
2022-03-12,131.46,131.48,131.44,131.46,6094.0
2022-03-13,131.46,131.48,131.44,131.46,6094.0
2022-03-14,131.46,131.48,131.44,131.46,6094.0
2022-03-15,131.46,131.48,131.44,131.46,6094.0
2022-03-16,131.46,131.48,131.44,131.46,6094.0
2022-03-17,131.46,131.48,131.44,131.46,6094.0
2022-03-18,131.46,131.48,131.44,131.46,6094.0
2022-03-19,131.46,131.48,131.44,131.46,6094.0
2022-03-20,131.46,131.48,131.44,131.46,6094.0
2022-03-21,131.46,131.48,131.44,131.46,6094.0
2022-03-22,131.46,131.48,131.44,131.46,6094.0
2022-03-23,131.46,131.48,131.44,131.46,6094.0
2022-03-24,131.46,131.48,131.44,131.46,6094.0
2022-03-25,131.46,131.48,131.44,131.46,6094.0
2022-03-26,131.46,131.48,131.44,131.46,6094.0
2022-03-27,131.46,131.48,131.44,131.46,6094.0
2022-03-28,131.46,131.48,131.44,131.46,6094.0
2022-03-29,131.46,131.48,131.44,131.46,6094.0
2022-03-30,131.46,131.48,131.44,131.46,6094.0
2022-03-31,131.46,131.48,131.44,131.46,6094.0
2022-04-01,131.46,131.48,131.44,131.46,6094.0
2022-04-02,131.46,131.48,131.44,131.46,6094.0
2022-04-03,131.46,131.48,131.44,131.46,6094.0
2022-04-04,131.46,131.48,131.44,131.46,6094.0
2022-04-05,131.46,131.48,131.44,131.46,6094.0
2022-04-06,131.46,131.48,131.44,131.46,6094.0
2022-04-07,131.46,131.48,131.44,131.46,6094.0
2022-04-08,131.46,131.48,131.44,131.46,6094.0
2022-04-09,131.46,131.48,131.44,131.46,6094.0
2022-04-10,131.46,131.48,131.44,131.46,6094.0
2022-04-11,131.46,131.48,131.44,131.46,6094.0
2022-04-12,131.46,131.48,131.44,131.46,6094.0
2022-04-13,131.46,131.48,131.44,131.46,6094.0
2022-04-14,131.46,131.48,131.44,131.46,6094.0
2022-04-15,131.46,131.48,131.44,131.46,6094.0
2022-04-16,131.46,131.48,131.44,131.46,6094.0
2022-04-17,131.46,131.48,131.44,131.46,6094.0
2022-04-18,131.46,131.48,131.44,131.46,6094.0
2022-04-19,131.46,131.48,131.44,131.46,6094.0
2022-04-20,131.46,131.48,131.44,131.46,6094.0
2022-04-21,131.46,131.48,131.44,131.46,6094.0
2022-04-22,131.46,131.48,131.44,131.46,6094.0
2022-04-23,131.46,131.48,131.44,131.46,6094.0
2022-04-24,131.46,131.48,131.44,131.46,6094.0
2022-04-25,131.46,131.48,131.44,131.46,6094.0
2022-04-26,131.46,131.48,131.44,131.46,6094.0
2022-04-27,131.46,131.48,131.44,131.46,6094.0
2022-04-28,131.46,131.48,131.44,131.46,6094.0
2022-04-29,131.46,131.48,131.44,131.46,6094.0
2022-04-30,131.46,131.48,131.44,131.46,6094.0
2022-05-01,131.46,131.48,131.44,131.46,6094.0
2022-05-02,131.46,131.48,131.44,131.46,6094.0
2022-05-03,131.46,131.48,131.44,131.46,6094.0
2022-05-04,131.46,131.48,131.44,131.46,6094.0
2022-05-05,131.46,131.48,131.44,131.46,6094.0
2022-05-06,131.46,131.48,131.44,131.46,6094.0
2022-05-07,131.46,131.48,131.44,131.46,6094.0
2022-05-08,131.46,131.48,131.44,131.46,6094.0
2022-05-09,131.46,131.48,131.44,131.46,6094.0
2022-05-10,131.46,131.48,131.44,131.46,6094.0
2022-05-11,131.46,131.48,131.44,131.46,6094.0
2022-05-12,131.46,131.48,131.44,131.46,6094.0
2022-05-13,131.46,131.48,131.44,131.46,6094.0
2022-05-14,131.46,131.48,131.44,131.46,6094.0
2022-05-15,131.46,131.48,131.44,131.46,6094.0
2022-05-16,131.46,131.48,131.44,131.46,6094.0
2022-05-17,131.46,131.48,131.44,131.46,6094.0
2022-05-18,131.46,131.48,131.44,131.46,6094.0
2022-05-19,131.46,131.48,131.44,131.46,6094.0
2022-05-20,131.46,131.48,131.44,131.46,6094.0
2022-05-21,131.46,131.48,131.44,131.46,6094.0
2022-05-22,131.46,131.48,131.44,131.46,6094.0
2022-05-23,131.46,131.48,131.44,131.46,6094.0
2022-05-24,131.46,131.48,131.44,131.46,6094.0
2022-05-25,131.46,131.48,131.44,131.46,6094.0
2022-05-26,131.46,131.48,131.44,131.46,6094.0
2022-05-27,131.46,131.48,131.44,131.46,6094.0
2022-05-28,131.46,131.48,131.44,131.46,6094.0
2022-05-29,131.46,131.48,131.44,131.46,6094.0
2022-05-30,131.46,131.48,131.44,131.46,6094.0
2022-05-31,131.46,131.48,131.44,131.46,6094.0
2022-06-01,131.46,131.48,131.44,131.46,6094.0
2022-06-02,131.46,131.48,131.44,131.46,6094.0
2022-06-03,131.46,131.48,131.44,131.46,6094.0
2022-06-04,131.46,131.48,131.44,131.46,6094.0
2022-06-05,131.46,131.48,131.44,131.46,6094.0
2022-06-06,131.46,131.48,131.44,131.46,6094.0
2022-06-07,131.46,131.48,131.44,131.46,6094.0
2022-06-08,131.46,131.48,131.44,131.46,6094.0
2022-06-09,131.46,131.48,131.44,131.46,6094.0
2022-06-10,131.46,131.48,131.44,131.46,6094.0
2022-06-11,131.46,131.48,131.44,131.46,6094.0
2022-06-12,131.46,131.48,131.44,131.46,6094.0
2022-06-13,131.46,131.48,131.44,131.46,6094.0
2022-06-14,131.46,131.48,131.44,131.46,6094.0
2022-06-15,131.46,131.48,131.44,131.46,6094.0
2022-06-16,131.46,131.48,131.44,131.46,6094.0
2022-06-17,131.46,131.48,131.44,131.46,6094.0
2022-06-18,131.46,131.48,131.44,131.46,6094.0
2022-06-19,131.46,131.48,131.44,131.46,6094.0
2022-06-20,131.46,131.48,131.44,131.46,6094.0
2022-06-21,131.46,131.48,131.44,131.46,6094.0
2022-06-22,131.46,131.48,131.44,131.46,6094.0
2022-06-23,131.46,131.48,131.44,131.46,6094.0
2022-06-24,131.46,131.48,131.44,131.46,6094.0
2022-06-25,131.46,131.48,131.44,131.46,6094.0
2022-06-26,131.46,131.48,131.44,131.46,6094.0
2022-06-27,131.46,131.48,131.44,131.46,6094.0
2022-06-28,131.46,131.48,131.44,131.46,6094.0
2022-06-29,131.46,131.48,131.44,131.46,6094.0
2022-06-30,131.46,131.48,131.44,131.46,6094.0
2022-07-01,131.46,131.48,131.44,131.46,6094.0
2022-07-02,131.46,131.48,131.44,131.46,6094.0
2022-07-03,131.46,131.48,131.44,131.46,6094.0
2022-07-04,131.46,131.48,131.44,131.46,6094.0
2022-07-05,131.46,131.48,131.44,131.46,6094.0
2022-07-06,131.46,131.48,131.44,131.46,6094.0
2022-07-07,131.46,131.48,131.44,131.46,6094.0
2022-07-08,131.46,131.48,131.44,131.46,6094.0
2022-07-09,131.46,131.48,131.44,131.46,6094.0
2022-07-10,131.46,131.48,131.44,131.46,6094.0
2022-07-11,131.46,131.48,131.44,131.46,6094.0
2022-07-12,131.46,131.48,131.44,131.46,6094.0
2022-07-13,131.46,131.48,131.44,131.46,6094.0
2022-07-14,131.46,131.48,131.44,131.46,6094.0
2022-07-15,131.46,131.48,131.44,131.46,6094.0
2022-07-16,131.46,131.48,131.44,131.46,6094.0
2022-07-17,131.46,131.48,131.44,131.46,6094.0
2022-07-18,131.46,131.48,131.44,131.46,6094.0
2022-07-19,131.46,131.48,131.44,131.46,6094.0
2022-07-20,131.46,131.48,131.44,131.46,6094.0
2022-07-21,131.46,131.48,131.44,131.46,6094.0
2022-07-22,131.46,131.48,131.44,131.46,6094.0
2022-07-23,131.46,131.48,131.44,131.46,6094.0
2022-07-24,131.46,131.48,131.44,131.46,6094.0
2022-07-25,131.46,131.48,131.44,131.46,6094.0
2022-07-26,131.46,131.48,131.44,131.46,6094.0
2022-07-27,131.46,131.48,131.44,131.46,6094.0
