,SEIC US Equity,SEIC US Equity,SEIC US Equity,SEIC US Equity,SEIC US Equity
2020-03-14,46.4099,49.1661,43.7389,49.0335,974634.0
2020-03-15,46.4099,49.1661,43.7389,49.0335,974634.0
2020-03-16,44.6482,46.9119,42.8108,43.0381,1313617.0
2020-03-17,43.9094,44.1746,40.3955,42.8581,1329054.0
2020-03-18,40.2061,42.7634,37.3552,40.3008,1350444.0
2020-03-19,40.0356,41.3806,37.7341,40.1777,1174356.0
2020-03-20,40.3198,42.6119,35.6693,36.5217,1522255.0
2020-03-21,40.3198,42.6119,35.6693,36.5217,1522255.0
2020-03-22,40.3198,42.6119,35.6693,36.5217,1522255.0
2020-03-23,36.0387,36.2187,33.5335,34.6559,1178637.0
2020-03-24,36.7964,38.9938,36.0292,38.8138,1366320.0
2020-03-25,39.3537,41.5207,38.435,39.5905,1181610.0
2020-03-26,40.0546,43.7295,38.0845,43.4169,987588.0
2020-03-27,41.6837,42.7255,40.9733,41.9015,737582.0
2020-03-28,41.6837,42.7255,40.9733,41.9015,737582.0
2020-03-29,41.6837,42.7255,40.9733,41.9015,737582.0
2020-03-30,42.053,44.203,41.1722,43.9852,891858.0
2020-03-31,43.8621,45.3207,42.6687,43.8905,935209.0
2020-04-01,41.6552,42.7729,41.2669,41.8447,569756.0
2020-04-02,41.2669,43.2559,41.2574,43.1707,697578.0
2020-04-03,42.6403,43.5211,41.1059,41.75,684319.0
2020-04-04,42.6403,43.5211,41.1059,41.75,684319.0
2020-04-05,42.6403,43.5211,41.1059,41.75,684319.0
2020-04-06,43.5401,45.548,43.4927,45.226,528393.0
2020-04-07,47.3949,47.4707,45.5669,45.8795,794023.0
2020-04-08,47.1392,48.7399,45.4533,48.3042,767527.0
2020-04-09,49.1945,50.1795,47.7359,48.2379,776649.0
2020-04-10,49.1945,50.1795,47.7359,48.2379,776649.0
2020-04-11,49.1945,50.1795,47.7359,48.2379,776649.0
2020-04-12,49.1945,50.1795,47.7359,48.2379,776649.0
2020-04-13,47.6506,47.6506,45.7374,46.211,553909.0
2020-04-14,47.5559,47.8874,45.7516,45.889,651697.0
2020-04-15,44.1083,45.8937,44.0903,45.4249,431458.0
2020-04-16,45.4154,46.0121,44.5156,45.5385,686603.0
2020-04-17,46.6751,47.7738,46.6751,47.5465,584023.0
2020-04-18,46.6751,47.7738,46.6751,47.5465,584023.0
2020-04-19,46.6751,47.7738,46.6751,47.5465,584023.0
2020-04-20,47.537,47.6696,46.4194,47.2623,560157.0
2020-04-21,46.2583,46.8503,45.3301,45.5859,707213.0
2020-04-22,46.7414,46.8077,45.4249,46.5046,853267.0
2020-04-23,46.6372,47.465,45.6711,45.8416,580125.0
2020-04-24,44.7334,46.7698,43.5306,46.2441,858350.0
2020-04-25,44.7334,46.7698,43.5306,46.2441,858350.0
2020-04-26,44.7334,46.7698,43.5306,46.2441,858350.0
2020-04-27,46.9119,48.8251,46.7766,48.2568,522979.0
2020-04-28,49.4407,49.7817,48.2189,48.3136,452962.0
2020-04-29,49.7059,50.4636,48.8014,49.9995,483895.0
2020-04-30,49.024,49.6207,48.2,48.2663,1082572.0
2020-05-01,47.1108,47.9821,46.6088,47.1487,852688.0
2020-05-02,47.1108,47.9821,46.6088,47.1487,852688.0
2020-05-03,47.1108,47.9821,46.6088,47.1487,852688.0
2020-05-04,46.7793,47.4896,46.1257,47.3286,783816.0
2020-05-05,48.0484,48.4273,46.9971,46.9971,631479.0
2020-05-06,47.0918,47.4517,46.4951,46.5993,588134.0
2020-05-07,47.4517,48.4084,47.4517,47.859,734901.0
2020-05-08,48.5694,49.2418,48.3799,49.1566,668409.0
2020-05-09,48.5694,49.2418,48.3799,49.1566,668409.0
2020-05-10,48.5694,49.2418,48.3799,49.1566,668409.0
2020-05-11,48.6167,49.5639,48.522,49.1661,767094.0
2020-05-12,49.6207,49.6207,46.8266,46.8266,634013.0
2020-05-13,46.5993,47.4612,46.0405,47.3286,1271277.0
2020-05-14,46.5993,48.1147,46.1257,47.9632,1162424.0
2020-05-15,47.6412,48.3421,47.3021,48.0863,1356264.0
2020-05-16,47.6412,48.3421,47.3021,48.0863,1356264.0
2020-05-17,47.6412,48.3421,47.3021,48.0863,1356264.0
2020-05-18,50.009,50.331,49.2797,49.9427,541864.0
2020-05-19,49.5544,49.9522,48.181,48.1905,635120.0
2020-05-20,48.5978,49.365,48.5978,49.0998,681530.0
2020-05-21,48.9672,49.0382,48.5978,48.8346,515088.0
2020-05-22,48.9103,48.9103,47.9727,48.6357,435261.0
2020-05-23,48.9103,48.9103,47.9727,48.6357,435261.0
2020-05-24,48.9103,48.9103,47.9727,48.6357,435261.0
2020-05-25,48.9103,48.9103,47.9727,48.6357,435261.0
2020-05-26,50.0469,51.0461,49.7249,50.4352,990467.0
2020-05-27,51.7518,52.2822,50.6625,52.1211,878385.0
2020-05-28,52.6137,52.661,50.852,51.0793,619545.0
2020-05-29,50.5205,51.6002,50.3547,51.354,1379054.0
2020-05-30,50.5205,51.6002,50.3547,51.354,1379054.0
2020-05-31,50.5205,51.6002,50.3547,51.354,1379054.0
2020-06-01,51.2403,53.0304,51.1077,51.7896,600616.0
2020-06-02,52.159,52.7084,51.9199,52.4432,659529.0
2020-06-03,53.5513,54.7637,53.0872,54.6974,579683.0
2020-06-04,54.4606,55.5214,54.0486,55.4551,968651.0
2020-06-05,57.5009,58.3249,56.9421,57.122,1009538.0
2020-06-06,57.5009,58.3249,56.9421,57.122,1009538.0
2020-06-07,57.5009,58.3249,56.9421,57.122,1009538.0
2020-06-08,57.1505,57.7945,56.6873,57.5577,667517.0
2020-06-09,56.7337,57.0245,56.1275,56.7148,667966.0
2020-06-10,56.6769,57.2925,55.8813,56.317,908150.0
2020-06-11,54.7353,54.9342,52.5284,52.5758,1220742.0
2020-06-12,54.0055,54.4916,52.3613,53.6528,910351.0
2020-06-13,54.0055,54.4916,52.3613,53.6528,910351.0
2020-06-14,54.0055,54.4916,52.3613,53.6528,910351.0
2020-06-15,51.9276,54.3105,51.6894,54.0722,710430.0
2020-06-16,55.9594,55.9594,53.7958,54.3486,590124.0
2020-06-17,54.2628,54.4821,53.3859,53.4241,696383.0
2020-06-18,52.5948,53.3288,52.4233,53.1191,1185053.0
2020-06-19,54.0055,54.5107,52.3279,53.0809,1308222.0
2020-06-20,54.0055,54.5107,52.3279,53.0809,1308222.0
2020-06-21,54.0055,54.5107,52.3279,53.0809,1308222.0
2020-06-22,52.7664,53.1572,52.0325,52.795,436388.0
2020-06-23,53.6624,53.7481,52.5567,52.6806,546126.0
2020-06-24,52.2898,52.4709,50.7457,50.8029,702712.0
2020-06-25,50.5837,51.7656,50.3549,51.737,570610.0
2020-06-26,51.2985,51.7465,50.1834,50.4216,2394728.0
2020-06-27,51.2985,51.7465,50.1834,50.4216,2394728.0
2020-06-28,51.2985,51.7465,50.1834,50.4216,2394728.0
2020-06-29,51.0603,51.127,50.2787,50.5646,542427.0
2020-06-30,50.393,52.6806,50.393,52.4042,738060.0
2020-07-01,52.4233,52.4519,51.3367,51.7465,456785.0
2020-07-02,52.7187,52.938,51.5654,51.6989,381779.0
2020-07-03,52.7187,52.938,51.5654,51.6989,381779.0
2020-07-04,52.7187,52.938,51.5654,51.6989,381779.0
2020-07-05,52.7187,52.938,51.5654,51.6989,381779.0
2020-07-06,52.6044,53.4316,52.6044,53.0523,673677.0
2020-07-07,53.0809,53.1607,52.3851,52.4614,445132.0
2020-07-08,52.6044,53.2906,52.2326,52.6615,423247.0
2020-07-09,52.49,52.509,51.0221,51.3748,463042.0
2020-07-10,51.6512,52.6901,51.3843,52.633,408131.0
2020-07-11,51.6512,52.6901,51.3843,52.633,408131.0
2020-07-12,51.6512,52.6901,51.3843,52.633,408131.0
2020-07-13,53.0428,53.6099,52.5662,52.6711,550876.0
2020-07-14,52.4423,53.7767,52.3851,53.7291,692983.0
2020-07-15,54.3538,55.3876,54.1486,55.0635,447981.0
2020-07-16,54.7299,55.3685,54.1675,54.7203,331544.0
2020-07-17,55.0921,55.1588,54.4249,54.4725,330819.0
2020-07-18,55.0921,55.1588,54.4249,54.4725,330819.0
2020-07-19,55.0921,55.1588,54.4249,54.4725,330819.0
2020-07-20,54.3582,54.3963,53.1762,54.2247,555877.0
2020-07-21,54.8538,55.826,54.5297,55.6354,496408.0
2020-07-22,55.1969,55.9213,55.0921,55.2827,643799.0
2020-07-23,54.9872,55.3733,50.7267,50.9363,926829.0
2020-07-24,51.2032,51.6941,50.2882,50.4884,635523.0
2020-07-25,51.2032,51.6941,50.2882,50.4884,635523.0
2020-07-26,51.2032,51.6941,50.2882,50.4884,635523.0
2020-07-27,50.2691,50.76,50.0118,50.5741,625448.0
2020-07-28,50.5646,50.5646,48.706,48.725,629260.0
2020-07-29,48.8013,49.2102,48.3342,48.7441,1242207.0
2020-07-30,47.8386,50.0785,47.8195,49.8307,905782.0
2020-07-31,49.8116,49.9737,48.8966,49.8783,805561.0
2020-08-01,49.8116,49.9737,48.8966,49.8783,805561.0
2020-08-02,49.8116,49.9737,48.8966,49.8783,805561.0
2020-08-03,50.2882,50.5932,49.7544,49.8783,451083.0
2020-08-04,49.6972,49.8498,49.4018,49.621,501827.0
2020-08-05,49.8498,51.0698,49.4342,50.5837,521909.0
2020-08-06,50.517,50.5837,49.6591,49.926,411223.0
2020-08-07,49.8116,50.7743,49.6972,50.7552,457640.0
2020-08-08,49.8116,50.7743,49.6972,50.7552,457640.0
2020-08-09,49.8116,50.7743,49.6972,50.7552,457640.0
2020-08-10,51.1365,51.2223,50.5741,50.7743,397680.0
2020-08-11,51.2985,51.9753,51.0507,51.1842,357069.0
2020-08-12,51.9562,52.0229,50.7076,51.2032,422305.0
2020-08-13,50.7743,51.0793,50.6123,50.7743,358079.0
2020-08-14,50.4788,51.2032,50.4312,50.7362,391599.0
2020-08-15,50.4788,51.2032,50.4312,50.7362,391599.0
2020-08-16,50.4788,51.2032,50.4312,50.7362,391599.0
2020-08-17,50.7362,50.7648,50.2215,50.3359,389983.0
2020-08-18,50.1834,50.6218,49.8593,50.0023,340444.0
2020-08-19,50.2691,51.0588,49.6965,49.8212,251314.0
2020-08-20,49.2397,49.5829,48.8871,48.9538,416207.0
2020-08-21,48.3152,49.6496,48.3152,49.3541,535738.0
2020-08-22,48.3152,49.6496,48.3152,49.3541,535738.0
2020-08-23,48.3152,49.6496,48.3152,49.3541,535738.0
2020-08-24,49.5543,50.5741,49.3351,50.5456,374813.0
2020-08-25,50.8696,50.984,50.2787,50.3597,330594.0
2020-08-26,50.1071,50.2564,49.7984,49.9069,241487.0
2020-08-27,50.1548,50.6943,50.0404,50.4121,298651.0
2020-08-28,50.8029,50.9173,50.1738,50.4502,355027.0
2020-08-29,50.8029,50.9173,50.1738,50.4502,355027.0
2020-08-30,50.8029,50.9173,50.1738,50.4502,355027.0
2020-08-31,50.1929,50.4121,49.8307,49.9069,495106.0
2020-09-01,50.0976,50.2977,49.459,50.1071,321887.0
2020-09-02,50.0404,51.0221,50.0404,50.8124,345892.0
2020-09-03,51.0698,51.1842,49.4113,49.6496,434583.0
2020-09-04,50.2215,50.4979,48.9061,49.3732,415737.0
2020-09-05,50.2215,50.4979,48.9061,49.3732,415737.0
2020-09-06,50.2215,50.4979,48.9061,49.3732,415737.0
2020-09-07,50.2215,50.4979,48.9061,49.3732,415737.0
2020-09-08,49.0205,49.3732,47.6003,48.1531,764426.0
2020-09-09,48.5153,49.0014,48.0292,48.706,650485.0
2020-09-10,48.5916,48.8394,47.567,47.7147,475088.0
2020-09-11,47.9435,48.0006,47.6384,47.7242,557995.0
2020-09-12,47.9435,48.0006,47.6384,47.7242,557995.0
2020-09-13,47.9435,48.0006,47.6384,47.7242,557995.0
2020-09-14,47.9911,48.2771,47.6289,47.953,667911.0
2020-09-15,48.2961,48.5058,47.6909,47.7147,582314.0
2020-09-16,47.667,48.8871,47.624,48.4391,729140.0
2020-09-17,47.7909,48.0054,47.5813,47.7338,730816.0
2020-09-18,47.7338,48.2485,47.2,47.6766,2372711.0
2020-09-19,47.7338,48.2485,47.2,47.6766,2372711.0
2020-09-20,47.7338,48.2485,47.2,47.6766,2372711.0
2020-09-21,46.9331,48.1865,46.5233,48.0769,970225.0
2020-09-22,48.258,48.7775,47.4621,47.9625,777457.0
2020-09-23,48.0197,48.563,47.3525,47.3954,824771.0
2020-09-24,47.5527,48.0483,47.0475,47.3048,676446.0
2020-09-25,47.1523,48.7346,46.9332,48.6393,675825.0
2020-09-26,47.1523,48.7346,46.9332,48.6393,675825.0
2020-09-27,47.1523,48.7346,46.9332,48.6393,675825.0
2020-09-28,49.2683,49.6401,49.0682,49.173,501669.0
2020-09-29,49.1158,49.3446,48.6678,48.6774,433874.0
2020-09-30,48.8299,49.2111,48.0769,48.3438,686176.0
2020-10-01,48.5249,49.0682,48.3628,48.6297,393404.0
2020-10-02,47.9244,49.5638,47.9244,49.3255,383867.0
2020-10-03,47.9244,49.5638,47.9244,49.3255,383867.0
2020-10-04,47.9244,49.5638,47.9244,49.3255,383867.0
2020-10-05,49.5638,50.8696,49.4804,50.6695,691771.0
2020-10-06,51.0412,51.9086,50.5932,50.822,698143.0
2020-10-07,51.0412,51.5797,50.2882,50.4598,438689.0
2020-10-08,51.1937,52.6187,51.1937,52.4328,716065.0
2020-10-09,52.5662,52.8808,52.3851,52.6139,420919.0
2020-10-10,52.5662,52.8808,52.3851,52.6139,420919.0
2020-10-11,52.5662,52.8808,52.3851,52.6139,420919.0
2020-10-12,52.957,53.7577,52.957,53.3955,396856.0
2020-10-13,53.4241,53.853,53.2144,53.4527,528795.0
2020-10-14,53.6052,53.934,52.9951,53.0476,248480.0
2020-10-15,52.7283,53.4336,52.5472,53.2811,279426.0
2020-10-16,53.5384,53.6909,53.0333,53.0809,261593.0
2020-10-17,53.5384,53.6909,53.0333,53.0809,261593.0
2020-10-18,53.5384,53.6909,53.0333,53.0809,261593.0
2020-10-19,53.3383,54.3343,53.3097,53.6528,553915.0
2020-10-20,54.0531,54.7299,53.7577,54.0913,505673.0
2020-10-21,54.4725,54.7966,53.0428,53.0809,600900.0
2020-10-22,51.4892,51.5654,48.6011,49.5066,1445071.0
2020-10-23,49.5066,49.8021,48.9443,49.5924,632548.0
2020-10-24,49.5066,49.8021,48.9443,49.5924,632548.0
2020-10-25,49.5066,49.8021,48.9443,49.5924,632548.0
2020-10-26,48.868,49.0682,47.5336,47.7909,586185.0
2020-10-27,47.8481,48.258,47.3001,47.4955,723845.0
2020-10-28,46.9236,47.9175,46.4184,47.5336,883202.0
2020-10-29,47.2953,47.8005,46.6472,47.4383,684635.0
2020-10-30,47.2191,47.648,46.4565,46.8473,866693.0
2020-10-31,47.2191,47.648,46.4565,46.8473,866693.0
2020-11-01,47.2191,47.648,46.4565,46.8473,866693.0
2020-11-02,47.2762,47.8767,46.8759,47.2381,552698.0
2020-11-03,48.1436,48.8204,47.7624,48.563,403525.0
2020-11-04,48.115,49.4399,48.1055,49.173,485007.0
2020-11-05,49.6401,50.4598,49.5543,50.2405,323949.0
2020-11-06,50.5551,50.5551,49.6687,50.231,432030.0
2020-11-07,50.5551,50.5551,49.6687,50.231,432030.0
2020-11-08,50.5551,50.5551,49.6687,50.231,432030.0
2020-11-09,52.9475,54.1675,52.5948,53.2334,669716.0
2020-11-10,53.4145,53.934,52.4042,52.8236,675671.0
2020-11-11,53.0237,53.405,52.1516,52.49,456425.0
2020-11-12,52.1373,52.1373,51.3367,51.6512,568755.0
2020-11-13,51.7846,52.7569,51.4606,52.5376,350556.0
2020-11-14,51.7846,52.7569,51.4606,52.5376,350556.0
2020-11-15,51.7846,52.7569,51.4606,52.5376,350556.0
2020-11-16,53.7005,53.7466,52.9856,53.3192,472588.0
2020-11-17,52.9475,53.1191,52.5376,52.8331,504876.0
2020-11-18,53.0428,53.4622,52.2231,52.2326,452781.0
2020-11-19,52.1564,52.1754,51.3843,51.7465,478589.0
2020-11-20,51.6417,52.104,50.9668,51.8132,540860.0
2020-11-21,51.6417,52.104,50.9668,51.8132,540860.0
2020-11-22,51.6417,52.104,50.9668,51.8132,540860.0
2020-11-23,51.9657,52.6901,51.9086,52.3947,524320.0
2020-11-24,53.262,54.4468,52.957,54.0436,425764.0
2020-11-25,53.7195,53.9578,52.9761,53.1381,524346.0
2020-11-26,53.7195,53.9578,52.9761,53.1381,524346.0
2020-11-27,52.9475,53.9388,52.5853,53.0047,395469.0
2020-11-28,52.9475,53.9388,52.5853,53.0047,395469.0
2020-11-29,52.9475,53.9388,52.5853,53.0047,395469.0
2020-11-30,51.7561,53.1953,50.0213,50.2787,1490645.0
2020-12-01,51.0507,52.2517,49.8688,51.9181,832194.0
2020-12-02,51.9276,52.5186,51.6893,52.2803,639060.0
2020-12-03,52.3565,52.7855,52.0611,52.5948,437832.0
2020-12-04,52.7759,54.0341,52.7759,53.9674,537921.0
2020-12-05,52.7759,54.0341,52.7759,53.9674,537921.0
2020-12-06,52.7759,54.0341,52.7759,53.9674,537921.0
2020-12-07,53.7863,53.9578,52.9284,53.1381,494772.0
2020-12-08,53.1858,54.015,53.038,53.8911,393634.0
2020-12-09,54.3296,54.3296,53.4241,53.9292,511631.0
2020-12-10,53.4622,54.2724,52.8379,54.1485,633713.0
2020-12-11,53.9483,54.5011,53.3288,53.6814,643404.0
2020-12-12,53.9483,54.5011,53.3288,53.6814,643404.0
2020-12-13,53.9483,54.5011,53.3288,53.6814,643404.0
2020-12-14,54.301,54.32,52.8903,52.8903,680269.0
2020-12-15,53.4813,54.0293,53.1858,53.9197,476933.0
2020-12-16,54.2914,54.3296,53.4908,54.1961,537637.0
2020-12-17,54.3296,54.3296,53.2716,54.1389,507526.0
2020-12-18,54.3692,54.3788,53.4482,53.8799,1725610.0
2020-12-19,54.3692,54.3788,53.4482,53.8799,1725610.0
2020-12-20,54.3692,54.3788,53.4482,53.8799,1725610.0
2020-12-21,53.2467,54.0046,52.3257,53.8319,558602.0
2020-12-22,54.1005,54.1389,53.5777,53.6208,297533.0
2020-12-23,53.8607,54.609,53.8607,54.1965,447511.0
2020-12-24,54.3884,54.398,53.8895,54.2157,190698.0
2020-12-25,54.3884,54.398,53.8895,54.2157,190698.0
2020-12-26,54.3884,54.398,53.8895,54.2157,190698.0
2020-12-27,54.3884,54.398,53.8895,54.2157,190698.0
2020-12-28,54.3596,55.2182,54.2911,54.3788,357844.0
2020-12-29,54.6858,54.8009,53.9758,54.0526,311234.0
2020-12-30,54.0046,54.8681,53.9374,54.5323,260359.0
2020-12-31,54.5802,55.2806,54.4267,55.1367,323280.0
2021-01-01,54.5802,55.2806,54.4267,55.1367,323280.0
2021-01-02,54.5802,55.2806,54.4267,55.1367,323280.0
2021-01-03,54.5802,55.2806,54.4267,55.1367,323280.0
2021-01-04,55.2614,56.1153,53.8703,54.6186,526173.0
2021-01-05,54.7433,55.4341,54.5371,54.8681,533595.0
2021-01-06,56.4127,59.7706,56.0401,58.8016,1247049.0
2021-01-07,59.0127,59.445,58.3219,58.9167,551200.0
2021-01-08,59.099,59.8378,58.437,59.3005,459119.0
2021-01-09,59.099,59.8378,58.437,59.3005,459119.0
2021-01-10,59.099,59.8378,58.437,59.3005,459119.0
2021-01-11,59.1854,59.4636,58.5234,58.6961,415488.0
2021-01-12,59.2046,59.9145,58.5953,58.7536,406763.0
2021-01-13,58.5426,58.8688,57.0459,57.5736,428806.0
2021-01-14,57.5736,58.461,57.3913,58.0245,449994.0
2021-01-15,57.2953,57.6599,56.6334,57.2474,312928.0
2021-01-16,57.2953,57.6599,56.6334,57.2474,312928.0
2021-01-17,57.2953,57.6599,56.6334,57.2474,312928.0
2021-01-18,57.2953,57.6599,56.6334,57.2474,312928.0
2021-01-19,57.4584,58.1147,57.4584,57.775,345471.0
2021-01-20,58.1492,58.7968,57.6983,58.3603,433286.0
2021-01-21,58.5522,58.7105,57.2666,57.3625,369681.0
2021-01-22,57.3625,57.5784,56.7773,56.9883,349501.0
2021-01-23,57.3625,57.5784,56.7773,56.9883,349501.0
2021-01-24,57.3625,57.5784,56.7773,56.9883,349501.0
2021-01-25,57.3817,57.3817,55.8179,56.8348,398329.0
2021-01-26,57.3049,57.6983,55.8467,55.9138,382720.0
2021-01-27,55.0695,55.1655,53.4961,54.0622,836527.0
2021-01-28,53.5921,54.2157,51.1936,51.702,1045480.0
2021-01-29,51.702,51.8556,50.0039,50.7043,1063042.0
2021-01-30,51.702,51.8556,50.0039,50.7043,1063042.0
2021-01-31,51.702,51.8556,50.0039,50.7043,1063042.0
2021-02-01,51.2703,52.5847,50.8674,52.5271,687507.0
2021-02-02,53.2371,53.7648,53.0452,53.5825,542953.0
2021-02-03,53.5153,53.8223,53.0356,53.0932,434750.0
2021-02-04,53.3522,54.6378,53.2371,54.2924,355434.0
2021-02-05,54.8585,54.8585,53.4386,53.6496,352558.0
2021-02-06,54.8585,54.8585,53.4386,53.6496,352558.0
2021-02-07,54.8585,54.8585,53.4386,53.6496,352558.0
2021-02-08,54.3308,54.3308,53.6304,54.1101,380330.0
2021-02-09,53.8127,54.6378,53.5249,53.9374,340960.0
2021-02-10,54.2924,54.3884,53.5249,53.7168,387520.0
2021-02-11,53.7552,55.1271,53.7264,55.0791,590417.0
2021-02-12,55.0312,55.6772,54.916,55.1079,392090.0
2021-02-13,55.0312,55.6772,54.916,55.1079,392090.0
2021-02-14,55.0312,55.6772,54.916,55.1079,392090.0
2021-02-15,55.0312,55.6772,54.916,55.1079,392090.0
2021-02-16,54.916,55.8275,54.7112,55.5972,596117.0
2021-02-17,55.7315,56.3359,55.3094,55.4533,549337.0
2021-02-18,55.0791,55.7011,54.6282,55.0504,516152.0
2021-02-19,55.3286,55.9042,55.1751,55.6644,365355.0
2021-02-20,55.3286,55.9042,55.1751,55.6644,365355.0
2021-02-21,55.3286,55.9042,55.1751,55.6644,365355.0
2021-02-22,55.5301,55.9138,55.1544,55.3382,439463.0
2021-02-23,55.6068,55.8467,54.7385,55.3094,414998.0
2021-02-24,55.7507,55.8083,54.9976,55.626,367426.0
2021-02-25,55.933,56.0193,54.4459,54.4555,386597.0
2021-02-26,54.043,54.1293,53.0356,53.7264,936286.0
2021-02-27,54.043,54.1293,53.0356,53.7264,936286.0
2021-02-28,54.043,54.1293,53.0356,53.7264,936286.0
2021-03-01,54.8297,55.885,53.7264,55.674,778799.0
2021-03-02,55.5684,55.5972,54.8009,55.0312,451324.0
2021-03-03,55.3957,55.3957,54.6762,54.705,505281.0
2021-03-04,54.4939,55.1367,53.7839,54.0238,592596.0
2021-03-05,54.5515,56.4511,53.995,56.2688,538880.0
2021-03-06,54.5515,56.4511,53.995,56.2688,538880.0
2021-03-07,54.5515,56.4511,53.995,56.2688,538880.0
2021-03-08,57.2474,58.0053,56.6238,57.3625,561980.0
2021-03-09,57.5256,58.2547,56.7389,56.8348,517711.0
2021-03-10,56.8444,57.6887,56.5518,57.3817,357652.0
2021-03-11,57.612,57.7463,56.9212,57.1035,356920.0
2021-03-12,57.3625,57.8902,57.1131,57.8422,324731.0
2021-03-13,57.3625,57.8902,57.1131,57.8422,324731.0
2021-03-14,57.3625,57.8902,57.1131,57.8422,324731.0
2021-03-15,57.6887,58.4658,57.1323,58.3795,282962.0
2021-03-16,58.5234,58.7632,57.5928,57.9381,347621.0
2021-03-17,56.1345,58.8304,56.1345,58.6961,447373.0
2021-03-18,59.2046,59.3867,58.3891,58.5618,438976.0
2021-03-19,58.5618,59.0415,57.1873,58.3507,1328131.0
2021-03-20,58.5618,59.0415,57.1873,58.3507,1328131.0
2021-03-21,58.5618,59.0415,57.1873,58.3507,1328131.0
2021-03-22,58.4178,58.5042,57.5928,57.6407,444985.0
2021-03-23,57.6983,57.6983,56.0577,56.2688,503486.0
2021-03-24,56.4223,57.4776,56.2688,56.8732,427339.0
2021-03-25,56.854,57.4968,55.7123,57.3337,365640.0
2021-03-26,57.7175,58.8975,56.9692,58.84,238304.0
2021-03-27,57.7175,58.8975,56.9692,58.84,238304.0
2021-03-28,57.7175,58.8975,56.9692,58.84,238304.0
2021-03-29,58.3411,59.737,58.0917,59.1278,442273.0
2021-03-30,59.5979,59.7658,58.6097,58.8496,326034.0
2021-03-31,58.6769,59.2525,58.2931,58.4562,505657.0
2021-04-01,58.7057,59.809,57.823,59.3964,344973.0
2021-04-02,58.7057,59.809,57.823,59.3964,344973.0
2021-04-03,58.7057,59.809,57.823,59.3964,344973.0
2021-04-04,58.7057,59.809,57.823,59.3964,344973.0
2021-04-05,59.9145,60.2023,59.2368,59.7322,346582.0
2021-04-06,59.7514,60.1448,59.6171,59.8186,332675.0
2021-04-07,60.1064,60.2241,59.7034,59.9913,272482.0
2021-04-08,60.1448,60.3302,59.9085,60.1064,370886.0
2021-04-09,60.068,60.5957,59.5307,60.164,369713.0
2021-04-10,60.068,60.5957,59.5307,60.164,369713.0
2021-04-11,60.068,60.5957,59.5307,60.164,369713.0
2021-04-12,60.116,61.085,60.116,60.9794,242755.0
2021-04-13,60.9027,60.9027,60.1544,60.3175,303894.0
2021-04-14,60.2983,60.5765,59.6919,59.9913,440745.0
2021-04-15,60.1927,60.5381,59.9433,60.2407,383360.0
2021-04-16,60.4518,60.7012,60.1256,60.5957,390397.0
2021-04-17,60.4518,60.7012,60.1256,60.5957,390397.0
2021-04-18,60.4518,60.7012,60.1256,60.5957,390397.0
2021-04-19,60.7684,60.8547,59.7226,59.9721,389013.0
2021-04-20,60.3558,60.792,59.6747,60.0968,465769.0
2021-04-21,59.8953,60.6245,59.8953,60.4518,574602.0
2021-04-22,59.6267,59.6267,53.2179,53.8031,2142531.0
2021-04-23,53.64,56.0481,52.8102,55.5013,1250430.0
2021-04-24,53.64,56.0481,52.8102,55.5013,1250430.0
2021-04-25,53.64,56.0481,52.8102,55.5013,1250430.0
2021-04-26,56.0098,57.6407,55.6548,56.7965,878649.0
2021-04-27,56.9787,58.0245,56.4127,57.8998,926751.0
2021-04-28,58.3219,58.6769,57.3625,58.4466,746693.0
2021-04-29,59.1182,59.6363,58.0434,59.4396,726399.0
2021-04-30,59.1662,59.2717,58.4754,58.9455,1016663.0
2021-05-01,59.1662,59.2717,58.4754,58.9455,1016663.0
2021-05-02,59.1662,59.2717,58.4754,58.9455,1016663.0
2021-05-03,59.3293,59.5691,58.792,59.0511,621980.0
2021-05-04,59.1086,59.9721,58.7728,59.8282,752545.0
2021-05-05,59.7706,60.682,59.3101,60.6149,601464.0
2021-05-06,60.8643,60.9123,59.9625,60.7588,535207.0
2021-05-07,60.116,60.8451,59.0031,60.7012,562912.0
2021-05-08,60.116,60.8451,59.0031,60.7012,562912.0
2021-05-09,60.116,60.8451,59.0031,60.7012,562912.0
2021-05-10,60.7876,61.2392,60.0776,60.8115,397860.0
2021-05-11,60.1831,60.423,59.454,59.4636,548222.0
2021-05-12,59.3964,59.9625,58.3987,58.533,844623.0
2021-05-13,58.533,60.0296,58.5234,59.7706,532822.0
2021-05-14,59.9721,61.0946,59.3772,60.7684,426588.0
2021-05-15,59.9721,61.0946,59.3772,60.7684,426588.0
2021-05-16,59.9721,61.0946,59.3772,60.7684,426588.0
2021-05-17,60.8154,60.8154,59.6555,60.375,346584.0
2021-05-18,60.3271,60.7876,59.5212,59.5499,464154.0
2021-05-19,58.7344,59.8761,58.2164,59.7322,492437.0
2021-05-20,59.9145,60.6005,59.4348,60.2215,296237.0
2021-05-21,60.6053,60.8259,59.3245,60.3942,378700.0
2021-05-22,60.6053,60.8259,59.3245,60.3942,378700.0
2021-05-23,60.6053,60.8259,59.3245,60.3942,378700.0
2021-05-24,60.2887,60.4997,59.5499,60.3366,438709.0
2021-05-25,60.6437,60.8259,59.9433,60.1256,547026.0
2021-05-26,60.164,60.7444,58.8736,60.3654,287336.0
