,TERP US Equity,TERP US Equity,TERP US Equity,TERP US Equity,TERP US Equity
2022-08-02,21.1,21.26,19.35,19.35,32881289.0
2022-08-03,21.1,21.26,19.35,19.35,32881289.0
2022-08-04,21.1,21.26,19.35,19.35,32881289.0
2022-08-05,21.1,21.26,19.35,19.35,32881289.0
2022-08-06,21.1,21.26,19.35,19.35,32881289.0
2022-08-07,21.1,21.26,19.35,19.35,32881289.0
2022-08-08,21.1,21.26,19.35,19.35,32881289.0
2022-08-09,21.1,21.26,19.35,19.35,32881289.0
2022-08-10,21.1,21.26,19.35,19.35,32881289.0
2022-08-11,21.1,21.26,19.35,19.35,32881289.0
2022-08-12,21.1,21.26,19.35,19.35,32881289.0
2022-08-13,21.1,21.26,19.35,19.35,32881289.0
2022-08-14,21.1,21.26,19.35,19.35,32881289.0
2022-08-15,21.1,21.26,19.35,19.35,32881289.0
2022-08-16,21.1,21.26,19.35,19.35,32881289.0
2022-08-17,21.1,21.26,19.35,19.35,32881289.0
2022-08-18,21.1,21.26,19.35,19.35,32881289.0
2022-08-19,21.1,21.26,19.35,19.35,32881289.0
2022-08-20,21.1,21.26,19.35,19.35,32881289.0
2022-08-21,21.1,21.26,19.35,19.35,32881289.0
2022-08-22,21.1,21.26,19.35,19.35,32881289.0
2022-08-23,21.1,21.26,19.35,19.35,32881289.0
2022-08-24,21.1,21.26,19.35,19.35,32881289.0
2022-08-25,21.1,21.26,19.35,19.35,32881289.0
2022-08-26,21.1,21.26,19.35,19.35,32881289.0
2022-08-27,21.1,21.26,19.35,19.35,32881289.0
2022-08-28,21.1,21.26,19.35,19.35,32881289.0
2022-08-29,21.1,21.26,19.35,19.35,32881289.0
2022-08-30,21.1,21.26,19.35,19.35,32881289.0
2022-08-31,21.1,21.26,19.35,19.35,32881289.0
2022-09-01,21.1,21.26,19.35,19.35,32881289.0
2022-09-02,21.1,21.26,19.35,19.35,32881289.0
2022-09-03,21.1,21.26,19.35,19.35,32881289.0
2022-09-04,21.1,21.26,19.35,19.35,32881289.0
2022-09-05,21.1,21.26,19.35,19.35,32881289.0
2022-09-06,21.1,21.26,19.35,19.35,32881289.0
2022-09-07,21.1,21.26,19.35,19.35,32881289.0
2022-09-08,21.1,21.26,19.35,19.35,32881289.0
2022-09-09,21.1,21.26,19.35,19.35,32881289.0
2022-09-10,21.1,21.26,19.35,19.35,32881289.0
2022-09-11,21.1,21.26,19.35,19.35,32881289.0
2022-09-12,21.1,21.26,19.35,19.35,32881289.0
2022-09-13,21.1,21.26,19.35,19.35,32881289.0
2022-09-14,21.1,21.26,19.35,19.35,32881289.0
2022-09-15,21.1,21.26,19.35,19.35,32881289.0
2022-09-16,21.1,21.26,19.35,19.35,32881289.0
2022-09-17,21.1,21.26,19.35,19.35,32881289.0
2022-09-18,21.1,21.26,19.35,19.35,32881289.0
2022-09-19,21.1,21.26,19.35,19.35,32881289.0
2022-09-20,21.1,21.26,19.35,19.35,32881289.0
2022-09-21,21.1,21.26,19.35,19.35,32881289.0
2022-09-22,21.1,21.26,19.35,19.35,32881289.0
2022-09-23,21.1,21.26,19.35,19.35,32881289.0
2022-09-24,21.1,21.26,19.35,19.35,32881289.0
2022-09-25,21.1,21.26,19.35,19.35,32881289.0
2022-09-26,21.1,21.26,19.35,19.35,32881289.0
2022-09-27,21.1,21.26,19.35,19.35,32881289.0
2022-09-28,21.1,21.26,19.35,19.35,32881289.0
2022-09-29,21.1,21.26,19.35,19.35,32881289.0
2022-09-30,21.1,21.26,19.35,19.35,32881289.0
2022-10-01,21.1,21.26,19.35,19.35,32881289.0
2022-10-02,21.1,21.26,19.35,19.35,32881289.0
2022-10-03,21.1,21.26,19.35,19.35,32881289.0
2022-10-04,21.1,21.26,19.35,19.35,32881289.0
2022-10-05,21.1,21.26,19.35,19.35,32881289.0
2022-10-06,21.1,21.26,19.35,19.35,32881289.0
2022-10-07,21.1,21.26,19.35,19.35,32881289.0
2022-10-08,21.1,21.26,19.35,19.35,32881289.0
2022-10-09,21.1,21.26,19.35,19.35,32881289.0
2022-10-10,21.1,21.26,19.35,19.35,32881289.0
2022-10-11,21.1,21.26,19.35,19.35,32881289.0
2022-10-12,21.1,21.26,19.35,19.35,32881289.0
2022-10-13,21.1,21.26,19.35,19.35,32881289.0
2022-10-14,21.1,21.26,19.35,19.35,32881289.0
2022-10-15,21.1,21.26,19.35,19.35,32881289.0
2022-10-16,21.1,21.26,19.35,19.35,32881289.0
2022-10-17,21.1,21.26,19.35,19.35,32881289.0
2022-10-18,21.1,21.26,19.35,19.35,32881289.0
2022-10-19,21.1,21.26,19.35,19.35,32881289.0
2022-10-20,21.1,21.26,19.35,19.35,32881289.0
2022-10-21,21.1,21.26,19.35,19.35,32881289.0
2022-10-22,21.1,21.26,19.35,19.35,32881289.0
2022-10-23,21.1,21.26,19.35,19.35,32881289.0
2022-10-24,21.1,21.26,19.35,19.35,32881289.0
2022-10-25,21.1,21.26,19.35,19.35,32881289.0
2022-10-26,21.1,21.26,19.35,19.35,32881289.0
2022-10-27,21.1,21.26,19.35,19.35,32881289.0
2022-10-28,21.1,21.26,19.35,19.35,32881289.0
2022-10-29,21.1,21.26,19.35,19.35,32881289.0
2022-10-30,21.1,21.26,19.35,19.35,32881289.0
2022-10-31,21.1,21.26,19.35,19.35,32881289.0
2022-11-01,21.1,21.26,19.35,19.35,32881289.0
2022-11-02,21.1,21.26,19.35,19.35,32881289.0
2022-11-03,21.1,21.26,19.35,19.35,32881289.0
2022-11-04,21.1,21.26,19.35,19.35,32881289.0
2022-11-05,21.1,21.26,19.35,19.35,32881289.0
2022-11-06,21.1,21.26,19.35,19.35,32881289.0
2022-11-07,21.1,21.26,19.35,19.35,32881289.0
2022-11-08,21.1,21.26,19.35,19.35,32881289.0
2022-11-09,21.1,21.26,19.35,19.35,32881289.0
2022-11-10,21.1,21.26,19.35,19.35,32881289.0
2022-11-11,21.1,21.26,19.35,19.35,32881289.0
2022-11-12,21.1,21.26,19.35,19.35,32881289.0
2022-11-13,21.1,21.26,19.35,19.35,32881289.0
2022-11-14,21.1,21.26,19.35,19.35,32881289.0
2022-11-15,21.1,21.26,19.35,19.35,32881289.0
2022-11-16,21.1,21.26,19.35,19.35,32881289.0
2022-11-17,21.1,21.26,19.35,19.35,32881289.0
2022-11-18,21.1,21.26,19.35,19.35,32881289.0
2022-11-19,21.1,21.26,19.35,19.35,32881289.0
2022-11-20,21.1,21.26,19.35,19.35,32881289.0
2022-11-21,21.1,21.26,19.35,19.35,32881289.0
2022-11-22,21.1,21.26,19.35,19.35,32881289.0
2022-11-23,21.1,21.26,19.35,19.35,32881289.0
2022-11-24,21.1,21.26,19.35,19.35,32881289.0
2022-11-25,21.1,21.26,19.35,19.35,32881289.0
2022-11-26,21.1,21.26,19.35,19.35,32881289.0
2022-11-27,21.1,21.26,19.35,19.35,32881289.0
2022-11-28,21.1,21.26,19.35,19.35,32881289.0
2022-11-29,21.1,21.26,19.35,19.35,32881289.0
2022-11-30,21.1,21.26,19.35,19.35,32881289.0
2022-12-01,21.1,21.26,19.35,19.35,32881289.0
2022-12-02,21.1,21.26,19.35,19.35,32881289.0
2022-12-03,21.1,21.26,19.35,19.35,32881289.0
2022-12-04,21.1,21.26,19.35,19.35,32881289.0
2022-12-05,21.1,21.26,19.35,19.35,32881289.0
2022-12-06,21.1,21.26,19.35,19.35,32881289.0
2022-12-07,21.1,21.26,19.35,19.35,32881289.0
2022-12-08,21.1,21.26,19.35,19.35,32881289.0
2022-12-09,21.1,21.26,19.35,19.35,32881289.0
2022-12-10,21.1,21.26,19.35,19.35,32881289.0
2022-12-11,21.1,21.26,19.35,19.35,32881289.0
2022-12-12,21.1,21.26,19.35,19.35,32881289.0
2022-12-13,21.1,21.26,19.35,19.35,32881289.0
2022-12-14,21.1,21.26,19.35,19.35,32881289.0
2022-12-15,21.1,21.26,19.35,19.35,32881289.0
2022-12-16,21.1,21.26,19.35,19.35,32881289.0
2022-12-17,21.1,21.26,19.35,19.35,32881289.0
2022-12-18,21.1,21.26,19.35,19.35,32881289.0
2022-12-19,21.1,21.26,19.35,19.35,32881289.0
2022-12-20,21.1,21.26,19.35,19.35,32881289.0
2022-12-21,21.1,21.26,19.35,19.35,32881289.0
2022-12-22,21.1,21.26,19.35,19.35,32881289.0
2022-12-23,21.1,21.26,19.35,19.35,32881289.0
2022-12-24,21.1,21.26,19.35,19.35,32881289.0
2022-12-25,21.1,21.26,19.35,19.35,32881289.0
2022-12-26,21.1,21.26,19.35,19.35,32881289.0
2022-12-27,21.1,21.26,19.35,19.35,32881289.0
2022-12-28,21.1,21.26,19.35,19.35,32881289.0
2022-12-29,21.1,21.26,19.35,19.35,32881289.0
2022-12-30,21.1,21.26,19.35,19.35,32881289.0
2022-12-31,21.1,21.26,19.35,19.35,32881289.0
2023-01-01,21.1,21.26,19.35,19.35,32881289.0
2023-01-02,21.1,21.26,19.35,19.35,32881289.0
2023-01-03,21.1,21.26,19.35,19.35,32881289.0
2023-01-04,21.1,21.26,19.35,19.35,32881289.0
2023-01-05,21.1,21.26,19.35,19.35,32881289.0
2023-01-06,21.1,21.26,19.35,19.35,32881289.0
2023-01-07,21.1,21.26,19.35,19.35,32881289.0
2023-01-08,21.1,21.26,19.35,19.35,32881289.0
2023-01-09,21.1,21.26,19.35,19.35,32881289.0
2023-01-10,21.1,21.26,19.35,19.35,32881289.0
2023-01-11,21.1,21.26,19.35,19.35,32881289.0
2023-01-12,21.1,21.26,19.35,19.35,32881289.0
2023-01-13,21.1,21.26,19.35,19.35,32881289.0
2023-01-14,21.1,21.26,19.35,19.35,32881289.0
2023-01-15,21.1,21.26,19.35,19.35,32881289.0
2023-01-16,21.1,21.26,19.35,19.35,32881289.0
2023-01-17,21.1,21.26,19.35,19.35,32881289.0
2023-01-18,21.1,21.26,19.35,19.35,32881289.0
2023-01-19,21.1,21.26,19.35,19.35,32881289.0
2023-01-20,21.1,21.26,19.35,19.35,32881289.0
2023-01-21,21.1,21.26,19.35,19.35,32881289.0
2023-01-22,21.1,21.26,19.35,19.35,32881289.0
2023-01-23,21.1,21.26,19.35,19.35,32881289.0
2023-01-24,21.1,21.26,19.35,19.35,32881289.0
2023-01-25,21.1,21.26,19.35,19.35,32881289.0
2023-01-26,21.1,21.26,19.35,19.35,32881289.0
2023-01-27,21.1,21.26,19.35,19.35,32881289.0
2023-01-28,21.1,21.26,19.35,19.35,32881289.0
2023-01-29,21.1,21.26,19.35,19.35,32881289.0
2023-01-30,21.1,21.26,19.35,19.35,32881289.0
2023-01-31,21.1,21.26,19.35,19.35,32881289.0
2023-02-01,21.1,21.26,19.35,19.35,32881289.0
2023-02-02,21.1,21.26,19.35,19.35,32881289.0
2023-02-03,21.1,21.26,19.35,19.35,32881289.0
2023-02-04,21.1,21.26,19.35,19.35,32881289.0
2023-02-05,21.1,21.26,19.35,19.35,32881289.0
2023-02-06,21.1,21.26,19.35,19.35,32881289.0
2023-02-07,21.1,21.26,19.35,19.35,32881289.0
2023-02-08,21.1,21.26,19.35,19.35,32881289.0
2023-02-09,21.1,21.26,19.35,19.35,32881289.0
2023-02-10,21.1,21.26,19.35,19.35,32881289.0
2023-02-11,21.1,21.26,19.35,19.35,32881289.0
2023-02-12,21.1,21.26,19.35,19.35,32881289.0
2023-02-13,21.1,21.26,19.35,19.35,32881289.0
2023-02-14,21.1,21.26,19.35,19.35,32881289.0
2023-02-15,21.1,21.26,19.35,19.35,32881289.0
2023-02-16,21.1,21.26,19.35,19.35,32881289.0
2023-02-17,21.1,21.26,19.35,19.35,32881289.0
2023-02-18,21.1,21.26,19.35,19.35,32881289.0
2023-02-19,21.1,21.26,19.35,19.35,32881289.0
2023-02-20,21.1,21.26,19.35,19.35,32881289.0
2023-02-21,21.1,21.26,19.35,19.35,32881289.0
2023-02-22,21.1,21.26,19.35,19.35,32881289.0
2023-02-23,21.1,21.26,19.35,19.35,32881289.0
2023-02-24,21.1,21.26,19.35,19.35,32881289.0
2023-02-25,21.1,21.26,19.35,19.35,32881289.0
2023-02-26,21.1,21.26,19.35,19.35,32881289.0
2023-02-27,21.1,21.26,19.35,19.35,32881289.0
2023-02-28,21.1,21.26,19.35,19.35,32881289.0
2023-03-01,21.1,21.26,19.35,19.35,32881289.0
2023-03-02,21.1,21.26,19.35,19.35,32881289.0
2023-03-03,21.1,21.26,19.35,19.35,32881289.0
2023-03-04,21.1,21.26,19.35,19.35,32881289.0
2023-03-05,21.1,21.26,19.35,19.35,32881289.0
2023-03-06,21.1,21.26,19.35,19.35,32881289.0
2023-03-07,21.1,21.26,19.35,19.35,32881289.0
2023-03-08,21.1,21.26,19.35,19.35,32881289.0
2023-03-09,21.1,21.26,19.35,19.35,32881289.0
2023-03-10,21.1,21.26,19.35,19.35,32881289.0
2023-03-11,21.1,21.26,19.35,19.35,32881289.0
2023-03-12,21.1,21.26,19.35,19.35,32881289.0
2023-03-13,21.1,21.26,19.35,19.35,32881289.0
2023-03-14,21.1,21.26,19.35,19.35,32881289.0
2023-03-15,21.1,21.26,19.35,19.35,32881289.0
2023-03-16,21.1,21.26,19.35,19.35,32881289.0
2023-03-17,21.1,21.26,19.35,19.35,32881289.0
2023-03-18,21.1,21.26,19.35,19.35,32881289.0
2023-03-19,21.1,21.26,19.35,19.35,32881289.0
2023-03-20,21.1,21.26,19.35,19.35,32881289.0
2023-03-21,21.1,21.26,19.35,19.35,32881289.0
2023-03-22,21.1,21.26,19.35,19.35,32881289.0
2023-03-23,21.1,21.26,19.35,19.35,32881289.0
2023-03-24,21.1,21.26,19.35,19.35,32881289.0
2023-03-25,21.1,21.26,19.35,19.35,32881289.0
2023-03-26,21.1,21.26,19.35,19.35,32881289.0
2023-03-27,21.1,21.26,19.35,19.35,32881289.0
2023-03-28,21.1,21.26,19.35,19.35,32881289.0
2023-03-29,21.1,21.26,19.35,19.35,32881289.0
2023-03-30,21.1,21.26,19.35,19.35,32881289.0
2023-03-31,21.1,21.26,19.35,19.35,32881289.0
2023-04-01,21.1,21.26,19.35,19.35,32881289.0
2023-04-02,21.1,21.26,19.35,19.35,32881289.0
2023-04-03,21.1,21.26,19.35,19.35,32881289.0
2023-04-04,21.1,21.26,19.35,19.35,32881289.0
2023-04-05,21.1,21.26,19.35,19.35,32881289.0
2023-04-06,21.1,21.26,19.35,19.35,32881289.0
2023-04-07,21.1,21.26,19.35,19.35,32881289.0
2023-04-08,21.1,21.26,19.35,19.35,32881289.0
2023-04-09,21.1,21.26,19.35,19.35,32881289.0
2023-04-10,21.1,21.26,19.35,19.35,32881289.0
2023-04-11,21.1,21.26,19.35,19.35,32881289.0
2023-04-12,21.1,21.26,19.35,19.35,32881289.0
2023-04-13,21.1,21.26,19.35,19.35,32881289.0
2023-04-14,21.1,21.26,19.35,19.35,32881289.0
2023-04-15,21.1,21.26,19.35,19.35,32881289.0
2023-04-16,21.1,21.26,19.35,19.35,32881289.0
2023-04-17,21.1,21.26,19.35,19.35,32881289.0
2023-04-18,21.1,21.26,19.35,19.35,32881289.0
2023-04-19,21.1,21.26,19.35,19.35,32881289.0
2023-04-20,21.1,21.26,19.35,19.35,32881289.0
2023-04-21,21.1,21.26,19.35,19.35,32881289.0
2023-04-22,21.1,21.26,19.35,19.35,32881289.0
2023-04-23,21.1,21.26,19.35,19.35,32881289.0
2023-04-24,21.1,21.26,19.35,19.35,32881289.0
2023-04-25,21.1,21.26,19.35,19.35,32881289.0
2023-04-26,21.1,21.26,19.35,19.35,32881289.0
2023-04-27,21.1,21.26,19.35,19.35,32881289.0
2023-04-28,21.1,21.26,19.35,19.35,32881289.0
2023-04-29,21.1,21.26,19.35,19.35,32881289.0
2023-04-30,21.1,21.26,19.35,19.35,32881289.0
2023-05-01,21.1,21.26,19.35,19.35,32881289.0
2023-05-02,21.1,21.26,19.35,19.35,32881289.0
2023-05-03,21.1,21.26,19.35,19.35,32881289.0
2023-05-04,21.1,21.26,19.35,19.35,32881289.0
2023-05-05,21.1,21.26,19.35,19.35,32881289.0
2023-05-06,21.1,21.26,19.35,19.35,32881289.0
2023-05-07,21.1,21.26,19.35,19.35,32881289.0
2023-05-08,21.1,21.26,19.35,19.35,32881289.0
2023-05-09,21.1,21.26,19.35,19.35,32881289.0
2023-05-10,21.1,21.26,19.35,19.35,32881289.0
2023-05-11,21.1,21.26,19.35,19.35,32881289.0
2023-05-12,21.1,21.26,19.35,19.35,32881289.0
2023-05-13,21.1,21.26,19.35,19.35,32881289.0
2023-05-14,21.1,21.26,19.35,19.35,32881289.0
2023-05-15,21.1,21.26,19.35,19.35,32881289.0
2023-05-16,21.1,21.26,19.35,19.35,32881289.0
2023-05-17,21.1,21.26,19.35,19.35,32881289.0
2023-05-18,21.1,21.26,19.35,19.35,32881289.0
2023-05-19,21.1,21.26,19.35,19.35,32881289.0
2023-05-20,21.1,21.26,19.35,19.35,32881289.0
2023-05-21,21.1,21.26,19.35,19.35,32881289.0
2023-05-22,21.1,21.26,19.35,19.35,32881289.0
2023-05-23,21.1,21.26,19.35,19.35,32881289.0
2023-05-24,21.1,21.26,19.35,19.35,32881289.0
2023-05-25,21.1,21.26,19.35,19.35,32881289.0
2023-05-26,21.1,21.26,19.35,19.35,32881289.0
2023-05-27,21.1,21.26,19.35,19.35,32881289.0
2023-05-28,21.1,21.26,19.35,19.35,32881289.0
2023-05-29,21.1,21.26,19.35,19.35,32881289.0
2023-05-30,21.1,21.26,19.35,19.35,32881289.0
2023-05-31,21.1,21.26,19.35,19.35,32881289.0
2023-06-01,21.1,21.26,19.35,19.35,32881289.0
2023-06-02,21.1,21.26,19.35,19.35,32881289.0
2023-06-03,21.1,21.26,19.35,19.35,32881289.0
2023-06-04,21.1,21.26,19.35,19.35,32881289.0
2023-06-05,21.1,21.26,19.35,19.35,32881289.0
2023-06-06,21.1,21.26,19.35,19.35,32881289.0
2023-06-07,21.1,21.26,19.35,19.35,32881289.0
2023-06-08,21.1,21.26,19.35,19.35,32881289.0
2023-06-09,21.1,21.26,19.35,19.35,32881289.0
2023-06-10,21.1,21.26,19.35,19.35,32881289.0
2023-06-11,21.1,21.26,19.35,19.35,32881289.0
2023-06-12,21.1,21.26,19.35,19.35,32881289.0
2023-06-13,21.1,21.26,19.35,19.35,32881289.0
2023-06-14,21.1,21.26,19.35,19.35,32881289.0
2023-06-15,21.1,21.26,19.35,19.35,32881289.0
2023-06-16,21.1,21.26,19.35,19.35,32881289.0
2023-06-17,21.1,21.26,19.35,19.35,32881289.0
2023-06-18,21.1,21.26,19.35,19.35,32881289.0
2023-06-19,21.1,21.26,19.35,19.35,32881289.0
2023-06-20,21.1,21.26,19.35,19.35,32881289.0
2023-06-21,21.1,21.26,19.35,19.35,32881289.0
2023-06-22,21.1,21.26,19.35,19.35,32881289.0
2023-06-23,21.1,21.26,19.35,19.35,32881289.0
2023-06-24,21.1,21.26,19.35,19.35,32881289.0
2023-06-25,21.1,21.26,19.35,19.35,32881289.0
2023-06-26,21.1,21.26,19.35,19.35,32881289.0
2023-06-27,21.1,21.26,19.35,19.35,32881289.0
2023-06-28,21.1,21.26,19.35,19.35,32881289.0
2023-06-29,21.1,21.26,19.35,19.35,32881289.0
2023-06-30,21.1,21.26,19.35,19.35,32881289.0
2023-07-01,21.1,21.26,19.35,19.35,32881289.0
2023-07-02,21.1,21.26,19.35,19.35,32881289.0
2023-07-03,21.1,21.26,19.35,19.35,32881289.0
2023-07-04,21.1,21.26,19.35,19.35,32881289.0
2023-07-05,21.1,21.26,19.35,19.35,32881289.0
2023-07-06,21.1,21.26,19.35,19.35,32881289.0
2023-07-07,21.1,21.26,19.35,19.35,32881289.0
2023-07-08,21.1,21.26,19.35,19.35,32881289.0
2023-07-09,21.1,21.26,19.35,19.35,32881289.0
2023-07-10,21.1,21.26,19.35,19.35,32881289.0
2023-07-11,21.1,21.26,19.35,19.35,32881289.0
2023-07-12,21.1,21.26,19.35,19.35,32881289.0
2023-07-13,21.1,21.26,19.35,19.35,32881289.0
2023-07-14,21.1,21.26,19.35,19.35,32881289.0
2023-07-15,21.1,21.26,19.35,19.35,32881289.0
2023-07-16,21.1,21.26,19.35,19.35,32881289.0
2023-07-17,21.1,21.26,19.35,19.35,32881289.0
2023-07-18,21.1,21.26,19.35,19.35,32881289.0
2023-07-19,21.1,21.26,19.35,19.35,32881289.0
2023-07-20,21.1,21.26,19.35,19.35,32881289.0
2023-07-21,21.1,21.26,19.35,19.35,32881289.0
2023-07-22,21.1,21.26,19.35,19.35,32881289.0
2023-07-23,21.1,21.26,19.35,19.35,32881289.0
2023-07-24,21.1,21.26,19.35,19.35,32881289.0
2023-07-25,21.1,21.26,19.35,19.35,32881289.0
2023-07-26,21.1,21.26,19.35,19.35,32881289.0
2023-07-27,21.1,21.26,19.35,19.35,32881289.0
2023-07-28,21.1,21.26,19.35,19.35,32881289.0
2023-07-29,21.1,21.26,19.35,19.35,32881289.0
2023-07-30,21.1,21.26,19.35,19.35,32881289.0
2023-07-31,21.1,21.26,19.35,19.35,32881289.0
2023-08-01,21.1,21.26,19.35,19.35,32881289.0
2023-08-02,21.1,21.26,19.35,19.35,32881289.0
2023-08-03,21.1,21.26,19.35,19.35,32881289.0
2023-08-04,21.1,21.26,19.35,19.35,32881289.0
2023-08-05,21.1,21.26,19.35,19.35,32881289.0
2023-08-06,21.1,21.26,19.35,19.35,32881289.0
2023-08-07,21.1,21.26,19.35,19.35,32881289.0
2023-08-08,21.1,21.26,19.35,19.35,32881289.0
2023-08-09,21.1,21.26,19.35,19.35,32881289.0
2023-08-10,21.1,21.26,19.35,19.35,32881289.0
2023-08-11,21.1,21.26,19.35,19.35,32881289.0
2023-08-12,21.1,21.26,19.35,19.35,32881289.0
2023-08-13,21.1,21.26,19.35,19.35,32881289.0
2023-08-14,21.1,21.26,19.35,19.35,32881289.0
2023-08-15,21.1,21.26,19.35,19.35,32881289.0
2023-08-16,21.1,21.26,19.35,19.35,32881289.0
2023-08-17,21.1,21.26,19.35,19.35,32881289.0
2023-08-18,21.1,21.26,19.35,19.35,32881289.0
2023-08-19,21.1,21.26,19.35,19.35,32881289.0
2023-08-20,21.1,21.26,19.35,19.35,32881289.0
2023-08-21,21.1,21.26,19.35,19.35,32881289.0
2023-08-22,21.1,21.26,19.35,19.35,32881289.0
2023-08-23,21.1,21.26,19.35,19.35,32881289.0
2023-08-24,21.1,21.26,19.35,19.35,32881289.0
2023-08-25,21.1,21.26,19.35,19.35,32881289.0
2023-08-26,21.1,21.26,19.35,19.35,32881289.0
2023-08-27,21.1,21.26,19.35,19.35,32881289.0
2023-08-28,21.1,21.26,19.35,19.35,32881289.0
2023-08-29,21.1,21.26,19.35,19.35,32881289.0
2023-08-30,21.1,21.26,19.35,19.35,32881289.0
2023-08-31,21.1,21.26,19.35,19.35,32881289.0
2023-09-01,21.1,21.26,19.35,19.35,32881289.0
2023-09-02,21.1,21.26,19.35,19.35,32881289.0
2023-09-03,21.1,21.26,19.35,19.35,32881289.0
2023-09-04,21.1,21.26,19.35,19.35,32881289.0
2023-09-05,21.1,21.26,19.35,19.35,32881289.0
2023-09-06,21.1,21.26,19.35,19.35,32881289.0
2023-09-07,21.1,21.26,19.35,19.35,32881289.0
2023-09-08,21.1,21.26,19.35,19.35,32881289.0
2023-09-09,21.1,21.26,19.35,19.35,32881289.0
2023-09-10,21.1,21.26,19.35,19.35,32881289.0
2023-09-11,21.1,21.26,19.35,19.35,32881289.0
2023-09-12,21.1,21.26,19.35,19.35,32881289.0
2023-09-13,21.1,21.26,19.35,19.35,32881289.0
2023-09-14,21.1,21.26,19.35,19.35,32881289.0
2023-09-15,21.1,21.26,19.35,19.35,32881289.0
2023-09-16,21.1,21.26,19.35,19.35,32881289.0
2023-09-17,21.1,21.26,19.35,19.35,32881289.0
2023-09-18,21.1,21.26,19.35,19.35,32881289.0
2023-09-19,21.1,21.26,19.35,19.35,32881289.0
2023-09-20,21.1,21.26,19.35,19.35,32881289.0
2023-09-21,21.1,21.26,19.35,19.35,32881289.0
2023-09-22,21.1,21.26,19.35,19.35,32881289.0
2023-09-23,21.1,21.26,19.35,19.35,32881289.0
2023-09-24,21.1,21.26,19.35,19.35,32881289.0
2023-09-25,21.1,21.26,19.35,19.35,32881289.0
2023-09-26,21.1,21.26,19.35,19.35,32881289.0
2023-09-27,21.1,21.26,19.35,19.35,32881289.0
2023-09-28,21.1,21.26,19.35,19.35,32881289.0
2023-09-29,21.1,21.26,19.35,19.35,32881289.0
2023-09-30,21.1,21.26,19.35,19.35,32881289.0
2023-10-01,21.1,21.26,19.35,19.35,32881289.0
2023-10-02,21.1,21.26,19.35,19.35,32881289.0
2023-10-03,21.1,21.26,19.35,19.35,32881289.0
2023-10-04,21.1,21.26,19.35,19.35,32881289.0
2023-10-05,21.1,21.26,19.35,19.35,32881289.0
2023-10-06,21.1,21.26,19.35,19.35,32881289.0
2023-10-07,21.1,21.26,19.35,19.35,32881289.0
2023-10-08,21.1,21.26,19.35,19.35,32881289.0
2023-10-09,21.1,21.26,19.35,19.35,32881289.0
2023-10-10,21.1,21.26,19.35,19.35,32881289.0
2023-10-11,21.1,21.26,19.35,19.35,32881289.0
2023-10-12,21.1,21.26,19.35,19.35,32881289.0
2023-10-13,21.1,21.26,19.35,19.35,32881289.0
2023-10-14,21.1,21.26,19.35,19.35,32881289.0
2023-10-15,21.1,21.26,19.35,19.35,32881289.0
2023-10-16,21.1,21.26,19.35,19.35,32881289.0
2023-10-17,21.1,21.26,19.35,19.35,32881289.0
2023-10-18,21.1,21.26,19.35,19.35,32881289.0
2023-10-19,21.1,21.26,19.35,19.35,32881289.0
2023-10-20,21.1,21.26,19.35,19.35,32881289.0
2023-10-21,21.1,21.26,19.35,19.35,32881289.0
2023-10-22,21.1,21.26,19.35,19.35,32881289.0
2023-10-23,21.1,21.26,19.35,19.35,32881289.0
2023-10-24,21.1,21.26,19.35,19.35,32881289.0
2023-10-25,21.1,21.26,19.35,19.35,32881289.0
2023-10-26,21.1,21.26,19.35,19.35,32881289.0
2023-10-27,21.1,21.26,19.35,19.35,32881289.0
2023-10-28,21.1,21.26,19.35,19.35,32881289.0
2023-10-29,21.1,21.26,19.35,19.35,32881289.0
2023-10-30,21.1,21.26,19.35,19.35,32881289.0
2023-10-31,21.1,21.26,19.35,19.35,32881289.0
2023-11-01,21.1,21.26,19.35,19.35,32881289.0
2023-11-02,21.1,21.26,19.35,19.35,32881289.0
2023-11-03,21.1,21.26,19.35,19.35,32881289.0
2023-11-04,21.1,21.26,19.35,19.35,32881289.0
2023-11-05,21.1,21.26,19.35,19.35,32881289.0
2023-11-06,21.1,21.26,19.35,19.35,32881289.0
2023-11-07,21.1,21.26,19.35,19.35,32881289.0
2023-11-08,21.1,21.26,19.35,19.35,32881289.0
2023-11-09,21.1,21.26,19.35,19.35,32881289.0
2023-11-10,21.1,21.26,19.35,19.35,32881289.0
2023-11-11,21.1,21.26,19.35,19.35,32881289.0
2023-11-12,21.1,21.26,19.35,19.35,32881289.0
2023-11-13,21.1,21.26,19.35,19.35,32881289.0
2023-11-14,21.1,21.26,19.35,19.35,32881289.0
2023-11-15,21.1,21.26,19.35,19.35,32881289.0
2023-11-16,21.1,21.26,19.35,19.35,32881289.0
2023-11-17,21.1,21.26,19.35,19.35,32881289.0
2023-11-18,21.1,21.26,19.35,19.35,32881289.0
2023-11-19,21.1,21.26,19.35,19.35,32881289.0
2023-11-20,21.1,21.26,19.35,19.35,32881289.0
2023-11-21,21.1,21.26,19.35,19.35,32881289.0
2023-11-22,21.1,21.26,19.35,19.35,32881289.0
2023-11-23,21.1,21.26,19.35,19.35,32881289.0
2023-11-24,21.1,21.26,19.35,19.35,32881289.0
2023-11-25,21.1,21.26,19.35,19.35,32881289.0
