,TX US Equity,TX US Equity,TX US Equity,TX US Equity,TX US Equity
2013-01-26,14.5314,14.6425,14.3523,14.5128,280905.0
2013-01-27,14.5314,14.6425,14.3523,14.5128,280905.0
2013-01-28,14.5128,14.5622,14.3832,14.4449,506987.0
2013-01-29,14.5561,14.729,14.5437,14.6981,366446.0
2013-01-30,14.766,14.8093,14.4326,14.5128,306084.0
2013-01-31,14.4696,14.6549,14.4634,14.5931,298980.0
2013-02-01,14.6796,14.8216,14.6549,14.6919,337964.0
2013-02-02,14.6796,14.8216,14.6549,14.6919,337964.0
2013-02-03,14.6796,14.8216,14.6549,14.6919,337964.0
2013-02-04,14.5746,14.6611,14.3029,14.482,660351.0
2013-02-05,14.4696,14.6549,14.4264,14.5005,320812.0
2013-02-06,14.4449,14.5561,14.4264,14.4511,521469.0
2013-02-07,14.4881,14.6425,14.3523,14.4573,360668.0
2013-02-08,14.4511,14.6462,14.0497,14.167,436805.0
2013-02-09,14.4511,14.6462,14.0497,14.167,436805.0
2013-02-10,14.4511,14.6462,14.0497,14.167,436805.0
2013-02-11,14.1732,14.2349,14.0064,14.0744,472531.0
2013-02-12,14.0558,14.1485,13.9262,13.957,815612.0
2013-02-13,13.9817,14.0867,13.92,14.0064,248559.0
2013-02-14,13.957,14.1547,13.957,14.062,285552.0
2013-02-15,14.0188,14.1052,13.9323,13.9694,345213.0
2013-02-16,14.0188,14.1052,13.9323,13.9694,345213.0
2013-02-17,14.0188,14.1052,13.9323,13.9694,345213.0
2013-02-18,14.0188,14.1052,13.9323,13.9694,345213.0
2013-02-19,13.957,14.1238,13.6174,13.9632,583611.0
2013-02-20,13.043,13.6174,13.0183,13.043,1077413.0
2013-02-21,12.9072,13.0245,12.7219,12.8392,744213.0
2013-02-22,12.691,12.9936,12.586,12.7528,638525.0
2013-02-23,12.691,12.9936,12.586,12.7528,638525.0
2013-02-24,12.691,12.9936,12.586,12.7528,638525.0
2013-02-25,12.8207,12.9875,12.4934,12.5057,698450.0
2013-02-26,12.6169,12.7219,12.197,12.3514,1432082.0
2013-02-27,12.3822,12.5799,12.3699,12.4255,1353273.0
2013-02-28,12.4625,12.6231,12.3946,12.4378,783219.0
2013-03-01,12.3452,12.4502,12.2278,12.3884,644583.0
2013-03-02,12.3452,12.4502,12.2278,12.3884,644583.0
2013-03-03,12.3452,12.4502,12.2278,12.3884,644583.0
2013-03-04,12.3081,12.3946,12.1661,12.2772,520031.0
2013-03-05,12.3699,12.5366,12.3267,12.3267,824870.0
2013-03-06,12.3946,12.5243,12.3761,12.4872,900025.0
2013-03-07,12.5552,12.691,12.4749,12.5119,455666.0
2013-03-08,12.5675,12.6293,12.4996,12.6107,980273.0
2013-03-09,12.5675,12.6293,12.4996,12.6107,980273.0
2013-03-10,12.5675,12.6293,12.4996,12.6107,980273.0
2013-03-11,12.5428,12.6293,12.4502,12.5057,348797.0
2013-03-12,12.5799,12.6046,12.3884,12.4563,340925.0
2013-03-13,12.4193,12.5057,12.2587,12.3143,534286.0
2013-03-14,12.2711,12.4378,12.1537,12.4378,845134.0
2013-03-15,12.444,12.5119,12.3328,12.4749,667105.0
2013-03-16,12.444,12.5119,12.3328,12.4749,667105.0
2013-03-17,12.444,12.5119,12.3328,12.4749,667105.0
2013-03-18,12.2834,12.4255,12.1167,12.234,519631.0
2013-03-19,12.2217,12.3081,12.0611,12.1105,863561.0
2013-03-20,12.197,12.3575,12.0487,12.3205,544109.0
2013-03-21,12.2711,12.481,12.2711,12.3328,475201.0
2013-03-22,12.3575,12.5922,12.2896,12.4934,460905.0
2013-03-23,12.3575,12.5922,12.2896,12.4934,460905.0
2013-03-24,12.3575,12.5922,12.2896,12.4934,460905.0
2013-03-25,12.5057,12.5984,12.2896,12.3822,241808.0
2013-03-26,12.4193,12.5119,12.2464,12.4872,703519.0
2013-03-27,12.3822,12.5366,12.2402,12.5305,443287.0
2013-03-28,12.3236,12.5737,12.3236,12.5675,370768.0
2013-03-29,12.3236,12.5737,12.3236,12.5675,370768.0
2013-03-30,12.3236,12.5737,12.3236,12.5675,370768.0
2013-03-31,12.3236,12.5737,12.3236,12.5675,370768.0
2013-04-01,12.5737,12.6293,12.3761,12.4625,400262.0
2013-04-02,12.5119,12.5799,12.1352,12.2031,707647.0
2013-04-03,12.2278,12.3081,11.8388,11.9067,564670.0
2013-04-04,11.9252,12.1099,11.8449,12.024,524900.0
2013-04-05,11.9191,12.1167,11.7647,12.0982,499315.0
2013-04-06,11.9191,12.1167,11.7647,12.0982,499315.0
2013-04-07,11.9191,12.1167,11.7647,12.0982,499315.0
2013-04-08,12.0549,12.1537,11.9685,12.1043,320561.0
2013-04-09,12.1784,12.5984,12.1445,12.5057,535850.0
2013-04-10,12.5428,12.6354,12.3575,12.4996,366077.0
2013-04-11,12.4934,12.4996,12.2772,12.3143,357064.0
2013-04-12,12.3328,12.5119,12.1599,12.4625,587664.0
2013-04-13,12.3328,12.5119,12.1599,12.4625,587664.0
2013-04-14,12.3328,12.5119,12.1599,12.4625,587664.0
2013-04-15,12.3452,12.4131,11.8697,11.9252,770414.0
2013-04-16,12.1105,12.2217,12.0179,12.129,330190.0
2013-04-17,11.8202,12.0055,11.6473,11.8635,510989.0
2013-04-18,11.882,12.0735,11.7585,11.9129,458873.0
2013-04-19,11.9993,12.3081,11.9314,12.2711,369363.0
2013-04-20,11.9993,12.3081,11.9314,12.2711,369363.0
2013-04-21,11.9993,12.3081,11.9314,12.2711,369363.0
2013-04-22,12.3452,12.4193,12.0982,12.4069,433885.0
2013-04-23,12.4316,12.5984,12.3328,12.4193,324565.0
2013-04-24,12.4687,12.8269,12.435,12.8084,684357.0
2013-04-25,12.901,13.1665,12.8454,13.1418,604829.0
2013-04-26,13.0863,13.2592,12.9936,13.2345,518789.0
2013-04-27,13.0863,13.2592,12.9936,13.2345,518789.0
2013-04-28,13.0863,13.2592,12.9936,13.2345,518789.0
2013-04-29,13.3271,13.4692,13.1789,13.4136,373916.0
2013-04-30,13.3333,14.4573,13.2592,14.4573,793741.0
2013-05-01,14.5128,14.8216,14.2905,14.7475,599579.0
2013-05-02,14.7475,14.7784,14.414,14.5252,661877.0
2013-05-03,14.8173,15.0841,14.7221,14.7665,370110.0
2013-05-04,14.8173,15.0841,14.7221,14.7665,370110.0
2013-05-05,14.8173,15.0841,14.7221,14.7665,370110.0
2013-05-06,14.6713,14.7348,14.4998,14.6776,322538.0
2013-05-07,14.6967,15.0015,14.6967,14.919,413280.0
2013-05-08,14.9825,15.2429,14.8682,15.1794,465742.0
2013-05-09,15.2111,15.2429,14.8999,15.1095,247056.0
2013-05-10,15.2429,15.3636,15.0396,15.1222,289727.0
2013-05-11,15.2429,15.3636,15.0396,15.1222,289727.0
2013-05-12,15.2429,15.3636,15.0396,15.1222,289727.0
2013-05-13,15.0523,15.2429,14.8618,15.2302,275916.0
2013-05-14,15.1667,15.173,14.938,15.0333,357539.0
2013-05-15,15.0333,15.1349,14.8999,15.1222,400691.0
2013-05-16,15.0523,15.2175,14.8173,15.0206,402163.0
2013-05-17,15.1159,15.2429,14.919,15.0714,326187.0
2013-05-18,15.1159,15.2429,14.919,15.0714,326187.0
2013-05-19,15.1159,15.2429,14.919,15.0714,326187.0
2013-05-20,15.0587,15.2746,14.9571,15.2111,153654.0
2013-05-21,15.154,15.4302,15.1032,15.3254,246493.0
2013-05-22,15.3572,15.6287,15.0777,15.1159,216809.0
2013-05-23,14.9571,15.1032,14.7983,15.0015,278932.0
2013-05-24,14.811,14.9825,14.6776,14.8491,117207.0
2013-05-25,14.811,14.9825,14.6776,14.8491,117207.0
2013-05-26,14.811,14.9825,14.6776,14.8491,117207.0
2013-05-27,14.811,14.9825,14.6776,14.8491,117207.0
2013-05-28,15.1032,15.1667,14.8999,15.0968,175861.0
2013-05-29,14.9698,15.1984,14.8046,14.9253,105922.0
2013-05-30,14.8936,15.3445,14.8491,15.2683,154515.0
2013-05-31,15.1857,15.1857,14.7856,14.7983,145575.0
2013-06-01,15.1857,15.1857,14.7856,14.7983,145575.0
2013-06-02,15.1857,15.1857,14.7856,14.7983,145575.0
2013-06-03,14.8936,15.1222,14.811,15.1032,123560.0
2013-06-04,14.9317,15.5255,14.9317,15.5096,200681.0
2013-06-05,15.3699,15.4906,15.1032,15.1476,154499.0
2013-06-06,15.1476,15.2365,14.8243,15.0905,105420.0
2013-06-07,15.065,15.281,14.8491,15.0905,67462.0
2013-06-08,15.065,15.281,14.8491,15.0905,67462.0
2013-06-09,15.065,15.281,14.8491,15.0905,67462.0
2013-06-10,15.0142,15.0142,14.6141,14.8046,112749.0
2013-06-11,14.6522,14.6522,14.1568,14.2457,309057.0
2013-06-12,14.2902,14.4299,14.0679,14.1695,107375.0
2013-06-13,14.1886,14.5125,14.1886,14.4807,255365.0
2013-06-14,14.4807,14.5125,14.0171,14.1695,228965.0
2013-06-15,14.4807,14.5125,14.0171,14.1695,228965.0
2013-06-16,14.4807,14.5125,14.0171,14.1695,228965.0
2013-06-17,14.2838,14.3474,13.8583,13.9917,262449.0
2013-06-18,13.9663,14.0298,13.8012,14.0234,252713.0
2013-06-19,14.0171,14.1822,13.8774,13.9345,180328.0
2013-06-20,13.6297,13.8329,13.4709,13.744,342853.0
2013-06-21,13.852,13.8837,13.2168,13.4201,252453.0
2013-06-22,13.852,13.8837,13.2168,13.4201,252453.0
2013-06-23,13.852,13.8837,13.2168,13.4201,252453.0
2013-06-24,13.1914,13.5154,12.7151,13.3693,284457.0
2013-06-25,13.5281,14.2394,13.255,14.1822,352938.0
2013-06-26,12.677,14.2521,12.677,13.9409,113693.0
2013-06-27,13.998,14.1568,13.9345,14.0044,226740.0
2013-06-28,13.9091,14.3982,13.8329,14.3728,205335.0
2013-06-29,13.9091,14.3982,13.8329,14.3728,205335.0
2013-06-30,13.9091,14.3982,13.8329,14.3728,205335.0
2013-07-01,14.5125,15.0396,14.4807,14.5315,209353.0
2013-07-02,14.449,14.5315,13.8774,14.2521,151437.0
2013-07-03,14.1568,14.3283,14.0806,14.2203,47882.0
2013-07-04,14.1568,14.3283,14.0806,14.2203,47882.0
2013-07-05,14.3093,14.3791,13.8202,13.9091,139912.0
2013-07-06,14.3093,14.3791,13.8202,13.9091,139912.0
2013-07-07,14.3093,14.3791,13.8202,13.9091,139912.0
2013-07-08,13.9853,14.1505,13.9409,13.9853,70377.0
2013-07-09,14.2013,14.2457,14.0234,14.0679,113072.0
2013-07-10,14.0616,14.0933,13.8901,13.9091,95457.0
2013-07-11,14.3791,14.4299,14.2521,14.2711,104256.0
2013-07-12,14.2076,14.2076,13.9155,13.9409,25616.0
2013-07-13,14.2076,14.2076,13.9155,13.9409,25616.0
2013-07-14,14.2076,14.2076,13.9155,13.9409,25616.0
2013-07-15,13.9409,14.2267,13.9409,14.1568,39659.0
2013-07-16,14.2394,14.2584,14.0238,14.1187,37710.0
2013-07-17,14.2711,14.4617,14.1124,14.2076,102361.0
2013-07-18,14.1886,14.3728,14.1886,14.2521,52706.0
2013-07-19,14.233,14.233,13.9472,14.1886,55591.0
2013-07-20,14.233,14.233,13.9472,14.1886,55591.0
2013-07-21,14.233,14.233,13.9472,14.1886,55591.0
2013-07-22,14.214,14.4363,14.214,14.3982,41645.0
2013-07-23,14.2203,14.5315,14.0552,14.4617,254046.0
2013-07-24,14.4553,14.4553,14.2426,14.3728,59050.0
2013-07-25,14.3537,14.5506,14.2203,14.4744,83768.0
2013-07-26,14.233,14.684,14.233,14.6522,101929.0
2013-07-27,14.233,14.684,14.233,14.6522,101929.0
2013-07-28,14.233,14.684,14.233,14.6522,101929.0
2013-07-29,14.6014,14.8364,14.4363,14.7856,119714.0
2013-07-30,14.8173,14.9634,14.6713,14.9063,130434.0
2013-07-31,14.6014,15.0079,14.0806,14.2076,142974.0
2013-08-01,14.2711,14.5442,14.2045,14.2394,169830.0
2013-08-02,14.2267,14.6014,14.0743,14.1505,78178.0
2013-08-03,14.2267,14.6014,14.0743,14.1505,78178.0
2013-08-04,14.2267,14.6014,14.0743,14.1505,78178.0
2013-08-05,14.0997,14.2838,13.8647,14.0044,137746.0
2013-08-06,13.9917,14.0806,13.6741,13.8202,61588.0
2013-08-07,13.744,14.106,13.6424,13.9409,169354.0
2013-08-08,14.0743,14.703,14.0743,14.6078,221235.0
2013-08-09,14.6141,14.8999,14.468,14.8364,175643.0
2013-08-10,14.6141,14.8999,14.468,14.8364,175643.0
2013-08-11,14.6141,14.8999,14.468,14.8364,175643.0
2013-08-12,14.7983,15.0079,14.7983,14.9253,124017.0
2013-08-13,14.9888,14.9888,14.7475,14.8618,60889.0
2013-08-14,14.8301,15.0841,14.7348,15.0523,276308.0
2013-08-15,14.7792,15.4969,14.5061,15.4906,264494.0
2013-08-16,15.4969,15.7192,15.389,15.5731,107249.0
2013-08-17,15.4969,15.7192,15.389,15.5731,107249.0
2013-08-18,15.4969,15.7192,15.389,15.5731,107249.0
2013-08-19,15.7192,15.7891,15.5033,15.6684,235416.0
2013-08-20,15.6367,15.878,15.5033,15.5922,229753.0
2013-08-21,15.4842,15.6748,15.1984,15.3636,197541.0
2013-08-22,15.3,15.8081,15.3,15.6367,180157.0
2013-08-23,15.7065,16.2908,15.5731,16.1829,290912.0
2013-08-24,15.7065,16.2908,15.5731,16.1829,290912.0
2013-08-25,15.7065,16.2908,15.5731,16.1829,290912.0
2013-08-26,16.2718,16.4179,15.8145,15.8462,232888.0
2013-08-27,15.7891,15.8462,15.3953,15.5668,300074.0
2013-08-28,15.5985,15.9733,15.4931,15.6049,249552.0
2013-08-29,15.5858,15.8399,15.4588,15.8272,184830.0
2013-08-30,15.8081,16.0685,15.5287,15.7256,181902.0
2013-08-31,15.8081,16.0685,15.5287,15.7256,181902.0
2013-09-01,15.8081,16.0685,15.5287,15.7256,181902.0
2013-09-02,15.8081,16.0685,15.5287,15.7256,181902.0
2013-09-03,16.0685,16.132,15.6176,15.7954,201017.0
2013-09-04,15.8018,15.8843,15.7446,15.878,181462.0
2013-09-05,15.8843,16.0114,15.7319,15.9225,55330.0
2013-09-06,16.005,16.005,15.5922,15.6875,134150.0
2013-09-07,16.005,16.005,15.5922,15.6875,134150.0
2013-09-08,16.005,16.005,15.5922,15.6875,134150.0
2013-09-09,15.6875,15.855,15.6367,15.7891,196552.0
2013-09-10,15.7764,16.0622,15.7764,16.005,282777.0
2013-09-11,15.9733,16.1257,15.8907,16.0876,136296.0
2013-09-12,15.9479,16.1257,15.8589,16.0431,87416.0
2013-09-13,15.9542,16.0876,15.8589,15.986,46151.0
2013-09-14,15.9542,16.0876,15.8589,15.986,46151.0
2013-09-15,15.9542,16.0876,15.8589,15.986,46151.0
2013-09-16,16.132,16.1702,15.8526,15.9352,118185.0
2013-09-17,16.0114,16.1066,15.8399,15.9796,102360.0
2013-09-18,15.9288,16.2019,15.8223,16.0304,285109.0
2013-09-19,16.0558,16.0876,15.8399,16.0241,141272.0
2013-09-20,16.0241,16.0812,15.6685,15.6811,57628.0
2013-09-21,16.0241,16.0812,15.6685,15.6811,57628.0
2013-09-22,16.0241,16.0812,15.6685,15.6811,57628.0
2013-09-23,15.6811,15.8462,15.5287,15.6748,71796.0
2013-09-24,15.6303,15.7764,15.408,15.5287,146371.0
2013-09-25,15.4715,15.6684,15.3699,15.4652,106122.0
2013-09-26,15.5604,15.6176,15.3826,15.6049,37142.0
2013-09-27,15.5223,15.6684,15.1794,15.4525,122955.0
2013-09-28,15.5223,15.6684,15.1794,15.4525,122955.0
2013-09-29,15.5223,15.6684,15.1794,15.4525,122955.0
2013-09-30,15.2937,15.4271,15.0269,15.2556,93843.0
2013-10-01,15.281,15.6684,15.1476,15.4144,132407.0
2013-10-02,15.3127,15.6621,15.2873,15.5985,97995.0
2013-10-03,16.0812,16.4496,15.9669,16.1956,267384.0
2013-10-04,16.2337,17.3007,16.2337,17.0276,367683.0
2013-10-05,16.2337,17.3007,16.2337,17.0276,367683.0
2013-10-06,16.2337,17.3007,16.2337,17.0276,367683.0
2013-10-07,16.837,17.3324,16.837,17.0276,465012.0
2013-10-08,17.0212,17.2816,16.8624,17.1228,206791.0
2013-10-09,17.1038,17.1038,16.7011,16.8624,220066.0
2013-10-10,16.9259,17.6246,16.8561,17.4213,247559.0
2013-10-11,17.434,17.6182,17.0276,17.1292,128248.0
2013-10-12,17.434,17.6182,17.0276,17.1292,128248.0
2013-10-13,17.434,17.6182,17.0276,17.1292,128248.0
2013-10-14,16.9259,17.3292,16.7926,17.2245,79358.0
2013-10-15,17.1482,17.3832,17.0923,17.2372,118252.0
2013-10-16,17.2562,17.4086,16.71,16.818,212694.0
2013-10-17,17.307,17.3261,16.7735,16.7862,193632.0
2013-10-18,16.7672,17.1419,16.6782,16.8751,156120.0
2013-10-19,16.7672,17.1419,16.6782,16.8751,156120.0
2013-10-20,16.7672,17.1419,16.6782,16.8751,156120.0
2013-10-21,16.8434,17.0593,16.7897,16.9069,221054.0
2013-10-22,16.9641,17.1165,16.6973,16.8751,232169.0
2013-10-23,16.7291,16.7291,15.751,16.2527,777493.0
2013-10-24,16.3607,16.5512,16.1765,16.4814,158109.0
2013-10-25,16.3607,16.5068,16.0876,16.2908,67792.0
2013-10-26,16.3607,16.5068,16.0876,16.2908,67792.0
2013-10-27,16.3607,16.5068,16.0876,16.2908,67792.0
2013-10-28,16.2019,16.5385,16.0368,16.456,110708.0
2013-10-29,16.4115,16.6147,16.2845,16.5893,74941.0
2013-10-30,16.583,16.6084,16.3289,16.5385,87467.0
2013-10-31,16.4496,16.6782,16.4496,16.5639,183836.0
2013-11-01,16.5195,16.8243,16.5131,16.6973,182513.0
2013-11-02,16.5195,16.8243,16.5131,16.6973,182513.0
2013-11-03,16.5195,16.8243,16.5131,16.6973,182513.0
2013-11-04,16.6655,17.0022,16.4623,16.9831,731647.0
2013-11-05,16.8434,17.1673,16.6592,17.0657,243814.0
2013-11-06,17.0657,17.5674,16.8942,17.4404,266446.0
2013-11-07,17.6119,17.7516,17.3642,17.7135,458584.0
2013-11-08,17.7834,17.8977,17.434,17.669,339060.0
2013-11-09,17.7834,17.8977,17.434,17.669,339060.0
2013-11-10,17.7834,17.8977,17.434,17.669,339060.0
2013-11-11,17.5865,17.6754,17.415,17.4785,104047.0
2013-11-12,17.4721,17.4721,16.8942,17.1292,122402.0
2013-11-13,16.9196,17.0847,16.7672,16.9768,142277.0
2013-11-14,16.9132,17.307,16.8815,17.2562,126498.0
2013-11-15,17.1736,18.0374,17.1736,17.758,693001.0
2013-11-16,17.1736,18.0374,17.1736,17.758,693001.0
2013-11-17,17.1736,18.0374,17.1736,17.758,693001.0
2013-11-18,17.7897,18.0311,17.7262,17.8532,269392.0
2013-11-19,17.7834,17.9231,17.6151,17.8532,203058.0
2013-11-20,17.8024,17.9358,17.288,17.3705,163186.0
2013-11-21,17.3642,17.3642,16.6846,16.8624,266799.0
2013-11-22,16.8942,17.053,16.6084,16.6147,252766.0
2013-11-23,16.8942,17.053,16.6084,16.6147,252766.0
2013-11-24,16.8942,17.053,16.6084,16.6147,252766.0
2013-11-25,16.6211,16.7037,16.456,16.5322,103803.0
2013-11-26,16.6528,16.6528,16.348,16.5068,159670.0
2013-11-27,16.5131,17.0726,16.5131,16.8497,155115.0
2013-11-28,16.5131,17.0726,16.5131,16.8497,155115.0
2013-11-29,17.0212,17.072,16.837,16.9641,88819.0
2013-11-30,17.0212,17.072,16.837,16.9641,88819.0
2013-12-01,17.0212,17.072,16.837,16.9641,88819.0
2013-12-02,16.8688,17.9675,16.8688,17.5674,732727.0
2013-12-03,17.4912,17.8215,17.4721,17.6436,261024.0
2013-12-04,17.4976,17.6929,17.307,17.4213,174969.0
2013-12-05,17.5166,17.6309,17.2499,17.4721,176112.0
2013-12-06,17.5547,17.6119,17.3007,17.4023,93874.0
2013-12-07,17.5547,17.6119,17.3007,17.4023,93874.0
2013-12-08,17.5547,17.6119,17.3007,17.4023,93874.0
2013-12-09,17.4467,17.8977,17.4467,17.7643,427524.0
2013-12-10,17.758,17.9167,17.6309,17.9167,130192.0
2013-12-11,17.9485,17.9485,17.4594,17.6881,333419.0
2013-12-12,17.65,17.6881,17.2943,17.4721,233485.0
2013-12-13,17.5738,18.0438,17.4086,18.0247,190078.0
2013-12-14,17.5738,18.0438,17.4086,18.0247,190078.0
2013-12-15,17.5738,18.0438,17.4086,18.0247,190078.0
2013-12-16,18.0882,18.7106,17.8659,18.5392,365717.0
2013-12-17,18.4629,18.736,18.2788,18.501,335761.0
2013-12-18,18.5328,18.8758,18.3486,18.8504,199239.0
2013-12-19,18.8821,19.2949,18.8377,18.9964,350211.0
2013-12-20,18.9583,19.0409,18.4693,18.5963,223216.0
2013-12-21,18.9583,19.0409,18.4693,18.5963,223216.0
2013-12-22,18.9583,19.0409,18.4693,18.5963,223216.0
2013-12-23,18.7551,19.2568,18.5582,19.0536,208399.0
2013-12-24,18.9583,19.4728,18.8123,19.1933,65812.0
2013-12-25,18.9583,19.4728,18.8123,19.1933,65812.0
2013-12-26,19.3331,19.6443,19.1235,19.3521,165216.0
2013-12-27,19.314,19.8157,19.314,19.568,149145.0
2013-12-28,19.314,19.8157,19.314,19.568,149145.0
2013-12-29,19.314,19.8157,19.314,19.568,149145.0
2013-12-30,19.6633,20.0952,19.1298,19.8538,264790.0
2013-12-31,19.911,20.0063,19.7903,19.8793,134204.0
2014-01-01,19.911,20.0063,19.7903,19.8793,134204.0
2014-01-02,19.8411,19.9618,19.622,19.7903,179267.0
2014-01-03,19.7332,19.7586,19.422,19.6189,96460.0
2014-01-04,19.7332,19.7586,19.422,19.6189,96460.0
2014-01-05,19.7332,19.7586,19.422,19.6189,96460.0
2014-01-06,19.7268,19.7268,18.9647,19.0091,204461.0
2014-01-07,19.0218,19.2632,18.8186,18.971,185545.0
2014-01-08,18.9075,19.0409,18.7297,18.9393,58005.0
2014-01-09,18.8948,19.3013,18.6344,19.1171,235696.0
2014-01-10,19.0917,19.5935,19.0822,19.4347,254669.0
2014-01-11,19.0917,19.5935,19.0822,19.4347,254669.0
2014-01-12,19.0917,19.5935,19.0822,19.4347,254669.0
2014-01-13,19.5363,20.0317,19.3712,19.9809,496357.0
2014-01-14,20.1587,20.6287,19.9936,20.381,478498.0
2014-01-15,20.4255,20.7938,20.2286,20.4763,361392.0
2014-01-16,20.5969,20.9526,19.7713,19.9936,477949.0
2014-01-17,20.0888,20.2158,19.9174,20.0634,192498.0
2014-01-18,20.0888,20.2158,19.9174,20.0634,192498.0
2014-01-19,20.0888,20.2158,19.9174,20.0634,192498.0
2014-01-20,20.0888,20.2158,19.9174,20.0634,192498.0
2014-01-21,20.1079,20.1079,19.4728,19.6887,459753.0
2014-01-22,19.8793,20.1142,19.657,19.9682,298856.0
2014-01-23,20.0698,20.0698,19.1997,19.3076,697462.0
2014-01-24,19.0536,19.0536,17.8215,17.9929,842304.0
2014-01-25,19.0536,19.0536,17.8215,17.9929,842304.0
2014-01-26,19.0536,19.0536,17.8215,17.9929,842304.0
2014-01-27,18.1454,18.3994,17.8437,18.2152,309004.0
2014-01-28,18.4312,18.5646,18.1708,18.4185,403865.0
2014-01-29,18.2533,18.482,18.1581,18.3105,162550.0
2014-01-30,18.5201,18.844,18.1961,18.6344,299012.0
2014-01-31,18.501,19.3076,18.2813,18.9139,447517.0
2014-02-01,18.501,19.3076,18.2813,18.9139,447517.0
2014-02-02,18.501,19.3076,18.2813,18.9139,447517.0
2014-02-03,19.1806,19.1806,18.0628,18.1327,445047.0
2014-02-04,18.3423,18.3423,17.3134,17.4023,643021.0
2014-02-05,17.3959,18.3105,17.3896,18.2724,517373.0
2014-02-06,18.3105,19.1362,18.2216,18.9583,402979.0
2014-02-07,19.1552,19.3076,18.9456,18.9583,359847.0
2014-02-08,19.1552,19.3076,18.9456,18.9583,359847.0
2014-02-09,19.1552,19.3076,18.9456,18.9583,359847.0
2014-02-10,18.8313,19.0663,18.6916,19.0282,411502.0
2014-02-11,19.0345,19.3076,18.9088,19.1489,397136.0
2014-02-12,19.2505,19.3902,19.18,19.2632,405955.0
2014-02-13,19.0536,19.4537,18.9202,19.4156,305239.0
2014-02-14,19.5109,19.8284,19.3966,19.6633,314633.0
2014-02-15,19.5109,19.8284,19.3966,19.6633,314633.0
2014-02-16,19.5109,19.8284,19.3966,19.6633,314633.0
2014-02-17,19.5109,19.8284,19.3966,19.6633,314633.0
2014-02-18,19.8094,19.8793,19.3966,19.7459,336884.0
2014-02-19,18.7678,19.9872,18.6471,19.3458,530639.0
2014-02-20,19.6887,20.3175,19.4664,19.5426,812802.0
2014-02-21,19.6887,19.6887,19.1044,19.4791,373546.0
2014-02-22,19.6887,19.6887,19.1044,19.4791,373546.0
2014-02-23,19.6887,19.6887,19.1044,19.4791,373546.0
2014-02-24,19.4156,19.5871,19.2822,19.2949,246335.0
2014-02-25,19.3712,19.3712,18.482,18.9456,223249.0
2014-02-26,18.9329,19.1298,18.7614,19.0536,190180.0
2014-02-27,19.0345,19.0536,18.736,19.0536,113698.0
2014-02-28,18.9964,19.0409,18.6471,18.8123,192955.0
2014-03-01,18.9964,19.0409,18.6471,18.8123,192955.0
2014-03-02,18.9964,19.0409,18.6471,18.8123,192955.0
2014-03-03,18.736,18.736,18.3931,18.6598,257266.0
2014-03-04,18.6662,19.0282,18.5963,18.8631,223048.0
2014-03-05,18.9075,19.0536,18.7805,18.8821,88714.0
2014-03-06,18.9837,19.2886,18.9837,19.0218,234166.0
2014-03-07,18.9964,18.9964,18.4375,18.5963,142170.0
2014-03-08,18.9964,18.9964,18.4375,18.5963,142170.0
2014-03-09,18.9964,18.9964,18.4375,18.5963,142170.0
2014-03-10,18.4566,18.4756,17.9294,18.2406,190670.0
2014-03-11,18.3423,18.6408,18.2025,18.5201,178254.0
2014-03-12,18.4121,18.6662,18.266,18.4629,94900.0
2014-03-13,18.5709,18.7932,18.0057,18.3423,151213.0
2014-03-14,18.1898,18.8377,18.1898,18.3804,154481.0
2014-03-15,18.1898,18.8377,18.1898,18.3804,154481.0
2014-03-16,18.1898,18.8377,18.1898,18.3804,154481.0
2014-03-17,18.5328,18.6916,18.2473,18.4693,194377.0
2014-03-18,18.3359,19.1298,18.2406,19.0218,104917.0
2014-03-19,18.971,19.0599,18.6027,18.6725,235115.0
2014-03-20,18.4375,19.0536,18.3804,18.5582,196506.0
2014-03-21,18.4883,18.9266,18.3994,18.482,255404.0
2014-03-22,18.4883,18.9266,18.3994,18.482,255404.0
2014-03-23,18.4883,18.9266,18.3994,18.482,255404.0
2014-03-24,18.5455,18.59,18.1327,18.4693,254248.0
2014-03-25,18.5773,18.8567,18.4375,18.6725,248211.0
2014-03-26,18.7424,19.0981,18.5137,18.9774,453334.0
2014-03-27,18.9393,19.2378,18.8313,19.187,185423.0
2014-03-28,18.6789,19.0028,18.2978,18.3804,287100.0
2014-03-29,18.6789,19.0028,18.2978,18.3804,287100.0
2014-03-30,18.6789,19.0028,18.2978,18.3804,287100.0
2014-03-31,18.4439,18.8059,18.3931,18.7868,98128.0
2014-04-01,18.971,19.3394,18.8504,19.2378,178996.0
2014-04-02,19.2187,19.4601,19.2187,19.3839,210616.0
2014-04-03,19.3203,19.549,19.2949,19.3712,162994.0
2014-04-04,19.4918,19.5807,19.3267,19.3648,148265.0
2014-04-05,19.4918,19.5807,19.3267,19.3648,148265.0
2014-04-06,19.4918,19.5807,19.3267,19.3648,148265.0
2014-04-07,19.3076,19.4029,19.0028,19.187,124765.0
2014-04-08,19.1997,19.4029,19.1743,19.2822,300998.0
2014-04-09,19.3712,19.549,19.1806,19.3585,198649.0
2014-04-10,19.2695,19.3331,18.6535,18.6598,170254.0
2014-04-11,18.6471,18.8821,18.4756,18.8758,141659.0
2014-04-12,18.6471,18.8821,18.4756,18.8758,141659.0
