,PNW US Equity,PNW US Equity,PNW US Equity,PNW US Equity,PNW US Equity
2021-03-08,67.0666,68.6953,66.4569,68.1553,1293112.0
2021-03-09,68.2859,68.6692,67.1711,67.5717,873492.0
2021-03-10,67.3888,68.5037,66.9795,68.3382,854984.0
2021-03-11,67.9898,68.4644,66.8662,66.8749,732832.0
2021-03-12,67.3279,68.4079,66.8575,68.225,721827.0
2021-03-13,67.3279,68.4079,66.8575,68.225,721827.0
2021-03-14,67.3279,68.4079,66.8575,68.225,721827.0
2021-03-15,68.3992,70.0454,68.2424,70.0366,858231.0
2021-03-16,68.5037,69.4052,68.5037,69.3137,712362.0
2021-03-17,69.5924,70.1412,68.8782,68.9827,681807.0
2021-03-18,68.9392,69.4095,68.1466,69.3137,1278410.0
2021-03-19,69.5053,70.8467,68.5211,70.3676,1771658.0
2021-03-20,69.5053,70.8467,68.5211,70.3676,1771658.0
2021-03-21,69.5053,70.8467,68.5211,70.3676,1771658.0
2021-03-22,69.8189,70.2457,68.9653,69.4444,764577.0
2021-03-23,69.6273,70.4025,69.0611,69.5924,634893.0
2021-03-24,69.5141,70.0105,69.1657,69.3311,799602.0
2021-03-25,69.7231,70.2021,68.6866,69.9147,954204.0
2021-03-26,69.906,70.2283,69.2528,69.8712,490543.0
2021-03-27,69.906,70.2283,69.2528,69.8712,490543.0
2021-03-28,69.906,70.2283,69.2528,69.8712,490543.0
2021-03-29,69.7841,71.3344,69.7144,70.9251,676237.0
2021-03-30,70.5854,70.6551,69.3137,70.3067,657926.0
2021-03-31,70.2979,70.986,70.0279,70.8554,716351.0
2021-04-01,70.7596,71.2735,70.2108,71.256,697107.0
2021-04-02,70.7596,71.2735,70.2108,71.256,697107.0
2021-04-03,70.7596,71.2735,70.2108,71.256,697107.0
2021-04-04,70.7596,71.2735,70.2108,71.256,697107.0
2021-04-05,71.2909,72.3361,71.2473,72.3361,533032.0
2021-04-06,72.0748,72.6409,71.5544,72.58,508199.0
2021-04-07,72.728,72.9763,71.4564,71.648,735575.0
2021-04-08,71.4825,71.8883,71.1864,71.2647,905297.0
2021-04-09,71.6219,71.9267,71.0035,71.2212,561988.0
2021-04-10,71.6219,71.9267,71.0035,71.2212,561988.0
2021-04-11,71.6219,71.9267,71.0035,71.2212,561988.0
2021-04-12,71.378,72.1009,71.1613,71.9006,556201.0
2021-04-13,71.4215,72.5887,71.4128,72.3361,580685.0
2021-04-14,71.9877,72.7716,71.9615,72.7454,426837.0
2021-04-15,72.7454,73.6426,72.6322,73.5729,458579.0
2021-04-16,73.7906,74.4177,73.5859,73.9474,600871.0
2021-04-17,73.7906,74.4177,73.5859,73.9474,600871.0
2021-04-18,73.7906,74.4177,73.5859,73.9474,600871.0
2021-04-19,74.3829,74.4961,73.0721,73.3726,864021.0
2021-04-20,73.3813,75.0797,73.3551,74.8794,626394.0
2021-04-21,75.1407,75.6033,73.7122,74.1739,686285.0
2021-04-22,74.1826,74.2087,73.4684,73.5642,444317.0
2021-04-23,73.9039,74.0084,72.9022,72.998,505541.0
2021-04-24,73.9039,74.0084,72.9022,72.998,505541.0
2021-04-25,73.9039,74.0084,72.9022,72.998,505541.0
2021-04-26,73.1548,73.2114,72.3796,72.58,610107.0
2021-04-27,72.3012,72.728,71.2996,71.5173,625333.0
2021-04-28,71.6741,71.8832,70.6376,71.0993,649688.0
2021-04-29,71.2038,72.9719,71.1864,72.789,991292.0
2021-04-30,72.9913,74.5309,72.8286,74.4693,1348597.0
2021-05-01,72.9913,74.5309,72.8286,74.4693,1348597.0
2021-05-02,72.9913,74.5309,72.8286,74.4693,1348597.0
2021-05-03,74.4517,74.8124,73.4488,74.3637,1126121.0
2021-05-04,74.3725,74.8916,73.7567,74.4517,992702.0
2021-05-05,74.5397,74.5397,72.5735,74.3373,1565879.0
2021-05-06,74.6188,75.9736,73.9151,75.3138,759131.0
2021-05-07,74.9531,76.4223,74.9531,75.7625,1042376.0
2021-05-08,74.9531,76.4223,74.9531,75.7625,1042376.0
2021-05-09,74.9531,76.4223,74.9531,75.7625,1042376.0
2021-05-10,76.3255,77.8914,75.8593,77.2053,1429249.0
2021-05-11,77.346,77.4252,75.349,76.3871,3349619.0
2021-05-12,76.4223,76.5367,73.4928,73.5896,1275653.0
2021-05-13,73.396,75.8505,73.396,75.1731,929589.0
2021-05-14,75.2171,76.132,75.2171,75.7097,456235.0
2021-05-15,75.2171,76.132,75.2171,75.7097,456235.0
2021-05-16,75.2171,76.132,75.2171,75.7097,456235.0
2021-05-17,75.7097,76.3651,75.0323,75.1643,713620.0
2021-05-18,74.7772,75.5866,74.6188,75.2523,1441092.0
2021-05-19,74.9707,75.1731,74.1526,75.1555,620857.0
2021-05-20,75.2611,76.31,75.0411,75.1027,777799.0
2021-05-21,75.2259,75.7889,74.918,75.6393,1925689.0
2021-05-22,75.2259,75.7889,74.918,75.6393,1925689.0
2021-05-23,75.2259,75.7889,74.918,75.6393,1925689.0
2021-05-24,75.9208,76.1768,75.3138,76.088,577543.0
2021-05-25,76.2551,76.5015,75.3314,75.7273,1004426.0
2021-05-26,75.6657,76.0616,75.2171,76.0176,697612.0
2021-05-27,76.3255,76.3255,73.8447,74.091,1725048.0
2021-05-28,74.4165,74.9795,74.1438,74.4077,755601.0
2021-05-29,74.4165,74.9795,74.1438,74.4077,755601.0
2021-05-30,74.4165,74.9795,74.1438,74.4077,755601.0
2021-05-31,74.4165,74.9795,74.1438,74.4077,755601.0
2021-06-01,74.5045,74.7596,74.0206,74.2933,634658.0
2021-06-02,74.5221,75.4106,73.9986,75.3402,657699.0
2021-06-03,74.9619,76.6246,74.83,76.5103,618531.0
2021-06-04,76.651,76.7742,76.3167,76.5631,526102.0
2021-06-05,76.651,76.7742,76.3167,76.5631,526102.0
2021-06-06,76.651,76.7742,76.3167,76.5631,526102.0
2021-06-07,76.7126,76.9765,76.3167,76.5279,374138.0
2021-06-08,76.6158,76.6422,75.934,76.4135,543284.0
2021-06-09,76.7478,77.0117,76.3343,76.6774,701861.0
2021-06-10,77.0645,77.7155,76.7214,77.522,417315.0
2021-06-11,77.3196,77.6935,76.9105,77.1349,624445.0
2021-06-12,77.3196,77.6935,76.9105,77.1349,624445.0
2021-06-13,77.3196,77.6935,76.9105,77.1349,624445.0
2021-06-14,77.1789,77.6407,76.7918,77.4868,556246.0
2021-06-15,77.7155,77.7155,76.7302,77.3108,837068.0
2021-06-16,77.4604,77.5132,75.5778,75.6481,1058461.0
2021-06-17,75.3314,75.7977,74.2977,74.4165,1958611.0
2021-06-18,73.8095,73.9415,70.9768,71.3023,2583905.0
2021-06-19,73.8095,73.9415,70.9768,71.3023,2583905.0
2021-06-20,73.8095,73.9415,70.9768,71.3023,2583905.0
2021-06-21,71.6893,73.2553,71.6893,72.6922,1293630.0
2021-06-22,72.7098,73.4664,72.3667,72.3667,1436344.0
2021-06-23,72.3227,72.3931,71.3638,71.3814,1076138.0
2021-06-24,71.443,71.8741,70.924,71.7069,575334.0
2021-06-25,71.6278,72.7802,71.6278,72.6922,642443.0
2021-06-26,71.6278,72.7802,71.6278,72.6922,642443.0
2021-06-27,71.6278,72.7802,71.6278,72.6922,642443.0
2021-06-28,72.8418,73.3432,72.5251,72.7802,478704.0
2021-06-29,72.7098,73.1937,71.4254,71.619,637871.0
2021-06-30,71.619,72.2906,71.4782,72.1116,568287.0
2021-07-01,72.182,73.4664,71.9621,73.0881,750500.0
2021-07-02,73.1585,73.1585,72.5339,72.9298,442648.0
2021-07-03,73.1585,73.1585,72.5339,72.9298,442648.0
2021-07-04,73.1585,73.1585,72.5339,72.9298,442648.0
2021-07-05,73.1585,73.1585,72.5339,72.9298,442648.0
2021-07-06,72.6658,73.4928,71.7509,73.4312,498631.0
2021-07-07,73.484,73.7479,73.0001,73.5104,441930.0
2021-07-08,73.2113,73.8535,72.8594,73.0705,585666.0
2021-07-09,73.352,73.8711,72.9562,73.5896,560674.0
2021-07-10,73.352,73.8711,72.9562,73.5896,560674.0
2021-07-11,73.352,73.8711,72.9562,73.5896,560674.0
2021-07-12,73.1849,73.8975,72.8858,73.7039,390792.0
2021-07-13,73.7303,73.8975,72.8242,73.1057,348503.0
2021-07-14,72.965,74.2933,72.8946,74.0206,662573.0
2021-07-15,73.6248,74.4517,73.6248,74.3373,656762.0
2021-07-16,74.5749,76.4223,74.3813,76.0,799584.0
2021-07-17,74.5749,76.4223,74.3813,76.0,799584.0
2021-07-18,74.5749,76.4223,74.3813,76.0,799584.0
2021-07-19,75.6745,76.1496,73.3797,74.1702,704597.0
2021-07-20,74.4341,75.6833,74.223,74.6628,718407.0
2021-07-21,75.0675,75.1907,73.5016,73.5808,489010.0
2021-07-22,73.3872,73.6824,72.8154,73.1761,804113.0
2021-07-23,73.7919,74.5221,73.4752,74.3813,384556.0
2021-07-24,73.7919,74.5221,73.4752,74.3813,384556.0
2021-07-25,73.7919,74.5221,73.4752,74.3813,384556.0
2021-07-26,74.3725,74.786,74.1702,74.6804,410949.0
2021-07-27,74.6804,76.2991,74.3109,75.9736,433483.0
2021-07-28,75.8593,76.0264,74.3373,75.0587,533591.0
2021-07-29,75.1995,75.5426,74.8124,75.1291,418656.0
2021-07-30,75.0669,75.8131,74.0098,74.223,757760.0
2021-07-31,75.0669,75.8131,74.0098,74.223,757760.0
2021-08-01,75.0669,75.8131,74.0098,74.223,757760.0
2021-08-02,74.3562,75.4267,73.6366,73.8765,1192235.0
2021-08-03,73.3701,73.4101,71.167,71.9399,1948041.0
2021-08-04,70.0121,70.8028,68.4664,69.4613,1820158.0
2021-08-05,71.4157,71.4157,68.1643,70.5895,918439.0
2021-08-06,70.5096,71.9754,70.3941,71.3713,749158.0
2021-08-07,70.5096,71.9754,70.3941,71.3713,749158.0
2021-08-08,70.5096,71.9754,70.3941,71.3713,749158.0
2021-08-09,71.3358,71.4424,70.7317,71.3535,928104.0
2021-08-10,71.4157,72.1531,70.785,71.3624,550385.0
2021-08-11,71.6822,71.9487,71.2203,71.4246,737577.0
2021-08-12,71.4335,71.6112,70.7228,70.7761,950450.0
2021-08-13,71.0604,71.2203,70.634,70.8738,530020.0
2021-08-14,71.0604,71.2203,70.634,70.8738,530020.0
2021-08-15,71.0604,71.2203,70.634,70.8738,530020.0
2021-08-16,70.8561,71.9132,70.785,71.1936,930682.0
2021-08-17,71.0959,71.4513,70.4829,71.2025,1019626.0
2021-08-18,71.2025,71.3002,70.2964,71.2381,646215.0
2021-08-19,71.2469,72.1797,71.0248,71.1403,858715.0
2021-08-20,70.3142,71.5046,69.8033,71.2114,2482584.0
2021-08-21,70.3142,71.5046,69.8033,71.2114,2482584.0
2021-08-22,70.3142,71.5046,69.8033,71.2114,2482584.0
2021-08-23,71.4779,71.4779,70.0032,70.1009,829705.0
2021-08-24,70.0121,70.0121,69.0527,69.0793,828091.0
2021-08-25,68.9727,69.4969,68.3953,69.106,592795.0
2021-08-26,69.0438,69.2126,67.96,68.1465,574422.0
2021-08-27,68.6884,69.2659,68.4486,68.6796,714832.0
2021-08-28,68.6884,69.2659,68.4486,68.6796,714832.0
2021-08-29,68.6884,69.2659,68.4486,68.6796,714832.0
2021-08-30,68.5641,68.6485,67.8978,67.9511,488780.0
2021-08-31,67.88,68.7417,67.2848,68.3153,710136.0
2021-09-01,68.6707,69.4791,68.4664,69.0971,622668.0
2021-09-02,69.1948,69.6123,68.9461,69.5235,452541.0
2021-09-03,69.3281,69.408,68.5019,68.5641,525717.0
2021-09-04,69.3281,69.408,68.5019,68.5641,525717.0
2021-09-05,69.3281,69.408,68.5019,68.5641,525717.0
2021-09-06,69.3281,69.408,68.5019,68.5641,525717.0
2021-09-07,68.5285,68.5372,67.2671,67.3204,502683.0
2021-09-08,67.1338,68.0666,66.8939,67.8178,1043782.0
2021-09-09,67.5691,67.7557,67.0627,67.1072,703590.0
2021-09-10,67.0716,67.1513,66.1833,66.2277,783255.0
2021-09-11,67.0716,67.1513,66.1833,66.2277,783255.0
2021-09-12,67.0716,67.1513,66.1833,66.2277,783255.0
2021-09-13,66.6719,67.1516,66.3432,66.7163,999747.0
2021-09-14,66.7163,67.2315,64.8507,65.7391,2130893.0
2021-09-15,65.588,66.1477,65.0284,65.6769,1488800.0
2021-09-16,65.5703,65.7835,64.9573,65.1616,1046922.0
2021-09-17,65.0106,66.3254,65.0106,65.5792,2268084.0
2021-09-18,65.0106,66.3254,65.0106,65.5792,2268084.0
2021-09-19,65.0106,66.3254,65.0106,65.5792,2268084.0
2021-09-20,65.3571,65.9167,64.7974,65.4193,1056846.0
2021-09-21,65.437,66.1033,65.1972,65.2327,1369651.0
2021-09-22,65.5347,65.5347,64.6553,64.8063,569680.0
2021-09-23,64.6286,65.3393,64.4509,64.4865,543459.0
2021-09-24,64.5309,65.2149,64.4243,64.4509,750585.0
2021-09-25,64.5309,65.2149,64.4243,64.4509,750585.0
2021-09-26,64.5309,65.2149,64.4243,64.4509,750585.0
2021-09-27,64.6641,65.5969,64.1045,64.22,686913.0
2021-09-28,64.2111,64.7796,63.5182,63.6781,1159651.0
2021-09-29,63.6869,64.8774,63.4293,64.3177,1078775.0
2021-09-30,64.3976,64.7352,64.14,64.2821,1559328.0
2021-10-01,64.5842,64.7086,63.9446,64.0689,1066483.0
2021-10-02,64.5842,64.7086,63.9446,64.0689,1066483.0
2021-10-03,64.5842,64.7086,63.9446,64.0689,1066483.0
2021-10-04,64.1667,66.0944,64.1667,65.7124,733704.0
2021-10-05,65.7391,65.7568,64.4509,64.6108,830407.0
2021-10-06,64.371,65.9612,64.0245,65.899,686447.0
2021-10-07,62.2567,63.3316,60.4799,60.5777,4158037.0
2021-10-08,60.2934,60.8619,58.5788,59.1474,2618840.0
2021-10-09,60.2934,60.8619,58.5788,59.1474,2618840.0
2021-10-10,60.2934,60.8619,58.5788,59.1474,2618840.0
2021-10-11,59.4139,59.9736,59.0763,59.9736,2122266.0
2021-10-12,59.9647,60.2134,59.0586,59.3073,2191252.0
2021-10-13,58.9875,59.254,57.9214,59.0674,1562552.0
2021-10-14,59.2185,60.2667,58.8542,59.9913,1578389.0
2021-10-15,60.3911,60.7731,60.0891,60.4266,2987074.0
2021-10-16,60.3911,60.7731,60.0891,60.4266,2987074.0
2021-10-17,60.3911,60.7731,60.0891,60.4266,2987074.0
2021-10-18,60.1157,60.1512,58.6321,59.5294,1607727.0
2021-10-19,59.8314,60.1957,59.2273,59.7248,1253256.0
2021-10-20,59.8492,60.9774,59.8492,60.7287,1026053.0
2021-10-21,60.5155,61.0218,59.787,59.8226,987524.0
2021-10-22,59.8581,59.8581,59.1652,59.5205,867312.0
2021-10-23,59.8581,59.8581,59.1652,59.5205,867312.0
2021-10-24,59.8581,59.8581,59.1652,59.5205,867312.0
2021-10-25,59.5383,60.0269,59.0852,59.5827,1597471.0
2021-10-26,59.5916,60.9863,59.2451,60.0713,2722926.0
2021-10-27,60.4089,60.6665,59.636,59.7781,1071048.0
2021-10-28,59.4139,59.7604,58.2146,58.9697,1221476.0
2021-10-29,58.8542,59.2718,57.2463,57.2907,2195484.0
2021-10-30,58.8542,59.2718,57.2463,57.2907,2195484.0
2021-10-31,58.8542,59.2718,57.2463,57.2907,2195484.0
2021-11-01,57.3351,58.3567,57.0864,57.7438,1232482.0
2021-11-02,57.9925,58.108,57.0775,57.5572,784021.0
2021-11-03,57.193,57.9303,56.8821,57.7438,1237597.0
2021-11-04,57.7438,58.1524,55.7716,56.5001,1427084.0
2021-11-05,55.9404,58.5246,55.8782,57.3529,1137359.0
2021-11-06,55.9404,58.5246,55.8782,57.3529,1137359.0
2021-11-07,55.9404,58.5246,55.8782,57.3529,1137359.0
2021-11-08,57.3884,57.7349,55.8871,56.5356,1511455.0
2021-11-09,56.6777,57.3973,56.1758,56.2869,1266615.0
2021-11-10,56.4201,57.424,56.0115,57.3262,2021892.0
2021-11-11,57.2108,57.9925,57.0064,57.9748,1528137.0
2021-11-12,57.7349,58.7565,57.5128,58.721,2070432.0
2021-11-13,57.7349,58.7565,57.5128,58.721,2070432.0
2021-11-14,57.7349,58.7565,57.5128,58.721,2070432.0
2021-11-15,59.3689,59.5939,58.9189,59.3239,1342766.0
2021-11-16,59.3959,60.0079,59.3779,59.5039,1896980.0
2021-11-17,59.3959,59.8729,59.1979,59.6389,990903.0
2021-11-18,59.6479,59.7109,58.604,59.2699,1513619.0
2021-11-19,59.4499,60.4578,59.1709,60.2599,1668946.0
2021-11-20,59.4499,60.4578,59.1709,60.2599,1668946.0
2021-11-21,59.4499,60.4578,59.1709,60.2599,1668946.0
2021-11-22,60.1069,61.2678,59.7919,61.0968,1414996.0
2021-11-23,61.5468,61.8527,60.2239,60.3948,1410717.0
2021-11-24,60.5028,60.7998,59.9629,60.0889,952956.0
2021-11-25,60.5028,60.7998,59.9629,60.0889,952956.0
2021-11-26,59.3599,59.6484,58.505,58.73,875845.0
2021-11-27,59.3599,59.6484,58.505,58.73,875845.0
2021-11-28,59.3599,59.6484,58.505,58.73,875845.0
2021-11-29,59.0899,59.8324,58.595,59.6569,1285968.0
2021-11-30,59.1259,59.4319,57.929,58.541,7919679.0
2021-12-01,59.1529,59.1529,57.623,57.65,1491295.0
2021-12-02,58.037,59.4859,57.852,58.9909,1204224.0
2021-12-03,59.3689,59.6659,58.262,59.5489,864596.0
2021-12-04,59.3689,59.6659,58.262,59.5489,864596.0
2021-12-05,59.3689,59.6659,58.262,59.5489,864596.0
2021-12-06,60.1789,60.8178,59.6074,59.7829,886276.0
2021-12-07,59.5219,60.2059,59.1259,59.8999,843050.0
2021-12-08,59.8279,60.5478,59.7739,59.9899,628687.0
2021-12-09,59.8549,60.3408,59.2879,60.0439,1049862.0
2021-12-10,60.3139,60.5028,59.4949,59.6479,897166.0
2021-12-11,60.3139,60.5028,59.4949,59.6479,897166.0
2021-12-12,60.3139,60.5028,59.4949,59.6479,897166.0
2021-12-13,59.6119,60.7235,59.5103,60.2869,823771.0
2021-12-14,60.5118,61.4928,60.2959,60.5388,1711023.0
2021-12-15,60.7278,61.0698,60.4983,60.8358,978042.0
2021-12-16,60.8358,61.7897,60.7998,61.4658,935506.0
2021-12-17,61.4388,61.6458,60.6918,61.0158,2836207.0
2021-12-18,61.4388,61.6458,60.6918,61.0158,2836207.0
2021-12-19,61.4388,61.6458,60.6918,61.0158,2836207.0
2021-12-20,60.4398,61.0518,59.7469,60.9168,638931.0
2021-12-21,61.1868,61.7673,60.0979,60.9078,910969.0
2021-12-22,60.9078,61.8257,60.9078,61.6908,824480.0
2021-12-23,61.7538,62.4062,61.6998,62.0147,1058815.0
2021-12-24,61.7538,62.4062,61.6998,62.0147,1058815.0
2021-12-25,61.7538,62.4062,61.6998,62.0147,1058815.0
2021-12-26,61.7538,62.4062,61.6998,62.0147,1058815.0
2021-12-27,61.9967,62.2487,61.6188,61.9967,861376.0
2021-12-28,62.0417,62.8517,61.8697,62.7437,551440.0
2021-12-29,62.7797,63.0632,62.6177,62.8787,569682.0
2021-12-30,62.8967,63.6436,62.8652,63.4456,596862.0
2021-12-31,63.6436,64.1656,63.2791,63.5266,600505.0
2022-01-01,63.6436,64.1656,63.2791,63.5266,600505.0
2022-01-02,63.6436,64.1656,63.2791,63.5266,600505.0
2022-01-03,63.5896,63.8776,62.1857,62.8067,615283.0
2022-01-04,62.8067,63.4456,62.6537,62.6807,820701.0
2022-01-05,61.4298,63.3556,60.7458,62.8607,960457.0
2022-01-06,63.2566,63.6242,62.7797,63.1037,668734.0
2022-01-07,63.1127,64.3186,62.7707,63.7156,749735.0
2022-01-08,63.1127,64.3186,62.7707,63.7156,749735.0
2022-01-09,63.1127,64.3186,62.7707,63.7156,749735.0
2022-01-10,64.0216,64.2196,63.1622,63.5806,1061558.0
2022-01-11,63.7696,64.1026,62.6897,63.2566,920238.0
2022-01-12,63.1307,63.6346,63.0228,63.1307,826638.0
2022-01-13,63.1307,64.3186,63.0227,64.3096,1113319.0
2022-01-14,64.2736,65.277,63.9856,65.0385,998771.0
2022-01-15,64.2736,65.277,63.9856,65.0385,998771.0
2022-01-16,64.2736,65.277,63.9856,65.0385,998771.0
2022-01-17,64.2736,65.277,63.9856,65.0385,998771.0
2022-01-18,64.8855,65.1105,62.6942,62.8337,1467708.0
2022-01-19,62.7797,64.2016,62.7797,63.8596,896819.0
2022-01-20,64.1566,64.7505,63.7336,63.8866,875579.0
2022-01-21,64.1836,64.5481,63.3286,63.6166,927579.0
2022-01-22,64.1836,64.5481,63.3286,63.6166,927579.0
2022-01-23,64.1836,64.5481,63.3286,63.6166,927579.0
2022-01-24,63.6256,63.8956,62.2307,63.5806,1303911.0
2022-01-25,63.0677,64.3186,62.9777,63.8866,876111.0
2022-01-26,63.8866,64.8765,62.5367,62.8067,828400.0
2022-01-27,63.0227,63.7606,62.4737,62.9147,860970.0
2022-01-28,62.6177,63.8821,62.5412,63.7516,997989.0
2022-01-29,62.6177,63.8821,62.5412,63.7516,997989.0
2022-01-30,62.6177,63.8821,62.5412,63.7516,997989.0
2022-01-31,63.4237,63.7152,62.777,63.4055,2052931.0
2022-02-01,63.032,63.2871,62.4218,63.0685,768931.0
2022-02-02,62.8954,64.2708,62.8954,64.1888,844192.0
2022-02-03,64.1342,64.5168,63.7334,64.3255,844416.0
2022-02-04,63.87,64.4621,63.2051,64.0613,823788.0
2022-02-05,63.87,64.4621,63.2051,64.0613,823788.0
2022-02-06,63.87,64.4621,63.2051,64.0613,823788.0
2022-02-07,64.1069,64.6716,63.5968,64.3619,776874.0
2022-02-08,64.9084,65.1635,63.9702,64.2617,772587.0
2022-02-09,64.3437,64.8264,64.1979,64.5896,483503.0
2022-02-10,64.2253,64.3118,62.4855,62.5675,606437.0
2022-02-11,62.8954,63.6332,62.6495,62.8043,588327.0
2022-02-12,62.8954,63.6332,62.6495,62.8043,588327.0
2022-02-13,62.8954,63.6332,62.6495,62.8043,588327.0
2022-02-14,63.032,63.1413,61.5291,62.3033,487733.0
2022-02-15,62.6495,63.0867,61.5291,61.8024,592612.0
2022-02-16,61.8206,62.695,61.775,62.2487,775723.0
2022-02-17,62.1576,62.6677,61.602,62.6313,506905.0
2022-02-18,62.3853,63.2689,62.2123,62.777,1026323.0
2022-02-19,62.3853,63.2689,62.2123,62.777,1026323.0
2022-02-20,62.3853,63.2689,62.2123,62.777,1026323.0
2022-02-21,62.3853,63.2689,62.2123,62.777,1026323.0
2022-02-22,62.8134,63.032,61.939,62.7588,655854.0
2022-02-23,62.6039,63.1596,61.8388,61.9026,786997.0
2022-02-24,61.4198,61.8479,60.2539,61.3743,1111829.0
2022-02-25,63.4875,65.8557,62.4855,65.5734,1981743.0
2022-02-26,63.4875,65.8557,62.4855,65.5734,1981743.0
2022-02-27,63.4875,65.8557,62.4855,65.5734,1981743.0
2022-02-28,65.0542,65.3274,63.3827,64.5168,1072906.0
2022-03-01,64.4348,64.4348,62.7132,63.5968,1081357.0
2022-03-02,63.5239,64.7263,63.3144,64.3255,587129.0
2022-03-03,64.4985,66.7028,64.4074,66.6755,974658.0
2022-03-04,66.2565,67.8596,65.8102,67.8141,802852.0
2022-03-05,66.2565,67.8596,65.8102,67.8141,802852.0
2022-03-06,66.2565,67.8596,65.8102,67.8141,802852.0
2022-03-07,67.9143,69.2897,67.5044,68.6521,1573902.0
2022-03-08,68.725,68.98,66.8486,67.0581,1020171.0
2022-03-09,67.6228,67.7651,66.5662,66.7211,655317.0
2022-03-10,66.4114,67.8505,66.4022,67.6137,559458.0
2022-03-11,66.9852,68.2695,66.9671,67.1856,772986.0
2022-03-12,66.9852,68.2695,66.9671,67.1856,772986.0
2022-03-13,66.9852,68.2695,66.9671,67.1856,772986.0
2022-03-14,67.887,68.06,66.1062,66.7393,930151.0
2022-03-15,67.3131,67.4042,66.6026,67.1947,568970.0
2022-03-16,67.1218,67.6228,65.8922,67.4589,601621.0
2022-03-17,67.0945,68.1693,66.8212,67.6957,787318.0
2022-03-18,67.3587,68.0236,66.2747,66.466,2355593.0
2022-03-19,67.3587,68.0236,66.2747,66.466,2355593.0
2022-03-20,67.3587,68.0236,66.2747,66.466,2355593.0
2022-03-21,66.7211,67.5773,66.7211,67.4953,561382.0
2022-03-22,68.0145,68.0145,66.3567,66.8759,563877.0
2022-03-23,67.2585,67.2949,66.5298,67.1309,607926.0
2022-03-24,67.1492,67.664,66.9488,67.3495,311644.0
2022-03-25,67.7685,69.2897,67.4634,69.2077,370255.0
2022-03-26,67.7685,69.2897,67.4634,69.2077,370255.0
2022-03-27,67.7685,69.2897,67.4634,69.2077,370255.0
2022-03-28,69.2259,69.982,69.1257,69.8818,771415.0
2022-03-29,69.9364,70.6788,69.7452,70.6469,546051.0
2022-03-30,70.5922,70.8108,70.2279,70.7653,884595.0
2022-03-31,70.8108,71.6716,70.401,71.1388,794316.0
2022-04-01,70.993,72.2773,70.7471,72.25,590414.0
2022-04-02,70.993,72.2773,70.7471,72.25,590414.0
2022-04-03,70.993,72.2773,70.7471,72.25,590414.0
2022-04-04,72.0405,72.0678,70.7198,71.8037,543262.0
2022-04-05,71.8583,72.6417,71.2663,71.5031,584173.0
2022-04-06,71.8583,73.3339,71.5486,73.3157,679556.0
2022-04-07,73.0425,73.17,71.5304,71.8492,1021926.0
2022-04-08,72.2318,72.7055,71.7217,71.8128,845512.0
2022-04-09,72.2318,72.7055,71.7217,71.8128,845512.0
2022-04-10,72.2318,72.7055,71.7217,71.8128,845512.0
2022-04-11,71.8583,72.3411,70.6924,71.239,804815.0
2022-04-12,71.1023,71.8492,70.5285,71.2572,848955.0
2022-04-13,71.412,71.4211,70.0002,70.4465,558747.0
2022-04-14,70.5285,71.1114,70.3805,70.6287,484208.0
2022-04-15,70.5285,71.1114,70.3805,70.6287,484208.0
2022-04-16,70.5285,71.1114,70.3805,70.6287,484208.0
2022-04-17,70.5285,71.1114,70.3805,70.6287,484208.0
2022-04-18,70.8382,71.239,69.9,70.2643,387596.0
2022-04-19,70.0275,71.0477,70.0047,70.8837,653905.0
2022-04-20,71.7946,71.8766,70.9748,71.0112,565145.0
2022-04-21,70.7926,71.7308,70.3554,70.9566,441226.0
2022-04-22,70.8746,71.1433,70.3281,70.4283,371495.0
2022-04-23,70.8746,71.1433,70.3281,70.4283,371495.0
2022-04-24,70.8746,71.1433,70.3281,70.4283,371495.0
2022-04-25,70.8291,71.0477,68.8889,69.9364,614950.0
2022-04-26,68.9527,70.1004,68.6885,68.6885,786160.0
2022-04-27,68.6339,69.0255,67.3131,67.7777,659888.0
2022-04-28,68.0874,68.3424,67.5044,67.8687,577740.0
2022-04-29,68.007,68.0346,65.4824,65.6022,853759.0
2022-04-30,68.007,68.0346,65.4824,65.6022,853759.0
2022-05-01,68.007,68.0346,65.4824,65.6022,853759.0
2022-05-02,65.897,66.6986,64.8835,65.639,875223.0
2022-05-03,66.0905,67.2975,65.8049,66.542,831765.0
2022-05-04,67.3896,68.6611,67.0027,68.3847,1478869.0
2022-05-05,67.8503,68.2742,66.4222,67.0764,1287357.0
2022-05-06,67.1777,68.5321,66.7723,68.2926,1042854.0
2022-05-07,67.1777,68.5321,66.7723,68.2926,1042854.0
2022-05-08,67.1777,68.5321,66.7723,68.2926,1042854.0
2022-05-09,68.1175,69.2347,67.1685,68.4124,949750.0
2022-05-10,68.5782,69.2232,66.1458,66.9105,665080.0
2022-05-11,66.7631,68.6335,66.6704,67.8964,784657.0
2022-05-12,67.9977,67.9977,66.4867,67.6108,824049.0
2022-05-13,67.9701,67.9701,66.7078,67.4818,481319.0
2022-05-14,67.9701,67.9701,66.7078,67.4818,481319.0
2022-05-15,67.9701,67.9701,66.7078,67.4818,481319.0
2022-05-16,67.6937,68.2004,66.8737,67.9332,583804.0
2022-05-17,68.1912,68.7033,67.233,68.6704,450469.0
