,COR US Equity,COR US Equity,COR US Equity,COR US Equity,COR US Equity
2020-03-07,79.6603,81.4938,78.8098,81.0969,1760080.0
2020-03-08,79.6603,81.4938,78.8098,81.0969,1760080.0
2020-03-09,75.313,81.1158,73.3,78.6964,3672990.0
2020-03-10,80.6621,81.5316,76.4471,81.3426,2214360.0
2020-03-11,79.4619,81.3898,78.4885,80.2935,2384878.0
2020-03-12,76.0407,79.6509,74.7423,76.0691,7108170.0
2020-03-13,79.1028,85.2174,76.2297,85.0567,2835254.0
2020-03-14,79.1028,85.2174,76.2297,85.0567,2835254.0
2020-03-15,79.1028,85.2174,76.2297,85.0567,2835254.0
2020-03-16,71.8257,82.6184,71.8257,76.0785,2777518.0
2020-03-17,78.2427,84.8016,77.6851,84.5842,3792402.0
2020-03-18,80.2368,85.775,73.8481,80.303,3229211.0
2020-03-19,78.5263,81.9758,75.9557,81.2764,2189053.0
2020-03-20,82.0703,82.8169,74.9633,76.1825,3203798.0
2020-03-21,82.0703,82.8169,74.9633,76.1825,3203798.0
2020-03-22,82.0703,82.8169,74.9633,76.1825,3203798.0
2020-03-23,75.88,75.88,68.1005,69.8694,2234833.0
2020-03-24,73.4418,76.1919,71.9793,75.4642,1951831.0
2020-03-25,75.1712,76.9952,70.9846,71.2114,2284060.0
2020-03-26,71.7028,80.5005,71.4429,79.5375,3263845.0
2020-03-27,76.4943,79.443,75.7761,77.2882,1600530.0
2020-03-28,76.4943,79.443,75.7761,77.2882,1600530.0
2020-03-29,76.4943,79.443,75.7761,77.2882,1600530.0
2020-03-30,78.9421,83.6864,77.912,83.2611,1770167.0
2020-03-31,83.3934,85.7466,82.3255,83.6391,2074732.0
2020-04-01,83.365,83.8399,79.5611,81.4938,1336691.0
2020-04-02,79.9911,81.7773,75.606,79.2823,2570489.0
2020-04-03,78.6964,79.9769,75.9746,76.8724,1517200.0
2020-04-04,78.6964,79.9769,75.9746,76.8724,1517200.0
2020-04-05,78.6964,79.9769,75.9746,76.8724,1517200.0
2020-04-06,80.6338,82.0608,78.5074,81.5505,1514792.0
2020-04-07,83.9888,84.518,81.8624,82.4105,1311065.0
2020-04-08,82.1648,84.2298,80.4826,83.4784,1729564.0
2020-04-09,83.3367,84.4991,81.9022,82.987,1348663.0
2020-04-10,83.3367,84.4991,81.9022,82.987,1348663.0
2020-04-11,83.3367,84.4991,81.9022,82.987,1348663.0
2020-04-12,83.3367,84.4991,81.9022,82.987,1348663.0
2020-04-13,82.7507,82.7507,79.5895,80.7566,2118842.0
2020-04-14,82.7791,84.9622,82.2877,84.5086,985312.0
2020-04-15,83.1099,84.7827,80.8889,83.4784,967585.0
2020-04-16,83.4123,84.3574,80.8417,81.541,1673968.0
2020-04-17,83.8848,84.9528,82.4861,84.2912,1669528.0
2020-04-18,83.8848,84.9528,82.4861,84.2912,1669528.0
2020-04-19,83.8848,84.9528,82.4861,84.2912,1669528.0
2020-04-20,83.1571,85.1607,82.316,84.6976,1031976.0
2020-04-21,83.5824,83.7525,79.7927,80.87,1257845.0
2020-04-22,82.2026,83.2894,81.456,81.749,911003.0
2020-04-23,82.5901,84.244,82.1081,82.4672,1036413.0
2020-04-24,82.6279,84.5369,81.0307,83.8281,1325820.0
2020-04-25,82.6279,84.5369,81.0307,83.8281,1325820.0
2020-04-26,82.6279,84.5369,81.0307,83.8281,1325820.0
2020-04-27,84.6692,86.3326,83.8848,85.7939,1913138.0
2020-04-28,86.9469,87.0208,84.3385,84.6125,1457081.0
2020-04-29,85.0945,86.2664,83.4973,84.433,1879926.0
2020-04-30,83.8376,86.0301,83.7431,84.7354,1683745.0
2020-05-01,83.4973,83.4973,80.4353,81.6356,1120834.0
2020-05-02,83.4973,83.4973,80.4353,81.6356,1120834.0
2020-05-03,83.4973,83.4973,80.4353,81.6356,1120834.0
2020-05-04,81.2481,82.2688,80.6243,81.6734,1354037.0
2020-05-05,82.694,84.5369,80.9078,83.1382,1349601.0
2020-05-06,83.4973,83.6958,80.5204,80.8039,1362795.0
2020-05-07,81.8435,84.8961,81.8435,83.8659,1755318.0
2020-05-08,85.5671,87.3249,82.3066,83.2516,1175562.0
2020-05-09,85.5671,87.3249,82.3066,83.2516,1175562.0
2020-05-10,85.5671,87.3249,82.3066,83.2516,1175562.0
2020-05-11,84.1778,86.8146,83.658,85.6616,1264160.0
2020-05-12,86.4365,86.9374,83.6675,83.7147,1141918.0
2020-05-13,83.3272,84.1116,79.0744,79.528,1520651.0
2020-05-14,78.4506,79.528,77.033,79.4146,1488190.0
2020-05-15,79.1772,81.5137,78.8827,81.4472,1694215.0
2020-05-16,79.1772,81.5137,78.8827,81.4472,1694215.0
2020-05-17,79.1772,81.5137,78.8827,81.4472,1694215.0
2020-05-18,83.6128,85.484,83.4419,84.7241,1066929.0
2020-05-19,84.3537,85.8544,84.0592,85.1325,983687.0
2020-05-20,85.484,90.3566,84.5531,88.077,2352801.0
2020-05-21,87.5451,88.5899,86.6143,87.6211,1076888.0
2020-05-22,87.5356,88.9888,87.5356,88.4664,1027129.0
2020-05-23,87.5356,88.9888,87.5356,88.4664,1027129.0
2020-05-24,87.5356,88.9888,87.5356,88.4664,1027129.0
2020-05-25,87.5356,88.9888,87.5356,88.4664,1027129.0
2020-05-26,90.2331,90.2331,86.0444,86.2248,1024767.0
2020-05-27,86.3958,88.7609,86.1916,88.6469,1166070.0
2020-05-28,89.6252,91.6483,89.1218,89.6632,1312675.0
2020-05-29,89.9481,90.803,88.9128,90.556,1582133.0
2020-05-30,89.9481,90.803,88.9128,90.556,1582133.0
2020-05-31,89.9481,90.803,88.9128,90.556,1582133.0
2020-06-01,90.0811,91.0594,90.0811,90.3756,1012616.0
2020-06-02,90.0906,93.7854,89.5777,93.7094,2078208.0
2020-06-03,94.1084,94.9727,93.6999,94.4978,1168274.0
2020-06-04,93.6999,94.9727,93.2725,94.4598,1473442.0
2020-06-05,94.5738,97.0813,93.567,94.0039,1473999.0
2020-06-06,94.5738,97.0813,93.567,94.0039,1473999.0
2020-06-07,94.5738,97.0813,93.567,94.0039,1473999.0
2020-06-08,93.073,97.8222,92.8546,97.1668,1357109.0
2020-06-09,95.932,96.5019,94.5548,94.8872,953615.0
2020-06-10,95.3431,95.5331,92.0662,92.0852,905022.0
2020-06-11,90.9834,90.9834,87.925,88.8178,1305238.0
2020-06-12,90.689,90.8418,87.9725,90.1096,1545648.0
2020-06-13,90.689,90.8418,87.9725,90.1096,1545648.0
2020-06-14,90.689,90.8418,87.9725,90.1096,1545648.0
2020-06-15,88.7514,91.6673,88.2385,91.3824,1151033.0
2020-06-16,93.548,94.5263,91.7813,94.1368,1157296.0
2020-06-17,94.5263,95.4381,93.6714,95.1247,1166224.0
2020-06-18,94.6782,95.7658,93.7807,95.2196,856395.0
2020-06-19,96.6349,98.1831,95.9748,97.0243,1735890.0
2020-06-20,96.6349,98.1831,95.9748,97.0243,1735890.0
2020-06-21,96.6349,98.1831,95.9748,97.0243,1735890.0
2020-06-22,96.6824,96.7489,95.1009,96.6254,936397.0
2020-06-23,97.1383,97.6417,95.7895,96.4069,2404472.0
2020-06-24,95.6851,96.3689,93.0825,93.8804,1394389.0
2020-06-25,93.5954,95.818,93.5385,95.6186,985030.0
2020-06-26,95.4286,95.8836,93.2725,94.2033,2830053.0
2020-06-27,95.4286,95.8836,93.2725,94.2033,2830053.0
2020-06-28,95.4286,95.8836,93.2725,94.2033,2830053.0
2020-06-29,94.6118,95.5711,93.491,94.0229,1103212.0
2020-06-30,93.7474,96.122,93.6239,95.7136,1036432.0
2020-07-01,95.8845,96.3784,94.1511,94.4598,1001096.0
2020-07-02,95.1722,96.5209,94.7162,95.0677,733958.0
2020-07-03,95.1722,96.5209,94.7162,95.0677,733958.0
2020-07-04,95.1722,96.5209,94.7162,95.0677,733958.0
2020-07-05,95.1722,96.5209,94.7162,95.0677,733958.0
2020-07-06,95.8465,96.3689,94.8967,95.6661,975104.0
2020-07-07,94.8967,95.3906,92.9971,93.3675,1022136.0
2020-07-08,93.415,93.8044,91.0879,92.3322,934862.0
2020-07-09,92.3322,92.3892,90.0051,91.5533,758563.0
2020-07-10,91.1639,92.6836,90.6842,92.1802,816805.0
2020-07-11,91.1639,92.6836,90.6842,92.1802,816805.0
2020-07-12,91.1639,92.6836,90.6842,92.1802,816805.0
2020-07-13,92.3987,93.8709,92.1897,92.3892,1198564.0
2020-07-14,91.9903,94.4788,91.9903,94.3458,781552.0
2020-07-15,95.3906,97.2808,94.0419,96.7869,1087488.0
2020-07-16,96.7109,98.1451,95.9795,97.5847,955470.0
2020-07-17,98.1261,99.8073,97.6322,99.2089,2771284.0
2020-07-18,98.1261,99.8073,97.6322,99.2089,2771284.0
2020-07-19,98.1261,99.8073,97.6322,99.2089,2771284.0
2020-07-20,99.1614,99.6078,96.5779,97.0623,739523.0
2020-07-21,97.1383,99.0189,97.0813,98.924,1126023.0
2020-07-22,98.639,99.0664,97.4707,98.601,715259.0
2020-07-23,98.5535,99.6648,98.43,98.81,635153.0
2020-07-24,99.1804,99.6126,98.2211,98.5535,668514.0
2020-07-25,99.1804,99.6126,98.2211,98.5535,668514.0
2020-07-26,99.1804,99.6126,98.2211,98.5535,668514.0
2020-07-27,98.1926,99.1282,97.3947,98.7815,564593.0
2020-07-28,98.7815,99.2944,96.8153,96.9863,670243.0
2020-07-29,97.4517,98.6105,96.217,98.1261,622960.0
2020-07-30,97.0433,97.3472,96.0365,97.0433,645703.0
2020-07-31,96.8913,96.8961,93.7379,95.1627,843972.0
2020-08-01,96.8913,96.8961,93.7379,95.1627,843972.0
2020-08-02,96.8913,96.8961,93.7379,95.1627,843972.0
2020-08-03,95.7515,99.5983,95.7515,99.2374,1202612.0
2020-08-04,98.7815,99.9308,97.8127,99.4464,1122954.0
2020-08-05,98.7815,101.1085,97.9361,98.3066,1448733.0
2020-08-06,98.506,98.601,95.8845,96.5114,831146.0
2020-08-07,96.1695,97.0718,95.4856,96.9768,739634.0
2020-08-08,96.1695,97.0718,95.4856,96.9768,739634.0
2020-08-09,96.1695,97.0718,95.4856,96.9768,739634.0
2020-08-10,97.1288,98.5345,96.5494,97.8696,745146.0
2020-08-11,98.2591,98.6865,95.989,96.2929,788496.0
2020-08-12,96.7394,98.8765,96.7394,98.3541,629885.0
2020-08-13,97.9361,97.9361,96.2665,97.5752,554911.0
2020-08-14,97.2223,99.4254,96.898,98.9485,684627.0
2020-08-15,97.2223,99.4254,96.898,98.9485,684627.0
2020-08-16,97.2223,99.4254,96.898,98.9485,684627.0
2020-08-17,99.3872,99.454,98.3286,98.6338,531804.0
2020-08-18,99.187,99.5684,97.6753,98.0806,763688.0
2020-08-19,97.7564,98.2428,96.9266,97.0029,512255.0
2020-08-20,97.0125,97.4703,94.4565,94.4565,998421.0
2020-08-21,94.4183,94.4374,92.673,93.6077,1041169.0
2020-08-22,94.4183,94.4374,92.673,93.6077,1041169.0
2020-08-23,94.4183,94.4374,92.673,93.6077,1041169.0
2020-08-24,94.714,94.714,91.8099,93.0545,867387.0
2020-08-25,93.3979,93.7317,92.53,93.7317,811183.0
2020-08-26,93.3883,93.4742,91.8532,93.1404,776038.0
2020-08-27,93.1976,94.3897,91.8719,93.5886,651121.0
2020-08-28,93.4646,93.9987,92.7398,93.0355,687940.0
2020-08-29,93.4646,93.9987,92.7398,93.0355,687940.0
2020-08-30,93.4646,93.9987,92.7398,93.0355,687940.0
2020-08-31,92.4823,93.3979,92.4728,92.5395,949962.0
2020-09-01,92.9401,93.2262,88.8534,89.9359,1055933.0
2020-09-02,89.9835,94.2181,89.9835,93.7412,1688164.0
2020-09-03,94.199,95.4579,92.2153,93.0641,1312764.0
2020-09-04,92.9878,93.1404,91.0708,92.1294,731182.0
2020-09-05,92.9878,93.1404,91.0708,92.1294,731182.0
2020-09-06,92.9878,93.1404,91.0708,92.1294,731182.0
2020-09-07,92.9878,93.1404,91.0708,92.1294,731182.0
2020-09-08,92.0436,92.2439,90.5081,90.9468,997371.0
2020-09-09,91.3951,92.3679,90.4318,91.7479,801781.0
2020-09-10,91.9482,92.2916,89.8691,89.9073,1134864.0
2020-09-11,90.4604,90.5081,88.5434,89.726,677762.0
2020-09-12,90.4604,90.5081,88.5434,89.726,677762.0
2020-09-13,90.4604,90.5081,88.5434,89.726,677762.0
2020-09-14,90.1266,90.6655,88.3533,90.222,1131587.0
2020-09-15,90.489,91.6335,89.9645,90.5081,919571.0
2020-09-16,91.1852,93.4265,90.5939,92.3106,1033912.0
2020-09-17,91.2425,92.4346,90.2887,92.3297,722324.0
2020-09-18,92.1485,92.8686,91.5238,92.3488,1585071.0
2020-09-19,92.1485,92.8686,91.5238,92.3488,1585071.0
2020-09-20,92.1485,92.8686,91.5238,92.3488,1585071.0
2020-09-21,91.2997,91.6812,89.6688,91.3855,696043.0
2020-09-22,91.2615,91.6764,90.4223,90.8514,651281.0
2020-09-23,91.1948,91.5572,89.6974,89.7833,601518.0
2020-09-24,89.831,91.5,87.7423,90.2792,1070316.0
2020-09-25,89.8405,92.5777,89.8405,92.3202,822094.0
2020-09-26,89.8405,92.5777,89.8405,92.3202,822094.0
2020-09-27,89.8405,92.5777,89.8405,92.3202,822094.0
2020-09-28,93.2262,94.1895,92.3106,93.0641,680839.0
2020-09-29,92.9592,93.0641,91.4809,91.7098,691224.0
2020-09-30,91.7289,93.3216,91.2615,92.4346,1042729.0
2020-10-01,92.8161,93.1084,90.346,90.9468,730587.0
2020-10-02,89.6974,92.0817,89.6116,90.9659,644464.0
2020-10-03,89.6974,92.0817,89.6116,90.9659,644464.0
2020-10-04,89.6974,92.0817,89.6116,90.9659,644464.0
2020-10-05,91.3378,92.5204,90.4127,91.9291,711279.0
2020-10-06,92.654,93.1976,91.0422,91.2043,859543.0
2020-10-07,91.5763,91.9864,91.1376,91.1662,727966.0
2020-10-08,91.6526,94.3993,91.3855,93.932,1009416.0
2020-10-09,94.323,94.4088,92.1008,92.3774,759872.0
2020-10-10,94.323,94.4088,92.1008,92.3774,759872.0
2020-10-11,94.323,94.4088,92.1008,92.3774,759872.0
2020-10-12,92.8733,93.0831,91.9864,92.3774,816405.0
2020-10-13,91.7289,93.0355,91.1662,92.7684,703303.0
2020-10-14,92.5491,94.714,92.5491,93.8843,737251.0
2020-10-15,93.3597,95.9538,92.7493,94.7522,1270562.0
2020-10-16,94.9906,95.9538,94.323,94.9143,1200554.0
2020-10-17,94.9906,95.9538,94.323,94.9143,1200554.0
2020-10-18,94.9906,95.9538,94.323,94.9143,1200554.0
2020-10-19,94.9238,96.054,92.6826,93.2739,527387.0
2020-10-20,93.6268,94.4183,92.8876,93.4551,726093.0
2020-10-21,93.2262,95.5819,93.2071,93.2071,829482.0
2020-10-22,93.3693,94.3421,92.7207,94.1513,619420.0
2020-10-23,94.7045,95.086,93.9796,94.7808,537894.0
2020-10-24,94.7045,95.086,93.9796,94.7808,537894.0
2020-10-25,94.7045,95.086,93.9796,94.7808,537894.0
2020-10-26,94.0082,94.1799,92.5777,93.8175,846262.0
2020-10-27,93.9892,95.1527,93.0641,93.1308,745893.0
2020-10-28,91.767,92.9401,91.2043,91.2711,1842619.0
2020-10-29,90.613,90.985,87.9664,90.2124,1297273.0
2020-10-30,89.726,92.015,89.6784,91.6239,1218750.0
2020-10-31,89.726,92.015,89.6784,91.6239,1218750.0
2020-11-01,89.726,92.015,89.6784,91.6239,1218750.0
2020-11-02,92.8542,95.0097,91.2806,94.3611,1519289.0
2020-11-03,95.5056,98.2236,95.5056,97.4226,1215800.0
2020-11-04,98.2332,102.401,98.0234,100.1311,1722545.0
2020-11-05,101.1898,104.5469,99.1917,100.5412,1360984.0
2020-11-06,100.3886,101.514,98.9676,99.1393,909553.0
2020-11-07,100.3886,101.514,98.9676,99.1393,909553.0
2020-11-08,100.3886,101.514,98.9676,99.1393,909553.0
2020-11-09,103.4024,104.5755,99.2823,101.3424,1079876.0
2020-11-10,102.0004,105.8758,101.5713,104.9856,1121797.0
2020-11-11,105.3003,106.1014,102.0815,102.3628,879412.0
2020-11-12,101.7715,102.5345,100.2837,101.1898,775129.0
2020-11-13,101.7835,104.4172,101.7835,103.5457,705750.0
2020-11-14,101.7835,104.4172,101.7835,103.5457,705750.0
2020-11-15,101.7835,104.4172,101.7835,103.5457,705750.0
2020-11-16,104.4651,105.8825,103.2106,104.398,997181.0
2020-11-17,101.5154,103.5074,99.8969,100.4523,2333132.0
2020-11-18,101.161,103.1913,99.0158,99.0637,898406.0
2020-11-19,98.3071,98.5561,96.1523,97.5888,1481148.0
2020-11-20,97.1483,97.4739,95.5202,96.2098,949240.0
2020-11-21,97.1483,97.4739,95.5202,96.2098,949240.0
2020-11-22,97.1483,97.4739,95.5202,96.2098,949240.0
2020-11-23,96.9951,97.5314,95.8458,96.2289,1474349.0
2020-11-24,96.7269,99.4085,96.0661,98.7381,1212284.0
2020-11-25,99.0158,99.5425,97.1962,98.7476,760265.0
2020-11-26,99.0158,99.5425,97.1962,98.7476,760265.0
2020-11-27,98.92,99.418,98.2019,98.8338,309792.0
2020-11-28,98.92,99.418,98.2019,98.8338,309792.0
2020-11-29,98.92,99.418,98.2019,98.8338,309792.0
2020-11-30,99.3318,100.0932,98.1347,98.7476,1223247.0
2020-12-01,99.4563,100.0118,97.5769,97.8666,999082.0
2020-12-02,98.2113,99.3031,97.8091,98.7572,700316.0
2020-12-03,98.3933,98.7476,96.6216,97.2058,772749.0
2020-12-04,97.4069,98.6327,96.1619,98.6231,873229.0
2020-12-05,97.4069,98.6327,96.1619,98.6231,873229.0
2020-12-06,97.4069,98.6327,96.1619,98.6231,873229.0
2020-12-07,98.6423,98.9296,94.9456,95.2808,1197368.0
2020-12-08,94.8307,96.7173,94.2082,96.181,979482.0
2020-12-09,96.2289,97.177,95.7788,96.8323,967900.0
2020-12-10,96.2385,97.268,95.0893,95.1659,886156.0
2020-12-11,94.6679,95.1755,93.4516,93.9113,782475.0
2020-12-12,94.6679,95.1755,93.4516,93.9113,782475.0
2020-12-13,94.6679,95.1755,93.4516,93.9113,782475.0
2020-12-14,94.8786,94.8786,92.9823,93.0111,1025200.0
2020-12-15,93.4325,95.1371,93.4325,94.8403,936549.0
2020-12-16,94.9169,94.9169,93.8634,94.2082,757158.0
2020-12-17,94.7253,94.8977,93.3367,94.5625,1064091.0
2020-12-18,94.5817,95.6256,93.3846,94.438,1682176.0
2020-12-19,94.5817,95.6256,93.3846,94.438,1682176.0
2020-12-20,94.5817,95.6256,93.3846,94.438,1682176.0
2020-12-21,93.2026,93.7014,91.7134,93.5378,1074211.0
2020-12-22,93.4899,94.2178,92.379,92.628,996286.0
2020-12-23,92.9345,93.9305,92.5801,93.126,752288.0
2020-12-24,93.2122,93.4516,92.0151,92.8674,295779.0
2020-12-25,93.2122,93.4516,92.0151,92.8674,295779.0
2020-12-26,93.2122,93.4516,92.0151,92.8674,295779.0
2020-12-27,93.2122,93.4516,92.0151,92.8674,295779.0
2020-12-28,93.5761,94.0454,92.2928,92.7046,521923.0
2020-12-29,93.5091,94.1028,92.2449,93.0111,1061515.0
2020-12-30,93.0973,93.4325,92.3215,92.8578,648877.0
2020-12-31,92.6567,93.8281,92.0151,93.624,523842.0
2021-01-01,92.6567,93.8281,92.0151,93.624,523842.0
2021-01-02,92.6567,93.8281,92.0151,93.624,523842.0
2021-01-03,92.6567,93.8281,92.0151,93.624,523842.0
2021-01-04,93.7102,93.806,91.0478,92.4173,1753273.0
2021-01-05,92.6376,94.6966,90.8754,93.624,1800183.0
2021-01-06,95.9225,102.6167,95.9225,101.6782,2844848.0
2021-01-07,102.0421,105.7196,101.7457,105.4706,2068357.0
2021-01-08,105.4132,107.7212,104.9056,105.3749,1801048.0
2021-01-09,105.4132,107.7212,104.9056,105.3749,1801048.0
2021-01-10,105.4132,107.7212,104.9056,105.3749,1801048.0
2021-01-11,104.5513,105.8154,101.6111,102.8083,1582733.0
2021-01-12,102.9423,103.2105,101.659,102.0134,1441942.0
2021-01-13,101.8218,102.0134,100.9408,101.1515,940283.0
2021-01-14,101.2089,102.1475,100.8929,101.1706,948277.0
2021-01-15,101.1323,103.3254,100.1076,102.2815,3229245.0
2021-01-16,101.1323,103.3254,100.1076,102.2815,3229245.0
2021-01-17,101.1323,103.3254,100.1076,102.2815,3229245.0
2021-01-18,101.1323,103.3254,100.1076,102.2815,3229245.0
2021-01-19,102.9423,103.3254,98.8721,99.1211,1367976.0
2021-01-20,98.8243,99.9735,98.422,99.3989,1297919.0
2021-01-21,99.284,100.9503,98.3789,100.4715,1218667.0
2021-01-22,100.2321,104.1203,100.2321,103.2009,1595381.0
2021-01-23,100.2321,104.1203,100.2321,103.2009,1595381.0
2021-01-24,100.2321,104.1203,100.2321,103.2009,1595381.0
2021-01-25,102.5593,102.9711,101.5154,102.3486,693144.0
2021-01-26,103.1147,104.9822,102.4108,104.2352,813889.0
2021-01-27,103.3446,105.1163,102.0996,102.3198,1014008.0
2021-01-28,102.837,105.0062,102.3007,102.3773,1017365.0
2021-01-29,102.2911,103.0668,99.4085,99.7915,1157888.0
2021-01-30,102.2911,103.0668,99.4085,99.7915,1157888.0
2021-01-31,102.2911,103.0668,99.4085,99.7915,1157888.0
2021-02-01,100.4236,102.837,100.3757,102.3677,1399286.0
2021-02-02,103.5265,105.3461,101.0748,101.1515,1241084.0
2021-02-03,100.7301,101.592,99.0254,101.0653,1340116.0
2021-02-04,101.6495,108.1043,101.6495,107.1849,1976305.0
2021-02-05,107.4531,107.5776,103.5074,105.0493,1832461.0
2021-02-06,107.4531,107.5776,103.5074,105.0493,1832461.0
2021-02-07,107.4531,107.5776,103.5074,105.0493,1832461.0
2021-02-08,105.0588,105.7484,103.1435,103.9,1105212.0
2021-02-09,103.5553,104.2352,101.7548,102.8849,926278.0
2021-02-10,103.6702,103.6702,101.5537,101.774,1370533.0
2021-02-11,102.5433,102.6298,100.2256,100.5237,1030070.0
2021-02-12,99.7736,101.4085,99.639,101.1488,897498.0
2021-02-13,99.7736,101.4085,99.639,101.1488,897498.0
2021-02-14,99.7736,101.4085,99.639,101.1488,897498.0
2021-02-15,99.7736,101.4085,99.639,101.1488,897498.0
2021-02-16,101.572,101.572,99.1293,99.4082,807963.0
2021-02-17,98.7735,101.6489,98.7446,101.2738,896812.0
2021-02-18,100.7065,101.6777,100.3122,101.2258,728254.0
2021-02-19,101.5623,102.2451,100.9757,101.8124,890190.0
2021-02-20,101.5623,102.2451,100.9757,101.8124,890190.0
2021-02-21,101.5623,102.2451,100.9757,101.8124,890190.0
2021-02-22,101.245,102.5336,100.0621,102.0528,731943.0
2021-02-23,102.6683,103.8607,100.4949,102.3894,887927.0
2021-02-24,102.0624,103.2357,100.6872,101.1681,1003226.0
2021-02-25,101.8028,102.726,98.61,98.9081,1037755.0
2021-02-26,99.0139,99.437,96.8501,97.3406,1333101.0
2021-02-27,99.0139,99.437,96.8501,97.3406,1333101.0
2021-02-28,99.0139,99.437,96.8501,97.3406,1333101.0
2021-03-01,98.0138,99.8794,98.0138,99.2159,1158358.0
2021-03-02,99.2639,100.3603,98.6966,100.2545,742771.0
2021-03-03,100.1391,100.918,99.3553,99.3793,784568.0
2021-03-04,98.7639,100.8315,97.9465,99.0428,828929.0
2021-03-05,99.7544,101.4085,97.9368,100.8122,1145671.0
2021-03-06,99.7544,101.4085,97.9368,100.8122,1145671.0
2021-03-07,99.7544,101.4085,97.9368,100.8122,1145671.0
2021-03-08,101.5431,104.9763,101.5191,103.3895,1149920.0
2021-03-09,103.6588,106.8804,103.5915,105.9091,1599329.0
2021-03-10,105.7841,109.2125,105.5148,107.544,1880409.0
2021-03-11,106.438,107.1593,104.3608,105.6495,1314184.0
2021-03-12,106.5246,109.0394,105.7841,108.5922,1067888.0
2021-03-13,106.5246,109.0394,105.7841,108.5922,1067888.0
2021-03-14,106.5246,109.0394,105.7841,108.5922,1067888.0
2021-03-15,108.8037,109.7077,107.794,109.4962,659347.0
2021-03-16,109.2654,109.3734,107.5344,108.5345,939511.0
2021-03-17,109.15,110.2366,108.3806,109.6308,796222.0
2021-03-18,109.3519,112.2273,108.9384,111.1983,891521.0
2021-03-19,110.929,112.6312,110.6165,111.4772,2448265.0
2021-03-20,110.929,112.6312,110.6165,111.4772,2448265.0
2021-03-21,110.929,112.6312,110.6165,111.4772,2448265.0
2021-03-22,111.4291,111.958,109.8135,111.8907,697494.0
2021-03-23,111.5541,111.8715,108.8422,109.4096,836594.0
2021-03-24,109.3038,112.3716,109.0826,110.9483,1358347.0
2021-03-25,110.9579,113.1265,109.7366,112.8428,608802.0
2021-03-26,113.4775,114.2949,112.7466,114.1795,705859.0
2021-03-27,113.4775,114.2949,112.7466,114.1795,705859.0
2021-03-28,113.4775,114.2949,112.7466,114.1795,705859.0
2021-03-29,113.6217,115.2181,113.2659,114.4872,629670.0
2021-03-30,114.4969,115.9201,114.1026,114.4969,839440.0
2021-03-31,114.1507,114.9296,113.338,113.5448,1348688.0
2021-04-01,113.4198,113.4775,110.3232,112.41,1142174.0
2021-04-02,113.4198,113.4775,110.3232,112.41,1142174.0
2021-04-03,113.4198,113.4775,110.3232,112.41,1142174.0
2021-04-04,113.4198,113.4775,110.3232,112.41,1142174.0
2021-04-05,112.7658,113.564,110.7367,112.5254,997252.0
2021-04-06,112.5254,113.4102,111.333,111.5445,795786.0
2021-04-07,111.9773,112.6504,111.006,112.0157,765768.0
2021-04-08,111.8042,112.0398,110.4001,111.0252,595634.0
2021-04-09,111.4772,112.4581,111.1502,112.3331,704415.0
2021-04-10,111.4772,112.4581,111.1502,112.3331,704415.0
2021-04-11,111.4772,112.4581,111.1502,112.3331,704415.0
2021-04-12,112.0927,113.9634,111.934,113.0351,1030185.0
2021-04-13,112.41,112.7755,111.8042,112.6312,1213059.0
2021-04-14,112.4581,113.8462,112.3427,113.4775,1051047.0
2021-04-15,113.9006,114.9585,113.5063,114.4776,1197652.0
2021-04-16,114.92,115.3143,114.117,115.1027,1217675.0
2021-04-17,114.92,115.3143,114.117,115.1027,1217675.0
2021-04-18,114.92,115.3143,114.117,115.1027,1217675.0
2021-04-19,115.4008,116.1702,114.3622,114.92,1092602.0
2021-04-20,114.7277,116.3048,114.5017,115.8817,677618.0
2021-04-21,116.3625,116.9972,115.7086,116.5164,519367.0
2021-04-22,116.8241,116.8241,115.2518,116.2567,759136.0
2021-04-23,116.2279,117.1511,115.6211,116.9876,545674.0
2021-04-24,116.2279,117.1511,115.6211,116.9876,545674.0
2021-04-25,116.2279,117.1511,115.6211,116.9876,545674.0
2021-04-26,117.1126,117.1126,114.9296,115.1412,482737.0
2021-04-27,114.7277,115.1748,113.2659,114.2468,1217245.0
2021-04-28,114.5546,115.1026,113.6121,114.7565,996909.0
2021-04-29,115.8047,116.7376,114.6411,116.6029,807305.0
2021-04-30,116.4202,117.4149,115.8624,116.1702,967020.0
2021-05-01,116.4202,117.4149,115.8624,116.1702,967020.0
2021-05-02,116.4202,117.4149,115.8624,116.1702,967020.0
2021-05-03,116.8626,119.5168,116.853,119.0456,1302544.0
2021-05-04,119.1994,121.0362,118.2762,121.0266,1279874.0
2021-05-05,115.9875,116.8914,111.4676,114.2661,4029406.0
2021-05-06,112.9005,113.6506,109.6937,113.1217,1650693.0
2021-05-07,113.6217,116.7183,112.7658,116.2279,1257060.0
2021-05-08,113.6217,116.7183,112.7658,116.2279,1257060.0
2021-05-09,113.6217,116.7183,112.7658,116.2279,1257060.0
2021-05-10,115.9009,120.0649,115.8143,118.5263,978256.0
2021-05-11,118.1608,118.6032,114.9296,115.497,1032827.0
2021-05-12,115.4393,116.0355,114.5257,115.4874,1017172.0
2021-05-13,115.6316,116.2471,114.5738,114.8815,1098467.0
2021-05-14,115.2097,115.2097,112.3623,112.4684,2472318.0
