,DRI US Equity,DRI US Equity,DRI US Equity,DRI US Equity,DRI US Equity
2020-03-06,75.5158,80.9155,74.9079,78.8057,2449396.0
2020-03-07,75.5158,80.9155,74.9079,78.8057,2449396.0
2020-03-08,75.5158,80.9155,74.9079,78.8057,2449396.0
2020-03-09,73.3702,73.8709,69.0433,69.2221,2492466.0
2020-03-10,72.2885,73.9245,68.27,73.844,2301336.0
2020-03-11,70.6703,70.8849,62.3115,62.7674,3773145.0
2020-03-12,56.2949,60.2106,51.1991,52.8977,4079109.0
2020-03-13,57.18,58.4673,53.005,58.3958,4062367.0
2020-03-14,57.18,58.4673,53.005,58.3958,4062367.0
2020-03-15,57.18,58.4673,53.005,58.3958,4062367.0
2020-03-16,52.0663,52.1736,41.2758,43.9935,4490209.0
2020-03-17,44.6104,44.8428,32.1302,37.4852,9908460.0
2020-03-18,33.2298,34.9284,23.378,30.5389,8833558.0
2020-03-19,30.1545,41.6066,27.2669,37.9233,10989693.0
2020-03-20,40.6768,40.9629,33.127,34.8658,8879181.0
2020-03-21,40.6768,40.9629,33.127,34.8658,8879181.0
2020-03-22,40.6768,40.9629,33.127,34.8658,8879181.0
2020-03-23,35.6525,37.7624,33.2119,36.6806,7799015.0
2020-03-24,40.346,49.3486,40.2298,48.1774,8707565.0
2020-03-25,50.6538,60.5369,48.2758,52.254,7946577.0
2020-03-26,52.2809,55.8211,50.332,54.1404,4744837.0
2020-03-27,50.5733,51.5924,46.9348,48.8658,6019771.0
2020-03-28,50.5733,51.5924,46.9348,48.8658,6019771.0
2020-03-29,50.5733,51.5924,46.9348,48.8658,6019771.0
2020-03-30,47.4175,51.7087,45.6117,50.8236,4062593.0
2020-03-31,50.8683,52.7457,47.4801,48.687,6169145.0
2020-04-01,44.968,45.7279,40.2298,41.1417,6602873.0
2020-04-02,41.3741,44.3869,38.5401,39.6129,4708158.0
2020-04-03,39.5504,41.4725,38.6027,40.6589,3640591.0
2020-04-04,39.5504,41.4725,38.6027,40.6589,3640591.0
2020-04-05,39.5504,41.4725,38.6027,40.6589,3640591.0
2020-04-06,43.9846,49.9565,43.8058,46.8454,4857917.0
2020-04-07,51.5299,56.6257,50.6001,52.71,6526175.0
2020-04-08,55.5708,58.4226,53.0855,56.8313,4056577.0
2020-04-09,60.7649,61.8377,55.5439,57.5197,4873158.0
2020-04-10,60.7649,61.8377,55.5439,57.5197,4873158.0
2020-04-11,60.7649,61.8377,55.5439,57.5197,4873158.0
2020-04-12,60.7649,61.8377,55.5439,57.5197,4873158.0
2020-04-13,58.1097,58.2796,53.4618,54.4354,2192051.0
2020-04-14,56.6525,57.8415,54.2834,54.6678,3110780.0
2020-04-15,51.7266,53.3447,51.0203,52.558,3735842.0
2020-04-16,52.4686,53.6308,50.5197,51.8339,2995485.0
2020-04-17,57.019,58.4941,53.9437,56.6346,4037505.0
2020-04-18,57.019,58.4941,53.9437,56.6346,4037505.0
2020-04-19,57.019,58.4941,53.9437,56.6346,4037505.0
2020-04-20,54.8377,57.7074,54.5427,55.24,2397671.0
2020-04-21,55.9641,56.9833,54.8198,56.6078,7066029.0
2020-04-22,58.0918,62.0969,58.0829,61.0599,6673477.0
2020-04-23,62.1148,62.1327,59.2719,59.7815,4055079.0
2020-04-24,60.5146,61.9539,58.7802,61.5248,3508799.0
2020-04-25,60.5146,61.9539,58.7802,61.5248,3508799.0
2020-04-26,60.5146,61.9539,58.7802,61.5248,3508799.0
2020-04-27,62.5797,64.913,61.4086,64.7253,3282376.0
2020-04-28,68.3102,68.936,63.6704,66.8709,4123075.0
2020-04-29,69.8389,72.5721,68.8108,69.9194,3908824.0
2020-04-30,68.784,69.3191,65.0739,65.9679,3299079.0
2020-05-01,62.9373,64.6482,60.8632,62.4456,3467699.0
2020-05-02,62.9373,64.6482,60.8632,62.4456,3467699.0
2020-05-03,62.9373,64.6482,60.8632,62.4456,3467699.0
2020-05-04,60.0229,63.2055,59.0216,63.134,2042973.0
2020-05-05,64.6091,64.9309,61.3281,61.6768,2524383.0
2020-05-06,62.2936,63.6793,60.9705,60.9794,2553292.0
2020-05-07,61.9003,64.456,61.4711,63.0535,2304814.0
2020-05-08,64.3856,66.9424,64.1442,66.7993,2996296.0
2020-05-09,64.3856,66.9424,64.1442,66.7993,2996296.0
2020-05-10,64.3856,66.9424,64.1442,66.7993,2996296.0
2020-05-11,65.5209,67.1659,64.8057,66.0931,2728858.0
2020-05-12,66.6563,67.1659,61.5695,62.8658,3604132.0
2020-05-13,62.1953,62.2667,56.6972,58.8964,3965218.0
2020-05-14,56.3217,60.1033,54.7215,59.5937,3676919.0
2020-05-15,59.0037,62.678,58.4226,62.231,2528918.0
2020-05-16,59.0037,62.678,58.4226,62.231,2528918.0
2020-05-17,59.0037,62.678,58.4226,62.231,2528918.0
2020-05-18,66.6384,68.4443,66.4686,67.452,2982947.0
2020-05-19,67.0497,69.7317,64.922,67.7827,3251646.0
2020-05-20,69.7317,70.5631,68.2566,70.0177,3942513.0
2020-05-21,69.7406,69.9462,67.5727,69.0343,2855450.0
2020-05-22,69.4545,69.7138,67.1704,67.6129,2551973.0
2020-05-23,69.4545,69.7138,67.1704,67.6129,2551973.0
2020-05-24,69.4545,69.7138,67.1704,67.6129,2551973.0
2020-05-25,69.4545,69.7138,67.1704,67.6129,2551973.0
2020-05-26,71.2604,72.2259,69.7406,70.1518,3052833.0
2020-05-27,72.8159,73.0394,69.973,72.9143,3074143.0
2020-05-28,73.6652,73.6652,70.4022,71.0726,2835730.0
2020-05-29,69.7942,71.0424,67.8274,68.7125,4405608.0
2020-05-30,69.7942,71.0424,67.8274,68.7125,4405608.0
2020-05-31,69.7942,71.0424,67.8274,68.7125,4405608.0
2020-06-01,68.8377,70.9385,68.7125,70.0088,2337288.0
2020-06-02,70.5809,71.1263,68.9628,69.8389,1996081.0
2020-06-03,70.867,77.3396,70.6435,76.821,4058486.0
2020-06-04,76.3025,78.8683,74.9347,76.9194,3023857.0
2020-06-05,82.1314,82.3102,75.9539,76.5171,3542084.0
2020-06-06,82.1314,82.3102,75.9539,76.5171,3542084.0
2020-06-07,82.1314,82.3102,75.9539,76.5171,3542084.0
2020-06-08,79.4047,79.4047,74.6039,75.7572,3906113.0
2020-06-09,74.0228,74.0228,71.162,72.3153,3284576.0
2020-06-10,72.217,72.36,68.5873,69.526,2890626.0
2020-06-11,64.3677,67.3804,63.277,65.1991,4509712.0
2020-06-12,68.1582,68.5337,64.2962,67.89,3046767.0
2020-06-13,68.1582,68.5337,64.2962,67.89,3046767.0
2020-06-14,68.1582,68.5337,64.2962,67.89,3046767.0
2020-06-15,65.0829,69.6154,64.5554,68.3907,2502247.0
2020-06-16,71.8862,72.8217,68.2208,68.5784,3047550.0
2020-06-17,69.0254,69.0254,66.0305,66.3255,2495830.0
2020-06-18,65.2617,67.5056,64.4213,66.2719,2295840.0
2020-06-19,67.5056,67.671,62.6333,62.8211,6750252.0
2020-06-20,67.5056,67.671,62.6333,62.8211,6750252.0
2020-06-21,67.5056,67.671,62.6333,62.8211,6750252.0
2020-06-22,62.392,63.8492,61.3996,63.7866,3835801.0
2020-06-23,65.2617,67.443,64.7163,67.3626,3107601.0
2020-06-24,65.2527,65.9992,61.6072,63.3038,4127444.0
2020-06-25,66.4596,68.3281,64.6091,66.6831,6345844.0
2020-06-26,66.6742,66.9513,62.8747,65.217,7299913.0
2020-06-27,66.6742,66.9513,62.8747,65.217,7299913.0
2020-06-28,66.6742,66.9513,62.8747,65.217,7299913.0
2020-06-29,66.111,69.0612,64.2246,68.5069,3881142.0
2020-06-30,67.5324,68.194,66.406,67.738,2987801.0
2020-07-01,67.3536,68.9494,66.0305,68.042,3791345.0
2020-07-02,69.7048,69.8211,66.2272,66.853,3669832.0
2020-07-03,69.7048,69.8211,66.2272,66.853,3669832.0
2020-07-04,69.7048,69.8211,66.2272,66.853,3669832.0
2020-07-05,69.7048,69.8211,66.2272,66.853,3669832.0
2020-07-06,67.6129,67.9437,65.0829,67.0407,3023307.0
2020-07-07,66.4239,66.9781,64.4303,64.5375,2220487.0
2020-07-08,63.4737,65.7444,63.4558,65.369,2008524.0
2020-07-09,66.102,66.102,62.3741,63.7776,2369754.0
2020-07-10,62.5797,64.5375,62.5439,64.4481,1974611.0
2020-07-11,62.5797,64.5375,62.5439,64.4481,1974611.0
2020-07-12,62.5797,64.5375,62.5439,64.4481,1974611.0
2020-07-13,66.4328,68.042,63.8432,65.1723,3578749.0
2020-07-14,64.7521,65.3421,63.4916,65.1991,1741141.0
2020-07-15,67.3626,70.876,67.1391,70.7329,3042666.0
2020-07-16,70.7597,71.019,67.4967,68.5605,2373194.0
2020-07-17,68.5426,69.4009,67.89,69.2936,2224212.0
2020-07-18,68.5426,69.4009,67.89,69.2936,2224212.0
2020-07-19,68.5426,69.4009,67.89,69.2936,2224212.0
2020-07-20,68.6857,68.8529,65.293,66.4149,1977342.0
2020-07-21,67.3089,68.3102,66.8676,67.4967,1863024.0
2020-07-22,66.8887,69.83,66.7369,69.1863,1397290.0
2020-07-23,68.3907,69.1774,66.8709,68.0956,1553977.0
2020-07-24,68.0241,70.4469,67.2016,70.3038,1783746.0
2020-07-25,68.0241,70.4469,67.2016,70.3038,1783746.0
2020-07-26,68.0241,70.4469,67.2016,70.3038,1783746.0
2020-07-27,69.8479,69.9194,67.6039,68.2744,2379516.0
2020-07-28,66.8709,68.8645,66.3524,67.8006,2306059.0
2020-07-29,68.5605,70.8402,68.346,70.4826,2110671.0
2020-07-30,69.0165,70.5452,68.346,70.2234,1533119.0
2020-07-31,70.1608,70.1608,67.738,67.8543,2719120.0
2020-08-01,70.1608,70.1608,67.738,67.8543,2719120.0
2020-08-02,70.1608,70.1608,67.738,67.8543,2719120.0
2020-08-03,68.1403,68.2387,66.0484,66.5937,1871948.0
2020-08-04,66.7904,69.1997,66.7859,68.3728,1742204.0
2020-08-05,69.2578,69.9373,66.9692,67.7202,1682179.0
2020-08-06,67.1659,68.9271,67.1435,68.3817,1714805.0
2020-08-07,67.9437,70.6972,67.5324,70.6793,2655754.0
2020-08-08,67.9437,70.6972,67.5324,70.6793,2655754.0
2020-08-09,67.9437,70.6972,67.5324,70.6793,2655754.0
2020-08-10,71.2961,73.8709,71.2961,72.8875,2636617.0
2020-08-11,74.5861,76.8657,73.111,75.2208,4441153.0
2020-08-12,76.1058,76.1684,74.738,75.632,2727346.0
2020-08-13,75.5426,76.4116,74.9526,75.5873,2035259.0
2020-08-14,75.2834,76.079,74.8721,75.1582,1654650.0
2020-08-15,75.2834,76.079,74.8721,75.1582,1654650.0
2020-08-16,75.2834,76.079,74.8721,75.1582,1654650.0
2020-08-17,74.7559,75.2834,73.7457,75.0062,1519617.0
2020-08-18,75.0152,75.0241,73.0484,74.0497,1640102.0
2020-08-19,72.6461,73.7367,70.9931,71.4034,3075181.0
2020-08-20,70.9743,72.7355,70.4916,72.3332,1181673.0
2020-08-21,72.6908,74.6218,72.3924,73.9424,2086224.0
2020-08-22,72.6908,74.6218,72.3924,73.9424,2086224.0
2020-08-23,72.6908,74.6218,72.3924,73.9424,2086224.0
2020-08-24,74.7648,75.1224,73.4417,74.0944,1629919.0
2020-08-25,74.8185,75.354,72.9813,73.853,1695209.0
2020-08-26,73.5758,74.6039,73.2987,73.9603,1520313.0
2020-08-27,74.9883,78.1084,74.8945,76.6691,2312039.0
2020-08-28,77.6346,80.853,76.9104,80.3344,2932245.0
2020-08-29,77.6346,80.853,76.9104,80.3344,2932245.0
2020-08-30,77.6346,80.853,76.9104,80.3344,2932245.0
2020-08-31,80.3702,80.397,77.4826,77.4826,1936207.0
2020-09-01,76.821,78.2425,76.1595,77.9028,1922290.0
2020-09-02,78.4928,81.0049,78.0317,80.7367,1804480.0
2020-09-03,80.5848,82.5337,78.5286,79.655,1906125.0
2020-09-04,80.5043,81.6576,78.3588,79.8159,1469706.0
2020-09-05,80.5043,81.6576,78.3588,79.8159,1469706.0
2020-09-06,80.5043,81.6576,78.3588,79.8159,1469706.0
2020-09-07,80.5043,81.6576,78.3588,79.8159,1469706.0
2020-09-08,79.1901,82.3191,78.9264,79.6729,2200731.0
2020-09-09,79.95,80.2897,78.7252,79.1901,1889221.0
2020-09-10,79.1812,81.5682,79.1275,80.4149,1727438.0
2020-09-11,80.4149,80.4238,75.9092,77.5988,1960205.0
2020-09-12,80.4149,80.4238,75.9092,77.5988,1960205.0
2020-09-13,80.4149,80.4238,75.9092,77.5988,1960205.0
2020-09-14,78.7342,82.0599,78.542,81.8989,1563794.0
2020-09-15,81.5771,84.4379,80.7636,83.4813,1815728.0
2020-09-16,83.4724,84.7061,82.7572,83.1148,1920953.0
2020-09-17,82.3459,83.231,80.9486,81.9079,1777122.0
2020-09-18,81.443,83.2042,79.7444,80.4328,2035182.0
2020-09-19,81.443,83.2042,79.7444,80.4328,2035182.0
2020-09-20,81.443,83.2042,79.7444,80.4328,2035182.0
2020-09-21,76.9641,78.5375,76.3293,78.4749,2070070.0
2020-09-22,78.7789,80.4596,78.1799,80.4417,1601273.0
2020-09-23,81.595,81.7648,79.512,80.4596,2949065.0
2020-09-24,82.6141,89.042,82.5247,86.9947,7289264.0
2020-09-25,88.148,89.0598,85.5554,86.8695,3601876.0
2020-09-26,88.148,89.0598,85.5554,86.8695,3601876.0
2020-09-27,88.148,89.0598,85.5554,86.8695,3601876.0
2020-09-28,88.2105,90.5528,86.9589,89.9181,3217938.0
2020-09-29,90.5439,90.964,87.9602,90.1148,2289167.0
2020-09-30,89.5605,92.1352,89.5605,90.0611,2420982.0
2020-10-01,91.0087,93.8517,90.1505,93.7623,2053517.0
2020-10-02,90.7405,94.4506,90.4992,93.1633,2011910.0
2020-10-03,90.7405,94.4506,90.4992,93.1633,2011910.0
2020-10-04,90.7405,94.4506,90.4992,93.1633,2011910.0
2020-10-05,93.9232,94.4953,91.572,92.7163,1594505.0
2020-10-06,92.8057,93.5209,90.1416,90.5171,2364771.0
2020-10-07,91.6792,92.4123,90.0879,90.7048,1523054.0
2020-10-08,91.4401,93.0002,90.0323,92.6954,1355052.0
2020-10-09,92.5878,92.6057,91.2697,91.449,1380276.0
2020-10-10,92.5878,92.6057,91.2697,91.449,1380276.0
2020-10-11,92.5878,92.6057,91.2697,91.449,1380276.0
2020-10-12,90.92,91.2697,89.5481,89.8171,1624175.0
2020-10-13,89.037,89.7095,87.4858,88.5529,1675290.0
2020-10-14,88.7322,90.0054,88.4722,88.9743,1288019.0
2020-10-15,87.97,90.642,87.7548,89.7813,1183196.0
2020-10-16,89.7544,90.113,88.1404,88.7142,1198256.0
2020-10-17,89.7544,90.113,88.1404,88.7142,1198256.0
2020-10-18,89.7544,90.113,88.1404,88.7142,1198256.0
2020-10-19,89.2971,90.0951,86.1947,86.6251,1238909.0
2020-10-20,87.2617,89.0729,86.4457,88.1763,1201214.0
2020-10-21,87.8176,87.9342,86.7058,87.5934,873345.0
2020-10-22,87.6831,89.575,87.1989,89.5033,882663.0
2020-10-23,90.131,90.131,86.5612,89.2433,1454460.0
2020-10-24,90.131,90.131,86.5612,89.2433,1454460.0
2020-10-25,90.131,90.131,86.5612,89.2433,1454460.0
2020-10-26,88.517,88.517,84.3027,85.5401,1439975.0
2020-10-27,85.6746,86.5623,84.8856,85.9346,1691895.0
2020-10-28,83.9889,84.1234,80.5996,80.8686,2993144.0
2020-10-29,80.8686,83.8365,80.6103,82.9488,1577585.0
2020-10-30,82.2315,83.4326,80.1064,82.4198,1492447.0
2020-10-31,82.2315,83.4326,80.1064,82.4198,1492447.0
2020-11-01,82.2315,83.4326,80.1064,82.4198,1492447.0
2020-11-02,83.2626,83.3792,80.8955,82.3481,1185656.0
2020-11-03,83.3882,84.0786,82.5588,83.4778,1259153.0
2020-11-04,84.1593,87.988,83.0295,86.6071,2422751.0
2020-11-05,86.6968,91.0276,86.6968,91.0276,2770717.0
2020-11-06,90.5344,92.4981,90.113,91.5656,5172321.0
2020-11-07,90.5344,92.4981,90.113,91.5656,5172321.0
2020-11-08,90.5344,92.4981,90.113,91.5656,5172321.0
2020-11-09,103.9393,112.9417,101.1418,108.0908,6141969.0
2020-11-10,105.8043,107.2973,100.2765,101.6349,3203006.0
2020-11-11,102.155,102.155,94.6165,96.013,2634838.0
2020-11-12,95.0625,96.3626,93.7086,95.3225,1828502.0
2020-11-13,95.5467,96.7392,94.6411,96.4702,1653451.0
2020-11-14,95.5467,96.7392,94.6411,96.4702,1653451.0
2020-11-15,95.5467,96.7392,94.6411,96.4702,1653451.0
2020-11-16,99.5816,101.0611,96.802,98.7029,2070390.0
2020-11-17,98.936,99.1692,96.0578,97.3131,1424218.0
2020-11-18,96.8468,100.4603,96.4792,98.7746,2031825.0
2020-11-19,97.5552,98.8912,96.524,98.4518,1409794.0
2020-11-20,98.4967,98.5056,95.8426,97.2414,1598175.0
2020-11-21,98.4967,98.5056,95.8426,97.2414,1598175.0
2020-11-22,98.4967,98.5056,95.8426,97.2414,1598175.0
2020-11-23,99.9313,100.3886,97.5373,98.2546,1831007.0
2020-11-24,99.3933,102.5943,99.214,101.7336,1522475.0
2020-11-25,98.9629,99.5368,97.3221,99.1512,1179536.0
2020-11-26,98.9629,99.5368,97.3221,99.1512,1179536.0
2020-11-27,98.7567,100.1017,97.8421,98.5863,613717.0
2020-11-28,98.7567,100.1017,97.8421,98.5863,613717.0
2020-11-29,98.7567,100.1017,97.8421,98.5863,613717.0
2020-11-30,97.8331,97.9587,94.5873,96.8199,2667874.0
2020-12-01,97.9138,99.6802,96.5465,99.0885,1994054.0
2020-12-02,98.147,98.8596,96.5868,98.2994,1766192.0
2020-12-03,98.2725,102.0474,97.3938,101.1328,3856581.0
2020-12-04,101.6618,103.0516,101.1597,102.953,2790782.0
2020-12-05,101.6618,103.0516,101.1597,102.953,2790782.0
2020-12-06,101.6618,103.0516,101.1597,102.953,2790782.0
2020-12-07,101.7515,101.8381,99.0498,100.5321,1445561.0
2020-12-08,99.9313,100.8011,98.8487,100.1106,1598886.0
2020-12-09,100.8728,103.2668,100.1017,102.5674,1450690.0
2020-12-10,102.2626,103.9214,100.5679,103.5089,1437191.0
2020-12-11,102.2088,103.5269,99.3022,101.07,1313181.0
2020-12-12,102.2088,103.5269,99.3022,101.07,1313181.0
2020-12-13,102.2088,103.5269,99.3022,101.07,1313181.0
2020-12-14,102.5316,103.7241,99.6623,100.8817,1347299.0
2020-12-15,102.0922,103.0785,100.7562,102.6033,1440798.0
2020-12-16,101.8322,105.9837,101.6977,104.4504,1675038.0
2020-12-17,106.2706,107.0238,103.4282,106.3603,1807913.0
2020-12-18,105.7147,108.4674,103.3386,104.1545,3851463.0
2020-12-19,105.7147,108.4674,103.3386,104.1545,3851463.0
2020-12-20,105.7147,108.4674,103.3386,104.1545,3851463.0
2020-12-21,101.7694,105.6967,100.7293,104.836,1911422.0
2020-12-22,104.7194,107.5438,103.5,107.2748,1377342.0
2020-12-23,106.5755,108.7543,106.2527,107.221,1316055.0
2020-12-24,106.7817,107.5438,105.1857,105.7057,507401.0
2020-12-25,106.7817,107.5438,105.1857,105.7057,507401.0
2020-12-26,106.7817,107.5438,105.1857,105.7057,507401.0
2020-12-27,106.7817,107.5438,105.1857,105.7057,507401.0
2020-12-28,106.5844,106.701,104.7911,105.5712,938506.0
2020-12-29,105.5264,106.3513,104.567,106.3065,1010773.0
2020-12-30,106.1002,107.4183,104.9167,105.4008,729804.0
2020-12-31,105.105,107.5976,104.3698,106.8086,759849.0
2021-01-01,105.105,107.5976,104.3698,106.8086,759849.0
2021-01-02,105.105,107.5976,104.3698,106.8086,759849.0
2021-01-03,105.105,107.5976,104.3698,106.8086,759849.0
2021-01-04,107.49,107.8487,102.5674,104.2262,1947166.0
2021-01-05,103.9662,105.9837,103.6165,105.894,914097.0
2021-01-06,106.432,109.633,106.432,108.4046,1555908.0
2021-01-07,109.0162,112.0381,108.4945,111.4805,1614516.0
2021-01-08,112.4249,113.5222,110.797,111.8403,1314152.0
2021-01-09,112.4249,113.5222,110.797,111.8403,1314152.0
2021-01-10,112.4249,113.5222,110.797,111.8403,1314152.0
2021-01-11,110.2214,113.3243,109.5018,112.6587,905620.0
2021-01-12,113.1354,115.5188,112.8926,114.5205,1431333.0
2021-01-13,113.783,114.4935,111.7728,112.299,850344.0
2021-01-14,113.747,114.1562,110.5991,110.716,1125184.0
2021-01-15,109.7267,110.725,107.0285,108.8992,1597360.0
2021-01-16,109.7267,110.725,107.0285,108.8992,1597360.0
2021-01-17,109.7267,110.725,107.0285,108.8992,1597360.0
2021-01-18,109.7267,110.725,107.0285,108.8992,1597360.0
2021-01-19,113.3693,113.5491,110.2304,111.6334,1122638.0
2021-01-20,111.2377,113.3243,111.1432,112.0292,1075009.0
2021-01-21,112.1821,112.7757,110.752,112.3889,918459.0
2021-01-22,111.5435,112.3709,109.5918,109.7087,1196452.0
2021-01-23,111.5435,112.3709,109.5918,109.7087,1196452.0
2021-01-24,111.5435,112.3709,109.5918,109.7087,1196452.0
2021-01-25,109.4209,109.956,106.8711,107.9279,2706862.0
2021-01-26,108.9172,108.9172,106.0751,106.6507,1735423.0
2021-01-27,104.8969,105.4321,99.7344,100.8226,3004522.0
2021-01-28,102.4595,109.0881,102.3759,106.8306,3173447.0
2021-01-29,106.201,108.7913,104.8879,105.1308,2575101.0
2021-01-30,106.201,108.7913,104.8879,105.1308,2575101.0
2021-01-31,106.201,108.7913,104.8879,105.1308,2575101.0
2021-02-01,106.345,107.9279,105.4989,107.3523,1337744.0
2021-02-02,108.3956,111.2467,107.9729,110.4642,1206836.0
2021-02-03,110.0145,114.1877,110.0145,112.9106,1723021.0
2021-02-04,113.747,116.5936,113.4052,115.7437,1596092.0
2021-02-05,116.9219,119.9169,116.742,118.7027,2174992.0
2021-02-06,116.9219,119.9169,116.742,118.7027,2174992.0
2021-02-07,116.9219,119.9169,116.742,118.7027,2174992.0
2021-02-08,119.2064,119.5931,115.8966,117.1647,1036402.0
2021-02-09,116.6701,118.0461,115.9775,116.3463,828452.0
2021-02-10,116.2653,117.8393,115.285,116.0045,853192.0
2021-02-11,116.1394,116.796,114.6329,115.9505,849190.0
2021-02-12,116.2293,116.4542,114.5475,115.5278,577137.0
2021-02-13,116.2293,116.4542,114.5475,115.5278,577137.0
2021-02-14,116.2293,116.4542,114.5475,115.5278,577137.0
2021-02-15,116.2293,116.4542,114.5475,115.5278,577137.0
2021-02-16,116.823,116.823,114.0979,115.9595,647004.0
2021-02-17,115.222,115.9505,114.0573,115.3659,888124.0
2021-02-18,113.792,117.7403,113.684,116.9039,2141307.0
2021-02-19,117.8123,120.8702,116.2923,120.5285,1676528.0
2021-02-20,117.8123,120.8702,116.2923,120.5285,1676528.0
2021-02-21,117.8123,120.8702,116.2923,120.5285,1676528.0
2021-02-22,119.3503,124.0361,118.8376,121.4189,1634281.0
2021-02-23,121.284,122.0485,117.8752,120.7983,1150683.0
2021-02-24,120.8972,125.2233,120.5498,124.8186,1209944.0
2021-02-25,125.0974,125.3043,120.6947,122.3183,1078998.0
2021-02-26,122.1654,124.8186,120.0383,123.5145,1267368.0
2021-02-27,122.1654,124.8186,120.0383,123.5145,1267368.0
2021-02-28,122.1654,124.8186,120.0383,123.5145,1267368.0
2021-03-01,125.1244,126.3656,123.6764,125.0345,1332763.0
2021-03-02,125.2503,125.9968,123.2267,124.9805,801208.0
2021-03-03,125.1154,127.4988,123.9822,124.1441,1207314.0
2021-03-04,123.8563,125.745,120.4295,122.8939,1194192.0
2021-03-05,124.0631,126.7973,120.5555,126.5095,1253866.0
2021-03-06,124.0631,126.7973,120.5555,126.5095,1253866.0
2021-03-07,124.0631,126.7973,120.5555,126.5095,1253866.0
2021-03-08,127.6427,130.2689,126.9502,128.6411,1399494.0
2021-03-09,129.5045,129.7383,124.9895,125.3043,1399834.0
2021-03-10,125.3493,129.6349,124.243,127.7956,1734125.0
2021-03-11,128.677,129.7113,126.3476,126.8513,1316713.0
2021-03-12,127.7057,131.1594,127.1211,130.7816,1133229.0
2021-03-13,127.7057,131.1594,127.1211,130.7816,1133229.0
2021-03-14,127.7057,131.1594,127.1211,130.7816,1133229.0
2021-03-15,131.8249,133.0481,129.4235,131.5281,1124353.0
2021-03-16,129.7383,129.9182,125.8459,126.4016,1667353.0
2021-03-17,126.3656,127.5528,125.664,127.0401,1553984.0
2021-03-18,126.8872,128.767,125.3942,125.8889,1990050.0
2021-03-19,126.0958,126.6984,124.261,125.727,3096498.0
2021-03-20,126.0958,126.6984,124.261,125.727,3096498.0
2021-03-21,126.0958,126.6984,124.261,125.727,3096498.0
2021-03-22,126.9052,127.1301,122.687,122.9838,2916485.0
2021-03-23,121.8236,124.279,121.4189,122.9928,2797490.0
2021-03-24,123.8473,125.1874,120.3126,120.4565,3305703.0
2021-03-25,125.9159,131.4832,120.6904,130.3229,6562953.0
2021-03-26,131.3662,134.1184,129.2976,133.9925,2654519.0
2021-03-27,131.3662,134.1184,129.2976,133.9925,2654519.0
2021-03-28,131.3662,134.1184,129.2976,133.9925,2654519.0
2021-03-29,133.192,134.667,127.7956,129.2616,2589071.0
2021-03-30,128.0475,131.5911,128.0475,130.4758,1765003.0
2021-03-31,131.3123,131.6091,127.5798,127.7147,1556288.0
2021-04-01,128.1824,130.269,127.0459,129.7653,1695588.0
2021-04-02,128.1824,130.269,127.0459,129.7653,1695588.0
2021-04-03,128.1824,130.269,127.0459,129.7653,1695588.0
2021-04-04,128.1824,130.269,127.0459,129.7653,1695588.0
2021-04-05,131.3123,132.3196,129.2032,129.6124,1338795.0
2021-04-06,129.2886,132.3016,129.2886,129.9272,1469397.0
2021-04-07,129.1087,131.753,129.1087,131.0874,2210240.0
2021-04-08,131.567,132.0557,129.8116,131.8747,1351766.0
2021-04-09,132.2909,132.5262,128.6172,129.4858,1340491.0
2021-04-10,132.2909,132.5262,128.6172,129.4858,1340491.0
2021-04-11,132.2909,132.5262,128.6172,129.4858,1340491.0
2021-04-12,129.7211,131.2503,128.8886,130.0197,693373.0
2021-04-13,129.3954,130.2821,127.7666,129.4406,1293580.0
2021-04-14,129.3863,132.309,129.3863,130.436,959451.0
2021-04-15,131.2413,131.3272,128.9701,129.5492,1456293.0
2021-04-16,130.6984,132.671,130.1012,132.4086,1228316.0
2021-04-17,130.6984,132.671,130.1012,132.4086,1228316.0
2021-04-18,130.6984,132.671,130.1012,132.4086,1228316.0
2021-04-19,133.2501,133.5577,131.4494,132.0738,1467061.0
2021-04-20,131.377,131.7842,128.2898,129.3411,986066.0
2021-04-21,129.6487,130.3002,128.3412,129.3049,1271039.0
2021-04-22,129.2234,132.1642,129.2234,131.2865,806879.0
2021-04-23,131.187,131.5218,129.0606,130.2731,629933.0
2021-04-24,131.187,131.5218,129.0606,130.2731,629933.0
2021-04-25,131.187,131.5218,129.0606,130.2731,629933.0
2021-04-26,131.3589,131.9109,128.2733,128.6172,1229274.0
2021-04-27,128.4995,130.4721,128.4905,129.0877,1219455.0
2021-04-28,129.5763,130.9427,128.3367,130.1826,873385.0
2021-04-29,131.2051,133.1053,130.3455,132.309,1102180.0
2021-04-30,132.4357,133.5939,131.1598,132.7615,1132751.0
2021-05-01,132.4357,133.5939,131.1598,132.7615,1132751.0
2021-05-02,132.4357,133.5939,131.1598,132.7615,1132751.0
2021-05-03,133.4763,134.1006,130.6984,130.8522,975485.0
2021-05-04,130.5717,130.5717,128.5538,130.074,1432680.0
2021-05-05,130.2731,130.5264,126.5993,128.6986,1206807.0
2021-05-06,130.2188,130.4812,126.6265,128.2643,1132807.0
2021-05-07,127.6942,130.1916,127.3594,128.8343,989517.0
2021-05-08,127.6942,130.1916,127.3594,128.8343,989517.0
2021-05-09,127.6942,130.1916,127.3594,128.8343,989517.0
