,ASIX US Equity,ASIX US Equity,ASIX US Equity,ASIX US Equity,ASIX US Equity
2020-03-14,8.5612,10.2123,7.7499,10.2123,433575.0
2020-03-15,8.5612,10.2123,7.7499,10.2123,433575.0
2020-03-16,8.1126,12.4934,8.1126,11.6726,555077.0
2020-03-17,12.0544,12.8943,10.1455,12.8752,452785.0
2020-03-18,12.0544,13.0519,10.8995,11.8349,243490.0
2020-03-19,11.6917,13.6864,11.5772,12.5125,351982.0
2020-03-20,12.5984,12.5984,11.329,12.293,507989.0
2020-03-21,12.5984,12.5984,11.329,12.293,507989.0
2020-03-22,12.5984,12.5984,11.329,12.293,507989.0
2020-03-23,11.8921,11.9112,10.6895,11.1858,322896.0
2020-03-24,11.5962,11.8349,9.8592,10.0501,361357.0
2020-03-25,10.1742,10.6609,9.5633,9.6015,395956.0
2020-03-26,9.6588,10.1169,9.1911,9.5251,485442.0
2020-03-27,9.0575,9.0575,8.2558,8.5325,457928.0
2020-03-28,9.0575,9.0575,8.2558,8.5325,457928.0
2020-03-29,9.0575,9.0575,8.2558,8.5325,457928.0
2020-03-30,8.5803,8.5803,7.6927,8.1508,424758.0
2020-03-31,8.208,9.1816,7.8167,9.1052,467240.0
2020-04-01,8.5898,9.6397,8.4276,9.5442,321941.0
2020-04-02,9.4202,11.3576,9.3247,11.014,735398.0
2020-04-03,10.9759,11.3762,8.8761,9.3152,481062.0
2020-04-04,10.9759,11.3762,8.8761,9.3152,481062.0
2020-04-05,10.9759,11.3762,8.8761,9.3152,481062.0
2020-04-06,9.6969,10.9759,9.6969,10.7277,314654.0
2020-04-07,11.1572,11.8539,10.5941,10.8613,292684.0
2020-04-08,11.1286,11.5764,10.6895,11.1954,251713.0
2020-04-09,11.5485,11.7776,10.6991,11.1095,344406.0
2020-04-10,11.5485,11.7776,10.6991,11.1095,344406.0
2020-04-11,11.5485,11.7776,10.6991,11.1095,344406.0
2020-04-12,11.5485,11.7776,10.6991,11.1095,344406.0
2020-04-13,11.1954,11.7203,10.6848,11.3576,303908.0
2020-04-14,11.6535,11.978,11.0852,11.2431,344103.0
2020-04-15,10.7182,10.7993,9.4011,9.4297,169390.0
2020-04-16,9.3629,9.6492,8.7234,9.4202,296409.0
2020-04-17,9.7638,10.2982,9.2722,10.031,224228.0
2020-04-18,9.7638,10.2982,9.2722,10.031,224228.0
2020-04-19,9.7638,10.2982,9.2722,10.031,224228.0
2020-04-20,9.7733,9.8592,8.5803,8.5994,255361.0
2020-04-21,8.2176,8.5707,8.1031,8.418,269751.0
2020-04-22,8.6662,8.9143,8.3989,8.7425,219446.0
2020-04-23,8.7521,9.4058,8.7521,8.9048,164170.0
2020-04-24,9.1338,9.2197,8.523,9.0479,118580.0
2020-04-25,9.1338,9.2197,8.523,9.0479,118580.0
2020-04-26,9.1338,9.2197,8.523,9.0479,118580.0
2020-04-27,9.0766,10.1646,8.924,10.0405,252175.0
2020-04-28,10.3841,10.5941,9.8783,10.3746,243122.0
2020-04-29,10.7373,11.873,10.6132,11.7585,328424.0
2020-04-30,11.539,12.5316,11.1858,11.6249,397448.0
2020-05-01,12.5698,13.3427,11.6631,11.7108,711409.0
2020-05-02,12.5698,13.3427,11.6631,11.7108,711409.0
2020-05-03,12.5698,13.3427,11.6631,11.7108,711409.0
2020-05-04,11.4531,11.4531,10.68,10.9282,345307.0
2020-05-05,11.3099,12.2787,11.162,11.6535,602555.0
2020-05-06,11.5104,12.0639,10.7182,10.785,345515.0
2020-05-07,10.995,11.1858,10.3746,10.5082,206800.0
2020-05-08,10.4891,11.2431,10.47,11.1572,224220.0
2020-05-09,10.4891,11.2431,10.47,11.1572,224220.0
2020-05-10,10.4891,11.2431,10.47,11.1572,224220.0
2020-05-11,10.7945,11.1143,10.4987,10.995,172367.0
2020-05-12,10.9663,11.5294,10.8518,10.8709,209423.0
2020-05-13,10.7564,10.8041,9.6492,9.9737,247327.0
2020-05-14,9.6492,10.4223,9.3153,10.3269,170073.0
2020-05-15,10.346,10.4223,10.031,10.0692,158757.0
2020-05-16,10.346,10.4223,10.031,10.0692,158757.0
2020-05-17,10.346,10.4223,10.031,10.0692,158757.0
2020-05-18,10.575,11.0904,10.575,10.8995,359135.0
2020-05-19,10.785,10.9282,10.3173,10.365,138399.0
2020-05-20,10.5655,10.9759,10.4987,10.8518,165437.0
2020-05-21,10.8136,11.1763,10.6705,10.9568,137366.0
2020-05-22,10.9759,11.1286,10.5082,10.6418,100225.0
2020-05-23,10.9759,11.1286,10.5082,10.6418,100225.0
2020-05-24,10.9759,11.1286,10.5082,10.6418,100225.0
2020-05-25,10.9759,11.1286,10.5082,10.6418,100225.0
2020-05-26,11.1381,11.9876,11.1191,11.8062,467928.0
2020-05-27,12.0925,12.2834,11.5581,12.0544,213248.0
2020-05-28,12.2166,12.2166,11.6153,11.6726,221987.0
2020-05-29,11.7203,11.9923,11.0045,11.3004,270813.0
2020-05-30,11.7203,11.9923,11.0045,11.3004,270813.0
2020-05-31,11.7203,11.9923,11.0045,11.3004,270813.0
2020-06-01,11.329,12.1116,11.1668,11.5581,242652.0
2020-06-02,11.7776,12.2548,11.6726,12.1689,244435.0
2020-06-03,12.4743,12.8465,12.3592,12.503,185191.0
2020-06-04,12.3693,13.4765,12.2262,13.3906,401386.0
2020-06-05,14.1636,15.4139,14.1636,15.0513,290725.0
2020-06-06,14.1636,15.4139,14.1636,15.0513,290725.0
2020-06-07,14.1636,15.4139,14.1636,15.0513,290725.0
2020-06-08,15.2899,15.958,15.1753,15.7671,475345.0
2020-06-09,15.2803,15.643,15.1085,15.3758,258677.0
2020-06-10,15.2803,15.3567,13.6005,13.7246,241060.0
2020-06-11,13.3619,13.4573,11.3767,11.434,212196.0
2020-06-12,12.0257,12.46,11.8158,12.3025,173500.0
2020-06-13,12.0257,12.46,11.8158,12.3025,173500.0
2020-06-14,12.0257,12.46,11.8158,12.3025,173500.0
2020-06-15,11.7012,12.2548,11.5199,12.1403,165910.0
2020-06-16,12.7702,12.9515,12.2166,12.3884,203863.0
2020-06-17,12.3407,12.3407,11.434,11.7108,233094.0
2020-06-18,11.4817,11.8158,10.89,11.119,221150.0
2020-06-19,11.2622,11.3386,10.8804,10.995,325507.0
2020-06-20,11.2622,11.3386,10.8804,10.995,325507.0
2020-06-21,11.2622,11.3386,10.8804,10.995,325507.0
2020-06-22,10.7564,11.3099,10.5273,10.9472,160202.0
2020-06-23,11.224,11.224,10.7182,10.9854,154775.0
2020-06-24,10.7182,10.8804,10.386,10.4414,226924.0
2020-06-25,10.2887,10.6895,9.8115,10.6609,183108.0
2020-06-26,10.5655,10.6227,9.8783,10.5082,318945.0
2020-06-27,10.5655,10.6227,9.8783,10.5082,318945.0
2020-06-28,10.5655,10.6227,9.8783,10.5082,318945.0
2020-06-29,10.7086,11.5104,10.6227,11.1668,176766.0
2020-06-30,11.0331,11.2336,10.8375,11.2049,131879.0
2020-07-01,11.2145,11.3767,10.4032,10.4796,104168.0
2020-07-02,10.8136,11.434,10.7373,11.0236,185337.0
2020-07-03,10.8136,11.434,10.7373,11.0236,185337.0
2020-07-04,10.8136,11.434,10.7373,11.0236,185337.0
2020-07-05,10.8136,11.434,10.7373,11.0236,185337.0
2020-07-06,11.2717,11.4149,11.1095,11.2908,119401.0
2020-07-07,11.1381,11.1668,10.785,10.8804,157367.0
2020-07-08,10.785,10.8709,10.4032,10.47,129672.0
2020-07-09,10.3937,10.4987,9.9069,9.9642,150864.0
2020-07-10,9.926,10.2505,9.926,10.1169,197436.0
2020-07-11,9.926,10.2505,9.926,10.1169,197436.0
2020-07-12,9.926,10.2505,9.926,10.1169,197436.0
2020-07-13,10.2982,10.6418,10.2028,10.4032,305911.0
2020-07-14,10.3937,10.4605,10.0596,10.3173,324923.0
2020-07-15,10.7086,11.2049,10.5416,10.9472,342056.0
2020-07-16,10.9091,11.1286,10.6418,10.8327,190509.0
2020-07-17,10.8423,11.329,10.8423,11.1477,236107.0
2020-07-18,10.8423,11.329,10.8423,11.1477,236107.0
2020-07-19,10.8423,11.329,10.8423,11.1477,236107.0
2020-07-20,11.0236,11.2145,10.6418,10.7564,169673.0
2020-07-21,10.9186,11.3767,10.9186,11.224,201683.0
2020-07-22,11.1477,11.1858,10.785,11.0713,110886.0
2020-07-23,10.9854,11.5199,10.8136,11.2049,296472.0
2020-07-24,11.224,11.6631,11.1858,11.2622,153402.0
2020-07-25,11.224,11.6631,11.1858,11.2622,153402.0
2020-07-26,11.224,11.6631,11.1858,11.2622,153402.0
2020-07-27,11.1954,11.5199,11.0809,11.3672,382107.0
2020-07-28,11.3576,11.4531,11.0904,11.1668,172570.0
2020-07-29,11.1668,11.6344,11.0522,11.5104,256298.0
2020-07-30,11.2049,11.5199,11.1668,11.3767,284444.0
2020-07-31,11.5485,12.8609,11.5485,11.8826,439487.0
2020-08-01,11.5485,12.8609,11.5485,11.8826,439487.0
2020-08-02,11.5485,12.8609,11.5485,11.8826,439487.0
2020-08-03,12.2071,12.2262,11.5199,11.5485,340394.0
2020-08-04,11.5962,11.8539,11.5962,11.7394,263038.0
2020-08-05,11.9971,12.0639,11.749,11.9685,162447.0
2020-08-06,11.8635,12.1116,11.8062,11.9494,163336.0
2020-08-07,11.7967,12.2453,11.7967,12.1689,168495.0
2020-08-08,11.7967,12.2453,11.7967,12.1689,168495.0
2020-08-09,11.7967,12.2453,11.7967,12.1689,168495.0
2020-08-10,12.1784,12.7129,12.1784,12.5984,258483.0
2020-08-11,12.8656,13.591,12.8561,12.9134,463012.0
2020-08-12,13.1329,13.4669,12.7563,13.4097,267333.0
2020-08-13,13.2379,13.6292,13.0947,13.4669,225493.0
2020-08-14,13.276,13.4574,13.0804,13.2665,217772.0
2020-08-15,13.276,13.4574,13.0804,13.2665,217772.0
2020-08-16,13.276,13.4574,13.0804,13.2665,217772.0
2020-08-17,13.2569,13.4765,13.171,13.3142,284454.0
2020-08-18,13.2569,13.4287,12.8656,13.1806,168200.0
2020-08-19,13.1042,13.6292,13.047,13.3715,235592.0
2020-08-20,13.1615,13.3381,12.7797,13.1997,204246.0
2020-08-21,12.9993,13.1138,12.1403,12.5888,297300.0
2020-08-22,12.9993,13.1138,12.1403,12.5888,297300.0
2020-08-23,12.9993,13.1138,12.1403,12.5888,297300.0
2020-08-24,12.6843,13.109,12.522,13.0947,115827.0
2020-08-25,13.276,13.276,12.6461,12.6938,93925.0
2020-08-26,12.6557,12.7225,12.3025,12.4743,99191.0
2020-08-27,12.5411,12.8752,12.3789,12.7797,186467.0
2020-08-28,12.8847,13.2951,12.67,13.2379,225179.0
2020-08-29,12.8847,13.2951,12.67,13.2379,225179.0
2020-08-30,12.8847,13.2951,12.67,13.2379,225179.0
2020-08-31,13.1615,13.1615,12.1214,12.1498,377593.0
2020-09-01,12.0067,12.8179,11.8539,12.7893,173160.0
2020-09-02,12.7511,13.276,12.6079,13.2283,199110.0
2020-09-03,13.3047,13.486,12.837,13.0947,150055.0
2020-09-04,13.4478,13.5242,12.9515,13.2283,116499.0
2020-09-05,13.4478,13.5242,12.9515,13.2283,116499.0
2020-09-06,13.4478,13.5242,12.9515,13.2283,116499.0
2020-09-07,13.4478,13.5242,12.9515,13.2283,116499.0
2020-09-08,13.0661,13.0661,12.4075,12.5602,108450.0
2020-09-09,12.6557,12.7416,12.3884,12.5316,91950.0
2020-09-10,12.5888,12.6366,11.7967,11.8349,164225.0
2020-09-11,11.8635,12.2071,11.5772,11.6917,222634.0
2020-09-12,11.8635,12.2071,11.5772,11.6917,222634.0
2020-09-13,11.8635,12.2071,11.5772,11.6917,222634.0
2020-09-14,11.749,11.8826,11.5962,11.6726,106766.0
2020-09-15,11.7299,12.083,11.5294,11.7299,125327.0
2020-09-16,11.7299,12.1403,11.5676,11.9112,204500.0
2020-09-17,11.7585,12.3884,11.6917,12.0735,149036.0
2020-09-18,12.1403,12.2643,11.7776,12.188,433239.0
2020-09-19,12.1403,12.2643,11.7776,12.188,433239.0
2020-09-20,12.1403,12.2643,11.7776,12.188,433239.0
2020-09-21,11.7299,11.8349,11.0904,11.7203,341798.0
2020-09-22,11.6917,11.9303,11.4865,11.644,142960.0
2020-09-23,11.5581,11.8921,11.3672,11.4149,228761.0
2020-09-24,11.4245,11.6631,11.1954,11.4531,165580.0
2020-09-25,11.3195,11.7633,11.3195,11.6344,259532.0
2020-09-26,11.3195,11.7633,11.3195,11.6344,259532.0
2020-09-27,11.3195,11.7633,11.3195,11.6344,259532.0
2020-09-28,11.8062,12.4552,11.8062,12.0544,175462.0
2020-09-29,12.0067,12.1689,11.7826,12.0544,152937.0
2020-09-30,12.1689,12.7606,12.1689,12.293,177037.0
2020-10-01,12.2834,12.5888,12.1689,12.5411,167010.0
2020-10-02,12.2548,13.1424,12.2548,13.0565,119572.0
2020-10-03,12.2548,13.1424,12.2548,13.0565,119572.0
2020-10-04,12.2548,13.1424,12.2548,13.0565,119572.0
2020-10-05,13.2474,13.5814,13.2283,13.3333,88295.0
2020-10-06,13.5528,13.6387,13.2951,13.3142,174135.0
2020-10-07,13.4574,13.7532,13.3715,13.5719,134184.0
2020-10-08,13.7723,13.9441,13.6005,13.8678,86488.0
2020-10-09,14.0205,14.0205,13.6578,13.6769,108741.0
2020-10-10,14.0205,14.0205,13.6578,13.6769,108741.0
2020-10-11,14.0205,14.0205,13.6578,13.6769,108741.0
2020-10-12,13.5814,13.7437,13.3333,13.5719,140572.0
2020-10-13,13.3428,13.8773,13.2951,13.6864,192226.0
2020-10-14,13.7532,13.9489,13.591,13.6578,62418.0
2020-10-15,13.4001,13.801,13.3906,13.7914,157773.0
2020-10-16,13.6864,14.4261,13.6864,14.0491,192398.0
2020-10-17,13.6864,14.4261,13.6864,14.0491,192398.0
2020-10-18,13.6864,14.4261,13.6864,14.0491,192398.0
2020-10-19,14.0587,14.45,13.8964,14.2782,309292.0
2020-10-20,14.4213,14.9845,14.3832,14.7649,152658.0
2020-10-21,14.8127,15.0131,14.4023,14.4977,134993.0
2020-10-22,14.5836,14.8986,14.4261,14.8031,82248.0
2020-10-23,14.889,15.2231,14.679,14.9845,193548.0
2020-10-24,14.889,15.2231,14.679,14.9845,193548.0
2020-10-25,14.889,15.2231,14.679,14.9845,193548.0
2020-10-26,14.6409,14.784,14.3784,14.7268,112394.0
2020-10-27,14.6504,14.6599,14.3832,14.4882,137861.0
2020-10-28,14.1255,14.1923,13.5242,13.6387,174696.0
2020-10-29,13.486,14.3068,13.4526,14.2591,124478.0
2020-10-30,14.1923,15.1276,13.8678,14.5263,188232.0
2020-10-31,14.1923,15.1276,13.8678,14.5263,188232.0
2020-11-01,14.1923,15.1276,13.8678,14.5263,188232.0
2020-11-02,14.8031,14.9129,14.5931,14.889,128484.0
2020-11-03,15.1944,15.3137,14.8127,14.9367,153174.0
2020-11-04,14.6218,14.9845,13.9823,14.0682,266314.0
2020-11-05,14.135,15.1944,14.135,15.0799,243546.0
2020-11-06,15.1562,15.5953,14.8127,14.994,193392.0
2020-11-07,15.1562,15.5953,14.8127,14.994,193392.0
2020-11-08,15.1562,15.5953,14.8127,14.994,193392.0
2020-11-09,15.7194,16.6833,15.5667,15.8053,202062.0
2020-11-10,16.063,16.397,15.9866,16.2347,202539.0
2020-11-11,16.2157,16.3493,15.8625,16.0248,75105.0
2020-11-12,15.8148,15.8673,15.4617,15.7766,133701.0
2020-11-13,15.9102,16.1298,15.6525,16.1107,114818.0
2020-11-14,15.9102,16.1298,15.6525,16.1107,114818.0
2020-11-15,15.9102,16.1298,15.6525,16.1107,114818.0
2020-11-16,16.5402,17.0078,16.1393,16.8074,130356.0
2020-11-17,16.5593,17.1033,16.2179,16.7597,130953.0
2020-11-18,16.8265,17.151,16.2538,16.2538,137240.0
2020-11-19,16.1679,16.3493,15.7862,16.3111,76121.0
2020-11-20,16.2061,16.5783,16.1202,16.4352,110750.0
2020-11-21,16.2061,16.5783,16.1202,16.4352,110750.0
2020-11-22,16.2061,16.5783,16.1202,16.4352,110750.0
2020-11-23,16.6547,17.466,16.5306,17.361,135372.0
2020-11-24,17.6568,18.6113,17.4688,18.554,205626.0
2020-11-25,18.449,18.449,17.6568,17.7714,86765.0
2020-11-26,18.449,18.449,17.6568,17.7714,86765.0
2020-11-27,17.6664,17.7713,17.4373,17.6187,51940.0
2020-11-28,17.6664,17.7713,17.4373,17.6187,51940.0
2020-11-29,17.6664,17.7713,17.4373,17.6187,51940.0
2020-11-30,17.4278,17.5232,16.9219,16.9601,136554.0
2020-12-01,17.1987,17.4278,16.6642,17.3896,144569.0
2020-12-02,17.3419,17.5137,17.1796,17.4087,76511.0
2020-12-03,17.4755,17.9623,17.2464,17.7905,170550.0
2020-12-04,17.9813,19.6134,17.8668,19.518,280773.0
2020-12-05,17.9813,19.6134,17.8668,19.518,280773.0
2020-12-06,17.9813,19.6134,17.8668,19.518,280773.0
2020-12-07,19.9284,20.0143,18.4776,18.8021,154755.0
2020-12-08,18.6208,19.6134,18.6065,19.3653,176097.0
2020-12-09,19.3748,20.1097,19.1839,19.6134,140974.0
2020-12-10,19.4225,19.7661,18.888,19.4225,119152.0
2020-12-11,19.1362,19.4225,18.659,18.8785,151125.0
2020-12-12,19.1362,19.4225,18.659,18.8785,151125.0
2020-12-13,19.1362,19.4225,18.659,18.8785,151125.0
2020-12-14,19.1839,19.2412,18.6685,18.7831,148585.0
2020-12-15,18.9739,19.308,18.8676,19.2698,139449.0
2020-12-16,19.3748,19.5371,18.7735,19.098,137057.0
2020-12-17,19.2412,19.6134,18.9071,19.5657,122715.0
2020-12-18,19.7089,20.3006,19.4607,19.4607,404516.0
2020-12-19,19.7089,20.3006,19.4607,19.4607,404516.0
2020-12-20,19.7089,20.3006,19.4607,19.4607,404516.0
2020-12-21,19.1267,19.4702,18.659,19.1839,236267.0
2020-12-22,18.993,19.3175,18.344,18.3822,93425.0
2020-12-23,18.554,19.0885,18.4204,18.7353,98859.0
2020-12-24,18.8021,18.9835,18.5445,18.7544,86763.0
2020-12-25,18.8021,18.9835,18.5445,18.7544,86763.0
2020-12-26,18.8021,18.9835,18.5445,18.7544,86763.0
2020-12-27,18.8021,18.9835,18.5445,18.7544,86763.0
2020-12-28,18.9644,19.4368,18.8212,18.9358,118762.0
2020-12-29,19.0598,19.0598,18.1913,18.4776,74525.0
2020-12-30,18.659,19.0742,18.5254,18.9835,62292.0
2020-12-31,19.0121,19.7852,18.8737,19.0789,204268.0
2021-01-01,19.0121,19.7852,18.8737,19.0789,204268.0
2021-01-02,19.0121,19.7852,18.8737,19.0789,204268.0
2021-01-03,19.0121,19.7852,18.8737,19.0789,204268.0
2021-01-04,19.3557,19.6086,18.6972,18.8785,110266.0
2021-01-05,18.9071,19.9952,18.9071,19.5752,124611.0
2021-01-06,20.1097,21.4364,20.1097,21.1882,192704.0
2021-01-07,21.4459,21.7609,20.921,21.6272,97705.0
2021-01-08,21.7131,21.8277,20.9019,21.1023,114496.0
2021-01-09,21.7131,21.8277,20.9019,21.1023,114496.0
2021-01-10,21.7131,21.8277,20.9019,21.1023,114496.0
2021-01-11,20.7492,21.4459,20.5201,21.1405,58606.0
2021-01-12,21.4554,21.9422,21.2646,21.8658,79991.0
2021-01-13,21.8181,21.8993,21.3027,21.4554,91341.0
2021-01-14,21.5986,21.9517,21.4841,21.5986,89655.0
2021-01-15,21.3409,21.6272,20.7873,20.8732,90082.0
2021-01-16,21.3409,21.6272,20.7873,20.8732,90082.0
2021-01-17,21.3409,21.6272,20.7873,20.8732,90082.0
2021-01-18,21.3409,21.6272,20.7873,20.8732,90082.0
2021-01-19,21.2359,21.6511,20.6824,21.4745,78867.0
2021-01-20,21.465,21.7609,21.1978,21.5127,84307.0
2021-01-21,21.6368,21.7704,21.0546,21.3314,95817.0
2021-01-22,20.9114,21.7609,20.7778,21.7322,109961.0
2021-01-23,20.9114,21.7609,20.7778,21.7322,109961.0
2021-01-24,20.9114,21.7609,20.7778,21.7322,109961.0
2021-01-25,23.5743,23.7938,21.4745,22.1904,264965.0
2021-01-26,22.553,22.6198,21.9517,22.2285,117395.0
2021-01-27,21.7036,22.1713,21.2073,21.4841,158362.0
2021-01-28,21.9422,22.132,21.0737,21.1596,152027.0
2021-01-29,21.2455,21.7036,20.3101,20.3483,121535.0
2021-01-30,21.2455,21.7036,20.3101,20.3483,121535.0
2021-01-31,21.2455,21.7036,20.3101,20.3483,121535.0
2021-02-01,20.3865,21.3886,20.3865,21.2741,136589.0
2021-02-02,21.5986,22.3335,21.1309,22.114,139695.0
2021-02-03,22.0663,22.2094,21.8563,22.0758,86498.0
2021-02-04,22.1713,22.4194,21.6511,22.2094,95527.0
2021-02-05,22.6008,23.0302,22.4003,22.8394,116654.0
2021-02-06,22.6008,23.0302,22.4003,22.8394,116654.0
2021-02-07,22.6008,23.0302,22.4003,22.8394,116654.0
2021-02-08,22.9062,23.7461,22.9062,23.5456,188700.0
2021-02-09,23.6697,24.3473,23.183,24.2137,172838.0
2021-02-10,24.4332,24.4332,23.7461,24.0133,136745.0
2021-02-11,23.9847,24.2519,22.9062,23.8892,121838.0
2021-02-12,23.7747,24.1469,23.1066,24.0038,85768.0
2021-02-13,23.7747,24.1469,23.1066,24.0038,85768.0
2021-02-14,23.7747,24.1469,23.1066,24.0038,85768.0
2021-02-15,23.7747,24.1469,23.1066,24.0038,85768.0
2021-02-16,24.2996,28.9381,23.9179,27.4015,1058886.0
2021-02-17,27.2011,27.5828,25.7694,26.1798,513483.0
2021-02-18,25.8267,26.1083,25.3018,25.3781,205813.0
2021-02-19,27.6592,28.7091,26.5712,27.2106,705609.0
2021-02-20,27.6592,28.7091,26.5712,27.2106,705609.0
2021-02-21,27.6592,28.7091,26.5712,27.2106,705609.0
2021-02-22,27.4588,29.0431,27.351,28.2987,447265.0
2021-02-23,28.1555,28.3702,26.743,27.6783,282092.0
2021-02-24,27.9837,28.4132,27.3347,27.4301,214470.0
2021-02-25,27.6497,27.8692,26.3516,26.4853,173466.0
2021-02-26,26.7525,27.1724,26.2323,26.533,272863.0
2021-02-27,26.7525,27.1724,26.2323,26.533,272863.0
2021-02-28,26.7525,27.1724,26.2323,26.533,272863.0
2021-03-01,27.2297,28.0601,27.2297,27.8119,354655.0
2021-03-02,27.7737,27.9455,27.0484,27.0484,159200.0
2021-03-03,27.0388,27.4874,26.7239,27.1438,362312.0
2021-03-04,27.2488,27.6258,25.6454,25.8267,250781.0
2021-03-05,26.4184,27.4206,25.8935,27.2583,327647.0
2021-03-06,26.4184,27.4206,25.8935,27.2583,327647.0
2021-03-07,26.4184,27.4206,25.8935,27.2583,327647.0
2021-03-08,27.4683,28.2319,27.0894,27.7069,457108.0
2021-03-09,27.9169,28.0076,26.638,26.8766,358382.0
2021-03-10,26.8861,27.9646,26.8861,27.621,441442.0
2021-03-11,28.0696,28.2796,27.2965,27.6306,340511.0
2021-03-12,27.7356,28.1269,27.3252,27.7546,220759.0
2021-03-13,27.7356,28.1269,27.3252,27.7546,220759.0
2021-03-14,27.7356,28.1269,27.3252,27.7546,220759.0
2021-03-15,27.7546,28.041,26.7048,27.411,209776.0
2021-03-16,27.1629,27.3967,26.4662,26.5043,136915.0
2021-03-17,26.4089,27.182,25.8916,26.9338,166866.0
2021-03-18,26.9816,28.9858,26.5712,26.8289,482675.0
2021-03-19,26.7048,26.743,25.5405,26.0939,542859.0
2021-03-20,26.7048,26.743,25.5405,26.0939,542859.0
2021-03-21,26.7048,26.743,25.5405,26.0939,542859.0
2021-03-22,26.2467,26.3707,25.359,25.7599,142291.0
2021-03-23,25.4258,25.5881,24.5096,24.5955,213582.0
2021-03-24,25.025,26.0653,24.7673,24.7864,149964.0
2021-03-25,24.4523,25.5022,24.3855,25.1013,212009.0
2021-03-26,25.6645,26.5378,25.5213,26.0749,157958.0
2021-03-27,25.6645,26.5378,25.5213,26.0749,157958.0
2021-03-28,25.6645,26.5378,25.5213,26.0749,157958.0
2021-03-29,25.9508,27.0865,25.9508,26.0939,194380.0
2021-03-30,26.1894,26.9434,25.779,26.0462,132602.0
2021-03-31,26.008,26.4566,25.2063,25.5976,255165.0
2021-04-01,25.5786,26.6571,25.5786,26.6571,301192.0
2021-04-02,25.5786,26.6571,25.5786,26.6571,301192.0
2021-04-03,25.5786,26.6571,25.5786,26.6571,301192.0
2021-04-04,25.5786,26.6571,25.5786,26.6571,301192.0
2021-04-05,27.0484,27.0484,26.1894,26.533,160531.0
2021-04-06,26.5521,27.1629,26.0749,26.3612,114148.0
2021-04-07,26.428,26.428,25.7217,26.008,106179.0
2021-04-08,25.9985,26.0462,25.4922,26.0367,99297.0
2021-04-09,26.2276,27.3156,25.884,27.2679,167345.0
2021-04-10,26.2276,27.3156,25.884,27.2679,167345.0
2021-04-11,26.2276,27.3156,25.884,27.2679,167345.0
2021-04-12,27.4779,28.2223,27.2966,27.7165,168443.0
2021-04-13,27.6974,27.6974,26.9052,27.1438,112397.0
2021-04-14,27.2774,28.4705,27.2774,27.8119,134335.0
2021-04-15,27.9169,28.3586,27.0484,27.4301,84201.0
2021-04-16,27.7833,28.0123,27.2488,27.7833,402399.0
2021-04-17,27.7833,28.0123,27.2488,27.7833,402399.0
2021-04-18,27.7833,28.0123,27.2488,27.7833,402399.0
2021-04-19,27.8501,27.9551,26.638,27.1915,162284.0
2021-04-20,26.8861,26.9243,25.7217,26.1703,209730.0
2021-04-21,26.0271,27.1343,25.8887,27.0293,135078.0
2021-04-22,27.0293,27.1486,26.1894,26.1989,165509.0
2021-04-23,26.3707,27.726,26.2324,27.4397,169059.0
2021-04-24,26.3707,27.726,26.2324,27.4397,169059.0
2021-04-25,26.3707,27.726,26.2324,27.4397,169059.0
2021-04-26,27.6592,28.3846,27.4969,27.6592,290572.0
2021-04-27,27.6783,29.2531,27.2393,28.9095,580210.0
2021-04-28,29.2149,29.7494,28.7472,29.5203,195244.0
2021-04-29,30.0453,30.1837,28.9381,29.2245,214424.0
2021-04-30,29.8544,30.5416,27.1438,27.7546,439550.0
2021-05-01,29.8544,30.5416,27.1438,27.7546,439550.0
2021-05-02,29.8544,30.5416,27.1438,27.7546,439550.0
2021-05-03,28.6995,30.5606,28.6995,30.1789,467815.0
2021-05-04,29.8735,30.8374,29.6349,30.7802,232370.0
2021-05-05,31.0856,31.7632,30.586,31.181,195843.0
2021-05-06,31.1238,31.1428,29.5967,30.0548,224572.0
2021-05-07,29.8926,30.3602,29.4346,30.322,264280.0
2021-05-08,29.8926,30.3602,29.4346,30.322,264280.0
2021-05-09,29.8926,30.3602,29.4346,30.322,264280.0
2021-05-10,30.5511,30.9459,29.4535,29.568,269975.0
2021-05-11,29.0908,29.5967,28.7282,29.3008,188995.0
2021-05-12,29.1481,29.6826,28.5182,28.5754,317923.0
2021-05-13,28.7091,29.3581,27.8787,28.7568,181960.0
2021-05-14,29.0717,29.778,28.8141,29.7208,175172.0
2021-05-15,29.0717,29.778,28.8141,29.7208,175172.0
2021-05-16,29.0717,29.778,28.8141,29.7208,175172.0
2021-05-17,29.5585,30.1502,29.1815,30.0071,138545.0
2021-05-18,30.0357,30.1025,29.0717,29.0908,145416.0
2021-05-19,28.4132,28.8045,27.8596,28.4227,182745.0
2021-05-20,28.4323,28.48,27.5638,28.1937,159908.0
2021-05-21,28.6423,29.2245,28.4275,29.0431,182720.0
2021-05-22,28.6423,29.2245,28.4275,29.0431,182720.0
2021-05-23,28.6423,29.2245,28.4275,29.0431,182720.0
2021-05-24,29.129,29.8735,28.8713,29.7398,132861.0
2021-05-25,29.8353,30.2934,29.6158,29.6444,191681.0
2021-05-26,29.7303,30.427,29.6062,30.4079,193653.0
2021-05-27,30.8183,31.3385,30.6656,30.7038,220543.0
2021-05-28,30.8947,30.8947,29.611,30.2171,212440.0
