,UMBF US Equity,UMBF US Equity,UMBF US Equity,UMBF US Equity,UMBF US Equity
2021-03-14,90.4166,92.1411,89.7627,91.7526,230263.0
2021-03-15,91.98,91.9895,89.5258,91.042,170232.0
2021-03-16,90.5018,90.5018,88.2561,89.9428,185071.0
2021-03-17,90.1797,91.3499,89.5543,90.4639,194186.0
2021-03-18,92.0464,94.5858,91.0135,91.9611,329802.0
2021-03-19,91.7716,93.4867,89.4737,91.3926,725093.0
2021-03-20,91.7716,93.4867,89.4737,91.3926,725093.0
2021-03-21,91.7716,93.4867,89.4737,91.3926,725093.0
2021-03-22,90.843,91.5726,87.3938,87.9055,205787.0
2021-03-23,86.9106,87.536,84.8638,85.4229,313238.0
2021-03-24,86.3231,89.0758,84.2384,84.3995,356219.0
2021-03-25,85.3187,87.6023,83.3193,87.0811,194871.0
2021-03-26,88.7773,89.1942,87.2233,88.7773,192287.0
2021-03-27,88.7773,89.1942,87.2233,88.7773,192287.0
2021-03-28,88.7773,89.1942,87.2233,88.7773,192287.0
2021-03-29,87.2896,88.5404,84.9681,87.0717,278461.0
2021-03-30,87.3749,88.801,87.3275,88.3603,150475.0
2021-03-31,87.7729,88.5783,86.7116,87.4886,181685.0
2021-04-01,86.6453,87.8013,85.963,87.6781,167231.0
2021-04-02,86.6453,87.8013,85.963,87.6781,167231.0
2021-04-03,86.6453,87.8013,85.963,87.6781,167231.0
2021-04-04,86.6453,87.8013,85.963,87.6781,167231.0
2021-04-05,88.0761,88.5451,87.2991,88.1708,148080.0
2021-04-06,87.9529,88.3224,86.4652,86.9106,117750.0
2021-04-07,87.4223,87.9245,85.9441,86.3989,133362.0
2021-04-08,86.3041,86.7684,84.8923,86.5315,107252.0
2021-04-09,86.7021,88.0856,79.8796,87.9624,144154.0
2021-04-10,86.7021,88.0856,79.8796,87.9624,144154.0
2021-04-11,86.7021,88.0856,79.8796,87.9624,144154.0
2021-04-12,88.5499,89.0426,87.9813,88.9099,78489.0
2021-04-13,88.4551,88.4551,86.0199,86.2947,359576.0
2021-04-14,86.8253,89.1373,86.8253,88.1235,106248.0
2021-04-15,88.3509,89.8291,86.0767,88.4267,337221.0
2021-04-16,89.6396,90.0091,84.3711,89.3932,214885.0
2021-04-17,89.6396,90.0091,84.3711,89.3932,214885.0
2021-04-18,89.6396,90.0091,84.3711,89.3932,214885.0
2021-04-19,89.867,90.6298,88.0476,89.27,124400.0
2021-04-20,89.3553,89.3553,85.4798,85.9725,110312.0
2021-04-21,86.2757,87.7634,85.5177,87.3844,130233.0
2021-04-22,87.7444,87.7444,85.963,86.0957,116614.0
2021-04-23,86.1525,90.2744,86.1525,89.6301,137136.0
2021-04-24,86.1525,90.2744,86.1525,89.6301,137136.0
2021-04-25,86.1525,90.2744,86.1525,89.6301,137136.0
2021-04-26,90.1891,91.4399,90.0186,90.3313,115962.0
2021-04-27,88.1329,92.7381,87.1569,91.9327,385567.0
2021-04-28,92.8139,93.0224,91.1414,91.3736,155640.0
2021-04-29,93.1929,94.1121,92.9845,93.1645,126554.0
2021-04-30,92.2643,93.2403,91.7052,91.9421,249642.0
2021-05-01,92.2643,93.2403,91.7052,91.9421,249642.0
2021-05-02,92.2643,93.2403,91.7052,91.9421,249642.0
2021-05-03,93.2119,93.7804,91.7337,92.3685,223732.0
2021-05-04,91.8474,93.5625,90.6629,92.8707,203629.0
2021-05-05,92.8139,92.9371,91.4494,92.1885,233601.0
2021-05-06,92.8518,92.8518,91.033,92.4443,265529.0
2021-05-07,91.2504,93.2119,90.3218,93.0318,178250.0
2021-05-08,91.2504,93.2119,90.3218,93.0318,178250.0
2021-05-09,91.2504,93.2119,90.3218,93.0318,178250.0
2021-05-10,93.1361,94.7378,92.5107,92.5391,214693.0
2021-05-11,91.421,93.174,91.2599,91.8379,211165.0
2021-05-12,92.2833,92.9939,89.2226,89.4595,170199.0
2021-05-13,89.0805,93.245,88.9763,92.9466,255402.0
2021-05-14,93.1171,94.5006,91.98,94.33,166515.0
2021-05-15,93.1171,94.5006,91.98,94.33,166515.0
2021-05-16,93.1171,94.5006,91.98,94.33,166515.0
2021-05-17,93.6857,94.6806,92.6339,93.8846,99367.0
2021-05-18,93.6098,94.2305,92.1032,92.1506,139068.0
2021-05-19,91.2694,92.179,89.6822,92.1316,111355.0
2021-05-20,91.7621,92.8423,90.9567,92.5107,130176.0
2021-05-21,93.5151,94.2826,92.4159,93.2593,144663.0
2021-05-22,93.5151,94.2826,92.4159,93.2593,144663.0
2021-05-23,93.5151,94.2826,92.4159,93.2593,144663.0
2021-05-24,93.534,93.534,91.8853,92.5202,109375.0
2021-05-25,92.4728,93.2782,89.2795,89.4121,146101.0
2021-05-26,89.8196,90.8809,89.2321,90.824,103472.0
2021-05-27,92.0843,93.1361,91.2409,91.5915,122327.0
2021-05-28,91.7621,91.8758,90.047,91.6389,100066.0
2021-05-29,91.7621,91.8758,90.047,91.6389,100066.0
2021-05-30,91.7621,91.8758,90.047,91.6389,100066.0
2021-05-31,91.7621,91.8758,90.047,91.6389,100066.0
2021-06-01,92.4254,93.4346,91.6768,92.6149,781167.0
2021-06-02,92.8992,93.6572,91.4873,91.6673,117564.0
2021-06-03,91.9516,92.975,91.3452,92.6718,161419.0
2021-06-04,92.4064,92.8328,91.2504,92.0464,292381.0
2021-06-05,92.4064,92.8328,91.2504,92.0464,292381.0
2021-06-06,92.4064,92.8328,91.2504,92.0464,292381.0
2021-06-07,92.7476,92.8613,90.8524,91.3073,119076.0
2021-06-08,90.6345,91.6579,89.8196,91.1272,120013.0
2021-06-09,90.4712,90.842,89.5675,89.7391,82087.0
2021-06-10,91.0321,91.1937,88.1894,88.3035,120113.0
2021-06-11,88.8359,89.7772,88.3591,89.4539,130302.0
2021-06-12,88.8359,89.7772,88.3591,89.4539,130302.0
2021-06-13,88.8359,89.7772,88.3591,89.4539,130302.0
2021-06-14,89.8912,90.1479,87.5525,88.218,177272.0
2021-06-15,88.7028,90.7421,88.256,90.1765,138246.0
2021-06-16,89.5205,91.2318,88.4556,90.4046,198843.0
2021-06-17,91.0321,91.0321,87.2102,87.4098,536667.0
2021-06-18,85.8221,86.8584,84.1774,84.2059,681680.0
2021-06-19,85.8221,86.8584,84.1774,84.2059,681680.0
2021-06-20,85.8221,86.8584,84.1774,84.2059,681680.0
2021-06-21,85.1376,88.5507,85.0996,88.3891,197060.0
2021-06-22,88.3035,89.5965,86.9725,88.3796,126677.0
2021-06-23,88.4652,89.1782,87.5144,88.1134,130319.0
2021-06-24,88.3321,89.568,87.7901,89.4349,145073.0
2021-06-25,89.7677,91.3554,89.1782,89.9958,639062.0
2021-06-26,89.7677,91.3554,89.1782,89.9958,639062.0
2021-06-27,89.7677,91.3554,89.1782,89.9958,639062.0
2021-06-28,89.4444,91.3245,87.7521,89.0166,230710.0
2021-06-29,89.3779,90.0339,87.8472,88.3225,109626.0
2021-06-30,87.8187,88.8597,87.8187,88.4747,133772.0
2021-07-01,89.2923,89.8152,88.4129,89.1782,146735.0
2021-07-02,89.1402,89.1402,87.7711,88.1134,131532.0
2021-07-03,89.1402,89.1402,87.7711,88.1134,131532.0
2021-07-04,89.1402,89.1402,87.7711,88.1134,131532.0
2021-07-05,89.1402,89.1402,87.7711,88.1134,131532.0
2021-07-06,87.4954,87.4954,84.1489,84.2915,401397.0
2021-07-07,83.74,85.3468,83.6164,84.0062,246250.0
2021-07-08,82.0097,84.377,81.2919,83.4548,178423.0
2021-07-09,85.2042,86.8869,84.5149,86.7253,194768.0
2021-07-10,85.2042,86.8869,84.5149,86.7253,194768.0
2021-07-11,85.2042,86.8869,84.5149,86.7253,194768.0
2021-07-12,85.5749,86.9915,85.2802,86.8869,97701.0
2021-07-13,86.3926,87.0105,84.2724,84.4816,111688.0
2021-07-14,84.7193,85.2802,83.2932,84.1869,140828.0
2021-07-15,83.3598,85.6795,83.1506,85.5084,123266.0
2021-07-16,86.0883,86.0883,83.2076,83.3122,124571.0
2021-07-17,86.0883,86.0883,83.2076,83.3122,124571.0
2021-07-18,86.0883,86.0883,83.2076,83.3122,124571.0
2021-07-19,81.2491,82.4946,80.0607,80.7453,152208.0
2021-07-20,80.6597,84.9475,80.5646,82.7513,232346.0
2021-07-21,83.7781,85.5369,83.2076,83.6735,131584.0
2021-07-22,83.1696,83.1696,80.9734,81.9717,147319.0
2021-07-23,82.7893,83.6545,81.5534,82.6467,78648.0
2021-07-24,82.7893,83.6545,81.5534,82.6467,78648.0
2021-07-25,82.7893,83.6545,81.5534,82.6467,78648.0
2021-07-26,82.8178,83.8351,82.8178,83.702,123367.0
2021-07-27,82.5992,84.3675,82.5992,84.282,386323.0
2021-07-28,83.5879,88.893,83.5879,87.9232,533913.0
2021-07-29,89.1687,89.587,87.7616,89.0356,153390.0
2021-07-30,88.3511,90.3191,87.619,88.9881,201979.0
2021-07-31,88.3511,90.3191,87.619,88.9881,201979.0
2021-08-01,88.3511,90.3191,87.619,88.9881,201979.0
2021-08-02,89.4634,91.2508,87.4289,87.4479,217689.0
2021-08-03,87.7426,88.9025,85.8126,88.4176,135605.0
2021-08-04,87.1912,88.7314,86.288,87.9232,161681.0
2021-08-05,88.7884,89.7391,88.218,89.2733,133315.0
2021-08-06,90.7374,92.1587,89.7391,91.0987,177472.0
2021-08-07,90.7374,92.1587,89.7391,91.0987,177472.0
2021-08-08,90.7374,92.1587,89.7391,91.0987,177472.0
2021-08-09,90.842,91.2032,89.0831,89.1592,134863.0
2021-08-10,88.8169,89.606,87.966,89.3588,130856.0
2021-08-11,89.8247,91.1272,88.3748,91.0606,109724.0
2021-08-12,91.0797,91.7594,89.1592,89.2352,471104.0
2021-08-13,89.1592,89.9673,87.9708,88.3701,107705.0
2021-08-14,89.1592,89.9673,87.9708,88.3701,107705.0
2021-08-15,89.1592,89.9673,87.9708,88.3701,107705.0
2021-08-16,87.6761,89.2923,86.616,88.6458,310507.0
2021-08-17,87.8377,88.6078,86.288,87.2672,108494.0
2021-08-18,87.0105,87.8567,85.9457,86.1074,92510.0
2021-08-19,84.9285,85.9885,82.7988,84.8999,107776.0
2021-08-20,84.5862,86.6493,84.5862,86.1169,155462.0
2021-08-21,84.5862,86.6493,84.5862,86.1169,155462.0
2021-08-22,84.5862,86.6493,84.5862,86.1169,155462.0
2021-08-23,86.7443,87.0961,85.96,86.7348,112172.0
2021-08-24,86.6683,87.543,85.3325,87.3243,128821.0
2021-08-25,87.6285,88.7028,86.6398,87.3908,430318.0
2021-08-26,88.1324,88.5293,85.67,85.8221,508047.0
2021-08-27,86.2309,88.6933,85.5749,88.4842,417908.0
2021-08-28,86.2309,88.6933,85.5749,88.4842,417908.0
2021-08-29,86.2309,88.6933,85.5749,88.4842,417908.0
2021-08-30,88.4271,88.4271,86.0123,86.2214,196295.0
2021-08-31,86.5637,87.5762,85.9267,87.0676,131361.0
2021-09-01,87.4384,87.4384,85.6225,86.6112,137653.0
2021-09-02,86.6778,87.9518,85.9647,86.0978,218434.0
2021-09-03,86.269,86.6588,85.4609,86.4496,143518.0
2021-09-04,86.269,86.6588,85.4609,86.4496,143518.0
2021-09-05,86.269,86.6588,85.4609,86.4496,143518.0
2021-09-06,86.269,86.6588,85.4609,86.4496,143518.0
2021-09-07,87.1722,87.7949,85.6177,85.8221,224784.0
2021-09-08,85.1851,89.5585,83.9112,84.6908,159802.0
2021-09-09,84.7671,86.371,84.0893,85.1585,234776.0
2021-09-10,85.4067,85.5022,84.0988,84.6048,278298.0
2021-09-11,85.4067,85.5022,84.0988,84.6048,278298.0
2021-09-12,85.4067,85.5022,84.0988,84.6048,278298.0
2021-09-13,85.3208,86.1323,84.4377,85.9032,184894.0
2021-09-14,85.9796,86.5906,83.5737,84.1847,178612.0
2021-09-15,84.2707,85.9509,84.0893,85.8936,281761.0
2021-09-16,86.5619,87.2302,84.538,85.569,262381.0
2021-09-17,85.9414,87.1347,85.3876,86.1705,1061079.0
2021-09-18,85.9414,87.1347,85.3876,86.1705,1061079.0
2021-09-19,85.9414,87.1347,85.3876,86.1705,1061079.0
2021-09-20,83.8792,85.2731,82.9436,85.1967,302471.0
2021-09-21,85.6741,85.7504,83.841,84.8244,295263.0
2021-09-22,85.865,86.4951,84.9294,85.9318,236641.0
2021-09-23,86.8292,90.5859,86.8292,89.4546,267074.0
2021-09-24,89.5787,93.1016,89.13,91.2208,207968.0
2021-09-25,89.5787,93.1016,89.13,91.2208,207968.0
2021-09-26,89.5787,93.1016,89.13,91.2208,207968.0
2021-09-27,92.166,94.6863,91.364,93.8367,259204.0
2021-09-28,94.2281,94.6004,92.2113,92.8438,158213.0
2021-09-29,92.987,94.3904,91.9941,94.1804,154967.0
2021-09-30,94.6291,94.6291,92.2519,92.3283,254815.0
2021-10-01,92.8342,95.2401,92.2041,94.6004,166541.0
2021-10-02,92.8342,95.2401,92.2041,94.6004,166541.0
2021-10-03,92.8342,95.2401,92.2041,94.6004,166541.0
2021-10-04,95.0205,96.4327,94.7245,95.6983,222825.0
2021-10-05,96.4048,97.3881,95.1446,96.0706,129498.0
2021-10-06,95.1923,95.8702,91.4881,95.0682,101628.0
2021-10-07,96.0038,96.7676,95.5838,96.5671,212081.0
2021-10-08,96.4621,97.7509,96.0134,96.5384,114701.0
2021-10-09,96.4621,97.7509,96.0134,96.5384,114701.0
2021-10-10,96.4621,97.7509,96.0134,96.5384,114701.0
2021-10-11,97.2927,97.7318,95.6792,95.6888,94394.0
2021-10-12,95.4978,96.6817,94.536,95.326,92293.0
2021-10-13,95.2783,97.6936,93.2973,94.82,83867.0
2021-10-14,95.9465,95.9943,95.0682,95.5074,123219.0
2021-10-15,96.1661,97.2449,94.8486,95.2973,306962.0
2021-10-16,96.1661,97.2449,94.8486,95.2973,306962.0
2021-10-17,96.1661,97.2449,94.8486,95.2973,306962.0
2021-10-18,95.5456,96.2902,94.7818,94.9155,174952.0
2021-10-19,95.1255,95.4787,94.1995,95.0587,187354.0
2021-10-20,95.0587,97.5791,94.3522,97.4931,203659.0
2021-10-21,97.6363,97.8464,97.1733,97.6745,207473.0
2021-10-22,98.0373,98.9634,97.7509,98.9156,92243.0
2021-10-23,98.0373,98.9634,97.7509,98.9156,92243.0
2021-10-24,98.0373,98.9634,97.7509,98.9156,92243.0
2021-10-25,99.3166,100.1901,98.5663,99.0302,175594.0
2021-10-26,98.9443,100.2236,98.0469,99.813,190989.0
2021-10-27,89.9797,96.8774,89.8556,92.4237,229376.0
2021-10-28,92.8629,95.2305,92.2423,95.1828,216403.0
2021-10-29,95.5551,96.548,93.7698,94.3427,285419.0
2021-10-30,95.5551,96.548,93.7698,94.3427,285419.0
2021-10-31,95.5551,96.548,93.7698,94.3427,285419.0
2021-11-01,95.3451,97.3308,94.9799,97.0349,207180.0
2021-11-02,96.9299,97.054,95.0491,95.5074,134282.0
2021-11-03,95.2687,99.0779,95.2592,98.6674,145957.0
2021-11-04,98.8488,98.8488,96.7962,97.7318,129300.0
2021-11-05,98.6388,100.2331,98.5051,99.4789,140034.0
2021-11-06,98.6388,100.2331,98.5051,99.4789,140034.0
2021-11-07,98.6388,100.2331,98.5051,99.4789,140034.0
2021-11-08,99.6889,100.2331,98.5051,99.9372,165232.0
2021-11-09,99.2975,100.4288,98.5719,100.0517,118803.0
2021-11-10,100.0708,101.2809,99.7462,100.3381,146127.0
2021-11-11,100.6818,101.6747,100.2427,101.4169,119843.0
2021-11-12,101.4742,102.1329,100.0995,100.7391,138185.0
2021-11-13,101.4742,102.1329,100.0995,100.7391,138185.0
2021-11-14,101.4742,102.1329,100.0995,100.7391,138185.0
2021-11-15,101.1114,102.152,100.6627,101.3692,132793.0
2021-11-16,101.3883,102.1329,93.5789,101.1496,183458.0
2021-11-17,100.8632,101.5506,98.338,101.2737,179606.0
2021-11-18,101.6556,102.9778,100.6245,102.6198,201111.0
2021-11-19,101.6365,102.7726,100.2236,101.4169,275865.0
2021-11-20,101.6365,102.7726,100.2236,101.4169,275865.0
2021-11-21,101.6365,102.7726,100.2236,101.4169,275865.0
2021-11-22,102.4384,104.6438,101.2355,102.3716,140520.0
2021-11-23,103.1163,104.9206,103.0781,103.4504,213991.0
2021-11-24,103.164,103.985,101.1973,102.6007,85692.0
2021-11-25,103.164,103.985,101.1973,102.6007,85692.0
2021-11-26,99.1257,99.1257,95.2401,97.4072,137199.0
2021-11-27,99.1257,99.1257,95.2401,97.4072,137199.0
2021-11-28,99.1257,99.1257,95.2401,97.4072,137199.0
2021-11-29,99.0397,99.3834,95.536,97.4645,174670.0
2021-11-30,96.4048,99.2522,95.4787,96.0229,221086.0
2021-12-01,98.2855,99.708,95.2973,95.3737,198200.0
2021-12-02,96.3571,99.4694,96.3189,98.7342,188073.0
2021-12-03,99.5171,99.5171,95.6506,97.5218,154345.0
2021-12-04,99.5171,99.5171,95.6506,97.5218,154345.0
2021-12-05,99.5171,99.5171,95.6506,97.5218,154345.0
2021-12-06,98.9729,102.0184,97.2831,99.4884,268165.0
2021-12-07,99.6316,102.8585,98.5147,99.0684,237402.0
2021-12-08,99.4312,100.8537,99.0779,100.5482,276410.0
2021-12-09,99.7817,101.0894,99.5134,100.1745,175305.0
2021-12-10,100.596,101.1421,99.7146,100.7302,166644.0
2021-12-11,100.596,101.1421,99.7146,100.7302,166644.0
2021-12-12,100.596,101.1421,99.7146,100.7302,166644.0
2021-12-13,99.9925,102.79,98.8332,100.3086,257412.0
2021-12-14,100.4428,102.8666,98.7757,100.2607,255001.0
2021-12-15,100.596,102.7086,99.2643,100.0021,371814.0
2021-12-16,101.1517,102.3445,99.0919,99.9733,406377.0
2021-12-17,99.82,99.82,96.189,97.2045,1302184.0
2021-12-18,99.82,99.82,96.189,97.2045,1302184.0
2021-12-19,99.82,99.82,96.189,97.2045,1302184.0
2021-12-20,95.8824,96.965,93.5543,94.8573,216015.0
2021-12-21,97.1949,99.159,96.8309,99.0919,226277.0
2021-12-22,98.6224,100.4236,97.7219,100.3949,219276.0
2021-12-23,101.2475,104.1121,100.6966,100.7781,127397.0
2021-12-24,101.2475,104.1121,100.6966,100.7781,127397.0
2021-12-25,101.2475,104.1121,100.6966,100.7781,127397.0
2021-12-26,101.2475,104.1121,100.6966,100.7781,127397.0
2021-12-27,100.6535,102.0236,100.0404,101.8128,123374.0
2021-12-28,101.5637,102.7325,100.8643,101.899,90425.0
2021-12-29,101.9661,102.7613,99.6859,102.6367,111744.0
2021-12-30,102.7421,103.5852,101.7361,101.9373,108174.0
2021-12-31,101.4966,102.8427,100.6368,101.6595,138093.0
2022-01-01,101.4966,102.8427,100.6368,101.6595,138093.0
2022-01-02,101.4966,102.8427,100.6368,101.6595,138093.0
2022-01-03,102.3205,104.3708,101.4487,102.9241,266088.0
2022-01-04,100.9026,105.0606,100.9026,103.5948,444774.0
2022-01-05,103.8918,104.5528,101.7457,101.8607,241286.0
2022-01-06,103.1157,105.8175,102.5888,105.4726,209920.0
2022-01-07,105.942,106.7468,104.8881,104.9456,203284.0
2022-01-08,105.942,106.7468,104.8881,104.9456,203284.0
2022-01-09,105.942,106.7468,104.8881,104.9456,203284.0
2022-01-10,105.0606,105.7121,103.3361,104.3229,250777.0
2022-01-11,104.869,105.1756,103.1828,105.0414,215112.0
2022-01-12,105.4821,106.1528,104.2558,105.2235,182644.0
2022-01-13,105.6258,106.5935,104.984,105.9133,113953.0
2022-01-14,104.984,107.1396,104.1025,106.7372,215080.0
2022-01-15,104.984,107.1396,104.1025,106.7372,215080.0
2022-01-16,104.984,107.1396,104.1025,106.7372,215080.0
2022-01-17,104.984,107.1396,104.1025,106.7372,215080.0
2022-01-18,107.015,107.5324,104.4666,104.7253,175333.0
2022-01-19,105.0319,105.0319,99.5039,99.5709,511819.0
2022-01-20,99.638,100.5481,96.8021,96.8979,361977.0
2022-01-21,95.959,98.2344,95.8728,96.3135,332367.0
2022-01-22,95.959,98.2344,95.8728,96.3135,332367.0
2022-01-23,95.959,98.2344,95.8728,96.3135,332367.0
2022-01-24,94.8669,99.3602,94.7423,98.9099,296049.0
2022-01-25,97.6452,98.632,95.3938,97.1949,506866.0
2022-01-26,95.8058,97.4057,90.5556,92.1556,455157.0
2022-01-27,93.6022,96.2513,91.5137,92.0789,477452.0
2022-01-28,92.0693,94.225,91.4466,94.1004,456674.0
2022-01-29,92.0693,94.225,91.4466,94.1004,456674.0
2022-01-30,92.0693,94.225,91.4466,94.1004,456674.0
2022-01-31,93.1136,95.2884,91.6286,94.3208,2212697.0
2022-02-01,94.5507,97.7506,93.6214,97.6069,309627.0
2022-02-02,97.7219,97.7219,95.7483,97.4057,244263.0
2022-02-03,97.1183,98.5841,95.5183,96.5818,207004.0
2022-02-04,96.5818,99.6476,96.3519,99.0153,214121.0
2022-02-05,96.5818,99.6476,96.3519,99.0153,214121.0
2022-02-06,96.5818,99.6476,96.3519,99.0153,214121.0
2022-02-07,99.1015,100.1026,97.7315,98.2392,150006.0
2022-02-08,98.8715,100.4523,98.4883,99.9925,190305.0
2022-02-09,100.3182,101.6307,98.5841,98.9003,190529.0
2022-02-10,98.6224,99.8104,97.9901,98.4883,306326.0
2022-02-11,98.1817,100.1553,97.6213,98.6129,251131.0
2022-02-12,98.1817,100.1553,97.6213,98.6129,251131.0
2022-02-13,98.1817,100.1553,97.6213,98.6129,251131.0
2022-02-14,98.7087,99.7482,97.4728,98.0764,208344.0
2022-02-15,98.7662,100.2808,92.1086,99.7146,216311.0
2022-02-16,98.6033,100.0021,95.3363,99.5901,181952.0
2022-02-17,98.5171,99.0632,97.3003,97.5207,218352.0
2022-02-18,97.1758,98.6991,97.0033,97.8081,182276.0
2022-02-19,97.1758,98.6991,97.0033,97.8081,182276.0
2022-02-20,97.1758,98.6991,97.0033,97.8081,182276.0
2022-02-21,97.1758,98.6991,97.0033,97.8081,182276.0
2022-02-22,97.2812,98.45,96.3649,97.1758,171051.0
2022-02-23,97.9231,98.7662,94.9243,95.2884,143790.0
2022-02-24,92.4142,95.1054,91.619,94.819,287028.0
2022-02-25,95.0297,98.4404,93.7867,98.3734,161994.0
2022-02-26,95.0297,98.4404,93.7867,98.3734,161994.0
2022-02-27,95.0297,98.4404,93.7867,98.3734,161994.0
2022-02-28,96.4668,97.9135,96.2465,97.5877,210121.0
2022-03-01,96.7063,96.9363,91.5137,92.3951,649225.0
2022-03-02,92.9316,97.9135,92.9316,97.2045,227685.0
2022-03-03,97.3482,97.3482,95.7004,96.3614,169638.0
2022-03-04,94.5986,96.8309,92.8957,94.1483,146219.0
2022-03-05,94.5986,96.8309,92.8957,94.1483,146219.0
2022-03-06,94.5986,96.8309,92.8957,94.1483,146219.0
2022-03-07,93.3244,94.3495,91.0251,91.2454,189524.0
2022-03-08,92.2705,95.2788,91.8681,92.8837,222040.0
2022-03-09,95.2399,96.293,93.5761,93.653,212316.0
2022-03-10,92.3066,94.4272,91.8931,94.2012,146656.0
2022-03-11,94.8937,96.6536,94.8937,95.4418,182253.0
2022-03-12,94.8937,96.6536,94.8937,95.4418,182253.0
2022-03-13,94.8937,96.6536,94.8937,95.4418,182253.0
2022-03-14,96.6536,98.2212,95.8169,96.519,205535.0
2022-03-15,97.2884,98.5578,95.1245,96.5767,151300.0
2022-03-16,97.7115,98.8944,95.1124,98.1828,230676.0
2022-03-17,96.894,97.7981,95.3649,97.1345,182072.0
2022-03-18,98.0866,98.0866,95.4515,96.1728,656547.0
2022-03-19,98.0866,98.0866,95.4515,96.1728,656547.0
2022-03-20,98.0866,98.0866,95.4515,96.1728,656547.0
2022-03-21,97.0095,98.0577,95.6438,96.6825,278300.0
2022-03-22,97.5769,99.0098,97.298,97.8654,199256.0
2022-03-23,97.4711,97.4711,93.8838,94.2685,137320.0
2022-03-24,95.2783,95.9323,93.7781,95.538,128026.0
2022-03-25,96.0381,97.7019,95.2687,97.5865,129237.0
2022-03-26,96.0381,97.7019,95.2687,97.5865,129237.0
2022-03-27,96.0381,97.7019,95.2687,97.5865,129237.0
2022-03-28,96.8844,97.1249,95.0764,95.9804,148161.0
2022-03-29,97.1056,98.5578,95.11,97.6538,205585.0
2022-03-30,98.0097,98.1731,93.8838,94.6148,197983.0
2022-03-31,94.3647,95.7015,93.3357,93.4414,180804.0
2022-04-01,94.2493,95.4707,93.0616,93.8742,298918.0
2022-04-02,94.2493,95.4707,93.0616,93.8742,298918.0
2022-04-03,94.2493,95.4707,93.0616,93.8742,298918.0
2022-04-04,93.8935,93.8935,92.0181,92.9702,136602.0
2022-04-05,93.1433,93.7973,92.297,92.4893,132899.0
2022-04-06,92.5855,93.1145,91.2679,91.2872,172519.0
2022-04-07,91.7969,91.7969,89.633,90.5274,305261.0
2022-04-08,90.5178,94.4609,89.3445,89.5849,266690.0
2022-04-09,90.5178,94.4609,89.3445,89.5849,266690.0
2022-04-10,90.5178,94.4609,89.3445,89.5849,266690.0
2022-04-11,89.3541,91.2006,89.3541,90.412,213663.0
2022-04-12,90.8352,91.3641,89.0848,89.4407,186361.0
2022-04-13,89.4503,91.0275,89.056,90.9698,214850.0
2022-04-14,91.0467,92.1335,89.431,89.6138,133178.0
2022-04-15,91.0467,92.1335,89.431,89.6138,133178.0
2022-04-16,91.0467,92.1335,89.431,89.6138,133178.0
2022-04-17,91.0467,92.1335,89.431,89.6138,133178.0
2022-04-18,89.1618,90.4505,88.9598,89.7484,150761.0
2022-04-19,90.1523,92.9894,89.8638,92.7105,183693.0
2022-04-20,93.4318,94.4993,93.2587,93.5665,108568.0
2022-04-21,94.2974,94.8552,92.0758,92.624,169067.0
2022-04-22,92.3932,93.1241,90.0273,90.0369,188887.0
2022-04-23,92.3932,93.1241,90.0273,90.0369,188887.0
2022-04-24,92.3932,93.1241,90.0273,90.0369,188887.0
2022-04-25,89.3926,90.3447,87.4884,90.1908,263582.0
2022-04-26,88.6809,89.9696,87.4884,87.8538,195890.0
2022-04-27,87.8538,90.8063,87.5461,90.4216,314922.0
2022-04-28,91.3641,91.768,88.0269,89.9792,311566.0
2022-04-29,89.3156,90.5755,86.2766,86.7286,594551.0
2022-04-30,89.3156,90.5755,86.2766,86.7286,594551.0
2022-05-01,89.3156,90.5755,86.2766,86.7286,594551.0
2022-05-02,87.2864,88.2289,85.7669,87.3633,236160.0
2022-05-03,87.421,88.7867,86.6805,88.1616,158358.0
2022-05-04,88.0462,90.1716,86.8151,89.8061,176088.0
2022-05-05,88.8348,88.8732,85.9688,87.0748,184518.0
2022-05-06,86.6613,87.7298,85.1802,86.7767,219586.0
2022-05-07,86.6613,87.7298,85.1802,86.7767,219586.0
2022-05-08,86.6613,87.7298,85.1802,86.7767,219586.0
2022-05-09,86.0554,88.5174,85.6947,87.5364,236913.0
2022-05-10,88.1327,88.8829,85.7188,86.8728,237447.0
2022-05-11,87.1325,88.5559,85.7476,85.7861,142714.0
2022-05-12,85.5649,86.6132,84.7176,86.5074,167467.0
2022-05-13,87.1421,87.6903,84.9975,86.1612,189495.0
2022-05-14,87.1421,87.6903,84.9975,86.1612,189495.0
2022-05-15,87.1421,87.6903,84.9975,86.1612,189495.0
2022-05-16,85.5072,86.2958,84.3147,85.536,166611.0
2022-05-17,86.969,87.5268,86.3343,87.3345,133740.0
2022-05-18,86.0746,86.8921,84.7186,85.1321,147142.0
2022-05-19,84.2762,85.6138,83.8434,84.1031,271627.0
2022-05-20,84.5262,85.4014,82.6797,84.1704,177972.0
2022-05-21,84.5262,85.4014,82.6797,84.1704,177972.0
2022-05-22,84.5262,85.4014,82.6797,84.1704,177972.0
2022-05-23,85.3148,86.8825,84.6513,85.5553,129218.0
2022-05-24,85.1802,85.9015,83.5645,85.1514,199093.0
2022-05-25,85.1514,86.6132,84.9686,85.7765,117885.0
2022-05-26,86.4882,88.4405,85.5649,87.873,153643.0
2022-05-27,87.7576,89.2387,87.7576,88.8732,434402.0
