,LUV US Equity,LUV US Equity,LUV US Equity,LUV US Equity,LUV US Equity
2020-03-02,44.8605,45.4774,42.7399,45.2557,9043193.0
2020-03-03,46.0008,46.8266,43.5914,43.7462,7338136.0
2020-03-04,44.4042,45.5412,43.4027,45.4106,8990316.0
2020-03-05,43.6011,44.2204,42.7496,43.785,10774799.0
2020-03-06,42.1497,45.2848,41.3369,44.2494,10708125.0
2020-03-07,42.1497,45.2848,41.3369,44.2494,10708125.0
2020-03-08,42.1497,45.2848,41.3369,44.2494,10708125.0
2020-03-09,41.5014,44.1333,41.3369,42.2077,9602323.0
2020-03-10,43.814,44.3655,41.1337,44.0849,9366888.0
2020-03-11,42.5657,42.9431,40.2822,41.1143,10512425.0
2020-03-12,38.0566,39.2855,34.4572,34.9022,16353392.0
2020-03-13,37.9212,39.9435,35.1344,39.9435,14308772.0
2020-03-14,37.9212,39.9435,35.1344,39.9435,14308772.0
2020-03-15,37.9212,39.9435,35.1344,39.9435,14308772.0
2020-03-16,35.3182,38.1727,34.6893,36.3052,15849917.0
2020-03-17,36.9729,39.3726,34.8344,37.0116,8133512.0
2020-03-18,34.6216,35.2408,28.2062,34.012,14219634.0
2020-03-19,33.5281,33.9152,29.5125,29.8609,18052644.0
2020-03-20,31.022,32.8508,28.69,30.9059,12617851.0
2020-03-21,31.022,32.8508,28.69,30.9059,12617851.0
2020-03-22,31.022,32.8508,28.69,30.9059,12617851.0
2020-03-23,30.664,33.3733,29.2706,32.6379,9616821.0
2020-03-24,36.9632,37.8631,34.8828,36.4407,12803073.0
2020-03-25,40.1757,40.3752,36.102,38.1244,16346736.0
2020-03-26,39.5758,42.1497,38.763,39.8951,8990799.0
2020-03-27,38.5501,38.8356,34.9312,35.2021,8297372.0
2020-03-28,38.5501,38.8356,34.9312,35.2021,8297372.0
2020-03-29,38.5501,38.8356,34.9312,35.2021,8297372.0
2020-03-30,34.37,35.9472,33.383,33.9636,7443313.0
2020-03-31,34.1281,36.2568,33.8184,34.4571,7801069.0
2020-04-01,32.9476,33.0927,30.7801,31.0026,8545871.0
2020-04-02,31.0704,31.7767,29.8705,30.4801,7853467.0
2020-04-03,30.3156,30.8478,28.7674,29.5512,9915912.0
2020-04-04,30.3156,30.8478,28.7674,29.5512,9915912.0
2020-04-05,30.3156,30.8478,28.7674,29.5512,9915912.0
2020-04-06,30.7607,30.9252,29.0287,29.706,13832958.0
2020-04-07,32.7444,34.2829,31.2736,31.709,14036116.0
2020-04-08,32.4734,33.6539,31.5735,33.1895,8923805.0
2020-04-09,35.1247,36.102,33.9926,35.2892,10383693.0
2020-04-10,35.1247,36.102,33.9926,35.2892,10383693.0
2020-04-11,35.1247,36.102,33.9926,35.2892,10383693.0
2020-04-12,35.1247,36.102,33.9926,35.2892,10383693.0
2020-04-13,35.5311,35.5311,32.6573,33.1508,9067547.0
2020-04-14,34.0313,34.8828,33.5862,33.6539,8860162.0
2020-04-15,34.012,34.1184,31.4671,31.7574,20028655.0
2020-04-16,31.0801,31.3026,29.2222,29.6867,17862318.0
2020-04-17,31.4478,31.8832,29.8996,30.1802,20139897.0
2020-04-18,31.4478,31.8832,29.8996,30.1802,20139897.0
2020-04-19,31.4478,31.8832,29.8996,30.1802,20139897.0
2020-04-20,29.648,30.4608,28.5546,30.0544,14553897.0
2020-04-21,29.0771,30.2189,28.6416,29.1351,12562698.0
2020-04-22,29.6383,29.8125,27.8676,28.7481,15697217.0
2020-04-23,28.8448,29.7786,28.632,29.1642,11631589.0
2020-04-24,29.2222,29.4448,27.8676,28.3804,15157122.0
2020-04-25,29.2222,29.4448,27.8676,28.3804,15157122.0
2020-04-26,29.2222,29.4448,27.8676,28.3804,15157122.0
2020-04-27,28.8255,28.9416,27.9159,28.1675,14224474.0
2020-04-28,28.1772,29.4932,27.3354,28.7287,54153870.0
2020-04-29,28.5352,30.7656,28.4772,29.9673,101007794.0
2020-04-30,29.7157,30.664,29.2029,30.2382,62444657.0
2020-05-01,29.5125,29.9528,27.8192,28.2836,36353790.0
2020-05-02,29.5125,29.9528,27.8192,28.2836,36353790.0
2020-05-03,29.5125,29.9528,27.8192,28.2836,36353790.0
2020-05-04,26.3484,27.0354,25.642,26.6677,43447677.0
2020-05-05,27.1612,27.2192,25.3275,25.5646,36676877.0
2020-05-06,25.6904,25.8742,23.968,24.1228,36971836.0
2020-05-07,24.1809,25.4195,24.1422,24.626,24535910.0
2020-05-08,25.1969,26.3484,25.0711,26.3194,19156085.0
2020-05-09,25.1969,26.3484,25.0711,26.3194,19156085.0
2020-05-10,25.1969,26.3484,25.0711,26.3194,19156085.0
2020-05-11,25.7581,25.9904,24.9453,25.2453,20841484.0
2020-05-12,25.3421,25.7581,24.326,24.4228,16904411.0
2020-05-13,24.2099,24.2873,22.7585,23.223,22892451.0
2020-05-14,22.623,24.0067,21.7377,23.9777,23187177.0
2020-05-15,23.581,24.0648,22.9811,23.0972,18679786.0
2020-05-16,23.581,24.0648,22.9811,23.0972,18679786.0
2020-05-17,23.581,24.0648,22.9811,23.0972,18679786.0
2020-05-18,24.9163,26.3581,24.7228,26.2129,27200458.0
2020-05-19,27.5773,27.9159,26.0582,26.7935,35768209.0
2020-05-20,27.5482,28.3804,27.2603,28.2062,27248984.0
2020-05-21,28.361,29.1448,28.0804,28.6416,22166519.0
2020-05-22,28.7965,29.0093,27.3934,27.9353,17558226.0
2020-05-23,28.7965,29.0093,27.3934,27.9353,17558226.0
2020-05-24,28.7965,29.0093,27.3934,27.9353,17558226.0
2020-05-25,28.7965,29.0093,27.3934,27.9353,17558226.0
2020-05-26,30.6833,31.8687,30.4221,31.4671,41232499.0
2020-05-27,33.7701,34.0216,30.3834,32.5702,44902346.0
2020-05-28,32.8024,32.9911,31.2929,31.4961,24802087.0
2020-05-29,30.4608,31.7574,30.1898,31.0607,19763234.0
2020-05-30,30.4608,31.7574,30.1898,31.0607,19763234.0
2020-05-31,30.4608,31.7574,30.1898,31.0607,19763234.0
2020-06-01,31.2542,33.2862,31.1188,32.5315,20877766.0
2020-06-02,33.7313,34.0603,32.9282,33.3637,22875725.0
2020-06-03,33.9345,35.7507,33.7701,35.2408,26644945.0
2020-06-04,36.5665,38.4727,35.415,37.0309,54234476.0
2020-06-05,40.6208,40.9788,36.3536,36.9439,54289272.0
2020-06-06,40.6208,40.9788,36.3536,36.9439,54289272.0
2020-06-07,40.6208,40.9788,36.3536,36.9439,54289272.0
2020-06-08,38.8404,39.2952,37.447,39.2758,31340956.0
2020-06-09,37.118,37.5535,35.3957,36.7794,26724411.0
2020-06-10,34.8441,36.9632,33.6346,35.9375,37974179.0
2020-06-11,31.8735,34.0313,31.4478,31.7671,28556970.0
2020-06-12,34.8925,35.7924,33.1992,34.7086,26920394.0
2020-06-13,34.8925,35.7924,33.1992,34.7086,26920394.0
2020-06-14,34.8925,35.7924,33.1992,34.7086,26920394.0
2020-06-15,32.7057,35.7247,32.5218,35.1634,23794660.0
2020-06-16,37.2632,37.3793,34.37,35.386,30327519.0
2020-06-17,35.0667,35.6085,34.5151,35.1344,18721048.0
2020-06-18,34.4958,35.3811,34.2635,34.6893,13810122.0
2020-06-19,35.386,35.4247,32.8508,33.4314,20498958.0
2020-06-20,35.386,35.4247,32.8508,33.4314,20498958.0
2020-06-21,35.386,35.4247,32.8508,33.4314,20498958.0
2020-06-22,32.9282,33.6926,32.5526,33.2475,14395706.0
2020-06-23,33.6539,33.6733,32.754,33.6249,15215006.0
2020-06-24,32.8992,33.1604,31.1865,31.2059,19031727.0
2020-06-25,30.1802,31.9896,29.9383,31.9025,18182607.0
2020-06-26,32.0574,32.0767,30.1705,30.9252,23961984.0
2020-06-27,32.0574,32.0767,30.1705,30.9252,23961984.0
2020-06-28,32.0574,32.0767,30.1705,30.9252,23961984.0
2020-06-29,32.0767,34.2152,31.2833,33.9055,25720778.0
2020-06-30,33.8475,33.8571,32.4831,33.0734,18758373.0
2020-07-01,34.1474,34.4457,32.5799,32.7153,16126972.0
2020-07-02,33.5765,33.7881,32.8612,33.0153,12300634.0
2020-07-03,33.5765,33.7881,32.8612,33.0153,12300634.0
2020-07-04,33.5765,33.7881,32.8612,33.0153,12300634.0
2020-07-05,33.5765,33.7881,32.8612,33.0153,12300634.0
2020-07-06,33.5959,33.7507,32.0767,33.1895,16454927.0
2020-07-07,32.4057,32.4541,31.8735,31.9412,10922122.0
2020-07-08,31.5058,32.3864,31.0317,31.8251,16028350.0
2020-07-09,31.4187,31.6703,30.2866,30.5479,17209471.0
2020-07-10,30.1511,32.2702,30.1511,32.1444,14939505.0
2020-07-11,30.1511,32.2702,30.1511,32.1444,14939505.0
2020-07-12,30.1511,32.2702,30.1511,32.1444,14939505.0
2020-07-13,32.338,32.4444,31.2252,31.5832,15503429.0
2020-07-14,30.8091,32.2993,30.722,32.1735,11588772.0
2020-07-15,33.8958,34.9264,33.1604,34.5925,21286070.0
2020-07-16,33.7023,33.9442,32.8024,33.1024,11389896.0
2020-07-17,32.9669,33.4024,32.7227,33.025,7792962.0
2020-07-18,32.9669,33.4024,32.7227,33.025,7792962.0
2020-07-19,32.9669,33.4024,32.7227,33.025,7792962.0
2020-07-20,32.8702,33.1846,31.6703,31.9122,12541752.0
2020-07-21,32.2509,33.054,32.1735,32.5315,11942942.0
2020-07-22,32.4154,32.8121,31.9799,32.2219,10424032.0
2020-07-23,31.6897,33.054,31.0245,31.7284,22888544.0
2020-07-24,31.2639,31.3994,30.5479,30.635,14976688.0
2020-07-25,31.2639,31.3994,30.5479,30.635,14976688.0
2020-07-26,31.2639,31.3994,30.5479,30.635,14976688.0
2020-07-27,30.5479,30.8962,30.2237,30.5092,9759043.0
2020-07-28,30.4898,31.6123,30.4608,31.2446,10257628.0
2020-07-29,31.5252,31.5735,30.4608,30.7607,11150809.0
2020-07-30,30.3156,30.6253,29.7738,29.9576,12316532.0
2020-07-31,29.8028,30.0157,29.2609,29.8899,11131689.0
2020-08-01,29.8028,30.0157,29.2609,29.8899,11131689.0
2020-08-02,29.8028,30.0157,29.2609,29.8899,11131689.0
2020-08-03,29.7544,31.1091,29.3141,30.5575,13471909.0
2020-08-04,30.6737,31.2252,30.364,30.3834,12040130.0
2020-08-05,30.8672,32.1248,30.7607,31.6606,15269880.0
2020-08-06,32.1832,32.2702,31.2687,31.9509,15007851.0
2020-08-07,31.7767,32.2219,31.6316,32.2025,9381196.0
2020-08-08,31.7767,32.2219,31.6316,32.2025,9381196.0
2020-08-09,31.7767,32.2219,31.6316,32.2025,9381196.0
2020-08-10,32.5605,34.0071,32.4638,33.8571,15957998.0
2020-08-11,35.4247,36.2278,33.9345,34.1474,21870251.0
2020-08-12,34.6699,34.9118,33.2486,34.1087,13028989.0
2020-08-13,33.5862,34.5441,33.5004,33.5862,8576839.0
2020-08-14,33.1895,33.9926,33.0927,33.7701,7373448.0
2020-08-15,33.1895,33.9926,33.0927,33.7701,7373448.0
2020-08-16,33.1895,33.9926,33.0927,33.7701,7373448.0
2020-08-17,33.9249,34.041,32.6986,32.7153,8113529.0
2020-08-18,32.725,33.1411,32.4541,33.054,7256144.0
2020-08-19,33.7797,34.6216,33.0395,33.1604,14959371.0
2020-08-20,32.5605,33.4556,32.396,33.3443,9149336.0
2020-08-21,33.1895,34.0507,33.1701,33.5669,11435502.0
2020-08-22,33.1895,34.0507,33.1701,33.5669,11435502.0
2020-08-23,33.1895,34.0507,33.1701,33.5669,11435502.0
2020-08-24,34.1474,35.744,33.8281,35.715,15211942.0
2020-08-25,36.2181,36.2859,35.1634,35.8601,11774024.0
2020-08-26,35.715,35.8698,35.1489,35.2021,7938202.0
2020-08-27,36.3246,37.6212,36.1049,36.431,14342548.0
2020-08-28,36.8761,37.7954,36.373,37.5535,14082625.0
2020-08-29,36.8761,37.7954,36.373,37.5535,14082625.0
2020-08-30,36.8761,37.7954,36.373,37.5535,14082625.0
2020-08-31,37.4954,37.5535,36.3633,36.3633,9824277.0
2020-09-01,35.6472,37.418,35.3769,36.6826,10884673.0
2020-09-02,37.3212,38.0663,36.46,37.9018,11157420.0
2020-09-03,38.0082,39.3387,36.6245,37.4857,16721372.0
2020-09-04,37.9212,38.7726,36.8277,38.1147,15543428.0
2020-09-05,37.9212,38.7726,36.8277,38.1147,15543428.0
2020-09-06,37.9212,38.7726,36.8277,38.1147,15543428.0
2020-09-07,37.9212,38.7726,36.8277,38.1147,15543428.0
2020-09-08,37.9115,39.479,37.9115,39.1887,15808632.0
2020-09-09,38.792,39.1307,37.5535,37.9502,12211514.0
2020-09-10,38.2405,38.6565,37.6067,37.6793,9024766.0
2020-09-11,37.7857,38.134,37.4277,37.6889,8044874.0
2020-09-12,37.7857,38.134,37.4277,37.6889,8044874.0
2020-09-13,37.7857,38.134,37.4277,37.6889,8044874.0
2020-09-14,38.076,38.9468,37.7983,38.763,9680749.0
2020-09-15,38.9565,39.6532,38.8017,39.2952,10131161.0
2020-09-16,39.2081,41.4917,38.971,40.7369,19858499.0
2020-09-17,39.9725,40.6353,38.7872,39.092,15234636.0
2020-09-18,38.4824,39.1984,38.0373,38.5404,21206269.0
2020-09-19,38.4824,39.1984,38.0373,38.5404,21206269.0
2020-09-20,38.4824,39.1984,38.0373,38.5404,21206269.0
2020-09-21,36.8181,37.2245,35.5602,36.3052,14266936.0
2020-09-22,36.1407,36.9611,35.9085,36.8858,10740037.0
2020-09-23,37.1471,38.0034,36.2665,36.3343,6797506.0
2020-09-24,35.8311,36.2085,34.6603,35.6666,10798767.0
2020-09-25,35.2312,36.073,35.1344,35.8988,9297277.0
2020-09-26,35.2312,36.073,35.1344,35.8988,9297277.0
2020-09-27,35.2312,36.073,35.1344,35.8988,9297277.0
2020-09-28,36.8374,37.8437,36.3536,37.0019,9235159.0
2020-09-29,36.8181,36.8181,35.9859,36.3923,5263511.0
2020-09-30,37.089,37.8147,36.1891,36.2859,10144877.0
2020-10-01,36.731,37.0213,36.1794,36.702,8186768.0
2020-10-02,34.9699,38.0469,34.8828,37.5051,11937404.0
2020-10-03,34.9699,38.0469,34.8828,37.5051,11937404.0
2020-10-04,34.9699,38.0469,34.8828,37.5051,11937404.0
2020-10-05,37.8921,37.9695,36.9342,37.2438,9304308.0
2020-10-06,37.7083,38.0615,36.3197,36.3633,10136038.0
2020-10-07,36.7697,37.4809,36.4891,37.3406,8679318.0
2020-10-08,37.7373,38.3179,36.7987,37.7276,9138834.0
2020-10-09,37.6793,38.5114,37.3503,38.4437,10501831.0
2020-10-10,37.6793,38.5114,37.3503,38.4437,10501831.0
2020-10-11,37.6793,38.5114,37.3503,38.4437,10501831.0
2020-10-12,38.2114,38.5985,37.7857,37.9212,7378491.0
2020-10-13,37.447,38.1631,37.3309,37.8631,8839351.0
2020-10-14,37.9792,38.6953,37.8921,37.9792,6908648.0
2020-10-15,37.3986,37.6405,36.9071,37.5438,4496037.0
2020-10-16,37.7663,38.5937,37.747,38.3953,7334812.0
2020-10-17,37.7663,38.5937,37.747,38.3953,7334812.0
2020-10-18,37.7663,38.5937,37.747,38.3953,7334812.0
2020-10-19,38.7049,39.4306,38.285,38.5598,8592233.0
2020-10-20,39.1887,39.5758,38.7823,38.8598,7203938.0
2020-10-21,38.7049,38.8694,38.2501,38.5501,6532598.0
2020-10-22,38.8307,41.1724,38.7823,40.5724,13663910.0
2020-10-23,40.6789,41.9852,40.1854,41.4046,12518730.0
2020-10-24,40.6789,41.9852,40.1854,41.4046,12518730.0
2020-10-25,40.6789,41.9852,40.1854,41.4046,12518730.0
2020-10-26,40.7176,41.0998,39.0871,39.7693,9712881.0
2020-10-27,39.3823,39.6919,38.4921,38.6372,6525138.0
2020-10-28,37.6115,38.105,36.2665,36.9052,12101011.0
2020-10-29,36.8568,38.5791,36.7213,38.2889,8383606.0
2020-10-30,38.1147,38.8985,37.718,38.2501,11258515.0
2020-10-31,38.1147,38.8985,37.718,38.2501,11258515.0
2020-11-01,38.1147,38.8985,37.718,38.2501,11258515.0
2020-11-02,38.6372,38.6469,36.7213,37.1567,11362007.0
2020-11-03,37.9599,38.1244,37.4132,37.5922,7275288.0
2020-11-04,37.5922,38.3663,36.8181,37.6696,8999852.0
2020-11-05,38.1631,39.9134,38.105,39.7209,8070248.0
2020-11-06,39.421,39.6048,38.4824,38.7146,5993329.0
2020-11-07,39.421,39.6048,38.4824,38.7146,5993329.0
2020-11-08,39.421,39.6048,38.4824,38.7146,5993329.0
2020-11-09,45.3332,47.8683,42.3722,42.469,30140185.0
2020-11-10,42.4593,43.6592,41.9271,43.3592,16842551.0
2020-11-11,43.4463,43.456,41.2788,41.8207,10332749.0
2020-11-12,40.4273,41.8787,40.0596,40.5628,11057496.0
2020-11-13,40.8047,42.7157,40.7466,42.4593,7857464.0
2020-11-14,40.8047,42.7157,40.7466,42.4593,7857464.0
2020-11-15,40.8047,42.7157,40.7466,42.4593,7857464.0
2020-11-16,44.5687,44.7042,43.0979,44.1043,14330013.0
2020-11-17,43.4076,44.7429,42.9915,44.1817,8384508.0
2020-11-18,45.3041,45.7492,44.1236,44.1236,11424706.0
2020-11-19,44.0559,44.9558,43.9398,44.5881,6628562.0
2020-11-20,44.5591,44.5591,43.5769,44.0656,6595685.0
2020-11-21,44.5591,44.5591,43.5769,44.0656,6595685.0
2020-11-22,44.5591,44.5591,43.5769,44.0656,6595685.0
2020-11-23,44.6171,45.4299,43.814,45.2944,10113036.0
2020-11-24,47.3168,47.6361,46.1064,46.6878,12108813.0
2020-11-25,46.9007,46.9975,45.9621,46.7072,7281760.0
2020-11-26,46.9007,46.9975,45.9621,46.7072,7281760.0
2020-11-27,46.6878,47.162,46.1072,46.1847,4051900.0
2020-11-28,46.6878,47.162,46.1072,46.1847,4051900.0
2020-11-29,46.6878,47.162,46.1072,46.1847,4051900.0
2020-11-30,46.1072,46.1556,44.5494,44.8397,8791523.0
2020-12-01,45.0429,46.533,44.9945,45.7396,7547960.0
2020-12-02,45.3622,46.2137,44.9558,45.904,6054713.0
2020-12-03,46.3975,47.9264,46.1169,46.2717,9892202.0
2020-12-04,46.8039,47.2103,45.546,46.0492,7615787.0
2020-12-05,46.8039,47.2103,45.546,46.0492,7615787.0
2020-12-06,46.8039,47.2103,45.546,46.0492,7615787.0
2020-12-07,46.7749,46.862,45.9669,46.3395,8097443.0
2020-12-08,45.7686,46.3733,45.5364,45.7492,9132133.0
2020-12-09,45.8073,46.0008,43.785,44.2784,20733724.0
2020-12-10,43.6301,45.4735,43.5624,45.2848,8322932.0
2020-12-11,44.5107,45.0816,43.6975,44.3946,7638023.0
2020-12-12,44.5107,45.0816,43.6975,44.3946,7638023.0
2020-12-13,44.5107,45.0816,43.6975,44.3946,7638023.0
2020-12-14,45.0719,45.0912,43.7753,43.7946,6939733.0
2020-12-15,44.201,44.9848,43.4975,44.9171,5975746.0
2020-12-16,44.9171,44.9171,43.8042,44.2494,6441829.0
2020-12-17,44.3171,44.8977,43.9785,44.888,6368733.0
2020-12-18,44.7235,44.8397,44.1817,44.5397,8398053.0
2020-12-19,44.7235,44.8397,44.1817,44.5397,8398053.0
2020-12-20,44.7235,44.8397,44.1817,44.5397,8398053.0
2020-12-21,43.3108,44.6365,43.0109,44.3171,7656946.0
2020-12-22,44.5107,44.6558,43.5237,43.8527,4566490.0
2020-12-23,43.9978,45.5751,43.9978,45.2364,6474189.0
2020-12-24,45.4783,45.5654,44.3268,44.7816,2973402.0
2020-12-25,45.4783,45.5654,44.3268,44.7816,2973402.0
2020-12-26,45.4783,45.5654,44.3268,44.7816,2973402.0
2020-12-27,45.4783,45.5654,44.3268,44.7816,2973402.0
2020-12-28,45.3525,45.6428,44.6171,44.6268,5476643.0
2020-12-29,44.8493,45.2557,44.4816,44.6558,4749482.0
2020-12-30,44.7139,45.4106,44.6316,44.9074,4845590.0
2020-12-31,44.6848,45.2654,44.201,45.1009,5305619.0
2021-01-01,44.6848,45.2654,44.201,45.1009,5305619.0
2021-01-02,44.6848,45.2654,44.201,45.1009,5305619.0
2021-01-03,44.6848,45.2654,44.201,45.1009,5305619.0
2021-01-04,44.9751,45.0332,43.1174,43.5818,10256257.0
2021-01-05,43.4463,44.6239,43.3882,44.1623,5204379.0
2021-01-06,44.0269,45.4493,43.9011,45.2364,7492848.0
2021-01-07,45.2364,46.2911,45.217,45.7976,6282279.0
2021-01-08,46.0976,46.3845,45.1977,45.4589,4770550.0
2021-01-09,46.0976,46.3845,45.1977,45.4589,4770550.0
2021-01-10,46.0976,46.3845,45.1977,45.4589,4770550.0
2021-01-11,45.0042,46.4846,44.6268,45.904,7914469.0
2021-01-12,46.1556,46.9104,45.7492,46.5717,5356833.0
2021-01-13,46.3395,46.8656,45.9428,46.4362,6261899.0
2021-01-14,47.0749,47.8683,46.8717,47.2394,8090560.0
2021-01-15,47.0071,47.1329,45.1299,45.1493,7359133.0
2021-01-16,47.0071,47.1329,45.1299,45.1493,7359133.0
2021-01-17,47.0071,47.1329,45.1299,45.1493,7359133.0
2021-01-18,47.0071,47.1329,45.1299,45.1493,7359133.0
2021-01-19,45.6718,46.1072,45.2461,45.3912,4780727.0
2021-01-20,45.5751,46.8765,45.3791,46.6491,6972479.0
2021-01-21,46.204,46.3879,45.5944,46.2234,5663916.0
2021-01-22,45.6525,46.204,45.546,45.8557,4812538.0
2021-01-23,45.6525,46.204,45.546,45.8557,4812538.0
2021-01-24,45.6525,46.204,45.546,45.8557,4812538.0
2021-01-25,45.7492,45.8073,43.7075,44.143,13345653.0
2021-01-26,44.2688,44.7235,44.1236,44.3268,5667206.0
2021-01-27,43.785,44.2204,42.4496,42.7206,10428716.0
2021-01-28,43.6979,44.7526,42.8947,43.156,12404569.0
2021-01-29,42.8173,43.4898,42.2997,42.5174,9854882.0
2021-01-30,42.8173,43.4898,42.2997,42.5174,9854882.0
2021-01-31,42.8173,43.4898,42.2997,42.5174,9854882.0
2021-02-01,42.9044,43.7269,42.6625,43.3398,5861198.0
2021-02-02,44.1236,44.6848,43.8817,44.143,6203488.0
2021-02-03,44.1236,45.3525,44.022,45.0429,6118734.0
2021-02-04,45.2751,47.5877,45.1977,47.5393,10621726.0
2021-02-05,48.1489,49.2423,47.52,48.4295,10472550.0
2021-02-06,48.1489,49.2423,47.52,48.4295,10472550.0
2021-02-07,48.1489,49.2423,47.52,48.4295,10472550.0
2021-02-08,48.8843,51.5646,48.5844,50.5486,11359058.0
2021-02-09,49.8616,50.0745,48.8941,49.523,5409829.0
2021-02-10,49.8326,50.647,49.5036,49.6197,7570806.0
2021-02-11,49.3681,49.8132,48.7102,49.7552,5240263.0
2021-02-12,49.6391,50.1606,49.3198,49.6778,4660013.0
2021-02-13,49.6391,50.1606,49.3198,49.6778,4660013.0
2021-02-14,49.6391,50.1606,49.3198,49.6778,4660013.0
2021-02-15,49.6391,50.1606,49.3198,49.6778,4660013.0
2021-02-16,50.1326,50.3358,49.1746,50.2777,7402554.0
2021-02-17,50.0261,50.8293,49.552,50.7422,6277946.0
2021-02-18,50.2487,50.5099,49.3198,50.268,5032833.0
2021-02-19,50.539,52.0968,50.4132,51.1002,6334633.0
2021-02-20,50.539,52.0968,50.4132,51.1002,6334633.0
2021-02-21,50.539,52.0968,50.4132,51.1002,6334633.0
2021-02-22,52.2807,53.9353,51.5646,53.0161,11268050.0
2021-02-23,54.3804,55.5609,52.5516,54.8836,13654502.0
2021-02-24,55.7351,57.7091,55.5222,57.3704,14871713.0
2021-02-25,57.2349,57.3414,55.2319,56.4221,16988221.0
2021-02-26,55.5609,56.7898,55.1545,56.2479,9763331.0
2021-02-27,55.5609,56.7898,55.1545,56.2479,9763331.0
2021-02-28,55.5609,56.7898,55.1545,56.2479,9763331.0
2021-03-01,57.622,57.9026,55.8028,56.1802,11360470.0
2021-03-02,55.8319,56.5092,55.3674,55.9383,6558155.0
2021-03-03,56.5769,56.7705,55.7351,55.948,8552503.0
2021-03-04,55.8512,56.006,52.5032,54.2643,12853287.0
2021-03-05,54.5352,55.2803,50.597,55.0771,11420684.0
2021-03-06,54.5352,55.2803,50.597,55.0771,11420684.0
2021-03-07,54.5352,55.2803,50.597,55.0771,11420684.0
2021-03-08,56.1318,58.7347,55.6867,58.5896,15098074.0
2021-03-09,58.2219,58.2993,56.3108,57.022,7309928.0
2021-03-10,56.8962,57.7574,56.0834,56.6156,6449428.0
2021-03-11,57.022,57.5059,56.2479,56.5769,7295264.0
2021-03-12,56.5189,59.1798,56.4124,59.054,10182764.0
2021-03-13,56.5189,59.1798,56.4124,59.054,10182764.0
2021-03-14,56.5189,59.1798,56.4124,59.054,10182764.0
2021-03-15,60.041,60.7243,58.8508,60.0894,11166761.0
2021-03-16,60.2442,60.2829,58.5702,58.5799,5928493.0
2021-03-17,58.1542,59.9306,58.1542,59.7701,6268928.0
2021-03-18,59.6346,60.2636,58.8412,58.967,8020468.0
2021-03-19,58.6864,59.4895,57.6995,59.0734,9363816.0
2021-03-20,58.6864,59.4895,57.6995,59.0734,9363816.0
2021-03-21,58.6864,59.4895,57.6995,59.0734,9363816.0
2021-03-22,58.5702,58.9766,57.4962,57.5349,8093389.0
2021-03-23,57.0898,58.4251,55.2126,55.7545,9849878.0
2021-03-24,56.693,57.7284,55.8222,55.8319,6733399.0
2021-03-25,54.7772,58.0187,54.5933,57.9703,6826298.0
2021-03-26,58.4928,59.4314,57.8542,59.3056,6463056.0
2021-03-27,58.4928,59.4314,57.8542,59.3056,6463056.0
2021-03-28,58.4928,59.4314,57.8542,59.3056,6463056.0
2021-03-29,59.8669,60.3507,58.4154,58.9863,7356963.0
2021-03-30,59.1702,60.2055,59.0831,59.9056,5999909.0
2021-03-31,59.6346,59.983,58.9766,59.0831,5720986.0
2021-04-01,59.2863,59.5669,58.7928,59.3153,4975181.0
2021-04-02,59.2863,59.5669,58.7928,59.3153,4975181.0
2021-04-03,59.2863,59.5669,58.7928,59.3153,4975181.0
2021-04-04,59.2863,59.5669,58.7928,59.3153,4975181.0
2021-04-05,60.4281,62.2375,60.2152,60.9312,7378053.0
2021-04-06,61.4441,62.5472,61.1925,62.0247,5777923.0
2021-04-07,61.8311,62.0621,60.9216,61.4634,4320502.0
2021-04-08,61.0764,61.4344,60.0217,61.4054,5206916.0
2021-04-09,61.2506,61.5215,60.491,61.3667,4086421.0
2021-04-10,61.2506,61.5215,60.491,61.3667,4086421.0
2021-04-11,61.2506,61.5215,60.491,61.3667,4086421.0
2021-04-12,61.2409,61.2844,59.9539,60.6313,4537947.0
2021-04-13,59.8475,61.386,58.667,61.1828,8635359.0
2021-04-14,62.1117,62.6536,60.7571,60.9893,6034967.0
2021-04-15,61.3763,61.4731,60.1184,60.9022,5148939.0
2021-04-16,61.1828,61.357,60.042,60.37,5082940.0
2021-04-17,61.1828,61.357,60.042,60.37,5082940.0
2021-04-18,61.1828,61.357,60.042,60.37,5082940.0
2021-04-19,60.2733,60.3507,59.3927,60.0217,4854959.0
2021-04-20,59.0928,59.1895,57.3414,57.9123,6112483.0
2021-04-21,57.6897,60.0604,57.0037,60.0313,7307147.0
2021-04-22,60.9603,61.6376,59.0347,59.0928,9786228.0
2021-04-23,59.325,59.7991,58.7831,59.5379,5026604.0
2021-04-24,59.325,59.7991,58.7831,59.5379,5026604.0
2021-04-25,59.325,59.7991,58.7831,59.5379,5026604.0
2021-04-26,60.1184,60.8442,59.4508,59.9636,4953851.0
2021-04-27,59.9636,60.4958,59.3734,60.3797,4435007.0
2021-04-28,60.0797,60.4765,59.5911,59.7701,4457299.0
2021-04-29,60.1184,60.6216,59.7362,60.2539,4105411.0
2021-04-30,59.8959,60.999,59.7991,60.7474,4676820.0
2021-05-01,59.8959,60.999,59.7991,60.7474,4676820.0
2021-05-02,59.8959,60.999,59.7991,60.7474,4676820.0
2021-05-03,60.9699,61.028,59.654,60.1378,4133615.0
