,ETN US Equity,ETN US Equity,ETN US Equity,ETN US Equity,ETN US Equity
,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2020-06-01,78.4255,79.0646,77.9717,78.4162,1584138.0
2020-06-02,78.8608,79.3054,78.0272,79.3054,1741342.0
2020-06-03,80.491,82.9426,80.2595,82.7418,1819516.0
2020-06-04,81.9453,85.252,81.4543,85.2057,3069596.0
2020-06-05,89.4664,91.1985,88.1419,88.392,3398101.0
2020-06-06,89.4664,91.1985,88.1419,88.392,3398101.0
2020-06-07,89.4664,91.1985,88.1419,88.392,3398101.0
2020-06-08,87.7714,89.2071,87.6787,88.6143,2574156.0
2020-06-09,86.947,89.3738,86.3727,88.3827,2260669.0
2020-06-10,87.9937,88.3827,85.1964,85.1964,2023642.0
2020-06-11,81.6581,81.8989,78.7034,78.8516,2069804.0
2020-06-12,81.9267,82.1212,77.7586,79.6667,1788060.0
2020-06-13,81.9267,82.1212,77.7586,79.6667,1788060.0
2020-06-14,81.9267,82.1212,77.7586,79.6667,1788060.0
2020-06-15,77.1843,81.3802,76.8602,80.2965,2651619.0
2020-06-16,83.3717,84.2609,80.8152,82.3806,2000571.0
2020-06-17,83.0197,83.0197,81.195,82.288,2027450.0
2020-06-18,81.6025,82.2787,80.7272,81.0746,1932044.0
2020-06-19,82.8808,82.8808,80.3984,82.7511,6551268.0
2020-06-20,82.8808,82.8808,80.3984,82.7511,6551268.0
2020-06-21,82.8808,82.8808,80.3984,82.7511,6551268.0
2020-06-22,82.2046,82.2046,80.0557,80.6578,2600267.0
2020-06-23,81.5099,81.7044,80.667,80.6948,1841403.0
2020-06-24,79.9446,80.0742,77.6938,77.8142,2500893.0
2020-06-25,77.4066,79.324,76.36,79.1665,2502301.0
2020-06-26,78.9535,79.6204,78.4255,79.1943,3696068.0
2020-06-27,78.9535,79.6204,78.4255,79.1943,3696068.0
2020-06-28,78.9535,79.6204,78.4255,79.1943,3696068.0
2020-06-29,79.9723,81.2691,79.4259,80.5003,1690803.0
2020-06-30,80.0928,81.4451,79.7686,81.0283,1910093.0
2020-07-01,81.4266,81.7878,80.153,80.6763,2183173.0
2020-07-02,82.1768,83.3439,81.5933,81.7322,1587747.0
2020-07-03,82.1768,83.3439,81.5933,81.7322,1587747.0
2020-07-04,82.1768,83.3439,81.5933,81.7322,1587747.0
2020-07-05,82.1768,83.3439,81.5933,81.7322,1587747.0
2020-07-06,83.1957,83.5014,81.6905,82.325,1516411.0
2020-07-07,81.8526,82.0425,80.6948,80.9542,1499633.0
2020-07-08,81.1579,81.8619,80.1576,80.8986,1561777.0
2020-07-09,80.6763,81.0653,78.7775,79.324,2132438.0
2020-07-10,79.5277,80.1205,78.6108,80.065,1380131.0
2020-07-11,79.5277,80.1205,78.6108,80.065,1380131.0
2020-07-12,79.5277,80.1205,78.6108,80.065,1380131.0
2020-07-13,80.5929,82.589,80.241,80.982,1557049.0
2020-07-14,81.0653,84.2701,80.3521,83.983,2221703.0
2020-07-15,85.4928,86.9192,84.5295,86.5117,2711575.0
2020-07-16,86.0856,87.7528,85.7244,86.6599,1397144.0
2020-07-17,87.1971,88.2252,86.7252,87.5954,1791671.0
2020-07-18,87.1971,88.2252,86.7252,87.5954,1791671.0
2020-07-19,87.1971,88.2252,86.7252,87.5954,1791671.0
2020-07-20,87.1137,87.211,85.6132,85.9374,1419165.0
2020-07-21,86.5117,87.6232,86.1412,86.6599,1303372.0
2020-07-22,86.2894,87.4564,86.2523,87.0396,903887.0
2020-07-23,87.0952,87.3823,86.4931,86.91,1200441.0
2020-07-24,87.0396,87.5305,86.1875,86.7062,1004114.0
2020-07-25,87.0396,87.5305,86.1875,86.7062,1004114.0
2020-07-26,87.0396,87.5305,86.1875,86.7062,1004114.0
2020-07-27,86.4931,88.3642,85.7568,88.2067,1265121.0
2020-07-28,87.7714,88.1604,86.419,86.4561,1374036.0
2020-07-29,88.5031,90.3371,86.9192,89.7443,1964093.0
2020-07-30,88.2715,88.2715,86.5024,87.4935,1396255.0
2020-07-31,87.1971,87.2249,84.9556,86.2616,1664194.0
2020-08-01,87.1971,87.2249,84.9556,86.2616,1664194.0
2020-08-02,87.1971,87.2249,84.9556,86.2616,1664194.0
2020-08-03,86.9007,88.4475,86.382,87.8733,1278546.0
2020-08-04,87.2434,87.8084,86.382,87.6695,945629.0
2020-08-05,88.392,89.6609,88.2715,89.2348,1355713.0
2020-08-06,89.0774,89.6285,88.4938,89.3923,960680.0
2020-08-07,89.5776,90.6335,88.883,90.5501,1139960.0
2020-08-08,89.5776,90.6335,88.883,90.5501,1139960.0
2020-08-09,89.5776,90.6335,88.883,90.5501,1139960.0
2020-08-10,90.6983,92.5879,90.3834,92.4026,1574474.0
2020-08-11,92.8843,96.0798,92.8843,94.6441,2442787.0
2020-08-12,95.8019,95.8205,94.5793,94.9868,2671218.0
2020-08-13,94.3244,95.0801,93.8547,94.623,1803229.0
2020-08-14,93.7367,95.0055,93.6155,94.1192,1192240.0
2020-08-15,93.7367,95.0055,93.6155,94.1192,1192240.0
2020-08-16,93.7367,95.0055,93.6155,94.1192,1192240.0
2020-08-17,94.4737,95.3413,93.5781,94.1285,1513145.0
2020-08-18,93.9326,94.5623,93.3309,93.9513,1205295.0
2020-08-19,93.6061,94.6976,92.8505,93.7367,1365747.0
2020-08-20,92.6732,93.4662,92.4074,92.7945,1209740.0
2020-08-21,92.8971,94.3944,92.6583,93.8393,1658149.0
2020-08-22,92.8971,94.3944,92.6583,93.8393,1658149.0
2020-08-23,92.8971,94.3944,92.6583,93.8393,1658149.0
2020-08-24,94.5857,95.985,93.9979,95.9757,1595761.0
2020-08-25,96.6473,96.8492,94.9868,95.9197,1250067.0
2020-08-26,95.5652,95.9197,94.5157,95.5279,1127353.0
2020-08-27,95.9757,96.3302,94.6576,95.2387,947961.0
2020-08-28,95.6118,96.6194,94.6976,96.5634,1049714.0
2020-08-29,95.6118,96.6194,94.6976,96.5634,1049714.0
2020-08-30,95.6118,96.6194,94.6976,96.5634,1049714.0
2020-08-31,96.1529,96.554,94.9308,95.248,1690130.0
2020-09-01,94.9215,96.5727,94.5204,96.4888,1256948.0
2020-09-02,96.5541,98.9516,96.1669,98.4851,1393762.0
2020-09-03,98.4198,98.737,94.6883,95.2947,3002817.0
2020-09-04,96.8992,97.5336,94.9775,95.6958,1545524.0
2020-09-05,96.8992,97.5336,94.9775,95.6958,1545524.0
2020-09-06,96.8992,97.5336,94.9775,95.6958,1545524.0
2020-09-07,96.8992,97.5336,94.9775,95.6958,1545524.0
2020-09-08,94.7722,95.3226,93.1677,93.7367,1450901.0
2020-09-09,94.9308,96.7406,94.4084,95.6771,1346318.0
2020-09-10,96.0876,97.0018,93.886,94.2218,1299285.0
2020-09-11,94.8375,96.4701,94.2965,95.6398,1049887.0
2020-09-12,94.8375,96.4701,94.2965,95.6398,1049887.0
2020-09-13,94.8375,96.4701,94.2965,95.6398,1049887.0
2020-09-14,96.3768,96.9459,95.7424,96.2555,1686231.0
2020-09-15,96.9179,97.5429,95.8917,95.9757,1490022.0
2020-09-16,96.722,98.3126,96.0876,97.3843,1897510.0
2020-09-17,96.3768,98.3918,95.2387,97.9627,1384766.0
2020-09-18,97.7388,98.7837,96.1622,96.4608,2613141.0
2020-09-19,97.7388,98.7837,96.1622,96.4608,2613141.0
2020-09-20,97.7388,98.7837,96.1622,96.4608,2613141.0
2020-09-21,94.2871,94.7069,89.7813,90.8448,2353575.0
2020-09-22,91.022,92.8769,90.5089,92.6452,1730477.0
2020-09-23,92.5333,94.2685,92.0575,92.1508,1981012.0
2020-09-24,91.8709,94.0082,91.4698,92.9624,1859484.0
2020-09-25,91.8989,93.9839,91.7963,93.2516,1605452.0
2020-09-26,91.8989,93.9839,91.7963,93.2516,1605452.0
2020-09-27,91.8989,93.9839,91.7963,93.2516,1605452.0
2020-09-28,94.7163,96.5696,94.4084,95.4719,1599663.0
2020-09-29,95.6118,95.6118,94.1006,94.3898,1077602.0
2020-09-30,94.8842,96.694,94.1752,95.1827,1664804.0
2020-10-01,95.8171,96.2789,92.9718,93.8393,1355864.0
2020-10-02,92.4773,97.2164,92.3421,95.7611,1923951.0
2020-10-03,92.4773,97.2164,92.3421,95.7611,1923951.0
2020-10-04,92.4773,97.2164,92.3421,95.7611,1923951.0
2020-10-05,96.9086,98.3918,96.6473,98.0373,1467376.0
2020-10-06,98.2426,99.6233,97.3284,97.431,1330595.0
2020-10-07,98.6904,99.9404,98.3779,99.7725,1481608.0
2020-10-08,100.0897,100.6774,99.1008,100.267,1009244.0
2020-10-09,101.1812,101.8715,100.099,100.3136,1512418.0
2020-10-10,101.1812,101.8715,100.099,100.3136,1512418.0
2020-10-11,101.1812,101.8715,100.099,100.3136,1512418.0
2020-10-12,101.3211,102.2727,100.7521,100.948,1196298.0
2020-10-13,100.4629,101.2465,99.6979,100.3789,1547898.0
2020-10-14,100.6494,102.1141,100.4302,100.9293,826512.0
2020-10-15,99.7912,101.4051,99.4833,101.3398,955667.0
2020-10-16,102.0208,103.728,101.5077,101.9275,1520184.0
2020-10-17,102.0208,103.728,101.5077,101.9275,1520184.0
2020-10-18,102.0208,103.728,101.5077,101.9275,1520184.0
2020-10-19,102.1141,102.4826,100.127,100.6494,1207703.0
2020-10-20,101.3118,103.2242,100.864,101.4424,1069802.0
2020-10-21,101.0413,102.6738,100.976,101.0133,985650.0
2020-10-22,101.4424,103.0376,101.4424,102.5059,1199741.0
2020-10-23,103.3641,104.1571,102.338,102.4406,1088648.0
2020-10-24,103.3641,104.1571,102.338,102.4406,1088648.0
2020-10-25,103.3641,104.1571,102.338,102.4406,1088648.0
2020-10-26,100.9853,101.4135,98.6718,100.211,1330086.0
2020-10-27,100.2203,100.4814,98.1213,98.3452,943272.0
2020-10-28,96.2182,97.8694,95.0055,95.4439,1446598.0
2020-10-29,94.9588,98.0887,94.7069,97.2257,1148447.0
2020-10-30,96.8899,97.6549,95.4159,96.8246,1494490.0
2020-10-31,96.8899,97.6549,95.4159,96.8246,1494490.0
2020-11-01,96.8899,97.6549,95.4159,96.8246,1494490.0
2020-11-02,98.6624,100.4815,98.1866,100.1364,2226910.0
2020-11-03,101.9275,104.4743,99.7445,103.7839,2345031.0
2020-11-04,102.8044,102.8044,97.3377,98.793,2874912.0
2020-11-05,101.2447,103.7904,100.8558,103.1516,1975800.0
2020-11-06,103.1798,104.4338,102.6256,103.2925,1212459.0
2020-11-07,103.1798,104.4338,102.6256,103.2925,1212459.0
2020-11-08,103.1798,104.4338,102.6256,103.2925,1212459.0
2020-11-09,109.079,112.2353,106.5427,106.6179,2959828.0
2020-11-10,106.7682,108.7972,106.3642,107.8954,1992565.0
2020-11-11,109.8962,109.9056,106.3361,107.1533,2120709.0
2020-11-12,106.7212,107.2378,105.5564,106.4488,1159167.0
2020-11-13,107.0875,108.2524,106.6085,107.5103,1679595.0
2020-11-14,107.0875,108.2524,106.6085,107.5103,1679595.0
2020-11-15,107.0875,108.2524,106.6085,107.5103,1679595.0
2020-11-16,109.7178,110.7605,107.7169,110.3753,1913599.0
2020-11-17,109.1448,109.8211,107.5103,109.032,1307617.0
2020-11-18,109.0978,110.8873,108.6469,109.6708,1282111.0
2020-11-19,110.4505,111.7186,107.9424,110.9577,2244538.0
2020-11-20,111.0611,111.526,109.915,110.2814,2182322.0
2020-11-21,111.0611,111.526,109.915,110.2814,2182322.0
2020-11-22,111.0611,111.526,109.915,110.2814,2182322.0
2020-11-23,111.1268,113.0431,110.9014,112.968,2330185.0
2020-11-24,114.2079,116.1712,113.3672,115.7767,2709113.0
2020-11-25,115.2037,115.2037,113.389,114.7809,1774226.0
2020-11-26,115.2037,115.2037,113.389,114.7809,1774226.0
2020-11-27,115.26,115.4009,113.9044,114.5085,1039853.0
2020-11-28,115.26,115.4009,113.9044,114.5085,1039853.0
2020-11-29,115.26,115.4009,113.9044,114.5085,1039853.0
2020-11-30,114.4146,114.7434,112.7331,113.7664,3567106.0
2020-12-01,115.1473,115.9458,113.2967,113.3813,2483226.0
2020-12-02,112.3574,113.6537,110.8356,111.7092,2101199.0
