,RGP US Equity,RGP US Equity,RGP US Equity,RGP US Equity,RGP US Equity
2021-03-15,13.0985,13.0985,12.7785,12.9317,110396.0
2021-03-16,12.9452,12.9633,12.5125,12.6568,134719.0
2021-03-17,12.6207,12.7108,12.4224,12.5125,107521.0
2021-03-18,12.5125,12.8821,12.4404,12.508,120109.0
2021-03-19,12.5125,12.6297,12.3052,12.5305,694859.0
2021-03-20,12.5125,12.6297,12.3052,12.5305,694859.0
2021-03-21,12.5125,12.6297,12.3052,12.5305,694859.0
2021-03-22,12.4765,12.7199,11.9175,12.1609,113078.0
2021-03-23,12.0618,12.1609,11.7733,11.8184,145913.0
2021-03-24,11.9536,12.224,11.8544,11.8815,152892.0
2021-03-25,11.8905,12.1609,11.6741,12.0888,185245.0
2021-03-26,12.206,12.2962,12.0077,12.215,129884.0
2021-03-27,12.206,12.2962,12.0077,12.215,129884.0
2021-03-28,12.206,12.2962,12.0077,12.215,129884.0
2021-03-29,12.1429,12.4224,12.0077,12.0798,173468.0
2021-03-30,12.1249,12.4134,12.0888,12.206,162982.0
2021-03-31,12.224,12.3232,12.0437,12.206,209590.0
2021-04-01,12.2781,12.4494,12.206,12.4043,165239.0
2021-04-02,12.2781,12.4494,12.206,12.4043,165239.0
2021-04-03,12.2781,12.4494,12.206,12.4043,165239.0
2021-04-04,12.2781,12.4494,12.206,12.4043,165239.0
2021-04-05,12.6117,12.6117,12.2421,12.4765,380269.0
2021-04-06,12.3683,12.5846,12.2691,12.4224,157397.0
2021-04-07,12.5035,12.5396,12.17,12.3052,287062.0
2021-04-08,12.9633,12.9633,12.0798,12.6387,393424.0
2021-04-09,12.6928,12.9182,12.5305,12.8821,342807.0
2021-04-10,12.6928,12.9182,12.5305,12.8821,342807.0
2021-04-11,12.6928,12.9182,12.5305,12.8821,342807.0
2021-04-12,12.9002,12.9813,12.6297,12.7379,262237.0
2021-04-13,12.7289,12.9182,12.5936,12.7559,327159.0
2021-04-14,12.801,13.1165,12.783,12.9633,483712.0
2021-04-15,13.0444,13.1616,12.8821,13.1616,203371.0
2021-04-16,13.2337,13.2968,13.0714,13.1165,287566.0
2021-04-17,13.2337,13.2968,13.0714,13.1165,287566.0
2021-04-18,13.2337,13.2968,13.0714,13.1165,287566.0
2021-04-19,13.0804,13.0985,12.6658,12.792,217762.0
2021-04-20,12.819,12.819,12.4674,12.5756,330231.0
2021-04-21,12.6117,12.9002,12.3953,12.792,281507.0
2021-04-22,12.8641,12.8677,12.5305,12.5576,222954.0
2021-04-23,12.6027,12.792,12.5125,12.7108,198287.0
2021-04-24,12.6027,12.792,12.5125,12.7108,198287.0
2021-04-25,12.6027,12.792,12.5125,12.7108,198287.0
2021-04-26,12.7559,13.0173,12.5846,12.6027,225122.0
2021-04-27,12.6477,12.7018,12.4945,12.5305,213565.0
2021-04-28,12.7018,12.7018,12.4945,12.5846,127194.0
2021-04-29,12.6838,12.7559,12.6117,12.7199,94127.0
2021-04-30,12.7018,12.7739,12.5576,12.7199,229306.0
2021-05-01,12.7018,12.7739,12.5576,12.7199,229306.0
2021-05-02,12.7018,12.7739,12.5576,12.7199,229306.0
2021-05-03,12.7469,13.0895,12.7358,13.0444,261455.0
2021-05-04,13.0444,13.3329,12.9903,13.2427,168300.0
2021-05-05,13.3329,13.432,13.0804,13.423,143103.0
2021-05-06,13.414,13.4591,12.9645,13.423,136027.0
2021-05-07,13.396,13.5222,13.2361,13.5132,105970.0
2021-05-08,13.396,13.5222,13.2361,13.5132,105970.0
2021-05-09,13.396,13.5222,13.2361,13.5132,105970.0
2021-05-10,13.5222,13.601,13.2878,13.3238,157401.0
2021-05-11,13.0985,13.3329,12.8731,12.9723,141371.0
2021-05-12,12.9814,13.0724,12.7356,12.7993,115543.0
2021-05-13,12.7993,13.1816,12.7993,13.1816,101845.0
2021-05-14,13.1816,13.3,13.0781,13.3,119481.0
2021-05-15,13.1816,13.3,13.0781,13.3,119481.0
2021-05-16,13.1816,13.3,13.0781,13.3,119481.0
2021-05-17,13.3,13.3728,13.1816,13.2727,91907.0
2021-05-18,13.2909,13.3546,13.1452,13.1907,153795.0
2021-05-19,13.0178,13.1361,12.7447,13.0178,104482.0
2021-05-20,13.0633,13.1088,12.81,13.0997,125336.0
2021-05-21,13.209,13.3546,13.1179,13.2454,257010.0
2021-05-22,13.209,13.3546,13.1179,13.2454,257010.0
2021-05-23,13.209,13.3546,13.1179,13.2454,257010.0
2021-05-24,13.3182,13.4365,13.1725,13.3546,97816.0
2021-05-25,13.3637,13.4349,12.9996,13.0178,115311.0
2021-05-26,13.0997,13.1725,13.0269,13.127,78707.0
2021-05-27,13.2272,13.4001,13.2181,13.3,101792.0
2021-05-28,13.3819,13.3819,13.1361,13.2727,70424.0
2021-05-29,13.3819,13.3819,13.1361,13.2727,70424.0
2021-05-30,13.3819,13.3819,13.1361,13.2727,70424.0
2021-05-31,13.3819,13.3819,13.1361,13.2727,70424.0
2021-06-01,13.3819,13.564,13.2818,13.4274,140716.0
2021-06-02,13.5003,13.5003,13.2272,13.3182,79826.0
2021-06-03,13.2545,13.3819,13.1543,13.3364,69494.0
2021-06-04,13.1634,13.4821,13.1634,13.3819,100473.0
2021-06-05,13.1634,13.4821,13.1634,13.3819,100473.0
2021-06-06,13.1634,13.4821,13.1634,13.3819,100473.0
2021-06-07,13.4092,13.5094,13.3364,13.4456,118698.0
2021-06-08,13.4365,13.7187,13.3546,13.6914,98572.0
2021-06-09,13.7187,13.7461,13.5095,13.6368,98456.0
2021-06-10,13.7096,13.9554,13.655,13.9281,168057.0
2021-06-11,14.0101,14.0647,13.7734,13.8189,109892.0
2021-06-12,14.0101,14.0647,13.7734,13.8189,109892.0
2021-06-13,14.0101,14.0647,13.7734,13.8189,109892.0
2021-06-14,13.8735,13.9554,13.6004,13.7278,69863.0
2021-06-15,13.7734,13.7734,13.6004,13.6823,223665.0
2021-06-16,13.8963,13.8963,13.4821,13.5094,199491.0
2021-06-17,13.5003,13.5549,13.209,13.2181,204009.0
2021-06-18,13.036,13.2681,12.9085,13.036,393082.0
2021-06-19,13.036,13.2681,12.9085,13.036,393082.0
2021-06-20,13.036,13.2681,12.9085,13.036,393082.0
2021-06-21,13.3546,13.3546,13.0997,13.1999,95670.0
2021-06-22,13.1999,13.3,12.9541,13.1361,126347.0
2021-06-23,13.1543,13.2727,13.036,13.1361,164584.0
2021-06-24,13.1999,13.3273,13.0451,13.2818,92628.0
2021-06-25,13.2909,13.5367,13.2909,13.3455,233812.0
2021-06-26,13.2909,13.5367,13.2909,13.3455,233812.0
2021-06-27,13.2909,13.5367,13.2909,13.3455,233812.0
2021-06-28,13.2363,13.2363,12.9268,12.9723,159486.0
2021-06-29,12.9996,13.0724,12.9268,12.9905,78428.0
2021-06-30,12.9632,13.1498,12.8084,13.0724,96421.0
2021-07-01,13.1634,13.2181,13.0087,13.1088,166624.0
2021-07-02,13.1179,13.1452,12.945,12.9723,92282.0
2021-07-03,13.1179,13.1452,12.945,12.9723,92282.0
2021-07-04,13.1179,13.1452,12.945,12.9723,92282.0
2021-07-05,13.1179,13.1452,12.945,12.9723,92282.0
2021-07-06,12.9814,12.9814,12.4716,12.5535,126226.0
2021-07-07,12.5444,12.7174,12.4261,12.5808,92096.0
2021-07-08,12.6673,12.6673,12.2895,12.4261,118493.0
2021-07-09,12.5717,12.7174,12.5171,12.6628,65932.0
2021-07-10,12.5717,12.7174,12.5171,12.6628,65932.0
2021-07-11,12.5717,12.7174,12.5171,12.6628,65932.0
2021-07-12,12.5626,12.7174,12.508,12.6081,54627.0
2021-07-13,12.5262,12.599,12.3988,12.4352,69519.0
2021-07-14,12.4989,12.5717,12.3897,12.4807,72121.0
2021-07-15,12.4443,12.508,12.3567,12.4716,73228.0
2021-07-16,12.6537,12.6537,12.3897,12.4625,175013.0
2021-07-17,12.6537,12.6537,12.3897,12.4625,175013.0
2021-07-18,12.6537,12.6537,12.3897,12.4625,175013.0
2021-07-19,12.2895,12.4352,12.0892,12.1803,155462.0
2021-07-20,12.2349,12.599,12.2349,12.4079,121901.0
2021-07-21,12.4716,12.7447,12.4261,12.5262,147244.0
2021-07-22,13.1999,15.0205,13.1999,14.3105,801389.0
2021-07-23,14.3014,14.8385,14.1102,14.7292,326401.0
2021-07-24,14.3014,14.8385,14.1102,14.7292,326401.0
2021-07-25,14.3014,14.8385,14.1102,14.7292,326401.0
2021-07-26,14.7929,14.9295,14.6245,14.8294,306824.0
2021-07-27,14.5745,14.6564,14.0465,14.3196,262561.0
2021-07-28,14.3105,14.4925,13.9827,14.447,218722.0
2021-07-29,14.4834,14.884,14.3651,14.6291,297198.0
2021-07-30,14.6291,14.6928,14.0647,14.1011,226153.0
2021-07-31,14.6291,14.6928,14.0647,14.1011,226153.0
2021-08-01,14.6291,14.6928,14.0647,14.1011,226153.0
2021-08-02,14.0283,14.3079,13.391,13.4456,387382.0
2021-08-03,13.473,13.8644,13.2363,13.6732,221159.0
2021-08-04,13.5276,13.563,13.1361,13.2636,216588.0
2021-08-05,13.2909,13.4092,13.0634,13.2636,181190.0
2021-08-06,13.3182,13.4274,13.1179,13.1361,124615.0
2021-08-07,13.3182,13.4274,13.1179,13.1361,124615.0
2021-08-08,13.3182,13.4274,13.1179,13.1361,124615.0
2021-08-09,13.1088,13.2454,12.8812,13.0724,126904.0
2021-08-10,13.0087,13.1999,12.8903,13.1361,132513.0
2021-08-11,13.1543,13.5094,13.1543,13.4365,113685.0
2021-08-12,13.4638,13.828,13.3828,13.737,156430.0
2021-08-13,13.8007,14.1284,13.7005,14.1011,277406.0
2021-08-14,13.8007,14.1284,13.7005,14.1011,277406.0
2021-08-15,13.8007,14.1284,13.7005,14.1011,277406.0
2021-08-16,14.0465,14.2376,13.7917,14.0647,317699.0
2021-08-17,13.9645,14.0009,13.6823,13.828,107089.0
2021-08-18,13.7552,13.9645,13.6095,13.6459,134309.0
2021-08-19,13.4912,14.1557,13.2363,14.0009,288771.0
2021-08-20,13.9554,14.7019,13.9554,14.6928,1125873.0
2021-08-21,13.9554,14.7019,13.9554,14.6928,1125873.0
2021-08-22,13.9554,14.7019,13.9554,14.6928,1125873.0
2021-08-23,14.6655,14.7929,14.4561,14.5289,218423.0
2021-08-24,14.5107,14.5563,14.3469,14.4197,171993.0
2021-08-25,14.337,14.4427,14.1901,14.2268,225858.0
2021-08-26,14.1625,14.1625,13.8135,13.8227,140514.0
2021-08-27,13.8227,14.6493,13.8227,14.6034,229994.0
2021-08-28,13.8227,14.6493,13.8227,14.6034,229994.0
2021-08-29,13.8227,14.6493,13.8227,14.6034,229994.0
2021-08-30,14.5942,14.5942,14.3187,14.3462,89290.0
2021-08-31,14.3279,14.6126,14.3279,14.5115,114759.0
2021-09-01,14.0385,14.6401,14.0385,14.6034,67541.0
2021-09-02,14.6401,14.7687,14.5666,14.6034,78385.0
2021-09-03,14.6034,14.6034,14.3646,14.5299,59151.0
2021-09-04,14.6034,14.6034,14.3646,14.5299,59151.0
2021-09-05,14.6034,14.6034,14.3646,14.5299,59151.0
2021-09-06,14.6034,14.6034,14.3646,14.5299,59151.0
2021-09-07,14.5758,14.5758,14.2727,14.2727,72806.0
2021-09-08,14.1258,14.3095,14.1258,14.236,76340.0
2021-09-09,14.2727,14.4381,14.1626,14.1901,104625.0
2021-09-10,14.2452,14.5666,14.0982,14.3095,100252.0
2021-09-11,14.2452,14.5666,14.0982,14.3095,100252.0
2021-09-12,14.2452,14.5666,14.0982,14.3095,100252.0
2021-09-13,14.4105,14.4702,13.9421,14.135,126295.0
2021-09-14,14.1901,14.1993,13.7997,13.8686,102301.0
2021-09-15,13.887,14.0523,13.8227,14.0523,144859.0
2021-09-16,14.0064,14.0064,13.6941,13.7768,101292.0
2021-09-17,13.7951,13.9605,13.4278,13.4921,1002599.0
2021-09-18,13.7951,13.9605,13.4278,13.4921,1002599.0
2021-09-19,13.7951,13.9605,13.4278,13.4921,1002599.0
2021-09-20,13.2073,13.8594,13.2073,13.8135,242997.0
2021-09-21,13.8227,13.8778,13.4278,13.4737,111641.0
2021-09-22,13.5931,13.8319,13.5931,13.6849,91811.0
2021-09-23,13.6941,14.1809,13.6941,14.1442,148760.0
2021-09-24,14.0891,14.383,14.0248,14.3187,88221.0
2021-09-25,14.0891,14.383,14.0248,14.3187,88221.0
2021-09-26,14.0891,14.383,14.0248,14.3187,88221.0
2021-09-27,14.2727,14.6585,14.2727,14.5115,94669.0
2021-09-28,14.4564,14.5942,13.2362,14.4197,128518.0
2021-09-29,14.4289,14.6218,14.3462,14.5391,114837.0
2021-09-30,14.6309,14.7228,14.383,14.4932,161425.0
2021-10-01,14.5483,14.7963,14.3767,14.732,147714.0
2021-10-02,14.5483,14.7963,14.3767,14.732,147714.0
2021-10-03,14.5483,14.7963,14.3767,14.732,147714.0
2021-10-04,14.6493,14.8973,14.6218,14.8422,91556.0
2021-10-05,14.8146,15.0718,14.6309,15.0351,288503.0
2021-10-06,15.0626,15.3473,14.8514,15.3473,291774.0
2021-10-07,16.3025,17.8547,16.1739,17.6802,732804.0
2021-10-08,17.469,17.4781,15.3841,16.3668,676664.0
2021-10-09,17.469,17.4781,15.3841,16.3668,676664.0
2021-10-10,17.469,17.4781,15.3841,16.3668,676664.0
2021-10-11,16.3944,16.8811,16.3576,16.4678,228179.0
2021-10-12,16.4954,16.523,16.1923,16.275,188718.0
2021-10-13,16.1556,16.3025,15.3407,16.128,142193.0
2021-10-14,16.2842,16.725,16.1372,16.3301,207682.0
2021-10-15,16.523,16.523,16.1556,16.1739,289231.0
2021-10-16,16.523,16.523,16.1556,16.1739,289231.0
2021-10-17,16.523,16.523,16.1556,16.1739,289231.0
2021-10-18,16.1188,16.3484,16.0545,16.1831,131755.0
2021-10-19,16.3025,16.3025,15.88,15.9535,162359.0
2021-10-20,15.9351,16.128,15.7331,16.0454,124656.0
2021-10-21,15.9719,16.229,15.7699,16.0729,160159.0
2021-10-22,16.0545,16.1648,15.9811,16.0729,93352.0
2021-10-23,16.0545,16.1648,15.9811,16.0729,93352.0
2021-10-24,16.0545,16.1648,15.9811,16.0729,93352.0
2021-10-25,16.0178,16.3484,16.0178,16.2015,151801.0
2021-10-26,16.1372,16.3209,16.0545,16.1005,114472.0
2021-10-27,16.0637,16.1372,15.9902,16.0454,143793.0
2021-10-28,16.027,16.3025,15.8984,16.1005,235325.0
2021-10-29,16.0913,16.1005,15.738,15.9902,169832.0
2021-10-30,16.0913,16.1005,15.738,15.9902,169832.0
2021-10-31,16.0913,16.1005,15.738,15.9902,169832.0
2021-11-01,16.0178,16.523,15.9168,16.4403,168515.0
2021-11-02,16.4219,16.7526,16.1464,16.5872,190454.0
2021-11-03,16.5505,16.9914,16.3576,16.7526,240988.0
2021-11-04,16.7617,16.9914,16.523,16.7434,414525.0
2021-11-05,16.8811,17.2761,16.7801,17.1475,188001.0
2021-11-06,16.8811,17.2761,16.7801,17.1475,188001.0
2021-11-07,16.8811,17.2761,16.7801,17.1475,188001.0
2021-11-08,17.3404,17.3679,16.7801,16.8536,85388.0
2021-11-09,16.7526,16.9361,16.6976,16.8444,121859.0
2021-11-10,16.8444,16.9363,16.5505,16.7985,81538.0
2021-11-11,16.7985,17.0648,16.6791,16.9363,68775.0
2021-11-12,17.0097,17.322,16.7893,17.1751,139526.0
2021-11-13,17.0097,17.322,16.7893,17.1751,139526.0
2021-11-14,17.0097,17.322,16.7893,17.1751,139526.0
2021-11-15,17.2393,17.4047,17.0252,17.1199,171373.0
2021-11-16,17.1659,17.4506,17.0832,17.2393,143395.0
2021-11-17,17.1746,17.2393,16.6472,16.8414,183975.0
2021-11-18,16.8507,16.8507,16.5692,16.7026,93788.0
2021-11-19,16.5083,16.7304,16.4389,16.5083,96529.0
2021-11-20,16.5083,16.7304,16.4389,16.5083,96529.0
2021-11-21,16.5083,16.7304,16.4389,16.5083,96529.0
2021-11-22,16.6101,17.0728,16.4991,16.9432,131060.0
2021-11-23,16.8692,17.1098,16.8692,17.0265,125400.0
2021-11-24,16.971,16.971,16.6749,16.7211,112463.0
2021-11-25,16.971,16.971,16.6749,16.7211,112463.0
2021-11-26,16.3788,16.5361,15.9346,16.203,177496.0
2021-11-27,16.3788,16.5361,15.9346,16.203,177496.0
2021-11-28,16.3788,16.5361,15.9346,16.203,177496.0
2021-11-29,16.4621,16.4621,16.0456,16.1844,174462.0
2021-11-30,16.0734,16.1012,15.731,15.8976,345784.0
2021-12-01,16.1937,16.3047,15.6292,15.6477,133305.0
2021-12-02,15.7588,16.3232,15.6477,16.1659,95448.0
2021-12-03,16.314,16.314,15.62,15.7403,136781.0
2021-12-04,16.314,16.314,15.62,15.7403,136781.0
2021-12-05,16.314,16.314,15.62,15.7403,136781.0
2021-12-06,15.8143,15.9346,15.6292,15.8698,167792.0
2021-12-07,15.9716,16.1983,15.7218,15.7958,154364.0
2021-12-08,15.8698,16.115,15.7403,15.9253,94160.0
2021-12-09,15.9253,16.2955,15.9253,16.0456,113211.0
2021-12-10,16.1567,16.1567,15.8745,15.9716,64265.0
2021-12-11,16.1567,16.1567,15.8745,15.9716,64265.0
2021-12-12,16.1567,16.1567,15.8745,15.9716,64265.0
2021-12-13,15.8606,15.8606,15.6015,15.6477,74931.0
2021-12-14,15.6107,15.8698,15.3794,15.5552,312266.0
2021-12-15,15.6292,16.2122,15.4534,16.0919,174673.0
2021-12-16,16.1289,16.3418,15.7218,15.8143,151682.0
2021-12-17,15.8513,16.2585,15.5089,15.9994,642251.0
2021-12-18,15.8513,16.2585,15.5089,15.9994,642251.0
2021-12-19,15.8513,16.2585,15.5089,15.9994,642251.0
2021-12-20,15.7865,15.9994,15.3701,15.8328,126027.0
2021-12-21,15.9531,16.1798,15.9531,16.0919,61686.0
2021-12-22,16.0271,16.1937,16.0086,16.1937,59504.0
2021-12-23,16.1937,16.5176,15.9439,16.4435,88052.0
2021-12-24,16.1937,16.5176,15.9439,16.4435,88052.0
2021-12-25,16.1937,16.5176,15.9439,16.4435,88052.0
2021-12-26,16.1937,16.5176,15.9439,16.4435,88052.0
2021-12-27,15.2106,16.6934,15.1027,16.6564,84989.0
2021-12-28,16.6656,16.8831,16.5916,16.7397,66321.0
2021-12-29,16.8044,16.86,16.6286,16.7582,50959.0
2021-12-30,16.7859,16.8507,16.3047,16.5361,70270.0
2021-12-31,16.4806,16.5823,16.2492,16.5083,64596.0
2022-01-01,16.4806,16.5823,16.2492,16.5083,64596.0
2022-01-02,16.4806,16.5823,16.2492,16.5083,64596.0
2022-01-03,16.6194,16.8313,16.4806,16.7211,79645.0
2022-01-04,16.7397,17.0543,16.7397,16.897,117894.0
2022-01-05,16.897,17.2393,16.7026,16.8414,171053.0
2022-01-06,17.5817,18.6551,16.9525,18.248,1036655.0
2022-01-07,17.5817,17.9519,17.3135,17.5725,924985.0
2022-01-08,17.5817,17.9519,17.3135,17.5725,924985.0
2022-01-09,17.5817,17.9519,17.3135,17.5725,924985.0
2022-01-10,17.6095,17.7181,17.082,17.2393,501494.0
2022-01-11,17.2393,17.3957,16.9016,17.008,189199.0
2022-01-12,17.0265,17.1653,16.7489,16.8414,230799.0
2022-01-13,16.8322,17.1838,16.8322,16.971,100660.0
2022-01-14,16.9617,17.1746,16.7026,16.934,111503.0
2022-01-15,16.9617,17.1746,16.7026,16.934,111503.0
2022-01-16,16.9617,17.1746,16.7026,16.934,111503.0
2022-01-17,16.9617,17.1746,16.7026,16.934,111503.0
2022-01-18,16.7026,16.9062,16.2585,16.4343,225880.0
2022-01-19,16.4343,16.5823,16.2168,16.3973,140734.0
2022-01-20,16.388,16.5731,16.0549,16.1012,188727.0
2022-01-21,15.9531,16.5453,15.8976,16.1382,188839.0
2022-01-22,15.9531,16.5453,15.8976,16.1382,188839.0
2022-01-23,15.9531,16.5453,15.8976,16.1382,188839.0
2022-01-24,15.8883,16.5176,15.7588,16.4435,243299.0
2022-01-25,16.2122,16.2862,15.8513,16.1937,198981.0
2022-01-26,16.24,16.4898,15.8698,16.1012,150513.0
2022-01-27,16.1382,16.2955,15.6848,15.8328,134119.0
2022-01-28,15.7588,15.9346,15.2406,15.768,203416.0
2022-01-29,15.7588,15.9346,15.2406,15.768,203416.0
2022-01-30,15.7588,15.9346,15.2406,15.768,203416.0
2022-01-31,15.62,16.203,15.5552,16.1289,161406.0
2022-02-01,16.2215,16.2955,15.9531,16.2307,302727.0
2022-02-02,16.2862,16.4898,16.0873,16.351,110102.0
2022-02-03,16.3047,16.425,16.0271,16.2215,150880.0
2022-02-04,16.1197,16.2585,15.8606,16.1567,124494.0
2022-02-05,16.1197,16.2585,15.8606,16.1567,124494.0
2022-02-06,16.1197,16.2585,15.8606,16.1567,124494.0
2022-02-07,16.0919,16.2862,15.8976,16.0364,289558.0
2022-02-08,15.8236,16.3418,15.8236,16.314,267763.0
2022-02-09,16.351,16.4944,16.1474,16.24,92802.0
2022-02-10,16.0271,16.1382,15.6246,15.6477,125941.0
2022-02-11,15.6015,15.7495,15.2221,15.3054,116412.0
2022-02-12,15.6015,15.7495,15.2221,15.3054,116412.0
2022-02-13,15.6015,15.7495,15.2221,15.3054,116412.0
2022-02-14,15.3609,15.5917,15.2869,15.4442,129456.0
2022-02-15,15.5645,15.7033,15.4534,15.5552,120748.0
2022-02-16,15.5925,15.7605,15.5925,15.6765,202532.0
2022-02-17,15.6392,15.7418,15.5179,15.6485,157784.0
2022-02-18,15.5645,15.9347,15.4805,15.5459,129663.0
2022-02-19,15.5645,15.9347,15.4805,15.5459,129663.0
2022-02-20,15.5645,15.9347,15.4805,15.5459,129663.0
2022-02-21,15.5645,15.9347,15.4805,15.5459,129663.0
2022-02-22,15.4992,15.6453,15.21,15.3219,345764.0
2022-02-23,15.4059,15.4526,15.1446,15.1726,206520.0
2022-02-24,14.986,15.2193,14.846,15.1819,178982.0
2022-02-25,15.1726,15.6392,15.1726,15.6298,118921.0
2022-02-26,15.1726,15.6392,15.1726,15.6298,118921.0
2022-02-27,15.1726,15.6392,15.1726,15.6298,118921.0
2022-02-28,15.5365,15.7418,15.4152,15.4899,251231.0
2022-03-01,15.4805,15.6065,15.2099,15.4152,274771.0
2022-03-02,15.4246,15.8818,15.4246,15.7512,183843.0
2022-03-03,15.7698,15.9658,15.7698,15.9471,114917.0
2022-03-04,15.8165,16.0218,15.7698,15.9098,99761.0
2022-03-05,15.8165,16.0218,15.7698,15.9098,99761.0
2022-03-06,15.8165,16.0218,15.7698,15.9098,99761.0
2022-03-07,15.9005,15.9005,15.4619,15.4712,136192.0
2022-03-08,15.5832,15.5832,14.958,15.1446,102762.0
2022-03-09,15.3126,15.5645,15.2893,15.4712,158234.0
2022-03-10,15.2939,15.5085,15.2099,15.4339,119064.0
2022-03-11,15.4899,15.6112,14.7994,14.7994,151873.0
2022-03-12,15.4899,15.6112,14.7994,14.7994,151873.0
2022-03-13,15.4899,15.6112,14.7994,14.7994,151873.0
2022-03-14,14.7994,15.0233,14.734,14.8833,146144.0
2022-03-15,14.9393,15.3499,14.846,15.3033,176340.0
2022-03-16,15.3592,15.4526,15.1913,15.3406,114315.0
2022-03-17,15.2473,15.7698,15.2473,15.7418,127971.0
2022-03-18,15.6392,15.7045,15.4246,15.6672,406133.0
2022-03-19,15.6392,15.7045,15.4246,15.6672,406133.0
2022-03-20,15.6392,15.7045,15.4246,15.6672,406133.0
2022-03-21,15.6672,15.8351,15.4059,15.4619,102294.0
2022-03-22,15.6205,15.7325,15.5085,15.6858,108805.0
2022-03-23,15.5832,15.6298,15.4059,15.4246,128404.0
2022-03-24,15.5552,15.7045,15.4479,15.6952,79289.0
2022-03-25,15.7138,15.8911,15.6952,15.8538,77859.0
2022-03-26,15.7138,15.8911,15.6952,15.8538,77859.0
2022-03-27,15.7138,15.8911,15.6952,15.8538,77859.0
2022-03-28,15.7791,15.8071,15.5085,15.5832,68928.0
2022-03-29,15.7045,16.283,15.7045,16.2644,232553.0
2022-03-30,16.1524,16.1897,15.8911,16.0124,127533.0
2022-03-31,16.0031,16.1851,15.9751,15.9938,122386.0
2022-04-01,15.9658,16.227,15.8911,16.1991,222062.0
2022-04-02,15.9658,16.227,15.8911,16.1991,222062.0
2022-04-03,15.9658,16.227,15.8911,16.1991,222062.0
2022-04-04,16.1431,16.1991,15.7605,15.8445,124607.0
2022-04-05,15.8351,15.9564,15.6112,15.7138,161825.0
2022-04-06,15.6298,15.8818,15.6298,15.7698,200365.0
2022-04-07,16.3484,17.0015,16.3484,16.6096,373749.0
2022-04-08,16.6563,16.9269,16.6563,16.7029,256038.0
2022-04-09,16.6563,16.9269,16.6563,16.7029,256038.0
2022-04-10,16.6563,16.9269,16.6563,16.7029,256038.0
2022-04-11,16.619,16.8428,16.3204,16.339,190566.0
2022-04-12,16.3484,17.0295,16.3484,17.0295,257316.0
2022-04-13,16.9642,17.1975,16.339,16.3484,269327.0
2022-04-14,16.4417,16.7869,16.4417,16.647,141068.0
2022-04-15,16.4417,16.7869,16.4417,16.647,141068.0
2022-04-16,16.4417,16.7869,16.4417,16.647,141068.0
2022-04-17,16.4417,16.7869,16.4417,16.647,141068.0
2022-04-18,16.5443,16.6936,16.367,16.5443,139852.0
2022-04-19,16.6283,16.9269,16.4883,16.8989,145718.0
2022-04-20,17.0669,17.3561,16.9829,17.0855,177377.0
2022-04-21,17.2068,17.2815,16.8522,16.9082,119980.0
2022-04-22,16.8336,17.1602,16.423,16.4323,101822.0
2022-04-23,16.8336,17.1602,16.423,16.4323,101822.0
2022-04-24,16.8336,17.1602,16.423,16.4323,101822.0
2022-04-25,16.423,16.4323,15.9378,16.3577,199835.0
2022-04-26,16.227,16.367,16.0311,16.1991,183114.0
2022-04-27,16.283,16.367,15.8445,15.9284,211542.0
2022-04-28,16.0404,16.4883,15.9658,16.4323,117758.0
2022-04-29,16.2924,16.4697,15.9938,16.0404,499656.0
2022-04-30,16.2924,16.4697,15.9938,16.0404,499656.0
2022-05-01,16.2924,16.4697,15.9938,16.0404,499656.0
2022-05-02,15.9098,16.1431,15.5645,15.8258,231156.0
2022-05-03,15.7978,15.9844,15.6952,15.9284,263951.0
2022-05-04,15.9938,16.4417,15.8258,16.4417,131698.0
2022-05-05,16.3577,16.3577,15.6392,15.9005,231307.0
2022-05-06,15.9005,15.9005,15.4246,15.5459,142062.0
2022-05-07,15.9005,15.9005,15.4246,15.5459,142062.0
2022-05-08,15.9005,15.9005,15.4246,15.5459,142062.0
2022-05-09,15.4246,15.6205,15.3312,15.6112,217028.0
2022-05-10,15.837,16.1052,15.4841,15.5924,146541.0
2022-05-11,15.63,15.7806,15.423,15.4512,121096.0
2022-05-12,15.4042,15.8464,15.1501,15.4418,183306.0
2022-05-13,15.3853,15.8747,15.3571,15.6771,144028.0
2022-05-14,15.3853,15.8747,15.3571,15.6771,144028.0
2022-05-15,15.3853,15.8747,15.3571,15.6771,144028.0
2022-05-16,15.583,15.8841,15.4983,15.8182,316860.0
2022-05-17,15.9876,16.3263,15.9499,16.2981,177236.0
2022-05-18,16.204,16.3828,15.8182,15.9782,259520.0
2022-05-19,15.8558,15.9923,15.6112,15.8088,178710.0
2022-05-20,15.9029,16.1099,15.1808,15.4418,157890.0
2022-05-21,15.9029,16.1099,15.1808,15.4418,157890.0
2022-05-22,15.9029,16.1099,15.1808,15.4418,157890.0
2022-05-23,15.6582,16.044,15.5077,16.044,160754.0
2022-05-24,16.0629,16.2981,15.8841,16.2322,170607.0
2022-05-25,16.1476,16.5428,16.1476,16.4016,190229.0
2022-05-26,16.4769,16.7545,16.3358,16.7027,214007.0
2022-05-27,16.7027,17.1262,16.5051,17.1074,123228.0
2022-05-28,16.7027,17.1262,16.5051,17.1074,123228.0
2022-05-29,16.7027,17.1262,16.5051,17.1074,123228.0
