,CCK US Equity,CCK US Equity,CCK US Equity,CCK US Equity,CCK US Equity
2020-03-07,70.4618,70.9269,68.4561,70.8397,2367452.0
2020-03-08,70.4618,70.9269,68.4561,70.8397,2367452.0
2020-03-09,66.4504,66.4601,61.7025,62.0126,1869856.0
2020-03-10,63.7276,64.5028,61.1212,64.4931,2665977.0
2020-03-11,63.1172,63.1947,58.5534,59.5612,1816301.0
2020-03-12,54.7358,57.0128,51.3639,52.7495,3214854.0
2020-03-13,55.511,57.9915,53.7862,57.9915,2013533.0
2020-03-14,55.511,57.9915,53.7862,57.9915,2013533.0
2020-03-15,55.511,57.9915,53.7862,57.9915,2013533.0
2020-03-16,48.709,53.4374,47.2555,47.4396,2402631.0
2020-03-17,48.8058,50.5742,45.2014,48.7671,3487738.0
2020-03-18,45.7924,49.1837,43.4766,47.4687,2462165.0
2020-03-19,46.7807,49.5035,44.8623,48.8155,1986536.0
2020-03-20,48.9899,50.5403,45.2401,45.5017,2393880.0
2020-03-21,48.9899,50.5403,45.2401,45.5017,2393880.0
2020-03-22,48.9899,50.5403,45.2401,45.5017,2393880.0
2020-03-23,44.5909,45.3419,41.6356,42.3333,1939458.0
2020-03-24,44.9591,51.6352,44.5037,51.1022,2445854.0
2020-03-25,51.4608,55.3172,48.457,52.3813,1905821.0
2020-03-26,52.6913,56.4217,51.9452,56.257,2410770.0
2020-03-27,54.3676,56.4605,53.8414,55.4625,1753058.0
2020-03-28,54.3676,56.4605,53.8414,55.4625,1753058.0
2020-03-29,54.3676,56.4605,53.8414,55.4625,1753058.0
2020-03-30,56.0633,56.9644,54.5226,56.7028,1303700.0
2020-03-31,56.8481,57.7638,55.3898,56.2377,2091605.0
2020-04-01,53.8444,55.6466,52.7301,53.389,1961911.0
2020-04-02,53.3502,55.7144,52.0421,53.2921,1539000.0
2020-04-03,52.5944,53.4665,49.862,51.0247,1206345.0
2020-04-04,52.5944,53.4665,49.862,51.0247,1206345.0
2020-04-05,52.5944,53.4665,49.862,51.0247,1206345.0
2020-04-06,53.4859,56.664,53.3405,55.3753,1907983.0
2020-04-07,57.7492,59.222,54.5517,54.7455,1314497.0
2020-04-08,55.5206,58.3984,54.5226,57.9624,1470570.0
2020-04-09,58.9313,61.8479,58.6164,60.2685,1576531.0
2020-04-10,58.9313,61.8479,58.6164,60.2685,1576531.0
2020-04-11,58.9313,61.8479,58.6164,60.2685,1576531.0
2020-04-12,58.9313,61.8479,58.6164,60.2685,1576531.0
2020-04-13,60.0359,60.5689,58.1659,59.1639,751939.0
2020-04-14,59.9972,61.1987,58.7666,60.5398,1817251.0
2020-04-15,58.9507,59.7743,58.0254,59.193,1330205.0
2020-04-16,59.4449,59.4449,56.9353,58.7279,981150.0
2020-04-17,60.2297,61.2568,59.9875,60.9467,1037838.0
2020-04-18,60.2297,61.2568,59.9875,60.9467,1037838.0
2020-04-19,60.2297,61.2568,59.9875,60.9467,1037838.0
2020-04-20,59.2317,60.0699,58.3306,59.3771,1562511.0
2020-04-21,60.8886,62.5843,57.1969,57.633,2618829.0
2020-04-22,58.2337,58.9701,57.3084,57.7395,1312562.0
2020-04-23,58.0399,58.8344,57.3713,57.4876,944412.0
2020-04-24,58.2821,58.7182,56.6931,57.381,1098650.0
2020-04-25,58.2821,58.7182,56.6931,57.381,1098650.0
2020-04-26,58.2821,58.7182,56.6931,57.381,1098650.0
2020-04-27,58.2628,61.8188,57.9624,61.344,1231901.0
2020-04-28,62.5455,63.2141,60.6318,61.0243,1449087.0
2020-04-29,62.313,63.6598,61.8769,63.1075,1301093.0
2020-04-30,61.9932,63.1608,60.9758,62.4099,1266340.0
2020-05-01,61.2084,61.3149,58.941,60.5785,1457502.0
2020-05-02,61.2084,61.3149,58.941,60.5785,1457502.0
2020-05-03,61.2084,61.3149,58.941,60.5785,1457502.0
2020-05-04,60.0166,61.0727,59.1542,60.7433,800240.0
2020-05-05,61.1115,61.7025,60.3751,60.5882,1610976.0
2020-05-06,61.0436,61.2617,59.3092,59.4255,892181.0
2020-05-07,60.1135,62.0756,59.6193,60.5204,1082110.0
2020-05-08,61.4118,62.2161,60.6464,61.1115,737669.0
2020-05-09,61.4118,62.2161,60.6464,61.1115,737669.0
2020-05-10,61.4118,62.2161,60.6464,61.1115,737669.0
2020-05-11,60.2976,60.6464,58.8344,58.8441,850653.0
2020-05-12,59.0282,59.4643,57.5748,57.5748,924796.0
2020-05-13,57.2744,57.3209,54.4548,55.4722,1865026.0
2020-05-14,54.6389,58.3597,54.1157,58.2531,1533781.0
2020-05-15,57.352,57.9333,56.2958,57.5361,1054152.0
2020-05-16,57.352,57.9333,56.2958,57.5361,1054152.0
2020-05-17,57.352,57.9333,56.2958,57.5361,1054152.0
2020-05-18,59.6871,61.2181,59.2123,60.753,1737426.0
2020-05-19,60.4526,61.6444,60.0602,60.6658,1003762.0
2020-05-20,61.3925,61.9157,60.7336,60.9855,704105.0
2020-05-21,61.2568,61.7219,60.0262,60.191,720462.0
2020-05-22,60.0456,60.5785,59.348,60.1522,441285.0
2020-05-23,60.0456,60.5785,59.348,60.1522,441285.0
2020-05-24,60.0456,60.5785,59.348,60.1522,441285.0
2020-05-25,60.0456,60.5785,59.348,60.1522,441285.0
2020-05-26,61.8866,63.4273,61.6831,62.8265,1076167.0
2020-05-27,63.8923,64.4834,62.7296,64.0474,938892.0
2020-05-28,64.6772,65.1326,64.0668,64.4156,933714.0
2020-05-29,64.0958,64.464,62.2258,63.3982,1372811.0
2020-05-30,64.0958,64.464,62.2258,63.3982,1372811.0
2020-05-31,64.0958,64.464,62.2258,63.3982,1372811.0
2020-06-01,63.3207,64.8613,63.0106,64.6869,1607648.0
2020-06-02,64.9194,65.6268,64.2218,65.2489,1414762.0
2020-06-03,66.1403,67.2352,65.869,66.4019,967079.0
2020-06-04,66.0434,67.3709,65.6752,67.3612,964448.0
2020-06-05,69.1537,69.8804,67.7003,67.7391,1067183.0
2020-06-06,69.1537,69.8804,67.7003,67.7391,1067183.0
2020-06-07,69.1537,69.8804,67.7003,67.7391,1067183.0
2020-06-08,67.9135,68.9793,67.7707,68.6111,740466.0
2020-06-09,67.5356,67.5647,66.0822,66.1112,627296.0
2020-06-10,66.0919,66.1064,64.3768,64.9097,1198622.0
2020-06-11,63.5048,64.2024,61.0436,61.063,1477451.0
2020-06-12,63.3497,63.873,61.6105,63.2044,1174385.0
2020-06-13,63.3497,63.873,61.6105,63.2044,1174385.0
2020-06-14,63.3497,63.873,61.6105,63.2044,1174385.0
2020-06-15,61.5087,64.4446,60.5689,63.873,977183.0
2020-06-16,66.3728,66.6054,64.464,64.9969,1050217.0
2020-06-17,65.2198,65.5396,63.6017,63.7567,673699.0
2020-06-18,63.1947,64.2412,63.0204,63.5241,729274.0
2020-06-19,64.6094,64.8128,63.0978,63.6307,1055794.0
2020-06-20,64.6094,64.8128,63.0978,63.6307,1055794.0
2020-06-21,64.6094,64.8128,63.0978,63.6307,1055794.0
2020-06-22,63.4951,63.6404,62.2354,63.4369,963244.0
2020-06-23,64.2605,64.309,62.8943,62.9234,831030.0
2020-06-24,62.3905,62.3905,60.3169,60.3557,843374.0
2020-06-25,59.8906,60.9758,59.1057,60.9758,992942.0
2020-06-26,60.8499,61.9835,59.6484,61.7219,2486806.0
2020-06-27,60.8499,61.9835,59.6484,61.7219,2486806.0
2020-06-28,60.8499,61.9835,59.6484,61.7219,2486806.0
2020-06-29,62.2161,63.3885,61.78,62.9331,997839.0
2020-06-30,62.6812,63.5823,62.3905,63.1075,1338309.0
2020-07-01,63.3013,63.8342,62.8943,63.4466,1228357.0
2020-07-02,64.2412,65.2295,63.7276,64.8419,955827.0
2020-07-03,64.2412,65.2295,63.7276,64.8419,955827.0
2020-07-04,64.2412,65.2295,63.7276,64.8419,955827.0
2020-07-05,64.2412,65.2295,63.7276,64.8419,955827.0
2020-07-06,66.0919,66.3341,64.3187,64.7063,702269.0
2020-07-07,64.3187,64.871,63.6114,64.4543,715170.0
2020-07-08,64.6675,65.3458,63.7373,64.6287,1226902.0
2020-07-09,64.8613,64.9485,62.6909,63.2625,836674.0
2020-07-10,63.1656,65.2779,63.1656,65.2489,955314.0
2020-07-11,63.1656,65.2779,63.1656,65.2489,955314.0
2020-07-12,63.1656,65.2779,63.1656,65.2489,955314.0
2020-07-13,65.8496,66.2369,64.0958,64.2605,876554.0
2020-07-14,64.2799,66.6732,64.0425,66.6248,917822.0
2020-07-15,67.5647,68.1218,62.904,65.0163,2464801.0
2020-07-16,65.307,65.5105,64.3574,64.9873,1065989.0
2020-07-17,65.307,66.4988,65.1326,66.1403,830992.0
2020-07-18,65.307,66.4988,65.1326,66.1403,830992.0
2020-07-19,65.307,66.4988,65.1326,66.1403,830992.0
2020-07-20,65.9368,67.865,65.9368,67.4581,1118613.0
2020-07-21,69.5898,69.706,65.8884,68.4948,2323528.0
2020-07-22,69.7157,69.7642,67.9232,68.553,969811.0
2020-07-23,68.5724,69.7545,68.2914,68.6789,1005570.0
2020-07-24,68.6789,68.926,68.0007,68.5045,963580.0
2020-07-25,68.6789,68.926,68.0007,68.5045,963580.0
2020-07-26,68.6789,68.926,68.0007,68.5045,963580.0
2020-07-27,68.4948,70.3165,68.0491,70.1711,696052.0
2020-07-28,69.9386,70.2293,68.6014,68.6886,720339.0
2020-07-29,69.2409,70.4957,68.8921,70.1033,765620.0
2020-07-30,69.3184,69.832,68.6305,69.7642,431439.0
2020-07-31,69.6479,69.8707,68.3156,69.3572,844252.0
2020-08-01,69.6479,69.8707,68.3156,69.3572,844252.0
2020-08-02,69.6479,69.8707,68.3156,69.3572,844252.0
2020-08-03,69.7642,70.549,68.9502,70.3165,770194.0
2020-08-04,70.2486,71.1207,69.8417,70.3649,683233.0
2020-08-05,70.675,71.7408,70.675,70.8688,616079.0
2020-08-06,70.8397,71.4501,70.1033,71.2757,699999.0
2020-08-07,70.8785,71.8474,70.6168,71.8474,627752.0
2020-08-08,70.8785,71.8474,70.6168,71.8474,627752.0
2020-08-09,70.8785,71.8474,70.6168,71.8474,627752.0
2020-08-10,71.7602,72.235,71.3435,71.5276,585642.0
2020-08-11,72.1381,72.6613,71.1885,71.266,662027.0
2020-08-12,71.8183,73.107,71.6633,72.8163,797572.0
2020-08-13,72.5063,74.4829,72.4869,74.4442,1070764.0
2020-08-14,73.5237,74.7785,73.5237,73.9888,579157.0
2020-08-15,73.5237,74.7785,73.5237,73.9888,579157.0
2020-08-16,73.5237,74.7785,73.5237,73.9888,579157.0
2020-08-17,74.2407,74.6961,73.7562,73.9113,427568.0
2020-08-18,73.8337,74.0929,72.9036,73.0973,425137.0
2020-08-19,73.3008,73.7078,72.1187,72.1672,493862.0
2020-08-20,71.673,72.4385,71.3145,72.0509,452394.0
2020-08-21,71.5373,72.7873,71.4114,72.6419,511011.0
2020-08-22,71.5373,72.7873,71.4114,72.6419,511011.0
2020-08-23,71.5373,72.7873,71.4114,72.6419,511011.0
2020-08-24,73.1361,73.6109,72.7485,73.0877,964813.0
2020-08-25,73.1555,73.2233,72.3416,72.9714,536332.0
2020-08-26,73.0392,74.8996,72.4578,74.5604,496290.0
2020-08-27,74.6767,75.5972,74.5508,74.5798,494728.0
2020-08-28,74.5701,75.0788,73.7562,74.793,750182.0
2020-08-29,74.5701,75.0788,73.7562,74.793,750182.0
2020-08-30,74.5701,75.0788,73.7562,74.793,750182.0
2020-08-31,74.8996,75.074,74.2988,74.4636,550983.0
2020-09-01,74.5411,76.3288,73.9403,75.946,674636.0
2020-09-02,76.2077,78.039,75.7716,77.6998,657225.0
2020-09-03,77.5157,77.5545,74.4926,75.6844,598005.0
2020-09-04,76.4208,76.4208,73.1545,74.948,676518.0
2020-09-05,76.4208,76.4208,73.1545,74.948,676518.0
2020-09-06,76.4208,76.4208,73.1545,74.948,676518.0
2020-09-07,76.4208,76.4208,73.1545,74.948,676518.0
2020-09-08,74.1147,74.1147,71.9734,72.0993,774658.0
2020-09-09,72.6807,73.3977,72.1575,73.1555,946033.0
2020-09-10,73.3493,74.105,71.9055,72.2447,556661.0
2020-09-11,72.6032,73.3299,72.1187,73.1942,663413.0
2020-09-12,72.6032,73.3299,72.1187,73.1942,663413.0
2020-09-13,72.6032,73.3299,72.1187,73.1942,663413.0
2020-09-14,73.8628,74.1147,73.1458,73.388,815786.0
2020-09-15,73.7853,74.6864,73.2572,73.388,546498.0
2020-09-16,74.4345,75.3501,73.5237,74.1341,806037.0
2020-09-17,73.1652,73.9936,71.7505,73.795,777714.0
2020-09-18,73.9888,73.9888,72.0412,72.8939,1496846.0
2020-09-19,73.9888,73.9888,72.0412,72.8939,1496846.0
2020-09-20,73.9888,73.9888,72.0412,72.8939,1496846.0
2020-09-21,71.4211,71.6149,69.6866,70.8881,804390.0
2020-09-22,70.9463,72.2204,70.9463,71.9443,643140.0
2020-09-23,72.1768,72.9617,70.7331,70.8785,908092.0
2020-09-24,70.4618,72.6322,69.8804,71.547,775578.0
2020-09-25,71.0626,73.0198,70.5781,72.4869,616645.0
2020-09-26,71.0626,73.0198,70.5781,72.4869,616645.0
2020-09-27,71.0626,73.0198,70.5781,72.4869,616645.0
2020-09-28,73.4559,74.7203,73.1845,73.9888,762928.0
2020-09-29,74.231,74.4636,73.3105,73.9888,669482.0
2020-09-30,74.3376,75.1224,73.9113,74.4732,737379.0
2020-10-01,74.8221,75.5875,73.4365,73.6206,832470.0
2020-10-02,72.3125,74.919,71.9346,74.3279,513709.0
2020-10-03,72.3125,74.919,71.9346,74.3279,513709.0
2020-10-04,72.3125,74.919,71.9346,74.3279,513709.0
2020-10-05,74.9868,76.8665,74.9868,76.198,943457.0
2020-10-06,76.198,76.7357,75.5391,75.6554,962009.0
2020-10-07,76.8665,77.8549,76.4838,77.5545,673238.0
2020-10-08,78.1068,79.7346,77.758,79.6474,841922.0
2020-10-09,79.9381,80.5389,79.0176,79.1145,681697.0
2020-10-10,79.9381,80.5389,79.0176,79.1145,681697.0
2020-10-11,79.9381,80.5389,79.0176,79.1145,681697.0
2020-10-12,79.7249,79.8315,78.9595,79.1629,765287.0
2020-10-13,78.9498,79.6184,78.2328,79.2695,698693.0
2020-10-14,79.6862,80.3015,79.2841,79.3567,1011646.0
2020-10-15,78.1746,80.2288,77.4188,79.8897,1161341.0
2020-10-16,80.6745,81.721,80.2772,80.6745,1476728.0
2020-10-17,80.6745,81.721,80.2772,80.6745,1476728.0
2020-10-18,80.6745,81.721,80.2772,80.6745,1476728.0
2020-10-19,81.2268,81.5853,79.2065,79.6087,1227472.0
2020-10-20,84.8604,87.4181,83.7848,84.2984,2222406.0
2020-10-21,85.2189,88.0579,84.3468,87.3796,2105013.0
2020-10-22,87.4474,89.2303,86.0134,88.6005,2145127.0
2020-10-23,89.4822,90.3737,87.244,87.5734,1043833.0
2020-10-24,89.4822,90.3737,87.244,87.5734,1043833.0
2020-10-25,89.4822,90.3737,87.244,87.5734,1043833.0
2020-10-26,86.682,87.1664,84.3856,85.4611,772483.0
2020-10-27,85.2092,86.7595,84.3177,85.1317,813646.0
2020-10-28,83.3682,84.5212,82.2636,83.0678,1024355.0
2020-10-29,82.9225,85.6161,82.9225,84.5018,834728.0
2020-10-30,84.1627,84.9863,82.1473,83.1356,1045943.0
2020-10-31,84.1627,84.9863,82.1473,83.1356,1045943.0
2020-11-01,84.1627,84.9863,82.1473,83.1356,1045943.0
2020-11-02,84.3662,87.0114,84.3517,86.7789,1008957.0
2020-11-03,87.6025,89.6276,87.2052,89.395,974826.0
2020-11-04,89.7148,92.3988,87.8932,90.6643,1081478.0
2020-11-05,92.0499,93.9491,91.6333,92.4084,1001773.0
2020-11-06,92.5635,93.3774,91.3814,92.1759,721432.0
2020-11-07,92.5635,93.3774,91.3814,92.1759,721432.0
2020-11-08,92.5635,93.3774,91.3814,92.1759,721432.0
2020-11-09,94.9083,96.7542,88.1548,88.5133,1319878.0
2020-11-10,88.3583,91.9143,87.8447,91.2554,931806.0
2020-11-11,91.8949,91.8949,90.1702,91.4104,734523.0
2020-11-12,91.1488,91.207,89.395,90.9744,595771.0
2020-11-13,91.6042,92.4763,91.1682,92.1565,434671.0
2020-11-14,91.6042,92.4763,91.1682,92.1565,434671.0
2020-11-15,91.6042,92.4763,91.1682,92.1565,434671.0
2020-11-16,93.1448,93.5518,91.5267,92.3503,678844.0
2020-11-17,92.0209,92.8735,91.6817,92.6216,719176.0
2020-11-18,92.9898,94.0653,92.4278,92.6798,933193.0
2020-11-19,92.3019,93.6778,91.8222,93.2417,466567.0
2020-11-20,93.4549,94.0266,92.4181,93.2902,566211.0
2020-11-21,93.4549,94.0266,92.4181,93.2902,566211.0
2020-11-22,93.4549,94.0266,92.4181,93.2902,566211.0
2020-11-23,93.9878,95.2959,92.5925,92.796,750331.0
2020-11-24,93.6971,94.9568,93.2611,93.7553,659991.0
2020-11-25,93.6681,94.1041,92.1468,92.8348,467471.0
2020-11-26,93.6681,94.1041,92.1468,92.8348,467471.0
2020-11-27,92.7379,93.358,91.5364,92.5925,308757.0
2020-11-28,92.7379,93.358,91.5364,92.5925,308757.0
2020-11-29,92.7379,93.358,91.5364,92.5925,308757.0
2020-11-30,92.5829,92.9075,91.0132,91.3232,1131647.0
2020-12-01,92.9026,96.3424,91.9143,95.2668,1392438.0
2020-12-02,94.5789,94.7678,92.6991,93.6971,1070575.0
2020-12-03,93.3193,94.6855,93.1061,93.6099,701238.0
2020-12-04,94.0363,95.4413,94.0363,95.199,552458.0
2020-12-05,94.0363,95.4413,94.0363,95.199,552458.0
2020-12-06,94.0363,95.4413,94.0363,95.199,552458.0
2020-12-07,94.9277,95.6932,94.7339,95.2087,395594.0
2020-12-08,94.7049,95.7029,94.4723,95.1893,530340.0
2020-12-09,95.6835,96.105,92.767,94.0847,804921.0
2020-12-10,93.6971,94.7339,93.5615,94.3173,773652.0
2020-12-11,93.484,94.201,92.9947,93.794,903317.0
2020-12-12,93.484,94.201,92.9947,93.794,903317.0
2020-12-13,93.484,94.201,92.9947,93.794,903317.0
2020-12-14,94.608,94.7533,92.0015,92.234,664622.0
2020-12-15,93.7262,95.7901,93.4857,95.325,728007.0
2020-12-16,95.5963,95.7707,93.9878,94.2688,636016.0
2020-12-17,94.9568,95.3637,94.0363,95.0343,836189.0
2020-12-18,95.2475,95.5285,93.0189,93.2999,1434896.0
2020-12-19,95.2475,95.5285,93.0189,93.2999,1434896.0
2020-12-20,95.2475,95.5285,93.0189,93.2999,1434896.0
2020-12-21,92.3697,95.1118,91.6527,94.6564,728441.0
2020-12-22,94.3657,95.1506,94.1526,94.327,727085.0
2020-12-23,94.3367,94.8308,93.6293,93.9491,438766.0
2020-12-24,94.2301,95.7804,94.1816,95.5381,346062.0
2020-12-25,94.2301,95.7804,94.1816,95.5381,346062.0
2020-12-26,94.2301,95.7804,94.1816,95.5381,346062.0
2020-12-27,94.2301,95.7804,94.1816,95.5381,346062.0
2020-12-28,95.887,96.4199,94.2882,94.6273,411136.0
2020-12-29,94.9471,95.9257,94.7145,95.1312,495738.0
2020-12-30,95.9257,97.3016,95.1118,96.7396,515598.0
2020-12-31,96.3133,97.4567,95.4606,97.0885,507660.0
2021-01-01,96.3133,97.4567,95.4606,97.0885,507660.0
2021-01-02,96.3133,97.4567,95.4606,97.0885,507660.0
2021-01-03,96.3133,97.4567,95.4606,97.0885,507660.0
2021-01-04,97.2047,97.7183,94.046,94.2494,938317.0
2021-01-05,94.3076,95.3637,93.7165,94.4142,480539.0
2021-01-06,95.0052,97.9993,94.9422,97.1369,609592.0
2021-01-07,98.2221,98.2221,96.4005,97.6408,729525.0
2021-01-08,98.1543,98.2512,95.0537,96.5555,659896.0
2021-01-09,98.1543,98.2512,95.0537,96.5555,659896.0
2021-01-10,98.1543,98.2512,95.0537,96.5555,659896.0
2021-01-11,95.5575,97.384,95.4413,96.9334,623832.0
2021-01-12,96.6621,96.885,95.3444,95.7126,644229.0
2021-01-13,95.635,96.0129,94.4529,95.3347,718467.0
2021-01-14,95.3153,95.5963,92.5441,92.7766,757436.0
2021-01-15,92.2437,93.2805,90.955,92.2437,1250393.0
2021-01-16,92.2437,93.2805,90.955,92.2437,1250393.0
2021-01-17,92.2437,93.2805,90.955,92.2437,1250393.0
2021-01-18,92.2437,93.2805,90.955,92.2437,1250393.0
2021-01-19,92.8348,93.2999,90.6934,90.8678,801195.0
2021-01-20,91.4007,93.2417,89.6857,92.7476,806519.0
2021-01-21,92.6507,92.6782,91.4201,91.643,691942.0
2021-01-22,91.3232,91.362,88.0337,90.8291,1366831.0
2021-01-23,91.3232,91.362,88.0337,90.8291,1366831.0
2021-01-24,91.3232,91.362,88.0337,90.8291,1366831.0
2021-01-25,90.0151,90.5481,86.4979,90.1024,2021182.0
2021-01-26,90.5771,91.3911,89.8456,90.3349,1574352.0
2021-01-27,88.9009,88.9009,82.9903,83.3294,1848842.0
2021-01-28,84.434,87.9901,84.3759,87.4765,2974647.0
2021-01-29,86.556,87.8156,85.4902,87.3505,837817.0
2021-01-30,86.556,87.8156,85.4902,87.3505,837817.0
2021-01-31,86.556,87.8156,85.4902,87.3505,837817.0
2021-02-01,88.4067,89.0656,86.3041,88.9687,1014624.0
2021-02-02,89.8698,90.9405,89.5694,89.7342,751680.0
2021-02-03,89.8117,90.2283,88.6489,88.9299,620162.0
2021-02-04,89.2497,89.2739,87.5153,88.0385,840453.0
2021-02-05,88.8524,90.083,88.1645,89.8698,966508.0
2021-02-06,88.8524,90.083,88.1645,89.8698,966508.0
2021-02-07,88.8524,90.083,88.1645,89.8698,966508.0
2021-02-08,90.2186,91.2748,89.8407,90.7806,624802.0
2021-02-09,90.5674,91.0713,89.5404,89.8504,612301.0
2021-02-10,95.7901,98.7841,93.7165,95.0052,2229766.0
2021-02-11,95.4219,96.6524,92.36,93.6971,1144942.0
2021-02-12,93.8328,96.3618,93.7892,95.887,702886.0
2021-02-13,93.8328,96.3618,93.7892,95.887,702886.0
2021-02-14,93.8328,96.3618,93.7892,95.887,702886.0
2021-02-15,93.8328,96.3618,93.7892,95.887,702886.0
2021-02-16,95.7319,96.7687,95.2087,96.4005,626704.0
2021-02-17,96.2455,96.3327,95.0634,95.916,632730.0
2021-02-18,95.2862,96.5459,95.0634,95.9936,833261.0
2021-02-19,96.3618,98.1252,96.168,97.8733,786457.0
2021-02-20,96.3618,98.1252,96.168,97.8733,786457.0
2021-02-21,96.3618,98.1252,96.168,97.8733,786457.0
2021-02-22,98.4934,98.4934,96.5459,97.0497,730789.0
2021-02-23,96.4005,96.7978,93.5518,94.8114,1080016.0
2021-02-24,94.7921,96.6331,94.1138,96.0129,808180.0
2021-02-25,95.5963,96.2939,93.4355,93.4549,1577058.0
2021-02-26,94.2591,94.8793,92.3988,92.5925,1118369.0
2021-02-27,94.2591,94.8793,92.3988,92.5925,1118369.0
2021-02-28,94.2591,94.8793,92.3988,92.5925,1118369.0
2021-03-01,93.7165,96.4974,93.7165,95.3153,886719.0
2021-03-02,95.4994,96.6912,94.8017,95.5963,852243.0
2021-03-03,95.5866,95.9742,94.5401,94.5401,1060627.0
2021-03-04,94.0266,95.6932,92.0499,93.1836,1415755.0
2021-03-05,94.1138,94.2591,91.1876,93.8328,1753124.0
2021-03-06,94.1138,94.2591,91.1876,93.8328,1753124.0
2021-03-07,94.1138,94.2591,91.1876,93.8328,1753124.0
2021-03-08,94.0847,95.4703,93.1012,93.2999,1416193.0
2021-03-09,93.8328,95.5091,93.0336,94.6564,1537233.0
2021-03-10,95.637,96.2875,94.6952,95.171,1515247.0
2021-03-11,95.3749,95.9866,94.2486,94.5107,805538.0
2021-03-12,94.5981,94.7923,93.1174,93.2097,918488.0
2021-03-13,94.5981,94.7923,93.1174,93.2097,918488.0
2021-03-14,94.5981,94.7923,93.1174,93.2097,918488.0
2021-03-15,93.5495,94.3165,92.4912,94.1903,962219.0
2021-03-16,94.5302,94.7632,93.4281,94.1806,1680435.0
2021-03-17,94.035,94.8603,93.7243,94.1127,636914.0
2021-03-18,93.967,95.2001,93.3262,93.3456,2019257.0
2021-03-19,93.2194,94.4185,92.8504,93.6757,2177874.0
2021-03-20,93.2194,94.4185,92.8504,93.6757,2177874.0
2021-03-21,93.2194,94.4185,92.8504,93.6757,2177874.0
2021-03-22,93.433,95.7632,92.5786,95.2778,660409.0
2021-03-23,94.7341,96.7536,93.0689,93.7631,1292373.0
2021-03-24,94.2777,95.7195,94.1224,94.2097,566080.0
2021-03-25,94.1612,95.2486,93.0835,94.8797,548327.0
2021-03-26,95.5691,95.637,93.2097,95.1321,752548.0
2021-03-27,95.5691,95.637,93.2097,95.1321,752548.0
2021-03-28,95.5691,95.637,93.2097,95.1321,752548.0
2021-03-29,94.637,96.1516,94.0544,95.6856,857816.0
2021-03-30,95.2972,95.4089,93.9282,94.2292,853323.0
2021-03-31,94.1903,95.2098,93.4621,94.2195,878888.0
2021-04-01,95.1418,97.5255,94.3068,97.4624,1344049.0
2021-04-02,95.1418,97.5255,94.3068,97.4624,1344049.0
2021-04-03,95.1418,97.5255,94.3068,97.4624,1344049.0
2021-04-04,95.1418,97.5255,94.3068,97.4624,1344049.0
2021-04-05,98.4333,99.113,97.5498,98.7537,834184.0
2021-04-06,98.3362,100.1324,97.7245,99.8994,738646.0
2021-04-07,100.0354,100.3072,98.0061,98.0158,902380.0
2021-04-08,98.0935,99.045,97.1808,99.0256,659867.0
2021-04-09,101.9481,102.4239,100.5888,101.8219,1045527.0
2021-04-10,101.9481,102.4239,100.5888,101.8219,1045527.0
2021-04-11,101.9481,102.4239,100.5888,101.8219,1045527.0
2021-04-12,100.9286,103.2103,100.9286,102.4724,1003174.0
2021-04-13,102.1908,103.453,101.4917,103.3365,1023708.0
2021-04-14,103.1715,103.6569,102.919,103.453,1229088.0
2021-04-15,104.424,105.5017,103.7929,105.2493,878162.0
2021-04-16,106.026,106.9872,105.2493,105.9192,1300807.0
2021-04-17,106.026,106.9872,105.2493,105.9192,1300807.0
2021-04-18,106.026,106.9872,105.2493,105.9192,1300807.0
2021-04-19,106.4629,106.4629,105.2493,105.6085,1313911.0
2021-04-20,106.0843,108.4242,103.8414,104.7444,1869698.0
2021-04-21,104.0744,105.3464,103.9773,104.6764,1091447.0
2021-04-22,104.5696,105.5503,103.754,104.055,879775.0
2021-04-23,104.6667,106.5066,103.9968,106.4241,1108428.0
2021-04-24,104.6667,106.5066,103.9968,106.4241,1108428.0
2021-04-25,104.6667,106.5066,103.9968,106.4241,1108428.0
2021-04-26,106.8707,107.3368,106.0454,106.6086,1044034.0
2021-04-27,105.9192,106.7445,105.5697,106.6086,497717.0
2021-04-28,106.7445,106.929,104.6376,104.9386,873393.0
2021-04-29,105.7153,106.395,104.8609,105.0745,1135620.0
2021-04-30,105.1133,106.7057,105.0017,106.6086,819525.0
2021-05-01,105.1133,106.7057,105.0017,106.6086,819525.0
2021-05-02,105.1133,106.7057,105.0017,106.6086,819525.0
2021-05-03,107.1329,107.8902,106.8319,107.23,768592.0
2021-05-04,107.0746,108.0164,106.8465,107.8514,684009.0
2021-05-05,107.9875,108.1431,106.5382,107.7346,614771.0
2021-05-06,108.0848,109.7578,107.5401,109.6313,1176584.0
2021-05-07,109.3687,111.4211,109.0185,110.4387,1086421.0
2021-05-08,109.3687,111.4211,109.0185,110.4387,1086421.0
2021-05-09,109.3687,111.4211,109.0185,110.4387,1086421.0
2021-05-10,111.1876,111.2168,109.3006,109.5341,724315.0
2021-05-11,108.7656,109.9231,108.3182,109.3201,810923.0
2021-05-12,108.503,108.9018,105.6628,105.8379,995424.0
2021-05-13,106.4798,107.9972,106.0908,107.8513,1015800.0
2021-05-14,108.1042,109.0769,107.968,108.6392,379052.0
2021-05-15,108.1042,109.0769,107.968,108.6392,379052.0
